energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.78389195,1.82570004,0.04068794,0.00000000,0.00681074,1.27129777,1.09961890,0.73454106
-5.77788894,1.71231146,0.03844216,0.00000000,0.00686757,1.18923446,1.02952580,0.68967204
-5.77188594,1.60180391,0.03616873,0.00000000,0.00688409,1.10963796,0.96122874,0.64614376
-5.76588294,1.49543047,0.03390270,0.00000000,0.00686026,1.03333519,0.89565138,0.60437137
-5.75987994,1.39435015,0.03167801,0.00000000,0.00679707,0.96107641,0.83365433,0.56473438
-5.75387694,1.29962872,0.02952696,0.00000000,0.00669645,0.89353939,0.77603155,0.52758079
-5.74787394,1.21224187,0.02747983,0.00000000,0.00656127,0.83133542,0.72350854,0.49323180
-5.74187094,1.13307931,0.02556452,0.00000000,0.00639526,0.77501591,0.67674172,0.46198657
-5.73586793,1.06294904,0.02380626,0.00000000,0.00620293,0.72507894,0.63631842,0.43412643
-5.72986493,1.00258036,0.02222741,0.00000000,0.00598937,0.68197464,0.60275660,0.40991803
-5.72386193,0.95262504,0.02084729,0.00000000,0.00576015,0.64610884,0.57650402,0.38961520
-5.71785893,0.91365574,0.01968198,0.00000000,0.00552114,0.61784444,0.55793610,0.37345895
-5.71185593,0.88616150,0.01874426,0.00000000,0.00527829,0.59750006,0.54735230,0.36167585
-5.70585293,0.87053990,0.01804344,0.00000000,0.00503747,0.58534588,0.54497094,0.35447429
-5.69984992,0.86708628,0.01758531,0.00000000,0.00480426,0.58159680,0.55092227,0.35203915
-5.69384692,0.87598021,0.01737198,0.00000000,0.00458384,0.58640301,0.56524032,0.35452475
-5.68784392,0.89727017,0.01740184,0.00000000,0.00438074,0.59983871,0.58785373,0.36204654
-5.68184092,0.93085704,0.01766946,0.00000000,0.00419881,0.62188934,0.61857635,0.37467194
-5.67583792,0.97647777,0.01816556,0.00000000,0.00404106,0.65243837,0.65709822,0.39241071
-5.66983492,1.03369035,0.01887700,0.00000000,0.00390960,0.69125434,0.70297786,0.41520546
-5.66383192,1.10186133,0.01978685,0.00000000,0.00380559,0.73797921,0.75563673,0.44292282
-5.65782891,1.18015735,0.02087452,0.00000000,0.00372930,0.79211894,0.81435668,0.47534591
-5.65182591,1.26754169,0.02211599,0.00000000,0.00368005,0.85303730,0.87828135,0.51216857
-5.64582291,1.36277704,0.02348413,0.00000000,0.00365632,0.91995367,0.94642203,0.55299206
-5.63981991,1.46443533,0.02494918,0.00000000,0.00365586,0.99194563,1.01766851,0.59732441
-5.63381691,1.57091507,0.02647929,0.00000000,0.00367576,1.06795686,1.09080526,0.64458315
-5.62781391,1.68046645,0.02804119,0.00000000,0.00371260,1.14681053,1.16453280,0.69410135
-5.62181091,1.79122402,0.02960100,0.00000000,0.00376261,1.22722849,1.23749397,0.74513729
-5.61580790,1.90124633,0.03112507,0.00000000,0.00382182,1.30785574,1.30830458,0.79688760
-5.60980490,2.00856149,0.03258092,0.00000000,0.00388624,1.38728989,1.37558735,0.84850377
-5.60380190,2.11121742,0.03393817,0.00000000,0.00395200,1.46411462,1.43800823,0.89911153
-5.59779890,2.20733481,0.03516951,0.00000000,0.00401550,1.53693622,1.49431347,0.94783259
-5.59179590,2.29516106,0.03625154,0.00000000,0.00407359,1.60442185,1.54336624,0.99380805
-5.58579290,2.37312298,0.03716559,0.00000000,0.00412363,1.66533800,1.58418103,1.03622269
-5.57978989,2.43987589,0.03789837,0.00000000,0.00416363,1.71858781,1.61595445,1.07432906
-5.57378689,2.49434712,0.03844244,0.00000000,0.00419231,1.76324535,1.63809096,1.10747053
-5.56778389,2.53577186,0.03879652,0.00000000,0.00420913,1.79858567,1.65022239,1.13510233
-5.56178089,2.56371949,0.03896551,0.00000000,0.00421429,1.82410896,1.65222020,1.15680945
-5.55577789,2.57810917,0.03896034,0.00000000,0.00420874,1.83955784,1.64420003,1.17232084
-5.54977489,2.57921362,0.03879754,0.00000000,0.00419406,1.84492673,1.62651803,1.18151890
-5.54377189,2.56765080,0.03849858,0.00000000,0.00417245,1.84046297,1.59975934,1.18444402
-5.53776888,2.54436348,0.03808905,0.00000000,0.00414655,1.82665922,1.56471894,1.18129368
-5.53176588,2.51058741,0.03759759,0.00000000,0.00411935,1.80423753,1.52237586,1.17241611
-5.52576288,2.46780929,0.03705474,0.00000000,0.00409402,1.77412566,1.47386167,1.15829867
-5.51975988,2.41771603,0.03649170,0.00000000,0.00407377,1.73742635,1.42042469,1.13955145
-5.51375688,2.36213746,0.03593902,0.00000000,0.00406167,1.69538100,1.36339128,1.11688651
-5.50775388,2.30298456,0.03542536,0.00000000,0.00406051,1.64932908,1.30412578,1.09109389
-5.50175088,2.24218581,0.03497630,0.00000000,0.00407265,1.60066482,1.24399058,1.06301500
-5.49574787,2.18162401,0.03461326,0.00000000,0.00409990,1.55079298,1.18430777,1.03351479
-5.48974487,2.12307604,0.03435266,0.00000000,0.00414340,1.50108531,1.12632366,1.00345354
-5.48374187,2.06815775,0.03420526,0.00000000,0.00420355,1.45283929,1.07117727,0.97365953
-5.47773887,2.01827596,0.03417571,0.00000000,0.00427998,1.40724063,1.01987350,0.94490349
-5.47173587,1.97458913,0.03426247,0.00000000,0.00437153,1.36533074,0.97326189,0.91787591
-5.46573287,1.93797797,0.03445783,0.00000000,0.00447627,1.32798015,0.93202096,0.89316784
-5.45972986,1.90902661,0.03474842,0.00000000,0.00459156,1.29586858,0.89664856,0.87125582
-5.45372686,1.88801484,0.03511573,0.00000000,0.00471415,1.26947212,0.86745789,0.85249137
-5.44772386,1.87492106,0.03553704,0.00000000,0.00484029,1.24905747,0.84457906,0.83709526
-5.44172086,1.86943556,0.03598639,0.00000000,0.00496587,1.23468338,0.82796562,0.82515650
-5.43571786,1.87098318,0.03643576,0.00000000,0.00508658,1.22620858,0.81740569,0.81663591
-5.42971486,1.87875413,0.03685633,0.00000000,0.00519807,1.22330585,0.81253684,0.81137395
-5.42371186,1.89174160,0.03721968,0.00000000,0.00529615,1.22548134,0.81286429,0.80910229
-5.41770885,1.90878450,0.03749908,0.00000000,0.00537693,1.23209832,0.81778162,0.80945861
-5.41170585,1.92861369,0.03767057,0.00000000,0.00543695,1.24240442,0.82659335,0.81200388
-5.40570285,1.94990002,0.03771404,0.00000000,0.00547338,1.25556131,0.83853882,0.81624146
-5.39969985,1.97130247,0.03761401,0.00000000,0.00548410,1.27067591,0.85281667,0.82163734
-5.39369685,1.99151481,0.03736029,0.00000000,0.00546777,1.28683207,0.86860941,0.82764076
-5.38769385,2.00930936,0.03694841,0.00000000,0.00542391,1.30312175,0.88510745,0.83370449
-5.38169085,2.02357663,0.03637974,0.00000000,0.00535290,1.31867500,0.90153216,0.83930425
-5.37568784,2.03335958,0.03566149,0.00000000,0.00525601,1.33268762,0.91715733,0.84395653
-5.36968484,2.03788179,0.03480637,0.00000000,0.00513530,1.34444601,0.93132864,0.84723446
-5.36368184,2.03656876,0.03383214,0.00000000,0.00499358,1.35334841,0.94348062,0.84878119
-5.35767884,2.02906194,0.03276090,0.00000000,0.00483434,1.35892202,0.95315072,0.84832041
-5.35167584,2.01522525,0.03161835,0.00000000,0.00466157,1.36083546,0.95998998,0.84566389
-5.34567284,1.99514408,0.03043279,0.00000000,0.00447971,1.35890634,0.96377018,0.84071565
-5.33966983,1.96911697,0.02923423,0.00000000,0.00429346,1.35310362,0.96438705,0.83347295
-5.33366683,1.93764042,0.02805336,0.00000000,0.00410769,1.34354475,0.96185946,0.82402382
-5.32766383,1.90138743,0.02692057,0.00000000,0.00392727,1.33048768,0.95632457,0.81254159
-5.32166083,1.86118046,0.02586503,0.00000000,0.00375699,1.31431798,0.94802905,0.79927630
-5.31565783,1.81796001,0.02491390,0.00000000,0.00360142,1.29553149,0.93731663,0.78454358
-5.30965483,1.77274964,0.02409151,0.00000000,0.00346487,1.27471309,0.92461235,0.76871131
-5.30365183,1.72661885,0.02341881,0.00000000,0.00335130,1.25251240,0.91040402,0.75218450
-5.29764882,1.68064495,0.02291287,0.00000000,0.00326425,1.22961716,0.89522169,0.73538901
-5.29164582,1.63587533,0.02258656,0.00000000,0.00320688,1.20672543,0.87961571,0.71875471
-5.28564282,1.59329143,0.02244831,0.00000000,0.00318191,1.18451755,0.86413430,0.70269869
-5.27963982,1.55377552,0.02250206,0.00000000,0.00319167,1.16362892,0.84930157,0.68760913
-5.27363682,1.51808159,0.02274729,0.00000000,0.00323810,1.14462484,0.83559670,0.67383044
-5.26763382,1.48681126,0.02317920,0.00000000,0.00332277,1.12797810,0.82343524,0.66165033
-5.26163082,1.46039545,0.02378894,0.00000000,0.00344697,1.11405053,0.81315320,0.65128904
-5.25562781,1.43908252,0.02456389,0.00000000,0.00361165,1.10307890,0.80499454,0.64289146
-5.24962481,1.42293306,0.02548811,0.00000000,0.00381754,1.09516593,0.79910258,0.63652207
-5.24362181,1.41182147,0.02654271,0.00000000,0.00406507,1.09027666,0.79551560,0.63216312
-5.23761881,1.40544416,0.02770634,0.00000000,0.00435443,1.08824014,0.79416671,0.62971591
-5.23161581,1.40333387,0.02895563,0.00000000,0.00468552,1.08875648,0.79488795,0.62900517
-5.22561281,1.40487948,0.03026570,0.00000000,0.00505791,1.09140881,0.79741845,0.62978626
-5.21960980,1.40935046,0.03161065,0.00000000,0.00547077,1.09567949,0.80141605,0.63175484
-5.21360680,1.41592486,0.03296399,0.00000000,0.00592280,1.10097002,0.80647198,0.63455860
-5.20760380,1.42371987,0.03429916,0.00000000,0.00641215,1.10662363,0.81212786,0.63781062
-5.20160080,1.43182355,0.03558997,0.00000000,0.00693634,1.11194968,0.81789424,0.64110366
-5.19559780,1.43932673,0.03681099,0.00000000,0.00749210,1.11624877,0.82326997,0.64402495
-5.18959480,1.44535369,0.03793803,0.00000000,0.00807537,1.11883770,0.82776144,0.64617077
-5.18359180,1.44909077,0.03894847,0.00000000,0.00868119,1.11907322,0.83090109,0.64716039
-5.17758879,1.44981169,0.03982169,0.00000000,0.00930366,1.11637364,0.83226426,0.64664879
-5.17158579,1.44689898,0.04053934,0.00000000,0.00993594,1.11023774,0.83148399,0.64433766
-5.16558279,1.43986066,0.04108568,0.00000000,0.01057032,1.10026017,0.82826300,0.63998448
-5.15957979,1.42834198,0.04144784,0.00000000,0.01119822,1.08614297,0.82238265,0.63340925
-5.15357679,1.41213173,0.04161604,0.00000000,0.01181042,1.06770296,0.81370849,0.62449875
-5.14757379,1.39116327,0.04158375,0.00000000,0.01239715,1.04487487,0.80219247,0.61320829
-5.14157079,1.36551042,0.04134779,0.00000000,0.01294837,1.01771026,0.78787169,0.59956097
-5.13556778,1.33537855,0.04090841,0.00000000,0.01345401,0.98637257,0.77086401,0.58364456
-5.12956478,1.30109145,0.04026927,0.00000000,0.01390425,0.95112861,0.75136073,0.56560623
-5.12356178,1.26307471,0.03943730,0.00000000,0.01428986,0.91233695,0.72961692,0.54564552
-5.11755878,1.22183627,0.03842261,0.00000000,0.01460248,0.87043397,0.70593972,0.52400570
-5.11155578,1.17794527,0.03723821,0.00000000,0.01483495,0.82591805,0.68067534,0.50096423
-5.10555278,1.13200988,0.03589975,0.00000000,0.01498160,0.77933275,0.65419534,0.47682244
-5.09954977,1.08465517,0.03442514,0.00000000,0.01503847,0.73124953,0.62688269,0.45189509
-5.09354677,1.03650191,0.03283419,0.00000000,0.01500356,0.68225086,0.59911835,0.42650015
-5.08754377,0.98814703,0.03114814,0.00000000,0.01487695,0.63291409,0.57126883,0.40094919
-5.08154077,0.94014657,0.02938924,0.00000000,0.01466088,0.58379684,0.54367519,0.37553874
-5.07553777,0.89300148,0.02758025,0.00000000,0.01435979,0.53542420,0.51664394,0.35054286
-5.06953477,0.84714699,0.02574404,0.00000000,0.01398027,0.48827811,0.49043998,0.32620722
-5.06353177,0.80294545,0.02390313,0.00000000,0.01353096,0.44278916,0.46528196,0.30274472
-5.05752876,0.76068301,0.02207930,0.00000000,0.01302236,0.39933083,0.44133987,0.28033280
-5.05152576,0.72056978,0.02029328,0.00000000,0.01246668,0.35821618,0.41873499,0.25911227
-5.04552276,0.68274338,0.01856448,0.00000000,0.01187753,0.31969698,0.39754199,0.23918779
-5.03951976,0.64727546,0.01691072,0.00000000,0.01126972,0.28396480,0.37779291,0.22062957
-5.03351676,0.61418046,0.01534816,0.00000000,0.01065895,0.25115412,0.35948267,0.20347637
-5.02751376,0.58342633,0.01389116,0.00000000,0.01006151,0.22134688,0.34257578,0.18773925
-5.02151076,0.55494623,0.01255233,0.00000000,0.00949406,0.19457811,0.32701391,0.17340609
-5.01550775,0.52865073,0.01134247,0.00000000,0.00897332,0.17084245,0.31272363,0.16044637
-5.00950475,0.50443975,0.01027076,0.00000000,0.00851585,0.15010095,0.29962419,0.14881605
-5.00350175,0.48221355,0.00934476,0.00000000,0.00813780,0.13228795,0.28763480,0.13846234
-4.99749875,0.46188242,0.00857062,0.00000000,0.00785470,0.11731758,0.27668101,0.12932798
-4.99149575,0.44337440,0.00795315,0.00000000,0.00768124,0.10508977,0.26670003,0.12135500
-4.98549275,0.42664076,0.00749593,0.00000000,0.00763109,0.09549534,0.25764463,0.11448773
-4.97948974,0.41165916,0.00720142,0.00000000,0.00771663,0.08842020,0.24948561,0.10867500
-4.97348674,0.39843428,0.00707101,0.00000000,0.00794880,0.08374844,0.24221268,0.10387148
-4.96748374,0.38699596,0.00710501,0.00000000,0.00833677,0.08136431,0.23583382,0.10003813
-4.96148074,0.37739530,0.00730262,0.00000000,0.00888778,0.08115315,0.23037327,0.09714197
-4.95547774,0.36969874,0.00766189,0.00000000,0.00960680,0.08300135,0.22586823,0.09515499
-4.94947474,0.36398074,0.00817956,0.00000000,0.01049627,0.08679544,0.22236464,0.09405261
-4.94347174,0.36031552,0.00885097,0.00000000,0.01155580,0.09242062,0.21991230,0.09381170
-4.93746873,0.35876842,0.00966989,0.00000000,0.01278191,0.09975885,0.21855962,0.09440836
-4.93146573,0.35938742,0.01062839,0.00000000,0.01416778,0.10868686,0.21834847,0.09581568
-4.92546273,0.36219553,0.01171669,0.00000000,0.01570302,0.11907422,0.21930938,0.09800163
-4.91945973,0.36718448,0.01292315,0.00000000,0.01737359,0.13078190,0.22145747,0.10092731
-4.91345673,0.37431025,0.01423420,0.00000000,0.01916170,0.14366149,0.22478954,0.10454571
-4.90745373,0.38349087,0.01563442,0.00000000,0.02104591,0.15755522,0.22928228,0.10880106
-4.90145073,0.39460675,0.01710672,0.00000000,0.02300133,0.17229716,0.23489214,0.11362899
-4.89544772,0.40750363,0.01863259,0.00000000,0.02499992,0.18771550,0.24155669,0.11895743
-4.88944472,0.42199833,0.02019248,0.00000000,0.02701098,0.20363610,0.24919753,0.12470840
-4.88344172,0.43788686,0.02176626,0.00000000,0.02900176,0.21988717,0.25772483,0.13080051
-4.87743872,0.45495491,0.02333378,0.00000000,0.03093823,0.23630505,0.26704304,0.13715228
-4.87143572,0.47298991,0.02487553,0.00000000,0.03278590,0.25274082,0.27705772,0.14368595
-4.86543272,0.49179437,0.02637330,0.00000000,0.03451075,0.26906747,0.28768303,0.15033174
-4.85942971,0.51119960,0.02781093,0.00000000,0.03608025,0.28518737,0.29884944,0.15703238
-4.85342671,0.53107904,0.02917493,0.00000000,0.03746435,0.30103945,0.31051126,0.16374753
-4.84742371,0.55136055,0.03045517,0.00000000,0.03863640,0.31660589,0.32265346,0.17045800
-4.84142071,0.57203668,0.03164540,0.00000000,0.03957406,0.33191769,0.33529725,0.17716941
-4.83541771,0.59317217,0.03274363,0.00000000,0.04026009,0.34705876,0.34850414,0.18391509
-4.82941471,0.61490823,0.03375242,0.00000000,0.04068286,0.36216821,0.36237787,0.19075800
-4.82341171,0.63746283,0.03467891,0.00000000,0.04083686,0.37744032,0.37706406,0.19779147
-4.81740870,0.66112683,0.03553467,0.00000000,0.04072283,0.39312220,0.39274734,0.20513855
-4.81140570,0.68625573,0.03633534,0.00000000,0.04034777,0.40950875,0.40964592,0.21295004
-4.80540270,0.71325721,0.03710008,0.00000000,0.03972467,0.42693505,0.42800362,0.22140094
-4.79939970,0.74257467,0.03785074,0.00000000,0.03887204,0.44576626,0.44807959,0.23068558
-4.79339670,0.77466735,0.03861100,0.00000000,0.03781328,0.46638515,0.47013606,0.24101132
-4.78739370,0.80998780,0.03940522,0.00000000,0.03657581,0.48917771,0.49442459,0.25259116
-4.78139070,0.84895751,0.04025734,0.00000000,0.03519018,0.51451729,0.52117136,0.26563531
-4.77538769,0.89194178,0.04118966,0.00000000,0.03368899,0.54274768,0.55056214,0.28034211
-4.76938469,0.93922497,0.04222163,0.00000000,0.03210587,0.57416588,0.58272763,0.29688855
-4.76338169,0.99098712,0.04336875,0.00000000,0.03047440,0.60900519,0.61772983,0.31542078
-4.75737869,1.04728331,0.04464161,0.00000000,0.02882714,0.64741926,0.65555027,0.33604482
-4.75137569,1.10802647,0.04604503,0.00000000,0.02719470,0.68946774,0.69608040,0.35881810
-4.74537269,1.17297485,0.04757746,0.00000000,0.02560499,0.73510435,0.73911507,0.38374192
-4.73936968,1.24172460,0.04923065,0.00000000,0.02408257,0.78416769,0.78434921,0.41075538
-4.73336668,1.31370820,0.05098954,0.00000000,0.02264822,0.83637555,0.83137813,0.43973087
-4.72736368,1.38819889,0.05283246,0.00000000,0.02131859,0.89132287,0.87970158,0.47047166
-4.72136068,1.46432119,0.05473157,0.00000000,0.02010611,0.94848387,0.92873157,0.50271156
-4.71535768,1.54106732,0.05665362,0.00000000,0.01901901,1.00721828,0.97780367,0.53611690
-4.70935468,1.61731902,0.05856090,0.00000000,0.01806149,1.06678183,1.02619160,0.57029092
-4.70335168,1.69187419,0.06041235,0.00000000,0.01723397,1.12634069,1.07312466,0.60478052
-4.69734867,1.76347743,0.06216493,0.00000000,0.01653351,1.18498971,1.11780729,0.63908531
-4.69134567,1.83085349,0.06377500,0.00000000,0.01595423,1.24177392,1.15944031,0.67266872
-4.68534267,1.89274254,0.06519977,0.00000000,0.01548779,1.29571269,1.19724292,0.70497102
-4.67933967,1.94793604,0.06639875,0.00000000,0.01512393,1.34582596,1.23047488,0.73542375
-4.67333667,1.99531203,0.06733515,0.00000000,0.01485093,1.39116155,1.25845802,0.76346526
-4.66733367,2.03386860,0.06797712,0.00000000,0.01465612,1.43082285,1.28059638,0.78855685
-4.66133067,2.06275451,0.06829890,0.00000000,0.01452636,1.46399584,1.29639423,0.81019888
-4.65532766,2.08129580,0.06828166,0.00000000,0.01444841,1.48997454,1.30547154,0.82794642
-4.64932466,2.08901772,0.06791427,0.00000000,0.01440932,1.50818405,1.30757614,0.84142381
-4.64332166,2.08566109,0.06719364,0.00000000,0.01439679,1.51820020,1.30259244,0.85033760
-4.63731866,2.07119278,0.06612494,0.00000000,0.01439940,1.51976524,1.29054622,0.85448731
-4.63131566,2.04580984,0.06472153,0.00000000,0.01440688,1.51279879,1.27160557,0.85377371
-4.62531266,2.00993734,0.06300456,0.00000000,0.01441028,1.49740380,1.24607774,0.84820415
-4.61930965,1.96422012,0.06100250,0.00000000,0.01440219,1.47386712,1.21440233,0.83789475
-4.61330665,1.90950859,0.05875027,0.00000000,0.01437684,1.44265475,1.17714081,0.82306939
-4.60730365,1.84683934,0.05628839,0.00000000,0.01433022,1.40440184,1.13496297,0.80405541
-4.60130065,1.77741115,0.05366188,0.00000000,0.01426015,1.35989787,1.08863060,0.78127631
-4.59529765,1.70255717,0.05091909,0.00000000,0.01416638,1.31006749,1.03897912,0.75524146
-4.58929465,1.62371433,0.04811050,0.00000000,0.01405060,1.25594770,0.98689754,0.72653353
-4.58329165,1.54239069,0.04528749,0.00000000,0.01391647,1.19866222,0.93330762,0.69579369
-4.57728864,1.46013186,0.04250111,0.00000000,0.01376954,1.13939381,0.87914261,0.66370546
-4.57128564,1.37848732,0.03980095,0.00000000,0.01361726,1.07935559,0.82532640,0.63097745
-4.56528264,1.29897747,0.03723403,0.00000000,0.01346884,1.01976210,0.77275337,0.59832571
-4.55927964,1.22306217,0.03484382,0.00000000,0.01333508,0.96180100,0.72226967,0.56645621
-4.55327664,1.15211144,0.03266939,0.00000000,0.01322819,0.90660625,0.67465622,0.53604785
-4.54727364,1.08737880,0.03074465,0.00000000,0.01316151,0.85523329,0.63061381,0.50773660
-4.54127064,1.02997771,0.02909774,0.00000000,0.01314921,0.80863690,0.59075046,0.48210098
-4.53526763,0.98086133,0.02775053,0.00000000,0.01320590,0.76765203,0.55557140,0.45964936
-4.52926463,0.94080592,0.02671833,0.00000000,0.01334625,0.73297806,0.52547156,0.44080924
-4.52326163,0.91039793,0.02600961,0.00000000,0.01358444,0.70516654,0.50073082,0.42591867
-4.51725863,0.89002487,0.02562597,0.00000000,0.01393376,0.68461258,0.48151177,0.41521994
-4.51125563,0.87987014,0.02556220,0.00000000,0.01440601,0.67154991,0.46786012,0.40885574
-4.50525263,0.87991154,0.02580639,0.00000000,0.01501104,0.66604949,0.45970763,0.40686749
-4.49924962,0.88992390,0.02634032,0.00000000,0.01575620,0.66802174,0.45687730,0.40919625
-4.49324662,0.90948538,0.02713984,0.00000000,0.01664584,0.67722197,0.45909085,0.41568577
-4.48724362,0.93798775,0.02817542,0.00000000,0.01768097,0.69325919,0.46597826,0.42608782
-4.48124062,0.97465039,0.02941289,0.00000000,0.01885879,0.71560785,0.47708911,0.44006968
-4.47523762,1.01853806,0.03081416,0.00000000,0.02017256,0.74362229,0.49190556,0.45722354
-4.46923462,1.06858202,0.03233817,0.00000000,0.02161134,0.77655385,0.50985674,0.47707769
-4.46323162,1.12360446,0.03394187,0.00000000,0.02316006,0.81356996,0.53033412,0.49910932
-4.45722861,1.18234573,0.03558129,0.00000000,0.02479962,0.85377515,0.55270763,0.52275853
-4.45122561,1.24349375,0.03721269,0.00000000,0.02650716,0.89623332,0.57634199,0.54744331
-4.44522261,1.30571514,0.03879368,0.00000000,0.02825647,0.93999076,0.60061306,0.57257505
-4.43921961,1.36768712,0.04028439,0.00000000,0.03001859,0.98409951,0.62492339,0.59757421
-4.43321661,1.42812931,0.04164858,0.00000000,0.03176248,1.02764016,0.64871683,0.62188563
-4.42721361,1.48583465,0.04285463,0.00000000,0.03345583,1.06974365,0.67149149,0.64499298
-4.42121061,1.53969808,0.04387651,0.00000000,0.03506594,1.10961124,0.69281072,0.66643191
-4.41520760,1.58874240,0.04469447,0.00000000,0.03656070,1.14653214,0.71231167,0.68580142
-4.40920460,1.63214005,0.04529565,0.00000000,0.03790951,1.17989811,0.72971116,0.70277301
-4.40320160,1.66923020,0.04567446,0.00000000,0.03908425,1.20921450,0.74480857,0.71709726
-4.39719860,1.69953041,0.04583264,0.00000000,0.04006017,1.23410756,0.75748572,0.72860767
-4.39119560,1.72274245,0.04577923,0.00000000,0.04081667,1.25432750,0.76770376,0.73722142
-4.38519260,1.73875202,0.04553018,0.00000000,0.04133797,1.26974747,0.77549723,0.74293728
-4.37918959,1.74762251,0.04510777,0.00000000,0.04161363,1.28035851,0.78096558,0.74583063
-4.37318659,1.74958306,0.04453981,0.00000000,0.04163883,1.28626067,0.78426258,0.74604579
-4.36718359,1.74501137,0.04385864,0.00000000,0.04141456,1.28765091,0.78558417,0.74378623
-4.36118059,1.73441222,0.04310003,0.00000000,0.04094747,1.28480819,0.78515525,0.73930285
-4.35517759,1.71839249,0.04230186,0.00000000,0.04024966,1.27807670,0.78321617,0.73288108
-4.34917459,1.69763385,0.04150281,0.00000000,0.03933819,1.26784769,0.78000939,0.72482734
-4.34317159,1.67286426,0.04074100,0.00000000,0.03823443,1.25454107,0.77576710,0.71545535
-4.33716858,1.64482948,0.04005263,0.00000000,0.03696335,1.23858730,0.77070026,0.70507311
-4.33116558,1.61426569,0.03947071,0.00000000,0.03555258,1.22041051,0.76498948,0.69397093
-4.32516258,1.58187440,0.03902389,0.00000000,0.03403157,1.20041346,0.75877821,0.68241104
-4.31915958,1.54830049,0.03873542,0.00000000,0.03243054,1.17896491,0.75216843,0.67061922
-4.31315658,1.51411411,0.03862232,0.00000000,0.03077963,1.15638983,0.74521890,0.65877872
-4.30715358,1.47979711,0.03869478,0.00000000,0.02910794,1.13296278,0.73794596,0.64702663
