energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.87393697,2.95768928,0.02323784,0.17140506,0.63603444,0.31954416,0.68628204,0.25961510,0.06055153,1.59303627
-5.86793397,2.97417189,0.02344988,0.16570609,0.63239001,0.32712456,0.67343993,0.25733201,0.06536272,1.61660642
-5.86193097,3.01175296,0.02388495,0.16099747,0.63327689,0.33726900,0.66556586,0.25672392,0.07056642,1.65191182
-5.85592796,3.06912947,0.02453581,0.15727679,0.63848070,0.34977859,0.66238785,0.25774038,0.07610678,1.69811294
-5.84992496,3.14450313,0.02539229,0.15451593,0.64766608,0.36440457,0.66352494,0.26028728,0.08191873,1.75409374
-5.84392196,3.23562750,0.02644175,0.15266286,0.66038469,0.38085488,0.66849775,0.26422972,0.08792963,1.81848844
-5.83791896,3.33987055,0.02766972,0.15164425,0.67608692,0.39880206,0.67674226,0.26939641,0.09406115,1.88971675
-5.83191596,3.45429087,0.02906046,0.15136879,0.69413721,0.41789261,0.68762625,0.27558518,0.10023150,1.96602704
-5.82591296,3.57572531,0.03059765,0.15173117,0.71383237,0.43775730,0.70046811,0.28256971,0.10635775,2.04554599
-5.81990995,3.70088512,0.03226494,0.15261636,0.73442251,0.45802220,0.71455741,0.29010694,0.11235838,2.12633320
-5.81390695,3.82645694,0.03404657,0.15390416,0.75513366,0.47832005,0.72917650,0.29794510,0.11815570,2.20643892
-5.80790395,3.94920472,0.03592786,0.15547379,0.77519148,0.49830141,0.74362239,0.30583183,0.12367818,2.28396241
-5.80190095,4.06606859,0.03789561,0.15720826,0.79384491,0.51764523,0.75722805,0.31352225,0.12886258,2.35710894
-5.79589795,4.17425625,0.03993844,0.15899839,0.81038917,0.53606826,0.76938232,0.32078650,0.13365571,2.42424269
-5.78989495,4.27132320,0.04204693,0.16074630,0.82418684,0.55333291,0.77954757,0.32741647,0.13801581,2.48393365
-5.78389195,4.35523822,0.04421362,0.16236819,0.83468651,0.56925313,0.78727437,0.33323154,0.14191334,2.53499611
-5.77788894,4.42443135,0.04643295,0.16379631,0.84143804,0.58369804,0.79221274,0.33808293,0.14533135,2.57651738
-5.77188594,4.47782234,0.04870094,0.16498019,0.84410391,0.59659303,0.79411918,0.34185672,0.14826520,2.60787532
-5.76588294,4.51482865,0.05101479,0.16588680,0.84246631,0.60791838,0.79285964,0.34447523,0.15072178,2.62874409
-5.75987994,4.53535288,0.05337236,0.16650004,0.83642972,0.61770528,0.78840799,0.34589697,0.15271824,2.63908805
-5.75387694,4.53975091,0.05577154,0.16681931,0.82601888,0.62602961,0.78084048,0.34611507,0.15428027,2.63914431
-5.74787394,4.52878256,0.05820959,0.16685750,0.81137264,0.63300369,0.77032624,0.34515440,0.15544003,2.62939501
-5.74187094,4.50354783,0.06068240,0.16663832,0.79273378,0.63876650,0.75711459,0.34306765,0.15623396,2.61053098
-5.73586793,4.46541230,0.06318386,0.16619336,0.77043563,0.64347278,0.74151977,0.33993044,0.15670036,2.58340876
-5.72986493,4.41592572,0.06570517,0.16555886,0.74488613,0.64728179,0.72390381,0.33583599,0.15687713,2.54900338
-5.72386193,4.35673819,0.06823436,0.16477250,0.71655016,0.65034611,0.70465855,0.33088945,0.15679960,2.50835931
-5.71785893,4.28951817,0.07075586,0.16387031,0.68593096,0.65280122,0.68418763,0.32520233,0.15649864,2.46254209
-5.71185593,4.21587650,0.07325030,0.16288389,0.65355153,0.65475642,0.66288926,0.31888723,0.15599916,2.41259311
-5.70585293,4.13729988,0.07569443,0.16183811,0.61993695,0.65628753,0.64114068,0.31205316,0.15531902,2.35948953
-5.69984992,4.05509692,0.07806129,0.16074932,0.58559806,0.65743178,0.61928483,0.30480165,0.15446842,2.30411123
-5.69384692,3.97035887,0.08032059,0.15962423,0.55101742,0.65818513,0.59761989,0.29722381,0.15344976,2.24721598
-5.68784392,3.88393618,0.08243926,0.15845941,0.51663775,0.65850224,0.57639193,0.28939843,0.15225807,2.18942377
-5.68184092,3.79643158,0.08438220,0.15724154,0.48285332,0.65829899,0.55579099,0.28139109,0.15088175,2.13121056
-5.67583792,3.70820885,0.08611321,0.15594820,0.45000432,0.65745743,0.53595048,0.27325438,0.14930376,2.07291118
-5.66983492,3.61941637,0.08759600,0.15454925,0.41837422,0.65583298,0.51694973,0.26502901,0.14750314,2.01473084
-5.66383192,3.53002315,0.08879538,0.15300876,0.38818998,0.65326340,0.49881958,0.25674580,0.14545665,1.95676408
-5.65782891,3.43986515,0.08967840,0.15128721,0.35962477,0.64957913,0.48155027,0.24842834,0.14314062,1.89901990
-5.65182591,3.34869889,0.09021551,0.14934392,0.33280288,0.64461451,0.46510147,0.24009614,0.14053273,1.84145139
-5.64582291,3.25625934,0.09038173,0.14713968,0.30780632,0.63821921,0.44941357,0.23176814,0.13761377,1.78398815
-5.63981991,3.16231912,0.09015764,0.14463923,0.28468276,0.63026960,0.43441979,0.22346630,0.13436917,1.72656986
-5.63381691,3.06674592,0.08953024,0.14181365,0.26345413,0.62067915,0.42005853,0.21521914,0.13079038,1.66917920
-5.62781391,2.96955564,0.08849367,0.13864249,0.24412561,0.60940779,0.40628529,0.20706513,0.12687585,1.61187269
-5.62181091,2.87095885,0.08704966,0.13511553,0.22669445,0.59646953,0.39308371,0.19905562,0.12263175,1.55480802
-5.61580790,2.77139864,0.08520779,0.13123411,0.21115829,0.58193819,0.38047536,0.19125734,0.11807232,1.49826672
-5.60980490,2.67157851,0.08298545,0.12701205,0.19752267,0.56595095,0.36852773,0.18375430,0.11321985,1.44267142
-5.60380190,2.57247927,0.08040755,0.12247601,0.18580734,0.54870968,0.35736033,0.17664903,0.10810432,1.38859697
-5.59779890,2.47536450,0.07750608,0.11766544,0.17605132,0.53047983,0.34714856,0.17006305,0.10276273,1.33677505
-5.59179590,2.38177438,0.07431930,0.11263206,0.16831647,0.51158723,0.33812534,0.16413667,0.09723816,1.28809210
-5.58579290,2.29350817,0.07089085,0.10743892,0.16268943,0.49241260,0.33058032,0.15902795,0.09157864,1.24358071
-5.57978989,2.21259594,0.06726862,0.10215914,0.15928195,0.47338425,0.32485680,0.15491087,0.08583578,1.20440450
-5.57378689,2.14126019,0.06350360,0.09687435,0.15822960,0.45496908,0.32134631,0.15197280,0.08006342,1.17183693
-5.56778389,2.08186846,0.05964857,0.09167288,0.15968876,0.43766209,0.32048102,0.15041114,0.07431614,1.14723451
-5.56178089,2.03687798,0.05575676,0.08664795,0.16383213,0.42197490,0.32272410,0.15042931,0.06864785,1.13200488
-5.55577789,2.00877350,0.05188065,0.08189557,0.17084272,0.40842335,0.32855817,0.15223199,0.06311044,1.12757042
-5.54977489,1.99999989,0.04807070,0.07751264,0.18090652,0.39751469,0.33847212,0.15601990,0.05775256,1.13532819
-5.54377189,2.01289054,0.04437427,0.07359495,0.19420406,0.38973444,0.35294651,0.16198393,0.05261855,1.15660698
-5.53776888,2.04959361,0.04083465,0.07023526,0.21090097,0.38553349,0.37243784,0.17029895,0.04774755,1.19262244
-5.53176588,2.11199740,0.03749024,0.06752151,0.23113801,0.38531537,0.39736208,0.18111736,0.04317287,1.24443131
-5.52576288,2.20165700,0.03437394,0.06553513,0.25502070,0.38942427,0.42807788,0.19456255,0.03892149,1.31288617
-5.51975988,2.31972417,0.03151270,0.06434938,0.28260902,0.39813393,0.46486987,0.21072251,0.03501383,1.39859180
-5.51375688,2.46688255,0.02892730,0.06402787,0.31390767,0.41163765,0.50793267,0.22964370,0.03146367,1.50186489
-5.50775388,2.64329078,0.02663223,0.06462311,0.34885711,0.43003982,0.55735611,0.25132567,0.02827831,1.62269854
-5.50175088,2.84853560,0.02463585,0.06617523,0.38732616,0.45334906,0.61311238,0.27571636,0.02545883,1.76073330
-5.49574787,3.08159774,0.02294058,0.06871066,0.42910628,0.48147347,0.67504564,0.30270872,0.02300050,1.91523636
-5.48974487,3.34083255,0.02154334,0.07224101,0.47390823,0.51421802,0.74286487,0.33213852,0.02089330,2.08509042
-5.48374187,3.62396769,0.02043601,0.07676201,0.52136137,0.55128448,0.81614033,0.36378395,0.01912251,2.26879370
-5.47773887,3.92811934,0.01960598,0.08225260,0.57101581,0.59227399,0.89430444,0.39736692,0.01766935,2.46447207
-5.47173587,4.24982823,0.01903686,0.08867420,0.62234781,0.63669247,0.97665708,0.43255627,0.01651165,2.66990412
-5.46573287,4.58511580,0.01870907,0.09597023,0.67476825,0.68395884,1.06237592,0.46897305,0.01562450,2.88255918
-5.45972986,4.92956018,0.01860058,0.10406590,0.72763423,0.73341615,1.15053140,0.50619765,0.01498096,3.09964816
-5.45372686,5.27839059,0.01868756,0.11286838,0.78026344,0.78434525,1.24010656,0.54377880,0.01455266,3.31818601
-5.44772386,5.62659811,0.01894509,0.12226742,0.83195101,0.83598096,1.33002082,0.58124410,0.01431041,3.53506426
-5.44172086,5.96905945,0.01934777,0.13213641,0.88198811,0.88753018,1.41915744,0.61811187,0.01422479,3.74713145
-5.43571786,6.30066979,0.01987029,0.14233399,0.92968173,0.93819147,1.50639340,0.65390377,0.01426670,3.95127852
-5.42971486,6.61647994,0.02048801,0.15270621,0.97437478,0.98717544,1.59063080,0.68815788,0.01440779,4.14452602
-5.42371186,6.91183256,0.02117739,0.16308926,1.01546571,1.03372529,1.67082831,0.72044155,0.01462096,4.32410951
-5.41770885,7.18249181,0.02191642,0.17331271,1.05242664,1.07713666,1.74603152,0.75036355,0.01488075,4.48755961
-5.41170585,7.42476110,0.02268492,0.18320323,1.08481937,1.11677607,1.81540060,0.77758503,0.01516369,4.63277288
-5.40570285,7.63558352,0.02346480,0.19258865,1.11230829,1.15209708,1.87823407,0.80182867,0.01544861,4.75807052
-5.39969985,7.81262058,0.02424026,0.20130236,1.13466971,1.18265363,1.93398746,0.82288566,0.01571691,4.86224182
-5.39369685,7.95430562,0.02499782,0.20918770,1.15179705,1.20810984,1.98228592,0.84062015,0.01595277,4.94457033
-5.38769385,8.05986923,0.02572639,0.21610244,1.16370170,1.22824590,2.02293004,0.85497101,0.01614333,5.00484144
-5.38169085,8.12933580,0.02641723,0.22192292,1.17050950,1.24295981,2.05589467,0.86595066,0.01627876,5.04333092
-5.37568784,8.16349129,0.02706376,0.22654784,1.17245295,1.25226489,2.08132060,0.87364128,0.01635234,5.06077503
-5.36968484,8.16382413,0.02766149,0.22990148,1.16985966,1.25628329,2.09949971,0.87818831,0.01636040,5.05832377
-5.36368184,8.13244234,0.02820774,0.23193622,1.16313763,1.25523584,2.11085423,0.87979186,0.01630226,5.03747965
-5.35767884,8.07197118,0.02870142,0.23263413,1.15275806,1.24942873,2.11591134,0.87869631,0.01618009,5.00002526
-5.35167584,7.98543687,0.02914277,0.23200778,1.13923674,1.23923792,2.11527442,0.87517871,0.01599868,4.94794339
-5.34567284,7.87614216,0.02953309,0.23009999,1.12311483,1.22509201,2.10959261,0.86953664,0.01576517,4.88333394
-5.33966983,7.74754041,0.02987447,0.22698263,1.10494011,1.20745448,2.09953039,0.86207607,0.01548874,4.80833180
-5.33366683,7.60311421,0.03016953,0.22275454,1.08524974,1.18680630,2.08573874,0.85309999,0.01518023,4.72503009
-5.32766383,7.44626472,0.03042125,0.21753864,1.06455512,1.16362973,2.06882967,0.84289832,0.01485176,4.63541230
-5.32166083,7.28021681,0.03063272,0.21147831,1.04332988,1.13839415,2.04935532,0.83173957,0.01451628,4.54129684
-5.31565783,7.10794408,0.03080702,0.20473332,1.02200126,1.11154456,2.02779280,0.81986473,0.01418716,4.44429623
-5.30965483,6.93211672,0.03094714,0.19747535,1.00094537,1.08349316,2.00453559,0.80748370,0.01387771,4.34579256
-5.30365183,6.75507359,0.03105585,0.18988347,0.98048625,1.05461439,1.97989169,0.79477413,0.01360086,4.24692985
-5.29764882,6.57881858,0.03113577,0.18213957,0.96089875,1.02524328,1.95408847,0.78188300,0.01336865,4.14862260
-5.29164582,6.40503957,0.03118930,0.17442415,0.94241467,0.99567717,1.92728383,0.76893042,0.01319202,4.05157945
-5.28564282,6.23514744,0.03121872,0.16691241,0.92523171,0.96618019,1.89958257,0.75601547,0.01308041,3.95633934
-5.27963982,6.07033101,0.03122621,0.15977093,0.90952440,0.93699005,1.87105697,0.74322375,0.01304160,3.86331745
-5.27363682,5.91162321,0.03121398,0.15315502,0.89545618,0.90832648,1.84176992,0.73063577,0.01308153,3.77285722
-5.26763382,5.75997311,0.03118428,0.14720664,0.88319168,0.88040047,1.81179912,0.71833601,0.01320419,3.68528475
-5.26163082,5.61631827,0.03113955,0.14205315,0.87290825,0.85342354,1.78126057,0.70642165,0.01341164,3.60096180
-5.25562781,5.48165209,0.03108243,0.13780660,0.86480580,0.82761629,1.75032977,0.69501065,0.01370405,3.52033358
-5.24962481,5.35708104,0.03101583,0.13456374,0.85911422,0.80321542,1.71925922,0.68424843,0.01407982,3.44396820
-5.24362181,5.24386777,0.03094296,0.13240641,0.85609767,0.78047874,1.68839082,0.67431284,0.01453573,3.37258504
-5.23761881,5.14345677,0.03086732,0.13140239,0.85605519,0.75968760,1.65816245,0.66541686,0.01506720,3.30707016
-5.23161581,5.05748064,0.03079266,0.13160644,0.85931760,0.74114659,1.62910799,0.65780903,0.01566852,3.24847750
-5.22561281,4.98774618,0.03072296,0.13306147,0.86624048,0.72518035,1.60185081,0.65177122,0.01633313,3.19801593
-5.21960980,4.93620075,0.03066231,0.13579960,0.87719352,0.71212763,1.57709076,0.64761408,0.01705388,3.15702252
-5.21360680,4.90488074,0.03061484,0.13984318,0.89254689,0.70233286,1.55558543,0.64567005,0.01782333,3.12692373
-5.20760380,4.89584496,0.03058462,0.14520537,0.91265500,0.69613577,1.53812658,0.64628447,0.01863394,3.10918662
-5.20160080,4.91109660,0.03057547,0.15189056,0.93783878,0.69385952,1.52551289,0.64980501,0.01947832,3.10526284
-5.19559780,4.95249830,0.03059092,0.15989429,0.96836745,0.69579807,1.51852050,0.65657008,0.02034936,3.11652860
-5.18959480,5.02168503,0.03063401,0.16920285,1.00444056,0.70220353,1.51787289,0.66689656,0.02124035,3.14422393
-5.18359180,5.11997968,0.03070722,0.17979254,1.04617175,0.71327415,1.52421146,0.68106764,0.02214501,3.18939456
-5.17758879,5.24831609,0.03081238,0.19162874,1.09357494,0.72914361,1.53806850,0.69932109,0.02305749,3.25283949
-5.17158579,5.40717380,0.03095057,0.20466467,1.14655389,0.74987237,1.55984368,0.72183871,0.02397231,3.33506710
-5.16558279,5.59652795,0.03112210,0.21884034,1.20489588,0.77544130,1.58978524,0.74873729,0.02488430,3.43626186
-5.15957979,5.81581717,0.03132649,0.23408147,1.26826994,0.80574825,1.62797664,0.78006148,0.02578840,3.55626326
-5.15357679,6.06393099,0.03156252,0.25029874,1.33622983,0.84060747,1.67432930,0.81577891,0.02667961,3.69455779
-5.14757379,6.33921740,0.03182828,0.26738750,1.40822175,0.87975215,1.72858149,0.85577766,0.02755281,3.85028394
-5.14157079,6.63951000,0.03212127,0.28522795,1.48359636,0.92283982,1.79030329,0.89986618,0.02840265,4.02224980
-5.13556778,6.96217325,0.03243855,0.30368601,1.56162471,0.96946034,1.85890726,0.94777567,0.02922351,4.20896167
-5.12956478,7.30416326,0.03277689,0.32261485,1.64151712,1.01914616,1.93366406,0.99916460,0.03000943,4.40866216
-5.12356178,7.66210108,0.03313294,0.34185716,1.72244406,1.07138431,2.01372216,1.05362533,0.03075417,4.61937526
-5.11755878,8.03235452,0.03350340,0.36124806,1.80355811,1.12562946,2.09813061,1.11069234,0.03145127,4.83895602
-5.11155578,8.41112481,0.03388524,0.38061862,1.88401571,1.18131752,2.18586373,1.16985180,0.03209425,5.06514223
-5.10555278,8.79453372,0.03427581,0.39979976,1.96299780,1.23787924,2.27584662,1.23055204,0.03267677,5.29560557
-5.09954977,9.17870742,0.03467297,0.41862652,2.03972817,1.29475292,2.36698030,1.29221453,0.03319290,5.52799994
-5.09354677,9.55985372,0.03507520,0.43694232,2.11348898,1.35139615,2.45816562,1.35424493,0.03363743,5.76000509
-5.08754377,9.93432956,0.03548164,0.45460308,2.18363253,1.40729571,2.54832503,1.41604389,0.03400611,5.98936408
-5.08154077,10.29869694,0.03589203,0.47148096,2.24958921,1.46197565,2.63642155,1.47701728,0.03429594,6.21391363
-5.07553777,10.64976581,0.03630666,0.48746750,2.31087132,1.51500314,2.72147455,1.53658552,0.03450547,6.43160709
-5.06953477,10.98462355,0.03672620,0.50247596,2.36707300,1.56599211,2.80257202,1.59419198,0.03463491,6.64053007
-5.06353177,11.30065147,0.03715154,0.51644272,2.41786669,1.61460478,2.87887948,1.64931012,0.03468634,6.83890945
-5.05752876,11.59552953,0.03758353,0.52932761,2.46299666,1.66055116,2.94964553,1.70144952,0.03466366,7.02511695
-5.05152576,11.86723104,0.03802270,0.54111320,2.50227038,1.70358685,3.01420458,1.75016073,0.03457260,7.19766841
-5.04552276,12.11400971,0.03846895,0.55180305,2.53554865,1.74350961,3.07197708,1.79503894,0.03442051,7.35522050
-5.03951976,12.33438162,0.03892130,0.56141894,2.56273535,1.78015488,3.12246796,1.83572677,0.03421615,7.49656642
-5.03351676,12.52710477,0.03937760,0.56999737,2.58376766,1.81339098,3.16526381,1.87191612,0.03396931,7.62063199
-5.02751376,12.69115902,0.03983430,0.57758544,2.59860754,1.84311427,3.20002952,1.90334940,0.03369046,7.72647359
-5.02151076,12.82572859,0.04028627,0.58423637,2.60723519,1.86924469,3.22650487,1.92982019,0.03339023,7.81327892
-5.01550775,12.93018919,0.04072671,0.59000500,2.60964483,1.89172228,3.24450159,1.95117354,0.03307896,7.88037116
-5.00950475,13.00410124,0.04114714,0.59494343,2.60584325,1.91050467,3.25390139,1.96730600,0.03276623,7.92721703
-5.00350175,13.04720998,0.04153750,0.59909720,2.59585091,1.92556615,3.25465507,1.97816551,0.03246042,7.95343836
-4.99749875,13.05945265,0.04188631,0.60250218,2.57970567,1.93689808,3.24678286,1.98375115,0.03216828,7.95882684
-4.99149575,13.04097229,0.04218097,0.60518233,2.55746868,1.94451104,3.23037607,1.98411284,0.03189468,7.94336105
-4.98549275,12.99213714,0.04240810,0.60714853,2.52923181,1.94843837,3.20559967,1.97935088,0.03164236,7.90722447
-4.97948974,12.91356397,0.04255401,0.60839862,2.49512608,1.94874104,3.17269563,1.96961539,0.03141184,7.85082334
-4.97348674,12.80614345,0.04260519,0.60891837,2.45533037,1.94551364,3.13198651,1.95510540,0.03120144,7.77480273
-4.96748374,12.67106512,0.04254882,0.60868375,2.41007940,1.93889103,3.08387886,1.93606771,0.03100741,7.68005942
-4.96148074,12.50983968,0.04237334,0.60766385,2.35967064,1.92905522,3.02886580,1.91279511,0.03082421,7.56775012
-4.95547774,12.32431595,0.04206892,0.60582476,2.30446902,1.91624211,2.96752826,1.88562413,0.03064482,7.43929380
-4.94947474,12.11669044,0.04162798,0.60313375,2.24490934,1.90074750,2.90053435,1.85493198,0.03046116,7.29636706
-4.94347174,11.88950715,0.04104561,0.59956371,2.18149558,1.88293174,2.82863634,1.82113271,0.03026460,7.14089182
-4.93746873,11.64564637,0.04031983,0.59509755,2.11479720,1.86322281,2.75266501,1.78467247,0.03004641,6.97501492
-4.93146573,11.38830097,0.03945187,0.58973214,2.04544217,1.84211705,2.67352093,1.74602379,0.02979832,6.80107953
-4.92546273,11.12093983,0.03844621,0.58348170,1.97410704,1.82017732,2.59216279,1.70567904,0.02951295,6.62158874
-4.91945973,10.84725843,0.03731062,0.57638030,1.90150419,1.79802827,2.50959272,1.66414291,0.02918422,6.43916190
-4.91345673,10.57111717,0.03605592,0.56848334,1.82836699,1.77634847,2.42683884,1.62192421,0.02880773,6.25648480
-4.90745373,10.29646884,0.03469578,0.55986788,1.75543319,1.75585946,2.34493553,1.57952698,0.02838098,6.07625496
-4.90145073,10.02727704,0.03324631,0.55063177,1.68342747,1.73731164,2.26490182,1.53744119,0.02790353,5.90112356
-4.89544772,9.76742794,0.03172559,0.54089162,1.61304371,1.72146744,2.18771872,1.49613326,0.02737703,5.73363564
-4.88944472,9.52063815,0.03015311,0.53077962,1.54492789,1.70908203,2.11430604,1.45603664,0.02680511,5.57617072
-4.88344172,9.29036182,0.02854924,0.52043942,1.47966212,1.70088215,2.04549970,1.41754267,0.02619328,5.43088530
-4.87743872,9.07970008,0.02693454,0.51002124,1.41775072,1.69754379,1.98203018,1.38099219,0.02554856,5.29965955
-4.87143572,8.89131623,0.02532923,0.49967640,1.35960859,1.69966939,1.92450307,1.34666796,0.02487925,5.18404966
-4.86543272,8.72735968,0.02375255,0.48955154,1.30555259,1.70776552,1.87338224,1.31478838,0.02419442,5.08524759
-4.85942971,8.58940168,0.02222228,0.47978285,1.25579589,1.72222188,1.82897650,1.28550261,0.02350356,5.00404970
-4.85342671,8.47838519,0.02075425,0.47049055,1.21044573,1.74329244,1.79143019,1.25888736,0.02281611,4.94083515
-4.84742371,8.39459110,0.01936199,0.46177378,1.16950436,1.77107972,1.76071801,1.23494547,0.02214103,4.89555502
-4.84142071,8.33762208,0.01805644,0.45370636,1.13287309,1.80552275,1.73664453,1.21360651,0.02148643,4.86773257
-4.83541771,8.30640505,0.01684578,0.44633342,1.10035918,1.84638946,1.71884831,1.19472920,0.02085919,4.85647464
-4.82941471,8.29921235,0.01573537,0.43966909,1.07168525,1.89327393,1.70681059,1.17810584,0.02026472,4.86049381
-4.82341171,8.31370110,0.01472773,0.43369548,1.04650059,1.94559867,1.69986845,1.16346856,0.01970674,4.87814085
-4.81740870,8.34696963,0.01382274,0.42836290,1.02439418,2.00262213,1.69723198,1.15049721,0.01918717,4.90744622
-4.81140570,8.39562926,0.01301775,0.42359134,1.00490863,2.06345109,1.69800497,1.13882868,0.01870613,4.94616942
-4.80540270,8.45588903,0.01230792,0.41927317,0.98755467,2.12705787,1.70120863,1.12806740,0.01826192,4.99185474
-4.79939970,8.52365090,0.01168650,0.41527699,0.97182576,2.19230143,1.70580765,1.11779669,0.01785123,5.04189150
-4.79339670,8.59461232,0.01114521,0.41145239,0.95721222,2.25795216,1.71073776,1.10759056,0.01746930,5.09357716
-4.78739370,8.66437306,0.01067465,0.40763557,0.94321466,2.32271906,1.71493413,1.09702569,0.01711019,5.14418144
-4.78139070,8.72854305,0.01026463,0.40365541,0.92935628,2.38527888,1.71735966,1.08569313,0.01676707,5.19100954
-4.77538769,8.78284818,0.00990460,0.39933994,0.91519380,2.44430601,1.71703253,1.07320940,0.01643256,5.23146291
-4.76938469,8.82323101,0.00958403,0.39452277,0.90032692,2.49850239,1.71305197,1.05922667,0.01609906,5.26309593
-4.76338169,8.84594372,0.00929268,0.38904938,0.88440595,2.54662653,1.70462163,1.04344173,0.01575909,5.28366733
-4.75737869,8.84763111,0.00902097,0.38278287,0.86713785,2.58752084,1.69106991,1.02560344,0.01540563,5.29118500
-4.75137569,8.82540153,0.00876017,0.37560910,0.84829036,2.62013670,1.67186640,1.00551851,0.01503237,5.28394364
-4.74537269,8.77688445,0.00850262,0.36744083,0.82769443,2.64355653,1.64663428,0.98305555,0.01463401,5.26055441
-4.73936968,8.70027368,0.00824189,0.35822095,0.80524493,2.65701262,1.61515798,0.95814713,0.01420639,5.21996652
-4.73336668,8.59435556,0.00797281,0.34792441,0.78089975,2.65990226,1.57738620,0.93079008,0.01374669,5.16148035
-4.72736368,8.45852227,0.00769159,0.33655913,0.75467739,2.65179895,1.53343001,0.90104396,0.01325351,5.08475248
-4.72136068,8.29277047,0.00739574,0.32416555,0.72665328,2.63245966,1.48355637,0.86902779,0.01272683,4.98979283
-4.71535768,8.09768592,0.00708402,0.31081516,0.69695481,2.60182803,1.42817728,0.83491538,0.01216805,4.87695434
-4.70935468,7.87441527,0.00675641,0.29660794,0.66575544,2.56003366,1.36783499,0.79892929,0.01157984,4.74691583
-4.70335168,7.62462621,0.00641390,0.28166900,0.63326804,2.50738746,1.30318410,0.76133384,0.01096605,4.60065872
-4.69734867,7.35045750,0.00605839,0.26614445,0.59973758,2.44437342,1.23497105,0.72242734,0.01033149,4.43943836
-4.69134567,7.05446061,0.00569250,0.25019689,0.56543352,2.37163682,1.16401200,0.68253385,0.00968177,4.26475083
-4.68534267,6.73953471,0.00531944,0.23400060,0.53064205,2.28996944,1.09116989,0.64199478,0.00902306,4.07829615
-4.67933967,6.40885706,0.00494278,0.21773671,0.49565845,2.20029183,1.01733167,0.60116067,0.00836189,3.88193867
-4.67333667,6.06581044,0.00456632,0.20158862,0.46077972,2.10363325,0.94338638,0.56038321,0.00770490,3.67766581
-4.66733367,5.71390983,0.00419391,0.18573778,0.42629776,2.00110968,0.87020499,0.52000798,0.00705866,3.46754597
-4.66133067,5.35673000,0.00382933,0.17035992,0.39249320,1.89390038,0.79862266,0.48036788,0.00642951,3.25368659
-4.65532766,4.99783581,0.00347617,0.15562213,0.35963011,1.78322360,0.72942374,0.44177758,0.00582337,3.03819343
-4.64932466,4.64071692,0.00313773,0.14168049,0.32795164,1.67031204,0.66333013,0.40452894,0.00524566,2.82313185
-4.64332166,4.28872829,0.00281696,0.12867858,0.29767666,1.55638872,0.60099293,0.36888756,0.00470123,2.61049104
