energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.84992496,2.40568159,0.02854142,0.02438162,0.60942953,0.24662995,0.04243705,1.47642072,1.53141296,0.06431172
-5.84392196,2.49556824,0.02784534,0.02428030,0.63920117,0.25329886,0.04274758,1.53458136,1.61138235,0.06597517
-5.83791896,2.57534494,0.02698286,0.02405639,0.66675847,0.25879465,0.04284326,1.58671203,1.68599381,0.06731073
-5.83191596,2.64383908,0.02596922,0.02371591,0.69169690,0.26303957,0.04272523,1.63204811,1.75412729,0.06829767
-5.82591296,2.70004608,0.02482262,0.02326684,0.71364694,0.26597550,0.04239809,1.66992188,1.81474473,0.06892211
-5.81990995,2.74315416,0.02356359,0.02271877,0.73228362,0.26756534,0.04186965,1.69977918,1.86691769,0.06917731
-5.81390695,2.77256470,0.02221421,0.02208254,0.74733526,0.26779377,0.04115058,1.72119359,1.90985257,0.06906378
-5.80790395,2.78790759,0.02079744,0.02136987,0.75859086,0.26666755,0.04025411,1.73387770,1.94291278,0.06858922
-5.80190095,2.78905084,0.01933634,0.02059302,0.76590597,0.26421529,0.03919558,1.73769090,1.96563676,0.06776815
-5.79589795,2.77610415,0.01785346,0.01976447,0.76920682,0.26048661,0.03799206,1.73264345,1.97775125,0.06662149
-5.78989495,2.74941621,0.01637019,0.01889658,0.76849238,0.25555088,0.03666197,1.71889666,1.97917902,0.06517583
-5.78389195,2.70956570,0.01490629,0.01800137,0.76383440,0.24949543,0.03522466,1.69675901,1.97004094,0.06346264
-5.77788894,2.65734634,0.01347946,0.01709034,0.75537530,0.24242335,0.03370005,1.66667839,1.95065215,0.06151736
-5.77188594,2.59374644,0.01210503,0.01617425,0.74332404,0.23445097,0.03210832,1.62923075,1.92151243,0.05937836
-5.76588294,2.51992357,0.01079581,0.01526309,0.72795013,0.22570510,0.03046955,1.58510531,1.88329123,0.05708592
-5.75987994,2.43717538,0.00956199,0.01436596,0.70957589,0.21632001,0.02880353,1.53508720,1.83680793,0.05468115
-5.75387694,2.34690743,0.00841113,0.01349111,0.68856745,0.20643448,0.02712947,1.48003779,1.78300812,0.05220498
-5.74787394,2.25059928,0.00734832,0.01264592,0.66532465,0.19618870,0.02546588,1.42087367,1.72293688,0.04969725
-5.74187094,2.14977000,0.00637630,0.01183700,0.64027040,0.18572140,0.02383036,1.35854484,1.65771008,0.04719583
-5.73586793,2.04594416,0.00549573,0.01107018,0.61383977,0.17516715,0.02223955,1.29401305,1.58848490,0.04473592
-5.72986493,1.94061962,0.00470549,0.01035069,0.58646935,0.16465390,0.02070897,1.22823082,1.51643064,0.04234945
-5.72386193,1.83523792,0.00400289,0.00968318,0.55858710,0.15430085,0.01925303,1.16212201,1.44270092,0.04006472
-5.71785893,1.73115829,0.00338411,0.00907186,0.53060322,0.14421678,0.01788496,1.09656430,1.36840810,0.03790606
-5.71185593,1.62963578,0.00284437,0.00852057,0.50290218,0.13449871,0.01661677,1.03237433,1.29460087,0.03589379
-5.70585293,1.53180401,0.00237835,0.00803288,0.47583612,0.12523098,0.01545926,0.97029552,1.22224554,0.03404422
-5.69984992,1.43866283,0.00198037,0.00761215,0.44971990,0.11648486,0.01442198,0.91098898,1.15221129,0.03236980
-5.69384692,1.35107059,0.00164469,0.00726159,0.42482760,0.10831841,0.01351322,0.85502739,1.08525981,0.03087941
-5.68784392,1.26974104,0.00136572,0.00698435,0.40139068,0.10077681,0.01273998,0.80289187,1.02203895,0.02957868
-5.68184092,1.19524425,0.00113817,0.00678349,0.37959753,0.09389292,0.01210797,0.75497142,0.96308046,0.02847035
-5.67583792,1.12801098,0.00095723,0.00666202,0.35959428,0.08768818,0.01162148,0.71156478,0.90880111,0.02755473
-5.66983492,1.06833979,0.00081866,0.00662292,0.34148670,0.08217358,0.01128342,0.67288414,0.85950691,0.02683009
-5.66383192,1.01640630,0.00071891,0.00666908,0.32534294,0.07735085,0.01109512,0.63906040,0.81539960,0.02629298
-5.65782891,0.97227361,0.00065514,0.00680329,0.31119677,0.07321361,0.01105632,0.61014934,0.77658499,0.02593863
-5.65182591,0.93590343,0.00062527,0.00702814,0.29905128,0.06974862,0.01116503,0.58613848,0.74308231,0.02576121
-5.64582291,0.90716727,0.00062797,0.00734603,0.28888261,0.06693689,0.01141740,0.56695410,0.71483414,0.02575399
-5.63981991,0.88585723,0.00066266,0.00775899,0.28064372,0.06475471,0.01180764,0.55246822,0.69171648,0.02590952
-5.63381691,0.87169619,0.00072949,0.00826869,0.27426797,0.06317460,0.01232789,0.54250535,0.67354840,0.02621971
-5.62781391,0.86434717,0.00082924,0.00887626,0.26967252,0.06216614,0.01296819,0.53684879,0.66010128,0.02667584
-5.62181091,0.86342191,0.00096328,0.00958225,0.26676141,0.06169657,0.01371642,0.53524663,0.65110728,0.02726856
-5.61580790,0.86848891,0.00113347,0.01038652,0.26542844,0.06173141,0.01455833,0.53741739,0.64626723,0.02798788
-5.60980490,0.87908090,0.00134208,0.01128817,0.26555992,0.06223485,0.01547762,0.54305541,0.64525787,0.02882314
-5.60380190,0.89470232,0.00159160,0.01228544,0.26703717,0.06317015,0.01645609,0.55183620,0.64773860,0.02976301
-5.59779890,0.91483678,0.00188467,0.01337570,0.26973908,0.06449992,0.01747387,0.56342186,0.65335790,0.03079551
-5.59179590,0.93895491,0.00222390,0.01455540,0.27354462,0.06618641,0.01850976,0.57746666,0.66175961,0.03190812
-5.58579290,0.96652262,0.00261170,0.01582003,0.27833537,0.06819175,0.01954157,0.59362284,0.67258909,0.03308789
-5.57978989,0.99700993,0.00305010,0.01716418,0.28399811,0.07047822,0.02054662,0.61154674,0.68549932,0.03432165
-5.57378689,1.02990011,0.00354060,0.01858152,0.29042747,0.07300851,0.02150225,0.63090504,0.70015708,0.03559622
-5.56778389,1.06469906,0.00408399,0.02006489,0.29752837,0.07574603,0.02238636,0.65138108,0.71624881,0.03689872
-5.56178089,1.10094455,0.00468013,0.02160633,0.30521848,0.07865519,0.02317801,0.67268102,0.73348634,0.03821688
-5.55577789,1.13821484,0.00532788,0.02319716,0.31343019,0.08170170,0.02385802,0.69453951,0.75161193,0.03953929
-5.54977489,1.17613638,0.00602489,0.02482812,0.32211222,0.08485286,0.02440948,0.71672466,0.77040260,0.04085579
-5.54377189,1.21438989,0.00676755,0.02648937,0.33123065,0.08807780,0.02481828,0.73904202,0.78967336,0.04215763
-5.53776888,1.25271461,0.00755090,0.02817067,0.34076909,0.09134775,0.02507356,0.76133719,0.80927910,0.04343773
-5.53176588,1.29091018,0.00836862,0.02986144,0.35072813,0.09463612,0.02516797,0.78349689,0.82911496,0.04469079
-5.52576288,1.32883599,0.00921302,0.03155086,0.36112374,0.09791865,0.02509796,0.80544842,0.84911507,0.04591329
-5.51975988,1.36640791,0.01007517,0.03322795,0.37198487,0.10117342,0.02486383,0.82715732,0.86924950,0.04710350
-5.51375688,1.40359247,0.01094500,0.03488168,0.38335007,0.10438078,0.02446970,0.84862333,0.88951968,0.04826127
-5.50775388,1.44039869,0.01181148,0.03650103,0.39526340,0.10752324,0.02392336,0.86987494,0.90995234,0.04938781
-5.50175088,1.47686811,0.01266286,0.03807512,0.40776973,0.11058534,0.02323594,0.89096254,0.93059223,0.05048542
-5.49574787,1.51306344,0.01348696,0.03959324,0.42090967,0.11355339,0.02242161,0.91195082,0.95149414,0.05155708
-5.48974487,1.54905655,0.01427149,0.04104502,0.43471446,0.11641533,0.02149700,0.93291063,0.97271458,0.05260609
-5.48374187,1.58491662,0.01500434,0.04242048,0.44920100,0.11916047,0.02048075,0.95391090,0.99430349,0.05363567
-5.47773887,1.62069907,0.01567400,0.04371015,0.46436744,0.12177937,0.01939290,0.97501108,1.01629674,0.05464861
-5.47173587,1.65643606,0.01626987,0.04490522,0.48018954,0.12426366,0.01825429,0.99625452,1.03870966,0.05564693
-5.46573287,1.69212918,0.01678264,0.04599767,0.49661812,0.12660602,0.01708602,1.01766325,1.06153204,0.05663163
-5.45972986,1.72774481,0.01720457,0.04698040,0.51357774,0.12880015,0.01590893,1.03923449,1.08472503,0.05760256
-5.45372686,1.76321244,0.01752980,0.04784743,0.53096678,0.13084089,0.01474310,1.06093903,1.10821998,0.05855837
-5.44772386,1.79842602,0.01775456,0.04859403,0.54865899,0.13272433,0.01360746,1.08272161,1.13191942,0.05949651
-5.44172086,1.83324836,0.01787737,0.04921691,0.56650643,0.13444802,0.01251949,1.10450329,1.15569999,0.06041343
-5.43571786,1.86751808,0.01789911,0.04971436,0.58434368,0.13601120,0.01149498,1.12618548,1.17941719,0.06130480
-5.42971486,1.90105865,0.01782308,0.05008640,0.60199315,0.13741506,0.01054791,1.14765551,1.20291154,0.06216580
-5.42371186,1.93368888,0.01765494,0.05033490,0.61927121,0.13866290,0.00969035,1.16879304,1.22601577,0.06299152
-5.41770885,1.96523390,0.01740263,0.05046365,0.63599466,0.13976036,0.00893250,1.18947711,1.24856241,0.06377730
-5.41170585,1.99553587,0.01707617,0.05047839,0.65198735,0.14071544,0.00828277,1.20959296,1.27039134,0.06451912
-5.40570285,2.02446336,0.01668742,0.05038678,0.66708642,0.14153853,0.00774783,1.22903829,1.29135653,0.06521388
-5.39969985,2.05191871,0.01624980,0.05019833,0.68114780,0.14224216,0.00733278,1.24772828,1.31133164,0.06585968
-5.39369685,2.07784256,0.01577792,0.04992420,0.69405069,0.14284073,0.00704131,1.26559898,1.33021390,0.06645598
-5.38769385,2.10221495,0.01528724,0.04957697,0.70570059,0.14334998,0.00687574,1.28260865,1.34792582,0.06700359
-5.38169085,2.12505282,0.01479365,0.04917033,0.71603085,0.14378636,0.00683720,1.29873689,1.36441483,0.06750461
-5.37568784,2.14640368,0.01431303,0.04871865,0.72500252,0.14416621,0.00692569,1.31398150,1.37965042,0.06796222
-5.36968484,2.16633589,0.01386087,0.04823658,0.73260253,0.14450491,0.00714009,1.32835314,1.39361924,0.06838032
-5.36368184,2.18492581,0.01345183,0.04773846,0.73884039,0.14481580,0.00747816,1.34186815,1.40631829,0.06876310
-5.35767884,2.20224280,0.01309935,0.04723785,0.74374357,0.14510926,0.00793650,1.35453997,1.41774666,0.06911452
-5.35167584,2.21833295,0.01281527,0.04674695,0.74735182,0.14539168,0.00851052,1.36636972,1.42789656,0.06943777
-5.34567284,2.23320268,0.01260951,0.04627606,0.74971103,0.14566461,0.00919424,1.37733662,1.43674411,0.06973468
-5.33966983,2.24680339,0.01248976,0.04583308,0.75086681,0.14592399,0.00998029,1.38738905,1.44424077,0.07000521
-5.33366683,2.25901852,0.01246127,0.04542314,0.75085847,0.14615967,0.01085973,1.39643692,1.45030610,0.07024699
-5.32766383,2.26965390,0.01252662,0.04504824,0.74971363,0.14635516,0.01182202,1.40434605,1.45482240,0.07045498
-5.32166083,2.27843254,0.01268566,0.04470707,0.74744403,0.14648767,0.01285493,1.41093515,1.45763198,0.07062127
-5.31565783,2.28499447,0.01293543,0.04439494,0.74404275,0.14652847,0.01394454,1.41597580,1.45853721,0.07073505
-5.30965483,2.28890202,0.01327020,0.04410390,0.73948309,0.14644366,0.01507532,1.41919572,1.45730376,0.07078278
-5.30365183,2.28965065,0.01368158,0.04382301,0.73371920,0.14619513,0.01623027,1.42028527,1.45366693,0.07074851
-5.29764882,2.28668490,0.01415870,0.04353870,0.72668845,0.14574188,0.01739107,1.41890713,1.44734080,0.07061438
-5.29164582,2.27941896,0.01468847,0.04323536,0.71831542,0.14504161,0.01853840,1.41470864,1.43802997,0.07036130
-5.28564282,2.26726084,0.01525592,0.04289597,0.70851723,0.14405235,0.01965232,1.40733626,1.42544312,0.06996974
-5.27963982,2.24963883,0.01584461,0.04250289,0.69720993,0.14273431,0.02071260,1.39645148,1.40930768,0.06942056
-5.27363682,2.22602907,0.01643706,0.04203860,0.68431541,0.14105162,0.02169928,1.38174724,1.38938499,0.06869595
-5.26763382,2.19598250,0.01701525,0.04148656,0.66976860,0.13897405,0.02259311,1.36296401,1.36548474,0.06778032
-5.26163082,2.15914998,0.01756118,0.04083198,0.65352430,0.13647850,0.02337611,1.33990464,1.33747821,0.06666111
-5.25562781,2.11530397,0.01805736,0.04006252,0.63556330,0.13355033,0.02403204,1.31244725,1.30530933,0.06532955
-5.24962481,2.06435579,0.01848736,0.03916892,0.61589744,0.13018424,0.02454691,1.28055522,1.26900296,0.06378122
-5.24362181,2.00636740,0.01883632,0.03814546,0.59457321,0.12638491,0.02490940,1.24428403,1.22867002,0.06201648
-5.23761881,1.94155715,0.01909139,0.03699027,0.57167380,0.12216715,0.02511122,1.20378429,1.18450898,0.06004068
-5.23161581,1.87029920,0.01924215,0.03570553,0.54731933,0.11755579,0.02514736,1.15930107,1.13680391,0.05786419
-5.22561281,1.79311667,0.01928087,0.03429738,0.52166541,0.11258502,0.02501627,1.11116936,1.08591887,0.05550220
-5.21960980,1.71066905,0.01920280,0.03277578,0.49490004,0.10729753,0.02471990,1.05980614,1.03228929,0.05297432
-5.21360680,1.62373435,0.01900626,0.03115414,0.46723905,0.10174325,0.02426365,1.00569926,0.97641054,0.05030406
-5.20760380,1.53318718,0.01869269,0.02944887,0.43892036,0.09597794,0.02365619,0.94939391,0.91882438,0.04751815
-5.20160080,1.43997379,0.01826654,0.02767878,0.41019737,0.09006156,0.02290916,0.89147729,0.86010409,0.04464569
-5.19559780,1.34508522,0.01773515,0.02586445,0.38133184,0.08405657,0.02203684,0.83256224,0.80083878,0.04171739
-5.18959480,1.24953005,0.01710848,0.02402757,0.35258659,0.07802626,0.02105566,0.77327051,0.74161778,0.03876462
-5.18359180,1.15430770,0.01639877,0.02219026,0.32421840,0.07203310,0.01998376,0.71421663,0.68301572,0.03581857
-5.17758879,1.06038365,0.01562021,0.02037443,0.29647146,0.06613724,0.01884038,0.65599279,0.62557889,0.03290948
-5.17158579,0.96866731,0.01478850,0.01860120,0.26957146,0.06039522,0.01764539,0.59915549,0.56981344,0.03006588
-5.16558279,0.87999342,0.01392043,0.01689044,0.24372084,0.05485884,0.01641873,0.54421427,0.51617567,0.02731403
-5.15957979,0.79510742,0.01303349,0.01526034,0.21909501,0.04957440,0.01517992,0.49162289,0.46506482,0.02467739
-5.15357679,0.71465509,0.01214544,0.01372715,0.19583981,0.04458203,0.01394764,0.44177319,0.41681822,0.02217628
-5.14757379,0.63917644,0.01127398,0.01230499,0.17407021,0.03991547,0.01273932,0.39499143,0.37170902,0.01982772
-5.14157079,0.56910376,0.01043638,0.01100583,0.15387013,0.03560196,0.01157085,0.35153721,0.32994615,0.01764530
-5.13556778,0.50476331,0.00964927,0.00983941,0.13529324,0.03166237,0.01045637,0.31160465,0.29167631,0.01563924
-5.12956478,0.44638027,0.00892838,0.00881346,0.11836479,0.02811160,0.00940810,0.27532549,0.25698778,0.01381653
-5.12356178,0.39408619,0.00828844,0.00793375,0.10308404,0.02495895,0.00843630,0.24277375,0.22591541,0.01218119
-5.11755878,0.34792832,0.00774298,0.00720435,0.08942732,0.02220877,0.00754926,0.21397156,0.19844671,0.01073452
-5.11155578,0.30788006,0.00730435,0.00662777,0.07735138,0.01986103,0.00675333,0.18889565,0.17452834,0.00947546
-5.10555278,0.27385177,0.00698359,0.00620524,0.06679693,0.01791193,0.00605308,0.16748411,0.15407281,0.00840089
-5.09954977,0.24570146,0.00679046,0.00593680,0.05769214,0.01635447,0.00545142,0.14964304,0.13696487,0.00750606
-5.09354677,0.22324453,0.00673337,0.00582147,0.04995605,0.01517901,0.00494975,0.13525280,0.12306752,0.00678481
-5.08754377,0.20626247,0.00681935,0.00585736,0.04350158,0.01437360,0.00454812,0.12417337,0.11222717,0.00622991
-5.08154077,0.19450984,0.00705401,0.00604164,0.03823828,0.01392437,0.00424545,0.11624901,0.10427788,0.00583327
-5.07553777,0.18771958,0.00744141,0.00637055,0.03407459,0.01381568,0.00403962,0.11131164,0.09904474,0.00558616
-5.06953477,0.18560663,0.00798401,0.00683933,0.03091960,0.01403020,0.00392764,0.10918338,0.09634610,0.00547928
-5.06353177,0.18786969,0.00868245,0.00744204,0.02868442,0.01454890,0.00390574,0.10967784,0.09599493,0.00550290
-5.05752876,0.19419170,0.00953544,0.00817149,0.02728302,0.01535092,0.00396945,0.11260070,0.09779936,0.00564686
-5.05152576,0.20423904,0.01053953,0.00901900,0.02663271,0.01641348,0.00411366,0.11774942,0.10156251,0.00590054
-5.04552276,0.21765996,0.01168896,0.00997427,0.02665422,0.01771162,0.00433266,0.12491249,0.10708196,0.00625290
-5.03951976,0.23408277,0.01297545,0.01102524,0.02727157,0.01921811,0.00462015,0.13386841,0.11414884,0.00669239
-5.03351676,0.25311399,0.01438806,0.01215800,0.02841170,0.02090326,0.00496921,0.14438467,0.12254713,0.00720692
-5.02751376,0.27433719,0.01591309,0.01335676,0.03000395,0.02273493,0.00537236,0.15621700,0.13205302,0.00778383
-5.02151076,0.29731277,0.01753405,0.01460387,0.03197953,0.02467859,0.00582152,0.16910909,0.14243482,0.00840992
-5.01550775,0.32157898,0.01923168,0.01587998,0.03427105,0.02669750,0.00630806,0.18279309,0.15345347,0.00907147
-5.00950475,0.34665459,0.02098412,0.01716427,0.03681207,0.02875305,0.00682281,0.19699091,0.16486371,0.00975433
-5.00350175,0.37204325,0.02276714,0.01843477,0.03953687,0.03080527,0.00735616,0.21141646,0.17641621,0.01044402
-4.99749875,0.39723952,0.02455448,0.01966875,0.04238033,0.03281345,0.00789812,0.22577891,0.18786032,0.01112596
-4.99149575,0.42173660,0.02631833,0.02084327,0.04527810,0.03473693,0.00843845,0.23978692,0.19894776,0.01178567
-4.98549275,0.44503551,0.02802987,0.02193569,0.04816695,0.03653595,0.00896684,0.25315361,0.20943685,0.01240900
-4.97948974,0.46665527,0.02965991,0.02292427,0.05098530,0.03817258,0.00947304,0.26560222,0.21909728,0.01298247
-4.97348674,0.48614388,0.03117961,0.02378884,0.05367402,0.03961174,0.00994711,0.27687225,0.22771509,0.01349353
-4.96748374,0.50308946,0.03256118,0.02451133,0.05617733,0.04082213,0.01037958,0.28672567,0.23509779,0.01393092
-4.96148074,0.51713105,0.03377870,0.02507640,0.05844384,0.04177716,0.01076172,0.29495310,0.24107917,0.01428490
-4.95547774,0.52796869,0.03480878,0.02547188,0.06042770,0.04245578,0.01108572,0.30137949,0.24552374,0.01454755
-4.94947474,0.53537212,0.03563130,0.02568922,0.06208974,0.04284310,0.01134491,0.30586918,0.24833037,0.01471299
-4.94347174,0.53918776,0.03622997,0.02572377,0.06339857,0.04293096,0.01153393,0.30833000,0.24943515,0.01477756
-4.93746873,0.53934364,0.03659285,0.02557494,0.06433168,0.04271819,0.01164887,0.30871623,0.24881307,0.01473990
-4.93146573,0.53585201,0.03671269,0.02524621,0.06487636,0.04221070,0.01168740,0.30703033,0.24647870,0.01460102
-4.92546273,0.52880955,0.03658715,0.02474510,0.06503048,0.04142144,0.01164883,0.30332329,0.24248548,0.01436425
-4.91945973,0.51839520,0.03621888,0.02408283,0.06480318,0.04037001,0.01153409,0.29769376,0.23692408,0.01403516
-4.91345673,0.50486574,0.03561535,0.02327405,0.06421522,0.03908219,0.01134578,0.29028576,0.22991944,0.01362136
-4.90745373,0.48854945,0.03478866,0.02233634,0.06329935,0.03758934,0.01108800,0.28128550,0.22162708,0.01313233
-4.90145073,0.46983811,0.03375508,0.02128969,0.06210030,0.03592760,0.01076629,0.27091712,0.21222854,0.01257914
-4.89544772,0.44917787,0.03253455,0.02015590,0.06067479,0.03413709,0.01038746,0.25943785,0.20192634,0.01197414
-4.88944472,0.42705942,0.03115002,0.01895802,0.05909125,0.03226105,0.00995939,0.24713273,0.19093866,0.01133069
-4.88344172,0.40400788,0.02962677,0.01771966,0.05742953,0.03034505,0.00949082,0.23430922,0.17949393,0.01066282
-4.87743872,0.38057300,0.02799163,0.01646451,0.05578046,0.02843619,0.00899114,0.22129185,0.16782573,0.00998498
-4.87143572,0.35731988,0.02627223,0.01521572,0.05424531,0.02658240,0.00847015,0.20841721,0.15616789,0.00931170
-4.86543272,0.33482068,0.02449624,0.01399551,0.05293523,0.02483191,0.00793784,0.19602941,0.14475033,0.00865740
-4.85942971,0.31364738,0.02269066,0.01282475,0.05197053,0.02323276,0.00740417,0.18447613,0.13379542,0.00803616
-4.85342671,0.29436580,0.02088122,0.01172268,0.05147989,0.02183247,0.00687890,0.17410525,0.12351517,0.00746160
-4.84742371,0.27753065,0.01909178,0.01070669,0.05159944,0.02067784,0.00637140,0.16526206,0.11410905,0.00694669
-4.84142071,0.26368170,0.01734390,0.00979217,0.05247159,0.01981478,0.00589049,0.15828693,0.10576258,0.00650372
-4.83541771,0.25334058,0.01565649,0.00899251,0.05424363,0.01928822,0.00544436,0.15351323,0.09864646,0.00614420
-4.82941471,0.24700793,0.01404563,0.00831901,0.05706602,0.01914201,0.00504045,0.15126545,0.09291613,0.00587887
-4.82341171,0.24516058,0.01252437,0.00778101,0.06109024,0.01941886,0.00468541,0.15185694,0.08871170,0.00571762
-4.81740870,0.24824819,0.01110279,0.00738586,0.06646622,0.02016006,0.00438502,0.15558742,0.08615791,0.00566950
-4.81140570,0.25668907,0.00978803,0.00713906,0.07333923,0.02140524,0.00414416,0.16273968,0.08536405,0.00574267
-4.80540270,0.27086468,0.00858449,0.00704431,0.08184624,0.02319181,0.00396683,0.17357542,0.08642373,0.00594430
-4.79939970,0.29111275,0.00749400,0.00710353,0.09211176,0.02555432,0.00385608,0.18833005,0.08941417,0.00628054
-4.79339670,0.31771859,0.00651610,0.00731689,0.10424318,0.02852359,0.00381404,0.20720636,0.09439516,0.00675633
-4.78739370,0.35090490,0.00564838,0.00768283,0.11832570,0.03212560,0.00384189,0.23036710,0.10140743,0.00737526
-4.78139070,0.39081998,0.00488675,0.00819796,0.13441700,0.03638020,0.00393985,0.25792653,0.11047052,0.00813938
-4.77538769,0.43752490,0.00422576,0.00885704,0.15254179,0.04129972,0.00410716,0.28994135,0.12158033,0.00904894
-4.76938469,0.49097998,0.00365893,0.00965289,0.17268657,0.04688739,0.00434204,0.32640111,0.13470615,0.01010219
-4.76338169,0.55103135,0.00317902,0.01057627,0.19479471,0.05313576,0.00464172,0.36721883,0.14978776,0.01129508
-4.75737869,0.61739845,0.00277829,0.01161585,0.21876227,0.06002523,0.00500235,0.41222212,0.16673240,0.01262105
-4.75137569,0.68966314,0.00244877,0.01275811,0.24443477,0.06752260,0.00541905,0.46114564,0.18541220,0.01407081
-4.74537269,0.76726164,0.00218241,0.01398741,0.27160528,0.07558000,0.00588588,0.51362528,0.20566203,0.01563220
-4.73936968,0.84947996,0.00197128,0.01528597,0.30001406,0.08413402,0.00639588,0.56919484,0.22727834,0.01729008
-4.73336668,0.93545392,0.00180772,0.01663407,0.32934994,0.09310541,0.00694109,0.62728580,0.25001896,0.01902633
-4.72736368,1.02417411,0.00168441,0.01801023,0.35925368,0.10239922,0.00751269,0.68723044,0.27360420,0.02081999
-4.72136068,1.11449670,0.00159448,0.01939150,0.38932335,0.11190550,0.00810101,0.74826887,0.29771949,0.02264742
-4.71535768,1.20515992,0.00153155,0.02075390,0.41912168,0.12150075,0.00869577,0.80956001,0.32201944,0.02448265
-4.70935468,1.29480656,0.00148981,0.02207286,0.44818530,0.13104985,0.00928621,0.87019656,0.34613355,0.02629786
-4.70335168,1.38201177,0.00146398,0.02332377,0.47603565,0.14040869,0.00986127,0.92922365,0.36967333,0.02806389
-4.69734867,1.46531576,0.00144939,0.02448256,0.50219119,0.14942735,0.01040992,0.98566077,0.39224082,0.02975094
-4.69134567,1.54326021,0.00144192,0.02552635,0.52618056,0.15795375,0.01092129,1.03852633,0.41343811,0.03132925
-4.68534267,1.61442727,0.00143804,0.02643403,0.54755605,0.16583760,0.01138506,1.08686394,0.43287766,0.03276997
-4.67933967,1.67747962,0.00143477,0.02718693,0.56590709,0.17293463,0.01179163,1.12976955,0.45019302,0.03404585
-4.67333667,1.73119993,0.00142965,0.02776930,0.58087290,0.17911084,0.01213245,1.16641823,0.46504944,0.03513214
-4.66733367,1.77452820,0.00142075,0.02816884,0.59215397,0.18424655,0.01240021,1.19608951,0.47715404,0.03600729
-4.66133067,1.80659520,0.00140662,0.02837708,0.59952173,0.18824029,0.01258908,1.21819026,0.48626501,0.03665361
-4.65532766,1.82675053,0.00138623,0.02838959,0.60282609,0.19101204,0.01269487,1.23227396,0.49219948,0.03705785
-4.64932466,1.83458410,0.00135900,0.02820616,0.60200030,0.19250596,0.01271513,1.23805555,0.49483971,0.03721163
-4.64332166,1.82993995,0.00132469,0.02783077,0.59706313,0.19269234,0.01264925,1.23542118,0.49413726,0.03711171
