energy_ev,total_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.83191596,3.20227614,1.82771755,0.60136474,0.06175502,1.65824194,0.08098600,0.00000000
-5.82591296,3.11126505,1.78893194,0.57726059,0.05938719,1.60262767,0.07964068,0.00000000
-5.81990995,3.01819125,1.74898803,0.55338327,0.05707859,1.54725195,0.07818415,0.00000000
-5.81390695,2.92345973,1.70808370,0.52983977,0.05483668,1.49236529,0.07662406,0.00000000
-5.80790395,2.82748415,1.66640112,0.50672959,0.05266707,1.43819692,0.07496889,0.00000000
-5.80190095,2.73068321,1.62410619,0.48414402,0.05057367,1.38495310,0.07322767,0.00000000
-5.79589795,2.63347809,1.58134961,0.46216599,0.04855893,1.33281698,0.07140978,0.00000000
-5.78989495,2.53629093,1.53826951,0.44087013,0.04662408,1.28194983,0.06952488,0.00000000
-5.78389195,2.43954434,1.49499539,0.42032329,0.04476943,1.23249368,0.06758273,0.00000000
-5.77788894,2.34366177,1.45165322,0.40058530,0.04299468,1.18457498,0.06559325,0.00000000
-5.77188594,2.24906866,1.40837127,0.38171003,0.04129922,1.13830909,0.06356650,0.00000000
-5.76588294,2.15619397,1.36528631,0.36374656,0.03968244,1.09380533,0.06151275,0.00000000
-5.75987994,2.06547185,1.32254961,0.34674046,0.03814400,1.05117207,0.05944259,0.00000000
-5.75387694,1.97734310,1.28033228,0.33073507,0.03668407,1.01052157,0.05736701,0.00000000
-5.74787394,1.89225586,1.23882948,0.31577262,0.03530355,0.97197416,0.05529751,0.00000000
-5.74187094,1.81066532,1.19826308,0.30189527,0.03400415,0.93566135,0.05324617,0.00000000
-5.73586793,1.73303210,1.15888237,0.28914569,0.03278851,0.90172771,0.05122567,0.00000000
-5.72986493,1.65981889,1.12096268,0.27756745,0.03166015,0.87033110,0.04924925,0.00000000
-5.72386193,1.59148553,1.08480182,0.26720492,0.03062339,0.84164142,0.04733059,0.00000000
-5.71785893,1.52848221,1.05071441,0.25810280,0.02968323,0.81583763,0.04548369,0.00000000
-5.71185593,1.47124131,1.01902438,0.25030519,0.02884511,0.79310332,0.04372257,0.00000000
-5.70585293,1.42016786,0.99005602,0.24385441,0.02811467,0.77362113,0.04206103,0.00000000
-5.69984992,1.37562938,0.96412405,0.23878939,0.02749742,0.75756612,0.04051228,0.00000000
-5.69384692,1.33794531,0.94152335,0.23514399,0.02699844,0.74509872,0.03908860,0.00000000
-5.68784392,1.30737696,0.92251890,0.23294511,0.02662208,0.73635766,0.03780097,0.00000000
-5.68184092,1.28411826,0.90733661,0.23221091,0.02637164,0.73145316,0.03665873,0.00000000
-5.67583792,1.26828817,0.89615558,0.23294907,0.02624911,0.73046101,0.03566930,0.00000000
-5.66983492,1.25992504,0.88910224,0.23515536,0.02625493,0.73341783,0.03483790,0.00000000
-5.66383192,1.25898346,0.88624675,0.23881244,0.02638788,0.74031772,0.03416742,0.00000000
-5.65782891,1.26533372,0.88760192,0.24388919,0.02664494,0.75111065,0.03365834,0.00000000
-5.65182591,1.27876418,0.89312463,0.25034028,0.02702130,0.76570255,0.03330871,0.00000000
-5.64582291,1.29898627,0.90271969,0.25810642,0.02751040,0.78395713,0.03311431,0.00000000
-5.63981991,1.32564217,0.91624594,0.26711490,0.02810406,0.80569938,0.03306877,0.00000000
-5.63381691,1.35831469,0.93352422,0.27728067,0.02879267,0.83072049,0.03316387,0.00000000
-5.62781391,1.39653904,0.95434676,0.28850778,0.02956540,0.85878396,0.03338985,0.00000000
-5.62181091,1.43981600,0.97848751,0.30069124,0.03041052,0.88963260,0.03373576,0.00000000
-5.61580790,1.48762596,1.00571290,0.31371912,0.03131565,0.92299622,0.03418988,0.00000000
-5.60980490,1.53944337,1.03579249,0.32747492,0.03226816,0.95859947,0.03474010,0.00000000
-5.60380190,1.59475110,1.06850905,0.34184017,0.03325544,0.99616984,0.03537432,0.00000000
-5.59779890,1.65305428,1.10366775,0.35669702,0.03426527,1.03544525,0.03608088,0.00000000
-5.59179590,1.71389317,1.14110390,0.37193109,0.03528609,1.07618135,0.03684885,0.00000000
-5.58579290,1.77685493,1.18068931,0.38743410,0.03630734,1.11815800,0.03766841,0.00000000
-5.57978989,1.84158378,1.22233685,0.40310662,0.03731967,1.16118513,0.03853111,0.00000000
-5.57378689,1.90778958,1.26600327,0.41886060,0.03831522,1.20510761,0.03943010,0.00000000
-5.56778389,1.97525452,1.31169028,0.43462172,0.03928773,1.24980926,0.04036033,0.00000000
-5.56178089,2.04383796,1.35944399,0.45033156,0.04023274,1.29521580,0.04131870,0.00000000
-5.55577789,2.11347919,1.40935273,0.46594937,0.04114762,1.34129680,0.04230413,0.00000000
-5.54977489,2.18419812,1.46154355,0.48145351,0.04203162,1.38806656,0.04331760,0.00000000
-5.54377189,2.25609401,1.51617751,0.49684236,0.04288588,1.43558391,0.04436216,0.00000000
-5.53776888,2.32934194,1.57344402,0.51213483,0.04371326,1.48395085,0.04544283,0.00000000
-5.53176588,2.40418732,1.63355439,0.52737019,0.04451829,1.53331011,0.04656650,0.00000000
-5.52576288,2.48093839,1.69673480,0.54260731,0.04530692,1.58384155,0.04774176,0.00000000
-5.51975988,2.55995667,1.76321894,0.55792333,0.04608632,1.63575746,0.04897865,0.00000000
-5.51375688,2.64164580,1.83324044,0.57341160,0.04686454,1.68929669,0.05028835,0.00000000
-5.50775388,2.72643859,1.90702536,0.58917903,0.04765023,1.74471782,0.05168289,0.00000000
-5.50175088,2.81478284,1.98478471,0.60534295,0.04845223,1.80229137,0.05317472,0.00000000
-5.49574787,2.90712602,2.06670742,0.62202734,0.04927924,1.86229118,0.05477625,0.00000000
-5.48974487,3.00389918,2.15295356,0.63935874,0.05013943,1.92498505,0.05649943,0.00000000
-5.48374187,3.10550056,2.24364820,0.65746187,0.05104004,1.99062510,0.05835519,0.00000000
-5.47773887,3.21227917,2.33887572,0.67645501,0.05198704,2.05943763,0.06035300,0.00000000
-5.47173587,3.32451881,2.43867482,0.69644544,0.05298482,2.13161319,0.06250029,0.00000000
-5.46573287,3.44242298,2.54303413,0.71752493,0.05403592,2.20729675,0.06480202,0.00000000
-5.45972986,3.56610107,2.65188848,0.73976551,0.05514078,2.28657846,0.06726021,0.00000000
-5.45372686,3.69555613,2.76511571,0.76321566,0.05629765,2.36948515,0.06987358,0.00000000
-5.44772386,3.83067472,2.88253407,0.78789700,0.05750248,2.45597290,0.07263723,0.00000000
-5.44172086,3.97121905,3.00390019,0.81380163,0.05874896,2.54592095,0.07554241,0.00000000
-5.43571786,4.11682172,3.12890741,0.84089024,0.06002858,2.63912705,0.07857646,0.00000000
-5.42971486,4.26698327,3.25718458,0.86909106,0.06133084,2.73530468,0.08172277,0.00000000
-5.42371186,4.42107280,3.38829530,0.89829972,0.06264346,2.83408209,0.08496098,0.00000000
-5.41770885,4.57833157,3.52173754,0.92838004,0.06395272,2.93500353,0.08826716,0.00000000
-5.41170585,4.73787999,3.65694382,0.95916584,0.06524383,3.03753259,0.09161430,0.00000000
-5.40570285,4.89872758,3.79328190,0.99046367,0.06650135,3.14105778,0.09497274,0.00000000
-5.39969985,5.05978627,3.93005632,1.02205654,0.06770965,3.24490040,0.09831084,0.00000000
-5.39369685,5.21988650,4.06651081,1.05370841,0.06885338,3.34832447,0.10159569,0.00000000
-5.38769385,5.37779613,4.20183187,1.08516953,0.06991794,3.45054874,0.10479383,0.00000000
-5.38169085,5.53224177,4.33515376,1.11618229,0.07088994,3.55076047,0.10787214,0.00000000
-5.37568784,5.68193198,4.46556504,1.14648759,0.07175765,3.64813062,0.11079862,0.00000000
-5.36968484,5.82558198,4.59211689,1.17583135,0.07251135,3.74183017,0.11354325,0.00000000
-5.36368184,5.96193895,4.71383334,1.20397102,0.07314365,3.83104697,0.11607870,0.00000000
-5.35767884,6.08980748,4.82972333,1.23068179,0.07364971,3.91500277,0.11838103,0.00000000
-5.35167584,6.20807405,4.93879462,1.25576223,0.07402741,3.99296959,0.12043030,0.00000000
-5.34567284,6.31572986,5.04006929,1.27903917,0.07427736,4.06428502,0.12221092,0.00000000
-5.33966983,6.41189102,5.13260043,1.30037138,0.07440284,4.12836578,0.12371201,0.00000000
-5.33366683,6.49581524,5.21548957,1.31965207,0.07440966,4.18471890,0.12492747,0.00000000
-5.32766383,6.56691432,5.28790422,1.33680993,0.07430582,4.23295003,0.12585592,0.00000000
-5.32166083,6.62476166,5.34909490,1.35180851,0.07410121,4.27276852,0.12650044,0.00000000
-5.31565783,6.66909438,5.39841076,1.36464414,0.07380711,4.30398880,0.12686822,0.00000000
-5.30965483,6.69980988,5.43531322,1.37534225,0.07343570,4.32652818,0.12696993,0.00000000
-5.30365183,6.71695669,5.45938675,1.38395234,0.07299947,4.34040079,0.12681914,0.00000000
-5.29764882,6.72072005,5.47034634,1.39054172,0.07251068,4.34570820,0.12643149,0.00000000
-5.29164582,6.71140285,5.46804124,1.39518851,0.07198076,4.34262694,0.12582393,0.00000000
-5.28564282,6.68940264,5.45245453,1.39797400,0.07141974,4.33139355,0.12501384,0.00000000
-5.27963982,6.65518605,5.42369879,1.39897504,0.07083583,4.31228808,0.12401832,0.00000000
-5.27363682,6.60926191,5.38200795,1.39825678,0.07023495,4.28561667,0.12285337,0.00000000
-5.26763382,6.55215446,5.32772586,1.39586612,0.06962046,4.25169449,0.12153330,0.00000000
-5.26163082,6.48437834,5.26129228,1.39182648,0.06899299,4.21082969,0.12007026,0.00000000
-5.25562781,6.40641675,5.18322717,1.38613408,0.06835035,4.16330967,0.11847384,0.00000000
-5.24962481,6.31870413,5.09411426,1.37875611,0.06768767,4.10939026,0.11675095,0.00000000
-5.24362181,6.22161459,4.99458500,1.36963094,0.06699761,4.04928863,0.11490581,0.00000000
-5.23761881,6.11545677,4.88530375,1.35867044,0.06627070,3.98318045,0.11294011,0.00000000
-5.23161581,6.00047560,4.76695523,1.34576440,0.06549584,3.91120152,0.11085343,0.00000000
-5.22561281,5.87686106,4.64023480,1.33078695,0.06466086,3.83345379,0.10864367,0.00000000
-5.21960980,5.74476333,4.50584219,1.31360447,0.06375317,3.75001559,0.10630773,0.00000000
-5.21360680,5.60431368,4.36447868,1.29408496,0.06276046,3.66095546,0.10384217,0.00000000
-5.20760380,5.45564970,4.21684769,1.27210811,0.06167138,3.56634869,0.10124402,0.00000000
-5.20160080,5.29894348,4.06365846,1.24757570,0.06047630,3.46629572,0.09851154,0.00000000
-5.19559780,5.13443089,3.90563207,1.22042185,0.05916790,3.36094117,0.09564498,0.00000000
-5.18959480,4.96244020,3.74350896,1.19062239,0.05774176,3.25049235,0.09264730,0.00000000
-5.18359180,4.78341819,3.57805710,1.15820310,0.05619690,3.13523611,0.08952477,0.00000000
-5.17758879,4.59795207,3.41007964,1.12324619,0.05453606,3.01555288,0.08628744,0.00000000
-5.17158579,4.40678569,3.24042115,1.08589480,0.05276601,2.89192709,0.08294954,0.00000000
-5.16558279,4.21082903,3.06997150,1.04635521,0.05089764,2.76495308,0.07952966,0.00000000
-5.15957979,4.01116014,2.89966678,1.00489666,0.04894586,2.63533624,0.07605078,0.00000000
-5.15357679,3.80901924,2.73048654,0.96184883,0.04692950,2.50388903,0.07254016,0.00000000
-5.14757379,3.60579506,2.56344739,0.91759698,0.04487095,2.37152198,0.06902903,0.00000000
-5.14157079,3.40300397,2.39959278,0.87257497,0.04279573,2.23923014,0.06555219,0.00000000
-5.13556778,3.20226274,2.23997922,0.82725661,0.04073197,2.10807532,0.06214743,0.00000000
-5.12956478,3.00525610,2.08565962,0.78214549,0.03870981,1.97916506,0.05885486,0.00000000
-5.12356178,2.81370045,1.93766417,0.73776377,0.03676066,1.85362916,0.05571612,0.00000000
-5.11755878,2.62930520,1.79697979,0.69464039,0.03491655,1.73259462,0.05277356,0.00000000
-5.11155578,2.45373326,1.66452885,0.65329907,0.03320931,1.61716014,0.05006932,0.00000000
-5.10555278,2.28856217,1.54114818,0.61424648,0.03166985,1.50837095,0.04764443,0.00000000
-5.09954977,2.13524721,1.42756915,0.57796094,0.03032738,1.40719496,0.04553785,0.00000000
-5.09354677,1.99508768,1.32439969,0.54488209,0.02920872,1.31450098,0.04378558,0.00000000
-5.08754377,1.86919742,1.23210888,0.51540150,0.02833761,1.23103960,0.04241978,0.00000000
-5.08154077,1.75848035,1.15101477,0.48985481,0.02773409,1.15742729,0.04146792,0.00000000
-5.07553777,1.66361159,1.08127571,0.46851526,0.02741395,1.09413412,0.04095206,0.00000000
-5.06953477,1.58502465,1.02288567,0.45158890,0.02738824,1.04147532,0.04088819,0.00000000
-5.06353177,1.52290484,0.97567360,0.43921145,0.02766296,0.99960678,0.04128571,0.00000000
-5.05752876,1.47718902,0.93930692,0.43144696,0.02823874,0.96852466,0.04214705,0.00000000
-5.05152576,1.44757148,0.91329905,0.42828824,0.02911077,0.94806885,0.04346741,0.00000000
-5.04552276,1.43351595,0.89702077,0.42965892,0.03026874,0.93793032,0.04523478,0.00000000
-5.03951976,1.43427307,0.88971523,0.43541733,0.03169701,0.93766204,0.04743005,0.00000000
-5.03351676,1.44890317,0.89051615,0.44536181,0.03337491,0.94669315,0.05002735,0.00000000
-5.02751376,1.47630350,0.89846873,0.45923762,0.03527713,0.96434608,0.05299467,0.00000000
-5.02151076,1.51523922,0.91255282,0.47674497,0.03737437,0.98985599,0.05629456,0.00000000
-5.01550775,1.56437741,0.93170764,0.49754822,0.03963400,1.02239218,0.05988510,0.00000000
-5.00950475,1.62232291,0.95485736,0.52128574,0.04202092,1.06108068,0.06372100,0.00000000
-5.00350175,1.68765488,0.98093680,0.54758027,0.04449849,1.10502731,0.06775481,0.00000000
-4.99749875,1.75896304,1.00891647,0.57604936,0.04702952,1.15334050,0.07193822,0.00000000
-4.99149575,1.83488207,1.03782598,0.60631548,0.04957729,1.20515306,0.07622341,0.00000000
-4.98549275,1.91412305,1.06677528,0.63801540,0.05210659,1.25964203,0.08056428,0.00000000
-4.97948974,1.99550074,1.09497274,0.67080852,0.05458464,1.31604583,0.08491765,0.00000000
-4.97348674,2.07795544,1.12173947,0.70438369,0.05698197,1.37367813,0.08924434,0.00000000
-4.96748374,2.16056879,1.14651952,0.73846429,0.05927318,1.43193774,0.09350992,0.00000000
-4.96148074,2.24257267,1.16888536,0.77281128,0.06143746,1.49031422,0.09768533,0.00000000
-4.95547774,2.32335111,1.18853863,0.80722422,0.06345896,1.54838900,0.10174715,0.00000000
-4.94947474,2.40243507,1.20530623,0.84154011,0.06532696,1.60583204,0.10567759,0.00000000
-4.94347174,2.47949075,1.21913189,0.87563024,0.06703580,1.66239440,0.10946424,0.00000000
-4.93746873,2.55430215,1.23006400,0.90939533,0.06858456,1.71789717,0.11309946,0.00000000
-4.93146573,2.62674912,1.23824004,0.94275928,0.06997662,1.77221769,0.11657961,0.00000000
-4.92546273,2.69678228,1.24386878,0.97566191,0.07121900,1.82527380,0.11990412,0.00000000
-4.91945973,2.76439663,1.24721113,1.00805144,0.07232162,1.87700736,0.12307443,0.00000000
-4.91345673,2.82960541,1.24856055,1.03987697,0.07329639,1.92736817,0.12609289,0.00000000
-4.90745373,2.89241605,1.24822425,1.07108174,0.07415643,1.97629926,0.12896178,0.00000000
-4.90145073,2.95280986,1.24650603,1.10159760,0.07491512,2.02372475,0.13168243,0.00000000
-4.89544772,3.01072655,1.24369156,1.13134104,0.07558539,2.06954099,0.13425451,0.00000000
-4.88944472,3.06605487,1.24003689,1.16021122,0.07617900,2.11361166,0.13667561,0.00000000
-4.88344172,3.11862954,1.23576047,1.18809001,0.07670609,2.15576707,0.13894113,0.00000000
-4.87743872,3.16823493,1.23103903,1.21484413,0.07717473,2.19580772,0.14104444,0.00000000
-4.87143572,3.21461465,1.22600705,1.24032911,0.07759083,2.23351177,0.14297730,0.00000000
-4.86543272,3.25748653,1.22075979,1.26439494,0.07795810,2.26864575,0.14473064,0.00000000
-4.85942971,3.29656140,1.21535914,1.28689261,0.07827822,2.30097767,0.14629548,0.00000000
-4.85342671,3.33156426,1.20984169,1.30768136,0.07855109,2.33029142,0.14766400,0.00000000
-4.84742371,3.36225599,1.20422819,1.32663572,0.07877527,2.35640119,0.14883067,0.00000000
-4.84142071,3.38845375,1.19853354,1.34365183,0.07894840,2.37916478,0.14979344,0.00000000
-4.83541771,3.41004829,1.19277642,1.35865253,0.07906761,2.39849455,0.15055465,0.00000000
-4.82941471,3.42701674,1.18698767,1.37159058,0.07913001,2.41436500,0.15112191,0.00000000
-4.82341171,3.43942953,1.18121687,1.38244978,0.07913301,2.42681632,0.15150861,0.00000000
-4.81740870,3.44745087,1.17553644,1.39124376,0.07907456,2.43595334,0.15173418,0.00000000
-4.81140570,3.45133229,1.17004299,1.39801246,0.07895339,2.44193984,0.15182390,0.00000000
-4.80540270,3.45139973,1.16485575,1.40281652,0.07876895,2.44498844,0.15180848,0.00000000
-4.79939970,3.44803479,1.16011225,1.40572996,0.07852137,2.44534665,0.15172315,0.00000000
-4.79339670,3.44165143,1.15596148,1.40683162,0.07821129,2.44328008,0.15160657,0.00000000
-4.78739370,3.43266960,1.15255502,1.40619617,0.07783956,2.43905380,0.15149939,0.00000000
-4.78139070,3.42148773,1.15003681,1.40388525,0.07740695,2.43291329,0.15144270,0.00000000
-4.77538769,3.40845598,1.14853221,1.39993961,0.07691382,2.42506621,0.15147632,0.00000000
-4.76938469,3.39385209,1.14813724,1.39437282,0.07635981,2.41566645,0.15163719,0.00000000
-4.76338169,3.37786167,1.14890856,1.38716726,0.07574359,2.40480153,0.15195776,0.00000000
-4.75737869,3.36056433,1.15085514,1.37827266,0.07506270,2.39248439,0.15246467,0.00000000
-4.75137569,3.34192674,1.15393199,1.36760760,0.07431350,2.37865026,0.15317758,0.00000000
-4.74537269,3.32180322,1.15803660,1.35506397,0.07349120,2.36315890,0.15410851,0.00000000
-4.73936968,3.29994401,1.16300824,1.34051410,0.07259008,2.34580219,0.15526134,0.00000000
-4.73336668,3.27601076,1.16863044,1.32382044,0.07160375,2.32631692,0.15663191,0.00000000
-4.72736368,3.24959855,1.17463633,1.30484694,0.07052557,2.30440175,0.15820841,0.00000000
-4.72136068,3.22026312,1.18071696,1.28347177,0.06934914,2.27973773,0.15997218,0.00000000
-4.71535768,3.18755178,1.18653191,1.25960039,0.06806879,2.25201107,0.16189890,0.00000000
-4.70935468,3.15103639,1.19172195,1.23317827,0.06668013,2.22093692,0.16395995,0.00000000
-4.70335168,3.11034653,1.19592303,1.20420250,0.06518057,2.18628291,0.16612414,0.00000000
-4.69734867,3.06520112,1.19878107,1.17273155,0.06356981,2.14789115,0.16835944,0.00000000
-4.69134567,3.01543702,1.19996674,1.13889268,0.06185020,2.10569765,0.17063482,0.00000000
-4.68534267,2.96103307,1.19918986,1.10288647,0.06002706,2.05974819,0.17292208,0.00000000
-4.67933967,2.90212858,1.19621253,1.06498830,0.05810886,2.01020983,0.17519749,0.00000000
-4.67333667,2.83903556,1.19086066,1.02554676,0.05610726,1.95737788,0.17744337,0.00000000
-4.66733367,2.77224436,1.18303347,0.98497889,0.05403704,1.90167779,0.17964929,0.00000000
-4.66133067,2.70242251,1.17271050,0.94376282,0.05191594,1.84366234,0.18181316,0.00000000
-4.65532766,2.63040732,1.15995607,0.90242792,0.04976430,1.78400417,0.18394189,0.00000000
-4.64932466,2.55719260,1.14492098,0.86154316,0.04760476,1.72348432,0.18605186,0.00000000
-4.64332166,2.48391026,1.12784149,0.82170409,0.04546170,1.66297720,0.18816899,0.00000000
-4.63731866,2.41180788,1.10903572,0.78351913,0.04336078,1.60343277,0.19032866,0.00000000
-4.63131566,2.34222296,1.08889747,0.74759563,0.04132838,1.54585666,0.19257526,0.00000000
-4.62531266,2.27655493,1.06788798,0.71452623,0.03939099,1.49128883,0.19496164,0.00000000
-4.61930965,2.21623583,1.04652565,0.68487594,0.03757471,1.44078162,0.19754827,0.00000000
-4.61330665,2.16270039,1.02537416,0.65917037,0.03590467,1.39537751,0.20040233,0.00000000
-4.60730365,2.11735616,1.00502933,0.63788513,0.03440449,1.35608730,0.20359657,0.00000000
-4.60130065,2.08155432,0.98610504,0.62143675,0.03309584,1.32386895,0.20720810,0.00000000
-4.59529765,2.05656126,0.96921840,0.61017513,0.03199797,1.29960741,0.21131699,0.00000000
-4.58929465,2.04353152,0.95497474,0.60437733,0.03112732,1.28409563,0.21600473,0.00000000
-4.58329165,2.04348190,0.94395240,0.60424287,0.03049718,1.27801682,0.22135246,0.00000000
-4.57728864,2.05726701,0.93668778,0.60989016,0.03011737,1.28192817,0.22743903,0.00000000
-4.57128564,2.08555623,0.93366084,0.62135415,0.02999399,1.29624590,0.23433877,0.00000000
-4.56528264,2.12881219,0.93528127,0.63858496,0.03012922,1.32123204,0.24211902,0.00000000
-4.55927964,2.18727092,0.94187554,0.66144732,0.03052116,1.35698265,0.25083739,0.00000000
-4.55327664,2.26092400,0.95367516,0.68972094,0.03116368,1.40341810,0.26053878,0.00000000
-4.54727364,2.34950310,0.97080638,0.72310165,0.03204644,1.46027533,0.27125224,0.00000000
-4.54127064,2.45246739,0.99328153,0.76120335,0.03315484,1.52710260,0.28298769,0.00000000
-4.53526763,2.56899473,1.02099244,0.80356092,0.03447010,1.60325712,0.29573271,0.00000000
-4.52926463,2.69797727,1.05370621,0.84963420,0.03596947,1.68790586,0.30944953,0.00000000
-4.52326163,2.83802264,1.09106367,0.89881313,0.03762640,1.78003027,0.32407234,0.00000000
-4.51725863,2.98746135,1.13258082,0.95042427,0.03941088,1.87843513,0.33950530,0.00000000
-4.51125563,3.14436161,1.17765361,1.00373887,0.04128990,1.98176209,0.35562120,0.00000000
-4.50525263,3.30655219,1.22556631,1.05798255,0.04322790,2.08850817,0.37226127,0.00000000
-4.49924962,3.47165385,1.27550349,1.11234673,0.04518743,2.19704942,0.38923607,0.00000000
-4.49324662,3.63711962,1.32656585,1.16600183,0.04712981,2.30566975,0.40632773,0.00000000
-4.48724362,3.80028384,1.37778959,1.21811206,0.04901591,2.41259454,0.42329367,0.00000000
-4.48124062,3.95841924,1.42816920,1.26785179,0.05080700,2.51602886,0.43987161,0.00000000
-4.47523762,4.10880117,1.47668313,1.31442301,0.05246563,2.61419921,0.45578603,0.00000000
-4.46923462,4.24877729,1.52232167,1.35707375,0.05395652,2.70539798,0.47075584,0.00000000
-4.46323162,4.37584075,1.56411642,1.39511666,0.05524747,2.78802929,0.48450291,0.00000000
-4.45722861,4.48770456,1.60117009,1.42794748,0.05631021,2.86065476,0.49676141,0.00000000
-4.45122561,4.58237417,1.63268579,1.45506254,0.05712122,2.92203752,0.50728730,0.00000000
-4.44522261,4.65821567,1.65799458,1.47607473,0.05766241,2.97118286,0.51586778,0.00000000
-4.43921961,4.71401625,1.67658008,1.49072715,0.05792169,3.00737363,0.52233010,0.00000000
-4.43321661,4.74903442,1.68809900,1.49890398,0.05789342,3.03019890,0.52654939,0.00000000
-4.42721361,4.76303704,1.69239664,1.50063768,0.05757862,3.03957428,0.52845508,0.00000000
-4.42121061,4.75632116,1.68951650,1.49611234,0.05698506,3.03575277,0.52803541,0.00000000
-4.41520760,4.72971902,1.67970325,1.48566255,0.05612709,3.01932516,0.52534000,0.00000000
-4.40920460,4.68458508,1.66339882,1.46976776,0.05502534,2.99120961,0.52048007,0.00000000
-4.40320160,4.62276502,1.64123159,1.44904202,0.05370613,2.95263019,0.51362627,0.00000000
-4.39719860,4.54654723,1.61399864,1.42421928,0.05220080,2.90508497,0.50500427,0.00000000
-4.39119560,4.45859816,1.58264201,1.39613452,0.05054481,2.85030438,0.49488808,0.00000000
-4.38519260,4.36188357,1.54821945,1.36570135,0.04877678,2.79020125,0.48359146,0.00000000
-4.37918959,4.25957859,1.51187096,1.33388663,0.04693735,2.72681414,0.47145779,0.00000000
-4.37318659,4.15496978,1.47478232,1.30168307,0.04506808,2.66224597,0.45884867,0.00000000
-4.36718359,4.05135293,1.43814703,1.27008059,0.04321023,2.59860025,0.44613200,0.00000000
-4.36118059,3.95193055,1.40312822,1.24003750,0.04140365,2.53791713,0.43366971,0.00000000
-4.35517759,3.85971284,1.37082193,1.21245250,0.03968572,2.48211173,0.42180596,0.00000000
-4.34917459,3.77742617,1.34222320,1.18813855,0.03809031,2.43291706,0.41085609,0.00000000
-4.34317159,3.70743224,1.31819631,1.16779944,0.03664697,2.39183350,0.40109687,0.00000000
-4.33716858,3.65166117,1.29945019,1.15200995,0.03538023,2.36008686,0.39275834,0.00000000
-4.33116558,3.61156065,1.28651981,1.14120036,0.03430905,2.33859629,0.38601763,0.00000000
-4.32516258,3.58806305,1.27975422,1.13564579,0.03344652,2.32795323,0.38099485,0.00000000
-4.31915958,3.58157111,1.27931148,1.13546070,0.03279968,2.32841200,0.37775118,0.00000000
-4.31315658,3.59196265,1.28516041,1.14059881,0.03236962,2.33989203,0.37628924,0.00000000
-4.30715358,3.61861324,1.29708894,1.15085832,0.03215166,2.36199150,0.37655545,0.00000000
