energy_ev,total_up,B_p_up,B_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.81390695,0.36224767,0.00433692,0.00000000,0.20422359,0.00000000,0.09272073,0.06533974
-5.80790395,0.34349405,0.00411230,0.00000000,0.19512903,0.00000000,0.08595603,0.06062125
-5.80190095,0.32762984,0.00403873,0.00000000,0.18772840,0.00000000,0.08013513,0.05612528
-5.79589795,0.31511053,0.00411374,0.00000000,0.18230804,0.00000000,0.07532950,0.05191805
-5.78989495,0.30637214,0.00433579,0.00000000,0.17914505,0.00000000,0.07160313,0.04805978
-5.78389195,0.30182362,0.00470421,0.00000000,0.17850246,0.00000000,0.06901158,0.04460375
-5.77788894,0.30183925,0.00521912,0.00000000,0.18062426,0.00000000,0.06760096,0.04159553
-5.77188594,0.30675109,0.00588115,0.00000000,0.18573043,0.00000000,0.06740689,0.03907247
-5.76588294,0.31684151,0.00669123,0.00000000,0.19401195,0.00000000,0.06845341,0.03706337
-5.75987994,0.33233583,0.00765021,0.00000000,0.20562582,0.00000000,0.07075182,0.03558832
-5.75387694,0.35339529,0.00875849,0.00000000,0.22069022,0.00000000,0.07429955,0.03465871
-5.74787394,0.38011034,0.01001563,0.00000000,0.23927988,0.00000000,0.07907909,0.03427739
-5.74187094,0.41249457,0.01141997,0.00000000,0.26142179,0.00000000,0.08505694,0.03443887
-5.73586793,0.45047933,0.01296820,0.00000000,0.28709136,0.00000000,0.09218277,0.03512967
-5.72986493,0.49390947,0.01465507,0.00000000,0.31620922,0.00000000,0.10038880,0.03632874
-5.72386193,0.54254033,0.01647309,0.00000000,0.34863887,0.00000000,0.10958945,0.03800790
-5.71785893,0.59603626,0.01841228,0.00000000,0.38418528,0.00000000,0.11968143,0.04013238
-5.71185593,0.65397096,0.02046004,0.00000000,0.42259460,0.00000000,0.13054420,0.04266140
-5.70585293,0.71582975,0.02260116,0.00000000,0.46355521,0.00000000,0.14204099,0.04554878
-5.69984992,0.78101401,0.02481776,0.00000000,0.50670004,0.00000000,0.15402030,0.04874364
-5.69384692,0.84884769,0.02708956,0.00000000,0.55161029,0.00000000,0.16631801,0.05219112
-5.68784392,0.91858602,0.02939402,0.00000000,0.59782055,0.00000000,0.17875988,0.05583318
-5.68184092,0.98942612,0.03170674,0.00000000,0.64482521,0.00000000,0.19116463,0.05960944
-5.67583792,1.06051946,0.03400185,0.00000000,0.69208596,0.00000000,0.20334737,0.06345805
-5.66983492,1.13098573,0.03625246,0.00000000,0.73904041,0.00000000,0.21512323,0.06731660
-5.66383192,1.19992781,0.03843121,0.00000000,0.78511135,0.00000000,0.22631127,0.07112304
-5.65782891,1.26644748,0.04051081,0.00000000,0.82971660,0.00000000,0.23673835,0.07481662
-5.65182591,1.32966135,0.04246456,0.00000000,0.87227917,0.00000000,0.24624282,0.07833876
-5.64582291,1.38871667,0.04426694,0.00000000,0.91223732,0.00000000,0.25467806,0.08163397
-5.63981991,1.44280655,0.04589412,0.00000000,0.94905455,0.00000000,0.26191554,0.08465062
-5.63381691,1.49118433,0.04732443,0.00000000,0.98222903,0.00000000,0.26784743,0.08734172
-5.62781391,1.53317666,0.04853875,0.00000000,1.01130245,0.00000000,0.27238863,0.08966556
-5.62181091,1.56819519,0.04952095,0.00000000,1.03586807,0.00000000,0.27547810,0.09158628
-5.61580790,1.59574654,0.05025812,0.00000000,1.05557788,0.00000000,0.27707966,0.09307437
-5.60980490,1.61544063,0.05074084,0.00000000,1.07014868,0.00000000,0.27718197,0.09410697
-5.60380190,1.62699699,0.05096326,0.00000000,1.07936718,0.00000000,0.27579804,0.09466820
-5.59779890,1.63024929,0.05092327,0.00000000,1.08309381,0.00000000,0.27296407,0.09474925
-5.59179590,1.62514789,0.05062247,0.00000000,1.08126540,0.00000000,0.26873789,0.09434846
-5.58579290,1.61176047,0.05006608,0.00000000,1.07389663,0.00000000,0.26319688,0.09347124
-5.57978989,1.59027070,0.04926290,0.00000000,1.06108005,0.00000000,0.25643573,0.09212989
-5.57378689,1.56097499,0.04822513,0.00000000,1.04298492,0.00000000,0.24856389,0.09034340
-5.56778389,1.52427736,0.04696812,0.00000000,1.01985454,0.00000000,0.23970295,0.08813704
-5.56178089,1.48068239,0.04551013,0.00000000,0.99200227,0.00000000,0.22998396,0.08554194
-5.55577789,1.43078637,0.04387207,0.00000000,0.95980619,0.00000000,0.21954483,0.08259455
-5.54977489,1.37526675,0.04207714,0.00000000,0.92370235,0.00000000,0.20852782,0.07933608
-5.54377189,1.31487005,0.04015048,0.00000000,0.88417693,0.00000000,0.19707718,0.07581177
-5.53776888,1.25039847,0.03811879,0.00000000,0.84175720,0.00000000,0.18533700,0.07207019
-5.53176588,1.18269537,0.03600997,0.00000000,0.79700167,0.00000000,0.17344927,0.06816248
-5.52576288,1.11263013,0.03385273,0.00000000,0.75048954,0.00000000,0.16155219,0.06414157
-5.51975988,1.04108264,0.03167617,0.00000000,0.70280984,0.00000000,0.14977876,0.06006136
-5.51375688,0.96892798,0.02950947,0.00000000,0.65455057,0.00000000,0.13825559,0.05597596
-5.50775388,0.89702159,0.02738149,0.00000000,0.60628803,0.00000000,0.12710199,0.05193897
-5.50175088,0.82618553,0.02532049,0.00000000,0.55857697,0.00000000,0.11642932,0.04800280
-5.49574787,0.75719612,0.02335385,0.00000000,0.51194151,0.00000000,0.10634054,0.04421806
-5.48974487,0.69077340,0.02150782,0.00000000,0.46686747,0.00000000,0.09693002,0.04063305
-5.48374187,0.62757262,0.01980732,0.00000000,0.42379601,0.00000000,0.08828350,0.03729338
-5.47773887,0.56817793,0.01827577,0.00000000,0.38311898,0.00000000,0.08047825,0.03424160
-5.47173587,0.51309844,0.01693497,0.00000000,0.34517585,0.00000000,0.07358328,0.03151704
-5.46573287,0.46276639,0.01580494,0.00000000,0.31025241,0.00000000,0.06765964,0.02915564
-5.45972986,0.41753752,0.01490390,0.00000000,0.27858091,0.00000000,0.06276080,0.02718987
-5.45372686,0.37769320,0.01424805,0.00000000,0.25034176,0.00000000,0.05893287,0.02564877
-5.44772386,0.34344410,0.01385152,0.00000000,0.22566634,0.00000000,0.05621484,0.02455792
-5.44172086,0.31493503,0.01372621,0.00000000,0.20464077,0.00000000,0.05463868,0.02393947
-5.43571786,0.29225050,0.01388157,0.00000000,0.18731044,0.00000000,0.05422921,0.02381219
-5.42971486,0.27542076,0.01432439,0.00000000,0.17368488,0.00000000,0.05500394,0.02419142
-5.42371186,0.26442786,0.01505853,0.00000000,0.16374284,0.00000000,0.05697258,0.02508909
-5.41770885,0.25921154,0.01608460,0.00000000,0.15743727,0.00000000,0.06013659,0.02651361
-5.41170585,0.25967472,0.01739966,0.00000000,0.15470014,0.00000000,0.06448843,0.02846982
-5.40570285,0.26568859,0.01899690,0.00000000,0.15544685,0.00000000,0.07001098,0.03095888
-5.39969985,0.27709712,0.02086529,0.00000000,0.15958025,0.00000000,0.07667685,0.03397818
-5.39369685,0.29372117,0.02298940,0.00000000,0.16699421,0.00000000,0.08444792,0.03752131
-5.38769385,0.31536230,0.02534916,0.00000000,0.17757680,0.00000000,0.09327508,0.04157812
-5.38169085,0.34180645,0.02791993,0.00000000,0.19121309,0.00000000,0.10309840,0.04613479
-5.37568784,0.37282756,0.03067251,0.00000000,0.20778762,0.00000000,0.11384763,0.05117410
-5.36968484,0.40819154,0.03357350,0.00000000,0.22718672,0.00000000,0.12544327,0.05667586
-5.36368184,0.44766037,0.03658581,0.00000000,0.24930057,0.00000000,0.13779822,0.06261740
-5.35767884,0.49099669,0.03966935,0.00000000,0.27402515,0.00000000,0.15081997,0.06897431
-5.35167584,0.53796863,0.04278198,0.00000000,0.30126400,0.00000000,0.16441331,0.07572124
-5.34567284,0.58835492,0.04588071,0.00000000,0.33092978,0.00000000,0.17848348,0.08283285
-5.33966983,0.64194991,0.04892294,0.00000000,0.36294546,0.00000000,0.19293974,0.09028484
-5.33366683,0.69856834,0.05186801,0.00000000,0.39724509,0.00000000,0.20769901,0.09805495
-5.32766383,0.75804940,0.05467875,0.00000000,0.43377395,0.00000000,0.22268950,0.10612395
-5.32166083,0.82025968,0.05732304,0.00000000,0.47248784,0.00000000,0.23785412,0.11447652
-5.31565783,0.88509472,0.05977541,0.00000000,0.51335154,0.00000000,0.25315333,0.12310194
-5.30965483,0.95247862,0.06201844,0.00000000,0.55633613,0.00000000,0.26856732,0.13199460
-5.30365183,1.02236158,0.06404403,0.00000000,0.60141511,0.00000000,0.28409718,0.14115421
-5.29764882,1.09471507,0.06585436,0.00000000,0.64855953,0.00000000,0.29976502,0.15058564
-5.29164582,1.16952460,0.06746256,0.00000000,0.69773182,0.00000000,0.31561274,0.16029856
-5.28564282,1.24678033,0.06889297,0.00000000,0.74887891,0.00000000,0.33169963,0.17030664
-5.27963982,1.32646553,0.07018091,0.00000000,0.80192453,0.00000000,0.34809854,0.18062651
-5.27363682,1.40854365,0.07137217,0.00000000,0.85676130,0.00000000,0.36489094,0.19127635
-5.26763382,1.49294428,0.07252182,0.00000000,0.91324283,0.00000000,0.38216093,0.20227439
-5.26163082,1.57954894,0.07369276,0.00000000,0.97117644,0.00000000,0.39998847,0.21363713
-5.25562781,1.66817728,0.07495376,0.00000000,1.03031682,0.00000000,0.41844221,0.22537751
-5.24962481,1.75857467,0.07637720,0.00000000,1.09036128,0.00000000,0.43757209,0.23750307
-5.24362181,1.85040187,0.07803647,0.00000000,1.15094684,0.00000000,0.45740241,0.25001419
-5.23761881,1.94322744,0.08000325,0.00000000,1.21164966,0.00000000,0.47792544,0.26290240
-5.23161581,2.03652372,0.08234465,0.00000000,1.27198695,0.00000000,0.49909616,0.27614898
-5.22561281,2.12966660,0.08512038,0.00000000,1.33142166,0.00000000,0.52082845,0.28972372
-5.21960980,2.22193947,0.08838002,0.00000000,1.38936979,0.00000000,0.54299292,0.30358408
-5.21360680,2.31254152,0.09216059,0.00000000,1.44521030,0.00000000,0.56541665,0.31767468
-5.20760380,2.40060008,0.09648442,0.00000000,1.49829730,0.00000000,0.58788496,0.33192712
-5.20160080,2.48518688,0.10135751,0.00000000,1.54797423,0.00000000,0.61014520,0.34626025
-5.19559780,2.56533762,0.10676836,0.00000000,1.59358945,0.00000000,0.63191246,0.36058090
-5.18959480,2.64007426,0.11268747,0.00000000,1.63451271,0.00000000,0.65287704,0.37478494
-5.18359180,2.70842933,0.11906749,0.00000000,1.67015194,0.00000000,0.67271338,0.38875880
-5.17758879,2.76947128,0.12584395,0.00000000,1.69996968,0.00000000,0.69109009,0.40238147
-5.17158579,2.82233013,0.13293676,0.00000000,1.72349857,0.00000000,0.70768067,0.41552672
-5.16558279,2.86622244,0.14025223,0.00000000,1.74035530,0.00000000,0.72217445,0.42806582
-5.15957979,2.90047471,0.14768575,0.00000000,1.75025256,0.00000000,0.73428733,0.43987042
-5.15357679,2.92454446,0.15512485,0.00000000,1.75300855,0.00000000,0.74377181,0.45081567
-5.14757379,2.93803815,0.16245261,0.00000000,1.74855367,0.00000000,0.75042583,0.46078346
-5.14157079,2.94072534,0.16955134,0.00000000,1.73693426,0.00000000,0.75410021,0.46966563
-5.13556778,2.93254851,0.17630622,0.00000000,1.71831318,0.00000000,0.75470418,0.47736702
-5.12956478,2.91362815,0.18260894,0.00000000,1.69296730,0.00000000,0.75220887,0.48380829
-5.12356178,2.88426293,0.18836093,0.00000000,1.66128187,0.00000000,0.74664865,0.48892829
-5.11755878,2.84492463,0.19347634,0.00000000,1.62374217,0.00000000,0.73812019,0.49268592
-5.11155578,2.79624819,0.19788435,0.00000000,1.58092237,0.00000000,0.72677933,0.49506125
-5.10555278,2.73901680,0.20153091,0.00000000,1.53347228,0.00000000,0.71283600,0.49605594
-5.09954977,2.67414272,0.20437972,0.00000000,1.48210216,0.00000000,0.69654721,0.49569288
-5.09354677,2.60264407,0.20641249,0.00000000,1.42756609,0.00000000,0.67820866,0.49401490
-5.08754377,2.52561866,0.20762842,0.00000000,1.37064446,0.00000000,0.65814512,0.49108280
-5.08154077,2.44421543,0.20804308,0.00000000,1.31212602,0.00000000,0.63670013,0.48697256
-5.07553777,2.35960466,0.20768652,0.00000000,1.25278998,0.00000000,0.61422538,0.48177214
-5.06953477,2.27294782,0.20660106,0.00000000,1.19338883,0.00000000,0.59107015,0.47557765
-5.06353177,2.18536840,0.20483863,0.00000000,1.13463219,0.00000000,0.56757135,0.46848954
-5.05752876,2.09792443,0.20245789,0.00000000,1.07717240,0.00000000,0.54404437,0.46060867
-5.05152576,2.01158412,0.19952141,0.00000000,1.02159202,0.00000000,0.52077520,0.45203261
-5.04552276,1.92720508,0.19609288,0.00000000,0.96839382,0.00000000,0.49801399,0.44285249
-5.03951976,1.84551828,0.19223462,0.00000000,0.91799337,0.00000000,0.47597032,0.43315036
-5.03351676,1.76711690,0.18800550,0.00000000,0.87071460,0.00000000,0.45481018,0.42299740
-5.02751376,1.69245070,0.18345926,0.00000000,0.82678817,0.00000000,0.43465480,0.41245286
-5.02151076,1.62182578,0.17864342,0.00000000,0.78635291,0.00000000,0.41558124,0.40156401
-5.01550775,1.55540959,0.17359867,0.00000000,0.74945991,0.00000000,0.39762452,0.39036680
-5.00950475,1.49324080,0.16835885,0.00000000,0.71607924,0.00000000,0.38078130,0.37888738
-5.00350175,1.43524334,0.16295134,0.00000000,0.68610880,0.00000000,0.36501467,0.36714413
-4.99749875,1.38124377,0.15739790,0.00000000,0.65938500,0.00000000,0.35025986,0.35515019
-4.99149575,1.33099112,0.15171576,0.00000000,0.63569466,0.00000000,0.33643061,0.34291622
-4.98549275,1.28417797,0.14591894,0.00000000,0.61478772,0.00000000,0.32342577,0.33045311
-4.97948974,1.24046195,0.14001964,0.00000000,0.59639005,0.00000000,0.31113591,0.31777464
-4.97348674,1.19948641,0.13402961,0.00000000,0.58021604,0.00000000,0.29944963,0.30489965
-4.96748374,1.16089955,0.12796141,0.00000000,0.56598027,0.00000000,0.28825933,0.29185383
-4.96148074,1.12437098,0.12182942,0.00000000,0.55340790,0.00000000,0.27746619,0.27867078
-4.95547774,1.08960531,0.11565067,0.00000000,0.54224338,0.00000000,0.26698426,0.26539253
-4.94947474,1.05635217,0.10944529,0.00000000,0.53225731,0.00000000,0.25674354,0.25206931
-4.94347174,1.02441261,0.10323676,0.00000000,0.52325110,0.00000000,0.24669193,0.23875870
-4.93746873,0.99364169,0.09705175,0.00000000,0.51505955,0.00000000,0.23679617,0.22552433
-4.93146573,0.96394763,0.09091977,0.00000000,0.50755132,0.00000000,0.22704177,0.21243400
-4.92546273,0.93528776,0.08487259,0.00000000,0.50062740,0.00000000,0.21743194,0.19955762
-4.91945973,0.90766184,0.07894339,0.00000000,0.49421795,0.00000000,0.20798587,0.18696499
-4.91345673,0.88110335,0.07316596,0.00000000,0.48827776,0.00000000,0.19873620,0.17472351
-4.90745373,0.85566939,0.06757368,0.00000000,0.48278067,0.00000000,0.18972619,0.16289610
-4.90145073,0.83142994,0.06219858,0.00000000,0.47771337,0.00000000,0.18100646,0.15153930
-4.89544772,0.80845714,0.05707049,0.00000000,0.47306913,0.00000000,0.17263170,0.14070178
-4.88944472,0.78681522,0.05221615,0.00000000,0.46884160,0.00000000,0.16465739,0.13042317
-4.88344172,0.76655161,0.04765864,0.00000000,0.46501930,0.00000000,0.15713673,0.12073339
-4.87743872,0.74768971,0.04341675,0.00000000,0.46158094,0.00000000,0.15011782,0.11165236
-4.87143572,0.73022363,0.03950470,0.00000000,0.45849192,0.00000000,0.14364135,0.10319017
-4.86543272,0.71411509,0.03593191,0.00000000,0.45570208,0.00000000,0.13773872,0.09534756
-4.85942971,0.69929255,0.03270295,0.00000000,0.45314490,0.00000000,0.13243065,0.08811679
-4.85342671,0.68565253,0.02981771,0.00000000,0.45073809,0.00000000,0.12772643,0.08148264
-4.84742371,0.67306295,0.02727164,0.00000000,0.44838543,0.00000000,0.12362366,0.07542372
-4.84142071,0.66136821,0.02505611,0.00000000,0.44597990,0.00000000,0.12010852,0.06991374
-4.83541771,0.65039582,0.02315891,0.00000000,0.44340772,0.00000000,0.11715651,0.06492291
-4.82941471,0.63996401,0.02156483,0.00000000,0.44055313,0.00000000,0.11473365,0.06041928
-4.82341171,0.62989008,0.02025624,0.00000000,0.43730373,0.00000000,0.11279800,0.05637001
-4.81740870,0.61999907,0.01921377,0.00000000,0.43355591,0.00000000,0.11130151,0.05274260
-4.81140570,0.61013234,0.01841707,0.00000000,0.42922026,0.00000000,0.11019208,0.04950589
-4.80540270,0.60015568,0.01784542,0.00000000,0.42422664,0.00000000,0.10941580,0.04663107
-4.79939970,0.58996678,0.01747857,0.00000000,0.41852866,0.00000000,0.10891919,0.04409247
-4.79339670,0.57950161,0.01729735,0.00000000,0.41210746,0.00000000,0.10865163,0.04186826
-4.78739370,0.56873964,0.01728441,0.00000000,0.40497454,0.00000000,0.10856753,0.03994102
-4.78139070,0.55770777,0.01742490,0.00000000,0.39717359,0.00000000,0.10862860,0.03829822
-4.77538769,0.54648270,0.01770700,0.00000000,0.38878129,0.00000000,0.10880580,0.03693257
-4.76938469,0.53519187,0.01812254,0.00000000,0.37990700,0.00000000,0.10908113,0.03584225
-4.76338169,0.52401283,0.01866739,0.00000000,0.37069138,0.00000000,0.10944915,0.03503114
-4.75737869,0.51317101,0.01934184,0.00000000,0.36130398,0.00000000,0.10991809,0.03450876
-4.75137569,0.50293607,0.02015080,0.00000000,0.35193997,0.00000000,0.11051062,0.03429021
-4.74537269,0.49361667,0.02110386,0.00000000,0.34281587,0.00000000,0.11126411,0.03439588
-4.73936968,0.48555390,0.02221516,0.00000000,0.33416464,0.00000000,0.11223042,0.03485105
-4.73336668,0.47911327,0.02350312,0.00000000,0.32623008,0.00000000,0.11347509,0.03568522
-4.72736368,0.47467560,0.02498988,0.00000000,0.31926070,0.00000000,0.11507599,0.03693126
-4.72136068,0.47262659,0.02670057,0.00000000,0.31350328,0.00000000,0.11712135,0.03862431
-4.71535768,0.47334568,0.02866236,0.00000000,0.30919606,0.00000000,0.11970717,0.04080045
-4.70935468,0.47719394,0.03090329,0.00000000,0.30656194,0.00000000,0.12293412,0.04349516
-4.70335168,0.48450161,0.03345089,0.00000000,0.30580169,0.00000000,0.12690388,0.04674153
-4.69734867,0.49555544,0.03633070,0.00000000,0.30708741,0.00000000,0.13171511,0.05056832
-4.69134567,0.51058614,0.03956461,0.00000000,0.31055637,0.00000000,0.13745898,0.05499791
-4.68534267,0.52975648,0.04316919,0.00000000,0.31630548,0.00000000,0.14421471,0.06004417
-4.67933967,0.55315033,0.04715403,0.00000000,0.32438656,0.00000000,0.15204491,0.06571042
-4.67333667,0.58076326,0.05152012,0.00000000,0.33480246,0.00000000,0.16099123,0.07198745
-4.66733367,0.61249490,0.05625849,0.00000000,0.34750448,0.00000000,0.17107028,0.07885187
-4.66133067,0.64814383,0.06134902,0.00000000,0.36239091,0.00000000,0.18227013,0.08626468
-4.65532766,0.68740506,0.06675959,0.00000000,0.37930704,0.00000000,0.19454756,0.09417036
-4.64932466,0.72987056,0.07244567,0.00000000,0.39804660,0.00000000,0.20782623,0.10249652
-4.64332166,0.77503304,0.07835031,0.00000000,0.41835468,0.00000000,0.22199588,0.11115401
-4.63731866,0.82229302,0.08440466,0.00000000,0.43993205,0.00000000,0.23691268,0.12003785
-4.63131566,0.87096910,0.09052900,0.00000000,0.46244092,0.00000000,0.25240085,0.12902874
-4.62531266,0.92031134,0.09663426,0.00000000,0.48551180,0.00000000,0.26825546,0.13799524
-4.61930965,0.96951729,0.10262401,0.00000000,0.50875143,0.00000000,0.28424643,0.14679659
-4.61330665,1.01775028,0.10839689,0.00000000,0.53175145,0.00000000,0.30012361,0.15528607
-4.60730365,1.06415934,0.11384936,0.00000000,0.55409757,0.00000000,0.31562279,0.16331482
-4.60130065,1.10790013,0.11887869,0.00000000,0.57537891,0.00000000,0.33047246,0.17073589
-4.59529765,1.14815609,0.12338608,0.00000000,0.59519732,0.00000000,0.34440099,0.17740849
-4.58929465,1.18415909,0.12727972,0.00000000,0.61317625,0.00000000,0.35714413,0.18320219
-4.58329165,1.21520891,0.13047775,0.00000000,0.62896899,0.00000000,0.36845240,0.18800088
-4.57728864,1.24069076,0.13291092,0.00000000,0.64226604,0.00000000,0.37809811,0.19170639
-4.57128564,1.26009029,0.13452488,0.00000000,0.65280148,0.00000000,0.38588190,0.19424155
-4.56528264,1.27300570,0.13528195,0.00000000,0.66035802,0.00000000,0.39163827,0.19555256
-4.55927964,1.27915643,0.13516231,0.00000000,0.66477085,0.00000000,0.39524022,0.19561062
-4.55327664,1.27838832,0.13416458,0.00000000,0.66593012,0.00000000,0.39660253,0.19441265
-4.54727364,1.27067523,0.13230579,0.00000000,0.66378210,0.00000000,0.39568388,0.19198124
-4.54127064,1.25611696,0.12962063,0.00000000,0.65832903,0.00000000,0.39248749,0.18836367
-4.53526763,1.23493402,0.12616020,0.00000000,0.64962776,0.00000000,0.38706044,0.18363014
-4.52926463,1.20745928,0.12199019,0.00000000,0.63778728,0.00000000,0.37949179,0.17787135
-4.52326163,1.17412700,0.11718861,0.00000000,0.62296524,0.00000000,0.36990939,0.17119547
-4.51725863,1.13545983,0.11184327,0.00000000,0.60536357,0.00000000,0.35847577,0.16372465
-4.51125563,1.09205410,0.10604901,0.00000000,0.58522343,0.00000000,0.34538323,0.15559126
-4.50525263,1.04456416,0.09990483,0.00000000,0.56281951,0.00000000,0.33084823,0.14693412
-4.49924962,0.99368608,0.09351112,0.00000000,0.53845388,0.00000000,0.31510546,0.13789462
-4.49324662,0.94014144,0.08696704,0.00000000,0.51244960,0.00000000,0.29840170,0.12861317
-4.48724362,0.88466158,0.08036810,0.00000000,0.48514407,0.00000000,0.28098980,0.11922595
-4.48124062,0.82797271,0.07380416,0.00000000,0.45688246,0.00000000,0.26312283,0.10986210
-4.47523762,0.77078237,0.06735779,0.00000000,0.42801125,0.00000000,0.24504869,0.10064143
-4.46923462,0.71376742,0.06110302,0.00000000,0.39887201,0.00000000,0.22700529,0.09167275
-4.46323162,0.65756386,0.05510467,0.00000000,0.36979561,0.00000000,0.20921637,0.08305279
-4.45722861,0.60275865,0.04941797,0.00000000,0.34109702,0.00000000,0.19188808,0.07486573
-4.45122561,0.54988357,0.04408877,0.00000000,0.31307071,0.00000000,0.17520640,0.06718327
-4.44522261,0.49941126,0.03915399,0.00000000,0.28598680,0.00000000,0.15933523,0.06006536
-4.43921961,0.45175322,0.03464256,0.00000000,0.26008812,0.00000000,0.14441541,0.05356125
-4.43321661,0.40725985,0.03057649,0.00000000,0.23558809,0.00000000,0.13056431,0.04771102
-4.42721361,0.36622229,0.02697226,0.00000000,0.21266952,0.00000000,0.11787622,0.04254743
-4.42121061,0.32887584,0.02384232,0.00000000,0.19148430,0.00000000,0.10642318,0.03809790
-4.41520760,0.29540475,0.02119667,0.00000000,0.17215397,0.00000000,0.09625639,0.03438672
-4.40920460,0.26594805,0.01904441,0.00000000,0.15477101,0.00000000,0.08740790,0.03143713
-4.40320160,0.24060615,0.01739527,0.00000000,0.13940084,0.00000000,0.07989267,0.02927352
-4.39719860,0.21944785,0.01626103,0.00000000,0.12608430,0.00000000,0.07371067,0.02792323
-4.39119560,0.20251742,0.01565666,0.00000000,0.11484059,0.00000000,0.06884920,0.02741828
-4.38519260,0.18984130,0.01560132,0.00000000,0.10567031,0.00000000,0.06528501,0.02779666
-4.37918959,0.18143434,0.01611899,0.00000000,0.09855867,0.00000000,0.06298651,0.02910316
-4.37318659,0.17730490,0.01723884,0.00000000,0.09347851,0.00000000,0.06191565,0.03138979
-4.36718359,0.17745892,0.01899511,0.00000000,0.09039306,0.00000000,0.06202969,0.03471560
-4.36118059,0.18190235,0.02142675,0.00000000,0.08925829,0.00000000,0.06328267,0.03914581
-4.35517759,0.19064209,0.02457646,0.00000000,0.09002475,0.00000000,0.06562657,0.04475046
-4.34917459,0.20368505,0.02848950,0.00000000,0.09263879,0.00000000,0.06901218,0.05160227
-4.34317159,0.22103558,0.03321193,0.00000000,0.09704314,0.00000000,0.07338969,0.05977396
-4.33716858,0.24269105,0.03878859,0.00000000,0.10317683,0.00000000,0.07870893,0.06933496
-4.33116558,0.26863601,0.04526076,0.00000000,0.11097445,0.00000000,0.08491937,0.08034761
-4.32516258,0.29883502,0.05266351,0.00000000,0.12036491,0.00000000,0.09196991,0.09286303
-4.31915958,0.33322454,0.06102302,0.00000000,0.13126969,0.00000000,0.09980846,0.10691674
-4.31315658,0.37170440,0.07035378,0.00000000,0.14360087,0.00000000,0.10838140,0.12252420
-4.30715358,0.41412929,0.08065597,0.00000000,0.15725894,0.00000000,0.11763309,0.13967666
