energy_ev,total_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.75387694,3.97252759,1.17759222,0.00815809,1.64675424,0.00000000,1.54526233,1.14175938
-5.74787394,4.10604725,1.20659388,0.00850093,1.71380619,0.00000000,1.59235502,1.18265921
-5.74187094,4.22878209,1.23223057,0.00883058,1.77689567,0.00000000,1.63467615,1.21998794
-5.73586793,4.33983197,1.25456843,0.00914636,1.83534415,0.00000000,1.67193481,1.25328928
-5.72986493,4.43854463,1.27375979,0.00944800,1.88855482,0.00000000,1.70394277,1.28218371
-5.72386193,4.52452646,1.29003740,0.00973561,1.93602475,0.00000000,1.73061733,1.30637795
-5.71785893,4.59764496,1.30370586,0.01000967,1.97735432,0.00000000,1.75198092,1.32567188
-5.71185593,4.65802313,1.31513069,0.01027093,2.01225365,0.00000000,1.76815762,1.33996280
-5.70585293,4.70602600,1.32472528,0.01052042,2.04054594,0.00000000,1.77936675,1.34924675
-5.69984992,4.74224026,1.33293641,0.01075932,2.06216784,0.00000000,1.78591393,1.35361713
-5.69384692,4.76744779,1.34022879,0.01098891,2.07716678,0.00000000,1.78817998,1.35326039
-5.68784392,4.78259446,1.34706936,0.01121047,2.08569570,0.00000000,1.78660817,1.34844933
-5.68184092,4.78875544,1.35391181,0.01142522,2.08800530,0.00000000,1.78169034,1.33953404
-5.67583792,4.78709853,1.36118207,0.01163423,2.08443431,0.00000000,1.77395250,1.32693098
-5.66983492,4.77884680,1.36926504,0.01183836,2.07539811,0.00000000,1.76394028,1.31111057
-5.66383192,4.76524190,1.37849327,0.01203820,2.06137614,0.00000000,1.75220484,1.29258375
-5.65782891,4.74750930,1.38913769,0.01223404,2.04289847,0.00000000,1.73928958,1.27188791
-5.65182591,4.72682626,1.40140070,0.01242583,2.02053209,0.00000000,1.72571796,1.24957276
-5.64582291,4.70429354,1.41541169,0.01261316,1.99486706,0.00000000,1.71198271,1.22618647
-5.63981991,4.68091123,1.43122494,0.01279529,1.96650314,0.00000000,1.69853653,1.20226253
-5.63381691,4.65755916,1.44881988,0.01297117,1.93603698,0.00000000,1.68578440,1.17830765
-5.62781391,4.63498198,1.46810330,0.01313945,1.90405026,0.00000000,1.67407753,1.15479107
-5.62181091,4.61377893,1.48891344,0.01329854,1.87109907,0.00000000,1.66370876,1.13213543
-5.61580790,4.59439811,1.51102563,0.01344669,1.83770450,0.00000000,1.65490955,1.11070941
-5.60980490,4.57713508,1.53415897,0.01358201,1.80434489,0.00000000,1.64784837,1.09082233
-5.60380190,4.56213542,1.55798406,0.01370258,1.77144958,0.00000000,1.64263030,1.07272067
-5.59779890,4.54940099,1.58213128,0.01380649,1.73939443,0.00000000,1.63929803,1.05658660
-5.59179590,4.53879947,1.60619945,0.01389193,1.70849910,0.00000000,1.63783391,1.04253838
-5.58579290,4.53007702,1.62976478,0.01395725,1.67902599,0.00000000,1.63816326,1.03063269
-5.57978989,4.52287354,1.65238989,0.01400103,1.65118100,0.00000000,1.64015878,1.02086850
-5.57378689,4.51674039,1.67363292,0.01402212,1.62511579,0.00000000,1.64364601,1.01319260
-5.56778389,4.51116011,1.69305653,0.01401969,1.60093163,0.00000000,1.64840996,1.00750630
-5.56178089,4.50556781,1.71023694,0.01399330,1.57868438,0.00000000,1.65420266,1.00367311
-5.55577789,4.49937379,1.72477286,0.01394291,1.55839068,0.00000000,1.66075167,1.00152726
-5.54977489,4.49198684,1.73629425,0.01386890,1.54003477,0.00000000,1.66776928,1.00088248
-5.54377189,4.48283760,1.74447089,0.01377210,1.52357581,0.00000000,1.67496226,1.00154090
-5.53776888,4.47140139,1.74902053,0.01365378,1.50895530,0.00000000,1.68204181,1.00330172
-5.53176588,4.45721957,1.74971648,0.01351566,1.49610419,0.00000000,1.68873337,1.00596920
-5.52576288,4.43991885,1.74639441,0.01335989,1.48494947,0.00000000,1.69478606,1.00935980
-5.51975988,4.41922749,1.73895811,0.01318902,1.47541976,0.00000000,1.69998104,1.01330817
-5.51375688,4.39498795,1.72738383,0.01300597,1.46744977,0.00000000,1.70413877,1.01767166
-5.50775388,4.36716502,1.71172308,0.01281400,1.46098334,0.00000000,1.70712446,1.02233347
-5.50175088,4.33584919,1.69210346,0.01261664,1.45597494,0.00000000,1.70885167,1.02720398
-5.49574787,4.30125473,1.66872753,0.01241763,1.45238960,0.00000000,1.70928374,1.03222057
-5.48974487,4.26371259,1.64186937,0.01222084,1.45020138,0.00000000,1.70843289,1.03734590
-5.48374187,4.22365831,1.61186905,0.01203024,1.44939039,0.00000000,1.70635720,1.04256474
-5.47773887,4.18161514,1.57912485,0.01184975,1.44993876,0.00000000,1.70315544,1.04787965
-5.47173587,4.13817350,1.54408367,0.01168318,1.45182568,0.00000000,1.69896010,1.05330576
-5.46573287,4.09396728,1.50722973,0.01153416,1.45502204,0.00000000,1.69392906,1.05886501
-5.45972986,4.04964835,1.46907208,0.01140603,1.45948492,0.00000000,1.68823629,1.06458008
-5.45372686,4.00586038,1.43013131,0.01130173,1.46515236,0.00000000,1.68206217,1.07046849
-5.44772386,3.96321320,1.39092608,0.01122378,1.47193883,0.00000000,1.67558392,1.07653713
-5.44172086,3.92225884,1.35195986,0.01117415,1.47973159,0.00000000,1.66896676,1.08277749
-5.43571786,3.88347053,1.31370860,0.01115425,1.48838832,0.00000000,1.66235611,1.08916185
-5.42971486,3.84722529,1.27660958,0.01116483,1.49773618,0.00000000,1.65587145,1.09564062
-5.42371186,3.81379103,1.24105205,0.01120599,1.50757227,0.00000000,1.64960184,1.10214094
-5.41770885,3.78331847,1.20736977,0.01127715,1.51766566,0.00000000,1.64360345,1.10856648
-5.41170585,3.75583811,1.17583589,0.01137705,1.52776079,0.00000000,1.63789900,1.11479858
-5.40570285,3.73126198,1.14666000,0.01150379,1.53758205,0.00000000,1.63247902,1.12069841
-5.39969985,3.70939007,1.11998744,0.01165484,1.54683947,0.00000000,1.62730465,1.12611021
-5.39369685,3.68992060,1.09590074,0.01182710,1.55523504,0.00000000,1.62231164,1.13086521
-5.38769385,3.67246355,1.07442284,0.01201699,1.56246948,0.00000000,1.61741524,1.13478627
-5.38169085,3.65655647,1.05552187,0.01222052,1.56824912,0.00000000,1.61251539,1.13769270
-5.37568784,3.64168181,1.03911703,0.01243337,1.57229264,0.00000000,1.60750186,1.13940529
-5.36968484,3.62728471,1.02508526,0.01265101,1.57433725,0.00000000,1.60225905,1.13975124
-5.36368184,3.61279053,1.01326824,0.01286879,1.57414434,0.00000000,1.59666986,1.13856879
-5.35767884,3.59762133,1.00347935,0.01308205,1.57150413,0.00000000,1.59061869,1.13571136
-5.35167584,3.58121073,0.99551036,0.01328621,1.56623940,0.00000000,1.58399326,1.13105124
-5.34567284,3.56301669,0.98913749,0.01347688,1.55820820,0.00000000,1.57668528,1.12448249
-5.33966983,3.54253197,0.98412677,0.01364997,1.54730546,0.00000000,1.56859010,1.11592325
-5.33366683,3.51929230,0.98023845,0.01380172,1.53346361,0.00000000,1.55960547,1.10531728
-5.32766383,3.49288210,0.97723066,0.01392882,1.51665228,0.00000000,1.54962977,1.09263479
-5.32166083,3.46293822,0.97486223,0.01402844,1.49687719,0.00000000,1.53855995,1.07787265
-5.31565783,3.42915182,0.97289474,0.01409825,1.47417838,0.00000000,1.52628958,1.06105399
-5.30965483,3.39126895,0.97109414,0.01413650,1.44862789,0.00000000,1.51270739,1.04222721
-5.30365183,3.34909008,0.96923203,0.01414200,1.42032719,0.00000000,1.49769652,1.02146466
-5.29764882,3.30246915,0.96708669,0.01411411,1.38940433,0.00000000,1.48113486,0.99886089
-5.29164582,3.25131237,0.96444426,0.01405274,1.35601108,0.00000000,1.46289655,0.97453066
-5.28564282,3.19557728,0.96110010,0.01395833,1.32032012,0.00000000,1.44285482,0.94860679
-5.27963982,3.13527204,0.95686043,0.01383181,1.28252241,0.00000000,1.42088599,0.92123789
-5.27363682,3.07045535,0.95154440,0.01367454,1.24282477,0.00000000,1.39687469,0.89258609
-5.26763382,3.00123682,0.94498658,0.01348829,1.20144775,0.00000000,1.37071994,0.86282475
-5.26163082,2.92777778,0.93703973,0.01327514,1.15862369,0.00000000,1.34234183,0.83213626
-5.25562781,2.85029246,0.92757801,0.01303747,1.11459514,0.00000000,1.31168845,0.80070998
-5.24962481,2.76904916,0.91650013,0.01277787,1.06961337,0.00000000,1.27874260,0.76874023
-5.24362181,2.68437129,0.90373262,0.01249911,1.02393715,0.00000000,1.24352800,0.73642445
-5.23761881,2.59663787,0.88923285,0.01220403,0.97783153,0.00000000,1.20611445,0.70396155
-5.23161581,2.50628335,0.87299158,0.01189556,0.93156671,0.00000000,1.16662175,0.67155026
-5.22561281,2.41379639,0.85503504,0.01157659,0.88541679,0.00000000,1.12522202,0.63938779
-5.21960980,2.31971753,0.83542618,0.01125001,0.83965854,0.00000000,1.08214021,0.60766843
-5.21360680,2.22463549,0.81426510,0.01091862,0.79456995,0.00000000,1.03765278,0.57658243
-5.20760380,2.12918226,0.79168853,0.01058513,0.75042868,0.00000000,0.99208449,0.54631487
-5.20160080,2.03402676,0.76786835,0.01025210,0.70751027,0.00000000,0.94580338,0.51704465
-5.19559780,1.93986736,0.74300911,0.00992200,0.66608624,0.00000000,0.89921422,0.48894358
-5.18959480,1.84742334,0.71734469,0.00959713,0.62642200,0.00000000,0.85275046,0.46217551
-5.18359180,1.75742542,0.69113408,0.00927967,0.58877460,0.00000000,0.80686523,0.43689542
-5.17758879,1.67060558,0.66465648,0.00897166,0.55339038,0.00000000,0.76202156,0.41324868
-5.17158579,1.58768646,0.63820585,0.00867502,0.52050242,0.00000000,0.71868217,0.39137008
-5.16558279,1.50937030,0.61208494,0.00839159,0.49032801,0.00000000,0.67729917,0.37138292
-5.15957979,1.43632788,0.58659919,0.00812307,0.46306594,0.00000000,0.63830409,0.35339799
-5.15357679,1.36918729,0.56205032,0.00787111,0.43889373,0.00000000,0.60209830,0.33751233
-5.14757379,1.30852288,0.53873002,0.00763725,0.41796482,0.00000000,0.56904422,0.32380793
-5.14157079,1.25484440,0.51691373,0.00742295,0.40040571,0.00000000,0.53945747,0.31235020
-5.13556778,1.20858644,0.49685463,0.00722959,0.38631301,0.00000000,0.51360007,0.30318628
-5.12956478,1.17009831,0.47877795,0.00705840,0.37575062,0.00000000,0.49167481,0.29634323
-5.12356178,1.13963455,0.46287577,0.00691050,0.36874696,0.00000000,0.47382092,0.29182614
-5.11755878,1.11734627,0.44930228,0.00678679,0.36529232,0.00000000,0.46011101,0.28961629
-5.11155578,1.10327356,0.43816974,0.00668799,0.36533663,0.00000000,0.45054934,0.28966937
-5.10555278,1.09733946,0.42954518,0.00661450,0.36878763,0.00000000,0.44507155,0.29191404
-5.09954977,1.09934563,0.42344797,0.00656643,0.37550963,0.00000000,0.44354567,0.29625094
-5.09354677,1.10897044,0.41984842,0.00654354,0.38532316,0.00000000,0.44577467,0.30255220
-5.08754377,1.12576969,0.41866747,0.00654514,0.39800554,0.00000000,0.45150033,0.31066192
-5.08154077,1.14918050,0.41977767,0.00657017,0.41329269,0.00000000,0.46040860,0.32039741
-5.07553777,1.17852875,0.42300538,0.00661710,0.43088222,0.00000000,0.47213635,0.33155159
-5.06953477,1.21304023,0.42813450,0.00668395,0.45043800,0.00000000,0.48627945,0.34389655
-5.06353177,1.25185573,0.43491146,0.00676837,0.47159618,0.00000000,0.50240206,0.35718831
-5.05752876,1.29404994,0.44305164,0.00686760,0.49397277,0.00000000,0.52004714,0.37117268
-5.05152576,1.33865401,0.45224702,0.00697860,0.51717252,0.00000000,0.53874775,0.38559226
-5.04552276,1.38468115,0.46217489,0.00709811,0.54079910,0.00000000,0.55803905,0.40019429
-5.03951976,1.43115468,0.47250743,0.00722276,0.56446613,0.00000000,0.57747067,0.41473917
-5.03351676,1.47713769,0.48292183,0.00734916,0.58780893,0.00000000,0.59661900,0.42900930
-5.02751376,1.52176316,0.49311054,0.00747404,0.61049633,0.00000000,0.61509910,0.44281794
-5.02151076,1.56426329,0.50279141,0.00759437,0.63224230,0.00000000,0.63257578,0.45601763
-5.01550775,1.60399703,0.51171710,0.00770746,0.65281671,0.00000000,0.64877335,0.46850782
-5.00950475,1.64047422,0.51968354,0.00781108,0.67205481,0.00000000,0.66348376,0.48024128
-5.00350175,1.67337541,0.52653695,0.00790354,0.68986503,0.00000000,0.67657263,0.49122893
-4.99749875,1.70256614,0.53217907,0.00798377,0.70623438,0.00000000,0.68798298,0.50154274
-4.99149575,1.72810484,0.53657038,0.00805132,0.72123147,0.00000000,0.69773630,0.51131660
-4.98549275,1.75024382,0.53973113,0.00810641,0.73500655,0.00000000,0.70593099,0.52074471
-4.97948974,1.76942303,0.54174002,0.00814989,0.74778868,0.00000000,0.71273803,0.53007777
-4.97348674,1.78625660,0.54273063,0.00818322,0.75987987,0.00000000,0.71839410,0.53961678
-4.96748374,1.80151256,0.54288576,0.00820832,0.77164643,0.00000000,0.72319228,0.54970476
-4.96148074,1.81608659,0.54242983,0.00822757,0.78350770,0.00000000,0.72747073,0.56071653
-4.95547774,1.83097056,0.54161974,0.00824360,0.79592266,0.00000000,0.73159975,0.57304697
-4.94947474,1.84721743,0.54073464,0.00825923,0.80937482,0.00000000,0.73596783,0.58709826
-4.94347174,1.86590373,0.54006500,0.00827728,0.82435604,0.00000000,0.74096714,0.60326640
-4.93746873,1.88809129,0.53990152,0.00830047,0.84134984,0.00000000,0.74697906,0.62192763
-4.93146573,1.91478973,0.54052439,0.00833131,0.86081492,0.00000000,0.75436052,0.64342527
-4.92546273,1.94692130,0.54219335,0.00837194,0.88316949,0.00000000,0.76343137,0.66805736
-4.91945973,1.98528931,0.54513893,0.00842411,0.90877695,0.00000000,0.77446364,0.69606568
-4.91345673,2.03055139,0.54955529,0.00848907,0.93793347,0.00000000,0.78767277,0.72762628
-4.90745373,2.08319847,0.55559482,0.00856757,0.97085793,0.00000000,0.80321132,0.76284213
-4.90145073,2.14353999,0.56336469,0.00865985,1.00768434,0.00000000,0.82116520,0.80173775
-4.89544772,2.21169569,0.57292540,0.00876566,1.04845714,0.00000000,0.84155254,0.84425613
-4.88944472,2.28759390,0.58429118,0.00888433,1.09312922,0.00000000,0.86432512,0.89025797
-4.88344172,2.37097597,0.59743221,0.00901481,1.14156273,0.00000000,0.88937217,0.93952292
-4.87743872,2.46140641,0.61227835,0.00915582,1.19353245,0.00000000,0.91652624,0.99175307
-4.87143572,2.55828784,0.62872399,0.00930587,1.24873149,0.00000000,0.94557082,1.04657811
-4.86543272,2.66087986,0.64663392,0.00946344,1.30677894,0.00000000,0.97624932,1.10356219
-4.85942971,2.76832100,0.66584964,0.00962703,1.36722928,0.00000000,1.00827493,1.16221220
-4.85342671,2.87965263,0.68619589,0.00979528,1.42958289,0.00000000,1.04134084,1.22198702
-4.84742371,2.99384396,0.70748708,0.00996704,1.49329762,0.00000000,1.07513057,1.28230781
-4.84142071,3.10981719,0.72953326,0.01014139,1.55780075,0.00000000,1.10932784,1.34256878
-4.83541771,3.22647206,0.75214547,0.01031774,1.62250118,0.00000000,1.14362558,1.40214848
-4.82941471,3.34270921,0.77514031,0.01049581,1.68680151,0.00000000,1.17773398,1.46042122
-4.82341171,3.45745163,0.79834351,0.01067558,1.75010963,0.00000000,1.21138703,1.51676854
-4.81740870,3.56966394,0.82159255,0.01085733,1.81184966,0.00000000,1.24434756,1.57059044
-4.81140570,3.67836912,0.84473825,0.01104154,1.87147196,0.00000000,1.27641064,1.62131637
-4.80540270,3.78266242,0.86764536,0.01122879,1.92846215,0.00000000,1.30740507,1.66841549
-4.79939970,3.88172231,0.89019230,0.01141975,1.98234869,0.00000000,1.33719327,1.71140638
-4.79339670,3.97481849,0.91226992,0.01161502,2.03270916,0.00000000,1.36566939,1.74986561
-4.78739370,4.06131673,0.93377972,0.01181505,2.07917505,0.00000000,1.39275578,1.78343532
-4.78139070,4.14068087,0.95463135,0.01202007,2.12143492,0.00000000,1.41839824,1.81182938
-4.77538769,4.21247184,0.97473974,0.01222999,2.15923597,0.00000000,1.44255996,1.83483806
-4.76938469,4.27634418,0.99402188,0.01244428,2.19238417,0.00000000,1.46521475,1.85233102
-4.76338169,4.33204016,1.01239354,0.01266199,2.22074282,0.00000000,1.48633977,1.86425859
-4.75737869,4.37938209,1.02976599,0.01288164,2.24422999,0.00000000,1.50590822,1.87065124
-4.75137569,4.41826320,1.04604294,0.01310126,2.26281484,0.00000000,1.52388236,1.87161731
-4.74537269,4.44863790,1.06111798,0.01331833,2.27651333,0.00000000,1.54020742,1.86733905
-4.73936968,4.47051185,1.07487254,0.01352987,2.28538348,0.00000000,1.55480672,1.85806722
-4.73336668,4.48393281,1.08717465,0.01373247,2.28952067,0.00000000,1.56757846,1.84411451
-4.72736368,4.48898280,1.09787866,0.01392236,2.28905333,0.00000000,1.57839450,1.82584792
-4.72136068,4.48577233,1.10682603,0.01409556,2.28413927,0.00000000,1.58710137,1.80368067
-4.71535768,4.47443720,1.11384727,0.01424791,2.27496307,0.00000000,1.59352366,1.77806378
-4.70935468,4.45513822,1.11876508,0.01437533,2.26173458,0.00000000,1.59746973,1.74947778
-4.70335168,4.42806410,1.12139867,0.01447383,2.24468874,0.00000000,1.59873969,1.71842482
-4.69734867,4.39343734,1.12156923,0.01453980,2.22408661,0.00000000,1.59713528,1.68542139
-4.69134567,4.35152288,1.11910623,0.01457004,2.20021741,0.00000000,1.59247122,1.65099185
-4.68534267,4.30263893,1.11385456,0.01456197,2.17340144,0.00000000,1.58458761,1.61566286
-4.67933967,4.24716910,1.10568208,0.01451374,2.14399333,0.00000000,1.57336251,1.57995869
-4.67333667,4.18557507,1.09448722,0.01442436,2.11238520,0.00000000,1.55872429,1.54439731
-4.66733367,4.11840849,1.08020647,0.01429373,2.07900932,0.00000000,1.54066275,1.50948715
-4.66133067,4.04632124,1.06282116,0.01412277,2.04433960,0.00000000,1.51923863,1.47572430
-4.65532766,3.97007278,1.04236333,0.01391337,2.00889164,0.00000000,1.49459065,1.44358984
-4.64932466,3.89053391,1.01892036,0.01366845,1.97322074,0.00000000,1.46693980,1.41354728
-4.64332166,3.80868586,0.99263791,0.01339188,1.93791784,0.00000000,1.43659037,1.38603961
-4.63731866,3.72561464,0.96372124,0.01308839,1.90360305,0.00000000,1.40392773,1.36148606
-4.63131566,3.64250005,0.93243450,0.01276354,1.87091697,0.00000000,1.36941272,1.34027834
-4.62531266,3.56059979,0.89909811,0.01242350,1.84050993,0.00000000,1.33357286,1.32277632
-4.61930965,3.48122881,0.86408419,0.01207500,1.81302948,0.00000000,1.29699087,1.30930331
-4.61330665,3.40573481,0.82781020,0.01172511,1.78910662,0.00000000,1.26029076,1.30014098
-4.60730365,3.33547055,0.79073093,0.01138107,1.76934137,0.00000000,1.22412227,1.29552423
-4.60130065,3.27176419,0.75332914,0.01105019,1.75428828,0.00000000,1.18914423,1.29563611
-4.59529765,3.21588876,0.71610511,0.01073960,1.74444240,0.00000000,1.15600758,1.30060318
-4.58929465,3.16903176,0.67956550,0.01045617,1.74022652,0.00000000,1.12533859,1.31049152
-4.58329165,3.13226620,0.64421183,0.01020632,1.74198001,0.00000000,1.09772311,1.32530369
-4.57728864,3.10652382,0.61052883,0.00999591,1.74994970,0.00000000,1.07369215,1.34497677
-4.57128564,3.09257143,0.57897328,0.00983014,1.76428326,0.00000000,1.05370936,1.36938161
-4.56528264,3.09099092,0.54996329,0.00971344,1.78502488,0.00000000,1.03816069,1.39832349
-4.55927964,3.10216331,0.52386868,0.00964940,1.81211364,0.00000000,1.02734638,1.43154399
-4.55327664,3.12625711,0.50100234,0.00964075,1.84538412,0.00000000,1.02147530,1.46872412
-4.54727364,3.16322098,0.48161312,0.00968925,1.88456918,0.00000000,1.02066176,1.50948847
-4.54127064,3.21278060,0.46588019,0.00979573,1.92930461,0.00000000,1.02492448,1.55341032
-4.53526763,3.27443952,0.45390904,0.00996002,1.97913519,0.00000000,1.03418764,1.60001731
-4.52926463,3.34748383,0.44572932,0.01018100,2.03352190,0.00000000,1.04828381,1.64879764
-4.52326163,3.43099036,0.44129442,0.01045656,2.09184990,0.00000000,1.06695842,1.69920644
-4.51725863,3.52383815,0.44048295,0.01078363,2.15343706,0.00000000,1.08987568,1.75067225
-4.51125563,3.62472311,0.44310193,0.01115823,2.21754280,0.00000000,1.11662562,1.80260344
-4.50525263,3.73217572,0.44889179,0.01157547,2.28337719,0.00000000,1.14673220,1.85439455
-4.49924962,3.84458167,0.45753299,0.01202965,2.35011023,0.00000000,1.17966227,1.90543250
-4.49324662,3.96020552,0.46865413,0.01251428,2.41688148,0.00000000,1.21483528,1.95510280
-4.48724362,4.07721728,0.48184136,0.01302221,2.48281009,0.00000000,1.25163377,2.00279574
-4.48124062,4.19372189,0.49664893,0.01354568,2.54700548,0.00000000,1.28941442,2.04791285
-4.47523762,4.30779136,0.51261051,0.01407649,2.60857869,0.00000000,1.32751966,2.08987359
-4.46923462,4.41749943,0.52925107,0.01460614,2.66665473,0.00000000,1.36528977,2.12812245
-4.46323162,4.52095823,0.54609892,0.01512593,2.72038577,0.00000000,1.40207537,2.16213647
-4.45722861,4.61635627,0.56269765,0.01562720,2.76896531,0.00000000,1.43724996,2.19143330
-4.45122561,4.70199703,0.57861750,0.01610149,2.81164305,0.00000000,1.47022252,2.21557954
-4.44522261,4.77633709,0.59346588,0.01654073,2.84774020,0.00000000,1.50044975,2.23419926
-4.43921961,4.83802261,0.60689669,0.01693744,2.87666482,0.00000000,1.52744764,2.24698255
-4.43321661,4.88592291,0.61861808,0.01728490,2.89792666,0.00000000,1.55080209,2.25369363
-4.42721361,4.91915981,0.62839853,0.01757734,2.91115080,0.00000000,1.57017811,2.25417815
-4.42121061,4.93713145,0.63607089,0.01781011,2.91608951,0.00000000,1.58532731,2.24836943
-4.41520760,4.93952934,0.64153442,0.01797977,2.91263155,0.00000000,1.59609329,2.23629290
-4.40920460,4.92634766,0.64475465,0.01808422,2.90080837,0.00000000,1.60241463,2.21806866
-4.40320160,4.89788412,0.64576122,0.01812274,2.88079648,0.00000000,1.60432529,2.19391164
-4.39719860,4.85473190,0.64464381,0.01809599,2.85291582,0.00000000,1.60195233,2.16412907
-4.39119560,4.79776268,0.64154626,0.01800601,2.81762367,0.00000000,1.59551083,2.12911534
-4.38519260,4.72810113,0.63665932,0.01785612,2.77550424,0.00000000,1.58529623,2.08934397
-4.37918959,4.64709175,0.63021217,0.01765086,2.72725408,0.00000000,1.57167428,2.04535708
-4.37318659,4.55625907,0.62246322,0.01739576,2.67366381,0.00000000,1.55506905,1.99775257
-4.36718359,4.45726294,0.61369046,0.01709726,2.61559675,0.00000000,1.53594923,1.94716947
-4.36118059,4.35185051,0.60418177,0.01676244,2.55396543,0.00000000,1.51481368,1.89427195
-4.35517759,4.24180708,0.59422559,0.01639883,2.48970694,0.00000000,1.49217636,1.83973287
-4.34917459,4.12890770,0.58410214,0.01601421,2.42375816,0.00000000,1.46855177,1.78421737
-4.34317159,4.01487168,0.57407561,0.01561639,2.35703210,0.00000000,1.44444124,1.72836736
-4.33716858,3.90132183,0.56438749,0.01521301,2.29039643,0.00000000,1.42032073,1.67278758
-4.33116558,3.78975010,0.55525109,0.01481136,2.22465517,0.00000000,1.39663084,1.61803396
-4.32516258,3.68149085,0.54684757,0.01441825,2.16053439,0.00000000,1.37376931,1.56460469
-4.31915958,3.57770290,0.53932324,0.01403986,2.09867253,0.00000000,1.35208637,1.51293447
-4.31315658,3.47936042,0.53278830,0.01368170,2.03961574,0.00000000,1.33188315,1.46339209
-4.30715358,3.38725311,0.52731689,0.01334852,1.98381829,0.00000000,1.31341314,1.41628148
