energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.30115058,4.08999281,0.00778798,0.13444349,1.18293969,2.54709129,0.07831174,1.21687279
-4.29514757,4.17097460,0.00693788,0.13513406,1.22650932,2.58267317,0.08262302,1.25826868
-4.28914457,4.24784355,0.00616477,0.13590474,1.26868404,2.61293550,0.08693382,1.30073935
-4.28314157,4.32042196,0.00546979,0.13676422,1.30918446,2.63783891,0.09122165,1.34419228
-4.27713857,4.38867443,0.00485304,0.13771975,1.34779319,2.65744573,0.09546720,1.38857352
-4.27113557,4.45272734,0.00431367,0.13877737,1.38436592,2.67192801,0.09965526,1.43387661
-4.26513257,4.51288317,0.00385017,0.13994224,1.41884049,2.68157266,0.10377551,1.48014939
-4.25912956,4.56962817,0.00346045,0.14121915,1.45124291,2.68678307,0.10782301,1.52749782
-4.25312656,4.62363180,0.00314210,0.14261292,1.48168992,2.68807662,0.11179847,1.57608628
-4.24712356,4.67573708,0.00289245,0.14412891,1.51038729,2.68607777,0.11570814,1.62613371
-4.24112056,4.72694119,0.00270876,0.14577332,1.53762373,2.68150655,0.11956331,1.67790545
-4.23511756,4.77836634,0.00258826,0.14755346,1.56376025,2.67516257,0.12337950,1.73170061
-4.22911456,4.83122144,0.00252823,0.14947774,1.58921499,2.66790478,0.12717524,1.78783538
-4.22311156,4.88675571,0.00252600,0.15155555,1.61444425,2.66062764,0.13097065,1.84662277
-4.21710855,4.94620594,0.00257895,0.15379683,1.63992006,2.65423435,0.13478564,1.90834956
-4.21110555,5.01073964,0.00268447,0.15621148,1.66610561,2.64960823,0.13863811,1.97325174
-4.20510255,5.08139676,0.00283986,0.15880850,1.69342936,2.64758342,0.14254198,2.04148953
-4.19909955,5.15903287,0.00304232,0.16159505,1.72225944,2.64891609,0.14650540,2.11312356
-4.19309655,5.24426685,0.00328878,0.16457536,1.75287946,2.65425754,0.15052902,2.18809366
-4.18709355,5.33743621,0.00357590,0.16774957,1.78546738,2.66413050,0.15460470,2.26620161
-4.18109055,5.43856281,0.00389992,0.17111268,1.82007851,2.67890979,0.15871451,2.34709940
-4.17508754,5.54733126,0.00425662,0.17465359,1.85663395,2.69880846,0.16283023,2.43028383
-4.16908454,5.66308189,0.00464130,0.17835427,1.89491521,2.72387011,0.16691347,2.51509848
-4.16308154,5.78481935,0.00504875,0.18218931,1.93456577,2.75396794,0.17091628,2.60074330
-4.15707854,5.91123697,0.00547326,0.18612576,1.97509952,2.78881064,0.17478239,2.68629194
-4.15107554,6.04075631,0.00590869,0.19012325,2.01591623,2.82795488,0.17844892,2.77071634
-4.14507254,6.17158022,0.00634857,0.19413460,2.05632314,2.87082389,0.18184870,2.85291763
-4.13906953,6.30175722,0.00678620,0.19810678,2.09556197,2.91673102,0.18491280,2.93176220
-4.13306653,6.42925374,0.00721482,0.20198214,2.13283989,2.96490718,0.18757347,3.00612117
-4.12706353,6.55203099,0.00762780,0.20570004,2.16736299,3.01453052,0.18976708,3.07491139
-4.12106053,6.66812206,0.00801881,0.20919860,2.19837050,3.06475698,0.19143713,3.13713599
-4.11505753,6.77570539,0.00838203,0.21241661,2.22516788,3.11474968,0.19253698,3.19192228
-4.10905453,6.87317060,0.00871240,0.21529546,2.24715713,3.16370598,0.19303233,3.23855504
-4.10305153,6.95917308,0.00900571,0.21778100,2.26386251,3.21088045,0.19290317,3.27650344
-4.09704852,7.03267463,0.00925888,0.21982517,2.27495042,3.25560283,0.19214518,3.30544003
-4.09104552,7.09296790,0.00946999,0.22138743,2.28024226,3.29729022,0.19077053,3.32525087
-4.08504252,7.13968370,0.00963843,0.22243580,2.27971961,3.33545293,0.18880785,3.33603608
-4.07903952,7.17278109,0.00976493,0.22294757,2.27352156,3.36969436,0.18630158,3.33810098
-4.07303652,7.19252148,0.00985153,0.22290953,2.26193434,3.39970524,0.18331061,3.33193818
-4.06703352,7.19942855,0.00990155,0.22231789,2.24537400,3.42525318,0.17990628,3.31820174
-4.06103052,7.19423726,0.00991944,0.22117781,2.22436311,3.44616881,0.17616984,3.29767487
-4.05502751,7.17783529,0.00991065,0.21950258,2.19950307,3.46233002,0.17218954,3.27123310
-4.04902451,7.15120127,0.00988143,0.21731268,2.17144359,3.47364588,0.16805739,3.23980492
-4.04302151,7.11534388,0.00983860,0.21463458,2.14085119,3.48004184,0.16386590,3.20433237
-4.03701851,7.07124610,0.00978930,0.21149960,2.10837866,3.48144787,0.15970483,3.16573357
-4.03101551,7.01981839,0.00974078,0.20794276,2.07463710,3.47779071,0.15565817,3.12486958
-4.02501251,6.96186405,0.00970014,0.20400181,2.04017230,3.46899136,0.15180153,3.08251727
-4.01900950,6.89805899,0.00967417,0.19971642,2.00544672,3.45496832,0.14820004,3.03934973
-4.01300650,6.82894758,0.00966912,0.19512769,1.97082786,3.43564690,0.14490680,2.99592522
-4.00700350,6.75495464,0.00969064,0.19027783,1.93658382,3.41097420,0.14196206,2.95268520
-4.00100050,6.67641309,0.00974369,0.18521022,1.90288590,3.38093926,0.13939314,2.90996127
-3.99499750,6.59360547,0.00983254,0.17996966,1.86981795,3.34559726,0.13721502,2.86799042
-3.98899450,6.50681657,0.00996080,0.17460279,1.83739183,3.30509636,0.13543158,2.82693755
-3.98299150,6.41639394,0.01013154,0.16915869,1.80556762,3.25970574,0.13403747,2.78692363
-3.97698849,6.32281228,0.01034745,0.16368947,1.77427745,3.20984309,0.13302043,2.74805743
-3.97098549,6.22673742,0.01061097,0.15825083,1.74345112,3.15609967,0.13236392,2.71046900
-3.96498249,6.12908561,0.01092456,0.15290244,1.71304197,3.09926161,0.13204994,2.67434221
-3.95897949,6.03107409,0.01129083,0.14770816,1.68305125,3.04032560,0.13206185,2.63994447
-3.95297649,5.93425891,0.01171279,0.14273587,1.65354947,2.98050798,0.13238700,2.60765117
-3.94697349,5.84055729,0.01219396,0.13805703,1.62469325,2.92124609,0.13301899,2.57796330
-3.94097049,5.75225167,0.01273852,0.13374578,1.59673666,2.86419124,0.13395949,2.55151653
-3.93496748,5.67197440,0.01335133,0.12987772,1.57003619,2.81119313,0.13521944,2.52908086
-3.92896448,5.60267218,0.01403794,0.12652830,1.54504896,2.76427554,0.13681944,2.51155036
-3.92296148,5.54755093,0.01480446,0.12377082,1.52232412,2.72560374,0.13878956,2.49992295
-3.91695848,5.51000227,0.01565741,0.12167431,1.50248774,2.69744430,0.14116818,2.49527089
-3.91095548,5.49351405,0.01660346,0.12030108,1.48622190,2.68211808,0.14400027,2.49870318
-3.90495248,5.50156778,0.01764910,0.11970439,1.47423892,2.68194756,0.14733487,2.51132136
-3.89894947,5.53752666,0.01880031,0.11992598,1.46725206,2.69919973,0.15122214,2.53417084
-3.89294647,5.60451827,0.02006209,0.12099394,1.46594386,2.73602591,0.15570987,2.56818996
-3.88694347,5.70531635,0.02143811,0.12292070,1.47093395,2.79440007,0.16083994,2.61415932
-3.88094047,5.84222592,0.02293021,0.12570158,1.48274754,2.87605687,0.16664461,2.67265388
-3.87493747,6.01697627,0.02453810,0.12931363,1.50178624,2.98243129,0.17314303,2.74400013
-3.86893447,6.23062569,0.02625894,0.13371518,1.52830251,3.11460113,0.18033811,2.82824077
-3.86293147,6.48348182,0.02808712,0.13884591,1.56237890,3.27323400,0.18821393,2.92510854
-3.85692846,6.77504042,0.03001407,0.14462751,1.60391295,3.45854034,0.19673384,3.03401071
-3.85092546,7.10394529,0.03202819,0.15096509,1.65260852,3.67023396,0.20583935,3.15402525
-3.84492246,7.46797104,0.03411486,0.15774902,1.70797374,3.90750148,0.21545000,3.28390901
-3.83891946,7.86402967,0.03625660,0.16485743,1.76932586,4.16898228,0.22546405,3.42211768
-3.83291646,8.28820146,0.03843333,0.17215909,1.83580266,4.45276006,0.23576017,3.56683704
-3.82691346,8.73578967,0.04062271,0.17951667,1.90637997,4.75636744,0.24620001,3.71602413
-3.82091046,9.20139816,0.04280060,0.18679028,1.97989473,5.07680450,0.25663146,3.86745689
-3.81490745,9.67903013,0.04494155,0.19384104,2.05507265,5.41057213,0.26689264,4.01879028
-3.80890445,10.16220600,0.04701942,0.20053475,2.13055954,5.75372059,0.27681630,4.16761687
-3.80290145,10.64409753,0.04900795,0.20674537,2.20495528,6.10191341,0.28623457,4.31152954
-3.79689845,11.11767528,0.05088141,0.21235825,2.27684929,6.45050601,0.29498373,4.44818427
-3.79089545,11.57586577,0.05261518,0.21727311,2.34485661,6.79463822,0.30290892,4.57536076
-3.78489245,12.01171449,0.05418640,0.22140648,2.40765334,7.12933886,0.30986861,4.69101905
-3.77888944,12.41855074,0.05557447,0.22469373,2.46401071,7.44964004,0.31573852,4.79335055
-3.77288644,12.79014988,0.05676155,0.22709058,2.51282685,7.75069824,0.32041502,4.88082192
-3.76688344,13.12088849,0.05773300,0.22857399,2.55315554,8.02791852,0.32381780,4.95221109
-3.76088044,13.40588793,0.05847772,0.22914259,2.58423134,8.27707769,0.32589176,5.00663444
-3.75487744,13.64114186,0.05898840,0.22881651,2.60549056,8.49444197,0.32660810,5.04356483
-3.74887444,13.82362328,0.05926170,0.22763672,2.61658766,8.67687451,0.32596457,5.06284051
-3.74287144,13.95136739,0.05929830,0.22566400,2.61740686,8.82192813,0.32398495,5.06466483
-3.73686843,14.02352671,0.05910294,0.22297733,2.60806854,8.92791891,0.32071784,5.04959725
-3.73086543,14.04039592,0.05868424,0.21967214,2.58893056,8.99397716,0.31623477,5.01853611
-3.72486243,14.00340466,0.05805454,0.21585811,2.56058420,9.02007251,0.31062782,4.97269390
-3.71885943,13.91507752,0.05722962,0.21165683,2.52384493,9.00701166,0.30400687,4.91356573
-3.71285643,13.77896189,0.05622828,0.20719928,2.47973810,8.95640772,0.29649658,4.84289193
-3.70685343,13.59952523,0.05507195,0.20262315,2.42947964,8.87062217,0.28823313,4.76261568
-3.70085043,13.38202489,0.05378410,0.19807014,2.37445231,8.75268109,0.27936110,4.67483686
-3.69484742,13.13235452,0.05238974,0.19368322,2.31617765,8.60616908,0.27003033,4.58176295
-3.68884442,12.85687246,0.05091474,0.18960392,2.25628435,8.43510515,0.26039294,4.48565829
-3.68284142,12.56221795,0.04938521,0.18596968,2.19647353,8.24380584,0.25060070,4.38879281
-3.67683842,12.25512185,0.04782685,0.18291130,2.13848162,8.03674142,0.24080256,4.29339135
-3.67083542,11.94221869,0.04626426,0.18055052,2.08404164,7.81839139,0.23114255,4.20158471
-3.66483242,11.62986672,0.04472040,0.17899774,2.03484373,7.59310533,0.22175808,4.11536359
-3.65882941,11.32398228,0.04321593,0.17835000,1.99249566,7.36497494,0.21277835,4.03653633
-3.65282641,11.02989398,0.04176881,0.17868915,1.95848444,7.13772210,0.20432323,3.96669150
-3.64682341,10.75222129,0.04039386,0.18008019,1.93413966,6.91460722,0.19650222,3.90716588
-3.64082041,10.49478068,0.03910251,0.18257003,1.92059965,6.69836069,0.18941363,3.85901873
-3.63481741,10.26052153,0.03790261,0.18618639,1.91878113,6.49113895,0.18314391,3.82301253
-3.62881441,10.05149215,0.03679843,0.19093707,1.92935318,6.29450574,0.17776697,3.79960059
-3.62281141,9.86883548,0.03579080,0.19680948,1.95271623,6.10943726,0.17334357,3.78892153
-3.61680840,9.71281232,0.03487729,0.20377050,1.98898657,5.93634950,0.16992070,3.79080058
-3.61080540,9.58284950,0.03405262,0.21176663,2.03798701,5.77514456,0.16753089,3.80475743
-3.60480240,9.47760915,0.03330914,0.22072447,2.09924399,5.62527226,0.16619158,3.83002030
-3.59879940,9.39507512,0.03263736,0.23055142,2.17199128,5.48580313,0.16590439,3.86554578
-3.59279640,9.33265214,0.03202655,0.24113680,2.25518065,5.35550829,0.16665451,3.91004384
-3.58679340,9.28727355,0.03146547,0.25235311,2.34749927,5.23294231,0.16841017,3.96200764
-3.58079040,9.25551342,0.03094292,0.26405772,2.44739367,5.11652498,0.17112223,4.01974724
-3.57478739,9.23369955,0.03044847,0.27609474,2.55310005,5.00461894,0.17472408,4.08142696
-3.56878439,9.21802418,0.02997297,0.28829719,2.66268036,4.89560030,0.17913181,4.14510541
-3.56278139,9.20464990,0.02950912,0.30048949,2.77406338,4.78792032,0.18424482,4.20877776
-3.55677839,9.18980876,0.02905183,0.31249012,2.88509015,4.68015690,0.18994683,4.27041941
-3.55077539,9.16989317,0.02859857,0.32411458,2.99356255,4.57105529,0.19610744,4.32803043
-3.54477239,9.14153749,0.02814952,0.33517853,3.09729393,4.45955800,0.20258419,4.37967984
-3.53876938,9.10168978,0.02770769,0.34550116,3.19416056,4.34482434,0.20922510,4.42354889
-3.53276638,9.04767313,0.02727881,0.35490855,3.28215232,4.22624057,0.21587177,4.45797239
-3.52676338,8.97723630,0.02687117,0.36323724,3.35942142,4.10342168,0.22236282,4.48147718
-3.52076038,8.88859354,0.02649537,0.37033764,3.42432741,3.97620605,0.22853764,4.49281648
-3.51475738,8.78045308,0.02616387,0.37607741,3.47547726,3.84464424,0.23424043,4.49099927
-3.50875438,8.65203436,0.02589060,0.38034455,3.51175899,3.70898303,0.23932415,4.47531360
-3.50275138,8.50307346,0.02569039,0.38305021,3.53236784,3.56964593,0.24365446,4.44534297
-3.49674837,8.33381669,0.02557840,0.38413098,3.53682381,3.42721088,0.24711341,4.40097492
-3.49074537,8.14500229,0.02556951,0.38355067,3.52498007,3.28238611,0.24960260,4.34240135
-3.48474237,7.93783013,0.02567768,0.38130144,3.49702169,3.13598461,0.25104587,4.27011033
-3.47873937,7.71392012,0.02591535,0.37740418,3.45345472,2.98889783,0.25139128,4.18486921
-3.47273637,7.47525980,0.02629285,0.37190807,3.39508598,2.84206911,0.25061223,4.08769957
-3.46673337,7.22414244,0.02681777,0.36488947,3.32299414,2.69646699,0.24870783,3.97984464
-3.46073037,6.96309722,0.02749454,0.35644986,3.23849331,2.55305921,0.24570237,3.86273026
-3.45472736,6.69481352,0.02832394,0.34671315,3.14309030,2.41278741,0.24164394,3.73792071
-3.44872436,6.42206176,0.02930280,0.33582235,3.03843745,2.27654333,0.23660227,3.60707114
-3.44272136,6.14761350,0.03042373,0.32393568,2.92628259,2.14514683,0.23066601,3.47187844
-3.43671836,5.87416390,0.03167506,0.31122230,2.80841827,2.01932640,0.22393931,3.33403248
-3.43071536,5.60425930,0.03304085,0.29785791,2.68663223,1.89970261,0.21653822,3.19516981
-3.42471236,5.34023301,0.03450107,0.28402028,2.56266092,1.78677518,0.20858676,3.05683170
-3.41870935,5.08415184,0.03603195,0.26988496,2.43814787,1.68091402,0.20021313,2.92042827
-3.41270635,4.83777560,0.03760649,0.25562136,2.31460848,1.58235464,0.19154591,2.78721014
-3.40670335,4.60253109,0.03919506,0.24138926,2.19340220,1.49119829,0.18271083,2.65824863
-3.40070035,4.37950162,0.04076622,0.22733603,2.07571315,1.40741675,0.17382778,2.53442529
-3.39469735,4.16943208,0.04228759,0.21359449,1.96253924,1.33086168,0.16500856,2.41643066
-3.38869435,3.97274892,0.04372685,0.20028150,1.85468995,1.26127832,0.15635515,2.30477214
-3.38269135,3.78959370,0.04505274,0.18749740,1.75279205,1.19832278,0.14795872,2.19978995
-3.37668834,3.61986778,0.04623614,0.17532609,1.65730254,1.14158242,0.13989919,2.10167999
-3.37068534,3.46328573,0.04725108,0.16383570,1.56852737,1.09059833,0.13224544,2.01052192
-3.36468234,3.31943387,0.04807566,0.15307989,1.48664455,1.04488880,0.12505595,1.92631059
-3.35867934,3.18783069,0.04869291,0.14309945,1.41172989,1.00397296,0.11837984,1.84898869
-3.35267634,3.06798552,0.04909138,0.13392417,1.34378366,0.96739325,0.11225815,1.77847849
-3.34667334,2.95945199,0.04926569,0.12557475,1.28275641,0.93473579,0.10672519,1.71471081
-3.34067034,2.86187315,0.04921669,0.11806466,1.22857235,0.90564766,0.10180991,1.65764920
-3.33466733,2.77501590,0.04895148,0.11140183,1.18114898,0.87985038,0.09753704,1.60730803
-3.32866433,2.69879257,0.04848318,0.10558994,1.14041174,0.85714881,0.09392807,1.56376325
-3.32266133,2.63326869,0.04783041,0.10062935,1.10630316,0.83743530,0.09100175,1.52715534
-3.31665833,2.57865668,0.04701658,0.09651767,1.07878605,0.82068883,0.08877435,1.49768420
-3.31065533,2.53529597,0.04606899,0.09324974,1.05784084,0.80696925,0.08725946,1.47559657
-3.30465233,2.50362093,0.04501775,0.09081728,1.04345752,0.79640722,0.08646737,1.46116654
-3.29864932,2.48411886,0.04389463,0.08920818,1.03562301,0.78919011,0.08640427,1.45467081
-3.29264632,2.47728048,0.04273184,0.08840548,1.03430510,0.78554489,0.08707107,1.45636000
-3.28664332,2.48354638,0.04156078,0.08838622,1.03943425,0.78571893,0.08846219,1.46642819
-3.28064032,2.50325250,0.04041094,0.08912023,1.05088473,0.78995958,0.09056430,1.48498242
-3.27463732,2.53657828,0.03930881,0.09056904,1.06845661,0.79849374,0.09335516,1.51201447
-3.26863432,2.58350056,0.03827700,0.09268496,1.09186011,0.81150836,0.09680277,1.54737655
-3.26263132,2.64375636,0.03733360,0.09541055,1.12070358,0.82913289,0.10086475,1.59076282
-3.25662831,2.71681662,0.03649163,0.09867843,1.15448617,0.85142445,0.10548828,1.64169794
-3.25062531,2.80187293,0.03575891,0.10241165,1.19259606,0.87835643,0.11061045,1.69953369
-3.24462231,2.89783804,0.03513798,0.10652457,1.23431467,0.90981097,0.11615921,1.76345408
-3.23861931,3.00336042,0.03462642,0.11092417,1.27882694,0.94557558,0.12205480,1.83248900
-3.23261631,3.11685214,0.03421730,0.11551201,1.32523730,0.98534392,0.12821175,1.90553581
-3.22661331,3.23652881,0.03389979,0.12018647,1.37259085,1.02872055,0.13454124,1.98138802
-3.22061031,3.36045941,0.03365999,0.12484539,1.41989860,1.07522933,0.14095382,2.05876957
-3.21460730,3.48662349,0.03348177,0.12938892,1.46616568,1.12432487,0.14736232,2.13637301
-3.20860430,3.61297268,0.03334776,0.13372239,1.51042101,1.17540642,0.15368477,2.21289981
-3.20260130,3.73749351,0.03324025,0.13775921,1.55174702,1.22783343,0.15984730,2.28710056
-3.19659830,3.85826817,0.03314209,0.14142344,1.58930782,1.28094199,0.16578667,2.35781329
-3.19059530,3.97353047,0.03303749,0.14465210,1.62237455,1.33406141,0.17145248,2.42399782
-3.18459230,4.08171423,0.03291275,0.14739701,1.65034655,1.38653024,0.17680884,2.48476478
-3.17858929,4.18149210,0.03275672,0.14962602,1.67276745,1.43771103,0.18183532,2.53939786
-3.17258629,4.27180335,0.03256127,0.15132371,1.68933549,1.48700344,0.18652737,2.58736849
-3.16658329,4.35186975,0.03232143,0.15249140,1.69990771,1.53385517,0.19089594,2.62834257
-3.16058029,4.42119957,0.03203545,0.15314660,1.70449806,1.57777072,0.19496639,2.66217925
-3.15457729,4.47958021,0.03170469,0.15332176,1.70326966,1.61831766,0.19877688,2.68892230
-3.14857429,4.52706064,0.03133336,0.15306269,1.69652209,1.65513062,0.20237608,2.70878485
-3.14257129,4.56392529,0.03092814,0.15242640,1.68467419,1.68791313,0.20582059,2.72212873
-3.13656828,4.59066144,0.03049774,0.15147880,1.66824384,1.71643759,0.20917199,2.72943974
-3.13056528,4.60792217,0.03005240,0.15029210,1.64782555,1.74054364,0.21249379,2.73130039
-3.12456228,4.61648724,0.02960337,0.14894224,1.62406713,1.76013530,0.21584840,2.72836154
-3.11855928,4.61722380,0.02916236,0.14750639,1.59764659,1.77517730,0.21929418,2.72131435
-3.11255628,4.61104898,0.02874109,0.14606056,1.56925008,1.78569074,0.22288290,2.71086390
-3.10655328,4.59889564,0.02835082,0.14467750,1.53955187,1.79174858,0.22665739,2.69770519
-3.10055028,4.58168263,0.02800200,0.14342486,1.50919676,1.79347102,0.23064979,2.68250256
-3.09454727,4.56028994,0.02770393,0.14236368,1.47878540,1.79102098,0.23488010,2.66587271
-3.08854427,4.53553933,0.02746459,0.14154722,1.44886270,1.78459986,0.23935541,2.64837159
-3.08254127,4.50818011,0.02729040,0.14102003,1.41990916,1.77444350,0.24406938,2.63048498
-3.07653827,4.47887978,0.02718623,0.14081740,1.39233502,1.76081853,0.24900233,2.61262262
-3.07053527,4.44821906,0.02715528,0.14096490,1.36647688,1.74401898,0.25412162,2.59511524
-3.06453227,4.41669052,0.02719913,0.14147826,1.34259650,1.72436330,0.25938234,2.57821419
-3.05852926,4.38470023,0.02731778,0.14236326,1.32088128,1.70219170,0.26472832,2.56209315
-3.05252626,4.35257195,0.02750970,0.14361583,1.30144617,1.67786397,0.27009331,2.54685140
-3.04652326,4.32055327,0.02777194,0.14522224,1.28433671,1.65175770,0.27540234,2.53251838
-3.04052026,4.28882356,0.02810018,0.14715932,1.26953302,1.62426721,0.28057325,2.51905942
-3.03451726,4.25750363,0.02848884,0.14939489,1.25695462,1.59580306,0.28551827,2.50638229
-3.02851426,4.22666701,0.02893115,0.15188827,1.24646614,1.56679243,0.29014574,2.49434484
-3.02251126,4.19635316,0.02941926,0.15459095,1.23788390,1.53768021,0.29436201,2.48276369
-3.01650825,4.16658248,0.02994432,0.15744755,1.23098346,1.50893101,0.29807330,2.47142408
-3.01050525,4.13737325,0.03049654,0.16039687,1.22550829,1.48103189,0.30118780,2.46009093
-3.00450225,4.10876046,0.03106538,0.16337335,1.22117948,1.45449557,0.30361777,2.44852126
-2.99849925,4.08081585,0.03163959,0.16630866,1.21770657,1.42986389,0.30528181,2.43647769
-2.99249625,4.05366883,0.03220740,0.16913363,1.21479921,1.40771110,0.30610706,2.42374280
-2.98649325,4.02752710,0.03275668,0.17178026,1.21217945,1.38864638,0.30603146,2.41013401
-2.98049025,4.00269576,0.03327511,0.17418402,1.20959431,1.37331497,0.30500588,2.39551817
-2.97448724,3.97959362,0.03375042,0.17628600,1.20682789,1.36239720,0.30299608,2.37982534
-2.96848424,3.95876483,0.03417059,0.17803515,1.20371267,1.35660483,0.29998442,2.36306058
-2.96248124,3.94088444,0.03452410,0.17939026,1.20013908,1.35667390,0.29597119,2.34531316
-2.95647824,3.92675624,0.03480015,0.18032164,1.19606282,1.36335364,0.29097544,2.32676208
-2.95047524,3.91730174,0.03498897,0.18081243,1.19150930,1.37739101,0.28503533,2.30767712
-2.94447224,3.91353930,0.03508196,0.18085931,1.18657461,1.39951086,0.27820781,2.28841496
-2.93846923,3.91655329,0.03507200,0.18047273,1.18142269,1.43039165,0.27056774,2.26940984
-2.93246623,3.92745339,0.03495356,0.17967644,1.17627862,1.47063747,0.26220622,2.25115880
-2.92646323,3.94732522,0.03472288,0.17850641,1.17141804,1.52074693,0.25322849,2.23420177
-2.92046023,3.97717390,0.03437807,0.17700912,1.16715302,1.58108025,0.24375107,2.21909723
-2.91445723,4.01786305,0.03391918,0.17523938,1.16381502,1.65182597,0.23389861,2.20639429
-2.90845423,4.07005199,0.03334822,0.17325770,1.16173565,1.73296900,0.22380033,2.19660266
-2.90245123,4.13413484,0.03266907,0.17112732,1.16122632,1.82426184,0.21358622,2.19016202
-2.89644822,4.21018484,0.03188744,0.16891126,1.16255774,1.92520107,0.20338336,2.18741240
-2.89044522,4.29790779,0.03101072,0.16666926,1.16594054,2.03501090,0.19331221,2.18856740
-2.88444222,4.39660796,0.03004778,0.16445504,1.17150809,2.15263556,0.18348333,2.19369201
-2.87843922,4.50516951,0.02900878,0.16231392,1.17930268,2.27674199,0.17399447,2.20268638
-2.87243622,4.62205577,0.02790490,0.16028094,1.18926582,2.40573378,0.16492823,2.21527696
-2.86643322,4.74532781,0.02674811,0.15837966,1.20123350,2.53777691,0.15635043,2.23101575
-2.86043022,4.87268289,0.02555086,0.15662163,1.21493677,2.67083718,0.14830911,2.24928826
-2.85442721,5.00151207,0.02432584,0.15500665,1.23000776,2.80272847,0.14083434,2.26932994
-2.84842421,5.12897535,0.02308571,0.15352374,1.24599101,2.93117068,0.13393867,2.29025077
-2.84242121,5.25209162,0.02184284,0.15215285,1.26235963,3.05385517,0.12761829,2.31106692
-2.83641821,5.36783975,0.02060912,0.15086713,1.27853555,3.16851530,0.12185473,2.33073807
-2.83041521,5.47326640,0.01939571,0.14963570,1.29391290,3.27299931,0.11661705,2.34820872
-2.82441221,5.56559588,0.01821298,0.14842681,1.30788342,3.36534217,0.11186433,2.36245152
-2.81840920,5.64233677,0.01707030,0.14721116,1.31986265,3.44383353,0.10754839,2.37251047
-2.81240620,5.70138055,0.01597603,0.14596519,1.32931567,3.50707842,0.10361654,2.37754201
-2.80640320,5.74108744,0.01493745,0.14467431,1.33578116,3.55404807,0.10001429,2.37685201
-2.80040020,5.76035561,0.01396076,0.14333576,1.33889272,3.58411841,0.09668787,2.36992689
-2.79439720,5.75867051,0.01305112,0.14196108,1.33839658,3.59709453,0.09358641,2.35645757
-2.78839420,5.73613217,0.01221269,0.14057795,1.33416474,3.59321983,0.09066385,2.33635516
-2.78239120,5.69345945,0.01144873,0.13923151,1.32620344,3.57316967,0.08788036,2.30975781
-2.77638819,5.63197125,0.01076166,0.13798480,1.31465635,3.53802972,0.08520339,2.27702876
-2.77038519,5.55354576,0.01015314,0.13691864,1.29980269,3.48925998,0.08260824,2.23874559
-2.76438219,5.46055992,0.00962423,0.13613058,1.28205042,3.42864633,0.08007823,2.19568167
-2.75837919,5.35581177,0.00917538,0.13573331,1.26192497,3.35824158,0.07760455,2.14878062
-2.75237619,5.24242941,0.00880660,0.13585216,1.24005399,3.28029854,0.07518570,2.09912511
-2.74637319,5.12377022,0.00851742,0.13662214,1.21714879,3.19719805,0.07282677,2.04790140
-2.74037019,5.00331443,0.00830699,0.13818427,1.19398332,3.11137463,0.07053852,1.99636119
-2.73436718,4.88455701,0.00817410,0.14068152,1.17137125,3.02524244,0.06833629,1.94578217
-2.72836418,4.77090165,0.00811709,0.14425425,1.15014205,2.94112440,0.06623892,1.89742873
-2.72236118,4.66556022,0.00813394,0.14903543,1.13111679,2.86118637,0.06426764,1.85251418
-2.71635818,4.57146046,0.00822211,0.15514563,1.11508420,2.78737853,0.06244508,1.81216548
-2.71035518,4.49116456,0.00837859,0.16268798,1.10277766,2.72138534,0.06079424,1.77739149
-2.70435218,4.42680022,0.00859973,0.17174319,1.09485373,2.66458512,0.05933769,1.74905540
-2.69834917,4.38000556,0.00888128,0.18236476,1.09187250,2.61801995,0.05809687,1.72785187
-2.69234617,4.35188876,0.00921826,0.19457467,1.09428043,2.58237615,0.05709143,1.71428929
-2.68634317,4.34300279,0.00960494,0.20835951,1.10239575,2.55797529,0.05633884,1.70867720
-2.68034017,4.35333521,0.01003485,0.22366737,1.11639705,2.54477543,0.05585395,1.71111914
-2.67433717,4.38231293,0.01050077,0.24040565,1.13631506,2.54238210,0.05564876,1.72151071
-2.66833417,4.42882132,0.01099477,0.25843988,1.16202807,2.55006834,0.05573221,1.73954278
-2.66233117,4.49123705,0.01150831,0.27759366,1.19326102,2.56680295,0.05611001,1.76470975
-2.65632816,4.56747383,0.01203241,0.29765004,1.22958849,2.59128615,0.05678457,1.79632245
-2.65032516,4.65503993,0.01255775,0.31835411,1.27044162,2.62199173,0.05775485,1.83352552
-2.64432216,4.75110623,0.01307499,0.33941707,1.31511891,2.65721446,0.05901637,1.87531886
-2.63831916,4.85258353,0.01357494,0.36052163,1.36280073,2.69512193,0.06056108,1.92058263
-2.63231616,4.95620712,0.01404894,0.38132864,1.41256743,2.73380945,0.06237737,1.96810544
-2.62631316,5.05862706,0.01448911,0.40148493,1.46342059,2.77135683,0.06445006,2.01661502
-2.62031016,5.15650171,0.01488873,0.42063190,1.51430684,2.80588562,0.06676043,2.06481069
-2.61430715,5.24659228,0.01524256,0.43841487,1.56414396,2.83561554,0.06928635,2.11139700
-2.60830415,5.32585589,0.01554716,0.45449265,1.61184819,2.85891842,0.07200243,2.15511749
-2.60230115,5.39153428,0.01580119,0.46854709,1.65636226,2.87436835,0.07488037,2.19478789
