energy_ev,total_up,Pd_p_up,Pd_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.68784392,3.89118321,1.62370388,3.51424791,0.28051477,0.00317974,0.21762610,0.00000000
-5.68184092,3.91337638,1.68374490,3.52602977,0.28258931,0.00319268,0.21956774,0.00000000
-5.67583792,3.93225744,1.74305003,3.53466350,0.28388420,0.00320585,0.22131043,0.00000000
-5.66983492,3.94813483,1.80107092,3.54057835,0.28447089,0.00321943,0.22283673,0.00000000
-5.66383192,3.96147960,1.85723451,3.54437051,0.28443497,0.00323377,0.22412959,0.00000000
-5.65782891,3.97290953,1.91095075,3.54678530,0.28387188,0.00324938,0.22517233,0.00000000
-5.65182591,3.98316803,1.96162210,3.54869397,0.28288245,0.00326689,0.22594870,0.00000000
-5.64582291,3.99309921,2.00865466,3.55106627,0.28156844,0.00328706,0.22644293,0.00000000
-5.63981991,4.00362019,2.05147095,3.55494014,0.28002825,0.00331072,0.22663991,0.00000000
-5.63381691,4.01569209,2.08952390,3.56138976,0.27835307,0.00333876,0.22652540,0.00000000
-5.62781391,4.03029056,2.12231176,3.57149309,0.27662366,0.00337208,0.22608640,0.00000000
-5.62181091,4.04837692,2.14939323,3.58629990,0.27490782,0.00341155,0.22531162,0.00000000
-5.61580790,4.07087031,2.17040222,3.60680101,0.27325867,0.00345800,0.22419199,0.00000000
-5.60980490,4.09862154,2.18506149,3.63389943,0.27171374,0.00351215,0.22272129,0.00000000
-5.60380190,4.13238865,2.19319435,3.66838360,0.27029493,0.00357456,0.22089669,0.00000000
-5.59779890,4.17281445,2.19473379,3.71090314,0.26900920,0.00364567,0.21871940,0.00000000
-5.59179590,4.22040585,2.18972826,3.76194713,0.26784990,0.00372568,0.21619507,0.00000000
-5.58579290,4.27551515,2.17834368,3.82182507,0.26679869,0.00381459,0.21333423,0.00000000
-5.57978989,4.33832307,2.16086130,3.89065045,0.26582775,0.00391215,0.21015241,0.00000000
-5.57378689,4.40882381,2.13767122,3.96832726,0.26490230,0.00401786,0.20667016,0.00000000
-5.56778389,4.48681221,2.10926173,4.05453948,0.26398311,0.00413094,0.20291280,0.00000000
-5.56178089,4.57187351,2.07620467,4.14874391,0.26302898,0.00425038,0.19890998,0.00000000
-5.55577789,4.66337606,2.03913741,4.25016677,0.26199896,0.00437488,0.19469495,0.00000000
-5.54977489,4.76046784,1.99874211,4.35780457,0.26085426,0.00450292,0.19030377,0.00000000
-5.54377189,4.86207735,1.95572321,4.47042982,0.25955980,0.00463275,0.18577421,0.00000000
-5.53776888,4.96691974,1.91078406,4.58660212,0.25808533,0.00476243,0.18114473,0.00000000
-5.53176588,5.07350898,1.86460386,4.70468515,0.25640607,0.00488989,0.17645326,0.00000000
-5.52576288,5.18017648,1.81781588,4.82287005,0.25450304,0.00501292,0.17173610,0.00000000
-5.51975988,5.28509688,1.77098802,4.93920527,0.25236294,0.00512925,0.16702686,0.00000000
-5.51375688,5.38632086,1.72460668,5.05163292,0.24997783,0.00523660,0.16235558,0.00000000
-5.50775388,5.48181499,1.67906460,5.15803126,0.24734456,0.00533274,0.15774798,0.00000000
-5.50175088,5.56950791,1.63465324,5.25626260,0.24446417,0.00541550,0.15322502,0.00000000
-5.49574787,5.64734186,1.59155999,5.34422555,0.24134119,0.00548291,0.14880259,0.00000000
-5.48974487,5.71332819,1.54987033,5.41991023,0.23798300,0.00553314,0.14449159,0.00000000
-5.48374187,5.76560498,1.50957461,5.48145458,0.23439941,0.00556467,0.14029812,0.00000000
-5.47773887,5.80249471,1.47057903,5.52719989,0.23060221,0.00557624,0.13622399,0.00000000
-5.47173587,5.82255958,1.43272019,5.55574325,0.22660504,0.00556692,0.13226735,0.00000000
-5.46573287,5.82465220,1.39578218,5.56598466,0.22242328,0.00553615,0.12842347,0.00000000
-5.45972986,5.80795901,1.35951542,5.55716668,0.21807418,0.00548375,0.12468561,0.00000000
-5.45372686,5.77203441,1.32365595,5.52890452,0.21357693,0.00540992,0.12104585,0.00000000
-5.44772386,5.71682356,1.28794435,5.48120498,0.20895282,0.00531524,0.11749589,0.00000000
-5.44172086,5.64267261,1.25214298,5.41447289,0.20422535,0.00520069,0.11402783,0.00000000
-5.43571786,5.55032515,1.21605103,5.32950445,0.19942020,0.00506757,0.11063471,0.00000000
-5.42971486,5.44090509,1.17951627,5.22746748,0.19456508,0.00491751,0.10731093,0.00000000
-5.42371186,5.31588614,1.14244338,5.10986895,0.18968936,0.00475243,0.10405247,0.00000000
-5.41770885,5.17704918,1.10479834,4.97851128,0.18482351,0.00457446,0.10085697,0.00000000
-5.41170585,5.02642940,1.06660900,4.83543904,0.17999845,0.00438591,0.09772359,0.00000000
-5.40570285,4.86625550,1.02796209,4.68287855,0.17524455,0.00418922,0.09465275,0.00000000
-5.39969985,4.69888376,0.98899695,4.52317296,0.17059075,0.00398687,0.09164580,0.00000000
-5.39369685,4.52672995,0.94989685,4.35871573,0.16606349,0.00378136,0.08870453,0.00000000
-5.38769385,4.35220234,0.91087828,4.19188555,0.16168570,0.00357512,0.08583082,0.00000000
-5.38169085,4.17763849,0.87217939,4.02498541,0.15747602,0.00337051,0.08302621,0.00000000
-5.37568784,4.00524868,0.83404802,3.86018830,0.15344800,0.00316971,0.08029152,0.00000000
-5.36968484,3.83706808,0.79673026,3.69949163,0.14960976,0.00297475,0.07762670,0.00000000
-5.36368184,3.67491922,0.76046020,3.54468173,0.14596374,0.00278745,0.07503066,0.00000000
-5.35767884,3.52038558,0.72545116,3.39730933,0.14250693,0.00260939,0.07250132,0.00000000
-5.35167584,3.37479669,0.69188908,3.25867593,0.13923126,0.00244195,0.07003572,0.00000000
-5.34567284,3.23922400,0.65992789,3.12983073,0.13612434,0.00228625,0.06763029,0.00000000
-5.33966983,3.11448660,0.62968715,3.01157688,0.13317043,0.00214318,0.06528112,0.00000000
-5.33366683,3.00116499,0.60125162,2.90448544,0.13035156,0.00201343,0.06298438,0.00000000
-5.32766383,2.89962111,0.57467268,2.80891510,0.12764871,0.00189749,0.06073662,0.00000000
-5.32166083,2.81002228,0.54997100,2.72503563,0.12504305,0.00179563,0.05853517,0.00000000
-5.31565783,2.73236698,0.52714028,2.65285280,0.12251705,0.00170798,0.05637838,0.00000000
-5.30965483,2.66651038,0.50615144,2.59223300,0.12005548,0.00163452,0.05426582,0.00000000
-5.30365183,2.61218785,0.48695707,2.54292566,0.11764612,0.00157507,0.05219837,0.00000000
-5.29764882,2.56903521,0.46949548,2.50458246,0.11528030,0.00152936,0.05017819,0.00000000
-5.29164582,2.53660488,0.45369446,2.47677241,0.11295311,0.00149698,0.04820858,0.00000000
-5.28564282,2.51437754,0.43947414,2.45899266,0.11066326,0.00147744,0.04629377,0.00000000
-5.27963982,2.50176973,0.42674931,2.45067527,0.10841282,0.00147013,0.04443859,0.00000000
-5.27363682,2.49813799,0.41543079,2.45119078,0.10620656,0.00147436,0.04264814,0.00000000
-5.26763382,2.50278071,0.40542632,2.45984957,0.10405128,0.00148935,0.04092747,0.00000000
-5.26163082,2.51493904,0.39664084,2.47590255,0.10195489,0.00151425,0.03928115,0.00000000
-5.25562781,2.53379850,0.38897655,2.49854262,0.09992560,0.00154810,0.03771310,0.00000000
-5.24962481,2.55849262,0.38233298,2.52690830,0.09797104,0.00158991,0.03622634,0.00000000
-5.24362181,2.58811008,0.37660716,2.56009104,0.09609756,0.00163860,0.03482289,0.00000000
-5.23761881,2.62170637,0.37169433,2.59714706,0.09430971,0.00169309,0.03350386,0.00000000
-5.23161581,2.65832056,0.36748916,2.63711437,0.09260984,0.00175226,0.03226954,0.00000000
-5.22561281,2.69699744,0.36388766,2.67903513,0.09099808,0.00181503,0.03111978,0.00000000
-5.21960980,2.73681454,0.36078998,2.72198301,0.08947250,0.00188034,0.03005430,0.00000000
-5.21360680,2.77691327,0.35810376,2.76509451,0.08802946,0.00194723,0.02907327,0.00000000
-5.20760380,2.81653284,0.35574829,2.80760303,0.08666428,0.00201485,0.02817782,0.00000000
-5.20160080,2.85504507,0.35365909,2.84887379,0.08537199,0.00208252,0.02737074,0.00000000
-5.19559780,2.89198831,0.35179286,2.88843775,0.08414821,0.00214973,0.02665704,0.00000000
-5.18959480,2.92709802,0.35013246,2.92602212,0.08299014,0.00221619,0.02604466,0.00000000
-5.18359180,2.96033215,0.34869170,2.96157546,0.08189741,0.00228185,0.02554500,0.00000000
-5.17758879,2.99188903,0.34751979,2.99528527,0.08087296,0.00234690,0.02517348,0.00000000
-5.17158579,3.02221617,0.34670496,3.02758639,0.07992376,0.00241178,0.02494996,0.00000000
-5.16558279,3.05200870,0.34637723,3.05915886,0.07906126,0.00247720,0.02489902,0.00000000
-5.15957979,3.08219661,0.34670997,3.09091457,0.07830174,0.00254406,0.02505019,0.00000000
-5.15357679,3.11392063,0.34792019,3.12397245,0.07766628,0.00261347,0.02543793,0.00000000
-5.14757379,3.14849715,0.35026728,3.15962277,0.07718057,0.00268666,0.02610151,0.00000000
-5.14157079,3.18737326,0.35405029,3.19928153,0.07687445,0.00276498,0.02708470,0.00000000
-5.13556778,3.23207356,0.35960348,3.24443672,0.07678114,0.00284978,0.02843521,0.00000000
-5.12956478,3.28414067,0.36729035,3.29658849,0.07693632,0.00294239,0.03020402,0.00000000
-5.12356178,3.34507219,0.37749605,3.35718597,0.07737708,0.00304400,0.03244441,0.00000000
-5.11755878,3.41625646,0.39061827,3.42756318,0.07814065,0.00315566,0.03521087,0.00000000
-5.11155578,3.49891026,0.40705686,3.50887729,0.07926316,0.00327814,0.03855769,0.00000000
-5.10555278,3.59402106,0.42720217,3.60205177,0.08077825,0.00341191,0.04253745,0.00000000
-5.09954977,3.70229638,0.45142252,3.70772713,0.08271588,0.00355711,0.04719925,0.00000000
-5.09354677,3.82412261,0.48005102,3.82622161,0.08510104,0.00371346,0.05258681,0.00000000
-5.08754377,3.95953510,0.51337207,3.95750349,0.08795274,0.00388030,0.05873648,0.00000000
-5.08154077,4.10820089,0.55160806,4.10117651,0.09128303,0.00405654,0.06567509,0.00000000
-5.07553777,4.26941490,0.59490657,4.25647903,0.09509637,0.00424071,0.07341798,0.00000000
-5.06953477,4.44210975,0.64332875,4.42229701,0.09938909,0.00443095,0.08196694,0.00000000
-5.06353177,4.62487902,0.69683929,4.59719043,0.10414921,0.00462509,0.09130847,0.00000000
-5.05752876,4.81601292,0.75529868,4.77943212,0.10935648,0.00482072,0.10141230,0.00000000
-5.05152576,5.01354508,0.81845815,4.96705731,0.11498275,0.00501520,0.11223029,0.00000000
-5.04552276,5.21530873,0.88595790,5.15792213,0.12099253,0.00520582,0.12369588,0.00000000
-5.03951976,5.41900001,0.95732900,5.34976858,0.12734394,0.00538982,0.13572408,0.00000000
-5.03351676,5.62224624,1.03199918,5.54029360,0.13398982,0.00556453,0.14821220,0.00000000
-5.02751376,5.82267637,1.10930273,5.72721944,0.14087906,0.00572742,0.16104123,0.00000000
-5.02151076,6.01799123,1.18849450,5.90836276,0.14795809,0.00587618,0.17407804,0.00000000
-5.01550775,6.20603091,1.26876747,6.08169977,0.15517256,0.00600884,0.18717823,0.00000000
-5.00950475,6.38483682,1.34927378,6.24542517,0.16246888,0.00612377,0.20018960,0.00000000
-5.00350175,6.55270618,1.42914816,6.39800244,0.16979592,0.00621973,0.21295628,0.00000000
-4.99749875,6.70823702,1.50753305,6.53820407,0.17710643,0.00629596,0.22532309,0.00000000
-4.99149575,6.85036206,1.58360430,6.66513996,0.18435833,0.00635212,0.23714024,0.00000000
-4.98549275,6.97837018,1.65659620,6.77827332,0.19151568,0.00638832,0.24826800,0.00000000
-4.97948974,7.09191487,1.72582467,6.87742345,0.19854937,0.00640511,0.25858107,0.00000000
-4.97348674,7.19100933,1.79070741,6.96275560,0.20543727,0.00640340,0.26797262,0.00000000
-4.96748374,7.27600849,1.85077978,7.03475831,0.21216409,0.00638448,0.27635759,0.00000000
-4.96148074,7.34757879,1.90570565,7.09420948,0.21872067,0.00634988,0.28367517,0.00000000
-4.95547774,7.40665697,1.95528248,7.14213246,0.22510295,0.00630138,0.28989029,0.00000000
-4.94947474,7.45439957,1.99944020,7.17974422,0.23131044,0.00624089,0.29499402,0.00000000
-4.94347174,7.49212537,2.03823399,7.20839778,0.23734448,0.00617040,0.29900283,0.00000000
-4.93746873,7.52125317,2.07183114,7.22952121,0.24320627,0.00609192,0.30195678,0.00000000
-4.93146573,7.54323751,2.10049287,7.24455590,0.24889476,0.00600738,0.30391670,0.00000000
-4.92546273,7.55950515,2.12455197,7.25489663,0.25440466,0.00591862,0.30496047,0.00000000
-4.91945973,7.57139493,2.14438753,7.26183580,0.25972456,0.00582732,0.30517875,0.00000000
-4.91345673,7.58010368,2.16039835,7.26651415,0.26483543,0.00573494,0.30467024,0.00000000
-4.90745373,7.58664021,2.17297643,7.26987991,0.26970950,0.00564274,0.30353680,0.00000000
-4.90145073,7.59178947,2.18248211,7.27265772,0.27430971,0.00555174,0.30187876,0.00000000
-4.89544772,7.59608805,2.18922235,7.27532858,0.27858975,0.00546274,0.29979061,0.00000000
-4.88944472,7.59981193,2.19343340,7.27812116,0.28249470,0.00537626,0.29735730,0.00000000
-4.88344172,7.60297662,2.19526874,7.28101454,0.28596239,0.00529266,0.29465150,0.00000000
-4.87743872,7.60534936,2.19479295,7.28375178,0.28892525,0.00521206,0.29173164,0.00000000
-4.87143572,7.60647243,2.19198190,7.28586335,0.29131274,0.00513444,0.28864123,0.00000000
-4.86543272,7.60569606,2.18672896,7.28669899,0.29305413,0.00505962,0.28540903,0.00000000
-4.85942971,7.60221914,2.17885685,7.28546611,0.29408161,0.00498733,0.28205041,0.00000000
-4.85342671,7.59513557,2.16813430,7.28127294,0.29433344,0.00491720,0.27856940,0.00000000
-4.84742371,7.58348381,2.15429646,7.27317412,0.29375704,0.00484883,0.27496162,0.00000000
-4.84142071,7.56629733,2.13706776,7.26021676,0.29231198,0.00478179,0.27121759,0.00000000
-4.83541771,7.54265364,2.11618587,7.24148487,0.28997250,0.00471565,0.26732632,0.00000000
-4.82941471,7.51171964,2.09142538,7.21614042,0.28672957,0.00464998,0.26327887,0.00000000
-4.82341171,7.47279157,2.06261987,7.18345939,0.28259247,0.00458441,0.25907176,0.00000000
-4.81740870,7.42532806,2.02968119,7.14286170,0.27758958,0.00451858,0.25470974,0.00000000
-4.81140570,7.36897516,1.99261496,7.09393411,0.27176863,0.00445218,0.25020811,0.00000000
-4.80540270,7.30358274,1.95153159,7.03644559,0.26519620,0.00438497,0.24559404,0.00000000
-4.79939970,7.22921209,1.90665241,6.97035519,0.25795662,0.00431671,0.24090714,0.00000000
-4.79339670,7.14613493,1.85831059,6.89581245,0.25015033,0.00424725,0.23619906,0.00000000
-4.78739370,7.05482439,1.80694717,6.81315103,0.24189164,0.00417643,0.23153214,0.00000000
-4.78139070,6.95593879,1.75310233,6.72287622,0.23330626,0.00410417,0.22697735,0.00000000
-4.77538769,6.85029950,1.69740257,6.62564729,0.22452834,0.00403039,0.22261140,0.00000000
-4.76938469,6.73886385,1.64054444,6.52225578,0.21569754,0.00395503,0.21851337,0.00000000
-4.76338169,6.62269484,1.58327565,6.41360073,0.20695582,0.00387805,0.21476102,0.00000000
-4.75737869,6.50292860,1.52637439,6.30066209,0.19844434,0.00379944,0.21142692,0.00000000
-4.75137569,6.38074133,1.47062772,6.18447327,0.19030044,0.00371918,0.20857460,0.00000000
-4.74537269,6.25731674,1.41680993,6.06609397,0.18265469,0.00363728,0.20625511,0.00000000
-4.73936968,6.13381522,1.36566154,5.94658404,0.17562823,0.00355375,0.20450393,0.00000000
-4.73336668,6.01134579,1.31786974,5.82697937,0.16933027,0.00346861,0.20333857,0.00000000
-4.72736368,5.89094158,1.27405074,5.70827030,0.16385592,0.00338190,0.20275693,0.00000000
-4.72136068,5.77353962,1.23473463,5.59138324,0.15928430,0.00329368,0.20273652,0.00000000
-4.71535768,5.65996529,1.20035312,5.47716590,0.15567693,0.00320401,0.20323458,0.00000000
-4.70935468,5.55092192,1.17123033,5.36637624,0.15307654,0.00311301,0.20418912,0.00000000
-4.70335168,5.44698544,1.14757690,5.25967561,0.15150623,0.00302081,0.20552083,0.00000000
-4.69734867,5.34860421,1.12948752,5.15762573,0.15096894,0.00292755,0.20713582,0.00000000
-4.69134567,5.25610363,1.11694179,5.06068960,0.15144747,0.00283346,0.20892896,0.00000000
-4.68534267,5.16969515,1.10980832,4.96923597,0.15290483,0.00273879,0.21078780,0.00000000
-4.67933967,5.08948911,1.10785199,4.88354694,0.15528506,0.00264383,0.21259686,0.00000000
-4.67333667,5.01551052,1.11074388,4.80382814,0.15851453,0.00254892,0.21424202,0.00000000
-4.66733367,4.94771713,1.11807374,4.73022083,0.16250367,0.00245448,0.21561493,0.00000000
-4.66133067,4.88601845,1.12936436,4.66281516,0.16714904,0.00236096,0.21661717,0.00000000
-4.65532766,4.83029504,1.14408751,4.60166366,0.17233589,0.00226885,0.21716406,0.00000000
-4.64932466,4.78041668,1.16168067,4.54679432,0.17794092,0.00217871,0.21718780,0.00000000
-4.64332166,4.73625861,1.18156406,4.49822213,0.18383528,0.00209110,0.21664004,0.00000000
-4.63731866,4.69771475,1.20315738,4.45595848,0.18988774,0.00200663,0.21549356,0.00000000
-4.63131566,4.66470710,1.22589546,4.42001777,0.19596784,0.00192592,0.21374314,0.00000000
-4.62531266,4.63719084,1.24924236,4.39042047,0.20194888,0.00184958,0.21140554,0.00000000
-4.61930965,4.61515448,1.27270337,4.36719255,0.20771081,0.00177820,0.20851863,0.00000000
-4.61330665,4.59861521,1.29583446,4.35036098,0.21314272,0.00171234,0.20513968,0.00000000
-4.60730365,4.58760945,1.31824898,4.33994546,0.21814498,0.00165248,0.20134297,0.00000000
-4.60130065,4.58217904,1.33962128,4.33594678,0.22263084,0.00159907,0.19721681,0.00000000
-4.59529765,4.58235392,1.35968755,4.33833233,0.22652759,0.00155243,0.19286003,0.00000000
-4.58929465,4.58813210,1.37824373,4.34701962,0.22977714,0.00151280,0.18837829,0.00000000
-4.58329165,4.59945817,1.39514113,4.36185871,0.23233619,0.00148029,0.18388013,0.00000000
-4.57728864,4.61620162,1.41027999,4.38261472,0.23417578,0.00145489,0.17947309,0.00000000
-4.57128564,4.63813635,1.42360160,4.40895156,0.23528060,0.00143647,0.17526007,0.00000000
-4.56528264,4.66492255,1.43507970,4.44041792,0.23564794,0.00142475,0.17133586,0.00000000
-4.55927964,4.69609241,1.44471158,4.47643680,0.23528635,0.00141932,0.16778422,0.00000000
-4.55327664,4.73104064,1.45250974,4.51629933,0.23421431,0.00141967,0.16467539,0.00000000
-4.54727364,4.76902056,1.45849434,4.55916374,0.23245880,0.00142516,0.16206426,0.00000000
-4.54127064,4.80914653,1.46268723,4.60405989,0.23005388,0.00143504,0.15998906,0.00000000
-4.53526763,4.85040272,1.46510751,4.64989970,0.22703952,0.00144851,0.15847074,0.00000000
-4.52926463,4.89165843,1.46576903,4.69549332,0.22346044,0.00146469,0.15751293,0.00000000
-4.52326163,4.93168926,1.46467972,4.73957061,0.21936522,0.00148265,0.15710244,0.00000000
-4.51725863,4.96920361,1.46184258,4.78080750,0.21480556,0.00150146,0.15721027,0.00000000
-4.51125563,5.00287343,1.45725816,4.81785603,0.20983565,0.00152018,0.15779307,0.00000000
-4.50525263,5.03136806,1.45092803,4.84937727,0.20451174,0.00153790,0.15879491,0.00000000
-4.49924962,5.05338979,1.44285899,4.87407563,0.19889167,0.00155374,0.16014928,0.00000000
-4.49324662,5.06770971,1.43306738,4.89073342,0.19303448,0.00156692,0.16178137,0.00000000
-4.48724362,5.07320257,1.42158313,4.89824431,0.18699998,0.00157670,0.16361028,0.00000000
-4.48124062,5.06887906,1.40845323,4.89564432,0.18084822,0.00158244,0.16555141,0.00000000
-4.47523762,5.05391467,1.39374411,4.88213940,0.17463888,0.00158362,0.16751866,0.00000000
-4.46923462,5.02767378,1.37754298,4.85712844,0.16843051,0.00157981,0.16942664,0.00000000
-4.46323162,4.98972852,1.35995771,4.82022116,0.16227970,0.00157072,0.17119263,0.00000000
-4.45722861,4.93987166,1.34111559,4.77125016,0.15624012,0.00155615,0.17273849,0.00000000
-4.45122561,4.87812350,1.32116076,4.71027702,0.15036151,0.00153604,0.17399225,0.00000000
-4.44522261,4.80473250,1.30025079,4.63759240,0.14468868,0.00151042,0.17488957,0.00000000
-4.43921961,4.72017022,1.27855255,4.55371021,0.13926050,0.00147944,0.17537499,0.00000000
-4.43321661,4.62512068,1.25623763,4.45935643,0.13410907,0.00144336,0.17540289,0.00000000
-4.42721361,4.52046494,1.23347789,4.35545305,0.12925894,0.00140250,0.17493832,0.00000000
-4.42121061,4.40726154,1.21044123,4.24309767,0.12472665,0.00135728,0.17395756,0.00000000
-4.41520760,4.28672353,1.18728802,4.12353984,0.12052045,0.00130819,0.17244848,0.00000000
-4.40920460,4.16019305,1.16416843,3.99815466,0.11664029,0.00125577,0.17041073,0.00000000
-4.40320160,4.02911408,1.14122084,3.86841456,0.11307816,0.00120060,0.16785568,0.00000000
-4.39719860,3.89500432,1.11857141,3.73586015,0.10981865,0.00114329,0.16480615,0.00000000
-4.39119560,3.75942679,1.09633484,3.60207082,0.10683979,0.00108450,0.16129603,0.00000000
-4.38519260,3.62396199,1.07461627,3.46863578,0.10411421,0.00102486,0.15736960,0.00000000
-4.37918959,3.49018103,1.05351417,3.33712631,0.10161038,0.00096504,0.15308076,0.00000000
-4.37318659,3.35962033,1.03312398,3.20906961,0.09929403,0.00090567,0.14849203,0.00000000
-4.36718359,3.23375834,1.01354221,3.08592491,0.09712968,0.00084739,0.14367345,0.00000000
-4.36118059,3.11399443,0.99487070,2.96906199,0.09508212,0.00079081,0.13870124,0.00000000
-4.35517759,3.00163034,0.97722064,2.85974248,0.09311790,0.00073648,0.13365647,0.00000000
-4.34917459,2.89785412,0.96071605,2.75910414,0.09120659,0.00068496,0.12862350,0.00000000
-4.34317159,2.80372666,0.94549627,2.66814793,0.08932199,0.00063673,0.12368845,0.00000000
-4.33716858,2.72017051,0.93171722,2.58772795,0.08744300,0.00059224,0.11893747,0.00000000
-4.33116558,2.64796103,0.91955104,2.51854396,0.08555432,0.00055189,0.11445510,0.00000000
-4.32516258,2.58771929,0.90918401,2.46113611,0.08364674,0.00051601,0.11032255,0.00000000
-4.31915958,2.53990648,0.90081256,2.41588158,0.08171722,0.00048489,0.10661597,0.00000000
-4.31315658,2.50481948,0.89463729,2.38299266,0.07976865,0.00045875,0.10340476,0.00000000
-4.30715358,2.48258706,0.89085520,2.36251580,0.07780925,0.00043773,0.10074992,0.00000000
