energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.85092546,2.19407688,-0.93656620,0.46250521,-0.26769932,1.40758796,-0.49694301,0.00326174,-0.00237763,0.08817693,-0.05559236,0.22666843,-0.05571523,0.70676046,-0.36992181,0.00000000,-0.00000000
-3.84492246,2.39555507,-1.00970495,0.49451121,-0.28269292,1.54968590,-0.54464085,0.00355798,-0.00244357,0.09588832,-0.05733195,0.25072712,-0.06214173,0.76367844,-0.39671180,0.00000000,-0.00000000
-3.83891946,2.60870541,-1.09451624,0.52797099,-0.29976365,1.70008155,-0.60003459,0.00390495,-0.00253777,0.10451578,-0.05972076,0.27562807,-0.06997566,0.82356964,-0.42704029,0.00000000,-0.00000000
-3.83291646,2.83197341,-1.19191619,0.56256324,-0.31901955,1.85767849,-0.66378543,0.00430378,-0.00266453,0.11404064,-0.06284792,0.30109994,-0.07930140,0.88601538,-0.46109562,0.00000000,-0.00000000
-3.82691346,3.06345940,-1.30267822,0.59791533,-0.34052324,2.02112758,-0.73648014,0.00475453,-0.00282780,0.12442229,-0.06679604,0.32683481,-0.09019453,0.95051830,-0.49900638,0.00000000,-0.00000000
-3.82091046,3.30093921,-1.42740014,0.63361007,-0.36428696,2.18883973,-0.81860763,0.00525610,-0.00303112,0.13559739,-0.07163857,0.35249324,-0.10271789,1.01650898,-0.54083396,0.00000000,-0.00000000
-3.81490745,3.54189515,-1.56647244,0.66919377,-0.39026895,2.35900684,-0.91053526,0.00580615,-0.00327741,0.14747969,-0.07743698,0.37771087,-0.11691723,1.08335429,-0.58656658,0.00000000,-0.00000000
-3.80890445,3.78355694,-1.72004857,0.70418558,-0.41837126,2.52963081,-1.01248520,0.00640100,-0.00356889,0.15996049,-0.08423808,0.40210644,-0.13281645,1.15036719,-0.63611496,0.00000000,-0.00000000
-3.80290145,4.02295180,-1.88801817,0.73808761,-0.44843906,2.69855996,-1.12451179,0.00703569,-0.00390693,0.17290992,-0.09207139,0.42529095,-0.15041286,1.21681793,-0.68930967,0.00000000,-0.00000000
-3.79689845,4.25696279,-2.06998390,0.77039575,-0.48026141,2.86353242,-1.24648045,0.00770391,-0.00429198,0.18617883,-0.10094671,0.44687777,-0.16967237,1.28194622,-0.74590036,0.00000000,-0.00000000
-3.79089545,4.48239370,-2.26524302,0.80061086,-0.51357348,3.02222503,-1.37804912,0.00839811,-0.00472341,0.19960159,-0.11085197,0.46649315,-0.19052507,1.34497424,-0.80555673,0.00000000,-0.00000000
-3.78489245,4.69603913,-2.47277446,0.82824986,-0.54806024,3.17230669,-1.51865313,0.00910958,-0.00519951,0.21299945,-0.12175151,0.48378688,-0.21286149,1.40512029,-0.86787124,0.00000000,-0.00000000
-3.77888944,4.89475754,-2.69123247,0.85285678,-0.58336133,3.31149433,-1.66749438,0.00982858,-0.00571741,0.22618477,-0.13358480,0.49844265,-0.23652959,1.46161274,-0.93236348,0.00000000,-0.00000000
-3.77288644,5.07554538,-2.91894758,0.87401315,-0.61907720,3.43760990,-1.82353584,0.01054455,-0.00627306,0.23896563,-0.14626585,0.51018759,-0.26133301,1.51370416,-0.99848617,0.00000000,-0.00000000
-3.76688344,5.23560992,-3.15393581,0.89134767,-0.65477616,3.54863623,-1.98550215,0.01124632,-0.00686128,0.25115104,-0.15968331,0.51880067,-0.28703073,1.56068542,-1.06563249,0.00000000,-0.00000000
-3.76088044,5.37243855,-3.39391663,0.90454486,-0.69000239,3.64277010,-2.15188705,0.01192235,-0.00747577,0.26255628,-0.17370139,0.52411958,-0.31333828,1.60189944,-1.13314481,0.00000000,-0.00000000
-3.75487744,5.48386230,-3.63634007,0.91335241,-0.72428451,3.71847039,-2.32096828,0.01256106,-0.00810924,0.27300842,-0.18816160,0.52604575,-0.33993075,1.63675443,-1.20032450,0.00000000,-0.00000000
-3.74887444,5.56811157,-3.87842329,0.91758721,-0.75714472,3.77449976,-2.49083015,0.01315107,-0.00875352,0.28235160,-0.20288548,0.52454732,-0.36644762,1.66473634,-1.26644277,0.00000000,-0.00000000
-3.74287144,5.62386202,-4.11719619,0.91713969,-0.78810824,3.80995816,-2.65939380,0.01368158,-0.00939971,0.29045204,-0.21767812,0.51965999,-0.39249945,1.68542025,-1.33075230,0.00000000,-0.00000000
-3.73686843,5.65026916,-4.34955562,0.91197646,-0.81671282,3.82430703,-2.82445490,0.01414259,-0.01003841,0.29720235,-0.23233261,0.51148561,-0.41767622,1.69848042,-1.39249952,0.00000000,-0.00000000
-3.73086543,5.64699032,-4.57232719,0.90214121,-0.84251821,3.81738327,-2.98372809,0.01452529,-0.01065987,0.30252510,-0.24663509,0.50018868,-0.44155724,1.70369865,-1.45093740,0.00000000,-0.00000000
-3.72486243,5.61419323,-4.78233319,0.88775369,-0.86511537,3.78940244,-3.13489701,0.01482223,-0.01125429,0.30637539,-0.26037052,0.48599091,-0.46372213,1.70097073,-1.50533847,0.00000000,-0.00000000
-3.71885943,5.55255085,-4.97646501,0.86900701,-0.88413514,3.74095117,-3.27566874,0.01502758,-0.01181203,0.30874227,-0.27332870,0.46916405,-0.48376278,1.69031059,-1.55500790,0.00000000,-0.00000000
-3.71285643,5.46322255,-5.15175772,0.84616303,-0.89925630,3.67296905,-3.40383074,0.01513733,-0.01232384,0.30964899,-0.28531053,0.45002140,-0.50129547,1.67185208,-1.59929643,0.00000000,-0.00000000
-3.70685343,5.34782238,-5.30546452,0.81954623,-0.91021275,3.58672078,-3.51730855,0.01514938,-0.01278116,0.30915192,-0.29613409,0.42890831,-0.51597294,1.64584793,-1.63761285,0.00000000,-0.00000000
-3.70085043,5.20837532,-5.43512851,0.78953613,-0.91679960,3.48375963,-3.61422200,0.01506359,-0.01317626,0.30733837,-0.30564041,0.40619205,-0.52749567,1.61266601,-1.66943585,0.00000000,-0.00000000
-3.69484742,5.04726330,-5.53864895,0.75655837,-0.91887807,3.36588378,-3.69293792,0.01488182,-0.01350253,0.30432316,-0.31369850,0.38225156,-0.53562207,1.57278273,-1.69432477,0.00000000,-0.00000000
-3.68884442,4.86716265,-5.61433963,0.72107493,-0.91637899,3.23508700,-3.75211714,0.01460781,-0.01375455,0.30024427,-0.32020961,0.35746739,-0.54017679,1.52677365,-1.71192928,0.00000000,-0.00000000
-3.68284142,4.67097536,-5.66097692,0.68357362,-0.90930474,3.09350568,-3.79075387,0.01424712,-0.01392833,0.29525768,-0.32511023,0.33221224,-0.54105707,1.47530159,-1.72199736,0.00000000,-0.00000000
-3.67683842,4.46175640,-5.67783540,0.64455720,-0.89772964,2.94336404,-3.80820583,0.01380690,-0.01402130,0.28953173,-0.32837396,0.30684233,-0.53823661,1.41910239,-1.72438159,0.00000000,-0.00000000
-3.67083542,4.24263967,-5.66470959,0.60453246,-0.88179863,2.78691953,-3.80421371,0.01329568,-0.01403241,0.28324108,-0.33001191,0.28168998,-0.53176682,1.35896887,-1.71904335,0.00000000,-0.00000000
-3.66483242,4.01676499,-5.62192071,0.56399968,-0.86172428,2.62641012,-3.77890918,0.01272312,-0.01396213,0.27656080,-0.33007175,0.25705747,-0.52177532,1.29573333,-1.70605476,0.00000000,-0.00000000
-3.65882941,3.78720851,-5.55030812,0.52344262,-0.83778226,2.46400528,-3.73281107,0.01209972,-0.01381239,0.26966060,-0.32863533,0.23321238,-0.50846190,1.23024935,-1.68559836,0.00000000,-0.00000000
-3.65282641,3.55691870,-5.45120562,0.48331942,-0.81030513,2.30176195,-3.66680971,0.01143650,-0.01358650,0.26269965,-0.32581514,0.21038432,-0.49209195,1.16337330,-1.65796417,0.00000000,-0.00000000
-3.64682341,3.32865964,-5.32640357,0.44405464,-0.77967501,2.14158682,-3.58214032,0.01074472,-0.01328907,0.25582209,-0.32174960,0.18876313,-0.47298776,1.09594633,-1.62354447,0.00000000,-0.00000000
-3.64082041,3.10496315,-5.17809831,0.40603264,-0.74631491,1.98520555,-3.48034631,0.01003557,-0.01292581,0.24915342,-0.31659759,0.16849847,-0.45151811,1.02877729,-1.58282611,0.00000000,-0.00000000
-3.63481741,2.88809075,-5.00883091,0.36959239,-0.71067928,1.83413963,-3.36323425,0.00931991,-0.01250338,0.24279787,-0.31053234,0.14970053,-0.42808659,0.96262728,-1.53638070,0.00000000,-0.00000000
-3.62881441,2.68000599,-4.82141761,0.33502378,-0.67324398,1.68969087,-3.23282223,0.00860799,-0.01202923,0.23683683,-0.30373514,0.13244184,-0.40311915,0.89819623,-1.48485282,0.00000000,-0.00000000
-3.62281141,2.48235727,-4.61887482,0.30256553,-0.63449593,1.55293349,-3.09128382,0.00790925,-0.01151136,0.23132829,-0.29638904,0.11675991,-0.37705151,0.83611179,-1.42894663,0.00000000,-0.00000000
-3.61680840,2.29647092,-4.40434137,0.27240446,-0.59492279,1.42471328,-2.94088976,0.00723214,-0.01095816,0.22630726,-0.28867286,0.10266048,-0.35031688,0.77692091,-1.36941126,0.00000000,-0.00000000
-3.61080540,2.12335371,-4.18100107,0.24467623,-0.55500305,1.30565319,-2.78394962,0.00658399,-0.01037816,0.22178705,-0.28075581,0.09012123,-0.32333443,0.72108418,-1.30702534,0.00000000,-0.00000000
-3.60480240,1.96370385,-3.95200802,0.21946726,-0.51519670,1.19616450,-2.62275560,0.00597092,-0.00977992,0.21776120,-0.27279298,0.07909577,-0.29649907,0.66897288,-1.24258130,0.00000000,-0.00000000
-3.59879940,1.81792927,-3.72041740,0.19681767,-0.47593685,1.09646251,-2.45953026,0.00539778,-0.00917176,0.21420605,-0.26492162,0.06951762,-0.27017267,0.62086868,-1.17686963,0.00000000,-0.00000000
-3.59279640,1.68617167,-3.48912356,0.17672509,-0.43762246,1.00658568,-2.29637986,0.00486813,-0.00856168,0.21108359,-0.25725865,0.06130418,-0.24467714,0.57696578,-1.11066386,0.00000000,-0.00000000
-3.58679340,1.56833491,-3.26080717,0.15914906,-0.40061230,0.92641726,-2.13525452,0.00438429,-0.00795716,0.20834448,-0.24989908,0.05436056,-0.22028928,0.53737509,-1.04470644,0.00000000,-0.00000000
-3.58079040,1.46411629,-3.03789246,0.14401586,-0.36522038,0.85570818,-1.97791615,0.00394742,-0.00736508,0.20593119,-0.24291561,0.04858304,-0.19723769,0.50213024,-0.97969602,0.00000000,-0.00000000
-3.57478739,1.37303923,-2.82251518,0.13122352,-0.33171279,0.79410044,-1.82591450,0.00355755,-0.00679160,0.20378089,-0.23635901,0.04386229,-0.17570138,0.47119494,-0.91627638,0.00000000,-0.00000000
-3.56878439,1.29448629,-2.61650134,0.12064694,-0.30030595,0.74115004,-1.68057155,0.00321375,-0.00624207,0.20182822,-0.23025943,0.04008625,-0.15581022,0.44447133,-0.85502730,0.00000000,-0.00000000
-3.56278139,1.22773134,-2.42135650,0.11214274,-0.27116622,0.69634893,-1.54297384,0.00291422,-0.00572103,0.20000773,-0.22462826,0.03714255,-0.13764677,0.42180892,-0.79645744,0.00000000,-0.00000000
-3.55677839,1.17197007,-2.23826467,0.10555403,-0.24441089,0.65914531,-1.41397230,0.00265644,-0.00523211,0.19825599,-0.21946051,0.03492074,-0.12124948,0.40301382,-0.74099941,0.00000000,-0.00000000
-3.55077539,1.12634839,-2.06809606,0.10071471,-0.22011012,0.62896209,-1.29418865,0.00243732,-0.00477808,0.19651339,-0.21473734,0.03331409,-0.10661680,0.38785800,-0.68900695,0.00000000,-0.00000000
-3.54477239,1.08998816,-1.91142214,0.09745343,-0.19828999,0.60521321,-1.18402751,0.00225334,-0.00436080,0.19472562,-0.21042880,0.03222115,-0.09371197,0.37608816,-0.64075418,0.00000000,-0.00000000
-3.53876938,1.06201025,-1.76853688,0.09559710,-0.17893624,0.58731783,-1.08369301,0.00210069,-0.00398131,0.19284494,-0.20649644,0.03154709,-0.08246835,0.36743433,-0.59643678,0.00000000,-0.00000000
-3.53276638,1.04155486,-1.63948260,0.09497396,-0.16199863,0.57471254,-0.99320879,0.00197541,-0.00363984,0.19083122,-0.20289575,0.03120482,-0.07279480,0.36161780,-0.55617492,0.00000000,-0.00000000
-3.52676338,1.02779920,-1.52407914,0.09541622,-0.14739567,0.56686148,-0.91244041,0.00187351,-0.00333587,0.18865288,-0.19957838,0.03111591,-0.06458112,0.35835846,-0.52001767,0.00000000,-0.00000000
-3.52076038,1.01997279,-1.42195498,0.09676232,-0.13501953,0.56326486,-0.84111903,0.00179105,-0.00306818,0.18628773,-0.19649406,0.03121146,-0.05770328,0.35738147,-0.48794877,0.00000000,-0.00000000
-3.51475738,1.01737064,-1.33257935,0.09885882,-0.12474107,0.56346599,-0.77886539,0.00172432,-0.00283501,0.18372386,-0.19359226,0.03143275,-0.05202823,0.35842323,-0.45989337,0.00000000,-0.00000000
-3.50875438,1.01936446,-1.25529415,0.10156192,-0.11641472,0.56705686,-0.72521352,0.00166984,-0.00263406,0.18096045,-0.19082355,0.03173186,-0.04741835,0.36123670,-0.43572554,0.00000000,-0.00000000
-3.50275138,1.02541212,-1.18934510,0.10473882,-0.10988315,0.57368284,-0.67963335,0.00162448,-0.00246263,0.17800866,-0.18814079,0.03207212,-0.04373536,0.36559606,-0.41527633,0.00000000,-0.00000000
-3.49674837,1.03506558,-1.13391145,0.10826872,-0.10498164,0.58304620,-0.64155196,0.00158545,-0.00231774,0.17489252,-0.18550020,0.03242857,-0.04084368,0.37130066,-0.39834214,0.00000000,-0.00000000
-3.49074537,1.04797709,-1.08813386,0.11204368,-0.10154208,0.59490884,-0.61037293,0.00155043,-0.00219619,0.17164973,-0.18286238,0.03278816,-0.03861331,0.37817839,-0.38469314,0.00000000,-0.00000000
-3.48474237,1.06390388,-1.05114020,0.11596927,-0.09939655,0.60909412,-0.58549383,0.00151749,-0.00209468,0.16833241,-0.18019329,0.03314992,-0.03692213,0.38608822,-0.37408170,0.00000000,-0.00000000
-3.47873937,1.08271090,-1.02206910,0.11996505,-0.09838044,0.62548771,-0.56632170,0.00148515,-0.00200991,0.16500771,-0.17746535,0.03352498,-0.03565781,0.39492211,-0.36625049,0.00000000,-0.00000000
-3.47273637,1.10437162,-1.00009128,0.12396487,-0.09833516,0.64403738,-0.55228650,0.00145236,-0.00193867,0.16175810,-0.17465863,0.03393634,-0.03471918,0.40460604,-0.36094032,0.00000000,-0.00000000
-3.46673337,1.12896648,-0.98442849,0.12791693,-0.09911042,0.66475164,-0.54285266,0.00141845,-0.00187790,0.15868139,-0.17176208,0.03441857,-0.03401732,0.41510019,-0.35789742,0.00000000,-0.00000000
-3.46073037,1.15667867,-0.97437033,0.13178371,-0.10056604,0.68769689,-0.53752888,0.00138316,-0.00182481,0.15589025,-0.16877496,0.03501721,-0.03347622,0.42639806,-0.35688024,0.00000000,-0.00000000
-3.45472736,1.18778701,-0.96928875,0.13554161,-0.10257347,0.71299307,-0.53587626,0.00134652,-0.00177686,0.15351131,-0.16570821,0.03578794,-0.03303323,0.43852470,-0.35766558,0.00000000,-0.00000000
-3.44872436,1.22265565,-0.96865035,0.13918035,-0.10501691,0.74080757,-0.53751488,0.00130885,-0.00173191,0.15168362,-0.16258585,0.03679562,-0.03263915,0.45153367,-0.36005402,0.00000000,-0.00000000
-3.44272136,1.26172032,-0.97202638,0.14270207,-0.10779415,0.77134725,-0.54212894,0.00127069,-0.00168814,0.15055645,-0.15944627,0.03811289,-0.03225822,0.46550298,-0.36387455,0.00000000,-0.00000000
-3.43671836,1.30547125,-0.97910042,0.14612020,-0.11081707,0.80484859,-0.54947052,0.00123277,-0.00164418,0.15028653,-0.15634328,0.03981871,-0.03186784,0.48052978,-0.36898838,0.00000000,-0.00000000
-3.43071536,1.35443256,-0.98967353,0.14945793,-0.11401199,0.84156588,-0.55936194,0.00119590,-0.00159901,0.15103452,-0.15334690,0.04199645,-0.03145818,0.49672410,-0.37529178,0.00000000,-0.00000000
-3.42471236,1.40913859,-1.00366671,0.15274643,-0.11731968,0.88175773,-0.57169669,0.00116097,-0.00155203,0.15296089,-0.15054369,0.04473188,-0.03103164,0.51420146,-0.38271797,0.00000000,-0.00000000
-3.41870935,1.47010744,-1.02112044,0.15602282,-0.12069523,0.92567192,-0.58643886,0.00112884,-0.00150300,0.15622114,-0.14803662,0.04811082,-0.03060221,0.53307473,-0.39123782,0.00000000,-0.00000000
-3.41270635,1.53781227,-1.04219105,0.15932785,-0.12410762,0.97352916,-0.60362092,0.00110036,-0.00145203,0.16096061,-0.14594425,0.05221662,-0.03019471,0.55344539,-0.40085943,0.00000000,-0.00000000
-3.40670335,1.61265128,-1.06714372,0.16270340,-0.12753909,1.02550599,-0.62333971,0.00107628,-0.00139951,0.16730882,-0.14439938,0.05712749,-0.02984401,0.57539435,-0.41162638,0.00000000,-0.00000000
-3.40070035,1.69491717,-1.09634180,0.16618987,-0.13098432,1.08171748,-0.64575059,0.00105721,-0.00134607,0.17537359,-0.14354682,0.06291367,-0.02959406,0.59897291,-0.42361468,0.00000000,-0.00000000
-3.39469735,1.78476715,-1.13023238,0.16982356,-0.13444926,1.14220034,-0.67105945,0.00104363,-0.00129256,0.18523517,-0.14354056,0.06963456,-0.02949701,0.62419390,-0.43692822,0.00000000,-0.00000000
-3.38869435,1.88219482,-1.16932799,0.17363403,-0.13794974,1.20689715,-0.69951266,0.00103584,-0.00123995,0.19694043,-0.14454013,0.07733595,-0.02961216,0.65102368,-0.45169293,0.00000000,-0.00000000
-3.38269135,1.98700507,-1.21418455,0.17764177,-0.14150984,1.27564236,-0.73138494,0.00103395,-0.00118929,0.21049761,-0.14670628,0.08604723,-0.03000485,0.67937521,-0.46804943,0.00000000,-0.00000000
-3.37668834,2.09879323,-1.26537567,0.18185599,-0.14515989,1.34815084,-0.76696509,0.00103791,-0.00114164,0.22587162,-0.15019598,0.09577901,-0.03074536,0.70910262,-0.48614442,0.00000000,-0.00000000
-3.37068534,2.21692986,-1.32346390,0.18627292,-0.14893432,1.42400967,-0.80653993,0.00104745,-0.00109806,0.24298029,-0.15515696,0.10652090,-0.03190761,0.73999771,-0.50612100,0.00000000,-0.00000000
-3.36468234,2.34055204,-1.38896932,0.19087452,-0.15286918,1.50267376,-0.85037668,0.00106216,-0.00105951,0.26169187,-0.16172180,0.11823988,-0.03356789,0.77178854,-0.52810794,0.00000000,-0.00000000
-3.35867934,2.46856234,-1.46233648,0.19562774,-0.15699955,1.58346581,-0.89870427,0.00108144,-0.00102682,0.28182388,-0.17000177,0.13087910,-0.03580336,0.80414051,-0.55220852,0.00000000,-0.00000000
-3.35267634,2.59963596,-1.54390061,0.20048448,-0.16135680,1.66558102,-0.95169409,0.00110458,-0.00100068,0.30314360,-0.18008067,0.14435741,-0.03869056,0.83665990,-0.57848909,0.00000000,-0.00000000
-3.34667334,2.73223650,-1.63385437,0.20538209,-0.16596586,1.74809660,-1.00944091,0.00113073,-0.00098159,0.32537038,-0.19200883,0.15856960,-0.04230367,0.86890004,-0.60696793,0.00000000,-0.00000000
-3.34067034,2.86464039,-1.73221657,0.21024460,-0.17084259,1.82998628,-1.07194484,0.00115896,-0.00096983,0.34817969,-0.20579758,0.17338731,-0.04671273,0.90036995,-0.63760494,0.00000000,-0.00000000
-3.33466733,2.99496970,-1.83880418,0.21498458,-0.17599129,1.91013944,-1.13909496,0.00118830,-0.00096548,0.37120912,-0.22141441,0.18866089,-0.05198167,0.93054531,-0.67029264,0.00000000,-0.00000000
-3.32866433,3.12123247,-1.95320929,0.21950553,-0.18140264,1.98738441,-1.21065570,0.00121773,-0.00096839,0.39406611,-0.23877909,0.20422189,-0.05816629,0.95888138,-0.70484909,0.00000000,-0.00000000
-3.32266133,3.24136960,-2.07478240,0.22370481,-0.18705208,2.06051545,-1.28625670,0.00124622,-0.00097821,0.41633724,-0.25776106,0.21988632,-0.06531209,0.98482755,-0.74101330,0.00000000,-0.00000000
-3.31665833,3.35330667,-2.20262327,0.22747688,-0.19289870,2.12832240,-1.36538690,0.00127278,-0.00099437,0.43759888,-0.27817825,0.23545859,-0.07345216,1.00784285,-0.77844337,0.00000000,-0.00000000
-3.31065533,3.45500909,-2.33558057,0.23071685,-0.19888491,2.18962213,-1.44739349,0.00129647,-0.00101613,0.45742876,-0.29979766,0.25073587,-0.08260502,1.02741203,-0.81671808,0.00000000,-0.00000000
-3.30465233,3.54453848,-2.47226085,0.23332408,-0.20493684,2.24329055,-1.53148620,0.00131642,-0.00104259,0.47541817,-0.32233762,0.26551284,-0.09277258,1.04306142,-0.85534174,0.00000000,-0.00000000
-3.29864932,3.62010811,-2.61104737,0.23520568,-0.21096543,2.28829412,-1.61674707,0.00133187,-0.00107273,0.49118411,-0.34547206,0.27958662,-0.10393835,1.05437401,-0.89375275,0.00000000,-0.00000000
-3.29264632,3.68013530,-2.75012857,0.23627991,-0.21686846,2.32371950,-1.70214566,0.00134214,-0.00110541,0.50438106,-0.36883663,0.29276164,-0.11606583,1.06100309,-0.93133544,0.00000000,-0.00000000
-3.28664332,3.72328861,-2.88753572,0.23647906,-0.22253321,2.34880034,-1.78655942,0.00134672,-0.00113945,0.51471186,-0.39203660,0.30485438,-0.12909736,1.06268389,-0.96743508,0.00000000,-0.00000000
-3.28064032,3.74852791,-3.02118851,0.23575198,-0.22783975,2.36293995,-1.86879871,0.00134522,-0.00117364,0.52193704,-0.41465633,0.31569763,-0.14295339,1.05924271,-1.00137555,0.00000000,-0.00000000
-3.27463732,3.75513560,-3.14894731,0.23406598,-0.23266487,2.36572917,-1.94763544,0.00133737,-0.00120678,0.52588242,-0.43627016,0.32514429,-0.15753236,1.05060314,-1.03247892,0.00000000,-0.00000000
-3.26863432,3.74273791,-3.26866997,0.23140804,-0.23688624,2.35695846,-2.02183451,0.00132307,-0.00123772,0.52644443,-0.45645414,0.33307040,-0.17271109,1.03678916,-1.06008627,0.00000000,-0.00000000
-3.26263132,3.71131519,-3.37827114,0.22778541,-0.24038677,2.33662405,-2.09018667,0.00130236,-0.00126538,0.52359304,-0.47479832,0.33937747,-0.18834599,1.01792499,-1.08357880,0.00000000,-0.00000000
-3.25662831,3.66120111,-3.47578165,0.22322550,-0.24305895,2.30492766,-2.15154166,0.00127541,-0.00128878,0.51737210,-0.49091911,0.34399393,-0.20427480,0.99423164,-1.10239836,0.00000000,-0.00000000
-3.25062531,3.59307079,-3.55940538,0.21777507,-0.24480892,2.26227015,-2.20484009,0.00124251,-0.00130707,0.50789711,-0.50447103,0.34687579,-0.22031914,0.96602050,-1.11606629,0.00000000,-0.00000000
-3.24462231,3.50791866,-3.62757149,0.21149894,-0.24556009,2.20923926,-2.24914294,0.00120408,-0.00131958,0.49535062,-0.51515763,0.34800648,-0.23628758,0.93368420,-1.12420001,0.00000000,-0.00000000
-3.23861931,3.40702708,-3.67897954,0.20447819,-0.24525613,2.14659213,-2.28365741,0.00116062,-0.00132575,0.47997527,-0.52274077,0.34739591,-0.25197938,0.89768517,-1.12652621,0.00000000,-0.00000000
-3.23261631,3.29192740,-3.71263588,0.19680799,-0.24386317,2.07523343,-2.30775809,0.00111274,-0.00132522,0.46206520,-0.52704806,0.34507896,-0.26718855,0.85854254,-1.12289036,0.00000000,-0.00000000
-3.22661331,3.16435524,-3.72787964,0.18859517,-0.24137120,1.99619013,-2.32100268,0.00106107,-0.00131781,0.44195581,-0.52797808,0.34111343,-0.28170840,0.81681784,-1.11326191,0.00000000,-0.00000000
-3.22061031,3.02620188,-3.72439766,0.17995586,-0.23779451,1.91058394,-2.32314183,0.00100633,-0.00130349,0.42001270,-0.52550311,0.33557760,-0.29533612,0.77310033,-1.09773506,0.00000000,-0.00000000
-3.21460730,2.87946418,-3.70222780,0.17101294,-0.23317117,1.81960263,-2.31412272,0.00094924,-0.00128239,0.39662016,-0.51966918,0.32856754,-0.30787744,0.72799233,-1.07652513,0.00000000,-0.00000000
-3.20860430,2.72619473,-3.66175083,0.16189391,-0.22756177,1.72447144,-2.29408653,0.00089053,-0.00125482,0.37216968,-0.51059367,0.32019431,-0.31915116,0.68209543,-1.04996069,0.00000000,-0.00000000
-3.20260130,2.56845445,-3.60367180,0.15272883,-0.22104726,1.62642550,-2.26336020,0.00083092,-0.00122118,0.34704895,-0.49846041,0.31058115,-0.32899338,0.63599784,-1.01847210,0.00000000,-0.00000000
-3.19659830,2.40826915,-3.52899181,0.14364872,-0.21372628,1.52668445,-2.22244296,0.00077111,-0.00118201,0.32163193,-0.48351256,0.29986070,-0.33726122,0.59026347,-0.98257683,0.00000000,-0.00000000
-3.19059530,2.24759138,-3.43897212,0.13478432,-0.20571201,1.42642983,-2.17198855,0.00071175,-0.00113793,0.29627009,-0.46604374,0.28817243,-0.34383601,0.54542293,-0.94286255,0.00000000,-0.00000000
-3.18459230,2.08826876,-3.33509219,0.12626530,-0.19712873,1.32678602,-2.11278393,0.00065344,-0.00108963,0.27128523,-0.44638772,0.27566021,-0.34862584,0.50196683,-0.89996869,0.00000000,-0.00000000
-3.17858929,1.93201913,-3.21900399,0.11821978,-0.18810837,1.22880501,-2.04572575,0.00059673,-0.00103785,0.24696397,-0.42490724,0.26247007,-0.35156735,0.46034111,-0.85456748,0.00000000,-0.00000000
-3.17258629,1.78041286,-3.09248444,0.11077428,-0.17878715,1.13345520,-1.97179543,0.00054208,-0.00098335,0.22355405,-0.40198242,0.24874823,-0.35262667,0.42094471,-0.80734522,0.00000000,-0.00000000
-3.16658329,1.63486215,-2.95738831,0.10405388,-0.16930256,1.04161424,-1.89203407,0.00048990,-0.00092689,0.20126228,-0.37799933,0.23463925,-0.35179975,0.38412909,-0.75898468,0.00000000,-0.00000000
-3.16058029,1.49661667,-2.81560318,0.09818259,-0.15979076,0.95406558,-1.80751809,0.00044051,-0.00086921,0.18025417,-0.35333911,0.22028442,-0.34911176,0.35019947,-0.71014923,0.00000000,-0.00000000
-3.15457729,1.36676496,-2.66900827,0.09328370,-0.15038453,0.87149844,-1.71933644,0.00039418,-0.00081103,0.16065495,-0.32836810,0.20582020,-0.34461595,0.31941743,-0.66146935,0.00000000,-0.00000000
-3.14857429,1.24624030,-2.51943835,0.08948012,-0.14121188,0.79451062,-1.62857008,0.00035109,-0.00075300,0.14255180,-0.30342933,0.19137694,-0.33839177,0.29200444,-0.61353181,0.00000000,-0.00000000
-3.14257129,1.13583021,-2.36865356,0.08689439,-0.13239527,0.72361352,-1.53627430,0.00031136,-0.00069573,0.12599710,-0.27883558,0.17707758,-0.33054252,0.26814587,-0.56687184,0.00000000,-0.00000000
-3.13656828,1.03618811,-2.21831571,0.08564846,-0.12405142,0.65923879,-1.44346412,0.00027506,-0.00063975,0.11101227,-0.25486411,0.16303650,-0.32119252,0.24799507,-0.52196821,0.00000000,-0.00000000
-3.13056528,0.94784610,-2.06997126,0.08586286,-0.11629176,0.60174575,-1.35110289,0.00024221,-0.00058553,0.09759214,-0.23175328,0.14935855,-0.31048401,0.23167716,-0.47924119,0.00000000,-0.00000000
-3.12456228,0.87122771,-1.92504051,0.08765541,-0.10922322,0.55142913,-1.26009421,0.00021278,-0.00053346,0.08570935,-0.20970078,0.13613811,-0.29857378,0.21929204,-0.43905306,0.00000000,-0.00000000
-3.11855928,0.80665947,-1.78481269,0.09113922,-0.10294942,0.50852632,-1.17127677,0.00018670,-0.00048386,0.07531886,-0.18886352,0.12345836,-0.28562965,0.21091655,-0.40171081,0.00000000,-0.00000000
-3.11255628,0.75438063,-1.65044611,0.09642002,-0.09757195,0.47322374,-1.08542198,0.00016389,-0.00043697,0.06636205,-0.16935896,0.11139068,-0.27182695,0.20660528,-0.36747054,0.00000000,-0.00000000
-3.10655328,0.71455034,-1.52297229,0.10359288,-0.09319174,0.44566172,-1.00323381,0.00014424,-0.00039299,0.05877056,-0.15126758,0.09999429,-0.25734504,0.20639022,-0.33654304,0.00000000,-0.00000000
