energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.75987994,10.23604493,1.43808782,6.96438797,0.02802377,0.55683418,0.04189169,1.60220430,0.88518299,0.46625288
-5.75387694,10.33586089,1.45233789,7.03145573,0.02759996,0.55622025,0.04162517,1.62643051,0.89810897,0.47223800
-5.74787394,10.44005122,1.46774721,7.10072454,0.02716179,0.55576162,0.04141651,1.65218530,0.91166207,0.47863288
-5.74187094,10.54829486,1.48413217,7.17206566,0.02671609,0.55542959,0.04126797,1.67934935,0.92582029,0.48545419
-5.73586793,10.66006401,1.50129003,7.24519846,0.02626956,0.55519262,0.04118085,1.70777101,0.94054356,0.49271178
-5.72986493,10.77461666,1.51900192,7.31968316,0.02582859,0.55501735,0.04115526,1.73726478,0.95577089,0.50040726
-5.72386193,10.89099536,1.53703618,7.39491846,0.02539916,0.55486954,0.04119007,1.76761048,0.97141825,0.50853257
-5.71785893,11.00803251,1.55515210,7.47014438,0.02498667,0.55471491,0.04128281,1.79855333,0.98737719,0.51706872
-5.71185593,11.12436239,1.57310381,7.54445039,0.02459589,0.55451993,0.04142965,1.82980497,1.00351435,0.52598465
-5.70585293,11.23843979,1.59064425,7.61678893,0.02423082,0.55425243,0.04162543,1.86104558,1.01967193,0.53523631
-5.69984992,11.34856527,1.60752928,7.68599401,0.02389472,0.55388212,0.04186368,1.89192709,1.03566910,0.54476616
-5.69384692,11.45291644,1.62352174,7.75080471,0.02359001,0.55338094,0.04213680,1.92207760,1.05130436,0.55450288
-5.68784392,11.54958506,1.63839536,7.80989305,0.02331832,0.55272339,0.04243613,1.95110698,1.06635884,0.56436159
-5.68184092,11.63661906,1.65193873,7.86189565,0.02308051,0.55188670,0.04275218,1.97861363,1.08060056,0.57424459
-5.67583792,11.71206876,1.66395900,7.90544855,0.02287668,0.55085099,0.04307486,2.00419226,1.09378937,0.58404247
-5.66983492,11.77403621,1.67428558,7.93922419,0.02270627,0.54959950,0.04339366,2.02744263,1.10568267,0.59363593
-5.66383192,11.82072656,1.68277361,7.96196966,0.02256813,0.54811872,0.04369802,2.04797894,1.11604157,0.60289793
-5.65782891,11.85049989,1.68930729,7.97254517,0.02246061,0.54639866,0.04397751,2.06543975,1.12463753,0.61169646
-5.65182591,11.86192208,1.69380303,7.96996136,0.02238164,0.54443316,0.04422216,2.07949794,1.13125905,0.61989766
-5.64582291,11.85381316,1.69621227,7.95341451,0.02232886,0.54222030,0.04442273,2.08987060,1.13571843,0.62736929
-5.63981991,11.82529123,1.69652400,7.92231809,0.02229971,0.53976277,0.04457097,2.09632820,1.13785817,0.63398436
-5.63381691,11.77581033,1.69476672,7.87632968,0.02229149,0.53706839,0.04465985,2.09870284,1.13755692,0.63962493
-5.62781391,11.70519075,1.69100985,7.81537197,0.02230150,0.53415052,0.04468379,2.09689521,1.13473474,0.64418574
-5.62181091,11.61364015,1.68536442,7.73964698,0.02232707,0.53102846,0.04463879,2.09087970,1.12935738,0.64757767
-5.61580790,11.50176448,1.67798274,7.64964272,0.02236565,0.52772775,0.04452261,2.08070770,1.12143946,0.64973079
-5.60980490,11.37056780,1.66905723,7.54613180,0.02241481,0.52428024,0.04433480,2.06650853,1.11104635,0.65059688
-5.60380190,11.22144079,1.65881807,7.43016192,0.02247232,0.52072410,0.04407676,2.04848817,1.09829473,0.65015136
-5.59779890,11.05613787,1.64752971,7.30303834,0.02253612,0.51710347,0.04375171,2.02692554,1.08335166,0.64839440
-5.59179590,10.87674376,1.63548631,7.16629898,0.02260435,0.51346796,0.04336461,2.00216664,1.06643214,0.64535132
-5.58579290,10.68563056,1.62300613,7.02168293,0.02267533,0.50987183,0.04292206,1.97461658,1.04779534,0.64107213
-5.57978989,10.48540686,1.61042500,6.87109364,0.02274752,0.50637304,0.04243209,1.94472992,1.02773949,0.63563031
-5.57378689,10.27886096,1.59808918,6.71655823,0.02281955,0.50303208,0.04190403,1.91299965,1.00659559,0.62912093
-5.56778389,10.06890035,1.58634770,6.56018431,0.02289014,0.49991067,0.04134823,1.87994536,0.98472014,0.62165803
-5.56178089,9.85848972,1.57554464,6.40411616,0.02295812,0.49707040,0.04077583,1.84610090,0.96248727,0.61337159
-5.55577789,9.65058989,1.56601150,6.25049167,0.02302242,0.49457140,0.04019853,1.81200228,0.94028019,0.60440415
-5.54977489,9.44809980,1.55806008,6.10140163,0.02308204,0.49247105,0.03962829,1.77817596,0.91848266,0.59490716
-5.54377189,9.25380329,1.55197611,5.95885245,0.02313608,0.49082287,0.03907709,1.74512824,0.89747041,0.58503734
-5.53776888,9.07032219,1.54801377,5.82473340,0.02318376,0.48967551,0.03855672,1.71333578,0.87760289,0.57495306
-5.53176588,8.90007677,1.54639136,5.70078888,0.02322443,0.48907204,0.03807854,1.68323779,0.85921566,0.56481098
-5.52576288,8.74525379,1.54728827,5.58859599,0.02325763,0.48904934,0.03765330,1.65522963,0.84261350,0.55476288
-5.51975988,8.60778237,1.55084303,5.48954751,0.02328309,0.48963778,0.03729098,1.62965826,0.82806447,0.54495298
-5.51375688,8.48931713,1.55715267,5.40483966,0.02330081,0.49086103,0.03700065,1.60681914,0.81579502,0.53551552
-5.50775388,8.39122773,1.56627308,5.33546435,0.02331108,0.49273598,0.03679039,1.58695458,0.80598626,0.52657285
-5.50175088,8.31459393,1.57822027,5.28220504,0.02331451,0.49527277,0.03666719,1.57025336,0.79877142,0.51823380
-5.49574787,8.26020489,1.59297237,5.24563555,0.02331204,0.49847478,0.03663694,1.55685132,0.79423445,0.51059256
-5.48974487,8.22856167,1.61047207,5.22612093,0.02330494,0.50233866,0.03670439,1.54683273,0.79240981,0.50372775
-5.48374187,8.21988188,1.63062939,5.22381988,0.02329483,0.50685417,0.03687318,1.54023221,0.79328334,0.49770188
-5.47773887,8.23410577,1.65332461,5.23868820,0.02328360,0.51200409,0.03714580,1.53703700,0.79679415,0.49256105
-5.47173587,8.27090324,1.67841109,5.27048295,0.02327341,0.51776384,0.03752371,1.53718949,0.80283744,0.48833480
-5.46573287,8.32968159,1.70571811,5.31876729,0.02326660,0.52410117,0.03800730,1.54058989,0.81126807,0.48503634
-5.45972986,8.40959423,1.73505350,5.38291614,0.02326564,0.53097573,0.03859600,1.54709908,0.82190494,0.48266276
-5.45372686,8.50955070,1.76620612,5.46212299,0.02327304,0.53833865,0.03928832,1.55654149,0.83453586,0.48119569
-5.44772386,8.62822848,1.79894829,5.55540819,0.02329126,0.54613224,0.04008191,1.56870833,0.84892294,0.48060195
-5.44172086,8.76408744,1.83303809,5.66162935,0.02332264,0.55428978,0.04097361,1.58336102,0.86480830,0.48083464
-5.43571786,8.91538738,1.86822171,5.77949413,0.02336931,0.56273561,0.04195952,1.60023490,0.88191999,0.48183426
-5.42971486,9.08020927,1.90423590,5.90757592,0.02343316,0.57138542,0.04303507,1.61904348,0.89997808,0.48353028
-5.42371186,9.25648041,1.94081042,6.04433246,0.02351572,0.58014691,0.04419505,1.63948293,0.91870059,0.48584277
-5.41770885,9.44200361,1.97767068,6.18812753,0.02361817,0.58892078,0.04543368,1.66123705,0.93780937,0.48868438
-5.41170585,9.63448987,2.01454044,6.33725533,0.02374128,0.59760211,0.04674464,1.68398247,0.95703565,0.49196236
-5.40570285,9.83159418,2.05114452,6.48996719,0.02388539,0.60608197,0.04812108,1.70739408,0.97612513,0.49558080
-5.39969985,10.03095322,2.08721145,6.64449985,0.02405042,0.61424934,0.04955569,1.73115037,0.99484252,0.49944286
-5.39369685,10.23022385,2.12247598,6.79910438,0.02423587,0.62199327,0.05104068,1.75493862,1.01297547,0.50345294
-5.38769385,10.42712109,2.15668131,6.95207485,0.02444079,0.62920505,0.05256780,1.77845965,1.03033763,0.50751873
-5.38169085,10.61945395,2.18958092,7.10177572,0.02466385,0.63578040,0.05412833,1.80143189,1.04677088,0.51155305
-5.37568784,10.80515790,2.22093997,7.24666667,0.02490329,0.64162164,0.05571308,1.82359462,1.06214659,0.51547536
-5.36968484,10.98232256,2.25053615,7.38532430,0.02515696,0.64663955,0.05731238,1.84471022,1.07636596,0.51921284
-5.36368184,11.14921365,2.27816003,7.51645965,0.02542231,0.65075505,0.05891608,1.86456526,1.08935929,0.52270111
-5.35767884,11.30428849,2.30361484,7.63893102,0.02569640,0.65390049,0.06051352,1.88297044,1.10108437,0.52588443
-5.35167584,11.44620467,2.32671591,7.75175189,0.02597589,0.65602061,0.06209355,1.89975943,1.11152387,0.52871549
-5.34567284,11.57382188,2.34728968,7.85409383,0.02625705,0.65707309,0.06364453,1.91478660,1.12068210,0.53115464
-5.33966983,11.68619752,2.36517259,7.94528461,0.02653575,0.65702871,0.06515437,1.92792396,1.12858094,0.53316888
-5.33366683,11.78257663,2.38020990,8.02480205,0.02680748,0.65587120,0.06661057,1.93905745,1.13525539,0.53473050
-5.32766383,11.86237743,2.39225469,8.09226429,0.02706734,0.65359673,0.06800026,1.94808286,1.14074881,0.53581544
-5.32166083,11.92517369,2.40116716,8.14741739,0.02731011,0.65021322,0.06931032,1.95490173,1.14510803,0.53640173
-5.31565783,11.97067543,2.40681437,8.19012124,0.02753028,0.64573944,0.07052748,1.95941758,1.14837867,0.53646786
-5.30965483,11.99870947,2.40907057,8.22033478,0.02772212,0.64020401,0.07163843,1.96153272,1.15060075,0.53599141
-5.30365183,12.00920127,2.40781820,8.23810163,0.02787979,0.63364436,0.07262999,1.96114597,1.15180486,0.53494793
-5.29764882,12.00215931,2.40294960,8.24353698,0.02799742,0.62610573,0.07348932,1.95815155,1.15200911,0.53331030
-5.29164582,11.97766332,2.39436935,8.23681662,0.02806931,0.61764022,0.07420404,1.95243925,1.15121692,0.53104850
-5.28564282,11.93585690,2.38199737,8.21816875,0.02809003,0.60830590,0.07476254,1.94389613,1.14941588,0.52813001
-5.27963982,11.87694523,2.36577241,8.18786884,0.02805461,0.59816610,0.07515414,1.93240954,1.14657763,0.52452069
-5.27363682,11.80119793,2.34565614,8.14623802,0.02795872,0.58728876,0.07536934,1.91787160,1.14265881,0.52018629
-5.26763382,11.70895685,2.32163737,8.09364466,0.02779885,0.57574592,0.07540010,1.90018487,1.13760316,0.51509433
-5.26163082,11.60064827,2.29373643,8.03050908,0.02757249,0.56361329,0.07524004,1.87926891,1.13134452,0.50921644
-5.25562781,11.47679858,2.26200948,7.95731087,0.02727828,0.55096986,0.07488473,1.85506760,1.12381066,0.50253096
-5.24962481,11.33805249,2.22655246,7.87459812,0.02691614,0.53789756,0.07433186,1.82755659,1.11492786,0.49502563
-5.24362181,11.18519226,2.18750471,7.78299792,0.02648739,0.52448096,0.07358148,1.79675075,1.10462589,0.48670026
-5.23761881,11.01915673,2.14505186,7.68322710,0.02599482,0.51080688,0.07263616,1.76271092,1.09284333,0.47756910
-5.23161581,10.84105857,2.09942802,7.57610241,0.02544273,0.49696401,0.07150117,1.72554979,1.07953279,0.46766297
-5.22561281,10.65219836,2.05091708,7.46254921,0.02483690,0.48304248,0.07018449,1.68543641,1.06466605,0.45703073
-5.21960980,10.45407430,1.99985300,7.34360777,0.02418456,0.46913327,0.06869696,1.64259900,1.04823870,0.44574015
-5.21360680,10.24838621,1.94661908,7.22043643,0.02349429,0.45532770,0.06705218,1.59732585,1.03027409,0.43387803
-5.20760380,10.03703319,1.89164611,7.09431106,0.02277586,0.44171672,0.06526648,1.54996418,1.01082660,0.42154950
-5.20160080,9.82210416,1.83540943,6.96662024,0.02204008,0.42839025,0.06335875,1.50091681,0.98998383,0.40887652
-5.19559780,9.60586115,1.77842489,6.83885597,0.02129858,0.41543639,0.06135020,1.45063674,0.96786780,0.39599560
-5.18959480,9.39071522,1.72124371,6.71259983,0.02056361,0.40294072,0.05926414,1.39961977,0.94463504,0.38305482
-5.18359180,9.17919571,1.66444641,6.58950483,0.01984774,0.39098548,0.05712554,1.34839534,0.92047552,0.37021025
-5.17758879,8.97391325,1.60863570,6.47127315,0.01916366,0.37964882,0.05496069,1.29751602,0.89561045,0.35762198
-5.17158579,8.77751774,1.55442865,6.35963047,0.01852388,0.36900409,0.05279670,1.24754586,0.87028917,0.34544980
-5.16558279,8.59265248,1.50244803,6.25629767,0.01794047,0.35911910,0.05066098,1.19904818,0.84478488,0.33384894
-5.15957979,8.42190592,1.45331309,6.16296062,0.01742486,0.35005550,0.04858076,1.15257313,0.81938973,0.32296576
-5.15357679,8.26776254,1.40762992,6.08123911,0.01698760,0.34186811,0.04658253,1.10864550,0.79440913,0.31293391
-5.14757379,8.13255446,1.36598143,6.01265597,0.01663811,0.33460439,0.04469150,1.06775329,0.77015561,0.30387082
-5.14157079,8.01841523,1.32891726,5.95860723,0.01638460,0.32830385,0.04293113,1.03033722,0.74694224,0.29587490
-5.13556778,7.92723731,1.29694366,5.92033439,0.01623385,0.32299763,0.04132264,0.99678174,0.72507603,0.28902333
-5.12956478,7.86063432,1.27051365,5.89889952,0.01619114,0.31870792,0.03988463,0.96740760,0.70485121,0.28337077
-5.12356178,7.81990915,1.25001754,5.89516386,0.01626021,0.31544763,0.03863275,0.94246630,0.68654283,0.27894877
-5.11755878,7.80602849,1.23577415,5.90977044,0.01644317,0.31321994,0.03757941,0.92213642,0.67040062,0.27576600
-5.11155578,7.81960427,1.22802270,5.94313093,0.01674058,0.31201790,0.03673369,0.90652189,0.65664339,0.27380919
-5.10555278,7.86088204,1.22691586,5.99541697,0.01715142,0.31182415,0.03610120,0.89565206,0.64545409,0.27304477
-5.09954977,7.92973616,1.23251388,6.06655560,0.01767325,0.31261057,0.03568414,0.88948358,0.63697558,0.27342095
-5.09354677,8.02567148,1.24478018,6.15622886,0.01830225,0.31433812,0.03548140,0.88790380,0.63130730,0.27487028
-5.08754377,8.14783070,1.26357849,6.26387699,0.01903341,0.31695665,0.03548876,0.89073536,0.62850282,0.27731240
-5.08154077,8.29500714,1.28867167,6.38870489,0.01986063,0.32040489,0.03569914,0.89774208,0.62856836,0.28065693
-5.07553777,8.46566186,1.31972242,6.52969137,0.02077697,0.32461053,0.03610291,0.90863541,0.63146232,0.28480631
-5.06953477,8.65794475,1.35629596,6.68560082,0.02177476,0.32949052,0.03668826,0.92308161,0.63709586,0.28965854
-5.06353177,8.86971881,1.39786465,6.85499695,0.02284582,0.33495157,0.03744159,0.94070920,0.64533436,0.29510956
-5.05752876,9.09858744,1.44381479,7.03625839,0.02398163,0.34089076,0.03834789,0.96111650,0.65599995,0.30105548
-5.05152576,9.34192417,1.49345538,7.22759606,0.02517349,0.34719663,0.03939114,0.98387920,0.66887494,0.30739431
-5.04552276,9.59690501,1.54602886,7.42707236,0.02641270,0.35375033,0.04055466,1.00855769,0.68370599,0.31402739
-5.03951976,9.86054316,1.60072369,7.63262229,0.02769064,0.36042719,0.04182151,1.03470417,0.70020916,0.32086043
-5.03351676,10.12972638,1.65668864,7.84207671,0.02899889,0.36709857,0.04317473,1.06186941,0.71807556,0.32780427
-5.02751376,10.40125707,1.71304831,8.05318804,0.03032931,0.37363393,0.04459764,1.08960919,0.73697751,0.33477527
-5.02151076,10.67189508,1.76891987,8.26365860,0.03167408,0.37990315,0.04607403,1.11749034,0.75657516,0.34169567
-5.01550775,10.93840344,1.82343035,8.47117158,0.03302569,0.38577915,0.04758832,1.14509639,0.77652334,0.34849361
-5.00950475,11.19759659,1.87573425,8.67342492,0.03437698,0.39114043,0.04912570,1.17203295,0.79647852,0.35510324
-5.00350175,11.44639088,1.92503078,8.86816756,0.03572104,0.39587388,0.05067217,1.19793261,0.81610577,0.36146478
-4.99749875,11.68185661,1.97058045,9.05323792,0.03705123,0.39987736,0.05221456,1.22245954,0.83508543,0.36752460
-4.99149575,11.90127062,2.01172039,9.22660377,0.03836109,0.40306226,0.05374055,1.24531359,0.85311950,0.37323542
-4.98549275,12.10216830,2.04787780,9.38640266,0.03964429,0.40535569,0.05523865,1.26623402,0.86993743,0.37855664
-4.97948974,12.28239354,2.07858136,9.53098179,0.04089460,0.40670247,0.05669809,1.28500264,0.88530130,0.38345469
-4.97348674,12.44014502,2.10346994,9.65893601,0.04210585,0.40706650,0.05810883,1.30144641,0.89901015,0.38790353
-4.96748374,12.57401715,2.12229846,9.76914258,0.04327189,0.40643176,0.05946147,1.31543931,0.91090345,0.39188520
-4.96148074,12.68303395,2.13494070,9.86079118,0.04438664,0.40480269,0.06074716,1.32690350,0.92086354,0.39539035
-4.95547774,12.76667432,2.14138897,9.93340788,0.04544413,0.40220393,0.06195762,1.33580973,0.92881706,0.39841873
-4.94947474,12.82488729,2.14175062,9.98687165,0.04643853,0.39867954,0.06308504,1.34217674,0.93473526,0.40097959
-4.94347174,12.85809613,2.13624174,10.02142245,0.04736428,0.39429160,0.06412211,1.34606992,0.93863335,0.40309188
-4.93746873,12.86719069,2.12517809,10.03766005,0.04821621,0.38911832,0.06506203,1.34759902,0.94056869,0.40478430
-4.93146573,12.85350748,2.10896397,10.03653305,0.04898966,0.38325169,0.06589850,1.34691498,0.94063819,0.40609506
-4.92546273,12.81879792,2.08807910,10.01931811,0.04968071,0.37679481,0.06662586,1.34420595,0.93897470,0.40707131
-4.91945973,12.76518518,2.06306444,9.98758959,0.05028626,0.36985899,0.06723913,1.33969266,0.93574276,0.40776836
-4.91345673,12.69511070,2.03450717,9.94318034,0.05080429,0.36256075,0.06773411,1.33362306,0.93113373,0.40824855
-4.90745373,12.61127210,2.00302558,9.88813468,0.05123398,0.35501881,0.06810758,1.32626655,0.92536038,0.40857978
-4.90145073,12.51655400,1.96925427,9.82465492,0.05157587,0.34735122,0.06835740,1.31790781,0.91865127,0.40883386
-4.89544772,12.41395417,1.93383015,9.75504315,0.05183198,0.33967270,0.06848269,1.30884045,0.91124485,0.40908458
-4.88944472,12.30650704,1.89737962,9.68164019,0.05200590,0.33209226,0.06848400,1.29936056,0.90338355,0.40940562
-4.88344172,12.19720718,1.86050721,9.60676357,0.05210284,0.32471125,0.06836344,1.28976035,0.89530803,0.40986836
-4.87743872,12.08893496,1.82378584,9.53264675,0.05212961,0.31762166,0.06812480,1.28032200,0.88725160,0.41053966
-4.87143572,11.98438667,1.78774888,9.46138145,0.05209455,0.31090501,0.06777367,1.27131181,0.87943491,0.41147960
-4.86543272,11.88601129,1.75288387,9.39486503,0.05200741,0.30463146,0.06731749,1.26297479,0.87206125,0.41273947
-4.85942971,11.79595552,1.71962800,9.33475452,0.05187918,0.29885941,0.06676551,1.25552983,0.86531219,0.41435979
-4.85342671,11.71601882,1.68836502,9.28242884,0.05172181,0.29363538,0.06612873,1.24916539,0.85934395,0.41636869
-4.84742371,11.64761931,1.65942354,9.23896016,0.05154797,0.28899418,0.06541981,1.24403599,0.85428436,0.41878062
-4.84142071,11.59177155,1.63307651,9.20509517,0.05137063,0.28495928,0.06465276,1.24025938,0.85023068,0.42159535
-4.83541771,11.54907628,1.60954159,9.18124672,0.05120276,0.28154341,0.06384277,1.23791457,0.84724803,0.42479757
-4.82941471,11.51972230,1.58898221,9.16749571,0.05105689,0.27874916,0.06300578,1.23704077,0.84536879,0.42835679
-4.82341171,11.50349982,1.57150929,9.16360290,0.05094470,0.27656982,0.06215813,1.23763716,0.84459274,0.43222789
-4.81740870,11.49982469,1.55718329,9.16902991,0.05087668,0.27499007,0.06131611,1.23966373,0.84488809,0.43635211
-4.81140570,11.50777225,1.54601665,9.18296836,0.05086171,0.27398680,0.06049551,1.24304298,0.84619330,0.44065854
-4.80540270,11.52611944,1.53797634,9.20437596,0.05090679,0.27352990,0.05971114,1.24766265,0.84841966,0.44506607
-4.79939970,11.55339365,1.53298684,9.23201790,0.05101675,0.27358297,0.05897641,1.25337933,0.85145463,0.44948586
-4.79339670,11.58792646,1.53093309,9.26451214,0.05119411,0.27410409,0.05830293,1.26002301,0.85516574,0.45382403
-4.78739370,11.62791044,1.53166389,9.30037676,0.05143899,0.27504652,0.05770016,1.26740236,0.85940501,0.45798469
-4.78139070,11.67145724,1.53499544,9.33807778,0.05174909,0.27635946,0.05717514,1.27531065,0.86401370,0.46187315
-4.77538769,11.71665506,1.54071518,9.37607590,0.05211984,0.27798879,0.05673236,1.28353228,0.86882730,0.46539917
-4.76938469,11.76162385,1.54858606,9.41287062,0.05254457,0.27987779,0.05637367,1.29184951,0.87368050,0.46848016
-4.76338169,11.80456673,1.55835106,9.44704069,0.05301485,0.28196804,0.05609832,1.30004941,0.87841207,0.47104417
-4.75737869,11.84381636,1.56973815,9.47727960,0.05352081,0.28420016,0.05590314,1.30793062,0.88286938,0.47303263
-4.75137569,11.87787514,1.58246546,9.50242571,0.05405163,0.28651484,0.05578276,1.31530988,0.88691252,0.47440265
-4.74537269,11.90544876,1.59624695,9.52148637,0.05459598,0.28885367,0.05572998,1.32202791,0.89041777,0.47512884
-4.73936968,11.92547233,1.61079807,9.53365596,0.05514253,0.29116020,0.05573617,1.32795463,0.89328045,0.47520453
-4.73336668,11.93712936,1.62584174,9.53832791,0.05568046,0.29338095,0.05579175,1.33299329,0.89541700,0.47464236
-4.72736368,11.93986343,1.64111424,9.53510124,0.05619991,0.29546640,0.05588665,1.33708364,0.89676620,0.47347429
-4.72136068,11.93338308,1.65637105,9.52378179,0.05669242,0.29737200,0.05601085,1.34020379,0.89728976,0.47175080
-4.71535768,11.91766049,1.67139234,9.50437925,0.05715125,0.29905911,0.05615482,1.34237077,0.89697201,0.46953964
-4.70935468,11.89292447,1.68598808,9.47710027,0.05757166,0.30049591,0.05630996,1.34363985,0.89581907,0.46692386
-4.70335168,11.85964866,1.70000245,9.44233863,0.05795108,0.30165810,0.05646897,1.34410239,0.89385733,0.46399939
-4.69734867,11.81853547,1.71331748,9.40066305,0.05828915,0.30252952,0.05662612,1.34388265,0.89113152,0.46087220
-4.69134567,11.77049643,1.72585562,9.35280302,0.05858766,0.30310255,0.05677743,1.34313329,0.88770241,0.45765511
-4.68534267,11.71662949,1.73758112,9.29963321,0.05885039,0.30337833,0.05692073,1.34202994,0.88364424,0.45446446
-4.67933967,11.65819359,1.74850009,9.24215648,0.05908288,0.30336662,0.05705566,1.34076497,0.87904210,0.45141659
-4.67333667,11.59658066,1.75865896,9.18148559,0.05929204,0.30308555,0.05718350,1.33954048,0.87398911,0.44862442
-4.66733367,11.53328540,1.76814146,9.11882348,0.05948573,0.30256093,0.05730696,1.33856103,0.86858376,0.44619416
-4.66133067,11.46987257,1.77706391,9.05544186,0.05967236,0.30182533,0.05742982,1.33802603,0.86292725,0.44422214
-4.65532766,11.40794205,1.78556893,8.99265786,0.05986034,0.30091692,0.05755663,1.33812218,0.85712097,0.44279210
-4.64932466,11.34909160,1.79381766,8.93180849,0.06005759,0.29987802,0.05769220,1.33901618,0.85126408,0.44197276
-4.64332166,11.29487758,1.80198067,8.87422277,0.06027113,0.29875337,0.05784121,1.34084791,0.84545130,0.44181594
