energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.40670335,2.06665155,0.00783254,0.06562553,0.32804038,1.51347955,0.00669764,0.33948368,0.21306118,0.13942499
-3.40070035,2.22299347,0.00851630,0.07095876,0.34838800,1.63435196,0.00725116,0.36129247,0.23085008,0.14571875
-3.39469735,2.38376882,0.00922821,0.07640405,0.36899650,1.75839709,0.00783192,0.38369175,0.24925163,0.15237922
-3.38869435,2.54690136,0.00995919,0.08189334,0.38961047,1.88403162,0.00843252,0.40639207,0.26804656,0.15929960
-3.38269135,2.71006854,0.01069883,0.08735147,0.40994608,2.00949388,0.00904440,0.42906656,0.28698553,0.16635558
-3.37668834,2.87075479,0.01143566,0.09269787,0.42969725,2.13288433,0.00965804,0.45135816,0.30579419,0.17340853
-3.37068534,3.02631592,0.01215737,0.09784864,0.44854328,2.25221406,0.01026313,0.47288869,0.32417965,0.18030947
-3.36468234,3.17405245,0.01285118,0.10271880,0.46615781,2.36546001,0.01084893,0.49326933,0.34183801,0.18690338
-3.35867934,3.31128945,0.01350421,0.10722487,0.48221883,2.47062477,0.01140449,0.51211219,0.35846288,0.19303409
-3.35267634,3.43545985,0.01410382,0.11128738,0.49641912,2.56579886,0.01191903,0.52904259,0.37375438,0.19854915
-3.34667334,3.54418788,0.01463803,0.11483355,0.50847696,2.64922293,0.01238225,0.54371146,0.38742848,0.20330485
-3.34067034,3.63536911,0.01509593,0.11779964,0.51814641,2.71934724,0.01278466,0.55580736,0.39922609,0.20717100
-3.33466733,3.70724363,0.01546801,0.12013319,0.52522685,2.77488585,0.01311789,0.56506765,0.40892171,0.21003530
-3.32866433,3.75845903,0.01574656,0.12179487,0.52957113,2.81486297,0.01337497,0.57128816,0.41633103,0.21180713
-3.32266133,3.78812022,0.01592586,0.12275986,0.53109206,2.83864946,0.01355052,0.57433106,0.42131732,0.21242068
-3.31665833,3.79582389,0.01600248,0.12301874,0.52976684,2.84598752,0.01364099,0.57413039,0.42379618,0.21183715
-3.31065533,3.78167565,0.01597540,0.12257781,0.52563917,2.83700256,0.01364471,0.57069509,0.42373846,0.21004605
-3.30465233,3.74628926,0.01584604,0.12145880,0.51881890,2.81220140,0.01356197,0.56410930,0.42117118,0.20706549
-3.29864932,3.69076770,0.01561828,0.11969804,0.50947927,2.77245707,0.01339498,0.55452997,0.41617650,0.20294147
-3.29264632,3.61666704,0.01529836,0.11734507,0.49785176,2.71898053,0.01314773,0.54218181,0.40888856,0.19774625
-3.28664332,3.52594470,0.01489465,0.11446077,0.48421876,2.65328095,0.01282591,0.52734985,0.39948862,0.19157582
-3.28064032,3.42089448,0.01441746,0.11111514,0.46890455,2.57711597,0.01243663,0.51037001,0.38819847,0.18454660
-3.27463732,3.30407123,0.01387868,0.10738472,0.45226472,2.49243448,0.01198815,0.49161797,0.37527265,0.17679162
-3.26863432,3.17820872,0.01329143,0.10334998,0.43467480,2.40131428,0.01148965,0.47149702,0.36098967,0.16845622
-3.26263132,3.04613411,0.01266967,0.09909253,0.41651835,2.30589737,0.01095084,0.45042530,0.34564272,0.15969349
-3.25662831,2.91068276,0.01202778,0.09469254,0.39817511,2.20832572,0.01038171,0.42882306,0.32953027,0.15065973
-3.25062531,2.77461688,0.01138016,0.09022626,0.38000980,2.11067995,0.00979218,0.40710035,0.31294703,0.14150998
-3.24462231,2.64055113,0.01074080,0.08576394,0.36236176,2.01492356,0.00919181,0.38564583,0.29617547,0.13239386
-3.23861931,2.51088796,0.01012290,0.08136801,0.34553600,1.92285441,0.00858961,0.36481685,0.27947848,0.12345187
-3.23261631,2.38776460,0.00953854,0.07709182,0.32979592,1.83606538,0.00799376,0.34493129,0.26309320,0.11481220
-3.22661331,2.27301335,0.00899837,0.07297874,0.31535782,1.75591500,0.00741149,0.32626134,0.24722637,0.10658817
-3.22061031,2.16813575,0.00851137,0.06906182,0.30238729,1.68350874,0.00684897,0.30902929,0.23205112,0.09887640
-3.21460730,2.07429079,0.00808465,0.06536381,0.29099769,1.61969101,0.00631127,0.29340537,0.21770547,0.09175561
-3.20860430,1.99229637,0.00772335,0.06189770,0.28125037,1.56504724,0.00580230,0.27950756,0.20429217,0.08528614
-3.20260130,1.92264306,0.00743053,0.05866751,0.27315672,1.51991529,0.00532490,0.26740321,0.19188007,0.07951006
-3.19659830,1.86551830,0.00720719,0.05566944,0.26668170,1.48440487,0.00488093,0.25711226,0.18050651,0.07445195
-3.19059530,1.82083907,0.00705232,0.05289322,0.26174868,1.45842321,0.00447131,0.24861166,0.17018079,0.07012000
-3.18459230,1.78829079,0.00696302,0.05032351,0.25824528,1.44170552,0.00409622,0.24184091,0.16088827,0.06650772
-3.17858929,1.76736997,0.00693461,0.04794143,0.25602995,1.43384812,0.00375523,0.23670817,0.15259489,0.06359575
-3.17258629,1.75742835,0.00696089,0.04572599,0.25493896,1.43434243,0.00344743,0.23309674,0.14525188,0.06135402
-3.16658329,1.75771610,0.00703431,0.04365546,0.25479356,1.44260813,0.00317158,0.23087165,0.13880041,0.05974391
-3.16058029,1.76742221,0.00714627,0.04170857,0.25540698,1.45802381,0.00292628,0.22988591,0.13317586,0.05872051
-3.15457729,1.78571020,0.00728742,0.03986549,0.25659117,1.47995365,0.00271007,0.22998646,0.12831179,0.05823470
-3.14857429,1.81174781,0.00744789,0.03810864,0.25816291,1.50776917,0.00252155,0.23101932,0.12414312,0.05823523
-3.14257129,1.84472972,0.00761769,0.03642323,0.25994924,1.54086530,0.00235946,0.23283414,0.12060880,0.05867050
-3.13656828,1.88389280,0.00778690,0.03479759,0.26179202,1.57867024,0.00222275,0.23528771,0.11765367,0.05949016
-3.13056528,1.92852375,0.00794605,0.03322328,0.26355160,1.62064916,0.00211061,0.23824664,0.11522959,0.06064640
-3.12456228,1.97795952,0.00808631,0.03169499,0.26510945,1.66630213,0.00202252,0.24158915,0.11329596,0.06209503
-3.11855928,2.03158123,0.00819978,0.03021035,0.26636977,1.71515687,0.00195824,0.24520589,0.11181960,0.06379623
-3.11255628,2.08880270,0.00827966,0.02876953,0.26726014,1.76675725,0.00191778,0.24900002,0.11077403,0.06571497
-3.10655328,2.14905507,0.00832041,0.02737479,0.26773120,1.82064884,0.00190141,0.25288664,0.11013849,0.06782131
-3.10055028,2.21176882,0.00831790,0.02602998,0.26775548,1.87636288,0.00190959,0.25679157,0.10989654,0.07009029
-3.09454727,2.27635525,0.00826943,0.02474003,0.26732547,1.93340001,0.00194295,0.26064977,0.11003449,0.07250176
-3.08854427,2.34218884,0.00817375,0.02351042,0.26645107,1.99121545,0.00200220,0.26440357,0.11053984,0.07503993
-3.08254127,2.40859230,0.00803110,0.02234668,0.26515662,2.04920692,0.00208812,0.26800072,0.11139969,0.07769284
-3.07653827,2.47482577,0.00784304,0.02125405,0.26347756,2.10670654,0.00220149,0.27139258,0.11259928,0.08045174
-3.07053527,2.54008129,0.00761243,0.02023703,0.26145708,2.16297781,0.00234301,0.27453258,0.11412072,0.08331039
-3.06453227,2.60348350,0.00734321,0.01929919,0.25914270,2.21721831,0.00251329,0.27737493,0.11594203,0.08626441
-3.05852926,2.66409709,0.00704029,0.01844296,0.25658319,2.26856854,0.00271278,0.27987387,0.11803642,0.08931054
-3.05252626,2.72094096,0.00670935,0.01766952,0.25382583,2.31612676,0.00294171,0.28198344,0.12037192,0.09244613
-3.04652326,2.77300882,0.00635662,0.01697881,0.25091411,2.35896957,0.00320011,0.28365773,0.12291134,0.09566858
-3.04052026,2.81929542,0.00598874,0.01636956,0.24788612,2.39617730,0.00348777,0.28485181,0.12561254,0.09897500
-3.03451726,2.85882727,0.00561251,0.01583946,0.24477357,2.42686314,0.00380422,0.28552300,0.12842907,0.10236192
-3.02851426,2.89069642,0.00523479,0.01538528,0.24160156,2.45020472,0.00414873,0.28563272,0.13131106,0.10582522
-3.02251126,2.91409557,0.00486232,0.01500313,0.23838897,2.46547639,0.00452039,0.28514855,0.13420641,0.10936020
-3.01650825,2.92835283,0.00450160,0.01468873,0.23514960,2.47208077,0.00491808,0.28404654,0.13706216,0.11296173
-3.01050525,2.93296423,0.00415877,0.01443765,0.23189392,2.46957773,0.00534058,0.28231349,0.13982615,0.11662462
-3.00450225,2.92762238,0.00383960,0.01424566,0.22863124,2.45770944,0.00578662,0.27994921,0.14244876,0.12034406
-2.99849925,2.91223964,0.00354939,0.01410896,0.22537240,2.43642002,0.00625496,0.27696837,0.14488480,0.12411613
-2.99249625,2.88696474,0.00329299,0.01402454,0.22213262,2.40586884,0.00674453,0.27340212,0.14709550,0.12793841
-2.98649325,2.85219178,0.00307478,0.01399038,0.21893456,2.36643669,0.00725446,0.26929904,0.14905043,0.13181056
-2.98049025,2.80856121,0.00289868,0.01400577,0.21581129,2.31872448,0.00778429,0.26472556,0.15072952,0.13573492
-2.97448724,2.75695266,0.00276817,0.01407150,0.21280922,2.26354450,0.00833397,0.25976573,0.15212491,0.13971693
-2.96848424,2.69846976,0.00268637,0.01419004,0.20999065,2.20190453,0.00890404,0.25452027,0.15324269,0.14376560
-2.96248124,2.63441783,0.00265597,0.01436572,0.20743600,2.13498568,0.00949564,0.24910502,0.15410448,0.14789367
-2.95647824,2.56627502,0.00267935,0.01460482,0.20524550,2.06411467,0.01011062,0.24364877,0.15474866,0.15211768
-2.95047524,2.49565832,0.00275850,0.01491564,0.20354036,1.99073199,0.01075148,0.23829057,0.15523138,0.15645772
-2.94447224,2.42428565,0.00289509,0.01530850,0.20246318,1.91635687,0.01142144,0.23317666,0.15562709,0.16093708
-2.93846923,2.35393525,0.00309039,0.01579568,0.20217776,1.84255081,0.01212426,0.22845708,0.15602870,0.16558153
-2.93246623,2.28640402,0.00334526,0.01639133,0.20286806,1.77088050,0.01286424,0.22428217,0.15654715,0.17041842
-2.92646323,2.22346588,0.00366012,0.01711132,0.20473638,1.70288167,0.01364598,0.22079905,0.15731046,0.17547559
-2.92046023,2.16683136,0.00403484,0.01797296,0.20800076,1.64002466,0.01447421,0.21814818,0.15846214,0.18078006
-2.91445723,2.11810950,0.00446868,0.01899471,0.21289150,1.58368276,0.01535354,0.21646014,0.16015899,0.18635665
-2.90845423,2.07877276,0.00496023,0.02019583,0.21964684,1.53510370,0.01628818,0.21585269,0.16256823,0.19222643
-2.90245123,2.05012554,0.00550730,0.02159594,0.22850793,1.49538498,0.01728167,0.21642825,0.16586397,0.19840528
-2.89644822,2.03327683,0.00610687,0.02321448,0.23971288,1.46545306,0.01833655,0.21827172,0.17022309,0.20490244
-2.89044522,2.02911704,0.00675499,0.02507014,0.25349027,1.44604661,0.01945410,0.22144869,0.17582055,0.21171918
-2.88444222,2.03829923,0.00744674,0.02718026,0.27005186,1.43770366,0.02063402,0.22600416,0.18282416,0.21884770
-2.87843922,2.06122472,0.00817623,0.02956013,0.28958499,1.44075254,0.02187426,0.23196151,0.19138906,0.22627020
-2.87243622,2.09803293,0.00893654,0.03222224,0.31224448,1.45530636,0.02317078,0.23932190,0.20165187,0.23395830
-2.86643322,2.14859542,0.00971981,0.03517562,0.33814447,1.48126088,0.02451747,0.24806396,0.21372480,0.24187274
-2.86043022,2.21251405,0.01051725,0.03842501,0.36735034,1.51829548,0.02590605,0.25814367,0.22768981,0.24996338
-2.85442721,2.28912315,0.01131928,0.04197022,0.39987086,1.56587721,0.02732616,0.26949460,0.24359314,0.25816953
-2.84842421,2.37749582,0.01211564,0.04580545,0.43565119,1.62326770,0.02876543,0.28202822,0.26144023,0.26642066
-2.84242121,2.47645422,0.01289557,0.04991871,0.47456663,1.68953309,0.03020967,0.29563450,0.28119151,0.27463734
-2.83641821,2.58458423,0.01364799,0.05429133,0.51641777,1.76355689,0.03164316,0.31018269,0.30275898,0.28273242
-2.83041521,2.70025423,0.01436178,0.05889771,0.56092728,1.84405589,0.03304897,0.32552234,0.32600410,0.29061253
-2.82441221,2.82163848,0.01502595,0.06370510,0.60773852,1.92959924,0.03440934,0.34148461,0.35073690,0.29817971
-2.81840920,2.94674483,0.01562996,0.06867372,0.65641645,2.01863070,0.03570610,0.35788390,0.37671665,0.30533318
-2.81240620,3.07344685,0.01616396,0.07375697,0.70645088,2.10949405,0.03692115,0.37451981,0.40365408,0.31197129
-2.80640320,3.19952020,0.01661902,0.07890201,0.75726229,2.20046152,0.03803689,0.39117964,0.43121530,0.31799348
-2.80040020,3.32268285,0.01698741,0.08405045,0.80821021,2.28976503,0.03903667,0.40764121,0.45902734,0.32330226
-2.79439720,3.44063851,0.01726281,0.08913936,0.85860417,2.37562979,0.03990524,0.42367624,0.48668526,0.32780533
-2.78839420,3.55112265,0.01744044,0.09410251,0.90771701,2.45630957,0.04062909,0.43905412,0.51376068,0.33141744
-2.78239120,3.65195002,0.01751726,0.09887170,0.95480017,2.53012303,0.04119680,0.45354615,0.53981159,0.33406242
-2.77638819,3.74106248,0.01749204,0.10337837,0.99910081,2.59549017,0.04159932,0.46693002,0.56439302,0.33567489
-2.77038519,3.81657585,0.01736538,0.10755528,1.03987994,2.65096778,0.04183016,0.47899463,0.58706834,0.33620197
-2.76438219,3.87682441,0.01713973,0.11133818,1.07643128,2.69528285,0.04188552,0.48954487,0.60742085,0.33560474
-2.75837919,3.92040141,0.01681932,0.11466760,1.10810001,2.72736282,0.04176439,0.49840641,0.62506514,0.33385945
-2.75237619,3.94619424,0.01641002,0.11749049,1.13430076,2.74636161,0.04146852,0.50543019,0.63965787,0.33095847
-2.74637319,3.95341301,0.01591923,0.11976174,1.15453425,2.75168028,0.04100240,0.51049647,0.65090759,0.32691100
-2.74037019,3.94161120,0.01535564,0.12144557,1.16840190,2.74298169,0.04037313,0.51351832,0.65858317,0.32174330
-2.73436718,3.91069770,0.01472903,0.12251661,1.17561774,2.72019831,0.03959029,0.51444431,0.66252056,0.31549866
-2.72836418,3.86093943,0.01405000,0.12296072,1.17601725,2.68353297,0.03866578,0.51326034,0.66262758,0.30823695
-2.72236118,3.79295458,0.01332974,0.12277552,1.16956273,2.63345227,0.03761355,0.50999045,0.65888658,0.30003375
-2.71635818,3.70769641,0.01257973,0.12197054,1.15634495,2.57067296,0.03644942,0.50469667,0.65135487,0.29097922
-2.71035518,3.60642818,0.01181152,0.12056705,1.13658106,2.49614168,0.03519079,0.49747782,0.64016289,0.28117645
-2.70435218,3.49069023,0.01103645,0.11859749,1.11060878,2.41100878,0.03385639,0.48846734,0.62551029,0.27073971
-2.69834917,3.36226017,0.01026545,0.11610469,1.07887721,2.31659722,0.03246600,0.47783025,0.60766000,0.25979230
-2.69234617,3.22310785,0.00950883,0.11314068,1.04193455,2.21436764,0.03104013,0.46575932,0.58693065,0.24846432
-2.68634317,3.07534661,0.00877614,0.10976533,1.00041330,2.10588093,0.02959975,0.45247075,0.56368758,0.23689029
-2.68034017,2.92118257,0.00807600,0.10604477,0.95501356,1.99275958,0.02816591,0.43819932,0.53833285,0.22520678
-2.67433717,2.76286369,0.00741601,0.10204971,0.90648497,1.87664917,0.02675949,0.42319339,0.51129469,0.21355007
-2.66833417,2.60263042,0.00680270,0.09785362,0.85560816,1.75918127,0.02540077,0.40770986,0.48301676,0.20205401
-2.66233117,2.44266922,0.00624149,0.09353094,0.80317629,1.64193892,0.02410915,0.39200926,0.45394753,0.19084796
-2.65632816,2.28507062,0.00573663,0.08915536,0.74997729,1.52642563,0.02290277,0.37635114,0.42453042,0.18005509
-2.65032516,2.13179256,0.00529128,0.08479813,0.69677757,1.41403877,0.02179817,0.36098989,0.39519464,0.16979095
-2.64432216,1.98463020,0.00490751,0.08052656,0.64430739,1.30604780,0.02080995,0.34617109,0.36634732,0.16016233
-2.63831916,1.84519229,0.00458634,0.07640270,0.59324861,1.20357783,0.01995044,0.33212842,0.33836695,0.15126647
-2.63231616,1.71488467,0.00432783,0.07248222,0.54422473,1.10759847,0.01922949,0.31908119,0.31159827,0.14319060
-2.62631316,1.59490054,0.00413115,0.06881351,0.49779360,1.01891787,0.01865414,0.30723251,0.28634868,0.13601179
-2.62031016,1.48621723,0.00399463,0.06543707,0.45444268,0.93818179,0.01822853,0.29676794,0.26288612,0.12979706
-2.61430715,1.38959901,0.00391589,0.06238508,0.41458668,0.86587692,0.01795372,0.28785475,0.24143827,0.12460372
-2.60830415,1.30560491,0.00389190,0.05968129,0.37856747,0.80233819,0.01782771,0.28064156,0.22219309,0.12047990
-2.60230115,1.23460090,0.00391911,0.05734108,0.34665584,0.74775909,0.01784547,0.27525831,0.20530018,0.11746520
-2.59629815,1.17677531,0.00399350,0.05537174,0.31905485,0.70220435,0.01799906,0.27181650,0.19087310,0.11559135
-2.59029515,1.13215648,0.00411073,0.05377298,0.29590429,0.66562423,0.01827790,0.27040955,0.17899209,0.11488299
-2.58429215,1.10063157,0.00426619,0.05253753,0.27728581,0.63786956,0.01866904,0.27111319,0.16970713,0.11535821
-2.57828914,1.08196572,0.00445514,0.05165197,0.26322846,0.61870696,0.01915759,0.27398580,0.16304101,0.11702912
-2.57228614,1.07582033,0.00467276,0.05109757,0.25371409,0.60783338,0.01972710,0.27906861,0.15899213,0.11990214
-2.56628314,1.08177003,0.00491429,0.05085121,0.24868253,0.60488964,0.02036014,0.28638562,0.15753710,0.12397814
-2.56028014,1.09931738,0.00517504,0.05088641,0.24803601,0.60947228,0.02103878,0.29594335,0.15863260,0.12925231
-2.55427714,1.12790496,0.00545055,0.05117425,0.25164292,0.62114363,0.02174512,0.30773016,0.16221679,0.13571370
-2.54827414,1.16692455,0.00573656,0.05168430,0.25934069,0.63943966,0.02246183,0.32171533,0.16820997,0.14334454
-2.54227114,1.21572304,0.00602911,0.05238554,0.27093778,0.66387571,0.02317262,0.33784778,0.17651465,0.15211931
-2.53626813,1.27360547,0.00632456,0.05324710,0.28621483,0.69395008,0.02386266,0.35605452,0.18701503,0.16200351
-2.53026513,1.33983514,0.00661957,0.05423892,0.30492522,0.72914561,0.02451892,0.37623895,0.19957605,0.17295230
-2.52426213,1.41363135,0.00691111,0.05533236,0.32679500,0.76892963,0.02513044,0.39827904,0.21404212,0.18490898
-2.51825913,1.49416548,0.00719645,0.05650050,0.35152270,0.81275253,0.02568846,0.42202552,0.23023584,0.19780353
-2.51225613,1.58055591,0.00747310,0.05771850,0.37877901,0.86004558,0.02618649,0.44730037,0.24795682,0.21155112
-2.50625313,1.67186286,0.00773876,0.05896367,0.40820675,0.91021834,0.02662024,0.47389558,0.26698082,0.22605098
-2.50025013,1.76708393,0.00799129,0.06021548,0.43942136,0.96265626,0.02698750,0.50157260,0.28705960,0.24118543
-2.49424712,1.86515138,0.00822860,0.06145546,0.47201215,1.01671910,0.02728785,0.53006248,0.30792149,0.25681956
-2.48824412,1.96493181,0.00844865,0.06266699,0.50554436,1.07174048,0.02752243,0.55906698,0.32927293,0.27280133
-2.48224112,2.06522931,0.00864935,0.06383501,0.53956248,1.12702919,0.02769353,0.58826079,0.35080114,0.28896245
-2.47623812,2.16479248,0.00882859,0.06494578,0.57359459,1.18187246,0.02780427,0.61729490,0.37217794,0.30511999
-2.47023512,2.26232571,0.00898414,0.06598653,0.60715795,1.23554151,0.02785823,0.64580131,0.39306467,0.32107879
-2.46423212,2.35650504,0.00911374,0.06694516,0.63976563,1.28729938,0.02785906,0.67339893,0.41311822,0.33663468
-2.45822911,2.44599823,0.00921507,0.06781007,0.67093422,1.33641100,0.02781021,0.69970061,0.43199795,0.35157846
-2.45222611,2.52948871,0.00928584,0.06856991,0.70019227,1.38215529,0.02771467,0.72432130,0.44937332,0.36570047
-2.44622311,2.60570273,0.00932382,0.06921353,0.72708923,1.42383887,0.02757478,0.74688682,0.46493189,0.37879583
-2.44022011,2.67343854,0.00932696,0.06972999,0.75120464,1.46081086,0.02739211,0.76704324,0.47838746,0.39066984
-2.43421711,2.73159660,0.00929346,0.07010862,0.77215723,1.49247819,0.02716741,0.78446631,0.48948789,0.40114361
-2.42821411,2.77920930,0.00922190,0.07033919,0.78961351,1.51832070,0.02690069,0.79887063,0.49802235,0.41005953
-2.42221111,2.81546886,0.00911131,0.07041217,0.80329547,1.53790520,0.02659127,0.81001815,0.50382755,0.41728632
-2.41620810,2.83975193,0.00896128,0.07031904,0.81298725,1.55089794,0.02623794,0.81772558,0.50679266,0.42272344
-2.41020510,2.85163964,0.00877206,0.07005256,0.81854023,1.55707471,0.02583917,0.82187035,0.50686277,0.42630467
-2.40420210,2.85093190,0.00854454,0.06960719,0.81987646,1.55632798,0.02539330,0.82239486,0.50404053,0.42800055
-2.39819910,2.83765519,0.00828037,0.06897937,0.81699028,1.54867071,0.02489878,0.81930861,0.49838595,0.42781954
-2.39219610,2.81206312,0.00798189,0.06816780,0.80994785,1.53423651,0.02435439,0.81268833,0.49001439,0.42580798
-2.38619310,2.77462979,0.00765214,0.06717371,0.79888487,1.51327604,0.02375943,0.80267584,0.47909270,0.42204851
-2.38019010,2.72603588,0.00729478,0.06600099,0.78400226,1.48614980,0.02311393,0.78947376,0.46583378,0.41665730
-2.37418709,2.66714826,0.00691401,0.06465629,0.76556024,1.45331755,0.02241875,0.77333940,0.45048975,0.40977998
-2.36818409,2.59899384,0.00651446,0.06314899,0.74387080,1.41532476,0.02167571,0.75457683,0.43334401,0.40158658
-2.36218109,2.52272888,0.00610107,0.06149107,0.71928902,1.37278680,0.02088764,0.73352777,0.41470259,0.39226566
-2.35617809,2.43960524,0.00567895,0.05969699,0.69220348,1.32637140,0.02005840,0.71056152,0.39488521,0.38201789
-2.35017509,2.35093487,0.00525323,0.05778336,0.66302623,1.27678027,0.01919285,0.68606449,0.37421627,0.37104949
-2.34417209,2.25805436,0.00482895,0.05576863,0.63218249,1.22473066,0.01829678,0.66042976,0.35301630,0.35956568
-2.33816908,2.16229084,0.00441091,0.05367276,0.60010070,1.17093750,0.01737684,0.63404712,0.33159413,0.34776460
-2.33216608,2.06493082,0.00400354,0.05151674,0.56720303,1.11609689,0.01644039,0.60729410,0.31024003,0.33583192
-2.32616308,1.96719294,0.00361084,0.04932230,0.53389683,1.06087162,0.01549539,0.58052818,0.28922006,0.32393633
-2.32016008,1.87020570,0.00323630,0.04711141,0.50056707,1.00587901,0.01455023,0.55408055,0.26877180,0.31222618
-2.31415708,1.77499061,0.00288283,0.04490596,0.46757011,0.95168151,0.01361357,0.52825154,0.24910142,0.30082729
-2.30815408,1.68245116,0.00255276,0.04272746,0.43522884,0.89878015,0.01269418,0.50330784,0.23038216,0.28984204
-2.30215108,1.59336743,0.00224781,0.04059667,0.40382921,0.84761087,0.01180078,0.47948132,0.21275413,0.27934964
-2.29614807,1.50839596,0.00196914,0.03853342,0.37361817,0.79854354,0.01094188,0.45696946,0.19632524,0.26940748
-2.29014507,1.42807419,0.00171736,0.03655641,0.34480291,0.75188336,0.01012566,0.43593704,0.18117312,0.26005346
-2.28414207,1.35282869,0.00149259,0.03468302,0.31755127,0.70787431,0.00935976,0.41651878,0.16734776,0.25130896
-2.27813907,1.28298589,0.00129454,0.03292926,0.29199315,0.66670400,0.00865122,0.39882274,0.15487470,0.24318226
-2.27213607,1.21878449,0.00112256,0.03130961,0.26822274,0.62850966,0.00800637,0.38293377,0.14375847,0.23567221
-2.26613307,1.16038813,0.00097569,0.02983700,0.24630135,0.59338441,0.00743065,0.36891705,0.13398605,0.22877164
-2.26013007,1.10789750,0.00085279,0.02852271,0.22626059,0.56138365,0.00692862,0.35682103,0.12553025,0.22247064
-2.25412706,1.06136084,0.00075255,0.02737632,0.20810577,0.53253079,0.00650379,0.34667972,0.11835266,0.21675904
-2.24812406,1.02078226,0.00067361,0.02640558,0.19181932,0.50682225,0.00615866,0.33851398,0.11240626,0.21162839
-2.24212106,0.98612722,0.00061458,0.02561636,0.17736405,0.48423137,0.00589456,0.33233181,0.10763741,0.20707292
-2.23611806,0.95732529,0.00057410,0.02501247,0.16468618,0.46471100,0.00571174,0.32812754,0.10398732,0.20308978
-2.23011506,0.93427001,0.00055091,0.02459559,0.15371811,0.44819497,0.00560926,0.32588004,0.10139304,0.19967838
-2.22411206,0.91681641,0.00054386,0.02436509,0.14438079,0.43459841,0.00558505,0.32555016,0.09978783,0.19683899
-2.21810905,0.90477664,0.00055197,0.02431792,0.13658578,0.42381725,0.00563594,0.32707764,0.09910127,0.19457082
-2.21210605,0.89791461,0.00057446,0.02444852,0.13023706,0.41572707,0.00575769,0.33037780,0.09925903,0.19286966
-2.20610305,0.89594048,0.00061074,0.02474875,0.12523252,0.41018178,0.00594508,0.33533843,0.10018253,0.19172541
-2.20010005,0.89850593,0.00066048,0.02520791,0.12146540,0.40701253,0.00619204,0.34181729,0.10178860,0.19111965
-2.19409705,0.90520120,0.00072362,0.02581284,0.11882555,0.40602716,0.00649172,0.34964048,0.10398927,0.19102359
-2.18809405,0.91555462,0.00080037,0.02654807,0.11720075,0.40701050,0.00683673,0.35860215,0.10669185,0.19139650
-2.18209105,0.92903541,0.00089124,0.02739609,0.11647811,0.40972601,0.00721925,0.36846569,0.10979934,0.19218494
-2.17608804,0.94505996,0.00099703,0.02833776,0.11654548,0.41391867,0.00763127,0.37896663,0.11321129,0.19332270
-2.17008504,0.96300205,0.00111888,0.02935275,0.11729311,0.41931934,0.00806480,0.38981734,0.11682504,0.19473179
-2.16408204,0.98220651,0.00125822,0.03042008,0.11861534,0.42565055,0.00851208,0.40071325,0.12053751,0.19632418
-2.15807904,1.00200617,0.00141676,0.03151879,0.12041240,0.43263339,0.00896580,0.41134080,0.12424729,0.19800452
-2.15207604,1.02174124,0.00159651,0.03262854,0.12259217,0.43999544,0.00941934,0.42138633,0.12785701,0.19967347
-2.14607304,1.04078020,0.00179968,0.03373026,0.12507194,0.44747911,0.00986691,0.43054596,0.13127599,0.20123154
-2.14007004,1.05854120,0.00202866,0.03480679,0.12777987,0.45485002,0.01030375,0.43853572,0.13442279,0.20258334
-2.13406703,1.07451249,0.00228593,0.03584345,0.13065626,0.46190499,0.01072622,0.44510146,0.13722782,0.20364176
-2.12806403,1.08827099,0.00257396,0.03682842,0.13365432,0.46847897,0.01113186,0.45002810,0.13963549,0.20433200
-2.12206103,1.09949756,0.00289513,0.03775310,0.13674047,0.47445056,0.01151940,0.45314762,0.14160614,0.20459514
-2.11605803,1.10798806,0.00325153,0.03861225,0.13989408,0.47974563,0.01188872,0.45434539,0.14311726,0.20439096
-2.11005503,1.11365943,0.00364490,0.03940392,0.14310653,0.48433873,0.01224072,0.45356439,0.14416420,0.20370000
-2.10405203,1.11655024,0.00407639,0.04012929,0.14637973,0.48825217,0.01257716,0.45080723,0.14476016,0.20252453
-2.09804902,1.11681550,0.00454649,0.04079224,0.14972399,0.49155259,0.01290042,0.44613554,0.14493541,0.20088842
-2.09204602,1.11471598,0.00505480,0.04139880,0.15315543,0.49434533,0.01321326,0.43966711,0.14473592,0.19883605
-2.08604302,1.11060240,0.00559995,0.04195650,0.15669304,0.49676657,0.01351851,0.43157051,0.14422130,0.19643001
-2.08004002,1.10489550,0.00617945,0.04247358,0.16035544,0.49897394,0.01381882,0.42205782,0.14346235,0.19374811
-2.07403702,1.09806285,0.00678962,0.04295817,0.16415774,0.50113587,0.01411631,0.41137556,0.14253814,0.19087950
-2.06803402,1.09059386,0.00742555,0.04341745,0.16810849,0.50342041,0.01441233,0.39979447,0.14153307,0.18792035
-2.06203102,1.08297435,0.00808108,0.04385697,0.17220700,0.50598409,0.01470727,0.38759858,0.14053383,0.18496934
-2.05602801,1.07566210,0.00874888,0.04427992,0.17644128,0.50896150,0.01500035,0.37507414,0.13962665,0.18212305
-2.05002501,1.06906486,0.00942056,0.04468665,0.18078674,0.51245623,0.01528958,0.36249897,0.13889501,0.17947174
-2.04402201,1.06352199,0.01008684,0.04507436,0.18520566,0.51653373,0.01557173,0.35013276,0.13841784,0.17709561
