energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.28064032,2.43203078,1.33386071,1.32821570,0.00072432,0.01074825,0.00485927,0.12694886,0.26935989,0.59055324
-3.27463732,2.32444540,1.24927244,1.26702597,0.00062511,0.01019036,0.00453252,0.12178994,0.25329935,0.58007942
-3.26863432,2.21346763,1.16497912,1.20405043,0.00053592,0.00962140,0.00420543,0.11632947,0.23724230,0.56754603
-3.26263132,2.09985868,1.08165601,1.13973395,0.00045646,0.00904599,0.00388124,0.11061785,0.22131277,0.55299110
-3.25662831,1.98440605,0.99991679,1.07453196,0.00038631,0.00846865,0.00356303,0.10470880,0.20562576,0.53649920
-3.25062531,1.86791973,0.92030956,1.00890678,0.00032494,0.00789375,0.00325362,0.09865847,0.19028676,0.51820278
-3.24462231,1.75122639,0.84331434,0.94332314,0.00027175,0.00732550,0.00295553,0.09252465,0.17539151,0.49828169
-3.23861931,1.63516190,0.76934205,0.87824304,0.00022609,0.00676787,0.00267097,0.08636577,0.16102593,0.47696088
-3.23261631,1.52056219,0.69873475,0.81412001,0.00018728,0.00622459,0.00240182,0.08023992,0.14726609,0.45450638
-3.22661331,1.40825294,0.63176704,0.75139316,0.00015467,0.00569912,0.00214961,0.07420386,0.13417830,0.43121978
-3.22061031,1.29903838,0.56864843,0.69048119,0.00012760,0.00519459,0.00191554,0.06831205,0.12181928,0.40743140
-3.21460730,1.19368988,0.50952661,0.63177675,0.00010545,0.00471381,0.00170049,0.06261580,0.11023638,0.38349249
-3.20860430,1.09293471,0.45449146,0.57564131,0.00008766,0.00425925,0.00150500,0.05716242,0.09946777,0.35976676
-3.20260130,0.99744557,0.40357960,0.52240094,0.00007370,0.00383304,0.00132936,0.05199464,0.08954280,0.33662155
-3.19659830,0.90783131,0.35677957,0.47234307,0.00006310,0.00343695,0.00117359,0.04715002,0.08048225,0.31441905
-3.19059530,0.82462918,0.31403734,0.42571452,0.00005546,0.00307242,0.00103750,0.04266069,0.07229874,0.29350777
-3.18459230,0.74829901,0.27526203,0.38272070,0.00005042,0.00274059,0.00092071,0.03855305,0.06499703,0.27421459
-3.17858929,0.67921928,0.24033197,0.34352627,0.00004769,0.00244232,0.00082267,0.03484785,0.05857448,0.25683753
-3.17258629,0.61768539,0.20910064,0.30825693,0.00004702,0.00217826,0.00074274,0.03156024,0.05302141,0.24163951
-3.16658329,0.56390982,0.18140266,0.27700242,0.00004820,0.00194883,0.00068015,0.02870004,0.04832152,0.22884302
-3.16058029,0.51802424,0.15705960,0.24982046,0.00005106,0.00175438,0.00063408,0.02627209,0.04445232,0.21862603
-3.15457729,0.48008324,0.13588548,0.22674143,0.00005547,0.00159513,0.00060365,0.02427676,0.04138555,0.21111892
-3.14857429,0.45006949,0.11769197,0.20777365,0.00006132,0.00147131,0.00058794,0.02271041,0.03908760,0.20640257
-3.14257129,0.42789997,0.10229304,0.19290880,0.00006853,0.00138318,0.00058602,0.02156603,0.03751992,0.20450756
-3.13656828,0.41343302,0.08950916,0.18212740,0.00007702,0.00133107,0.00059694,0.02083377,0.03663951,0.20541442
-3.13056528,0.40647586,0.07917076,0.17540390,0.00008673,0.00131545,0.00061971,0.02050166,0.03639930,0.20905492
-3.12456228,0.40679235,0.07112115,0.17271132,0.00009761,0.00133692,0.00065336,0.02055609,0.03674872,0.21531434
-3.11855928,0.41411067,0.06521858,0.17402499,0.00010959,0.00139624,0.00069688,0.02098248,0.03763417,0.22403470
-3.11255628,0.42813071,0.06133767,0.17932530,0.00012263,0.00149436,0.00074928,0.02176579,0.03899965,0.23501880
-3.10655328,0.44853096,0.05936995,0.18859933,0.00013666,0.00163236,0.00080953,0.02289096,0.04078740,0.24803518
-3.10055028,0.47497473,0.05922369,0.20184106,0.00015163,0.00181146,0.00087658,0.02434340,0.04293862,0.26282370
-3.09454727,0.50711540,0.06082301,0.21905022,0.00016745,0.00203291,0.00094939,0.02610927,0.04539428,0.27910182
-3.08854427,0.54460077,0.06410614,0.24022970,0.00018407,0.00229800,0.00102687,0.02817575,0.04809596,0.29657133
-3.08254127,0.58707615,0.06902317,0.26538149,0.00020140,0.00260794,0.00110797,0.03053116,0.05098677,0.31492539
-3.07653827,0.63418626,0.07553308,0.29450130,0.00021935,0.00296375,0.00119160,0.03316500,0.05401222,0.33385569
-3.07053527,0.68557569,0.08360027,0.32757196,0.00023784,0.00336618,0.00127668,0.03606783,0.05712119,0.35305956
-3.06453227,0.74088809,0.09319079,0.36455580,0.00025678,0.00381560,0.00136217,0.03923101,0.06026670,0.37224666
-3.05852926,0.79976389,0.10426818,0.40538640,0.00027606,0.00431187,0.00144704,0.04264635,0.06340671,0.39114511
-3.05252626,0.86183682,0.11678926,0.44995979,0.00029560,0.00485424,0.00153030,0.04630559,0.06650470,0.40950687
-3.04652326,0.92672928,0.13069992,0.49812583,0.00031530,0.00544124,0.00161101,0.05019975,0.06953009,0.42711195
-3.04052026,0.99404693,0.14593119,0.54967997,0.00033505,0.00607059,0.00168829,0.05431841,0.07245844,0.44377160
-3.03451726,1.06337269,0.16239565,0.60435588,0.00035474,0.00673914,0.00176136,0.05864890,0.07527143,0.45933003
-3.02851426,1.13426078,0.17998447,0.66181964,0.00037428,0.00744283,0.00182949,0.06317548,0.07795659,0.47366494
-3.02251126,1.20623118,0.19856515,0.72166570,0.00039356,0.00817666,0.00189206,0.06787849,0.08050671,0.48668665
-3.01650825,1.27876513,0.21798025,0.78341521,0.00041244,0.00893473,0.00194857,0.07273362,0.08291913,0.49833612
-3.01050525,1.35130220,0.23804714,0.84651708,0.00043082,0.00971029,0.00199858,0.07771129,0.08519480,0.50858190
-3.00450225,1.42323956,0.25855888,0.91035204,0.00044857,0.01049584,0.00204182,0.08277618,0.08733712,0.51741642
-2.99849925,1.49393391,0.27928635,0.97423985,0.00046555,0.01128330,0.00207809,0.08788705,0.08935086,0.52485182
-2.99249625,1.56270653,0.29998157,1.03744975,0.00048164,0.01206417,0.00210734,0.09299681,0.09124089,0.53091560
-2.98649325,1.62885161,0.32038219,1.09921403,0.00049670,0.01282975,0.00212964,0.09805291,0.09301118,0.53564656
-2.98049025,1.69164805,0.34021707,1.15874447,0.00051060,0.01357139,0.00214519,0.10299808,0.09466371,0.53909122
-2.97448724,1.75037456,0.35921271,1.21525108,0.00052321,0.01428079,0.00215434,0.10777139,0.09619782,0.54130096
-2.96848424,1.80432775,0.37710049,1.26796290,0.00053443,0.01495029,0.00215756,0.11230964,0.09760965,0.54233019
-2.96248124,1.85284265,0.39362422,1.31614979,0.00054417,0.01557315,0.00215549,0.11654906,0.09889196,0.54223546
-2.95647824,1.89531489,0.40854794,1.35914468,0.00055234,0.01614388,0.00214892,0.12042716,0.10003431,0.54107580
-2.95047524,1.93122378,0.42166357,1.39636540,0.00055893,0.01665852,0.00213882,0.12388484,0.10102351,0.53891392
-2.94447224,1.96015504,0.43279801,1.42733504,0.00056392,0.01711490,0.00212631,0.12686846,0.10184443,0.53581832
-2.93846923,1.98182232,0.44181955,1.45170027,0.00056738,0.01751288,0.00211272,0.12933196,0.10248105,0.53186602
-2.93246623,1.99608628,0.44864317,1.46924664,0.00056939,0.01785452,0.00209956,0.13123878,0.10291781,0.52714561
-2.92646323,2.00297022,0.45323458,1.47991025,0.00057011,0.01814421,0.00208853,0.13256364,0.10314102,0.52176029
-2.92046023,2.00267145,0.45561267,1.48378533,0.00056973,0.01838871,0.00208153,0.13329395,0.10314039,0.51583071
-2.91445723,1.99556757,0.45585043,1.48112720,0.00056852,0.01859714,0.00208064,0.13343085,0.10291058,0.50949705
-2.90845423,1.98221722,0.45407409,1.47235073,0.00056679,0.01878087,0.00208810,0.13298986,0.10245255,0.50292042
-2.90245123,1.96335507,0.45046060,1.45802397,0.00056490,0.01895336,0.00210634,0.13200097,0.10177482,0.49628309
-2.89644822,1.93988094,0.44523352,1.43885752,0.00056324,0.01912984,0.00213789,0.13050837,0.10089444,0.48978761
-2.89044522,1.91284361,0.43865737,1.41568975,0.00056225,0.01932698,0.00218538,0.12856961,0.09983764,0.48365468
-2.88444222,1.88341957,0.43103083,1.38946857,0.00056238,0.01956244,0.00225149,0.12625444,0.09864011,0.47811990
-2.87843922,1.85288765,0.42267884,1.36123043,0.00056411,0.01985439,0.00233891,0.12364318,0.09734697,0.47342948
-2.87243622,1.82260041,0.41394405,1.33207716,0.00056787,0.02022090,0.00245026,0.12082486,0.09601223,0.46983508
-2.86643322,1.79395329,0.40517785,1.30315154,0.00057413,0.02067938,0.00258803,0.11789511,0.09469802,0.46758811
-2.86043022,1.76835271,0.39673138,1.27561239,0.00058329,0.02124591,0.00275454,0.11495391,0.09347339,0.46693372
-2.85442721,1.74718414,0.38894673,1.25060989,0.00059572,0.02193463,0.00295184,0.11210328,0.09241285,0.46810474
-2.84842421,1.73178115,0.38214872,1.22926177,0.00061172,0.02275712,0.00318166,0.10944504,0.09159469,0.47131594
-2.84242121,1.72339657,0.37663752,1.21263103,0.00063153,0.02372183,0.00344533,0.10707860,0.09109910,0.47675882
-2.83641821,1.72317616,0.37268217,1.20170562,0.00065530,0.02483361,0.00374375,0.10509889,0.09100622,0.48459710
-2.83041521,1.73213578,0.37051544,1.19738031,0.00068311,0.02609326,0.00407732,0.10359458,0.09139417,0.49496315
-2.82441221,1.75114216,0.37032984,1.20044114,0.00071492,0.02749730,0.00444593,0.10264634,0.09233706,0.50795536
-2.81840920,1.78089758,0.37227501,1.21155236,0.00075062,0.02903782,0.00484892,0.10232543,0.09390315,0.52363652
-2.81240620,1.82192837,0.37645638,1.23124589,0.00078998,0.03070245,0.00528509,0.10269248,0.09615310,0.54203307
-2.80640320,1.87457719,0.38293511,1.25991321,0.00083271,0.03247453,0.00575271,0.10379647,0.09913843,0.56313524
-2.80040020,1.93899859,0.39172904,1.29779947,0.00087839,0.03433347,0.00624956,0.10567380,0.10290013,0.58689774
-2.79439720,2.01515752,0.40281461,1.34499957,0.00092655,0.03625517,0.00677296,0.10834767,0.10746752,0.61324096
-2.78839420,2.10283036,0.41612952,1.40145610,0.00097665,0.03821268,0.00731984,0.11182744,0.11285731,0.64205234
-2.78239120,2.20160789,0.43157584,1.46695884,0.00102809,0.04017686,0.00788678,0.11610824,0.11907283,0.67318780
-2.77638819,2.31089985,0.44902347,1.54114568,0.00108023,0.04211730,0.00847013,0.12117058,0.12610354,0.70647298
-2.77038519,2.42994070,0.46831365,1.62350496,0.00113239,0.04400309,0.00906601,0.12698025,0.13392465,0.74170424
-2.76438219,2.55779639,0.48926234,1.71337902,0.00118392,0.04580384,0.00967044,0.13348815,0.14249700,0.77864927
-2.75837919,2.69337202,0.51166343,1.80996930,0.00123414,0.04749047,0.01027939,0.14063053,0.15176704,0.81704735
-2.75237619,2.83542052,0.53529157,1.91234282,0.00128240,0.04903612,0.01088879,0.14832925,0.16166712,0.85660938
-2.74637319,2.98255249,0.55990458,2.01944047,0.00132810,0.05041693,0.01149463,0.15649244,0.17211582,0.89701776
-2.74037019,3.13324765,0.58524558,2.13008722,0.00137068,0.05161262,0.01209296,0.16501542,0.18301862,0.93792639
-2.73436718,3.28586841,0.61104476,2.24300463,0.00140964,0.05260711,0.01267989,0.17378189,0.19426880,0.97896114
-2.72836418,3.43867588,0.63702104,2.35682575,0.00144456,0.05338882,0.01325166,0.18266569,0.20574852,1.01972096
-2.72236118,3.58984912,0.66288370,2.47011279,0.00147508,0.05395092,0.01380457,0.19153276,0.21733027,1.05978002
-2.71635818,3.73750790,0.68833421,2.58137761,0.00150093,0.05429140,0.01433506,0.20024363,0.22887866,1.09869122
-2.71035518,3.87973934,0.71306846,2.68910501,0.00152192,0.05441295,0.01483965,0.20865622,0.24025253,1.13599126
-2.70435218,4.01462863,0.73677956,2.79177881,0.00153793,0.05432276,0.01531500,0.21662899,0.25130735,1.17120733
-2.69834917,4.14029362,0.75916141,2.88791036,0.00154893,0.05403216,0.01575792,0.22402435,0.26189805,1.20386570
-2.69234617,4.25492291,0.77991305,2.97606895,0.00155496,0.05355620,0.01616540,0.23071218,0.27188211,1.23350182
-2.68634317,4.35681667,0.79874395,3.05491364,0.00155613,0.05291313,0.01653468,0.23657342,0.28112287,1.25967197
-2.68034017,4.44442927,0.81538010,3.12322556,0.00155262,0.05212386,0.01686333,0.24150352,0.28949300,1.28196596
-2.67433717,4.51641206,0.82957078,3.17993970,0.00154467,0.05121136,0.01714930,0.24541564,0.29687810,1.30002037
-2.66833417,4.57165509,0.84109585,3.22417515,0.00153260,0.05020009,0.01739104,0.24824347,0.30318010,1.31353184
-2.66233117,4.60932566,0.84977324,3.25526265,0.00151678,0.04911544,0.01758759,0.24994349,0.30832053,1.32226968
-2.65632816,4.62890201,0.85546618,3.27276810,0.00149763,0.04798320,0.01773866,0.25049658,0.31224341,1.32608704
-2.65032516,4.63020024,0.85808995,3.27651105,0.00147566,0.04682901,0.01784473,0.24990883,0.31491757,1.32493010
-2.64432216,4.61339281,0.85761756,3.26657710,0.00145144,0.04567788,0.01790710,0.24821161,0.31633834,1.31884449
-2.63831916,4.57901711,0.85408401,3.24332319,0.00142559,0.04455379,0.01792789,0.24546065,0.31652846,1.30797858
-2.63231616,4.52797306,0.84758882,3.20737539,0.00139885,0.04347924,0.01791008,0.24173440,0.31553810,1.29258311
-2.62631316,4.46150900,0.83829636,3.15961858,0.00137202,0.04247488,0.01785746,0.23713153,0.31344388,1.27300708
-2.62031016,4.38119595,0.82643396,3.10117816,0.00134600,0.04155917,0.01777451,0.23176772,0.31034702,1.24968981
-2.61430715,4.28889038,0.81228762,3.03339401,0.00132179,0.04074805,0.01766633,0.22577192,0.30637049,1.22314946
-2.60830415,4.18668680,0.79619530,2.95778734,0.00130047,0.04005464,0.01753846,0.21928211,0.30165531,1.19396831
-2.60230115,4.07686137,0.77853811,2.87602151,0.00128326,0.03948901,0.01739666,0.21244093,0.29635615,1.16277547
-2.59629815,3.96180876,0.75972961,2.78985793,0.00127143,0.03905798,0.01724676,0.20539112,0.29063628,1.13022767
-2.59029515,3.84397452,0.74020357,2.70110876,0.00126638,0.03876492,0.01709440,0.19827124,0.28466221,1.09698899
-2.58429215,3.72578554,0.72040093,2.61158799,0.00126955,0.03860971,0.01694482,0.19121154,0.27859816,1.06371042
-2.57828914,3.60958142,0.70075629,2.52306279,0.00128246,0.03858867,0.01680265,0.18433049,0.27260053,1.03101005
-2.57228614,3.49754939,0.68168476,2.43720694,0.00130667,0.03869464,0.01667174,0.17773172,0.26681277,0.99945483
-2.56628314,3.39166546,0.66356959,2.35555812,0.00134374,0.03891714,0.01655498,0.17150188,0.26136070,0.96954457
-2.56028014,3.29364397,0.64675138,2.27948067,0.00139518,0.03924261,0.01645425,0.16570912,0.25634860,0.94169883
-2.55427714,3.20489753,0.63151917,2.21013527,0.00146245,0.03965469,0.01637028,0.16040244,0.25185614,0.91624708
-2.54827414,3.12650863,0.61810397,2.14845641,0.00154688,0.04013473,0.01630271,0.15561180,0.24793637,0.89342250
-2.54227114,3.05921388,0.60667488,2.09513872,0.00164963,0.04066221,0.01625009,0.15134900,0.24461477,0.87335941
-2.53626813,3.00340110,0.59733805,2.05063210,0.00177162,0.04121531,0.01620995,0.14760915,0.24188941,0.85609431
-2.53026513,2.95911891,0.59013842,2.01514584,0.00191352,0.04177155,0.01617897,0.14437272,0.23973221,0.84157035
-2.52426213,2.92609799,0.58506400,1.98866115,0.00207561,0.04230838,0.01615311,0.14160792,0.23809120,0.82964465
-2.51825913,2.90378270,0.58205248,1.97095123,0.00225779,0.04280382,0.01612776,0.13927344,0.23689368,0.82009824
-2.51225613,2.89137118,0.58099978,1.96160772,0.00245953,0.04323708,0.01609799,0.13732118,0.23605011,0.81264789
-2.50625313,2.88786206,0.58176985,1.96007211,0.00267980,0.04358908,0.01605871,0.13569906,0.23545858,0.80695943
-2.50025013,2.89210536,0.58420532,1.96567047,0.00291703,0.04384300,0.01600487,0.13435357,0.23500954,0.80266176
-2.49424712,2.90285532,0.58813826,1.97764965,0.00316913,0.04398467,0.01593166,0.13323214,0.23459080,0.79936118
-2.48824412,2.91882287,0.59340054,1.99521345,0.00343348,0.04400289,0.01583463,0.13228511,0.23409235,0.79665553
-2.48224112,2.93872562,0.59983315,2.01755691,0.00370692,0.04388971,0.01570984,0.13146725,0.23341092,0.79414747
-2.47623812,2.96133329,0.60729405,2.04389723,0.00398580,0.04364051,0.01555399,0.13073895,0.23245410,0.79145690
-2.47023512,2.98550725,0.61566411,2.07350019,0.00426606,0.04325409,0.01536448,0.13006681,0.23114384,0.78823183
-2.46423212,3.01023263,0.62485089,2.10570099,0.00454328,0.04273256,0.01513945,0.12942388,0.22941924,0.78415777
-2.45822911,3.03464239,0.63479021,2.13991889,0.00481278,0.04208126,0.01487782,0.12878952,0.22723842,0.77896540
-2.45222611,3.05803280,0.64544533,2.17566543,0.00506973,0.04130853,0.01457929,0.12814883,0.22457968,0.77243630
-2.44622311,3.07987038,0.65680409,2.21254630,0.00530930,0.04042543,0.01424431,0.12749192,0.22144163,0.76440692
-2.44022011,3.09979057,0.66887410,2.25025723,0.00552678,0.03944547,0.01387404,0.12681289,0.21784255,0.75477067
-2.43421711,3.11758909,0.68167649,2.28857467,0.00571771,0.03838424,0.01347031,0.12610878,0.21381900,0.74347817
-2.42821411,3.13320659,0.69523854,2.32734228,0.00587805,0.03725905,0.01303554,0.12537844,0.20942364,0.73053584
-2.42221111,3.14670824,0.70958578,2.36645419,0.00600425,0.03608858,0.01257271,0.12462148,0.20472257,0.71600283
-2.41620810,3.15825921,0.72473399,2.40583649,0.00609346,0.03489245,0.01208522,0.12383726,0.19979218,0.69998653
-2.41020510,3.16809779,0.74068170,2.44542806,0.00614352,0.03369084,0.01157686,0.12302414,0.19471574,0.68263682
-2.40420210,3.17650731,0.75740349,2.48516196,0.00615313,0.03250414,0.01105169,0.12217886,0.18957983,0.66413917
-2.39819910,3.18378835,0.77484461,2.52494851,0.00612184,0.03135251,0.01051400,0.12129613,0.18447078,0.64470697
-2.39219610,3.19023237,0.79291712,2.56466095,0.00605007,0.03025553,0.00996818,0.12036848,0.17947127,0.62457322
-2.38619310,3.19609785,0.81149779,2.60412425,0.00593913,0.02923182,0.00941865,0.11938634,0.17465723,0.60398185
-2.38019010,3.20158968,0.83042781,2.64310763,0.00579114,0.02829866,0.00886980,0.11833827,0.17009504,0.58317909
-2.37418709,3.20684247,0.84951422,2.68132086,0.00560896,0.02747160,0.00832588,0.11721139,0.16583935,0.56240506
-2.36818409,3.21190817,0.86853310,2.71841432,0.00539613,0.02676414,0.00779093,0.11599197,0.16193127,0.54188581
-2.36218109,3.21674803,0.88723411,2.75398257,0.00515668,0.02618741,0.00726872,0.11466604,0.15839729,0.52182633
-2.35617809,3.22122913,0.90534626,2.78757085,0.00489508,0.02574981,0.00676268,0.11322011,0.15524871,0.50240447
-2.35017509,3.22512497,0.92258460,2.81868424,0.00461603,0.02545677,0.00627585,0.11164189,0.15248167,0.48376623
-2.34417209,3.22812017,0.93865736,2.84679859,0.00432435,0.02531051,0.00581085,0.10992090,0.15007780,0.46602245
-2.33816908,3.22981869,0.95327346,2.87137280,0.00402484,0.02530989,0.00536980,0.10804911,0.14800531,0.44924703
-2.33216608,3.22975519,0.96614994,2.89186187,0.00372211,0.02545027,0.00495436,0.10602140,0.14622060,0.43347676
-2.32616308,3.22740919,0.97701919,2.90773017,0.00342052,0.02572352,0.00456567,0.10383597,0.14467020,0.41871268
-2.32016008,3.22222150,0.98563565,2.91846474,0.00312405,0.02611805,0.00420441,0.10149455,0.14329305,0.40492303
-2.31415708,3.21361255,0.99178209,2.92358814,0.00283620,0.02661903,0.00387074,0.09900260,0.14202293,0.39204741
-2.30815408,3.20100223,0.99527512,2.92267094,0.00255999,0.02720860,0.00356442,0.09636930,0.14079110,0.38000225
-2.30215108,3.18383087,0.99597013,2.91534361,0.00229787,0.02786630,0.00328478,0.09360749,0.13952884,0.36868710
-2.29614807,3.16158087,0.99376549,2.90130792,0.00205177,0.02856947,0.00303078,0.09073355,0.13817002,0.35799167
-2.29014507,3.13379870,0.98860615,2.88034781,0.00182304,0.02929390,0.00280109,0.08776717,0.13665348,0.34780321
-2.28414207,3.10011665,0.98048658,2.85233965,0.00161253,0.03001442,0.00259413,0.08473119,0.13492521,0.33801396
-2.27813907,3.06027393,0.96945305,2.81726193,0.00142064,0.03070560,0.00240812,0.08165132,0.13294020,0.32852848
-2.27213607,3.01413647,0.95560533,2.77520416,0.00124733,0.03134257,0.00224120,0.07855599,0.13066404,0.31927049
-2.26613307,2.96171479,0.93909763,2.72637467,0.00109221,0.03190168,0.00209139,0.07547609,0.12807404,0.31018892
-2.26013007,2.90317923,0.92013879,2.67110701,0.00095460,0.03236136,0.00195675,0.07244484,0.12516005,0.30126317
-2.25412706,2.83887178,0.89899160,2.60986451,0.00083362,0.03270275,0.00183538,0.06949763,0.12192481,0.29250719
-2.24812406,2.76931391,0.87597111,2.54324239,0.00072822,0.03291036,0.00172550,0.06667187,0.11838388,0.28397228
-2.24212106,2.69520958,0.85144186,2.47196700,0.00063726,0.03297265,0.00162544,0.06400687,0.11456524,0.27574867
-2.23611806,2.61744287,0.82581376,2.39689164,0.00055957,0.03288240,0.00153374,0.06154359,0.11050845,0.26796554
-2.23011506,2.53706995,0.79953677,2.31898859,0.00049399,0.03263701,0.00144914,0.05932447,0.10626352,0.26078974
-2.22411206,2.45530488,0.77309405,2.23933692,0.00043940,0.03223865,0.00137059,0.05739306,0.10188947,0.25442301
-2.21810905,2.37349938,0.74699380,2.15910613,0.00039478,0.03169418,0.00129730,0.05579360,0.09745268,0.24909781
-2.21210605,2.29311668,0.72175972,2.07953561,0.00035919,0.03101502,0.00122870,0.05457046,0.09302501,0.24507188
-2.20610305,2.21569992,0.69792028,2.00191021,0.00033182,0.03021670,0.00116447,0.05376747,0.08868184,0.24262151
-2.20010005,2.14283582,0.67599702,1.92753253,0.00031197,0.02931848,0.00110450,0.05342701,0.08449998,0.24203373
-2.19409705,2.07611454,0.65649211,1.85769259,0.00029908,0.02834265,0.00104892,0.05358909,0.08055568,0.24359754
-2.18809405,2.01708694,0.63987560,1.79363584,0.00029268,0.02731384,0.00099804,0.05429016,0.07692252,0.24759433
-2.18209105,1.96722054,0.62657268,1.73653069,0.00029242,0.02625826,0.00095233,0.05556198,0.07366956,0.25428778
-2.17608804,1.92785561,0.61695145,1.68743661,0.00029803,0.02520283,0.00091244,0.05743026,0.07085948,0.26391335
-2.17008504,1.90016303,0.61131157,1.64727402,0.00030931,0.02417438,0.00087913,0.05991340,0.06854701,0.27666779
-2.16408204,1.88510536,0.60987435,1.61679725,0.00032614,0.02319881,0.00085327,0.06302127,0.06677748,0.29269890
-2.15807904,1.88340249,0.61277455,1.59657162,0.00034841,0.02230035,0.00083582,0.06675398,0.06558571,0.31209584
-2.15207604,1.89550352,0.62005445,1.58695557,0.00037606,0.02150083,0.00082780,0.07110095,0.06499506,0.33488050
-2.14607304,1.92156568,0.63166028,1.58808857,0.00040904,0.02081912,0.00083028,0.07604016,0.06501687,0.36100016
-2.14007004,1.96144143,0.64744136,1.59988541,0.00044729,0.02027065,0.00084435,0.08153765,0.06565008,0.39032194
-2.13406703,2.01467436,0.66715206,1.62203712,0.00049078,0.01986702,0.00087112,0.08754740,0.06688130,0.42262932
-2.12806403,2.08050420,0.69045652,1.65401840,0.00053947,0.01961580,0.00091168,0.09401159,0.06868505,0.45762105
-2.12206103,2.15788087,0.71693603,1.69510137,0.00059332,0.01952046,0.00096711,0.10086128,0.07102437,0.49491282
-2.11605803,2.24548748,0.74609901,1.74437518,0.00065236,0.01958035,0.00103844,0.10801743,0.07385171,0.53404171
-2.11005503,2.34177125,0.77739298,1.80077046,0.00071662,0.01979090,0.00112668,0.11539240,0.07711008,0.57447360
-2.10405203,2.44498170,0.81021840,1.86308789,0.00078623,0.02014392,0.00123270,0.12289176,0.08073441,0.61561341
-2.09804902,2.55321465,0.84394369,1.93002971,0.00086143,0.02062788,0.00135733,0.13041647,0.08465316,0.65681806
-2.09204602,2.66446050,0.87792103,2.00023294,0.00094259,0.02122845,0.00150124,0.13786522,0.08879005,0.69741175
-2.08604302,2.77665528,0.91150226,2.07230312,0.00103029,0.02192894,0.00166493,0.14513696,0.09306588,0.73670314
-2.08004002,2.88773247,0.94405438,2.14484736,0.00112535,0.02271088,0.00184874,0.15213357,0.09740044,0.77400382
-2.07403702,2.99567393,0.97497408,2.21650561,0.00122885,0.02355456,0.00205275,0.15876233,0.10171439,0.80864748
-2.06803402,3.09855806,1.00370086,2.28597915,0.00134221,0.02443963,0.00227680,0.16493836,0.10593106,0.84000891
-2.06203102,3.19460365,1.02972825,2.35205543,0.00146722,0.02534558,0.00252040,0.17058674,0.10997814,0.86752214
-2.05602801,3.28220788,1.05261283,2.41362874,0.00160607,0.02625234,0.00278275,0.17564437,0.11378916,0.89069694
-2.05002501,3.35997747,1.07198097,2.46971625,0.00176136,0.02714063,0.00306265,0.18006130,0.11730479,0.90913297
-2.04402201,3.42675191,1.08753297,2.51946932,0.00193612,0.02799246,0.00335854,0.18380171,0.12047381,0.92253095
-2.03801901,3.48161857,1.09904486,2.56217999,0.00213379,0.02879140,0.00366842,0.18684430,0.12325387,0.93070037
-2.03201601,3.52391934,1.10636783,2.59728321,0.00235818,0.02952283,0.00398991,0.18918224,0.12561185,0.93356349
-2.02601301,3.55324928,1.10942569,2.62435497,0.00261341,0.03017415,0.00432021,0.19082254,0.12752401,0.93115530
-2.02001001,3.56944766,1.10821046,2.64310699,0.00290382,0.03073486,0.00465614,0.19178509,0.12897578,0.92361975
-2.01400700,3.57258252,1.10277672,2.65337881,0.00323386,0.03119659,0.00499420,0.19210117,0.12996132,0.91120222
-2.00800400,3.56292966,1.09323490,2.65512774,0.00360796,0.03155310,0.00533061,0.19181178,0.13048284,0.89423883
-2.00200100,3.54094757,1.07974404,2.64841760,0.00403032,0.03180014,0.00566135,0.19096558,0.13054978,0.87314300
-1.99599800,3.50724948,1.06250439,2.63340680,0.00450475,0.03193540,0.00598231,0.18961684,0.13017775,0.84839005
-1.98999500,3.46257403,1.04175006,2.61033642,0.00503449,0.03195830,0.00628931,0.18782323,0.12938754,0.82050046
-1.98399200,3.40775586,1.01774222,2.57951876,0.00562192,0.03186983,0.00657828,0.18564374,0.12820398,0.79002259
-1.97798899,3.34369720,0.99076282,2.54132668,0.00626843,0.03167240,0.00684530,0.18313665,0.12665490,0.75751564
-1.97198599,3.27134163,0.96110909,2.49618408,0.00697414,0.03136960,0.00708675,0.18035776,0.12477014,0.72353357
-1.96598299,3.19165065,0.92908884,2.44455747,0.00773775,0.03096609,0.00729939,0.17735885,0.12258063,0.68861045
-1.95997999,3.10558359,0.89501651,2.38694873,0.00855639,0.03046738,0.00748048,0.17418642,0.12011767,0.65324792
-1.95397699,3.01408135,0.85920992,2.32388898,0.00942550,0.02987976,0.00762786,0.17088081,0.11741230,0.61790494
-1.94797399,2.91805378,0.82198757,2.25593330,0.01033875,0.02921011,0.00774000,0.16747562,0.11449489,0.58299022
-1.94197099,2.81837087,0.78366641,2.18365621,0.01128808,0.02846585,0.00781610,0.16399751,0.11139482,0.54885729
-1.93596798,2.71585728,0.74455984,2.10764762,0.01226373,0.02765483,0.00785609,0.16046627,0.10814036,0.51580209
-1.92996498,2.61128986,0.70497586,2.02850910,0.01325441,0.02678528,0.00786064,0.15689523,0.10475871,0.48406310
-1.92396198,2.50539772,0.66521527,1.94685026,0.01424751,0.02586575,0.00783120,0.15329199,0.10127605,0.45382358
-1.91795898,2.39886432,0.62556979,1.86328519,0.01522936,0.02490508,0.00776994,0.14965924,0.09771782,0.42521554
