energy_ev,total_up,Ag_p_up,Ag_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.67583792,0.85206805,0.48254403,0.62499820,0.12739787,0.00054820,0.05556600,0.05622838
-5.66983492,0.83764093,0.49224248,0.60913503,0.12828363,0.00053085,0.05398450,0.05712706
-5.66383192,0.82083447,0.50051762,0.59143297,0.12854801,0.00051071,0.05208802,0.05813642
-5.65782891,0.80184295,0.50725598,0.57210901,0.12819997,0.00048817,0.04991368,0.05922038
-5.65182591,0.78092915,0.51237852,0.55143154,0.12725837,0.00046362,0.04750359,0.06034637
-5.64582291,0.75841856,0.51584523,0.52971302,0.12575152,0.00043753,0.04490356,0.06148721
-5.63981991,0.73469233,0.51765917,0.50730159,0.12371676,0.00041036,0.04216173,0.06262287
-5.63381691,0.71017913,0.51786970,0.48457200,0.12119981,0.00038260,0.03932726,0.06374205
-5.62781391,0.68534620,0.51657455,0.46191628,0.11825411,0.00035471,0.03644896,0.06484352
-5.62181091,0.66068996,0.51392068,0.43973430,0.11494004,0.00032717,0.03357415,0.06593718
-5.61580790,0.63672621,0.51010363,0.41842465,0.11132406,0.00030041,0.03074758,0.06704469
-5.60980490,0.61398029,0.50536528,0.39837608,0.10747776,0.00027484,0.02801057,0.06819968
-5.60380190,0.59297703,0.49998984,0.37995938,0.10347689,0.00025084,0.02540035,0.06944752
-5.59779890,0.57423089,0.49429817,0.36352021,0.09940020,0.00022875,0.02294951,0.07084454
-5.59179590,0.55823602,0.48864030,0.34937255,0.09532828,0.00020884,0.02068581,0.07245675
-5.58579290,0.54545649,0.48338648,0.33779298,0.09134222,0.00019137,0.01863199,0.07435809
-5.57978989,0.53631657,0.47891678,0.32901572,0.08752228,0.00017654,0.01680585,0.07662815
-5.57378689,0.53119118,0.47560956,0.32322835,0.08394633,0.00016449,0.01522040,0.07934953
-5.56778389,0.53039653,0.47382929,0.32056820,0.08068839,0.00015533,0.01388417,0.08260473
-5.56178089,0.53418108,0.47391388,0.32111937,0.07781699,0.00014915,0.01280146,0.08647287
-5.55577789,0.54271695,0.47616218,0.32491037,0.07539360,0.00014595,0.01197272,0.09102616
-5.54977489,0.55609207,0.48082196,0.33191237,0.07347102,0.00014574,0.01139493,0.09632629
-5.54377189,0.57430320,0.48807890,0.34203814,0.07209193,0.00014847,0.01106185,0.10242091
-5.53776888,0.59725019,0.49804702,0.35514175,0.07128747,0.00015406,0.01096438,0.10934026
-5.53176588,0.62473187,0.51076099,0.37101910,0.07107610,0.00016237,0.01109078,0.11709413
-5.52576288,0.65644374,0.52617061,0.38940936,0.07146259,0.00017327,0.01142688,0.12566931
-5.51975988,0.69197797,0.54413782,0.40999756,0.07243737,0.00018655,0.01195622,0.13502752
-5.51375688,0.73082586,0.56443650,0.43241831,0.07397621,0.00020199,0.01266025,0.14510420
-5.50775388,0.77238310,0.58675501,0.45626074,0.07604021,0.00021933,0.01351837,0.15580801
-5.50175088,0.81595794,0.61070174,0.48107481,0.07857635,0.00023826,0.01450817,0.16702123
-5.49574787,0.86078242,0.63581342,0.50637889,0.08151826,0.00025846,0.01560552,0.17860118
-5.48974487,0.90602647,0.66156607,0.53166864,0.08478766,0.00027956,0.01678482,0.19038257
-5.48374187,0.95081489,0.68738840,0.55642696,0.08829602,0.00030119,0.01801927,0.20218079
-5.47773887,0.99424669,0.71267714,0.58013504,0.09194674,0.00032293,0.01928119,0.21379618
-5.47173587,1.03541663,0.73681402,0.60228402,0.09563769,0.00034437,0.02054246,0.22501900
-5.46573287,1.07343806,0.75918374,0.62238718,0.09926394,0.00036510,0.02177502,0.23563515
-5.45972986,1.10746673,0.77919250,0.63999221,0.10272078,0.00038468,0.02295140,0.24543234
-5.45372686,1.13672455,0.79628632,0.65469320,0.10590689,0.00040273,0.02404536,0.25420652
-5.44772386,1.16052263,0.80996867,0.66614199,0.10872742,0.00041888,0.02503250,0.26176842
-5.44172086,1.17828283,0.81981678,0.67405842,0.11109708,0.00043279,0.02589092,0.26794978
-5.43571786,1.18955683,0.82549599,0.67823921,0.11294296,0.00044419,0.02660188,0.27260923
-5.42971486,1.19404225,0.82677173,0.67856506,0.11420715,0.00045284,0.02715036,0.27563742
-5.42371186,1.19159494,0.82351867,0.67500572,0.11484887,0.00045859,0.02752554,0.27696127
-5.41770885,1.18223724,0.81572677,0.66762283,0.11484618,0.00046137,0.02772130,0.27654714
-5.41170585,1.16616153,0.80350400,0.65657047,0.11419717,0.00046117,0.02773644,0.27440278
-5.40570285,1.14372932,0.78707571,0.64209324,0.11292054,0.00045807,0.02757487,0.27057798
-5.39969985,1.11546560,0.76678071,0.62452216,0.11105567,0.00045224,0.02724566,0.26516392
-5.39369685,1.08204885,0.74306421,0.60426832,0.10866204,0.00044392,0.02676286,0.25829123
-5.38769385,1.04429699,0.71646800,0.58181464,0.10581812,0.00043344,0.02614531,0.25012687
-5.38169085,1.00314991,0.68761821,0.55770600,0.10261980,0.00042120,0.02541619,0.24086989
-5.37568784,0.95964899,0.65721103,0.53253794,0.09917830,0.00040765,0.02460251,0.23074642
-5.36968484,0.91491446,0.62599702,0.50694445,0.09561776,0.00039330,0.02373452,0.22000382
-5.36368184,0.87012122,0.59476434,0.48158502,0.09207246,0.00037869,0.02284502,0.20890452
-5.35767884,0.82647362,0.56432138,0.45713135,0.08868389,0.00036442,0.02196856,0.19771947
-5.35167584,0.78518006,0.53547938,0.43425390,0.08559753,0.00035108,0.02114068,0.18672161
-5.34567284,0.74742768,0.50903506,0.41360865,0.08295966,0.00033926,0.02039708,0.17617950
-5.33966983,0.71435764,0.48575386,0.39582403,0.08091397,0.00032955,0.01977279,0.16635113
-5.33366683,0.68704130,0.46635383,0.38148834,0.07959828,0.00032251,0.01930136,0.15747829
-5.32766383,0.66645757,0.45149030,0.37113763,0.07914117,0.00031867,0.01901405,0.14978133
-5.32166083,0.65347144,0.44174160,0.36524413,0.07965877,0.00031849,0.01893905,0.14345457
-5.31565783,0.64881399,0.43759570,0.36420530,0.08125153,0.00032240,0.01910079,0.13866224
-5.30965483,0.65306397,0.43943800,0.36833354,0.08400120,0.00033071,0.01951920,0.13553512
-5.30365183,0.66663099,0.44754030,0.37784670,0.08796794,0.00034368,0.02020911,0.13416776
-5.29764882,0.68974085,0.46205116,0.39285957,0.09318764,0.00036146,0.02117965,0.13461633
-5.29164582,0.72242299,0.48298776,0.41337643,0.09966961,0.00038410,0.02243382,0.13689711
-5.28564282,0.76450085,0.51022969,0.43928519,0.10739455,0.00041153,0.02396803,0.14098566
-5.27963982,0.81558537,0.54351487,0.47035325,0.11631313,0.00044357,0.02577186,0.14681662
-5.27363682,0.87507249,0.58243801,0.50622551,0.12634507,0.00047992,0.02782792,0.15428430
-5.26763382,0.94214504,0.62645214,0.54642509,0.13737900,0.00052015,0.03011185,0.16324399
-5.26163082,1.01577990,0.67487346,0.59035690,0.14927304,0.00056374,0.03259252,0.17351411
-5.25562781,1.09476067,0.72688992,0.63731461,0.16185643,0.00061003,0.03523239,0.18487926
-5.24962481,1.17769654,0.78157382,0.68649113,0.17493196,0.00065827,0.03798812,0.19709412
-5.24362181,1.26304720,0.83789843,0.73699284,0.18827950,0.00070764,0.04081135,0.20988835
-5.23761881,1.34915401,0.89475866,0.78785735,0.20166046,0.00075722,0.04364970,0.22297225
-5.23161581,1.43427669,0.95099541,0.83807470,0.21482319,0.00080607,0.04644795,0.23604331
-5.22561281,1.51663499,1.00542317,0.88661148,0.22750912,0.00085321,0.04914940,0.24879337
-5.21960980,1.59445416,1.05686008,0.93243723,0.23945955,0.00089766,0.05169734,0.26091635
-5.21360680,1.66601275,1.10415949,0.97455232,0.25042283,0.00093847,0.05403659,0.27211621
-5.20760380,1.72969117,1.14624202,1.01201624,0.26016167,0.00097474,0.05611508,0.28211492
-5.20160080,1.78401910,1.18212681,1.04397538,0.26846030,0.00100566,0.05788539,0.29066024
-5.19559780,1.82771983,1.21096067,1.06968899,0.27513120,0.00103052,0.05930618,0.29753284
-5.18959480,1.85974972,1.23204400,1.08855231,0.28002109,0.00104875,0.06034343,0.30255266
-5.18359180,1.87933088,1.24485216,1.10011583,0.28301589,0.00105992,0.06097155,0.30558408
-5.17758879,1.88597577,1.24905141,1.10409971,0.28404451,0.00106376,0.06117409,0.30653974
-5.17158579,1.87950235,1.24450871,1.10040290,0.28308114,0.00106017,0.06094424,0.30538291
-5.16558279,1.86003934,1.23129476,1.08910622,0.28014614,0.00104923,0.06028497,0.30212809
-5.15957979,1.82802110,1.20968025,1.07046962,0.27530527,0.00103121,0.05920883,0.29684005
-5.15357679,1.78417257,1.18012552,1.04492339,0.26866746,0.00100650,0.05773739,0.28963123
-5.14757379,1.72948485,1.14326406,1.01305409,0.26038117,0.00097569,0.05590045,0.28065757
-5.14157079,1.66518277,1.09988061,0.97558563,0.25062952,0.00093947,0.05373491,0.27011318
-5.13556778,1.59268575,1.05088505,0.93335650,0.23962439,0.00089865,0.05128350,0.25822378
-5.12956478,1.51356388,0.99728307,0.88729409,0.22759987,0.00085414,0.04859326,0.24523955
-5.12356178,1.42949116,0.94014515,0.83838742,0.21480521,0.00080689,0.04571409,0.23142740
-5.11755878,1.34219766,0.88057492,0.78765911,0.20149763,0.00075790,0.04269708,0.21706321
-5.11155578,1.25342274,0.81967845,0.73613799,0.18793536,0.00070818,0.03959309,0.20242415
-5.10555278,1.16487075,0.75853534,0.68483306,0.17437095,0.00065871,0.03645129,0.18778156
-5.09954977,1.07817084,0.69817282,0.63470985,0.16104539,0.00061044,0.03331794,0.17339444
-5.09354677,0.99484187,0.63954347,0.58666965,0.14818282,0.00056428,0.03023533,0.15950384
-5.08754377,0.91626311,0.58350703,0.54153215,0.13598629,0.00052103,0.02724095,0.14632820
-5.08154077,0.84365124,0.53081668,0.50002159,0.12463443,0.00048144,0.02436691,0.13405977
-5.07553777,0.77804356,0.48210970,0.46275655,0.11427904,0.00044614,0.02163959,0.12286207
-5.06953477,0.72028721,0.43790232,0.43024323,0.10504372,0.00041566,0.01907955,0.11286832
-5.06353177,0.67103384,0.39858843,0.40287182,0.09702321,0.00039042,0.01670158,0.10418078
-5.05752876,0.63073920,0.36444154,0.38091570,0.09028353,0.00037075,0.01451500,0.09687097
-5.05152576,0.59966671,0.33561960,0.36453307,0.08486279,0.00035684,0.01252411,0.09098042
-5.04552276,0.57789444,0.31217184,0.35377041,0.08077237,0.00034880,0.01072869,0.08652209
-5.03951976,0.56532463,0.29404725,0.34856763,0.07799862,0.00034663,0.00912465,0.08348208
-5.03351676,0.56169519,0.28110399,0.34876436,0.07650468,0.00035024,0.00770471,0.08182170
-5.02751376,0.56659277,0.27311946,0.35410720,0.07623266,0.00035942,0.00645902,0.08147973
-5.02151076,0.57946687,0.26980051,0.36425781,0.07710575,0.00037390,0.00537585,0.08237474
-5.01550775,0.59964491,0.27079368,0.37880162,0.07903059,0.00039334,0.00444219,0.08440762
-5.00950475,0.62634817,0.27569518,0.39725726,0.08189959,0.00041729,0.00364434,0.08746405
-5.00350175,0.65870850,0.28406076,0.41908656,0.08559333,0.00044526,0.00296833,0.09141707
-4.99749875,0.69578588,0.29541513,0.44370530,0.08998304,0.00047672,0.00240038,0.09612973
-4.99149575,0.73658688,0.30926139,0.47049468,0.09493312,0.00051107,0.00192718,0.10145774
-4.98549275,0.78008393,0.32509012,0.49881332,0.10030370,0.00054768,0.00153620,0.10725224
-4.97948974,0.82523530,0.34238837,0.52800998,0.10595331,0.00058591,0.00121581,0.11336259
-4.97348674,0.87100562,0.36064854,0.55743666,0.11174154,0.00062511,0.00095544,0.11963921
-4.96748374,0.91638649,0.37937707,0.58646175,0.11753170,0.00066463,0.00074559,0.12593638
-4.96148074,0.96041682,0.39810272,0.61448323,0.12319346,0.00070382,0.00057788,0.13211508
-4.95547774,1.00220219,0.41638457,0.64094111,0.12860532,0.00074210,0.00044502,0.13804552
-4.94947474,1.04093276,0.43381922,0.66532906,0.13365693,0.00077891,0.00034075,0.14360969
-4.94347174,1.07589888,0.45004720,0.68720454,0.13825108,0.00081372,0.00025977,0.14870340
-4.93746873,1.10650390,0.46475827,0.70619710,0.14230540,0.00084611,0.00019768,0.15323808
-4.93146573,1.13227355,0.47769544,0.72201448,0.14575353,0.00087569,0.00015087,0.15714205
-4.92546273,1.15286148,0.48865741,0.73444624,0.14854597,0.00090215,0.00011648,0.16036137
-4.91945973,1.16805076,0.49749959,0.74336474,0.15065020,0.00092527,0.00009229,0.16286003
-4.91345673,1.17775121,0.50413333,0.74872336,0.15205047,0.00094489,0.00007667,0.16461967
-4.90745373,1.18199285,0.50852373,0.75055231,0.15274700,0.00096090,0.00006854,0.16563880
-4.90145073,1.18091578,0.51068598,0.74895198,0.15275469,0.00097329,0.00006733,0.16593146
-4.89544772,1.17475714,0.51068046,0.74408445,0.15210156,0.00098208,0.00007295,0.16552556
-4.88944472,1.16383596,0.50860709,0.73616356,0.15082681,0.00098732,0.00008580,0.16446095
-4.88344172,1.14853666,0.50459901,0.72544409,0.14897873,0.00098912,0.00010676,0.16278730
-4.87743872,1.12929231,0.49881621,0.71221074,0.14661262,0.00098760,0.00013727,0.16056194
-4.87143572,1.10656841,0.49143932,0.69676736,0.14378872,0.00098290,0.00017933,0.15784785
-4.86543272,1.08084815,0.48266407,0.67942715,0.14057029,0.00097517,0.00023555,0.15471177
-4.85942971,1.05261981,0.47269648,0.66050411,0.13702205,0.00096456,0.00030925,0.15122274
-4.85342671,1.02236679,0.46174930,0.64030629,0.13320890,0.00095121,0.00040455,0.14745088
-4.84742371,0.99056071,0.45003954,0.61913087,0.12919501,0.00093527,0.00052640,0.14346667
-4.84142071,0.95765749,0.43778728,0.59726120,0.12504330,0.00091687,0.00068069,0.13934062
-4.83541771,0.92409634,0.42521561,0.57496582,0.12081535,0.00089618,0.00087433,0.13514330
-4.82941471,0.89030123,0.41255155,0.55249899,0.11657153,0.00087332,0.00111528,0.13094568
-4.82341171,0.85668433,0.40002759,0.53010272,0.11237143,0.00084846,0.00141261,0.12681974
-4.81740870,0.82365069,0.38788368,0.50800953,0.10827446,0.00082177,0.00177649,0.12283907
-4.81140570,0.79160328,0.37636915,0.48644577,0.10434044,0.00079345,0.00221817,0.11907964
-4.80540270,0.76094775,0.36574421,0.46563484,0.10063015,0.00076372,0.00274983,0.11562020
-4.79939970,0.73209607,0.35628078,0.44579984,0.09720579,0.00073283,0.00338450,0.11254262
-4.79339670,0.70546835,0.34826222,0.42716537,0.09413107,0.00070106,0.00413579,0.10993172
-4.78739370,0.68149235,0.34198177,0.40995797,0.09147108,0.00066872,0.00501762,0.10787470
-4.78139070,0.66060037,0.33773953,0.39440522,0.08929180,0.00063614,0.00604383,0.10646010
-4.77538769,0.64322335,0.33583797,0.38073310,0.08765917,0.00060367,0.00722774,0.10577622
-4.76938469,0.62978226,0.33657608,0.36916199,0.08663789,0.00057171,0.00858162,0.10590898
-4.76338169,0.62067718,0.34024223,0.35990110,0.08628980,0.00054061,0.01011610,0.10693951
-4.75737869,0.61627436,0.34710614,0.35314198,0.08667218,0.00051075,0.01183956,0.10894125
-4.75137569,0.61689219,0.35741030,0.34905113,0.08783572,0.00048249,0.01375746,0.11197692
-4.74537269,0.62278667,0.37136131,0.34776235,0.08982259,0.00045618,0.01587169,0.11609542
-4.73936968,0.63413733,0.38912164,0.34936927,0.09266459,0.00043210,0.01817993,0.12132887
-4.73336668,0.65103460,0.41080229,0.35391859,0.09638147,0.00041051,0.02067515,0.12768988
-4.72736368,0.67346929,0.43645687,0.36140432,0.10097961,0.00039163,0.02334511,0.13516937
-4.72136068,0.70132524,0.46607755,0.37176383,0.10645123,0.00037560,0.02617209,0.14373499
-4.71535768,0.73437560,0.49959317,0.38487562,0.11277408,0.00036252,0.02913274,0.15333026
-4.70935468,0.77228337,0.53686985,0.40055952,0.11991169,0.00035243,0.03219818,0.16387469
-4.70335168,0.81460639,0.57771406,0.41857913,0.12781441,0.00034529,0.03533431,0.17526478
-4.69734867,0.86080690,0.62187815,0.43864673,0.13642089,0.00034104,0.03850237,0.18737594
-4.69134567,0.91026535,0.66906821,0.46043046,0.14566029,0.00033955,0.04165973,0.20006542
-4.68534267,0.96229809,0.71895367,0.48356361,0.15545482,0.00034065,0.04476097,0.21317599
-4.67933967,1.01617820,0.77117828,0.50765558,0.16572281,0.00034414,0.04775911,0.22654034
-4.67333667,1.07115859,0.82537179,0.53230411,0.17638179,0.00034980,0.05060711,0.23998601
-4.66733367,1.12649622,0.88116155,0.55710825,0.18735176,0.00035739,0.05325944,0.25334053
-4.66133067,1.18147647,0.93818347,0.58168138,0.19855819,0.00036668,0.05567373,0.26643670
-4.65532766,1.23543632,0.99609142,0.60566387,0.20993471,0.00037744,0.05781254,0.27911762
-4.64932466,1.28778543,1.05456459,0.62873463,0.22142535,0.00038944,0.05964496,0.29124126
-4.64332166,1.33802383,1.11331230,0.65062106,0.23298600,0.00040248,0.06114813,0.30268438
-4.63731866,1.38575580,1.17207599,0.67110706,0.24458525,0.00041641,0.06230868,0.31334569
-4.63131566,1.43069903,1.23062826,0.69003873,0.25620440,0.00043108,0.06312377,0.32314795
-4.62531266,1.47268900,1.28876918,0.70732751,0.26783662,0.00044638,0.06360196,0.33203909
-4.61930965,1.51167856,1.34632021,0.72295092,0.27948547,0.00046225,0.06376373,0.33999231
-4.61330665,1.54773294,1.40311646,0.73695075,0.29116276,0.00047866,0.06364156,0.34700521
-4.60730365,1.58102089,1.45899791,0.74942925,0.30288605,0.00049562,0.06327982,0.35309808
-4.60130065,1.61180269,1.51380065,0.76054338,0.31467576,0.00051317,0.06273409,0.35831147
-4.59529765,1.64041593,1.56734901,0.77049777,0.32655247,0.00053138,0.06207031,0.36270335
-4.58929465,1.66726013,1.61944946,0.77953672,0.33853431,0.00055037,0.06136346,0.36634595
-4.58329165,1.69278121,1.66988711,0.78793584,0.35063477,0.00057026,0.06069608,0.36932255
-4.57728864,1.71745653,1.71842541,0.79599355,0.36286125,0.00059123,0.06015640,0.37172443
-4.57128564,1.74178142,1.76480924,0.80402304,0.37521420,0.00061346,0.05983636,0.37364805
-4.56528264,1.76625742,1.80877158,0.81234475,0.38768716,0.00063714,0.05982941,0.37519268
-4.55927964,1.79138265,1.85004329,0.82127956,0.40026756,0.00066250,0.06022818,0.37645838
-4.55327664,1.81764400,1.88836552,0.83114271,0.41293823,0.00068978,0.06112207,0.37754447
-4.54727364,1.84551084,1.92350372,0.84223832,0.42567950,0.00071921,0.06259480,0.37854826
-4.54127064,1.87542980,1.95526218,0.85485432,0.43847160,0.00075101,0.06472193,0.37956408
-4.53526763,1.90781967,1.98349800,0.86925746,0.45129717,0.00078542,0.06756844,0.38068238
-4.52926463,1.94306591,2.00813295,0.88568829,0.46414355,0.00082264,0.07118638,0.38198870
-4.52326163,1.98151380,2.02916237,0.90435560,0.47700461,0.00086284,0.07561269,0.38356255
-4.51725863,2.02345984,2.04665988,0.92543042,0.48988183,0.00090614,0.08086711,0.38547586
-4.51125563,2.06914098,2.06077732,0.94903920,0.50278438,0.00095260,0.08695051,0.38779111
-4.50525263,2.11872155,2.07173951,0.97525653,0.51572818,0.00100222,0.09384336,0.39055906
-4.49924962,2.17227840,2.07983393,1.00409726,0.52873375,0.00105488,0.10150479,0.39381607
-4.49324662,2.22978455,2.08539561,1.03550871,0.54182297,0.00111039,0.10987197,0.39758129
-4.48724362,2.29109263,2.08878828,1.06936321,0.55501487,0.00116842,0.11886013,0.40185376
-4.48124062,2.35591916,2.09038271,1.10545163,0.56832069,0.00122853,0.12836317,0.40660973
-4.47523762,2.42383105,2.09053374,1.14347866,0.58173856,0.00129016,0.13825497,0.41180040
-4.46923462,2.49423583,2.08955748,1.18306028,0.59524802,0.00135259,0.14839131,0.41735043
-4.46323162,2.56637709,2.08771030,1.22372425,0.60880506,0.00141502,0.15861260,0.42315737
-4.45722861,2.63933615,2.08517104,1.26491399,0.62233779,0.00147653,0.16874721,0.42909226
-4.45122561,2.71204109,2.08202761,1.30599616,0.63574339,0.00153609,0.17861541,0.43500158
-4.44522261,2.78328356,2.07826916,1.34627222,0.64888647,0.00159264,0.18803387,0.44071051
-4.43921961,2.85174338,2.07378417,1.38499368,0.66159928,0.00164505,0.19682051,0.44602764
-4.43321661,2.91602063,2.06836491,1.42138078,0.67368374,0.00169221,0.20479955,0.45075074
-4.42721361,2.97467408,2.06171779,1.45464408,0.68491545,0.00173304,0.21180666,0.45467371
-4.42121061,3.02626470,2.05347918,1.48400796,0.69504959,0.00176650,0.21769388,0.45759408
-4.41520760,3.06940235,2.04323567,1.50873522,0.70382844,0.00179171,0.22233420,0.45932100
-4.40920460,3.10279357,2.03054752,1.52815164,0.71099022,0.00180789,0.22562560,0.45968304
-4.40320160,3.12528826,2.01497392,1.54166936,0.71627897,0.00181443,0.22749431,0.45853565
-4.39719860,3.13592297,1.99609861,1.54880791,0.71945477,0.00181095,0.22789719,0.45576773
-4.39119560,3.13395861,1.97355433,1.54921201,0.72030405,0.00179726,0.22682312,0.45130694
-4.38519260,3.11891087,1.94704485,1.54266516,0.71864921,0.00177339,0.22429329,0.44512360
-4.37918959,3.09057167,1.91636344,1.52909834,0.71435732,0.00173961,0.22036043,0.43723279
-4.37318659,3.04902072,1.88140681,1.50859354,0.70734726,0.00169642,0.21510694,0.42769475
-4.36718359,2.99462664,1.84218408,1.48138192,0.69759499,0.00164450,0.20864210,0.41661331
-4.36118059,2.92803763,1.79882046,1.44783664,0.68513671,0.00158474,0.20109836,0.40413268
-4.35517759,2.85016218,1.75155564,1.40846087,0.67006976,0.00151819,0.19262703,0.39043262
-4.34917459,2.76214091,1.70073734,1.36387151,0.65255117,0.00144600,0.18339341,0.37572232
-4.34317159,2.66531081,1.64681042,1.31477945,0.63279391,0.00136943,0.17357163,0.36023323
-4.33716858,2.56116364,1.59030251,1.26196725,0.61106114,0.00128978,0.16333945,0.34421131
-4.33116558,2.45130033,1.53180670,1.20626524,0.58765862,0.00120837,0.15287315,0.32790888
-4.32516258,2.33738336,1.47196261,1.14852706,0.56292566,0.00112648,0.14234278,0.31157662
-4.31915958,2.22108906,1.41143638,1.08960562,0.53722507,0.00104534,0.13190780,0.29545595
-4.31315658,2.10406167,1.35090076,1.03033034,0.51093249,0.00096608,0.12171345,0.27977206
-4.30715358,1.98787080,1.29101589,0.97148645,0.48442562,0.00088974,0.11188772,0.26472792
