energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.86193097,0.47282165,0.07765046,0.02577479,0.06934429,0.00199571,0.26228586,0.00000000,0.19175123,0.01640263
-5.85592796,0.47739676,0.07744286,0.02585175,0.07057307,0.00164715,0.26549999,0.00000000,0.19335728,0.01648974
-5.84992496,0.47944560,0.07702718,0.02582987,0.07131682,0.00136686,0.26716652,0.00000000,0.19398256,0.01650267
-5.84392196,0.47874327,0.07633509,0.02569075,0.07155744,0.00114236,0.26718213,0.00000000,0.19353162,0.01643225
-5.83791896,0.47515300,0.07531718,0.02542178,0.07128808,0.00096317,0.26548929,0.00000000,0.19194455,0.01627238
-5.83191596,0.46862631,0.07394235,0.02501606,0.07051326,0.00082058,0.26207672,0.00000000,0.18919705,0.01602009
-5.82591296,0.45920052,0.07219683,0.02447212,0.06924866,0.00070751,0.25697835,0.00000000,0.18529954,0.01567543
-5.81990995,0.44699384,0.07008282,0.02379355,0.06752047,0.00061827,0.25027085,0.00000000,0.18029511,0.01524136
-5.81390695,0.43219811,0.06761692,0.02298854,0.06536441,0.00054849,0.24206982,0.00000000,0.17425657,0.01472345
-5.80790395,0.41506976,0.06482822,0.02206934,0.06282449,0.00049489,0.23252493,0.00000000,0.16728272,0.01412961
-5.80190095,0.39591922,0.06175633,0.02105163,0.05995144,0.00045527,0.22181417,0.00000000,0.15949397,0.01346967
-5.79589795,0.37509950,0.05844921,0.01995392,0.05680108,0.00042835,0.21013749,0.00000000,0.15102755,0.01275502
-5.78989495,0.35299427,0.05496107,0.01879688,0.05343250,0.00041375,0.19771019,0.00000000,0.14203259,0.01199819
-5.78389195,0.33000610,0.05135031,0.01760278,0.04990632,0.00041195,0.18475632,0.00000000,0.13266515,0.01121239
-5.77788894,0.30654536,0.04767760,0.01639487,0.04628289,0.00042430,0.17150239,0.00000000,0.12308352,0.01041116
-5.77188594,0.28302028,0.04400416,0.01519693,0.04262077,0.00045300,0.15817162,0.00000000,0.11344401,0.00960801
-5.76588294,0.25982833,0.04039040,0.01403289,0.03897529,0.00050120,0.14497906,0.00000000,0.10389724,0.00881609
-5.75987994,0.23734958,0.03689475,0.01292652,0.03539739,0.00057302,0.13212752,0.00000000,0.09458520,0.00804796
-5.75387694,0.21594183,0.03357292,0.01190129,0.03193274,0.00067367,0.11980470,0.00000000,0.08563908,0.00731544
-5.74787394,0.19593782,0.03047746,0.01098025,0.02862112,0.00080950,0.10818129,0.00000000,0.07717792,0.00662945
-5.74187094,0.17764428,0.02765769,0.01018614,0.02549610,0.00098818,0.09741027,0.00000000,0.06930810,0.00599998
-5.73586793,0.16134288,0.02515989,0.00954146,0.02258500,0.00121872,0.08762708,0.00000000,0.06212350,0.00543613
-5.72986493,0.14729247,0.02302776,0.00906870,0.01990908,0.00151163,0.07895074,0.00000000,0.05570650,0.00494617
-5.72386193,0.13573264,0.02130309,0.00879052,0.01748392,0.00187897,0.07148565,0.00000000,0.05012931,0.00453761
-5.71785893,0.12688786,0.02002656,0.00873005,0.01532005,0.00233440,0.06532388,0.00000000,0.04545588,0.00421740
-5.71185593,0.12097196,0.01923855,0.00891102,0.01342360,0.00289316,0.06054769,0.00000000,0.04174397,0.00399199
-5.70585293,0.11819241,0.01897992,0.00935800,0.01179708,0.00357203,0.05723212,0.00000000,0.03904727,0.00386756
-5.69984992,0.11875384,0.01929274,0.01009636,0.01044015,0.00438920,0.05544740,0.00000000,0.03741747,0.00385007
-5.69384692,0.12286062,0.02022071,0.01115230,0.00935042,0.00536404,0.05526089,0.00000000,0.03690599,0.00394536
-5.68784392,0.13071784,0.02180939,0.01255255,0.00852414,0.00651677,0.05673847,0.00000000,0.03756535,0.00415922
-5.68184092,0.14253050,0.02410602,0.01432404,0.00795679,0.00786806,0.05994511,0.00000000,0.03944994,0.00449736
-5.67583792,0.15850083,0.02715901,0.01649331,0.00764362,0.00943852,0.06494464,0.00000000,0.04261609,0.00496533
-5.66983492,0.17882331,0.03101691,0.01908579,0.00757995,0.01124800,0.07179846,0.00000000,0.04712151,0.00556837
-5.66383192,0.20367777,0.03572710,0.02212483,0.00776138,0.01331488,0.08056343,0.00000000,0.05302378,0.00631122
-5.65782891,0.23322040,0.04133382,0.02563067,0.00818389,0.01565525,0.09128868,0.00000000,0.06037821,0.00719784
-5.65182591,0.26757314,0.04787602,0.02961926,0.00884366,0.01828196,0.10401171,0.00000000,0.06923486,0.00823112
-5.64582291,0.30681171,0.05538475,0.03410095,0.00973692,0.02120370,0.11875381,0.00000000,0.07963494,0.00941249
-5.63981991,0.35095292,0.06388032,0.03907922,0.01085956,0.02442403,0.13551489,0.00000000,0.09160666,0.01074154
-5.63381691,0.39994172,0.07336937,0.04454943,0.01220670,0.02794045,0.15426832,0.00000000,0.10516076,0.01221569
-5.62781391,0.45363887,0.08384187,0.05049770,0.01377222,0.03174357,0.17495559,0.00000000,0.12028588,0.01382976
-5.62181091,0.51180980,0.09526835,0.05689987,0.01554822,0.03581635,0.19748159,0.00000000,0.13694400,0.01557569
-5.61580790,0.57411553,0.10759740,0.06372085,0.01752452,0.04013361,0.22171043,0.00000000,0.15506626,0.01744227
-5.60980490,0.64010633,0.12075366,0.07091414,0.01968814,0.04466168,0.24746245,0.00000000,0.17454942,0.01941498
-5.60380190,0.70921881,0.13463648,0.07842183,0.02202299,0.04935840,0.27451238,0.00000000,0.19525318,0.02147591
-5.59779890,0.78077699,0.14911941,0.08617487,0.02450949,0.05417332,0.30258932,0.00000000,0.21699868,0.02360382
-5.59179590,0.85399769,0.16405051,0.09409391,0.02712445,0.05904833,0.33137826,0.00000000,0.23956836,0.02577436
-5.58579290,0.92800049,0.17925384,0.10209043,0.02984104,0.06391859,0.36052367,0.00000000,0.26270728,0.02796035
-5.57978989,1.00182227,0.19453182,0.11006834,0.03262895,0.06871375,0.38963496,0.00000000,0.28612618,0.03013232
-5.57378689,1.07443599,0.20966881,0.11792599,0.03545472,0.07335953,0.41829378,0.00000000,0.30950603,0.03225902
-5.56778389,1.14477331,0.22443561,0.12555841,0.03828222,0.07777955,0.44606303,0.00000000,0.33250432,0.03430819
-5.56178089,1.21175028,0.23859482,0.13285977,0.04107330,0.08189735,0.47249730,0.00000000,0.35476267,0.03624731
-5.55577789,1.27429520,0.25190696,0.13972611,0.04378854,0.08563852,0.49715434,0.00000000,0.37591569,0.03804451
-5.54977489,1.33137763,0.26413706,0.14605788,0.04638816,0.08893298,0.51960718,0.00000000,0.39560071,0.03966938
-5.54377189,1.38203732,0.27506148,0.15176264,0.04883297,0.09171706,0.53945635,0.00000000,0.41346805,0.04109389
-5.53776888,1.42541183,0.28447473,0.15675736,0.05108531,0.09393564,0.55634179,0.00000000,0.42919136,0.04229319
-5.53176588,1.46076173,0.29219585,0.16097062,0.05311005,0.09554387,0.56995376,0.00000000,0.44247759,0.04324635
-5.52576288,1.48749217,0.29807430,0.16434430,0.05487553,0.09650874,0.58004243,0.00000000,0.45307620,0.04393701
-5.51975988,1.50517003,0.30199485,0.16683495,0.05635432,0.09681016,0.58642559,0.00000000,0.46078712,0.04435381
-5.51375688,1.51353572,0.30388135,0.16841457,0.05752397,0.09644169,0.58899425,0.00000000,0.46546711,0.04449074
-5.50775388,1.51250927,0.30369928,0.16907105,0.05836753,0.09541075,0.58771567,0.00000000,0.46703428,0.04434726
-5.50175088,1.50219056,0.30145680,0.16880792,0.05887395,0.09373840,0.58263398,0.00000000,0.46547044,0.04392828
-5.49574787,1.48285356,0.29720432,0.16764384,0.05903823,0.09145859,0.57386810,0.00000000,0.46082133,0.04324390
-5.48974487,1.45493518,0.29103269,0.16561151,0.05886144,0.08861706,0.56160724,0.00000000,0.45319460,0.04230903
-5.48374187,1.41901913,0.28307000,0.16275632,0.05835054,0.08526978,0.54610419,0.00000000,0.44275575,0.04114288
-5.47773887,1.37581581,0.27347717,0.15913470,0.05751802,0.08148117,0.52766666,0.00000000,0.42972216,0.03976828
-5.47173587,1.32613900,0.26244254,0.15481229,0.05638141,0.07732203,0.50664718,0.00000000,0.41435559,0.03821094
-5.46573287,1.27088054,0.25017585,0.14986199,0.05496264,0.07286737,0.48343194,0.00000000,0.39695342,0.03649869
-5.45972986,1.21098418,0.23690160,0.14436201,0.05328739,0.06819415,0.45842914,0.00000000,0.37783913,0.03466062
-5.45372686,1.14741943,0.22285237,0.13839392,0.05138429,0.06337922,0.43205727,0.00000000,0.35735239,0.03272630
-5.44772386,1.08115666,0.20826221,0.13204089,0.04928412,0.05849718,0.40473388,0.00000000,0.33583921,0.03072504
-5.44172086,1.01314419,0.19336043,0.12538601,0.04701907,0.05361866,0.37686514,0.00000000,0.31364244,0.02868518
-5.43571786,0.94428803,0.17836600,0.11851088,0.04462192,0.04880874,0.34883659,0.00000000,0.29109322,0.02663353
-5.42971486,0.87543490,0.16348273,0.11149433,0.04212538,0.04412570,0.32100545,0.00000000,0.26850333,0.02459482
-5.42371186,0.80735872,0.14889538,0.10441144,0.03956140,0.03962019,0.29369441,0.00000000,0.24615893,0.02259137
-5.41770885,0.74075076,0.13476673,0.09733271,0.03696066,0.03533461,0.26718726,0.00000000,0.22431567,0.02064282
-5.41170585,0.67621336,0.12123575,0.09032349,0.03435202,0.03130293,0.24172613,0.00000000,0.20319524,0.01876598
-5.40570285,0.61425708,0.10841670,0.08344356,0.03176219,0.02755076,0.21751045,0.00000000,0.18298347,0.01697474
-5.39969985,0.55530081,0.09639914,0.07674684,0.02921540,0.02409570,0.19469730,0.00000000,0.16382965,0.01528020
-5.39369685,0.49967456,0.08524883,0.07028133,0.02673318,0.02094795,0.17340312,0.00000000,0.14584723,0.01369071
-5.38769385,0.44762441,0.07500923,0.06408904,0.02433422,0.01811103,0.15370640,0.00000000,0.12911551,0.01221211
-5.38169085,0.39931908,0.06570359,0.05820609,0.02203434,0.01558271,0.13565128,0.00000000,0.11368215,0.01084795
-5.37568784,0.35485770,0.05733742,0.05266289,0.01984646,0.01335592,0.11925159,0.00000000,0.09956647,0.00959975
-5.36968484,0.31427824,0.04990115,0.04748428,0.01778067,0.01141974,0.10449531,0.00000000,0.08676308,0.00846728
-5.36368184,0.27756627,0.04337290,0.04268985,0.01584437,0.00976036,0.09134907,0.00000000,0.07524585,0.00744884
-5.35767884,0.24466361,0.03772121,0.03829413,0.01404237,0.00836197,0.07976261,0.00000000,0.06497190,0.00654154
-5.35167584,0.21547669,0.03290763,0.03430695,0.01237712,0.00720756,0.06967298,0.00000000,0.05588564,0.00574156
-5.34567284,0.18988425,0.02888907,0.03073371,0.01084892,0.00627966,0.06100840,0.00000000,0.04792254,0.00504439
-5.33966983,0.16774445,0.02561984,0.02757572,0.00945612,0.00556087,0.05369166,0.00000000,0.04101273,0.00444499
-5.33366683,0.14890103,0.02305341,0.02483051,0.00819542,0.00503437,0.04764312,0.00000000,0.03508428,0.00393802
-5.32766383,0.13318879,0.02114384,0.02249217,0.00706207,0.00468423,0.04278318,0.00000000,0.03006617,0.00351797
-5.32166083,0.12043817,0.01984688,0.02055167,0.00605016,0.00449565,0.03903428,0.00000000,0.02589099,0.00317925
-5.31565783,0.11047914,0.01912073,0.01899714,0.00515284,0.00445507,0.03632254,0.00000000,0.02249728,0.00291628
-5.30965483,0.10314450,0.01892665,0.01781426,0.00436260,0.00455024,0.03457900,0.00000000,0.01983173,0.00272359
-5.30365183,0.09827255,0.01922932,0.01698654,0.00367144,0.00477017,0.03374063,0.00000000,0.01785109,0.00259582
-5.29764882,0.09570957,0.01999701,0.01649562,0.00307114,0.00510508,0.03375113,0.00000000,0.01652401,0.00252778
-5.29164582,0.09531191,0.02120179,0.01632165,0.00255340,0.00554634,0.03456158,0.00000000,0.01583275,0.00251444
-5.28564282,0.09694808,0.02281958,0.01644359,0.00211002,0.00608631,0.03613110,0.00000000,0.01577479,0.00255096
-5.27963982,0.10050082,0.02483035,0.01683960,0.00173305,0.00671833,0.03842753,0.00000000,0.01636447,0.00263270
-5.27363682,0.10586929,0.02721823,0.01748742,0.00141490,0.00743664,0.04142811,0.00000000,0.01763452,0.00275523
-5.26763382,0.11297139,0.02997189,0.01836480,0.00114843,0.00823633,0.04512037,0.00000000,0.01963755,0.00291436
-5.26163082,0.12174625,0.03308482,0.01944993,0.00092700,0.00911343,0.04950300,0.00000000,0.02244742,0.00310616
-5.25562781,0.13215680,0.03655586,0.02072196,0.00074459,0.01006488,0.05458680,0.00000000,0.02616040,0.00332698
-5.24962481,0.14419233,0.04038965,0.02216149,0.00059571,0.01108870,0.06039571,0.00000000,0.03089603,0.00357352
-5.24362181,0.15787088,0.04459717,0.02375108,0.00047554,0.01218405,0.06696761,0.00000000,0.03679757,0.00384289
-5.23761881,0.17324115,0.04919620,0.02547575,0.00037984,0.01335136,0.07435505,0.00000000,0.04403178,0.00413260
-5.23161581,0.19038380,0.05421162,0.02732344,0.00030499,0.01459248,0.08262548,0.00000000,0.05278802,0.00444069
-5.22561281,0.20941174,0.05967551,0.02928545,0.00024793,0.01591070,0.09186116,0.00000000,0.06327633,0.00476571
-5.21960980,0.23046912,0.06562698,0.03135671,0.00020621,0.01731078,0.10215825,0.00000000,0.07572442,0.00510679
-5.21360680,0.25372870,0.07211149,0.03353592,0.00017787,0.01879892,0.11362521,0.00000000,0.09037343,0.00546366
-5.20760380,0.27938746,0.07917982,0.03582565,0.00016154,0.02038259,0.12638024,0.00000000,0.10747223,0.00583657
-5.20160080,0.30766002,0.08688645,0.03823206,0.00015631,0.02207025,0.14054772,0.00000000,0.12727037,0.00622635
-5.19559780,0.33877010,0.09528741,0.04076456,0.00016181,0.02387096,0.15625356,0.00000000,0.15000946,0.00663426
-5.18959480,0.37293974,0.10443756,0.04343520,0.00017815,0.02579386,0.17361963,0.00000000,0.17591335,0.00706190
-5.18359180,0.41037666,0.11438745,0.04625785,0.00020595,0.02784758,0.19275712,0.00000000,0.20517705,0.00751111
-5.17758879,0.45126001,0.12517965,0.04924716,0.00024638,0.03003943,0.21375928,0.00000000,0.23795482,0.00798375
-5.17158579,0.49572501,0.13684491,0.05241743,0.00030109,0.03237469,0.23669354,0.00000000,0.27434776,0.00848151
-5.16558279,0.54384712,0.14939818,0.05578129,0.00037234,0.03485569,0.26159352,0.00000000,0.31439148,0.00900573
-5.15957979,0.59562649,0.16283471,0.05934838,0.00046296,0.03748105,0.28845123,0.00000000,0.35804427,0.00955713
-5.15357679,0.65097360,0.17712647,0.06312402,0.00057640,0.04024486,0.31720992,0.00000000,0.40517660,0.01013565
-5.14757379,0.70969691,0.19221921,0.06710802,0.00071673,0.04313605,0.34775799,0.00000000,0.45556248,0.01074022
-5.14157079,0.77149356,0.20803019,0.07129361,0.00088869,0.04613789,0.37992454,0.00000000,0.50887343,0.01136857
-5.13556778,0.83594376,0.22444703,0.07566666,0.00109769,0.04922770,0.41347679,0.00000000,0.56467555,0.01201716
-5.12956478,0.90250982,0.24132768,0.08020519,0.00134976,0.05237681,0.44811995,0.00000000,0.62243044,0.01268109
-5.12356178,0.97054014,0.25850173,0.08487928,0.00165154,0.05555084,0.48349960,0.00000000,0.68150014,0.01335408
-5.11755878,1.03927850,0.27577306,0.08965131,0.00201021,0.05871016,0.51920683,0.00000000,0.74115640,0.01402855
-5.11155578,1.10787873,0.29292387,0.09447670,0.00243339,0.06181080,0.55478615,0.00000000,0.80059428,0.01469577
-5.10555278,1.17542437,0.30971997,0.09930493,0.00292898,0.06480548,0.58974595,0.00000000,0.85894992,0.01534604
-5.09954977,1.24095273,0.32591710,0.10408096,0.00350501,0.06764500,0.62357125,0.00000000,0.91532183,0.01596899
-5.09354677,1.30348250,0.34126814,0.10874696,0.00416943,0.07027973,0.65573823,0.00000000,0.96879528,0.01655386
-5.08754377,1.36204371,0.35553083,0.11324417,0.00492980,0.07266123,0.68573010,0.00000000,1.01846869,0.01708991
-5.08154077,1.41570880,0.36847564,0.11751491,0.00579306,0.07474398,0.71305336,0.00000000,1.06348108,0.01756676
-5.07553777,1.46362327,0.37989348,0.12150459,0.00676518,0.07648699,0.73725407,0.00000000,1.10303932,0.01797479
-5.06953477,1.50503453,0.38960279,0.12516355,0.00785087,0.07785533,0.75793297,0.00000000,1.13644415,0.01830553
-5.06353177,1.53931754,0.39745573,0.12844880,0.00905323,0.07882150,0.77475915,0.00000000,1.16311356,0.01855196
-5.05752876,1.56599598,0.40334309,0.13132535,0.01037342,0.07936648,0.78748121,0.00000000,1.18260264,0.01870881
-5.05152576,1.58475808,0.40719780,0.13376728,0.01181046,0.07948050,0.79593574,0.00000000,1.19461881,0.01877279
-5.04552276,1.59546623,0.40899674,0.13575841,0.01336099,0.07916347,0.80005246,0.00000000,1.19903190,0.01874272
-5.03951976,1.59816024,0.40876091,0.13729247,0.01501915,0.07842504,0.79985605,0.00000000,1.19587846,0.01861961
-5.03351676,1.59305420,0.40655392,0.13837301,0.01677655,0.07728433,0.79546452,0.00000000,1.18536028,0.01840663
-5.02751376,1.58052729,0.40247896,0.13901291,0.01862242,0.07576922,0.78708431,0.00000000,1.16783721,0.01810902
-5.02151076,1.56110932,0.39667447,0.13923357,0.02054381,0.07391551,0.77500257,0.00000000,1.14381481,0.01773394
-5.01550775,1.53546200,0.38930880,0.13906396,0.02252599,0.07176572,0.75957695,0.00000000,1.11392729,0.01729023
-5.00950475,1.50435701,0.38057405,0.13853953,0.02455297,0.06936775,0.74122371,0.00000000,1.07891697,0.01678812
-5.00350175,1.46865219,0.37067968,0.13770107,0.02660814,0.06677343,0.72040453,0.00000000,1.03961097,0.01623900
-4.99749875,1.42926713,0.35984598,0.13659369,0.02867507,0.06403710,0.69761303,0.00000000,0.99689643,0.01565502
-4.99149575,1.38715926,0.34829789,0.13526580,0.03073838,0.06121411,0.67336124,0.00000000,0.95169531,0.01504885
-4.98549275,1.34330154,0.33625927,0.13376842,0.03278460,0.05835954,0.64816702,0.00000000,0.90493975,0.01443332
-4.97948974,1.29866237,0.32394804,0.13215447,0.03480314,0.05552696,0.62254248,0.00000000,0.85754903,0.01382122
-4.97348674,1.25418836,0.31157210,0.13047844,0.03678714,0.05276746,0.59698397,0.00000000,0.81040870,0.01322496
-4.96748374,1.21079005,0.29932625,0.12879608,0.03873425,0.05012874,0.57196380,0.00000000,0.76435249,0.01265644
-4.96148074,1.16933057,0.28738995,0.12716420,0.04064727,0.04765458,0.54792350,0.00000000,0.72014737,0.01212686
-4.95547774,1.13061684,0.27592600,0.12564052,0.04253454,0.04538431,0.52526890,0.00000000,0.67848172,0.01164656
-4.94947474,1.09539289,0.26507987,0.12428349,0.04441015,0.04335260,0.50436637,0.00000000,0.63995663,0.01122491
-4.94347174,1.06433457,0.25497958,0.12315191,0.04629375,0.04158933,0.48554041,0.00000000,0.60508009,0.01087029
-4.93746873,1.03804501,0.24573599,0.12230443,0.04821018,0.04011957,0.46907180,0.00000000,0.57426359,0.01058991
-4.93146573,1.01705030,0.23744321,0.12179867,0.05018865,0.03896369,0.45519642,0.00000000,0.54782091,0.01038987
-4.92546273,1.00179465,0.23017915,0.12169023,0.05226166,0.03813748,0.44410410,0.00000000,0.52596849,0.01027498
-4.91945973,0.99263489,0.22400596,0.12203120,0.05446364,0.03765239,0.43593749,0.00000000,0.50882707,0.01024879
-4.91345673,0.98983416,0.21897040,0.12286857,0.05682931,0.03751572,0.43079076,0.00000000,0.49642435,0.01031347
-4.90745373,0.99355477,0.21510402,0.12424232,0.05939184,0.03773092,0.42870803,0.00000000,0.48869821,0.01046975
-4.90145073,1.00385077,0.21242332,0.12618348,0.06218091,0.03829784,0.42968171,0.00000000,0.48550066,0.01071684
-4.89544772,1.02066069,0.21092989,0.12871206,0.06522079,0.03921313,0.43365088,0.00000000,0.48660225,0.01105236
-4.88944472,1.04380125,0.21061062,0.13183524,0.06852841,0.04047060,0.44049989,0.00000000,0.49169722,0.01147228
-4.88344172,1.07296280,0.21143819,0.13554569,0.07211167,0.04206173,0.45005765,0.00000000,0.50040933,0.01197087
-4.87743872,1.10770750,0.21337194,0.13982040,0.07596796,0.04397625,0.46209775,0.00000000,0.51229881,0.01254068
-4.87143572,1.14747094,0.21635912,0.14461991,0.08008310,0.04620283,0.47633997,0.00000000,0.52687038,0.01317261
-4.86543272,1.19156785,0.22033684,0.14988824,0.08443067,0.04872986,0.49245321,0.00000000,0.54358264,0.01385591
-4.85942971,1.23920249,0.22523449,0.15555353,0.08897188,0.05154632,0.51006026,0.00000000,0.56185884,0.01457840
-4.85342671,1.28948386,0.23097679,0.16152926,0.09365588,0.05464272,0.52874444,0.00000000,0.58109911,0.01532656
-4.84742371,1.34144546,0.23748725,0.16771636,0.09842074,0.05801205,0.54805805,0.00000000,0.60069384,0.01608588
-4.84142071,1.39406945,0.24469200,0.17400584,0.10319484,0.06165071,0.56753257,0.00000000,0.62003815,0.01684105
-4.83541771,1.44631415,0.25252373,0.18028202,0.10789885,0.06555931,0.58669034,0.00000000,0.63854688,0.01757639
-4.82941471,1.49714399,0.26092540,0.18642620,0.11244797,0.06974330,0.60505724,0.00000000,0.65566975,0.01827621
-4.82341171,1.54556056,0.26985368,0.19232053,0.11675466,0.07421334,0.62217598,0.00000000,0.67090601,0.01892519
-4.81740870,1.59063331,0.27928151,0.19785193,0.12073148,0.07898535,0.63761940,0.00000000,0.68381803,0.01950883
-4.81140570,1.63152836,0.28919986,0.20291595,0.12429399,0.08408011,0.65100316,0.00000000,0.69404314,0.02001385
-4.80540270,1.66753395,0.29961811,0.20742019,0.12736367,0.08952251,0.66199723,0.00000000,0.70130315,0.02042856
-4.79939970,1.69808120,0.31056317,0.21128725,0.12987058,0.09534017,0.67033565,0.00000000,0.70541111,0.02074319
-4.79339670,1.72275892,0.32207702,0.21445696,0.13175583,0.10156175,0.67582401,0.00000000,0.70627473,0.02095019
-4.78739370,1.74132180,0.33421285,0.21688787,0.13297349,0.10821471,0.67834431,0.00000000,0.70389649,0.02104442
-4.78139070,1.75369132,0.34702970,0.21855783,0.13349207,0.11532270,0.67785693,0.00000000,0.69837011,0.02102325
-4.77538769,1.75994955,0.36058603,0.21946369,0.13329549,0.12290273,0.67439961,0.00000000,0.68987371,0.02088665
-4.76938469,1.76032597,0.37493230,0.21962014,0.13238335,0.13096214,0.66808354,0.00000000,0.67865978,0.02063708
-4.76338169,1.75517819,0.39010306,0.21905780,0.13077066,0.13949563,0.65908668,0.00000000,0.66504263,0.02027941
-4.75737869,1.74496770,0.40610902,0.21782062,0.12848699,0.14848244,0.64764477,0.00000000,0.64938367,0.01982063
-4.75137569,1.73023196,0.42292946,0.21596285,0.12557511,0.15788394,0.63404041,0.00000000,0.63207549,0.01926967
-4.74537269,1.71155455,0.44050570,0.21354569,0.12208920,0.16764176,0.61859095,0.00000000,0.61352535,0.01863699
-4.73936968,1.68953500,0.45873580,0.21063386,0.11809268,0.17767664,0.60163552,0.00000000,0.59413893,0.01793424
-4.73336668,1.66475998,0.47747126,0.20729228,0.11365593,0.18788814,0.58352221,0.00000000,0.57430510,0.01717389
-4.72736368,1.63777759,0.49651580,0.20358310,0.10885377,0.19815535,0.56459572,0.00000000,0.55438239,0.01636883
-4.72136068,1.60907589,0.51562657,0.19956313,0.10376305,0.20833859,0.54518624,0.00000000,0.53468780,0.01553199
-4.71535768,1.57906685,0.53451795,0.19528195,0.09846032,0.21828214,0.52559999,0.00000000,0.51548829,0.01467602
-4.70935468,1.54807650,0.55286774,0.19078062,0.09301972,0.22781792,0.50611172,0.00000000,0.49699531,0.01381299
-4.70335168,1.51634132,0.57032573,0.18609121,0.08751117,0.23677008,0.48695956,0.00000000,0.47936243,0.01295413
-4.69734867,1.48401107,0.58652428,0.18123696,0.08199889,0.24496019,0.46834212,0.00000000,0.46268602,0.01210967
-4.69134567,1.45115731,0.60109041,0.17623309,0.07654030,0.25221300,0.45041803,0.00000000,0.44700875,0.01128865
-4.68534267,1.41778684,0.61365895,0.17108823,0.07118531,0.25836235,0.43330744,0.00000000,0.43232547,0.01049893
-4.67933967,1.38385892,0.62388601,0.16580620,0.06597596,0.26325706,0.41709549,0.00000000,0.41859108,0.00974709
-4.67333667,1.34930495,0.63146232,0.16038807,0.06094641,0.26676648,0.40183713,0.00000000,0.40572974,0.00903851
-4.66733367,1.31404901,0.63612550,0.15483433,0.05612325,0.26878551,0.38756294,0.00000000,0.39364482,0.00837743
-4.66133067,1.27802801,0.63767097,0.14914700,0.05152600,0.26923871,0.37428541,0.00000000,0.38222897,0.00776700
-4.65532766,1.24120992,0.63596063,0.14333154,0.04716784,0.26808339,0.36200526,0.00000000,0.37137378,0.00720945
-4.64932466,1.20360888,0.63092919,0.13739834,0.04305638,0.26531160,0.35071720,0.00000000,0.36097835,0.00670616
-4.64332166,1.16529637,0.62258755,0.13136391,0.03919455,0.26095073,0.34041494,0.00000000,0.35095651,0.00625782
