energy_ev,total_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.44172086,0.27887974,0.00348359,0.00000000,0.11721983,0.00000000,0.21990990,0.01250161
-5.43571786,0.29767138,0.00408739,0.00000000,0.12604663,0.00000000,0.23310662,0.01308172
-5.42971486,0.31778791,0.00477150,0.00000000,0.13552268,0.00000000,0.24707485,0.01368410
-5.42371186,0.33935175,0.00554268,0.00000000,0.14568810,0.00000000,0.26189377,0.01431429
-5.41770885,0.36246779,0.00640827,0.00000000,0.15657281,0.00000000,0.27762826,0.01497764
-5.41170585,0.38721641,0.00737631,0.00000000,0.16819397,0.00000000,0.29432290,0.01567903
-5.40570285,0.41364729,0.00845580,0.00000000,0.18055387,0.00000000,0.31199643,0.01642257
-5.39969985,0.44177456,0.00965698,0.00000000,0.19363848,0.00000000,0.33063719,0.01721133
-5.39369685,0.47157367,0.01099162,0.00000000,0.20741692,0.00000000,0.35019977,0.01804717
-5.38769385,0.50298035,0.01247344,0.00000000,0.22184183,0.00000000,0.37060316,0.01893058
-5.38169085,0.53589187,0.01411840,0.00000000,0.23685088,0.00000000,0.39173086,0.01986065
-5.37568784,0.57017072,0.01594509,0.00000000,0.25236925,0.00000000,0.41343274,0.02083510
-5.36968484,0.60565064,0.01797506,0.00000000,0.26831309,0.00000000,0.43552897,0.02185039
-5.36368184,0.64214462,0.02023295,0.00000000,0.28459376,0.00000000,0.45781570,0.02290196
-5.35767884,0.67945456,0.02274667,0.00000000,0.30112272,0.00000000,0.48007238,0.02398449
-5.35167584,0.71738199,0.02554724,0.00000000,0.31781651,0.00000000,0.50207024,0.02509221
-5.34567284,0.75573898,0.02866854,0.00000000,0.33460180,0.00000000,0.52358158,0.02621931
-5.33966983,0.79435858,0.03214673,0.00000000,0.35141984,0.00000000,0.54438924,0.02736025
-5.33366683,0.83310391,0.03601943,0.00000000,0.36823009,0.00000000,0.56429568,0.02851012
-5.32766383,0.87187508,0.04032458,0.00000000,0.38501265,0.00000000,0.58313118,0.02966490
-5.32166083,0.91061313,0.04509907,0.00000000,0.40176910,0.00000000,0.60076045,0.03082166
-5.31565783,0.94930074,0.05037701,0.00000000,0.41852170,0.00000000,0.61708734,0.03197863
-5.30965483,0.98795895,0.05618780,0.00000000,0.43531066,0.00000000,0.63205719,0.03313523
-5.30365183,1.02664028,0.06255412,0.00000000,0.45218961,0.00000000,0.64565674,0.03429183
-5.29764882,1.06541809,0.06948971,0.00000000,0.46921948,0.00000000,0.65791143,0.03544953
-5.29164582,1.10437292,0.07699731,0.00000000,0.48646089,0.00000000,0.66888038,0.03660981
-5.28564282,1.14357651,0.08506663,0.00000000,0.50396569,0.00000000,0.67864923,0.03777399
-5.27963982,1.18307459,0.09367279,0.00000000,0.52176798,0.00000000,0.68732148,0.03894277
-5.27363682,1.22286960,0.10277498,0.00000000,0.53987538,0.00000000,0.69500883,0.04011572
-5.26763382,1.26290468,0.11231589,0.00000000,0.55826101,0.00000000,0.70182115,0.04129071
-5.26163082,1.30305028,0.12222166,0.00000000,0.57685699,0.00000000,0.70785700,0.04246355
-5.25562781,1.34309454,0.13240268,0.00000000,0.59554984,0.00000000,0.71319521,0.04362762
-5.24962481,1.38273866,0.14275521,0.00000000,0.61417841,0.00000000,0.71788832,0.04477371
-5.24362181,1.42159786,0.15316380,0.00000000,0.63253469,0.00000000,0.72195825,0.04589002
-5.23761881,1.45920845,0.16350452,0.00000000,0.65036746,0.00000000,0.72539470,0.04696235
-5.23161581,1.49504103,0.17364891,0.00000000,0.66738910,0.00000000,0.72815638,0.04797445
-5.22561281,1.52851945,0.18346849,0.00000000,0.68328508,0.00000000,0.73017499,0.04890858
-5.21960980,1.55904458,0.19283963,0.00000000,0.69772581,0.00000000,0.73136184,0.04974623
-5.21360680,1.58602189,0.20164863,0.00000000,0.71038038,0.00000000,0.73161650,0.05046898
-5.20760380,1.60889111,0.20979660,0.00000000,0.72093124,0.00000000,0.73083697,0.05105934
-5.20160080,1.62715643,0.21720404,0.00000000,0.72908929,0.00000000,0.72893063,0.05150174
-5.19559780,1.64041514,0.22381479,0.00000000,0.73460824,0.00000000,0.72582511,0.05178342
-5.18959480,1.64838309,0.22959896,0.00000000,0.73729762,0.00000000,0.72147828,0.05189521
-5.18359180,1.65091512,0.23455486,0.00000000,0.73703347,0.00000000,0.71588666,0.05183219
-5.17758879,1.64801898,0.23870959,0.00000000,0.73376614,0.00000000,0.70909133,0.05159420
-5.17158579,1.63986179,0.24211822,0.00000000,0.72752471,0.00000000,0.70118116,0.05118600
-5.16558279,1.62676817,0.24486155,0.00000000,0.71841761,0.00000000,0.69229268,0.05061732
-5.15957979,1.60921006,0.24704255,0.00000000,0.70662942,0.00000000,0.68260669,0.04990256
-5.15357679,1.58778848,0.24878144,0.00000000,0.69241407,0.00000000,0.67234169,0.04906029
-5.14757379,1.56320810,0.25020981,0.00000000,0.67608460,0.00000000,0.66174425,0.04811249
-5.14157079,1.53624595,0.25146399,0.00000000,0.65800020,0.00000000,0.65107719,0.04708361
-5.13556778,1.50771588,0.25267787,0.00000000,0.63855112,0.00000000,0.64060600,0.04599955
-5.12956478,1.47843080,0.25397576,0.00000000,0.61814238,0.00000000,0.63058436,0.04488646
-5.12356178,1.44916469,0.25546546,0.00000000,0.59717704,0.00000000,0.62123976,0.04376965
-5.11755878,1.42061651,0.25723208,0.00000000,0.57604001,0.00000000,0.61275997,0.04267239
-5.11155578,1.39337804,0.25933278,0.00000000,0.55508319,0.00000000,0.60528135,0.04161497
-5.10555278,1.36790729,0.26179291,0.00000000,0.53461272,0.00000000,0.59887954,0.04061385
-5.09954977,1.34450909,0.26460361,0.00000000,0.51487891,0.00000000,0.59356338,0.03968097
-5.09354677,1.32332356,0.26772115,0.00000000,0.49606928,0.00000000,0.58927216,0.03882339
-5.08754377,1.30432326,0.27106799,0.00000000,0.47830494,0.00000000,0.58587670,0.03804313
-5.08154077,1.28731888,0.27453550,0.00000000,0.46164046,0.00000000,0.58318398,0.03733723
-5.07553777,1.27197308,0.27798831,0.00000000,0.44606691,0.00000000,0.58094524,0.03669814
-5.06953477,1.25782149,0.28127003,0.00000000,0.43151789,0.00000000,0.57886702,0.03611425
-5.06353177,1.24429973,0.28420995,0.00000000,0.41787797,0.00000000,0.57662457,0.03557064
-5.05752876,1.23077472,0.28663057,0.00000000,0.40499311,0.00000000,0.57387685,0.03504995
-5.05152576,1.21657871,0.28835546,0.00000000,0.39268225,0.00000000,0.57028241,0.03453335
-5.04552276,1.20104389,0.28921704,0.00000000,0.38074945,0.00000000,0.56551517,0.03400156
-5.03951976,1.18353618,0.28906399,0.00000000,0.36899599,0.00000000,0.55927938,0.03343581
-5.03351676,1.16348611,0.28776788,0.00000000,0.35723166,0.00000000,0.55132294,0.03281876
-5.02751376,1.14041566,0.28522874,0.00000000,0.34528482,0.00000000,0.54144852,0.03213532
-5.02151076,1.11395971,0.28137931,0.00000000,0.33301082,0.00000000,0.52952193,0.03137331
-5.01550775,1.08388144,0.27618784,0.00000000,0.32029833,0.00000000,0.51547742,0.03052396
-5.00950475,1.05008113,0.26965933,0.00000000,0.30707355,0.00000000,0.49931980,0.02958221
-5.00350175,1.01259841,0.26183527,0.00000000,0.29330227,0.00000000,0.48112340,0.02854687
-4.99749875,0.97160820,0.25279186,0.00000000,0.27898974,0.00000000,0.46102806,0.02742056
-4.99149575,0.92741103,0.24263705,0.00000000,0.26417866,0.00000000,0.43923255,0.02620948
-4.98549275,0.88041855,0.23150634,0.00000000,0.24894554,0.00000000,0.41598584,0.02492311
-4.97948974,0.83113539,0.21955792,0.00000000,0.23339579,0.00000000,0.39157686,0.02357370
-4.97348674,0.78013840,0.20696716,0.00000000,0.21765786,0.00000000,0.36632315,0.02217576
-4.96748374,0.72805473,0.19392086,0.00000000,0.20187694,0.00000000,0.34055933,0.02074546
-4.96148074,0.67553963,0.18061162,0.00000000,0.18620850,0.00000000,0.31462567,0.01930002
-4.95547774,0.62325536,0.16723233,0.00000000,0.17081206,0.00000000,0.28885741,0.01785715
-4.94947474,0.57185187,0.15397135,0.00000000,0.15584551,0.00000000,0.26357531,0.01643449
-4.94347174,0.52195010,0.14100825,0.00000000,0.14146015,0.00000000,0.23907768,0.01504912
-4.93746873,0.47412841,0.12851036,0.00000000,0.12779671,0.00000000,0.21563410,0.01371720
-4.93146573,0.42891235,0.11663028,0.00000000,0.11498237,0.00000000,0.19348108,0.01245361
-4.92546273,0.38676796,0.10550409,0.00000000,0.10312877,0.00000000,0.17281947,0.01127171
-4.91945973,0.34809822,0.09525058,0.00000000,0.09233107,0.00000000,0.15381369,0.01018329
-4.91345673,0.31324258,0.08597111,0.00000000,0.08266799,0.00000000,0.13659245,0.00919839
-4.90745373,0.28247898,0.07775014,0.00000000,0.07420245,0.00000000,0.12125085,0.00832541
-4.90145073,0.25602783,0.07065625,0.00000000,0.06698303,0.00000000,0.10785348,0.00757111
-4.89544772,0.23405737,0.06474350,0.00000000,0.06104571,0.00000000,0.09643831,0.00694074
-4.88944472,0.21668979,0.06005293,0.00000000,0.05641604,0.00000000,0.08702093,0.00643815
-4.88344172,0.20400755,0.05661416,0.00000000,0.05311123,0.00000000,0.07959898,0.00606593
-4.87743872,0.19605938,0.05444678,0.00000000,0.05114238,0.00000000,0.07415645,0.00582552
-4.87143572,0.19286555,0.05356162,0.00000000,0.05051640,0.00000000,0.07066764,0.00571735
-4.86543272,0.19442209,0.05396157,0.00000000,0.05123775,0.00000000,0.06910060,0.00574089
-4.85942971,0.20070382,0.05564219,0.00000000,0.05330982,0.00000000,0.06941999,0.00589473
-4.85342671,0.21166598,0.05859185,0.00000000,0.05673598,0.00000000,0.07158919,0.00617661
-4.84742371,0.22724475,0.06279147,0.00000000,0.06152021,0.00000000,0.07557174,0.00658340
-4.84142071,0.24735659,0.06821402,0.00000000,0.06766748,0.00000000,0.08133212,0.00711109
-4.83541771,0.27189678,0.07482368,0.00000000,0.07518377,0.00000000,0.08883584,0.00775479
-4.82941471,0.30073738,0.08257490,0.00000000,0.08407583,0.00000000,0.09804908,0.00850864
-4.82341171,0.33372502,0.09141134,0.00000000,0.09435078,0.00000000,0.10893779,0.00936584
-4.81740870,0.37067881,0.10126490,0.00000000,0.10601552,0.00000000,0.12146658,0.01031862
-4.81140570,0.41138874,0.11205491,0.00000000,0.11907610,0.00000000,0.13559726,0.01135826
-4.80540270,0.45561480,0.12368754,0.00000000,0.13353696,0.00000000,0.15128744,0.01247517
-4.79939970,0.50308708,0.13605567,0.00000000,0.14940016,0.00000000,0.16848892,0.01365897
-4.79339670,0.55350698,0.14903910,0.00000000,0.16666454,0.00000000,0.18714633,0.01489866
-4.78739370,0.60654954,0.16250529,0.00000000,0.18532486,0.00000000,0.20719574,0.01618279
-4.78139070,0.66186683,0.17631061,0.00000000,0.20537084,0.00000000,0.22856352,0.01749971
-4.77538769,0.71909232,0.19030207,0.00000000,0.22678610,0.00000000,0.25116541,0.01883783
-4.76938469,0.77784589,0.20431952,0.00000000,0.24954695,0.00000000,0.27490573,0.02018586
-4.76338169,0.83773935,0.21819822,0.00000000,0.27362106,0.00000000,0.29967686,0.02153312
-4.75737869,0.89838197,0.23177180,0.00000000,0.29896591,0.00000000,0.32535893,0.02286979
-4.75137569,0.95938582,0.24487535,0.00000000,0.32552708,0.00000000,0.35181976,0.02418716
-4.74537269,1.02037059,0.25734865,0.00000000,0.35323645,0.00000000,0.37891492,0.02547780
-4.73936968,1.08096750,0.26903941,0.00000000,0.38201020,0.00000000,0.40648812,0.02673569
-4.73336668,1.14082226,0.27980631,0.00000000,0.41174694,0.00000000,0.43437173,0.02795631
-4.72736368,1.19959686,0.28952184,0.00000000,0.44232579,0.00000000,0.46238761,0.02913658
-4.72136068,1.25697010,0.29807482,0.00000000,0.47360479,0.00000000,0.49034807,0.03027483
-4.71535768,1.31263710,0.30537237,0.00000000,0.50541961,0.00000000,0.51805724,0.03137056
-4.70935468,1.36630773,0.31134159,0.00000000,0.53758272,0.00000000,0.54531254,0.03242428
-4.70335168,1.41770441,0.31593053,0.00000000,0.56988329,0.00000000,0.57190650,0.03343714
-4.69734867,1.46655941,0.31910872,0.00000000,0.60208773,0.00000000,0.59762885,0.03441067
-4.69134567,1.51261208,0.32086716,0.00000000,0.63394115,0.00000000,0.62226884,0.03534638
-4.68534267,1.55560633,0.32121774,0.00000000,0.66516970,0.00000000,0.64561774,0.03624541
-4.67933967,1.59528873,0.32019229,0.00000000,0.69548385,0.00000000,0.66747162,0.03710820
-4.67333667,1.63140750,0.31784112,0.00000000,0.72458257,0.00000000,0.68763421,0.03793422
-4.66733367,1.66371270,0.31423127,0.00000000,0.75215835,0.00000000,0.70591985,0.03872168
-4.66133067,1.69195766,0.30944455,0.00000000,0.77790300,0.00000000,0.72215653,0.03946741
-4.65532766,1.71590201,0.30357528,0.00000000,0.80151398,0.00000000,0.73618884,0.04016676
-4.64932466,1.73531597,0.29672808,0.00000000,0.82270119,0.00000000,0.74788089,0.04081363
-4.64332166,1.74998613,0.28901550,0.00000000,0.84119400,0.00000000,0.75711908,0.04140057
-4.63731866,1.75972237,0.28055584,0.00000000,0.85674825,0.00000000,0.76381467,0.04191896
-4.63131566,1.76436576,0.27147100,0.00000000,0.86915308,0.00000000,0.76790621,0.04235932
-4.62531266,1.76379712,0.26188455,0.00000000,0.87823737,0.00000000,0.76936162,0.04271166
-4.61930965,1.75794590,0.25192007,0.00000000,0.88387560,0.00000000,0.76818012,0.04296587
-4.61330665,1.74679903,0.24169965,0.00000000,0.88599291,0.00000000,0.76439380,0.04311217
-4.60730365,1.73040930,0.23134277,0.00000000,0.88456932,0.00000000,0.75806884,0.04314158
-4.60130065,1.70890296,0.22096536,0.00000000,0.87964280,0.00000000,0.74930647,0.04304639
-4.59529765,1.68248600,0.21067921,0.00000000,0.87131134,0.00000000,0.73824346,0.04282058
-4.58929465,1.65144894,0.20059152,0.00000000,0.85973367,0.00000000,0.72505217,0.04246022
-4.58329165,1.61616959,0.19080471,0.00000000,0.84512878,0.00000000,0.70994009,0.04196380
-4.57728864,1.57711360,0.18141627,0.00000000,0.82777398,0.00000000,0.69314877,0.04133250
-4.57128564,1.53483248,0.17251875,0.00000000,0.80800178,0.00000000,0.67495199,0.04057034
-4.56528264,1.48995891,0.16419969,0.00000000,0.78619518,0.00000000,0.65565326,0.03968425
-4.55927964,1.44319919,0.15654144,0.00000000,0.76278177,0.00000000,0.63558226,0.03868406
-4.55327664,1.39532277,0.14962096,0.00000000,0.73822639,0.00000000,0.61509049,0.03758232
-4.54727364,1.34714894,0.14350921,0.00000000,0.71302253,0.00000000,0.59454579,0.03639408
-4.54127064,1.29953071,0.13827051,0.00000000,0.68768258,0.00000000,0.57432589,0.03513656
-4.53526763,1.25333629,0.13396148,0.00000000,0.66272696,0.00000000,0.55481097,0.03382868
-4.52926463,1.20942836,0.13062976,0.00000000,0.63867246,0.00000000,0.53637535,0.03249062
-4.52326163,1.16864174,0.12831254,0.00000000,0.61601984,0.00000000,0.51937841,0.03114321
-4.51725863,1.13176003,0.12703482,0.00000000,0.59524111,0.00000000,0.50415501,0.02980734
-4.51125563,1.09949186,0.12680763,0.00000000,0.57676675,0.00000000,0.49100574,0.02850337
-4.50525263,1.07244774,0.12762620,0.00000000,0.56097324,0.00000000,0.48018713,0.02725049
-4.49924962,1.05111811,0.12946827,0.00000000,0.54817136,0.00000000,0.47190251,0.02606616
-4.49324662,1.03585375,0.13229263,0.00000000,0.53859560,0.00000000,0.46629362,0.02496558
-4.48724362,1.02684931,0.13603803,0.00000000,0.53239527,0.00000000,0.46343367,0.02396119
-4.48124062,1.02413088,0.14062260,0.00000000,0.52962756,0.00000000,0.46332194,0.02306233
-4.47523762,1.02754839,0.14594391,0.00000000,0.53025312,0.00000000,0.46588065,0.02227497
-4.46923462,1.03677338,0.15187973,0.00000000,0.53413440,0.00000000,0.47095412,0.02160156
-4.46323162,1.05130276,0.15828954,0.00000000,0.54103704,0.00000000,0.47831056,0.02104097
-4.45722861,1.07046868,0.16501689,0.00000000,0.55063446,0.00000000,0.48764667,0.02058863
-4.45122561,1.09345454,0.17189252,0.00000000,0.56251570,0.00000000,0.49859491,0.02023676
-4.44522261,1.11931686,0.17873820,0.00000000,0.57619643,0.00000000,0.51073354,0.01997468
-4.43921961,1.14701248,0.18537116,0.00000000,0.59113280,0.00000000,0.52359892,0.01978928
-4.43321661,1.17543017,0.19160902,0.00000000,0.60673789,0.00000000,0.53669995,0.01966556
-4.42721361,1.20342576,0.19727500,0.00000000,0.62240007,0.00000000,0.54953389,0.01958721
-4.42121061,1.22985931,0.20220314,0.00000000,0.63750282,0.00000000,0.56160329,0.01953731
-4.41520760,1.25363301,0.20624346,0.00000000,0.65144508,0.00000000,0.57243306,0.01949892
-4.40920460,1.27372831,0.20926664,0.00000000,0.66366153,0.00000000,0.58158718,0.01945578
-4.40320160,1.28924067,0.21116820,0.00000000,0.67364189,0.00000000,0.58868428,0.01939292
-4.39719860,1.29941060,0.21187185,0.00000000,0.68094839,0.00000000,0.59341140,0.01929717
-4.39119560,1.30364952,0.21133185,0.00000000,0.68523083,0.00000000,0.59553537,0.01915771
-4.38519260,1.30155944,0.20953439,0.00000000,0.68623845,0.00000000,0.59491122,0.01896634
-4.37918959,1.29294564,0.20649778,0.00000000,0.68382816,0.00000000,0.59148738,0.01871783
-4.37318659,1.27782175,0.20227150,0.00000000,0.67796886,0.00000000,0.58530719,0.01840994
-4.36718359,1.25640716,0.19693421,0.00000000,0.66874150,0.00000000,0.57650691,0.01804354
-4.36118059,1.22911692,0.19059065,0.00000000,0.65633516,0.00000000,0.56531020,0.01762238
-4.35517759,1.19654458,0.18336781,0.00000000,0.64103917,0.00000000,0.55201918,0.01715293
-4.34917459,1.15943903,0.17541029,0.00000000,0.62323178,0.00000000,0.53700281,0.01664403
-4.34317159,1.11867621,0.16687527,0.00000000,0.60336587,0.00000000,0.52068272,0.01610644
-4.33716858,1.07522718,0.15792717,0.00000000,0.58195248,0.00000000,0.50351740,0.01555241
-4.33116558,1.03012391,0.14873227,0.00000000,0.55954273,0.00000000,0.48598530,0.01499511
-4.32516258,0.98442433,0.13945359,0.00000000,0.53670918,0.00000000,0.46856761,0.01444816
-4.31915958,0.93917802,0.13024601,0.00000000,0.51402721,0.00000000,0.45173142,0.01392501
-4.31315658,0.89539409,0.12125210,0.00000000,0.49205732,0.00000000,0.43591385,0.01343853
-4.30715358,0.85401219,0.11259846,0.00000000,0.47132898,0.00000000,0.42150803,0.01300050
