energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.83791896,7.51739004,-7.51738969,1.25905636,-1.25905638,4.15077095,-4.15077070,0.00870769,-0.00870769,0.19063185,-0.19063184,0.88599801,-0.88599799,0.52287691,-0.52287688,0.05938726,-0.05938726,1.88533602,-1.88533598
-5.83191596,7.98550821,-7.98550786,1.26606532,-1.26606534,4.50098601,-4.50098575,0.00896447,-0.00896447,0.20270966,-0.20270965,0.91719972,-0.91719969,0.55104885,-0.55104882,0.06227276,-0.06227275,1.94176628,-1.94176624
-5.82591296,8.46591932,-8.46591897,1.27124703,-1.27124706,4.86458324,-4.86458297,0.00925008,-0.00925008,0.21462620,-0.21462619,0.94785016,-0.94785014,0.57961807,-0.57961803,0.06517339,-0.06517338,1.99771422,-1.99771419
-5.81990995,8.95480893,-8.95480858,1.27458674,-1.27458677,5.23875217,-5.23875190,0.00955923,-0.00955923,0.22629242,-0.22629242,0.97773798,-0.97773795,0.60833957,-0.60833954,0.06805804,-0.06805804,2.05273500,-2.05273497
-5.81390695,9.44790472,-9.44790438,1.27604383,-1.27604385,5.62032120,-5.62032093,0.00988619,-0.00988619,0.23762543,-0.23762543,1.00664652,-1.00664649,0.63694138,-0.63694134,0.07089249,-0.07089249,2.10632625,-2.10632622
-5.80790395,9.94055861,-9.94055828,1.27555496,-1.27555499,6.00581611,-6.00581585,0.01022477,-0.01022477,0.24854973,-0.24854973,1.03435800,-1.03435797,0.66512955,-0.66512951,0.07363998,-0.07363998,2.15793996,-2.15793993
-5.80190095,10.42784695,-10.42784663,1.27303911,-1.27303915,6.39153204,-6.39153178,0.01056843,-0.01056843,0.25899806,-0.25899806,1.06065758,-1.06065756,0.69259439,-0.69259436,0.07626198,-0.07626198,2.20699747,-2.20699745
-5.79589795,10.90468473,-10.90468442,1.26840389,-1.26840392,6.77361597,-6.77361572,0.01091031,-0.01091031,0.26891178,-0.26891178,1.08533728,-1.08533726,0.71901760,-0.71901756,0.07871911,-0.07871911,2.25290653,-2.25290651
-5.78989495,11.36594871,-11.36594842,1.26155270,-1.26155273,7.14815653,-7.14815629,0.01124342,-0.01124342,0.27824077,-0.27824077,1.10819933,-1.10819931,0.74407988,-0.74407984,0.08097208,-0.08097208,2.29507952,-2.29507950
-5.78389195,11.80660420,-11.80660394,1.25239229,-1.25239233,7.51127739,-7.51127717,0.01156077,-0.01156077,0.28694288,-0.28694287,1.12905880,-1.12905878,0.76746900,-0.76746897,0.08298280,-0.08298280,2.33295181,-2.33295180
-5.77788894,12.22183021,-12.22182998,1.24084018,-1.24084022,7.85923046,-7.85923026,0.01185553,-0.01185553,0.29498298,-0.29498298,1.14774548,-1.14774546,0.78888777,-0.78888774,0.08471540,-0.08471540,2.36599929,-2.36599927
-5.77188594,12.60713789,-12.60713769,1.22683146,-1.22683150,8.18848533,-8.18848515,0.01212119,-0.01212119,0.30233177,-0.30233177,1.16410488,-1.16410487,0.80806165,-0.80806162,0.08613728,-0.08613728,2.39375409,-2.39375408
-5.76588294,12.95847795,-12.95847778,1.21032478,-1.21032482,8.49581161,-8.49581144,0.01235178,-0.01235178,0.30896437,-0.30896437,1.17799852,-1.17799851,0.82474591,-0.82474589,0.08722007,-0.08722007,2.41581805,-2.41581805
-5.75987994,13.27233341,-13.27233327,1.19130716,-1.19130720,8.77835133,-8.77835119,0.01254197,-0.01254197,0.31485890,-0.31485890,1.18930363,-1.18930362,0.83873186,-0.83873184,0.08794047,-0.08794047,2.43187322,-2.43187322
-5.75387694,13.54579511,-13.54579500,1.16979746,-1.16979750,9.03367932,-9.03367921,0.01268723,-0.01268723,0.31999514,-0.31999514,1.19791253,-1.19791252,0.84985219,-0.84985217,0.08828099,-0.08828099,2.44168914,-2.44168914
-5.74787394,13.77661845,-13.77661838,1.14584861,-1.14584865,9.25985001,-9.25984993,0.01278396,-0.01278396,0.32435352,-0.32435352,1.20373193,-1.20373192,0.85798520,-0.85798519,0.08823045,-0.08823045,2.44512697,-2.44512698
-5.74187094,13.96326076,-13.96326072,1.11954846,-1.11954850,9.45543002,-9.45542997,0.01282950,-0.01282950,0.32791440,-0.32791440,1.20668248,-1.20668247,0.86305791,-0.86305789,0.08778441,-0.08778441,2.44214050,-2.44214051
-5.73586793,14.10489983,-14.10489983,1.09101954,-1.09101958,9.61951652,-9.61951649,0.01282226,-0.01282226,0.33065789,-0.33065789,1.20669879,-1.20669879,0.86504796,-0.86504795,0.08694527,-0.08694527,2.43277433,-2.43277435
-5.72986493,14.20143474,-14.20143478,1.06041773,-1.06041778,9.75174192,-9.75174192,0.01276168,-0.01276168,0.33256419,-0.33256419,1.20373019,-1.20373018,0.86398454,-0.86398452,0.08572231,-0.08572231,2.41715975,-2.41715977
-5.72386193,14.25347084,-14.25347092,1.02793024,-1.02793028,9.85226595,-9.85226597,0.01264826,-0.01264826,0.33361451,-0.33361452,1.19774227,-1.19774227,0.85994808,-0.85994807,0.08413142,-0.08413142,2.39550875,-2.39550878
-5.71785893,14.26229090,-14.26229101,0.99377287,-0.99377291,9.92175662,-9.92175667,0.01248349,-0.01248349,0.33379253,-0.33379253,1.18871943,-1.18871943,0.85306918,-0.85306918,0.08219478,-0.08219478,2.36810676,-2.36810679
-5.71185593,14.22981482,-14.22981496,0.95818700,-0.95818704,9.96136148,-9.96136155,0.01226980,-0.01226980,0.33308626,-0.33308626,1.17666811,-1.17666812,0.84352659,-0.84352658,0.07994028,-0.07994028,2.33530458,-2.33530461
-5.70585293,14.15854990,-14.15855006,0.92143630,-0.92143634,9.97267089,-9.97267098,0.01201050,-0.01201050,0.33149038,-0.33149039,1.16162081,-1.16162082,0.83154437,-0.83154437,0.07740088,-0.07740088,2.29751003,-2.29751007
-5.69984992,14.05153362,-14.05153381,0.88380331,-0.88380335,9.95767468,-9.95767479,0.01170967,-0.01170967,0.32900866,-0.32900867,1.14364038,-1.14364039,0.81738853,-0.81738853,0.07461382,-0.07461382,2.25517964,-2.25517968
-5.69384692,13.91227043,-13.91227065,0.84558609,-0.84558613,9.91871351,-9.91871364,0.01137207,-0.01137207,0.32565646,-0.32565647,1.12282438,-1.12282439,0.80136287,-0.80136287,0.07161978,-0.07161978,2.20881059,-2.20881063
-5.68784392,13.74466356,-13.74466380,0.80709483,-0.80709487,9.85842592,-9.85842606,0.01100301,-0.01100301,0.32146302,-0.32146302,1.09930908,-1.09930910,0.78380438,-0.78380438,0.06846199,-0.06846200,2.15893311,-2.15893315
-5.68184092,13.55294264,-13.55294289,0.76864846,-0.76864850,9.77969190,-9.77969206,0.01060830,-0.01060830,0.31647340,-0.31647341,1.07327261,-1.07327263,0.76507803,-0.76507804,0.06518532,-0.06518533,2.10610332,-2.10610336
-5.67583792,13.34158744,-13.34158770,0.73057134,-0.73057137,9.68557351,-9.68557368,0.01019408,-0.01019408,0.31074989,-0.31074990,1.04493694,-1.04493696,0.74557110,-0.74557110,0.06183536,-0.06183536,2.05089641,-2.05089645
-5.66983492,13.11524808,-13.11524834,0.69318972,-0.69318976,9.57925303,-9.57925320,0.00976677,-0.00976677,0.30437266,-0.30437267,1.01456826,-1.01456829,0.72568693,-0.72568693,0.05845753,-0.05845753,1.99390008,-1.99390012
-5.66383192,12.87866170,-12.87866197,0.65682822,-0.65682825,9.46396901,-9.46396919,0.00933295,-0.00933296,0.29743964,-0.29743965,0.98247560,-0.98247563,0.70583827,-0.70583827,0.05509628,-0.05509629,1.93570800,-1.93570804
-5.65782891,12.63656622,-12.63656650,0.62180594,-0.62180597,9.34295080,-9.34295098,0.00889929,-0.00889929,0.29006552,-0.29006553,0.94900739,-0.94900742,0.68644018,-0.68644018,0.05179433,-0.05179434,1.87691322,-1.87691327
-5.65182591,12.39361163,-12.39361190,0.58843245,-0.58843248,9.21935218,-9.21935235,0.00847244,-0.00847244,0.28237982,-0.28237983,0.91454609,-0.91454612,0.66790255,-0.66790255,0.04859197,-0.04859197,1.81810132,-1.81810136
-5.64582291,12.15426988,-12.15427014,0.55700352,-0.55700355,9.09618484,-9.09618502,0.00805899,-0.00805899,0.27452420,-0.27452421,0.87950094,-0.87950097,0.65062238,-0.65062238,0.04552647,-0.04552647,1.75984325,-1.75984329
-5.63981991,11.92274505,-11.92274531,0.52779652,-0.52779654,8.97625318,-8.97625335,0.00766542,-0.00766542,0.26664892,-0.26664893,0.84429902,-0.84429906,0.63497596,-0.63497596,0.04263165,-0.04263165,1.70268792,-1.70268796
-5.63381691,11.70288565,-11.70288590,0.50106582,-0.50106584,8.86209154,-8.86209171,0.00729799,-0.00729799,0.25890884,-0.25890885,0.80937516,-0.80937519,0.62131108,-0.62131108,0.03993743,-0.03993744,1.64715460,-1.64715464
-5.62781391,11.49810146,-11.49810168,0.47703808,-0.47703810,8.75590579,-8.75590595,0.00696274,-0.00696274,0.25145892,-0.25145893,0.77516093,-0.77516096,0.60993960,-0.60993960,0.03746966,-0.03746966,1.59372530,-1.59372534
-5.62181091,11.31128770,-11.31128791,0.45590769,-0.45590770,8.65952099,-8.65952114,0.00666545,-0.00666545,0.24444957,-0.24444958,0.74207349,-0.74207352,0.60113044,-0.60113044,0.03524986,-0.03524986,1.54283739,-1.54283742
-5.61580790,11.14475942,-11.14475961,0.43783246,-0.43783247,8.57433712,-8.57433725,0.00641159,-0.00641159,0.23802209,-0.23802210,0.71050466,-0.71050469,0.59510346,-0.59510345,0.03329525,-0.03329525,1.49487682,-1.49487685
-5.60980490,11.00019881,-11.00019898,0.42292989,-0.42292990,8.50129465,-8.50129477,0.00620628,-0.00620628,0.23230437,-0.23230438,0.68081087,-0.68081089,0.59202434,-0.59202433,0.03161878,-0.03161879,1.45017220,-1.45017222
-5.60380190,10.87861813,-10.87861827,0.41127414,-0.41127415,8.44085173,-8.44085184,0.00605432,-0.00605432,0.22740705,-0.22740706,0.65330442,-0.65330444,0.59200077,-0.59200076,0.03022931,-0.03022931,1.40899005,-1.40899008
-5.59779890,10.78034035,-10.78034048,0.40289383,-0.40289383,8.39297415,-8.39297425,0.00596012,-0.00596012,0.22342043,-0.22342043,0.62824655,-0.62824657,0.59508019,-0.59508017,0.02913178,-0.02913178,1.37153168,-1.37153170
-5.59179590,10.70499919,-10.70499929,0.39777103,-0.39777103,8.35713923,-8.35713932,0.00592771,-0.00592771,0.22041214,-0.22041214,0.60584252,-0.60584254,0.60124917,-0.60124915,0.02832763,-0.02832763,1.33793163,-1.33793165
-5.58579290,10.65155911,-10.65155919,0.39584141,-0.39584141,8.33235382,-8.33235389,0.00596073,-0.00596073,0.21842583,-0.21842584,0.58623902,-0.58623904,0.61043465,-0.61043463,0.02781510,-0.02781510,1.30825816,-1.30825817
-5.57978989,10.61835550,-10.61835555,0.39699579,-0.39699578,8.31718638,-8.31718644,0.00606238,-0.00606238,0.21748078,-0.21748078,0.56952385,-0.56952386,0.62250702,-0.62250699,0.02758970,-0.02758970,1.28251561,-1.28251562
-5.57378689,10.60315402,-10.60315405,0.40108293,-0.40108292,8.30981239,-8.30981244,0.00623546,-0.00623546,0.21757245,-0.21757245,0.55572784,-0.55572785,0.63728493,-0.63728490,0.02764466,-0.02764466,1.26064868,-1.26064868
-5.56778389,10.60322739,-10.60322740,0.40791381,-0.40791380,8.30807179,-8.30807183,0.00648227,-0.00648227,0.21867405,-0.21867405,0.54482886,-0.54482887,0.65454185,-0.65454181,0.02797140,-0.02797140,1.24254843,-1.24254843
-5.56178089,10.61544721,-10.61544720,0.41726707,-0.41726705,8.30953669,-8.30953673,0.00680465,-0.00680465,0.22073884,-0.22073884,0.53675750,-0.53675751,0.67401404,-0.67401400,0.02855998,-0.02855998,1.22805988,-1.22805987
-5.55577789,10.63638751,-10.63638748,0.42889553,-0.42889551,8.31158714,-8.31158717,0.00720395,-0.00720395,0.22370311,-0.22370310,0.53140416,-0.53140416,0.69540966,-0.69540962,0.02939958,-0.02939958,1.21699068,-1.21699066
-5.54977489,10.66243650,-10.66243645,0.44253363,-0.44253360,8.31149248,-8.31149250,0.00768093,-0.00768093,0.22748964,-0.22748963,0.52862701,-0.52862700,0.71841870,-0.71841866,0.03047883,-0.03047883,1.20912066,-1.20912064
-5.54377189,10.68991248,-10.68991241,0.45790547,-0.45790544,8.30649552,-8.30649554,0.00823581,-0.00823581,0.23201153,-0.23201153,0.52826046,-0.52826045,0.74272329,-0.74272323,0.03178616,-0.03178616,1.20421175,-1.20421172
-5.53776888,10.71517980,-10.71517972,0.47473312,-0.47473309,8.29389689,-8.29389692,0.00886820,-0.00886820,0.23717605,-0.23717605,0.53012362,-0.53012360,0.76800789,-0.76800784,0.03331006,-0.03331006,1.20201776,-1.20201773
-5.53176588,10.73476079,-10.73476069,0.49274491,-0.49274487,8.27113665,-8.27113668,0.00957706,-0.00957706,0.24288844,-0.24288843,0.53402833,-0.53402831,0.79396912,-0.79396906,0.03503918,-0.03503918,1.20229379,-1.20229375
-5.52576288,10.74543976,-10.74543966,0.51168329,-0.51168325,8.23587068,-8.23587071,0.01036073,-0.01036073,0.24905545,-0.24905544,0.53978652,-0.53978650,0.82032448,-0.82032441,0.03696244,-0.03696244,1.20480463,-1.20480458
-5.51975988,10.74435582,-10.74435570,0.53131206,-0.53131201,8.18603949,-8.18603951,0.01121687,-0.01121687,0.25558845,-0.25558844,0.54721644,-0.54721642,0.84681987,-0.84681980,0.03906892,-0.03906892,1.20933200,-1.20933195
-5.51375688,10.72908130,-10.72908118,0.55142246,-0.55142241,8.11992736,-8.11992739,0.01214252,-0.01214251,0.26240602,-0.26240601,0.55614771,-0.55614768,0.87323544,-0.87323537,0.04134775,-0.04134775,1.21568030,-1.21568025
-5.50775388,10.69768379,-10.69768366,0.57183808,-0.57183803,8.03621027,-8.03621030,0.01313408,-0.01313407,0.26943594,-0.26943593,0.56642506,-0.56642502,0.89938955,-0.89938946,0.04378784,-0.04378784,1.22368061,-1.22368054
-5.50175088,10.64876994,-10.64876980,0.59241823,-0.59241818,7.93399123,-7.93399128,0.01418740,-0.01418740,0.27661652,-0.27661650,0.57791063,-0.57791059,0.92514068,-0.92514059,0.04637761,-0.04637761,1.23319293,-1.23319286
-5.49574787,10.58151043,-10.58151028,0.61305972,-0.61305967,7.81282244,-7.81282249,0.01529783,-0.01529783,0.28389727,-0.28389726,0.59048513,-0.59048509,0.95038740,-0.95038731,0.04910459,-0.04910459,1.24410667,-1.24410660
-5.48974487,10.49564587,-10.49564572,0.63369701,-0.63369695,7.67271376,-7.67271382,0.01646032,-0.01646031,0.29123903,-0.29123901,0.60404770,-0.60404765,0.97506627,-0.97506617,0.05195509,-0.05195509,1.25633940,-1.25633932
-5.48374187,10.39147430,-10.39147415,0.65430074,-0.65430067,7.51412783,-7.51412790,0.01766949,-0.01766949,0.29861345,-0.29861343,0.61851488,-0.61851483,0.99914800,-0.99914790,0.05491379,-0.05491378,1.26983404,-1.26983395
-5.47773887,10.26982163,-10.26982147,0.67487476,-0.67487469,7.33796228,-7.33796235,0.01891981,-0.01891981,0.30600215,-0.30600213,0.63381880,-0.63381874,1.02263217,-1.02263207,0.05796345,-0.05796344,1.28455477,-1.28455468
-5.47173587,10.13199681,-10.13199665,0.69545196,-0.69545189,7.14551996,-7.14552004,0.02020568,-0.02020568,0.31339550,-0.31339548,0.64990485,-0.64990479,1.04554076,-1.04554065,0.06108466,-0.06108465,1.30048201,-1.30048191
-5.46573287,9.97973417,-9.97973401,0.71608894,-0.71608886,6.93846868,-6.93846877,0.02152157,-0.02152157,0.32079122,-0.32079120,0.66672905,-0.66672899,1.06791100,-1.06791089,0.06425572,-0.06425571,1.31760657,-1.31760646
-5.45972986,9.81512551,-9.81512534,0.73686001,-0.73685993,6.71879186,-6.71879196,0.02286215,-0.02286215,0.32819285,-0.32819283,0.68425531,-0.68425525,1.08978801,-1.08978790,0.06745263,-0.06745262,1.33592364,-1.33592353
-5.45372686,9.64054490,-9.64054473,0.75785080,-0.75785073,6.48873198,-6.48873208,0.02422238,-0.02422238,0.33560839,-0.33560837,0.70245281,-0.70245274,1.11121758,-1.11121746,0.07064929,-0.07064928,1.35542671,-1.35542660
-5.44772386,9.45856913,-9.45856896,0.77915173,-0.77915165,6.25072883,-6.25072893,0.02559762,-0.02559762,0.34304894,-0.34304892,0.72129359,-0.72129352,1.13223958,-1.13223946,0.07381781,-0.07381780,1.37610185,-1.37610174
-5.44172086,9.27189685,-9.27189668,0.80085171,-0.80085164,6.00735455,-6.00735465,0.02698363,-0.02698363,0.35052767,-0.35052765,0.74075055,-0.74075048,1.15288244,-1.15288232,0.07692904,-0.07692904,1.39792265,-1.39792254
-5.43571786,9.08326898,-9.08326881,0.82303240,-0.82303233,5.76124764,-5.76124774,0.02837664,-0.02837664,0.35805899,-0.35805897,0.76079575,-0.76079568,1.17315884,-1.17315872,0.07995328,-0.07995327,1.42084603,-1.42084591
-5.42971486,8.89539314,-8.89539297,0.84576317,-0.84576309,5.51504770,-5.51504780,0.02977328,-0.02977328,0.36565814,-0.36565812,0.78139926,-0.78139919,1.19306291,-1.19306280,0.08286103,-0.08286103,1.44480907,-1.44480896
-5.42371186,8.71087406,-8.71087390,0.86909700,-0.86909693,5.27133308,-5.27133318,0.03117054,-0.03117054,0.37334093,-0.37334091,0.80252841,-0.80252834,1.21256913,-1.21256902,0.08562404,-0.08562404,1.46972710,-1.46972700
-5.41770885,8.53215197,-8.53215181,0.89306757,-0.89306749,5.03256290,-5.03256299,0.03256565,-0.03256565,0.38112389,-0.38112387,0.82414742,-0.82414735,1.23163268,-1.23163257,0.08821623,-0.08821623,1.49549293,-1.49549283
-5.41170585,8.36145011,-8.36144995,0.91768729,-0.91768722,4.80102492,-4.80102501,0.03395593,-0.03395593,0.38902459,-0.38902458,0.84621749,-0.84621742,1.25019141,-1.25019130,0.09061477,-0.09061477,1.52197733,-1.52197723
-5.40570285,8.20073247,-8.20073232,0.94294677,-0.94294670,4.57879067,-4.57879076,0.03533865,-0.03533864,0.39706211,-0.39706210,0.86869723,-0.86869716,1.26816904,-1.26816894,0.09280109,-0.09280109,1.54903072,-1.54903063
-5.39969985,8.05167219,-8.05167204,0.96881519,-0.96881512,4.36767846,-4.36767854,0.03671077,-0.03671077,0.40525759,-0.40525757,0.89154337,-0.89154330,1.28547945,-1.28547936,0.09476175,-0.09476175,1.57648592,-1.57648583
-5.39369685,7.91563060,-7.91563046,0.99524193,-0.99524187,4.16922511,-4.16922518,0.03806881,-0.03806881,0.41363475,-0.41363473,0.91471177,-0.91471171,1.30203160,-1.30203151,0.09648927,-0.09648927,1.60416181,-1.60416173
-5.38769385,7.79364689,-7.79364676,1.02215911,-1.02215906,3.98466658,-3.98466665,0.03940861,-0.03940860,0.42222034,-0.42222032,0.93815878,-0.93815872,1.31773488,-1.31773479,0.09798264,-0.09798264,1.63186786,-1.63186778
-5.38169085,7.68643761,-7.68643749,1.04948501,-1.04948496,3.81492765,-3.81492771,0.04072515,-0.04072515,0.43104432,-0.43104430,0.96184266,-0.96184260,1.33250436,-1.33250428,0.09924766,-0.09924766,1.65940927,-1.65940921
-5.37568784,7.59440527,-7.59440516,1.07712814,-1.07712810,3.66062021,-3.66062026,0.04201244,-0.04201244,0.44013980,-0.44013979,0.98572539,-0.98572534,1.34626581,-1.34626574,0.10029697,-0.10029697,1.68659262,-1.68659256
-5.36968484,7.51765489,-7.51765479,1.10499197,-1.10499192,3.52204986,-3.52204991,0.04326337,-0.04326337,0.44954264,-0.44954263,1.00977454,-1.00977450,1.35895996,-1.35895990,0.10114977,-0.10114977,1.71323173,-1.71323168
-5.36368184,7.45601741,-7.45601732,1.13297982,-1.13297979,3.39922997,-3.39923001,0.04446966,-0.04446966,0.45929065,-0.45929063,1.03396532,-1.03396528,1.37054591,-1.37054585,0.10183129,-0.10183129,1.73915373,-1.73915369
-5.35767884,7.40907845,-7.40907837,1.16100012,-1.16100008,3.29190228,-3.29190231,0.04562194,-0.04562194,0.46942236,-0.46942235,1.05828255,-1.05828252,1.38100347,-1.38100342,0.10237184,-0.10237184,1.76420501,-1.76420498
-5.35167584,7.37621107,-7.37621100,1.18897135,-1.18897132,3.19956309,-3.19956311,0.04670976,-0.04670976,0.47997547,-0.47997546,1.08272267,-1.08272264,1.39033431,-1.39033426,0.10280573,-0.10280573,1.78825679,-1.78825677
-5.34567284,7.35661104,-7.35661098,1.21682684,-1.21682682,3.12149371,-3.12149373,0.04772181,-0.04772181,0.49098482,-0.49098481,1.10729536,-1.10729533,1.39856193,-1.39856189,0.10316983,-0.10316984,1.81121031,-1.81121030
