energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-6.00000000,4.98701441,-4.98704742,0.66027565,-0.66028084,3.75342260,-3.75344190,0.39800942,-0.39801537,0.29956655,-0.29956970,0.00515768,-0.00515764,0.07879835,-0.07879657,0.00682905,-0.00682889,0.75476430,-0.75477591
-5.99399700,4.98404346,-4.98407544,0.65665428,-0.65665947,3.76143041,-3.76145163,0.39252196,-0.39252759,0.29948139,-0.29948317,0.00524429,-0.00524424,0.07753769,-0.07753536,0.00673899,-0.00673884,0.74999012,-0.75000051
-5.98799400,4.97273891,-4.97277008,0.65265100,-0.65265614,3.76042763,-3.76045093,0.38705595,-0.38706119,0.29976318,-0.29976368,0.00533036,-0.00533030,0.07650703,-0.07650419,0.00663513,-0.00663499,0.74513999,-0.74514916
-5.98199100,4.95240743,-4.95243809,0.64828303,-0.64828806,3.74975857,-3.74978410,0.38165409,-0.38165890,0.30033397,-0.30033333,0.00541274,-0.00541268,0.07568888,-0.07568556,0.00651884,-0.00651871,0.74020610,-0.74021409
-5.97598799,4.92243030,-4.92246082,0.64354360,-0.64354854,3.72889390,-3.72892180,0.37633539,-0.37633977,0.30110952,-0.30110787,0.00548834,-0.00548828,0.07506424,-0.07506048,0.00639146,-0.00639134,0.73515114,-0.73515802
-5.96998499,4.88229021,-4.88232102,0.63840472,-0.63840959,3.69745442,-3.69748483,0.37109540,-0.37109935,0.30200067,-0.30199816,0.00555423,-0.00555417,0.07461273,-0.07460856,0.00625428,-0.00625415,0.72991024,-0.72991615
-5.96398199,4.83159931,-4.83163088,0.63282138,-0.63282624,3.65523257,-3.65526562,0.36590778,-0.36591136,0.30291532,-0.30291211,0.00560769,-0.00560764,0.07431286,-0.07430834,0.00610855,-0.00610843,0.72439498,-0.72440007
-5.95797899,4.77012674,-4.77015956,0.62673695,-0.62674188,3.60221047,-3.60224624,0.36072729,-0.36073057,0.30376088,-0.30375714,0.00564627,-0.00564623,0.07414249,-0.07413766,0.00595557,-0.00595546,0.71849904,-0.71850352
-5.95197599,4.69782414,-4.69785870,0.62008952,-0.62009462,3.53857329,-3.53861185,0.35549386,-0.35549692,0.30444715,-0.30444305,0.00566786,-0.00566783,0.07407941,-0.07407432,0.00579668,-0.00579657,0.71210539,-0.71210948
-5.94597299,4.61484740,-4.61488416,0.61281872,-0.61282411,3.46471715,-3.46475849,0.35013756,-0.35014050,0.30488943,-0.30488511,0.00567073,-0.00567071,0.07410200,-0.07409668,0.00563332,-0.00563320,0.70509445,-0.70509839
-5.93996998,4.52157316,-4.52161250,0.60487256,-0.60487835,3.38125062,-3.38129465,0.34458411,-0.34458706,0.30501178,-0.30500742,0.00565360,-0.00565359,0.07419002,-0.07418453,0.00546708,-0.00546695,0.69735273,-0.69735676
-5.93396698,4.41860875,-4.41865095,0.59621399,-0.59622028,3.28898949,-3.28903607,0.33876071,-0.33876377,0.30475029,-0.30474603,0.00561564,-0.00561564,0.07432549,-0.07431987,0.00529973,-0.00529959,0.68878144,-0.68878580
-5.92796398,4.30679459,-4.30683981,0.58682664,-0.58683353,3.18894478,-3.18899367,0.33260165,-0.33260493,0.30405606,-0.30405204,0.00555652,-0.00555654,0.07449350,-0.07448779,0.00513326,-0.00513312,0.67930464,-0.67930955
-5.92196098,4.18719842,-4.18724664,0.57671953,-0.57672708,3.08230403,-3.08235487,0.32605367,-0.32605726,0.30289785,-0.30289417,0.00547641,-0.00547644,0.07468303,-0.07467725,0.00496995,-0.00496979,0.66887632,-0.66888196
-5.91595798,4.06110119,-4.06115222,0.56593039,-0.56593865,2.97040649,-2.97045882,0.31908051,-0.31908451,0.30126411,-0.30126086,0.00537595,-0.00537601,0.07488764,-0.07488184,0.00481228,-0.00481211,0.65748611,-0.65749263
-5.90995498,3.92997479,-3.93002823,0.55452739,-0.55453636,2.85471306,-2.85476631,0.31166666,-0.31167110,0.29916437,-0.29916160,0.00525627,-0.00525634,0.07510608,-0.07510026,0.00466307,-0.00466288,0.64516324,-0.64517073
-5.90395198,3.79545227,-3.79550753,0.54260927,-0.54261893,2.73677201,-2.73682552,0.30381989,-0.30382481,0.29662985,-0.29662760,0.00511891,-0.00511899,0.07534264,-0.07533680,0.00452536,-0.00452514,0.63197851,-0.63198703
-5.89794897,3.65929154,-3.65934781,0.53030379,-0.53031407,2.61818165,-2.61823466,0.29557274,-0.29557813,0.29371315,-0.29371140,0.00496576,-0.00496586,0.07560735,-0.07560150,0.00440244,-0.00440219,0.61804432,-0.61805385
-5.89194597,3.52333382,-3.52339011,0.51776461,-0.51777539,2.50055147,-2.50060313,0.28698266,-0.28698848,0.29048710,-0.29048581,0.00479905,-0.00479915,0.07591596,-0.07591009,0.00429783,-0.00429754,0.60351242,-0.60352290
-5.88594297,3.38945844,-3.38951357,0.50516684,-0.50517800,2.38546290,-2.38551230,0.27813100,-0.27813718,0.28704271,-0.28704182,0.00462120,-0.00462132,0.07628962,-0.07628369,0.00421520,-0.00421487,0.58856991,-0.58858122
-5.87993997,3.25953561,-3.25958827,0.49270149,-0.49271285,2.27443133,-2.27447751,0.26912090,-0.26912734,0.28348639,-0.28348578,0.00443482,-0.00443495,0.07675441,-0.07674838,0.00415837,-0.00415799,0.57343339,-0.57344536
-5.87393697,3.13537900,-3.13542776,0.48056917,-0.48058053,2.16887048,-2.16891248,0.26007419,-0.26008076,0.27993637,-0.27993593,0.00424255,-0.00424268,0.07734057,-0.07733440,0.00413121,-0.00413077,0.55834165,-0.55835407
-5.86793397,3.01869984,-3.01874321,0.46897330,-0.46898446,2.07006043,-2.07009727,0.25112759,-0.25113413,0.27651870,-0.27651827,0.00404702,-0.00404715,0.07808165,-0.07807526,0.00413762,-0.00413711,0.54354733,-0.54355996
-5.86193097,2.91106433,-2.91110077,0.45811343,-0.45812415,1.97912013,-1.97915087,0.24242825,-0.24243458,0.27336278,-0.27336220,0.00385075,-0.00385089,0.07901342,-0.07900675,0.00418143,-0.00418084,0.52930788,-0.52932043
-5.85592796,2.81385561,-2.81388361,0.44817876,-0.44818880,1.89698537,-1.89700912,0.23412906,-0.23413499,0.27059670,-0.27059579,0.00365611,-0.00365625,0.08017280,-0.08016577,0.00426639,-0.00426571,0.51587620,-0.51588839
-5.84992496,2.72824190,-2.72826002,0.43934243,-0.43935156,1.82439250,-1.82440846,0.22638386,-0.22638917,0.26834266,-0.26834124,0.00346522,-0.00346535,0.08159663,-0.08158915,0.00439608,-0.00439530,0.50349151,-0.50350306
-5.84392196,2.65515157,-2.65515846,0.43175671,-0.43176468,1.76186848,-1.76187595,0.21934275,-0.21934723,0.26671246,-0.26671035,0.00327992,-0.00328005,0.08332055,-0.08331253,0.00457387,-0.00457299,0.49237075,-0.49238138
-5.83791896,2.59525595,-2.59525042,0.42554942,-0.42555602,1.70972712,-1.70972553,0.21314779,-0.21315122,0.26580352,-0.26580057,0.00310173,-0.00310186,0.08537794,-0.08536927,0.00480288,-0.00480189,0.48270089,-0.48271034
-5.83191596,2.54896030,-2.54894132,0.42082166,-0.42082668,1.66807147,-1.66806039,0.20792920,-0.20793137,0.26569533,-0.26569137,0.00293186,-0.00293197,0.08779889,-0.08778949,0.00508592,-0.00508480,0.47463245,-0.47464049
-5.82591296,2.51640282,-2.51636959,0.41764690,-0.41765014,1.63680198,-1.63678114,0.20380215,-0.20380285,0.26644661,-0.26644152,0.00277114,-0.00277125,0.09060946,-0.09059924,0.00542548,-0.00542423,0.46827445,-0.46828090
-5.81990995,2.49746171,-2.49741367,0.41607145,-0.41607272,1.61562992,-1.61559920,0.20086439,-0.20086343,0.26809327,-0.26808695,0.00262010,-0.00262020,0.09383101,-0.09381987,0.00582367,-0.00582229,0.46369100,-0.46369570
-5.81390695,2.49176945,-2.49170630,0.41611614,-0.41611528,1.60409531,-1.60405477,0.19919449,-0.19919169,0.27064719,-0.27063955,0.00247895,-0.00247904,0.09747980,-0.09746764,0.00628227,-0.00628074,0.46089946,-0.46090233
-5.80790395,2.49873369,-2.49865537,0.41777905,-0.41777592,1.60158868,-1.60153855,0.19885102,-0.19884622,0.27409585,-0.27408686,0.00234763,-0.00234771,0.10156672,-0.10155348,0.00680263,-0.00680097,0.45987038,-0.45987139
-5.80190095,2.51756354,-2.51747025,0.42103909,-0.42103358,1.60737570,-1.60731636,0.19987231,-0.19986537,0.27840286,-0.27839251,0.00222584,-0.00222591,0.10609733,-0.10608293,0.00738577,-0.00738396,0.46052898,-0.46052814
-5.79589795,2.54730022,-2.54719243,0.42586006,-0.42585203,1.62062367,-1.62055566,0.20227696,-0.20226777,0.28350929,-0.28349760,0.00211310,-0.00211317,0.11107194,-0.11105633,0.00803229,-0.00803033,0.46275807,-0.46275546
-5.78989495,2.58685069,-2.58672910,0.43219486,-0.43218424,1.64042913,-1.64035312,0.20606485,-0.20605332,0.28933564,-0.28932266,0.00200880,-0.00200886,0.11648594,-0.11646907,0.00874246,-0.00874037,0.46640230,-0.46639804
-5.78389195,2.63502285,-2.63488840,0.43998974,-0.43997644,1.66584537,-1.66576218,0.21121859,-0.21120465,0.29578455,-0.29577038,0.00191224,-0.00191229,0.12233020,-0.12231203,0.00951622,-0.00951400,0.47127344,-0.47126771
-5.77788894,2.69056106,-2.69041488,0.44918797,-0.44917193,1.69590923,-1.69581974,0.21770523,-0.21768885,0.30274392,-0.30272867,0.00182268,-0.00182272,0.12859150,-0.12857201,0.01035321,-0.01035086,0.47715647,-0.47714950
-5.77188594,2.75218062,-2.75202400,0.45973297,-0.45971414,1.72966604,-1.72957124,0.22547819,-0.22545935,0.31009045,-0.31007426,0.00173939,-0.00173943,0.13525306,-0.13523223,0.01125280,-0.01125032,0.48381622,-0.48380826
-5.76588294,2.81859998,-2.81843438,0.47157048,-0.47154883,1.76619224,-1.76609317,0.23447912,-0.23445784,0.31769330,-0.31767634,0.00166171,-0.00166175,0.14229499,-0.14227284,0.01221410,-0.01221152,0.49100425,-0.49099558
-5.75987994,2.88856982,-2.88839679,0.48464976,-0.48462530,1.80461494,-1.80451266,0.24463979,-0.24461611,0.32541796,-0.32540041,0.00158904,-0.00158907,0.14969475,-0.14967131,0.01323607,-0.01323338,0.49846581,-0.49845673
-5.75387694,2.96089799,-2.96071916,0.49892368,-0.49889642,1.84412782,-1.84402343,0.25588365,-0.25585763,0.33312998,-0.33311201,0.00152090,-0.00152092,0.15742751,-0.15740282,0.01431744,-0.01431466,0.50594655,-0.50593738
-5.74787394,3.03446979,-3.03428683,0.51434771,-0.51431771,1.88400335,-1.88389793,0.26812723,-0.26809898,0.34069850,-0.34068032,0.00145693,-0.00145695,0.16546646,-0.16544056,0.01545680,-0.01545395,0.51319882,-0.51318988
-5.74187094,3.10826322,-3.10807782,0.53087798,-0.53084532,1.92360079,-1.92349538,0.28128125,-0.28125088,0.34799964,-0.34798144,0.00139692,-0.00139694,0.17378293,-0.17375591,0.01665258,-0.01664968,0.51998738,-0.51997899
-5.73586793,3.18135914,-3.18117298,0.54846839,-0.54843319,1.96237025,-1.96226585,0.29525130,-0.29521896,0.35491941,-0.35490138,0.00134080,-0.00134081,0.18234663,-0.18231855,0.01790302,-0.01790007,0.52609443,-0.52608689
-5.72986493,3.25294638,-3.25276107,0.56706724,-0.56702968,1.99985282,-1.99975035,0.30993836,-0.30990421,0.36135627,-0.36133858,0.00128863,-0.00128864,0.19112559,-0.19109657,0.01920614,-0.01920316,0.53132372,-0.53131731
-5.72386193,3.32232223,-3.32213932,0.58661343,-0.58657372,2.03567717,-2.03557750,0.32523897,-0.32520321,0.36722321,-0.36720603,0.00124062,-0.00124062,0.20008629,-0.20005642,0.02055966,-0.02055666,0.53550391,-0.53549890
-5.71785893,3.38888882,-3.38870977,0.60703267,-0.60699107,2.06955305,-2.06945695,0.34104523,-0.34100808,0.37244941,-0.37243287,0.00119709,-0.00119708,0.20919357,-0.20916298,0.02196094,-0.02195792,0.53849097,-0.53848757
-5.71185593,3.45214626,-3.45197241,0.62823394,-0.62819075,2.10126231,-2.10117046,0.35724471,-0.35720641,0.37698134,-0.37696556,0.00115847,-0.00115846,0.21841071,-0.21837952,0.02340682,-0.02340380,0.54016969,-0.54016809
-5.70585293,3.51168323,-3.51151579,0.65010652,-0.65006211,2.13064804,-2.13056102,0.37372033,-0.37368113,0.38078346,-0.38076853,0.00112528,-0.00112526,0.22769952,-0.22766785,0.02489353,-0.02489052,0.54045447,-0.54045482
-5.69984992,3.56716598,-3.56700600,0.67251801,-0.67247276,2.15760270,-2.15752099,0.39035027,-0.39031044,0.38383847,-0.38382443,0.00109810,-0.00109807,0.23702044,-0.23698842,0.02641653,-0.02641354,0.53928925,-0.53929167
-5.69384692,3.61832676,-3.61817514,0.69531327,-0.69526762,2.18205586,-2.18197985,0.40700812,-0.40696795,0.38614704,-0.38613393,0.00107758,-0.00107754,0.24633280,-0.24630055,0.02797033,-0.02796738,0.53664690,-0.53665144
-5.68784392,3.66495244,-3.66480990,0.71831479,-0.71826918,2.20396244,-2.20389242,0.42356320,-0.42352300,0.38772729,-0.38771509,0.00106437,-0.00106432,0.25559510,-0.25556275,0.02954839,-0.02954547,0.53252797,-0.53253465
-5.68184092,3.70687416,-3.70674126,0.74132434,-0.74127925,2.22329198,-2.22322814,0.43988124,-0.43984130,0.38861380,-0.38860247,0.00105916,-0.00105909,0.26476548,-0.26473313,0.03114292,-0.03114004,0.52695907,-0.52696787
-5.67583792,3.74395864,-3.74383575,0.76412606,-0.76408198,2.24001959,-2.23996206,0.45582533,-0.45578594,0.38885636,-0.38884581,0.00106258,-0.00106250,0.27380211,-0.27376987,0.03274482,-0.03274201,0.51999088,-0.52000175
-5.66983492,3.77610163,-3.77598895,0.78649085,-0.78644823,2.25411910,-2.25406791,0.47125724,-0.47121872,0.38851837,-0.38850849,0.00107527,-0.00107517,0.28266372,-0.28263167,0.03434364,-0.03434088,0.51169600,-0.51170882
-5.66383192,3.80322369,-3.80312125,0.80818187,-0.80814116,2.26555855,-2.26551368,0.48603915,-0.48600177,0.38767504,-0.38766568,0.00109778,-0.00109767,0.29131014,-0.29127836,0.03592748,-0.03592479,0.50216655,-0.50218119
-5.65782891,3.82526855,-3.82517622,0.82896099,-0.82892261,2.27429835,-2.27425969,0.50003551,-0.49999956,0.38641131,-0.38640231,0.00113061,-0.00113048,0.29970272,-0.29967127,0.03748314,-0.03748053,0.49151182,-0.49152811
-5.65182591,3.84220363,-3.84212112,0.84859592,-0.84856023,2.28029187,-2.28025928,0.51311530,-0.51308103,0.38481967,-0.38481084,0.00117416,-0.00117402,0.30780482,-0.30777373,0.03899622,-0.03899370,0.47985581,-0.47987355
-5.64582291,3.85402268,-3.85394957,0.86686750,-0.86683480,2.28348853,-2.28346181,0.52515431,-0.52512195,0.38299771,-0.38298885,0.00122873,-0.00122856,0.31558208,-0.31555139,0.04045132,-0.04044890,0.46733488,-0.46735385
-5.63981991,3.86074998,-3.86068573,0.88357696,-0.88354750,2.28383873,-2.28381763,0.53603751,-0.53600728,0.38104571,-0.38103661,0.00129447,-0.00129428,0.32300266,-0.32297239,0.04183232,-0.04183002,0.45409538,-0.45411533
-5.63381691,3.86244552,-3.86238948,0.89855275,-0.89852671,2.28130048,-2.28128475,0.54566146,-0.54563355,0.37906411,-0.37905456,0.00137142,-0.00137121,0.33003734,-0.33000750,0.04312279,-0.04312062,0.44029137,-0.44031204
-5.62781391,3.85921068,-3.85916213,0.91165651,-0.91163397,2.27584706,-2.27583639,0.55393646,-0.55391103,0.37715102,-0.37714082,0.00145946,-0.00145923,0.33665950,-0.33663010,0.04430637,-0.04430434,0.42608238,-0.42610351
-5.62181091,3.85119375,-3.85115191,0.92278788,-0.92276886,2.26747510,-2.26746917,0.56078855,-0.56076572,0.37539986,-0.37538883,0.00155832,-0.00155807,0.34284500,-0.34281604,0.04536728,-0.04536541,0.41163122,-0.41165254
-5.61580790,3.83859476,-3.83855883,0.93188799,-0.93187244,2.25621260,-2.25621107,0.56616123,-0.56614110,0.37389714,-0.37388511,0.00166757,-0.00166730,0.34857206,-0.34854353,0.04629082,-0.04628912,0.39710179,-0.39712302
-5.60980490,3.82166922,-3.82163838,0.93894135,-0.93892914,2.24212640,-2.24212891,0.57001682,-0.56999945,0.37272049,-0.37270733,0.00178661,-0.00178632,0.35382102,-0.35379294,0.04706393,-0.04706241,0.38265697,-0.38267786
-5.60380190,3.80073034,-3.80070379,0.94397606,-0.94396701,2.22532842,-2.22533459,0.57233738,-0.57232282,0.37193706,-0.37192265,0.00191467,-0.00191436,0.35857429,-0.35854666,0.04767562,-0.04767429,0.36845645,-0.36847675
-5.59779890,3.77614953,-3.77612649,0.94706242,-0.94705631,2.20598052,-2.20598998,0.57312538,-0.57311361,0.37160220,-0.37158649,0.00205084,-0.00205052,0.36281627,-0.36278913,0.04811753,-0.04811640,0.35465466,-0.35467412
-5.59179590,3.74835522,-3.74833495,0.94830986,-0.94830642,2.18429761,-2.18430996,0.57240380,-0.57239481,0.37175874,-0.37174170,0.00219404,-0.00219372,0.36653351,-0.36650688,0.04838429,-0.04838336,0.34139863,-0.34141705
-5.58579290,3.71782971,-3.71781152,0.94786253,-0.94786147,2.16054873,-2.16056355,0.57021601,-0.57020973,0.37243660,-0.37241825,0.00234308,-0.00234275,0.36971497,-0.36968889,0.04847383,-0.04847311,0.32882602,-0.32884320
-5.57978989,3.68510454,-3.68508780,0.94589363,-0.94589465,2.13505626,-2.13507313,0.56662518,-0.56662154,0.37365295,-0.37363333,0.00249662,-0.00249628,0.37235256,-0.37232709,0.04838763,-0.04838711,0.31706312,-0.31707891
-5.57378689,3.65075423,-3.65073835,0.94259886,-0.94260167,2.10819312,-2.10821158,0.56171347,-0.56171235,0.37541282,-0.37539203,0.00265324,-0.00265289,0.37444185,-0.37441703,0.04813077,-0.04813045,0.30622307,-0.30623733
-5.56778389,3.61538881,-3.61537326,0.93818933,-0.93819365,2.08037805,-2.08039762,0.55558086,-0.55558210,0.37771015,-0.37768830,0.00281140,-0.00281106,0.37598293,-0.37595882,0.04771192,-0.04771178,0.29640413,-0.29641677
-5.56178089,3.57964527,-3.57962954,0.93288410,-0.93288969,2.05206935,-2.05208951,0.54834373,-0.54834719,0.38052912,-0.38050637,0.00296955,-0.00296922,0.37698146,-0.37695812,0.04714316,-0.04714319,0.28768827,-0.28769921
-5.55577789,3.54417817,-3.54416179,0.92690301,-0.92690965,2.02375703,-2.02377723,0.54013331,-0.54013878,0.38384585,-0.38382236,0.00312607,-0.00312575,0.37744971,-0.37742717,0.04643968,-0.04643985,0.28013991,-0.28014914
-5.54977489,3.50964959,-3.50963209,0.92045971,-0.92046723,1.99595381,-1.99597347,0.53109373,-0.53110100,0.38763011,-0.38760606,0.00327933,-0.00327903,0.37740759,-0.37738590,0.04561936,-0.04561965,0.27380503,-0.27381255
-5.54377189,3.47671853,-3.47669944,0.91375557,-0.91376383,1.96918511,-1.96920362,0.52138006,-0.52138887,0.39184711,-0.39182268,0.00342773,-0.00342745,0.37688357,-0.37686272,0.04470228,-0.04470268,0.26871051,-0.26871635
-5.53776888,3.44602988,-3.44600871,0.90697437,-0.90698331,1.94397834,-1.94399502,0.51115599,-0.51116609,0.39645915,-0.39643453,0.00356968,-0.00356943,0.37591523,-0.37589523,0.04371014,-0.04371060,0.26486387,-0.26486811
-5.53176588,3.41820307,-3.41817933,0.90027823,-0.90028782,1.92085160,-1.92086578,0.50059143,-0.50060253,0.40142709,-0.40140244,0.00370368,-0.00370345,0.37454964,-0.37453045,0.04266557,-0.04266608,0.26225338,-0.26225610
-5.52576288,3.39382042,-3.39379357,0.89380459,-0.89381484,1.90030226,-1.90031323,0.48985981,-0.48987161,0.40671137,-0.40668687,0.00382829,-0.00382808,0.37284311,-0.37282466,0.04159156,-0.04159209,0.26084844,-0.26084979
-5.51975988,3.37341527,-3.37338478,0.88766455,-0.88767551,1.88279538,-1.88280243,0.47913531,-0.47914750,0.41227280,-0.41224859,0.00394216,-0.00394200,0.37086058,-0.37084278,0.04051073,-0.04051124,0.26060045,-0.26060057
-5.51375688,3.35746017,-3.35742550,0.88194234,-0.88195410,1.86875238,-1.86875481,0.46858982,-0.46860209,0.41807275,-0.41804895,0.00404410,-0.00404397,0.36867436,-0.36865710,0.03944475,-0.03944523,0.26144388,-0.26144295
-5.50775388,3.34635516,-3.34631578,0.87669597,-0.87670862,1.85854016,-1.85853733,0.45838989,-0.45840192,0.42407299,-0.42404970,0.00413303,-0.00413294,0.36636243,-0.36634555,0.03841379,-0.03841420,0.26329782,-0.26329603
-5.50175088,3.34041649,-3.34037192,0.87195874,-0.87197241,1.85246097,-1.85245227,0.44869348,-0.44870496,0.43023514,-0.43021244,0.00420806,-0.00420800,0.36400618,-0.36398953,0.03743599,-0.03743633,0.26606768,-0.26606523
-5.49574787,3.33986632,-3.33981615,0.86774174,-0.86775655,1.85074323,-1.85072816,0.43964684,-0.43965749,0.43651977,-0.43649774,0.00426845,-0.00426843,0.36168779,-0.36167119,0.03652713,-0.03652736,0.26964726,-0.26964437
-5.48974487,3.34482360,-3.34476754,0.86403674,-0.86405282,1.85353374,-1.85351192,0.43138143,-0.43139099,0.44288540,-0.44286409,0.00431369,-0.00431372,0.35948731,-0.35947060,0.03570027,-0.03570039,0.27392100,-0.27391790
-5.48374187,3.35529701,-3.35523490,0.86081966,-0.86083712,1.86089164,-1.86086284,0.42401101,-0.42401925,0.44928735,-0.44926681,0.00434350,-0.00434357,0.35747964,-0.35746262,0.03496561,-0.03496561,0.27876647,-0.27876339
-5.47773887,3.37118023,-3.37111211,0.85805403,-0.85807299,1.87278434,-1.87274849,0.41762914,-0.41763586,0.45567678,-0.45565705,0.00435785,-0.00435796,0.35573146,-0.35571398,0.03433041,-0.03433027,0.28405701,-0.28405417
-5.47173587,3.39225050,-3.39217659,0.85569462,-0.85571515,1.88908589,-1.88904314,0.41230699,-0.41231207,0.46200003,-0.46198113,0.00435699,-0.00435713,0.35429850,-0.35428041,0.03379894,-0.03379868,0.28966444,-0.28966207
-5.46573287,3.41817068,-3.41809146,0.85369072,-0.85371290,1.90957817,-1.90952886,0.40809184,-0.40809517,0.46819827,-0.46818026,0.00434147,-0.00434165,0.35322312,-0.35320431,0.03337268,-0.03337228,0.29546193,-0.29546025
-5.45972986,3.44849566,-3.44841184,0.85198929,-0.85201316,1.93395498,-1.93389968,0.40500611,-0.40500765,0.47420787,-0.47419079,0.00431218,-0.00431239,0.35253248,-0.35251285,0.03305043,-0.03304990,0.30132686,-0.30132607
-5.45372686,3.48268307,-3.48259561,0.85053756,-0.85056314,1.96182940,-1.96176888,0.40304722,-0.40304700,0.47996126,-0.47994516,0.00427035,-0.00427059,0.35223737,-0.35221689,0.03282855,-0.03282790,0.30714367,-0.30714396
-5.44772386,3.52010873,-3.52001882,0.84928534,-0.84931264,1.99274437,-1.99267963,0.40218821,-0.40218630,0.48538850,-0.48537343,0.00421761,-0.00421787,0.35233189,-0.35231055,0.03270133,-0.03270057,0.31280666,-0.31280820
-5.44172086,3.56008653,-3.55999555,0.84818683,-0.84821581,2.02618648,-2.02611869,0.40237922,-0.40237574,0.49041954,-0.49040554,0.00415596,-0.00415625,0.35279385,-0.35277168,0.03266120,-0.03266034,0.31822263,-0.31822557
-5.43571786,3.60189240,-3.60180189,0.84720207,-0.84723272,2.06160267,-2.06153316,0.40354974,-0.40354487,0.49498696,-0.49497410,0.00408782,-0.00408812,0.35358610,-0.35356317,0.03269917,-0.03269823,0.32331342,-0.32331788
-5.42971486,3.64479170,-3.64470330,0.84629815,-0.84633039,2.09841948,-2.09834967,0.40561164,-0.40560558,0.49902923,-0.49901755,0.00401598,-0.00401629,0.35465854,-0.35463494,0.03280515,-0.03280413,0.32801807,-0.32802414
-5.42371186,3.68806902,-3.68798441,0.84545009,-0.84548385,2.13606412,-2.13599548,0.40846289,-0.40845588,0.50249415,-0.50248367,0.00394363,-0.00394395,0.35595082,-0.35592669,0.03296828,-0.03296721,0.33229477,-0.33230250
-5.41770885,3.73105916,-3.73097996,0.84464163,-0.84467683,2.17398676,-2.17392076,0.41199173,-0.41198404,0.50534232,-0.50533307,0.00387431,-0.00387463,0.35739558,-0.35737106,0.03317732,-0.03317621,0.33612230,-0.33613170
-5.41170585,3.77317786,-3.77310559,0.84386604,-0.84390256,2.21168294,-2.21162101,0.41608129,-0.41607317,0.50755042,-0.50754239,0.00381189,-0.00381220,0.35892191,-0.35889716,0.03342094,-0.03341981,0.33950105,-0.33951211
-5.40570285,3.81395066,-3.81388662,0.84312679,-0.84316450,2.24871522,-2.24865864,0.42061427,-0.42060598,0.50911397,-0.50910711,0.00376048,-0.00376078,0.36045900,-0.36043418,0.03368803,-0.03368690,0.34245346,-0.34246612
-5.39969985,3.85303825,-3.85298348,0.84243832,-0.84247708,2.28473277,-2.28468264,0.42547759,-0.42546936,0.51004936,-0.51004360,0.00372438,-0.00372466,0.36193966,-0.36191492,0.03396800,-0.03396687,0.34502381,-0.34503796
-5.39369685,3.89025661,-3.89021183,0.84182682,-0.84186645,2.31948793,-2.31944513,0.43056674,-0.43055880,0.51039498,-0.51039022,0.00370799,-0.00370825,0.36330348,-0.36327896,0.03425097,-0.03424986,0.34727731,-0.34729281
-5.38769385,3.92559062,-3.92555615,0.84133086,-0.84137118,2.35284870,-2.35281383,0.43578965,-0.43578218,0.51021121,-0.51020731,0.00371571,-0.00371594,0.36449950,-0.36447533,0.03452802,-0.03452694,0.34929854,-0.34931520
-5.38169085,3.95919967,-3.95917545,0.84100194,-0.84104273,2.38480610,-2.38477944,0.44106974,-0.44106287,0.50957922,-0.50957603,0.00375179,-0.00375198,0.36548820,-0.36546448,0.03479134,-0.03479029,0.35118904,-0.35120666
-5.37568784,3.99141459,-3.99140011,0.84090467,-0.84094568,2.41547578,-2.41545730,0.44634819,-0.44634202,0.50859856,-0.50859588,0.00382024,-0.00382039,0.36624271,-0.36621951,0.03503431,-0.03503331,0.35306431,-0.35308263
-5.36968484,4.02272527,-4.02271965,0.84111651,-0.84115747,2.44509338,-2.44508271,0.45158511,-0.45157968,0.50738351,-0.50738114,0.00392468,-0.00392479,0.36674916,-0.36672653,0.03525163,-0.03525068,0.35505001,-0.35506877
-5.36368184,4.05375912,-4.05376110,0.84172690,-0.84176752,2.47400349,-2.47399996,0.45675962,-0.45675494,0.50605847,-0.50605620,0.00406822,-0.00406828,0.36700618,-0.36698415,0.03543928,-0.03543838,0.35727765,-0.35729657
-5.35767884,4.08525085,-4.08525886,0.84283562,-0.84287557,2.50264237,-2.50264503,0.46186886,-0.46186488,0.50475247,-0.50475010,0.00425328,-0.00425329,0.36702363,-0.36700220,0.03559451,-0.03559366,0.35987984,-0.35989862
-5.35167584,4.11800467,-4.11801691,0.84455021,-0.84458917,2.53151498,-2.53152264,0.46692589,-0.46692254,0.50359314,-0.50359048,0.00448151,-0.00448147,0.36682058,-0.36679975,0.03571577,-0.03571496,0.36298515,-0.36300350
-5.34567284,4.15285056,-4.15286507,0.84698258,-0.84702021,2.56116728,-2.56117857,0.47195664,-0.47195380,0.50270044,-0.50269734,0.00475366,-0.00475357,0.36642287,-0.36640262,0.03580254,-0.03580177,0.36671291,-0.36673056
-5.33966983,4.19059656,-4.19061135,0.85024458,-0.85028054,2.59215489,-2.59216833,0.47699607,-0.47699363,0.50218057,-0.50217691,0.00506947,-0.00506934,0.36586020,-0.36584051,0.03585518,-0.03585445,0.37116812,-0.37118481
