energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.79589795,7.92695274,0.03241230,0.75307662,0.03795356,0.00000000,2.06445995,4.06397499,0.19669499,2.63207777
-5.78989495,7.81559740,0.03135157,0.74064525,0.03769256,0.00000000,2.00461813,4.00642627,0.19617872,2.60674571
-5.78389195,7.68143882,0.03016367,0.72735037,0.03728219,0.00000000,1.94662850,3.93594087,0.19474413,2.57248838
-5.77788894,7.52602460,0.02886856,0.71325477,0.03672927,0.00000000,1.89121024,3.85325746,0.19240475,2.52981025
-5.77188594,7.35131474,0.02748698,0.69844142,0.03604249,0.00000000,1.83902030,3.75936272,0.18918918,2.47937079
-5.76588294,7.15965351,0.02603996,0.68301540,0.03523220,0.00000000,1.79064316,3.65547940,0.18514035,2.42197257
-5.75987994,6.95373725,0.02454818,0.66710561,0.03431019,0.00000000,1.74658395,3.54305165,0.18031443,2.35854718
-5.75387694,6.73657818,0.02303158,0.65086612,0.03328945,0.00000000,1.70726464,3.42372772,0.17477945,2.29013957
-5.74787394,6.51146443,0.02150892,0.63447699,0.03218393,0.00000000,1.67302349,3.29933959,0.16861373,2.21789069
-5.74187094,6.28191581,0.01999752,0.61814431,0.03100831,0.00000000,1.64411723,3.17187960,0.16190406,2.14301886
-5.73586793,6.05163527,0.01851298,0.60209925,0.02977780,0.00000000,1.62072553,3.04347357,0.15474374,2.06679984
-5.72986493,5.82445564,0.01706910,0.58659599,0.02850783,0.00000000,1.60295722,2.91635036,0.14723053,1.99054593
-5.72386193,5.60428151,0.01567780,0.57190834,0.02721394,0.00000000,1.59085762,2.79280761,0.13946458,1.91558419
-5.71785893,5.39502641,0.01434914,0.55832495,0.02591148,0.00000000,1.58441613,2.67517386,0.13154635,1.84323403
-5.71185593,5.20054552,0.01309137,0.54614315,0.02461550,0.00000000,1.58357352,2.56576719,0.12357463,1.77478448
-5.70585293,5.02456486,0.01191106,0.53566143,0.02334052,0.00000000,1.58822822,2.46685098,0.11564468,1.71147152
-5.69984992,4.87060782,0.01081322,0.52717074,0.02210041,0.00000000,1.59824125,2.38058754,0.10784655,1.65445581
-5.69384692,4.74192083,0.00980145,0.52094472,0.02090821,0.00000000,1.61343921,2.30899068,0.10026357,1.60480128
-5.68784392,4.64139987,0.00887817,0.51722941,0.01977606,0.00000000,1.63361541,2.25387840,0.09297118,1.56345514
-5.68184092,4.57152010,0.00804469,0.51623252,0.01871504,0.00000000,1.65852914,2.21682723,0.08603595,1.53122984
-5.67583792,4.53427102,0.00730146,0.51811294,0.01773510,0.00000000,1.68790324,2.19912974,0.07951487,1.50878743
-5.66983492,4.53109960,0.00664817,0.52297082,0.01684501,0.00000000,1.72142057,2.20175686,0.07345496,1.49662687
-5.66383192,4.56286396,0.00608387,0.53083887,0.01605226,0.00000000,1.75871991,2.22532650,0.06789313,1.49507473
-5.65782891,4.62979982,0.00560714,0.54167516,0.01536305,0.00000000,1.79939201,2.27008011,0.06285631,1.50427972
-5.65182591,4.73150172,0.00521615,0.55535812,0.01478225,0.00000000,1.84297659,2.33586825,0.05836175,1.52421112
-5.64582291,4.86692064,0.00490871,0.57168403,0.01431343,0.00000000,1.88896098,2.42214633,0.05441763,1.55466147
-5.63981991,5.03437892,0.00468242,0.59036728,0.01395881,0.00000000,1.93678105,2.52798106,0.05102371,1.59525335
-5.63381691,5.23160277,0.00453462,0.61104371,0.01371936,0.00000000,1.98582499,2.65206786,0.04817224,1.64545010
-5.62781391,5.45577210,0.00446246,0.63327707,0.01359479,0.00000000,2.03544016,2.79275905,0.04584892,1.70457024
-5.62181091,5.70358631,0.00446295,0.65656853,0.01358364,0.00000000,2.08494313,2.94810226,0.04403389,1.77180498
-5.61580790,5.97134429,0.00453288,0.68036902,0.01368334,0.00000000,2.13363265,3.11588771,0.04270285,1.84623828
-5.60980490,6.25503595,0.00466889,0.70409409,0.01389033,0.00000000,2.18080523,3.29370317,0.04182808,1.92686876
-5.60380190,6.55044210,0.00486740,0.72714073,0.01420013,0.00000000,2.22577245,3.47899452,0.04137955,2.01263259
-5.59779890,6.85323916,0.00512459,0.74890552,0.01460749,0.00000000,2.26787937,3.66912981,0.04132585,2.10242667
-5.59179590,7.15910472,0.00543639,0.76880353,0.01510648,0.00000000,2.30652287,3.86146460,0.04163515,2.19513111
-5.58579290,7.46382017,0.00579843,0.78628693,0.01569062,0.00000000,2.34116904,4.05340610,0.04227600,2.28963047
-5.57978989,7.76336649,0.00620598,0.80086277,0.01635299,0.00000000,2.37136842,4.24247390,0.04321803,2.38483293
-5.57378689,8.05400992,0.00665396,0.81210905,0.01708637,0.00000000,2.39676842,4.42635503,0.04443247,2.47968703
-5.56778389,8.33237449,0.00713689,0.81968828,0.01788330,0.00000000,2.41712198,4.60295165,0.04589263,2.57319550
-5.56178089,8.59549933,0.00764891,0.82335811,0.01873616,0.00000000,2.43229194,4.77041983,0.04757406,2.66442616
-5.55577789,8.84087934,0.00818374,0.82297832,0.01963728,0.00000000,2.44225101,4.92719840,0.04945471,2.75251974
-5.54977489,9.06648863,0.00873477,0.81851412,0.02057890,0.00000000,2.44707721,5.07202741,0.05151478,2.83669496
-5.54377189,9.27078715,0.00929507,0.81003544,0.02155324,0.00000000,2.44694511,5.20395612,0.05373652,2.91625115
-5.53776888,9.45271154,0.00985750,0.79771230,0.02255246,0.00000000,2.44211335,5.32234116,0.05610388,2.99056881
-5.53176588,9.61165223,0.01041482,0.78180668,0.02356862,0.00000000,2.43290930,5.42683558,0.05860196,3.05910880
-5.52576288,9.74741894,0.01095980,0.76266109,0.02459368,0.00000000,2.41971167,5.51737022,0.06121649,3.12141053
-5.51975988,9.86019775,0.01148546,0.74068453,0.02561938,0.00000000,2.40293208,5.59412891,0.06393315,3.17708998
-5.51375688,9.95050250,0.01198519,0.71633653,0.02663722,0.00000000,2.38299669,5.65751926,0.06673696,3.22583783
-5.50775388,10.01912373,0.01245300,0.69010999,0.02763840,0.00000000,2.36032886,5.70814079,0.06961163,3.26741820
-5.50175088,10.06707806,0.01288374,0.66251356,0.02861378,0.00000000,2.33533365,5.74675206,0.07253899,3.30166850
-5.49574787,10.09556060,0.01327333,0.63405449,0.02955392,0.00000000,2.30838511,5.77423861,0.07549859,3.32850024
-5.48974487,10.10590254,0.01361897,0.60522246,0.03044906,0.00000000,2.27981682,5.79158281,0.07846739,3.34790115
-5.48374187,10.09953555,0.01391939,0.57647517,0.03128922,0.00000000,2.24991601,5.79983690,0.08141963,3.35993838
-5.47773887,10.07796405,0.01417506,0.54822624,0.03206435,0.00000000,2.21892153,5.80009989,0.08432697,3.36476250
-5.47173587,10.04274577,0.01438832,0.52083562,0.03276451,0.00000000,2.18702559,5.79349883,0.08715880,3.36261211
-5.46573287,9.99548037,0.01456357,0.49460297,0.03338007,0.00000000,2.15437888,5.78117458,0.08988280,3.35381859
-5.45972986,9.93780558,0.01470738,0.46976394,0.03390205,0.00000000,2.12109882,5.76427177,0.09246569,3.33881037
-5.45372686,9.87139956,0.01482854,0.44648936,0.03432238,0.00000000,2.08728022,5.74393271,0.09487424,3.31811650
-5.44772386,9.79798801,0.01493815,0.42488712,0.03463428,0.00000000,2.05300768,5.72129441,0.09707633,3.29236870
-5.44172086,9.71935424,0.01504954,0.40500649,0.03483260,0.00000000,2.01836897,5.69748807,0.09904222,3.26230168
-5.43571786,9.63735019,0.01517826,0.38684439,0.03491415,0.00000000,1.98346863,5.67363989,0.10074577,3.22875100
-5.42971486,9.55390643,0.01534199,0.37035327,0.03487799,0.00000000,1.94844091,5.65087243,0.10216573,3.19264845
-5.42371186,9.47103903,0.01556038,0.35544997,0.03472575,0.00000000,1.91346129,5.63030548,0.10328688,3.15501429
-5.41770885,9.39085174,0.01585489,0.34202521,0.03446174,0.00000000,1.87875594,5.61305538,0.10410100,3.11694648
-5.41170585,9.31553153,0.01624852,0.32995305,0.03409310,0.00000000,1.84460848,5.60023222,0.10460770,3.07960661
-5.40570285,9.24733654,0.01676560,0.31909997,0.03362979,0.00000000,1.81136357,5.59293400,0.10481487,3.04420270
-5.39969985,9.18857528,0.01743137,0.30933317,0.03308449,0.00000000,1.77942688,5.59223740,0.10473889,3.01196891
-5.39369685,9.14157677,0.01827171,0.30052767,0.03247235,0.00000000,1.74926147,5.59918475,0.10440444,2.98414253
-5.38769385,9.10865156,0.01931259,0.29257206,0.03181072,0.00000000,1.72138025,5.61476716,0.10384401,2.96193864
-5.38169085,9.09204408,0.02057968,0.28537265,0.03111868,0.00000000,1.69633485,5.63990390,0.10309694,2.94652281
-5.37568784,9.09387734,0.02209772,0.27885600,0.03041653,0.00000000,1.67470115,5.67541854,0.10220827,2.93898266
-5.36968484,9.11609140,0.02388993,0.27296980,0.02972524,0.00000000,1.65706185,5.72201223,0.10122720,2.94029879
-5.36368184,9.16037752,0.02597736,0.26768219,0.02906575,0.00000000,1.64398666,5.78023525,0.10020538,2.95131596
-5.35767884,9.22811018,0.02837817,0.26297976,0.02845840,0.00000000,1.63601095,5.85045753,0.09919499,2.97271535
-5.35167584,9.32027972,0.03110689,0.25886425,0.02792219,0.00000000,1.63361359,5.93283962,0.09824680,3.00498876
-5.34567284,9.43742818,0.03417365,0.25534851,0.02747424,0.00000000,1.63719491,6.02730521,0.09740816,3.04841568
-5.33966983,9.57959166,0.03758348,0.25245173,0.02712917,0.00000000,1.64705582,6.13351671,0.09672117,3.10304413
-5.33366683,9.74625172,0.04133559,0.25019448,0.02689864,0.00000000,1.66337899,6.25085524,0.09622097,3.16867619
-5.32766383,9.93629924,0.04542276,0.24859370,0.02679097,0.00000000,1.68621312,6.37840648,0.09593429,3.24485895
-5.32166083,10.14801285,0.04983085,0.24765814,0.02681085,0.00000000,1.71546118,6.51495351,0.09587832,3.33088175
-5.31565783,10.37905477,0.05453841,0.24738430,0.02695925,0.00000000,1.75087348,6.65897795,0.09605997,3.42578013
-5.30965483,10.62648542,0.05951656,0.24775330,0.02723340,0.00000000,1.79204607,6.80867021,0.09647550,3.52834712
-5.30365183,10.88679830,0.06472900,0.24872872,0.02762690,0.00000000,1.83842506,6.96194940,0.09711061,3.63715193
-5.29764882,11.15597549,0.07013232,0.25025559,0.02813007,0.00000000,1.88931702,7.11649334,0.09794093,3.75056611
-5.29164582,11.42956343,0.07567657,0.25226060,0.02873024,0.00000000,1.94390530,7.26977842,0.09893290,3.86679693
-5.28564282,11.70276772,0.08130604,0.25465343,0.02941232,0.00000000,2.00127214,7.41912882,0.10004504,3.98392723
-5.27963982,11.97056485,0.08696037,0.25732924,0.03015937,0.00000000,2.06042568,7.56177415,0.10122949,4.09996097
-5.27363682,12.22782766,0.09257583,0.26017203,0.03095320,0.00000000,2.12033108,7.69491403,0.10243386,4.21287325
-5.26763382,12.46946064,0.09808683,0.26305880,0.03177512,0.00000000,2.17994456,7.81578775,0.10360317,4.32066317
-5.26163082,12.69054035,0.10342759,0.26586423,0.03260654,0.00000000,2.23824879,7.92174678,0.10468189,4.42140781
-5.25562781,12.88645568,0.10853382,0.26846558,0.03342970,0.00000000,2.29428821,8.01032753,0.10561599,4.51331535
-5.24962481,13.05304222,0.11334452,0.27074761,0.03422822,0.00000000,2.34720240,8.07932162,0.10635487,4.59477517
-5.24362181,13.18670511,0.11780364,0.27260709,0.03498767,0.00000000,2.39625600,8.12684071,0.10685313,4.66440283
-5.23761881,13.28452460,0.12186157,0.27395693,0.03569595,0.00000000,2.44086334,8.15137304,0.10707206,4.72107783
-5.23161581,13.34433929,0.12547653,0.27472934,0.03634361,0.00000000,2.48060656,8.15182910,0.10698086,4.76397240
-5.22561281,13.36480291,0.12861554,0.27487817,0.03692400,0.00000000,2.51524590,8.12757399,0.10655746,4.79256968
-5.21960980,13.34541121,0.13125513,0.27438007,0.03743332,0.00000000,2.54472151,8.07844488,0.10578895,4.80667035
-5.21360680,13.28649735,0.13338166,0.27323459,0.03787045,0.00000000,2.56914626,8.00475212,0.10467170,4.80638702
-5.20760380,13.18919537,0.13499123,0.27146306,0.03823673,0.00000000,2.58878993,7.90726383,0.10321101,4.79212661
-5.20160080,13.05537312,0.13608922,0.26910652,0.03853555,0.00000000,2.60405506,7.78717421,0.10142044,4.76456117
-5.19559780,12.88753746,0.13668948,0.26622254,0.03877191,0.00000000,2.61544589,7.64605682,0.09932087,4.72458872
-5.18959480,12.68871637,0.13681315,0.26288149,0.03895184,0.00000000,2.62353177,7.48580478,0.09693928,4.67328567
-5.18359180,12.46232342,0.13648730,0.25916213,0.03908184,0.00000000,2.62890685,7.30856060,0.09430733,4.61185344
-5.17758879,12.21201166,0.13574338,0.25514700,0.03916826,0.00000000,2.63214853,7.11663893,0.09145998,4.54156182
-5.17158579,11.94152388,0.13461554,0.25091777,0.03921677,0.00000000,2.63377666,6.91244580,0.08843390,4.46369200
-5.16558279,11.65454715,0.13313904,0.24655081,0.03923180,0.00000000,2.63421603,6.69839829,0.08526612,4.37948233
-5.15957979,11.35457865,0.13134874,0.24211334,0.03921619,0.00000000,2.63376421,6.47684828,0.08199266,4.29007936
-5.15357679,11.04480943,0.12927771,0.23766010,0.03917087,0.00000000,2.63256674,6.25001397,0.07864747,4.19649691
-5.14757379,10.72803167,0.12695620,0.23323106,0.03909466,0.00000000,2.63060115,6.01992206,0.07526150,4.09958496
-5.14157079,10.40657335,0.12441085,0.22884995,0.03898428,0.00000000,2.62767090,5.78836317,0.07186206,4.00000978
-5.13556778,10.08226283,0.12166423,0.22452383,0.03883448,0.00000000,2.62340963,5.55686188,0.06847246,3.89824619
-5.12956478,9.75642395,0.11873477,0.22024371,0.03863825,0.00000000,2.61729566,5.32666243,0.06511189,3.79458172
-5.12356178,9.42990044,0.11563696,0.21598603,0.03838723,0.00000000,2.60867606,5.09872959,0.06179551,3.68913210
-5.11755878,9.10310689,0.11238193,0.21171504,0.03807217,0.00000000,2.59679900,4.87376399,0.05853481,3.58186674
-5.11155578,8.77610197,0.10897814,0.20738573,0.03768345,0.00000000,2.58085261,4.65222994,0.05533806,3.47264218
-5.10555278,8.44867846,0.10543239,0.20294737,0.03721172,0.00000000,2.56000836,4.43439331,0.05221092,3.36124137
-5.09954977,8.12046402,0.10175086,0.19834717,0.03664842,0.00000000,2.53346653,4.22036682,0.04915707,3.24741596
-5.09354677,7.79102608,0.09794014,0.19353407,0.03598640,0.00000000,2.50050142,4.01015932,0.04617894,3.13092920
-5.08754377,7.45997450,0.09400830,0.18846235,0.03522036,0.00000000,2.46050383,3.80372608,0.04327827,3.01159670
-5.08154077,7.12705598,0.08996577,0.18309489,0.03434733,0.00000000,2.41301863,3.60101697,0.04045670,2.88932271
-5.07553777,6.79223506,0.08582608,0.17740589,0.03336695,0.00000000,2.35777561,3.40201998,0.03771626,2.76413004
-5.06953477,6.45575761,0.08160637,0.17138299,0.03228165,0.00000000,2.29471196,3.20679751,0.03505968,2.63618211
-5.06353177,6.11819404,0.07732766,0.16502863,0.03109673,0.00000000,2.22398551,3.01551421,0.03249060,2.50579605
-5.05752876,5.78046072,0.07301484,0.15836070,0.02982031,0.00000000,2.14597822,2.82845501,0.03001367,2.37344669
-5.05152576,5.44381950,0.06869646,0.15141232,0.02846310,0.00000000,2.06128985,2.64603306,0.02763453,2.23976139
-5.04552276,5.10985652,0.06440428,0.14423101,0.02703814,0.00000000,1.97072255,2.46878795,0.02535966,2.10550664
-5.03951976,4.78044256,0.06017255,0.13687716,0.02556041,0.00000000,1.87525717,2.29737479,0.02319616,1.97156726
-5.03351676,4.45767796,0.05603726,0.12942191,0.02404634,0.00000000,1.77602280,2.13254561,0.02115150,1.83891986
-5.02751376,4.14382604,0.05203518,0.12194471,0.02251332,0.00000000,1.67426106,1.97512445,0.01923324,1.70860223
-5.02151076,3.84123888,0.04820291,0.11453048,0.02097919,0.00000000,1.57128709,1.82597817,0.01744866,1.58168022
-5.01550775,3.55227988,0.04457588,0.10726674,0.01946170,0.00000000,1.46844891,1.68598468,0.01580457,1.45921416
-5.00950475,3.27924685,0.04118740,0.10024065,0.01797801,0.00000000,1.36708719,1.55600048,0.01430697,1.34222620
-5.00350175,3.02429952,0.03806782,0.09353618,0.01654423,0.00000000,1.26849701,1.43682933,0.01296092,1.23167030
-4.99749875,2.78939443,0.03524371,0.08723160,0.01517503,0.00000000,1.17389301,1.32919344,0.01177034,1.12840585
-4.99149575,2.57622967,0.03273729,0.08139721,0.01388332,0.00000000,1.08437934,1.23370850,0.01073796,1.03317596
-4.98549275,2.38620141,0.03056588,0.07609356,0.01267999,0.00000000,1.00092523,1.15086345,0.00986530,0.94659107
-4.97948974,2.22037317,0.02874159,0.07137005,0.01157376,0.00000000,0.92434665,1.08100572,0.00915272,0.86911806
-4.97348674,2.07945833,0.02727116,0.06726412,0.01057109,0.00000000,0.85529452,1.02433223,0.00859948,0.80107500
-4.96748374,1.96381571,0.02615585,0.06380086,0.00967617,0.00000000,0.79424939,0.98088617,0.00820393,0.74263127
-4.96148074,1.87345762,0.02539160,0.06099318,0.00889102,0.00000000,0.74152222,0.95055960,0.00796364,0.69381264
-4.95547774,1.80806918,0.02496921,0.05884238,0.00821555,0.00000000,0.69726084,0.93310128,0.00787566,0.65451072
-4.94947474,1.76703761,0.02487468,0.05733918,0.00764782,0.00000000,0.66146136,0.92812940,0.00793672,0.62449607
-4.94347174,1.74948988,0.02508962,0.05646507,0.00718420,0.00000000,0.63398375,0.93514847,0.00814346,0.60343428
-4.93746873,1.75433687,0.02559175,0.05619400,0.00681964,0.00000000,0.61457061,0.95356969,0.00849264,0.59090415
-4.93146573,1.78032236,0.02635544,0.05649423,0.00654794,0.00000000,0.60286832,0.98273401,0.00898142,0.58641726
-4.92546273,1.82607478,0.02735236,0.05733034,0.00636200,0.00000000,0.59844950,1.02193697,0.00960750,0.58943811
-4.91945973,1.89016016,0.02855203,0.05866527,0.00625415,0.00000000,0.60083591,1.07045456,0.01036931,0.59940422
-4.91345673,1.97113417,0.02992258,0.06046232,0.00621635,0.00000000,0.60952095,1.12756917,0.01126615,0.61574543
-4.90745373,2.06759179,0.03143134,0.06268705,0.00624048,0.00000000,0.62399090,1.19259465,0.01229827,0.63790188
-4.90145073,2.17821278,0.03304554,0.06530890,0.00631855,0.00000000,0.64374428,1.26489969,0.01346695,0.66534018
-4.89544772,2.30180156,0.03473295,0.06830260,0.00644291,0.00000000,0.66830853,1.34392860,0.01477443,0.69756721
-4.88944472,2.43731992,0.03646252,0.07164921,0.00660646,0.00000000,0.69725373,1.42921862,0.01622388,0.73414131
-4.88344172,2.58391157,0.03820496,0.07533672,0.00680273,0.00000000,0.73020277,1.52041294,0.01781928,0.77468048
-4.87743872,2.74091737,0.03993329,0.07936026,0.00702608,0.00000000,0.76683779,1.61726886,0.01956521,0.81886740
-4.87143572,2.90788051,0.04162332,0.08372184,0.00727169,0.00000000,0.80690277,1.71966022,0.02146658,0.86645127
-4.86543272,3.08454122,0.04325409,0.08842962,0.00753573,0.00000000,0.85020220,1.82757400,0.02352839,0.91724625
-4.85942971,3.27082096,0.04480816,0.09349676,0.00781527,0.00000000,0.89659611,1.94110051,0.02575536,0.97112686
-4.85342671,3.46679627,0.04627193,0.09893990,0.00810836,0.00000000,0.94599165,2.06041737,0.02815152,1.02802042
-4.84742371,3.67266318,0.04763579,0.10477728,0.00841398,0.00000000,0.99833180,2.18576740,0.03071989,1.08789684
-4.84142071,3.88869312,0.04889416,0.11102672,0.00873196,0.00000000,1.05358179,2.31743080,0.03346202,1.15075640
-4.83541771,4.11518212,0.05004549,0.11770338,0.00906291,0.00000000,1.11171400,2.45569266,0.03637764,1.21661586
-4.82941471,4.35239508,0.05109213,0.12481761,0.00940817,0.00000000,1.17269215,2.60080653,0.03946433,1.28549381
-4.82341171,4.60050767,0.05204012,0.13237295,0.00976962,0.00000000,1.23645579,2.75295564,0.04271722,1.35739574
-4.81740870,4.85954829,0.05289886,0.14036431,0.01014964,0.00000000,1.30290610,2.91221312,0.04612878,1.43229976
-4.81140570,5.12934288,0.05368070,0.14877667,0.01055093,0.00000000,1.37189379,3.07850310,0.04968870,1.51014371
-4.80540270,5.40946565,0.05440050,0.15758426,0.01097638,0.00000000,1.44321026,3.25156448,0.05338387,1.59081436
-4.79939970,5.69919823,0.05507508,0.16675030,0.01142899,0.00000000,1.51658260,3.43091935,0.05719848,1.67413940
-4.79339670,5.99750002,0.05572260,0.17622749,0.01191169,0.00000000,1.59167309,3.61584789,0.06111419,1.75988280
-4.78739370,6.30299189,0.05636198,0.18595922,0.01242728,0.00000000,1.66808367,3.80537149,0.06511051,1.84774392
-4.78139070,6.61395489,0.05701225,0.19588138,0.01297832,0.00000000,1.74536530,3.99824568,0.06916516,1.93736055
-4.77538769,6.92834520,0.05769188,0.20592491,0.01356704,0.00000000,1.82303221,4.19296393,0.07325461,2.02831604
-4.76938469,7.24382551,0.05841822,0.21601888,0.01419535,0.00000000,1.90058036,4.38777317,0.07735468,2.12015016
-4.76338169,7.55781248,0.05920686,0.22609391,0.01486473,0.00000000,1.97750940,4.58070115,0.08144118,2.21237332
-4.75737869,7.86753883,0.06007119,0.23608590,0.01557629,0.00000000,2.05334688,4.76959542,0.08549056,2.30448349
-4.75137569,8.17012804,0.06102190,0.24593971,0.01633072,0.00000000,2.12767337,4.95217293,0.08948062,2.39598493
-4.74537269,8.46267846,0.06206667,0.25561269,0.01712839,0.00000000,2.20014701,5.12607875,0.09339109,2.48640765
-4.73936968,8.74235324,0.06320990,0.26507769,0.01796931,0.00000000,2.27052563,5.28895184,0.09720422,2.57532649
-4.73336668,9.00647178,0.06445259,0.27432544,0.01885322,0.00000000,2.33868488,5.43849522,0.10090528,2.66237848
-4.72736368,9.25259817,0.06579227,0.28336604,0.01977960,0.00000000,2.40463076,5.57254769,0.10448282,2.74727730
-4.72136068,9.47862170,0.06722312,0.29222936,0.02074772,0.00000000,2.46850511,5.68915375,0.10792896,2.82982360
-4.71535768,9.68282517,0.06873606,0.30096426,0.02175659,0.00000000,2.53058301,5.78662857,0.11123934,2.90991025
-4.70935468,9.86393657,0.07031904,0.30963653,0.02280499,0.00000000,2.59126153,5.86361476,0.11441296,2.98752160
-4.70335168,10.02116109,0.07195734,0.31832559,0.02389140,0.00000000,2.65103948,5.91912797,0.11745187,3.06272639
-4.69734867,10.15419081,0.07363387,0.32712001,0.02501390,0.00000000,2.71048873,5.95258905,0.12036058,3.13566414
-4.69134567,10.26319097,0.07532961,0.33611196,0.02617007,0.00000000,2.77021787,5.96384092,0.12314536,3.20652530
-4.68534267,10.34876310,0.07702397,0.34539096,0.02735683,0.00000000,2.83082991,5.95314905,0.12581341,3.27552607
-4.67933967,10.41188645,0.07869519,0.35503701,0.02857027,0.00000000,2.89287588,5.92118560,0.12837187,3.34287878
-4.67333667,10.45384078,0.08032073,0.36511366,0.02980548,0.00000000,2.95680686,5.86899774,0.13082679,3.40875972
-4.66733367,10.47611490,0.08187761,0.37566129,0.03105637,0.00000000,3.02292718,5.79796190,0.13318216,3.47327610
-4.66133067,10.48030615,0.08334281,0.38669105,0.03231549,0.00000000,3.09135165,5.70972639,0.13543887,3.53643435
-4.65532766,10.46801709,0.08469362,0.39817982,0.03357395,0.00000000,3.16196970,5.60614532,0.13759389,3.59811205
-4.64932466,10.44075590,0.08590798,0.41006655,0.03482134,0.00000000,3.23441911,5.48920743,0.13963962,3.65803560
-4.64332166,10.39984686,0.08696485,0.42225042,0.03604572,0.00000000,3.30807168,5.36096371,0.14156343,3.71576577
