energy_ev,total_up,P_s_up,P_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.68184092,3.15338259,0.00322852,0.08283848,0.96688151,1.82456117,0.07374325,0.96508472
-5.67583792,3.24851420,0.00338139,0.08399228,0.98395630,1.88865624,0.07572846,0.98972339
-5.66983492,3.32950119,0.00351984,0.08472900,0.99653195,1.94477967,0.07734821,1.01005532
-5.66383192,3.39509212,0.00364109,0.08502260,1.00425003,1.99219127,0.07857088,1.02574620
-5.65782891,3.44436844,0.00374269,0.08485620,1.00685034,2.03035100,0.07937217,1.03655732
-5.65182591,3.47677634,0.00382252,0.08422265,1.00417916,2.05893834,0.07973596,1.04235390
-5.64582291,3.49214742,0.00387891,0.08312472,0.99619437,2.07786457,0.07965489,1.04311033
-5.63981991,3.49070691,0.00391068,0.08157497,0.98296741,2.08727709,0.07913077,1.03891218
-5.63381691,3.47306879,0.00391718,0.07959544,0.96468189,2.08755517,0.07817469,1.02995467
-5.62781391,3.44021769,0.00389833,0.07721696,0.94162909,2.07929730,0.07680685,1.01653783
-5.62181091,3.39347805,0.00385460,0.07447826,0.91420032,2.06330018,0.07505617,0.99905823
-5.61580790,3.33447161,0.00378705,0.07142490,0.88287669,2.04053028,0.07295962,0.97799772
-5.60980490,3.26506500,0.00369728,0.06810799,0.84821647,2.01208910,0.07056126,0.95390951
-5.60380190,3.18730941,0.00358738,0.06458286,0.81084077,1.97917355,0.06791121,0.92740220
-5.59779890,3.10337503,0.00345988,0.06090761,0.77141775,1.94303329,0.06506429,0.89912231
-5.59179590,3.01548304,0.00331772,0.05714173,0.73064631,1.90492692,0.06207871,0.86973606
-5.58579290,2.92583810,0.00316409,0.05334469,0.68923950,1.86607918,0.05901458,0.83991106
-5.57978989,2.83656415,0.00300242,0.04957474,0.64790844,1.82764092,0.05593243,0.81029880
-5.57378689,2.74964635,0.00283628,0.04588767,0.60734710,1.79065393,0.05289179,0.78151836
-5.56778389,2.66688136,0.00266923,0.04233594,0.56821851,1.75602207,0.04994983,0.75414219
-5.56178089,2.58983798,0.00250483,0.03896782,0.53114257,1.72448989,0.04716012,0.72868433
-5.55577789,2.51982925,0.00234649,0.03582682,0.49668592,1.69662974,0.04457157,0.70559145
-5.54977489,2.45789696,0.00219743,0.03295129,0.46535381,1.67283751,0.04222751,0.68523689
-5.54377189,2.40480827,0.00206060,0.03037420,0.43758413,1.65333704,0.04016498,0.66791780
-5.53776888,2.36106396,0.00193866,0.02812307,0.41374355,1.63819252,0.03841428,0.65385527
-5.53176588,2.32691711,0.00183392,0.02622010,0.39412549,1.62732781,0.03699859,0.64319708
-5.52576288,2.30240035,0.00174831,0.02468233,0.37894990,1.62055144,0.03593397,0.63602281
-5.51975988,2.28735966,0.00168338,0.02352191,0.36836440,1.61758548,0.03522936,0.63235076
-5.51375688,2.28149221,0.00164030,0.02274648,0.36244666,1.61809654,0.03488685,0.63214613
-5.50775388,2.28438597,0.00161982,0.02235942,0.36120759,1.62172693,0.03490203,0.63532981
-5.50175088,2.29555841,0.00162236,0.02236022,0.36459521,1.62812418,0.03526451,0.64178737
-5.49574787,2.31449222,0.00164795,0.02274474,0.37249873,1.63696720,0.03595843,0.65137741
-5.48974487,2.34066591,0.00169631,0.02350545,0.38475292,1.64798764,0.03696313,0.66393909
-5.48374187,2.37357797,0.00176686,0.02463152,0.40114237,1.66098522,0.03825380,0.67929825
-5.47773887,2.41276328,0.00185875,0.02610897,0.42140564,1.67583650,0.03980213,0.69727193
-5.47173587,2.45780140,0.00197090,0.02792065,0.44523925,1.69249647,0.04157704,0.71767108
-5.46573287,2.50831657,0.00210202,0.03004622,0.47230147,1.71099324,0.04354529,0.74030158
-5.45972986,2.56397008,0.00225066,0.03246207,0.50221606,1.73141626,0.04567214,0.76496350
-5.45372686,2.62444577,0.00241521,0.03514123,0.53457581,1.75389887,0.04792195,0.79144893
-5.44772386,2.68943016,0.00259397,0.03805332,0.56894618,1.77859642,0.05025874,0.81953868
-5.44172086,2.75858884,0.00278513,0.04116451,0.60486907,1.80566124,0.05264669,0.84899825
-5.43571786,2.83154083,0.00298680,0.04443756,0.64186678,1.83521622,0.05505060,0.87957342
-5.42971486,2.90783308,0.00319706,0.04783193,0.67944626,1.86732841,0.05743633,0.91098618
-5.42371186,2.98691697,0.00341390,0.05130405,0.71710380,1.90198438,0.05977112,0.94293106
-5.41770885,3.06812848,0.00363528,0.05480767,0.75433006,1.93906891,0.06202391,0.97507277
-5.41170585,3.15067397,0.00385913,0.05829438,0.79061560,1.97834818,0.06416565,1.00704508
-5.40570285,3.23362262,0.00408332,0.06171422,0.82545690,2.01945877,0.06616946,1.03845156
-5.39969985,3.31590664,0.00430568,0.06501652,0.85836263,2.06190311,0.06801086,1.06886828
-5.39369685,3.39632978,0.00452401,0.06815076,0.88886042,2.10505201,0.06966792,1.09784848
-5.38769385,3.47358434,0.00473610,0.07106757,0.91650377,2.14815427,0.07112139,1.12492935
-5.38169085,3.54627627,0.00493969,0.07371982,0.94087911,2.19035321,0.07235483,1.14964072
-5.37568784,3.61295766,0.00513254,0.07606368,0.96161282,2.23070959,0.07335469,1.17151538
-5.36968484,3.67216556,0.00531245,0.07805977,0.97837807,2.26822988,0.07411047,1.19010072
-5.36368184,3.72246546,0.00547728,0.07967418,0.99090124,2.30189890,0.07461476,1.20497133
-5.35767884,3.76249779,0.00562502,0.08087943,0.99896783,2.33071530,0.07486342,1.21574186
-5.35167584,3.79102540,0.00575379,0.08165532,1.00242747,2.35372836,0.07485561,1.22207977
-5.34567284,3.80697982,0.00586199,0.08198959,1.00119806,2.37007451,0.07459391,1.22371737
-5.33966983,3.80950431,0.00594830,0.08187838,0.99526865,2.37901185,0.07408443,1.22046239
-5.33366683,3.79799148,0.00601173,0.08132650,0.98470098,2.37995122,0.07333681,1.21220691
-5.32766383,3.77211383,0.00605176,0.08034736,0.96962952,2.37248216,0.07236425,1.19893374
-5.32166083,3.73184534,0.00606833,0.07896278,0.95025989,2.35639277,0.07118344,1.18072034
-5.31565783,3.67747323,0.00606189,0.07720247,0.92686563,2.33168231,0.06981445,1.15773962
-5.30965483,3.60959882,0.00603347,0.07510327,0.89978329,2.29856611,0.06828053,1.13025773
-5.30365183,3.52912738,0.00598467,0.07270823,0.86940594,2.25747225,0.06660776,1.09862880
-5.29764882,3.43724711,0.00591763,0.07006544,0.83617524,2.20903037,0.06482468,1.06328674
-5.29164582,3.33539798,0.00583504,0.06722680,0.80057218,2.15405286,0.06296179,1.02473440
-5.28564282,3.22523165,0.00574006,0.06424663,0.76310694,2.09350931,0.06105094,0.98353050
-5.27963982,3.10856405,0.00563628,0.06118024,0.72430801,2.02849536,0.05912469,0.94027492
-5.27363682,2.98732257,0.00552757,0.05808251,0.68471098,1.96019721,0.05721555,0.89559286
-5.26763382,2.86349016,0.00541802,0.05500654,0.64484741,1.88985343,0.05535528,0.85011848
-5.26163082,2.73904848,0.00531183,0.05200241,0.60523415,1.81871564,0.05357415,0.80447878
-5.25562781,2.61592262,0.00521312,0.04911598,0.56636342,1.74800974,0.05190018,0.75927834
-5.24962481,2.49592950,0.00512587,0.04638800,0.52869406,1.67889938,0.05035862,0.71508537
-5.24362181,2.38073197,0.00505376,0.04385335,0.49264413,1.61245291,0.04897132,0.67241969
-5.23761881,2.27180023,0.00500007,0.04154049,0.45858513,1.54961533,0.04775640,0.63174302
-5.23161581,2.17038190,0.00496757,0.03947117,0.42683790,1.49118592,0.04672798,0.59345174
-5.22561281,2.07748142,0.00495846,0.03766034,0.39767025,1.43780243,0.04589608,0.55787232
-5.21960980,1.99384912,0.00497429,0.03611627,0.37129626,1.38993199,0.04526666,0.52525943
-5.21360680,1.91997967,0.00501594,0.03484088,0.34787710,1.34786866,0.04484187,0.49579640
-5.20760380,1.85611934,0.00508359,0.03383020,0.32752310,1.31173748,0.04462032,0.46959803
-5.20160080,1.80228083,0.00517676,0.03307501,0.31029684,1.28150400,0.04459751,0.44671507
-5.19559780,1.75826441,0.00529430,0.03256150,0.29621697,1.25698869,0.04476634,0.42714026
-5.18959480,1.72368365,0.00543449,0.03227205,0.28526235,1.23788493,0.04511753,0.41081516
-5.18359180,1.69799402,0.00559503,0.03218601,0.27737620,1.22377955,0.04564018,0.39763744
-5.17758879,1.68052261,0.00577320,0.03228044,0.27247011,1.21417459,0.04632213,0.38746824
-5.17158579,1.67049749,0.00596587,0.03253084,0.27042744,1.20850913,0.04715030,0.38013891
-5.16558279,1.66707509,0.00616959,0.03291181,0.27110615,1.20618025,0.04811095,0.37545724
-5.15957979,1.66936468,0.00638071,0.03339760,0.27434091,1.20656212,0.04918973,0.37321250
-5.15357679,1.67644917,0.00659542,0.03396260,0.27994443,1.20902268,0.05037171,0.37317950
-5.14757379,1.68740180,0.00680982,0.03458169,0.28770822,1.21293748,0.05164121,0.37512153
-5.14157079,1.70129882,0.00702000,0.03523060,0.29740284,1.21770052,0.05298162,0.37879225
-5.13556778,1.71722840,0.00722209,0.03588603,0.30877795,1.22273225,0.05437510,0.38393683
-5.12956478,1.73429658,0.00741230,0.03652586,0.32156241,1.22748489,0.05580230,0.39029247
-5.12356178,1.75163087,0.00758701,0.03712926,0.33546465,1.23144580,0.05724212,0.39758868
-5.11755878,1.76838277,0.00774274,0.03767670,0.35017376,1.23413910,0.05867151,0.40554767
-5.11155578,1.78372995,0.00787626,0.03815009,0.36536136,1.23512651,0.06006540,0.41388509
-5.10555278,1.79687915,0.00798459,0.03853280,0.38068461,1.23400779,0.06139680,0.42231138
-5.09954977,1.80707050,0.00806506,0.03880977,0.39579041,1.23042136,0.06263705,0.43053412
-5.09354677,1.81358384,0.00811533,0.03896760,0.41032075,1.22404553,0.06375622,0.43826120
-5.08754377,1.81574718,0.00813347,0.03899473,0.42391930,1.21460057,0.06472377,0.44520510
-5.08154077,1.81294737,0.00811796,0.03888157,0.43623894,1.20185171,0.06550928,0.45108809
-5.07553777,1.80464255,0.00806775,0.03862068,0.44694995,1.18561300,0.06608343,0.45564814
-5.06953477,1.79037573,0.00798230,0.03820696,0.45574867,1.16575171,0.06641892,0.45864540
-5.06353177,1.76978880,0.00786159,0.03763780,0.46236602,1.14219301,0.06649156,0.45986883
-5.05752876,1.74263584,0.00770617,0.03691325,0.46657561,1.11492435,0.06628125,0.45914260
-5.05152576,1.70879481,0.00751713,0.03603606,0.46820093,1.08399919,0.06577295,0.45633198
-5.04552276,1.66827665,0.00729615,0.03501175,0.46712128,1.04953939,0.06495748,0.45134823
-5.03951976,1.62123080,0.00704540,0.03384856,0.46327594,1.01173599,0.06383212,0.44415227
-5.03351676,1.56794667,0.00676759,0.03255730,0.45666654,0.97084802,0.06240102,0.43475681
-5.02751376,1.50885037,0.00646584,0.03115117,0.44735731,0.92719901,0.06067536,0.42322669
-5.02151076,1.44449683,0.00614368,0.02964546,0.43547311,0.88117129,0.05867325,0.40967759
-5.01550775,1.37555720,0.00580491,0.02805718,0.42119550,0.83319813,0.05641933,0.39427281
-5.00950475,1.30280218,0.00545357,0.02640468,0.40475681,0.78375393,0.05394423,0.37721852
-5.00350175,1.22708184,0.00509378,0.02470712,0.38643260,0.73334284,0.05128367,0.35875754
-4.99749875,1.14930283,0.00472969,0.02298407,0.36653284,0.68248635,0.04847757,0.33916197
-4.99149575,1.07040402,0.00436536,0.02125492,0.34539215,0.63171036,0.04556887,0.31872504
-4.98549275,0.99133168,0.00400466,0.01953849,0.32335966,0.58153224,0.04260240,0.29775253
-4.97948974,0.91301518,0.00365120,0.01785255,0.30078883,0.53244848,0.03962368,0.27655414
-4.97348674,0.83634427,0.00330827,0.01621344,0.27802766,0.48492351,0.03667777,0.25543513
-4.96748374,0.76214883,0.00297874,0.01463576,0.25540970,0.43937994,0.03380818,0.23468862
-4.96148074,0.69118166,0.00266505,0.01313212,0.23324620,0.39619068,0.03105594,0.21458879
-4.95547774,0.62410487,0.00236916,0.01171299,0.21181949,0.35567308,0.02845872,0.19538517
-4.94947474,0.56148007,0.00209260,0.01038660,0.19137796,0.31808516,0.02605023,0.17729807
-4.94347174,0.50376243,0.00183637,0.00915899,0.17213246,0.28362396,0.02385967,0.16051544
-4.93746873,0.45129841,0.00160109,0.00803405,0.15425429,0.25242582,0.02191142,0.14519079
-4.93146573,0.40432681,0.00138691,0.00701365,0.13787463,0.22456834,0.02022484,0.13144245
-4.92546273,0.36298284,0.00119365,0.00609789,0.12308520,0.20007385,0.01881424,0.11935383
-4.91945973,0.32730448,0.00102080,0.00528529,0.10994010,0.17891398,0.01768895,0.10897459
-4.91345673,0.29724074,0.00086760,0.00457310,0.09845852,0.16101510,0.01685346,0.10032260
-4.90745373,0.27266124,0.00073307,0.00395754,0.08862806,0.14626425,0.01630775,0.09338640
-4.90145073,0.25336663,0.00061611,0.00343416,0.08040865,0.13451530,0.01604753,0.08812821
-4.89544772,0.23909931,0.00051555,0.00299806,0.07373661,0.12559522,0.01606467,0.08448708
-4.88944472,0.22955441,0.00043017,0.00264424,0.06852888,0.11931020,0.01634759,0.08238234
-4.88344172,0.22439046,0.00035880,0.00236781,0.06468722,0.11545144,0.01688175,0.08171706
-4.87743872,0.22323993,0.00030036,0.00216428,0.06210227,0.11380078,0.01765010,0.08238156
-4.87143572,0.22571928,0.00025388,0.00202979,0.06065737,0.11413592,0.01863366,0.08425692
-4.86543272,0.23143885,0.00021857,0.00196127,0.06023221,0.11623542,0.01981206,0.08721851
-4.85942971,0.24001233,0.00019384,0.00195664,0.06070619,0.11988345,0.02116417,0.09113941
-4.85342671,0.25106607,0.00017934,0.00201497,0.06196153,0.12487428,0.02266877,0.09589392
-4.84742371,0.26424817,0.00017497,0.00213660,0.06388609,0.13101681,0.02430519,0.10136096
-4.84142071,0.27923729,0.00018094,0.00232321,0.06637605,0.13813877,0.02605405,0.10742740
-4.83541771,0.29575131,0.00019777,0.00257792,0.06933820,0.14609097,0.02789794,0.11399136
-4.82941471,0.31355552,0.00022629,0.00290533,0.07269214,0.15475131,0.02982214,0.12096527
-4.82341171,0.33247016,0.00026770,0.00331150,0.07637205,0.16402860,0.03181522,0.12827869
-4.81740870,0.35237722,0.00032353,0.00380393,0.08032824,0.17386601,0.03386958,0.13588073
-4.81140570,0.37322598,0.00039567,0.00439148,0.08452832,0.18424401,0.03598192,0.14374203
-4.80540270,0.39503710,0.00048633,0.00508425,0.08895791,0.19518274,0.03815347,0.15185606
-4.79939970,0.41790478,0.00059809,0.00589343,0.09362090,0.20674347,0.04039012,0.16023969
-4.79339670,0.44199678,0.00073380,0.00683103,0.09853913,0.21902911,0.04270220,0.16893284
-4.78739370,0.46755200,0.00089658,0.00790964,0.10375153,0.23218348,0.04510422,0.17799730
-4.78139070,0.49487528,0.00108979,0.00914208,0.10931259,0.24638938,0.04761415,0.18751444
-4.77538769,0.52432952,0.00131690,0.01054101,0.11529020,0.26186516,0.05025260,0.19758196
-4.76938469,0.55632499,0.00158149,0.01211849,0.12176289,0.27885994,0.05304175,0.20830975
-4.76338169,0.59130601,0.00188711,0.01388550,0.12881652,0.29764727,0.05600402,0.21981484
-4.75737869,0.62973538,0.00223720,0.01585145,0.13654047,0.31851755,0.05916071,0.23221573
-4.75137569,0.67207679,0.00263497,0.01802365,0.14502345,0.34176909,0.06253043,0.24562625
-4.74537269,0.71877596,0.00308332,0.02040676,0.15434921,0.36769821,0.06612763,0.26014923
-4.73936968,0.77024098,0.00358469,0.02300233,0.16459205,0.39658844,0.06996109,0.27587025
-4.73336668,0.82682271,0.00414100,0.02580832,0.17581264,0.42869930,0.07403262,0.29285178
-4.72736368,0.88879591,0.00475350,0.02881870,0.18805403,0.46425480,0.07833592,0.31112804
-4.72136068,0.95634188,0.00542277,0.03202315,0.20133835,0.50343224,0.08285583,0.33070079
-4.71535768,1.02953336,0.00614860,0.03540683,0.21566408,0.54635145,0.08756777,0.35153643
-4.70935468,1.10832243,0.00693000,0.03895034,0.23100424,0.59306511,0.09243772,0.37356444
-4.70335168,1.19253188,0.00776522,0.04262972,0.24730559,0.64355027,0.09742255,0.39667739
-4.69734867,1.28185044,0.00865177,0.04641669,0.26448874,0.69770171,0.10247077,0.42073256
-4.69134567,1.37583241,0.00958650,0.05027895,0.28244945,0.75532713,0.10752374,0.44555509
-4.68534267,1.47390142,0.01056572,0.05418071,0.30106084,0.81614473,0.11251716,0.47094254
-4.67933967,1.57535859,0.01158531,0.05808327,0.32017659,0.87978324,0.11738298,0.49667070
-4.67333667,1.67939455,0.01264090,0.06194579,0.33963486,0.94578449,0.12205142,0.52250028
-4.66733367,1.78510509,0.01372804,0.06572608,0.35926280,1.01360872,0.12645325,0.54818420
-4.66133067,1.89150977,0.01484234,0.06938155,0.37888150,1.08264240,0.13052192,0.57347512
-4.65532766,1.99757277,0.01597967,0.07287009,0.39831094,1.15220858,0.13419584,0.59813275
-4.64932466,2.10222525,0.01713624,0.07615100,0.41737491,1.22157944,0.13742026,0.62193057
-4.64332166,2.20438839,0.01830878,0.07918592,0.43590548,1.28999078,0.14014900,0.64466170
-4.63731866,2.30299621,0.01949456,0.08193960,0.45374695,1.35665795,0.14234582,0.66614348
-4.63131566,2.39701749,0.02069143,0.08438069,0.47075900,1.42079292,0.14398526,0.68622071
-4.62531266,2.48547598,0.02189777,0.08648226,0.48681893,1.48162174,0.14505316,0.70476724
-4.61930965,2.56746842,0.02311245,0.08822231,0.50182298,1.53840211,0.14554662,0.72168611
-4.61330665,2.64217976,0.02433467,0.08958409,0.51568665,1.59044021,0.14547354,0.73690815
-4.60730365,2.70889548,0.02556380,0.09055618,0.52834413,1.63710644,0.14485174,0.75038931
-4.60130065,2.76701074,0.02679917,0.09113257,0.53974696,1.67784955,0.14370772,0.76210691
-4.59529765,2.81603642,0.02803987,0.09131244,0.54986202,1.71220861,0.14207516,0.77205530
-4.58929465,2.85560225,0.02928455,0.09109996,0.55866913,1.73982251,0.13999326,0.78024108
-4.58329165,2.88545726,0.03053115,0.09050390,0.56615844,1.76043681,0.13750494,0.78667842
-4.57728864,2.90546792,0.03177677,0.08953719,0.57232784,1.77390759,0.13465515,0.79138480
-4.57128564,2.91561440,0.03301752,0.08821645,0.57718057,1.78020248,0.13148923,0.79437747
-4.56528264,2.91598533,0.03424841,0.08656150,0.58072328,1.77939866,0.12805145,0.79567086
-4.55927964,2.90677144,0.03546335,0.08459481,0.58296459,1.77167823,0.12438391,0.79527521
-4.55327664,2.88825847,0.03665520,0.08234106,0.58391425,1.75732105,0.12052557,0.79319634
-4.54727364,2.86081951,0.03781581,0.07982670,0.58358299,1.73669541,0.11651173,0.78943662
-4.54127064,2.82490697,0.03893626,0.07707949,0.58198296,1.71024688,0.11237379,0.78399704
-4.53526763,2.78104441,0.04000701,0.07412818,0.57912859,1.67848579,0.10813921,0.77688005
-4.52926463,2.72981794,0.04101818,0.07100216,0.57503796,1.64197368,0.10383185,0.76809297
-4.52326163,2.67186742,0.04195985,0.06773118,0.56973434,1.60130926,0.09947240,0.75765170
-4.51725863,2.60787726,0.04282230,0.06434509,0.56324768,1.55711416,0.09507899,0.74558425
-4.51125563,2.53856665,0.04359630,0.06087358,0.55561609,1.51001891,0.09066779,0.73193395
-4.50525263,2.46467931,0.04427341,0.05734598,0.54688689,1.46064952,0.08625372,0.71676186
-4.49924962,2.38697269,0.04484613,0.05379095,0.53711729,1.40961489,0.08185104,0.70014835
-4.49324662,2.30620651,0.04530813,0.05023631,0.52637447,1.35749534,0.07747380,0.68219358
-4.48724362,2.22313110,0.04565433,0.04670870,0.51473511,1.30483255,0.07313622,0.66301676
-4.48124062,2.13847542,0.04588097,0.04323341,0.50228424,1.25212088,0.06885293,0.64275441
-4.47523762,2.05293534,0.04598563,0.03983404,0.48911368,1.19980052,0.06463895,0.62155752
-4.46923462,1.96716237,0.04596717,0.03653226,0.47531990,1.14825220,0.06050966,0.59958788
-4.46323162,1.88175334,0.04582559,0.03334760,0.46100164,1.09779384,0.05648051,0.57701385
-4.45722861,1.79724150,0.04556201,0.03029715,0.44625734,1.04867900,0.05256673,0.55400566
-4.45122561,1.71408936,0.04517841,0.02739547,0.43118259,1.00109705,0.04878296,0.53073086
-4.44522261,1.63268366,0.04467754,0.02465438,0.41586778,0.95517522,0.04514278,0.50734976
-4.43921961,1.55333288,0.04406279,0.02208297,0.40039600,0.91098219,0.04165838,0.48401155
-4.43321661,1.47626724,0.04333798,0.01968748,0.38484155,0.86853330,0.03834013,0.46085103
-4.42721361,1.40164142,0.04250734,0.01747148,0.36926885,0.82779693,0.03519636,0.43798618
-4.42121061,1.32953987,0.04157542,0.01543591,0.35373203,0.78870211,0.03223310,0.41551676
-4.41520760,1.25998441,0.04054703,0.01357930,0.33827519,0.75114692,0.02945406,0.39352387
-4.40920460,1.19294388,0.03942728,0.01189803,0.32293312,0.71500737,0.02686057,0.37207043
-4.40320160,1.12834537,0.03822159,0.01038660,0.30773268,0.68014654,0.02445172,0.35120261
-4.39719860,1.06608637,0.03693576,0.00903800,0.29269448,0.64642365,0.02222460,0.33095193
-4.39119560,1.00604746,0.03557605,0.00784404,0.27783490,0.61370258,0.02017455,0.31133794
-4.38519260,0.94810482,0.03414926,0.00679573,0.26316828,0.58185978,0.01829553,0.29237128
-4.37918959,0.89214200,0.03266280,0.00588364,0.24870901,0.55079113,0.01658048,0.27405684
-4.37318659,0.83806057,0.03112472,0.00509828,0.23447362,0.52041752,0.01502178,0.25639700
-4.36718359,0.78578897,0.02954377,0.00443042,0.22048251,0.49068918,0.01361158,0.23939451
-4.36118059,0.73528959,0.02792936,0.00387139,0.20676138,0.46158837,0.01234228,0.22305517
-4.35517759,0.68656359,0.02629151,0.00341337,0.19334223,0.43313065,0.01120682,0.20738990
-4.34917459,0.63965349,0.02464075,0.00304958,0.18026390,0.40536468,0.01019903,0.19241638
-4.34317159,0.59464370,0.02298800,0.00277449,0.16757215,0.37837061,0.00931389,0.17816010
-4.33716858,0.55165890,0.02134436,0.00258392,0.15531931,0.35225726,0.00854773,0.16465478
-4.33116558,0.51086074,0.01972094,0.00247516,0.14356360,0.32715835,0.00789840,0.15194232
-4.32516258,0.47244303,0.01812861,0.00244696,0.13236800,0.30322789,0.00736539,0.14007232
-4.31915958,0.43662586,0.01657778,0.00249952,0.12179910,0.28063510,0.00694981,0.12910115
-4.31315658,0.40364891,0.01507818,0.00263446,0.11192560,0.25955900,0.00665445,0.11909078
-4.30715358,0.37376440,0.01363864,0.00285470,0.10281692,0.24018302,0.00648369,0.11010736
