energy_ev,total_up,Ge_p_up,Ge_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.44172086,0.79059283,0.06974922,0.00000000,0.42719464,0.21259750,0.47731705,0.00000000
-5.43571786,0.76248961,0.06553663,0.00000000,0.41518050,0.20297768,0.46215118,0.00000000
-5.42971486,0.73577850,0.06132578,0.00000000,0.40424842,0.19351498,0.44800122,0.00000000
-5.42371186,0.71124992,0.05719933,0.00000000,0.39482828,0.18441961,0.43534133,0.00000000
-5.41770885,0.68960698,0.05323453,0.00000000,0.38730031,0.17588014,0.42459065,0.00000000
-5.41170585,0.67144672,0.04950160,0.00000000,0.38198441,0.16805897,0.41610165,0.00000000
-5.40570285,0.65724521,0.04606236,0.00000000,0.37913157,0.16108889,0.41015084,0.00000000
-5.39969985,0.64734701,0.04296929,0.00000000,0.37891746,0.15507073,0.40693207,0.00000000
-5.39369685,0.64195885,0.04026479,0.00000000,0.38143842,0.15007220,0.40655243,0.00000000
-5.38769385,0.64114760,0.03798090,0.00000000,0.38670971,0.14612788,0.40903089,0.00000000
-5.38169085,0.64484246,0.03613922,0.00000000,0.39466608,0.14324011,0.41429941,0.00000000
-5.37568784,0.65284081,0.03475108,0.00000000,0.40516452,0.14138090,0.42220658,0.00000000
-5.36968484,0.66481755,0.03381799,0.00000000,0.41798900,0.14049451,0.43252334,0.00000000
-5.36368184,0.68033744,0.03333217,0.00000000,0.43285703,0.14050067,0.44495083,0.00000000
-5.35767884,0.69886987,0.03327728,0.00000000,0.44942776,0.14129832,0.45912973,0.00000000
-5.35167584,0.71980561,0.03362918,0.00000000,0.46731149,0.14276950,0.47465114,0.00000000
-5.34567284,0.74247502,0.03435685,0.00000000,0.48608018,0.14478360,0.49106834,0.00000000
-5.33966983,0.76616717,0.03542323,0.00000000,0.50527875,0.14720147,0.50790939,0.00000000
-5.33366683,0.79014932,0.03678618,0.00000000,0.52443692,0.14987957,0.52468998,0.00000000
-5.32766383,0.81368648,0.03839944,0.00000000,0.54308124,0.15267392,0.54092641,0.00000000
-5.32166083,0.83606024,0.04021358,0.00000000,0.56074704,0.15544373,0.55614818,0.00000000
-5.31565783,0.85658676,0.04217695,0.00000000,0.57699006,0.15805479,0.56991007,0.00000000
-5.30965483,0.87463337,0.04423672,0.00000000,0.59139745,0.16038247,0.58180317,0.00000000
-5.30365183,0.88963343,0.04633986,0.00000000,0.60359784,0.16231433,0.59146488,0.00000000
-5.29764882,0.90109915,0.04843420,0.00000000,0.61327036,0.16375224,0.59858738,0.00000000
-5.29164582,0.90863219,0.05046948,0.00000000,0.62015232,0.16461415,0.60292454,0.00000000
-5.28564282,0.91193173,0.05239841,0.00000000,0.62404539,0.16483538,0.60429702,0.00000000
-5.27963982,0.91079998,0.05417778,0.00000000,0.62482022,0.16436945,0.60259555,0.00000000
-5.27363682,0.90514512,0.05576952,0.00000000,0.62241931,0.16318851,0.59778232,0.00000000
-5.26763382,0.89498150,0.05714179,0.00000000,0.61685831,0.16128334,0.58989048,0.00000000
-5.26163082,0.88042755,0.05826995,0.00000000,0.60822549,0.15866300,0.57902186,0.00000000
-5.25562781,0.86170117,0.05913752,0.00000000,0.59667982,0.15535412,0.56534308,0.00000000
-5.24962481,0.83911320,0.05973703,0.00000000,0.58244742,0.15139983,0.54908023,0.00000000
-5.24362181,0.81305905,0.06007070,0.00000000,0.56581683,0.14685849,0.53051225,0.00000000
-5.23761881,0.78400882,0.06015098,0.00000000,0.54713318,0.14180210,0.50996351,0.00000000
-5.23161581,0.75249634,0.06000091,0.00000000,0.52679133,0.13631463,0.48779556,0.00000000
-5.22561281,0.71910747,0.05965424,0.00000000,0.50522851,0.13049010,0.46439860,0.00000000
-5.21960980,0.68446779,0.05915531,0.00000000,0.48291624,0.12443061,0.44018274,0.00000000
-5.21360680,0.64923036,0.05855861,0.00000000,0.46035208,0.11824435,0.41556938,0.00000000
-5.20760380,0.61406330,0.05792819,0.00000000,0.43805111,0.11204349,0.39098290,0.00000000
-5.20160080,0.57963791,0.05733658,0.00000000,0.41653728,0.10594214,0.36684283,0.00000000
-5.19559780,0.54661702,0.05686361,0.00000000,0.39633480,0.10005432,0.34355652,0.00000000
-5.18959480,0.51564401,0.05659475,0.00000000,0.37795952,0.09449198,0.32151253,0.00000000
-5.18359180,0.48733228,0.05661929,0.00000000,0.36191027,0.08936305,0.30107465,0.00000000
-5.17758879,0.46225536,0.05702817,0.00000000,0.34866030,0.08476959,0.28257659,0.00000000
-5.17158579,0.44093753,0.05791162,0.00000000,0.33864859,0.08080599,0.26631729,0.00000000
-5.16558279,0.42384494,0.05935653,0.00000000,0.33227125,0.07755723,0.25255681,0.00000000
-5.15957979,0.41137733,0.06144370,0.00000000,0.32987287,0.07509730,0.24151273,0.00000000
-5.15357679,0.40386014,0.06424496,0.00000000,0.33173798,0.07348763,0.23335706,0.00000000
-5.14757379,0.40153737,0.06782036,0.00000000,0.33808271,0.07277571,0.22821359,0.00000000
-5.14157079,0.40456500,0.07221524,0.00000000,0.34904685,0.07299381,0.22615573,0.00000000
-5.13556778,0.41300549,0.07745768,0.00000000,0.36468656,0.07415794,0.22720487,0.00000000
-5.12956478,0.42682328,0.08355604,0.00000000,0.38496809,0.07626704,0.23132930,0.00000000
-5.12356178,0.44588185,0.09049701,0.00000000,0.40976278,0.07930238,0.23844389,0.00000000
-5.11755878,0.46994252,0.09824411,0.00000000,0.43884391,0.08322745,0.24841055,0.00000000
-5.11155578,0.49866541,0.10673677,0.00000000,0.47188562,0.08798811,0.26103970,0.00000000
-5.10555278,0.53161286,0.11589024,0.00000000,0.50846450,0.09351331,0.27609289,0.00000000
-5.09954977,0.56825561,0.12559618,0.00000000,0.54806392,0.09971621,0.29328661,0.00000000
-5.09354677,0.60798188,0.13572419,0.00000000,0.59008169,0.10649593,0.31229745,0.00000000
-5.08754377,0.65010953,0.14612421,0.00000000,0.63384079,0.11373976,0.33276862,0.00000000
-5.08154077,0.69390108,0.15662979,0.00000000,0.67860343,0.12132591,0.35431781,0.00000000
-5.07553777,0.73858149,0.16706216,0.00000000,0.72358812,0.12912672,0.37654616,0.00000000
-5.06953477,0.78335821,0.17723512,0.00000000,0.76798931,0.13701229,0.39904832,0.00000000
-5.06353177,0.82744295,0.18696040,0.00000000,0.81099911,0.14485433,0.42142314,0.00000000
-5.05752876,0.87007441,0.19605354,0.00000000,0.85183039,0.15253027,0.44328471,0.00000000
-5.05152576,0.91054118,0.20433990,0.00000000,0.88974024,0.15992727,0.46427331,0.00000000
-5.04552276,0.94820374,0.21166069,0.00000000,0.92405305,0.16694614,0.48406585,0.00000000
-5.03951976,0.98251474,0.21787866,0.00000000,0.95418201,0.17350489,0.50238525,0.00000000
-5.03351676,1.01303655,0.22288333,0.00000000,0.97964820,0.17954180,0.51900838,0.00000000
-5.02751376,1.03945522,0.22659545,0.00000000,1.00009626,0.18501788,0.53377214,0.00000000
-5.02151076,1.06159010,0.22897045,0.00000000,1.01530596,0.18991847,0.54657736,0.00000000
-5.01550775,1.07939874,0.23000083,0.00000000,1.02519894,0.19425408,0.55739022,0.00000000
-5.00950475,1.09297661,0.22971728,0.00000000,1.02984045,0.19806022,0.56624126,0.00000000
-5.00350175,1.10255167,0.22818845,0.00000000,1.02943578,0.20139640,0.57322182,0.00000000
-4.99749875,1.10847408,0.22551951,0.00000000,1.02432155,0.20434411,0.57847817,0.00000000
-4.99149575,1.11120135,0.22184936,0.00000000,1.01495242,0.20700408,0.58220354,0.00000000
-4.98549275,1.11127971,0.21734671,0.00000000,1.00188353,0.20949273,0.58462858,0.00000000
-4.97948974,1.10932257,0.21220522,0.00000000,0.98574976,0.21193810,0.58601049,0.00000000
-4.97348674,1.10598691,0.20663777,0.00000000,0.96724254,0.21447534,0.58662152,0.00000000
-4.96748374,1.10194885,0.20087024,0.00000000,0.94708538,0.21724189,0.58673731,0.00000000
-4.96148074,1.09787914,0.19513484,0.00000000,0.92600900,0.22037268,0.58662561,0.00000000
-4.95547774,1.09441983,0.18966348,0.00000000,0.90472729,0.22399535,0.58653583,0.00000000
-4.94947474,1.09216283,0.18468116,0.00000000,0.88391473,0.22822570,0.58668986,0.00000000
-4.94347174,1.09163107,0.18039978,0.00000000,0.86418637,0.23316363,0.58727448,0.00000000
-4.93746873,1.09326288,0.17701244,0.00000000,0.84608074,0.23888942,0.58843554,0.00000000
-4.93146573,1.09739994,0.17468850,0.00000000,0.83004629,0.24546075,0.59027407,0.00000000
-4.92546273,1.10427889,0.17356938,0.00000000,0.81643153,0.25291024,0.59284432,0.00000000
-4.91945973,1.11402672,0.17376534,0.00000000,0.80547904,0.26124382,0.59615355,0.00000000
-4.91345673,1.12665974,0.17535314,0.00000000,0.79732320,0.27043969,0.60016360,0.00000000
-4.90745373,1.14208590,0.17837470,0.00000000,0.79199149,0.28044818,0.60479384,0.00000000
-4.90145073,1.16011009,0.18283675,0.00000000,0.78940895,0.29119213,0.60992531,0.00000000
-4.89544772,1.18044206,0.18871129,0.00000000,0.78940554,0.30256820,0.61540593,0.00000000
-4.88944472,1.20270652,0.19593705,0.00000000,0.79172585,0.31444873,0.62105622,0.00000000
-4.88344172,1.22645508,0.20442153,0.00000000,0.79604076,0.32668432,0.62667562,0.00000000
-4.87743872,1.25117949,0.21404386,0.00000000,0.80196051,0.33910694,0.63204897,0.00000000
-4.87143572,1.27632591,0.22465819,0.00000000,0.80904885,0.35153371,0.63695308,0.00000000
-4.86543272,1.30130980,0.23609744,0.00000000,0.81683772,0.36377099,0.64116318,0.00000000
-4.85942971,1.32553113,0.24817749,0.00000000,0.82484212,0.37561898,0.64445916,0.00000000
-4.85342671,1.34838957,0.26070154,0.00000000,0.83257480,0.38687652,0.64663157,0.00000000
-4.84742371,1.36929935,0.27346455,0.00000000,0.83956036,0.39734604,0.64748708,0.00000000
-4.84142071,1.38770357,0.28625772,0.00000000,0.84534858,0.40683854,0.64685364,0.00000000
-4.83541771,1.40308757,0.29887286,0.00000000,0.84952655,0.41517845,0.64458498,0.00000000
-4.82941471,1.41499124,0.31110653,0.00000000,0.85172942,0.42220825,0.64056455,0.00000000
-4.82341171,1.42301991,0.32276405,0.00000000,0.85164962,0.42779257,0.63470882,0.00000000
-4.81740870,1.42685370,0.33366310,0.00000000,0.84904419,0.43182196,0.62696977,0.00000000
-4.81140570,1.42625510,0.34363707,0.00000000,0.84374038,0.43421587,0.61733671,0.00000000
-4.80540270,1.42107472,0.35253808,0.00000000,0.83563918,0.43492498,0.60583711,0.00000000
-4.79939970,1.41125511,0.36023956,0.00000000,0.82471693,0.43393283,0.59253677,0.00000000
-4.79339670,1.39683258,0.36663867,0.00000000,0.81102502,0.43125654,0.57753897,0.00000000
-4.78739370,1.37793727,0.37165819,0.00000000,0.79468781,0.42694694,0.56098293,0.00000000
-4.78139070,1.35479130,0.37524822,0.00000000,0.77589885,0.42108781,0.54304142,0.00000000
-4.77538769,1.32770537,0.37738755,0.00000000,0.75491571,0.41379454,0.52391773,0.00000000
-4.76938469,1.29707386,0.37808461,0.00000000,0.73205357,0.40521220,0.50384201,0.00000000
-4.76338169,1.26336853,0.37737811,0.00000000,0.70767782,0.39551301,0.48306722,0.00000000
-4.75737869,1.22713121,0.37533729,0.00000000,0.68219591,0.38489345,0.46186463,0.00000000
-4.75137569,1.18896534,0.37206167,0.00000000,0.65604873,0.37357098,0.44051913,0.00000000
-4.74537269,1.14952660,0.36768021,0.00000000,0.62970158,0.36178044,0.41932442,0.00000000
-4.73936968,1.10951276,0.36234996,0.00000000,0.60363501,0.34977020,0.39857816,0.00000000
-4.73336668,1.06965262,0.35625394,0.00000000,0.57833560,0.33779805,0.37857707,0.00000000
-4.72736368,1.03069412,0.34959823,0.00000000,0.55428672,0.32612691,0.35961222,0.00000000
-4.72136068,0.99339162,0.34260830,0.00000000,0.53195934,0.31502028,0.34196431,0.00000000
-4.71535768,0.95849235,0.33552454,0.00000000,0.51180297,0.30473754,0.32589907,0.00000000
-4.70935468,0.92672205,0.32859687,0.00000000,0.49423661,0.29552900,0.31166281,0.00000000
-4.70335168,0.89876983,0.32207874,0.00000000,0.47963991,0.28763079,0.29947804,0.00000000
-4.69734867,0.87527255,0.31622038,0.00000000,0.46834444,0.28125964,0.28953913,0.00000000
-4.69134567,0.85679881,0.31126172,0.00000000,0.46062527,0.27660763,0.28200819,0.00000000
-4.68534267,0.84383302,0.30742492,0.00000000,0.45669295,0.27383693,0.27701103,0.00000000
-4.67933967,0.83675993,0.30490701,0.00000000,0.45668613,0.27307481,0.27463347,0.00000000
-4.67333667,0.83585020,0.30387272,0.00000000,0.46066501,0.27440893,0.27491788,0.00000000
-4.66733367,0.84124748,0.30444792,0.00000000,0.46860600,0.27788324,0.27786028,0.00000000
-4.66133067,0.85295783,0.30671395,0.00000000,0.48039779,0.28349456,0.28340804,0.00000000
-4.65532766,0.87084194,0.31070301,0.00000000,0.49583936,0.29119019,0.29145841,0.00000000
-4.64932466,0.89461078,0.31639506,0.00000000,0.51463997,0.30086657,0.30185798,0.00000000
-4.64332166,0.92382529,0.32371622,0.00000000,0.53642164,0.31236929,0.31440332,0.00000000
-4.63731866,0.95790029,0.33253899,0.00000000,0.56072425,0.32549455,0.32884279,0.00000000
-4.63131566,0.99611309,0.34268425,0.00000000,0.58701321,0.33999208,0.34487984,0.00000000
-4.62531266,1.03761661,0.35392510,0.00000000,0.61468993,0.35556960,0.36217757,0.00000000
-4.61930965,1.08145700,0.36599242,0.00000000,0.64310478,0.37189882,0.38036477,0.00000000
-4.61330665,1.12659530,0.37858198,0.00000000,0.67157225,0.38862267,0.39904316,0.00000000
-4.60730365,1.17193255,0.39136297,0.00000000,0.69938801,0.40536380,0.41779589,0.00000000
-4.60130065,1.21633775,0.40398744,0.00000000,0.72584723,0.42173393,0.43619686,0.00000000
-4.59529765,1.25867742,0.41610053,0.00000000,0.75026359,0.43734389,0.45382073,0.00000000
-4.58929465,1.29784607,0.42735095,0.00000000,0.77198818,0.45181379,0.47025331,0.00000000
-4.58329165,1.33279626,0.43740144,0.00000000,0.79042776,0.46478329,0.48510188,0.00000000
-4.57728864,1.36256725,0.44593864,0.00000000,0.80506142,0.47592123,0.49800512,0.00000000
-4.57128564,1.38631110,0.45268220,0.00000000,0.81545515,0.48493461,0.50864241,0.00000000
-4.56528264,1.40331538,0.45739272,0.00000000,0.82127362,0.49157629,0.51674189,0.00000000
-4.55927964,1.41302150,0.45987816,0.00000000,0.82228874,0.49565143,0.52208731,0.00000000
-4.55327664,1.41503823,0.45999864,0.00000000,0.81838476,0.49702218,0.52452317,0.00000000
-4.54727364,1.40914986,0.45766948,0.00000000,0.80955951,0.49561075,0.52395812,0.00000000
-4.54127064,1.39531892,0.45286232,0.00000000,0.79592214,0.49140049,0.52036647,0.00000000
-4.53526763,1.37368341,0.44560449,0.00000000,0.77768720,0.48443531,0.51378783,0.00000000
-4.52926463,1.34454890,0.43597657,0.00000000,0.75516562,0.47481728,0.50432483,0.00000000
-4.52326163,1.30837601,0.42410849,0.00000000,0.72875298,0.46270260,0.49213927,0.00000000
-4.51725863,1.26576379,0.41017419,0.00000000,0.69891560,0.44829631,0.47744665,0.00000000
-4.51125563,1.21742992,0.39438524,0.00000000,0.66617518,0.43184578,0.46050945,0.00000000
-4.50525263,1.16418853,0.37698365,0.00000000,0.63109257,0.41363337,0.44162954,0.00000000
-4.49924962,1.10692652,0.35823418,0.00000000,0.59425143,0.39396853,0.42113978,0.00000000
-4.49324662,1.04657938,0.33841644,0.00000000,0.55624227,0.37317968,0.39939532,0.00000000
-4.48724362,0.98410721,0.31781710,0.00000000,0.51764759,0.35160603,0.37676491,0.00000000
-4.48124062,0.92047186,0.29672243,0.00000000,0.47902844,0.32958975,0.35362229,0.00000000
-4.47523762,0.85661567,0.27541143,0.00000000,0.44091287,0.30746860,0.33033818,0.00000000
-4.46923462,0.79344252,0.25414967,0.00000000,0.40378642,0.28556920,0.30727280,0.00000000
-4.46323162,0.73180134,0.23318411,0.00000000,0.36808477,0.26420114,0.28476927,0.00000000
-4.45722861,0.67247250,0.21273889,0.00000000,0.33418868,0.24365194,0.26314793,0.00000000
-4.45122561,0.61615701,0.19301210,0.00000000,0.30242088,0.22418292,0.24270149,0.00000000
-4.44522261,0.56346853,0.17417369,0.00000000,0.27304505,0.20602599,0.22369125,0.00000000
-4.43921961,0.51492812,0.15636433,0.00000000,0.24626632,0.18938128,0.20634418,0.00000000
-4.43321661,0.47096128,0.13969527,0.00000000,0.22223328,0.17441556,0.19085080,0.00000000
-4.42721361,0.43189729,0.12424903,0.00000000,0.20104107,0.16126143,0.17736389,0.00000000
-4.42121061,0.39797025,0.11008084,0.00000000,0.18273525,0.15001709,0.16599781,0.00000000
-4.41520760,0.36932170,0.09722070,0.00000000,0.16731625,0.14074658,0.15682843,0.00000000
-4.40920460,0.34600446,0.08567598,0.00000000,0.15474416,0.13348063,0.14989348,0.00000000
-4.40320160,0.32798742,0.07543432,0.00000000,0.14494359,0.12821775,0.14519345,0.00000000
-4.39719860,0.31516120,0.06646686,0.00000000,0.13780857,0.12492572,0.14269278,0.00000000
-4.39119560,0.30734446,0.05873158,0.00000000,0.13320742,0.12354340,0.14232146,0.00000000
-4.38519260,0.30429076,0.05217664,0.00000000,0.13098741,0.12398289,0.14397707,0.00000000
-4.37918959,0.30569616,0.04674376,0.00000000,0.13097945,0.12613195,0.14752720,0.00000000
-4.37318659,0.31120738,0.04237141,0.00000000,0.13300269,0.12985683,0.15281236,0.00000000
-4.36718359,0.32043063,0.03899784,0.00000000,0.13686913,0.13500550,0.15964946,0.00000000
-4.36118059,0.33294131,0.03656396,0.00000000,0.14238838,0.14141119,0.16783580,0.00000000
-4.35517759,0.34829435,0.03501581,0.00000000,0.14937255,0.14889653,0.17715370,0.00000000
-4.34917459,0.36603537,0.03430690,0.00000000,0.15764129,0.15727787,0.18737576,0.00000000
-4.34317159,0.38571255,0.03440002,0.00000000,0.16702705,0.16637014,0.19827064,0.00000000
-4.33716858,0.40688894,0.03526888,0.00000000,0.17738048,0.17599189,0.20960932,0.00000000
-4.33116558,0.42915502,0.03689918,0.00000000,0.18857577,0.18597046,0.22117175,0.00000000
-4.32516258,0.45214121,0.03928935,0.00000000,0.20051596,0.19614724,0.23275366,0.00000000
-4.31915958,0.47552983,0.04245075,0.00000000,0.21313784,0.20638263,0.24417327,0.00000000
-4.31315658,0.49906604,0.04640742,0.00000000,0.22641632,0.21656066,0.25527777,0.00000000
-4.30715358,0.52256730,0.05119523,0.00000000,0.24036792,0.22659289,0.26594917,0.00000000
