energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.92896448,1.10639002,-1.42448066,0.27807761,-0.42929261,0.47688910,-0.34806588,0.00308407,-0.00600003,0.10144120,-0.30313367,0.06883154,-0.17802918,0.00272932,-0.00641641,0.57336912,-0.70675997
-3.92296148,1.23089136,-1.31329083,0.30706227,-0.39626561,0.53787719,-0.31935602,0.00329168,-0.00561420,0.10760318,-0.27981226,0.06653314,-0.17241559,0.00283560,-0.00635585,0.64148878,-0.64919827
-3.91695848,1.36822522,-1.20392260,0.33956887,-0.36342699,0.60460787,-0.29134108,0.00355455,-0.00522167,0.11445169,-0.25684068,0.06497149,-0.16668645,0.00297948,-0.00631137,0.71640880,-0.59254383
-3.91095548,1.51787354,-1.09768539,0.37545064,-0.33119623,0.67691258,-0.26433733,0.00387277,-0.00482763,0.12191999,-0.23449872,0.06408696,-0.16095552,0.00315961,-0.00628472,0.79784294,-0.53746664
-3.90495248,1.67905583,-0.99571781,0.41448695,-0.29995157,0.75450443,-0.23861112,0.00424575,-0.00443729,0.12993335,-0.21302963,0.06381431,-0.15532430,0.00337418,-0.00627667,0.88535651,-0.48455441
-3.89894947,1.85072213,-0.89897469,0.45638176,-0.27002458,0.83697183,-0.21437685,0.00467221,-0.00405577,0.13841107,-0.19263727,0.06408579,-0.14987874,0.00362098,-0.00628695,0.97836156,-0.43430604
-3.89294647,2.03155250,-0.80822202,0.50076391,-0.24169718,0.92377517,-0.19179692,0.00515011,-0.00368793,0.14726865,-0.17348500,0.06483419,-0.14468682,0.00389747,-0.00631426,1.07611596,-0.38712908
-3.88694347,2.21996382,-0.72403931,0.54718938,-0.21520064,1.01424697,-0.17098365,0.00567664,-0.00333829,0.15641979,-0.15569614,0.06599564,-0.13979717,0.00420084,-0.00635634,1.17772676,-0.34334077
-3.88094047,2.41412456,-0.64682857,0.59514586,-0.19071670,1.10759592,-0.15200267,0.00624821,-0.00301096,0.16577841,-0.13935579,0.06751213,-0.13523880,0.00452813,-0.00641005,1.28215839,-0.30317233
-3.87493747,2.61197806,-0.57682876,0.64405949,-0.16838029,1.20291519,-0.13487764,0.00686042,-0.00270958,0.17526043,-0.12451393,0.06933374,-0.13102167,0.00487626,-0.00647153,1.38824583,-0.26677582
-3.86893447,2.81127426,-0.51413460,0.69330402,-0.14828373,1.29919513,-0.11959591,0.00750807,-0.00243734,0.18478536,-0.11118936,0.07142048,-0.12713832,0.00524216,-0.00653635,1.49471275,-0.23423314
-3.86293147,3.00960969,-0.45871847,0.74221215,-0.13048185,1.39534030,-0.10611482,0.00818516,-0.00219700,0.19427762,-0.09937442,0.07374368,-0.12356621,0.00562288,-0.00659970,1.60019456,-0.20556639
-3.85692846,3.20447511,-0.41045395,0.79008888,-0.11499792,1.49019062,-0.09436829,0.00888496,-0.00199086,0.20366771,-0.08904002,0.07628696,-0.12027063,0.00601566,-0.00665663,1.70326578,-0.18074899
-3.85092546,3.39330955,-0.36914004,0.83622656,-0.10182981,1.58254628,-0.08427333,0.00960005,-0.00182088,0.21289298,-0.08014088,0.07904670,-0.11720818,0.00641808,-0.00670222,1.80247118,-0.15971705
-3.84492246,3.57355952,-0.33452463,0.87992123,-0.09095606,1.67119562,-0.07573640,0.01032238,-0.00168868,0.22189823,-0.07262063,0.08203195,-0.11433032,0.00682813,-0.00673183,1.89635983,-0.14238029
-3.83891946,3.74274136,-0.30632643,0.92048971,-0.08234176,1.75494523,-0.06865918,0.01104339,-0.00159564,0.23063605,-0.06641662,0.08526387,-0.11158704,0.00724428,-0.00674130,1.98352093,-0.12863209
-3.83291646,3.89850481,-0.28425438,0.95728687,-0.07594362,1.83265130,-0.06294365,0.01175413,-0.00154286,0.23906701,-0.06146418,0.08877466,-0.10893030,0.00766562,-0.00672710,2.06262020,-0.11835841
-3.82691346,4.03869551,-0.26802396,0.98972247,-0.07171436,1.90325096,-0.05849645,0.01244540,-0.00153130,0.24715960,-0.05770028,0.09260583,-0.10631713,0.00809184,-0.00668650,2.13243568,-0.11144495
-3.82091046,4.16141396,-0.25736998,1.01727698,-0.06960600,1.96579255,-0.05523222,0.01310791,-0.00156174,0.25489011,-0.05506638,0.09680619,-0.10371226,0.00852333,-0.00661769,2.19189143,-0.10778275
-3.81490745,4.26506878,-0.25205543,1.03951565,-0.06957216,2.01946348,-0.05307613,0.01373244,-0.00163478,0.26224243,-0.05351050,0.10142914,-0.10109006,0.00896111,-0.00651983,2.24008791,-0.10727180
-3.80890445,4.34842194,-0.25187654,1.05610042,-0.07156913,2.06361453,-0.05196533,0.01431008,-0.00175087,0.26920772,-0.05298843,0.10652981,-0.09843585,0.00940687,-0.00639311,2.27632785,-0.10982284
-3.80290145,4.41062414,-0.25666400,1.06679910,-0.07555591,2.09777961,-0.05184968,0.01483237,-0.00191025,0.27578413,-0.05346403,0.11216168,-0.09574646,0.00986287,-0.00623871,2.30013656,-0.11535734
-3.79689845,4.45123878,-0.26628068,1.07149148,-0.08149322,2.12168992,-0.05269149,0.01529153,-0.00211291,0.28197644,-0.05490885,0.11837312,-0.09303005,0.01033186,-0.00605877,2.31127576,-0.12380587
-3.79089545,4.47025330,-0.28061625,1.07017213,-0.08934158,2.13528188,-0.05446470,0.01568065,-0.00235852,0.28779571,-0.05730088,0.12520386,-0.09030530,0.01081692,-0.00585627,2.30975055,-0.13510508
-3.78489245,4.46807752,-0.29957927,1.06294973,-0.09905869,2.13869852,-0.05715334,0.01599388,-0.00264639,0.29325889,-0.06062282,0.13268141,-0.08759995,0.01132138,-0.00563495,2.29580900,-0.14919359
-3.77888944,4.44552879,-0.32308746,1.05004314,-0.11059631,2.13228404,-0.06074958,0.01622656,-0.00297533,0.29838837,-0.06485969,0.14081779,-0.08494891,0.01184860,-0.00539911,2.26993454,-0.16600710
-3.77288644,4.40380459,-0.35105664,1.03177412,-0.12389684,2.11657181,-0.06525154,0.01637541,-0.00334364,0.30321143,-0.06999623,0.14960663,-0.08239198,0.01240177,-0.00515349,2.23283144,-0.18547319
-3.76688344,4.34444366,-0.38338945,1.00855730,-0.13888992,2.09226629,-0.07066084,0.01643860,-0.00374897,0.30775962,-0.07601393,0.15902077,-0.07997132,0.01298378,-0.00490305,2.18540386,-0.20750609
-3.76088044,4.26927725,-0.41996434,0.98088760,-0.15548926,2.06021963,-0.07698026,0.01641584,-0.00418829,0.31206798,-0.08288815,0.16901055,-0.07772891,0.01359699,-0.00465282,2.12872952,-0.23200201
-3.75487744,4.18037246,-0.46062570,0.94932576,-0.17358992,2.02140392,-0.08421150,0.01630841,-0.00465785,0.31617408,-0.09058528,0.17950299,-0.07570402,0.01424311,-0.00440773,2.06402890,-0.25883517
-3.74887444,4.07997002,-0.50517589,0.91448251,-0.19306650,1.97688030,-0.09235333,0.01611917,-0.00515312,0.32011693,-0.09906013,0.19040178,-0.07393086,0.01492298,-0.00417239,1.99263115,-0.28785515
-3.74287144,3.97041904,-0.55336977,0.87700196,-0.21377204,1.92776629,-0.10140013,0.01585247,-0.00566882,0.32393566,-0.10825391,0.20158838,-0.07243661,0.01563654,-0.00395104,1.91593823,-0.31888567
-3.73686843,3.85411120,-0.60491217,0.83754494,-0.23553829,1.87520266,-0.11134098,0.01551404,-0.00619896,0.32766816,-0.11809255,0.21292407,-0.07123978,0.01638268,-0.00374733,1.83538830,-0.35172517
-3.73086543,3.73341697,-0.65945875,0.79677274,-0.25817698,1.82032123,-0.12215940,0.01511091,-0.00673688,0.33134952,-0.12848591,0.22425303,-0.07034904,0.01715926,-0.00356433,1.75241990,-0.38614924
-3.72486243,3.61062616,-0.71662049,0.75533194,-0.28148253,1.76421483,-0.13383377,0.01465115,-0.00727539,0.33501045,-0.13932768,0.23540634,-0.06976257,0.01796306,-0.00340437,1.66843806,-0.42191502
-3.71885943,3.48789479,-0.77597161,0.71384067,-0.30523589,1.70791059,-0.14633840,0.01414373,-0.00780689,0.33867577,-0.15049605,0.24620678,-0.06946798,0.01878986,-0.00326908,1.58478326,-0.45876740
-3.71285643,3.36720003,-0.83706094,0.67287683,-0.32920953,1.65234747,-0.15964524,0.01359818,-0.00832353,0.34236295,-0.16185542,0.25647422,-0.06944262,0.01963451,-0.00315935,1.50270433,-0.49644698
-3.70685343,3.25030428,-0.89942613,0.63296837,-0.35317343,1.59835865,-0.17372614,0.01302444,-0.00881741,0.34608086,-0.17325874,0.26603145,-0.06965445,0.02049102,-0.00307537,1.42333578,-0.53469926
-3.70085043,3.13872923,-0.96261021,0.59458592,-0.37690167,1.54665930,-0.18855553,0.01243250,-0.00928082,0.34982883,-0.18455083,0.27471011,-0.07006335,0.02135273,-0.00301667,1.34768008,-0.57328480
-3.69484742,3.03374014,-1.02617948,0.55813779,-0.40017947,1.49783974,-0.20411333,0.01183217,-0.00970641,0.35359599,-0.19557225,0.28235661,-0.07062263,0.02221245,-0.00298221,1.27659505,-0.61198971
-3.68884442,2.93634007,-1.08974198,0.52396728,-0.42281021,1.45236402,-0.22038791,0.01123284,-0.01008748,0.35736111,-0.20616378,0.28883750,-0.07128097,0.02306260,-0.00297043,1.21078637,-0.65063592
-3.68284142,2.84727351,-1.15296527,0.49235215,-0.44462203,1.41057343,-0.23737878,0.01064320,-0.01041815,0.36109283,-0.21617131,0.29404433,-0.07198440,0.02389540,-0.00297938,1.15080499,-0.68909047
-3.67683842,2.76703832,-1.21559243,0.46350607,-0.46547371,1.37269446,-0.25509891,0.01007106,-0.01069356,0.36475046,-0.22545080,0.29789754,-0.07267835,0.02470304,-0.00300682,1.09704899,-0.72727324
-3.67083542,2.69590487,-1.27745506,0.43758165,-0.48525929,1.33885052,-0.27357624,0.00952317,-0.01091011,0.36828516,-0.23387329,0.30034927,-0.07330971,0.02547776,-0.00305032,1.04976947,-0.76516240
-3.66483242,2.63394073,-1.33848241,0.41467490,-0.50391122,1.30907654,-0.29285428,0.00900507,-0.01106549,0.37164172,-0.24132960,0.30138495,-0.07382876,0.02621206,-0.00310734,1.00907975,-0.80279700
-3.65882941,2.58103958,-1.39870547,0.39483060,-0.52140174,1.28333554,-0.31299149,0.00852103,-0.01115887,0.37476069,-0.24773450,0.30102358,-0.07419080,0.02689873,-0.00317536,0.97496718,-0.84027627
-3.65282641,2.53695256,-1.45825541,0.37804827,-0.53774213,1.26153638,-0.33405938,0.00807400,-0.01119090,0.37758092,-0.25303016,0.29931664,-0.07435766,0.02753100,-0.00325193,0.94730699,-0.87775530
-3.64682341,2.50132071,-1.51735609,0.36428849,-0.55298008,1.24355174,-0.35613921,0.00766559,-0.01116369,0.38004234,-0.25718868,0.29634573,-0.07429873,0.02810256,-0.00333476,0.92587730,-0.91543688
-3.64082041,2.47370710,-1.57631033,0.35347911,-0.56719487,1.22923553,-0.37931724,0.00729616,-0.01108080,0.38208907,-0.26021359,0.29221908,-0.07399173,0.02860766,-0.00342175,0.91037478,-0.95355980
-3.63481741,2.45362728,-1.63548034,0.34552119,-0.58049076,1.21843908,-0.40367870,0.00696488,-0.01094705,0.38367248,-0.26214008,0.28706701,-0.07342305,0.02904110,-0.00351103,0.90043036,-0.99238372
-3.62881441,2.44057727,-1.69526297,0.34029446,-0.59298874,1.21102538,-0.42930062,0.00666987,-0.01076843,0.38475438,-0.26303410,0.28103664,-0.07258776,0.02939831,-0.00360097,0.89562444,-1.03217128
-3.62281141,2.43405815,-1.75606079,0.33766200,-0.60481717,1.20688106,-0.45624385,0.00640834,-0.01055184,0.38531006,-0.26299018,0.27428614,-0.07148925,0.02967535,-0.00369019,0.89550126,-1.07316816
-3.61680840,2.43359664,-1.81825030,0.33747429,-0.61610166,1.20592554,-0.48454462,0.00617680,-0.01030488,0.38533111,-0.26212806,0.26697868,-0.07013853,0.02986895,-0.00377753,0.89958211,-1.11558205
-3.61080540,2.43876144,-1.88214897,0.33957233,-0.62695484,1.20811725,-0.51420614,0.00597121,-0.01003556,0.38482798,-0.26058839,0.25927647,-0.06855333,0.02997652,-0.00386202,0.90737719,-1.15956177
-3.60480240,2.44917497,-1.94798295,0.34379005,-0.63746659,1.21345666,-0.54519070,0.00578721,-0.00975205,0.38383200,-0.25852745,0.25133511,-0.06675696,0.02999621,-0.00394284,0.91839598,-1.20517741
-3.59879940,2.46452057,-2.01585726,0.34995593,-0.64769538,1.22198622,-0.57741280,0.00562028,-0.00946235,0.38239704,-0.25611135,0.24329853,-0.06477704,0.02992689,-0.00401931,0.93215609,-1.25240308
-3.59279640,2.48454515,-2.08573047,0.35789405,-0.65766120,1.23378701,-0.61073400,0.00546596,-0.00917406,0.38060037,-0.25350979,0.23529466,-0.06264418,0.02976825,-0.00409081,0.94819059,-1.30110319
-3.58679340,2.50905762,-2.15739567,0.36742454,-0.66734060,1.24897252,-0.64495970,0.00531998,-0.00889407,0.37854290,-0.25088977,0.22743210,-0.06039070,0.02952078,-0.00415678,0.96605392,-1.35102334
-3.58079040,2.53792324,-2.23046909,0.37836378,-0.67666427,1.26767954,-0.67983855,0.00517846,-0.00862840,0.37634857,-0.24840952,0.21979778,-0.05804939,0.02918579,-0.00421665,0.98532635,-1.40178682
-3.57478739,2.57105420,-2.30438780,0.39052424,-0.68551737,1.29005659,-0.71506463,0.00503795,-0.00838197,0.37416282,-0.24621280,0.21245572,-0.05565237,0.02876545,-0.00426986,1.00561727,-1.45289715
-3.56878439,2.60839703,-2.37841696,0.40371437,-0.69374266,1.31625016,-0.75028269,0.00489558,-0.00815847,0.37215015,-0.24442412,0.20544687,-0.05323027,0.02826280,-0.00431585,1.02656725,-1.50374706
-3.56278139,2.64991701,-2.45166712,0.41773842,-0.70114645,1.34638931,-0.78509631,0.00474913,-0.00796027,0.37049067,-0.24314477,0.19879002,-0.05081146,0.02768171,-0.00435406,1.04784898,-1.55363388
-3.55677839,2.69558036,-2.52312102,0.43239648,-0.70750707,1.38056910,-0.81907906,0.00459699,-0.00778840,0.36937560,-0.24245005,0.19248352,-0.04842165,0.02702683,-0.00438398,1.06916733,-1.60178089
-3.55077539,2.74533457,-2.59166923,0.44748472,-0.71258549,1.41883342,-0.85178811,0.00443823,-0.00764257,0.36900193,-0.24238778,0.18650785,-0.04608365,0.02630361,-0.00440517,1.09025840,-1.64736400
-3.54477239,2.79908773,-2.65615307,0.46279591,-0.71613756,1.46115799,-0.88278000,0.00427251,-0.00752125,0.36956602,-0.24297804,0.18082881,-0.04381742,0.02551816,-0.00441735,1.11088778,-1.68954258
-3.53876938,2.85668741,-2.71541315,0.47812029,-0.71792723,1.50743415,-0.91162773,0.00410009,-0.00742180,0.37125662,-0.24421434,0.17540103,-0.04164032,0.02467719,-0.00442047,1.13084807,-1.72749326
-3.53276638,2.91790010,-2.76834110,0.49324676,-0.71774012,1.55745434,-0.93793861,0.00392172,-0.00734061,0.37424718,-0.24606594,0.17017175,-0.03956759,0.02378791,-0.00441478,1.14995563,-1.76044505
-3.52676338,2.98239196,-2.81393224,0.50796440,-0.71539664,1.61089991,-0.96137191,0.00373855,-0.00727336,0.37868793,-0.24848124,0.16508466,-0.03761289,0.02285789,-0.00440095,1.16804692,-1.78771419
-3.52076038,3.04971188,-2.85133633,0.52206423,-0.71076396,1.66733208,-0.98165542,0.00355205,-0.00721523,0.38469781,-0.25139219,0.16008350,-0.03578908,0.02189497,-0.00438016,1.18497427,-1.80873698
-3.51475738,3.11927790,-2.87990402,0.53534132,-0.70376630,1.72618682,-0.99860013,0.00336392,-0.00716112,0.39235680,-0.25471926,0.15511546,-0.03410897,0.02090709,-0.00435418,1.20060146,-1.82309902
-3.50875438,3.19036784,-2.89922647,0.54759700,-0.69439278,1.78677415,-1.01211215,0.00317597,-0.00710594,0.40169887,-0.25837690,0.15013406,-0.03258612,0.01990217,-0.00432552,1.21479920,-1.83055918
-3.50275138,3.26211515,-2.90916590,0.55864139,-0.68270258,1.84828243,-1.02220114,0.00299003,-0.00704484,0.41270593,-0.26227911,0.14510158,-0.03123558,0.01888800,-0.00429745,1.22744085,-1.83106730
-3.49674837,3.33351073,-2.90987547,0.56829588,-0.66882710,1.90978784,-1.02898474,0.00280787,-0.00697344,0.42530326,-0.26634483,0.13999091,-0.03007465,0.01787209,-0.00427413,1.23839852,-1.82477432
-3.49074537,3.40341138,-2.90180714,0.57639583,-0.65296882,1.97026922,-1.03268854,0.00263112,-0.00688801,0.43935669,-0.27050288,0.13478672,-0.02912338,0.01686159,-0.00426067,1.24754002,-1.81203444
-3.48474237,3.47055524,-2.88570694,0.58279328,-0.63539720,2.02862815,-1.03364152,0.00246121,-0.00678570,0.45467188,-0.27469626,0.12948614,-0.02840507,0.01586318,-0.00426316,1.25472672,-1.79339890
-3.47873937,3.53358434,-2.86259742,0.58735959,-0.61644152,2.08371369,-1.03226686,0.00229933,-0.00666458,0.47099584,-0.27888542,0.12409883,-0.02794646,0.01488298,-0.00428868,1.25981279,-1.76960166
-3.47273637,3.59107405,-2.83374807,0.58998822,-0.59648119,2.13435137,-1.02906852,0.00214639,-0.00652380,0.48802097,-0.28305056,0.11864653,-0.02777783,0.01392651,-0.00434533,1.26264597,-1.74153737
-3.46673337,3.64156887,-2.80063456,0.59059724,-0.57593387,2.17937538,-1.02461394,0.00200301,-0.00636361,0.50539148,-0.28719261,0.11316226,-0.02793284,0.01299865,-0.00444218,1.26307003,-1.71023264
-3.46073037,3.68362352,-2.76488877,0.58913194,-0.55524201,2.21766288,-1.01951368,0.00186952,-0.00618532,0.52271226,-0.29133300,0.10768906,-0.02844814,0.01210358,-0.00458923,1.26092895,-1.67681175
-3.45472736,3.71584812,-2.72824141,0.58556710,-0.53485833,2.24816914,-1.01439874,0.00174599,-0.00599130,0.53955977,-0.29551216,0.10227865,-0.02936277,0.01124481,-0.00479726,1.25607288,-1.64245823
-3.44872436,3.73695575,-2.69245981,0.57990917,-0.51523099,2.26996224,-1.00989653,0.00163220,-0.00578482,0.55549479,-0.29978677,0.09698974,-0.03071735,0.01042517,-0.00507774,1.24836567,-1.60837397
-3.44272136,3.74581057,-2.65928350,0.57219802,-0.49678880,2.28225561,-1.00660654,0.00152774,-0.00557002,0.57007642,-0.30422604,0.09188642,-0.03255306,0.00964685,-0.00544265,1.23769364,-1.57573751
-3.43671836,3.74147433,-2.63036014,0.56250846,-0.47992745,2.28443728,-1.00507675,0.00143202,-0.00535165,0.58287684,-0.30890705,0.08703642,-0.03491045,0.00891140,-0.00590419,1.22397536,-1.54566321
-3.43071536,3.72324912,-2.60718466,0.55095111,-0.46499681,2.27609427,-1.00578181,0.00134430,-0.00513497,0.59349617,-0.31390954,0.08250942,-0.03782806,0.00821983,-0.00647461,1.20717175,-1.51916304
-3.42471236,3.69071438,-2.59104389,0.53767281,-0.45229016,2.25703108,-1.00910391,0.00126374,-0.00492551,0.60157677,-0.31931023,0.07837550,-0.04134093,0.00757260,-0.00716579,1.18729598,-1.49711224
-3.41870935,3.64375592,-2.58296905,0.52285628,-0.44203537,2.22728125,-1.01531717,0.00118947,-0.00472889,0.60681631,-0.32517723,0.07470353,-0.04547908,0.00696975,-0.00798894,1.16442268,-1.48022041
-3.41270635,3.58258548,-2.58369781,0.50671907,-0.43438847,2.18711141,-1.02457625,0.00112059,-0.00455060,0.60897901,-0.33156454,0.07155976,-0.05026590,0.00641090,-0.00895418,1.13869556,-1.46900884
-3.40670335,3.50774933,-2.59364747,0.48951154,-0.42942970,2.13701738,-1.03690957,0.00105625,-0.00439584,0.60790451,-0.33850728,0.06900640,-0.05571660,0.00589535,-0.01007010,1.11033306,-1.46379485
-3.40070035,3.42012512,-2.61290009,0.47151399,-0.42716207,2.07771245,-1.05221743,0.00099563,-0.00426930,0.60351381,-0.34601760,0.06710027,-0.06183675,0.00542214,-0.01134331,1.07963131,-1.46468371
-3.39469735,3.32090649,-2.64120008,0.45303285,-0.42751238,2.01010813,-1.07027513,0.00093803,-0.00417499,0.59581227,-0.35408176,0.06589148,-0.06862102,0.00499006,-0.01277797,1.04696405,-1.47156810
-3.38869435,3.21157583,-2.67796423,0.43439581,-0.43033470,1.93528809,-1.09074087,0.00088282,-0.00411614,0.58488913,-0.36265856,0.06542209,-0.07605210,0.00459775,-0.01437533,1.01277919,-1.48413498
-3.38269135,3.09386574,-2.72230367,0.41594604,-0.43541588,1.85447628,-1.11316810,0.00082949,-0.00409504,0.57091396,-0.37167910,0.06572481,-0.08409997,0.00424374,-0.01613328,0.97759185,-1.50187960
-3.37668834,2.96971068,-2.77305671,0.39803557,-0.44248312,1.76900053,-1.13702173,0.00077768,-0.00411294,0.55412995,-0.38104816,0.06682165,-0.09272154,0.00392641,-0.01804601,0.94197387,-1.52412572
-3.37068534,2.84119045,-2.82883140,0.38101780,-0.45121313,1.68025306,-1.16169762,0.00072709,-0.00417005,0.53484452,-0.39064710,0.06872261,-0.10186069,0.00364410,-0.02010367,0.90654013,-1.55005137
-3.36468234,2.71046771,-2.88805609,0.36523945,-0.46124259,1.58964937,-1.18654452,0.00067758,-0.00426544,0.51341765,-0.40033828,0.07142443,-0.11144879,0.00339507,-0.02229214,0.87193198,-1.57871910
-3.35867934,2.57972205,-2.94903612,0.35103200,-0.47217963,1.49858731,-1.21088752,0.00062909,-0.00439711,0.49024854,-0.40997073,0.07490941,-0.12140575,0.00317751,-0.02459296,0.83879830,-1.60910943
-3.35267634,2.45108315,-3.01001449,0.33870288,-0.48361585,1.40840764,-1.23405221,0.00058163,-0.00456197,0.46576120,-0.41938705,0.07914445,-0.13164152,0.00298956,-0.02698336,0.80777509,-1.64015656
-3.34667334,2.32656564,-3.06923449,0.32852670,-0.49513866,1.32035776,-1.25538865,0.00053530,-0.00475595,0.44038976,-0.42843113,0.08408028,-0.14205809,0.00282928,-0.02943648,0.77946407,-1.67078484
-3.34067034,2.20800833,-3.12500192,0.32073673,-0.50634345,1.23555974,-1.27429416,0.00049026,-0.00497409,0.41456390,-0.43695634,0.08965111,-0.15255188,0.00269463,-0.03192167,0.75441149,-1.69994492
-3.33466733,2.09702011,-3.17574478,0.31551685,-0.51684529,1.15498376,-1.29023427,0.00044666,-0.00521067,0.38869538,-0.44483394,0.09577457,-0.16301656,0.00258350,-0.03440506,0.73308775,-1.72664840
-3.32866433,1.99493439,-3.22006832,0.31299447,-0.52628984,1.07942774,-1.30276103,0.00040472,-0.00545936,0.36316585,-0.45196107,0.10235230,-0.17334598,0.00249369,-0.03685024,0.71586894,-1.74999973
-3.32266133,1.90277399,-3.25680345,0.31323449,-0.53436309,1.00950367,-1.31152804,0.00036462,-0.00571339,0.33831673,-0.45826817,0.10927095,-0.18343736,0.00242288,-0.03921907,0.70302094,-1.76922456
-3.31665833,1.82122737,-3.28504684,0.31623467,-0.54079974,0.94563081,-1.31630178,0.00032656,-0.00596576,0.31444115,-0.46372518,0.11640391,-0.19319434,0.00236867,-0.04147264,0.69468691,-1.78369340
-3.31065533,1.75063705,-3.30419116,0.32192272,-0.54538988,0.88803570,-1.31696886,0.00029068,-0.00620943,0.29177849,-0.46834620,0.12361353,-0.20252991,0.00232858,-0.04357233,0.69087872,-1.79294002
-3.30465233,1.69100028,-3.31394433,0.33015523,-0.54798382,0.83675866,-1.31353888,0.00025714,-0.00643754,0.27051125,-0.47219233,0.13075396,-0.21136899,0.00230008,-0.04548090,0.69147284,-1.79667400
-3.29864932,1.64198170,-3.31433694,0.34071865,-0.54849492,0.79166614,-1.30614296,0.00022602,-0.00664356,0.25076445,-0.47537235,0.13767456,-0.21965048,0.00228058,-0.04716359,0.69621088,-1.79478687
-3.29264632,1.60293719,-3.30571743,0.35333247,-0.54690039,0.75246817,-1.29502791,0.00019738,-0.00682156,0.23260732,-0.47804099,0.14422369,-0.22732876,0.00226752,-0.04858921,0.70470489,-1.78735188
-3.28664332,1.57294763,-3.28873506,0.36765457,-0.54323994,0.71874000,-1.28054626,0.00017124,-0.00696633,0.21605688,-0.48039487,0.15025278,-0.23437435,0.00225840,-0.04973115,0.71644750,-1.77461725
-3.28064032,1.55086117,-3.26431120,0.38328870,-0.53761245,0.68994687,-1.26314249,0.00014757,-0.00707352,0.20108335,-0.48266592,0.15562060,-0.24077392,0.00225080,-0.05056818,0.73082625,-1.75699320
-3.27463732,1.53534211,-3.23359971,0.39979407,-0.53017077,0.66547083,-1.24333599,0.00012632,-0.00713982,0.18761665,-0.48511262,0.16019747,-0.24652934,0.00224244,-0.05108520,0.74714209,-1.73503331
-3.26863432,1.52492443,-3.19793798,0.41669659,-0.52111483,0.64463853,-1.22170127,0.00010740,-0.00716296,0.17555399,-0.48800920,0.16386931,-0.25165598,0.00223126,-0.05127373,0.76463108,-1.70941072
-3.26263132,1.51806787,-3.15879040,0.43350176,-0.51068337,0.62674901,-1.19884612,0.00009069,-0.00714182,0.16476775,-0.49163320,0.16654129,-0.25618034,0.00221543,-0.05113210,0.78248865,-1.68089031
-3.25662831,1.51321455,-3.11768638,0.44970849,-0.49914467,0.61110040,-1.17538859,0.00007606,-0.00707642,0.15511352,-0.49625197,0.16814087,-0.26013696,0.00219340,-0.05066555,0.79989560,-1.65029778
-3.25062531,1.50884393,-3.07615555,0.46482361,-0.48678655,0.59701477,-1.15193362,0.00006336,-0.00696784,0.14643789,-0.50210858,0.16862025,-0.26356500,0.00216394,-0.04988596,0.81604480,-1.61848692
-3.24462231,1.50352439,-3.03566275,0.47837653,-0.47390620,0.58386039,-1.12905010,0.00005243,-0.00681823,0.13858559,-0.50940779,0.16795791,-0.26650451,0.00212617,-0.04881140,0.83016757,-1.58630650
-3.23861931,1.49595979,-2.99754576,0.48993335,-0.46080013,0.57107083,-1.10724952,0.00004310,-0.00663061,0.13140588,-0.51830289,0.16615937,-0.26899274,0.00207953,-0.04746544,0.84155890,-1.55456798
-3.23261631,1.48502935,-2.96295844,0.49911005,-0.44775482,0.55816057,-1.08696680,0.00003521,-0.00640881,0.12475794,-0.52888393,0.16325693,-0.27106058,0.00202386,-0.04587635,0.84960040,-1.52401564
-3.22661331,1.46982012,-2.93282198,0.50558417,-0.43503819,0.54473680,-1.06854433,0.00002859,-0.00615729,0.11851514,-0.54116812,0.15930857,-0.27272956,0.00195931,-0.04407609,0.85378030,-1.49530027
-3.22061031,1.44965104,-2.90778660,0.50910447,-0.42289259,0.53050738,-1.05221983,0.00002310,-0.00588092,0.11256816,-0.55509283,0.15439602,-0.27400942,0.00188637,-0.04209923,0.85370966,-1.46895762
-3.21460730,1.42408827,-2.88820554,0.50949823,-0.41152913,0.51528507,-1.03811856,0.00001860,-0.00558490,0.10682705,-0.57051194,0.14862203,-0.27489650,0.00180581,-0.03998185,0.84913426,-1.44539258
-3.20860430,1.39295190,-2.87412264,0.50667591,-0.40112395,0.49898822,-1.02625038,0.00001495,-0.00527448,0.10122213,-0.58719552,0.14210711,-0.27537315,0.00171868,-0.03776046,0.83994191,-1.42486962
-3.20260130,1.35631403,-2.86527430,0.50063288,-0.39181618,0.48163826,-1.01651161,0.00001204,-0.00495488,0.09570399,-0.60483337,0.13498577,-0.27540803,0.00162621,-0.03547092,0.82616488,-1.40750997
-3.19659830,1.31448919,-2.86110556,0.49144839,-0.38370769,0.46335435,-1.00869190,0.00000977,-0.00463105,0.09024268,-0.62304220,0.12740249,-0.27495750,0.00152981,-0.03314749,0.80797758,-1.39329544
-3.19059530,1.26801768,-2.86079978,0.47928161,-0.37686454,0.44434576,-1.00248553,0.00000805,-0.00430764,0.08482614,-0.64137632,0.11950759,-0.27396795,0.00143100,-0.03082205,0.78568966,-1.38207857
-3.18459230,1.21764303,-2.86332018,0.46436515,-0.37131981,0.42490231,-0.99750686,0.00000682,-0.00398879,0.07945822,-0.65934154,0.11145322,-0.27237887,0.00133136,-0.02852343,0.75973507,-1.37359830
