energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Na_s_up,Se_s_up,Se_p_up
-3.26863432,4.59903372,0.03387693,0.74060861,2.08530228,0.45896655,0.79828196,0.25977096,2.22515203
-3.26263132,4.73952527,0.03476995,0.76361015,2.13013523,0.47109904,0.82429600,0.26799693,2.29398716
-3.25662831,4.86325566,0.03564144,0.78437927,2.16795403,0.48123033,0.84532425,0.27478044,2.35416046
-3.25062531,4.96848591,0.03645757,0.80267067,2.19828920,0.48921447,0.86090592,0.28001259,2.40477092
-3.24462231,5.05391199,0.03718992,0.81830217,2.22085109,0.49495242,0.87069427,0.28361658,2.44513606
-3.23861931,5.11868762,0.03781624,0.83115742,2.23552936,0.49839417,0.87446858,0.28555000,2.47480434
-3.23261631,5.16243055,0.03832106,0.84118632,2.24238647,0.49953920,0.87214190,0.28580593,2.49355918
-3.22661331,5.18521285,0.03869602,0.84840311,2.24164547,0.49843529,0.86376418,0.28441269,2.50141475
-3.22061031,5.18753588,0.03893997,0.85288234,2.23367296,0.49517577,0.84952058,0.28143252,2.49860407
-3.21460730,5.17029171,0.03905879,0.85475282,2.21895800,0.48989539,0.82972515,0.27695894,2.48556013
-3.20860430,5.13471331,0.03906501,0.85418996,2.19808820,0.48276492,0.80481022,0.27111328,2.46289135
-3.20260130,5.08231630,0.03897716,0.85140687,2.17172403,0.47398492,0.77531193,0.26404025,2.43135289
-3.19659830,5.01483530,0.03881888,0.84664453,2.14057253,0.46377879,0.74185276,0.25590312,2.39181536
-3.19059530,4.93415843,0.03861793,0.84016165,2.10536177,0.45238563,0.70512186,0.24687835,2.34523273
-3.18459230,4.84226284,0.03840495,0.83222452,2.06681696,0.44005305,0.66585397,0.23715034,2.29261096
-3.17858929,4.74115449,0.03821220,0.82309733,2.02563917,0.42703038,0.62480800,0.22690625,2.23497903
-3.17258629,4.63281451,0.03807223,0.81303338,1.98248759,0.41356250,0.58274617,0.21633118,2.17336354
-3.16658329,4.51915423,0.03801650,0.80226739,1.93796550,0.39988441,0.54041441,0.20560397,2.10876772
-3.16058029,4.40198000,0.03807415,0.79100925,1.89261057,0.38621689,0.49852478,0.19489363,2.04215559
-3.15457729,4.28296843,0.03827080,0.77943924,1.84688925,0.37276321,0.45774047,0.18435659,1.97444134
-3.14857429,4.16365192,0.03862752,0.76770492,1.80119522,0.35970686,0.41866366,0.17413468,1.90648371
-3.14257129,4.04541358,0.03916002,0.75591960,1.75585129,0.34721044,0.38182646,0.16435390,1.83908481
-3.13656828,3.92949019,0.03987804,0.74416225,1.71111443,0.33541544,0.34768490,0.15512388,1.77299259
-3.13056528,3.81698154,0.04078500,0.73247886,1.66718305,0.32444276,0.31661581,0.14653794,1.70890576
-3.12456228,3.70886392,0.04187787,0.72088490,1.62420580,0.31439395,0.28891633,0.13867359,1.64748011
-3.11855928,3.60600574,0.04314741,0.70936879,1.58229131,0.30535273,0.26480550,0.13159328,1.58933493
-3.11255628,3.50918316,0.04457854,0.69789608,1.54151790,0.29738678,0.24442773,0.12534546,1.53505832
-3.10655328,3.41909378,0.04615098,0.68641413,1.50194284,0.29054946,0.22785736,0.11996551,1.48521053
-3.10055028,3.33636688,0.04784015,0.67485707,1.46361053,0.28488133,0.21510407,0.11547664,1.44032437
-3.09454727,3.26156905,0.04961810,0.66315089,1.42655915,0.28041142,0.20611860,0.11189068,1.40090228
-3.08854427,3.19520444,0.05145465,0.65121833,1.39082566,0.27715788,0.20079836,0.10920853,1.36740981
-3.08254127,3.13770951,0.05331856,0.63898358,1.35644882,0.27512830,0.19899287,0.10742043,1.34026556
-3.07653827,3.08944254,0.05517864,0.62637653,1.32347046,0.27431940,0.20050857,0.10650598,1.31982806
-3.07053527,3.05066861,0.05700488,0.61333656,1.29193487,0.27471625,0.20511321,0.10643397,1.30638020
-3.06453227,3.02154124,0.05876941,0.59981562,1.26188671,0.27629121,0.21253964,0.10716213,1.30011217
-3.05852926,3.00208208,0.06044739,0.58578079,1.23336764,0.27900243,0.22248924,0.10863678,1.30110399
-3.05252626,2.99216036,0.06201765,0.57121597,1.20641205,0.28279236,0.23463515,0.11079271,1.30930887
-3.04652326,2.99147392,0.06346318,0.55612296,1.18104232,0.28758632,0.24862543,0.11355310,1.32453860
-3.04052026,2.99953358,0.06477141,0.54052180,1.15726392,0.29329127,0.26408657,0.11682990,1.34645229
-3.03451726,3.01565264,0.06593429,0.52445045,1.13506092,0.29979505,0.28062736,0.12052445,1.37454950
-3.02851426,3.03894301,0.06694821,0.50796379,1.11439222,0.30696630,0.29784347,0.12452867,1.40816878
-3.02251126,3.06831934,0.06781375,0.49113228,1.09518890,0.31465506,0.31532281,0.12872666,1.44649231
-3.01650825,3.10251181,0.06853538,0.47404004,1.07735303,0.32269433,0.33265175,0.13299680,1.48855712
-3.01050525,3.14008833,0.06912103,0.45678279,1.06075820,0.33090256,0.34942208,0.13721435,1.53327290
-3.00450225,3.17948580,0.06958171,0.43946559,1.04525190,0.33908710,0.36523879,0.14125436,1.57944630
-2.99849925,3.21905004,0.06993106,0.42220062,1.03065984,0.34704856,0.37972817,0.14499492,1.62581107
-2.99249625,3.25708318,0.07018506,0.40510507,1.01679224,0.35458599,0.39254629,0.14832057,1.67106305
-2.98649325,3.29189680,0.07036177,0.38829924,1.00345169,0.36150271,0.40338722,0.15112570,1.71389882
-2.98049025,3.32186888,0.07048110,0.37190494,0.99044258,0.36761246,0.41199080,0.15331779,1.75305648
-2.97448724,3.34550193,0.07056474,0.35604421,0.97758132,0.37274579,0.41814947,0.15482041,1.78735688
-2.96848424,3.36147963,0.07063612,0.34083836,0.96470716,0.37675612,0.42171386,0.15557572,1.81574335
-2.96248124,3.36871917,0.07072042,0.32640726,0.95169276,0.37952548,0.42259679,0.15554637,1.83731824
-2.95647824,3.36641639,0.07084449,0.31286879,0.93845385,0.38096924,0.42077535,0.15471676,1.85137441
-2.95047524,3.35408122,0.07103681,0.30033837,0.92495748,0.38103988,0.41629101,0.15309345,1.85742007
-2.94447224,3.33156115,0.07132730,0.28892838,0.91122797,0.37972930,0.40924753,0.15070483,1.85519577
-2.93846923,3.29905097,0.07174692,0.27874738,0.89735020,0.37706961,0.39980685,0.14759989,1.84468237
-2.93246623,3.25708794,0.07232716,0.26989897,0.88346966,0.37313229,0.38818299,0.14384632,1.82609970
-2.92646323,3.20653177,0.07309926,0.26248018,0.86978907,0.36802557,0.37463428,0.13952783,1.79989567
-2.92046023,3.14853021,0.07409321,0.25657936,0.85656145,0.36189025,0.35945411,0.13474094,1.76672628
-2.91445723,3.08447136,0.07533655,0.25227352,0.84407980,0.35489408,0.34296081,0.12959132,1.72742740
-2.90845423,3.01592480,0.07685300,0.24962524,0.83266378,0.34722480,0.32548692,0.12418984,1.68297961
-2.90245123,2.94457425,0.07866093,0.24867911,0.82264391,0.33908238,0.30736832,0.11864859,1.63446779
-2.89644822,2.87214503,0.08077188,0.24945807,0.81434416,0.33067070,0.28893383,0.11307686,1.58303725
-2.89044522,2.80032979,0.08318900,0.25195973,0.80806374,0.32218907,0.27049546,0.10757748,1.52984875
-2.88444222,2.73071643,0.08590580,0.25615297,0.80405928,0.31382410,0.25233993,0.10224351,1.47603423
-2.87843922,2.66472175,0.08890498,0.26197521,0.80252831,0.30574226,0.23472155,0.09715541,1.42265560
-2.87243622,2.60353427,0.09215781,0.26933041,0.80359527,0.29808355,0.21785676,0.09237895,1.37066842
-2.86643322,2.54806928,0.09562376,0.27808842,0.80730089,0.29095659,0.20192056,0.08796369,1.32089198
-2.86043022,2.49893837,0.09925080,0.28808555,0.81359576,0.28443535,0.18704462,0.08394229,1.27398731
-2.85442721,2.45643500,0.10297620,0.29912685,0.82233886,0.27855775,0.17331728,0.08033049,1.23044365
-2.84842421,2.42053684,0.10672784,0.31098996,0.83330115,0.27332607,0.16078513,0.07712784,1.19057413
-2.84242121,2.39092474,0.11042621,0.32343071,0.84617445,0.26870929,0.14945604,0.07431898,1.15452016
-2.83641821,2.36701716,0.11398677,0.33619022,0.86058533,0.26464704,0.13930346,0.07187558,1.12226444
-2.83041521,2.34801823,0.11732285,0.34900337,0.87611339,0.26105505,0.13027154,0.06975862,1.09365121
-2.82441221,2.33297672,0.12034873,0.36160836,0.89231309,0.25783177,0.12228093,0.06792102,1.06841271
-2.81840920,2.32085289,0.12298301,0.37375682,0.90873819,0.25486578,0.11523491,0.06631052,1.04620010
-2.81240620,2.31058939,0.12515187,0.38522416,0.92496724,0.25204360,0.10902549,0.06487246,1.02661717
-2.80640320,2.30118256,0.12679233,0.39581954,0.94062902,0.24925743,0.10353933,0.06355270,1.00925478
-2.80040020,2.29175030,0.12785507,0.40539496,0.95542620,0.24641256,0.09866315,0.06230018,0.99372438
-2.79439720,2.28159285,0.12830690,0.41385288,0.96915605,0.24343387,0.09428853,0.06106933,0.97968873
-2.78839420,2.27024335,0.12813263,0.42115201,0.98172665,0.24027130,0.09031581,0.05982201,0.96688823
-2.78239120,2.25750541,0.12733627,0.42731072,0.99316770,0.23690384,0.08665725,0.05852911,0.95516162
-2.77638819,2.24347586,0.12594153,0.43240791,1.00363499,0.23334196,0.08323912,0.05717162,0.94446007
-2.77038519,2.22855140,0.12399151,0.43658096,1.01340795,0.22962843,0.08000297,0.05574127,0.93485399
-2.76438219,2.21341879,0.12154772,0.44002099,1.02288029,0.22583729,0.07690593,0.05424061,0.92653235
-2.75837919,2.19902908,0.11868830,0.44296530,1.03254372,0.22207134,0.07392025,0.05268273,0.91979469
-2.75237619,2.18655713,0.11550572,0.44568737,1.04296555,0.21845804,0.07103217,0.05109041,0.91503628
-2.74637319,2.17734847,0.11210392,0.44848477,1.05476098,0.21514417,0.06824017,0.04949505,0.91272727
-2.74037019,2.17285597,0.10859504,0.45166563,1.06856140,0.21228947,0.06555285,0.04793512,0.91338700
-2.73436718,2.17456958,0.10509597,0.45553406,1.08498021,0.21005960,0.06298656,0.04645452,0.91755471
-2.72836418,2.18394238,0.10172479,0.46037545,1.10457790,0.20861873,0.06056280,0.04510062,0.92575823
-2.72236118,2.20231662,0.09859727,0.46644219,1.12782808,0.20812203,0.05830582,0.04392228,0.93848211
-2.71635818,2.23085319,0.09582363,0.47394072,1.15508635,0.20870863,0.05624020,0.04296783,0.95613688
-2.71035518,2.27046802,0.09350555,0.48302036,1.18656368,0.21049501,0.05438881,0.04228306,0.97903082
-2.70435218,2.32177821,0.09173378,0.49376473,1.22230578,0.21356946,0.05277108,0.04190931,1.00734568
-2.69834917,2.38506077,0.09058614,0.50618604,1.26217970,0.21798756,0.05140167,0.04188181,1.04111750
-2.69234617,2.46022564,0.09012624,0.52022285,1.30586854,0.22376906,0.05028962,0.04222810,1.08022350
-2.68634317,2.54680460,0.09040279,0.53574110,1.35287485,0.23089621,0.04943802,0.04296684,1.12437565
-2.68034017,2.64395643,0.09144954,0.55253888,1.40253256,0.23931356,0.04884406,0.04410685,1.17312141
-2.67433717,2.75048840,0.09328592,0.57035427,1.45402735,0.24892939,0.04849964,0.04564655,1.22585150
-2.66833417,2.86489315,0.09591814,0.58887634,1.50642435,0.25961852,0.04839229,0.04757365,1.28181455
-2.66233117,2.98539932,0.09934088,0.60775846,1.55870212,0.27122655,0.04850649,0.04986539,1.34013812
-2.65632816,3.11003394,0.10353937,0.62663350,1.60979137,0.28357526,0.04882521,0.05248896,1.39985502
-2.65032516,3.23669368,0.10849170,0.64513010,1.65861646,0.29646901,0.04933171,0.05540243,1.45993407
-2.64432216,3.36322189,0.11417142,0.66288912,1.70413788,0.30970181,0.05001132,0.05855599,1.51931382
-2.63831916,3.48748808,0.12055004,0.67957970,1.74539349,0.32306485,0.05085333,0.06189345,1.57693793
-2.63231616,3.60746617,0.12759946,0.69491376,1.78153672,0.33635414,0.05185273,0.06535410,1.63179052
-2.62631316,3.72130808,0.13529421,0.70865860,1.81186966,0.34937786,0.05301172,0.06887468,1.68293023
-2.62031016,3.82740936,0.14361317,0.72064666,1.83586966,0.36196326,0.05434109,0.07239155,1.72952117
-2.61430715,3.92446378,0.15254090,0.73078209,1.85320802,0.37396265,0.05586111,0.07584292,1.77085975
-2.60830415,4.01150463,0.16206825,0.73904386,1.86376006,0.38525828,0.05760213,0.07917094,1.80639601
-2.60230115,4.08793068,0.17219239,0.74548512,1.86760601,0.39576591,0.05960467,0.08232382,1.83574871
-2.59629815,4.15351581,0.18291601,0.75022906,1.86502304,0.40543677,0.06191908,0.08525756,1.85871342
-2.59029515,4.20840205,0.19424584,0.75346133,1.85646870,0.41425803,0.06460468,0.08793751,1.87526349
-2.58429215,4.25307636,0.20619051,0.75541963,1.84255691,0.42225148,0.06772847,0.09033947,1.88554384
-2.57828914,4.28833265,0.21875777,0.75638091,1.82402786,0.42947074,0.07136332,0.09245033,1.88985811
-2.57228614,4.31522088,0.23195117,0.75664692,1.80171323,0.43599692,0.07558587,0.09426831,1.88864973
-2.56628314,4.33498611,0.24576658,0.75652896,1.77649893,0.44193303,0.08047395,0.09580263,1.88247814
-2.56028014,4.34900047,0.26018842,0.75633249,1.74928689,0.44739749,0.08610393,0.09707267,1.87199120
-2.55427714,4.35869178,0.27518611,0.75634259,1.72095807,0.45251686,0.09254779,0.09810675,1.85789539
-2.54827414,4.36547224,0.29071076,0.75681079,1.69233839,0.45741839,0.09987025,0.09894043,1.84092510
-2.54227114,4.37067089,0.30669248,0.75794411,1.66416911,0.46222263,0.10812596,0.09961448,1.82181272
-2.53626813,4.37547325,0.32303840,0.75989676,1.63708298,0.46703646,0.11735693,0.10017272,1.80126073
-2.53026513,4.38087081,0.33963164,0.76276477,1.61158708,0.47194708,0.12759031,0.10065960,1.77991731
-2.52426213,4.38762294,0.35633142,0.76658384,1.58805282,0.47701703,0.13883662,0.10111788,1.75835623
-2.51825913,4.39623253,0.37297421,0.77133039,1.56671327,0.48228066,0.15108857,0.10158638,1.73706203
-2.51225613,4.40693641,0.38937623,0.77692558,1.54766744,0.48774218,0.16432044,0.10209797,1.71642084
-2.50625313,4.41971035,0.40533692,0.78324201,1.53089102,0.49337534,0.17848820,0.10267786,1.69671693
-2.50025013,4.43428781,0.42064362,0.79011261,1.51625243,0.49912477,0.19353027,0.10334229,1.67813492
-2.49424712,4.45019101,0.43507696,0.79734124,1.50353319,0.50490885,0.20936895,0.10409772,1.66076701
-2.48824412,4.46677194,0.44841704,0.80471415,1.49245109,0.51062398,0.22591239,0.10494047,1.64462468
-2.48224112,4.48326076,0.46044990,0.81201193,1.48268482,0.51614991,0.24305706,0.10585684,1.62965365
-2.47623812,4.49881860,0.47097413,0.81902102,1.47389864,0.52135588,0.26069056,0.10682378,1.61575122
-2.47023512,4.51259158,0.47980727,0.82554439,1.46576575,0.52610723,0.27869457,0.10780996,1.60278479
-2.46423212,4.52376305,0.48679169,0.83141078,1.45798925,0.53027201,0.29694781,0.10877717,1.59061028
-2.45822911,4.53160129,0.49179979,0.83648206,1.45031961,0.53372731,0.31532879,0.10968210,1.57908954
-2.45222611,4.53550006,0.49473806,0.84065850,1.44256817,0.53636503,0.33371821,0.11047827,1.56810566
-2.44622311,4.53501030,0.49555011,0.84388179,1.43461599,0.53809660,0.35200079,0.11111807,1.55757546
-2.44022011,4.52986150,0.49421832,0.84613565,1.42641817,0.53885662,0.37006648,0.11155483,1.54745863
-2.43421711,4.51997204,0.49076417,0.84744442,1.41800350,0.53860518,0.38781095,0.11174480,1.53776302
-2.42821411,4.50544861,0.48524723,0.84786946,1.40947005,0.53732876,0.40513535,0.11164892,1.52854627
-2.42221111,4.48657508,0.47776289,0.84750407,1.40097700,0.53503978,0.42194532,0.11123438,1.51991352
-2.41620810,4.46379220,0.46843898,0.84646705,1.39273362,0.53177482,0.43814947,0.11047591,1.51201187
-2.41020510,4.43766944,0.45743143,0.84489535,1.38498605,0.52759173,0.45365740,0.10935666,1.50502192
-2.40420210,4.40887121,0.44491926,0.84293636,1.37800285,0.52256579,0.46837748,0.10786876,1.49914694
-2.39819910,4.37811934,0.43109903,0.84074020,1.37206004,0.51678527,0.48221466,0.10601355,1.49460061
-2.39219610,4.34615424,0.41617911,0.83845244,1.36742647,0.51034649,0.49506858,0.10380142,1.49159383
-2.38619310,4.31369687,0.40037400,0.83620747,1.36435027,0.50334897,0.50683214,0.10125135,1.49032156
-2.38019010,4.28141351,0.38389879,0.83412307,1.36304680,0.49589062,0.51739094,0.09839024,1.49095024
-2.37418709,4.24988513,0.36696420,0.83229611,1.36368878,0.48806354,0.52662357,0.09525195,1.49360655
-2.36818409,4.21958269,0.34977216,0.83079964,1.36639859,0.47995039,0.53440313,0.09187622,1.49836796
-2.36218109,4.19084941,0.33251206,0.82968144,1.37124319,0.47162166,0.54059971,0.08830755,1.50525554
-2.35617809,4.16389056,0.31535791,0.82896388,1.37823142,0.46313394,0.54508419,0.08459396,1.51422924
-2.35017509,4.13877085,0.29846623,0.82864505,1.38731369,0.45452907,0.54773283,0.08078585,1.52518595
-2.34417209,4.11541906,0.28197473,0.82870102,1.39838378,0.44583437,0.54843286,0.07693489,1.53796014
-2.33816908,4.09363941,0.26600175,0.82908893,1.41128257,0.43706371,0.54708838,0.07309304,1.55232718
-2.33216608,4.07312855,0.25064637,0.82975075,1.42580322,0.42821936,0.54362665,0.06931168,1.56800909
-2.32616308,4.05349700,0.23598899,0.83061743,1.44169756,0.41929445,0.53800400,0.06564095,1.58468245
-2.32016008,4.03429385,0.22209236,0.83161319,1.45868341,0.41027583,0.53021134,0.06212917,1.60198807
-2.31415708,4.01503325,0.20900289,0.83265975,1.47645242,0.40114710,0.52027864,0.05882244,1.61954224
-2.30815408,3.99522141,0.19675209,0.83368032,1.49467827,0.39189171,0.50827816,0.05576442,1.63694900
-2.30215108,3.97438297,0.18535809,0.83460318,1.51302512,0.38249583,0.49432618,0.05299610,1.65381315
-2.29614807,3.95208569,0.17482715,0.83536475,1.53115610,0.37295088,0.47858304,0.05055573,1.66975354
-2.29014507,3.92796258,0.16515498,0.83591218,1.54874183,0.36325563,0.46125129,0.04847879,1.68441639
-2.28414207,3.90173107,0.15632797,0.83620540,1.56546903,0.35341770,0.44257210,0.04679786,1.69748820
-2.27813907,3.87320858,0.14832428,0.83621860,1.58104913,0.34345450,0.42282001,0.04554263,1.70870797
-2.27213607,3.84232458,0.14111472,0.83594138,1.59522704,0.33339359,0.40229609,0.04473964,1.71787846
-2.26613307,3.80912899,0.13466350,0.83537949,1.60778990,0.32327243,0.38131997,0.04441213,1.72487615
-2.26013007,3.77379703,0.12892893,0.83455533,1.61857590,0.31313769,0.36022090,0.04457965,1.72965965
-2.25412706,3.73663075,0.12386404,0.83350825,1.62748298,0.30304413,0.33932836,0.04525761,1.73227628
-2.24812406,3.69805740,0.11941715,0.83229464,1.63447714,0.29305312,0.31896254,0.04645675,1.73286653
-2.24212106,3.65862480,0.11553260,0.83098796,1.63960012,0.28323102,0.29942512,0.04818251,1.73166625
-2.23611806,3.61899388,0.11215141,0.82967856,1.64297600,0.27364741,0.28099064,0.05043426,1.72900609
-2.23011506,3.57992830,0.10921214,0.82847323,1.64481620,0.26437328,0.26389894,0.05320467,1.72530825
-2.22411206,3.54228137,0.10665182,0.82749447,1.64542238,0.25547928,0.24834878,0.05647888,1.72108010
-2.21810905,3.50697989,0.10440696,0.82687931,1.64518662,0.24703403,0.23449297,0.06023395,1.71690476
-2.21210605,3.47500512,0.10241465,0.82677750,1.64458836,0.23910260,0.22243512,0.06443821,1.71342840
-2.20610305,3.44737057,0.10061372,0.82734904,1.64418763,0.23174504,0.21222804,0.06905101,1.71134444
-2.20010005,3.42509675,0.09894587,0.82876083,1.64461414,0.22501516,0.20387387,0.07402246,1.71137469
-2.19409705,3.40918300,0.09735679,0.83118242,1.64655209,0.21895928,0.19732579,0.07929361,1.71424786
-2.18809405,3.40057655,0.09579710,0.83478086,1.65072069,0.21361522,0.19249131,0.08479682,1.72067571
-2.18209105,3.40013957,0.09422329,0.83971462,1.65785065,0.20901135,0.18923683,0.09045653,1.73132758
-2.17608804,3.40861471,0.09259838,0.84612673,1.66865705,0.20516567,0.18739343,0.09619030,1.74680385
-2.17008504,3.42659023,0.09089240,0.85413728,1.68380962,0.20208506,0.18676348,0.10191022,1.76760929
-2.16408204,3.45446596,0.08908271,0.86383563,1.70390108,0.19976459,0.18712806,0.10752456,1.79412735
-2.15807904,3.49242141,0.08715405,0.87527257,1.72941518,0.19818704,0.18825461,0.11293976,1.82659612
-2.15207604,3.54038771,0.08509837,0.88845284,1.76069563,0.19732253,0.18990486,0.11806253,1.86508747
-2.14607304,3.59802492,0.08291459,0.90332843,1.79791751,0.19712842,0.19184259,0.12280211,1.90949014
-2.14007004,3.66470634,0.08060804,0.91979306,1.84106284,0.19754958,0.19384100,0.12707264,1.95949798
-2.13406703,3.73951143,0.07818994,0.93767840,1.88990169,0.19851885,0.19568959,0.13079532,2.01460414
-2.12806403,3.82122849,0.07567664,0.95675218,1.94398034,0.19995809,0.19720016,0.13390062,2.07410219
-2.12206103,3.90836812,0.07308897,0.97671870,2.00261756,0.20177951,0.19821191,0.13633017,2.13709443
-2.11605803,3.99918812,0.07045147,0.99722197,2.06490990,0.20388756,0.19859551,0.13803834,2.20250794
-2.11005503,4.09172971,0.06779162,1.01785146,2.12974633,0.20618115,0.19825593,0.13899352,2.26911807
-2.10405203,4.18386472,0.06513921,1.03815061,2.19583241,0.20855639,0.19713415,0.13917896,2.33557925
-2.09804902,4.27335273,0.06252566,1.05762786,2.26172331,0.21090949,0.19520758,0.13859319,2.40046217
-2.09204602,4.35790636,0.05998343,1.07576995,2.32586489,0.21314008,0.19248938,0.13724994,2.46229650
-2.08604302,4.43526283,0.05754543,1.09205713,2.38664139,0.21515445,0.18902666,0.13517772,2.51961755
-2.08004002,4.50325888,0.05524458,1.10597958,2.44242785,0.21686885,0.18489768,0.13241893,2.57101532
-2.07403702,4.55990641,0.05311326,1.11705456,2.49164535,0.21821261,0.18020829,0.12902862,2.61518418
-2.06803402,4.60346541,0.05118290,1.12484349,2.53281649,0.21913080,0.17508758,0.12507299,2.65097098
-2.06203102,4.63251118,0.04948345,1.12896820,2.56461889,0.21958654,0.16968309,0.12062764,2.67741976
-2.05602801,4.64599260,0.04804292,1.12912569,2.58593415,0.21956254,0.16415574,0.11577562,2.69381099
-2.05002501,4.64327865,0.04688686,1.12510054,2.59589021,0.21906199,0.15867453,0.11060552,2.69969364
-2.04402201,4.62419089,0.04603784,1.11677455,2.59389492,0.21810863,0.15341133,0.10520941,2.69490840
-2.03801901,4.58902001,0.04551484,1.10413286,2.57965952,0.21674589,0.14853586,0.09968094,2.67960102
-2.03201601,4.53852537,0.04533272,1.08726649,2.55321073,0.21503537,0.14421091,0.09411345,2.65422490
-2.02601301,4.47391722,0.04550161,1.06637088,2.51489105,0.21305437,0.14058812,0.08859832,2.61953257
-2.02001001,4.39682207,0.04602636,1.04174057,2.46534730,0.21089288,0.13780418,0.08322337,2.57655632
-2.01400700,4.30923239,0.04690609,1.01376020,2.40550783,0.20864993,0.13597764,0.07807156,2.52657852
-2.00800400,4.21344269,0.04813373,0.98289220,2.33654977,0.20642967,0.13520637,0.07321980,2.47109267
-2.00200100,4.11197436,0.04969575,0.94966166,2.25985762,0.20433715,0.13556559,0.06873801,2.41175679
-1.99599800,4.00749263,0.05157205,0.91463917,2.17697537,0.20247414,0.13710662,0.06468827,2.35034073
-1.98999500,3.90271865,0.05373598,0.87842229,2.08955403,0.20093517,0.13985615,0.06112422,2.28866954
-1.98399200,3.80034052,0.05615461,0.84161640,1.99929718,0.19980390,0.14381619,0.05809055,2.22856499
-1.97798899,3.70292661,0.05878919,0.80481595,1.90790660,0.19915002,0.14896442,0.05562267,2.17178743
-1.97198599,3.61284449,0.06159583,0.76858667,1.81703031,0.19902679,0.15525524,0.05374643,2.11998012
-1.96598299,3.53218861,0.06452648,0.73344957,1.72821500,0.19946932,0.16262107,0.05247806,2.07461799
-1.95997999,3.46271904,0.06752995,0.69986732,1.64286445,0.20049367,0.17097422,0.05182416,2.03696271
-1.95397699,3.40581362,0.07055331,0.66823341,1.56220541,0.20209674,0.18020903,0.05178180,2.00802538
-1.94797399,3.36243467,0.07354327,0.63886447,1.48726176,0.20425692,0.19020435,0.05233881,1.98853832
-1.94197099,3.33311128,0.07644776,0.61199596,1.41883753,0.20693549,0.20082636,0.05347420,1.97893658
-1.93596798,3.31793747,0.07921747,0.58778104,1.35750889,0.21007872,0.21193156,0.05515868,1.97934985
-1.92996498,3.31658575,0.08180754,0.56629281,1.30362495,0.21362043,0.22336995,0.05735544,1.98960491
-1.92396198,3.32833535,0.08417898,0.54752927,1.25731670,0.21748501,0.23498844,0.06002102,2.00923836
-1.91795898,3.35211388,0.08630018,0.53142106,1.21851328,0.22159080,0.24663427,0.06310638,2.03751931
-1.91195598,3.38655047,0.08814812,0.51784107,1.18696463,0.22585357,0.25815848,0.06655818,2.07348103
-1.90595298,3.43003863,0.08970940,0.50661590,1.16226919,0.23019007,0.26941934,0.07032006,2.11596063
-1.89994997,3.48080633,0.09098107,0.49753814,1.14390534,0.23452151,0.28028562,0.07433417,2.16364529
-1.89394697,3.53699071,0.09197111,0.49037934,1.13126534,0.23877690,0.29063967,0.07854264,2.21512352
-1.88794397,3.59671501,0.09269865,0.48490287,1.12369026,0.24289597,0.30038012,0.08288908,2.26893965
-1.88194097,3.65816462,0.09319378,0.48087626,1.12050471,0.24683183,0.30942418,0.08732002,2.32364969
-1.87593797,3.71965981,0.09349717,0.47808256,1.12105004,0.25055308,0.31770937,0.09178614,2.37787643
-1.86993497,3.77972232,0.09365921,0.47633032,1.12471483,0.25404536,0.32519464,0.09624339,2.43036190
-1.86393197,3.83713339,0.09373893,0.47546187,1.13096175,0.25731234,0.33186071,0.10065374,2.48001507
-1.85792896,3.89098089,0.09380257,0.47535963,1.13934989,0.26037594,0.33770971,0.10498564,2.52595311
-1.85192596,3.94069389,0.09392185,0.47595035,1.14955178,0.26327596,0.34276397,0.10921413,2.56753432
-1.84592296,3.98606305,0.09417208,0.47720706,1.16136469,0.26606894,0.34706403,0.11332051,2.60438160
-1.83991996,4.02724598,0.09462997,0.47914899,1.17471589,0.26882627,0.35066592,0.11729172,2.63639537
-1.83391696,4.06475731,0.09537133,0.48183920,1.18966178,0.27163168,0.35363775,0.12111934,2.66375536
-1.82791396,4.09944370,0.09646868,0.48538044,1.20638092,0.27457811,0.35605590,0.12479828,2.68691109
-1.82191096,4.13244480,0.09798885,0.48990919,1.22516155,0.27776404,0.35800074,0.12832533,2.70656157
-1.81590795,4.16514160,0.09999056,0.49558832,1.24638385,0.28128939,0.35955230,0.13169756,2.72362485
-1.80990495,4.19909444,0.10252216,0.50259864,1.27049797,0.28525120,0.36078603,0.13491074,2.73919877
-1.80390195,4.23597298,0.10561962,0.51112968,1.29799851,0.28973916,0.36176885,0.13795790,2.75451448
-1.79789895,4.27748130,0.10930466,0.52137014,1.32939660,0.29483123,0.36255569,0.14082811,2.77088476
-1.79189595,4.32528093,0.11358340,0.53349824,1.36519064,0.30058956,0.36318682,0.14350554,2.78964901
-1.78589295,4.38091510,0.11844529,0.54767244,1.40583687,0.30705674,0.36368599,0.14596904,2.81211733
-1.77988994,4.44573701,0.12386264,0.56402274,1.45172076,0.31425277,0.36405955,0.14819208,2.83951563
-1.77388694,4.52084505,0.12979055,0.58264291,1.50313050,0.32217268,0.36429660,0.15014321,2.87293398
-1.76788394,4.60702704,0.13616751,0.60358374,1.56023335,0.33078508,0.36437010,0.15178707,2.91327984
-1.76188094,4.70471554,0.14291644,0.62684757,1.62305576,0.34003153,0.36423892,0.15308569,2.96123781
-1.75587794,4.81395540,0.14994634,0.65238423,1.69146793,0.34982701,0.36385062,0.15400027,3.01723710
