energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.80790395,1.49614237,0.29433717,0.83807061,0.00022167,0.18973883,0.01727122,0.11468049,0.55771244,0.22324128
-5.80190095,1.54182674,0.30810227,0.86421616,0.00024776,0.19218915,0.01796684,0.12007986,0.57222253,0.22945703
-5.79589795,1.59231101,0.32291766,0.89369372,0.00027603,0.19529976,0.01865085,0.12575010,0.58934656,0.23615996
-5.78989495,1.64637350,0.33850073,0.92586062,0.00030622,0.19889199,0.01930789,0.13158925,0.60849728,0.24316428
-5.78389195,1.70280663,0.35456205,0.96006673,0.00033799,0.20279516,0.01992380,0.13749573,0.62907885,0.25029131
-5.77788894,1.76043252,0.37081049,0.99566246,0.00037097,0.20684905,0.02048582,0.14336953,0.65049585,0.25737158
-5.77188594,1.81811740,0.38695842,1.03200664,0.00040477,0.21090598,0.02098275,0.14911344,0.67216201,0.26424651
-5.76588294,1.87478511,0.40272692,1.06847427,0.00043892,0.21483240,0.02140500,0.15463430,0.69350885,0.27076992
-5.75987994,1.92942985,0.41785097,1.10446440,0.00047297,0.21851024,0.02174471,0.15984435,0.71399403,0.27680919
-5.75387694,1.98112838,0.43208452,1.13940830,0.00050642,0.22183771,0.02199576,0.16466260,0.73310953,0.28224625
-5.74787394,2.02905176,0.44520543,1.17277778,0.00053878,0.22472983,0.02215383,0.16901624,0.75038947,0.28697840
-5.74187094,2.07247666,0.45702014,1.20409382,0.00056959,0.22711870,0.02221632,0.17284216,0.76541765,0.29091897
-5.73586793,2.11079630,0.46736812,1.23293530,0.00059842,0.22895337,0.02218241,0.17608836,0.77783455,0.29399788
-5.72986493,2.14353067,0.47612574,1.25894776,0.00062489,0.23019959,0.02205291,0.17871539,0.78734372,0.29616203
-5.72386193,2.17033584,0.48320972,1.28185167,0.00064869,0.23083925,0.02183029,0.18069770,0.79371737,0.29737568
-5.71785893,2.19101192,0.48857985,1.30145009,0.00066962,0.23086973,0.02151852,0.18202472,0.79680098,0.29762062
-5.71185593,2.20550908,0.49224088,1.31763513,0.00068759,0.23030303,0.02112301,0.18270187,0.79651660,0.29689623
-5.70585293,2.21393125,0.49424348,1.33039287,0.00070261,0.22916473,0.02065046,0.18275111,0.79286473,0.29521937
-5.69984992,2.21653668,0.49468407,1.33980609,0.00071486,0.22749283,0.02010877,0.18221117,0.78592449,0.29262394
-5.69384692,2.21373506,0.49370343,1.34605469,0.00072466,0.22533648,0.01950689,0.18113737,0.77585195,0.28916031
-5.68784392,2.20608057,0.49148408,1.34941315,0.00073248,0.22275449,0.01885463,0.17960086,0.76287636,0.28489436
-5.68184092,2.19426066,0.48824618,1.35024501,0.00073895,0.21981375,0.01816253,0.17768740,0.74729443,0.27990618
-5.67583792,2.17908040,0.48424221,1.34899408,0.00074484,0.21658751,0.01744167,0.17549554,0.72946245,0.27428851
-5.66983492,2.16144246,0.47975026,1.34617264,0.00075105,0.21315357,0.01670347,0.17313436,0.70978654,0.26814477
-5.66383192,2.14232300,0.47506613,1.34234654,0.00075861,0.20959229,0.01595954,0.17072059,0.68871109,0.26158687
-5.65782891,2.12274412,0.47049446,1.33811788,0.00076866,0.20598465,0.01522143,0.16837546,0.66670589,0.25473268
-5.65182591,2.10374353,0.46633901,1.33410543,0.00078240,0.20241018,0.01450050,0.16622110,0.64425213,0.24770349
-5.64582291,2.08634239,0.46289252,1.33092384,0.00080110,0.19894499,0.01380772,0.16437680,0.62182788,0.24062115
-5.63981991,2.07151257,0.46042634,1.32916200,0.00082601,0.19565988,0.01315346,0.16295520,0.59989356,0.23360548
-5.63381691,2.06014440,0.45918040,1.32936164,0.00085841,0.19261853,0.01254743,0.16205855,0.57887791,0.22677153
-5.62781391,2.05301629,0.45935370,1.33199695,0.00089948,0.18987592,0.01199847,0.16177516,0.55916498,0.22022726
-5.62181091,2.05076755,0.46109589,1.33745611,0.00095033,0.18747708,0.01151447,0.16217635,0.54108279,0.21407139
-5.61580790,2.05387545,0.46450027,1.34602551,0.00101195,0.18545602,0.01110230,0.16331378,0.52489405,0.20839169
-5.60980490,2.06263782,0.46959860,1.35787745,0.00108514,0.18383514,0.01076777,0.16521759,0.51078923,0.20326367
-5.60380190,2.07716189,0.47635791,1.37306196,0.00117052,0.18262492,0.01051559,0.16789521,0.49888250,0.19874982
-5.59779890,2.09736013,0.48467975,1.39150308,0.00126848,0.18182409,0.01034935,0.17133105,0.48921049,0.19489930
-5.59179590,2.12295344,0.49440178,1.41300015,0.00137915,0.18142011,0.01027160,0.17548704,0.48173398,0.19174817
-5.58579290,2.15348165,0.50530195,1.43723387,0.00150239,0.18139010,0.01028386,0.18030410,0.47634255,0.18932003
-5.57978989,2.18832127,0.51710502,1.46377727,0.00163775,0.18170205,0.01038668,0.18570436,0.47286167,0.18762710
-5.57378689,2.22670958,0.52949144,1.49211114,0.00178452,0.18231631,0.01057970,0.19159419,0.47106221,0.18667166
-5.56778389,2.26777445,0.54210803,1.52164333,0.00194168,0.18318732,0.01086174,0.19786790,0.47067173,0.18644766
-5.56178089,2.31056848,0.55458033,1.55173128,0.00210791,0.18426542,0.01123085,0.20441178,0.47138706,0.18694252
-5.55577789,2.35410611,0.56652598,1.58170680,0.00228164,0.18549872,0.01168441,0.21110860,0.47288765,0.18813894
-5.54977489,2.39740217,0.57756855,1.61090206,0.00246106,0.18683494,0.01221911,0.21784211,0.47484898,0.19001657
-5.54377189,2.43951007,0.58735144,1.63867575,0.00264415,0.18822312,0.01283107,0.22450149,0.47695565,0.19255358
-5.53776888,2.47955797,0.59555097,1.66443812,0.00282875,0.18961509,0.01351583,0.23098542,0.47891332,0.19572790
-5.53176588,2.51678146,0.60188827,1.68767402,0.00301255,0.19096672,0.01426835,0.23720579,0.48045923,0.19951813
-5.52576288,2.55055103,0.60613940,1.70796262,0.00319323,0.19223889,0.01508310,0.24309063,0.48137083,0.20390404
-5.51975988,2.58039346,0.60814321,1.72499316,0.00336845,0.19339808,0.01595399,0.24858636,0.48147227,0.20886675
-5.51375688,2.60600595,0.60780670,1.73857597,0.00353593,0.19441670,0.01687443,0.25365908,0.48063850,0.21438843
-5.50775388,2.62726275,0.60510749,1.74864821,0.00369351,0.19527312,0.01783737,0.25829505,0.47879708,0.22045167
-5.50175088,2.64421401,0.60009355,1.75527426,0.00383924,0.19595146,0.01883529,0.26250020,0.47592766,0.22703865
-5.49574787,2.65707717,0.59288006,1.75864077,0.00397135,0.19644118,0.01986034,0.26629887,0.47205946,0.23413004
-5.48974487,2.66622167,0.58364380,1.75904671,0.00408839,0.19673659,0.02090438,0.26973170,0.46726693,0.24170384
-5.48374187,2.67214797,0.57261516,1.75688907,0.00418919,0.19683631,0.02195910,0.27285306,0.46166406,0.24973430
-5.47773887,2.67546208,0.56006853,1.75264495,0.00427292,0.19674283,0.02301623,0.27572795,0.45539777,0.25819094
-5.47173587,2.67684726,0.54631124,1.74685115,0.00433912,0.19646206,0.02406769,0.27842864,0.44864074,0.26703785
-5.46573287,2.67703446,0.53167195,1.74008214,0.00438766,0.19600322,0.02510581,0.28103133,0.44158428,0.27623335
-5.45972986,2.67677296,0.51648874,1.73292782,0.00441875,0.19537878,0.02612354,0.28361279,0.43443146,0.28573002
-5.45372686,2.67680288,0.50109778,1.72597194,0.00443296,0.19460474,0.02711473,0.28624743,0.42739109,0.29547523
-5.44772386,2.67783072,0.48582279,1.71977233,0.00443111,0.19370101,0.02807429,0.28900463,0.42067257,0.30541204
-5.44172086,2.68050911,0.47096595,1.71484372,0.00441433,0.19269205,0.02899848,0.29194664,0.41448200,0.31548054
-5.43571786,2.68542120,0.45680035,1.71164395,0.00438393,0.19160758,0.02988500,0.29512707,0.40901954,0.32561949
-5.42971486,2.69307045,0.44356445,1.71056386,0.00434140,0.19048334,0.03073314,0.29858984,0.40447801,0.33576820
-5.42371186,2.70387538,0.43145836,1.71192114,0.00428834,0.18936188,0.03154384,0.30236884,0.40104272,0.34586844
-5.41770885,2.71816922,0.42064214,1.71595806,0.00422643,0.18829312,0.03231966,0.30648791,0.39889216,0.35586638
-5.41170585,2.73620381,0.41123587,1.72284286,0.00415737,0.18733479,0.03306469,0.31096133,0.39819949,0.36571429
-5.40570285,2.75815670,0.40332124,1.73267422,0.00408280,0.18655260,0.03378433,0.31579459,0.39913450,0.37537192
-5.39969985,2.78414067,0.39694449,1.74548823,0.00400433,0.18602000,0.03448505,0.32098530,0.40186554,0.38480747
-5.39369685,2.81421448,0.39212020,1.76126721,0.00392343,0.18581762,0.03517407,0.32652425,0.40656141,0.39399804
-5.38769385,2.84839380,0.38883571,1.77994945,0.00384147,0.18603230,0.03585892,0.33239635,0.41339264,0.40292956
-5.38169085,2.88666140,0.38705577,1.80143922,0.00375967,0.18675574,0.03654705,0.33858150,0.42253198,0.41159613
-5.37568784,2.92897573,0.38672713,1.82561632,0.00367907,0.18808268,0.03724535,0.34505536,0.43415392,0.41999891
-5.36968484,2.97527737,0.38778269,1.85234455,0.00360057,0.19010889,0.03795971,0.35178979,0.44843307,0.42814455
-5.36368184,3.02549292,0.39014519,1.88147862,0.00352493,0.19292878,0.03869464,0.35875320,0.46554120,0.43604336
-5.35767884,3.07953623,0.39373012,1.91286926,0.00345277,0.19663285,0.03945287,0.36591071,0.48564306,0.44370725
-5.35167584,3.13730696,0.39844792,1.94636628,0.00338463,0.20130497,0.04023514,0.37322413,0.50889098,0.45114775
-5.34567284,3.19868699,0.40420540,1.98181969,0.00332094,0.20701966,0.04103996,0.38065198,0.53541836,0.45837410
-5.33966983,3.26353483,0.41090643,2.01907893,0.00326215,0.21383938,0.04186359,0.38814939,0.56533220,0.46539159
-5.33366683,3.33167884,0.41845210,2.05799060,0.00320869,0.22181186,0.04270011,0.39566822,0.59870510,0.47220033
-5.32766383,3.40290969,0.42674044,2.09839493,0.00316108,0.23096770,0.04354154,0.40315723,0.63556679,0.47879444
-5.32166083,3.47697290,0.43566585,2.14012146,0.00311992,0.24131808,0.04437819,0.41056246,0.67589568,0.48516169
-5.31565783,3.55356186,0.44511853,2.18298451,0.00308600,0.25285288,0.04519896,0.41782785,0.71961088,0.49128372
-5.30965483,3.63231204,0.45498394,2.22677862,0.00306031,0.26553902,0.04599186,0.42489611,0.76656491,0.49713653
-5.30365183,3.71279685,0.46514260,2.27127465,0.00304406,0.27931925,0.04674448,0.43170978,0.81653761,0.50269148
-5.29764882,3.79452546,0.47547024,2.31621687,0.00303878,0.29411140,0.04744448,0.43821249,0.86923172,0.50791644
-5.29164582,3.87694308,0.48583842,2.36132123,0.00304624,0.30980807,0.04808014,0.44435038,0.92427036,0.51277710
-5.28564282,3.95943361,0.49611570,2.40627526,0.00306855,0.32627688,0.04864082,0.45007360,0.98119691,0.51723834
-5.27963982,4.04132519,0.50616932,2.45073971,0.00310811,0.34336136,0.04911734,0.45533780,1.03947741,0.52126545
-5.27363682,4.12189834,0.51586737,2.49435201,0.00316756,0.36088239,0.04950233,0.46010559,1.09850585,0.52482522
-5.26763382,4.20039680,0.52508144,2.53673164,0.00324978,0.37864045,0.04979045,0.46434783,1.15761229,0.52788682
-5.26163082,4.27604109,0.53368949,2.57748727,0.00335777,0.39641844,0.04997849,0.46804478,1.21607395,0.53042236
-5.25562781,4.34804425,0.54157896,2.61622559,0.00349461,0.41398529,0.05006542,0.47118695,1.27312898,0.53240728
-5.24962481,4.41562974,0.54864992,2.65256152,0.00366332,0.43110025,0.05005222,0.47377572,1.32799282,0.53382054
-5.24362181,4.47805097,0.55481807,2.68612950,0.00386674,0.44751779,0.04994176,0.47582358,1.37987650,0.53464455
-5.23761881,4.53461174,0.56001748,2.71659541,0.00410739,0.46299301,0.04973852,0.47735408,1.42800656,0.53486520
-5.23161581,4.58468722,0.56420287,2.74366864,0.00438733,0.47728756,0.04944823,0.47840142,1.47164584,0.53447175
-5.22561281,4.62774437,0.56735140,2.76711378,0.00470799,0.49017571,0.04907758,0.47900967,1.51011430,0.53345688
-5.21960980,4.66336114,0.56946367,2.78676119,0.00507003,0.50145052,0.04863380,0.47923169,1.54280925,0.53181684
-5.21360680,4.69124337,0.57056404,2.80251609,0.00547319,0.51092985,0.04812436,0.47912773,1.56922397,0.52955176
-5.20760380,4.71123849,0.57070014,2.81436531,0.00591616,0.51846195,0.04755661,0.47876374,1.58896404,0.52666617
-5.20160080,4.72334524,0.56994153,2.82238134,0.00639652,0.52393043,0.04693749,0.47820937,1.60176051,0.52316958
-5.19559780,4.72771842,0.56837761,2.82672331,0.00691062,0.52725840,0.04627335,0.47753589,1.60747945,0.51907732
-5.18959480,4.72466837,0.56611481,2.82763438,0.00745357,0.52841145,0.04556980,0.47681383,1.60612716,0.51441123
-5.18359180,4.71465469,0.56327318,2.82543576,0.00801930,0.52739952,0.04483153,0.47611064,1.59785103,0.50920045
-5.17758879,4.69827417,0.55998261,2.82051712,0.00860057,0.52427737,0.04406239,0.47548836,1.58293561,0.50348202
-5.17158579,4.67624347,0.55637870,2.81332398,0.00918914,0.51914369,0.04326535,0.47500134,1.56179439,0.49730127
-5.16558279,4.64937685,0.55259872,2.80434239,0.00977590,0.51213876,0.04244261,0.47469429,1.53495729,0.49071200
-5.15957979,4.61856029,0.54877759,2.79408162,0.01035112,0.50344090,0.04159567,0.47460059,1.50305462,0.48377631
-5.15357679,4.58472292,0.54504441,2.78305575,0.01090470,0.49326163,0.04072555,0.47474116,1.46679810,0.47656412
-5.14757379,4.54880738,0.54151949,2.77176499,0.01142646,0.48183991,0.03983290,0.47512377,1.42695976,0.46915240
-5.14157079,4.51174051,0.53831219,2.76067779,0.01190647,0.46943558,0.03891820,0.47574316,1.38434971,0.46162413
-5.13556778,4.47440601,0.53551962,2.75021461,0.01233535,0.45632229,0.03798189,0.47658176,1.33979357,0.45406704
-5.12956478,4.43762026,0.53322641,2.74073421,0.01270464,0.44278020,0.03702459,0.47761127,1.29411057,0.44657224
-5.12356178,4.40211279,0.53150537,2.73252317,0.01300708,0.42908873,0.03604723,0.47879489,1.24809311,0.43923281
-5.11755878,4.36851190,0.53041914,2.72578912,0.01323689,0.41551958,0.03505114,0.48009024,1.20248843,0.43214238
-5.11155578,4.33733628,0.53002269,2.72065793,0.01339002,0.40233031,0.03403823,0.48145287,1.15798304,0.42539386
-5.10555278,4.30899250,0.53036642,2.71717490,0.01346433,0.38975865,0.03301099,0.48284010,1.11519022,0.41907828
-5.09954977,4.28377811,0.53149962,2.71530961,0.01345968,0.37801766,0.03197264,0.48421506,1.07464077,0.41328386
-5.09354677,4.26188967,0.53347410,2.71496406,0.01337804,0.36729187,0.03092709,0.48555066,1.03677713,0.40809518
-5.08754377,4.24343466,0.53634753,2.71598327,0.01322339,0.35773452,0.02987900,0.48683318,1.00195059,0.40359257
-5.08154077,4.22844591,0.54018622,2.71816769,0.01300167,0.34946567,0.02883375,0.48806534,0.97042147,0.39985158
-5.07553777,4.21689726,0.54506706,2.72128632,0.01272060,0.34257149,0.02779741,0.48926839,0.94236175,0.39694240
-5.06953477,4.20871885,0.55107827,2.72508985,0.01238947,0.33710428,0.02677669,0.49048324,0.91785978,0.39492939
-5.06353177,4.20381073,0.55831871,2.72932269,0.01201882,0.33308341,0.02577882,0.49177021,0.89692653,0.39387027
-5.05752876,4.20205361,0.56689571,2.73373337,0.01162012,0.33049690,0.02481152,0.49320752,0.87950298,0.39381527
-5.05152576,4.20331575,0.57692125,2.73808258,0.01120547,0.32930351,0.02388280,0.49488828,0.86546804,0.39480588
-5.04552276,4.20745547,0.58850647,2.74214851,0.01078715,0.32943526,0.02300085,0.49691619,0.85464678,0.39687335
-5.03951976,4.21431909,0.60175488,2.74572929,0.01037730,0.33080026,0.02217387,0.49940005,0.84681846,0.40003685
-5.03351676,4.22373442,0.61675427,2.74864256,0.00998753,0.33328565,0.02140988,0.50244716,0.84172426,0.40430137
-5.02751376,4.23550043,0.63356784,2.75072249,0.00962860,0.33676066,0.02071655,0.50615621,0.83907441,0.40965537
-5.02151076,4.24937396,0.65222491,2.75181457,0.00931011,0.34107958,0.02010093,0.51060969,0.83855475,0.41606836
-5.01550775,4.26505465,0.67271175,2.75176885,0.00904022,0.34608475,0.01956928,0.51586643,0.83983251,0.42348848
-5.00950475,4.28216938,0.69496304,2.75043220,0.00882548,0.35160938,0.01912686,0.52195464,0.84256161,0.43184033
-5.00350175,4.30025773,0.71885458,2.74764037,0.00867061,0.35748028,0.01877768,0.52886585,0.84638735,0.44102314
-4.99749875,4.31875985,0.74419768,2.74321061,0.00857845,0.36352044,0.01852431,0.53655015,0.85095060,0.45090955
-4.99149575,4.33700797,0.77073588,2.73693538,0.00854991,0.36955156,0.01836771,0.54491312,0.85589177,0.46134511
-4.98549275,4.35422293,0.79814417,2.72857791,0.00858395,0.37539638,0.01830707,0.55381455,0.86085455,0.47214870
-4.97948974,4.36951630,0.82603124,2.71786993,0.00867768,0.38088105,0.01833968,0.56306943,0.86548954,0.48311401
-4.97348674,4.38189890,0.85394470,2.70451201,0.00882646,0.38583741,0.01846085,0.57245094,0.86945790,0.49401213
-4.96748374,4.39029575,0.88137941,2.68817664,0.00902409,0.39010524,0.01866388,0.58169561,0.87243511,0.50459525
-4.96148074,4.39356743,0.90778872,2.66851396,0.00926296,0.39353448,0.01894011,0.59051049,0.87411480,0.51460156
-4.95547774,4.39053717,0.93259820,2.64516020,0.00953431,0.39598750,0.01927896,0.59858193,0.87421273,0.52376105
-4.94947474,4.38002287,0.95522161,2.61774834,0.00982852,0.39734129,0.01966812,0.60558580,0.87247078,0.53180230
-4.94347174,4.36087276,0.97507820,2.58592060,0.01013533,0.39748957,0.02009372,0.61119854,0.86866112,0.53845977
-4.93746873,4.33200343,0.99161101,2.54934228,0.01044417,0.39634483,0.02054065,0.61510867,0.86259012,0.54348157
-4.93146573,4.29243842,1.00430504,2.50771632,0.01074442,0.39384025,0.02099286,0.61702824,0.85410218,0.54663727
-4.92546273,4.24134580,1.01270472,2.46079780,0.01102573,0.38993126,0.02143373,0.61670361,0.84308326,0.54772541
-4.91945973,4.17807290,1.01642994,2.40840782,0.01127825,0.38459698,0.02184654,0.61392511,0.82946382,0.54658044
-4.91345673,4.10217681,1.01518962,2.35044609,0.01149293,0.37784114,0.02221486,0.60853524,0.81322122,0.54307881
-4.90745373,4.01344882,1.00879263,2.28690145,0.01166172,0.36969265,0.02252305,0.60043488,0.79438132,0.53714378
-4.90145073,3.91193200,0.99715514,2.21785998,0.01177777,0.36020559,0.02275670,0.58958737,0.77301911,0.52874883
-4.89544772,3.79793064,0.98030446,2.14351005,0.01183559,0.34945878,0.02290304,0.57602021,0.74925836,0.51791949
-4.88944472,3.67201131,0.95837883,2.06414425,0.01183116,0.33755461,0.02295139,0.55982445,0.72327015,0.50473344
-4.88344172,3.53499519,0.93162360,1.98015770,0.01176203,0.32461743,0.02289345,0.54115174,0.69527022,0.48931891
-4.87743872,3.38794195,0.90038360,1.89204305,0.01162731,0.31079130,0.02272357,0.52020923,0.66551520,0.47185133
-4.87143572,3.23212586,0.86509237,1.80038203,0.01142768,0.29623725,0.02243898,0.49725271,0.63429769,0.45254855
-4.86543272,3.06900494,0.82625867,1.70583402,0.01116533,0.28113006,0.02203984,0.47257819,0.60194048,0.43166469
-4.85942971,2.90018453,0.78445085,1.60912194,0.01084383,0.26565472,0.02152928,0.44651241,0.56878971,0.40948287
-4.85342671,2.72737670,0.74027982,1.51101608,0.01046801,0.25000254,0.02091328,0.41940277,0.53520757,0.38630732
-4.84742371,2.55235704,0.69438139,1.41231641,0.01004381,0.23436718,0.02020054,0.39160704,0.50156444,0.36245487
-4.84142071,2.37692067,0.64739864,1.31383405,0.00957806,0.21894061,0.01940218,0.36348329,0.46823081,0.33824657
-4.83541771,2.20283891,0.59996507,1.21637268,0.00907830,0.20390916,0.01853144,0.33538053,0.43556933,0.31399936
-4.82941471,2.03181839,0.55268913,1.12071050,0.00855254,0.18944976,0.01760331,0.30763032,0.40392704,0.29001838
-4.82341171,1.86546377,0.50614056,1.02758334,0.00800910,0.17572651,0.01663412,0.28053957,0.37362819,0.26659008
-4.81740870,1.70524537,0.46083909,0.93766967,0.00745633,0.16288757,0.01564107,0.25438486,0.34496775,0.24397629
-4.81140570,1.55247248,0.41724561,0.85157771,0.00690252,0.15106269,0.01464188,0.22940827,0.31820584,0.22240950
-4.80540270,1.40827309,0.37575600,0.76983529,0.00635565,0.14036102,0.01365429,0.20581479,0.29356325,0.20208936
-4.79939970,1.27358010,0.33669762,0.69288239,0.00582329,0.13086974,0.01269574,0.18377125,0.27121800,0.18318046
-4.79339670,1.14912423,0.30032828,0.62106675,0.00531250,0.12265308,0.01178299,0.16340667,0.25130327,0.16581137
-4.78739370,1.03543317,0.26683756,0.55464221,0.00482972,0.11575203,0.01093181,0.14481383,0.23390644,0.15007488
-4.78139070,0.93283658,0.23635006,0.49376988,0.00438075,0.11018462,0.01015675,0.12805190,0.21906937,0.13602924
-4.77538769,0.84147619,0.20893031,0.43852177,0.00397067,0.10594665,0.00947097,0.11314980,0.20678989,0.12370039
-4.76938469,0.76132021,0.18458894,0.38888655,0.00360391,0.10301303,0.00888600,0.10011015,0.19702424,0.11308485
-4.76338169,0.69218101,0.16328965,0.34477702,0.00328419,0.10133953,0.00841174,0.08891349,0.18969051,0.10415323
-4.75737869,0.63373529,0.14495662,0.30603899,0.00301463,0.10086485,0.00805633,0.07952254,0.18467295,0.09685409
-4.75137569,0.58554567,0.12948208,0.27246096,0.00279769,0.10151311,0.00782610,0.07188635,0.18182677,0.09111802
-4.74537269,0.54708276,0.11673353,0.24378428,0.00263530,0.10319651,0.00772560,0.06594404,0.18098355,0.08686174
-4.73936968,0.51774702,0.10656063,0.21971335,0.00252884,0.10581810,0.00775754,0.06162809,0.18195688,0.08399217
-4.73336668,0.49688963,0.09880124,0.19992555,0.00247916,0.10927476,0.00792282,0.05886710,0.18454815,0.08241014
-4.72736368,0.48383174,0.09328676,0.18408056,0.00248663,0.11345997,0.00822048,0.05758780,0.18855223,0.08201396
-4.72136068,0.47788175,0.08984646,0.17182885,0.00255110,0.11826660,0.00864774,0.05771649,0.19376297,0.08270244
-4.71535768,0.47835018,0.08831098,0.16281919,0.00267192,0.12358944,0.00919998,0.05917979,0.19997822,0.08437758
-4.70935468,0.48456211,0.08851479,0.15670507,0.00284786,0.12932745,0.00987070,0.06190476,0.20700439,0.08694673
-4.70335168,0.49586701,0.09029799,0.15315003,0.00307713,0.13538569,0.01065154,0.06581863,0.21466023,0.09032431
-4.69734867,0.51164610,0.09350726,0.15183181,0.00335726,0.14167676,0.01153230,0.07084803,0.22277992,0.09443309
-4.69134567,0.53131743,0.09799627,0.15244558,0.00368511,0.14812188,0.01250097,0.07691799,0.23121523,0.09920501
-4.68534267,0.55433888,0.10362564,0.15470615,0.00405679,0.15465145,0.01354378,0.08395081,0.23983692,0.10458169
-4.67933967,0.58020954,0.11026259,0.15834939,0.00446762,0.16120514,0.01464529,0.09186495,0.24853513,0.11051458
-4.67333667,0.60846963,0.11778047,0.16313308,0.00491213,0.16773158,0.01578860,0.10057404,0.25721909,0.11696485
-4.66733367,0.63869961,0.12605825,0.16883713,0.00538405,0.17418758,0.01695551,0.10998620,0.26581599,0.12390319
-4.66133067,0.67051865,0.13498008,0.17526357,0.00587634,0.18053718,0.01812679,0.12000363,0.27426934,0.13130940
-4.65532766,0.70358296,0.14443505,0.18223621,0.00638129,0.18675029,0.01928253,0.13052275,0.28253674,0.13917197
-4.64932466,0.73758426,0.15431721,0.18960033,0.00689057,0.19280136,0.02040248,0.14143471,0.29058747,0.14748764
-4.64332166,0.77224860,0.16452582,0.19722223,0.00739542,0.19866788,0.02146649,0.15262646,0.29839987,0.15626106
