energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zn_p_up,Zn_d_up
-5.85592796,6.29617109,0.08350194,0.97398636,0.06836110,3.14007920,2.71139525,1.30289099,0.20944006,0.30238778
-5.84992496,6.37960728,0.08450464,0.98288798,0.06974227,3.19231193,2.75382918,1.32725020,0.20911881,0.30502755
-5.84392196,6.45049550,0.08526280,0.98802307,0.07094550,3.23928951,2.79064713,1.34854658,0.20889328,0.30700504
-5.83791896,6.50823807,0.08575634,0.98932882,0.07195744,3.28056793,2.82137141,1.36662482,0.20877062,0.30831745
-5.83191596,6.55248932,0.08597039,0.98682885,0.07276931,3.31580381,2.84563073,1.38139429,0.20875132,0.30897380
-5.82591296,6.58316086,0.08589586,0.98063106,0.07337728,3.34476107,2.86316783,1.39282955,0.20882978,0.30899449
-5.81990995,6.60041907,0.08552985,0.97092277,0.07378265,3.36731465,2.87384348,1.40096905,0.20899509,0.30841057
-5.81390695,6.60467515,0.08487587,0.95796332,0.07399193,3.38345129,2.87763705,1.40591190,0.20923204,0.30726271
-5.80790395,6.59656837,0.08394387,0.94207444,0.07401667,3.39326752,2.87464368,1.40781307,0.20952237,0.30559991
-5.80190095,6.57694338,0.08275012,0.92362902,0.07387315,3.39696512,2.86506844,1.40687739,0.20984611,0.30347799
-5.79589795,6.54682299,0.08131684,0.90303856,0.07358186,3.39484440,2.84921807,1.40335240,0.21018296,0.30095795
-5.78989495,6.50737758,0.07967166,0.88074013,0.07316693,3.38729564,2.82749071,1.39752080,0.21051379,0.29810423
-5.78389195,6.45989282,0.07784698,0.85718313,0.07265529,3.37478933,2.80036436,1.38969254,0.21082193,0.29498299
-5.77788894,6.40573677,0.07587905,0.83281660,0.07207590,3.35786537,2.76838456,1.38019706,0.21109449,0.29166042
-5.77188594,6.34632793,0.07380711,0.80807751,0.07145883,3.33712175,2.73215195,1.36937593,0.21132336,0.28820120
-5.76588294,6.28310491,0.07167226,0.78338031,0.07083436,3.31320306,2.69231009,1.35757609,0.21150605,0.28466707
-5.75987994,6.21749873,0.06951648,0.75910831,0.07023207,3.28678884,2.64953384,1.34514382,0.21164625,0.28111565
-5.75387694,6.15090812,0.06738144,0.73560676,0.06968007,3.25858210,2.60451868,1.33241956,0.21175401,0.27759942
-5.74787394,6.08467781,0.06530744,0.71317804,0.06920418,3.22929786,2.55797078,1.31973346,0.21184560,0.27416494
-5.74187094,6.02008009,0.06333239,0.69207870,0.06882734,3.19965190,2.51059804,1.30740172,0.21194306,0.27085226
-5.73586793,5.95829897,0.06149084,0.67251841,0.06856911,3.17034942,2.46310182,1.29572342,0.21207327,0.26769455
-5.72986493,5.90041680,0.05981307,0.65466042,0.06844523,3.14207378,2.41616920,1.28497781,0.21226685,0.26471783
-5.72386193,5.84740277,0.05832444,0.63862352,0.06846741,3.11547512,2.37046562,1.27542184,0.21255670,0.26194088
-5.71785893,5.80010289,0.05704472,0.62448501,0.06864325,3.09115896,2.32662755,1.26728775,0.21297627,0.25937525
-5.71185593,5.75923110,0.05598771,0.61228443,0.06897619,3.06967495,2.28525523,1.26078069,0.21355782,0.25702536
-5.70585293,5.72536132,0.05516095,0.60202774,0.06946573,3.05150584,2.24690525,1.25607608,0.21433052,0.25488867
-5.69984992,5.69892042,0.05456564,0.59369168,0.07010759,3.03705701,2.21208302,1.25331704,0.21531860,0.25295593
-5.69384692,5.68018226,0.05419673,0.58722801,0.07089408,3.02664704,2.18123531,1.25261158,0.21653971,0.25121146
-5.68784392,5.66926314,0.05404316,0.58256749,0.07181450,3.02049951,2.15474294,1.25402987,0.21800340,0.24963358
-5.68184092,5.66611912,0.05408834,0.57962344,0.07285555,3.01873676,2.13291406,1.25760169,0.21971003,0.24819509
-5.67583792,5.67054576,0.05431065,0.57829481,0.07400182,3.02137581,2.11597828,1.26331422,0.22164999,0.24686382
-5.66983492,5.68218082,0.05468420,0.57846864,0.07523632,3.02832701,2.10408210,1.27111043,0.22380340,0.24560339
-5.66383192,5.70051047,0.05517962,0.58002219,0.07654095,3.03939561,2.09728599,1.28088824,0.22614025,0.24437404
-5.65782891,5.72487938,0.05576498,0.58282447,0.07789699,3.05428650,2.09556354,1.29250069,0.22862105,0.24313363
-5.65182591,5.75450496,0.05640673,0.58673762,0.07928562,3.07261214,2.09880292,1.30575726,0.23119794,0.24183871
-5.64582291,5.78849566,0.05707068,0.59161801,0.08068834,3.09390355,2.10681085,1.32042643,0.23381617,0.24044586
-5.63981991,5.82587324,0.05772300,0.59731728,0.08208739,3.11762405,2.11931910,1.33623954,0.23641598,0.23891292
-5.63381691,5.86559842,0.05833113,0.60368347,0.08346612,3.14318538,2.13599357,1.35289599,0.23893471,0.23720046
-5.62781391,5.90659921,0.05886468,0.61056232,0.08480930,3.16996547,2.15644550,1.37006957,0.24130907,0.23527311
-5.62181091,5.94780093,0.05929617,0.61779876,0.08610341,3.19732738,2.18024462,1.38741580,0.24347751,0.23310099
-5.61580790,5.98815685,0.05960175,0.62523871,0.08733681,3.22463842,2.20693361,1.40458015,0.24538245,0.23066094
-5.60980490,6.02667824,0.05976165,0.63273113,0.08849990,3.25128880,2.23604330,1.42120667,0.24697243,0.22793761
-5.60380190,6.06246243,0.05976062,0.64013032,0.08958518,3.27670896,2.26710786,1.43694683,0.24820395,0.22492437
-5.59779890,6.09471765,0.05958813,0.64729832,0.09058725,3.30038489,2.29967926,1.45146826,0.24904299,0.22162393
-5.59179590,6.12278364,0.05923844,0.65410743,0.09150277,3.32187079,2.33334027,1.46446289,0.24946609,0.21804866
-5.58579290,6.14614673,0.05871050,0.66044252,0.09233031,3.34079849,2.36771529,1.47565435,0.24946099,0.21422055
-5.57978989,6.16444886,0.05800774,0.66620319,0.09307018,3.35688341,2.40247834,1.48480419,0.24902682,0.21017085
-5.57378689,6.17748985,0.05713769,0.67130546,0.09372420,3.36992672,2.43735792,1.49171669,0.24817378,0.20593933
-5.56778389,6.18522284,0.05611158,0.67568298,0.09429538,3.37981382,2.47213823,1.49624220,0.24692239,0.20157319
-5.56178089,6.18774292,0.05494369,0.67928746,0.09478765,3.38650915,2.50665676,1.49827867,0.24530232,0.19712566
-5.55577789,6.18526945,0.05365083,0.68208854,0.09520548,3.39004787,2.54079835,1.49777155,0.24335094,0.19265430
-5.54977489,6.17812295,0.05225164,0.68407270,0.09555351,3.39052464,2.57448600,1.49471203,0.24111155,0.18821917
-5.54377189,6.16669741,0.05076595,0.68524150,0.09583624,3.38808037,2.60766894,1.48913364,0.23863146,0.18388072
-5.53776888,6.15142964,0.04921409,0.68560912,0.09605764,3.38288742,2.64030871,1.48110765,0.23596003,0.17969774
-5.53176588,6.13276700,0.04761630,0.68519923,0.09622082,3.37513424,2.67236399,1.47073727,0.23314667,0.17572522
-5.52576288,6.11113519,0.04599210,0.68404154,0.09632779,3.36500998,2.70377523,1.45815123,0.23023898,0.17201239
-5.51975988,6.08690776,0.04435987,0.68216805,0.09637917,3.35269022,2.73444999,1.44349682,0.22728110,0.16860093
-5.51375688,6.06037914,0.04273629,0.67960934,0.09637410,3.33832420,2.76425000,1.42693303,0.22431226,0.16552335
-5.50775388,6.03174236,0.04113612,0.67639108,0.09631003,3.32202444,2.79298076,1.40862392,0.22136565,0.16280186
-5.50175088,6.00107302,0.03957184,0.67253106,0.09618281,3.30385924,2.82038461,1.38873272,0.21846771,0.16044748
-5.49574787,5.96832029,0.03805355,0.66803686,0.09598667,3.28384840,2.84613765,1.36741688,0.21563769,0.15845964
-5.48974487,5.93330569,0.03658891,0.66290439,0.09571441,3.26196249,2.86985112,1.34482428,0.21288760,0.15682622
-5.48374187,5.89572966,0.03518314,0.65711742,0.09535757,3.23812562,2.89107712,1.32109083,0.21022253,0.15552402
-5.47773887,5.85518594,0.03383911,0.65064808,0.09490680,3.21222165,2.90931881,1.29633945,0.20764125,0.15451965
-5.47173587,5.81118292,0.03255758,0.64345851,0.09435213,3.18410353,2.92404452,1.27068050,0.20513709,0.15377082
-5.46573287,5.76317105,0.03133741,0.63550333,0.09368343,3.15360523,2.93470519,1.24421354,0.20269900,0.15322791
-5.45972986,5.71057493,0.03017582,0.62673299,0.09289086,3.12055578,2.94075452,1.21703011,0.20031277,0.15283588
-5.45372686,5.65282841,0.02906876,0.61709769,0.09196526,3.08479446,2.94167059,1.18921754,0.19796229,0.15253627
-5.44772386,5.58941087,0.02801121,0.60655171,0.09089866,3.04618659,2.93697811,1.16086319,0.19563083,0.15226935
-5.44172086,5.51988288,0.02699755,0.59505782,0.08968471,3.00463884,2.92627012,1.13205902,0.19330224,0.15197619
-5.43571786,5.44391917,0.02602185,0.58259155,0.08831903,2.96011336,2.90922812,1.10290596,0.19096202,0.15160070
-5.42971486,5.36133730,0.02507824,0.56914496,0.08679954,2.91263988,2.88563949,1.07351786,0.18859820,0.15109147
-5.42371186,5.27212049,0.02416108,0.55472983,0.08512675,2.86232502,2.85541158,1.04402453,0.18620205,0.15040335
-5.41770885,5.17643314,0.02326531,0.53937993,0.08330388,2.80935832,2.81858154,1.01457379,0.18376851,0.14949872
-5.41170585,5.07462847,0.02238653,0.52315224,0.08133695,2.75401447,2.77532153,0.98533214,0.18129638,0.14834843
-5.40570285,4.96724753,0.02152121,0.50612719,0.07923476,2.69665156,2.72593902,0.95648401,0.17878831,0.14693238
-5.39969985,4.85500972,0.02066673,0.48840768,0.07700875,2.63770524,2.67087217,0.92822954,0.17625046,0.14523966
-5.39369685,4.73879513,0.01982143,0.47011711,0.07467280,2.57767899,2.61068037,0.90078088,0.17369212,0.14326840
-5.38769385,4.61961949,0.01898462,0.45139646,0.07224292,2.51713082,2.54603057,0.87435715,0.17112500,0.14102528
-5.38169085,4.49860291,0.01815652,0.43240059,0.06973694,2.45665688,2.47767978,0.84917833,0.16856247,0.13852467
-5.37568784,4.37693387,0.01733820,0.41329397,0.06717402,2.39687278,2.40645457,0.82545835,0.16601877,0.13578764
-5.36968484,4.25583018,0.01653150,0.39424608,0.06457428,2.33839334,2.33322852,0.80339762,0.16350807,0.13284073
-5.36368184,4.13649865,0.01573890,0.37542673,0.06195831,2.28181170,2.25889839,0.78317559,0.16104367,0.12971461
-5.35767884,4.02009543,0.01496341,0.35700151,0.05934672,2.22767877,2.18436020,0.76494348,0.15863714,0.12644268
-5.35167584,3.90768884,0.01420849,0.33912764,0.05675975,2.17648396,2.11048601,0.74881789,0.15629769,0.12305974
-5.34567284,3.80022634,0.01347788,0.32195037,0.05421684,2.12863817,2.03810247,0.73487529,0.15403152,0.11960066
-5.33966983,3.69850726,0.01277558,0.30560016,0.05173634,2.08445973,1.96797185,0.72314810,0.15184147,0.11609918
-5.33366683,3.60316237,0.01210568,0.29019069,0.04933523,2.04416421,1.90077636,0.71362227,0.14972680,0.11258696
-5.32766383,3.51464129,0.01147233,0.27581774,0.04702895,2.00785840,1.83710628,0.70623678,0.14768309,0.10909267
-5.32166083,3.43320812,0.01087965,0.26255900,0.04483129,1.97553895,1.77745223,0.70088508,0.14570250,0.10564140
-5.31565783,3.35894553,0.01033169,0.25047483,0.04275434,1.94709575,1.72220183,0.69741831,0.14377407,0.10225428
-5.30965483,3.29176681,0.00983234,0.23960965,0.04080855,1.92231986,1.67164060,0.69565048,0.14188427,0.09894830
-5.30365183,3.23143530,0.00938533,0.22999412,0.03900284,1.90091569,1.62595695,0.69536511,0.14001776,0.09573630
-5.29764882,3.17759000,0.00899414,0.22164767,0.03734475,1.88251682,1.58525066,0.69632322,0.13815816,0.09262728
-5.29164582,3.12977601,0.00866196,0.21458144,0.03584065,1.86670475,1.54954437,0.69827229,0.13628904,0.08962672
-5.28564282,3.08747801,0.00839165,0.20880115,0.03449597,1.85302947,1.51879704,0.70095568,0.13439491,0.08673713
-5.27963982,3.05015515,0.00818567,0.20430997,0.03331540,1.84103103,1.49291866,0.70412220,0.13246217,0.08395869
-5.27363682,3.01727512,0.00804601,0.20111102,0.03230316,1.83026082,1.47178507,0.70753532,0.13048015,0.08128990
-5.26763382,2.98834583,0.00797411,0.19920929,0.03146313,1.82030154,1.45525196,0.71098153,0.12844190,0.07872830
-5.26163082,2.96294266,0.00797079,0.19861302,0.03079905,1.81078476,1.44316705,0.71427756,0.12634491,0.07627111
-5.25562781,2.94072995,0.00803614,0.19933423,0.03031456,1.80140533,1.43537966,0.71727608,0.12419167,0.07391583
-5.24962481,2.92147536,0.00816948,0.20138846,0.03001327,1.79193159,1.43174699,0.71986955,0.12198991,0.07166075
-5.24362181,2.90505648,0.00836927,0.20479363,0.02989862,1.78221128,1.43213670,0.72199221,0.11975266,0.06950534
-5.23761881,2.89145912,0.00863299,0.20956812,0.02997381,1.77217255,1.43642561,0.72361992,0.11749798,0.06745044
-5.23161581,2.88076758,0.00895718,0.21572816,0.03024158,1.76182038,1.44449466,0.72476812,0.11524848,0.06549836
-5.22561281,2.87314747,0.00933735,0.22328459,0.03070391,1.75122854,1.45622055,0.72548781,0.11303052,0.06365282
-5.21960980,2.86882217,0.00976799,0.23223925,0.03136171,1.74052781,1.47146479,0.72585994,0.11087318,0.06191868
-5.21360680,2.86804435,0.01024262,0.24258128,0.03221444,1.72989111,1.49006108,0.72598846,0.10880716,0.06030162
-5.20760380,2.87106448,0.01075385,0.25428334,0.03325981,1.71951675,1.51180208,0.72599234,0.10686341,0.05880766
-5.20160080,2.87809825,0.01129351,0.26729829,0.03449334,1.70961063,1.53642698,0.72599706,0.10507180,0.05744267
-5.19559780,2.88929511,0.01185277,0.28155640,0.03590811,1.70036875,1.56361087,0.72612602,0.10345982,0.05621176
-5.18959480,2.90470991,0.01242235,0.29696328,0.03749450,1.69196109,1.59295738,0.72649218,0.10205130,0.05511878
-5.18359180,2.92427969,0.01299278,0.31339898,0.03924006,1.68451780,1.62399536,0.72719056,0.10086536,0.05416577
-5.17758879,2.94780718,0.01355457,0.33071809,0.04112947,1.67811880,1.65618055,0.72829183,0.09991561,0.05335256
-5.17158579,2.97495226,0.01409858,0.34875114,0.04314463,1.67278714,1.68890272,0.72983740,0.09920950,0.05267644
-5.16558279,3.00523225,0.01461626,0.36730732,0.04526494,1.66848684,1.72149820,0.73183625,0.09874815,0.05213200
-5.15957979,3.03803123,0.01509999,0.38617838,0.04746769,1.66512507,1.75326785,0.73426366,0.09852636,0.05171107
-5.15357679,3.07261811,0.01554329,0.40514372,0.04972857,1.66255873,1.78349947,0.73706195,0.09853304,0.05140284
-5.14757379,3.10817265,0.01594116,0.42397637,0.05202235,1.66060479,1.81149387,0.74014316,0.09875181,0.05119413
-5.14157079,3.14381816,0.01629027,0.44244977,0.05432368,1.65905398,1.83659325,0.74339363,0.09916201,0.05106982
-5.13556778,3.17865914,0.01658915,0.46034487,0.05660784,1.65768663,1.85821020,0.74668011,0.09973974,0.05101329
-5.12956478,3.21182179,0.01683831,0.47745741,0.05885172,1.65628994,1.87585590,0.74985730,0.10045915,0.05100710
-5.12356178,3.24249532,0.01704027,0.49360491,0.06103460,1.65467543,1.88916568,0.75277632,0.10129368,0.05103355
-5.11755878,3.26997167,0.01719960,0.50863305,0.06313900,1.65269552,1.89792036,0.75529371,0.10221734,0.05107539
-5.11155578,3.29368140,0.01732281,0.52242108,0.06515139,1.65025818,1.90206216,0.75728053,0.10320588,0.05111645
-5.10555278,3.31322396,0.01741814,0.53488606,0.06706270,1.64733875,1.90170381,0.75863109,0.10423775,0.05114222
-5.09954977,3.32839044,0.01749541,0.54598554,0.06886876,1.64398820,1.89713049,0.75927092,0.10529489,0.05114034
-5.09354677,3.33917773,0.01756562,0.55571863,0.07057045,1.64033733,1.88879397,0.75916345,0.10636324,0.05110102
-5.08754377,3.34579314,0.01764067,0.56412525,0.07217357,1.63659658,1.87729936,0.75831522,0.10743302,0.05101730
-5.08154077,3.34864947,0.01773293,0.57128372,0.07368858,1.63305160,1.86338495,0.75677918,0.10849864,0.05088520
-5.07553777,3.34835059,0.01785476,0.57730658,0.07513004,1.63005471,1.84789597,0.75465611,0.10955847,0.05070375
-5.06953477,3.34566852,0.01801813,0.58233499,0.07651579,1.62801278,1.83175391,0.75209389,0.11061425,0.05047485
-5.06353177,3.34151320,0.01823415,0.58653189,0.07786605,1.62737238,1.81592266,0.74928479,0.11167047,0.05020308
-5.05752876,3.33689662,0.01851262,0.59007421,0.07920226,1.62860287,1.80137325,0.74646089,0.11273346,0.04989538
-5.05152576,3.33289320,0.01886165,0.59314464,0.08054596,1.63217858,1.78904911,0.74388782,0.11381050,0.04956060
-5.04552276,3.33059854,0.01928736,0.59592319,0.08191751,1.63856092,1.77983325,0.74185715,0.11490893,0.04920916
-5.03951976,3.33108863,0.01979353,0.59857916,0.08333498,1.64818162,1.77451912,0.74067791,0.11603531,0.04885245
-5.03351676,3.33538143,0.02038150,0.60126374,0.08481305,1.66142777,1.77378630,0.74066734,0.11719463,0.04850247
-5.02751376,3.34440279,0.02104999,0.60410366,0.08636214,1.67862955,1.77818197,0.74214169,0.11838976,0.04817129
-5.02151076,3.35895806,0.02179513,0.60719633,0.08798769,1.70005115,1.78810877,0.74540711,0.11962106,0.04787068
-5.01550775,3.37971040,0.02261051,0.61060639,0.08968975,1.72588524,1.80381916,0.75075114,0.12088619,0.04761171
-5.00950475,3.40716666,0.02348736,0.61436416,0.09146283,1.75625098,1.82541619,0.75843513,0.12218013,0.04740445
-5.00350175,3.44167074,0.02441482,0.61846571,0.09329603,1.79119559,1.85286009,0.76868771,0.12349548,0.04725775
-4.99749875,3.48340432,0.02538022,0.62287474,0.09517342,1.83069892,1.88597980,0.78169949,0.12482285,0.04717906
-4.99149575,3.53239419,0.02636951,0.62752597,0.09707478,1.87468051,1.92448842,0.79761901,0.12615149,0.04717435
-4.98549275,3.58852510,0.02736767,0.63232989,0.09897642,1.92300844,1.96800145,0.81655002,0.12746997,0.04724809
-4.97948974,3.65155692,0.02835919,0.63717854,0.10085229,1.97550907,2.01605636,0.83854980,0.12876698,0.04740326
-4.97348674,3.72114455,0.02932853,0.64195206,0.10267511,2.03197691,2.06813244,0.86362859,0.13003212,0.04764149
-4.96748374,3.79685907,0.03026060,0.64652551,0.10441763,2.09218369,2.12366974,0.89174974,0.13125669,0.04796314
-4.96148074,3.87820877,0.03114117,0.65077580,0.10605383,2.15588603,2.18208612,0.92283056,0.13243436,0.04836745
-4.95547774,3.96465863,0.03195736,0.65458824,0.10756008,2.22283100,2.24279180,0.95674360,0.13356179,0.04885276
-4.94947474,4.05564728,0.03269790,0.65786244,0.10891615,2.29275932,2.30520078,0.99331824,0.13463907,0.04941664
-4.94347174,4.15060068,0.03335349,0.66051743,0.11010608,2.36540593,2.36873917,1.03234249,0.13566998,0.05005607
-4.93746873,4.24894204,0.03391701,0.66249561,0.11111884,2.44049810,2.43285039,1.07356492,0.13666215,0.05076761
-4.93146573,4.35009799,0.03438364,0.66376558,0.11194877,2.51775127,2.49699755,1.11669679,0.13762700,0.05154750
-4.92546273,4.45350116,0.03475097,0.66432374,0.11259581,2.59686327,2.56066366,1.16141441,0.13857949,0.05239181
-4.91945973,4.55858979,0.03501898,0.66419467,0.11306548,2.67750738,2.62335022,1.20736182,0.13953781,0.05329644
-4.91345673,4.66480503,0.03518993,0.66343034,0.11336865,2.75932522,2.68457501,1.25415395,0.14052288,0.05425724
-4.90745373,4.77158688,0.03526826,0.66210830,0.11352116,2.84192010,2.74386976,1.30138037,0.14155779,0.05526994
-4.90145073,4.87836977,0.03526038,0.66032899,0.11354320,2.92485176,2.80077851,1.34860981,0.14266715,0.05633016
-4.89544772,4.98457854,0.03517435,0.65821231,0.11345862,3.00763315,2.85485708,1.39539547,0.14387645,0.05743336
-4.88944472,5.08962592,0.03501966,0.65589366,0.11329415,3.08972986,2.90567435,1.44128121,0.14521135,0.05857471
-4.88344172,5.19291187,0.03480683,0.65351963,0.11307846,3.17056269,2.95281523,1.48580859,0.14669710,0.05974906
-4.87743872,5.29382553,0.03454711,0.65124353,0.11284130,3.24951340,2.99588577,1.52852465,0.14835788,0.06095080
-4.87143572,5.39174981,0.03425208,0.64922079,0.11261256,3.32593379,3.03451997,1.56899019,0.15021630,0.06217375
-4.86543272,5.48606860,0.03393332,0.64760460,0.11242137,3.39915770,3.06838803,1.60678848,0.15229296,0.06341114
-4.85942971,5.57617639,0.03360201,0.64654164,0.11229522,3.46851561,3.09720567,1.64153383,0.15460605,0.06465551
-4.85342671,5.66148981,0.03326869,0.64616824,0.11225920,3.53335105,3.12074377,1.67287997,0.15717109,0.06589868
-4.84742371,5.74146038,0.03294286,0.64660679,0.11233522,3.59303820,3.13883769,1.70052761,0.16000072,0.06713178
-4.84142071,5.81558767,0.03263281,0.64796275,0.11254143,3.64699963,3.15139571,1.72423103,0.16310463,0.06834535
-4.83541771,5.88343224,0.03234536,0.65032201,0.11289161,3.69472346,3.15840584,1.74380326,0.16648948,0.06952938
-4.82941471,5.94462731,0.03208572,0.65374883,0.11339481,3.73577896,3.15994042,1.75911969,0.17015892,0.07067354
-4.82341171,5.99888859,0.03185738,0.65828433,0.11405499,3.76982990,3.15615818,1.77011977,0.17411365,0.07176734
-4.81740870,6.04602157,0.03166205,0.66394551,0.11487082,3.79664484,3.14730343,1.77680692,0.17835152,0.07280042
-4.81140570,6.08592586,0.03149972,0.67072491,0.11583570,3.81610408,3.13370216,1.77924652,0.18286759,0.07376277
-4.80540270,6.11859628,0.03136867,0.67859074,0.11693776,3.82820281,3.11575533,1.77756209,0.18765422,0.07464503
-4.79939970,6.14412070,0.03126565,0.68748774,0.11816010,3.83305039,3.09392929,1.77192993,0.19270118,0.07543880
-4.79339670,6.16267464,0.03118600,0.69733853,0.11948119,3.83086592,3.06874396,1.76257253,0.19799562,0.07613685
-4.78739370,6.17451320,0.03112393,0.70804550,0.12087531,3.82197037,3.04075910,1.74975092,0.20352214,0.07673343
-4.78139070,6.17996060,0.03107274,0.71949335,0.12231320,3.80677567,3.01055934,1.73375660,0.20926274,0.07722436
-4.77538769,6.17939809,0.03102509,0.73155196,0.12376283,3.78577140,2.97873854,1.71490326,0.21519679,0.07760726
-4.76938469,6.17325085,0.03097331,0.74407983,0.12519019,3.75950979,2.94588427,1.69351869,0.22130092,0.07788153
-4.76338169,6.16197469,0.03090970,0.75692768,0.12656027,3.72858968,2.91256284,1.66993731,0.22754901,0.07804841
-4.75737869,6.14604317,0.03082682,0.76994244,0.12783803,3.69364021,2.87930564,1.64449352,0.23391204,0.07811085
-4.75137569,6.12593580,0.03071775,0.78297118,0.12898940,3.65530498,2.84659716,1.61751612,0.24035814,0.07807343
-4.74537269,6.10212779,0.03057634,0.79586511,0.12998232,3.61422719,2.81486511,1.58932388,0.24685252,0.07794211
-4.73936968,6.07508167,0.03039745,0.80848326,0.13078771,3.57103635,2.78447279,1.56022224,0.25335756,0.07772402
-4.73336668,6.04524101,0.03017707,0.82069595,0.13138034,3.52633693,2.75571396,1.53050124,0.25983294,0.07742717
-4.72736368,6.01302606,0.02991248,0.83238758,0.13173967,3.48069913,2.72881008,1.50043436,0.26623583,0.07706017
-4.72136068,5.97883134,0.02960231,0.84345893,0.13185050,3.43465186,2.70390976,1.47027811,0.27252124,0.07663190
-4.71535768,5.94302460,0.02924653,0.85382863,0.13170341,3.38867793,2.68109032,1.44027221,0.27864232,0.07615125
-4.70935468,5.90594687,0.02884645,0.86343378,0.13129514,3.34321117,2.66036101,1.41063999,0.28455088,0.07562684
-4.70335168,5.86791299,0.02840464,0.87222980,0.13062865,3.29863523,2.64166761,1.38158880,0.29019790,0.07506675
-4.69734867,5.82921210,0.02792475,0.88018929,0.12971299,3.25528371,2.62489798,1.35331023,0.29553410,0.07447838
-4.69134567,5.79010775,0.02741145,0.88730024,0.12856306,3.21344121,2.60988840,1.32597982,0.30051058,0.07386820
-4.68534267,5.75083699,0.02687012,0.89356343,0.12719904,3.17334488,2.59643008,1.29975637,0.30507949,0.07324169
-4.67933967,5.71160852,0.02630678,0.89898941,0.12564573,3.13518612,2.58427588,1.27478058,0.30919467,0.07260322
-4.67333667,5.67259953,0.02572775,0.90359508,0.12393174,3.09911208,2.57314686,1.25117323,0.31281231,0.07195605
-4.66733367,5.63395160,0.02513954,0.90740020,0.12208857,3.06522685,2.56273869,1.22903287,0.31589165,0.07130225
-4.66133067,5.59576568,0.02454862,0.91042404,0.12014956,3.03359205,2.55272778,1.20843335,0.31839555,0.07064279
-4.65532766,5.55809688,0.02396122,0.91268238,0.11814891,3.00422691,2.54277720,1.18942130,0.32029111,0.06997752
-4.64932466,5.52094935,0.02338322,0.91418509,0.11612064,2.97710794,2.53254242,1.17201389,0.32155023,0.06930530
-4.64332166,5.48427208,0.02282000,0.91493452,0.11409766,2.95216830,2.52167710,1.15619710,0.32215012,0.06862406
