energy_ev,total_up,Pb_p_up,Pb_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.83791896,1.68535524,0.24365042,0.00114054,0.96135825,0.42039064,1.08156454,0.00000000
-5.83191596,1.67592669,0.24003616,0.00117776,0.96799596,0.41592377,1.07725872,0.00000000
-5.82591296,1.66239951,0.23600363,0.00121979,0.97274315,0.40992881,1.07001655,0.00000000
-5.81990995,1.64512546,0.23156219,0.00126657,0.97584439,0.40251971,1.06009921,0.00000000
-5.81390695,1.62455864,0.22673727,0.00131794,0.97758336,0.39384500,1.04783418,0.00000000
-5.80790395,1.60122761,0.22156746,0.00137363,0.97826340,0.38408070,1.03359655,0.00000000
-5.80190095,1.57570406,0.21610111,0.00143327,0.97818668,0.37342210,1.01778801,0.00000000
-5.79589795,1.54856961,0.21039261,0.00149632,0.97763349,0.36207498,1.00081490,0.00000000
-5.78989495,1.52038318,0.20449859,0.00156212,0.97684259,0.35024654,0.98306655,0.00000000
-5.78389195,1.49165063,0.19847430,0.00162982,0.97599415,0.33813684,0.96489526,0.00000000
-5.77788894,1.46279853,0.19237047,0.00169846,0.97519610,0.32593094,0.94659906,0.00000000
-5.77188594,1.43415371,0.18623072,0.00176691,0.97447483,0.31379228,0.92840815,0.00000000
-5.76588294,1.40592939,0.18008976,0.00183394,0.97377088,0.30185751,0.91047590,0.00000000
-5.75987994,1.37821887,0.17397238,0.00189820,0.97293976,0.29023313,0.89287458,0.00000000
-5.75387694,1.35099660,0.16789330,0.00195831,0.97175799,0.27899377,0.87559613,0.00000000
-5.74787394,1.32412667,0.16185777,0.00201286,0.96993401,0.26818237,0.85855770,0.00000000
-5.74187094,1.29737773,0.15586293,0.00206045,0.96712317,0.25781201,0.84161148,0.00000000
-5.73586793,1.27044334,0.14989968,0.00209978,0.96294616,0.24786915,0.82455808,0.00000000
-5.72986493,1.24296646,0.14395497,0.00212965,0.95700971,0.23831810,0.80716259,0.00000000
-5.72386193,1.21456626,0.13801437,0.00214903,0.94892834,0.22910636,0.78917235,0.00000000
-5.71785893,1.18486597,0.13206465,0.00215709,0.93834610,0.22017044,0.77033525,0.00000000
-5.71185593,1.15351988,0.12609625,0.00215324,0.92495703,0.21144192,0.75041755,0.00000000
-5.70585293,1.12023821,0.12010555,0.00213716,0.90852337,0.20285325,0.72922035,0.00000000
-5.69984992,1.08480848,0.11409679,0.00210880,0.88889056,0.19434318,0.70659373,0.00000000
-5.69384692,1.04711258,0.10808351,0.00206841,0.86599839,0.18586145,0.68244810,0.00000000
-5.68784392,1.00713871,0.10208956,0.00201650,0.83988798,0.17737260,0.65676210,0.00000000
-5.68184092,0.96498809,0.09614968,0.00195388,0.81070420,0.16885885,0.62958710,0.00000000
-5.67583792,0.92087623,0.09030962,0.00188159,0.77869385,0.16032187,0.60104810,0.00000000
-5.66983492,0.87512939,0.08462582,0.00180089,0.74419980,0.15178360,0.57134133,0.00000000
-5.66383192,0.82817645,0.07916491,0.00171322,0.70765158,0.14328606,0.54072892,0.00000000
-5.65782891,0.78053730,0.07400285,0.00162017,0.66955322,0.13489047,0.50953116,0.00000000
-5.65182591,0.73280835,0.06922397,0.00152341,0.63046892,0.12667549,0.47811681,0.00000000
-5.64582291,0.68564627,0.06491994,0.00142468,0.59100747,0.11873509,0.44689233,0.00000000
-5.63981991,0.63975077,0.06118861,0.00132571,0.55180619,0.11117599,0.41629032,0.00000000
-5.63381691,0.59584728,0.05813294,0.00122824,0.51351506,0.10411489,0.38675811,0.00000000
-5.62781391,0.55467014,0.05585975,0.00113389,0.47678170,0.09767557,0.35874658,0.00000000
-5.62181091,0.51694699,0.05447861,0.00104424,0.44223760,0.09198606,0.33269997,0.00000000
-5.61580790,0.48338446,0.05410047,0.00096073,0.41048608,0.08717587,0.30904667,0.00000000
-5.60980490,0.45465549,0.05483628,0.00088464,0.38209193,0.08337329,0.28819122,0.00000000
-5.60380190,0.43138821,0.05679529,0.00081714,0.35757301,0.08070283,0.27050757,0.00000000
-5.59779890,0.41415619,0.06008310,0.00075921,0.33739347,0.07928285,0.25633353,0.00000000
-5.59179590,0.40346991,0.06479943,0.00071168,0.32195855,0.07922313,0.24596611,0.00000000
-5.58579290,0.39976897,0.07103543,0.00067521,0.31161061,0.08062260,0.23965784,0.00000000
-5.57978989,0.40341503,0.07887066,0.00065031,0.30662621,0.08356698,0.23761356,0.00000000
-5.57378689,0.41468488,0.08836972,0.00063731,0.30721383,0.08812646,0.23998768,0.00000000
-5.56778389,0.43376377,0.09957858,0.00063640,0.31351208,0.09435334,0.24688168,0.00000000
-5.56178089,0.46073887,0.11252080,0.00064761,0.32558824,0.10227964,0.25834175,0.00000000
-5.55577789,0.49559281,0.12719368,0.00067083,0.34343699,0.11191476,0.27435651,0.00000000
-5.54977489,0.53819780,0.14356471,0.00070579,0.36697947,0.12324333,0.29485496,0.00000000
-5.54377189,0.58831048,0.16156832,0.00075210,0.39606262,0.13622314,0.31970471,0.00000000
-5.53776888,0.64556811,0.18110341,0.00080924,0.43045915,0.15078359,0.34871066,0.00000000
-5.53176588,0.70948653,0.20203170,0.00087652,0.46986828,0.16682451,0.38161446,0.00000000
-5.52576288,0.77946062,0.22417726,0.00095318,0.51391753,0.18421567,0.41809498,0.00000000
-5.51975988,0.85476760,0.24732736,0.00103830,0.56216596,0.20279703,0.45777002,0.00000000
-5.51375688,0.93457376,0.27123480,0.00113086,0.61410889,0.22237988,0.50019953,0.00000000
-5.50775388,1.01794491,0.29562171,0.00122977,0.66918441,0.24274897,0.54489053,0.00000000
-5.50175088,1.10386057,0.32018496,0.00133384,0.72678174,0.26366549,0.59130380,0.00000000
-5.49574787,1.19123193,0.34460298,0.00144181,0.78625133,0.28487124,0.63886239,0.00000000
-5.48974487,1.27892329,0.36854385,0.00155240,0.84691653,0.30609350,0.68696174,0.00000000
-5.48374187,1.36577626,0.39167435,0.00166430,0.90808664,0.32705083,0.73498133,0.00000000
-5.47773887,1.45063625,0.41366971,0.00177622,0.96907089,0.34745942,0.78229744,0.00000000
-5.47173587,1.53238007,0.43422360,0.00188691,1.02919273,0.36703990,0.82829668,0.00000000
-5.46573287,1.60994382,0.45305795,0.00199515,1.08780423,0.38552429,0.87238981,0.00000000
-5.45972986,1.68234991,0.46993218,0.00209985,1.14429969,0.40266291,0.91402530,0.00000000
-5.45372686,1.74873210,0.48465133,0.00220000,1.19812821,0.41823089,0.95270227,0.00000000
-5.44772386,1.80835769,0.49707290,0.00229475,1.24880460,0.43203423,0.98798218,0.00000000
-5.44172086,1.86064587,0.50711187,0.00238337,1.29591843,0.44391489,1.01949893,0.00000000
-5.43571786,1.90518172,0.51474376,0.00246532,1.33914078,0.45375508,1.04696709,0.00000000
-5.42971486,1.94172527,0.52000573,0.00254021,1.37822884,0.46148033,1.07018789,0.00000000
-5.42371186,1.97021561,0.52299551,0.00260785,1.41302810,0.46706146,1.08905295,0.00000000
-5.41770885,1.99076995,0.52386833,0.00266822,1.44347255,0.47051523,1.10354568,0.00000000
-5.41170585,2.00367794,0.52283215,0.00272146,1.46958295,0.47190394,1.11374038,0.00000000
-5.40570285,2.00939178,0.52014123,0.00276789,1.49146351,0.47133375,1.11979930,0.00000000
-5.39969985,2.00851265,0.51608862,0.00280798,1.50929734,0.46895214,1.12196770,0.00000000
-5.39369685,2.00177406,0.51099771,0.00284235,1.52334103,0.46494429,1.12056733,0.00000000
-5.38769385,1.99002295,0.50521339,0.00287172,1.53391844,0.45952881,1.11598847,0.00000000
-5.38169085,1.97419915,0.49909303,0.00289694,1.54141415,0.45295280,1.10868084,0.00000000
-5.37568784,1.95531371,0.49299767,0.00291894,1.54626642,0.44548634,1.09914358,0.00000000
-5.36968484,1.93442669,0.48728360,0.00293871,1.54895976,0.43741673,1.08791453,0.00000000
-5.36368184,1.91262476,0.48229465,0.00295729,1.55001703,0.42904227,1.07555896,0.00000000
-5.35767884,1.89099880,0.47835503,0.00297575,1.54999080,0.42066601,1.06265784,0.00000000
-5.35167584,1.87062174,0.47576303,0.00299515,1.54945375,0.41258925,1.04979584,0.00000000
-5.34567284,1.85252675,0.47478541,0.00301653,1.54898798,0.40510509,1.03754907,0.00000000
-5.33966983,1.83768576,0.47565246,0.00304087,1.54917299,0.39849195,1.02647273,0.00000000
-5.33366683,1.82698855,0.47855361,0.00306910,1.55057229,0.39300725,1.01708878,0.00000000
-5.32766383,1.82122256,0.48363359,0.00310201,1.55371861,0.38888129,1.00987388,0.00000000
-5.32166083,1.82105360,0.49098902,0.00314030,1.55909818,0.38631151,1.00524777,0.00000000
-5.31565783,1.82700811,0.50066541,0.00318449,1.56713426,0.38545717,1.00356241,0.00000000
-5.30965483,1.83945724,0.51265469,0.00323495,1.57817068,0.38643484,1.00509235,0.00000000
-5.30365183,1.85860364,0.52689323,0.00329183,1.59245615,0.38931462,1.01002664,0.00000000
-5.29764882,1.88447170,0.54326068,0.00335508,1.61013018,0.39411754,1.01846281,0.00000000
-5.29164582,1.91690193,0.56157958,0.00342446,1.63121170,0.40081422,1.03040326,0.00000000
-5.28564282,1.95555042,0.58161624,0.00349947,1.65559124,0.40932493,1.04575465,0.00000000
-5.27963982,1.99989396,0.60308282,0.00357943,1.68302769,0.41952134,1.06433041,0.00000000
-5.27363682,2.04924140,0.62564106,0.00366345,1.71315022,0.43122995,1.08585683,0.00000000
-5.26763382,2.10275146,0.64890770,0.00375047,1.74546605,0.44423727,1.10998254,0.00000000
-5.26163082,2.15945704,0.67246158,0.00383931,1.77937420,0.45829662,1.13629153,0.00000000
-5.25562781,2.21829546,0.69585264,0.00392867,1.81418499,0.47313651,1.16431927,0.00000000
-5.24962481,2.27814391,0.71861244,0.00401722,1.84914496,0.48847026,1.19357134,0.00000000
-5.24362181,2.33785904,0.74026615,0.00410365,1.88346616,0.50400662,1.22354412,0.00000000
-5.23761881,2.39631880,0.76034548,0.00418669,1.91635873,0.51946075,1.25374638,0.00000000
-5.23161581,2.45246516,0.77840235,0.00426520,1.94706505,0.53456537,1.28372089,0.00000000
-5.22561281,2.50534519,0.79402241,0.00433824,1.97489392,0.54908130,1.31306492,0.00000000
-5.21960980,2.55414876,0.80683815,0.00440507,1.99925279,0.56280688,1.34144837,0.00000000
-5.21360680,2.59824048,0.81654082,0.00446520,2.01967615,0.57558589,1.36862861,0.00000000
-5.20760380,2.63718410,0.82289056,0.00451846,2.03584849,0.58731328,1.39446079,0.00000000
-5.20160080,2.67075762,0.82572435,0.00456496,2.04762010,0.59793844,1.41890304,0.00000000
-5.19559780,2.69895806,0.82496122,0.00460510,2.05501475,0.60746567,1.44201573,0.00000000
-5.18959480,2.72199497,0.82060440,0.00463958,2.05822825,0.61595176,1.46395475,0.00000000
-5.18359180,2.74027283,0.81274039,0.00466929,2.05761796,0.62350067,1.48495875,0.00000000
-5.17758879,2.75436274,0.80153485,0.00469537,2.05368325,0.63025549,1.50533070,0.00000000
-5.17158579,2.76496463,0.78722544,0.00471902,2.04703783,0.63638803,1.52541470,0.00000000
-5.16558279,2.77286180,0.77011204,0.00474152,2.03837538,0.64208655,1.54556906,0.00000000
-5.15957979,2.77887004,0.75054473,0.00476410,2.02842997,0.64754228,1.56613694,0.00000000
-5.15357679,2.78378400,0.72891018,0.00478788,2.01793364,0.65293538,1.58741631,0.00000000
-5.14757379,2.78832386,0.70561698,0.00481375,2.00757327,0.65842124,1.60963085,0.00000000
-5.14157079,2.79308507,0.68108076,0.00484235,1.99794918,0.66411779,1.63290347,0.00000000
-5.13556778,2.79849434,0.65570965,0.00487395,1.98953779,0.67009462,1.65723425,0.00000000
-5.12956478,2.80477420,0.62989088,0.00490846,1.98266059,0.67636466,1.68248418,0.00000000
-5.12356178,2.81191865,0.60397895,0.00494536,1.97746100,0.68287878,1.70836589,0.00000000
-5.11755878,2.81968106,0.57828597,0.00498369,1.97389076,0.68952387,1.73444229,0.00000000
-5.11155578,2.82757571,0.55307445,0.00502209,1.97170648,0.69612454,1.76013345,0.00000000
-5.10555278,2.83489266,0.52855274,0.00505883,1.97047677,0.70244831,1.78473172,0.00000000
-5.09954977,2.84072573,0.50487329,0.00509188,1.96959958,0.70821432,1.80742460,0.00000000
-5.09354677,2.84401195,0.48213344,0.00511893,1.96832886,0.71310489,1.82732430,0.00000000
-5.08754377,2.84358066,0.46037874,0.00513758,1.96580917,0.71677954,1.84350278,0.00000000
-5.08154077,2.83820963,0.43960835,0.00514535,1.96111634,0.71889064,1.85503041,0.00000000
-5.07553777,2.82668528,0.41978210,0.00513983,1.95330215,0.71909998,1.86101652,0.00000000
-5.06953477,2.80786384,0.40082878,0.00511880,1.94144056,0.71709525,1.86064958,0.00000000
-5.06353177,2.78073031,0.38265514,0.00508030,1.92467322,0.71260574,1.85323523,0.00000000
-5.05752876,2.74445211,0.36515512,0.00502274,1.90225183,0.70541640,1.83823001,0.00000000
-5.05152576,2.69842483,0.34821874,0.00494499,1.87357538,0.69537944,1.81526928,0.00000000
-5.04552276,2.64230780,0.33174034,0.00484640,1.83822044,0.68242314,1.78418778,0.00000000
-5.03951976,2.57604780,0.31562577,0.00472689,1.79596323,0.66655720,1.74503213,0.00000000
-5.03351676,2.49989013,0.29979822,0.00458688,1.74679251,0.64787474,1.69806440,0.00000000
-5.02751376,2.41437659,0.28420262,0.00442739,1.69091312,0.62655054,1.64375706,0.00000000
-5.02151076,2.32033092,0.26880841,0.00424992,1.62874010,0.60283609,1.58277937,0.00000000
-5.01550775,2.21883273,0.25361084,0.00405644,1.56088429,0.57705143,1.51597627,0.00000000
-5.00950475,2.11118153,0.23863070,0.00384930,1.48813026,0.54957452,1.44434076,0.00000000
-5.00350175,1.99885294,0.22391288,0.00363119,1.41140803,0.52082852,1.36898131,0.00000000
-4.99749875,1.88344936,0.20952377,0.00340500,1.33176024,0.49126779,1.29108585,0.00000000
-4.99149575,1.76664756,0.19554789,0.00317377,1.25030644,0.46136319,1.21188408,0.00000000
-4.98549275,1.65014571,0.18208402,0.00294055,1.16820633,0.43158731,1.13260970,0.00000000
-4.97948974,1.53561218,0.16924095,0.00270839,1.08662358,0.40240046,1.05446430,0.00000000
-4.97348674,1.42463812,0.15713334,0.00248016,1.00669183,0.37423772,0.97858404,0.00000000
-4.96748374,1.31869567,0.14587777,0.00225858,0.92948412,0.34749766,0.90601065,0.00000000
-4.96148074,1.21910305,0.13558914,0.00204609,0.85598670,0.32253305,0.83766719,0.00000000
-4.95547774,1.12699742,0.12637774,0.00184485,0.78707807,0.29964375,0.77433960,0.00000000
-4.94947474,1.04331608,0.11834682,0.00165667,0.72351338,0.27907194,0.71666395,0.00000000
-4.94347174,0.96878585,0.11159093,0.00148306,0.66591448,0.26099959,0.66511964,0.00000000
-4.93746873,0.90392048,0.10619488,0.00132518,0.61476525,0.24554823,0.62002815,0.00000000
-4.93146573,0.84902517,0.10223328,0.00118386,0.57041172,0.23278061,0.58155698,0.00000000
-4.92546273,0.80420751,0.09977057,0.00105961,0.53306654,0.22270415,0.54972807,0.00000000
-4.91945973,0.76939349,0.09886137,0.00095267,0.50281675,0.21527588,0.52442986,0.00000000
-4.91345673,0.74434744,0.09955110,0.00086303,0.47963419,0.21040837,0.50543247,0.00000000
-4.90745373,0.72869466,0.10187651,0.00079045,0.46338769,0.20797648,0.49240469,0.00000000
-4.90145073,0.72194531,0.10586615,0.00073450,0.45385612,0.20782451,0.48493241,0.00000000
-4.89544772,0.72351866,0.11154053,0.00069459,0.45074171,0.20977336,0.48253732,0.00000000
-4.88944472,0.73276632,0.11891190,0.00066999,0.45368291,0.21362752,0.48469540,0.00000000
-4.88344172,0.74899384,0.12798338,0.00065988,0.46226640,0.21918157,0.49085455,0.00000000
-4.87743872,0.77147989,0.13874773,0.00066333,0.47603791,0.22622596,0.50045073,0.00000000
-4.87143572,0.79949249,0.15118539,0.00067935,0.49451168,0.23455197,0.51292243,0.00000000
-4.86543272,0.83230213,0.16526207,0.00070690,0.51717853,0.24395569,0.52772310,0.00000000
-4.85942971,0.86919164,0.18092589,0.00074487,0.54351273,0.25424108,0.54433143,0.00000000
-4.85342671,0.90946313,0.19810432,0.00079213,0.57297784,0.26522199,0.56225951,0.00000000
-4.84742371,0.95244209,0.21670095,0.00084752,0.60503180,0.27672335,0.58105891,0.00000000
-4.84142071,0.99747945,0.23659254,0.00090985,0.63913174,0.28858157,0.60032493,0.00000000
-4.83541771,1.04395201,0.25762638,0.00097791,0.67473874,0.30064436,0.61969929,0.00000000
-4.82941471,1.09126202,0.27961849,0.00105054,0.71132300,0.31277011,0.63887145,0.00000000
-4.82341171,1.13883662,0.30235264,0.00112654,0.74836960,0.32482714,0.65757911,0.00000000
-4.81740870,1.18612782,0.32558066,0.00120479,0.78538514,0.33669290,0.67560805,0.00000000
-4.81140570,1.23261371,0.34902417,0.00128422,0.82190529,0.34825348,0.69279166,0.00000000
-4.80540270,1.27780120,0.37237770,0.00136384,0.85750316,0.35940348,0.70901052,0.00000000
-4.79939970,1.32123079,0.39531355,0.00144277,0.89179840,0.37004639,0.72419214,0.00000000
-4.79339670,1.36248335,0.41748808,0.00152027,0.92446658,0.38009561,0.73831088,0.00000000
-4.78739370,1.40118881,0.43854947,0.00159577,0.95524853,0.38947606,0.75138824,0.00000000
-4.78139070,1.43703632,0.45814662,0.00166886,0.98395897,0.39812639,0.76349324,0.00000000
-4.77538769,1.46978543,0.47593901,0.00173937,1.01049381,0.40600156,0.77474274,0.00000000
-4.76938469,1.49927733,0.49160690,0.00180730,1.03483561,0.41307567,0.78530146,0.00000000
-4.76338169,1.52544540,0.50486175,0.00187291,1.05705637,0.41934483,0.79538116,0.00000000
-4.75737869,1.54832389,0.51545604,0.00193664,1.07731722,0.42482967,0.80523892,0.00000000
-4.75137569,1.56805395,0.52319223,0.00199916,1.09586456,0.42957736,0.81517370,0.00000000
-4.74537269,1.58488580,0.52793037,0.00206130,1.11302231,0.43366266,0.82552132,0.00000000
-4.73936968,1.59917656,0.52959378,0.00212404,1.12918022,0.43718799,0.83664712,0.00000000
-4.73336668,1.61138288,0.52817276,0.00218847,1.14477849,0.44028205,0.84893656,0.00000000
-4.72736368,1.62204843,0.52372580,0.00225572,1.16028890,0.44309705,0.86278349,0.00000000
-4.72136068,1.63178594,0.51637835,0.00232692,1.17619328,0.44580442,0.87857635,0.00000000
-4.71535768,1.64125451,0.50631918,0.00240314,1.19296001,0.44858909,0.89668261,0.00000000
-4.70935468,1.65113273,0.49379433,0.00248533,1.21101973,0.45164248,0.91743198,0.00000000
-4.70335168,1.66208873,0.47909908,0.00257423,1.23074122,0.45515435,0.94109898,0.00000000
-4.69734867,1.67474847,0.46256814,0.00267037,1.25240893,0.45930407,0.96788564,0.00000000
-4.69134567,1.68966383,0.44456467,0.00277397,1.27620313,0.46425150,0.99790523,0.00000000
-4.68534267,1.70728205,0.42546853,0.00288492,1.30218397,0.47012799,1.03116786,0.00000000
-4.67933967,1.72791821,0.40566435,0.00300278,1.33028043,0.47702801,1.06756886,0.00000000
-4.67333667,1.75173227,0.38552991,0.00312670,1.36028487,0.48500191,1.10688066,0.00000000
-4.66733367,1.77871208,0.36542540,0.00325549,1.39185377,0.49405009,1.14874891,0.00000000
-4.66133067,1.80866347,0.34568391,0.00338761,1.42451482,0.50411907,1.19269334,0.00000000
-4.65532766,1.84120805,0.32660361,0.00352121,1.45768013,0.51509981,1.23811360,0.00000000
-4.64932466,1.87578934,0.30844172,0.00365414,1.49066530,0.52682825,1.28430021,0.00000000
-4.64332166,1.91168695,0.29141067,0.00378409,1.52271339,0.53908833,1.33045039,0.00000000
-4.63731866,1.94803848,0.27567616,0.00390856,1.55302282,0.55161740,1.37568832,0.00000000
-4.63131566,1.98386828,0.26135732,0.00402502,1.58077786,0.56411377,1.41908928,0.00000000
-4.62531266,2.01812178,0.24852866,0.00413095,1.60518047,0.57624620,1.45970661,0.00000000
-4.61930965,2.04970395,0.23722353,0.00422394,1.62548180,0.58766489,1.49660067,0.00000000
-4.61330665,2.07752019,0.22743886,0.00430173,1.64101199,0.59801362,1.52886856,0.00000000
-4.60730365,2.10051775,0.21914074,0.00436234,1.65120694,0.60694230,1.55567341,0.00000000
-4.60130065,2.11772589,0.21227045,0.00440412,1.65563075,0.61411967,1.57627205,0.00000000
-4.59529765,2.12829295,0.20675062,0.00442576,1.65399289,0.61924533,1.59004000,0.00000000
-4.58929465,2.13151877,0.20249106,0.00442638,1.64615944,0.62206082,1.59649264,0.00000000
-4.58329165,2.12688095,0.19939412,0.00440555,1.63215792,0.62235904,1.59530184,0.00000000
-4.57728864,2.11405407,0.19735911,0.00436327,1.61217567,0.61999183,1.58630730,0.00000000
-4.57128564,2.09292093,0.19628582,0.00429999,1.58655204,0.61487525,1.56952221,0.00000000
-4.56528264,2.06357565,0.19607688,0.00421660,1.55576480,0.60699245,1.54513307,0.00000000
-4.55927964,2.02631852,0.19663910,0.00411436,1.52041160,0.59639401,1.51349367,0.00000000
-4.55327664,1.98164309,0.19788364,0.00399490,1.48118740,0.58319577,1.47511365,0.00000000
-4.54727364,1.93021631,0.19972543,0.00386014,1.43885898,0.56757434,1.43064202,0.00000000
-4.54127064,1.87285265,0.20208178,0.00371222,1.39423758,0.54976051,1.38084650,0.00000000
-4.53526763,1.81048351,0.20487049,0.00355348,1.34815112,0.53003083,1.32658941,0.00000000
-4.52926463,1.74412351,0.20800784,0.00338632,1.30141680,0.50869790,1.26880118,0.00000000
-4.52326163,1.67483496,0.21140656,0.00321321,1.25481542,0.48609969,1.20845249,0.00000000
-4.51725863,1.60369227,0.21497405,0.00303655,1.20906822,0.46258844,1.14652607,0.00000000
-4.51125563,1.53174763,0.21861126,0.00285870,1.16481697,0.43851950,1.08398918,0.00000000
-4.50525263,1.45999934,0.22221212,0.00268182,1.12260801,0.41424075,1.02176778,0.00000000
-4.49924962,1.38936405,0.22566385,0.00250792,1.08288050,0.39008279,0.96072317,0.00000000
-4.49324662,1.32065365,0.22884820,0.00233875,1.04595915,0.36635039,0.90163182,0.00000000
-4.48724362,1.25455764,0.23164343,0.00217585,1.01205136,0.34331540,0.84516903,0.00000000
-4.48124062,1.19163129,0.23392714,0.00202044,0.98124873,0.32121136,0.79189664,0.00000000
-4.47523762,1.13228974,0.23557976,0.00187351,0.95353238,0.30022988,0.74225524,0.00000000
-4.46923462,1.07680782,0.23648844,0.00173575,0.92878202,0.28051883,0.69656072,0.00000000
-4.46323162,1.02532536,0.23655115,0.00160758,0.90678785,0.26218229,0.65500517,0.00000000
-4.45722861,0.97785726,0.23568084,0.00148919,0.88726498,0.24528218,0.61766187,0.00000000
-4.45122561,0.93430774,0.23380922,0.00138055,0.86986970,0.22984128,0.58449399,0.00000000
-4.44522261,0.89448783,0.23089013,0.00128142,0.85421683,0.21584759,0.55536649,0.00000000
-4.43921961,0.85813529,0.22690212,0.00119141,0.83989780,0.20325962,0.53006073,0.00000000
-4.43321661,0.82493604,0.22185022,0.00111001,0.82649867,0.19201243,0.50829120,0.00000000
-4.42721361,0.79454620,0.21576671,0.00103661,0.81361772,0.18202412,0.48972364,0.00000000
-4.42121061,0.76661400,0.20871089,0.00097054,0.80088206,0.17320258,0.47399400,0.00000000
-4.41520760,0.74080073,0.20076778,0.00091113,0.78796291,0.16545208,0.46072762,0.00000000
-4.40920460,0.71680020,0.19204600,0.00085770,0.77458927,0.15867968,0.44955795,0.00000000
-4.40320160,0.69435611,0.18267474,0.00080960,0.76055961,0.15280114,0.44014432,0.00000000
-4.39719860,0.67327697,0.17280017,0.00076627,0.74575149,0.14774619,0.43218823,0.00000000
-4.39119560,0.65344832,0.16258131,0.00072720,0.73012892,0.14346305,0.42544775,0.00000000
-4.38519260,0.63484195,0.15218577,0.00069201,0.71374741,0.13992211,0.41974961,0.00000000
-4.37918959,0.61752215,0.14178536,0.00066039,0.69675658,0.13711860,0.41499873,0.00000000
-4.37318659,0.60164880,0.13155188,0.00063219,0.67940043,0.13507443,0.41118499,0.00000000
-4.36718359,0.58747757,0.12165324,0.00060734,0.66201524,0.13383886,0.40838703,0.00000000
-4.36118059,0.57535704,0.11225006,0.00058593,0.64502519,0.13348838,0.40677307,0.00000000
-4.35517759,0.56572313,0.10349275,0.00056812,0.62893564,0.13412545,0.40659878,0.00000000
-4.34917459,0.55909077,0.09551918,0.00055423,0.61432442,0.13587645,0.40820217,0.00000000
-4.34317159,0.55604311,0.08845305,0.00054463,0.60183093,0.13888867,0.41199569,0.00000000
-4.33716858,0.55721838,0.08240266,0.00053981,0.59214342,0.14332655,0.41845581,0.00000000
-4.33116558,0.56329467,0.07746026,0.00054030,0.58598444,0.14936715,0.42811005,0.00000000
-4.32516258,0.57497270,0.07370181,0.00054673,0.58409470,0.15719499,0.44152195,0.00000000
-4.31915958,0.59295695,0.07118700,0.00055970,0.58721544,0.16699631,0.45927426,0.00000000
-4.31315658,0.61793531,0.06995939,0.00057988,0.59606958,0.17895285,0.48195048,0.00000000
-4.30715358,0.65055761,0.07004678,0.00060790,0.61134188,0.19323541,0.51011532,0.00000000
