energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.90395198,2.01903422,0.00172151,0.14355575,0.89038939,1.39711832,0.34745248,0.00000000,0.63501625,0.03805114
-5.89794897,2.03920642,0.00167224,0.13887502,0.87425147,1.43964336,0.34028141,0.00000000,0.61979484,0.03704650
-5.89194597,2.05265810,0.00161589,0.13352392,0.85414204,1.47781151,0.33175848,0.00000000,0.60225738,0.03591384
-5.88594297,2.05934579,0.00155307,0.12758426,0.83037454,1.51115282,0.32204307,0.00000000,0.58274760,0.03467118
-5.87993997,2.05934640,0.00148465,0.12115093,0.80333642,1.53926459,0.31132342,0.00000000,0.56165266,0.03333944
-5.87393697,2.05285135,0.00141171,0.11432896,0.77347444,1.56182156,0.29981096,0.00000000,0.53938976,0.03194177
-5.86793397,2.04016017,0.00133544,0.10723040,0.74127943,1.57858589,0.28773441,0.00000000,0.51639243,0.03050276
-5.86193097,2.02167416,0.00125718,0.09997120,0.70727098,1.58941665,0.27533409,0.00000000,0.49309724,0.02904773
-5.85592796,1.99789013,0.00117827,0.09266828,0.67198282,1.59427848,0.26285652,0.00000000,0.46993145,0.02760209
-5.84992496,1.96939469,0.00110007,0.08543682,0.63594942,1.59324874,0.25054962,0.00000000,0.44730226,0.02619066
-5.84392196,1.93685892,0.00102392,0.07838787,0.59969414,1.58652310,0.23865865,0.00000000,0.42558794,0.02483724
-5.83791896,1.90103352,0.00095110,0.07162644,0.56371934,1.57441874,0.22742299,0.00000000,0.40513121,0.02356416
-5.83191596,1.86274395,0.00088280,0.06524997,0.52849859,1.55737503,0.21707372,0.00000000,0.38623502,0.02239201
-5.82591296,1.82288549,0.00082014,0.05934738,0.49447089,1.53595122,0.20783211,0.00000000,0.36916066,0.02133948
-5.81990995,1.78241753,0.00076413,0.05399840,0.46203700,1.51082091,0.19990870,0.00000000,0.35412809,0.02042331
-5.81390695,1.74235665,0.00071572,0.04927342,0.43155740,1.48276308,0.19350294,0.00000000,0.34131810,0.01965830
-5.80790395,1.70376800,0.00067575,0.04523357,0.40335184,1.45264972,0.18880323,0.00000000,0.33087601,0.01905745
-5.80190095,1.66775434,0.00064501,0.04193112,0.37769983,1.42142996,0.18598688,0.00000000,0.32291633,0.01863207
-5.79589795,1.63544240,0.00062424,0.03940988,0.35484195,1.39011097,0.18522003,0.00000000,0.31752782,0.01839198
-5.78989495,1.60796605,0.00061414,0.03770577,0.33498134,1.35973596,0.18665705,0.00000000,0.31477846,0.01834564
-5.78389195,1.58644628,0.00061543,0.03684723,0.31828516,1.33135949,0.19043940,0.00000000,0.31471981,0.01850027
-5.77788894,1.57196787,0.00062879,0.03685555,0.30488571,1.30602095,0.19669366,0.00000000,0.31739020,0.01886187
-5.77188594,1.56555299,0.00065498,0.03774496,0.29488084,1.28471646,0.20552871,0.00000000,0.32281655,0.01943522
-5.76588294,1.56813226,0.00069478,0.03952249,0.28833368,1.26837027,0.21703202,0.00000000,0.33101445,0.02022373
-5.75987994,1.58051402,0.00074904,0.04218759,0.28527162,1.25780634,0.23126516,0.00000000,0.34198652,0.02122922
-5.75387694,1.60335265,0.00081866,0.04573153,0.28568448,1.25372089,0.24825863,0.00000000,0.35571899,0.02245160
-5.74787394,1.63711742,0.00090464,0.05013652,0.28952225,1.25665714,0.26800635,0.00000000,0.37217688,0.02388853
-5.74187094,1.68206306,0.00100808,0.05537477,0.29669241,1.26698295,0.29046004,0.00000000,0.39129794,0.02553492
-5.73586793,1.73820360,0.00113014,0.06140752,0.30705736,1.28487250,0.31552394,0.00000000,0.41298596,0.02738254
-5.72986493,1.80529125,0.00127208,0.06818405,0.32043212,1.31029280,0.34305023,0.00000000,0.43710393,0.02941959
-5.72386193,1.88280157,0.00143525,0.07564093,0.33658282,1.34299596,0.37283560,0.00000000,0.46346775,0.03163030
-5.71785893,1.96992666,0.00162108,0.08370151,0.35522625,1.38251776,0.40461937,0.00000000,0.49184092,0.03399467
-5.71185593,2.06557721,0.00183106,0.09227584,0.37603075,1.42818316,0.43808355,0.00000000,0.52193109,0.03648836
-5.70585293,2.16839447,0.00206674,0.10126098,0.39861889,1.47911875,0.47285493,0.00000000,0.55338869,0.03908270
-5.69984992,2.27677244,0.00232970,0.11054195,0.42257178,1.53427243,0.50850970,0.00000000,0.58580822,0.04174487
-5.69384692,2.38889021,0.00262152,0.11999321,0.44743540,1.59243956,0.54458025,0.00000000,0.61873243,0.04443841
-5.68784392,2.50275367,0.00294373,0.12948071,0.47272865,1.65229526,0.58056435,0.00000000,0.65165943,0.04712374
-5.68184092,2.61624571,0.00329777,0.13886450,0.49795310,1.71243162,0.61593630,0.00000000,0.68405262,0.04975906
-5.67583792,2.72718287,0.00368495,0.14800185,0.52260401,1.77139871,0.65015981,0.00000000,0.71535318,0.05230128
-5.66983492,2.83337656,0.00410632,0.15675067,0.54618239,1.82774770,0.68270190,0.00000000,0.74499471,0.05470718
-5.66383192,2.93269626,0.00456264,0.16497325,0.56820750,1.88007449,0.71304751,0.00000000,0.77241924,0.05693455
-5.65782891,3.02313192,0.00505425,0.17254001,0.58822932,1.92706209,0.74071398,0.00000000,0.79709405,0.05894349
-5.65182591,3.10285304,0.00558097,0.17933321,0.60584045,1.96751987,0.76526470,0.00000000,0.81852839,0.06069758
-5.64582291,3.17026152,0.00614199,0.18525039,0.62068687,2.00041808,0.78632153,0.00000000,0.83628931,0.06216500
-5.63981991,3.22403607,0.00673578,0.19020732,0.63247713,2.02491618,0.80357508,0.00000000,0.85001583,0.06331955
-5.63381691,3.26316621,0.00735994,0.19414047,0.64098950,2.04038381,0.81679270,0.00000000,0.85943067,0.06414137
-5.62781391,3.28697437,0.00801115,0.19700870,0.64607677,2.04641362,0.82582347,0.00000000,0.86434897,0.06461759
-5.62181091,3.29512549,0.00868504,0.19879422,0.64766859,2.04282555,0.83060042,0.00000000,0.86468368,0.06474255
-5.61580790,3.28762380,0.00937621,0.19950270,0.64577119,2.02966280,0.83113953,0.00000000,0.86044727,0.06451788
-5.60980490,3.26479769,0.01007816,0.19916254,0.64046458,2.00717975,0.82753605,0.00000000,0.85174968,0.06395227
-5.60380190,3.22727359,0.01078338,0.19782342,0.63189751,1.97582302,0.81995804,0.00000000,0.83879293,0.06306097
-5.59779890,3.17594091,0.01148333,0.19555409,0.62028044,1.93620667,0.80863800,0.00000000,0.82186242,0.06186509
-5.59179590,3.11190998,0.01216867,0.19243961,0.60587688,1.88908319,0.79386268,0.00000000,0.80131569,0.06039070
-5.58579290,3.03646563,0.01282935,0.18857815,0.58899365,1.83531186,0.77596203,0.00000000,0.77756913,0.05866787
-5.57978989,2.95101878,0.01345487,0.18407750,0.56997053,1.77582613,0.75529764,0.00000000,0.75108338,0.05672953
-5.57378689,2.85705859,0.01403454,0.17905149,0.54916969,1.71160165,0.73225139,0.00000000,0.72234812,0.05461039
-5.56778389,2.75610729,0.01455775,0.17361642,0.52696548,1.64362633,0.70721483,0.00000000,0.69186706,0.05234587
-5.56178089,2.64967962,0.01501433,0.16788772,0.50373485,1.57287377,0.68057964,0.00000000,0.66014361,0.04997109
-5.55577789,2.53924814,0.01539481,0.16197685,0.47984885,1.50028066,0.65272960,0.00000000,0.62766793,0.04752002
-5.54977489,2.42621548,0.01569082,0.15598869,0.45566521,1.42672906,0.62403415,0.00000000,0.59490573,0.04502475
-5.54377189,2.31189369,0.01589534,0.15001932,0.43152235,1.35303342,0.59484372,0.00000000,0.56228904,0.04251491
-5.53776888,2.19749063,0.01600296,0.14415439,0.40773473,1.27993248,0.56548665,0.00000000,0.53020925,0.04001729
-5.53176588,2.08410289,0.01601014,0.13846793,0.38458946,1.20808552,0.53626764,0.00000000,0.49901223,0.03755563
-5.52576288,1.97271419,0.01591534,0.13302168,0.36234414,1.13807236,0.50746737,0.00000000,0.46899565,0.03515052
-5.51975988,1.86419820,0.01571912,0.12786493,0.34122567,1.07039640,0.47934314,0.00000000,0.44040803,0.03281948
-5.51375688,1.75932444,0.01542412,0.12303465,0.32142987,1.00548973,0.45212997,0.00000000,0.41344952,0.03057708
-5.50775388,1.65876608,0.01503507,0.11855607,0.30312169,0.94371956,0.42604216,0.00000000,0.38827387,0.02843520
-5.50175088,1.56310825,0.01455860,0.11444349,0.28643579,0.88539508,0.40127461,0.00000000,0.36499133,0.02640330
-5.49574787,1.47285608,0.01400304,0.11070128,0.27147738,0.83077408,0.37800404,0.00000000,0.34367224,0.02448869
-5.48974487,1.38844151,0.01337820,0.10732510,0.25832305,0.78006879,0.35638968,0.00000000,0.32435088,0.02269683
-5.48374187,1.31022838,0.01269503,0.10430316,0.24702167,0.73345051,0.33657339,0.00000000,0.30702950,0.02103159
-5.47773887,1.23851570,0.01196532,0.10161758,0.23759519,0.69105289,0.31867919,0.00000000,0.29168215,0.01949544
-5.47173587,1.17353885,0.01120132,0.09924573,0.23003942,0.65297377,0.30281229,0.00000000,0.27825841,0.01808968
-5.46573287,1.11546927,0.01041544,0.09716165,0.22432479,0.61927572,0.28905759,0.00000000,0.26668682,0.01681448
-5.45972986,1.06441281,0.00961988,0.09533733,0.22039720,0.58998555,0.27747790,0.00000000,0.25687793,0.01566905
-5.45372686,1.02040738,0.00882634,0.09374401,0.21817913,0.56509300,0.26811203,0.00000000,0.24872723,0.01465162
-5.44772386,0.98342055,0.00804577,0.09235345,0.21757094,0.54454918,0.26097301,0.00000000,0.24211772,0.01375950
-5.44172086,0.95334759,0.00728817,0.09113898,0.21845276,0.52826493,0.25604649,0.00000000,0.23692248,0.01298908
-5.43571786,0.93001057,0.00656239,0.09007658,0.22068672,0.51610966,0.25328970,0.00000000,0.23300697,0.01233581
-5.42971486,0.91315900,0.00587609,0.08914578,0.22411994,0.50791090,0.25263091,0.00000000,0.23023150,0.01179425
-5.42371186,0.90247227,0.00523564,0.08833041,0.22858803,0.50345485,0.25396977,0.00000000,0.22845354,0.01135808
-5.41770885,0.89756417,0.00464614,0.08761923,0.23391927,0.50248808,0.25717832,0.00000000,0.22753022,0.01102016
-5.41170585,0.89798952,0.00411148,0.08700634,0.23993927,0.50472058,0.26210290,0.00000000,0.22732072,0.01077265
-5.40570285,0.90325276,0.00363440,0.08649151,0.24647616,0.50983011,0.26856689,0.00000000,0.22768878,0.01060707
-5.39969985,0.91281845,0.00321663,0.08608025,0.25336602,0.51746771,0.27637415,0.00000000,0.22850505,0.01051451
-5.39369685,0.92612312,0.00285899,0.08578374,0.26045839,0.52726442,0.28531312,0.00000000,0.22964943,0.01048577
-5.38769385,0.94258835,0.00256154,0.08561864,0.26762170,0.53883884,0.29516141,0.00000000,0.23101311,0.01051156
-5.38169085,0.96163429,0.00232370,0.08560674,0.27474824,0.55180542,0.30569070,0.00000000,0.23250033,0.01058270
-5.37568784,0.98269346,0.00214438,0.08577448,0.28175857,0.56578304,0.31667180,0.00000000,0.23402983,0.01069029
-5.36968484,1.00522398,0.00202211,0.08615241,0.28860501,0.58040382,0.32787966,0.00000000,0.23553573,0.01082595
-5.36368184,1.02872208,0.00195509,0.08677460,0.29527395,0.59532161,0.33909812,0.00000000,0.23696798,0.01098195
-5.35767884,1.05273312,0.00194125,0.08767792,0.30178696,0.61022011,0.35012425,0.00000000,0.23829218,0.01115138
-5.35167584,1.07686105,0.00197833,0.08890142,0.30820039,0.62482007,0.36077214,0.00000000,0.23948886,0.01132822
-5.34567284,1.10077565,0.00206386,0.09048558,0.31460340,0.63888565,0.37087600,0.00000000,0.24055220,0.01150744
-5.33966983,1.12421762,0.00219515,0.09247160,0.32111458,0.65222947,0.38029250,0.00000000,0.24148815,0.01168501
-5.33366683,1.14700120,0.00236928,0.09490068,0.32787695,0.66471625,0.38890221,0.00000000,0.24231222,0.01185791
-5.32766383,1.16901430,0.00258306,0.09781323,0.33505175,0.67626504,0.39661032,0.00000000,0.24304685,0.01202405
-5.32166083,1.19021623,0.00283296,0.10124806,0.34281114,0.68684977,0.40334651,0.00000000,0.24371856,0.01218221
-5.31565783,1.21063311,0.00311510,0.10524153,0.35132994,0.69649824,0.40906405,0.00000000,0.24435502,0.01233191
-5.30965483,1.23035120,0.00342520,0.10982656,0.36077710,0.70528950,0.41373837,0.00000000,0.24498222,0.01247328
-5.30365183,1.24950839,0.00375854,0.11503166,0.37130688,0.71334972,0.41736505,0.00000000,0.24562184,0.01260689
-5.29764882,1.26828429,0.00410999,0.12087974,0.38305036,0.72084662,0.41995754,0.00000000,0.24628896,0.01273365
-5.29164582,1.28688910,0.00447400,0.12738693,0.39610770,0.72798267,0.42154460,0.00000000,0.24699026,0.01285463
-5.28564282,1.30555189,0.00484466,0.13456131,0.41054125,0.73498717,0.42216779,0.00000000,0.24772286,0.01297090
-5.27963982,1.32450845,0.00521576,0.14240157,0.42637019,0.74210746,0.42187898,0.00000000,0.24847375,0.01308346
-5.27363682,1.34398932,0.00558093,0.15089569,0.44356658,0.74959948,0.42073815,0.00000000,0.24921996,0.01319311
-5.26763382,1.36420819,0.00593371,0.16001971,0.46205330,0.75771796,0.41881141,0.00000000,0.24992936,0.01330040
-5.26163082,1.38535109,0.00626773,0.16973655,0.48170385,0.76670646,0.41616953,0.00000000,0.25056213,0.01340557
-5.25562781,1.40756664,0.00657690,0.17999506,0.50234397,0.77678757,0.41288668,0.00000000,0.25107276,0.01350852
-5.24962481,1.43095763,0.00685552,0.19072933,0.52375513,0.78815349,0.40903974,0.00000000,0.25141248,0.01360885
-5.24362181,1.45557405,0.00709852,0.20185831,0.54567964,0.80095745,0.40470782,0.00000000,0.25153191,0.01370584
-5.23761881,1.48140789,0.00730157,0.21328587,0.56782716,0.81530593,0.39997207,0.00000000,0.25138394,0.01379853
-5.23161581,1.50838962,0.00746127,0.22490120,0.58988242,0.83125229,0.39491575,0.00000000,0.25092644,0.01388572
-5.22561281,1.53638663,0.00757528,0.23657986,0.61151363,0.84879182,0.38962423,0.00000000,0.25012481,0.01396607
-5.21960980,1.56520350,0.00764237,0.24818521,0.63238154,0.86785850,0.38418506,0.00000000,0.24895413,0.01403812
-5.21360680,1.59458431,0.00766255,0.25957043,0.65214843,0.88832371,0.37868782,0.00000000,0.24740081,0.01410037
-5.20760380,1.62421670,0.00763703,0.27058103,0.67048705,0.90999685,0.37322378,0.00000000,0.24546368,0.01415130
-5.20160080,1.65373788,0.00756821,0.28105780,0.68708897,0.93262817,0.36788518,0.00000000,0.24315439,0.01418943
-5.19559780,1.68274231,0.00745963,0.29084020,0.70167216,0.95591364,0.36276423,0.00000000,0.24049711,0.01421335
-5.18959480,1.71079087,0.00731587,0.29977002,0.71398762,0.97950176,0.35795165,0.00000000,0.23752762,0.01422174
-5.18359180,1.73742140,0.00714236,0.30769522,0.72382476,1.00300230,0.35353488,0.00000000,0.23429177,0.01421339
-5.17758879,1.76216026,0.00694524,0.31447394,0.73101561,1.02599653,0.34959596,0.00000000,0.23084346,0.01418720
-5.17158579,1.78453450,0.00673115,0.31997830,0.73543762,1.04804871,0.34620914,0.00000000,0.22724212,0.01414224
-5.16558279,1.80408435,0.00650699,0.32409816,0.73701519,1.06871842,0.34343832,0.00000000,0.22355009,0.01407768
-5.15957979,1.82037553,0.00627975,0.32674434,0.73571983,1.08757316,0.34133446,0.00000000,0.21982969,0.01399289
-5.15357679,1.83301083,0.00605618,0.32785151,0.73156910,1.10420081,0.33993299,0.00000000,0.21614049,0.01388737
-5.14757379,1.84164071,0.00584268,0.32738036,0.72462451,1.11822146,0.33925151,0.00000000,0.21253660,0.01376081
-5.14157079,1.84597223,0.00564502,0.32531905,0.71498826,1.12929798,0.33928772,0.00000000,0.20906434,0.01361307
-5.13556778,1.84577615,0.00546820,0.32168391,0.70279930,1.13714500,0.34001789,0.00000000,0.20576031,0.01344422
-5.12956478,1.84089182,0.00531627,0.31651921,0.68822857,1.14153597,0.34139583,0.00000000,0.20264989,0.01325452
-5.12356178,1.83122961,0.00519227,0.30989614,0.67147384,1.14230787,0.34335260,0.00000000,0.19974638,0.01304444
-5.11755878,1.81677113,0.00509809,0.30191090,0.65275408,1.13936366,0.34579693,0.00000000,0.19705072,0.01281466
-5.11155578,1.79756697,0.00503446,0.29268208,0.63230386,1.13267232,0.34861646,0.00000000,0.19455177,0.01256608
-5.10555278,1.77373254,0.00500100,0.28234735,0.61036760,1.12226666,0.35167984,0.00000000,0.19222728,0.01229980
-5.09954977,1.74544215,0.00499618,0.27105964,0.58719414,1.10823920,0.35483963,0.00000000,0.19004540,0.01201711
-5.09354677,1.71292193,0.00501750,0.25898295,0.56303162,1.09073634,0.35793604,0.00000000,0.18796667,0.01171949
-5.08754377,1.67644205,0.00506152,0.24628800,0.53812289,1.06995148,0.36080138,0.00000000,0.18594653,0.01140859
-5.08154077,1.63630886,0.00512410,0.23314783,0.51270149,1.04611737,0.36326507,0.00000000,0.18393813,0.01108623
-5.07553777,1.59285739,0.00520051,0.21973366,0.48698846,1.01949824,0.36515922,0.00000000,0.18189542,0.01075438
-5.06953477,1.54644480,0.00528566,0.20621101,0.46118978,0.99038223,0.36632443,0.00000000,0.17977636,0.01041514
-5.06353177,1.49744505,0.00537430,0.19273634,0.43549479,0.95907444,0.36661571,0.00000000,0.17754617,0.01007078
-5.05752876,1.44624509,0.00546127,0.17945430,0.41007529,0.92589096,0.36590828,0.00000000,0.17518049,0.00972374
-5.05152576,1.39324267,0.00554166,0.16649562,0.38508552,0.89115403,0.36410307,0.00000000,0.17266825,0.00937662
-5.04552276,1.33884566,0.00561109,0.15397573,0.36066281,0.85518850,0.36113156,0.00000000,0.17001426,0.00903222
-5.03951976,1.28347275,0.00566586,0.14199411,0.33692882,0.81831954,0.35695994,0.00000000,0.16724132,0.00869358
-5.03351676,1.22755515,0.00570313,0.13063426,0.31399138,0.78087145,0.35159223,0.00000000,0.16439175,0.00836398
-5.02751376,1.17153892,0.00572113,0.11996429,0.29194664,0.74316733,0.34507236,0.00000000,0.16152833,0.00804699
-5.02151076,1.11588744,0.00571923,0.11003805,0.27088151,0.70552955,0.33748493,0.00000000,0.15873445,0.00774644
-5.01550775,1.06108351,0.00569807,0.10089659,0.25087623,0.66828035,0.32895477,0.00000000,0.15611365,0.00746652
-5.00950475,1.00763061,0.00565958,0.09256993,0.23200689,0.63174265,0.31964514,0.00000000,0.15378830,0.00721167
-5.00350175,0.95605302,0.00560709,0.08507889,0.21434792,0.59624054,0.30975471,0.00000000,0.15189751,0.00698660
-4.99749875,0.90689433,0.00554522,0.07843701,0.19797429,0.56209924,0.29951336,0.00000000,0.15059451,0.00679628
-4.99149575,0.86071428,0.00547993,0.07265233,0.18296345,0.52964445,0.28917699,0.00000000,0.15004316,0.00664577
-4.98549275,0.81808377,0.00541840,0.06772892,0.16939689,0.49920090,0.27902150,0.00000000,0.15041412,0.00654025
-4.97948974,0.77957817,0.00536891,0.06366822,0.15736134,0.47109006,0.26933616,0.00000000,0.15188043,0.00648480
-4.97348674,0.74576904,0.00534074,0.06047000,0.14694944,0.44562713,0.26041652,0.00000000,0.15461295,0.00648433
-4.96748374,0.71721456,0.00534398,0.05813302,0.13825995,0.42311728,0.25255729,0.00000000,0.15877551,0.00654340
-4.96148074,0.69444895,0.00538934,0.05665526,0.13139754,0.40385142,0.24604511,0.00000000,0.16452018,0.00666608
-4.95547774,0.67797145,0.00548793,0.05603391,0.12647192,0.38810157,0.24115177,0.00000000,0.17198261,0.00685578
-4.94947474,0.66823500,0.00565103,0.05626502,0.12359649,0.37611613,0.23812775,0.00000000,0.18127781,0.00711509
-4.94347174,0.66563522,0.00588981,0.05734285,0.12288647,0.36811508,0.23719641,0.00000000,0.19249631,0.00744565
-4.93746873,0.67049999,0.00621502,0.05925919,0.12445644,0.36428543,0.23854890,0.00000000,0.20570094,0.00784799
-4.93146573,0.68307990,0.00663673,0.06200234,0.12841728,0.36477696,0.24233986,0.00000000,0.22092432,0.00832145
-4.92546273,0.70353987,0.00716394,0.06555624,0.13487263,0.36969837,0.24868392,0.00000000,0.23816710,0.00886411
-4.91945973,0.73195210,0.00780432,0.06989945,0.14391488,0.37911390,0.25765310,0.00000000,0.25739711,0.00947273
-4.91345673,0.76829042,0.00856378,0.07500432,0.15562064,0.39304042,0.26927503,0.00000000,0.27854920,0.01014279
-4.90745373,0.81242621,0.00944621,0.08083617,0.17004601,0.41144508,0.28353190,0.00000000,0.30152601,0.01086849
-4.90145073,0.86412575,0.01045310,0.08735276,0.18722157,0.43424328,0.30036033,0.00000000,0.32619947,0.01164286
-4.89544772,0.92304913,0.01158325,0.09450382,0.20714740,0.46129722,0.31965176,0.00000000,0.35241296,0.01245786
-4.88944472,0.98875062,0.01283256,0.10223093,0.22978832,0.49241476,0.34125372,0.00000000,0.37998407,0.01330456
-4.88344172,1.06068053,0.01419375,0.11046761,0.25506955,0.52734878,0.36497158,0.00000000,0.40870782,0.01417331
-4.87743872,1.13818853,0.01565630,0.11913965,0.28287306,0.56579693,0.39057101,0.00000000,0.43836023,0.01505394
-4.87143572,1.22052857,0.01720638,0.12816572,0.31303493,0.60740197,0.41778107,0.00000000,0.46870207,0.01593601
-4.86543272,1.30686538,0.01882691,0.13745825,0.34534390,0.65175281,0.44629784,0.00000000,0.49948279,0.01680901
-4.85942971,1.39628271,0.02049773,0.14692454,0.37954134,0.69838633,0.47578877,0.00000000,0.53044437,0.01766261
-4.85342671,1.48779344,0.02219592,0.15646813,0.41532296,0.74679026,0.50589754,0.00000000,0.56132515,0.01848688
-4.84742371,1.58035171,0.02389619,0.16599037,0.45234213,0.79640730,0.53624966,0.00000000,0.59186358,0.01927248
-4.84142071,1.67286703,0.02557139,0.17539218,0.49021509,0.84664068,0.56645860,0.00000000,0.62180169,0.02001087
-4.83541771,1.76422066,0.02719318,0.18457597,0.52852790,0.89686135,0.59613245,0.00000000,0.65088858,0.02069445
-4.82941471,1.85328393,0.02873272,0.19344769,0.56684489,0.94641689,0.62488117,0.00000000,0.67888355,0.02131672
-4.82341171,1.93893859,0.03016147,0.20191893,0.60471857,0.99464216,0.65232408,0.00000000,0.70555929,0.02187230
-4.81740870,2.02009872,0.03145201,0.20990908,0.64170045,1.04087176,0.67809767,0.00000000,0.73070477,0.02235709
-4.81140570,2.09573387,0.03257884,0.21734743,0.67735250,1.08445387,0.70186333,0.00000000,0.75412814,0.02276821
-4.80540270,2.16489277,0.03351919,0.22417515,0.71125873,1.12476546,0.72331498,0.00000000,0.77565944,0.02310403
-4.79939970,2.22672694,0.03425375,0.23034714,0.74303636,1.16122820,0.74218615,0.00000000,0.79515313,0.02336414
-4.79339670,2.28051332,0.03476728,0.23583360,0.77234611,1.19332459,0.75825639,0.00000000,0.81249052,0.02354927
-4.78739370,2.32567496,0.03504913,0.24062130,0.79890115,1.22061378,0.77135668,0.00000000,0.82758178,0.02366118
-4.78139070,2.36179894,0.03509355,0.24471441,0.82247421,1.24274616,0.78137358,0.00000000,0.84036772,0.02370260
-4.77538769,2.38865033,0.03489991,0.24813494,0.84290260,1.25947618,0.78825193,0.00000000,0.85082093,0.02367704
-4.76938469,2.40618158,0.03447264,0.25092256,0.86009085,1.27067259,0.79199595,0.00000000,0.85894646,0.02358870
-4.76338169,2.41453649,0.03382109,0.25313391,0.87401091,1.27632536,0.79266850,0.00000000,0.86478169,0.02344233
-4.75737869,2.41404818,0.03295918,0.25484129,0.88469980,1.27654900,0.79038865,0.00000000,0.86839542,0.02324304
-4.75137569,2.40523088,0.03190486,0.25613074,0.89225505,1.27158151,0.78532750,0.00000000,0.86988606,0.02299618
-4.74537269,2.38876541,0.03067949,0.25709956,0.89682798,1.26177914,0.77770225,0.00000000,0.86937890,0.02270719
-4.73936968,2.36547878,0.02930715,0.25785321,0.89861533,1.24760658,0.76776902,0.00000000,0.86702252,0.02238152
-4.73336668,2.33631821,0.02781377,0.25850182,0.89784951,1.22962312,0.75581438,0.00000000,0.86298426,0.02202440
-4.72736368,2.30232078,0.02622639,0.25915628,0.89478810,1.20846500,0.74214604,0.00000000,0.85744505,0.02164086
-4.72136068,2.26457945,0.02457229,0.25992407,0.88970302,1.18482465,0.72708306,0.00000000,0.85059354,0.02123555
-4.71535768,2.22420699,0.02287823,0.26090499,0.88286979,1.15942763,0.71094601,0.00000000,0.84262001,0.02081271
-4.70935468,2.18229914,0.02116977,0.26218696,0.87455746,1.13300821,0.69404728,0.00000000,0.83370992,0.02037611
-4.70335168,2.13989844,0.01947066,0.26384201,0.86501951,1.10628459,0.67668211,0.00000000,0.82403782,0.01992900
-4.69734867,2.09796034,0.01780232,0.26592269,0.85448609,1.07993479,0.65912057,0.00000000,0.81376142,0.01947412
-4.69134567,2.05732286,0.01618352,0.26845899,0.84315779,1.05457432,0.64160077,0.00000000,0.80301641,0.01901368
-4.68534267,2.01868115,0.01463007,0.27145611,0.83120120,1.03073647,0.62432354,0.00000000,0.79191218,0.01854939
-4.67933967,1.98256785,0.01315478,0.27489292,0.81874614,1.00885614,0.60744879,0.00000000,0.78052861,0.01808249
-4.67333667,1.94934014,0.01176743,0.27872151,0.80588479,0.98925771,0.59109350,0.00000000,0.76891410,0.01761378
-4.66733367,1.91917388,0.01047483,0.28286773,0.79267242,0.97214764,0.57533146,0.00000000,0.75708508,0.01714369
-4.66133067,1.89206501,0.00928108,0.28723274,0.77912970,0.95761170,0.56019469,0.00000000,0.74502688,0.01667234
-4.65532766,1.86783799,0.00818780,0.29169569,0.76524640,0.94561716,0.54567633,0.00000000,0.73269605,0.01619958
-4.64932466,1.84616085,0.00719443,0.29611728,0.75098610,0.93601943,0.53173491,0.00000000,0.72002408,0.01572511
-4.64332166,1.82656602,0.00629856,0.30034421,0.73629191,0.92857290,0.51829971,0.00000000,0.70692228,0.01524850
