energy_ev,total_up,Ga_p_up,Ga_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.81390695,6.70494753,0.39114223,0.00000000,2.87755007,3.79601964,2.51454399,0.00000000
-5.80790395,6.62958095,0.38887263,0.00000000,2.85486962,3.76381286,2.46259163,0.00000000
-5.80190095,6.54553493,0.38619833,0.00000000,2.82987190,3.72735884,2.40584293,0.00000000
-5.79589795,6.45585045,0.38329168,0.00000000,2.80385890,3.68842539,2.34535960,0.00000000
-5.78989495,6.36369377,0.38033632,0.00000000,2.77811400,3.64886001,2.28224583,0.00000000
-5.78389195,6.27226243,0.37752124,0.00000000,2.75385780,3.61053736,2.21761668,0.00000000
-5.77788894,6.18469281,0.37503456,0.00000000,2.73220786,3.57530667,2.15256771,0.00000000
-5.77188594,6.10397257,0.37305764,0.00000000,2.71414404,3.54494123,2.08814704,0.00000000
-5.76588294,6.03286120,0.37175956,0.00000000,2.70048081,3.52109148,2.02533075,0.00000000
-5.75987994,5.97382120,0.37129225,0.00000000,2.69184763,3.50524333,1.96500219,0.00000000
-5.75387694,5.92896204,0.37178644,0.00000000,2.68867777,3.49868306,1.90793594,0.00000000
-5.74787394,5.89999838,0.37334870,0.00000000,2.69120595,3.50246971,1.85478631,0.00000000
-5.74187094,5.88822323,0.37605945,0.00000000,2.69947431,3.51741565,1.80608078,0.00000000
-5.73586793,5.89449628,0.37997209,0.00000000,2.71334616,3.54407566,1.76221789,0.00000000
-5.72986493,5.91924690,0.38511326,0.00000000,2.73252629,3.58274446,1.72346939,0.00000000
-5.72386193,5.96249079,0.39148407,0.00000000,2.75658677,3.63346242,1.68998610,0.00000000
-5.71785893,6.02385861,0.39906221,0.00000000,2.78499640,3.69602867,1.66180686,0.00000000
-5.71185593,6.10263488,0.40780476,0.00000000,2.81715247,3.77002091,1.63886987,0.00000000
-5.70585293,6.19780469,0.41765161,0.00000000,2.85241286,3.85482062,1.62102581,0.00000000
-5.69984992,6.30810609,0.42852910,0.00000000,2.89012715,3.94964253,1.60805183,0.00000000
-5.69384692,6.43208542,0.44035383,0.00000000,2.92966501,4.05356703,1.59966595,0.00000000
-5.68784392,6.56815346,0.45303640,0.00000000,2.97044079,4.16557397,1.59554119,0.00000000
-5.68184092,6.71463994,0.46648477,0.00000000,3.01193319,4.28457667,1.59531879,0.00000000
-5.67583792,6.86984443,0.48060733,0.00000000,3.05369934,4.40945469,1.59862039,0.00000000
-5.66983492,7.03208200,0.49531527,0.00000000,3.09538290,4.53908430,1.60505851,0.00000000
-5.66383192,7.19972209,0.51052438,0.00000000,3.13671613,4.67236560,1.61424542,0.00000000
-5.65782891,7.37121982,0.52615612,0.00000000,3.17751625,4.80824546,1.62580020,0.00000000
-5.65182591,7.54513910,0.54213808,0.00000000,3.21767645,4.94573579,1.63935393,0.00000000
-5.64582291,7.72016740,0.55840363,0.00000000,3.25715267,5.08392677,1.65455334,0.00000000
-5.63981991,7.89512263,0.57489119,0.00000000,3.29594689,5.22199498,1.67106277,0.00000000
-5.63381691,8.06895249,0.59154286,0.00000000,3.33408817,5.35920661,1.68856503,0.00000000
-5.62781391,8.24072751,0.60830282,0.00000000,3.37161278,5.49491607,1.70676117,0.00000000
-5.62181091,8.40962883,0.62511545,0.00000000,3.40854448,5.62856065,1.72536957,0.00000000
-5.61580790,8.57493212,0.64192341,0.00000000,3.44487628,5.75965199,1.74412463,0.00000000
-5.60980490,8.73598910,0.65866582,0.00000000,3.48055470,5.88776500,1.76277533,0.00000000
-5.60380190,8.89220801,0.67527656,0.00000000,3.51546738,6.01252532,1.78108389,0.00000000
-5.59779890,9.04303455,0.69168293,0.00000000,3.54943480,6.13359608,1.79882479,0.00000000
-5.59179590,9.18793436,0.70780463,0.00000000,3.58220651,6.25066482,1.81578418,0.00000000
-5.58579290,9.32637808,0.72355322,0.00000000,3.61346197,6.36343128,1.83175991,0.00000000
-5.57978989,9.45782981,0.73883198,0.00000000,3.64281598,6.47159678,1.84656213,0.00000000
-5.57378689,9.58173930,0.75353627,0.00000000,3.66982822,6.57485554,1.86001438,0.00000000
-5.56778389,9.69753828,0.76755429,0.00000000,3.69401643,6.67288838,1.87195526,0.00000000
-5.56178089,9.80464069,0.78076822,0.00000000,3.71487231,6.76535892,1.88224042,0.00000000
-5.55577789,9.90244673,0.79305579,0.00000000,3.73187933,6.85191235,1.89074474,0.00000000
-5.54977489,9.99035019,0.80429199,0.00000000,3.74453134,6.93217667,1.89736463,0.00000000
-5.54377189,10.06774854,0.81435111,0.00000000,3.75235114,7.00576635,1.90202026,0.00000000
-5.53776888,10.13405535,0.82310895,0.00000000,3.75490793,7.07228806,1.90465754,0.00000000
-5.53176588,10.18871424,0.83044505,0.00000000,3.75183291,7.13134831,1.90524978,0.00000000
-5.52576288,10.23121401,0.83624509,0.00000000,3.74283234,7.18256282,1.90379896,0.00000000
-5.51975988,10.26110443,0.84040328,0.00000000,3.72769761,7.22556730,1.90033650,0.00000000
-5.51375688,10.27801230,0.84282476,0.00000000,3.70631212,7.26002937,1.89492356,0.00000000
-5.50775388,10.28165765,0.84342797,0.00000000,3.67865491,7.28566169,1.88765088,0.00000000
-5.50175088,10.27186974,0.84214703,0.00000000,3.64480130,7.30223577,1.87863815,0.00000000
-5.49574787,10.24860274,0.83893398,0.00000000,3.60492083,7.30959642,1.86803303,0.00000000
-5.48974487,10.21195107,0.83376094,0.00000000,3.55927313,7.30767669,1.85600981,0.00000000
-5.48374187,10.16216402,0.82662211,0.00000000,3.50820217,7.29651268,1.84276778,0.00000000
-5.47773887,10.09965957,0.81753557,0.00000000,3.45212964,7.27625820,1.82852940,0.00000000
-5.47173587,10.02503693,0.80654475,0.00000000,3.39154797,7.24719856,1.81353818,0.00000000
-5.46573287,9.93908746,0.79371961,0.00000000,3.32701354,7.20976304,1.79805644,0.00000000
-5.45972986,9.84280318,0.77915733,0.00000000,3.25914035,7.16453546,1.78236276,0.00000000
-5.45372686,9.73738247,0.76298245,0.00000000,3.18859467,7.11226203,1.76674928,0.00000000
-5.44772386,9.62423199,0.74534649,0.00000000,3.11609037,7.05385608,1.75151864,0.00000000
-5.44172086,9.50496415,0.72642682,0.00000000,3.04238513,6.99039862,1.73698066,0.00000000
-5.43571786,9.38138942,0.70642491,0.00000000,2.96827709,6.92313452,1.72344874,0.00000000
-5.42971486,9.25550282,0.68556377,0.00000000,2.89460170,6.85346359,1.71123585,0.00000000
-5.42371186,9.12946418,0.66408477,0.00000000,2.82222817,6.78292620,1.70065018,0.00000000
-5.41770885,9.00557176,0.64224374,0.00000000,2.75205511,6.71318352,1.69199058,0.00000000
-5.41170585,8.88622938,0.62030655,0.00000000,2.68500473,6.64599215,1.68554158,0.00000000
-5.40570285,8.77390722,0.59854417,0.00000000,2.62201531,6.58317367,1.68156831,0.00000000
-5.39969985,8.67109681,0.57722742,0.00000000,2.56403130,6.52657946,1.68031125,0.00000000
-5.39369685,8.58026114,0.55662159,0.00000000,2.51199115,6.47805170,1.68198095,0.00000000
-5.38769385,8.50378097,0.53698101,0.00000000,2.46681245,6.43938138,1.68675279,0.00000000
-5.38169085,8.44389869,0.51854382,0.00000000,2.42937474,6.41226455,1.69476190,0.00000000
-5.37568784,8.40266139,0.50152714,0.00000000,2.40050023,6.39825815,1.70609841,0.00000000
-5.36968484,8.38186490,0.48612270,0.00000000,2.38093288,6.39873672,1.72080304,0.00000000
-5.36368184,8.38300069,0.47249321,0.00000000,2.37131647,6.41485168,1.73886325,0.00000000
-5.35767884,8.40720755,0.46076940,0.00000000,2.37217272,6.44749442,1.76020997,0.00000000
-5.35167584,8.45523004,0.45104813,0.00000000,2.38388005,6.49726495,1.78471523,0.00000000
-5.34567284,8.52738545,0.44339126,0.00000000,2.40665426,6.56444728,1.81219058,0.00000000
-5.33966983,8.62354100,0.43782555,0.00000000,2.44053202,6.64899280,1.84238668,0.00000000
-5.33366683,8.74310268,0.43434359,0.00000000,2.48535819,6.75051262,1.87499402,0.00000000
-5.32766383,8.88501667,0.43290550,0.00000000,2.54077779,6.86827972,1.90964509,0.00000000
-5.32166083,9.04778418,0.43344156,0.00000000,2.60623347,7.00124103,1.94591792,0.00000000
-5.31565783,9.22948964,0.43585558,0.00000000,2.68096895,7.14803973,1.98334124,0.00000000
-5.30965483,9.42784212,0.44002879,0.00000000,2.76403868,7.30704718,2.02140120,0.00000000
-5.30365183,9.64022884,0.44582427,0.00000000,2.85432382,7.47640371,2.05954969,0.00000000
-5.29764882,9.86377943,0.45309171,0.00000000,2.95055434,7.65406714,2.09721416,0.00000000
-5.29164582,10.09543886,0.46167219,0.00000000,3.05133647,7.83786718,2.13380869,0.00000000
-5.28564282,10.33204658,0.47140309,0.00000000,3.15518495,8.02556408,2.16874621,0.00000000
-5.27963982,10.57041910,0.48212272,0.00000000,3.26055881,8.21490899,2.20145137,0.00000000
-5.27363682,10.80743271,0.49367468,0.00000000,3.36589955,8.40370400,2.23137378,0.00000000
-5.26763382,11.04010349,0.50591172,0.00000000,3.46967029,8.58985922,2.25800103,0.00000000
-5.26163082,11.26566115,0.51869909,0.00000000,3.57039441,8.77144483,2.28087119,0.00000000
-5.25562781,11.48161421,0.53191723,0.00000000,3.66669235,8.94673593,2.29958401,0.00000000
-5.24962481,11.68580379,0.54546377,0.00000000,3.75731507,9.11424861,2.31381060,0.00000000
-5.24362181,11.87644444,0.55925489,0.00000000,3.84117317,9.27276590,2.32330106,0.00000000
-5.23761881,12.05215073,0.57322593,0.00000000,3.91736059,9.42135316,2.32788970,0.00000000
-5.23161581,12.21194926,0.58733150,0.00000000,3.98517226,9.55936268,2.32749765,0.00000000
-5.22561281,12.35527667,0.60154499,0.00000000,4.04411539,9.68642818,2.32213285,0.00000000
-5.21960980,12.48196459,0.61585774,0.00000000,4.09391429,9.80245030,2.31188731,0.00000000
-5.21360680,12.59221378,0.63027792,0.00000000,4.13450903,9.90757480,2.29693191,0.00000000
-5.20760380,12.68655965,0.64482927,0.00000000,4.16604845,10.00216544,2.27750909,0.00000000
-5.20160080,12.76583211,0.65954987,0.00000000,4.18887843,10.08677386,2.25392371,0.00000000
-5.19559780,12.83111262,0.67449103,0.00000000,4.20352619,10.16210877,2.22653272,0.00000000
-5.18959480,12.88369150,0.68971637,0.00000000,4.21068179,10.22900664,2.19573405,0.00000000
-5.18359180,12.92502784,0.70530119,0.00000000,4.21117784,10.28840577,2.16195536,0.00000000
-5.17758879,12.95671435,0.72133215,0.00000000,4.20596841,10.34132530,2.12564327,0.00000000
-5.17158579,12.98044838,0.73790713,0.00000000,4.19610804,10.38884981,2.08725324,0.00000000
-5.16558279,12.99800977,0.75513527,0.00000000,4.18273139,10.43211990,2.04724090,0.00000000
-5.15957979,13.01124539,0.77313707,0.00000000,4.16703416,10.47232823,2.00605474,0.00000000
-5.15357679,13.02205931,0.79204423,0.00000000,4.15025532,10.51071973,1.96413057,0.00000000
-5.14757379,13.03240681,0.81199920,0.00000000,4.13366068,10.54859448,1.92188764,0.00000000
-5.14157079,13.04429008,0.83315412,0.00000000,4.11852755,10.58731099,1.87972640,0.00000000
-5.13556778,13.05975286,0.85566898,0.00000000,4.10613009,10.62828759,1.83802764,0.00000000
-5.12956478,13.08087140,0.87970876,0.00000000,4.09772480,10.67299953,1.79715277,0.00000000
-5.12356178,13.10973911,0.90543948,0.00000000,4.09453570,10.72296951,1.75744487,0.00000000
-5.11755878,13.14844291,0.93302309,0.00000000,4.09773862,10.77975002,1.71923012,0.00000000
-5.11155578,13.19902975,0.96261109,0.00000000,4.10844431,10.84489626,1.68281930,0.00000000
-5.10555278,13.26346287,0.99433718,0.00000000,4.12768014,10.91992916,1.64850886,0.00000000
-5.09954977,13.34356814,1.02830893,0.00000000,4.15637052,11.00628916,1.61658149,0.00000000
-5.09354677,13.44097202,1.06459894,0.00000000,4.19531626,11.10528199,1.58730579,0.00000000
-5.08754377,13.55703360,1.10323577,0.00000000,4.24517347,11.21801870,1.56093501,0.00000000
-5.08154077,13.69277413,1.14419511,0.00000000,4.30643293,11.34535297,1.53770481,0.00000000
-5.07553777,13.84880791,1.18739175,0.00000000,4.37940070,11.48781915,1.51783020,0.00000000
-5.06953477,14.02527922,1.23267279,0.00000000,4.46418144,11.64557502,1.50150167,0.00000000
-5.06353177,14.22180957,1.27981273,0.00000000,4.56066526,11.81835321,1.48888085,0.00000000
-5.05752876,14.43745972,1.32851075,0.00000000,4.66851963,12.00542487,1.48009599,0.00000000
-5.05152576,14.67071013,1.37839072,0.00000000,4.78718705,12.20557920,1.47523754,0.00000000
-5.04552276,14.91946267,1.42900411,0.00000000,4.91588943,12.41712093,1.47435415,0.00000000
-5.03951976,15.18106532,1.47983602,0.00000000,5.05363964,12.63788769,1.47744939,0.00000000
-5.03351676,15.45236037,1.53031429,0.00000000,5.19926030,12.86528744,1.48447943,0.00000000
-5.02751376,15.72975498,1.57982151,0.00000000,5.35140951,13.09635545,1.49535194,0.00000000
-5.02151076,16.00931195,1.62770959,0.00000000,5.50861283,13.32782871,1.50992619,0.00000000
-5.01550775,16.28685698,1.67331640,0.00000000,5.66930042,13.55623496,1.52801451,0.00000000
-5.00950475,16.55809783,1.71598388,0.00000000,5.83184788,13.77799240,1.54938494,0.00000000
-5.00350175,16.81874985,1.75507686,0.00000000,5.99461910,13.98951532,1.57376504,0.00000000
-4.99749875,17.06466207,1.79000184,0.00000000,6.15600929,14.18732094,1.60084662,0.00000000
-4.99149575,17.29193770,1.82022487,0.00000000,6.31448620,14.36813208,1.63029113,0.00000000
-4.98549275,17.49704359,1.84528779,0.00000000,6.46862785,14.52897105,1.66173545,0.00000000
-4.97948974,17.67690333,1.86482218,0.00000000,6.61715501,14.66724019,1.69479785,0.00000000
-4.97348674,17.82897022,1.87856029,0.00000000,6.75895716,14.78078575,1.72908375,0.00000000
-4.96748374,17.95127707,1.88634261,0.00000000,6.89311105,14.86794249,1.76419119,0.00000000
-4.96148074,18.04246143,1.88812183,0.00000000,7.01889124,14.92755758,1.79971578,0.00000000
-4.95547774,18.10176634,1.88396297,0.00000000,7.13577277,14.95899382,1.83525501,0.00000000
-4.94947474,18.12901789,1.87403995,0.00000000,7.24342637,14.96211303,1.87041194,0.00000000
-4.94347174,18.12458227,1.85862872,0.00000000,7.34170708,14.93724185,1.90479829,0.00000000
-4.93746873,18.08930619,1.83809756,0.00000000,7.43063756,14.88512298,1.93803706,0.00000000
-4.93146573,18.02444508,1.81289491,0.00000000,7.51038776,14.80685547,1.96976483,0.00000000
-4.92546273,17.93158405,1.78353551,0.00000000,7.58125231,14.70382836,1.99963392,0.00000000
-4.91945973,17.81255678,1.75058550,0.00000000,7.64362769,14.57765179,2.02731469,0.00000000
-4.91345673,17.66936712,1.71464712,0.00000000,7.69799038,14.43008970,2.05249800,0.00000000
-4.90745373,17.50411772,1.67634370,0.00000000,7.74487767,14.26299786,2.07489825,0.00000000
-4.90145073,17.31894916,1.63630542,0.00000000,7.78487182,14.07827013,2.09425682,0.00000000
-4.89544772,17.11599207,1.59515640,0.00000000,7.81858848,13.87779540,2.11034612,0.00000000
-4.88944472,16.89733369,1.55350331,0.00000000,7.84666930,13.66342624,2.12297421,0.00000000
-4.88344172,16.66499895,1.51192585,0.00000000,7.86977864,13.43695998,2.13198965,0.00000000
-4.87743872,16.42094542,1.47096893,0.00000000,7.88860358,13.20013151,2.13728666,0.00000000
-4.87143572,16.16707010,1.43113676,0.00000000,7.90385631,12.95461647,2.13881007,0.00000000
-4.86543272,15.90522572,1.39288850,0.00000000,7.91627760,12.70204310,2.13655976,0.00000000
-4.85942971,15.63724314,1.35663530,0.00000000,7.92663980,12.44400995,2.13059441,0.00000000
-4.85342671,15.36495654,1.32273852,0.00000000,7.93574820,12.18210694,2.12103390,0.00000000
-4.84742371,15.09022795,1.29150866,0.00000000,7.94443904,11.91793691,2.10806027,0.00000000
-4.84142071,14.81496765,1.26320500,0.00000000,7.95357328,11.65313468,2.09191678,0.00000000
-4.83541771,14.54114761,1.23803545,0.00000000,7.96402516,11.38938155,2.07290498,0.00000000
-4.82941471,14.27080562,1.21615656,0.00000000,7.97666510,11.12841270,2.05137948,0.00000000
-4.82341171,14.00603844,1.19767355,0.00000000,7.99233686,10.87201647,2.02774061,0.00000000
-4.81740870,13.74898310,1.18264031,0.00000000,8.01182944,10.62202413,2.00242493,0.00000000
-4.81140570,13.50178628,1.17105929,0.00000000,8.03584446,10.38029010,1.97589382,0.00000000
-4.80540270,13.26656245,1.16288149,0.00000000,8.06496041,10.14866287,1.94862048,0.00000000
-4.79939970,13.04534228,1.15800659,0.00000000,8.09959519,9.92894744,1.92107580,0.00000000
-4.79339670,12.84001342,1.15628331,0.00000000,8.13996895,9.72286074,1.89371355,0.00000000
-4.78739370,12.65225612,1.15751032,0.00000000,8.18606911,9.53198188,1.86695546,0.00000000
-4.78139070,12.48347694,1.16143767,0.00000000,8.23761969,9.35769954,1.84117684,0.00000000
-4.77538769,12.33474356,1.16776902,0.00000000,8.29405690,9.20115868,1.81669325,0.00000000
-4.76938469,12.20672421,1.17616474,0.00000000,8.35451286,9.06320958,1.79374895,0.00000000
-4.76338169,12.09963487,1.18624593,0.00000000,8.41780890,8.94436131,1.77250750,0.00000000
-4.75737869,12.01319753,1.19759948,0.00000000,8.48245971,8.84474264,1.75304510,0.00000000
-4.75137569,11.94661190,1.20978401,0.00000000,8.54668902,8.76407231,1.73534691,0.00000000
-4.74537269,11.89854315,1.22233684,0.00000000,8.60845710,8.70164087,1.71930674,0.00000000
-4.73936968,11.86712714,1.23478164,0.00000000,8.66549975,8.65630555,1.70473004,0.00000000
-4.73336668,11.84999406,1.24663683,0.00000000,8.71537816,8.62649934,1.69134032,0.00000000
-4.72736368,11.84431087,1.25742445,0.00000000,8.75553805,8.61025471,1.67878866,0.00000000
-4.72136068,11.84684164,1.26667927,0.00000000,8.78337668,8.60524200,1.66666616,0.00000000
-4.71535768,11.85402467,1.27395802,0.00000000,8.79631527,8.60882155,1.65451867,0.00000000
-4.70935468,11.86206394,1.27884835,0.00000000,8.79187464,8.61810844,1.64186348,0.00000000
-4.70335168,11.86703212,1.28097748,0.00000000,8.76775114,8.63004775,1.62820711,0.00000000
-4.69734867,11.86498157,1.28002004,0.00000000,8.72189030,8.64149785,1.61306367,0.00000000
-4.69134567,11.85205937,1.27570516,0.00000000,8.65255526,8.64931875,1.59597294,0.00000000
-4.68534267,11.82462196,1.26782237,0.00000000,8.55838755,8.65046245,1.57651755,0.00000000
-4.67933967,11.77934522,1.25622620,0.00000000,8.43845768,8.64206150,1.55433852,0.00000000
-4.67333667,11.71332548,1.24083939,0.00000000,8.29230365,8.62151269,1.52914860,0.00000000
-4.66733367,11.62416751,1.22165452,0.00000000,8.11995580,8.58655237,1.50074291,0.00000000
-4.66133067,11.51005606,1.19873395,0.00000000,7.92194699,8.53532039,1.46900652,0.00000000
-4.65532766,11.36980813,1.17220822,0.00000000,7.69930765,8.46641030,1.43391865,0.00000000
-4.64932466,11.20290382,1.14227269,0.00000000,7.45354589,8.37890377,1.39555363,0.00000000
-4.64332166,11.00949493,1.10918270,0.00000000,7.18661341,8.27238801,1.35407834,0.00000000
-4.63731866,10.79039100,1.07324731,0.00000000,6.90085839,8.14695581,1.30974671,0.00000000
-4.63131566,10.54702390,1.03482173,0.00000000,6.59896733,8.00318847,1.26289133,0.00000000
-4.62531266,10.28139254,0.99429879,0.00000000,6.28389787,7.84212270,1.21391271,0.00000000
-4.61930965,9.99599060,0.95209958,0.00000000,5.95880514,7.66520328,1.16326672,0.00000000
-4.61330665,9.69372047,0.90866362,0.00000000,5.62696432,7.47422390,1.11145076,0.00000000
-4.60730365,9.37779727,0.86443878,0.00000000,5.29169209,7.27125900,1.05898921,0.00000000
-4.60130065,9.05164712,0.81987137,0.00000000,4.95626972,7.05858967,1.00641874,0.00000000
-4.59529765,8.71880382,0.77539653,0.00000000,4.62387027,6.83862710,0.95427409,0.00000000
-4.58929465,8.38280819,0.73142930,0.00000000,4.29749212,6.61383663,0.90307473,0.00000000
-4.58329165,8.04711359,0.68835661,0.00000000,3.97990078,6.38666553,0.85331283,0.00000000
-4.57728864,7.71500115,0.64653029,0.00000000,3.67358040,6.15947719,0.80544286,0.00000000
-4.57128564,7.38950716,0.60626139,0.00000000,3.38069599,5.93449401,0.75987311,0.00000000
-4.56528264,7.07336468,0.56781578,0.00000000,3.10306693,5.71375041,0.71695912,0.00000000
-4.55927964,6.76896033,0.53141123,0.00000000,2.84215186,5.49905740,0.67699922,0.00000000
-4.55327664,6.47830683,0.49721581,0.00000000,2.59904451,5.29197867,0.64023198,0.00000000
-4.54727364,6.20303068,0.46534770,0.00000000,2.37447991,5.09381846,0.60683567,0.00000000
-4.54127064,5.94437414,0.43587624,0.00000000,2.16884978,4.90562020,0.57692924,0.00000000
-4.53526763,5.70320988,0.40882417,0.00000000,1.98222589,4.72817486,0.55057495,0.00000000
-4.52926463,5.48006626,0.38417081,0.00000000,1.81438983,4.56203757,0.52778212,0.00000000
-4.52326163,5.27516110,0.36185610,0.00000000,1.66486781,4.40755068,0.50851190,0.00000000
-4.51725863,5.08844154,0.34178532,0.00000000,1.53296859,4.26487142,0.49268278,0.00000000
-4.51125563,4.91962766,0.32383425,0.00000000,1.41782335,4.13400246,0.48017656,0.00000000
-4.50525263,4.76825769,0.30785461,0.00000000,1.31842577,4.01482352,0.47084450,0.00000000
-4.49924962,4.63373280,0.29367969,0.00000000,1.23367112,3.90712252,0.46451361,0.00000000
-4.49324662,4.51535986,0.28112992,0.00000000,1.16239330,3.81062506,0.46099270,0.00000000
-4.48724362,4.41239079,0.27001829,0.00000000,1.10339882,3.72502111,0.46007819,0.00000000
-4.48124062,4.32405751,0.26015553,0.00000000,1.05549703,3.64998833,0.46155946,0.00000000
-4.47523762,4.24960191,0.25135485,0.00000000,1.01752612,3.58521136,0.46522377,0.00000000
-4.46923462,4.18830034,0.24343635,0.00000000,0.98837464,3.53039713,0.47086044,0.00000000
-4.46323162,4.13948257,0.23623081,0.00000000,0.96699831,3.48528591,0.47826457,0.00000000
-4.45722861,4.10254538,0.22958298,0.00000000,0.95243231,3.44965842,0.48723995,0.00000000
-4.45122561,4.07696075,0.22335430,0.00000000,0.94379924,3.42333921,0.49760130,0.00000000
-4.44522261,4.06227928,0.21742490,0.00000000,0.94031294,3.40619649,0.50917589,0.00000000
-4.43921961,4.05812893,0.21169516,0.00000000,0.94127879,3.39813891,0.52180437,0.00000000
-4.43321661,4.06420972,0.20608647,0.00000000,0.94609085,3.39910949,0.53534099,0.00000000
-4.42721361,4.08028467,0.20054154,0.00000000,0.95422640,3.40907723,0.54965321,0.00000000
-4.42121061,4.10616765,0.19502403,0.00000000,0.96523845,3.42802657,0.56462077,0.00000000
-4.41520760,4.14170854,0.18951776,0.00000000,0.97874686,3.45594521,0.58013427,0.00000000
-4.40920460,4.18677651,0.18402531,0.00000000,0.99442849,3.49281083,0.59609333,0.00000000
-4.40320160,4.24124202,0.17856637,0.00000000,1.01200708,3.53857707,0.61240466,0.00000000
-4.39719860,4.30495838,0.17317563,0.00000000,1.03124329,3.59315953,0.62897981,0.00000000
-4.39119560,4.37774400,0.16790048,0.00000000,1.05192538,3.65642247,0.64573314,0.00000000
-4.38519260,4.45936610,0.16279854,0.00000000,1.07386090,3.72816699,0.66257984,0.00000000
-4.37918959,4.54952723,0.15793515,0.00000000,1.09686979,3.80812159,0.67943431,0.00000000
-4.37318659,4.64785551,0.15338083,0.00000000,1.12077904,3.89593606,0.69620906,0.00000000
-4.36718359,4.75389967,0.14920891,0.00000000,1.14541916,3.99117940,0.71281411,0.00000000
-4.36118059,4.86712982,0.14549335,0.00000000,1.17062250,4.09334262,0.72915712,0.00000000
-4.35517759,4.98694445,0.14230679,0.00000000,1.19622332,4.20184695,0.74514418,0.00000000
-4.34917459,5.11268409,0.13971887,0.00000000,1.22205957,4.31605769,0.76068134,0.00000000
-4.34317159,5.24365143,0.13779495,0.00000000,1.24797610,4.43530368,0.77567683,0.00000000
-4.33716858,5.37913742,0.13659509,0.00000000,1.27382902,4.55890187,0.79004387,0.00000000
-4.33116558,5.51845225,0.13617340,0.00000000,1.29949082,4.68618620,0.80370386,0.00000000
-4.32516258,5.66095979,0.13657759,0.00000000,1.32485584,4.81653936,0.81658990,0.00000000
-4.31915958,5.80611348,0.13784882,0.00000000,1.34984554,4.94942591,0.82865034,0.00000000
-4.31315658,5.95349147,0.14002165,0.00000000,1.37441335,5.08442458,0.83985217,0.00000000
-4.30715358,6.10282841,0.14312414,0.00000000,1.39854837,5.22125758,0.85018393,0.00000000
