energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,V_p_up,V_d_up
-4.30115058,8.84099915,0.05687778,6.57341480,0.53874136,0.01264258,5.41963115,3.20203925
-4.29514757,8.69951783,0.05733662,6.45975314,0.53529857,0.01254427,5.34199033,3.14730879
-4.28914457,8.57171001,0.05772946,6.35747873,0.53160442,0.01246478,5.27401252,3.09992562
-4.28314157,8.45985973,0.05804966,6.26849572,0.52771060,0.01240577,5.21726845,3.06078475
-4.27713857,8.36604122,0.05829259,6.19452091,0.52367729,0.01236867,5.17316392,3.03066653
-4.27113557,8.29207713,0.05845566,6.13705182,0.51957023,0.01235460,5.14291234,3.01022076
-4.26513257,8.23949811,0.05853816,6.09733628,0.51545767,0.01236440,5.12750830,2.99995158
-4.25912956,8.20950463,0.05854123,6.07634410,0.51140729,0.01239854,5.12770268,3.00020359
-4.25312656,8.20293246,0.05846770,6.07474166,0.50748324,0.01245715,5.14397996,3.01114958
-4.24712356,8.22022295,0.05832194,6.09287035,0.50374354,0.01253995,5.17653864,3.03278041
-4.24112056,8.26139971,0.05810977,6.13072971,0.50023777,0.01264630,5.22527562,3.06489756
-4.23511756,8.32605298,0.05783825,6.18796652,0.49700536,0.01277518,5.28977566,3.10710895
-4.22911456,8.41333294,0.05751562,6.26387039,0.49407439,0.01292522,5.36930670,3.15882852
-4.22311156,8.52195280,0.05715112,6.35737687,0.49146095,0.01309469,5.46282200,3.21928003
-4.21710855,8.65020246,0.05675495,6.46707847,0.48916917,0.01328159,5.56896967,3.28750542
-4.21110555,8.79597278,0.05633806,6.59124376,0.48719170,0.01348366,5.68610988,3.36237777
-4.20510255,8.95679026,0.05591208,6.72784465,0.48551077,0.01369845,5.81234001,3.44261908
-4.19909955,9.12986137,0.05548913,6.87459111,0.48409952,0.01392336,5.94552720,3.52682229
-4.19309655,9.31212547,0.05508168,7.02897286,0.48292369,0.01415571,6.08334791,3.61347740
-4.18709355,9.50031453,0.05470228,7.18830673,0.48194338,0.01439280,6.22333331,3.70100087
-4.18109055,9.69101817,0.05436335,7.34978837,0.48111489,0.01463190,6.36291948,3.78776750
-4.17508754,9.88075158,0.05407685,7.51054695,0.48039238,0.01487039,6.49950065,3.87214397
-4.16908454,10.06602449,0.05385402,7.66770100,0.47972947,0.01510568,6.63048410,3.95252282
-4.16308154,10.24340894,0.05370493,7.81841390,0.47908048,0.01533534,6.75334483,4.02735592
-4.15707854,10.40960393,0.05363823,7.95994738,0.47840147,0.01555703,6.86567835,4.09518637
-4.15107554,10.56149523,0.05366069,8.08971156,0.47765092,0.01576853,6.96524996,4.15467775
-4.14507254,10.69620888,0.05377691,8.20531034,0.47679017,0.01596777,7.05003909,4.20463998
-4.13906953,10.81115740,0.05398902,8.30458112,0.47578370,0.01615278,7.11827746,4.24405094
-4.13306653,10.90407789,0.05429640,8.38562811,0.47459914,0.01632171,7.16848013,4.27207350
-4.12706353,10.97306184,0.05469554,8.44684883,0.47320733,0.01647279,7.19946891,4.28806739
-4.12106053,11.01657647,0.05517994,8.48695358,0.47158228,0.01660439,7.21038757,4.29159606
-4.11505753,11.03347808,0.05574013,8.50497799,0.46970126,0.01671498,7.20070917,4.28242838
-4.10905453,11.02301772,0.05636381,8.50028896,0.46754503,0.01680313,7.17023550,4.26053557
-4.10305153,10.98484006,0.05703608,8.47258429,0.46509821,0.01686757,7.11908928,4.22608385
-4.09704852,10.91897595,0.05773978,8.42188675,0.46234980,0.01690720,7.04769982,4.17942305
-4.09104552,10.82582968,0.05845595,8.34853303,0.45929391,0.01692113,6.95678291,4.12107224
-4.08504252,10.70616150,0.05916430,8.25315827,0.45593056,0.01690872,6.84731601,4.05170265
-4.07903952,10.56106602,0.05984389,8.13667680,0.45226649,0.01686965,6.72050952,3.97211887
-4.07303652,10.39194729,0.06047367,8.00025970,0.44831601,0.01680390,6.57777538,3.88323874
-4.06703352,10.20049066,0.06103316,7.84530951,0.44410158,0.01671188,6.42069369,3.78607272
-4.06103052,9.98863211,0.06150314,7.67343296,0.43965424,0.01659439,6.25097833,3.68170326
-4.05502751,9.75852512,0.06186618,7.48641165,0.43501360,0.01645268,6.07044241,3.57126445
-4.04902451,9.51250542,0.06210724,7.28617151,0.43022750,0.01628844,5.88096415,3.45592252
-4.04302151,9.25305388,0.06221416,7.07475107,0.42535116,0.01610381,5.68445387,3.33685734
-4.03701851,8.98275773,0.06217799,6.85426911,0.42044575,0.01590132,5.48282255,3.21524513
-4.03101551,8.70427054,0.06199333,6.62689186,0.41557661,0.01568385,5.27795234,3.09224245
-4.02501251,8.42027125,0.06165842,6.39480026,0.41081086,0.01545462,5.07166946,2.96897160
-4.01900950,8.13342293,0.06117520,6.16015768,0.40621480,0.01521701,4.86571972,2.84650731
-4.01300650,7.84633163,0.06054922,5.92507839,0.40185090,0.01497454,4.66174675,2.72586491
-4.00700350,7.56150626,0.05978940,5.69159744,0.39777475,0.01473076,4.46127342,2.60798966
-4.00100050,7.28132021,0.05890773,5.46164223,0.39403202,0.01448908,4.26568617,2.49374749
-3.99499750,7.00797534,0.05791883,5.23700646,0.39065562,0.01425273,4.07622271,2.38391696
-3.98899450,6.74346954,0.05683944,5.01932676,0.38766322,0.01402462,3.89396290,2.27918250
-3.98299150,6.48956834,0.05568788,4.81006248,0.38505532,0.01380722,3.71982286,2.18012897
-3.97698849,6.24778144,0.05448339,4.61047914,0.38281397,0.01360251,3.55455228,2.08723754
-3.97098549,6.01934491,0.05324556,4.42163566,0.38090231,0.01341189,3.39873481,2.00088294
-3.96498249,5.80520931,0.05199365,4.24437577,0.37926498,0.01323614,3.25279137,1.92133210
-3.95897949,5.60603428,0.05074599,4.07932360,0.37782943,0.01307540,3.11698611,1.84874438
-3.95297649,5.42218958,0.04951946,3.92688352,0.37650819,0.01292916,2.99143481,1.78317321
-3.94697349,5.25376262,0.04832894,3.78724420,0.37520199,0.01279629,2.87611533,1.72456926
-3.94097049,5.10057210,0.04718691,3.66038649,0.37380366,0.01267509,2.77087975,1.67278519
-3.93496748,4.96218738,0.04610310,3.54609512,0.37220270,0.01256337,2.67546783,1.62758176
-3.92896448,4.83795294,0.04508429,3.44397352,0.37029028,0.01245851,2.58952133,1.58863542
-3.92296148,4.72701705,0.04413416,3.35346163,0.36796454,0.01235760,2.51259879,1.55554709
-3.91695848,4.62836388,0.04325328,3.27385592,0.36513596,0.01225754,2.44419041,1.52785207
-3.91095548,4.54084803,0.04243923,3.20433136,0.36173247,0.01215518,2.38373262,1.50503087
-3.90495248,4.46323043,0.04168676,3.14396454,0.35770421,0.01204742,2.33062206,1.48652076
-3.89894947,4.39421468,0.04098812,3.09175765,0.35302761,0.01193137,2.28422875,1.47172782
-3.89294647,4.33248274,0.04033341,3.04666261,0.34770864,0.01180443,2.24390819,1.46003921
-3.88694347,4.27672911,0.03971104,3.00760499,0.34178506,0.01166442,2.20901239,1.45083551
-3.88094047,4.22569271,0.03910822,2.97350705,0.33532753,0.01150967,2.17889964,1.44350270
-3.87493747,4.17818549,0.03851152,2.94330976,0.32843954,0.01133908,2.15294312,1.43744382
-3.86893447,4.13311737,0.03790734,2.91599306,0.32125600,0.01115219,2.13053832,1.43208972
-3.86293147,4.08951688,0.03728253,2.89059422,0.31394077,0.01094917,2.11110936,1.42690902
-3.85692846,4.04654704,0.03662484,2.86622394,0.30668287,0.01073089,2.09411430,1.42141678
-3.85092546,4.00351629,0.03592337,2.84207974,0.29969174,0.01049885,2.07904939,1.41518198
-3.84492246,3.95988438,0.03516902,2.81745664,0.29319158,0.01025516,2.06545250,1.40783334
-3.83891946,3.91526303,0.03435474,2.79175480,0.28741496,0.01000250,2.05290560,1.39906363
-3.83291646,3.86941171,0.03347582,2.76448399,0.28259592,0.00974400,2.04103641,1.38863221
-3.82691346,3.82222867,0.03252995,2.73526499,0.27896279,0.00948316,2.02951910,1.37636587
-3.82091046,3.77373770,0.03151731,2.70382781,0.27673095,0.00922379,2.01807420,1.36215777
-3.81490745,3.72407107,0.03044048,2.67000696,0.27609576,0.00896981,2.00646749,1.34596485
-3.80890445,3.67344951,0.02930427,2.63373406,0.27722582,0.00872517,1.99450803,1.32780345
-3.80290145,3.62215975,0.02811550,2.59502790,0.28025697,0.00849372,1.98204524,1.30774365
-3.79689845,3.57053073,0.02688271,2.55398267,0.28528687,0.00827910,1.96896505,1.28590224
-3.79089545,3.51890926,0.02561575,2.51075461,0.29237075,0.00808456,1.95518537,1.26243475
-3.78489245,3.46763616,0.02432543,2.46554778,0.30151810,0.00791291,1.94065078,1.23752684
-3.77888944,3.41702379,0.02302309,2.41859944,0.31269065,0.00776641,1.92532672,1.21138525
-3.77288644,3.36733602,0.02172020,2.37016576,0.32580156,0.00764667,1.90919352,1.18422875
-3.76688344,3.31877119,0.02042798,2.32050826,0.34071605,0.00755460,1.89224021,1.15627943
-3.76088044,3.27144904,0.01915704,2.26988171,0.35725324,0.00749036,1.87445879,1.12775448
-3.75487744,3.22540197,0.01791712,2.21852371,0.37518942,0.00745340,1.85583880,1.09885904
-3.74887444,3.18057089,0.01671678,2.16664653,0.39426246,0.00744239,1.83636284,1.06978010
-3.74287144,3.13680609,0.01556331,2.11443129,0.41417743,0.00745530,1.81600302,1.04068170
-3.73686843,3.09387260,0.01446256,2.06202460,0.43461324,0.00748948,1.79471872,1.01170165
-3.73086543,3.05146018,0.01341892,2.00953776,0.45523007,0.00754168,1.77245558,0.98294974
-3.72486243,3.00919710,0.01243536,1.95704827,0.47567754,0.00760820,1.74914604,0.95450742
-3.71885943,2.96666731,0.01151350,1.90460349,0.49560325,0.00768499,1.72471129,0.92642887
-3.71285643,2.92343006,0.01065371,1.85222608,0.51466160,0.00776775,1.69906456,0.89874346
-3.70685343,2.87904127,0.00985530,1.79992094,0.53252256,0.00785212,1.67211567,0.87145915
-3.70085043,2.83307557,0.00911669,1.74768305,0.54888023,0.00793377,1.64377662,0.84456690
-3.69484742,2.78514833,0.00843557,1.69550604,0.56346082,0.00800857,1.61396799,0.81804568
-3.68884442,2.73493664,0.00780918,1.64339077,0.57603011,0.00807270,1.58262577,0.79186782
-3.68284142,2.68219860,0.00723440,1.59135372,0.58639981,0.00812279,1.54970850,0.76600458
-3.67683842,2.62679015,0.00670801,1.53943478,0.59443306,0.00815602,1.51520416,0.74043151
-3.67083542,2.56867898,0.00622677,1.48770402,0.60004858,0.00817023,1.47913668,0.71513360
-3.66483242,2.50795495,0.00578762,1.43626732,0.60322355,0.00816399,1.44157163,0.69010983
-3.65882941,2.44483676,0.00538773,1.38527054,0.60399520,0.00813663,1.40262086,0.66537703
-3.65282641,2.37967475,0.00502461,1.33490204,0.60246080,0.00808832,1.36244584,0.64097300
-3.64682341,2.31294952,0.00469613,1.28539362,0.59877639,0.00802004,1.32125939,0.61695858
-3.64082041,2.24526658,0.00440057,1.23701948,0.59315396,0.00793359,1.27932575,0.59341885
-3.63481741,2.17734699,0.00413660,1.19009353,0.58585736,0.00783153,1.23695877,0.57046323
-3.62881441,2.11001418,0.00390327,1.14496475,0.57719685,0.00771717,1.19451824,0.54822453
-3.62281141,2.04417724,0.00369999,1.10201089,0.56752252,0.00759441,1.15240428,0.52685700
-3.61680840,1.98081087,0.00352643,1.06163038,0.55721661,0.00746773,1.11104989,0.50653340
-3.61080540,1.92093252,0.00338254,1.02423284,0.54668494,0.00734200,1.07091185,0.48744107
-3.60480240,1.86557708,0.00326840,0.99022812,0.53634757,0.00722239,1.03246007,0.46977731
-3.59879940,1.81576974,0.00318420,0.96001437,0.52662891,0.00711421,0.99616572,0.45374393
-3.59279640,1.77249758,0.00313014,0.93396522,0.51794753,0.00702278,0.96248849,0.43954129
-3.58679340,1.73668070,0.00310639,0.91241668,0.51070578,0.00695325,0.93186332,0.42736199
-3.58079040,1.70914363,0.00311297,0.89565391,0.50527964,0.00691047,0.90468708,0.41738426
-3.57478739,1.69058784,0.00314970,0.88389861,0.50200886,0.00689882,0.88130562,0.40976543
-3.56878439,1.68156633,0.00321616,0.87729728,0.50118784,0.00692210,0.86200173,0.40463562
-3.56278139,1.68246113,0.00331161,0.87591101,0.50305735,0.00698336,0.84698439,0.40209181
-3.55677839,1.69346464,0.00343493,0.87970717,0.50779753,0.00708483,0.83637987,0.40219268
-3.55077539,1.71456552,0.00358465,0.88855356,0.51552215,0.00722780,0.83022497,0.40495426
-3.54477239,1.74553995,0.00375884,0.90221536,0.52627463,0.00741261,0.82846285,0.41034666
-3.53876938,1.78594873,0.00395518,0.92035510,0.54002572,0.00763855,0.83094150,0.41829204
-3.53276638,1.83514057,0.00417095,0.94253596,0.55667314,0.00790388,0.83741526,0.42866393
-3.52676338,1.89226177,0.00440303,0.96822836,0.57604314,0.00820587,0.84754909,0.44128793
-3.52076038,1.95627212,0.00464799,0.99681977,0.59789402,0.00854084,0.86092580,0.45594393
-3.51475738,2.02596673,0.00490208,1.02762756,0.62192158,0.00890423,0.87705583,0.47236964
-3.50875438,2.10000324,0.00516139,1.05991447,0.64776626,0.00929072,0.89538938,0.49026552
-3.50275138,2.17693350,0.00542185,1.09290622,0.67502192,0.00969438,0.91533033,0.50930085
-3.49674837,2.25523889,0.00567938,1.12581074,0.70324586,0.01010878,0.93625172,0.52912084
-3.49074537,2.33336799,0.00592996,1.15783825,0.73196992,0.01052718,0.95751197,0.54935448
-3.48474237,2.40977541,0.00616975,1.18822155,0.76071227,0.01094270,0.97847150,0.56962297
-3.47873937,2.48296055,0.00639516,1.21623581,0.78898946,0.01134849,0.99850901,0.58954835
-3.47273637,2.55150493,0.00660297,1.24121703,0.81632849,0.01173790,1.01703698,0.60876216
-3.46673337,2.61410676,0.00679042,1.26257871,0.84227840,0.01210468,1.03351589,0.62691383
-3.46073037,2.66961187,0.00695526,1.27982598,0.86642110,0.01244306,1.04746666,0.64367844
-3.45472736,2.71703976,0.00709580,1.29256685,0.88838109,0.01274795,1.05848094,0.65876374
-3.44872436,2.75560408,0.00721100,1.30052004,0.90783376,0.01301504,1.06622908,0.67191621
-3.44272136,2.78472700,0.00730042,1.30351947,0.92451198,0.01324085,1.07046552,0.68292582
-3.43671836,2.80404698,0.00736427,1.30151495,0.93821098,0.01342283,1.07103153,0.69162961
-3.43071536,2.81341994,0.00740333,1.29456943,0.94879112,0.01355936,1.06785534,0.69791386
-3.42471236,2.81291381,0.00741897,1.28285281,0.95617878,0.01364979,1.06094978,0.70171474
-3.41870935,2.80279693,0.00741305,1.26663264,0.96036516,0.01369438,1.05040759,0.70301767
-3.41270635,2.78352077,0.00738780,1.24626214,0.96140327,0.01369425,1.03639461,0.70185523
-3.40670335,2.75569774,0.00734581,1.22216596,0.95940318,0.01365132,1.01914131,0.69830388
-3.40070035,2.72007499,0.00728985,1.19482428,0.95452578,0.01356823,0.99893287,0.69247952
-3.39469735,2.67750533,0.00722279,1.16475581,0.94697532,0.01344819,0.97609828,0.68453212
-3.38869435,2.62891627,0.00714752,1.13250034,0.93699114,0.01329488,0.95099885,0.67463974
-3.38269135,2.57527854,0.00706677,1.09860144,0.92483888,0.01311233,0.92401659,0.66300188
-3.37668834,2.51757520,0.00698307,1.06358995,0.91080163,0.01290477,0.89554276,0.64983282
-3.37068534,2.45677261,0.00689865,1.02796877,0.89517125,0.01267655,0.86596708,0.63535487
-3.36468234,2.39379426,0.00681539,0.99219964,0.87824051,0.01243196,0.83566798,0.61979197
-3.35867934,2.32949852,0.00673471,0.95669208,0.86029602,0.01217521,0.80500404,0.60336380
-3.35267634,2.26466102,0.00665764,0.92179511,0.84161251,0.01191028,0.77430699,0.58628069
-3.34667334,2.19996228,0.00658473,0.88779184,0.82244847,0.01164091,0.74387641,0.56873944
-3.34067034,2.13598082,0.00651613,0.85489710,0.80304340,0.01137054,0.71397627,0.55092021
-3.33466733,2.07319191,0.00645159,0.82325809,0.78361651,0.01110231,0.68483323,0.53298457
-3.32866433,2.01197160,0.00639057,0.79295798,0.76436695,0.01083905,0.65663675,0.51507469
-3.32266133,1.95260560,0.00633226,0.76402215,0.74547527,0.01058332,0.62954075,0.49731367
-3.31665833,1.89530218,0.00627571,0.73642668,0.72710600,0.01033745,0.60366676,0.47980692
-3.31065533,1.84020820,0.00621989,0.71010870,0.70941087,0.01010361,0.57910808,0.46264432
-3.30465233,1.78742701,0.00616382,0.68497802,0.69253237,0.00988382,0.55593482,0.44590315
-3.29864932,1.73703721,0.00610662,0.66092938,0.67660730,0.00968007,0.53419934,0.42965139
-3.29264632,1.68911073,0.00604760,0.63785478,0.66176990,0.00949434,0.51394172,0.41395121
-3.28664332,1.64372936,0.00598635,0.61565521,0.64815421,0.00932865,0.49519502,0.39886233
-3.28064032,1.60099837,0.00592273,0.59425124,0.63589535,0.00918509,0.47798980,0.38444518
-3.27463732,1.56105662,0.00585694,0.57359189,0.62512958,0.00906582,0.46235788,0.37076334
-3.26863432,1.52408221,0.00578952,0.55366140,0.61599301,0.00897307,0.44833483,0.35788537
-3.26263132,1.49029361,0.00572129,0.53448357,0.60861884,0.00890909,0.43596134,0.34588567
-3.25662831,1.45994596,0.00565337,0.51612348,0.60313349,0.00887608,0.42528313,0.33484449
-3.25062531,1.43332293,0.00558710,0.49868650,0.59965150,0.00887616,0.41634969,0.32484689
-3.24462231,1.41072449,0.00552396,0.48231475,0.59826977,0.00891122,0.40921172,0.31598082
-3.23861931,1.39245149,0.00546552,0.46718109,0.59906132,0.00898283,0.40391757,0.30833435
-3.23261631,1.37878779,0.00541337,0.45348100,0.60206898,0.00909214,0.40050894,0.30199227
-3.22661331,1.36998109,0.00536903,0.44142289,0.60729955,0.00923978,0.39901596,0.29703209
-3.22061031,1.36622360,0.00533389,0.43121704,0.61471861,0.00942571,0.39945212,0.29351989
-3.21460730,1.36763350,0.00530915,0.42306395,0.62424655,0.00964916,0.40180926,0.29150599
-3.20860430,1.37423834,0.00529578,0.41714255,0.63575597,0.00990857,0.40605293,0.29102089
-3.20260130,1.38596132,0.00529450,0.41359881,0.64907072,0.01020150,0.41211842,0.29207152
-3.19659830,1.40261106,0.00530575,0.41253528,0.66396669,0.01052462,0.41990772,0.29463809
-3.19059530,1.42387559,0.00532968,0.41400208,0.68017449,0.01087374,0.42928754,0.29867177
-3.18459230,1.44932080,0.00536622,0.41798969,0.69738373,0.01124381,0.44008864,0.30409314
-3.17858929,1.47839361,0.00541503,0.42442398,0.71524906,0.01162899,0.45210641,0.31079177
-3.17258629,1.51042969,0.00547555,0.43316356,0.73339753,0.01202277,0.46510295,0.31862673
-3.16658329,1.54466569,0.00554709,0.44399982,0.75143718,0.01241808,0.47881045,0.32742826
-3.16058029,1.58025537,0.00562879,0.45665953,0.76896640,0.01280740,0.49293585,0.33700049
-3.15457729,1.61628934,0.00571966,0.47081004,0.78558395,0.01318301,0.50716678,0.34712510
-3.14857429,1.65181762,0.00581868,0.48606694,0.80089918,0.01353708,0.52117847,0.35756594
-3.14257129,1.68587441,0.00592472,0.50200388,0.81454220,0.01386193,0.53464157,0.36807447
-3.13656828,1.71750427,0.00603664,0.51816424,0.82617369,0.01415022,0.54723052,0.37839571
-3.13056528,1.74578892,0.00615325,0.53407430,0.83549423,0.01439512,0.55863244,0.38827481
-3.12456228,1.76987390,0.00627333,0.54925730,0.84225271,0.01459055,0.56855602,0.39746373
-3.11855928,1.78899413,0.00639566,0.56324808,0.84625379,0.01473134,0.57674037,0.40572814
-3.11255628,1.80249785,0.00651898,0.57560748,0.84736424,0.01481340,0.58296330,0.41285399
-3.10655328,1.80986786,0.00664202,0.58593626,0.84551790,0.01483388,0.58704903,0.41865386
-3.10055028,1.81073965,0.00676354,0.59388776,0.84071930,0.01479126,0.58887475,0.42297258
-3.09454727,1.80491561,0.00688229,0.59917893,0.83304569,0.01468550,0.58837605,0.42569216
-3.08854427,1.79237480,0.00699711,0.60159927,0.82264749,0.01451801,0.58555070,0.42673570
-3.08254127,1.77327797,0.00710691,0.60101737,0.80974711,0.01429171,0.58046093,0.42607009
-3.07653827,1.74796739,0.00721077,0.59738476,0.79463599,0.01401101,0.57323370,0.42370762
-3.07053527,1.71696142,0.00730794,0.59073689,0.77766994,0.01368170,0.56405917,0.41970607
-3.06453227,1.68094381,0.00739794,0.58119139,0.75926277,0.01331084,0.55318716,0.41416758
-3.05852926,1.64074788,0.00748060,0.56894350,0.73987824,0.01290664,0.54092171,0.40723603
-3.05252626,1.59733599,0.00755611,0.55425904,0.72002040,0.01247822,0.52761384,0.39909324
-3.04652326,1.55177483,0.00762508,0.53746507,0.70022258,0.01203543,0.51365271,0.38995393
-3.04052026,1.50520707,0.00768854,0.51893887,0.68103509,0.01158854,0.49945537,0.38005965
-3.03451726,1.45882042,0.00774797,0.49909543,0.66301196,0.01114805,0.48545540,0.36967196
-3.02851426,1.41381487,0.00780529,0.47837415,0.64669698,0.01072433,0.47209086,0.35906495
-3.02251126,1.37136911,0.00786282,0.45722519,0.63260955,0.01032740,0.45979188,0.34851747
-3.01650825,1.33260741,0.00792320,0.43609594,0.62123042,0.00996662,0.44896818,0.33830531
-3.01050525,1.29856770,0.00798935,0.41541821,0.61298811,0.00965043,0.43999715,0.32869356
-3.00450225,1.27017227,0.00806432,0.39559641,0.60824616,0.00938613,0.43321267,0.31992949
-2.99849925,1.24820170,0.00815120,0.37699726,0.60729187,0.00917967,0.42889517,0.31223612
-2.99249625,1.23327318,0.00825296,0.35994112,0.61032676,0.00903550,0.42726319,0.30580672
-2.98649325,1.22582376,0.00837235,0.34469534,0.61745928,0.00895642,0.42846675,0.30080050
-2.98049025,1.22609914,0.00851171,0.33146955,0.62869998,0.00894351,0.43258280,0.29733943
-2.97448724,1.23414838,0.00867288,0.32041313,0.64395951,0.00899613,0.43961275,0.29550644
-2.96848424,1.24982468,0.00885709,0.31161459,0.66304954,0.00911194,0.44948240,0.29534504
-2.96248124,1.27279216,0.00906485,0.30510292,0.68568657,0.00928697,0.46204399,0.29686011
-2.95647824,1.30253831,0.00929594,0.30085062,0.71149885,0.00951574,0.47708054,0.30002008
-2.95047524,1.33839180,0.00954932,0.29877825,0.74003591,0.00979142,0.49431221,0.30476016
-2.94447224,1.37954475,0.00982325,0.29876019,0.77078064,0.01010607,0.51340442,0.31098651
-2.93846923,1.42507891,0.01011524,0.30063139,0.80316357,0.01045083,0.53397757,0.31858119
-2.93246623,1.47399445,0.01042224,0.30419474,0.83657859,0.01081618,0.55561794,0.32740761
-2.92646323,1.52524071,0.01074069,0.30922886,0.87039995,0.01119225,0.57788935,0.33731628
-2.92046023,1.57774739,0.01106673,0.31549598,0.90399962,0.01156903,0.60034533,0.34815051
-2.91445723,1.63045539,0.01139639,0.32274960,0.93676454,0.01193668,0.62254127,0.35975206
-2.90845423,1.68234604,0.01172573,0.33074187,0.96811312,0.01228579,0.64404608,0.37196617
-2.90245123,1.73246780,0.01205107,0.33923030,0.99751031,0.01260758,0.66445322,0.38464613
-2.89644822,1.77995951,0.01236919,0.34798371,1.02448084,0.01289415,0.68339048,0.39765703
-2.89044522,1.82406952,0.01267747,0.35678734,1.04862006,0.01313861,0.70052832,0.41087854
-2.88444222,1.86417004,0.01297408,0.36544691,1.06960201,0.01333526,0.71558666,0.42420683
-2.87843922,1.89976659,0.01325803,0.37379172,1.08718467,0.01347964,0.72833969,0.43755542
-2.87243622,1.93050216,0.01352929,0.38167663,1.10121202,0.01356861,0.73861883,0.45085506
-2.86643322,1.95615638,0.01378875,0.38898302,1.11161317,0.01360037,0.74631371,0.46405270
-2.86043022,1.97663984,0.01403823,0.39561878,1.11839853,0.01357441,0.75137129,0.47710959
-2.85442721,1.99198408,0.01428036,0.40151737,1.12165341,0.01349143,0.75379323,0.48999867
-2.84842421,2.00232785,0.01451843,0.40663606,1.12152938,0.01335329,0.75363163,0.50270139
-2.84242121,2.00790042,0.01475622,0.41095351,1.11823377,0.01316282,0.75098352,0.51520415
-2.83641821,2.00900264,0.01499777,0.41446682,1.11201791,0.01292373,0.74598429,0.52749447
-2.83041521,2.00598682,0.01524709,0.41718815,1.10316461,0.01264043,0.73880039,0.53955713
-2.82441221,1.99923608,0.01550792,0.41914116,1.09197537,0.01231785,0.72962160,0.55137052
-2.81840920,1.98914429,0.01578343,0.42035734,1.07875794,0.01196129,0.71865322,0.56290316
-2.81240620,1.97609711,0.01607599,0.42087242,1.06381459,0.01157622,0.70610850,0.57411086
-2.80640320,1.96045513,0.01638687,0.42072309,1.04743172,0.01116819,0.69220146,0.58493440
-2.80040020,1.94253953,0.01671608,0.41994395,1.02987088,0.01074263,0.67714053,0.59529799
-2.79439720,1.92262078,0.01706222,0.41856504,1.01136175,0.01030473,0.66112306,0.60510863
-2.78839420,1.90091074,0.01742237,0.41660987,0.99209712,0.00985938,0.64433086,0.61425632
-2.78239120,1.87755838,0.01779210,0.41409410,0.97222993,0.00941105,0.62692700,0.62261530
-2.77638819,1.85264900,0.01816551,0.41102488,0.95187249,0.00896375,0.60905366,0.63004623
-2.77038519,1.82620712,0.01853532,0.40740084,0.93109771,0.00852098,0.59083136,0.63639928
-2.76438219,1.79820248,0.01889314,0.40321274,0.90994220,0.00808570,0.57235919,0.64151818
-2.75837919,1.76855910,0.01922967,0.39844473,0.88841103,0.00766037,0.55371618,0.64524488
-2.75237619,1.73716665,0.01953502,0.39307615,0.86648380,0.00724693,0.53496359,0.64742491
-2.74637319,1.70389384,0.01979907,0.38708373,0.84412184,0.00684687,0.51614796,0.64791320
-2.74037019,1.66860308,0.02001184,0.38044420,0.82127607,0.00646121,0.49730478,0.64658004
-2.73436718,1.63116577,0.02016386,0.37313701,0.79789520,0.00609063,0.47846262,0.64331710
-2.72836418,1.59147776,0.02024653,0.36514721,0.77393396,0.00573548,0.45964744,0.63804331
-2.72236118,1.54947408,0.02025250,0.35646827,0.74936104,0.00539586,0.44088700,0.63071021
-2.71635818,1.50514269,0.02017590,0.34710474,0.72416638,0.00507169,0.42221515,0.62130674
-2.71035518,1.45853653,0.02001268,0.33707461,0.69836764,0.00476275,0.40367587,0.60986319
-2.70435218,1.40978348,0.01976071,0.32641134,0.67201555,0.00446876,0.38532689,0.59645418
-2.69834917,1.35909405,0.01941992,0.31516540,0.64519809,0.00418943,0.36724276,0.58120056
-2.69234617,1.30676638,0.01899236,0.30340531,0.61804335,0.00392453,0.34951741,0.56427013
-2.68634317,1.25318858,0.01848213,0.29121820,0.59072095,0.00367390,0.33226594,0.54587715
-2.68034017,1.19883829,0.01789530,0.27870972,0.56344218,0.00343748,0.31562577,0.52628075
-2.67433717,1.14427960,0.01723972,0.26600346,0.53645868,0.00321539,0.29975696,0.50578204
-2.66833417,1.09015735,0.01652481,0.25323986,0.51005998,0.00300789,0.28484183,0.48472032
-2.66233117,1.03718917,0.01576127,0.24057462,0.48456970,0.00281540,0.27108377,0.46346823
-2.65632816,0.98615529,0.01496083,0.22817667,0.46034083,0.00263854,0.25870529,0.44242611
-2.65032516,0.93788655,0.01413588,0.21622579,0.43774994,0.00247805,0.24794537,0.42201567
-2.64432216,0.89325080,0.01329919,0.20490995,0.41719064,0.00233484,0.23905596,0.40267307
-2.63831916,0.85313799,0.01246357,0.19442236,0.39906632,0.00220991,0.23229790,0.38484167
-2.63231616,0.81844416,0.01164157,0.18495841,0.38378230,0.00210436,0.22793612,0.36896437
-2.62631316,0.79005476,0.01084525,0.17671240,0.37173757,0.00201933,0.22623420,0.35547597
-2.62031016,0.76882741,0.01008588,0.16987433,0.36331625,0.00195598,0.22744849,0.34479533
-2.61430715,0.75557447,0.00937382,0.16462658,0.35887884,0.00191543,0.23182172,0.33731777
-2.60830415,0.75104577,0.00871828,0.16114071,0.35875363,0.00189873,0.23957635,0.33340758
-2.60230115,0.75591173,0.00812729,0.15957435,0.36322812,0.00190682,0.25090783,0.33339099
