energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-2.87843922,2.37508548,0.83398962,0.51706696,0.02203654,0.08033697,0.73803244,0.93515824,0.10576181,0.62776074
-2.87243622,2.40024173,0.84500108,0.51915029,0.02068823,0.08258655,0.75013961,0.95189648,0.10535349,0.63040032
-2.86643322,2.41480521,0.85162966,0.51884598,0.01936526,0.08449766,0.75858451,0.96418160,0.10439731,0.63076733
-2.86043022,2.41855840,0.85378832,0.51615484,0.01807554,0.08604650,0.76327470,0.97182683,0.10290678,0.62886834
-2.85442721,2.41151953,0.85147934,0.51112631,0.01682703,0.08721775,0.76419613,0.97474829,0.10090437,0.62476371
-2.84842421,2.39394101,0.84479428,0.50385718,0.01562752,0.08800478,0.76141277,0.97296665,0.09842108,0.61856553
-2.84242121,2.36629976,0.83391097,0.49448868,0.01448438,0.08840965,0.75506400,0.96660514,0.09549580,0.61043341
-2.83641821,2.32927980,0.81908759,0.48320204,0.01340428,0.08844277,0.74535963,0.95588410,0.09217446,0.60056862
-2.83041521,2.28374794,0.80065416,0.47021276,0.01239302,0.08812243,0.73257293,0.94111245,0.08850893,0.58920650
-2.82441221,2.23072386,0.77900180,0.45576364,0.01145533,0.08747401,0.71703195,0.92267646,0.08455578,0.57660776
-2.81840920,2.17134581,0.75457027,0.44011716,0.01059469,0.08652914,0.69910959,0.90102655,0.08037495,0.56304888
-2.81240620,2.10683357,0.72783432,0.42354722,0.00981323,0.08532471,0.67921271,0.87666255,0.07602830,0.54881205
-2.80640320,2.03845038,0.69928939,0.40633087,0.00911172,0.08390179,0.65777085,0.85011836,0.07157814,0.53417528
-2.80040020,1.96746536,0.66943739,0.38874012,0.00848949,0.08230456,0.63522497,0.82194633,0.06708584,0.51940287
-2.79439720,1.89511790,0.63877291,0.37103440,0.00794449,0.08057918,0.61201641,0.79270231,0.06261044,0.50473689
-2.78839420,1.82258551,0.60777059,0.35345381,0.00747342,0.07877276,0.58857679,0.76293163,0.05820746,0.49038984
-2.78239120,1.75095612,0.57687388,0.33621345,0.00707177,0.07693234,0.56531864,0.73315652,0.05392786,0.47653900
-2.77638819,1.68120551,0.54648565,0.31949905,0.00673403,0.07510394,0.54262738,0.70386539,0.04981717,0.46332244
-2.77038519,1.61418058,0.51696076,0.30346401,0.00645384,0.07333170,0.52085446,0.67550388,0.04591486,0.45083696
-2.76438219,1.55058835,0.48860085,0.28822773,0.00622423,0.07165704,0.50031193,0.64846813,0.04225393,0.43913797
-2.75837919,1.49099081,0.46165115,0.27387555,0.00603779,0.07011801,0.48126821,0.62309983,0.03886072,0.42824109
-2.75237619,1.43580490,0.43629940,0.26045977,0.00588689,0.06874858,0.46394522,0.59968323,0.03575498,0.41812543
-2.74637319,1.38530724,0.41267665,0.24800194,0.00576395,0.06757811,0.44851660,0.57844383,0.03295000,0.40873820
-2.74037019,1.33964271,0.39085970,0.23649602,0.00566156,0.06663084,0.43510705,0.55954845,0.03045307,0.40000044
-2.73436718,1.29883603,0.37087487,0.22591228,0.00557274,0.06592549,0.42379256,0.54310655,0.02826592,0.39181335
-2.72836418,1.26280539,0.35270294,0.21620161,0.00549106,0.06547492,0.41460148,0.52917249,0.02638537,0.38406512
-2.72236118,1.23137744,0.33628482,0.20730005,0.00541081,0.06528594,0.40751640,0.51774856,0.02480391,0.37663756
-2.71635818,1.20430267,0.32152780,0.19913338,0.00532709,0.06535918,0.40247663,0.50878862,0.02351044,0.36941261
-2.71035518,1.18127072,0.30831196,0.19162133,0.00523588,0.06568915,0.39938139,0.50220214,0.02249092,0.36227803
-2.70435218,1.16192499,0.29649672,0.18468159,0.00513408,0.06626438,0.39809360,0.49785870,0.02172900,0.35513244
-2.69834917,1.14587638,0.28592718,0.17823313,0.00501953,0.06706784,0.39844427,0.49559275,0.02120664,0.34788929
-2.69234617,1.13271589,0.27644009,0.17219910,0.00489097,0.06807739,0.40023743,0.49520879,0.02090469,0.34047974
-2.68634317,1.12202604,0.26786955,0.16650893,0.00474800,0.06926653,0.40325571,0.49648682,0.02080336,0.33285458
-2.68034017,1.11339122,0.26005207,0.16109998,0.00459098,0.07060525,0.40726638,0.49918820,0.02088268,0.32498500
-2.67433717,1.10640707,0.25283107,0.15591852,0.00442094,0.07206107,0.41202779,0.50306188,0.02112295,0.31686255
-2.66833417,1.10068906,0.24606088,0.15092015,0.00423945,0.07360018,0.41729627,0.50785094,0.02150508,0.30849816
-2.66233117,1.09588039,0.23960996,0.14606990,0.00404852,0.07518871,0.42283308,0.51329941,0.02201093,0.29992071
-2.65632816,1.09165921,0.23336360,0.14134194,0.00385047,0.07679404,0.42841138,0.51915925,0.02262368,0.29117498
-2.65032516,1.08774539,0.22722589,0.13671896,0.00364778,0.07838604,0.43382304,0.52519728,0.02332808,0.28231937
-2.64432216,1.08390650,0.22112105,0.13219153,0.00344300,0.07993836,0.43888483,0.53120192,0.02411079,0.27342340
-2.63831916,1.07996298,0.21499408,0.12775722,0.00323864,0.08142946,0.44344396,0.53698938,0.02496061,0.26456522
-2.63231616,1.07579226,0.20881081,0.12341978,0.00303706,0.08284352,0.44738247,0.54240907,0.02586872,0.25582910
-2.62631316,1.07133137,0.20255725,0.11918825,0.00284045,0.08417107,0.45062042,0.54734790,0.02682890,0.24730303
-2.62031016,1.06657791,0.19623833,0.11507610,0.00265071,0.08540935,0.45311757,0.55173326,0.02783761,0.23907642
-2.61430715,1.06158888,0.18987613,0.11110043,0.00246945,0.08656228,0.45487334,0.55553429,0.02889407,0.23123789
-2.60830415,1.05647721,0.18350750,0.10728112,0.00229798,0.08764008,0.45592506,0.55876144,0.03000026,0.22387320
-2.60230115,1.05140578,0.17718129,0.10364003,0.00213728,0.08865861,0.45634451,0.56146401,0.03116071,0.21706319
-2.59629815,1.04657889,0.17095521,0.10020016,0.00198802,0.08963825,0.45623267,0.56372588,0.03238234,0.21088180
-2.59029515,1.04223136,0.16489247,0.09698479,0.00185057,0.09060259,0.45571313,0.56565938,0.03367409,0.20539412
-2.58429215,1.03861549,0.15905827,0.09401662,0.00172508,0.09157681,0.45492415,0.56739759,0.03504645,0.20065444
-2.57828914,1.03598640,0.15351630,0.09131682,0.00161141,0.09258592,0.45400998,0.56908541,0.03651097,0.19670441
-2.57228614,1.03458641,0.14832544,0.08890416,0.00150927,0.09365300,0.45311164,0.57086978,0.03807963,0.19357130
-2.56628314,1.03462922,0.14353671,0.08679404,0.00141821,0.09479734,0.45235782,0.57288963,0.03976429,0.19126642
-2.56028014,1.03628473,0.13919063,0.08499771,0.00133763,0.09603284,0.45185624,0.57526610,0.04157599,0.18978390
-2.55427714,1.03966546,0.13531518,0.08352146,0.00126687,0.09736660,0.45168600,0.57809348,0.04352442,0.18909972
-2.54827414,1.04481542,0.13192431,0.08236605,0.00120520,0.09879782,0.45189145,0.58143163,0.04561744,0.18917138
-2.54227114,1.05170222,0.12901718,0.08152624,0.00115186,0.10031717,0.45247780,0.58530022,0.04786059,0.18993800
-2.53626813,1.06021303,0.12657809,0.08099068,0.00110609,0.10190659,0.45340892,0.58967519,0.05025694,0.19132125
-2.53026513,1.07015493,0.12457715,0.08074193,0.00106717,0.10353957,0.45460747,0.59448779,0.05280688,0.19322682
-2.52426213,1.08125974,0.12297163,0.08075686,0.00103438,0.10518198,0.45595735,0.59962629,0.05550820,0.19554674
-2.51825913,1.09319330,0.12170788,0.08100733,0.00100709,0.10679333,0.45730854,0.60494025,0.05835627,0.19816238
-2.51225613,1.10556886,0.12072378,0.08146108,0.00098474,0.10832853,0.45848409,0.61024739,0.06134432,0.20094800
-2.50625313,1.11796404,0.11995162,0.08208298,0.00096687,0.10973987,0.45928888,0.61534241,0.06446386,0.20377501
-2.50025013,1.12994037,0.11932108,0.08283637,0.00095313,0.11097942,0.45951990,0.62000761,0.06770514,0.20651637
-2.49424712,1.14106459,0.11876249,0.08368459,0.00094333,0.11200138,0.45897744,0.62402446,0.07105759,0.20905140
-2.48824412,1.15093047,0.11820983,0.08459261,0.00093739,0.11276460,0.45747667,0.62718572,0.07451027,0.21127049
-2.48224112,1.15918001,0.11760365,0.08552853,0.00093544,0.11323487,0.45485911,0.62930729,0.07805213,0.21307961
-2.47623812,1.16552296,0.11689362,0.08646511,0.00093780,0.11338705,0.45100336,0.63023914,0.08167229,0.21440446
-2.47023512,1.16975347,0.11604058,0.08738108,0.00094497,0.11320682,0.44583463,0.62987488,0.08536003,0.21519398
-2.46423212,1.17176325,0.11501808,0.08826219,0.00095770,0.11269204,0.43933260,0.62815930,0.08910466,0.21542316
-2.45822911,1.17155034,0.11381342,0.08910203,0.00097700,0.11185361,0.43153723,0.62509355,0.09289523,0.21509495
-2.45222611,1.16922331,0.11242793,0.08990249,0.00100410,0.11071579,0.42255227,0.62073779,0.09672009,0.21424122
-2.44622311,1.16500065,0.11087680,0.09067389,0.00104052,0.10931606,0.41254634,0.61521119,0.10056627,0.21292275
-2.44022011,1.15920557,0.10918834,0.09143477,0.00108804,0.10770439,0.40175148,0.60868922,0.10441893,0.21122826
-2.43421711,1.15225646,0.10740266,0.09221136,0.00114871,0.10594207,0.39045919,0.60139870,0.10826068,0.20927244
-2.42821411,1.14465376,0.10557011,0.09303671,0.00122485,0.10410018,0.37901432,0.59361058,0.11207110,0.20719327
-2.42221111,1.13696378,0.10374931,0.09394961,0.00131901,0.10225764,0.36780671,0.58563118,0.11582627,0.20514846
-2.41620810,1.12980037,0.10200499,0.09499325,0.00143396,0.10049905,0.35726118,0.57779204,0.11949866,0.20331140
-2.41020510,1.12380524,0.10040582,0.09621373,0.00157266,0.09891237,0.34782595,0.57043909,0.12305711,0.20186659
-2.40420210,1.11962763,0.09902207,0.09765852,0.00173818,0.09758648,0.33996005,0.56392147,0.12646727,0.20100477
-2.39819910,1.11790414,0.09792349,0.09937467,0.00193365,0.09660871,0.33411994,0.55858041,0.12969220,0.20091775
-2.39219610,1.11923926,0.09717719,0.10140724,0.00216218,0.09606246,0.33074572,0.55473859,0.13269335,0.20179324
-2.38619310,1.12418702,0.09684579,0.10379750,0.00242677,0.09602486,0.33024742,0.55269027,0.13543172,0.20380964
-2.38019010,1.13323411,0.09698561,0.10658135,0.00273017,0.09656458,0.33299149,0.55269233,0.13786923,0.20713081
-2.37418709,1.14678472,0.09764524,0.10978769,0.00307479,0.09773984,0.33928806,0.55495644,0.13997022,0.21190114
-2.36818409,1.16514711,0.09886415,0.11343696,0.00346253,0.09959659,0.34937906,0.55964237,0.14170290,0.21824071
-2.36218109,1.18852205,0.10067156,0.11753974,0.00389467,0.10216684,0.36342770,0.56685259,0.14304074,0.22624077
-2.35617809,1.21699317,0.10308551,0.12209556,0.00437171,0.10546736,0.38150952,0.57662804,0.14396369,0.23595958
-2.35017509,1.25051922,0.10611198,0.12709181,0.00489323,0.10949850,0.40360524,0.58894515,0.14445909,0.24741873
-2.34417209,1.28892841,0.10974435,0.13250296,0.00545776,0.11424336,0.42959588,0.60371409,0.14452229,0.26059990
-2.33816908,1.33191503,0.11396287,0.13829000,0.00606269,0.11966731,0.45926021,0.62077836,0.14415679,0.27544250
-2.33216608,1.37903858,0.11873438,0.14440020,0.00670416,0.12571778,0.49227485,0.63991561,0.14337411,0.29184196
-2.32616308,1.42972564,0.12401230,0.15076725,0.00737703,0.13232455,0.52821724,0.66083993,0.14219315,0.30964909
-2.32016008,1.48327508,0.12973680,0.15731179,0.00807489,0.13940042,0.56657155,0.68320560,0.14063927,0.32867059
-2.31415708,1.53886670,0.13583528,0.16394244,0.00879009,0.14684238,0.60673755,0.70661246,0.13874307,0.34867078
-2.30815408,1.59557372,0.14222323,0.17055729,0.00951381,0.15453331,0.64804249,0.73061283,0.13653901,0.36937475
-2.30215108,1.65237941,0.14880543,0.17704587,0.01023629,0.16234419,0.68975564,0.75472017,0.13406389,0.39047296
-2.29614807,1.70819766,0.15547761,0.18329160,0.01094695,0.17013680,0.73110545,0.77841936,0.13135536,0.41162729
-2.29014507,1.76189756,0.16212851,0.18917469,0.01163468,0.17776694,0.77129861,0.80117845,0.12845065,0.43247849
-2.28414207,1.81233149,0.16864233,0.19457543,0.01228818,0.18508806,0.80954083,0.82246175,0.12538536,0.45265494
-2.27813907,1.85836599,0.17490169,0.19937766,0.01289621,0.19195518,0.84505831,0.84174394,0.12219265,0.47178244
-2.27213607,1.89891479,0.18079084,0.20347250,0.01344803,0.19822908,0.87711951,0.85852474,0.11890275,0.48949476
-2.26613307,1.93297255,0.18619917,0.20676204,0.01393369,0.20378052,0.90505631,0.87234378,0.11554285,0.50544469
-2.26013007,1.95964834,0.19102494,0.20916284,0.01434443,0.20849441,0.92828365,0.88279505,0.11213730,0.51931499
-2.25412706,1.97819734,0.19517900,0.21060922,0.01467300,0.21227368,0.94631713,0.88954041,0.10870815,0.53082896
-2.24812406,1.98804935,0.19858851,0.21105599,0.01491393,0.21504278,0.95878763,0.89232158,0.10527600,0.53976014
-2.24212106,1.98883280,0.20120037,0.21048068,0.01506381,0.21675059,0.96545248,0.89097005,0.10186097,0.54594058
-2.23611806,1.98039300,0.20298433,0.20888493,0.01512138,0.21737254,0.96620267,0.88541443,0.09848380,0.54926750
-2.23011506,1.96280371,0.20393558,0.20629519,0.01508773,0.21691198,0.96106575,0.87568499,0.09516687,0.54970773
-2.22411206,1.93637111,0.20407676,0.20276244,0.01496619,0.21540057,0.95020441,0.86191485,0.09193521,0.54729987
-2.21810905,1.90162995,0.20345914,0.19836112,0.01476236,0.21289771,0.93391064,0.84433797,0.08881719,0.54215395
-2.21210605,1.85933174,0.20216305,0.19318717,0.01448388,0.20948898,0.91259593,0.82328381,0.08584500,0.53444857
-2.20610305,1.81042528,0.20029742,0.18735526,0.01414022,0.20528366,0.88677774,0.79916885,0.08305474,0.52442548
-2.20010005,1.75603019,0.19799839,0.18099538,0.01374237,0.20041143,0.85706298,0.77248521,0.08048613,0.51238201
-2.19409705,1.69740444,0.19542702,0.17424888,0.01330248,0.19501831,0.82412908,0.74378690,0.07818189,0.49866140
-2.18809405,1.63590709,0.19276608,0.16726405,0.01283345,0.18926201,0.78870349,0.71367412,0.07618659,0.48364169
-2.18209105,1.57295759,0.19021612,0.16019162,0.01234851,0.18330695,0.75154239,0.68277617,0.07454533,0.46772331
-2.17608804,1.50999337,0.18799071,0.15318007,0.01186079,0.17731902,0.71340949,0.65173368,0.07330203,0.45131620
-2.17008504,1.44842704,0.18631104,0.14637121,0.01138287,0.17146037,0.67505561,0.62118070,0.07249754,0.43482673
-2.16408204,1.38960506,0.18540015,0.13989599,0.01092642,0.16588440,0.63719969,0.59172731,0.07216760,0.41864515
-2.15807904,1.33476904,0.18547659,0.13387081,0.01050181,0.16073112,0.60051203,0.56394325,0.07234087,0.40313388
-2.15207604,1.28502122,0.18674808,0.12839436,0.01011780,0.15612304,0.56559990,0.53834314,0.07303697,0.38861716
-2.14607304,1.24129499,0.18940498,0.12354526,0.00978136,0.15216183,0.53299608,0.51537368,0.07426470,0.37537249
-2.14007004,1.20433149,0.19361394,0.11938027,0.00949742,0.14892563,0.50315041,0.49540309,0.07602064,0.36362394
-2.13406703,1.17466273,0.19951184,0.11593342,0.00926885,0.14646736,0.47642432,0.47871312,0.07828798,0.35353771
-2.12806403,1.15260161,0.20720022,0.11321586,0.00909639,0.14481379,0.45308827,0.46549368,0.08103586,0.34521982
-2.12206103,1.13823885,0.21674030,0.11121647,0.00897872,0.14396563,0.43332191,0.45584018,0.08421925,0.33871607
-2.11605803,1.13144663,0.22814889,0.10990315,0.00891260,0.14389837,0.41721663,0.44975348,0.08777923,0.33401399
-2.11005503,1.13188862,0.24139521,0.10922472,0.00889305,0.14456391,0.40478003,0.44714243,0.09164386,0.33104664
-2.10405203,1.13903558,0.25639890,0.10911341,0.00891357,0.14589293,0.39594214,0.44782869,0.09572962,0.32969804
-2.09804902,1.15218600,0.27302921,0.10948764,0.00896643,0.14779773,0.39056263,0.45155371,0.09994322,0.32980974
-2.09204602,1.17049083,0.29110563,0.11025516,0.00904300,0.15017562,0.38843894,0.45798758,0.10418392,0.33118839
-2.08604302,1.19298123,0.31039983,0.11131635,0.00913405,0.15291247,0.38931476,0.46673932,0.10834617,0.33361375
-2.08004002,1.21859857,0.33063922,0.11256758,0.00923011,0.15588650,0.39288861,0.47736847,0.11232254,0.33684694
-2.07403702,1.24622554,0.35151175,0.11390442,0.00932180,0.15897206,0.39882228,0.48939754,0.11600675,0.34063847
-2.06803402,1.27471751,0.37267229,0.11522477,0.00940010,0.16204325,0.40674899,0.50232494,0.11929679,0.34473591
-2.06203102,1.30293311,0.39375011,0.11643170,0.00945669,0.16497740,0.41628105,0.51563817,0.12209792,0.34889088
-2.05602801,1.32976342,0.41435754,0.11743589,0.00948417,0.16765812,0.42701708,0.52882678,0.12432553,0.35286515
-2.05002501,1.35415878,0.43409942,0.11815774,0.00947628,0.16997808,0.43854886,0.54139490,0.12590761,0.35643588
-2.04402201,1.37515291,0.45258319,0.11852903,0.00942804,0.17184118,0.45046763,0.55287298,0.12678692,0.35939979
-2.03801901,1.39188350,0.46942919,0.11849407,0.00933587,0.17316444,0.46237021,0.56282849,0.12692254,0.36157641
-2.03201601,1.40360929,0.48428088,0.11801047,0.00919764,0.17387923,0.47386474,0.57087533,0.12629101,0.36281031
-2.02601301,1.40972303,0.49681468,0.11704941,0.00901266,0.17393215,0.48457636,0.57668168,0.12488676,0.36297255
-2.02001001,1.40976047,0.50674894,0.11559548,0.00878163,0.17328538,0.49415266,0.57997625,0.12272202,0.36196131
-2.01400700,1.40340527,0.51385184,0.11364619,0.00850658,0.17191666,0.50226906,0.58055273,0.11982608,0.35970197
-2.00800400,1.39048991,0.51794778,0.11121112,0.00819068,0.16981891,0.50863395,0.57827239,0.11624404,0.35614658
-2.00200100,1.37099289,0.51892215,0.10831082,0.00783812,0.16699949,0.51299364,0.57306482,0.11203509,0.35127304
-1.99599800,1.34503242,0.51672421,0.10497549,0.00745392,0.16347925,0.51513684,0.56492689,0.10727029,0.34508389
-1.98999500,1.31285708,0.51136799,0.10124352,0.00704368,0.15929132,0.51489869,0.55391993,0.10203019,0.33760493
-1.98399200,1.27483373,0.50293114,0.09715992,0.00661344,0.15447976,0.51216396,0.54016544,0.09640209,0.32888363
-1.97798899,1.23143323,0.49155194,0.09277475,0.00616941,0.14909813,0.50686938,0.52383933,0.09047737,0.31898739
-1.97198599,1.18321450,0.47742439,0.08814157,0.00571782,0.14320788,0.49900486,0.50516504,0.08434871,0.30800170
-1.96598299,1.13080727,0.46079177,0.08331589,0.00526471,0.13687681,0.48861349,0.48440573,0.07810752,0.29602812
-1.95997999,1.07489429,0.44193888,0.07835378,0.00481580,0.13017746,0.47579014,0.46185591,0.07184156,0.28318214
-1.95397699,1.01619319,0.42118325,0.07331062,0.00437634,0.12318551,0.46067876,0.43783261,0.06563286,0.26959091
-1.94797399,0.95543883,0.39886583,0.06823989,0.00395101,0.11597823,0.44346824,0.41266657,0.05955601,0.25539082
-1.94197099,0.89336631,0.37534128,0.06319224,0.00354386,0.10863304,0.42438709,0.38669364,0.05367681,0.24072490
-1.93596798,0.83069516,0.35096849,0.05821468,0.00315828,0.10122609,0.40369693,0.36024655,0.04805140,0.22574021
-1.92996498,0.76811519,0.32610152,0.05334990,0.00279697,0.09383101,0.38168524,0.33364747,0.04272569,0.21058511
-1.92396198,0.70627402,0.30108129,0.04863585,0.00246196,0.08651776,0.35865740,0.30720138,0.03773531,0.19540654
-1.91795898,0.64576687,0.27622833,0.04410537,0.00215469,0.07935164,0.33492854,0.28119044,0.03310582,0.18034746
-1.91195598,0.58712850,0.25183677,0.03978611,0.00187603,0.07239252,0.31081544,0.25586958,0.02885326,0.16554432
-1.90595298,0.53082754,0.22816960,0.03570046,0.00162639,0.06569422,0.28662877,0.23146315,0.02498497,0.15112490
-1.89994997,0.47726325,0.20545552,0.03186568,0.00140579,0.05930410,0.26266611,0.20816289,0.02150057,0.13720645
-1.89394697,0.42676450,0.18388702,0.02829418,0.00121398,0.05326290,0.23920583,0.18612701,0.01839314,0.12389419
-1.88794397,0.37959108,0.16362002,0.02499382,0.00105056,0.04760479,0.21650225,0.16548043,0.01565035,0.11128034
-1.88194097,0.33593693,0.14477467,0.02196835,0.00091505,0.04235762,0.19478209,0.14631598,0.01325579,0.09944363
-1.87593797,0.29593527,0.12743723,0.01921789,0.00080700,0.03754344,0.17424232,0.12869659,0.01119007,0.08844930
-1.86993497,0.25966519,0.11166299,0.01673954,0.00072614,0.03317910,0.15504948,0.11265816,0.00943199,0.07834967
-1.86393197,0.22715939,0.09747977,0.01452787,0.00067239,0.02927716,0.13734042,0.09821304,0.00795958,0.06918517
-1.85792896,0.19841290,0.08489201,0.01257562,0.00064601,0.02584683,0.12122415,0.08535396,0.00675097,0.06098576
-1.85192596,0.17339220,0.07388512,0.01087424,0.00064760,0.02289506,0.10678500,0.07405817,0.00578512,0.05377276
-1.84592296,0.15204456,0.06442986,0.00941453,0.00067821,0.02042764,0.09408648,0.06429174,0.00504249,0.04756092
-1.83991996,0.13430712,0.05648665,0.00818720,0.00073932,0.01845041,0.08317584,0.05601376,0.00450542,0.04236064
-1.83391696,0.12011554,0.05000960,0.00718339,0.00083287,0.01697031,0.07408903,0.04918032,0.00415844,0.03818018
-1.82791396,0.10941169,0.04495001,0.00639512,0.00096127,0.01599647,0.06685567,0.04374816,0.00398845,0.03502793
-1.82191096,0.10215038,0.04125950,0.00581575,0.00112734,0.01554102,0.06150391,0.03967791,0.00398470,0.03291436
-1.81590795,0.09830457,0.03889233,0.00544025,0.00133425,0.01561988,0.05806482,0.03693675,0.00413873,0.03185374
-1.80990495,0.09786918,0.03780720,0.00526546,0.00158546,0.01625320,0.05657609,0.03550038,0.00444412,0.03186543
-1.80390195,0.10086304,0.03796825,0.00529023,0.00188460,0.01746557,0.05708486,0.03535445,0.00489624,0.03297475
-1.79789895,0.10732920,0.03934547,0.00551544,0.00223534,0.01928595,0.05964950,0.03649515,0.00549186,0.03521321
-1.79189595,0.11733316,0.04191437,0.00594392,0.00264124,0.02174726,0.06434014,0.03892908,0.00622871,0.03861821
-1.78589295,0.13095943,0.04565515,0.00658032,0.00310556,0.02488558,0.07123799,0.04267240,0.00710505,0.04323213
-1.77988994,0.14830612,0.05055134,0.00743075,0.00363110,0.02873910,0.08043323,0.04774923,0.00811918,0.04910070
-1.77388694,0.16947800,0.05658801,0.00850242,0.00421996,0.03334662,0.09202167,0.05418938,0.00926893,0.05627087
-1.76788394,0.19457803,0.06374975,0.00980316,0.00487339,0.03874582,0.10610012,0.06202550,0.01055121,0.06478807
-1.76188094,0.22369768,0.07201846,0.01134084,0.00559156,0.04497118,0.12276064,0.07128966,0.01196156,0.07469307
-1.75587794,0.25690642,0.08137115,0.01312273,0.00637336,0.05205180,0.14208389,0.08200956,0.01349377,0.08601834
-1.74987494,0.29424081,0.09177780,0.01515482,0.00721629,0.06000894,0.16413170,0.09420444,0.01513955,0.09878438
-1.74387194,0.33569350,0.10319948,0.01744108,0.00811632,0.06885361,0.18893937,0.10788101,0.01688830,0.11299579
-1.73786893,0.38120281,0.11558692,0.01998282,0.00906780,0.07858419,0.21650779,0.12302930,0.01872695,0.12863758
-1.73186593,0.43064338,0.12887937,0.02277796,0.01006344,0.08918422,0.24679597,0.13961892,0.02064000,0.14567169
-1.72586293,0.48381832,0.14300425,0.02582045,0.01109436,0.10062048,0.27971418,0.15759578,0.02260954,0.16403403
-1.71985993,0.54045351,0.15787719,0.02909975,0.01215021,0.11284153,0.31511835,0.17687940,0.02461551,0.18363214
-1.71385693,0.60019452,0.17340299,0.03260044,0.01321932,0.12577678,0.35280575,0.19736129,0.02663607,0.20434373
-1.70785393,0.66260638,0.18947703,0.03630201,0.01428895,0.13933616,0.39251269,0.21890415,0.02864804,0.22601616
-1.70185093,0.72717672,0.20598754,0.04017877,0.01534565,0.15341059,0.43391421,0.24134243,0.03062749,0.24846709
-1.69584792,0.79332231,0.22281835,0.04420002,0.01637557,0.16787320,0.47662615,0.26448405,0.03255047,0.27148614
-1.68984492,0.86039911,0.23985229,0.04833035,0.01736494,0.18258139,0.52020955,0.28811348,0.03439375,0.29483792
-1.68384192,0.92771557,0.25697496,0.05253021,0.01830050,0.19737967,0.56417757,0.31199612,0.03613567,0.31826610
-1.67783892,0.99454907,0.27407890,0.05675662,0.01916996,0.21210328,0.60800465,0.33588381,0.03775699,0.34149859
-1.67183592,1.06016485,0.29106783,0.06096410,0.01996253,0.22658242,0.65113772,0.35952152,0.03924175,0.36425361
-1.66583292,1.12383695,0.30786111,0.06510576,0.02066931,0.24064703,0.69300915,0.38265480,0.04057815,0.38624658
-1.65982991,1.18487032,0.32439788,0.06913442,0.02128371,0.25413190,0.73305091,0.40503783,0.04175922,0.40719743
-1.65382691,1.24262333,0.34064107,0.07300396,0.02180183,0.26688189,0.77070951,0.42644175,0.04278358,0.42683822
-1.64782391,1.29652972,0.35658093,0.07667056,0.02222266,0.27875712,0.80546105,0.44666294,0.04365592,0.44492067
-1.64182091,1.34611900,0.37223796,0.08009406,0.02254825,0.28963779,0.83682585,0.46553081,0.04438738,0.46122339
-1.63581791,1.39103455,0.38766519,0.08323914,0.02278380,0.29942848,0.86438201,0.48291480,0.04499571,0.47555850
-1.62981491,1.43104834,0.40294954,0.08607651,0.02293749,0.30806166,0.88777732,0.49873025,0.04550532,0.48777736
-1.62381191,1.46607173,0.41821224,0.08858387,0.02302037,0.31550026,0.90673916,0.51294280,0.04594693,0.49777521
-1.61780890,1.49616161,0.43360825,0.09074668,0.02304594,0.32173911,0.92108177,0.52557099,0.04635720,0.50549455
-1.61180590,1.52152148,0.44932447,0.09255879,0.02302981,0.32680520,0.93071086,0.53668706,0.04677795,0.51092705
-1.60580290,1.54249724,0.46557677,0.09402275,0.02298907,0.33075665,0.93562515,0.54641553,0.04725529,0.51411401
-1.59979990,1.55956766,0.48260572,0.09514986,0.02294170,0.33368041,0.93591503,0.55492982,0.04783844,0.51514536
-1.59379690,1.57332976,0.50067115,0.09595995,0.02290590,0.33568879,0.93175824,0.56244679,0.04857846,0.51415706
-1.58779390,1.58447931,0.52004534,0.09648095,0.02289935,0.33691492,0.92341298,0.56921929,0.04952673,0.51132724
-1.58179090,1.59378729,0.54100506,0.09674805,0.02293848,0.33750731,0.91120859,0.57552709,0.05073340,0.50687106
-1.57578789,1.60207286,0.56382248,0.09680276,0.02303781,0.33762376,0.89553431,0.58166641,0.05224567,0.50103446
-1.56978489,1.61017382,0.58875511,0.09669165,0.02320926,0.33742485,0.87682666,0.58793829,0.05410612,0.49408709
-1.56378189,1.61891555,0.61603494,0.09646490,0.02346162,0.33706729,0.85555571,0.59463648,0.05635099,0.48631459
-1.55777889,1.62907955,0.64585709,0.09617471,0.02380009,0.33669742,0.83221100,0.60203499,0.05900861,0.47801044
-1.55177589,1.64137265,0.67836831,0.09587361,0.02422595,0.33644516,0.80728755,0.61037602,0.06209789,0.46946766
-1.54577289,1.65639802,0.71365555,0.09561267,0.02473641,0.33641864,0.78127228,0.61985857,0.06562704,0.46097062
-1.53976988,1.67462917,0.75173530,0.09543971,0.02532457,0.33669977,0.75463156,0.63062830,0.06959250,0.45278705
-1.53376688,1.69638770,0.79254387,0.09539757,0.02597956,0.33734091,0.72779998,0.64276897,0.07397824,0.44516073
-1.52776388,1.72182603,0.83592934,0.09552249,0.02668688,0.33836281,0.70117078,0.65629595,0.07875528,0.43830479
-1.52176088,1.75091551,0.88164555,0.09584265,0.02742881,0.33975387,0.67508819,0.67115199,0.08388166,0.43239596
-1.51575788,1.78344076,0.92934864,0.09637694,0.02818502,0.34147076,0.64984167,0.68720558,0.08930286,0.42756989
