energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.90995498,1.20521582,0.00810297,0.18075316,0.00861604,0.00000000,0.78561718,0.37117291,0.59016440,0.00000000
-5.90395198,1.13827469,0.00775975,0.17389812,0.00821056,0.00000000,0.75389843,0.34887138,0.55549673,0.00000000
-5.89794897,1.07565698,0.00747784,0.16721593,0.00784831,0.00000000,0.72500930,0.32777079,0.52371877,0.00000000
-5.89194597,1.01810847,0.00726662,0.16078793,0.00753530,0.00000000,0.69917720,0.30813296,0.49521411,0.00000000
-5.88594297,0.96623540,0.00713404,0.15467734,0.00727660,0.00000000,0.67652962,0.29017729,0.47029389,0.00000000
-5.87993997,0.92050352,0.00708638,0.14892886,0.00707634,0.00000000,0.65709950,0.27407988,0.44919737,0.00000000
-5.87393697,0.88124099,0.00712813,0.14356896,0.00693769,0.00000000,0.64083346,0.25997386,0.43209388,0.00000000
-5.86793397,0.84864419,0.00726184,0.13860698,0.00686296,0.00000000,0.62760222,0.24795068,0.41908584,0.00000000
-5.86193097,0.82278596,0.00748798,0.13403684,0.00685355,0.00000000,0.61721283,0.23806228,0.41021248,0.00000000
-5.85592796,0.80362519,0.00780494,0.12983920,0.00691002,0.00000000,0.60942168,0.23032370,0.40545375,0.00000000
-5.84992496,0.79101738,0.00820894,0.12598401,0.00703212,0.00000000,0.60394800,0.22471607,0.40473428,0.00000000
-5.84392196,0.78472514,0.00869404,0.12243329,0.00721878,0.00000000,0.60048685,0.22118967,0.40792694,0.00000000
-5.83791896,0.78442837,0.00925227,0.11914384,0.00746812,0.00000000,0.59872126,0.21966682,0.41485602,0.00000000
-5.83191596,0.78973360,0.00987364,0.11607001,0.00777743,0.00000000,0.59833291,0.22004467,0.42529976,0.00000000
-5.82591296,0.80018224,0.01054639,0.11316612,0.00814317,0.00000000,0.59901114,0.22219758,0.43899250,0.00000000
-5.81990995,0.81525792,0.01125716,0.11038863,0.00856093,0.00000000,0.60045989,0.22597927,0.45562635,0.00000000
-5.81390695,0.83439276,0.01199127,0.10769785,0.00902541,0.00000000,0.60240273,0.23122471,0.47485283,0.00000000
-5.80790395,0.85697323,0.01273304,0.10505928,0.00953041,0.00000000,0.60458595,0.23775181,0.49628459,0.00000000
-5.80190095,0.88234576,0.01346615,0.10244447,0.01006878,0.00000000,0.60677995,0.24536318,0.51949776,0.00000000
-5.79589795,0.90982278,0.01417406,0.09983144,0.01063254,0.00000000,0.60877927,0.25384803,0.54403500,0.00000000
-5.78989495,0.93868963,0.01484042,0.09720474,0.01121282,0.00000000,0.61040171,0.26298441,0.56940992,0.00000000
-5.78389195,0.96821285,0.01544950,0.09455524,0.01180006,0.00000000,0.61148691,0.27254196,0.59511285,0.00000000
-5.77788894,0.99765032,0.01598665,0.09187958,0.01238405,0.00000000,0.61189493,0.28228540,0.62061832,0.00000000
-5.77188594,1.02626344,0.01643868,0.08917962,0.01295420,0.00000000,0.61150515,0.29197869,0.64539425,0.00000000
-5.76588294,1.05333143,0.01679425,0.08646171,0.01349968,0.00000000,0.61021591,0.30139009,0.66891280,0.00000000
-5.75987994,1.07816772,0.01704421,0.08373601,0.01400976,0.00000000,0.60794502,0.31029792,0.69066272,0.00000000
-5.75387694,1.10013800,0.01718186,0.08101600,0.01447404,0.00000000,0.60463142,0.31849712,0.71016277,0.00000000
-5.74787394,1.11867946,0.01720310,0.07831792,0.01488280,0.00000000,0.60023779,0.32580628,0.72697582,0.00000000
-5.74187094,1.13332050,0.01710656,0.07566055,0.01522730,0.00000000,0.59475407,0.33207504,0.74072308,0.00000000
-5.73586793,1.14370004,0.01689358,0.07306508,0.01550012,0.00000000,0.58820167,0.33719150,0.75109766,0.00000000
-5.72986493,1.14958554,0.01656815,0.07055506,0.01569543,0.00000000,0.58063783,0.34108941,0.75787704,0.00000000
-5.72386193,1.15088868,0.01613673,0.06815659,0.01580925,0.00000000,0.57215990,0.34375484,0.76093351,0.00000000
-5.71785893,1.14767792,0.01560801,0.06589846,0.01583964,0.00000000,0.56290893,0.34523187,0.76024220,0.00000000
-5.71185593,1.14018697,0.01499256,0.06381237,0.01578686,0.00000000,0.55307223,0.34562720,0.75588602,0.00000000
-5.70585293,1.12881864,0.01430254,0.06193306,0.01565338,0.00000000,0.54288433,0.34511328,0.74805724,0.00000000
-5.69984992,1.11414346,0.01355122,0.06029831,0.01544392,0.00000000,0.53262612,0.34392981,0.73705537,0.00000000
-5.69384692,1.09689305,0.01275262,0.05894883,0.01516530,0.00000000,0.52262186,0.34238350,0.72328141,0.00000000
-5.68784392,1.07794798,0.01192108,0.05792792,0.01482626,0.00000000,0.51323398,0.34084591,0.70722846,0.00000000
-5.68184092,1.05832070,0.01107086,0.05728085,0.01443725,0.00000000,0.50485564,0.33974946,0.68946908,0.00000000
-5.67583792,1.03913382,0.01021577,0.05705412,0.01401004,0.00000000,0.49790125,0.33958169,0.67063991,0.00000000
-5.66983492,1.02159457,0.00936888,0.05729436,0.01355743,0.00000000,0.49279525,0.34087772,0.65142396,0.00000000
-5.66383192,1.00696628,0.00854221,0.05804716,0.01309278,0.00000000,0.48995957,0.34421126,0.63253152,0.00000000
-5.65782891,0.99653801,0.00774659,0.05935567,0.01262963,0.00000000,0.48980028,0.35018431,0.61468026,0.00000000
-5.65182591,0.99159321,0.00699147,0.06125919,0.01218129,0.00000000,0.49269409,0.35941571,0.59857543,0.00000000
-5.64582291,0.99337867,0.00628489,0.06379173,0.01176046,0.00000000,0.49897528,0.37252889,0.58489089,0.00000000
-5.63981991,1.00307482,0.00563344,0.06698068,0.01137884,0.00000000,0.50892374,0.39013905,0.57425174,0.00000000
-5.63381691,1.02176819,0.00504231,0.07084562,0.01104685,0.00000000,0.52275475,0.41283997,0.56721914,0.00000000
-5.62781391,1.05042712,0.00451541,0.07539746,0.01077341,0.00000000,0.54061109,0.44119075,0.56427794,0.00000000
-5.62181091,1.08988119,0.00405548,0.08063787,0.01056578,0.00000000,0.56255782,0.47570270,0.56582737,0.00000000
-5.61580790,1.14080494,0.00366423,0.08655910,0.01042941,0.00000000,0.58858015,0.51682668,0.57217518,0.00000000
-5.60980490,1.20370632,0.00334257,0.09314427,0.01036801,0.00000000,0.61858451,0.56494094,0.58353520,0.00000000
-5.60380190,1.27891966,0.00309075,0.10036803,0.01038357,0.00000000,0.65240290,0.62033982,0.60002829,0.00000000
-5.59779890,1.36660329,0.00290860,0.10819777,0.01047650,0.00000000,0.68980019,0.68322347,0.62168637,0.00000000
-5.59179590,1.46674135,0.00279563,0.11659506,0.01064579,0.00000000,0.73048414,0.75368872,0.64845923,0.00000000
-5.58579290,1.57914931,0.00275128,0.12551748,0.01088928,0.00000000,0.77411754,0.83172131,0.68022353,0.00000000
-5.57978989,1.70348250,0.00277497,0.13492058,0.01120386,0.00000000,0.82033180,0.91718967,0.71679339,0.00000000
-5.57378689,1.83924696,0.00286624,0.14475998,0.01158579,0.00000000,0.86874131,1.00984034,0.75793194,0.00000000
-5.56778389,1.98581157,0.00302485,0.15499323,0.01203091,0.00000000,0.91895753,1.10929518,0.80336296,0.00000000
-5.56178089,2.14242075,0.00325074,0.16558157,0.01253489,0.00000000,0.97060219,1.21505058,0.85278205,0.00000000
-5.55577789,2.30820681,0.00354406,0.17649116,0.01309346,0.00000000,1.02331848,1.32647862,0.90586656,0.00000000
-5.54977489,2.48220113,0.00390513,0.18769385,0.01370250,0.00000000,1.07677982,1.44283036,0.96228358,0.00000000
-5.54377189,2.66334362,0.00433433,0.19916726,0.01435818,0.00000000,1.13069527,1.56324132,1.02169574,0.00000000
-5.53776888,2.85049001,0.00483198,0.21089410,0.01505695,0.00000000,1.18481149,1.68673916,1.08376419,0.00000000
-5.53176588,3.04241687,0.00539819,0.22286075,0.01579552,0.00000000,1.23891080,1.81225352,1.14814891,0.00000000
-5.52576288,3.23782435,0.00603267,0.23505512,0.01657076,0.00000000,1.29280560,1.93862811,1.21450611,0.00000000
-5.51975988,3.43533707,0.00673456,0.24746383,0.01737950,0.00000000,1.34632948,2.06463492,1.28248330,0.00000000
-5.51375688,3.63350403,0.00750218,0.26006883,0.01821839,0.00000000,1.39932551,2.18899046,1.35171225,0.00000000
-5.50775388,3.83079810,0.00833289,0.27284381,0.01908358,0.00000000,1.45163269,2.31037400,1.42180066,0.00000000
-5.50175088,4.02561665,0.00922284,0.28575045,0.01997058,0.00000000,1.50307149,2.42744751,1.49232339,0.00000000
-5.49574787,4.21628419,0.01016686,0.29873485,0.02087393,0.00000000,1.55342965,2.53887722,1.56281406,0.00000000
-5.48974487,4.40105864,0.01115831,0.31172448,0.02178707,0.00000000,1.60244945,2.64335635,1.63275822,0.00000000
-5.48374187,4.57814209,0.01218903,0.32462582,0.02270213,0.00000000,1.64981764,2.73962888,1.70158881,0.00000000
-5.47773887,4.74569732,0.01324935,0.33732309,0.02360990,0.00000000,1.69515894,2.82651369,1.76868499,0.00000000
-5.47173587,4.90187057,0.01432809,0.34967811,0.02449980,0.00000000,1.73803414,2.90292885,1.83337497,0.00000000
-5.46573287,5.04482087,0.01541278,0.36153155,0.02535994,0.00000000,1.77794323,2.96791521,1.89494326,0.00000000
-5.45972986,5.17275576,0.01648982,0.37270561,0.02617737,0.00000000,1.81433379,3.02065881,1.95264259,0.00000000
-5.45372686,5.28397249,0.01754475,0.38300808,0.02693831,0.00000000,1.84661469,3.06051147,2.00571026,0.00000000
-5.44772386,5.37690361,0.01856264,0.39223770,0.02762850,0.00000000,1.87417432,3.08700861,2.05338853,0.00000000
-5.44172086,5.45016492,0.01952847,0.40019061,0.02823368,0.00000000,1.89640285,3.09988375,2.09494817,0.00000000
-5.43571786,5.50260374,0.02042753,0.40666760,0.02874002,0.00000000,1.91271708,3.09907897,2.12971399,0.00000000
-5.42971486,5.53334491,0.02124593,0.41148177,0.02913467,0.00000000,1.92258666,3.08475060,2.15709114,0.00000000
-5.42371186,5.54183181,0.02197101,0.41446636,0.02940620,0.00000000,1.92556013,3.05726962,2.17659051,0.00000000
-5.41770885,5.52785984,0.02259178,0.41548208,0.02954516,0.00000000,1.92128916,3.01721647,2.18785191,0.00000000
-5.41170585,5.49159992,0.02309927,0.41442380,0.02954443,0.00000000,1.90954952,2.96537004,2.19066321,0.00000000
-5.40570285,5.43360992,0.02348690,0.41122606,0.02939960,0.00000000,1.89025741,2.90269075,2.18497442,0.00000000
-5.39969985,5.35483263,0.02375064,0.40586711,0.02910919,0.00000000,1.86348004,2.83029820,2.17090542,0.00000000
-5.39369685,5.25657942,0.02388917,0.39837131,0.02867480,0.00000000,1.82943978,2.74944377,2.14874671,0.00000000
-5.38769385,5.14049968,0.02390391,0.38880963,0.02810110,0.00000000,1.78851146,2.66147892,2.11895280,0.00000000
-5.38169085,5.00853679,0.02379894,0.37729833,0.02739573,0.00000000,1.74121283,2.56782027,2.08212843,0.00000000
-5.37568784,4.86287220,0.02358082,0.36399580,0.02656905,0.00000000,1.68818882,2.46991265,2.03900805,0.00000000
-5.36968484,4.70586008,0.02325828,0.34909769,0.02563382,0.00000000,1.63019019,2.36919138,1.99042968,0.00000000
-5.36368184,4.53995535,0.02284192,0.33283070,0.02460477,0.00000000,1.56804796,2.26704520,1.93730436,0.00000000
-5.35767884,4.36763844,0.02234380,0.31544525,0.02349811,0.00000000,1.50264491,2.16478139,1.88058288,0.00000000
-5.35167584,4.19134040,0.02177695,0.29720737,0.02233098,0.00000000,1.43488565,2.06359430,1.82122143,0.00000000
-5.34567284,4.01337186,0.02115498,0.27839039,0.02112098,0.00000000,1.36566697,1.96453858,1.76014816,0.00000000
-5.33966983,3.83585919,0.02049158,0.25926651,0.01988554,0.00000000,1.29584985,1.86850819,1.69823223,0.00000000
-5.33366683,3.66069077,0.01980016,0.24009901,0.01864154,0.00000000,1.22623459,1.77622189,1.63625704,0.00000000
-5.32766383,3.48947571,0.01909346,0.22113502,0.01740478,0.00000000,1.15754006,1.68821571,1.57489891,0.00000000
-5.32166083,3.32351660,0.01838331,0.20259953,0.01618969,0.00000000,1.09038802,1.60484254,1.51471206,0.00000000
-5.31565783,3.16379700,0.01768035,0.18469048,0.01500901,0.00000000,1.02529293,1.52627865,1.45612062,0.00000000
-5.30965483,3.01098374,0.01699398,0.16757531,0.01387362,0.00000000,0.96265730,1.45253665,1.39941759,0.00000000
-5.30365183,2.86544300,0.01633223,0.15138890,0.01279247,0.00000000,0.90277254,1.38348397,1.34477058,0.00000000
-5.29764882,2.72726878,0.01570184,0.13623282,0.01177249,0.00000000,0.84582467,1.31886598,1.29223348,0.00000000
-5.29164582,2.59632133,0.01510831,0.12217601,0.01081877,0.00000000,0.79190424,1.25833232,1.24176330,0.00000000
-5.28564282,2.47227303,0.01455605,0.10925642,0.00993456,0.00000000,0.74101941,1.20146521,1.19324053,0.00000000
-5.27963982,2.35465881,0.01404850,0.09748373,0.00912157,0.00000000,0.69311130,1.14780825,1.14649204,0.00000000
-5.27363682,2.24292798,0.01358835,0.08684270,0.00838007,0.00000000,0.64807038,1.09689442,1.10131464,0.00000000
-5.26763382,2.13649475,0.01317767,0.07729707,0.00770922,0.00000000,0.60575299,1.04827193,1.05749811,0.00000000
-5.26163082,2.03478467,0.01281805,0.06879370,0.00710722,0.00000000,0.56599696,1.00152692,1.01484625,0.00000000
-5.25562781,1.93727480,0.01251076,0.06126674,0.00657159,0.00000000,0.52863564,0.95630202,0.97319494,0.00000000
-5.24962481,1.84352604,0.01225680,0.05464171,0.00609937,0.00000000,0.49350957,0.91231030,0.93242624,0.00000000
-5.24362181,1.75320628,0.01205696,0.04883925,0.00568725,0.00000000,0.46047564,0.86934417,0.89247804,0.00000000
-5.23761881,1.66610409,0.01191181,0.04377851,0.00533180,0.00000000,0.42941333,0.82727913,0.85334900,0.00000000
-5.23161581,1.58213287,0.01182169,0.03937997,0.00502952,0.00000000,0.40022812,0.78607274,0.81509881,0.00000000
-5.22561281,1.50132628,0.01178664,0.03556778,0.00477696,0.00000000,0.37285229,0.74575906,0.77784420,0.00000000
-5.21960980,1.42382590,0.01180635,0.03227153,0.00457076,0.00000000,0.34724345,0.70643940,0.74175115,0.00000000
-5.21360680,1.34986272,0.01188011,0.02942753,0.00440771,0.00000000,0.32338113,0.66827004,0.70702421,0.00000000
-5.20760380,1.27973422,0.01200674,0.02697952,0.00428473,0.00000000,0.30126209,0.63144788,0.67389376,0.00000000
-5.20160080,1.21377872,0.01218459,0.02487901,0.00419892,0.00000000,0.28089479,0.59619498,0.64260221,0.00000000
-5.19559780,1.15234918,0.01241153,0.02308529,0.00414751,0.00000000,0.26229353,0.56274293,0.61339009,0.00000000
-5.18959480,1.09578792,0.01268508,0.02156510,0.00412790,0.00000000,0.24547281,0.53131790,0.58648293,0.00000000
-5.18359180,1.04440393,0.01300243,0.02029219,0.00413767,0.00000000,0.23044230,0.50212719,0.56207978,0.00000000
-5.17758879,0.99845412,0.01336067,0.01924666,0.00417457,0.00000000,0.21720269,0.47534783,0.54034392,0.00000000
-5.17158579,0.95812923,0.01375696,0.01841438,0.00423655,0.00000000,0.20574265,0.45111786,0.52139625,0.00000000
-5.16558279,0.92354511,0.01418877,0.01778626,0.00432180,0.00000000,0.19603716,0.42953038,0.50531163,0.00000000
-5.15957979,0.89473942,0.01465410,0.01735778,0.00442877,0.00000000,0.18804695,0.41063067,0.49211816,0.00000000
-5.15357679,0.87167358,0.01515174,0.01712837,0.00455625,0.00000000,0.18171929,0.39441614,0.48179926,0.00000000
-5.14757379,0.85423937,0.01568147,0.01710110,0.00470336,0.00000000,0.17698968,0.38083902,0.47429830,0.00000000
-5.14157079,0.84226943,0.01624427,0.01728238,0.00486962,0.00000000,0.17378451,0.36981134,0.46952509,0.00000000
-5.13556778,0.83555053,0.01684237,0.01768175,0.00505495,0.00000000,0.17202419,0.36121176,0.46736388,0.00000000
-5.12956478,0.83383851,0.01747937,0.01831186,0.00525967,0.00000000,0.17162666,0.35489362,0.46768212,0.00000000
-5.12356178,0.83687364,0.01816012,0.01918844,0.00548448,0.00000000,0.17251086,0.35069379,0.47033921,0.00000000
-5.11755878,0.84439525,0.01889062,0.02033036,0.00573044,0.00000000,0.17460001,0.34844149,0.47519482,0.00000000
-5.11155578,0.85615456,0.01967775,0.02175971,0.00599885,0.00000000,0.17782442,0.34796673,0.48211598,0.00000000
-5.10555278,0.87192476,0.02052899,0.02350192,0.00629118,0.00000000,0.18212365,0.34910775,0.49098256,0.00000000
-5.09954977,0.89150779,0.02145196,0.02558575,0.00660893,0.00000000,0.18744789,0.35171711,0.50169089,0.00000000
-5.09354677,0.91473739,0.02245404,0.02804335,0.00695351,0.00000000,0.19375851,0.35566607,0.51415514,0.00000000
-5.08754377,0.94147824,0.02354183,0.03091014,0.00732605,0.00000000,0.20102777,0.36084714,0.52830656,0.00000000
-5.08154077,0.97162155,0.02472073,0.03422465,0.00772723,0.00000000,0.20923770,0.36717473,0.54409072,0.00000000
-5.07553777,1.00507733,0.02599445,0.03802825,0.00815716,0.00000000,0.21837831,0.37458402,0.56146294,0.00000000
-5.06953477,1.04176428,0.02736464,0.04236466,0.00861519,0.00000000,0.22844521,0.38302810,0.58038239,0.00000000
-5.06353177,1.08159780,0.02883063,0.04727940,0.00909982,0.00000000,0.23943693,0.39247382,0.60080532,0.00000000
-5.05752876,1.12447745,0.03038924,0.05281906,0.00960856,0.00000000,0.25135190,0.40289663,0.62267792,0.00000000
-5.05152576,1.17027447,0.03203470,0.05903034,0.01013794,0.00000000,0.26418554,0.41427483,0.64592950,0.00000000
-5.04552276,1.21882055,0.03375883,0.06595896,0.01068344,0.00000000,0.27792743,0.42658357,0.67046638,0.00000000
-5.03951976,1.26989857,0.03555119,0.07364836,0.01123958,0.00000000,0.29255882,0.43978916,0.69616698,0.00000000
-5.03351676,1.32323592,0.03739949,0.08213819,0.01180001,0.00000000,0.30805051,0.45384389,0.72287862,0.00000000
-5.02751376,1.37850095,0.03929004,0.09146261,0.01235763,0.00000000,0.32436122,0.46868181,0.75041598,0.00000000
-5.02151076,1.43530260,0.04120828,0.10164846,0.01290482,0.00000000,0.34143645,0.48421563,0.77856168,0.00000000
-5.01550775,1.49319337,0.04313938,0.11271320,0.01343361,0.00000000,0.35920780,0.50033483,0.80706856,0.00000000
-5.00950475,1.55167509,0.04506877,0.12466277,0.01393597,0.00000000,0.37759276,0.51690521,0.83566378,0.00000000
-5.00350175,1.61020725,0.04698269,0.13748945,0.01440406,0.00000000,0.39649473,0.53376961,0.86405429,0.00000000
-4.99749875,1.66821719,0.04886861,0.15116958,0.01483046,0.00000000,0.41580341,0.55075000,0.89193329,0.00000000
-4.99149575,1.72511135,0.05071557,0.16566154,0.01520848,0.00000000,0.43539524,0.56765041,0.91898726,0.00000000
-4.98549275,1.78028701,0.05251429,0.18090381,0.01553229,0.00000000,0.45513400,0.58426082,0.94490320,0.00000000
-4.97948974,1.83314378,0.05425721,0.19681341,0.01579718,0.00000000,0.47487132,0.60036157,0.96937544,0.00000000
-4.97348674,1.88309417,0.05593829,0.21328477,0.01599965,0.00000000,0.49444731,0.61572813,0.99211188,0.00000000
-4.96748374,1.92957295,0.05755273,0.23018918,0.01613750,0.00000000,0.51369112,0.63013606,1.01283925,0.00000000
-4.96148074,1.97204508,0.05909643,0.24737488,0.01620987,0.00000000,0.53242162,0.64336584,1.03130720,0.00000000
-4.95547774,2.01001190,0.06056553,0.26466804,0.01621719,0.00000000,0.55044822,0.65520756,1.04729137,0.00000000
-4.94947474,2.04301608,0.06195572,0.28187455,0.01616112,0.00000000,0.56757207,0.66546529,1.06059513,0.00000000
-4.94347174,2.07064534,0.06326169,0.29878278,0.01604441,0.00000000,0.58358755,0.67396108,1.07105063,0.00000000
-4.93746873,2.09253539,0.06447654,0.31516729,0.01587079,0.00000000,0.59828445,0.68053858,1.07851891,0.00000000
-4.93146573,2.10837268,0.06559138,0.33079341,0.01564474,0.00000000,0.61145074,0.68506624,1.08288979,0.00000000
-4.92546273,2.11789723,0.06659502,0.34542274,0.01537134,0.00000000,0.62287612,0.68744020,1.08408154,0.00000000
-4.91945973,2.12090601,0.06747389,0.35881924,0.01505608,0.00000000,0.63235631,0.68758681,1.08204076,0.00000000
-4.91345673,2.11725714,0.06821217,0.37075591,0.01470466,0.00000000,0.63969807,0.68546473,1.07674266,0.00000000
-4.90745373,2.10687504,0.06879210,0.38102164,0.01432286,0.00000000,0.64472483,0.68106686,1.06819192,0.00000000
-4.90145073,2.08975635,0.06919461,0.38942824,0.01391641,0.00000000,0.64728281,0.67442174,1.05642409,0.00000000
-4.89544772,2.06597658,0.06940002,0.39581706,0.01349087,0.00000000,0.64724727,0.66559458,1.04150763,0.00000000
-4.88944472,2.03569684,0.06938897,0.40006512,0.01305157,0.00000000,0.64452880,0.65468784,1.02354631,0.00000000
-4.88344172,1.99917028,0.06914340,0.40209045,0.01260360,0.00000000,0.63907919,0.64184118,1.00268179,0.00000000
-4.87743872,1.95674754,0.06864765,0.40185631,0.01215177,0.00000000,0.63089659,0.62723063,0.97909610,0.00000000
-4.87143572,1.90888049,0.06788937,0.39937417,0.01170062,0.00000000,0.62002979,0.61106718,0.95301361,0.00000000
-4.86543272,1.85612378,0.06686055,0.39470516,0.01125449,0.00000000,0.60658116,0.59359430,0.92470234,0.00000000
-4.85942971,1.79913346,0.06555824,0.38796013,0.01081749,0.00000000,0.59070820,0.57508471,0.89447400,0.00000000
-4.85342671,1.73866253,0.06398509,0.37929801,0.01039362,0.00000000,0.57262352,0.55583620,0.86268282,0.00000000
-4.84742371,1.67555298,0.06214976,0.36892277,0.00998673,0.00000000,0.55259309,0.53616666,0.82972285,0.00000000
-4.84142071,1.61072455,0.06006690,0.35707890,0.00960059,0.00000000,0.53093304,0.51640832,0.79602369,0.00000000
-4.83541771,1.54516024,0.05775705,0.34404571,0.00923890,0.00000000,0.50800480,0.49690151,0.76204473,0.00000000
-4.82941471,1.47988927,0.05524609,0.33013063,0.00890526,0.00000000,0.48420906,0.47798795,0.72826801,0.00000000
-4.82341171,1.41596784,0.05256461,0.31566175,0.00860317,0.00000000,0.45997857,0.46000400,0.69518998,0.00000000
-4.81740870,1.35445864,0.04974702,0.30097999,0.00833601,0.00000000,0.43577024,0.44327398,0.66331253,0.00000000
-4.81140570,1.29640986,0.04683051,0.28643097,0.00810697,0.00000000,0.41205661,0.42810390,0.63313349,0.00000000
-4.80540270,1.24283455,0.04385393,0.27235720,0.00791902,0.00000000,0.38931728,0.41477580,0.60513723,0.00000000
-4.79939970,1.19469111,0.04085663,0.25909045,0.00777486,0.00000000,0.36803027,0.40354290,0.57978546,0.00000000
-4.79339670,1.15286565,0.03787737,0.24694490,0.00767684,0.00000000,0.34866369,0.39462576,0.55750883,0.00000000
-4.78739370,1.11815671,0.03495319,0.23621095,0.00762694,0.00000000,0.33166784,0.38820954,0.53869940,0.00000000
-4.78139070,1.09126275,0.03211852,0.22714997,0.00762672,0.00000000,0.31746790,0.38444236,0.52370431,0.00000000
-4.77538769,1.07277255,0.02940435,0.21999005,0.00767729,0.00000000,0.30645711,0.38343475,0.51282061,0.00000000
-4.76938469,1.06315846,0.02683760,0.21492271,0.00777928,0.00000000,0.29899056,0.38526010,0.50629143,0.00000000
-4.76338169,1.06277237,0.02444072,0.21210057,0.00793284,0.00000000,0.29537950,0.38995596,0.50430329,0.00000000
-4.75737869,1.07184395,0.02223139,0.21163594,0.00813766,0.00000000,0.29588604,0.39752592,0.50698442,0.00000000
-4.75137569,1.09048081,0.02022246,0.21360019,0.00839293,0.00000000,0.30071824,0.40794190,0.51440403,0.00000000
-4.74537269,1.11866994,0.01842201,0.21802380,0.00869740,0.00000000,0.31002544,0.42114665,0.52657213,0.00000000
-4.73936968,1.15628012,0.01683359,0.22489703,0.00904935,0.00000000,0.32389385,0.43705606,0.54343991,0.00000000
-4.73336668,1.20306468,0.01545650,0.23417103,0.00944664,0.00000000,0.34234250,0.45556132,0.56490030,0.00000000
-4.72736368,1.25866446,0.01428625,0.24575929,0.00988673,0.00000000,0.36531944,0.47653058,0.59078881,0.00000000
-4.72136068,1.32261072,0.01331496,0.25953943,0.01036664,0.00000000,0.39269868,0.49981008,0.62088440,0.00000000
-4.71535768,1.39432807,0.01253189,0.27535526,0.01088303,0.00000000,0.42427775,0.52522482,0.65491064,0.00000000
-4.70935468,1.47313752,0.01192393,0.29301909,0.01143212,0.00000000,0.45977652,0.55257870,0.69253699,0.00000000
-4.70335168,1.55826010,0.01147607,0.31231426,0.01200979,0.00000000,0.49883731,0.58165439,0.73338071,0.00000000
-4.69734867,1.64882154,0.01117189,0.33299812,0.01261153,0.00000000,0.54102694,0.61221299,0.77700940,0.00000000
-4.69134567,1.74385848,0.01099398,0.35480529,0.01323246,0.00000000,0.58584071,0.64399387,0.82294448,0.00000000
-4.68534267,1.84232695,0.01092435,0.37745143,0.01386741,0.00000000,0.63270896,0.67671490,0.87066602,0.00000000
-4.67933967,1.94311350,0.01094479,0.40063753,0.01451091,0.00000000,0.68100596,0.71007330,0.91961902,0.00000000
-4.67333667,2.04504963,0.01103722,0.42405480,0.01515727,0.00000000,0.73006161,0.74374751,0.96922124,0.00000000
-4.66733367,2.14692952,0.01118399,0.44739004,0.01580068,0.00000000,0.77917546,0.77740012,1.01887290,0.00000000
-4.66133067,2.24753127,0.01136813,0.47033170,0.01643528,0.00000000,0.82763308,0.81068215,1.06796792,0.00000000
-4.65532766,2.34564126,0.01157364,0.49257627,0.01705531,0.00000000,0.87472410,0.84323858,1.11590662,0.00000000
-4.64932466,2.44008105,0.01178567,0.51383507,0.01765521,0.00000000,0.91976153,0.87471522,1.16210955,0.00000000
-4.64332166,2.52973592,0.01199072,0.53384110,0.01822978,0.00000000,0.96210135,0.90476654,1.20603194,0.00000000
