energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.83791896,1.44810177,0.10632760,0.01725057,0.17327344,0.90156388,0.02944037,0.21459709
-5.83191596,1.39473456,0.09991133,0.01668159,0.16508438,0.85723930,0.03137846,0.21319565
-5.82591296,1.34171089,0.09338513,0.01618556,0.15706974,0.81201065,0.03353549,0.21246818
-5.81990995,1.28998580,0.08682642,0.01577425,0.14936173,0.76653218,0.03589821,0.21253919
-5.81390695,1.24049024,0.08030991,0.01545863,0.14208996,0.72145141,0.03844788,0.21352863
-5.80790395,1.19411439,0.07390634,0.01524902,0.13538006,0.67739749,0.04116007,0.21554984
-5.80190095,1.15169332,0.06768142,0.01515506,0.12935280,0.63497062,0.04400471,0.21870814
-5.79589795,1.11399566,0.06169490,0.01518597,0.12412334,0.59473261,0.04694633,0.22309998
-5.78989495,1.08171516,0.05599979,0.01535060,0.11980085,0.55719896,0.04994463,0.22881285
-5.78389195,1.05546525,0.05064192,0.01565767,0.11648829,0.52283241,0.05295523,0.23592557
-5.77788894,1.03577634,0.04565948,0.01611592,0.11428244,0.49203807,0.05593073,0.24450910
-5.77188594,1.02309533,0.04108295,0.01673425,0.11327384,0.46515996,0.05882192,0.25462749
-5.76588294,1.01778680,0.03693513,0.01752183,0.11354683,0.44247893,0.06157915,0.26633883
-5.75987994,1.02013505,0.03323125,0.01848812,0.11517933,0.42421154,0.06415384,0.27969599
-5.75387694,1.03034631,0.02997938,0.01964282,0.11824238,0.41050987,0.06649993,0.29474685
-5.74787394,1.04855020,0.02718082,0.02099574,0.12279934,0.40146179,0.06857538,0.31153374
-5.74187094,1.07479992,0.02483062,0.02255651,0.12890464,0.39709162,0.07034353,0.33009210
-5.73586793,1.10907046,0.02291816,0.02433417,0.13660198,0.39736080,0.07177424,0.35044801
-5.72986493,1.15125460,0.02142771,0.02633673,0.14592212,0.40216857,0.07284481,0.37261477
-5.72386193,1.20115673,0.02033909,0.02857046,0.15688011,0.41135246,0.07354066,0.39658834
-5.71785893,1.25848452,0.01962820,0.03103926,0.16947225,0.42468883,0.07385564,0.42234204
-5.71185593,1.32283917,0.01926763,0.03374381,0.18367262,0.44189329,0.07379200,0.44982053
-5.70585293,1.39370496,0.01922717,0.03668078,0.19942971,0.46262150,0.07336008,0.47893361
-5.69984992,1.47043911,0.01947434,0.03984205,0.21666305,0.48647047,0.07257762,0.50955006
-5.69384692,1.55226325,0.01997479,0.04321395,0.23526020,0.51298069,0.07146891,0.54149216
-5.68784392,1.63825766,0.02069284,0.04677663,0.25507447,0.54163944,0.07006362,0.57453118
-5.68184092,1.72735957,0.02159182,0.05050360,0.27592336,0.57188559,0.06839551,0.60838453
-5.67583792,1.81836668,0.02263452,0.05436149,0.29758818,0.60311612,0.06650107,0.64271479
-5.66983492,1.90994670,0.02378363,0.05831005,0.31981495,0.63469455,0.06441816,0.67713114
-5.66383192,2.00065357,0.02500207,0.06230245,0.34231675,0.66596124,0.06218464,0.71119332
-5.65782891,2.08895048,0.02625350,0.06628583,0.36477753,0.69624554,0.05983721,0.74441821
-5.65182591,2.17323949,0.02750273,0.07020227,0.38685753,0.72487955,0.05741029,0.77628916
-5.64582291,2.25189709,0.02871611,0.07398998,0.40820005,0.75121310,0.05493524,0.80626760
-5.63981991,2.32331448,0.02986205,0.07758471,0.42843960,0.77462940,0.05243973,0.83380682
-5.63381691,2.38594124,0.03091139,0.08092153,0.44721091,0.79456089,0.04994734,0.85836729
-5.62781391,2.43833042,0.03183788,0.08393660,0.46415886,0.81050452,0.04747746,0.87943290
-5.62181091,2.47918324,0.03261849,0.08656914,0.47894852,0.82203577,0.04504531,0.89652749
-5.61580790,2.50739114,0.03323383,0.08876337,0.49127527,0.82882090,0.04266225,0.90923087
-5.60980490,2.52207335,0.03366837,0.09047036,0.50087427,0.83062658,0.04033615,0.91719366
-5.60380190,2.52260793,0.03391067,0.09164972,0.50752909,0.82732660,0.03807194,0.92015010
-5.59779890,2.50865488,0.03395352,0.09227102,0.51107893,0.81890525,0.03587218,0.91792837
-5.59179590,2.48016995,0.03379394,0.09231496,0.51142415,0.80545703,0.03373765,0.91045781
-5.58579290,2.43740862,0.03343315,0.09177413,0.50852996,0.78718288,0.03166797,0.89777273
-5.57978989,2.38091983,0.03287637,0.09065335,0.50242783,0.76438288,0.02966215,0.88001261
-5.57378689,2.31152984,0.03213260,0.08896962,0.49321489,0.73744592,0.02771904,0.85741867
-5.56778389,2.23031695,0.03121426,0.08675164,0.48105104,0.70683658,0.02583773,0.83032704
-5.56178089,2.13857832,0.03013677,0.08403899,0.46615407,0.67308006,0.02401786,0.79915878
-5.55577789,2.03779036,0.02891805,0.08088085,0.44879305,0.63674566,0.02225973,0.76440729
-5.54977489,1.92956463,0.02757801,0.07733456,0.42928016,0.59842957,0.02056449,0.72662364
-5.54377189,1.81560107,0.02613799,0.07346389,0.40796141,0.55873767,0.01893405,0.68640060
-5.53776888,1.69764072,0.02462013,0.06933715,0.38520673,0.51826917,0.01737108,0.64435588
-5.53176588,1.57741978,0.02304691,0.06502533,0.36139969,0.47760139,0.01587882,0.60111549
-5.52576288,1.45662673,0.02144050,0.06060022,0.33692738,0.43727656,0.01446100,0.55729775
-5.51975988,1.33686411,0.01982235,0.05613256,0.31217087,0.39779075,0.01312158,0.51349856
-5.51375688,1.21961606,0.01821270,0.05169048,0.28749646,0.35958532,0.01186465,0.47027848
-5.50775388,1.10622240,0.01663027,0.04733804,0.26324812,0.32304096,0.01069417,0.42815190
-5.50175088,0.99785983,0.01509191,0.04313411,0.23974120,0.28847439,0.00961391,0.38757868
-5.49574787,0.89553012,0.01361245,0.03913144,0.21725766,0.25613743,0.00862730,0.34895821
-5.48974487,0.80005515,0.01220456,0.03537602,0.19604276,0.22621844,0.00773735,0.31262601
-5.48374187,0.71207819,0.01087874,0.03190678,0.17630316,0.19884559,0.00694662,0.27885270
-5.47773887,0.63207062,0.00964337,0.02875540,0.15820640,0.17409180,0.00625718,0.24784508
-5.47173587,0.56034309,0.00850480,0.02594643,0.14188158,0.15198078,0.00567072,0.21974910
-5.46573287,0.49706010,0.00746761,0.02349753,0.12742095,0.13249398,0.00518849,0.19465432
-5.45972986,0.44225692,0.00653480,0.02141985,0.11488232,0.11557790,0.00481149,0.17259947
-5.45372686,0.39585772,0.00570813,0.01971848,0.10429198,0.10115144,0.00454046,0.15357876
-5.44772386,0.35769403,0.00498838,0.01839292,0.09564788,0.08911315,0.00437605,0.13754859
-5.44172086,0.32752272,0.00437577,0.01743763,0.08892302,0.07934792,0.00431886,0.12443432
-5.43571786,0.30504272,0.00387025,0.01684245,0.08406866,0.07173307,0.00436959,0.11413676
-5.42971486,0.28991005,0.00347182,0.01659308,0.08101745,0.06614360,0.00452905,0.10653827
-5.42371186,0.28175096,0.00318091,0.01667141,0.07968616,0.06245670,0.00479832,0.10150817
-5.41770885,0.28017279,0.00299862,0.01705591,0.07997820,0.06055525,0.00517873,0.09890752
-5.41170585,0.28477277,0.00292695,0.01772188,0.08178571,0.06033053,0.00567193,0.09859298
-5.40570285,0.29514479,0.00296901,0.01864170,0.08499144,0.06168406,0.00627989,0.10042000
-5.39969985,0.31088427,0.00312914,0.01978511,0.08947026,0.06452869,0.00700493,0.10424519
-5.39369685,0.33159159,0.00341298,0.02111944,0.09509064,0.06878895,0.00784964,0.10992797
-5.38769385,0.35687414,0.00382741,0.02260991,0.10171583,0.07440078,0.00881688,0.11733168
-5.38169085,0.38634739,0.00438047,0.02421999,0.10920521,0.08131075,0.00990964,0.12632403
-5.37568784,0.41963526,0.00508120,0.02591180,0.11741551,0.08947472,0.01113098,0.13677719
-5.36968484,0.45636983,0.00593932,0.02764662,0.12620223,0.09885608,0.01248382,0.14856744
-5.36368184,0.49619075,0.00696496,0.02938542,0.13542107,0.10942370,0.01397083,0.16157459
-5.35767884,0.53874420,0.00816815,0.03108958,0.14492951,0.12114944,0.01559417,0.17568105
-5.35167584,0.58368174,0.00955842,0.03272152,0.15458853,0.13400548,0.01735521,0.19077084
-5.34567284,0.63065880,0.01114425,0.03424551,0.16426426,0.14796139,0.01925432,0.20672839
-5.33966983,0.67933302,0.01293247,0.03562838,0.17382971,0.16298113,0.02129050,0.22343729
-5.33366683,0.72936237,0.01492778,0.03684031,0.18316640,0.17901992,0.02346108,0.24077905
-5.32766383,0.78040307,0.01713214,0.03785545,0.19216583,0.19602122,0.02576135,0.25863187
-5.32166083,0.83210756,0.01954434,0.03865259,0.20073076,0.21391385,0.02818430,0.27686958
-5.31565783,0.88412245,0.02215954,0.03921558,0.20877623,0.23260944,0.03072027,0.29536078
-5.30965483,0.93608682,0.02496898,0.03953371,0.21623027,0.25200031,0.03335675,0.31396833
-5.30365183,0.98763104,0.02795982,0.03960191,0.22303432,0.27195800,0.03607817,0.33254922
-5.29764882,1.03837641,0.03111513,0.03942069,0.22914334,0.29233248,0.03886585,0.35095501
-5.29164582,1.08793586,0.03441400,0.03899604,0.23452564,0.31295237,0.04169803,0.36903284
-5.28564282,1.13591602,0.03783198,0.03833909,0.23916249,0.33362604,0.04455003,0.38662711
-5.27963982,1.18192088,0.04134149,0.03746560,0.24304751,0.35414383,0.04739458,0.40358186
-5.27363682,1.22555712,0.04491262,0.03639542,0.24618600,0.37428139,0.05020226,0.41974379
-5.26763382,1.26644107,0.04851389,0.03515173,0.24859413,0.39380397,0.05294211,0.43496598
-5.26163082,1.30420738,0.05211328,0.03376031,0.25029819,0.41247179,0.05558240,0.44911190
-5.25562781,1.33851886,0.05567924,0.03224874,0.25133380,0.43004607,0.05809144,0.46205995
-5.24962481,1.36907732,0.05918177,0.03064563,0.25174519,0.44629572,0.06043863,0.47370789
-5.24362181,1.39563473,0.06259345,0.02897987,0.25158453,0.46100425,0.06259536,0.48397725
-5.23761881,1.41800417,0.06589043,0.02727993,0.25091123,0.47397678,0.06453616,0.49281715
-5.23161581,1.43606977,0.06905320,0.02557331,0.24979128,0.48504658,0.06623964,0.50020750
-5.22561281,1.44979508,0.07206727,0.02388606,0.24829653,0.49408104,0.06768945,0.50616119
-5.21960980,1.45922914,0.07492355,0.02224236,0.24650376,0.50098665,0.06887516,0.51072501
-5.21360680,1.46450968,0.07761846,0.02066433,0.24449373,0.50571265,0.06979289,0.51397933
-5.20760380,1.46586301,0.08015382,0.01917183,0.24234994,0.50825336,0.07044585,0.51603620
-5.20160080,1.46360052,0.08253639,0.01778248,0.24015717,0.50864878,0.07084458,0.51703612
-5.19559780,1.45811150,0.08477720,0.01651164,0.23799982,0.50698354,0.07100707,0.51714337
-5.18959480,1.44985267,0.08689059,0.01537257,0.23596003,0.50338429,0.07095856,0.51654022
-5.18359180,1.43933474,0.08889312,0.01437655,0.23411567,0.49801544,0.07073108,0.51542020
-5.17758879,1.42710652,0.09080233,0.01353309,0.23253815,0.49107364,0.07036287,0.51398083
-5.17158579,1.41373739,0.09263542,0.01285010,0.23129038,0.48278115,0.06989748,0.51241603
-5.16558279,1.39979892,0.09440796,0.01233409,0.23042465,0.47337845,0.06938278,0.51090879
-5.15957979,1.38584649,0.09613269,0.01199030,0.22998089,0.46311639,0.06886974,0.50962436
-5.15357679,1.37240183,0.09781848,0.01182280,0.22998509,0.45224828,0.06841116,0.50870425
-5.14757379,1.35993724,0.09946948,0.01183462,0.23044821,0.44102230,0.06806028,0.50826155
-5.14157079,1.34886205,0.10108452,0.01202766,0.23136551,0.42967440,0.06786936,0.50837748
-5.13556778,1.33951213,0.10265685,0.01240277,0.23271644,0.41842216,0.06788822,0.50909960
-5.12956478,1.33214238,0.10417412,0.01295956,0.23446501,0.40745960,0.06816285,0.51044149
-5.12356178,1.32692272,0.10561871,0.01369635,0.23656074,0.39695334,0.06873404,0.51238400
-5.11755878,1.32393726,0.10696830,0.01460994,0.23894007,0.38703987,0.06963611,0.51487777
-5.11155578,1.32318657,0.10819669,0.01569552,0.24152825,0.37782430,0.07089571,0.51784700
-5.10555278,1.32459257,0.10927484,0.01694642,0.24424149,0.36938013,0.07253079,0.52119407
-5.09954977,1.32800578,0.11017202,0.01835394,0.24698947,0.36175031,0.07454973,0.52480473
-5.09354677,1.33321408,0.11085699,0.01990728,0.24967791,0.35494909,0.07695066,0.52855358
-5.08754377,1.33995281,0.11129931,0.02159335,0.25221123,0.34896479,0.07972096,0.53230962
-5.08154077,1.34791529,0.11147049,0.02339678,0.25449518,0.34376297,0.08283703,0.53594137
-5.07553777,1.35676363,0.11134504,0.02529992,0.25643928,0.33929009,0.08626432,0.53932167
-5.06953477,1.36613917,0.11090151,0.02728297,0.25795908,0.33547730,0.08995763,0.54233163
-5.06353177,1.37567231,0.11012315,0.02932410,0.25897814,0.33224415,0.09386172,0.54486394
-5.05752876,1.38499161,0.10899857,0.03139975,0.25942971,0.32950225,0.09791224,0.54682520
-5.05152576,1.39373185,0.10752203,0.03348498,0.25925808,0.32715859,0.10203695,0.54813751
-5.04552276,1.40154106,0.10569366,0.03555383,0.25841959,0.32511852,0.10615722,0.54873915
-5.03951976,1.40808660,0.10351940,0.03757983,0.25688328,0.32328833,0.11018985,0.54858463
-5.03351676,1.41306019,0.10101077,0.03953648,0.25463126,0.32157737,0.11404911,0.54764405
-5.02751376,1.41618209,0.09818459,0.04139781,0.25165871,0.31989973,0.11764891,0.54590193
-5.02151076,1.41720445,0.09506244,0.04313891,0.24797369,0.31817556,0.12090517,0.54335580
-5.01550775,1.41591392,0.09167012,0.04473645,0.24359660,0.31633194,0.12373815,0.54001441
-5.00950475,1.41213360,0.08803702,0.04616921,0.23855948,0.31430347,0.12607480,0.53589586
-5.00350175,1.40572440,0.08419542,0.04741848,0.23290509,0.31203256,0.12785093,0.53102580
-4.99749875,1.39658584,0.08017981,0.04846849,0.22668578,0.30946951,0.12901317,0.52543560
-4.99149575,1.38465638,0.07602622,0.04930668,0.21996235,0.30657249,0.12952070,0.51916074
-4.98549275,1.36991326,0.07177146,0.04992392,0.21280262,0.30330728,0.12934645,0.51223946
-4.97948974,1.35237183,0.06745251,0.05031466,0.20528008,0.29964714,0.12847805,0.50471163
-4.97348674,1.33208465,0.06310590,0.05047691,0.19747243,0.29557252,0.12691818,0.49661798
-4.96748374,1.30914005,0.05876709,0.05041227,0.18946012,0.29107087,0.12468449,0.48799960
-4.96148074,1.28366047,0.05446996,0.05012573,0.18132491,0.28613647,0.12180902,0.47889782
-4.95547774,1.25580049,0.05024631,0.04962551,0.17314846,0.28077032,0.11833717,0.46935439
-4.94947474,1.22574465,0.04612545,0.04892278,0.16501110,0.27498009,0.11432625,0.45941182
-4.94347174,1.19370494,0.04213386,0.04803138,0.15699052,0.26878009,0.10984367,0.44911409
-4.93746873,1.15991819,0.03829485,0.04696746,0.14916075,0.26219130,0.10496487,0.43850733
-4.93146573,1.12464316,0.03462841,0.04574914,0.14159114,0.25524130,0.09977107,0.42764063
-4.92546273,1.08815736,0.03115102,0.04439611,0.13434550,0.24796423,0.09434692,0.41656675
-4.91945973,1.05075357,0.02787561,0.04292929,0.12748137,0.24040062,0.08877814,0.40534262
-4.91345673,1.01273603,0.02481156,0.04137040,0.12104933,0.23259702,0.08314928,0.39402970
-4.90745373,0.97441621,0.02196482,0.03974166,0.11509251,0.22460553,0.07754159,0.38269376
-4.90145073,0.93610809,0.01933801,0.03806534,0.10964603,0.21648308,0.07203115,0.37140445
-4.89544772,0.89812309,0.01693068,0.03636349,0.10473667,0.20829045,0.06668734,0.36023419
-4.88944472,0.86076452,0.01473957,0.03465757,0.10038244,0.20009115,0.06157149,0.34925677
-4.88344172,0.82432175,0.01275892,0.03296813,0.09659238,0.19194997,0.05673602,0.33854530
-4.87743872,0.78906420,0.01098079,0.03131453,0.09336630,0.18393144,0.05222380,0.32816996
-4.87143572,0.75523531,0.00939549,0.02971466,0.09069466,0.17609816,0.04806792,0.31819538
-4.86543272,0.72304684,0.00799189,0.02818471,0.08855863,0.16850907,0.04429172,0.30867792
-4.85942971,0.69267359,0.00675780,0.02673895,0.08693020,0.16121770,0.04090913,0.29966310
-4.85342671,0.66424907,0.00568039,0.02538958,0.08577255,0.15427068,0.03792523,0.29118319
-4.84742371,0.63786223,0.00474642,0.02414658,0.08504058,0.14770629,0.03533702,0.28325527
-4.84142071,0.61355556,0.00394264,0.02301765,0.08468177,0.14155341,0.03313432,0.27587999
-4.83541771,0.59132488,0.00325599,0.02200818,0.08463719,0.13583081,0.03130081,0.26904101
-4.82941471,0.57112082,0.00267390,0.02112132,0.08484289,0.13054683,0.02981509,0.26270544
-4.82341171,0.55285222,0.00218440,0.02035802,0.08523150,0.12569955,0.02865183,0.25682512
-4.81740870,0.53639125,0.00177634,0.01971719,0.08573408,0.12127734,0.02778286,0.25133902
-4.81140570,0.52158027,0.00143948,0.01919592,0.08628219,0.11725993,0.02717826,0.24617638
-4.80540270,0.50824015,0.00116456,0.01878968,0.08681009,0.11361978,0.02680732,0.24126079
-4.79939970,0.49617966,0.00094335,0.01849262,0.08725700,0.11032388,0.02663954,0.23651479
-4.79339670,0.48520567,0.00076868,0.01829789,0.08756940,0.10733567,0.02664541,0.23186498
-4.78739370,0.47513362,0.00063445,0.01819794,0.08770315,0.10461720,0.02679717,0.22724720
-4.78139070,0.46579782,0.00053556,0.01818485,0.08762549,0.10213126,0.02706942,0.22261174
-4.77538769,0.45706111,0.00046794,0.01825071,0.08731670,0.09984353,0.02743965,0.21792801
-4.76938469,0.44882343,0.00042845,0.01838788,0.08677142,0.09772445,0.02788859,0.21318880
-4.76338169,0.44102888,0.00041484,0.01858933,0.08599949,0.09575091,0.02840054,0.20841349
-4.75737869,0.43367092,0.00042569,0.01884889,0.08502637,0.09390761,0.02896354,0.20365033
-4.75137569,0.42679551,0.00046036,0.01916149,0.08389290,0.09218801,0.02956941,0.19897743
-4.74537269,0.42050187,0.00051885,0.01952332,0.08265462,0.09059480,0.03021375,0.19450249
-4.73936968,0.41494091,0.00060180,0.01993196,0.08138049,0.08914003,0.03089578,0.19036115
-4.73336668,0.41031120,0.00071033,0.02038646,0.08015102,0.08784466,0.03161816,0.18671393
-4.72736368,0.40685273,0.00084599,0.02088732,0.07905600,0.08673772,0.03238660,0.18374197
-4.72136068,0.40483837,0.00101062,0.02143640,0.07819173,0.08585511,0.03320951,0.18164149
-4.71535768,0.40456352,0.00120627,0.02203681,0.07765793,0.08523791,0.03409742,0.18061722
-4.70935468,0.40633405,0.00143502,0.02269263,0.07755429,0.08493052,0.03506245,0.18087502
-4.70335168,0.41045301,0.00169890,0.02340867,0.07797698,0.08497842,0.03611758,0.18261385
-4.69734867,0.41720641,0.00199973,0.02419005,0.07901489,0.08542583,0.03727591,0.18601735
-4.69134567,0.42684865,0.00233893,0.02504179,0.08074611,0.08631328,0.03854983,0.19124532
-4.68534267,0.43958791,0.00271744,0.02596834,0.08323438,0.08767510,0.03995017,0.19842548
-4.67933967,0.45557221,0.00313552,0.02697303,0.08652592,0.08953706,0.04148532,0.20764557
-4.67333667,0.47487649,0.00359261,0.02805760,0.09064657,0.09191415,0.04316035,0.21894641
-4.66733367,0.49749140,0.00408723,0.02922159,0.09559950,0.09480856,0.04497621,0.23231598
-4.66133067,0.52331430,0.00461688,0.03046198,0.10136341,0.09820813,0.04692894,0.24768491
-4.65532766,0.55214289,0.00517792,0.03177264,0.10789155,0.10208512,0.04900912,0.26492362
-4.64932466,0.58367204,0.00576559,0.03314413,0.11511145,0.10639550,0.05120138,0.28384137
-4.64332166,0.61749412,0.00637394,0.03456341,0.12292549,0.11107889,0.05348420,0.30418733
-4.63731866,0.65310312,0.00699594,0.03601384,0.13121234,0.11605903,0.05582988,0.32565382
-4.63131566,0.68990268,0.00762354,0.03747525,0.13982931,0.12124494,0.05820480,0.34788173
-4.62531266,0.72721799,0.00824780,0.03892426,0.14861551,0.12653266,0.06057000,0.37046810
-4.61930965,0.76431136,0.00885913,0.04033473,0.15739584,0.13180770,0.06288197,0.39297562
-4.61330665,0.80040107,0.00944744,0.04167837,0.16598558,0.13694791,0.06509377,0.41494391
-4.60730365,0.83468295,0.01000247,0.04292553,0.17419555,0.14182696,0.06715627,0.43590212
-4.60130065,0.86635385,0.01051407,0.04404616,0.18183772,0.14631799,0.06901972,0.45538255
-4.59529765,0.89463628,0.01097248,0.04501072,0.18873080,0.15029762,0.07063533,0.47293462
-4.58929465,0.91880312,0.01136863,0.04579127,0.19470597,0.15364990,0.07195700,0.48813882
-4.58329165,0.93820133,0.01169451,0.04636254,0.19961216,0.15627016,0.07294292,0.50061994
-4.57728864,0.95227378,0.01194334,0.04670284,0.20332097,0.15806861,0.07355717,0.51005905
-4.57128564,0.96057809,0.01210987,0.04679505,0.20573079,0.15897337,0.07377112,0.51620377
-4.56528264,0.96280164,0.01219055,0.04662728,0.20677006,0.15893304,0.07356458,0.51887628
-4.55927964,0.95877212,0.01218365,0.04619351,0.20639953,0.15791846,0.07292661,0.51797874
-4.55327664,0.94846305,0.01208931,0.04549394,0.20461336,0.15592368,0.07185608,0.51349594
-4.54727364,0.93199419,0.01190957,0.04453512,0.20143908,0.15296613,0.07036179,0.50549498
-4.54127064,0.90962661,0.01164826,0.04332986,0.19693646,0.14908591,0.06846222,0.49412209
-4.53526763,0.88175302,0.01131091,0.04189700,0.19119523,0.14434434,0.06618494,0.47959670
-4.52926463,0.84888356,0.01090448,0.04026084,0.18433191,0.13882170,0.06356571,0.46220314
-4.52326163,0.81162803,0.01043722,0.03845053,0.17648587,0.13261444,0.06064725,0.44228030
-4.51725863,0.77067534,0.00991832,0.03649926,0.16781481,0.12583193,0.05747781,0.42020983
-4.51125563,0.72677116,0.00935765,0.03444341,0.15848983,0.11859288,0.05410965,0.39640337
-4.50525263,0.68069486,0.00876544,0.03232162,0.14869047,0.11102163,0.05059733,0.37128940
-4.49924962,0.63323672,0.00815199,0.03017389,0.13859977,0.10324450,0.04699617,0.34530043
-4.49324662,0.58517651,0.00752735,0.02804070,0.12839969,0.09538631,0.04336057,0.31886074
-4.48724362,0.53726401,0.00690114,0.02596228,0.11826698,0.08756726,0.03974270,0.29237555
-4.48124062,0.49020248,0.00628224,0.02397789,0.10836967,0.07990018,0.03619120,0.26622159
-4.47523762,0.44463524,0.00567868,0.02212530,0.09886433,0.07248836,0.03275016,0.24073971
-4.46923462,0.40113597,0.00509749,0.02044035,0.08989400,0.06542394,0.02945843,0.21622944
-4.46323162,0.36020248,0.00454460,0.01895671,0.08158703,0.05878680,0.02634904,0.19294565
-4.45722861,0.32225416,0.00402488,0.01770566,0.07405658,0.05264413,0.02344901,0.17109732
-4.45122561,0.28763263,0.00354205,0.01671605,0.06740076,0.04705040,0.02077929,0.15084815
-4.44522261,0.25660520,0.00309885,0.01601429,0.06170342,0.04204785,0.01835501,0.13231896
-4.43921961,0.22937074,0.00269702,0.01562439,0.05703535,0.03766733,0.01618578,0.11559140
-4.43321661,0.20606725,0.00233750,0.01556804,0.05345572,0.03392940,0.01427626,0.10071289
-4.42721361,0.18678062,0.00202053,0.01586461,0.05101377,0.03084562,0.01262667,0.08770222
-4.42121061,0.17155391,0.00174577,0.01653120,0.04975046,0.02841995,0.01123352,0.07655567
-4.41520760,0.16039669,0.00151252,0.01758254,0.04970005,0.02665010,0.01009021,0.06725323
-4.40920460,0.15329382,0.00131978,0.01903090,0.05089146,0.02552889,0.00918766,0.05976457
-4.40320160,0.15021336,0.00116644,0.02088585,0.05334930,0.02504542,0.00851497,0.05405464
-4.39719860,0.15111326,0.00105141,0.02315402,0.05709457,0.02518608,0.00805988,0.05008855
-4.39119560,0.15594655,0.00097367,0.02583874,0.06214496,0.02593540,0.00780928,0.04783561
-4.38519260,0.16466502,0.00093242,0.02893968,0.06851466,0.02727665,0.00774956,0.04727236
-4.37918959,0.17722118,0.00092710,0.03245247,0.07621382,0.02919230,0.00786690,0.04838455
-4.37318659,0.19356868,0.00095742,0.03636833,0.08524761,0.03166421,0.00814755,0.05116799
-4.36718359,0.21366122,0.00102344,0.04067373,0.09561490,0.03467377,0.00857789,0.05562826
-4.36118059,0.23745021,0.00112547,0.04535019,0.10730668,0.03820179,0.00914466,0.06177939
-4.35517759,0.26488122,0.00126415,0.05037409,0.12030432,0.04222845,0.00983491,0.06964149
-4.34917459,0.29588973,0.00144032,0.05571672,0.13457761,0.04673307,0.01063614,0.07923757
-4.34317159,0.33039624,0.00165503,0.06134443,0.15008284,0.05169394,0.01153628,0.09058954
-4.33716858,0.36830123,0.00190944,0.06721893,0.16676099,0.05708819,0.01252373,0.10371382
-4.33116558,0.40948017,0.00220482,0.07329779,0.18453600,0.06289166,0.01358745,0.11861650
-4.32516258,0.45377894,0.00254239,0.07953510,0.20331340,0.06907891,0.01471696,0.13528853
-4.31915958,0.50101001,0.00292337,0.08588226,0.22297934,0.07562334,0.01590248,0.15370106
-4.31315658,0.55094967,0.00334887,0.09228891,0.24340006,0.08249730,0.01713500,0.17380124
-4.30715358,0.60333647,0.00381990,0.09870396,0.26442198,0.08967252,0.01840643,0.19550875
