energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.27363682,0.18564237,0.00000001,0.02345673,0.00098165,0.07386340,0.00288164,0.02405639
-5.26763382,0.19632441,0.00000001,0.02480881,0.00103869,0.07811190,0.00309386,0.02543894
-5.26163082,0.20628041,0.00000001,0.02606867,0.00109183,0.08207056,0.00331355,0.02672291
-5.25562781,0.21533931,0.00000002,0.02721481,0.00114018,0.08567107,0.00354284,0.02788557
-5.24962481,0.22335222,0.00000003,0.02822850,0.00118299,0.08885390,0.00378522,0.02890685
-5.24362181,0.23019844,0.00000004,0.02909456,0.00121965,0.09157071,0.00404571,0.02977007
-5.23761881,0.23579100,0.00000006,0.02980205,0.00124972,0.09378651,0.00433109,0.03046272
-5.23161581,0.24008139,0.00000009,0.03034488,0.00127297,0.09548158,0.00465009,0.03097697
-5.22561281,0.24306329,0.00000012,0.03072226,0.00128939,0.09665292,0.00501356,0.03131023
-5.21960980,0.24477493,0.00000018,0.03093904,0.00129922,0.09731522,0.00543455,0.03146537
-5.21360680,0.24530015,0.00000025,0.03100580,0.00130293,0.09750125,0.00592836,0.03145093
-5.20760380,0.24476777,0.00000036,0.03093879,0.00130123,0.09726167,0.00651257,0.03128095
-5.20160080,0.24334939,0.00000050,0.03075962,0.00129506,0.09666414,0.00720682,0.03097482
-5.19559780,0.24125559,0.00000070,0.03049482,0.00128559,0.09579184,0.00803267,0.03055669
-5.18959480,0.23873050,0.00000098,0.03017507,0.00127413,0.09474137,0.00901324,0.03005490
-5.18359180,0.23604513,0.00000137,0.02983443,0.00126217,0.09362011,0.01017275,0.02950113
-5.17758879,0.23348932,0.00000189,0.02950923,0.00125128,0.09254310,0.01153595,0.02892943
-5.17158579,0.23136288,0.00000260,0.02923697,0.00124310,0.09162958,0.01312747,0.02837518
-5.16558279,0.22996599,0.00000356,0.02905505,0.00123926,0.09099928,0.01497096,0.02787392
-5.15957979,0.22958935,0.00000485,0.02899953,0.00124135,0.09076859,0.01708827,0.02746020
-5.15357679,0.23050430,0.00000657,0.02910383,0.00125086,0.09104670,0.01949850,0.02716644
-5.14757379,0.23295332,0.00000885,0.02939745,0.00126912,0.09193205,0.02221703,0.02702181
-5.14157079,0.23714132,0.00001185,0.02990490,0.00129729,0.09350892,0.02525455,0.02705122
-5.13556778,0.24322802,0.00001577,0.03064461,0.00133628,0.09584460,0.02861620,0.02727449
-5.12956478,0.25132171,0.00002086,0.03162813,0.00138674,0.09898702,0.03230077,0.02770559
-5.12356178,0.26147480,0.00002742,0.03285950,0.00144905,0.10296318,0.03630011,0.02835220
-5.11755878,0.27368130,0.00003583,0.03433489,0.00152333,0.10777827,0.04059873,0.02921540
-5.11155578,0.28787648,0.00004653,0.03604245,0.00160938,0.11341568,0.04517366,0.03028963
-5.10555278,0.30393882,0.00006004,0.03796258,0.00170679,0.11983787,0.04999464,0.03156294
-5.09954977,0.32169427,0.00007700,0.04006839,0.00181492,0.12698818,0.05502465,0.03301744
-5.09354677,0.34092278,0.00009811,0.04232649,0.00193298,0.13479344,0.06022074,0.03463003
-5.08754377,0.36136701,0.00012423,0.04469810,0.00206008,0.14316742,0.06553526,0.03637335
-5.08154077,0.38274283,0.00015631,0.04714041,0.00219532,0.15201496,0.07091735,0.03821694
-5.07553777,0.40475142,0.00019542,0.04960813,0.00233787,0.16123662,0.07631475,0.04012854
-5.06953477,0.42709238,0.00024276,0.05205524,0.00248708,0.17073364,0.08167573,0.04207556
-5.06353177,0.44947743,0.00029965,0.05443682,0.00264255,0.18041313,0.08695126,0.04402653
-5.05752876,0.47164400,0.00036752,0.05671097,0.00280424,0.19019302,0.09209702,0.04595263
-5.05152576,0.49336815,0.00044789,0.05884058,0.00297256,0.20000671,0.09707549,0.04782912
-5.04552276,0.51447608,0.00054237,0.06079512,0.00314845,0.20980708,0.10185765,0.04963663
-5.03951976,0.53485367,0.00065260,0.06255204,0.00333340,0.21956955,0.10642449,0.05136225
-5.03351676,0.55445338,0.00078025,0.06409803,0.00352953,0.22929415,0.11076801,0.05300039
-5.02751376,0.57329808,0.00092694,0.06542982,0.00373956,0.23900617,0.11489171,0.05455323
-5.02151076,0.59148140,0.00109423,0.06655463,0.00396677,0.24875554,0.11881051,0.05603094
-5.01550775,0.60916440,0.00128353,0.06749007,0.00421496,0.25861459,0.12255006,0.05745138
-5.00950475,0.62656847,0.00149606,0.06826368,0.00448834,0.26867448,0.12614539,0.05883948
-5.00350175,0.64396464,0.00173275,0.06891183,0.00479138,0.27904017,0.12963908,0.06022620
-4.99749875,0.66165963,0.00199421,0.06947831,0.00512860,0.28982423,0.13307880,0.06164711
-4.99149575,0.67997918,0.00228064,0.07001242,0.00550444,0.30113976,0.13651456,0.06314067
-4.98549275,0.69924932,0.00259178,0.07056674,0.00592292,0.31309254,0.13999561,0.06474624
-4.97948974,0.71977642,0.00292681,0.07119464,0.00638749,0.32577305,0.14356729,0.06650192
-4.97348674,0.74182701,0.00328433,0.07194765,0.00690070,0.33924856,0.14726786,0.06844233
-4.96748374,0.76560836,0.00366235,0.07287281,0.00746397,0.35355577,0.15112565,0.07059637
-4.96148074,0.79125079,0.00405819,0.07401007,0.00807737,0.36869451,0.15515651,0.07298519
-4.95547774,0.81879276,0.00446856,0.07538999,0.00873939,0.38462268,0.15936184,0.07562033
-4.94947474,0.84816953,0.00488951,0.07703167,0.00944679,0.40125300,0.16372733,0.07850225
-4.94347174,0.87920623,0.00531651,0.07894120,0.01019450,0.41845163,0.16822241,0.08161928
-4.93746873,0.91161580,0.00574452,0.08111065,0.01097557,0.43603906,0.17280051,0.08494708
-4.93146573,0.94500212,0.00616804,0.08351761,0.01178120,0.45379310,0.17740025,0.08844866
-4.92546273,0.97886847,0.00658125,0.08612537,0.01260088,0.47145412,0.18194734,0.09207496
-4.91945973,1.01263108,0.00697816,0.08888381,0.01342256,0.48873232,0.18635725,0.09576605
-4.91345673,1.04563733,0.00735270,0.09173089,0.01423294,0.50531683,0.19053852,0.09945282
-4.90745373,1.07718784,0.00769894,0.09459467,0.01501777,0.52088623,0.19439653,0.10305923
-4.90145073,1.10656174,0.00801121,0.09739588,0.01576233,0.53512004,0.19783758,0.10650489
-4.89544772,1.13304383,0.00828429,0.10005093,0.01645180,0.54771078,0.20077309,0.10970799
-4.88944472,1.15595252,0.00851358,0.10247505,0.01707177,0.55837601,0.20312371,0.11258840
-4.88344172,1.17466733,0.00869523,0.10458572,0.01760877,0.56686975,0.20482313,0.11507077
-4.87743872,1.18865468,0.00882626,0.10630596,0.01805065,0.57299282,0.20582148,0.11708756
-4.87143572,1.19749080,0.00890469,0.10756753,0.01838712,0.57660166,0.20608802,0.11858183
-4.86543272,1.20088061,0.00892957,0.10831383,0.01861009,0.57761502,0.20561317,0.11950966
-4.85942971,1.19867197,0.00890108,0.10850229,0.01871400,0.57601849,0.20440963,0.11984209
-4.85342671,1.19086440,0.00882048,0.10810640,0.01869607,0.57186635,0.20251262,0.11956654
-4.84742371,1.17761209,0.00869006,0.10711695,0.01855641,0.56528098,0.19997921,0.11868755
-4.84142071,1.15922105,0.00851315,0.10554280,0.01829813,0.55644954,0.19688683,0.11722695
-4.83541771,1.13614068,0.00829392,0.10341084,0.01792718,0.54561834,0.19333093,0.11522333
-4.82941471,1.10895005,0.00803731,0.10076541,0.01745229,0.53308509,0.18942199,0.11273092
-4.82341171,1.07833987,0.00774887,0.09766704,0.01688465,0.51918931,0.18528205,0.10981796
-4.81740870,1.04509066,0.00743453,0.09419071,0.01623759,0.50430152,0.18104082,0.10656452
-4.81140570,1.01004846,0.00710051,0.09042357,0.01552622,0.48881154,0.17683161,0.10306004
-4.80540270,0.97409890,0.00675307,0.08646243,0.01476693,0.47311647,0.17278724,0.09940059
-4.79939970,0.93814085,0.00639835,0.08241086,0.01397699,0.45760887,0.16903614,0.09568594
-4.79339670,0.90306053,0.00604221,0.07837623,0.01317398,0.44266552,0.16569862,0.09201668
-4.78739370,0.86970714,0.00569010,0.07446670,0.01237542,0.42863723,0.16288368,0.08849137
-4.78139070,0.83887062,0.00534691,0.07078825,0.01159822,0.41583997,0.16068619,0.08520387
-4.77538769,0.81126221,0.00501691,0.06744184,0.01085833,0.40454749,0.15918469,0.08224096
-4.76938469,0.78749817,0.00470366,0.06452080,0.01017035,0.39498570,0.15843973,0.07968014
-4.76338169,0.76808693,0.00440998,0.06210846,0.00954723,0.38732872,0.15849276,0.07758791
-4.75737869,0.75341971,0.00413794,0.06027611,0.00900002,0.38169656,0.15936554,0.07601833
-4.75137569,0.74376441,0.00388890,0.05908123,0.00853765,0.37815446,0.16106010,0.07501198
-4.74537269,0.73926283,0.00366353,0.05856621,0.00816686,0.37671350,0.16355897,0.07459524
-4.73936968,0.73993070,0.00346186,0.05875726,0.00789210,0.37733253,0.16682593,0.07477997
-4.73336668,0.74566043,0.00328342,0.05966385,0.00771553,0.37992106,0.17080695,0.07556352
-4.72736368,0.75622629,0.00312723,0.06127846,0.00763707,0.38434301,0.17543138,0.07692898
-4.72136068,0.77129164,0.00299198,0.06357675,0.00765450,0.39042112,0.18061342,0.07884585
-4.71535768,0.79041827,0.00287606,0.06651809,0.00776360,0.39794194,0.18625367,0.08127088
-4.70935468,0.81307745,0.00277771,0.07004656,0.00795836,0.40666127,0.19224103,0.08414925
-4.70335168,0.83866279,0.00269506,0.07409226,0.00823117,0.41631001,0.19845463,0.08741597
-4.69734867,0.86650474,0.00262626,0.07857307,0.00857306,0.42660048,0.20476613,0.09099758
-4.69134567,0.89588677,0.00256951,0.08339672,0.00897406,0.43723303,0.21104220,0.09481406
-4.68534267,0.92606292,0.00252317,0.08846327,0.00942343,0.44790313,0.21714726,0.09878092
-4.67933967,0.95627680,0.00248580,0.09366779,0.00991000,0.45830881,0.22294652,0.10281156
-4.67333667,0.98578166,0.00245623,0.09890329,0.01042254,0.46815840,0.22830923,0.10681971
-4.66733367,1.01386114,0.00243358,0.10406386,0.01095007,0.47717854,0.23311214,0.11072200
-4.66133067,1.03985033,0.00241733,0.10904775,0.01148219,0.48512229,0.23724308,0.11444056
-4.65532766,1.06315643,0.00240733,0.11376046,0.01200942,0.49177709,0.24060459,0.11790551
-4.64932466,1.08327846,0.00240385,0.11811763,0.01252350,0.49697244,0.24311738,0.12105739
-4.64332166,1.09982505,0.00240753,0.12204766,0.01301762,0.50058688,0.24472356,0.12384931
-4.63731866,1.11252969,0.00241949,0.12549387,0.01348666,0.50255405,0.24538945,0.12624870
-4.63131566,1.12126262,0.00244123,0.12841618,0.01392738,0.50286745,0.24510780,0.12823874
-4.62531266,1.12603852,0.00247467,0.13079219,0.01433848,0.50158355,0.24389919,0.12981918
-4.61930965,1.12701959,0.00252209,0.13261757,0.01472066,0.49882311,0.24181264,0.13100663
-4.61330665,1.12451339,0.00258611,0.13390574,0.01507660,0.49477025,0.23892519,0.13183417
-4.60730365,1.11896538,0.00266964,0.13468689,0.01541083,0.48966938,0.23534041,0.13235038
-4.60130065,1.11094607,0.00277577,0.13500629,0.01572956,0.48381970,0.23118585,0.13261765
-4.59529765,1.10113298,0.00290770,0.13492195,0.01604047,0.47756748,0.22660955,0.13270997
-4.58929465,1.09028812,0.00306864,0.13450188,0.01635235,0.47129619,0.22177550,0.13271014
-4.58329165,1.07923142,0.00326169,0.13382085,0.01667478,0.46541473,0.21685844,0.13270655
-4.57728864,1.06881140,0.00348970,0.13295694,0.01701776,0.46034423,0.21203803,0.13278971
-4.57128564,1.05987389,0.00375516,0.13198809,0.01739124,0.45650369,0.20749266,0.13304858
-4.56528264,1.05323028,0.00406005,0.13098858,0.01780472,0.45429520,0.20339322,0.13356685
-4.55927964,1.04962639,0.00440569,0.13002590,0.01826682,0.45408906,0.19989699,0.13441943
-4.55327664,1.04971352,0.00479266,0.12915795,0.01878489,0.45620964,0.19714204,0.13566926
-4.54727364,1.05402268,0.00522067,0.12843075,0.01936463,0.46092242,0.19524235,0.13736450
-4.54127064,1.06294334,0.00568849,0.12787687,0.02000978,0.46842284,0.19428379,0.13953638
-4.53526763,1.07670761,0.00619391,0.12751449,0.02072189,0.47882750,0.19432132,0.14219774
-4.52926463,1.09538068,0.00673372,0.12734723,0.02150016,0.49216810,0.19537751,0.14534234
-4.52326163,1.11885800,0.00730374,0.12736479,0.02234135,0.50838856,0.19744228,0.14894502
-4.51725863,1.14686956,0.00789893,0.12754428,0.02323984,0.52734558,0.20047427,0.15296270
-4.51125563,1.17899118,0.00851346,0.12785214,0.02418774,0.54881258,0.20440341,0.15733626
-4.50525263,1.21466255,0.00914094,0.12824677,0.02517514,0.57248718,0.20913484,0.16199311
-4.49924962,1.25321132,0.00977459,0.12868144,0.02619047,0.59800202,0.21455399,0.16685056
-4.49324662,1.29388247,0.01040749,0.12910760,0.02722087,0.62493840,0.22053255,0.17181961
-4.48724362,1.33587163,0.01103290,0.12947821,0.02825276,0.65284250,0.22693507,0.17680925
-4.48124062,1.37836117,0.01164450,0.12975116,0.02927240,0.68124339,0.23362602,0.18173093
-4.47523762,1.42055732,0.01223672,0.12989237,0.03026645,0.70967215,0.24047678,0.18650297
-4.46923462,1.46172682,0.01280502,0.12987856,0.03122261,0.73768128,0.24737248,0.19105491
-4.46323162,1.50123125,0.01334617,0.12969959,0.03213024,0.76486353,0.25421813,0.19533134
-4.45722861,1.53855752,0.01385844,0.12936005,0.03298085,0.79086910,0.26094389,0.19929516
-4.45122561,1.57334279,0.01434180,0.12888024,0.03376857,0.81542065,0.26750914,0.20293009
-4.44522261,1.60539272,0.01479801,0.12829634,0.03449055,0.83832496,0.27390509,0.20624213
-4.43921961,1.63469162,0.01523065,0.12765977,0.03514708,0.85948081,0.28015583,0.20926011
-4.43321661,1.66140415,0.01564504,0.12703575,0.03574173,0.87888250,0.28631772,0.21203498
-4.42721361,1.68586791,0.01604813,0.12650119,0.03628117,0.89661870,0.29247698,0.21463809
-4.42121061,1.70857723,0.01644825,0.12614180,0.03677490,0.91286659,0.29874574,0.21715828
-4.41520760,1.73015861,0.01685480,0.12604873,0.03723479,0.92788132,0.30525653,0.21969803
-4.40920460,1.75133884,0.01727785,0.12631479,0.03767448,0.94198153,0.31215547,0.22236871
-4.40320160,1.77290726,0.01772776,0.12703033,0.03810858,0.95553125,0.31959459,0.22528529
-4.39719860,1.79567377,0.01821465,0.12827919,0.03855188,0.96891922,0.32772341,0.22856053
-4.39119560,1.82042490,0.01874798,0.13013459,0.03901843,0.98253670,0.33668036,0.23229911
-4.38519260,1.84787971,0.01933603,0.13265541,0.03952062,0.99675480,0.34658436,0.23659192
-4.37918959,1.87864827,0.01998548,0.13588287,0.04006834,1.01190262,0.35752705,0.24151075
-4.37318659,1.91319436,0.02070105,0.13983787,0.04066818,1.02824724,0.36956596,0.24710376
-4.36718359,1.95180482,0.02148516,0.14451902,0.04132282,1.04597685,0.38271904,0.25339186
-4.36118059,1.99456678,0.02233775,0.14990153,0.04203054,1.06518764,0.39696093,0.26036627
-4.35517759,2.04135434,0.02325616,0.15593707,0.04278501,1.08587542,0.41222094,0.26798743
-4.34917459,2.09182521,0.02423512,0.16255449,0.04357523,1.10793225,0.42838311,0.27618519
-4.34317159,2.14542764,0.02526691,0.16966150,0.04438583,1.13114831,0.44528827,0.28486048
-4.33716858,2.20141721,0.02634152,0.17714724,0.04519746,1.15521882,0.46273798,0.29388827
-4.33116558,2.25888273,0.02744700,0.18488560,0.04598755,1.17975564,0.48050034,0.30312167
-4.32516258,2.31677986,0.02856984,0.19273922,0.04673115,1.20430290,0.49831722,0.31239706
-4.31915958,2.37397064,0.02969539,0.20056393,0.04740199,1.22835570,0.51591279,0.32153997
-4.31315658,2.42926721,0.03080836,0.20821351,0.04797360,1.25138094,0.53300289,0.33037137
-4.30715358,2.48147721,0.03189327,0.21554463,0.04842050,1.27283918,0.54930485,0.33871415
