energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.10055028,1.48938113,0.00131272,0.00695928,1.40633999,0.71441230,0.00532665,0.03547149,0.16940138,0.40579792
-3.09454727,1.59644562,0.00141646,0.00751081,1.54364592,0.77532156,0.00561358,0.03923774,0.18374430,0.41799154
-3.08854427,1.70882352,0.00152573,0.00809800,1.69069092,0.83986171,0.00590564,0.04331962,0.19907033,0.42956664
-3.08254127,1.82637571,0.00164042,0.00872162,1.84732883,0.90791577,0.00620293,0.04771769,0.21539103,0.44052513
-3.07653827,1.94880185,0.00176031,0.00938164,2.01317414,0.97926323,0.00650531,0.05242512,0.23269562,0.45086779
-3.07053527,2.07561607,0.00188501,0.01007710,2.18757064,1.05356768,0.00681234,0.05742663,0.25094672,0.46059078
-3.06453227,2.20612743,0.00201393,0.01080590,2.36956612,1.13036746,0.00712315,0.06269761,0.27007658,0.46968245
-3.05852926,2.33942691,0.00214629,0.01156467,2.55789555,1.20907034,0.00743643,0.06820344,0.28998405,0.47812049
-3.05252626,2.47438222,0.00228108,0.01234871,2.75097451,1.28895304,0.00775037,0.07389926,0.31053260,0.48586970
-3.04652326,2.60964183,0.00241710,0.01315191,2.94690450,1.36916605,0.00806257,0.07972996,0.33154955,0.49288061
-3.04052026,2.74364882,0.00255292,0.01396679,3.14349113,1.44874435,0.00837012,0.08563069,0.35282667,0.49908893
-3.03451726,2.87466508,0.00268693,0.01478454,3.33827593,1.52662376,0.00866960,0.09152773,0.37412236,0.50441605
-3.02851426,3.00080553,0.00281735,0.01559517,3.52858135,1.60166299,0.00895710,0.09733987,0.39516530,0.50877064
-3.02251126,3.12008173,0.00294226,0.01638770,3.71156843,1.67267077,0.00922835,0.10298011,0.41565975,0.51205121
-3.01650825,3.23045347,0.00305966,0.01715041,3.88430530,1.73843714,0.00947884,0.10835779,0.43529216,0.51414969
-3.01050525,3.32988675,0.00316753,0.01787111,4.04384457,1.79776783,0.00970389,0.11338099,0.45373904,0.51495594
-3.00450225,3.41641582,0.00326384,0.01853753,4.18730657,1.84952046,0.00989888,0.11795914,0.47067580,0.51436281
-2.99849925,3.48820671,0.00334666,0.01913762,4.31196531,1.89264095,0.01005932,0.12200576,0.48578620,0.51227179
-2.99249625,3.54361970,0.00341421,0.01965994,4.41533367,1.92619873,0.01018109,0.12544114,0.49877198,0.50859880
-2.98649325,3.58126776,0.00346490,0.02009403,4.49524402,1.94941896,0.01026054,0.12819500,0.50936247,0.50327994
-2.98049025,3.60006853,0.00349741,0.02043075,4.54992076,1.96171051,0.01029463,0.13020879,0.51732346,0.49627694
-2.97448724,3.59928715,0.00351070,0.02066258,4.57804158,1.96268831,0.01028109,0.13143777,0.52246520,0.48758191
-2.96848424,3.57856823,0.00350412,0.02078388,4.57878452,1.95218901,0.01021846,0.13185256,0.52464906,0.47722135
-2.96248124,3.53795515,0.00347737,0.02079109,4.55185867,1.93027929,0.01010621,0.13144023,0.52379253,0.46525896
-2.95647824,3.47789605,0.00343054,0.02068288,4.49751719,1.89725634,0.00994473,0.13020486,0.51987238,0.45179732
-2.95047524,3.39923597,0.00336413,0.02046016,4.41655200,1.85364058,0.00973534,0.12816743,0.51292583,0.43697814
-2.94447224,3.30319568,0.00327902,0.02012612,4.31027037,1.80016101,0.00948030,0.12536527,0.50304970,0.42098118
-2.93846923,3.19133811,0.00317645,0.01968610,4.18045470,1.73773370,0.00918267,0.12185084,0.49039755,0.40402174
-2.93246623,3.06552391,0.00305799,0.01914745,4.02930720,1.66743465,0.00884631,0.11769009,0.47517495,0.38634692
-2.92646323,2.92785809,0.00292548,0.01851931,3.85938219,1.59046802,0.00847568,0.11296046,0.45763324,0.36823065
-2.92046023,2.78063027,0.00278102,0.01781233,3.67350890,1.50813131,0.00807578,0.10774847,0.43806183,0.34996782
-2.91445723,2.62625074,0.00262683,0.01703837,3.47470826,1.42177883,0.00765198,0.10214715,0.41677961,0.33186758
-2.90845423,2.46718529,0.00246525,0.01621017,3.26610717,1.33278498,0.00720988,0.09625346,0.39412572,0.31424616
-2.90245123,2.30589109,0.00229868,0.01534099,3.05085367,1.24250874,0.00675517,0.09016553,0.37045009,0.29741948
-2.89644822,2.14475606,0.00212946,0.01444426,2.83203615,1.15226068,0.00629347,0.08398024,0.34610413,0.28169566
-2.89044522,1.98604378,0.00195987,0.01353326,2.61260971,1.06327347,0.00583022,0.07779085,0.32143195,0.26736789
-2.88444222,1.83184562,0.00179204,0.01262076,2.39533166,0.97667686,0.00537059,0.07168494,0.29676230,0.25470766
-2.87843922,1.68404117,0.00162792,0.01171881,2.18270824,0.89347759,0.00491932,0.06574278,0.27240162,0.24395874
-2.87243622,1.54426804,0.00146925,0.01083841,1.97695349,0.81454466,0.00448069,0.06003593,0.24862831,0.23533195
-2.86643322,1.41390108,0.00131753,0.00998938,1.77996079,0.74059998,0.00405848,0.05462636,0.22568829,0.22900089
-2.86043022,1.29404100,0.00117401,0.00918016,1.59328713,0.67221428,0.00365587,0.04956587,0.20379199,0.22509874
-2.85442721,1.18551212,0.00103967,0.00841775,1.41814925,0.60980786,0.00327549,0.04489591,0.18311267,0.22371612
-2.84842421,1.08886809,0.00091523,0.00770761,1.25543062,0.55365572,0.00291937,0.04064775,0.16378606,0.22490007
-2.84242121,1.00440483,0.00080118,0.00705369,1.10569794,0.50389639,0.00258901,0.03684291,0.14591116,0.22865417
-2.83641821,0.93217946,0.00069777,0.00645846,0.96922525,0.46054376,0.00228535,0.03349382,0.12955200,0.23493961
-2.83041521,0.87203367,0.00060506,0.00592298,0.84602397,0.42350113,0.00200889,0.03060465,0.11474024,0.24367727
-2.82441221,0.82362050,0.00052290,0.00544700,0.73587692,0.39257672,0.00175966,0.02817232,0.10147845,0.25475060
-2.81840920,0.78643294,0.00045103,0.00502912,0.63837464,0.36749994,0.00153733,0.02618743,0.08974371,0.26800924
-2.81240620,0.75983338,0.00038906,0.00466694,0.55295225,0.34793776,0.00134125,0.02463535,0.07949146,0.28327308
-2.80640320,0.74308247,0.00033648,0.00435723,0.47892542,0.33351052,0.00117050,0.02349713,0.07065945,0.30033683
-2.80040020,0.73536675,0.00029275,0.00409611,0.41552435,0.32380684,0.00102397,0.02275045,0.06317149,0.31897464
-2.79439720,0.73582404,0.00025727,0.00387926,0.36192473,0.31839703,0.00090036,0.02237037,0.05694107,0.33894483
-2.78839420,0.74356605,0.00022941,0.00370208,0.31727504,0.31684497,0.00079830,0.02233000,0.05187450,0.35999436
-2.78239120,0.75769788,0.00020854,0.00355987,0.28071982,0.31871800,0.00071633,0.02260105,0.04787382,0.38186311
-2.77638819,0.77733403,0.00019403,0.00344801,0.25141875,0.32359504,0.00065294,0.02315420,0.04483911,0.40428762
-2.77038519,0.80161107,0.00018527,0.00336211,0.22856161,0.33107268,0.00060663,0.02395946,0.04267050,0.42700442
-2.76438219,0.82969705,0.00018165,0.00329811,0.21137930,0.34076956,0.00057589,0.02498626,0.04126960,0.44975267
-2.75837919,0.86079783,0.00018259,0.00325243,0.19915134,0.35232902,0.00055924,0.02620368,0.04054068,0.47227646
-2.75237619,0.89416105,0.00018754,0.00322206,0.19121039,0.36542046,0.00055523,0.02758045,0.04039142,0.49432646
-2.74637319,0.92907793,0.00019595,0.00320458,0.18694414,0.37973952,0.00056246,0.02908504,0.04073339,0.51566128
-2.74037019,0.96488381,0.00020729,0.00319829,0.18579527,0.39500740,0.00057954,0.03068574,0.04148239,0.53604860
-2.73436718,1.00095779,0.00022104,0.00320216,0.18725994,0.41096972,0.00060514,0.03235082,0.04255853,0.55526626
-2.72836418,1.03672231,0.00023672,0.00321585,0.19088536,0.42739515,0.00063798,0.03404866,0.04388639,0.57310346
-2.72236118,1.07164306,0.00025380,0.00323974,0.19626681,0.44407408,0.00067681,0.03574812,0.04539503,0.58936227
-2.71635818,1.10522968,0.00027182,0.00327484,0.20304456,0.46081753,0.00072045,0.03741887,0.04701813,0.60385966
-2.71035518,1.13703773,0.00029030,0.00332278,0.21090089,0.47745657,0.00076773,0.03903193,0.04869415,0.61642997
-2.70435218,1.16667191,0.00030876,0.00338574,0.21955747,0.49384219,0.00081758,0.04056021,0.05036659,0.62692820
-2.69834917,1.19379064,0.00032676,0.00346635,0.22877312,0.50984576,0.00086898,0.04197924,0.05198438,0.63523367
-2.69234617,1.21811180,0.00034386,0.00356765,0.23834209,0.52535997,0.00092097,0.04326787,0.05350230,0.64125443
-2.68634317,1.23941922,0.00035967,0.00369297,0.24809270,0.54030017,0.00097269,0.04440903,0.05488153,0.64493177
-2.68034017,1.25756965,0.00037383,0.00384586,0.25788628,0.55460580,0.00102337,0.04539049,0.05609014,0.64624503
-2.67433717,1.27249926,0.00038599,0.00402993,0.26761634,0.56824184,0.00107234,0.04620554,0.05710368,0.64521611
-2.66833417,1.28422943,0.00039590,0.00424884,0.27720763,0.58119996,0.00111903,0.04685362,0.05790562,0.64191343
-2.66233117,1.29287080,0.00040334,0.00450610,0.28661506,0.59349911,0.00116301,0.04734077,0.05848772,0.63645507
-2.65632816,1.29862521,0.00040813,0.00480505,0.29582235,0.60518529,0.00120396,0.04767995,0.05885025,0.62901070
-2.65032516,1.30178483,0.00041021,0.00514871,0.30484005,0.61633041,0.00124168,0.04789107,0.05900203,0.61980191
-2.64432216,1.30272817,0.00040953,0.00553969,0.31370311,0.62703005,0.00127607,0.04800093,0.05896017,0.60910082
-2.63831916,1.30191262,0.00040616,0.00598014,0.32246771,0.63740006,0.00130718,0.04804276,0.05874971,0.59722679
-2.63231616,1.29986361,0.00040018,0.00647160,0.33120755,0.64757206,0.00133511,0.04805560,0.05840282,0.58454104
-2.62631316,1.29716041,0.00039180,0.00701500,0.34000941,0.65768791,0.00136008,0.04808338,0.05795792,0.57143932
-2.62031016,1.29441900,0.00038122,0.00761053,0.34896833,0.66789343,0.00138238,0.04817376,0.05745842,0.55834269
-2.61430715,1.29227244,0.00036873,0.00825764,0.35818227,0.67833145,0.00140232,0.04837678,0.05695137,0.54568670
-2.60830415,1.29134951,0.00035464,0.00895493,0.36774667,0.68913471,0.00142029,0.04874333,0.05648585,0.53390924
-2.60230115,1.29225237,0.00033931,0.00970018,0.37774890,0.70041870,0.00143665,0.04932341,0.05611132,0.52343746
-2.59629815,1.29553403,0.00032309,0.01049028,0.38826288,0.71227493,0.00145178,0.05016437,0.05587582,0.51467423
-2.59029515,1.30167664,0.00030636,0.01132122,0.39934405,0.72476497,0.00146603,0.05130912,0.05582423,0.50798466
-2.58429215,1.31107143,0.00028948,0.01218810,0.41102487,0.73791538,0.00147970,0.05279429,0.05599662,0.50368315
-2.57828914,1.32400105,0.00027279,0.01308513,0.42331112,0.75171401,0.00149305,0.05464859,0.05642660,0.50202148
-2.57228614,1.34062525,0.00025664,0.01400562,0.43617893,0.76610766,0.00150628,0.05689118,0.05714000,0.50317855
-2.56628314,1.36097038,0.00024131,0.01494206,0.44957292,0.78100144,0.00151951,0.05953045,0.05815366,0.50725199
-2.56028014,1.38492327,0.00022708,0.01588613,0.46340544,0.79625974,0.00153281,0.06256289,0.05947465,0.51425224
-2.55427714,1.41223002,0.00021415,0.01682878,0.47755696,0.81170889,0.00154615,0.06597241,0.06109967,0.52409938
-2.54827414,1.44249965,0.00020270,0.01776032,0.49187767,0.82714156,0.00155946,0.06973005,0.06301495,0.53662279
-2.54227114,1.47521292,0.00019288,0.01867049,0.50619036,0.84232264,0.00157259,0.07379402,0.06519641,0.55156400
-2.53626813,1.50973610,0.00018478,0.01954864,0.52029453,0.85699661,0.00158534,0.07811029,0.06761034,0.56858252
-2.53026513,1.54533946,0.00017846,0.02038387,0.53397156,0.87089613,0.00159747,0.08261357,0.07021437,0.58726485
-2.52426213,1.58121997,0.00017395,0.02116521,0.54699104,0.88375164,0.00160873,0.08722876,0.07295883,0.60713608
-2.51825913,1.61652769,0.00017125,0.02188186,0.55911797,0.89530179,0.00161884,0.09187281,0.07578846,0.62767417
-2.51225613,1.65039499,0.00017036,0.02252338,0.57012067,0.90530423,0.00162755,0.09645696,0.07864440,0.64832622
-2.50625313,1.68196781,0.00017127,0.02308001,0.57977928,0.91354665,0.00163463,0.10088924,0.08146632,0.66852620
-2.50025013,1.71043772,0.00017395,0.02354290,0.58789440,0.91985754,0.00163992,0.10507730,0.08419485,0.68771371
-2.49424712,1.73507382,0.00017841,0.02390442,0.59429576,0.92411641,0.00164331,0.10893120,0.08677386,0.70535290
-2.48824412,1.75525319,0.00018468,0.02415843,0.59885047,0.92626301,0.00164482,0.11236636,0.08915290,0.72095089
-2.48224112,1.77048868,0.00019279,0.02430051,0.60147054,0.92630526,0.00164457,0.11530633,0.09128936,0.73407500
-2.47623812,1.78045283,0.00020285,0.02432824,0.60211932,0.92432549,0.00164283,0.11768532,0.09315051,0.74436801
-2.47023512,1.78499696,0.00021497,0.02424137,0.60081659,0.92048455,0.00164003,0.11945048,0.09471512,0.75156089
-2.46423212,1.78416434,0.00022934,0.02404196,0.59764190,0.91502377,0.00163678,0.12056365,0.09597481,0.75548234
-2.45822911,1.77819681,0.00024617,0.02373448,0.59273597,0.90826431,0.00163389,0.12100270,0.09693483,0.75606481
-2.45222611,1.76753437,0.00026576,0.02332579,0.58630001,0.90060390,0.00163234,0.12076220,0.09761442,0.75334666
-2.44622311,1.75280751,0.00028841,0.02282513,0.57859281,0.89251095,0.00163335,0.11985356,0.09804660,0.74747032
-2.44022011,1.73482249,0.00031449,0.02224394,0.56992562,0.88451605,0.00163830,0.11830454,0.09827741,0.73867664
-2.43421711,1.71453991,0.00034438,0.02159566,0.56065493,0.87720109,0.00164878,0.11615819,0.09836471,0.72729554
-2.42821411,1.69304728,0.00037852,0.02089547,0.55117333,0.87118615,0.00166652,0.11347125,0.09837643,0.71373342
-2.42221111,1.67152672,0.00041733,0.02015996,0.54189872,0.86711478,0.00169340,0.11031208,0.09838839,0.69845790
-2.41620810,1.65121880,0.00046124,0.01940669,0.53326228,0.86563770,0.00173143,0.10675830,0.09848191,0.68198060
-2.41020510,1.63338393,0.00051064,0.01865382,0.52569557,0.86739578,0.00178263,0.10289412,0.09874097,0.66483860
-2.40420210,1.61926268,0.00056591,0.01791965,0.51961720,0.87300248,0.00184908,0.09880762,0.09924941,0.64757546
-2.39819910,1.61003655,0.00062737,0.01722211,0.51541965,0.88302639,0.00193281,0.09458793,0.10008797,0.63072261
-2.39219610,1.60679030,0.00069526,0.01657840,0.51345656,0.89797434,0.00203573,0.09032261,0.10133136,0.61478177
-2.38619310,1.61047738,0.00076972,0.01600445,0.51403113,0.91827538,0.00215960,0.08609521,0.10304559,0.60020915
-2.38019010,1.62188921,0.00085083,0.01551461,0.51738576,0.94426619,0.00230594,0.08198307,0.10528542,0.58740189
-2.37418709,1.64162935,0.00093850,0.01512120,0.52369357,0.97617802,0.00247599,0.07805559,0.10809219,0.57668728
-2.36818409,1.67009318,0.00103254,0.01483425,0.53305180,1.01412571,0.00267059,0.07437277,0.11149202,0.56831493
-2.36218109,1.70745340,0.00113264,0.01466124,0.54547746,1.05809881,0.00289017,0.07098429,0.11549448,0.56245199
-2.35617809,1.75365162,0.00123833,0.01460685,0.56090522,1.10795505,0.00313466,0.06792890,0.12009164,0.55918156
-2.35017509,1.80839610,0.00134901,0.01467290,0.57918768,1.16341650,0.00340346,0.06523428,0.12525779,0.55850389
-2.34417209,1.87116547,0.00146398,0.01485822,0.60009788,1.22406834,0.00369539,0.06291718,0.13094952,0.56034033
-2.33816908,1.94121818,0.00158241,0.01515870,0.62333397,1.28936060,0.00400865,0.06098399,0.13710644,0.56453954
-2.33216608,2.01760736,0.00170337,0.01556733,0.64852601,1.35861301,0.00434082,0.05943138,0.14365233,0.57088557
-2.32616308,2.09920079,0.00182587,0.01607441,0.67524450,1.43102301,0.00468888,0.05824733,0.15049686,0.57910745
-2.32016008,2.18470545,0.00194887,0.01666767,0.70301060,1.50567713,0.00504923,0.05741213,0.15753772,0.58888980
-2.31415708,2.27269619,0.00207132,0.01733264,0.73130767,1.58156583,0.00541771,0.05689961,0.16466314,0.59988394
-2.30815408,2.36164814,0.00219218,0.01805295,0.75959386,1.65760168,0.00578971,0.05667825,0.17175486,0.61171940
-2.30215108,2.44997213,0.00231047,0.01881076,0.78731551,1.73264092,0.00616022,0.05671245,0.17869125,0.62401515
-2.29614807,2.53605263,0.00242528,0.01958718,0.81392099,1.80550804,0.00652397,0.05696365,0.18535073,0.63639056
-2.29014507,2.61828741,0.00253583,0.02036284,0.83887463,1.87502300,0.00687554,0.05739148,0.19161529,0.64847568
-2.28414207,2.69512808,0.00264146,0.02111836,0.86167048,1.94003050,0.00720951,0.05795477,0.19737393,0.65992080
-2.27813907,2.76512064,0.00274169,0.02183493,0.88184542,1.99943061,0.00752062,0.05861259,0.20252610,0.67040512
-2.27213607,2.82694485,0.00283620,0.02249490,0.89899143,2.05220963,0.00780390,0.05932511,0.20698482,0.67964430
-2.26613307,2.87945137,0.00292488,0.02308228,0.91276647,2.09747026,0.00805484,0.06005444,0.21067951,0.68739715
-2.26013007,2.92169542,0.00300777,0.02358329,0.92290383,2.13445986,0.00826957,0.06076539,0.21355830,0.69347105
-2.25412706,2.95296556,0.00308510,0.02398683,0.92921951,2.16259542,0.00844495,0.06142612,0.21558984,0.69772633
-2.24812406,2.97280670,0.00315725,0.02428493,0.93161741,2.18148424,0.00857874,0.06200872,0.21676438,0.70007937
-2.24212106,2.98103591,0.00322472,0.02447304,0.93009213,2.19093902,0.00866965,0.06248970,0.21709423,0.70050455
-2.23611806,2.97775039,0.00328810,0.02455032,0.92472920,2.19098648,0.00871744,0.06285037,0.21661331,0.69903495
-2.23011506,2.96332685,0.00334800,0.02451979,0.91570278,2.18186884,0.00872296,0.06307717,0.21537607,0.69576169
-2.22411206,2.93841198,0.00340506,0.02438839,0.90327070,2.16403776,0.00868812,0.06316176,0.21345564,0.69083207
-2.21810905,2.90390412,0.00345983,0.02416695,0.88776720,2.13814059,0.00861592,0.06310115,0.21094120,0.68444634
-2.21210605,2.86092653,0.00351278,0.02387003,0.86959335,2.10499949,0.00851031,0.06289759,0.20793492,0.67685323
-2.20610305,2.81079306,0.00356422,0.02351568,0.84920569,2.06558396,0.00837618,0.06255837,0.20454828,0.66834427
-2.20010005,2.75496758,0.00361426,0.02312515,0.82710329,2.02097788,0.00821919,0.06209553,0.20089824,0.65924699
-2.19409705,2.69501839,0.00366282,0.02272247,0.80381390,1.97234250,0.00804566,0.06152541,0.19710311,0.64991706
-2.18809405,2.63256973,0.00370955,0.02233399,0.77987942,1.92087695,0.00786239,0.06086808,0.19327855,0.64072965
-2.18209105,2.56925198,0.00375388,0.02198789,0.75584147,1.86777795,0.00767653,0.06014676,0.18953374,0.63207010
-2.17608804,2.50665265,0.00379499,0.02171362,0.73222732,1.81420057,0.00749537,0.05938706,0.18596791,0.62432414
-2.17008504,2.44627012,0.00383183,0.02154133,0.70953676,1.76122176,0.00732623,0.05861627,0.18266737,0.61786786
-2.16408204,2.38947164,0.00386320,0.02150129,0.68823036,1.70980824,0.00717624,0.05786251,0.17970320,0.61305783
-2.15807904,2.33745738,0.00388775,0.02162326,0.66871923,1.66078993,0.00705225,0.05715395,0.17712959,0.61022132
-2.15207604,2.29123139,0.00390403,0.02193590,0.65135684,1.61484019,0.00696063,0.05651800,0.17498302,0.60964718
-2.14607304,2.25158054,0.00391060,0.02246613,0.63643270,1.57246325,0.00690722,0.05598057,0.17328208,0.61157739
-2.14007004,2.21906172,0.00390608,0.02323849,0.62416828,1.53398927,0.00689714,0.05556530,0.17202818,0.61619962
-2.13406703,2.19399727,0.00388917,0.02427456,0.61471492,1.49957684,0.00693475,0.05529297,0.17120676,0.62364093
-2.12806403,2.17647856,0.00385881,0.02559228,0.60815372,1.46922248,0.00702357,0.05518087,0.17078922,0.63396276
-2.12206103,2.16637677,0.00381413,0.02720540,0.60449736,1.44277624,0.00716615,0.05524237,0.17073524,0.64715751
-2.11605803,2.16336027,0.00375460,0.02912286,0.60369350,1.41996254,0.00736411,0.05548652,0.17099547,0.66314662
-2.11005503,2.16691739,0.00367999,0.03134824,0.60562960,1.40040484,0.00761800,0.05591779,0.17151443,0.68178038
-2.10405203,2.17638352,0.00359045,0.03387930,0.61013915,1.38365305,0.00792733,0.05653594,0.17223347,0.70283957
-2.09804902,2.19097136,0.00348647,0.03670756,0.61700880,1.36921208,0.00829054,0.05733598,0.17309371,0.72603880
-2.09204602,2.20980315,0.00336893,0.03981801,0.62598647,1.35657063,0.00870495,0.05830831,0.17403886,0.75103179
-2.08604302,2.23194399,0.00323901,0.04318895,0.63679012,1.34522869,0.00916685,0.05943895,0.17501772,0.77741829
-2.08004002,2.25643510,0.00309823,0.04679199,0.64911717,1.33472310,0.00967145,0.06070988,0.17598649,0.80475282
-2.07403702,2.28232643,0.00294836,0.05059229,0.66265423,1.32465014,0.01021299,0.06209961,0.17691062,0.83255490
-2.06803402,2.30870777,0.00279138,0.05454891,0.67708730,1.31468479,0.01078481,0.06358376,0.17776635,0.86032069
-2.06203102,2.33473793,0.00262941,0.05861550,0.69211191,1.30459602,0.01137944,0.06513584,0.17854180,0.88753576
-2.05602801,2.35967144,0.00246468,0.06274111,0.70744340,1.29425816,0.01198874,0.06672808,0.17923766,0.91368862
-2.05002501,2.38288226,0.00229945,0.06687131,0.72282682,1.28365818,0.01260408,0.06833241,0.17986747,0.93828481
-2.04402201,2.40388422,0.00213595,0.07094941,0.73804644,1.27289896,0.01321652,0.06992143,0.18045747,0.96086094
-2.03801901,2.42234774,0.00197635,0.07491791,0.75293433,1.26219883,0.01381700,0.07146950,0.18104609,0.98099827
-2.03201601,2.43811237,0.00182267,0.07872003,0.76737795,1.25188750,0.01439661,0.07295380,0.18168304,0.99833546
-2.02601301,2.45119483,0.00167683,0.08230128,0.78132624,1.24239873,0.01494677,0.07435534,0.18242796,1.01257983
-2.02001001,2.46179211,0.00154052,0.08561108,0.79479384,1.23426001,0.01545948,0.07565997,0.18334882,1.02351676
-2.01400700,2.47027931,0.00141528,0.08860421,0.80786331,1.22807953,0.01592756,0.07685922,0.18451984,1.03101675
-2.00800400,2.47720195,0.00130244,0.09124219,0.82068480,1.22453073,0.01634481,0.07795104,0.18601925,1.03503988
-2.00200100,2.48326260,0.00120314,0.09349441,0.83347321,1.22433473,0.01670620,0.07894031,0.18792658,1.03563725
-1.99599800,2.48930188,0.00111834,0.09533897,0.84650258,1.22824090,0.01700796,0.07983922,0.19031994,1.03294941
-1.98999500,2.49627397,0.00104886,0.09676328,0.86009773,1.23700603,0.01724772,0.08066732,0.19327293,1.02720172
-1.98399200,2.50521719,0.00099535,0.09776422,0.87462332,1.25137219,0.01742446,0.08145132,0.19685165,1.01869672
-1.97798899,2.51722025,0.00095839,0.09834800,0.89047054,1.27204409,0.01753852,0.08222469,0.20111164,1.00780382
-1.97198599,2.53338501,0.00093847,0.09852966,0.90804185,1.29966596,0.01759154,0.08302688,0.20609497,0.99494675
-1.96598299,2.55478711,0.00093603,0.09833224,0.92773420,1.33479881,0.01758627,0.08390233,0.21182763,0.98058912
-1.95997999,2.58243548,0.00095149,0.09778567,0.94992149,1.37789854,0.01752649,0.08489925,0.21831727,0.96521888
-1.95397699,2.61723236,0.00098529,0.09692541,0.97493666,1.42929533,0.01741669,0.08606812,0.22555141,0.94933214
-1.94797399,2.65993516,0.00103787,0.09579096,1.00305448,1.48917522,0.01726197,0.08746006,0.23349630,0.93341711
-1.94197099,2.71112163,0.00110974,0.09442431,1.03447536,1.55756428,0.01706771,0.08912505,0.24209641,0.91793870
-1.93596798,2.77115978,0.00120142,0.09286829,1.06931124,1.63431601,0.01683940,0.09111008,0.25127467,0.90332451
-1.92996498,2.84018360,0.00131350,0.09116511,1.10757383,1.71910250,0.01658240,0.09345725,0.26093343,0.88995249
-1.92396198,2.91807568,0.00144656,0.08935493,1.14916604,1.81140992,0.01630176,0.09620197,0.27095623,0.87814092
-1.91795898,3.00445732,0.00160120,0.08747472,1.19387686,1.91053840,0.01600205,0.09937119,0.28121016,0.86814068
-1.91195598,3.09868678,0.00177799,0.08555728,1.24137992,2.01560694,0.01568727,0.10298186,0.29154894,0.86013026
-1.90595298,3.19986552,0.00197739,0.08363060,1.29123611,2.12556306,0.01536077,0.10703955,0.30181637,0.85421318
-1.89994997,3.30685254,0.00219975,0.08171745,1.34290010,2.23919750,0.01502521,0.11153743,0.31185029,0.85041807
-1.89394697,3.41828624,0.00244522,0.07983530,1.39573055,2.35516354,0.01468258,0.11645548,0.32148661,0.84870091
-1.88794397,3.53261319,0.00271367,0.07799644,1.44900409,2.47200085,0.01433427,0.12176016,0.33056353,0.84894929
-1.88194097,3.64812291,0.00300463,0.07620842,1.50193222,2.58816324,0.01398114,0.12740440,0.33892559,0.85098842
-1.87593797,3.76298774,0.00331725,0.07447463,1.55368103,2.70204991,0.01362364,0.13332806,0.34642753,0.85458838
-1.86993497,3.87530641,0.00365017,0.07279497,1.60339287,2.81203932,0.01326190,0.13945876,0.35293772,0.85947239
-1.86393197,3.98315039,0.00400152,0.07116673,1.65020945,2.91652499,0.01289590,0.14571322,0.35834125,0.86532580
-1.85792896,4.08461138,0.00436886,0.06958544,1.69329552,3.01395230,0.01252556,0.15199891,0.36254237,0.87180542
-1.85192596,4.17784889,0.00474914,0.06804566,1.73186248,3.10285514,0.01215086,0.15821612,0.36546640,0.87854896
-1.84592296,4.26113646,0.00513872,0.06654182,1.76519093,3.18189152,0.01177194,0.16426032,0.36706101,0.88518453
-1.83991996,4.33290524,0.00553337,0.06506888,1.79265158,3.24987689,0.01138919,0.17002482,0.36729686,0.89133988
-1.83391696,4.39178364,0.00592833,0.06362291,1.81372368,3.30581413,0.01100325,0.17540355,0.36616773,0.89665127
-1.82791396,4.43663194,0.00631836,0.06220145,1.82801016,3.34891898,0.01061509,0.18029395,0.36369002,0.90077204
-1.82191096,4.46657075,0.00669789,0.06080379,1.83524908,3.37864015,0.01022596,0.18459994,0.35990178,0.90338057
-1.81590795,4.48100232,0.00706107,0.05943109,1.83532084,3.39467297,0.00983741,0.18823463,0.35486128,0.90418768
-1.80990495,4.47962398,0.00740201,0.05808620,1.82825070,3.39696612,0.00945123,0.19112295,0.34864517,0.90294323
-1.80390195,4.46243315,0.00771485,0.05677356,1.81420670,3.38572080,0.00906938,0.19320391,0.34134642,0.89944198
-1.79789895,4.42972364,0.00799398,0.05549878,1.79349276,3.36138234,0.00869394,0.19443250,0.33307183,0.89352835
-1.79189595,4.38207321,0.00823421,0.05426822,1.76653746,3.32462432,0.00832703,0.19478105,0.32393946,0.88510008
-1.78589295,4.32032276,0.00843092,0.05308848,1.73387874,3.27632561,0.00797075,0.19424009,0.31407584,0.87411056
-1.77988994,4.24554774,0.00858022,0.05196589,1.69614533,3.21754126,0.00762709,0.19281867,0.30361313,0.86056975
-1.77388694,4.15902299,0.00867909,0.05090588,1.65403553,3.14946832,0.00729787,0.19054398,0.29268622,0.84454353
-1.76788394,4.06218204,0.00872547,0.04991257,1.60829457,3.07340788,0.00698466,0.18746044,0.28142986,0.82615151
-1.76188094,3.95657274,0.00871835,0.04898822,1.55969120,2.99072507,0.00668877,0.18362829,0.26997587,0.80556313
-1.75587794,3.84381091,0.00865779,0.04813290,1.50899495,2.90280858,0.00641120,0.17912157,0.25845048,0.78299240
-1.74987494,3.72553382,0.00854494,0.04734421,1.45695485,2.81103166,0.00615257,0.17402579,0.24697194,0.75869118
-1.74387194,3.60335567,0.00838198,0.04661717,1.40428054,2.71671602,0.00591316,0.16843527,0.23564834,0.73294136
-1.73786893,3.47882667,0.00817205,0.04594416,1.35162686,2.62110044,0.00569290,0.16245026,0.22457579,0.70604616
