energy_ev,total_up,Au_p_up,Au_d_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up
-5.62181091,7.10511578,0.94830343,5.42605930,0.75202834,0.00000000,0.10511165,0.52275833
-5.61580790,7.14789293,0.93710379,5.46964127,0.73854772,0.00000000,0.11066687,0.52652411
-5.60980490,7.20249608,0.92744204,5.52276168,0.72625541,0.00000000,0.11636445,0.53045681
-5.60380190,7.26838594,0.91939801,5.58498409,0.71526182,0.00000000,0.12211586,0.53449844
-5.59779890,7.34481926,0.91302050,5.65570212,0.70565153,0.00000000,0.12782980,0.53858797
-5.59179590,7.43086324,0.90832774,5.73415061,0.69748243,0.00000000,0.13341427,0.54266248
-5.58579290,7.52541356,0.90530861,5.81941994,0.69078567,0.00000000,0.13877866,0.54665845
-5.57978989,7.62721537,0.90392429,5.91047255,0.68556609,0.00000000,0.14383591,0.55051309
-5.57378689,7.73488623,0.90411023,6.00616133,0.68180318,0.00000000,0.14850463,0.55416572
-5.56778389,7.84694045,0.90577840,6.10524932,0.67945239,0.00000000,0.15271108,0.55755903
-5.56178089,7.96181417,0.90881939,6.20643031,0.67844676,0.00000000,0.15639092,0.56064023
-5.55577789,8.07789082,0.91310460,6.30835016,0.67869862,0.00000000,0.15949077,0.56336207
-5.54977489,8.19352658,0.91848827,6.40962844,0.68010154,0.00000000,0.16196946,0.56568358
-5.54377189,8.30707568,0.92480929,6.50888039,0.68253231,0.00000000,0.16379894,0.56757067
-5.53776888,8.41691546,0.93189301,6.60473898,0.68585294,0.00000000,0.16496485,0.56899650
-5.53176588,8.52147099,0.93955291,6.69587688,0.68991281,0.00000000,0.16546679,0.56994166
-5.52576288,8.61923909,0.94759225,6.78102821,0.69455081,0.00000000,0.16531816,0.57039415
-5.51975988,8.70881174,0.95580581,6.85900974,0.69959761,0.00000000,0.16454576,0.57034929
-5.51375688,8.78889836,0.96398184,6.92874109,0.70487797,0.00000000,0.16318909,0.56980947
-5.50775388,8.85834682,0.97190420,6.98926375,0.71021325,0.00000000,0.16129932,0.56878386
-5.50175088,8.91616254,0.97935483,7.03975808,0.71542398,0.00000000,0.15893815,0.56728804
-5.49574787,8.96152536,0.98611655,7.07955807,0.72033261,0.00000000,0.15617636,0.56534369
-5.48974487,8.99380341,0.99197632,7.10816306,0.72476625,0.00000000,0.15309228,0.56297818
-5.48374187,9.01256371,0.99672869,7.12524619,0.72855966,0.00000000,0.14977015,0.56022423
-5.47773887,9.01757880,1.00017973,7.13065894,0.73155806,0.00000000,0.14629839,0.55711950
-5.47173587,9.00882926,1.00215100,7.12443173,0.73362011,0.00000000,0.14276772,0.55370627
-5.46573287,8.98650177,1.00248380,7.10677037,0.73462062,0.00000000,0.13926941,0.55003098
-5.45972986,8.95098286,1.00104325,7.07804851,0.73445315,0.00000000,0.13589344,0.54614380
-5.45372686,8.90284839,0.99772224,7.03879643,0.73303238,0.00000000,0.13272662,0.54209815
-5.44772386,8.84284925,0.99244507,6.98968659,0.73029608,0.00000000,0.12985093,0.53795013
-5.44172086,8.77189393,0.98517055,6.93151667,0.72620670,0.00000000,0.12734175,0.53375787
-5.43571786,8.69102841,0.97589445,6.86519078,0.72075246,0.00000000,0.12526634,0.52958084
-5.42971486,8.60141444,0.96465114,6.79169976,0.71394795,0.00000000,0.12368234,0.52547907
-5.42371186,8.50430692,0.95151437,6.71210122,0.70583415,0.00000000,0.12263654,0.52151226
-5.41770885,8.40103114,0.93659697,6.62750031,0.69647781,0.00000000,0.12216380,0.51773893
-5.41170585,8.29296073,0.92004955,6.53903165,0.68597027,0.00000000,0.12228615,0.51421547
-5.40570285,8.18149678,0.90205811,6.44784306,0.67442574,0.00000000,0.12301232,0.51099519
-5.39969985,8.06804871,0.88284063,6.35508136,0.66197893,0.00000000,0.12433735,0.50812739
-5.39369685,7.95401697,0.86264261,6.26188036,0.64878223,0.00000000,0.12624271,0.50565648
-5.38769385,7.84077781,0.84173182,6.16935093,0.63500239,0.00000000,0.12869663,0.50362116
-5.38169085,7.72966986,0.82039220,6.07857296,0.62081689,0.00000000,0.13165478,0.50205365
-5.37568784,7.62198242,0.79891727,5.99058879,0.60640992,0.00000000,0.13506134,0.50097906
-5.36968484,7.51894493,0.77760312,5.90639763,0.59196825,0.00000000,0.13885033,0.50041488
-5.36368184,7.42171744,0.75674118,5.82695039,0.57767695,0.00000000,0.14294726,0.50037055
-5.35767884,7.33138145,0.73661107,5.75314460,0.56371513,0.00000000,0.14727098,0.50084721
-5.35167584,7.24893091,0.71747376,5.68581870,0.55025183,0.00000000,0.15173578,0.50183761
-5.34567284,7.17526317,0.69956502,5.62574568,0.53744219,0.00000000,0.15625361,0.50332608
-5.33966983,7.11116957,0.68308980,5.57362568,0.52542386,0.00000000,0.16073635,0.50528871
-5.33366683,7.05732592,0.66821721,5.53007767,0.51431402,0.00000000,0.16509811,0.50769365
-5.32766383,7.01428292,0.65507666,5.49563040,0.50420689,0.00000000,0.16925743,0.51050151
-5.32166083,6.98245706,0.64375506,5.47071299,0.49517187,0.00000000,0.17313937,0.51366594
-5.31565783,6.96212225,0.63429521,5.45564560,0.48725246,0.00000000,0.17667731,0.51713423
-5.30965483,6.95340305,0.62669547,5.45063093,0.48046588,0.00000000,0.17981450,0.52084818
-5.30365183,6.95626996,0.62091062,5.45574726,0.47480354,0.00000000,0.18250536,0.52474486
-5.29764882,6.97053755,0.61685396,5.47094353,0.47023223,0.00000000,0.18471624,0.52875770
-5.29164582,6.99586593,0.61440053,5.49603744,0.46669612,0.00000000,0.18642592,0.53281747
-5.28564282,7.03176606,0.61339137,5.53071681,0.46411935,0.00000000,0.18762565,0.53685344
-5.27963982,7.07760931,0.61363860,5.57454482,0.46240934,0.00000000,0.18831877,0.54079457
-5.27363682,7.13264111,0.61493124,5.62696916,0.46146051,0.00000000,0.18851998,0.54457075
-5.26763382,7.19599882,0.61704154,5.68733509,0.46115828,0.00000000,0.18825428,0.54811404
-5.26163082,7.26673321,0.61973166,5.75490216,0.46138340,0.00000000,0.18755554,0.55135990
-5.25562781,7.34383302,0.62276038,5.82886393,0.46201615,0.00000000,0.18646498,0.55424839
-5.24962481,7.42625154,0.62588974,5.90837009,0.46294049,0.00000000,0.18502934,0.55672529
-5.24362181,7.51293444,0.62889142,5.99254986,0.46404780,0.00000000,0.18329912,0.55874307
-5.23761881,7.60284736,0.63155251,6.08053579,0.46524022,0.00000000,0.18132665,0.56026176
-5.23161581,7.69500222,0.63368078,6.17148670,0.46643335,0.00000000,0.17916436,0.56124958
-5.22561281,7.78848102,0.63510898,6.26460869,0.46755824,0.00000000,0.17686311,0.56168341
-5.21960980,7.88245592,0.63569834,6.35917333,0.46856264,0.00000000,0.17447069,0.56154893
-5.21360680,7.97620489,0.63534104,6.45453194,0.46941142,0.00000000,0.17203063,0.56084064
-5.20760380,8.06912214,0.63396170,6.55012561,0.47008619,0.00000000,0.16958118,0.55956152
-5.20160080,8.16072294,0.63151774,6.64549038,0.47058421,0.00000000,0.16715463,0.55772250
-5.19559780,8.25064305,0.62799886,6.74025769,0.47091661,0.00000000,0.16477695,0.55534175
-5.18959480,8.33863280,0.62342554,6.83415025,0.47110613,0.00000000,0.16246767,0.55244372
-5.18359180,8.42454667,0.61784673,6.92697392,0.47118443,0.00000000,0.16024009,0.54905818
-5.17758879,8.50832918,0.61133681,7.01860640,0.47118916,0.00000000,0.15810167,0.54521904
-5.17158579,8.58999834,0.60399205,7.10898363,0.47116104,0.00000000,0.15605474,0.54096336
-5.16558279,8.66962777,0.59592663,7.19808517,0.47114095,0.00000000,0.15409733,0.53633021
-5.15957979,8.74732884,0.58726846,7.28591947,0.47116734,0.00000000,0.15222414,0.53135980
-5.15357679,8.82323410,0.57815488,7.37251027,0.47127403,0.00000000,0.15042762,0.52609266
-5.14757379,8.89748297,0.56872846,7.45788496,0.47148841,0.00000000,0.14869907,0.52056902
-5.14157079,8.97021046,0.55913304,7.54206574,0.47183031,0.00000000,0.14702979,0.51482844
-5.13556778,9.04153954,0.54951002,7.62506382,0.47231128,0.00000000,0.14541210,0.50890953
-5.12956478,9.11157725,0.53999510,7.70687703,0.47293460,0.00000000,0.14384031,0.50284991
-5.12356178,9.18041431,0.53071551,7.78749057,0.47369569,0.00000000,0.14231159,0.49668630
-5.11755878,9.24812781,0.52178768,7.86688051,0.47458298,0.00000000,0.14082659,0.49045467
-5.11155578,9.31478627,0.51331546,7.94501928,0.47557915,0.00000000,0.13939001,0.48419047
-5.10555278,9.38045589,0.50538884,8.02188242,0.47666254,0.00000000,0.13801082,0.47792886
-5.09954977,9.44520723,0.49808309,8.09745556,0.47780871,0.00000000,0.13670237,0.47170483
-5.09354677,9.50912108,0.49145839,8.17174072,0.47899196,0.00000000,0.13548229,0.46555327
-5.08754377,9.57229267,0.48555972,8.24476108,0.48018672,0.00000000,0.13437212,0.45950892
-5.08154077,9.63483352,0.48041718,8.31656349,0.48136874,0.00000000,0.13339687,0.45360619
-5.07553777,9.69687046,0.47604646,8.38721834,0.48251597,0.00000000,0.13258432,0.44787882
-5.06953477,9.75854165,0.47244961,8.45681662,0.48360921,0.00000000,0.13196433,0.44235952
-5.06353177,9.81998994,0.46961596,8.52546417,0.48463233,0.00000000,0.13156790,0.43707943
-5.05752876,9.88135397,0.46752314,8.59327377,0.48557231,0.00000000,0.13142634,0.43206768
-5.05152576,9.94275794,0.46613836,8.66035554,0.48641890,0.00000000,0.13157038,0.42735091
-5.04552276,10.00430100,0.46541966,8.72680678,0.48716420,0.00000000,0.13202924,0.42295292
-5.03951976,10.06604751,0.46531745,8.79270205,0.48780209,0.00000000,0.13282991,0.41889445
-5.03351676,10.12801927,0.46577605,8.85808466,0.48832760,0.00000000,0.13399638,0.41519310
-5.02751376,10.19019083,0.46673537,8.92296069,0.48873636,0.00000000,0.13554904,0.41186352
-5.02151076,10.25248878,0.46813274,8.98729625,0.48902418,0.00000000,0.13750423,0.40891773
-5.01550775,10.31479574,0.46990478,9.05101872,0.48918680,0.00000000,0.13987386,0.40636570
-5.00950475,10.37695913,0.47198929,9.11402236,0.48921983,0.00000000,0.14266523,0.40421604
-5.00350175,10.43880487,0.47432722,9.17617837,0.48911896,0.00000000,0.14588088,0.40247684
-4.99749875,10.50015533,0.47686454,9.23734901,0.48888038,0.00000000,0.14951862,0.40115650
-4.99149575,10.56085084,0.47955395,9.29740527,0.48850141,0.00000000,0.15357164,0.40026464
-4.98549275,10.62077341,0.48235651,9.35624703,0.48798125,0.00000000,0.15802867,0.39981279
-4.97948974,10.67987133,0.48524295,9.41382465,0.48732185,0.00000000,0.16287423,0.39981501
-4.97348674,10.73818291,0.48819461,9.47016040,0.48652877,0.00000000,0.16808886,0.40028822
-4.96748374,10.79585780,0.49120405,9.52536852,0.48561197,0.00000000,0.17364947,0.40125223
-4.96148074,10.85317405,0.49427520,9.57967210,0.48458646,0.00000000,0.17952960,0.40272947
-4.95547774,10.91054957,0.49742305,9.63341561,0.48347278,0.00000000,0.18569977,0.40474436
-4.94947474,10.96854655,0.50067279,9.68707169,0.48229712,0.00000000,0.19212775,0.40732233
-4.94347174,11.02786799,0.50405851,9.74124131,0.48109118,0.00000000,0.19877890,0.41048850
-4.93746873,11.08934587,0.50762146,9.79664652,0.47989174,0.00000000,0.20561649,0.41426615
-4.93146573,11.15392065,0.51140790,9.85411575,0.47873977,0.00000000,0.21260196,0.41867488
-4.92546273,11.22261281,0.51546660,9.91456152,0.47767942,0.00000000,0.21969531,0.42372878
-4.91945973,11.29648706,0.51984614,9.97895140,0.47675652,0.00000000,0.22685544,0.42943450
-4.91345673,11.37661070,0.52459213,10.04827309,0.47601708,0.00000000,0.23404049,0.43578935
-4.90745373,11.46400779,0.52974443,10.12349493,0.47550554,0.00000000,0.24120829,0.44277974
-4.90145073,11.55961123,0.53533443,10.20552374,0.47526301,0.00000000,0.24831682,0.45037978
-4.89544772,11.66421493,0.54138277,10.29516172,0.47532556,0.00000000,0.25532469,0.45855030
-4.88944472,11.77842855,0.54789729,10.39306454,0.47572264,0.00000000,0.26219173,0.46723839
-4.88344172,11.90263709,0.55487155,10.49970285,0.47647572,0.00000000,0.26887956,0.47637737
-4.87743872,12.03696748,0.56228401,10.61532911,0.47759719,0.00000000,0.27535225,0.48588741
-4.87143572,12.18126421,0.57009770,10.73995160,0.47908969,0.00000000,0.28157695,0.49567668
-4.86543272,12.33507547,0.57826076,10.87331725,0.48094569,0.00000000,0.28752464,0.50564303
-4.85942971,12.49765079,0.58670755,11.01490432,0.48314757,0.00000000,0.29317076,0.51567619
-4.85342671,12.66795076,0.59536049,11.16392571,0.48566802,0.00000000,0.29849588,0.52566044
-4.84742371,12.84466863,0.60413247,11.31934292,0.48847086,0.00000000,0.30348631,0.53547752
-4.84142071,13.02626317,0.61292981,11.47989037,0.49151210,0.00000000,0.30813463,0.54500979
-4.83541771,13.21100122,0.62165561,11.64410910,0.49474130,0.00000000,0.31244014,0.55414352
-4.82941471,13.39700843,0.63021327,11.81038838,0.49810307,0.00000000,0.31640909,0.56277200
-4.82341171,13.58232560,0.63851027,11.97701336,0.50153867,0.00000000,0.32005488,0.57079852
-4.81740870,13.76496818,0.64646172,12.14221674,0.50498759,0.00000000,0.32339789,0.57813902
-4.81140570,13.94298622,0.65399375,12.30423180,0.50838907,0.00000000,0.32646526,0.58472423
-4.80540270,14.11452190,0.66104659,12.46134463,0.51168349,0.00000000,0.32929031,0.59050134
-4.79939970,14.27786221,0.66757699,12.61194309,0.51481352,0.00000000,0.33191178,0.59543494
-4.79339670,14.43148440,0.67356014,12.75456037,0.51772505,0.00000000,0.33437272,0.59950746
-4.78739370,14.57409247,0.67899085,12.88791150,0.52036785,0.00000000,0.33671927,0.60271880
-4.78139070,14.70464340,0.68388399,13.01092142,0.52269604,0.00000000,0.33899906,0.60508545
-4.77538769,14.82236252,0.68827420,13.12274388,0.52466822,0.00000000,0.34125956,0.60663896
-4.76938469,14.92674802,0.69221485,13.22277099,0.52624754,0.00000000,0.34354614,0.60742402
-4.76338169,15.01756525,0.69577642,13.31063370,0.52740160,0.00000000,0.34590017,0.60749608
-4.75737869,15.09483201,0.69904425,13.38619411,0.52810220,0.00000000,0.34835709,0.60691880
-4.75137569,15.15879647,0.70211593,13.44953085,0.52832526,0.00000000,0.35094448,0.60576136
-4.74537269,15.20990972,0.70509830,13.50091910,0.52805063,0.00000000,0.35368046,0.60409583
-4.73936968,15.24879501,0.70810430,13.54080698,0.52726210,0.00000000,0.35657224,0.60199464
-4.73336668,15.27621583,0.71124984,13.56979002,0.52594754,0.00000000,0.35961510,0.59952839
-4.72736368,15.29304484,0.71465060,13.58858547,0.52409918,0.00000000,0.36279189,0.59676397
-4.72136068,15.30023507,0.71841915,13.59800770,0.52171401,0.00000000,0.36607295,0.59376309
-4.71535768,15.29879479,0.72266222,13.59894582,0.51879431,0.00000000,0.36941669,0.59058137
-4.70935468,15.28976665,0.72747835,13.59234415,0.51534829,0.00000000,0.37277080,0.58726776
-4.70335168,15.27421124,0.73295578,13.57918584,0.51139060,0.00000000,0.37607397,0.58386452
-4.69734867,15.25319476,0.73917081,13.56047926,0.50694292,0.00000000,0.37925819,0.58040754
-4.69134567,15.22778013,0.74618633,13.53724682,0.50203422,0.00000000,0.38225156,0.57692697
-4.68534267,15.19902028,0.75405081,13.51051530,0.49670091,0.00000000,0.38498130,0.57344814
-4.67933967,15.16795245,0.76279736,13.48130680,0.49098666,0.00000000,0.38737713,0.56999257
-4.67333667,15.13559233,0.77244319,13.45062929,0.48494177,0.00000000,0.38937446,0.56657902
-4.66733367,15.10292657,0.78298908,13.41946600,0.47862234,0.00000000,0.39091760,0.56322449
-4.66133067,15.07090305,0.79441907,13.38876292,0.47208890,0.00000000,0.39196248,0.55994503
-4.65532766,15.04041824,0.80670029,13.35941427,0.46540480,0.00000000,0.39247891,0.55675636
-4.64932466,15.01230159,0.81978289,13.33224592,0.45863428,0.00000000,0.39245218,0.55367423
-4.64332166,14.98729747,0.83360009,13.30799732,0.45184036,0.00000000,0.39188380,0.55071442
-4.63731866,14.96604545,0.84806844,13.28730286,0.44508260,0.00000000,0.39079150,0.54789248
-4.63131566,14.94906029,0.86308827,13.27067378,0.43841492,0.00000000,0.38920827,0.54522324
-4.62531266,14.93671322,0.87854443,13.25848201,0.43188352,0.00000000,0.38718064,0.54272005
-4.61930965,14.92921624,0.89430729,13.25094763,0.42552511,0.00000000,0.38476615,0.54039385
-4.61330665,14.92661109,0.91023408,13.24813105,0.41936545,0.00000000,0.38203035,0.53825229
-4.60730365,14.92876461,0.92617067,13.24993137,0.41341839,0.00000000,0.37904326,0.53629869
-4.60130065,14.93537137,0.94195365,13.25609169,0.40768537,0.00000000,0.37587571,0.53453133
-4.59529765,14.94596456,0.95741282,13.26621174,0.40215557,0.00000000,0.37259570,0.53294271
-4.58929465,14.95993508,0.97237398,13.27976779,0.39680653,0.00000000,0.36926498,0.53151925
-4.58329165,14.97655837,0.98666208,13.29613915,0.39160529,0.00000000,0.36593608,0.53024120
-4.57728864,14.99502794,1.00010444,13.31464006,0.38651010,0.00000000,0.36265003,0.52908290
-4.57128564,15.01449377,1.01253422,13.33455536,0.38147241,0.00000000,0.35943474,0.52801342
-4.56528264,15.03410374,1.02379378,13.35517792,0.37643920,0.00000000,0.35630433,0.52699748
-4.55927964,15.05304541,1.03373799,13.37584563,0.37135545,0.00000000,0.35325923,0.52599664
-4.55327664,15.07058585,1.04223731,13.39597578,0.36616666,0.00000000,0.35028716,0.52497073
-4.54727364,15.08610706,1.04918056,13.41509451,0.36082133,0.00000000,0.34736484,0.52387938
-4.54127064,15.09913469,1.05447734,13.43285984,0.35527315,0.00000000,0.34446035,0.52268362
-4.53526763,15.10935859,1.05805991,13.44907646,0.34948303,0.00000000,0.34153585,0.52134742
-4.52926463,15.11664375,1.05988472,13.46370184,0.34342065,0.00000000,0.33855062,0.51983913
-4.52326163,15.12103134,1.05993330,13.47684309,0.33706566,0.00000000,0.33546415,0.51813269
-4.51725863,15.12272992,1.05821281,13.48874509,0.33040840,0.00000000,0.33223905,0.51620863
-4.51125563,15.12209766,1.05475608,13.49977084,0.32345017,0.00000000,0.32884367,0.51405478
-4.50525263,15.11961709,1.04962126,13.51037537,0.31620311,0.00000000,0.32525429,0.51166661
-4.49924962,15.11586417,1.04289117,13.52107527,0.30868963,0.00000000,0.32145669,0.50904740
-4.49324662,15.11147397,1.03467239,13.53241567,0.30094156,0.00000000,0.31744716,0.50620801
-4.48724362,15.10710527,1.02509412,13.54493714,0.29299900,0.00000000,0.31323284,0.50316652
-4.48124062,15.10340640,1.01430693,13.55914430,0.28490906,0.00000000,0.30883142,0.49994759
-4.47523762,15.10098438,1.00248135,13.57547825,0.27672446,0.00000000,0.30427035,0.49658182
-4.46923462,15.10037903,0.98980635,13.59429405,0.26850204,0.00000000,0.29958557,0.49310493
-4.46323162,15.10204326,0.97648772,13.61584448,0.26030146,0.00000000,0.29481990,0.48955697
-4.45722861,15.10633016,0.96274629,13.64027033,0.25218383,0.00000000,0.29002118,0.48598157
-4.45122561,15.11348696,0.94881591,13.66759736,0.24421061,0.00000000,0.28524039,0.48242522
-4.44522261,15.12365521,0.93494118,13.69773919,0.23644254,0.00000000,0.28052974,0.47893663
-4.43921961,15.13687633,0.92137487,13.73050526,0.22893885,0.00000000,0.27594087,0.47556616
-4.43321661,15.15310098,0.90837487,13.76561245,0.22175649,0.00000000,0.27152333,0.47236525
-4.42721361,15.17220079,0.89620079,13.80269887,0.21494963,0.00000000,0.26732323,0.46938593
-4.42121061,15.19398053,0.88511001,13.84133829,0.20856915,0.00000000,0.26338219,0.46668027
-4.41520760,15.21818937,0.87535332,13.88105372,0.20266228,0.00000000,0.25973662,0.46429980
-4.40920460,15.24452962,0.86717016,13.92132879,0.19727219,0.00000000,0.25641720,0.46229479
-4.40320160,15.27266211,0.86078348,13.96161618,0.19243768,0.00000000,0.25344864,0.46071346
-4.39719860,15.30220740,0.85639444,14.00134236,0.18819279,0.00000000,0.25084962,0.45960102
-4.39119560,15.33274301,0.85417709,14.03990869,0.18456636,0.00000000,0.24863284,0.45899860
-4.38519260,15.36379684,0.85427318,14.07668904,0.18158156,0.00000000,0.24680521,0.45894206
-4.37918959,15.39483773,0.85678738,14.11102484,0.17925541,0.00000000,0.24536810,0.45946070
-4.37318659,15.42526443,0.86178307,14.14221851,0.17759823,0.00000000,0.24431754,0.46057597
-4.36718359,15.45439448,0.86927899,14.16952651,0.17661310,0.00000000,0.24364454,0.46230025
-4.36118059,15.48145466,0.87924691,14.19215353,0.17629538,0.00000000,0.24333530,0.46463569
-4.35517759,15.50557463,0.89161050,14.20924917,0.17663228,0.00000000,0.24337150,0.46757332
-4.34917459,15.52578535,0.90624550,14.21990832,0.17760257,0.00000000,0.24373051,0.47109241
-4.34317159,15.54102345,0.92298136,14.22317642,0.17917644,0.00000000,0.24438574,0.47516016
-4.33716858,15.55014235,0.94160417,14.21806004,0.18131551,0.00000000,0.24530689,0.47973184
-4.33116558,15.55193061,0.96186105,14.20354336,0.18397315,0.00000000,0.24646039,0.48475128
-4.32516258,15.54513708,0.98346565,14.17861009,0.18709492,0.00000000,0.24780985,0.49015192
-4.31915958,15.52850247,1.00610475,14.14227039,0.19061932,0.00000000,0.24931651,0.49585809
-4.31315658,15.50079568,1.02944560,14.09359160,0.19447875,0.00000000,0.25093992,0.50178685
-4.30715358,15.46085362,1.05314378,14.03173144,0.19860059,0.00000000,0.25263855,0.50784995
