energy_ev,total_up,In_p_up,In_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.83791896,0.37840430,0.02276096,0.00069608,0.15213914,0.00000000,0.14708330,0.03962169
-5.83191596,0.34412978,0.01975408,0.00063777,0.13869397,0.00000000,0.13892391,0.03538156
-5.82591296,0.31413892,0.01709276,0.00058710,0.12698026,0.00000000,0.13259380,0.03154100
-5.81990995,0.28860281,0.01476325,0.00054454,0.11709659,0.00000000,0.12818999,0.02811431
-5.81390695,0.26761461,0.01274965,0.00051040,0.10911096,0.00000000,0.12577721,0.02510718
-5.80790395,0.25119612,0.01103461,0.00048486,0.10306317,0.00000000,0.12538897,0.02251762
-5.80190095,0.23930496,0.00959988,0.00046797,0.09896738,0.00000000,0.12702886,0.02033693
-5.79589795,0.23184198,0.00842683,0.00045966,0.09681472,0.00000000,0.13067207,0.01855072
-5.78989495,0.22865849,0.00749688,0.00045977,0.09657561,0.00000000,0.13626690,0.01713992
-5.78389195,0.22956305,0.00679173,0.00046805,0.09820186,0.00000000,0.14373632,0.01608184
-5.77788894,0.23432754,0.00629369,0.00048416,0.10162829,0.00000000,0.15297949,0.01535098
-5.77188594,0.24269252,0.00598572,0.00050772,0.10677398,0.00000000,0.16387320,0.01491989
-5.76588294,0.25437182,0.00585148,0.00053825,0.11354303,0.00000000,0.17627326,0.01475989
-5.75987994,0.26905635,0.00587535,0.00057525,0.12182507,0.00000000,0.19001599,0.01484162
-5.75387694,0.28641745,0.00604232,0.00061816,0.13149535,0.00000000,0.20491967,0.01513556
-5.74787394,0.30610978,0.00633786,0.00066639,0.14241489,0.00000000,0.22078629,0.01561240
-5.74187094,0.32777416,0.00674781,0.00071930,0.15443057,0.00000000,0.23740337,0.01624340
-5.73586793,0.35104045,0.00725823,0.00077622,0.16737540,0.00000000,0.25454627,0.01700059
-5.72986493,0.37553074,0.00785530,0.00083649,0.18106926,0.00000000,0.27198073,0.01785700
-5.72386193,0.40086318,0.00852524,0.00089940,0.19532003,0.00000000,0.28946593,0.01878686
-5.71785893,0.42665638,0.00925423,0.00096426,0.20992545,0.00000000,0.30675792,0.01976573
-5.71185593,0.45253461,0.01002852,0.00103038,0.22467563,0.00000000,0.32361353,0.02077071
-5.70585293,0.47813384,0.01083447,0.00109710,0.23935640,0.00000000,0.33979467,0.02178060
-5.69984992,0.50310837,0.01165874,0.00116380,0.25375324,0.00000000,0.35507288,0.02277608
-5.69384692,0.52713818,0.01248854,0.00122990,0.26765607,0.00000000,0.36923412,0.02373993
-5.68784392,0.54993646,0.01331190,0.00129492,0.28086437,0.00000000,0.38208362,0.02465723
-5.68184092,0.57125723,0.01411808,0.00135843,0.29319279,0.00000000,0.39345059,0.02551554
-5.67583792,0.59090262,0.01489794,0.00142013,0.30447680,0.00000000,0.40319266,0.02630515
-5.66983492,0.60872935,0.01564436,0.00147980,0.31457817,0.00000000,0.41119980,0.02701918
-5.66383192,0.62465415,0.01635270,0.00153736,0.32339011,0.00000000,0.41739757,0.02765371
-5.65782891,0.63865757,0.01702119,0.00159283,0.33084160,0.00000000,0.42174956,0.02820786
-5.65182591,0.65078587,0.01765134,0.00164636,0.33690079,0.00000000,0.42425879,0.02868375
-5.64582291,0.66115085,0.01824825,0.00169821,0.34157711,0.00000000,0.42496803,0.02908643
-5.63981991,0.66992721,0.01882092,0.00174873,0.34492209,0.00000000,0.42395900,0.02942365
-5.63381691,0.67734756,0.01938243,0.00179834,0.34702850,0.00000000,0.42135040,0.02970563
-5.62781391,0.68369505,0.01995003,0.00184754,0.34802805,0.00000000,0.41729482,0.02994465
-5.62181091,0.68929390,0.02054522,0.00189683,0.34808744,0.00000000,0.41197476,0.03015464
-5.61580790,0.69449807,0.02119363,0.00194673,0.34740309,0.00000000,0.40559777,0.03035069
-5.60980490,0.69967860,0.02192490,0.00199772,0.34619457,0.00000000,0.39839106,0.03054843
-5.60380190,0.70521013,0.02277244,0.00205023,0.34469712,0.00000000,0.39059573,0.03076355
-5.59779890,0.71145724,0.02377314,0.00210459,0.34315358,0.00000000,0.38246092,0.03101114
-5.59179590,0.71876126,0.02496697,0.00216104,0.34180597,0.00000000,0.37423811,0.03130525
-5.58579290,0.72742807,0.02639656,0.00221969,0.34088728,0.00000000,0.36617581,0.03165831
-5.57978989,0.73771766,0.02810668,0.00228052,0.34061365,0.00000000,0.35851485,0.03208078
-5.57378689,0.74983571,0.03014367,0.00234338,0.34117745,0.00000000,0.35148429,0.03258083
-5.56778389,0.76392776,0.03255481,0.00240799,0.34274143,0.00000000,0.34529817,0.03316412
-5.56178089,0.78007595,0.03538755,0.00247395,0.34543412,0.00000000,0.34015302,0.03383369
-5.55577789,0.79829854,0.03868875,0.00254077,0.34934684,0.00000000,0.33622604,0.03459002
-5.54977489,0.81855195,0.04250365,0.00260789,0.35453201,0.00000000,0.33367389,0.03543111
-5.54377189,0.84073511,0.04687494,0.00267471,0.36100313,0.00000000,0.33263184,0.03635268
-5.53776888,0.86469561,0.05184143,0.00274060,0.36873595,0.00000000,0.33321320,0.03734846
-5.53176588,0.89023720,0.05743683,0.00280497,0.37767086,0.00000000,0.33550866,0.03841052
-5.52576288,0.91712797,0.06368827,0.00286724,0.38771618,0.00000000,0.33958554,0.03952955
-5.51975988,0.94510865,0.07061474,0.00292692,0.39875209,0.00000000,0.34548664,0.04069525
-5.51375688,0.97390043,0.07822549,0.00298357,0.41063494,0.00000000,0.35322870,0.04189655
-5.50775388,1.00321193,0.08651839,0.00303685,0.42320165,0.00000000,0.36280047,0.04312192
-5.50175088,1.03274480,0.09547840,0.00308648,0.43627395,0.00000000,0.37416034,0.04435951
-5.49574787,1.06219791,0.10507610,0.00313226,0.44966234,0.00000000,0.38723387,0.04559731
-5.48974487,1.09127001,0.11526658,0.00317406,0.46316965,0.00000000,0.40191130,0.04682314
-5.48374187,1.11966109,0.12598856,0.00321176,0.47659409,0.00000000,0.41804542,0.04802467
-5.47773887,1.14707261,0.13716410,0.00324529,0.48973191,0.00000000,0.43545011,0.04918941
-5.47173587,1.17320726,0.14869872,0.00327452,0.50237966,0.00000000,0.45389991,0.05030457
-5.46573287,1.19776854,0.16048230,0.00329932,0.51433638,0.00000000,0.47313102,0.05135707
-5.45972986,1.22046087,0.17239061,0.00331950,0.52540560,0.00000000,0.49284387,0.05233348
-5.45372686,1.24099078,0.18428760,0.00333480,0.53539760,0.00000000,0.51270760,0.05322006
-5.44772386,1.25906954,0.19602839,0.00334488,0.54413198,0.00000000,0.53236656,0.05400286
-5.44172086,1.27441769,0.20746303,0.00334934,0.55144066,0.00000000,0.55144862,0.05466792
-5.43571786,1.28677158,0.21844075,0.00334774,0.55717140,0.00000000,0.56957546,0.05520157
-5.42971486,1.29589197,0.22881473,0.00333957,0.56119188,0.00000000,0.58637410,0.05559082
-5.42371186,1.30157434,0.23844714,0.00332435,0.56339426,0.00000000,0.60148972,0.05582382
-5.41770885,1.30366065,0.24721425,0.00330162,0.56369999,0.00000000,0.61459882,0.05589042
-5.41170585,1.30205170,0.25501140,0.00327100,0.56206479,0.00000000,0.62542237,0.05578271
-5.40570285,1.29671958,0.26175756,0.00323223,0.55848337,0.00000000,0.63373813,0.05549564
-5.39969985,1.28771919,0.26739922,0.00318522,0.55299374,0.00000000,0.63939160,0.05502749
-5.39369685,1.27519790,0.27191349,0.00313006,0.54568056,0.00000000,0.64230478,0.05438038
-5.38769385,1.25940261,0.27531010,0.00306707,0.53667742,0.00000000,0.64248241,0.05356057
-5.38169085,1.24068335,0.27763209,0.00299682,0.52616755,0.00000000,0.64001504,0.05257871
-5.37568784,1.21949280,0.27895532,0.00292015,0.51438292,0.00000000,0.63507874,0.05144982
-5.36968484,1.19638122,0.27938653,0.00283811,0.50160137,0.00000000,0.62793127,0.05019314
-5.36368184,1.17198679,0.27906000,0.00275203,0.48814183,0.00000000,0.61890477,0.04883180
-5.35767884,1.14702112,0.27813301,0.00266339,0.47435765,0.00000000,0.60839513,0.04739226
-5.35167584,1.12225055,0.27678015,0.00257386,0.46062807,0.00000000,0.59684845,0.04590359
-5.34567284,1.09847353,0.27518666,0.00248520,0.44734820,0.00000000,0.58474514,0.04439664
-5.33966983,1.07649505,0.27354119,0.00239920,0.43491769,0.00000000,0.57258223,0.04290300
-5.33366683,1.05709897,0.27202810,0.00231764,0.42372859,0.00000000,0.56085471,0.04145404
-5.32766383,1.04101950,0.27081976,0.00224219,0.41415278,0.00000000,0.55003659,0.04007977
-5.32166083,1.02891280,0.27006913,0.00217436,0.40652940,0.00000000,0.54056260,0.03880781
-5.31565783,1.02133017,0.26990289,0.00211544,0.40115293,0.00000000,0.53281113,0.03766240
-5.30965483,1.01869377,0.27041558,0.00206643,0.39826214,0.00000000,0.52708936,0.03666350
-5.30365183,1.02127623,0.27166483,0.00202800,0.39803060,0.00000000,0.52362092,0.03582610
-5.29764882,1.02918486,0.27366813,0.00200049,0.40055893,0.00000000,0.52253685,0.03515964
-5.29164582,1.04235139,0.27640110,0.00198383,0.40586923,0.00000000,0.52387005,0.03466766
-5.28564282,1.06052779,0.27979750,0.00197761,0.41390194,0.00000000,0.52755352,0.03434768
-5.27963982,1.08328839,0.28375102,0.00198100,0.42451517,0.00000000,0.53342240,0.03419127
-5.27363682,1.11003848,0.28811869,0.00199289,0.43748675,0.00000000,0.54121975,0.03418439
-5.26763382,1.14002914,0.29272589,0.00201182,0.45251877,0.00000000,0.55060576,0.03430789
-5.26163082,1.17237779,0.29737277,0.00203612,0.46924469,0.00000000,0.56117009,0.03453819
-5.25562781,1.20609384,0.30184170,0.00206390,0.48723867,0.00000000,0.57244667,0.03484815
-5.24962481,1.24010843,0.30590563,0.00209316,0.50602695,0.00000000,0.58393058,0.03520804
-5.24362181,1.27330731,0.30933679,0.00212185,0.52510079,0.00000000,0.59509602,0.03558655
-5.23761881,1.30456538,0.31191551,0.00214795,0.54393070,0.00000000,0.60541497,0.03595192
-5.23161581,1.33278195,0.31343875,0.00216951,0.56198140,0.00000000,0.61437549,0.03627299
-5.22561281,1.35691502,0.31372784,0.00218477,0.57872704,0.00000000,0.62149926,0.03652025
-5.21960980,1.37601355,0.31263536,0.00219214,0.59366614,0.00000000,0.62635736,0.03666674
-5.21360680,1.38924633,0.31005052,0.00219033,0.60633584,0.00000000,0.62858403,0.03668895
-5.20760380,1.39592658,0.30590318,0.00217834,0.61632483,0.00000000,0.62788768,0.03656745
-5.20160080,1.39553122,0.30016612,0.00215547,0.62328466,0.00000000,0.62405898,0.03628740
-5.19559780,1.38771434,0.29285557,0.00212139,0.62693893,0.00000000,0.61697568,0.03583891
-5.18959480,1.37231433,0.28403004,0.00207609,0.62709018,0.00000000,0.60660415,0.03521718
-5.18359180,1.34935478,0.27378765,0.00201987,0.62362417,0.00000000,0.59299781,0.03442245
-5.17758879,1.31903906,0.26226186,0.00195334,0.61651145,0.00000000,0.57629246,0.03345978
-5.17158579,1.28173924,0.24961626,0.00187736,0.60580630,0.00000000,0.55669896,0.03233868
-5.16558279,1.23797986,0.23603827,0.00179304,0.59164301,0.00000000,0.53449379,0.03107266
-5.15957979,1.18841747,0.22173249,0.00170165,0.57422983,0.00000000,0.51000776,0.02967854
-5.15357679,1.13381685,0.20691370,0.00160457,0.55384079,0.00000000,0.48361364,0.02817582
-5.14757379,1.07502520,0.19180005,0.00150328,0.53080583,0.00000000,0.45571319,0.02658595
-5.14157079,1.01294511,0.17660666,0.00139927,0.50549955,0.00000000,0.42672414,0.02493158
-5.13556778,0.94850778,0.16153987,0.00129405,0.47832921,0.00000000,0.39706768,0.02323584
-5.12956478,0.88264722,0.14679245,0.00118901,0.44972239,0.00000000,0.36715697,0.02152169
-5.12356178,0.81627653,0.13253981,0.00108551,0.42011468,0.00000000,0.33738692,0.01981128
-5.11755878,0.75026702,0.11893736,0.00098475,0.38993803,0.00000000,0.30812569,0.01812546
-5.11155578,0.68543068,0.10611905,0.00088780,0.35961006,0.00000000,0.27970802,0.01648337
-5.10555278,0.62250650,0.09419705,0.00079558,0.32952460,0.00000000,0.25243049,0.01490211
-5.09954977,0.56215072,0.08326243,0.00070884,0.30004387,0.00000000,0.22654877,0.01339655
-5.09354677,0.50493116,0.07338682,0.00062820,0.27149234,0.00000000,0.20227668,0.01197921
-5.08754377,0.45132532,0.06462474,0.00055408,0.24415237,0.00000000,0.17978699,0.01066032
-5.08154077,0.40172195,0.05701660,0.00048682,0.21826173,0.00000000,0.15921368,0.00944786
-5.07553777,0.35642571,0.05059191,0.00042659,0.19401282,0.00000000,0.14065536,0.00834772
-5.06953477,0.31566414,0.04537270,0.00037348,0.17155337,0.00000000,0.12417961,0.00736394
-5.06353177,0.27959657,0.04137689,0.00032748,0.15098870,0.00000000,0.10982789,0.00649896
-5.05752876,0.24832402,0.03862131,0.00028851,0.13238489,0.00000000,0.09762065,0.00575388
-5.05152576,0.22189970,0.03712438,0.00025647,0.11577301,0.00000000,0.08756244,0.00512876
-5.04552276,0.20033915,0.03690803,0.00023119,0.10115378,0.00000000,0.07964664,0.00462286
-5.03951976,0.18362977,0.03799909,0.00021251,0.08850256,0.00000000,0.07385956,0.00423490
-5.03351676,0.17173894,0.04042967,0.00020025,0.07777445,0.00000000,0.07018387,0.00396325
-5.02751376,0.16462053,0.04423678,0.00019425,0.06890915,0.00000000,0.06860093,0.00380608
-5.02151076,0.16221945,0.04946098,0.00019432,0.06183544,0.00000000,0.06909221,0.00376149
-5.01550775,0.16447400,0.05614418,0.00020033,0.05647520,0.00000000,0.07163958,0.00382752
-5.00950475,0.17131614,0.06432660,0.00021211,0.05274680,0.00000000,0.07622452,0.00400215
-5.00350175,0.18266968,0.07404301,0.00022952,0.05056783,0.00000000,0.08282637,0.00428325
-4.99749875,0.19844669,0.08531840,0.00025240,0.04985723,0.00000000,0.09141974,0.00466845
-4.99149575,0.21854241,0.09816325,0.00028057,0.05053674,0.00000000,0.10197126,0.00515504
-4.98549275,0.24282923,0.11256867,0.00031383,0.05253191,0.00000000,0.11443591,0.00573974
-4.97948974,0.27115018,0.12850157,0.00035194,0.05577261,0.00000000,0.12875312,0.00641859
-4.97348674,0.30331253,0.14590026,0.00039460,0.06019333,0.00000000,0.14484309,0.00718672
-4.96748374,0.33908222,0.16467064,0.00044146,0.06573321,0.00000000,0.16260351,0.00803823
-4.96148074,0.37817964,0.18468337,0.00049210,0.07233615,0.00000000,0.18190696,0.00896609
-4.95547774,0.42027722,0.20577215,0.00054603,0.07995088,0.00000000,0.20259938,0.00996200
-4.94947474,0.46499956,0.22773351,0.00060269,0.08853129,0.00000000,0.22449972,0.01101646
-4.94347174,0.51192612,0.25032809,0.00066145,0.09803693,0.00000000,0.24740100,0.01211880
-4.93746873,0.56059691,0.27328364,0.00072162,0.10843378,0.00000000,0.27107294,0.01325730
-4.93146573,0.61052097,0.29629973,0.00078245,0.11969522,0.00000000,0.29526600,0.01441941
-4.92546273,0.66118760,0.31905408,0.00084317,0.13180316,0.00000000,0.31971695,0.01559205
-4.91945973,0.71207984,0.34121034,0.00090298,0.14474921,0.00000000,0.34415571,0.01676196
-4.91345673,0.76268957,0.36242712,0.00096108,0.15853579,0.00000000,0.36831310,0.01791604
-4.90745373,0.81253368,0.38236786,0.00101672,0.17317688,0.00000000,0.39192928,0.01904183
-4.90145073,0.86117011,0.40071113,0.00106917,0.18869836,0.00000000,0.41476243,0.02012794
-4.89544772,0.90821310,0.41716105,0.00111780,0.20513773,0.00000000,0.43659713,0.02116444
-4.88944472,0.95334649,0.43145704,0.00116205,0.22254295,0.00000000,0.45725197,0.02214327
-4.88344172,0.99633425,0.44338277,0.00120147,0.24097037,0.00000000,0.47658605,0.02305856
-4.87743872,1.03702738,0.45277356,0.00123576,0.26048164,0.00000000,0.49450373,0.02390684
-4.87143572,1.07536661,0.45952206,0.00126472,0.28113947,0.00000000,0.51095743,0.02468723
-4.86543272,1.11138047,0.46358169,0.00128830,0.30300258,0.00000000,0.52594823,0.02540141
-4.85942971,1.14517866,0.46496793,0.00130657,0.32611962,0.00000000,0.53952404,0.02605354
-4.85342671,1.17694092,0.46375701,0.00131972,0.35052261,0.00000000,0.55177546,0.02665006
-4.84742371,1.20690188,0.46008240,0.00132808,0.37622000,0.00000000,0.56282951,0.02719930
-4.84142071,1.23533258,0.45412905,0.00133203,0.40318981,0.00000000,0.57284135,0.02771113
-4.83541771,1.26251984,0.44612577,0.00133204,0.43137325,0.00000000,0.58198472,0.02819634
-4.82941471,1.28874453,0.43633609,0.00132863,0.46066930,0.00000000,0.59044126,0.02866615
-4.82341171,1.31426010,0.42504807,0.00132234,0.49093056,0.00000000,0.59838964,0.02913159
-4.81740870,1.33927265,0.41256363,0.00131371,0.52196095,0.00000000,0.60599487,0.02960290
-4.81140570,1.36392381,0.39918781,0.00130326,0.55351538,0.00000000,0.61339855,0.03008899
-4.80540270,1.38827752,0.38521853,0.00129147,0.58530186,0.00000000,0.62071059,0.03059695
-4.79939970,1.41231156,0.37093733,0.00127879,0.61698588,0.00000000,0.62800276,0.03113166
-4.79339670,1.43591445,0.35660138,0.00126558,0.64819738,0.00000000,0.63530472,0.03169553
-4.78739370,1.45888788,0.34243716,0.00125217,0.67853979,0.00000000,0.64260236,0.03228831
-4.78139070,1.48095462,0.32863592,0.00123881,0.70760114,0.00000000,0.64983891,0.03290712
-4.77538769,1.50177155,0.31535106,0.00122569,0.73496664,0.00000000,0.65691845,0.03354656
-4.76938469,1.52094680,0.30269729,0.00121298,0.76023225,0.00000000,0.66371177,0.03419893
-4.76338169,1.53806033,0.29075166,0.00120080,0.78301865,0.00000000,0.67006408,0.03485462
-4.75737869,1.55268642,0.27955593,0.00118925,0.80298486,0.00000000,0.67580423,0.03550256
-4.75137569,1.56441699,0.26912034,0.00117844,0.81984100,0.00000000,0.68075482,0.03613072
-4.74537269,1.57288431,0.25942824,0.00116846,0.83335947,0.00000000,0.68474265,0.03672666
-4.73936968,1.57778186,0.25044132,0.00115946,0.84338396,0.00000000,0.68760889,0.03727811
-4.73336668,1.57888220,0.24210509,0.00115159,0.84983597,0.00000000,0.68921851,0.03777348
-4.72736368,1.57605093,0.23435429,0.00114505,0.85271852,0.00000000,0.68946841,0.03820240
-4.72136068,1.56925617,0.22711807,0.00114007,0.85211671,0.00000000,0.68829389,0.03855608
-4.71535768,1.55857310,0.22032446,0.00113693,0.84819546,0.00000000,0.68567316,0.03882769
-4.70935468,1.54418349,0.21390427,0.00113593,0.84119423,0.00000000,0.68162979,0.03901261
-4.70335168,1.52637062,0.20779414,0.00113741,0.83141933,0.00000000,0.67623292,0.03910849
-4.69734867,1.50550983,0.20193872,0.00114173,0.81923401,0.00000000,0.66959552,0.03911536
-4.69134567,1.48205560,0.19629206,0.00114925,0.80504695,0.00000000,0.66187061,0.03903549
-4.68534267,1.45652590,0.19081823,0.00116032,0.78929971,0.00000000,0.65324600,0.03887328
-4.67933967,1.42948484,0.18549130,0.00117530,0.77245368,0.00000000,0.64393756,0.03863498
-4.67333667,1.40152446,0.18029481,0.00119451,0.75497713,0.00000000,0.63418170,0.03832841
-4.66733367,1.37324669,0.17522081,0.00121825,0.73733284,0.00000000,0.62422715,0.03796262
-4.66133067,1.34524632,0.17026871,0.00124680,0.71996681,0.00000000,0.61432666,0.03754754
-4.65532766,1.31809560,0.16544403,0.00128038,0.70329845,0.00000000,0.60472880,0.03709363
-4.64932466,1.29233104,0.16075712,0.00131918,0.68771230,0.00000000,0.59567029,0.03661152
-4.64332166,1.26844274,0.15622201,0.00136337,0.67355169,0.00000000,0.58736898,0.03611172
-4.63731866,1.24686646,0.15185546,0.00141307,0.66111416,0.00000000,0.58001787,0.03560430
-4.63131566,1.22797838,0.14767616,0.00146838,0.65064875,0.00000000,0.57378014,0.03509870
-4.62531266,1.21209229,0.14370419,0.00152938,0.64235486,0.00000000,0.56878537,0.03460356
-4.61930965,1.19945905,0.13996065,0.00159610,0.63638258,0.00000000,0.56512698,0.03412653
-4.61330665,1.19026792,0.13646748,0.00166859,0.63283425,0.00000000,0.56286080,0.03367423
-4.60730365,1.18464917,0.13324738,0.00174687,0.63176683,0.00000000,0.56200488,0.03325222
-4.60130065,1.18267767,0.13032378,0.00183091,0.63319506,0.00000000,0.56254025,0.03286494
-4.59529765,1.18437694,0.12772078,0.00192071,0.63709485,0.00000000,0.56441273,0.03251578
-4.58929465,1.18972318,0.12546302,0.00201620,0.64340684,0.00000000,0.56753547,0.03220713
-4.58329165,1.19864905,0.12357546,0.00211729,0.65203991,0.00000000,0.57179229,0.03194038
-4.57728864,1.21104681,0.12208290,0.00222386,0.66287438,0.00000000,0.57704148,0.03171604
-4.57128564,1.22677063,0.12100935,0.00233570,0.67576481,0.00000000,0.58312005,0.03153377
-4.56528264,1.24563807,0.12037719,0.00245256,0.69054237,0.00000000,0.58984817,0.03139246
-4.55927964,1.26743049,0.12020606,0.00257409,0.70701666,0.00000000,0.59703374,0.03129025
-4.55327664,1.29189267,0.12051160,0.00269982,0.72497704,0.00000000,0.60447686,0.03122458
-4.54727364,1.31873172,0.12130409,0.00282921,0.74419352,0.00000000,0.61197415,0.03119224
-4.54127064,1.34761540,0.12258693,0.00296155,0.76441727,0.00000000,0.61932268,0.03118932
-4.53526763,1.37817032,0.12435519,0.00309600,0.78538089,0.00000000,0.62632351,0.03121128
-4.52926463,1.40998020,0.12659415,0.00323160,0.80679867,0.00000000,0.63278472,0.03125289
-4.52326163,1.44258477,0.12927814,0.00336719,0.82836686,0.00000000,0.63852393,0.03130830
-4.51725863,1.47547946,0.13236951,0.00350150,0.84976437,0.00000000,0.64337017,0.03137098
-4.51125563,1.50811653,0.13581806,0.00363308,0.87065394,0.00000000,0.64716535,0.03143376
-4.50525263,1.53990794,0.13956083,0.00376037,0.89068405,0.00000000,0.64976520,0.03148890
-4.49924962,1.57023018,0.14352239,0.00388168,0.90949173,0.00000000,0.65103983,0.03152809
-4.49324662,1.59843148,0.14761574,0.00399521,0.92670650,0.00000000,0.65087410,0.03154260
-4.48724362,1.62384141,0.15174366,0.00409914,0.94195534,0.00000000,0.64916781,0.03152335
-4.48124062,1.64578289,0.15580068,0.00419160,0.95486895,0.00000000,0.64583592,0.03146113
-4.47523762,1.66358646,0.15967552,0.00427074,0.96508897,0.00000000,0.64080884,0.03134673
-4.46923462,1.67660644,0.16325402,0.00433480,0.97227628,0.00000000,0.63403295,0.03117122
-4.46323162,1.68423859,0.16642229,0.00438211,0.97611988,0.00000000,0.62547135,0.03092616
-4.45722861,1.68593841,0.16907022,0.00441122,0.97634622,0.00000000,0.61510482,0.03060390
-4.45122561,1.68123956,0.17109495,0.00442088,0.97272849,0.00000000,0.60293305,0.03019781
-4.44522261,1.66977134,0.17240430,0.00441011,0.96509535,0.00000000,0.58897593,0.02970259
-4.43921961,1.65127441,0.17291998,0.00437827,0.95333886,0.00000000,0.57327486,0.02911450
-4.43321661,1.62561393,0.17258038,0.00432506,0.93742083,0.00000000,0.55589390,0.02843154
-4.42721361,1.59278917,0.17134281,0.00425057,0.91737744,0.00000000,0.53692063,0.02765365
-4.42121061,1.55293910,0.16918515,0.00415527,0.89332161,0.00000000,0.51646644,0.02678280
-4.41520760,1.50634333,0.16610672,0.00404003,0.86544293,0.00000000,0.49466632,0.02582302
-4.40920460,1.45341822,0.16212838,0.00390610,0.83400497,0.00000000,0.47167779,0.02478035
-4.40320160,1.39470821,0.15729189,0.00375509,0.79933998,0.00000000,0.44767906,0.02366275
-4.39719860,1.33087245,0.15165846,0.00358889,0.76184123,0.00000000,0.42286639,0.02247992
-4.39119560,1.26266744,0.14530663,0.00340971,0.72195303,0.00000000,0.39745060,0.02124299
-4.38519260,1.19092619,0.13832959,0.00321991,0.68015906,0.00000000,0.37165291,0.01996430
-4.37918959,1.11653503,0.13083201,0.00302203,0.63696938,0.00000000,0.34570028,0.01865698
-4.37318659,1.04040884,0.12292658,0.00281866,0.59290668,0.00000000,0.31982029,0.01733464
-4.36718359,0.96346592,0.11473046,0.00261239,0.54849241,0.00000000,0.29423598,0.01601092
-4.36118059,0.88660362,0.10636162,0.00240577,0.50423336,0.00000000,0.26916072,0.01469917
-4.35517759,0.81067554,0.09793550,0.00220120,0.46060916,0.00000000,0.24479343,0.01341208
-4.34917459,0.73647137,0.08956184,0.00200089,0.41806134,0.00000000,0.22131425,0.01216135
-4.34317159,0.66469998,0.08134201,0.00180686,0.37698418,0.00000000,0.19888103,0.01095747
-4.33716858,0.59597627,0.07336676,0.00162083,0.33771767,0.00000000,0.17762654,0.00980944
-4.33116558,0.53081213,0.06571463,0.00144423,0.30054283,0.00000000,0.15765666,0.00872471
-4.32516258,0.46961145,0.05845081,0.00127823,0.26567921,0.00000000,0.13904952,0.00770905
-4.31915958,0.41266927,0.05162662,0.00112365,0.23328472,0.00000000,0.12185557,0.00676654
-4.31315658,0.36017448,0.04527955,0.00098105,0.20345744,0.00000000,0.10609851,0.00589961
-4.30715358,0.31221587,0.03943370,0.00085069,0.17623925,0.00000000,0.09177702,0.00510917
