energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.87993997,1.76448198,0.00523865,0.19992704,1.01572381,0.63610343,0.01458011,0.64343243,0.22721965,0.12634779
-5.87393697,1.78530279,0.00593647,0.19943762,1.02979374,0.64020738,0.01386223,0.65829654,0.24203426,0.12885262
-5.86793397,1.80828226,0.00672683,0.19894469,1.04571978,0.64436285,0.01311113,0.67523363,0.25848264,0.13170258
-5.86193097,1.83400545,0.00761259,0.19846904,1.06350758,0.64874135,0.01234116,0.69453164,0.27660439,0.13497170
-5.85592796,1.86307932,0.00859532,0.19804247,1.08319791,0.65354040,0.01156655,0.71645717,0.29642215,0.13872901
-5.84992496,1.89609558,0.00967508,0.19770465,1.10485066,0.65897168,0.01080105,0.74123922,0.31793600,0.14303485
-5.84392196,1.93359182,0.01085009,0.19749954,1.12852630,0.66524776,0.01005763,0.76905352,0.34111822,0.14793736
-5.83791896,1.97601320,0.01211657,0.19747132,1.15426614,0.67256830,0.00934820,0.80000822,0.36590874,0.15346908
-5.83191596,2.02367666,0.01346858,0.19766023,1.18207274,0.68110619,0.00868341,0.83413176,0.39221161,0.15964418
-5.82591296,2.07673982,0.01489792,0.19809860,1.21189190,0.69099472,0.00807246,0.87136365,0.41989275,0.16645621
-5.81990995,2.13517629,0.01639412,0.19880721,1.24359747,0.70231626,0.00752299,0.91154864,0.44877937,0.17387655
-5.81390695,2.19875900,0.01794461,0.19979231,1.27698024,0.71509316,0.00704100,0.95443479,0.47866108,0.18185382
-5.80790395,2.26705255,0.01953482,0.20104343,1.31174164,0.72928146,0.00663087,0.99967566,0.50929287,0.19031409
-5.80190095,2.33941522,0.02114857,0.20253217,1.34749287,0.74476764,0.00629534,1.04683654,0.54039986,0.19916203
-5.79589795,2.41501066,0.02276843,0.20421202,1.38375978,0.76136872,0.00603557,1.09540461,0.57168363,0.20828305
-5.78989495,2.49282889,0.02437621,0.20601922,1.41999320,0.77883562,0.00585122,1.14480253,0.60282998,0.21754615
-5.78389195,2.57171542,0.02595352,0.20787468,1.45558432,0.79685970,0.00574057,1.19440485,0.63351767,0.22680760
-5.77788894,2.65040723,0.02748237,0.20968684,1.48988428,0.81508215,0.00570061,1.24355653,0.66342765,0.23591521
-5.77188594,2.72757377,0.02894578,0.21135523,1.52222693,0.83310560,0.00572718,1.29159258,0.69225251,0.24471287
-5.76588294,2.80186076,0.03032840,0.21277472,1.55195343,0.85050757,0.00581510,1.33785790,0.71970538,0.25304546
-5.75987994,2.87193484,0.03161708,0.21384006,1.57843727,0.86685498,0.00595833,1.38172638,0.74552793,0.26076365
-5.75387694,2.93652665,0.03280134,0.21445052,1.60110844,0.88171901,0.00615006,1.42261837,0.76949711,0.26772847
-5.74787394,2.99447044,0.03387378,0.21451445,1.61947527,0.89468963,0.00638292,1.46001560,0.79143002,0.27381552
-5.74187094,3.04473841,0.03483033,0.21395344,1.63314289,0.90538919,0.00664909,1.49347318,0.81118693,0.27891851
-5.73586793,3.08646821,0.03567038,0.21270588,1.64182719,0.91348443,0.00694045,1.52262789,0.82867214,0.28295212
-5.72986493,3.11898279,0.03639675,0.21072980,1.64536389,0.91869648,0.00724873,1.54720285,0.84383275,0.28585394
-5.72386193,3.14180204,0.03701548,0.20800477,1.64371203,0.92080851,0.00756565,1.56700846,0.85665547,0.28758562
-5.71785893,3.15464605,0.03753546,0.20453289,1.63695220,0.91967084,0.00788310,1.58193980,0.86716174,0.28813296
-5.71185593,3.15743070,0.03796801,0.20033877,1.62527957,0.91520342,0.00819325,1.59197099,0.87540148,0.28750529
-5.70585293,3.15025622,0.03832619,0.19546852,1.60899251,0.90739584,0.00848871,1.59714715,0.88144607,0.28573390
-5.69984992,3.13339007,0.03862416,0.18998791,1.58847747,0.89630498,0.00876267,1.59757455,0.88538082,0.28286993
-5.69384692,3.10724553,0.03887640,0.18397975,1.56419130,0.88205069,0.00900902,1.59340985,0.88729767,0.27898165
-5.68784392,3.07235760,0.03909696,0.17754069,1.53664202,0.86480980,0.00922247,1.58484913,0.88728850,0.27415141
-5.68184092,3.02935786,0.03929867,0.17077765,1.50636930,0.84480894,0.00939862,1.57211749,0.88543945,0.26847235
-5.67583792,2.97894977,0.03949252,0.16380396,1.47392557,0.82231664,0.00953408,1.55545986,0.88182670,0.26204518
-5.66983492,2.92188569,0.03968697,0.15673557,1.43985903,0.79763499,0.00962651,1.53513349,0.87651385,0.25497502
-5.66383192,2.85894693,0.03988755,0.14968741,1.40469904,0.77109151,0.00967463,1.51140250,0.86955108,0.24736850
-5.65782891,2.79092737,0.04009651,0.14277010,1.36894482,0.74303130,0.00967828,1.48453459,0.86097605,0.23933129
-5.65182591,2.71862125,0.04031265,0.13608711,1.33305753,0.71380991,0.00963834,1.45479999,0.85081643,0.23096605
-5.64582291,2.64281521,0.04053132,0.12973256,1.29745597,0.68378714,0.00955675,1.42247227,0.83909379,0.22237090
-5.63981991,2.56428431,0.04074464,0.12378957,1.26251570,0.65332177,0.00943643,1.38783094,0.82582858,0.21363838
-5.63381691,2.48379166,0.04094183,0.11832939,1.22857128,0.62276735,0.00928116,1.35116515,0.81104578,0.20485491
-5.62781391,2.40209084,0.04110968,0.11341102,1.19592092,0.59246901,0.00909557,1.31277808,0.79478078,0.19610072
-5.62181091,2.31993025,0.04123320,0.10908147,1.16483288,0.56276113,0.00888496,1.27299153,0.77708507,0.18745010
-5.61580790,2.23805850,0.04129631,0.10537656,1.13555296,0.53396583,0.00865520,1.23214995,0.75803144,0.17897201
-5.60980490,2.15722981,0.04128260,0.10232194,1.10831197,0.50639207,0.00841265,1.19062370,0.73771816,0.17073090
-5.60380190,2.07820854,0.04117614,0.09993449,1.08333262,0.48033511,0.00816397,1.14881085,0.71627197,0.16278755
-5.59779890,2.00177193,0.04096224,0.09822371,1.06083497,0.45607630,0.00791608,1.10713737,0.69384966,0.15520005
-5.59179590,1.92871055,0.04062819,0.09719314,1.04103980,0.43388281,0.00767597,1.06605546,0.67063812,0.14802465
-5.58579290,1.85982596,0.04016388,0.09684163,1.02416957,0.41400734,0.00745060,1.02603985,0.64685280,0.14131649
-5.57978989,1.79592517,0.03956234,0.09716430,1.01044662,0.39668758,0.00724680,0.98758226,0.62273473,0.13513015
-5.57378689,1.73781217,0.03882017,0.09815325,1.00008854,0.38214535,0.00707118,0.95118413,0.59854615,0.12952000
-5.56778389,1.68627645,0.03793774,0.09979783,0.99330106,0.37058532,0.00692995,0.91734775,0.57456505,0.12454017
-5.56178089,1.64207905,0.03691935,0.10208461,0.99026856,0.36219347,0.00682888,0.88656639,0.55107881,0.12024445
-5.55577789,1.60593666,0.03577310,0.10499694,0.99114306,0.35713505,0.00677317,0.85931358,0.52837732,0.11668575
-5.54977489,1.57850447,0.03451071,0.10851421,0.99603217,0.35555235,0.00676734,0.83603210,0.50674582,0.11391545
-5.54377189,1.56035855,0.03314719,0.11261096,1.00498697,0.35756217,0.00681512,0.81712323,0.48645780,0.11198248
-5.53776888,1.55197860,0.03170031,0.11725584,1.01799068,0.36325327,0.00691936,0.80293643,0.46776825,0.11093222
-5.53176588,1.55373189,0.03019011,0.12241053,1.03494900,0.37268378,0.00708193,0.79376020,0.45090763,0.11080534
-5.52576288,1.56585933,0.02863818,0.12802889,1.05568300,0.38587874,0.00730361,0.78981418,0.43607657,0.11163655
-5.51975988,1.58846408,0.02706705,0.13405632,1.07992531,0.40282796,0.00758404,0.79124300,0.42344167,0.11345329
-5.51375688,1.62150365,0.02549945,0.14042944,1.10732010,0.42348423,0.00792163,0.79811200,0.41313246,0.11627447
-5.50775388,1.66478572,0.02395767,0.14707628,1.13742737,0.44776202,0.00831351,0.81040495,0.40523953,0.12010938
-5.50175088,1.71796794,0.02246290,0.15391695,1.16973158,0.47553680,0.00875554,0.82802393,0.39981397,0.12495658
-5.49574787,1.78056195,0.02103466,0.16086486,1.20365455,0.50664494,0.00924230,0.85079115,0.39686787,0.13080308
-5.48974487,1.85194146,0.01969032,0.16782844,1.23857225,0.54088436,0.00976713,0.87845287,0.39637608,0.13762370
-5.48374187,1.93135408,0.01844466,0.17471343,1.27383480,0.57801588,0.01032222,0.91068493,0.39827881,0.14538064
-5.47773887,2.01793661,0.01730957,0.18142547,1.30878900,0.61776530,0.01089875,0.94709999,0.40248511,0.15402337
-5.47173587,2.11073319,0.01629386,0.18787316,1.34280219,0.65982620,0.01148702,0.98725594,0.40887697,0.16348876
-5.46573287,2.20871571,0.01540315,0.19397115,1.37528645,0.70386342,0.01207668,1.03066538,0.41731393,0.17370155
-5.45972986,2.31080590,0.01463985,0.19964339,1.40572186,0.74951733,0.01265694,1.07680569,0.42763789,0.18457514
-5.45372686,2.41589817,0.01400324,0.20482624,1.43367781,0.79640856,0.01321685,1.12512961,0.43967808,0.19601267
-5.44772386,2.52288290,0.01348966,0.20947133,1.45883106,0.84414347,0.01374559,1.17507583,0.45325590,0.20790845
-5.44172086,2.63066914,0.01309271,0.21354799,1.48097983,0.89232011,0.01423274,1.22607951,0.46818966,0.22014963
-5.43571786,2.73820642,0.01280358,0.21704520,1.50005297,0.94053466,0.01466858,1.27758229,0.48429881,0.23261823
-5.42971486,2.84450510,0.01261136,0.21997293,1.51611388,0.98838828,0.01504443,1.32904187,0.50140792,0.24519334
-5.42371186,2.94865470,0.01250344,0.22236270,1.52935881,1.03549432,0.01535283,1.37994075,0.51934998,0.25775356
-5.41770885,3.04984003,0.01246592,0.22426750,1.54010954,1.08148561,0.01558787,1.42979410,0.53796919,0.27017961
-5.41170585,3.14735474,0.01248401,0.22576091,1.54880082,1.12602195,0.01574530,1.47815667,0.55712311,0.28235694
-5.40570285,3.24061206,0.01254248,0.22693546,1.55596300,1.16879737,0.01582273,1.52462854,0.57668411,0.29417841
-5.39969985,3.32915256,0.01262605,0.22790038,1.56220055,1.20954711,0.01581972,1.56885977,0.59654016,0.30554687
-5.39369685,3.41264880,0.01271984,0.22877868,1.56816748,1.24805401,0.01573778,1.61055376,0.61659494,0.31637754
-5.38769385,3.49090674,0.01280970,0.22970379,1.57454057,1.28415415,0.01558035,1.64946935,0.63676721,0.32660017
-5.38169085,3.56386387,0.01288262,0.23081578,1.58199151,1.31774135,0.01535274,1.68542158,0.65698959,0.33616074
-5.37568784,3.63158406,0.01292697,0.23225730,1.59115916,1.34877035,0.01506190,1.71828112,0.67720664,0.34502285
-5.36968484,3.69424904,0.01293282,0.23416948,1.60262288,1.37725842,0.01471631,1.74797234,0.69737245,0.35316844
-5.36368184,3.75214685,0.01289211,0.23668773,1.61687810,1.40328515,0.01432566,1.77447015,0.71744771,0.36059801
-5.35767884,3.80565721,0.01279879,0.23993782,1.63431505,1.42699030,0.01390058,1.79779566,0.73739649,0.36733027
-5.35167584,3.85523438,0.01264894,0.24403207,1.65520136,1.44856961,0.01345236,1.81801074,0.75718270,0.37340101
-5.34567284,3.90138765,0.01244074,0.24906610,1.67966934,1.46826851,0.01299254,1.83521183,0.77676667,0.37886154
-5.33966983,3.94466021,0.01217446,0.25511591,1.70770843,1.48637393,0.01253266,1.84952306,0.79610174,0.38377644
-5.33366683,3.98560704,0.01185231,0.26223560,1.73916302,1.50320429,0.01208387,1.86108914,0.81513130,0.38822087
-5.32766383,4.02477240,0.01147831,0.27045571,1.77373588,1.51909802,0.01165663,1.87006820,0.83378635,0.39227749
-5.32166083,4.06266789,0.01105806,0.27978215,1.81099706,1.53440096,0.01126040,1.87662492,0.85198383,0.39603306
-5.31565783,4.09975188,0.01059849,0.29019587,1.85039800,1.54945308,0.01090342,1.88092440,0.86962593,0.39957497
-5.30965483,4.13641104,0.01010758,0.30165318,1.89129035,1.56457507,0.01059248,1.88312684,0.88660035,0.40298767
-5.30365183,4.17294490,0.00959404,0.31408670,1.93294879,1.58005528,0.01033269,1.88338344,0.90278187,0.40634931
-5.29764882,4.20955392,0.00906707,0.32740691,1.97459700,1.59613762,0.01012748,1.88183360,0.91803487,0.40972861
-5.29164582,4.24633166,0.00853599,0.34150422,2.01543586,1.61301094,0.00997841,1.87860357,0.93221716,0.41318214
-5.28564282,4.28326147,0.00801001,0.35625155,2.05467256,1.63080028,0.00988525,1.87380641,0.94518464,0.41675208
-5.27963982,4.32021761,0.00749796,0.37150717,2.09154969,1.64956055,0.00984599,1.86754330,0.95679683,0.42046461
-5.27363682,4.35697098,0.00700811,0.38711795,2.12537280,1.66927283,0.00985696,1.85990598,0.96692289,0.42432885
-5.26763382,4.39319895,0.00654794,0.40292264,2.15553557,1.68984353,0.00991296,1.85097993,0.97544792,0.42833658
-5.26163082,4.42849895,0.00612409,0.41875540,2.18154126,1.71110652,0.01000747,1.84084820,0.98227914,0.43246254
-5.25562781,4.46240520,0.00574219,0.43444916,2.20301971,1.73282815,0.01013290,1.82959533,0.98735166,0.43666538
-5.24962481,4.49440773,0.00540689,0.44983899,2.21973894,1.75471496,0.01028084,1.81731114,0.99063348,0.44088931
-5.24362181,4.52397293,0.00512182,0.46476530,2.23161121,1.77642388,0.01044235,1.80409402,0.99212948,0.44506611
-5.23761881,4.55056469,0.00488963,0.47907676,2.23869296,1.79757444,0.01060826,1.79005347,0.99188403,0.44911771
-5.23161581,4.57366536,0.00471207,0.49263300,2.24117897,1.81776252,0.01076949,1.77531159,0.98998222,0.45295903
-5.22561281,4.59279549,0.00459005,0.50530696,2.23939099,1.83657516,0.01091730,1.76000344,0.98654934,0.45650106
-5.21960980,4.60753188,0.00452374,0.51698687,2.23376145,1.85360569,0.01104362,1.74427624,0.98174884,0.45965403
-5.21360680,4.61752290,0.00451267,0.52757789,2.22481307,1.86846868,0.01114122,1.72828732,0.97577859,0.46233059
-5.20760380,4.62250081,0.00455584,0.53700329,2.21313542,1.88081409,0.01120397,1.71220097,0.96886565,0.46444880
-5.20160080,4.62229054,0.00465178,0.54520521,2.19935943,1.89033989,0.01122697,1.69618439,0.96125977,0.46593493
-5.19559780,4.61681457,0.00479864,0.55214504,2.18413113,1.89680277,0.01120666,1.68040284,0.95322568,0.46672589
-5.18959480,4.60609386,0.00499425,0.55780325,2.16808562,1.90002648,0.01114087,1.66501434,0.94503470,0.46677121
-5.18359180,4.59024476,0.00523613,0.56217885,2.15182248,1.89990734,0.01102881,1.65016403,0.93695571,0.46603454
-5.17758879,4.56947202,0.00552154,0.56528837,2.13588347,1.89641672,0.01087105,1.63597864,0.92924607,0.46449464
-5.17158579,4.54405824,0.00584742,0.56716444,2.12073331,1.88960051,0.01066940,1.62256108,0.92214262,0.46214566
-5.16558279,4.51435020,0.00621042,0.56785398,2.10674430,1.87957544,0.01042679,1.60998561,0.91585323,0.45899702
-5.15957979,4.48074255,0.00660683,0.56741601,2.09418493,1.86652255,0.01014706,1.59829364,0.91054914,0.45507254
-5.15357679,4.44365969,0.00703254,0.56591929,2.08321308,1.85067815,0.00983485,1.58749043,0.90635850,0.45040921
-5.14757379,4.40353669,0.00748298,0.56343978,2.07387353,1.83232263,0.00949531,1.57754280,0.90336129,0.44505538
-5.14157079,4.36079998,0.00795313,0.56005795,2.06609988,1.81176778,0.00913396,1.56837805,0.90158585,0.43906874
-5.13556778,4.31584913,0.00843743,0.55585631,2.05972063,1.78934329,0.00875648,1.55988414,0.90100740,0.43251387
-5.12956478,4.26904042,0.00892982,0.55091703,2.05446902,1.76538304,0.00836850,1.55191132,0.90154837,0.42545986
-5.12356178,4.22067342,0.00942373,0.54531996,2.04999619,1.74021205,0.00797547,1.54427513,0.90308096,0.41797779
-5.11755878,4.17098124,0.00991216,0.53914108,2.04588725,1.71413463,0.00758254,1.53676095,0.90543172,0.41013837
-5.11155578,4.12012550,0.01038772,0.53245154,2.04167963,1.68742458,0.00719443,1.52912995,0.90838808,0.40200992
-5.10555278,4.06819616,0.01084280,0.52531728,2.03688308,1.66031778,0.00681540,1.52112645,0.91170680,0.39365659
-5.09954977,4.01521686,0.01126967,0.51779942,2.03100086,1.63300773,0.00644919,1.51248655,0.91512399,0.38513707
-5.09354677,3.96115541,0.01166069,0.50995523,2.02355117,1.60564412,0.00609901,1.50294768,0.91836636,0.37650381
-5.08754377,3.90593927,0.01200849,0.50183983,2.01408850,1.57833468,0.00576762,1.49225901,0.92116331,0.36780275
-5.08154077,3.84947523,0.01230619,0.49350835,2.00222384,1.55114991,0.00545730,1.48019216,0.92325940,0.35907352
-5.07553777,3.79167228,0.01254763,0.48501856,1.98764340,1.52413066,0.00516995,1.46655185,0.92442658,0.35035011
-5.06953477,3.73246641,0.01272756,0.47643368,1.97012487,1.49729775,0.00490717,1.45118606,0.92447565,0.34166201
-5.06353177,3.67184588,0.01284186,0.46782526,1.94955081,1.47066323,0.00467031,1.43399504,0.92326639,0.33303547
-5.05752876,3.60987524,0.01288765,0.45927593,1.92591843,1.44424236,0.00446051,1.41493890,0.92071577,0.32449506
-5.05152576,3.54671667,0.01286351,0.45088172,1.89934543,1.41806566,0.00427880,1.39404300,0.91680377,0.31606516
-5.04552276,3.48264690,0.01276946,0.44275377,1.87007140,1.39219002,0.00412613,1.37140097,0.91157637,0.30777140
-5.03951976,3.41806853,0.01260707,0.43501942,1.83845474,1.36670830,0.00400336,1.34717487,0.90514558,0.29964182
-5.03351676,3.35351454,0.01237937,0.42782229,1.80496488,1.34175656,0.00391131,1.32159240,0.89768612,0.29170765
-5.02751376,3.28964537,0.01209082,0.42132147,1.77017017,1.31751858,0.00385070,1.29494101,0.88942900,0.28400374
-5.02151076,3.22723830,0.01174711,0.41568970,1.73472166,1.29422704,0.00382213,1.26755904,0.88065205,0.27656841
-5.01550775,3.16716925,0.01135505,0.41111057,1.69933333,1.27216147,0.00382602,1.23982425,0.87166789,0.26944282
-5.00950475,3.11038767,0.01092227,0.40777487,1.66475956,1.25164277,0.00386254,1.21214002,0.86280962,0.26266985
-5.00350175,3.05788550,0.01045705,0.40587612,1.63177071,1.23302467,0.00393154,1.18491991,0.85441515,0.25629253
-4.99749875,3.01066181,0.00996796,0.40560562,1.60112761,1.21668248,0.00403243,1.15857122,0.84681068,0.25035214
-4.99149575,2.96968456,0.00946364,0.40714696,1.57355621,1.20299977,0.00416416,1.13347830,0.84029431,0.24488610
-4.98549275,2.93585161,0.00895254,0.41067055,1.54972330,1.19235356,0.00432508,1.10998648,0.83512037,0.23992567
-4.97948974,2.90995282,0.00844263,0.41632804,1.53021419,1.18509896,0.00451295,1.08838734,0.83148562,0.23549386
-4.97348674,2.89263516,0.00794121,0.42424709,1.51551339,1.18155388,0.00472485,1.06890610,0.82951772,0.23160340
-4.96748374,2.88437269,0.00745472,0.43452657,1.50598889,1.18198475,0.00495719,1.05169179,0.82926676,0.22825511
-4.96148074,2.88544270,0.00698860,0.44723236,1.50188057,1.18659379,0.00520574,1.03681067,0.83070030,0.22543679
-4.95547774,2.89590933,0.00654722,0.46239388,1.50329310,1.19550859,0.00546567,1.02424324,0.83370225,0.22312255
-4.94947474,2.91561537,0.00613381,0.48000145,1.51019342,1.20877434,0.00573162,1.01388506,0.83807558,0.22127288
-4.94347174,2.94418233,0.00575052,0.50000445,1.52241270,1.22634910,0.00599782,1.00555122,0.84354892,0.21983527
-4.93746873,2.98101890,0.00539839,0.52231035,1.53965234,1.24810213,0.00625825,0.99898440,0.84978664,0.21874552
-4.93146573,3.02533701,0.00507753,0.54678459,1.56149372,1.27381544,0.00650676,0.99386588,0.85640192,0.21792961
-4.92546273,3.07617453,0.00478719,0.57325119,1.58741089,1.30318813,0.00673729,0.98982914,0.86297225,0.21730605
-4.91945973,3.13242349,0.00452588,0.60149406,1.61678564,1.33584338,0.00694403,0.98647524,0.86905661,0.21678867
-4.91345673,3.19286219,0.00429160,0.63125902,1.64892408,1.37133766,0.00712158,0.98338927,0.87421326,0.21628954
-4.90745373,3.25618970,0.00408192,0.66225633,1.68307405,1.40917153,0.00726520,0.98015693,0.87801767,0.21572210
-4.90145073,3.32106116,0.00389420,0.69416383,1.71844275,1.44880173,0.00737089,0.97638071,0.88007927,0.21500417
-4.89544772,3.38612233,0.00372570,0.72663054,1.75421391,1.48965379,0.00743557,0.97169457,0.88005661,0.21406073
-4.88944472,3.45004208,0.00357372,0.75928083,1.78956403,1.53113486,0.00745718,0.96577678,0.87767000,0.21282641
-4.88344172,3.51154166,0.00343570,0.79171901,1.82367753,1.57264623,0.00743474,0.95836018,0.87271121,0.21124746
-4.87743872,3.56941999,0.00330935,0.82353452,1.85576034,1.61359512,0.00736836,0.94923961,0.86504978,0.20928327
-4.87143572,3.62257431,0.00319266,0.85430756,1.88505216,1.65340557,0.00725926,0.93827621,0.85463581,0.20690716
-4.86543272,3.67001608,0.00308395,0.88361529,1.91083716,1.69152801,0.00710970,0.92539864,0.84149916,0.20410669
-4.85942971,3.71088192,0.00298190,0.91103850,1.93245350,1.72744757,0.00692287,0.91060123,0.82574538,0.20088328
-4.85342671,3.74444018,0.00288554,0.93616869,1.94930157,1.76069091,0.00670279,0.89393949,0.80754854,0.19725130
-4.84742371,3.77009319,0.00279420,0.95861547,1.96085132,1.79083165,0.00645416,0.87552318,0.78714161,0.19323670
-4.84142071,3.78737605,0.00270749,0.97801421,1.96664871,1.81749426,0.00618218,0.85550771,0.76480489,0.18887520
-4.83541771,3.79595247,0.00262525,0.99403362,1.96632144,1.84035673,0.00589234,0.83408411,0.74085316,0.18421025
-4.82941471,3.79560828,0.00254748,1.00638309,1.95958399,1.85915178,0.00559028,0.81146847,0.71562233,0.17929081
-4.82341171,3.78624342,0.00247429,1.01481963,1.94624184,1.87366705,0.00528159,0.78789121,0.68945611,0.17416903
-4.81740870,3.76786273,0.00240585,1.01915395,1.92619491,1.88374410,0.00497163,0.76358685,0.66269343,0.16889812
-4.81140570,3.74056636,0.00234232,1.01925563,1.89943991,1.88927657,0.00466538,0.73878472,0.63565710,0.16353024
-4.80540270,3.70453998,0.00228381,1.01505691,1.86607144,1.89020750,0.00436732,0.71370107,0.60864419,0.15811477
-4.79939970,3.66004528,0.00223034,1.00655508,1.82628161,1.88652609,0.00408131,0.68853270,0.58191840,0.15269684
-4.79339670,3.60741102,0.00218181,0.99381317,1.78035796,1.87826410,0.00381056,0.66345256,0.55570463,0.14731621
-4.78739370,3.54702488,0.00213800,0.97695891,1.72867957,1.86549200,0.00355754,0.63860722,0.53018581,0.14200665
-4.78139070,3.47932616,0.00209854,0.95618199,1.67171115,1.84831521,0.00332399,0.61411617,0.50550196,0.13679557
-4.77538769,3.40479967,0.00206291,0.93172960,1.60999523,1.82687061,0.00311092,0.59007300,0.48175130,0.13170416
-4.76938469,3.32397068,0.00203047,0.90390047,1.54414250,1.80132354,0.00291869,0.56654806,0.45899319,0.12674783
-4.76338169,3.23740116,0.00200048,0.87303758,1.47482051,1.77186551,0.00274702,0.54359249,0.43725254,0.12193695
-4.75737869,3.14568721,0.00197211,0.83951985,1.40274105,1.73871273,0.00259510,0.52124319,0.41652544,0.11727788
-4.75137569,3.04945764,0.00194447,0.80375321,1.32864657,1.70210552,0.00246167,0.49952851,0.39678551,0.11277414
-4.74537269,2.94937359,0.00191667,0.76616118,1.25329617,1.66230871,0.00234511,0.47847416,0.37799075,0.10842769
-4.73936968,2.84612900,0.00188782,0.72717560,1.17745147,1.61961278,0.00224357,0.45810912,0.36009032,0.10424034
-4.73336668,2.74045158,0.00185710,0.68722757,1.10186307,1.57433570,0.00215503,0.43847117,0.34303116,0.10021495
-4.72736368,2.63310394,0.00182374,0.64673910,1.02725778,1.52682501,0.00207742,0.41961168,0.32676395,0.09635677
-4.72136068,2.52488437,0.00178714,0.60611557,0.95432716,1.47746008,0.00200871,0.40159956,0.31124825,0.09267435
-4.71535768,2.41662688,0.00174677,0.56573931,0.88371773,1.42665373,0.00194697,0.38452397,0.29645672,0.08918046
-4.70935468,2.30919977,0.00170232,0.52596429,0.81602274,1.37485314,0.00189045,0.36849574,0.28237810,0.08589264
-4.70335168,2.20350237,0.00165359,0.48711208,0.75177603,1.32253933,0.00183763,0.35364749,0.26901900,0.08283343
-4.69734867,2.10045941,0.00160059,0.44946901,0.69144756,1.27022498,0.00178723,0.34013216,0.25640451,0.08003036
-4.69134567,2.00101264,0.00154348,0.41328450,0.63544087,1.21845021,0.00173827,0.32812026,0.24457755,0.07751556
-4.68534267,1.90610948,0.00148260,0.37877038,0.58409198,1.16777598,0.00169004,0.31779577,0.23359709,0.07532511
-4.67933967,1.81668863,0.00141840,0.34610119,0.53766975,1.11877527,0.00164213,0.30935080,0.22353544,0.07349801
-4.67333667,1.73366287,0.00135149,0.31541521,0.49637733,1.07202197,0.00159437,0.30297936,0.21447461,0.07207497
-4.66733367,1.65789931,0.00128256,0.28681600,0.46035443,1.02807765,0.00154682,0.29887029,0.20650211,0.07109694
-4.66133067,1.59019772,0.00121238,0.26037452,0.42968015,0.98747688,0.00149976,0.29719981,0.19970618,0.07060349
-4.65532766,1.53126785,0.00114174,0.23613141,0.40437617,0.95071142,0.00145360,0.29812379,0.19417094,0.07063113
-4.64932466,1.48170648,0.00107148,0.21409950,0.38441017,0.91821409,0.00140883,0.30177025,0.18997140,0.07121158
-4.64332166,1.44197551,0.00100238,0.19426640,0.36969921,0.89034306,0.00136603,0.30823233,0.18716876,0.07237007
