energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
1.54577289,2.45582830,0.79141432,0.00000000,0.01268415,0.06428017,1.31404478,2.14986236
1.55177589,2.45351704,0.77776786,0.00000000,0.01169439,0.06138606,1.27435349,2.16297794
1.55777889,2.44714347,0.76275596,0.00000000,0.01070864,0.05847628,1.23250206,2.17239197
1.56378189,2.43673601,0.74662118,0.00000000,0.00973912,0.05558222,1.18913876,2.17786538
1.56978489,2.42231056,0.72958872,0.00000000,0.00879683,0.05273223,1.14486573,2.17915926
1.57578789,2.40387450,0.71186146,0.00000000,0.00789132,0.04995120,1.10022544,2.17604413
1.58179090,2.38143337,0.69361672,0.00000000,0.00703059,0.04726030,1.05569099,2.16831074
1.58779390,2.35499967,0.67500467,0.00000000,0.00622104,0.04467703,1.01166042,2.15578191
1.59379690,2.32460320,0.65614860,0.00000000,0.00546743,0.04221532,0.96845507,2.13832460
1.59979990,2.29030208,0.63714660,0.00000000,0.00477301,0.03988594,0.92632162,2.11586151
1.60580290,2.25219376,0.61807474,0.00000000,0.00413958,0.03769694,0.88543765,2.08838172
1.61180590,2.21042555,0.59899145,0.00000000,0.00356766,0.03565429,0.84592007,2.05594966
1.61780890,2.16520384,0.57994285,0.00000000,0.00305665,0.03376256,0.80783591,2.01871205
1.62381191,2.11680170,0.56096879,0.00000000,0.00260507,0.03202572,0.77121489,1.97690257
1.62981491,2.06556449,0.54210929,0.00000000,0.00221073,0.03044793,0.73606307,1.93084395
1.63581791,2.01191324,0.52341122,0.00000000,0.00187092,0.02903437,0.70237693,1.88094767
1.64182091,1.95634579,0.50493481,0.00000000,0.00158268,0.02779207,0.67015728,1.82771111
1.64782391,1.89943560,0.48675998,0.00000000,0.00134291,0.02673065,0.63942251,1.77171256
1.65382691,1.84182860,0.46899195,0.00000000,0.00114859,0.02586310,0.61022060,1.71360433
1.65982991,1.78423803,0.45176629,0.00000000,0.00099691,0.02520636,0.58263954,1.65410420
1.66583292,1.72743778,0.43525295,0.00000000,0.00088539,0.02478185,0.55681577,1.59398576
1.67183592,1.67225441,0.41965928,0.00000000,0.00081197,0.02461588,0.53294045,1.53406785
1.67783892,1.61955812,0.40523184,0.00000000,0.00077512,0.02473986,0.51126331,1.47520353
1.68384192,1.57025294,0.39225687,0.00000000,0.00077382,0.02519035,0.49209396,1.41826886
1.68984492,1.52526638,0.38105932,0.00000000,0.00080764,0.02600889,0.47580064,1.36415165
1.69584792,1.48553847,0.37200041,0.00000000,0.00087670,0.02724158,0.46280628,1.31374032
1.70185093,1.45201042,0.36547353,0.00000000,0.00098163,0.02893844,0.45358199,1.26791300
1.70785393,1.42561262,0.36189851,0.00000000,0.00112354,0.03115247,0.44863794,1.22752666
1.71385693,1.40725202,0.36171415,0.00000000,0.00130393,0.03393844,0.44851183,1.19340634
1.71985993,1.39779854,0.36536907,0.00000000,0.00152458,0.03735134,0.45375492,1.16633411
1.72586293,1.39807043,0.37331092,0.00000000,0.00178745,0.04144465,0.46491599,1.14703783
1.73186593,1.40881827,0.38597395,0.00000000,0.00209454,0.04626831,0.48252331,1.13617925
1.73786893,1.43070754,0.40376517,0.00000000,0.00244771,0.05186638,0.50706511,1.13434160
1.74387194,1.46429977,0.42704938,0.00000000,0.00284855,0.05827470,0.53896875,1.14201638
1.74987494,1.51003231,0.45613323,0.00000000,0.00329820,0.06551834,0.57857930,1.15958950
1.75587794,1.56819707,0.49124885,0.00000000,0.00379719,0.07360905,0.62613799,1.18732700
1.76188094,1.63891871,0.53253757,0.00000000,0.00434525,0.08254282,0.68176125,1.22536057
1.76788394,1.72213312,0.58003419,0.00000000,0.00494117,0.09229765,0.74542125,1.27367334
1.77388694,1.81756686,0.63365258,0.00000000,0.00558268,0.10283162,0.81692860,1.33208671
1.77988994,1.92471901,0.69317331,0.00000000,0.00626630,0.11408146,0.89591829,1.40024866
1.78589295,2.04284630,0.75823404,0.00000000,0.00698731,0.12596157,0.98183977,1.47762466
1.79189595,2.17095318,0.82832336,0.00000000,0.00773968,0.13836388,1.07395186,1.56349175
1.79789895,2.30778774,0.90277888,0.00000000,0.00851609,0.15115836,1.17132358,1.65693683
1.80390195,2.45184499,0.98079005,0.00000000,0.00930801,0.16419438,1.27284118,1.75685981
1.80990495,2.60137823,1.06140618,0.00000000,0.01010579,0.17730301,1.37722216,1.86198224
1.81590795,2.75441932,1.14354993,0.00000000,0.01089885,0.19030010,1.48303604,1.97086189
1.82191096,2.90880818,1.22603627,0.00000000,0.01167586,0.20299019,1.58873221,2.08191348
1.82791396,3.06223119,1.30759670,0.00000000,0.01242507,0.21517120,1.69267395,2.19343539
1.83391696,3.21226827,1.38690826,0.00000000,0.01313459,0.22663967,1.79317818,2.30364208
1.83991996,3.35644713,1.46262653,0.00000000,0.01379268,0.23719641,1.88855965,2.41070143
1.84592296,3.49230348,1.53342159,0.00000000,0.01438821,0.24665243,1.97717817,2.51277597
1.85192596,3.61744506,1.59801583,0.00000000,0.01491091,0.25483481,2.05748730,2.60806694
1.85792896,3.72961719,1.65522207,0.00000000,0.01535181,0.26159237,2.12808253,2.69485942
1.86393197,3.82676747,1.70398066,0.00000000,0.01570350,0.26680084,2.18774720,2.77156720
1.86993497,3.90710674,1.74339382,0.00000000,0.01596047,0.27036734,2.23549399,2.83677555
1.87593797,3.96916404,1.77275601,0.00000000,0.01611931,0.27223391,2.27060041,2.88928017
1.88194097,4.01183285,1.79157868,0.00000000,0.01617888,0.27238003,2.29263645,2.92812099
1.88794397,4.03440675,1.79960853,0.00000000,0.01614044,0.27082384,2.30148319,2.95260912
1.89394697,4.03660266,1.79683814,0.00000000,0.01600761,0.26762221,2.29734122,2.96234610
1.89994997,4.01857064,1.78350857,0.00000000,0.01578635,0.26286941,2.28072849,2.95723435
1.90595298,3.98088970,1.76010363,0.00000000,0.01548479,0.25669459,2.25246736,2.93747864
1.91195598,3.92454953,1.72733588,0.00000000,0.01511303,0.24925805,2.21366117,2.90357828
1.91795898,3.85091908,1.68612504,0.00000000,0.01468280,0.24074657,2.16566118,2.85631036
1.92396198,3.76170299,1.63756940,0.00000000,0.01420715,0.23136787,2.11002506,2.79670484
1.92996498,3.65888791,1.58291155,0.00000000,0.01370001,0.22134442,2.04846838,2.72601228
1.93596798,3.54468065,1.52349962,0.00000000,0.01317581,0.21090692,1.98281106,2.64566569
1.94197099,3.42144085,1.46074562,0.00000000,0.01264899,0.20028762,1.91492056,2.55723787
1.94797399,3.29161069,1.39608246,0.00000000,0.01213354,0.18971372,1.84665413,2.46239595
1.95397699,3.15764441,1.33092133,0.00000000,0.01164264,0.17940114,1.77980203,2.36285479
1.95997999,3.02194030,1.26661091,0.00000000,0.01118820,0.16954877,1.71603382,2.26033107
1.96598299,2.88677752,1.20439993,0.00000000,0.01078053,0.16033345,1.65684955,2.15649953
1.97198599,2.75425997,1.14540440,0.00000000,0.01042803,0.15190579,1.60353756,2.05295305
1.97798899,2.62626892,1.09058045,0.00000000,0.01013700,0.14438689,1.55714012,1.95116760
1.98399200,2.50442581,1.04070368,0.00000000,0.00991147,0.13786618,1.51842811,1.85247334
1.98999500,2.39006600,0.99635550,0.00000000,0.00975310,0.13240016,1.48788530,1.75803239
1.99599800,2.28422404,0.95791675,0.00000000,0.00966125,0.12801228,1.46570273,1.66882379
2.00200100,2.18763012,0.92556845,0.00000000,0.00963302,0.12469376,1.45178308,1.58563585
2.00800400,2.10071751,0.89929947,0.00000000,0.00966344,0.12240536,1.44575472,1.50906554
2.01400700,2.02363982,0.87892051,0.00000000,0.00974573,0.12107998,1.44699473,1.43952449
2.02001001,1.95629693,0.86408365,0.00000000,0.00987158,0.12062597,1.45465991,1.37725105
2.02601301,1.89836800,0.85430635,0.00000000,0.01003150,0.12093104,1.46772454,1.32232717
2.03201601,1.84934990,0.84899910,0.00000000,0.01021528,0.12186666,1.48502335,1.27469923
2.03801901,1.80859897,0.84749515,0.00000000,0.01041236,0.12329274,1.50529796,1.23420151
2.04402201,1.77537442,0.84908136,0.00000000,0.01061230,0.12506244,1.52724524,1.20058099
2.05002501,1.74888123,0.85302877,0.00000000,0.01080523,0.12702705,1.54956541,1.17352229
2.05602801,1.72831086,0.85862172,0.00000000,0.01098226,0.12904066,1.57100832,1.15267149
2.06203102,1.71287810,0.86518450,0.00000000,0.01113591,0.13096455,1.59041608,1.13765771
2.06803402,1.70185269,0.87210441,0.00000000,0.01126042,0.13267119,1.60676038,1.12811165
2.07403702,1.69458464,0.87885067,0.00000000,0.01135204,0.13404762,1.61917338,1.12368029
2.08004002,1.69052241,0.88498838,0.00000000,0.01140932,0.13499832,1.62697087,1.12403725
2.08604302,1.68922377,0.89018750,0.00000000,0.01143314,0.13544722,1.62966729,1.12888877
2.09204602,1.69035912,0.89422641,0.00000000,0.01142688,0.13533909,1.62698202,1.13797525
2.09804902,1.69370786,0.89699058,0.00000000,0.01139631,0.13464004,1.61883723,1.15106866
2.10405203,1.69914839,0.89846641,0.00000000,0.01134948,0.13333738,1.60534769,1.16796650
2.11005503,1.70664280,0.89873103,0.00000000,0.01129654,0.13143868,1.58680331,1.18848290
2.11605803,1.71621747,0.89793871,0.00000000,0.01124940,0.12897017,1.56364559,1.21243781
2.12206103,1.72794089,0.89630477,0.00000000,0.01122137,0.12597467,1.53643937,1.23964521
2.12806403,1.74190028,0.89408784,0.00000000,0.01122674,0.12250896,1.50584131,1.26990136
2.13406703,1.75817823,0.89157152,0.00000000,0.01128024,0.11864093,1.47256686,1.30297383
2.14007004,1.77683074,0.88904618,0.00000000,0.01139652,0.11444642,1.43735712,1.33859230
2.14607304,1.79786782,0.88679182,0.00000000,0.01158960,0.11000613,1.40094725,1.37644160
2.15207604,1.82123740,0.88506264,0.00000000,0.01187226,0.10540247,1.36403755,1.41615754
2.15807904,1.84681324,0.88407380,0.00000000,0.01225553,0.10071666,1.32726844,1.45732563
2.16408204,1.87438717,0.88399081,0.00000000,0.01274808,0.09602606,1.29120009,1.49948277
2.17008504,1.90366560,0.88492176,0.00000000,0.01335581,0.09140190,1.25629714,1.54212162
2.17608804,1.93427022,0.88691233,0.00000000,0.01408139,0.08690737,1.22291871,1.58469737
2.18209105,1.96574239,0.88994367,0.00000000,0.01492394,0.08259619,1.19131372,1.62663627
2.18809405,1.99755072,0.89393286,0.00000000,0.01587880,0.07851163,1.16162109,1.66734546
2.19409705,2.02910118,0.89873567,0.00000000,0.01693740,0.07468601,1.13387431,1.70622342
2.20010005,2.05974913,0.90415131,0.00000000,0.01808730,0.07114058,1.10800976,1.74267054
2.20610305,2.08881264,0.90992895,0.00000000,0.01931234,0.06788587,1.08387804,1.77609932
2.21210605,2.11558654,0.91577547,0.00000000,0.02059289,0.06492228,1.06125741,1.80594381
2.21810905,2.13935688,0.92136434,0.00000000,0.02190632,0.06224109,1.03986873,1.83166818
2.22411206,2.15941540,0.92634511,0.00000000,0.02322753,0.05982559,1.01939109,1.85277426
2.23011506,2.17507381,0.93035357,0.00000000,0.02452959,0.05765245,0.99947746,1.86880811
2.23611806,2.18567792,0.93302201,0.00000000,0.02578454,0.05569311,0.97977003,1.87936590
2.24212106,2.19062135,0.93398967,0.00000000,0.02696418,0.05391536,0.95991443,1.88409911
2.24812406,2.18935901,0.93291299,0.00000000,0.02804093,0.05228476,0.93957294,1.88271947
2.25412706,2.18142004,0.92947558,0.00000000,0.02898872,0.05076608,0.91843605,1.87500380
2.26013007,2.16642035,0.92339758,0.00000000,0.02978377,0.04932471,0.89623246,1.86079881
2.26613307,2.14407432,0.91444437,0.00000000,0.03040543,0.04792782,0.87273725,1.84002596
2.27213607,2.11420554,0.90243415,0.00000000,0.03083679,0.04654543,0.84777826,1.81268636
2.27813907,2.07675605,0.88724437,0.00000000,0.03106526,0.04515131,0.82124057,1.77886531
2.28414207,2.03179379,0.86881660,0.00000000,0.03108294,0.04372366,0.79306911,1.73873641
2.29014507,1.97951766,0.84715973,0.00000000,0.03088688,0.04224560,0.76326947,1.69256470
2.29614807,1.92025970,0.82235121,0.00000000,0.03047907,0.04070546,0.73190690,1.64070839
2.30215108,1.85448411,0.79453632,0.00000000,0.02986639,0.03909685,0.69910360,1.58361882
2.30815408,1.78278265,0.76392527,0.00000000,0.02906025,0.03741858,0.66503445,1.52183821
2.31415708,1.70586637,0.73078831,0.00000000,0.02807614,0.03567436,0.62992128,1.45599489
2.32016008,1.62455358,0.69544888,0.00000000,0.02693311,0.03387239,0.59402600,1.38679584
2.32616308,1.53975436,0.65827506,0.00000000,0.02565300,0.03202479,0.55764260,1.31501656
2.33216608,1.45245191,0.61966960,0.00000000,0.02425975,0.03014693,0.52108852,1.24148827
2.33816908,1.36368142,0.58005892,0.00000000,0.02277857,0.02825675,0.48469560,1.16708297
2.34417209,1.27450705,0.53988160,0.00000000,0.02123518,0.02637392,0.44880079,1.09269648
2.35017509,1.18599800,0.49957660,0.00000000,0.01965502,0.02451914,0.41373720,1.01923037
2.35617809,1.09920435,0.45957197,0.00000000,0.01806258,0.02271331,0.37982549,0.94757306
2.36218109,1.01513377,0.42027421,0.00000000,0.01648076,0.02097687,0.34736613,0.87858112
2.36818409,0.93472978,0.38205892,0.00000000,0.01493041,0.01932909,0.31663254,0.81306108
2.37418709,0.85885229,0.34526282,0.00000000,0.01342988,0.01778756,0.28786549,0.75175276
2.38019010,0.78826124,0.31017758,0.00000000,0.01199481,0.01636764,0.26126873,0.69531436
2.38619310,0.72360343,0.27704553,0.00000000,0.01063796,0.01508213,0.23700600,0.64430994
2.39219610,0.66540325,0.24605718,0.00000000,0.00936919,0.01394097,0.21519937,0.59919965
2.39819910,0.61405708,0.21735077,0.00000000,0.00819553,0.01295105,0.19592895,0.56033287
2.40420210,0.56983156,0.19101339,0.00000000,0.00712135,0.01211618,0.17923379,0.52794439
2.41020510,0.53286540,0.16708382,0.00000000,0.00614859,0.01143701,0.16511384,0.50215368
2.41620810,0.50317463,0.14555649,0.00000000,0.00527707,0.01091124,0.15353294,0.48296708
2.42221111,0.48066068,0.12638657,0.00000000,0.00450479,0.01053370,0.14442247,0.47028288
2.42821411,0.46512112,0.10949573,0.00000000,0.00382828,0.01029662,0.13768566,0.46389890
2.43421711,0.45626244,0.09477829,0.00000000,0.00324294,0.01018993,0.13320230,0.46352241
2.44022011,0.45371440,0.08210755,0.00000000,0.00274336,0.01020160,0.13083370,0.46878204
2.44622311,0.45704558,0.07134196,0.00000000,0.00232363,0.01031799,0.13042773,0.47924136
2.45222611,0.46577955,0.06233098,0.00000000,0.00197757,0.01052430,0.13182388,0.49441378
2.45822911,0.47941131,0.05492038,0.00000000,0.00169899,0.01080499,0.13485808,0.51377834
2.46423212,0.49742354,0.04895702,0.00000000,0.00148183,0.01114424,0.13936737,0.53679605
2.47023512,0.51930218,0.04429276,0.00000000,0.00132030,0.01152637,0.14519410,0.56292640
2.47623812,0.54455115,0.04078772,0.00000000,0.00120899,0.01193636,0.15218981,0.59164349
2.48224112,0.57270561,0.03831270,0.00000000,0.00114291,0.01236022,0.16021854,0.62245145
2.48824412,0.60334365,0.03675086,0.00000000,0.00111747,0.01278547,0.16915966,0.65489868
2.49424712,0.63609595,0.03599863,0.00000000,0.00112850,0.01320150,0.17891002,0.68859040
2.50025013,0.67065331,0.03596608,0.00000000,0.00117220,0.01359991,0.18938561,0.72319928
2.50625313,0.70677167,0.03657655,0.00000000,0.00124509,0.01397481,0.20052241,0.75847352
2.51225613,0.74427467,0.03776591,0.00000000,0.00134394,0.01432304,0.21227678,0.79424235
2.51825913,0.78305365,0.03948135,0.00000000,0.00146570,0.01464432,0.22462511,0.83041855
2.52426213,0.82306499,0.04167990,0.00000000,0.00160746,0.01494137,0.23756287,0.86699783
2.53026513,0.86432516,0.04432670,0.00000000,0.00176637,0.01521985,0.25110319,0.90405529
2.53626813,0.90690351,0.04739319,0.00000000,0.00193961,0.01548836,0.26527491,0.94173871
2.54227114,0.95091310,0.05085535,0.00000000,0.00212440,0.01575827,0.28012026,0.98025919
2.54827414,0.99650020,0.05469190,0.00000000,0.00231797,0.01604350,0.29569222,1.01987932
2.55427714,1.04383254,0.05888289,0.00000000,0.00251760,0.01636035,0.31205170,1.06089931
2.56028014,1.09308710,0.06340834,0.00000000,0.00272067,0.01672712,0.32926468,1.10364165
2.56628314,1.14443790,0.06824747,0.00000000,0.00292476,0.01716389,0.34739933,1.14843493
2.57228614,1.19804414,0.07337815,0.00000000,0.00312772,0.01769219,0.36652332,1.19559738
2.57828914,1.25403950,0.07877701,0.00000000,0.00332782,0.01833471,0.38670140,1.24542080
2.58429215,1.31252276,0.08441987,0.00000000,0.00352390,0.01911507,0.40799332,1.29815560
2.59029515,1.37355045,0.09028281,0.00000000,0.00371547,0.02005758,0.43045221,1.35399757
2.59629815,1.43713157,0.09634368,0.00000000,0.00390293,0.02118715,0.45412353,1.41307686
2.60230115,1.50322489,0.10258402,0.00000000,0.00408772,0.02252914,0.47904452,1.47544981
2.60830415,1.57173883,0.10899135,0.00000000,0.00427243,0.02410939,0.50524436,1.54109379
2.61430715,1.64253402,0.11556173,0.00000000,0.00446100,0.02595423,0.53274497,1.60990564
2.62031016,1.71542840,0.12230242,0.00000000,0.00465875,0.02809056,0.56156232,1.68170354
2.62631316,1.79020479,0.12923451,0.00000000,0.00487256,0.03054596,0.59170847,1.75623242
2.63231616,1.86662048,0.13639534,0.00000000,0.00511080,0.03334882,0.62319399,1.83317271
2.63831916,1.94441845,0.14384058,0.00000000,0.00538340,0.03652840,0.65603076,1.91215207
2.64432216,2.02333968,0.15164567,0.00000000,0.00570174,0.04011483,0.69023499,1.99275956
2.65032516,2.10313590,0.15990662,0.00000000,0.00607851,0.04413908,0.72583020,2.07456155
2.65632816,2.18358194,0.16873991,0.00000000,0.00652756,0.04863270,0.76284986,2.15711864
2.66233117,2.26448697,0.17828132,0.00000000,0.00706354,0.05362747,0.80133955,2.24000244
2.66833417,2.34570377,0.18868371,0.00000000,0.00770167,0.05915475,0.84135821,2.32281156
2.67433717,2.42713519,0.20011367,0.00000000,0.00845723,0.06524469,0.88297819,2.40518541
2.68034017,2.50873704,0.21274696,0.00000000,0.00934516,0.07192520,0.92628388,2.48681509
2.68634317,2.59051690,0.22676292,0.00000000,0.01037950,0.07922059,0.97136859,2.56745039
2.69234617,2.67252821,0.24233789,0.00000000,0.01157285,0.08715010,1.01832964,2.64690217
2.69834917,2.75485964,0.25963784,0.00000000,0.01293573,0.09572613,1.06726143,2.72503968
2.70435218,2.83761965,0.27881043,0.00000000,0.01447605,0.10495249,1.11824666,2.80178266
2.71035518,2.92091669,0.29997685,0.00000000,0.01619849,0.11482238,1.17134584,2.87708821
2.71635818,3.00483583,0.32322362,0.00000000,0.01810398,0.12531658,1.22658543,2.95093310
2.72236118,3.08941261,0.34859487,0.00000000,0.02018921,0.13640161,1.28394506,3.02329221
2.72836418,3.17460575,0.37608532,0.00000000,0.02244629,0.14802824,1.34334452,3.09411441
2.73436718,3.26027002,0.40563439,0.00000000,0.02486248,0.16013024,1.40463104,3.16329716
2.74037019,3.34613110,0.43712176,0.00000000,0.02742007,0.17262363,1.46756795,3.23066168
2.74637319,3.43176429,0.47036464,0.00000000,0.03009648,0.18540645,1.53182521,3.29593033
2.75237619,3.51657859,0.50511705,0.00000000,0.03286446,0.19835918,1.59697291,3.35870800
2.75837919,3.59980792,0.54107115,0.00000000,0.03569249,0.21134583,1.66247823,3.41846919
2.76438219,3.68051071,0.57786081,0.00000000,0.03854544,0.22421576,1.72770660,3.47455223
2.77038519,3.75757868,0.61506736,0.00000000,0.04138529,0.23680618,1.79192741,3.52616158
2.77638819,3.82975530,0.65222739,0.00000000,0.04417209,0.24894539,1.85432460,3.57237908
2.78239120,3.89566389,0.68884237,0.00000000,0.04686498,0.26045653,1.91401187,3.61218400
2.78839420,3.95384458,0.72438987,0.00000000,0.04942338,0.27116192,1.97005248,3.64448172
2.79439720,4.00279899,0.75833592,0.00000000,0.05180810,0.28088766,2.02148284,3.66813998
2.80040020,4.04104092,0.79014825,0.00000000,0.05398263,0.28946841,2.06733938,3.68203128
2.80640320,4.06715101,0.81930973,0.00000000,0.05591418,0.29675226,2.10668740,3.68507963
2.81240620,4.07983277,0.84533172,0.00000000,0.05757481,0.30260528,2.13865107,3.67630926
2.81840920,4.07796762,0.86776682,0.00000000,0.05894224,0.30691574,2.16244305,3.65489322
2.82441221,4.06066623,0.88622056,0.00000000,0.06000065,0.30959779,2.17739277,3.62019915
2.83041521,4.02731361,0.90036163,0.00000000,0.06074111,0.31059435,2.18297183,3.57182994
2.83641821,3.97760591,0.90993043,0.00000000,0.06116184,0.30987922,2.17881565,3.50965728
2.84242121,3.91157700,0.91474552,0.00000000,0.06126824,0.30745825,2.16474028,3.43384622
2.84842421,3.82961362,0.91470798,0.00000000,0.06107256,0.30336946,2.14075358,3.34486935
2.85442721,3.73245815,0.90980341,0.00000000,0.06059346,0.29768225,2.10706042,3.24351011
2.86043022,3.62119913,0.90010174,0.00000000,0.05985518,0.29049561,2.06406143,3.13085456
2.86643322,3.49724966,0.88575476,0.00000000,0.05888668,0.28193551,2.01234560,3.00827242
2.87243622,3.36231481,0.86699161,0.00000000,0.05772053,0.27215145,1.95267676,2.87738774
2.87843922,3.21834944,0.84411239,0.00000000,0.05639166,0.26131241,1.88597468,2.74004092
2.88444222,3.06750815,0.81748015,0.00000000,0.05493618,0.24960239,1.81329137,2.59824342
2.89044522,2.91208954,0.78751151,0.00000000,0.05339005,0.23721557,1.73578368,2.45412719
2.89644822,2.75447689,0.75466621,0.00000000,0.05178793,0.22435135,1.65468302,2.30989082
2.90245123,2.59707751,0.71943606,0.00000000,0.05016202,0.21120946,1.57126347,2.16774448
2.90845423,2.44226295,0.68233335,0.00000000,0.04854111,0.19798525,1.48680924,2.02985553
2.91445723,2.29231190,0.64387929,0.00000000,0.04694981,0.18486531,1.40258268,1.89829675
2.92046023,2.14935768,0.60459269,0.00000000,0.04540792,0.17202350,1.31979385,1.77499842
2.92646323,2.01534153,0.56497917,0.00000000,0.04393010,0.15961758,1.23957244,1.66170588
2.93246623,1.89197288,0.52552121,0.00000000,0.04252576,0.14778639,1.16294302,1.55994314
2.93846923,1.78069736,0.48666920,0.00000000,0.04119913,0.13664773,1.09080411,1.47098347
2.94447224,1.68267292,0.44883382,0.00000000,0.03994958,0.12629683,1.02391165,1.39582707
2.95047524,1.59875417,0.41237978,0.00000000,0.03877216,0.11680562,0.96286721,1.33518610
2.95647824,1.52948502,0.37762111,0.00000000,0.03765826,0.10822248,0.90811102,1.28947688
2.96248124,1.47509909,0.34481803,0.00000000,0.03659644,0.10057275,0.85992007,1.25881896
2.96848424,1.43552757,0.31417544,0.00000000,0.03557328,0.09385972,0.81841091,1.24304087
2.97448724,1.41041398,0.28584295,0.00000000,0.03457439,0.08806619,0.78354710,1.24169186
2.98049025,1.39913514,0.25991648,0.00000000,0.03358526,0.08315640,0.75515098,1.25405940
2.98649325,1.40082763,0.23644116,0.00000000,0.03259228,0.07907841,0.73291910,1.27919178
2.99249625,1.41441909,0.21541544,0.00000000,0.03158348,0.07576673,0.71644096,1.31592541
2.99849925,1.43866355,0.19679630,0.00000000,0.03054927,0.07314518,0.70522037,1.36291609
3.00450225,1.47217994,0.18050512,0.00000000,0.02948309,0.07112994,0.69869869,1.41867399
3.01050525,1.51349303,0.16643418,0.00000000,0.02838175,0.06963253,0.69627922,1.48160134
3.01650825,1.56107586,0.15445351,0.00000000,0.02724582,0.06856293,0.69735196,1.55003237
3.02251126,1.61339264,0.14441770,0.00000000,0.02607967,0.06783244,0.70131793,1.62227467
3.02851426,1.66894124,0.13617260,0.00000000,0.02489147,0.06735648,0.70761231,1.69665097
3.03451726,1.72629412,0.12956168,0.00000000,0.02369301,0.06705700,0.71572548,1.77154042
3.04052026,1.78413671,0.12443170,0.00000000,0.02249940,0.06686469,0.72522139,1.84541840
3.04652326,1.84130197,0.12063773,0.00000000,0.02132864,0.06672072,0.73575257,1.91689354
3.05252626,1.89680025,0.11804729,0.00000000,0.02020114,0.06657806,0.74707119,1.98474103
3.05852926,1.94984328,0.11654343,0.00000000,0.01913912,0.06640238,0.75903581,2.04793096
3.06453227,1.99986152,0.11602693,0.00000000,0.01816605,0.06617236,0.77161348,2.10565072
3.07053527,2.04651392,0.11641733,0.00000000,0.01730598,0.06587967,0.78487719,2.15732069
3.07653827,2.08968982,0.11765299,0.00000000,0.01658291,0.06552829,0.79899854,2.20260220
3.08254127,2.12950236,0.11969017,0.00000000,0.01602013,0.06513358,0.81423601,2.24139774
3.08854427,2.16627368,0.12250119,0.00000000,0.01563960,0.06472079,0.83091913,2.27384278
3.09454727,2.20051195,0.12607184,0.00000000,0.01546134,0.06432340,0.84942918,2.30028968
3.10055028,2.23288106,0.13039811,0.00000000,0.01550284,0.06398105,0.87017700,2.32128393
3.10655328,2.26416367,0.13548249,0.00000000,0.01577850,0.06373746,0.89357891,2.33753348
3.11255628,2.29521916,0.14132987,0.00000000,0.01629910,0.06363814,0.92003152,2.34987234
3.11855928,2.32693770,0.14794345,0.00000000,0.01707134,0.06372822,0.94988655,2.35921970
3.12456228,2.36019251,0.15532060,0.00000000,0.01809741,0.06405030,0.98342660,2.36653617
3.13056528,2.39579202,0.16344914,0.00000000,0.01937464,0.06464261,1.02084303,2.37277884
3.13656828,2.43443416,0.17230399,0.00000000,0.02089521,0.06553727,1.06221686,2.37885706
3.14257129,2.47666467,0.18184457,0.00000000,0.02264600,0.06675906,1.10750359,2.38559082
3.14857429,2.52284162,0.19201300,0.00000000,0.02460852,0.06832448,1.15652293,2.39367339
3.15457729,2.57310775,0.20273327,0.00000000,0.02675903,0.07024118,1.20895382,2.40364005
3.16058029,2.62737224,0.21391152,0.00000000,0.02906874,0.07250795,1.26433538,2.41584416
3.16658329,2.68530309,0.22543747,0.00000000,0.03150425,0.07511500,1.32207399,2.43044183
3.17258629,2.74633070,0.23718693,0.00000000,0.03402815,0.07804470,1.38145634,2.44738580
3.17858929,2.80966298,0.24902550,0.00000000,0.03659976,0.08127268,1.44166833,2.46642889
3.18459230,2.87431138,0.26081320,0.00000000,0.03917610,0.08476915,1.50181907,2.48713693
3.19059530,2.93912715,0.27240997,0.00000000,0.04171294,0.08850053,1.56096931,2.50891044
3.19659830,3.00284615,0.28368169,0.00000000,0.04416599,0.09243111,1.61816307,2.53101415
3.20260130,3.06414014,0.29450661,0.00000000,0.04649223,0.09652482,1.67246125,2.55261281
3.20860430,3.12167244,0.30478171,0.00000000,0.04865112,0.10074688,1.72297573,2.57281156
3.21460730,3.17415482,0.31442871,0.00000000,0.05060597,0.10506535,1.76890246,2.59069880
3.22061031,3.22040314,0.32339932,0.00000000,0.05232504,0.10945235,1.80955194,2.60538938
3.22661331,3.25938858,0.33167954,0.00000000,0.05378263,0.11388507,1.84437555,2.61606596
3.23261631,3.29028188,0.33929236,0.00000000,0.05495989,0.11834628,1.87298649,2.62201639
3.23861931,3.31248827,0.34629899,0.00000000,0.05584546,0.12282453,1.89517401,2.62266521
3.24462231,3.32567104,0.35279807,0.00000000,0.05643570,0.12731380,1.91091032,2.61759782
3.25062531,3.32976249,0.35892293,0.00000000,0.05673476,0.13181286,1.92034953,2.60657607
3.25662831,3.32496185,0.36483688,0.00000000,0.05675425,0.13632410,1.92381863,2.58954471
3.26263132,3.31171991,0.37072659,0.00000000,0.05651257,0.14085213,1.92180086,2.56662856
3.26863432,3.29071164,0.37679374,0.00000000,0.05603404,0.14540209,1.91491216,2.53812078
3.27463732,3.26279810,0.38324533,0.00000000,0.05534778,0.14997779,1.90387188,2.50446319
3.28064032,3.22897984,0.39028309,0.00000000,0.05448630,0.15457982,1.88946919,2.46621990
