energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-6.00000000,6.14393595,0.03561840,0.88505941,0.02739381,0.00000000,2.05954855,2.59972661,0.07165530,2.27203456
-5.99399700,6.17363554,0.03623966,0.88035873,0.02773531,0.00000000,2.06406746,2.61293919,0.07187114,2.30083982
-5.98799400,6.20110639,0.03680300,0.87500227,0.02809064,0.00000000,2.06698555,2.62545958,0.07206169,2.32876280
-5.98199100,6.22563634,0.03730016,0.86890090,0.02844896,0.00000000,2.06792545,2.63711574,0.07221835,2.35546662
-5.97598799,6.24643277,0.03772305,0.86196774,0.02879858,0.00000000,2.06651188,2.64769395,0.07233144,2.38056801
-5.96998499,6.26266056,0.03806401,0.85412399,0.02912734,0.00000000,2.06238761,2.65695208,0.07239075,2.40365209
-5.96398199,6.27348726,0.03831608,0.84530517,0.02942303,0.00000000,2.05523012,2.66463661,0.07238610,2.42429032
-5.95797899,6.27813278,0.03847324,0.83546747,0.02967383,0.00000000,2.04476822,2.67050238,0.07230801,2.44206106
-5.95197599,6.27592108,0.03853066,0.82459375,0.02986872,0.00000000,2.03079784,2.67433413,0.07214831,2.45657154
-5.94597299,6.26633083,0.03848496,0.81269888,0.02999793,0.00000000,2.01319622,2.67596817,0.07190071,2.46748011
-5.93996998,6.24904193,0.03833437,0.79983399,0.03005326,0.00000000,1.99193362,2.67531297,0.07156131,2.47451751
-5.93396698,6.22397487,0.03807889,0.78608929,0.03002843,0.00000000,1.96708191,2.67236697,0.07112904,2.47750588
-5.92796398,6.19132018,0.03772042,0.77159523,0.02991930,0.00000000,1.93881954,2.66723251,0.07060596,2.47637434
-5.92196098,6.15155585,0.03726281,0.75652180,0.02972404,0.00000000,1.90743225,2.66012444,0.06999741,2.47117005
-5.91595798,6.10545085,0.03671181,0.74107582,0.02944321,0.00000000,1.87330959,2.65137279,0.06931206,2.46206404
-5.90995498,6.05405402,0.03607510,0.72549631,0.02907974,0.00000000,1.83693688,2.64141873,0.06856183,2.44935109
-5.90395198,5.99866818,0.03536209,0.71004807,0.02863883,0.00000000,1.79888302,2.63080391,0.06776166,2.43344366
-5.89794897,5.94081028,0.03458380,0.69501361,0.02812772,0.00000000,1.75978439,2.62015328,0.06692912,2.41485981
-5.89194597,5.88215910,0.03375262,0.68068379,0.02755553,0.00000000,1.72032549,2.61015215,0.06608401,2.39420569
-5.88594297,5.82449289,0.03288206,0.66734763,0.02693281,0.00000000,1.68121701,2.60151856,0.06524776,2.37215338
-5.87993997,5.76961987,0.03198646,0.65528163,0.02627128,0.00000000,1.64317213,2.59497238,0.06444290,2.34941512
-5.87393697,5.71930503,0.03108066,0.64473908,0.02558335,0.00000000,1.60688228,2.59120265,0.06369235,2.32671525
-5.86793397,5.67519677,0.03017969,0.63593996,0.02488176,0.00000000,1.57299307,2.59083495,0.06301880,2.30476133
-5.86193097,5.63875717,0.02929840,0.62906172,0.02417911,0.00000000,1.54208162,2.59440062,0.06244402,2.28421577
-5.85592796,5.61119933,0.02845114,0.62423150,0.02348754,0.00000000,1.51463623,2.60230944,0.06198825,2.26566963
-5.84992496,5.59343485,0.02765146,0.62152004,0.02281828,0.00000000,1.49103923,2.61482727,0.06166957,2.24961969
-5.84392196,5.58603411,0.02691175,0.62093766,0.02218138,0.00000000,1.47155378,2.63205997,0.06150339,2.23645005
-5.83791896,5.58920111,0.02624302,0.62243232,0.02158547,0.00000000,1.45631520,2.65394425,0.06150195,2.22641906
-5.83191596,5.60276396,0.02565462,0.62589003,0.02103750,0.00000000,1.44532709,2.68024613,0.06167396,2.21965205
-5.82591296,5.62618129,0.02515406,0.63113747,0.02054264,0.00000000,1.43846250,2.71056700,0.06202423,2.21614017
-5.81990995,5.65856399,0.02474684,0.63794675,0.02010422,0.00000000,1.43547000,2.74435673,0.06255350,2.21574510
-5.81390695,5.69871084,0.02443637,0.64604207,0.01972369,0.00000000,1.43598437,2.78093338,0.06325829,2.21820933
-5.80790395,5.74515624,0.02422385,0.65510805,0.01940073,0.00000000,1.43954127,2.81950818,0.06413089,2.22317110
-5.80190095,5.79622733,0.02410832,0.66479937,0.01913335,0.00000000,1.44559552,2.85921461,0.06515939,2.23018332
-5.79589795,5.85010790,0.02408670,0.67475136,0.01891806,0.00000000,1.45354181,2.89914008,0.06632791,2.23873526
-5.78989495,5.90490583,0.02415383,0.68459109,0.01875011,0.00000000,1.46273729,2.93835855,0.06761682,2.24827587
-5.78389195,5.95872126,0.02430268,0.69394862,0.01862370,0.00000000,1.47252482,2.97596277,0.06900315,2.25823771
-5.77788894,6.00971259,0.02452451,0.70246802,0.01853231,0.00000000,1.48225610,3.01109457,0.07046105,2.26806033
-5.77188594,6.05615771,0.02480911,0.70981766,0.01846896,0.00000000,1.49131378,3.04297203,0.07196235,2.27721217
-5.76588294,6.09650843,0.02514508,0.71569968,0.01842652,0.00000000,1.49913159,3.07091265,0.07347721,2.28521017
-5.75987994,6.12943631,0.02552013,0.71985809,0.01839801,0.00000000,1.50521190,3.09435155,0.07497487,2.29163654
-5.75387694,6.15386892,0.02592141,0.72208552,0.01837691,0.00000000,1.50914017,3.11285465,0.07642438,2.29615214
-5.74787394,6.16901565,0.02633586,0.72222828,0.01835738,0.00000000,1.51059568,3.12612630,0.07779550,2.29850636
-5.74187094,6.17438304,0.02675058,0.72018970,0.01833455,0.00000000,1.50935854,3.13401191,0.07905949,2.29854340
-5.73586793,6.16977995,0.02715317,0.71593173,0.01830471,0.00000000,1.50531274,3.13649549,0.08018997,2.29620494
-5.72986493,6.15531293,0.02753205,0.70947472,0.01826549,0.00000000,1.49844528,3.13369305,0.08116377,2.29152960
-5.72386193,6.13137298,0.02787682,0.70089559,0.01821597,0.00000000,1.48884181,3.12584228,0.08196162,2.28464928
-5.71785893,6.09861464,0.02817851,0.69032438,0.01815678,0.00000000,1.47667887,3.11328934,0.08256887,2.27578292
-5.71185593,6.05792862,0.02842982,0.67793939,0.01809014,0.00000000,1.46221349,3.09647352,0.08297596,2.26522789
-5.70585293,6.01040942,0.02862530,0.66396113,0.01801979,0.00000000,1.44577042,3.07591054,0.08317890,2.25334965
-5.69984992,5.95731911,0.02876150,0.64864526,0.01795097,0.00000000,1.42772780,3.05217526,0.08317940,2.24056981
-5.69384692,5.90004871,0.02883698,0.63227477,0.01789030,0.00000000,1.40850193,3.02588431,0.08298497,2.22735326
-5.68784392,5.84007816,0.02885233,0.61515173,0.01784558,0.00000000,1.38853158,2.99767927,0.08260878,2.21419455
-5.68184092,5.77893643,0.02881012,0.59758875,0.01782561,0.00000000,1.36826270,2.96821090,0.08206925,2.20160398
-5.67583792,5.71816242,0.02871472,0.57990049,0.01783995,0.00000000,1.34813408,2.93812461,0.08138962,2.19009380
-5.66983492,5.65926791,0.02857214,0.56239557,0.01789864,0.00000000,1.32856426,2.90804760,0.08059716,2.18016476
-5.66383192,5.60370333,0.02838979,0.54536882,0.01801194,0.00000000,1.30994048,2.87857776,0.07972243,2.17229340
-5.65782891,5.55282713,0.02817620,0.52909447,0.01818997,0.00000000,1.29260964,2.85027437,0.07879827,2.16692045
-5.65182591,5.50787933,0.02794071,0.51382013,0.01844250,0.00000000,1.27687178,2.82365085,0.07785883,2.16444044
-5.64582291,5.46995980,0.02769318,0.49976192,0.01877857,0.00000000,1.26297595,2.79916929,0.07693851,2.16519307
-5.63981991,5.44001169,0.02744367,0.48710075,0.01920626,0.00000000,1.25111867,2.77723697,0.07607091,2.16945629
-5.63381691,5.41880997,0.02720213,0.47597981,0.01973246,0.00000000,1.24144462,2.75820452,0.07528789,2.17744138
-5.62781391,5.40695539,0.02697812,0.46650336,0.02036256,0.00000000,1.23404954,2.74236586,0.07461860,2.18929014
-5.62181091,5.40487344,0.02678055,0.45873673,0.02110037,0.00000000,1.22898489,2.72995950,0.07408876,2.20507415
-5.61580790,5.41281809,0.02661745,0.45270737,0.02194793,0.00000000,1.22626384,2.72117115,0.07372000,2.22479608
-5.60980490,5.43087975,0.02649584,0.44840704,0.02290540,0.00000000,1.22586824,2.71613736,0.07352940,2.24839287
-5.60380190,5.45899673,0.02642150,0.44579477,0.02397105,0.00000000,1.22775603,2.71494991,0.07352918,2.27574058
-5.59779890,5.49696939,0.02639894,0.44480051,0.02514124,0.00000000,1.23186854,2.71766057,0.07372659,2.30666066
-5.59179590,5.54447614,0.02643132,0.44532933,0.02641049,0.00000000,1.23813730,2.72428612,0.07412398,2.34092709
-5.58579290,5.60109016,0.02652038,0.44726575,0.02777152,0.00000000,1.24648987,2.73481297,0.07471896,2.37827426
-5.57978989,5.66629608,0.02666649,0.45047829,0.02921545,0.00000000,1.25685430,2.74920139,0.07550482,2.41840493
-5.57378689,5.73950563,0.02686868,0.45482381,0.03073189,0.00000000,1.26916202,2.76738888,0.07647091,2.46099803
-5.56778389,5.82007144,0.02712465,0.46015154,0.03230920,0.00000000,1.28334890,2.78929240,0.07760321,2.50571580
-5.56178089,5.90729856,0.02743088,0.46630675,0.03393466,0.00000000,1.29935448,2.81480947,0.07888493,2.55221002
-5.55577789,6.00045311,0.02778269,0.47313385,0.03559472,0.00000000,1.31711934,2.84381781,0.08029711,2.60012708
-5.54977489,6.09876801,0.02817439,0.48047892,0.03727523,0.00000000,1.33658091,2.87617372,0.08181923,2.64911172
-5.54377189,6.20144592,0.02859932,0.48819159,0.03896171,0.00000000,1.35766786,2.91170919,0.08342983,2.69880938
-5.53776888,6.30765967,0.02905006,0.49612645,0.04063960,0.00000000,1.38029359,2.95022801,0.08510698,2.74886730
-5.53176588,6.41655078,0.02951854,0.50414382,0.04229448,0.00000000,1.40434917,2.99150116,0.08682882,2.79893449
-5.52576288,6.52722693,0.02999617,0.51211021,0.04391234,0.00000000,1.42969643,3.03526192,0.08857392,2.84866087
-5.51975988,6.63875924,0.03047406,0.51989837,0.04547981,0.00000000,1.45616149,3.08120115,0.09032162,2.89769590
-5.51375688,6.75018034,0.03094319,0.52738725,0.04698437,0.00000000,1.48352959,3.12896325,0.09205230,2.94568721
-5.50775388,6.86048441,0.03139458,0.53446184,0.04841459,0.00000000,1.51154154,3.17814341,0.09374751,2.99227950
-5.50175088,6.96862993,0.03181954,0.54101307,0.04976028,0.00000000,1.53989222,3.22828653,0.09539015,3.03711436
-5.49574787,7.07354605,0.03220991,0.54693794,0.05101274,0.00000000,1.56823168,3.27888834,0.09696449,3.07983113
-5.48974487,7.17414315,0.03255819,0.55213984,0.05216486,0.00000000,1.59616884,3.32939907,0.09845623,3.12006936
-5.48374187,7.26932776,0.03285788,0.55652914,0.05321130,0.00000000,1.62327797,3.37922988,0.09985251,3.15747285
-5.47773887,7.35802186,0.03310360,0.56002411,0.05414861,0.00000000,1.64910786,3.42776204,0.10114185,3.19169548
-5.47173587,7.43918609,0.03329132,0.56255213,0.05497531,0.00000000,1.67319334,3.47435892,0.10231422,3.22240869
-5.46573287,7.51184614,0.03341852,0.56405109,0.05569193,0.00000000,1.69506881,3.51838032,0.10336094,3.24931026
-5.45972986,7.57512100,0.03348431,0.56447093,0.05630106,0.00000000,1.71428315,3.55919874,0.10427473,3.27213423
-5.45372686,7.62825193,0.03348952,0.56377521,0.05680729,0.00000000,1.73041531,3.59621697,0.10504969,3.29066117
-5.44772386,7.67063026,0.03343669,0.56194258,0.05721712,0.00000000,1.74308983,3.62888620,0.10568130,3.30472831
-5.44172086,7.70182243,0.03333009,0.55896804,0.05753886,0.00000000,1.75199149,3.65672375,0.10616645,3.31423882
-5.43571786,7.72159048,0.03317555,0.55486382,0.05778236,0.00000000,1.75687820,3.67932950,0.10650345,3.31916941
-5.42971486,7.72990637,0.03298035,0.54965983,0.05795882,0.00000000,1.75759145,3.69640012,0.10669200,3.31957574
-5.42371186,7.72695873,0.03275293,0.54340356,0.05808044,0.00000000,1.75406368,3.70774019,0.10673319,3.31559483
-5.41770885,7.71315101,0.03250265,0.53615936,0.05816004,0.00000000,1.74632198,3.71326947,0.10662951,3.30744419
-5.41170585,7.68909060,0.03223940,0.52800709,0.05821070,0.00000000,1.73448805,3.71302582,0.10638474,3.29541726
-5.40570285,7.65556860,0.03197323,0.51904016,0.05824526,0.00000000,1.71877400,3.70716336,0.10600393,3.27987518
-5.39969985,7.61353107,0.03171394,0.50936304,0.05827593,0.00000000,1.69947450,3.69594571,0.10549328,3.26123508
-5.39369685,7.56404267,0.03147065,0.49908824,0.05831381,0.00000000,1.67695529,3.67973477,0.10486002,3.23995520
-5.38769385,7.50824433,0.03125142,0.48833299,0.05836852,0.00000000,1.65163895,3.65897516,0.10411236,3.21651773
-5.38169085,7.44730723,0.03106284,0.47721572,0.05844780,0.00000000,1.62398841,3.63417538,0.10325930,3.19140993
-5.37568784,7.38238517,0.03090972,0.46585253,0.05855726,0.00000000,1.59448922,3.60588639,0.10231057,3.16510483
-5.36968484,7.31456835,0.03079484,0.45435379,0.05870016,0.00000000,1.56363145,3.57467899,0.10127653,3.13804247
-5.36368184,7.24484101,0.03071873,0.44282109,0.05887734,0.00000000,1.53189225,3.54112096,0.10016812,3.11061278
-5.35767884,7.17404542,0.03067968,0.43134468,0.05908723,0.00000000,1.49971991,3.50575555,0.09899682,3.08314128
-5.35167584,7.10285470,0.03067365,0.42000155,0.05932604,0.00000000,1.46752033,3.46908224,0.09777469,3.05587848
-5.34567284,7.03175584,0.03069448,0.40885424,0.05958798,0.00000000,1.43564648,3.43154099,0.09651441,3.02899368
-5.33966983,6.96104439,0.03073409,0.39795042,0.05986574,0.00000000,1.40439133,3.39350084,0.09522939,3.00257367
-5.33366683,6.89083097,0.03078278,0.38732334,0.06015088,0.00000000,1.37398456,3.35525337,0.09393386,2.97662656
