energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.54477239,4.56131331,0.23646162,1.08908912,0.01521498,0.42943912,1.30798406,2.13715961,0.01625644,0.89422085
-3.53876938,4.59775693,0.23593519,1.09040198,0.01567355,0.43512869,1.31951551,2.14464797,0.01680044,0.91854187
-3.53276638,4.62439686,0.23537396,1.09107639,0.01608418,0.43885038,1.32836748,2.14721070,0.01731307,0.93977492
-3.52676338,4.64089162,0.23477592,1.09108001,0.01644383,0.44056663,1.33443781,2.14473375,0.01779177,0.95776886
-3.52076038,4.64694333,0.23412652,1.09033153,0.01675018,0.44027699,1.33763764,2.13712718,0.01823463,0.97242856
-3.51475738,4.64230936,0.23340008,1.08870573,0.01700156,0.43801765,1.33789433,2.12433108,0.01864033,0.98371448
-3.50875438,4.62681484,0.23256169,1.08604112,0.01719692,0.43385980,1.33515444,2.10632191,0.01900810,0.99164026
-3.50275138,4.60036563,0.23156988,1.08215011,0.01733586,0.42790685,1.32938668,2.08311889,0.01933766,0.99626852
-3.49674837,4.56296095,0.23037957,1.07683094,0.01741853,0.42029077,1.32058469,2.05479025,0.01962915,0.99770502
-3.49074537,4.51470554,0.22894542,1.06988105,0.01744561,0.41116754,1.30876964,2.02145911,0.01988295,0.99609153
-3.48474237,4.45582042,0.22722533,1.06111109,0.01741827,0.40071214,1.29399243,1.98330862,0.02009963,0.99159780
-3.47873937,4.38665200,0.22518393,1.05035883,0.01733812,0.38911315,1.27633551,1.94058601,0.02027976,0.98441307
-3.47273637,4.30767878,0.22279583,1.03750243,0.01720718,0.37656722,1.25591413,1.89360552,0.02042385,0.97473760
-3.46673337,4.21951553,0.22004865,1.02247215,0.01702787,0.36327382,1.23287698,1.84274967,0.02053223,0.96277461
-3.46073037,4.12291434,0.21694548,1.00526019,0.01680295,0.34943015,1.20740632,1.78846898,0.02060496,0.94872314
-3.45472736,4.01876257,0.21350680,0.98592799,0.01653551,0.33522677,1.17971724,1.73127981,0.02064182,0.93277212
-3.44872436,3.90807755,0.20977172,0.96461072,0.01622898,0.32084376,1.15005640,1.67176045,0.02064226,0.91509595
-3.44272136,3.79199809,0.20579852,0.94151883,0.01588710,0.30644779,1.11870003,1.61054541,0.02060549,0.89585185
-3.43671836,3.67177301,0.20166443,0.91693649,0.01551393,0.29218988,1.08595127,1.54831813,0.02053050,0.87517883
-3.43071536,3.54874682,0.19746470,0.89121710,0.01511380,0.27820412,1.05213688,1.48580210,0.02041619,0.85319856
-3.42471236,3.42434306,0.19331102,0.86477619,0.01469133,0.26460709,1.01760340,1.42375093,0.02026149,0.83001761
-3.41870935,3.30004549,0.18932927,0.83808172,0.01425138,0.25149803,0.98271275,1.36293730,0.02006553,0.80573114
-3.41270635,3.17737744,0.18565677,0.81164264,0.01379904,0.23895959,0.94783737,1.30414124,0.01982781,0.78042741
-3.40670335,3.05787981,0.18243911,0.78599570,0.01333957,0.22705905,0.91335490,1.24813806,0.01954833,0.75419298
-3.40070035,2.94308789,0.17982656,0.76169128,0.01287832,0.21584982,0.87964251,1.19568595,0.01922780,0.72711793
-3.39469735,2.83450725,0.17797031,0.73927866,0.01242071,0.20537318,0.84707086,1.14751372,0.01886771,0.69930086
-3.38869435,2.73358910,0.17701849,0.71929103,0.01197209,0.19566000,0.81599781,1.10430866,0.01847048,0.67085313
-3.38269135,2.64170508,0.17711214,0.70223082,0.01153770,0.18673233,0.78676199,1.06670478,0.01803950,0.64190218
-3.37668834,2.56012211,0.17838119,0.68855564,0.01112253,0.17860484,0.75967622,1.03527151,0.01757915,0.61259340
-3.37068534,2.48997724,0.18094050,0.67866522,0.01073121,0.17128600,0.73502096,1.01050297,0.01709475,0.58309074
-3.36468234,2.43225317,0.18488609,0.67288955,0.01036794,0.16477885,0.71303797,0.99280792,0.01659248,0.55357570
-3.35867934,2.38775475,0.19029156,0.67147861,0.01003635,0.15908158,0.69392423,0.98250051,0.01607926,0.52424486
-3.35267634,2.35708713,0.19720485,0.67459386,0.00973943,0.15418765,0.67782647,0.97979196,0.01556257,0.49530624
-3.34667334,2.34063623,0.20564537,0.68230170,0.00947942,0.15008578,0.66483644,0.98478339,0.01505024,0.46697445
-3.34067034,2.33855245,0.21560164,0.69456917,0.00925778,0.14675968,0.65498710,0.99746000,0.01455024,0.43946524
-3.33466733,2.35073823,0.22702945,0.71126196,0.00907515,0.14418764,0.64825016,1.01768683,0.01407044,0.41298955
-3.32866433,2.37684066,0.23985077,0.73214503,0.00893132,0.14234219,0.64453492,1.04520656,0.01361836,0.38774763
-3.32266133,2.41624977,0.25395337,0.75688580,0.00882528,0.14118977,0.64368890,1.07963937,0.01320096,0.36392348
-3.31665833,2.46810333,0.26919141,0.78506010,0.00875523,0.14069058,0.64550012,1.12048549,0.01282447,0.34167997
-3.31065533,2.53129882,0.28538685,0.81616084,0.00871873,0.14079867,0.64970135,1.16713051,0.01249415,0.32115495
-3.30465233,2.60451269,0.30233203,0.84960922,0.00871275,0.14146234,0.65597626,1.21885370,0.01221424,0.30245853
-3.29864932,2.68622730,0.31979322,0.88476855,0.00873383,0.14262485,0.66396735,1.27483950,0.01198779,0.28567165
-3.29264632,2.77476492,0.33751518,0.92096009,0.00877826,0.14422553,0.67328558,1.33419215,0.01181669,0.27084604
-3.28664332,2.86832838,0.35522684,0.95748084,0.00884222,0.14620111,0.68352144,1.39595335,0.01170162,0.25800537
-3.28064032,2.96504719,0.37264773,0.99362246,0.00892198,0.14848749,0.69425707,1.45912259,0.01164212,0.24714772
-3.27463732,3.06302790,0.38949520,1.02869112,0.00901406,0.15102155,0.70507910,1.52267983,0.01163665,0.23824887
-3.26863432,3.16040695,0.40549221,1.06202724,0.00911540,0.15374326,0.71559169,1.58560974,0.01168269,0.23126642
-3.26263132,3.25540408,0.42037530,1.09302474,0.00922348,0.15659775,0.72542927,1.64692695,0.01177692,0.22614423
-3.25662831,3.34637444,0.43390266,1.12114891,0.00933650,0.15953727,0.73426849,1.70570139,0.01191530,0.22281710
-3.25062531,3.43185705,0.44586178,1.14595224,0.00945339,0.16252303,0.74183887,1.76108278,0.01209330,0.22121517
-3.24462231,3.51061782,0.45607652,1.16708769,0.00957388,0.16552672,0.74793168,1.81232342,0.01230598,0.22126795
-3.23861931,3.58168530,0.46441323,1.18431874,0.00969853,0.16853165,0.75240667,1.85879830,0.01254823,0.22290758
-3.23261631,3.64437739,0.47078567,1.19752585,0.00982865,0.17153338,0.75519635,1.90002178,0.01281487,0.22607121
-3.22661331,3.69831818,0.47515836,1.20670920,0.00996627,0.17453990,0.75630758,1.93566008,0.01310076,0.23070244
-3.22061031,3.74344387,0.47754841,1.21198745,0.01011396,0.17757116,0.75582049,1.96553907,0.01340095,0.23675155
-3.21460730,3.77999785,0.47802550,1.21359275,0.01027473,0.18065811,0.75388466,1.98964697,0.01371079,0.24417472
-3.20860430,3.80851487,0.47671009,1.21186218,0.01045186,0.18384119,0.75071279,2.00813192,0.01402593,0.25293229
-3.20260130,3.82979539,0.47376991,1.20722608,0.01064867,0.18716832,0.74657219,2.02129440,0.01434244,0.26298603
-3.19659830,3.84487093,0.46941472,1.20019372,0.01086833,0.19069248,0.74177431,2.02957488,0.01465683,0.27429587
-3.19059530,3.85496231,0.46388974,1.19133702,0.01111370,0.19446906,0.73666289,2.03353720,0.01496606,0.28681607
-3.18459230,3.86143230,0.45746787,1.18127289,0.01138709,0.19855291,0.73160126,2.03384830,0.01526754,0.30049128
-3.17858929,3.86573487,0.45044097,1.17064491,0.01169011,0.20299547,0.72695913,2.03125515,0.01555915,0.31525272
-3.17258629,3.86936296,0.44311071,1.16010504,0.01202351,0.20784183,0.72309959,2.02655974,0.01583921,0.33101465
-3.16658329,3.87379685,0.43577916,1.15029586,0.01238709,0.21312813,0.72036670,2.02059311,0.01610644,0.34767158
-3.16058029,3.88045494,0.42873953,1.14183394,0.01277960,0.21887914,0.71907410,2.01418918,0.01635997,0.36509628
-3.15457729,3.89064857,0.42226747,1.13529466,0.01319872,0.22510638,0.71949514,2.00815945,0.01659927,0.38313896
-3.14857429,3.90554223,0.41661306,1.13119883,0.01364104,0.23180667,0.72185459,2.00326920,0.01682415,0.40162758
-3.14257129,3.92612016,0.41199384,1.13000126,0.01410213,0.23896127,0.72632233,2.00021584,0.01703470,0.42036947
-3.13656828,3.95316002,0.40858913,1.13208143,0.01457664,0.24653556,0.73300906,1.99961011,0.01723125,0.43915429
-3.13056528,3.98721393,0.40653554,1.13773607,0.01505836,0.25447946,0.74196396,2.00196031,0.01741434,0.45775822
-3.12456228,4.02859688,0.40592403,1.14717387,0.01554044,0.26272824,0.75317440,2.00765990,0.01758469,0.47594925
-3.11855928,4.07738236,0.40679834,1.16051194,0.01601553,0.27120409,0.76656740,2.01697865,0.01774312,0.49349350
-3.11255628,4.13340453,0.40915485,1.17777399,0.01647598,0.27981801,0.78201281,2.03005726,0.01789057,0.51016211
-3.10655328,4.19626654,0.41294368,1.19889023,0.01691404,0.28847222,0.79932791,2.04690536,0.01802801,0.52573867
-3.10055028,4.26535410,0.41807117,1.22369864,0.01732207,0.29706284,0.81828314,2.06740274,0.01815643,0.54002668
-3.09454727,4.33985362,0.42440324,1.25194776,0.01769274,0.30548277,0.83860890,2.09130368,0.01827682,0.55285680
-3.08854427,4.41877409,0.43176981,1.28330081,0.01801924,0.31362480,0.86000295,2.11824394,0.01839011,0.56409353
-3.08254127,4.50097200,0.43996992,1.31734123,0.01829538,0.32138453,0.88213829,2.14775026,0.01849719,0.57364100
-3.07653827,4.58517860,0.44877743,1.35357955,0.01851584,0.32866344,0.90467129,2.17925215,0.01859891,0.58144756
-3.07053527,4.67002891,0.45794717,1.39146170,0.01867619,0.33537151,0.92724985,2.21209549,0.01869603,0.58750895
-3.06453227,4.75409194,0.46722130,1.43037871,0.01877306,0.34142978,0.94952140,2.24555789,0.01878926,0.59186988
-3.05852926,4.83590159,0.47633587,1.46967784,0.01880415,0.34677240,0.97114055,2.27886538,0.01887926,0.59462377
-3.05252626,4.91398784,0.48502721,1.50867499,0.01876830,0.35134832,0.99177634,2.31121022,0.01896665,0.59591079
-3.04652326,4.98690776,0.49303828,1.54666836,0.01866543,0.35512249,1.01111879,2.34176955,0.01905204,0.59591401
-3.04052026,5.05327605,0.50012466,1.58295318,0.01849659,0.35807656,1.02888479,2.36972454,0.01913604,0.59485397
-3.03451726,5.11179449,0.50606009,1.61683720,0.01826386,0.36020903,1.04482316,2.39427975,0.01921925,0.59298165
-3.02851426,5.16128004,0.51064162,1.64765658,0.01797029,0.36153497,1.05871873,2.41468235,0.01930231,0.59057020
-3.02251126,5.20069104,0.51369403,1.67479200,0.01761982,0.36208513,1.07039550,2.43024087,0.01938583,0.58790577
-3.01650825,5.22915104,0.51507360,1.69768428,0.01721720,0.36190471,1.07971875,2.44034292,0.01947045,0.58527762
-3.01050525,5.24596976,0.51467113,1.71584922,0.01676785,0.36105161,1.08659606,2.44447171,0.01955675,0.58296806
-3.00450225,5.25066074,0.51241408,1.72889121,0.01627780,0.35959452,1.09097731,2.44222070,0.01964529,0.58124252
-2.99849925,5.24295511,0.50826791,1.73651496,0.01575355,0.35761058,1.09285367,2.43330624,0.01973648,0.58034023
-2.99249625,5.22281113,0.50223647,1.73853508,0.01520199,0.35518299,1.09225567,2.41757747,0.01983060,0.58046575
-2.98649325,5.19041916,0.49436148,1.73488318,0.01463028,0.35239854,1.08925035,2.39502341,0.01992775,0.58178182
-2.98049025,5.14620176,0.48472120,1.72561194,0.01404577,0.34934514,1.08393782,2.36577686,0.02002775,0.58440379
-2.97448724,5.09080876,0.47342815,1.71089624,0.01345594,0.34610946,1.07644724,2.33011477,0.02013017,0.58839577
-2.96848424,5.02510731,0.46062618,1.69103103,0.01286826,0.34277474,1.06693237,2.28845514,0.02023424,0.59376880
-2.96248124,4.95016693,0.44648673,1.66642603,0.01229018,0.33941893,1.05556703,2.24135022,0.02033889,0.60048089
-2.95647824,4.86723992,0.43120460,1.63759735,0.01172901,0.33611308,1.04254049,2.18947629,0.02044276,0.60843921
-2.95047524,4.77773731,0.41499319,1.60515616,0.01119185,0.33292005,1.02805301,2.13361998,0.02054418,0.61750394
-2.94447224,4.68320101,0.39807944,1.56979484,0.01068556,0.32989366,1.01231168,2.07466164,0.02064128,0.62749395
-2.93846923,4.58527261,0.38069865,1.53227082,0.01021664,0.32707815,0.99552674,2.01355602,0.02073202,0.63819382
-2.93246623,4.48565964,0.36308917,1.49338872,0.00979120,0.32450801,0.97790826,1.95131085,0.02081434,0.64936197
-2.92646323,4.38610003,0.34548725,1.45398116,0.00941485,0.32220814,0.95966343,1.88896377,0.02088618,0.66073954
-2.92046023,4.28832559,0.32812223,1.41488886,0.00909267,0.32019430,0.94099439,1.82755846,0.02094568,0.67205957
-2.91445723,4.19402552,0.31121195,1.37694056,0.00882908,0.31847374,0.92209647,1.76812049,0.02099122,0.68305621
-2.90845423,4.10481078,0.29495879,1.34093337,0.00862784,0.31704614,0.90315698,1.71163363,0.02102156,0.69347350
-2.90245123,4.02218041,0.27954627,1.30761406,0.00849192,0.31590454,0.88435429,1.65901740,0.02103592,0.70307341
-2.89644822,3.94749067,0.26513627,1.27766195,0.00842349,0.31503649,0.86585725,1.61110650,0.02103405,0.71164283
-2.89044522,3.88192791,0.25186702,1.25167374,0.00842386,0.31442521,0.84782478,1.56863279,0.02101627,0.71899942
-2.88444222,3.82648611,0.23985177,1.23015098,0.00849343,0.31405069,0.83040564,1.53221028,0.02098350,0.72499594
-2.87843922,3.78194976,0.22917827,1.21349028,0.00863170,0.31389093,0.81373820,1.50232381,0.02093719,0.72952320
-2.87243622,3.74888278,0.21990890,1.20197690,0.00883725,0.31392298,0.79795038,1.47932161,0.02087934,0.73251146
-2.86643322,3.72762384,0.21208154,1.19578165,0.00910780,0.31412406,0.78315948,1.46341194,0.02081236,0.73393054
-2.86043022,3.71828840,0.20571104,1.19496141,0.00944019,0.31447248,0.76947211,1.45466413,0.02073902,0.73378845
-2.85442721,3.72077739,0.20079123,1.19946312,0.00983054,0.31494860,0.75698414,1.45301368,0.02066229,0.73212902
-2.84842421,3.73479241,0.19729740,1.20913127,0.01027425,0.31553557,0.74578073,1.45827126,0.02058522,0.72902853
-2.84242121,3.75985674,0.19518915,1.22371845,0.01076616,0.31622001,0.73593638,1.47013540,0.02051082,0.72459156
-2.83641821,3.79534145,0.19441347,1.24289866,0.01130066,0.31699251,0.72751513,1.48820802,0.02044191,0.71894635
-2.83041521,3.84049556,0.19490792,1.26628296,0.01187180,0.31784792,0.72057084,1.51201237,0.02038102,0.71223978
-2.82441221,3.89447887,0.19660387,1.29343665,0.01247347,0.31878552,0.71514756,1.54101256,0.02033027,0.70463218
-2.81840920,3.95639619,0.19942954,1.32389743,0.01309951,0.31980888,0.71127990,1.57463367,0.02029130,0.69629222
-2.81240620,4.02533114,0.20331289,1.35719385,0.01374386,0.32092550,0.70899344,1.61228186,0.02026524,0.68739180
-2.80640320,4.10037820,0.20818402,1.39286306,0.01440068,0.32214616,0.70830507,1.65336326,0.02025264,0.67810129
-2.80040020,4.18067139,0.21397727,1.43046733,0.01506446,0.32348412,0.70922317,1.69730107,0.02025351,0.66858507
-2.79439720,4.26540815,0.22063266,1.46960852,0.01573013,0.32495391,0.71174753,1.74355008,0.02026732,0.65899745
-2.78839420,4.35386747,0.22809676,1.50993982,0.01639310,0.32657009,0.71586911,1.79160790,0.02029309,0.64947902
-2.78239120,4.44542128,0.23632296,1.55117443,0.01704933,0.32834574,0.72156932,1.84102273,0.02032940,0.64015360
-2.77638819,4.53953873,0.24527099,1.59309062,0.01769534,0.33029095,0.72881907,1.89139718,0.02037450,0.63112563
-2.77038519,4.63578337,0.25490595,1.63553303,0.01832819,0.33241119,0.73757746,1.94238836,0.02042637,0.62247815
-2.76438219,4.73380337,0.26519662,1.67841026,0.01894548,0.33470594,0.74779015,1.99370433,0.02048285,0.61427149
-2.75837919,4.83331578,0.27611340,1.72168883,0.01954528,0.33716732,0.75938758,2.04509740,0.02054165,0.60654244
-2.75237619,4.93408572,0.28762581,1.76538380,0.02012605,0.33977909,0.77228303,2.09635474,0.02060049,0.59930423
-2.74637319,5.03590192,0.29969971,1.80954669,0.02068658,0.34251591,0.78637085,2.14728727,0.02065710,0.59254710
-2.74037019,5.13855019,0.31229458,1.85425109,0.02122592,0.34534309,0.80152476,2.19771735,0.02070932,0.58623950
-2.73436718,5.24178637,0.32536070,1.89957691,0.02174323,0.34821662,0.81759661,2.24746636,0.02075512,0.58033001
-2.72836418,5.34531059,0.33883671,1.94559386,0.02223772,0.35108379,0.83441559,2.29634296,0.02079259,0.57474975
-2.72236118,5.44874412,0.35264752,1.99234510,0.02270859,0.35388411,0.85178820,2.34413273,0.02082002,0.56941533
-2.71635818,5.55161046,0.36670278,2.03983177,0.02315490,0.35655071,0.86949886,2.39058994,0.02083583,0.56423220
-2.71035518,5.65332150,0.38089607,2.08799921,0.02357553,0.35901198,0.88731143,2.43543194,0.02083862,0.55909825
-2.70435218,5.75316978,0.39510478,2.13672540,0.02396916,0.36119350,0.90497161,2.47833648,0.02082713,0.55390765
-2.69834917,5.85032708,0.40919088,2.18581240,0.02433417,0.36302012,0.92221012,2.51894209,0.02080026,0.54855455
-2.69234617,5.94384965,0.42300247,2.23498096,0.02466870,0.36441809,0.93874679,2.55685159,0.02075703,0.54293685
-2.68634317,6.03268970,0.43637619,2.28386874,0.02497059,0.36531711,0.95429524,2.59163829,0.02069657,0.53695954
-2.68034017,6.11571282,0.44914029,2.33203220,0.02523741,0.36565236,0.96856824,2.62285476,0.02061815,0.53053782
-2.67433717,6.19172040,0.46111835,2.37895217,0.02546652,0.36536623,0.98128336,2.65004353,0.02052116,0.52359964
-2.66833417,6.25947630,0.47213353,2.42404288,0.02565510,0.36440986,0.99216894,2.67274915,0.02040510,0.51608781
-2.66233117,6.31773666,0.48201310,2.46666425,0.02580021,0.36274437,1.00097011,2.69053119,0.02026964,0.50796154
-2.65632816,6.36528174,0.49059307,2.50613691,0.02589887,0.36034179,1.00745462,2.70297736,0.02011460,0.49919741
-2.65032516,6.40094878,0.49772290,2.54175955,0.02594813,0.35718569,1.01141839,2.70971644,0.01994000,0.48978979
-2.64432216,6.42366474,0.50326984,2.57282788,0.02594520,0.35327152,1.01269056,2.71043030,0.01974607,0.47975086
-2.63831916,6.43247792,0.50712301,2.59865477,0.02588752,0.34860665,1.01113796,2.70486485,0.01953332,0.46911008
-2.63231616,6.42658761,0.50919682,2.61859059,0.02577284,0.34321026,1.00666879,2.69283940,0.01930254,0.45791340
-2.62631316,6.40537092,0.50943375,2.63204333,0.02559939,0.33711288,0.99923548,2.67425435,0.01905482,0.44622217
-2.62031016,6.36840603,0.50780633,2.63849765,0.02536591,0.33035592,0.98883667,2.64909691,0.01879166,0.43411185
-2.61430715,6.31549130,0.50431832,2.63753219,0.02507180,0.32299092,0.97551820,2.61744500,0.01851488,0.42167049
-2.60830415,6.24665958,0.49900488,2.62883471,0.02471717,0.31507872,0.95937314,2.57946903,0.01822675,0.40899723
-2.60230115,6.16218735,0.49193194,2.61221417,0.02430293,0.30668852,0.94054083,2.53543180,0.01792989,0.39620060
-2.59629815,6.06259830,0.48319464,2.58760973,0.02383085,0.29789679,0.91920492,2.48568637,0.01762733,0.38339686
-2.59029515,5.94866093,0.47291500,2.55509585,0.02330357,0.28878608,0.89559058,2.43067208,0.01732245,0.37070818
-2.58429215,5.82138022,0.46123884,2.51488371,0.02272467,0.27944369,0.86996064,2.37090873,0.01701893,0.35826080
-2.57828914,5.68198316,0.44833204,2.46731849,0.02209860,0.26996029,0.84261109,2.30698894,0.01672069,0.34618307
-2.57228614,5.53189832,0.43437639,2.41287275,0.02143066,0.26042827,0.81386569,2.23956884,0.01643179,0.33460342
-2.56628314,5.37272975,0.41956506,2.35213613,0.02072695,0.25094020,0.78407001,2.16935719,0.01615634,0.32364811
-2.56028014,5.20622581,0.40409786,2.28580156,0.01999423,0.24158698,0.75358492,2.09710304,0.01589838,0.31343902
-2.55427714,5.03424345,0.38817651,2.21464859,0.01923983,0.23245612,0.72277965,2.02358220,0.01566170,0.30409117
-2.54827414,4.85870911,0.37200003,2.13952443,0.01847150,0.22362992,0.69202467,1.94958270,0.01544977,0.29571030
-2.54227114,4.68157722,0.35576044,2.06132335,0.01769722,0.21518370,0.66168439,1.87588962,0.01526555,0.28839039
-2.53626813,4.50478768,0.33963893,1.98096523,0.01692502,0.20718415,0.63211005,1.80326964,0.01511137,0.28221125
-2.53026513,4.33022376,0.32380250,1.89937414,0.01616280,0.19968784,0.60363286,1.73245579,0.01498881,0.27723631
-2.52426213,4.15967192,0.30840145,1.81745768,0.01541816,0.19273999,0.57655759,1.66413280,0.01489864,0.27351059
-2.51825913,3.99478510,0.29356747,1.73608794,0.01469818,0.18637348,0.55115696,1.59892367,0.01484069,0.27105912
-2.51225613,3.83705087,0.27941267,1.65608472,0.01400925,0.18060826,0.52766673,1.53737788,0.01481390,0.26988582
-2.50625313,3.68776585,0.26602935,1.57820167,0.01335700,0.17545113,0.50628191,1.47996175,0.01481630,0.26997288
-2.50025013,3.54801742,0.25349067,1.50311580,0.01274611,0.17089595,0.48715417,1.42705150,0.01484506,0.27128096
-2.49424712,3.41867349,0.24185202,1.43142065,0.01218029,0.16692424,0.47039044,1.37892916,0.01489665,0.27374991
-2.48824412,3.30038086,0.23115303,1.36362322,0.01166223,0.16350627,0.45605296,1.33578178,0.01496697,0.27730044
-2.48224112,3.19357223,0.22142020,1.30014469,0.01119361,0.16060250,0.44416054,1.29770399,0.01505154,0.28183643
-2.47623812,3.09848148,0.21266982,1.24132456,0.01077519,0.15816533,0.43469137,1.26470395,0.01514574,0.28724798
-2.47023512,3.01516665,0.20491123,1.18742793,0.01040686,0.15614121,0.42758688,1.23671245,0.01524510,0.29341519
-2.46423212,2.94353940,0.19815001,1.13865533,0.01008781,0.15447290,0.42275683,1.21359504,0.01534551,0.30021239
-2.45822911,2.88339965,0.19239113,1.09515435,0.00981667,0.15310183,0.42008530,1.19516656,0.01544352,0.30751286
-2.45222611,2.83447369,0.18764167,1.05703254,0.00959172,0.15197056,0.41943738,1.18120761,0.01553664,0.31519375
-2.44622311,2.79645397,0.18391319,1.02437062,0.00941105,0.15102504,0.42066625,1.17148228,0.01562348,0.32314105
-2.44022011,2.76903848,0.18122341,0.99723527,0.00927279,0.15021683,0.42362042,1.16575631,0.01570402,0.33125441
-2.43421711,2.75196795,0.17959719,0.97569091,0.00917530,0.14950496,0.42815078,1.16381494,0.01577972,0.33945157
-2.42821411,2.74505878,0.17906675,0.95980959,0.00911728,0.14885752,0.43411710,1.16547960,0.01585357,0.34767213
-2.42221111,2.74823006,0.17967101,0.94967871,0.00909799,0.14825284,0.44139379,1.17062253,0.01593015,0.35588057
-2.41620810,2.76152321,0.18145423,0.94540587,0.00911728,0.14768016,0.44987445,1.17917871,0.01601553,0.36406820
-2.41020510,2.78511291,0.18446383,0.94712082,0.00917568,0.14713998,0.45947526,1.19115432,0.01611711,0.37225397
-2.40420210,2.81930872,0.18874756,0.95497426,0.00927438,0.14664374,0.47013669,1.20663118,0.01624347,0.38048395
-2.39819910,2.86454679,0.19435019,0.96913353,0.00941520,0.14621319,0.48182373,1.22576685,0.01640402,0.38882948
-2.39219610,2.92137170,0.20130977,0.98977539,0.00960048,0.14587919,0.49452435,1.24879007,0.01660870,0.39738396
-2.38619310,2.99040900,0.20965375,1.01707613,0.00983295,0.14568023,0.50824638,1.27599152,0.01686757,0.40625820
-2.38019010,3.07232916,0.21939507,1.05119948,0.01011551,0.14566048,0.52301293,1.30771022,0.01719039,0.41557474
-2.37418709,3.16780433,0.23052841,1.09228279,0.01045106,0.14586765,0.53885645,1.34431567,0.01758621,0.42546099
-2.36818409,3.27745957,0.24302683,1.14042205,0.01084221,0.14635068,0.55581178,1.38618663,0.01806288,0.43604167
-2.36218109,3.40182043,0.25683902,1.19565642,0.01129107,0.14715726,0.57390857,1.43368710,0.01862665,0.44743074
-2.35617809,3.54125915,0.27188715,1.25795289,0.01179895,0.14833140,0.59316333,1.48714051,0.01928179,0.45972319
-2.35017509,3.69594197,0.28806564,1.32719183,0.01236619,0.14991108,0.61357170,1.54680319,0.02003021,0.47298714
-2.34417209,3.86577987,0.30524087,1.40315409,0.01299188,0.15192613,0.63510117,1.61283831,0.02087125,0.48725650
-2.33816908,4.05038543,0.32325182,1.48551025,0.01367375,0.15439627,0.65768493,1.68529143,0.02180144,0.50252472
-2.33216608,4.24903798,0.34191183,1.57381291,0.01440801,0.15732968,0.68121694,1.76406896,0.02281442,0.51873997
-2.32616308,4.46065954,0.36101137,1.66749229,0.01518929,0.16072186,0.70554885,1.84892068,0.02390097,0.53580199
-2.32016008,4.68380314,0.38032173,1.76585593,0.01601066,0.16455502,0.73048884,1.93942728,0.02504910,0.55356098
-2.31415708,4.91665520,0.39959964,1.86809285,0.01686368,0.16879802,0.75580260,2.03499394,0.02624426,0.57181871
-2.30815408,5.15705291,0.41859267,1.97328232,0.01773857,0.17340683,0.78121664,2.13485057,0.02746970,0.59033180
-2.30215108,5.40251695,0.43704522,2.08040764,0.01862434,0.17832551,0.80642374,2.23805907,0.02870689,0.60881730
-2.29614807,5.65029949,0.45470495,2.18837470,0.01950915,0.18348774,0.83109048,2.34352793,0.02993597,0.62696036
-2.29014507,5.89744626,0.47132942,2.29603517,0.02038054,0.18881880,0.85486659,2.45003369,0.03113640,0.64442376
-2.28414207,6.14087141,0.48669278,2.40221389,0.02122582,0.19423799,0.87739580,2.55624912,0.03228751,0.66085890
-2.27813907,6.37744259,0.50059219,2.50573967,0.02203247,0.19966130,0.89832759,2.66077695,0.03336917,0.67591789
-2.27213607,6.60407348,0.51285388,2.60547873,0.02278849,0.20500442,0.91732962,2.76218828,0.03436243,0.68926620
-2.26613307,6.81782029,0.52333840,2.70036956,0.02348281,0.21018567,0.93409997,2.85906410,0.03525011,0.70059520
-2.26013007,7.01597841,0.53194511,2.78945783,0.02410566,0.21512909,0.94837888,2.95003851,0.03601739,0.70963423
-2.25412706,7.19617513,0.53861554,2.87193010,0.02464889,0.21976729,0.95995920,3.03384169,0.03665227,0.71616140
-2.24812406,7.35645435,0.54333549,2.94714460,0.02510626,0.22404398,0.96869532,3.10934100,0.03714594,0.72001281
-2.24212106,7.49534924,0.54613587,3.01465772,0.02547360,0.22791623,0.97450977,3.17557840,0.03749310,0.72108957
-2.23611806,7.61193936,0.54709196,3.07424457,0.02574903,0.23135610,0.97739749,3.23180242,0.03769205,0.71936238
-2.23011506,7.70588913,0.54632139,3.12591258,0.02593292,0.23435179,0.97742721,3.27749335,0.03774476,0.71487337
-2.22411206,7.77746540,0.54398053,3.16990688,0.02602792,0.23690809,0.97474008,3.31238042,0.03765670,0.70773517
-2.21810905,7.82753266,0.54025961,3.20670684,0.02603885,0.23904619,0.96954533,3.33645006,0.03743663,0.69812718
-2.21210605,7.85752562,0.53537665,3.23701345,0.02597245,0.24080281,0.96211327,3.34994490,0.03709621,0.68628925
-2.20610305,7.86939969,0.52957032,3.26172759,0.02583715,0.24222868,0.95276588,3.35335346,0.03664959,0.67251307
-2.20010005,7.86556121,0.52309206,3.28191973,0.02564278,0.24338648,0.94186532,3.34739089,0.03611280,0.65713168
-2.19409705,7.84877996,0.51619768,3.29879206,0.02540014,0.24434822,0.92980093,3.33297164,0.03550326,0.64050759
-2.18809405,7.82208777,0.50913881,3.31363445,0.02512065,0.24519235,0.91697525,3.31117529,0.03483906,0.62302015
-2.18209105,7.78866730,0.50215447,3.32777591,0.02481593,0.24600049,0.90378973,3.28320702,0.03413842,0.60505256
