energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up
-5.50175088,7.36419983,0.81218784,5.41552829,0.01188095,0.11317857,0.08952116,1.35865418
-5.49574787,7.60319474,0.83897254,5.63600269,0.01256467,0.11540198,0.09628242,1.35990881
-5.48974487,7.84564679,0.86682334,5.85918989,0.01327639,0.11748084,0.10318300,1.36136771
-5.48374187,8.08903023,0.89547441,6.08273818,0.01400899,0.11933573,0.11015293,1.36304261
-5.47773887,8.33058319,0.92462383,6.30413851,0.01475497,0.12089576,0.11711694,1.36489078
-5.47173587,8.56736201,0.95393808,6.52077295,0.01550654,0.12209975,0.12399620,1.36681752
-5.46573287,8.79631044,0.98305887,6.72997214,0.01625582,0.12289736,0.13071042,1.36868244
-5.45972986,9.01434112,1.01161203,6.92907986,0.01699494,0.12325004,0.13718016,1.37030955
-5.45372686,9.21842602,1.03921840,7.11552198,0.01771629,0.12313181,0.14332935,1.37150032
-5.44772386,9.40569193,1.06550614,7.28687705,0.01841273,0.12252983,0.14908783,1.37204928
-5.44172086,9.57351694,1.09012428,7.44094563,0.01907785,0.12144458,0.15439391,1.37176111
-5.43571786,9.71962348,1.11275676,7.57581527,0.01970619,0.11988993,0.15919679,1.37046843
-5.42971486,9.84216397,1.13313650,7.68991865,0.02029353,0.11789277,0.16345867,1.36804929
-5.42371186,9.93979510,1.15105885,7.78208236,0.02083713,0.11549240,0.16715665,1.36444338
-5.41770885,10.01173759,1.16639382,7.85156458,0.02133593,0.11273964,0.17028403,1.35966613
-5.41170585,10.05781875,1.17909641,7.89808015,0.02179075,0.10969567,0.17285119,1.35381977
-5.40570285,10.07849588,1.18921456,7.92181229,0.02220448,0.10643065,0.17488578,1.34710073
-5.39969985,10.07485953,1.19689411,7.92341079,0.02258207,0.10302217,0.17643238,1.33980283
-5.39369685,10.04861630,1.20238050,7.90397691,0.02293065,0.09955355,0.17755140,1.33231582
-5.38769385,10.00205159,1.20601675,7.86503583,0.02325940,0.09611205,0.17831743,1.32511925
-5.38169085,9.93797359,1.20823768,7.80849776,0.02357943,0.09278703,0.17881686,1.31877147
-5.37568784,9.85964027,1.20956035,7.73660936,0.02390355,0.08966811,0.17914509,1.31389428
-5.36968484,9.77067175,1.21057080,7.65189691,0.02424597,0.08684336,0.17940322,1.31115335
-5.36368184,9.67495080,1.21190748,7.55710334,0.02462187,0.08439757,0.17969440,1.31123534
-5.35767884,9.57651457,1.21424177,7.45512067,0.02504696,0.08241056,0.18011997,1.31482227
-5.35167584,9.47944089,1.21825624,7.34892009,0.02553692,0.08095571,0.18077563,1.32256419
-5.34567284,9.38773253,1.22462136,7.24148101,0.02610689,0.08009851,0.18174755,1.33505127
-5.33966983,9.30520295,1.23397159,7.13572130,0.02677078,0.07989536,0.18310889,1.35278621
-5.33366683,9.23536711,1.24688165,7.03442994,0.02754078,0.08039244,0.18491664,1.37615843
-5.32766383,9.18134054,1.26384398,6.94020385,0.02842668,0.08162487,0.18720900,1.40542093
-5.32166083,9.14575003,1.28524844,6.85539035,0.02943540,0.08361596,0.19000348,1.44067109
-5.31565783,9.13065879,1.31136506,6.78203652,0.03057053,0.08637672,0.19329576,1.48183627
-5.30965483,9.13750869,1.34233065,6.72184681,0.03183191,0.08990556,0.19705933,1.52866514
-5.30365183,9.16708179,1.37814015,6.67614999,0.03321540,0.09418826,0.20124606,1.58072522
-5.29764882,9.21948267,1.41864308,6.64587648,0.03471276,0.09919813,0.20578766,1.63740715
-5.29164582,9.29414260,1.46354555,6.63154670,0.03631160,0.10489645,0.21059793,1.69793571
-5.28564282,9.38984566,1.51241781,6.63327107,0.03799557,0.11123318,0.21557579,1.76138734
-5.27963982,9.50477649,1.56470745,6.65076174,0.03974459,0.11814794,0.22060894,1.82671387
-5.27363682,9.63658792,1.61975752,6.68335578,0.04153532,0.12557117,0.22557813,1.89277144
-5.26763382,9.78248653,1.67682926,6.73004926,0.04334168,0.13342564,0.23036157,1.95835374
-5.26163082,9.93933284,1.73512839,6.78954105,0.04513550,0.14162803,0.23483969,2.02222833
-5.25562781,10.10375250,1.79383394,6.86028482,0.04688727,0.15009083,0.23889969,2.08317445
-5.24962481,10.27225396,1.85212839,6.94054717,0.04856693,0.15872424,0.24243995,2.14002096
-5.24362181,10.44134799,1.90922787,7.02846980,0.05014471,0.16743814,0.24537389,2.19168286
-5.23761881,10.60766392,1.96441094,7.12213288,0.05159200,0.17614418,0.24763328,2.23719470
-5.23161581,10.76805780,2.01704471,7.21961718,0.05288217,0.18475762,0.24917074,2.27573975
-5.22561281,10.91970781,2.06660698,7.31906223,0.05399131,0.19319913,0.24996137,2.30667356
-5.21960980,11.06019290,2.11270336,7.41871790,0.05489898,0.20139635,0.25000341,2.32954110
-5.21360680,11.18755141,2.15507850,7.51698749,0.05558878,0.20928519,0.24931795,2.34408678
-5.20760380,11.30031745,2.19362079,7.61246032,0.05604886,0.21681073,0.24794763,2.35025708
-5.20160080,11.39753376,2.22836022,7.70393300,0.05627224,0.22392783,0.24595448,2.34819586
-5.19559780,11.47874126,2.25945953,7.79041850,0.05625701,0.23060128,0.24341697,2.33823274
-5.18959480,11.54394639,2.28719891,7.87114362,0.05600643,0.23680562,0.24042641,2.32086517
-5.18359180,11.59356883,2.31195495,7.94553539,0.05552874,0.24252445,0.23708284,2.29673530
-5.17758879,11.62837280,2.33417495,8.01319812,0.05483696,0.24774955,0.23349071,2.26660259
-5.17158579,11.64938640,2.35434760,8.07388313,0.05394847,0.25247954,0.22975442,2.23131384
-5.16558279,11.65781367,2.37297170,8.12745362,0.05288448,0.25671842,0.22597400,2.19177162
-5.15957979,11.65494469,2.39052425,8.17384756,0.05166936,0.26047389,0.22224111,2.14890282
-5.15357679,11.64206889,2.40742971,8.21304139,0.05032995,0.26375561,0.21863549,2.10362861
-5.14757379,11.62039655,2.42403176,8.24501750,0.04889473,0.26657353,0.21522206,2.05683687
-5.14157079,11.59099300,2.44056923,8.26973798,0.04739298,0.26893630,0.21204878,2.00935841
-5.13556778,11.55472920,2.45715733,8.28712681,0.04585394,0.27084993,0.20914525,1.96194752
-5.12956478,11.51225150,2.47377524,8.29706223,0.04430597,0.27231667,0.20652221,1.91526776
-5.12356178,11.46397216,2.49026076,8.29938003,0.04277583,0.27333437,0.20417189,1.86988303
-5.11755878,11.41008114,2.50631243,8.29388822,0.04128790,0.27389613,0.20206914,1.82625428
-5.11155578,11.35057828,2.52149909,8.28039222,0.03986368,0.27399045,0.20017331,1.78474141
-5.10555278,11.28532391,2.53527664,8.25872952,0.03852130,0.27360183,0.19843073,1.74561015
-5.09954977,11.21410483,2.54701118,8.22881149,0.03727518,0.27271174,0.19677777,1.70904323
-5.09354677,11.13671152,2.55600757,8.19066999,0.03613596,0.27130000,0.19514418,1.67515500
-5.08754377,11.05302197,2.56154224,8.14450539,0.03511044,0.26934647,0.19345668,1.64400858
-5.08154077,10.96308670,2.56289862,8.09073288,0.03420175,0.26683297,0.19164260,1.61563455
-5.07553777,10.86720966,2.55940357,8.03002346,0.03340969,0.26374537,0.18963345,1.59005004
-5.06953477,10.76601956,2.55046323,7.96333628,0.03273117,0.26007562,0.18736819,1.56727711
-5.06353177,10.66052680,2.53559651,7.89193945,0.03216069,0.25582376,0.18479617,1.54735943
-5.05752876,10.55216151,2.51446462,7.81741670,0.03169102,0.25099972,0.18187959,1.53037628
-5.05152576,10.44278953,2.48689533,7.74165822,0.03131381,0.24562479,0.17859535,1.51645302
-5.04552276,10.33470412,2.45290059,7.66683481,0.03102025,0.23973270,0.17493631,1.50576735
-5.03951976,10.23059228,2.41268685,7.59535523,0.03080167,0.23337024,0.17091183,1.49855107
-5.03351676,10.13347639,2.36665730,7.52980793,0.03065014,0.22659731,0.16654774,1.49508691
-5.02751376,10.04663298,2.31540601,7.47288895,0.03055889,0.21948642,0.16188549,1.49570058
-5.02151076,9.97349162,2.25970404,7.42731902,0.03052268,0.21212169,0.15698087,1.50074841
-5.01550775,9.91751867,2.20047811,7.39575333,0.03053800,0.20459717,0.15190211,1.51060086
-5.00950475,9.88209087,2.13878267,7.38068818,0.03060319,0.19701487,0.14672752,1.52562299
-5.00350175,9.87036508,2.07576663,7.38436912,0.03071834,0.18948218,0.14154288,1.54615258
-4.99749875,9.88515046,2.01263598,7.40870497,0.03088511,0.18210911,0.13643854,1.57247712
-4.99149575,9.92878956,1.95061409,7.45519238,0.03110647,0.17500532,0.13150651,1.60481093
-4.98549275,10.00305435,1.89090118,7.52485480,0.03138626,0.16827698,0.12683753,1.64327353
-4.97948974,10.10906272,1.83463470,7.61819915,0.03172878,0.16202379,0.12251834,1.68787056
-4.97348674,10.24721967,1.78285232,7.73519264,0.03213827,0.15633608,0.11862920,1.73847834
-4.96748374,10.41718643,1.73645877,7.87526114,0.03261844,0.15129229,0.11524180,1.79483302
-4.96148074,10.61787908,1.69619807,8.03730918,0.03317199,0.14695679,0.11241755,1.85652510
-4.95547774,10.84749677,1.66263188,8.21976071,0.03380020,0.14337817,0.11020643,1.92299969
-4.94947474,11.10357802,1.63612493,8.42061839,0.03450256,0.14058808,0.10864632,1.99356283
-4.94347174,11.38308206,1.61683762,8.63753836,0.03527653,0.13860068,0.10776277,2.06739361
-4.93746873,11.68249091,1.60472607,8.86791632,0.03611737,0.13741268,0.10756940,2.14356176
-4.93146573,11.99792661,1.59954922,9.10898033,0.03701808,0.13700385,0.10806862,2.22104997
-4.92546273,12.32527754,1.60088247,9.35788532,0.03796942,0.13733822,0.10925275,2.29877989
-4.91945973,12.66032715,1.60813693,9.61180415,0.03896008,0.13836564,0.11110542,2.37564083
-4.91345673,12.99887842,1.62058345,9.86801042,0.03997688,0.14002377,0.11360320,2.45051972
-4.90745373,13.33686796,1.63738009,10.12394875,0.04100504,0.14224037,0.11671723,2.52233106
-4.90145073,13.67046409,1.65760189,10.37728891,0.04202854,0.14493576,0.12041492,2.59004559
-4.89544772,13.99614466,1.68027167,10.62596138,0.04303049,0.14802538,0.12466142,2.65271639
-4.88944472,14.31075142,1.70439058,10.86817296,0.04399352,0.15142230,0.12942096,2.70950135
-4.88344172,14.61151934,1.72896740,11.10240235,0.04490018,0.15503959,0.13465789,2.75968117
-4.87743872,14.89608093,1.75304544,11.32737680,0.04573332,0.15879253,0.14033729,2.80267229
-4.87143572,15.16244690,1.77572641,11.54203218,0.04647648,0.16260044,0.14642531,2.83803443
-4.86543272,15.40896620,1.79619043,11.74545985,0.04711419,0.16638818,0.15288899,2.86547253
-4.85942971,15.63426943,1.81371195,11.93684436,0.04763231,0.17008727,0.15969579,2.88483362
-4.85342671,15.83720067,1.82767124,12.11539684,0.04801829,0.17363660,0.16681268,2.89609872
-4.84742371,16.01674323,1.83756151,12.28028896,0.04826136,0.17698269,0.17420501,2.89937068
-4.84142071,16.17194523,1.84299168,12.43059228,0.04835275,0.18007962,0.18183509,2.89485873
-4.83541771,16.30185054,1.84368535,12.56522775,0.04828581,0.18288861,0.18966074,2.88286058
-4.82941471,16.40544016,1.83947611,12.68292899,0.04805609,0.18537733,0.19763376,2.86374317
-4.82341171,16.48158859,1.83030003,12.78222256,0.04766146,0.18751898,0.20569853,2.83792303
-4.81740870,16.52903808,1.81618565,12.86142711,0.04710203,0.18929133,0.21379090,2.80584706
-4.81140570,16.54639315,1.79724237,12.91867216,0.04638024,0.19067567,0.22183732,2.76797474
-4.80540270,16.53213575,1.77364763,12.95193618,0.04550069,0.19165578,0.22975450,2.72476237
-4.79939970,16.48466070,1.74563377,12.95910231,0.04447011,0.19221711,0.23744955,2.67664982
-4.79339670,16.40232929,1.71347493,12.93802912,0.04329722,0.19234609,0.24482074,2.62405040
-4.78739370,16.28353829,1.67747462,12.88663290,0.04199251,0.19202967,0.25175881,2.56734384
-4.78139070,16.12680024,1.63795443,12.80297722,0.04056809,0.19125513,0.25814893,2.50687250
-4.77538769,15.93083070,1.59524414,12.68536522,0.03903740,0.19001021,0.26387322,2.44294077
-4.76938469,15.69463751,1.54967358,12.53242982,0.03741503,0.18828345,0.26881376,2.37581728
-4.76338169,15.41760704,1.50156629,12.34321732,0.03571636,0.18606477,0.27285594,2.30573957
-4.75737869,15.09958282,1.45123512,12.11725996,0.03395734,0.18334631,0.27589214,2.23292090
-4.75137569,14.74093213,1.39897965,11.85463402,0.03215415,0.18012336,0.27782544,2.15755835
-4.74537269,14.34259692,1.34508529,11.55600031,0.03032297,0.17639531,0.27857330,2.07984196
-4.73936968,13.90612644,1.28982381,11.22262533,0.02847967,0.17216671,0.27807096,1.99996399
-4.73336668,13.43368940,1.23345507,10.85638190,0.02663957,0.16744817,0.27627443,1.91812800
-4.72736368,12.92806518,1.17622955,10.45972929,0.02481724,0.16225708,0.27316297,1.83455698
-4.72136068,12.39261388,1.11839131,10.03567372,0.02302629,0.15661822,0.26874073,1.74950013
-4.71535768,11.83122660,1.06018104,9.58771105,0.02127923,0.15056401,0.26303778,1.66323799
-4.70935468,11.24825769,1.00183891,9.11975408,0.01958732,0.14413447,0.25611008,1.57608534
-4.70335168,10.64844167,0.94360677,8.63604747,0.01796057,0.13737692,0.24803869,1.48839209
-4.69734867,10.03679821,0.88572959,8.14107379,0.01640763,0.13034534,0.23892807,1.40054172
-4.69134567,9.41852854,0.82845598,7.63945426,0.01493582,0.12309939,0.22890355,1.31294762
-4.68534267,8.79890732,0.77203752,7.13584781,0.01355116,0.11570323,0.21810817,1.22604730
-4.67933967,8.18317372,0.71672718,6.63485212,0.01225841,0.10822412,0.20669884,1.14029490
-4.67333667,7.57642539,0.66277660,6.14090963,0.01106117,0.10073087,0.19484215,1.05615236
-4.66733367,6.98351885,0.61043263,5.65822153,0.00996196,0.09329221,0.18270992,0.97407955
-4.66133067,6.40897908,0.55993316,5.19067191,0.00896230,0.08597513,0.17047466,0.89452404
-4.65532766,5.85692094,0.51150260,4.74176388,0.00806287,0.07884337,0.15830514,0.81791081
-4.64932466,5.33098422,0.46534720,4.31456886,0.00726358,0.07195592,0.14636221,0.74463248
-4.64332166,4.83428346,0.42165053,3.91168947,0.00656367,0.06536578,0.13479500,0.67504054
-4.63731866,4.36937339,0.38056939,3.53523638,0.00596186,0.05911893,0.12373772,0.60943769
-4.63131566,3.93822980,0.34223026,3.18681830,0.00545638,0.05325352,0.11330693,0.54807198
-4.62531266,3.54224536,0.30672671,2.86754465,0.00504509,0.04779935,0.10359955,0.49113253
-4.61930965,3.18223956,0.27411765,2.57803942,0.00472554,0.04277766,0.09469156,0.43874727
-4.61330665,2.85848118,0.24442661,2.31846502,0.00449503,0.03820114,0.08663731,0.39098247
-4.60730365,2.57072179,0.21764212,2.08855447,0.00435068,0.03407418,0.07946957,0.34784414
-4.60130065,2.31823842,0.19371900,1.88765024,0.00428941,0.03039337,0.07320010,0.30928100
-4.59529765,2.09988349,0.17258066,1.71474821,0.00430804,0.02714822,0.06782080,0.27518892
-4.58929465,1.91413992,0.15412209,1.56854513,0.00440326,0.02432190,0.06330535,0.24541650
-4.58329165,1.75917986,0.13821358,1.44748810,0.00457167,0.02189225,0.05961118,0.21977149
-4.57728864,1.63292497,0.12470484,1.34982480,0.00480977,0.01983275,0.05668174,0.19802775
-4.57128564,1.53310690,0.11342948,1.27365328,0.00511399,0.01811356,0.05444910,0.17993251
-4.56528264,1.45732655,0.10420957,1.21697033,0.00548063,0.01670260,0.05283651,0.16521356
-4.55927964,1.40311084,0.09686024,1.17771771,0.00590591,0.01556655,0.05176119,0.15358622
-4.55327664,1.36796627,0.09119410,1.15382540,0.00638596,0.01467186,0.05113701,0.14475982
-4.54727364,1.34942824,0.08702537,1.14325164,0.00691677,0.01398562,0.05087718,0.13844362
-4.54127064,1.34510578,0.08417377,1.14401906,0.00749421,0.01347646,0.05089677,0.13435194
-4.53526763,1.35272130,0.08246791,1.15424696,0.00811403,0.01311527,0.05111505,0.13220858
-4.52926463,1.37014502,0.08174831,1.17217937,0.00877187,0.01287588,0.05145770,0.13175043
-4.52326163,1.39542410,0.08186998,1.19620892,0.00946326,0.01273559,0.05185862,0.13273035
-4.51725863,1.42680647,0.08270457,1.22489641,0.01018362,0.01267567,0.05226157,0.13491930
-4.51125563,1.46275942,0.08414213,1.25698631,0.01092834,0.01268169,0.05262142,0.13810789
-4.50525263,1.50198327,0.08609250,1.29141818,0.01169283,0.01274381,0.05290508,0.14210739
-4.49924962,1.54342022,0.08848639,1.32733410,0.01247256,0.01285688,0.05309201,0.14675026
-4.49324662,1.58625871,0.09127612,1.36408245,0.01326315,0.01302056,0.05317443,0.15189045
-4.48724362,1.62993357,0.09443614,1.40121809,0.01406053,0.01323920,0.05315711,0.15740338
-4.48124062,1.67412226,0.09796332,1.43849919,0.01486102,0.01352175,0.05305676,0.16318572
-4.47523762,1.71873734,0.10187694,1.47588083,0.01566146,0.01388151,0.05290116,0.16915518
-4.46923462,1.76391543,0.10621849,1.51350558,0.01645939,0.01433573,0.05272788,0.17525004
-4.46323162,1.81000285,0.11105118,1.55169115,0.01725316,0.01490526,0.05258273,0.18142874
-4.45722861,1.85753791,0.11645911,1.59091522,0.01804207,0.01561395,0.05251798,0.18766924
-4.45122561,1.90723006,0.12254611,1.63179751,0.01882645,0.01648808,0.05259040,0.19396834
-4.44522261,1.95993582,0.12943410,1.67507926,0.01960778,0.01755566,0.05285912,0.20034070
-4.43921961,2.01663161,0.13726097,1.72160003,0.02038867,0.01884563,0.05338345,0.20681761
-4.43321661,2.07838366,0.14617782,1.77227224,0.02117280,0.02038704,0.05422065,0.21344545
-4.42721361,2.14631500,0.15634561,1.82805342,0.02196489,0.02220819,0.05542378,0.22028372
-4.42121061,2.22157009,0.16793108,1.88991659,0.02277046,0.02433561,0.05703966,0.22740259
-4.41520760,2.30527742,0.18110196,1.95881936,0.02359561,0.02679320,0.05910698,0.23488008
-4.40920460,2.39851089,0.19602144,2.03567216,0.02444669,0.02960115,0.06165468,0.24279863
-4.40320160,2.50225083,0.21284205,2.12130652,0.02532992,0.03277508,0.06470057,0.25124145
-4.39719860,2.61734566,0.23169893,2.21644431,0.02625097,0.03632505,0.06825035,0.26028844
-4.39119560,2.74447572,0.25270278,2.32166892,0.02721448,0.04025474,0.07229687,0.27001196
-4.38519260,2.88412037,0.27593256,2.43739958,0.02822363,0.04456065,0.07681997,0.28047260
-4.37918959,3.03653004,0.30142835,2.56386993,0.02927967,0.04923151,0.08178650,0.29171513
-4.37318659,3.20170451,0.32918453,2.70111193,0.03038155,0.05424777,0.08715098,0.30376486
-4.36718359,3.37937887,0.35914372,2.84894609,0.03152561,0.05958128,0.09285646,0.31662458
-4.36118059,3.56901806,0.39119183,3.00697870,0.03270533,0.06519527,0.09883593,0.33027240
-4.35517759,3.76982091,0.42515447,3.17460669,0.03391133,0.07104443,0.10501392,0.34466057
-4.34917459,3.98073398,0.46079527,3.35103005,0.03513134,0.07707539,0.11130855,0.35971548
-4.34317159,4.20047515,0.49781613,3.53527171,0.03635052,0.08322734,0.11763371,0.37533898
-4.33716858,4.42756645,0.53585993,3.72620426,0.03755175,0.08943305,0.12390145,0.39141103
-4.33116558,4.66037493,0.57451558,3.92258243,0.03871624,0.09562007,0.13002448,0.40779360
-4.32516258,4.89716037,0.61332564,4.12308006,0.03982411,0.10171220,0.13591868,0.42433585
-4.31915958,5.13612769,0.65179636,4.32633004,0.04085521,0.10763122,0.14150553,0.44088032
-4.31315658,5.37548214,0.68940995,4.53096530,0.04178994,0.11329881,0.14671444,0.45726984
-4.30715358,5.61348478,0.72563867,4.73565935,0.04261010,0.11863854,0.15148480,0.47335505
