energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Li_s_up,Te_p_up,Te_d_up
-5.80190095,4.61109493,0.06218629,0.15425905,1.12716230,1.08050404,0.95621062,2.18931014,0.00000000
-5.79589795,4.58302254,0.05817406,0.14680188,1.10359310,1.06897097,1.00197597,2.19608672,0.00000000
-5.78989495,4.55463478,0.05476203,0.13921201,1.07974693,1.05777764,1.04530725,2.20282395,0.00000000
-5.78389195,4.52466823,0.05190368,0.13163337,1.05567021,1.04666192,1.08549853,2.20848694,0.00000000
-5.77788894,4.49191336,0.04954703,0.12420978,1.03142051,1.03537380,1.12189040,2.21206943,0.00000000
-5.77188594,4.45527825,0.04763734,0.11708214,1.00707238,1.02369013,1.15389022,2.21263572,0.00000000
-5.76588294,4.41384743,0.04611972,0.11038580,0.98272286,1.01142811,1.18099084,2.20935948,0.00000000
-5.75987994,4.36693352,0.04494147,0.10424838,0.95849634,0.99845698,1.20278683,2.20155765,0.00000000
-5.75387694,4.31411905,0.04405411,0.09878785,0.93454836,0.98470721,1.21898771,2.18871850,0.00000000
-5.74787394,4.25528673,0.04341509,0.09411099,0.91106810,0.97017689,1.22942736,2.17052245,0.00000000
-5.74187094,4.19063656,0.04298905,0.09031204,0.88827921,0.95493478,1.23406937,2.14685520,0.00000000
-5.73586793,4.12068883,0.04274867,0.08747161,0.86643876,0.93912006,1.23300779,2.11781251,0.00000000
-5.72986493,4.04627260,0.04267515,0.08565573,0.84583406,0.92293853,1.22646334,2.08369661,0.00000000
-5.72386193,3.96849992,0.04275819,0.08491496,0.82677741,0.90665538,1.21477505,2.04500430,0.00000000
-5.71785893,3.88872649,0.04299556,0.08528363,0.80959858,0.89058495,1.19838756,2.00240746,0.00000000
-5.71185593,3.80850039,0.04339232,0.08677896,0.79463532,0.87507763,1.17783463,1.95672651,0.00000000
-5.70585293,3.72950065,0.04395969,0.08940038,0.78222207,0.86050465,1.15371942,1.90889815,0.00000000
-5.69984992,3.65346835,0.04471354,0.09312876,0.77267721,0.84724128,1.12669239,1.85993847,0.00000000
-5.69384692,3.58213296,0.04567273,0.09792580,0.76628937,0.83564922,1.09742762,1.81090312,0.00000000
-5.68784392,3.51713727,0.04685723,0.10373357,0.76330334,0.82605895,1.06659875,1.76284606,0.00000000
-5.68184092,3.45996397,0.04828614,0.11047433,0.76390621,0.81875285,1.03485537,1.71677861,0.00000000
-5.67583792,3.41186748,0.04997569,0.11805064,0.76821445,0.81394995,1.00280098,1.67363035,0.00000000
-5.66983492,3.37381383,0.05193731,0.12634592,0.77626256,0.81179288,0.97097350,1.63421370,0.00000000
-5.66383192,3.34643160,0.05417587,0.13522559,0.78799397,0.81233787,0.93982901,1.59919335,0.00000000
-5.65782891,3.32997616,0.05668816,0.14453875,0.80325476,0.81554813,0.90972965,1.56906185,0.00000000
-5.65182591,3.32430896,0.05946166,0.15412046,0.82179072,0.82129108,0.88093587,1.54412234,0.00000000
-5.64582291,3.32889282,0.06247375,0.16379470,0.84324794,0.82933955,0.85360347,1.52447893,0.00000000
-5.63981991,3.34280368,0.06569130,0.17337791,0.86717727,0.83937697,0.82778538,1.51003509,0.00000000
-5.63381691,3.36475823,0.06907082,0.18268306,0.89304255,0.85100637,0.80343798,1.50049996,0.00000000
-5.62781391,3.39315623,0.07255909,0.19152407,0.92023246,0.86376269,0.78043145,1.49540202,0.00000000
-5.62181091,3.42613567,0.07609421,0.19972055,0.94807559,0.87712813,0.75856363,1.49410971,0.00000000
-5.61580790,3.46163834,0.07960724,0.20710263,0.97585825,0.89054952,0.73757642,1.49585755,0.00000000
-5.60980490,3.49748283,0.08302421,0.21351560,1.00284430,0.90345728,0.71717399,1.49977699,0.00000000
-5.60380190,3.53144189,0.08626842,0.21882432,1.02829630,0.91528496,0.69704168,1.50493022,0.00000000
-5.59779890,3.56132090,0.08926311,0.22291712,1.05149715,0.92548860,0.67686475,1.51034574,0.00000000
-5.59179590,3.58503407,0.09193415,0.22570899,1.07177127,0.93356516,0.65634598,1.51505411,0.00000000
-5.58579290,3.60067545,0.09421287,0.22714395,1.08850463,0.93906923,0.63522127,1.51812247,0.00000000
-5.57978989,3.60658221,0.09603870,0.22719658,1.10116283,0.94162747,0.61327270,1.51868657,0.00000000
-5.57378689,3.60138781,0.09736168,0.22587246,1.10930651,0.94095035,0.59033842,1.51597922,0.00000000
-5.56778389,3.58406352,0.09814459,0.22320766,1.11260359,0.93684070,0.56631917,1.50935419,0.00000000
-5.56178089,3.55394731,0.09836463,0.21926729,1.11083807,0.92919908,0.54118121,1.49830502,0.00000000
-5.55577789,3.51075955,0.09801470,0.21414311,1.10391492,0.91802584,0.51495589,1.48247822,0.00000000
-5.54977489,3.45460577,0.09710400,0.20795044,1.09186131,0.90342000,0.48773600,1.46168077,0.00000000
-5.54377189,3.38596690,0.09565814,0.20082441,1.07482396,0.88557513,0.45966938,1.43588204,0.00000000
-5.53776888,3.30567829,0.09371856,0.19291578,1.05306310,0.86477263,0.43095036,1.40521025,0.00000000
-5.53176588,3.21489862,0.09134146,0.18438653,1.02694323,0.84137269,0.40180955,1.36994411,0.00000000
-5.52576288,3.11507047,0.08859619,0.17540528,0.99692117,0.81580340,0.37250266,1.33050004,0.00000000
-5.51975988,3.00787405,0.08556310,0.16614288,0.96353191,0.78854834,0.34329903,1.28741580,0.00000000
-5.51375688,2.89517596,0.08233118,0.15676816,0.92737272,0.76013315,0.31447040,1.24133103,0.00000000
-5.50775388,2.77897461,0.07899521,0.14744402,0.88908620,0.73111143,0.28628047,1.19296567,0.00000000
-5.50175088,2.66134374,0.07565295,0.13832400,0.84934261,0.70205021,0.25897571,1.14309686,0.00000000
-5.49574787,2.54437568,0.07240206,0.12954927,0.80882224,0.67351547,0.23277763,1.09253493,0.00000000
-5.48974487,2.43012543,0.06933722,0.12124622,0.76819796,0.64605780,0.20787693,1.04209941,0.00000000
-5.48374187,2.32055687,0.06654721,0.11352447,0.72811869,0.62019857,0.18442935,0.99259535,0.00000000
-5.47773887,2.21749203,0.06411234,0.10647550,0.68919391,0.59641676,0.16255343,0.94479076,0.00000000
-5.47173587,2.12256445,0.06210203,0.10017166,0.65197972,0.57513670,0.14232991,0.89939548,0.00000000
-5.46573287,2.03717733,0.06057285,0.09466567,0.61696652,0.55671697,0.12380275,0.85704217,0.00000000
-5.45972986,1.96246760,0.05956685,0.08999048,0.58456872,0.54144057,0.10698139,0.81826957,0.00000000
-5.45372686,1.89927633,0.05911039,0.08615954,0.55511659,0.52950678,0.09184398,0.78350862,0.00000000
-5.44772386,1.84812649,0.05921336,0.08316729,0.52885036,0.52102484,0.07834149,0.75307169,0.00000000
-5.44172086,1.80920876,0.05986891,0.08099006,0.50591676,0.51600967,0.06640217,0.72714516,0.00000000
-5.43571786,1.78237575,0.06105362,0.07958709,0.48636803,0.51438004,0.05593625,0.70578565,0.00000000
-5.42971486,1.76714540,0.06272820,0.07890196,0.47016338,0.51595918,0.04684059,0.68891992,0.00000000
-5.42371186,1.76271363,0.06483850,0.07886417,0.45717297,0.52047812,0.03900318,0.67634870,0.00000000
-5.41770885,1.76797645,0.06731711,0.07939098,0.44718424,0.52758180,0.03230716,0.66775409,0.00000000
-5.41170585,1.78156106,0.07008521,0.08038949,0.43991044,0.53683796,0.02663448,0.66271076,0.00000000
-5.40570285,1.80186565,0.07305488,0.08175892,0.43500119,0.54774853,0.02186891,0.66070027,0.00000000
-5.39969985,1.82710667,0.07613155,0.08339310,0.43205476,0.55976361,0.01789856,0.66112841,0.00000000
-5.39369685,1.85537249,0.07921679,0.08518303,0.43063167,0.57229723,0.01461778,0.66334486,0.00000000
-5.38769385,1.88468167,0.08221119,0.08701965,0.43026924,0.58474482,0.01192860,0.66666457,0.00000000
-5.38169085,1.91304401,0.08501721,0.08879657,0.43049662,0.59650154,0.00974154,0.67039013,0.00000000
-5.37568784,1.93852216,0.08754214,0.09041270,0.43084976,0.60698093,0.00797618,0.67383437,0.00000000
-5.36968484,1.95929159,0.08970073,0.09177489,0.43088585,0.61563315,0.00656121,0.67634229,0.00000000
-5.36368184,1.97369655,0.09141775,0.09280023,0.43019671,0.62196204,0.00543427,0.67731154,0.00000000
-5.35767884,1.98030003,0.09263008,0.09341815,0.42842071,0.62554041,0.00454157,0.67621071,0.00000000
-5.35167584,1.97792549,0.09328850,0.09357203,0.42525266,0.62602290,0.00383730,0.67259468,0.00000000
-5.34567284,1.96568907,0.09335896,0.09322049,0.42045156,0.62315580,0.00328303,0.66611659,0.00000000
-5.33966983,1.94302088,0.09282336,0.09233814,0.41384582,0.61678358,0.00284697,0.65653586,0.00000000
-5.33366683,1.90967476,0.09167977,0.09091580,0.40533587,0.60685185,0.00250324,0.64372223,0.00000000
-5.32766383,1.86572648,0.08994216,0.08896026,0.39489420,0.59340666,0.00223121,0.62765559,0.00000000
-5.32166083,1.81156069,0.08763960,0.08649349,0.38256291,0.57659031,0.00201478,0.60842202,0.00000000
-5.31565783,1.74784762,0.08481501,0.08355146,0.36844902,0.55663398,0.00184185,0.58620599,0.00000000
-5.30965483,1.67551097,0.08152356,0.08018257,0.35271782,0.53384752,0.00170375,0.56127972,0.00000000
-5.30365183,1.59568881,0.07783071,0.07644575,0.33558477,0.50860709,0.00159482,0.53398978,0.00000000
-5.29764882,1.50968949,0.07381015,0.07240840,0.31730629,0.48134120,0.00151202,0.50474217,0.00000000
-5.29164582,1.41894486,0.06954151,0.06814425,0.29817005,0.45251591,0.00145468,0.47398615,0.00000000
-5.28564282,1.32496306,0.06510824,0.06373121,0.27848508,0.42261985,0.00142429,0.44219806,0.00000000
-5.27963982,1.22928289,0.06059546,0.05924934,0.25857236,0.39214983,0.00142440,0.40986544,0.00000000
-5.27363682,1.13343185,0.05608809,0.05477903,0.23875617,0.36159746,0.00146053,0.37747245,0.00000000
-5.26763382,1.03888933,0.05166919,0.05039943,0.21935649,0.33143746,0.00154024,0.34548689,0.00000000
-5.26163082,0.94705612,0.04741862,0.04618722,0.20068284,0.30211805,0.00167316,0.31434940,0.00000000
-5.25562781,0.85923114,0.04341202,0.04221575,0.18302959,0.27405342,0.00187115,0.28446503,0.00000000
-5.24962481,0.77659555,0.03972019,0.03855453,0.16667279,0.24761870,0.00214839,0.25619735,0.00000000
-5.24362181,0.70020420,0.03640867,0.03526901,0.15186849,0.22314715,0.00252156,0.22986504,0.00000000
-5.23761881,0.63098371,0.03353765,0.03242078,0.13885239,0.20092951,0.00301001,0.20574078,0.00000000
-5.23161581,0.56973646,0.03116213,0.03006784,0.12784052,0.18121518,0.00363582,0.18405227,0.00000000
-5.22561281,0.51714912,0.02933213,0.02826524,0.11903076,0.16421482,0.00442389,0.16498485,0.00000000
-5.21960980,0.47380434,0.02809301,0.02706558,0.11260472,0.15010410,0.00540194,0.14868543,0.00000000
-5.21360680,0.44019413,0.02748579,0.02651968,0.10872975,0.13902781,0.00660033,0.13526715,0.00000000
-5.20760380,0.41673336,0.02754729,0.02667702,0.10756056,0.13110424,0.00805182,0.12481435,0.00000000
-5.20160080,0.40377190,0.02831017,0.02758600,0.10924033,0.12642905,0.00979115,0.11738735,0.00000000
-5.19559780,0.40160408,0.02980270,0.02929392,0.11390072,0.12507843,0.01185441,0.11302667,0.00000000
-5.18959480,0.41047450,0.03204826,0.03184663,0.12166081,0.12711115,0.01427824,0.11175629,0.00000000
-5.18359180,0.43057914,0.03506458,0.03528773,0.13262472,0.13256923,0.01709886,0.11358573,0.00000000
-5.17758879,0.46206169,0.03886270,0.03965735,0.14687780,0.14147718,0.02035078,0.11851071,0.00000000
-5.17158579,0.50500456,0.04344564,0.04499056,0.16448158,0.15383973,0.02406547,0.12651246,0.00000000
-5.16558279,0.55941528,0.04880696,0.05131531,0.18546744,0.16963813,0.02826977,0.13755557,0.00000000
-5.15957979,0.62520864,0.05492917,0.05865010,0.20982954,0.18882525,0.03298419,0.15158457,0.00000000
-5.15357679,0.70218568,0.06178215,0.06700140,0.23751703,0.21131984,0.03822122,0.16851961,0.00000000
-5.14757379,0.79001090,0.06932167,0.07636096,0.26842634,0.23700017,0.04398354,0.18825132,0.00000000
-5.14157079,0.88818913,0.07748820,0.08670310,0.30239373,0.26569780,0.05026240,0.21063550,0.00000000
-5.13556778,0.99604388,0.08620600,0.09798228,0.33918893,0.29719161,0.05703614,0.23548791,0.00000000
-5.12956478,1.11269898,0.09538279,0.11013093,0.37851016,0.33120304,0.06426899,0.26257972,0.00000000
-5.12356178,1.23706522,0.10490989,0.12305787,0.41998130,0.36739267,0.07191026,0.29163401,0.00000000
-5.11755878,1.36783374,0.11466311,0.13664742,0.46315150,0.40535890,0.07989390,0.32232383,0.00000000
-5.11155578,1.50347760,0.12450429,0.15075935,0.50749774,0.44463897,0.08813872,0.35427217,0.00000000
-5.10555278,1.64226261,0.13428360,0.16522973,0.55243041,0.48471263,0.09654907,0.38705413,0.00000000
-5.09954977,1.78226805,0.14384250,0.17987287,0.59730232,0.52500866,0.10501622,0.42020144,0.00000000
-5.09354677,1.92141757,0.15301729,0.19448431,0.64142065,0.56491431,0.11342030,0.45320953,0.00000000
-5.08754377,2.05751971,0.16164325,0.20884483,0.68406206,0.60378733,0.12163292,0.48554688,0.00000000
-5.08154077,2.18831735,0.16955908,0.22272537,0.72449014,0.64097048,0.12952023,0.51666661,0.00000000
-5.07553777,2.31154434,0.17661153,0.23589285,0.76197482,0.67580799,0.13694648,0.54601989,0.00000000
-5.06953477,2.42498754,0.18266003,0.24811655,0.79581300,0.70766337,0.14377789,0.57307067,0.00000000
-5.06353177,2.52655168,0.18758115,0.25917487,0.82534946,0.73593779,0.14988671,0.59731117,0.00000000
-5.05752876,2.61432458,0.19127255,0.26886224,0.84999726,0.76008846,0.15515522,0.61827751,0.00000000
-5.05152576,2.68663959,0.19365639,0.27699586,0.86925666,0.77964597,0.15947966,0.63556477,0.00000000
-5.04552276,2.74213262,0.19468195,0.28342189,0.88273161,0.79422990,0.16277372,0.64884067,0.00000000
-5.03951976,2.77979094,0.19432730,0.28802096,0.89014321,0.80356193,0.16497164,0.65785737,0.00000000
-5.03351676,2.79899135,0.19260004,0.29071260,0.89133924,0.80747589,0.16603049,0.66246072,0.00000000
-5.02751376,2.79952578,0.18953700,0.29145846,0.88629948,0.80592402,0.16593188,0.66259647,0.00000000
-5.02151076,2.78161298,0.18520284,0.29026404,0.87513648,0.79897938,0.16468265,0.65831304,0.00000000
-5.01550775,2.74589544,0.17968781,0.28717900,0.85809163,0.78683400,0.16231477,0.64976089,0.00000000
-5.00950475,2.69342162,0.17310459,0.28229584,0.83552689,0.76979308,0.15888433,0.63718815,0.00000000
-5.00350175,2.62561401,0.16558449,0.27574715,0.80791247,0.74826516,0.15446966,0.62093295,0.00000000
-4.99749875,2.54422438,0.15727309,0.26770140,0.77581094,0.72274903,0.14916872,0.60141258,0.00000000
-4.99149575,2.45127803,0.14832559,0.25835753,0.73985876,0.69381761,0.14309586,0.57911006,0.00000000
-4.98549275,2.34900948,0.13890206,0.24793862,0.70074577,0.66209979,0.13637809,0.55455862,0.00000000
-4.97948974,2.23979206,0.12916277,0.23668474,0.65919388,0.62826078,0.12915098,0.52832471,0.00000000
-4.97348674,2.12606447,0.11926378,0.22484543,0.61593547,0.59298193,0.12155453,0.50099034,0.00000000
-4.96748374,2.01025712,0.10935305,0.21267208,0.57169282,0.55694072,0.11372893,0.47313540,0.00000000
-4.96148074,1.89472103,0.09956700,0.20041044,0.52715894,0.52079174,0.10581065,0.44532059,0.00000000
-4.95547774,1.78166192,0.09002790,0.18829363,0.48298082,0.48514935,0.09792878,0.41807168,0.00000000
-4.94947474,1.67308175,0.08084180,0.17653585,0.43974528,0.45057253,0.09020189,0.39186560,0.00000000
-4.94347174,1.57072947,0.07209737,0.16532698,0.39796813,0.41755246,0.08273543,0.36711872,0.00000000
-4.93746873,1.47606248,0.06386535,0.15482829,0.35808647,0.38650304,0.07561981,0.34417777,0.00000000
-4.93146573,1.39021951,0.05619872,0.14516926,0.32045437,0.35775458,0.06892904,0.32331355,0.00000000
-4.92546273,1.31400552,0.04913346,0.13644570,0.28534173,0.33155064,0.06272013,0.30471739,0.00000000
-4.91945973,1.24788833,0.04268981,0.12871908,0.25293606,0.30804799,0.05703304,0.28850058,0.00000000
-4.91345673,1.19200664,0.03687394,0.12201696,0.22334673,0.28731939,0.05189126,0.27469638,0.00000000
-4.90745373,1.14618848,0.03167988,0.11633464,0.19661140,0.26935893,0.04730289,0.26326452,0.00000000
-4.90145073,1.10997891,0.02709165,0.11163768,0.17270406,0.25408956,0.04326211,0.25409790,0.00000000
-4.89544772,1.08267553,0.02308546,0.10786530,0.15154414,0.24137242,0.03975097,0.24703108,0.00000000
-4.88944472,1.06337015,0.01963189,0.10493440,0.13300635,0.23101740,0.03674150,0.24185020,0.00000000
-4.88344172,1.05099499,0.01669797,0.10274407,0.11693067,0.22279462,0.03419784,0.23830392,0.00000000
-4.87743872,1.04437139,0.01424910,0.10118036,0.10313222,0.21644625,0.03207847,0.23611496,0.00000000
-4.87143572,1.04225947,0.01225075,0.10012118,0.09141050,0.21169836,0.03033841,0.23499179,0.00000000
-4.86543272,1.04340683,0.01066993,0.09944112,0.08155800,0.20827219,0.02893130,0.23464014,0.00000000
-4.85942971,1.04659474,0.00947634,0.09901598,0.07336771,0.20589479,0.02781129,0.23477385,0.00000000
-4.85342671,1.05068024,0.00864335,0.09872702,0.06663963,0.20430840,0.02693471,0.23512486,0.00000000
-4.84742371,1.05463306,0.00814855,0.09846462,0.06118606,0.20327856,0.02626151,0.23545192,0.00000000
-4.84142071,1.05756602,0.00797414,0.09813134,0.05683577,0.20260061,0.02575635,0.23554790,0.00000000
-4.83541771,1.05875840,0.00810701,0.09764441,0.05343701,0.20210454,0.02538949,0.23524542,0.00000000
-4.82941471,1.05767166,0.00853859,0.09693736,0.05085951,0.20165805,0.02513725,0.23442082,0.00000000
-4.82341171,1.05395739,0.00926446,0.09596112,0.04899549,0.20116795,0.02498227,0.23299634,0.00000000
-4.81740870,1.04745760,0.01028376,0.09468425,0.04775990,0.20057980,0.02491343,0.23094061,0.00000000
-4.81140570,1.03819790,0.01159848,0.09309271,0.04708999,0.19987607,0.02492560,0.22826746,0.00000000
-4.80540270,1.02637426,0.01321250,0.09118890,0.04694434,0.19907297,0.02501903,0.22503340,0.00000000
-4.79939970,1.01233441,0.01513067,0.08899040,0.04730156,0.19821610,0.02519868,0.22133382,0.00000000
-4.79339670,0.99655514,0.01735769,0.08652824,0.04815877,0.19737536,0.02547337,0.21729828,0.00000000
-4.78739370,0.97961677,0.01989701,0.08384504,0.04953000,0.19663931,0.02585483,0.21308520,0.00000000
-4.78139070,0.96217647,0.02274979,0.08099295,0.05144472,0.19610923,0.02635668,0.20887622,0.00000000
-4.77538769,0.94494157,0.02591387,0.07803174,0.05394652,0.19589346,0.02699350,0.20487057,0.00000000
-4.76938469,0.92864458,0.02938285,0.07502693,0.05709210,0.19610200,0.02777989,0.20127985,0.00000000
-4.76338169,0.91402090,0.03314537,0.07204815,0.06095061,0.19684184,0.02872963,0.19832327,0.00000000
-4.75737869,0.90179036,0.03718458,0.06916789,0.06560338,0.19821323,0.02985502,0.19622376,0.00000000
-4.75137569,0.89264321,0.04147784,0.06646052,0.07114415,0.20030687,0.03116632,0.19520503,0.00000000
-4.74537269,0.88723102,0.04599668,0.06400164,0.07767950,0.20320242,0.03267144,0.19548951,0.00000000
-4.73936968,0.88616250,0.05070709,0.06186790,0.08532974,0.20696800,0.03437577,0.19729739,0.00000000
-4.73336668,0.89000394,0.05557008,0.06013700,0.09422990,0.21166089,0.03628218,0.20084637,0.00000000
-4.72736368,0.89928353,0.06054251,0.05888800,0.10453072,0.21732916,0.03839126,0.20635216,0.00000000
-4.72136068,0.91449874,0.06557818,0.05820175,0.11639950,0.22401408,0.04070157,0.21402927,0.00000000
-4.71535768,0.93612540,0.07062911,0.05816140,0.13002054,0.23175298,0.04321012,0.22409192,0.00000000
-4.70935468,0.96462718,0.07564700,0.05885276,0.14559490,0.24058230,0.04591275,0.23675458,0.00000000
-4.70335168,1.00046408,0.08058471,0.06036456,0.16333930,0.25054058,0.04880463,0.25223187,0.00000000
-4.69734867,1.04409829,0.08539773,0.06278833,0.18348387,0.26167086,0.05188056,0.27073732,0.00000000
-4.69134567,1.09599634,0.09004556,0.06621793,0.20626857,0.27402239,0.05513532,0.29248087,0.00000000
-4.68534267,1.15662624,0.09449287,0.07074857,0.23193810,0.28765122,0.05856366,0.31766471,0.00000000
-4.67933967,1.22644888,0.09871044,0.07647526,0.26073522,0.30261953,0.06216027,0.34647733,0.00000000
-4.67333667,1.30590338,0.10267569,0.08349072,0.29289249,0.31899358,0.06591942,0.37908591,0.00000000
-4.66733367,1.39538614,0.10637291,0.09188276,0.32862252,0.33684018,0.06983445,0.41562696,0.00000000
-4.66133067,1.49522445,0.10979303,0.10173101,0.36810690,0.35622179,0.07389703,0.45619564,0.00000000
-4.65532766,1.60564523,0.11293303,0.11310337,0.41148414,0.37719040,0.07809628,0.50083406,0.00000000
-4.64932466,1.72674067,0.11579501,0.12605199,0.45883710,0.39978052,0.08241779,0.54951916,0.00000000
-4.64332166,1.85843229,0.11838493,0.14060916,0.51018036,0.42400150,0.08684261,0.60215084,0.00000000
-4.63731866,2.00043569,0.12071117,0.15678311,0.56544817,0.44982976,0.09134632,0.65854100,0.00000000
-4.63131566,2.15222819,0.12278300,0.17455405,0.62448360,0.47720139,0.09589820,0.71840436,0.00000000
-4.62531266,2.31302178,0.12460900,0.19387058,0.68702966,0.50600548,0.10046072,0.78135171,0.00000000
-4.61930965,2.48174360,0.12619570,0.21464667,0.75272295,0.53607897,0.10498925,0.84688649,0.00000000
-4.61330665,2.65702603,0.12754636,0.23675948,0.82109051,0.56720311,0.10943228,0.91440511,0.00000000
-4.60730365,2.83720803,0.12866022,0.26004816,0.89155037,0.59910228,0.11373195,0.98320167,0.00000000
-4.60130065,3.02034907,0.12953203,0.28431381,0.96341618,0.63144523,0.11782519,1.05247719,0.00000000
-4.59529765,3.20425599,0.13015213,0.30932074,1.03590612,0.66384893,0.12164516,1.12135350,0.00000000
-4.58929465,3.38652304,0.13050701,0.33479904,1.10815616,0.69588522,0.12512323,1.18889162,0.00000000
-4.58329165,3.56458415,0.13058030,0.36044865,1.17923742,0.72708992,0.12819127,1.25411405,0.00000000
-4.57728864,3.73577600,0.13035421,0.38594473,1.24817729,0.75697438,0.13078419,1.31603046,0.00000000
-4.57128564,3.89741000,0.12981126,0.41094427,1.31398362,0.78503884,0.13284265,1.37366581,0.00000000
-4.56528264,4.04685029,0.12893628,0.43509395,1.37567136,0.81078729,0.13431574,1.42608978,0.00000000
-4.55927964,4.18159492,0.12771843,0.45803876,1.43229047,0.83374312,0.13516360,1.47244644,0.00000000
-4.55327664,4.29935669,0.12615323,0.47943133,1.48295425,0.85346491,0.13535970,1.51198275,0.00000000
-4.54727364,4.39814028,0.12424442,0.49894159,1.52686677,0.86956166,0.13489277,1.54407485,0.00000000
-4.54127064,4.47631220,0.12200540,0.51626632,1.56334845,0.88170682,0.13376820,1.56825060,0.00000000
-4.53526763,4.53266032,0.11946038,0.53113836,1.59185848,0.88965044,0.13200881,1.58420769,0.00000000
-4.52926463,4.56644026,0.11664487,0.54333494,1.61201323,0.89322880,0.12965506,1.59182616,0.00000000
-4.52326163,4.57740620,0.11360568,0.55268493,1.62359974,0.89237123,0.12676439,1.59117472,0.00000000
-4.51725863,4.56582471,0.11040026,0.55907457,1.62658353,0.88710369,0.12341006,1.58251055,0.00000000
-4.51125563,4.53247040,0.10709546,0.56245137,1.62111050,0.87754883,0.11967924,1.56627247,0.00000000
-4.50525263,4.47860353,0.10376572,0.56282609,1.60750254,0.86392273,0.11567049,1.54306755,0.00000000
-4.49924962,4.40593015,0.10049070,0.56027252,1.58624705,0.84652821,0.11149088,1.51365169,0.00000000
-4.49324662,4.31654606,0.09735266,0.55492514,1.55798069,0.82574512,0.10725261,1.47890501,0.00000000
