energy_ev,total_up,B_p_up,B_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.75987994,0.12099507,0.00005440,0.00000000,0.02774121,0.01610497,0.00001696,0.08521726
-5.75387694,0.10604940,0.00004847,0.00000000,0.02347350,0.01362706,0.00001513,0.07644957
-5.74787394,0.09236090,0.00004287,0.00000000,0.01972033,0.01144793,0.00001343,0.06809423
-5.74187094,0.07992883,0.00003765,0.00000000,0.01644884,0.00954850,0.00001185,0.06021903
-5.73586793,0.06873057,0.00003283,0.00000000,0.01362204,0.00790730,0.00001040,0.05287447
-5.72986493,0.05872508,0.00002842,0.00000000,0.01120047,0.00650140,0.00000911,0.04609442
-5.72386193,0.04985641,0.00002443,0.00000000,0.00914364,0.00530729,0.00000796,0.03989725
-5.71785893,0.04205716,0.00002085,0.00000000,0.00741129,0.00430159,0.00000699,0.03428735
-5.71185593,0.03525180,0.00001767,0.00000000,0.00596435,0.00346162,0.00000620,0.02925690
-5.70585293,0.02935966,0.00001487,0.00000000,0.00476577,0.00276586,0.00000561,0.02478780
-5.69984992,0.02429768,0.00001243,0.00000000,0.00378106,0.00219430,0.00000525,0.02085377
-5.69384692,0.01998276,0.00001032,0.00000000,0.00297867,0.00172860,0.00000517,0.01742227
-5.68784392,0.01633376,0.00000853,0.00000000,0.00233018,0.00135227,0.00000543,0.01445648
-5.68184092,0.01327314,0.00000701,0.00000000,0.00181038,0.00105069,0.00000611,0.01191707
-5.67583792,0.01072822,0.00000574,0.00000000,0.00139723,0.00081105,0.00000734,0.00976378
-5.66983492,0.00863216,0.00000470,0.00000000,0.00107167,0.00062233,0.00000926,0.00795684
-5.66383192,0.00692466,0.00000387,0.00000000,0.00081750,0.00047512,0.00001210,0.00645813
-5.65782891,0.00555235,0.00000323,0.00000000,0.00062109,0.00036154,0.00001613,0.00523218
-5.65182591,0.00446910,0.00000276,0.00000000,0.00047114,0.00027507,0.00002172,0.00424695
-5.64582291,0.00363612,0.00000246,0.00000000,0.00035842,0.00021040,0.00002936,0.00347445
-5.63981991,0.00302196,0.00000231,0.00000000,0.00027553,0.00016328,0.00003964,0.00289123
-5.63381691,0.00260248,0.00000232,0.00000000,0.00021664,0.00013040,0.00005333,0.00247870
-5.62781391,0.00236080,0.00000250,0.00000000,0.00017728,0.00010928,0.00007138,0.00222350
-5.62181091,0.00228720,0.00000287,0.00000000,0.00015417,0.00009811,0.00009498,0.00211764
-5.61580790,0.00237910,0.00000344,0.00000000,0.00014502,0.00009573,0.00012555,0.00215873
-5.60980490,0.00264101,0.00000425,0.00000000,0.00014844,0.00010149,0.00016486,0.00235009
-5.60380190,0.00308459,0.00000534,0.00000000,0.00016376,0.00011524,0.00021496,0.00270094
-5.59779890,0.00372860,0.00000676,0.00000000,0.00019101,0.00013722,0.00027833,0.00322647
-5.59179590,0.00459896,0.00000857,0.00000000,0.00023078,0.00016811,0.00035783,0.00394791
-5.58579290,0.00572870,0.00001084,0.00000000,0.00028420,0.00020890,0.00045676,0.00489257
-5.57978989,0.00715787,0.00001367,0.00000000,0.00035286,0.00026093,0.00057889,0.00609378
-5.57378689,0.00893331,0.00001713,0.00000000,0.00043879,0.00032582,0.00072845,0.00759067
-5.56778389,0.01110823,0.00002135,0.00000000,0.00054437,0.00040550,0.00091010,0.00942790
-5.56178089,0.01374164,0.00002642,0.00000000,0.00067231,0.00050209,0.00112892,0.01165507
-5.55577789,0.01689741,0.00003248,0.00000000,0.00082559,0.00061796,0.00139035,0.01432600
-5.54977489,0.02064310,0.00003964,0.00000000,0.00100737,0.00075559,0.00170007,0.01749770
-5.54377189,0.02504835,0.00004804,0.00000000,0.00122091,0.00091758,0.00206393,0.02122898
-5.53776888,0.03018297,0.00005782,0.00000000,0.00146947,0.00110654,0.00248776,0.02557888
-5.53176588,0.03611464,0.00006908,0.00000000,0.00175622,0.00132500,0.00297719,0.03060463
-5.52576288,0.04290617,0.00008196,0.00000000,0.00208406,0.00157534,0.00353743,0.03635937
-5.51975988,0.05061253,0.00009653,0.00000000,0.00245550,0.00185965,0.00417305,0.04288967
-5.51375688,0.05927761,0.00011289,0.00000000,0.00287251,0.00217960,0.00488768,0.05023268
-5.50775388,0.06893080,0.00013107,0.00000000,0.00333635,0.00253636,0.00568378,0.05841328
-5.50175088,0.07958358,0.00015110,0.00000000,0.00384739,0.00293043,0.00656228,0.06744123
-5.49574787,0.09122622,0.00017294,0.00000000,0.00440499,0.00336154,0.00752242,0.07730828
-5.48974487,0.10382484,0.00019652,0.00000000,0.00500735,0.00382851,0.00856138,0.08798573
-5.48374187,0.11731882,0.00022171,0.00000000,0.00565138,0.00432918,0.00967419,0.09942224
-5.47773887,0.13161905,0.00024835,0.00000000,0.00633264,0.00486034,0.01085350,0.11154230
-5.47173587,0.14660685,0.00027620,0.00000000,0.00704527,0.00541766,0.01208952,0.12424535
-5.46573287,0.16213403,0.00030497,0.00000000,0.00778204,0.00599572,0.01337004,0.13740583
-5.45972986,0.17802396,0.00033434,0.00000000,0.00853440,0.00658802,0.01468050,0.15087406
-5.45372686,0.19407388,0.00036391,0.00000000,0.00929257,0.00718709,0.01600416,0.16447820
-5.44772386,0.21005841,0.00039326,0.00000000,0.01004574,0.00778459,0.01732246,0.17802725
-5.44172086,0.22573422,0.00042194,0.00000000,0.01078229,0.00837149,0.01861532,0.19131498
-5.43571786,0.24084579,0.00044947,0.00000000,0.01149010,0.00893828,0.01986167,0.20412482
-5.42971486,0.25513209,0.00047538,0.00000000,0.01215682,0.00947522,0.02103998,0.21623550
-5.42371186,0.26833385,0.00049918,0.00000000,0.01277025,0.00997262,0.02212887,0.22742728
-5.41770885,0.28020134,0.00052043,0.00000000,0.01331872,0.01042110,0.02310775,0.23748845
-5.41170585,0.29050214,0.00053870,0.00000000,0.01379142,0.01081189,0.02395743,0.24622196
-5.40570285,0.29902867,0.00055363,0.00000000,0.01417879,0.01113716,0.02466081,0.25345185
-5.39969985,0.30560517,0.00056490,0.00000000,0.01447281,0.01139020,0.02520338,0.25902908
-5.39369685,0.31009371,0.00057227,0.00000000,0.01466730,0.01156571,0.02557376,0.26283667
-5.38769385,0.31239897,0.00057560,0.00000000,0.01475812,0.01165998,0.02576409,0.26479378
-5.38169085,0.31247164,0.00057481,0.00000000,0.01474334,0.01167097,0.02577030,0.26485854
-5.37568784,0.31031018,0.00056991,0.00000000,0.01462326,0.01159847,0.02559225,0.26302957
-5.36968484,0.30596081,0.00056102,0.00000000,0.01440046,0.01144401,0.02523375,0.25934600
-5.36368184,0.29951597,0.00054831,0.00000000,0.01407967,0.01121089,0.02470242,0.25388609
-5.35767884,0.29111094,0.00053206,0.00000000,0.01366760,0.01090401,0.02400942,0.24676447
-5.35167584,0.28091922,0.00051260,0.00000000,0.01317274,0.01052970,0.02316905,0.23812815
-5.34567284,0.26914651,0.00049032,0.00000000,0.01260502,0.01009556,0.02219827,0.22815144
-5.33966983,0.25602384,0.00046566,0.00000000,0.01197554,0.00961011,0.02111613,0.21703014
-5.33366683,0.24180007,0.00043907,0.00000000,0.01129616,0.00908260,0.01994316,0.20497516
-5.32766383,0.22673408,0.00041104,0.00000000,0.01057914,0.00852268,0.01870070,0.19220593
-5.32166083,0.21108701,0.00038205,0.00000000,0.00983680,0.00794011,0.01741029,0.17894380
-5.31565783,0.19511495,0.00035257,0.00000000,0.00908116,0.00734446,0.01609306,0.16540585
-5.30965483,0.17906220,0.00032303,0.00000000,0.00832363,0.00674494,0.01476915,0.15179917
-5.30365183,0.16315545,0.00029385,0.00000000,0.00757475,0.00615006,0.01345727,0.13831593
-5.29764882,0.14759905,0.00026540,0.00000000,0.00684397,0.00556756,0.01217425,0.12512939
-5.29164582,0.13257139,0.00023799,0.00000000,0.00613949,0.00500419,0.01093483,0.11239079
-5.28564282,0.11822256,0.00021188,0.00000000,0.00546815,0.00446567,0.00975138,0.10022739
-5.27963982,0.10467311,0.00018729,0.00000000,0.00483540,0.00395661,0.00863385,0.08874141
-5.27363682,0.09201406,0.00016437,0.00000000,0.00424530,0.00348052,0.00758974,0.07801003
-5.26763382,0.08030775,0.00014323,0.00000000,0.00370058,0.00303982,0.00662421,0.06808616
-5.26163082,0.06958970,0.00012391,0.00000000,0.00320268,0.00263594,0.00574017,0.05899992
-5.25562781,0.05987103,0.00010643,0.00000000,0.00275197,0.00226938,0.00493856,0.05076076
-5.24962481,0.05114141,0.00009077,0.00000000,0.00234778,0.00193983,0.00421851,0.04335998
-5.24362181,0.04337236,0.00007686,0.00000000,0.00198863,0.00164628,0.00357769,0.03677343
-5.23761881,0.03652060,0.00006462,0.00000000,0.00167239,0.00138717,0.00301252,0.03096445
-5.23161581,0.03053145,0.00005396,0.00000000,0.00139638,0.00116049,0.00251850,0.02588670
-5.22561281,0.02534207,0.00004474,0.00000000,0.00115759,0.00096392,0.00209044,0.02148692
-5.21960980,0.02088445,0.00003685,0.00000000,0.00095278,0.00079494,0.00172273,0.01770744
-5.21360680,0.01708802,0.00003017,0.00000000,0.00077860,0.00065092,0.00140956,0.01448845
-5.20760380,0.01388199,0.00002456,0.00000000,0.00063171,0.00052923,0.00114507,0.01176989
-5.20160080,0.01119719,0.00001992,0.00000000,0.00050888,0.00042727,0.00092356,0.00949309
-5.19559780,0.00896757,0.00001613,0.00000000,0.00040701,0.00034257,0.00073957,0.00760201
-5.18959480,0.00713131,0.00001312,0.00000000,0.00032322,0.00027284,0.00058801,0.00604417
-5.18359180,0.00563159,0.00001079,0.00000000,0.00025485,0.00021593,0.00046417,0.00477127
-5.17758879,0.00441703,0.00000909,0.00000000,0.00019954,0.00016996,0.00036379,0.00373961
-5.17158579,0.00344188,0.00000799,0.00000000,0.00015514,0.00013321,0.00028309,0.00291019
-5.16558279,0.00266604,0.00000750,0.00000000,0.00011981,0.00010423,0.00021873,0.00224872
-5.15957979,0.00205482,0.00000762,0.00000000,0.00009192,0.00008176,0.00016781,0.00172544
-5.15357679,0.00157872,0.00000844,0.00000000,0.00007012,0.00006479,0.00012784,0.00131483
-5.14757379,0.00121304,0.00001006,0.00000000,0.00005323,0.00005248,0.00009673,0.00099529
-5.14157079,0.00093744,0.00001265,0.00000000,0.00004029,0.00004422,0.00007270,0.00074872
-5.13556778,0.00073557,0.00001644,0.00000000,0.00003052,0.00003957,0.00005431,0.00056019
-5.12956478,0.00059465,0.00002174,0.00000000,0.00002328,0.00003830,0.00004035,0.00041747
-5.12356178,0.00050512,0.00002895,0.00000000,0.00001805,0.00004035,0.00002987,0.00031068
-5.11755878,0.00046026,0.00003858,0.00000000,0.00001446,0.00004587,0.00002209,0.00023196
-5.11155578,0.00045599,0.00005128,0.00000000,0.00001221,0.00005517,0.00001640,0.00017513
-5.10555278,0.00049057,0.00006782,0.00000000,0.00001109,0.00006878,0.00001233,0.00013538
-5.09954977,0.00056448,0.00008917,0.00000000,0.00001097,0.00008744,0.00000951,0.00010912
-5.09354677,0.00068024,0.00011649,0.00000000,0.00001177,0.00011209,0.00000767,0.00009365
-5.08754377,0.00084236,0.00015115,0.00000000,0.00001347,0.00014394,0.00000660,0.00008709
-5.08154077,0.00105724,0.00019475,0.00000000,0.00001610,0.00018441,0.00000617,0.00008819
-5.07553777,0.00133312,0.00024914,0.00000000,0.00001973,0.00023520,0.00000627,0.00009620
-5.06953477,0.00168007,0.00031647,0.00000000,0.00002447,0.00029826,0.00000686,0.00011082
-5.06353177,0.00210986,0.00039911,0.00000000,0.00003046,0.00037582,0.00000790,0.00013210
-5.05752876,0.00263591,0.00049973,0.00000000,0.00003789,0.00047035,0.00000941,0.00016039
-5.05152576,0.00327316,0.00062123,0.00000000,0.00004695,0.00058459,0.00001139,0.00019627
-5.04552276,0.00403782,0.00076673,0.00000000,0.00005787,0.00072145,0.00001389,0.00024055
-5.03951976,0.00494717,0.00093951,0.00000000,0.00007091,0.00088404,0.00001697,0.00029423
-5.03351676,0.00601918,0.00114297,0.00000000,0.00008633,0.00107555,0.00002070,0.00035847
-5.02751376,0.00727208,0.00138050,0.00000000,0.00010441,0.00129921,0.00002516,0.00043459
-5.02151076,0.00872384,0.00165543,0.00000000,0.00012542,0.00155817,0.00003045,0.00052405
-5.01550775,0.01039161,0.00197086,0.00000000,0.00014966,0.00185540,0.00003669,0.00062846
-5.00950475,0.01229098,0.00232956,0.00000000,0.00017740,0.00219357,0.00004401,0.00074958
-5.00350175,0.01443534,0.00273377,0.00000000,0.00020889,0.00257489,0.00005259,0.00088936
-4.99749875,0.01683512,0.00318510,0.00000000,0.00024438,0.00300098,0.00006260,0.00104998
-4.99149575,0.01949704,0.00368432,0.00000000,0.00028409,0.00347273,0.00007429,0.00123392
-4.98549275,0.02242351,0.00423120,0.00000000,0.00032821,0.00399014,0.00008792,0.00144404
-4.97948974,0.02561201,0.00482440,0.00000000,0.00037691,0.00455224,0.00010384,0.00168373
-4.97348674,0.02905472,0.00546132,0.00000000,0.00043035,0.00515692,0.00012248,0.00195707
-4.96748374,0.03273829,0.00613801,0.00000000,0.00048866,0.00580091,0.00014436,0.00226902
-4.96148074,0.03664392,0.00684911,0.00000000,0.00055201,0.00647976,0.00017014,0.00262571
-4.95547774,0.04074763,0.00758785,0.00000000,0.00062056,0.00718779,0.00020064,0.00303476
-4.94947474,0.04502096,0.00834609,0.00000000,0.00069454,0.00791824,0.00023687,0.00350557
-4.94347174,0.04943195,0.00911443,0.00000000,0.00077426,0.00866331,0.00028006,0.00404979
-4.93746873,0.05394640,0.00988236,0.00000000,0.00086018,0.00941443,0.00033173,0.00468172
-4.93146573,0.05852952,0.01063849,0.00000000,0.00095289,0.01016242,0.00039368,0.00541875
-4.92546273,0.06314779,0.01137080,0.00000000,0.00105320,0.01089782,0.00046810,0.00628185
-4.91945973,0.06777103,0.01206701,0.00000000,0.00116219,0.01161119,0.00055753,0.00729593
-4.91345673,0.07237454,0.01271487,0.00000000,0.00128123,0.01229349,0.00066496,0.00849029
-4.90745373,0.07694132,0.01330255,0.00000000,0.00141202,0.01293643,0.00079380,0.00989883
-4.90145073,0.08146402,0.01381908,0.00000000,0.00155664,0.01353282,0.00094791,0.01156020
-4.89544772,0.08594680,0.01425465,0.00000000,0.00171755,0.01407698,0.00113162,0.01351782
-4.88944472,0.09040664,0.01460100,0.00000000,0.00189758,0.01456496,0.00134963,0.01581954
-4.88344172,0.09487426,0.01485170,0.00000000,0.00209995,0.01499488,0.00160704,0.01851718
-4.87743872,0.09939433,0.01500244,0.00000000,0.00232820,0.01536702,0.00190921,0.02166570
-4.87143572,0.10402499,0.01505118,0.00000000,0.00258614,0.01568400,0.00226166,0.02532204
-4.86543272,0.10883655,0.01499831,0.00000000,0.00287776,0.01595073,0.00266993,0.02954365
-4.85942971,0.11390946,0.01484660,0.00000000,0.00320711,0.01617433,0.00313943,0.03438667
-4.85342671,0.11933142,0.01460125,0.00000000,0.00357820,0.01636394,0.00367518,0.03990374
-4.84742371,0.12519381,0.01426971,0.00000000,0.00399480,0.01653045,0.00428163,0.04614163
-4.84142071,0.13158755,0.01386149,0.00000000,0.00446035,0.01668615,0.00496235,0.05313853
-4.83541771,0.13859849,0.01338796,0.00000000,0.00497769,0.01684427,0.00571984,0.06092134
-4.82941471,0.14630255,0.01286200,0.00000000,0.00554901,0.01701859,0.00655519,0.06950280
-4.82341171,0.15476087,0.01229776,0.00000000,0.00617561,0.01722291,0.00746788,0.07887889
-4.81740870,0.16401525,0.01171026,0.00000000,0.00685781,0.01747060,0.00845552,0.08902633
-4.81140570,0.17408401,0.01111514,0.00000000,0.00759485,0.01777421,0.00951369,0.09990062
-4.80540270,0.18495869,0.01052829,0.00000000,0.00838484,0.01814502,0.01063576,0.11143453
-4.79939970,0.19660171,0.00996565,0.00000000,0.00922474,0.01859277,0.01181285,0.12353734
-4.79339670,0.20894518,0.00944291,0.00000000,0.01011044,0.01912549,0.01303385,0.13609491
-4.78739370,0.22189110,0.00897539,0.00000000,0.01103686,0.01974934,0.01428548,0.14897060
-4.78139070,0.23531293,0.00857783,0.00000000,0.01199814,0.02046862,0.01555250,0.16200724
-4.77538769,0.24905856,0.00826435,0.00000000,0.01298784,0.02128589,0.01681799,0.17503000
-4.76938469,0.26295462,0.00804834,0.00000000,0.01399929,0.02220218,0.01806371,0.18785022
-4.76338169,0.27681201,0.00794245,0.00000000,0.01502585,0.02321720,0.01927056,0.20027010
-4.75737869,0.29043233,0.00795858,0.00000000,0.01606128,0.02432974,0.02041909,0.21208803
-4.75137569,0.30361509,0.00810784,0.00000000,0.01710015,0.02553801,0.02149008,0.22310449
-4.74537269,0.31616521,0.00840054,0.00000000,0.01813810,0.02683995,0.02246509,0.23312813
-4.73936968,0.32790050,0.00884616,0.00000000,0.01917224,0.02823367,0.02332709,0.24198199
-4.73336668,0.33865890,0.00945330,0.00000000,0.02020138,0.02971762,0.02406099,0.24950932
-4.72736368,0.34830483,0.01022959,0.00000000,0.02122629,0.03129090,0.02465419,0.25557899
-4.72136068,0.35673472,0.01118154,0.00000000,0.02224979,0.03295334,0.02509699,0.26009009
-4.71535768,0.36388109,0.01231446,0.00000000,0.02327684,0.03470557,0.02538296,0.26297549
-4.70935468,0.36971529,0.01363227,0.00000000,0.02431449,0.03654889,0.02550913,0.26420438
-4.70335168,0.37424869,0.01513733,0.00000000,0.02537179,0.03848523,0.02547615,0.26378335
-4.69734867,0.37753227,0.01683036,0.00000000,0.02645960,0.04051684,0.02528827,0.26175636
-4.69134567,0.37965481,0.01871026,0.00000000,0.02759034,0.04264612,0.02495315,0.25820325
-4.68534267,0.38073985,0.02077411,0.00000000,0.02877770,0.04487532,0.02448168,0.25323712
-4.67933967,0.38094155,0.02301717,0.00000000,0.03003636,0.04720632,0.02388758,0.24700068
-4.67333667,0.38043987,0.02543302,0.00000000,0.03138173,0.04964048,0.02318700,0.23966160
-4.66733367,0.37943534,0.02801380,0.00000000,0.03282962,0.05217856,0.02239797,0.23140738
-4.66133067,0.37814380,0.03075051,0.00000000,0.03439612,0.05482078,0.02153993,0.22243971
-4.65532766,0.37679129,0.03363356,0.00000000,0.03609745,0.05756702,0.02063316,0.21296871
-4.64932466,0.37560949,0.03665327,0.00000000,0.03794994,0.06041714,0.01969824,0.20320729
-4.64332166,0.37483178,0.03980065,0.00000000,0.03997009,0.06337147,0.01875556,0.19336580
-4.63731866,0.37469012,0.04306803,0.00000000,0.04217468,0.06643143,0.01782488,0.18364722
-4.63131566,0.37541266,0.04644996,0.00000000,0.04458103,0.06960011,0.01692490,0.17424286
-4.62531266,0.37722208,0.04994388,0.00000000,0.04720723,0.07288303,0.01607297,0.16532891
-4.61930965,0.38033441,0.05355082,0.00000000,0.05007238,0.07628876,0.01528482,0.15706361
-4.61330665,0.38495824,0.05727600,0.00000000,0.05319681,0.07982941,0.01457435,0.14958524
-4.60730365,0.39129382,0.06112914,0.00000000,0.05660219,0.08352102,0.01395354,0.14301072
-4.60130065,0.39953199,0.06512460,0.00000000,0.06031154,0.08738362,0.01343231,0.13743491
-4.59529765,0.40985241,0.06928117,0.00000000,0.06434901,0.09144099,0.01301853,0.13293030
-4.58929465,0.42242104,0.07362155,0.00000000,0.06873940,0.09572006,0.01271800,0.12954722
-4.58329165,0.43738648,0.07817146,0.00000000,0.07350750,0.10024992,0.01253444,0.12731428
-4.57728864,0.45487528,0.08295835,0.00000000,0.07867712,0.10506040,0.01246954,0.12623904
-4.57128564,0.47498600,0.08800981,0.00000000,0.08426975,0.11018029,0.01252297,0.12630884
-4.56528264,0.49778233,0.09335160,0.00000000,0.09030310,0.11563524,0.01269241,0.12749169
-4.55927964,0.52328541,0.09900552,0.00000000,0.09678933,0.12144538,0.01297358,0.12973726
-4.55327664,0.55146582,0.10498701,0.00000000,0.10373316,0.12762284,0.01336031,0.13297791
-4.54727364,0.58223557,0.11130286,0.00000000,0.11112990,0.13416925,0.01384452,0.13712975
-4.54127064,0.61544075,0.11794883,0.00000000,0.11896354,0.14107332,0.01441634,0.14209396
-4.53526763,0.65085538,0.12490760,0.00000000,0.12720498,0.14830881,0.01506418,0.14775805
-4.52926463,0.68817704,0.13214706,0.00000000,0.13581051,0.15583283,0.01577485,0.15399749
-4.52326163,0.72702483,0.13961904,0.00000000,0.14472076,0.16358482,0.01653372,0.16067745
-4.51725863,0.76694019,0.14725871,0.00000000,0.15386007,0.17148617,0.01732491,0.16765485
-4.51125563,0.80739079,0.15498463,0.00000000,0.16313656,0.17944066,0.01813157,0.17478058
-4.50525263,0.84777789,0.16269960,0.00000000,0.17244282,0.18733577,0.01893616,0.18190204
-4.49924962,0.88744706,0.17029228,0.00000000,0.18165735,0.19504482,0.01972080,0.18886583
-4.49324662,0.92570209,0.17763963,0.00000000,0.19064671,0.20242995,0.02046764,0.19552060
-4.48724362,0.96182184,0.18461004,0.00000000,0.19926843,0.20934588,0.02115927,0.20172000
-4.48124062,0.99507939,0.19106704,0.00000000,0.20737445,0.21564416,0.02177913,0.20732560
-4.47523762,1.02476283,0.19687357,0.00000000,0.21481516,0.22117800,0.02231191,0.21220975
-4.46923462,1.05019687,0.20189649,0.00000000,0.22144372,0.22580723,0.02274397,0.21625823
-4.46323162,1.07076428,0.20601121,0.00000000,0.22712066,0.22940329,0.02306366,0.21937269
-4.45722861,1.08592632,0.20910621,0.00000000,0.23171839,0.23185403,0.02326169,0.22147266
-4.45122561,1.09524118,0.21108722,0.00000000,0.23512552,0.23306797,0.02333128,0.22249721
-4.44522261,1.09837950,0.21188089,0.00000000,0.23725084,0.23297799,0.02326841,0.22240615
-4.43921961,1.09513641,0.21143771,0.00000000,0.23802664,0.23154407,0.02307188,0.22118066
-4.43321661,1.08543931,0.20973419,0.00000000,0.23741127,0.22875518,0.02274331,0.21882353
-4.42721361,1.06935125,0.20677390,0.00000000,0.23539092,0.22462995,0.02228707,0.21535873
-4.42121061,1.04706959,0.20258769,0.00000000,0.23198031,0.21921637,0.02171011,0.21083070
-4.41520760,1.01892010,0.19723277,0.00000000,0.22722253,0.21259033,0.02102174,0.20530303
-4.40920460,0.98534689,0.19079090,0.00000000,0.22118779,0.20485325,0.02023330,0.19885689
-4.40320160,0.94689851,0.18336567,0.00000000,0.21397133,0.19612875,0.01935791,0.19158910
-4.39719860,0.90421111,0.17507910,0.00000000,0.20569049,0.18655872,0.01840999,0.18360998
-4.39119560,0.85798927,0.16606768,0.00000000,0.19648112,0.17629887,0.01740495,0.17504110
-4.38519260,0.80898559,0.15647804,0.00000000,0.18649350,0.16551397,0.01635878,0.16601293
-4.37918959,0.75797987,0.14646246,0.00000000,0.17588797,0.15437316,0.01528769,0.15666260
-4.37318659,0.70575872,0.13617448,0.00000000,0.16483039,0.14304527,0.01420775,0.14713173
-4.36718359,0.65309658,0.12576467,0.00000000,0.15348781,0.13169466,0.01313465,0.13756443
-4.36118059,0.60073881,0.11537690,0.00000000,0.14202427,0.12047749,0.01208338,0.12810565
-4.35517759,0.54938734,0.10514505,0.00000000,0.13059713,0.10953878,0.01106810,0.11889967
-4.34917459,0.49968945,0.09519048,0.00000000,0.11935394,0.09901008,0.01010202,0.11008905
-4.34317159,0.45222985,0.08562014,0.00000000,0.10842994,0.08900813,0.00919726,0.10181382
-4.33716858,0.40752603,0.07652543,0.00000000,0.09794628,0.07963422,0.00836491,0.09421093
-4.33116558,0.36602694,0.06798185,0.00000000,0.08800908,0.07097443,0.00761499,0.08741403
-4.32516258,0.32811460,0.06004928,0.00000000,0.07870912,0.06310055,0.00695659,0.08155333
-4.31915958,0.29410831,0.05277296,0.00000000,0.07012226,0.05607172,0.00639788,0.07675569
-4.31315658,0.26427101,0.04618499,0.00000000,0.06231053,0.04993655,0.00594625,0.07314452
-4.30715358,0.23881712,0.04030628,0.00000000,0.05532377,0.04473570,0.00560842,0.07083973
