energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-2.98049025,2.70333629,0.02608279,0.01337923,0.67009493,0.94083654,0.71108718,1.41723196,0.38117478,0.00000000
-2.97448724,2.69893712,0.02671119,0.01287922,0.67792749,0.93511107,0.70974476,1.41769635,0.37767896,0.00000000
-2.96848424,2.68768079,0.02733007,0.01240448,0.68300168,0.92647789,0.70742889,1.41512606,0.37317797,0.00000000
-2.96248124,2.66925904,0.02793289,0.01195197,0.68517927,0.91486288,0.70396531,1.40934256,0.36763874,0.00000000
-2.95647824,2.64348706,0.02851257,0.01151882,0.68438661,0.90024186,0.69920593,1.40021907,0.36104478,0.00000000
-2.95047524,2.61031747,0.02906162,0.01110251,0.68061819,0.88264666,0.69303509,1.38768688,0.35339889,0.00000000
-2.94447224,2.56985052,0.02957234,0.01070102,0.67393823,0.86216972,0.68537493,1.37174012,0.34472519,0.00000000
-2.93846923,2.52233998,0.03003697,0.01031298,0.66448029,0.83896654,0.67618954,1.35243880,0.33507050,0.00000000
-2.93246623,2.46819423,0.03044792,0.00993771,0.65244504,0.81325615,0.66548774,1.32991000,0.32450483,0.00000000
-2.92646323,2.40797265,0.03079798,0.00957529,0.63809601,0.78531934,0.65332447,1.30434698,0.31312107,0.00000000
-2.92046023,2.34237721,0.03108049,0.00922662,0.62175382,0.75549477,0.63980060,1.27600648,0.30103373,0.00000000
-2.91445723,2.27223976,0.03128957,0.00889334,0.60378888,0.72417305,0.62506137,1.24520402,0.28837696,0.00000000
-2.90845423,2.19850551,0.03142034,0.00857787,0.58461297,0.69178918,0.60929343,1.21230773,0.27530175,0.00000000
-2.90245123,2.12221333,0.03146905,0.00828331,0.56466996,0.65881345,0.59272076,1.17773077,0.26197257,0.00000000
-2.89644822,2.04447377,0.03143329,0.00801336,0.54442603,0.62574139,0.57559956,1.14192263,0.24856359,0.00000000
-2.89044522,1.96644545,0.03131214,0.00777224,0.52435959,0.59308298,0.55821236,1.10535979,0.23525456,0.00000000
-2.88444222,1.88931075,0.03110628,0.00756458,0.50495133,0.56135167,0.54086167,1.06853584,0.22222663,0.00000000
-2.87843922,1.81425144,0.03081813,0.00739533,0.48667452,0.53105349,0.52386315,1.03195148,0.20965821,0.00000000
-2.87243622,1.74242498,0.03045193,0.00726960,0.46998581,0.50267664,0.50753877,0.99610454,0.19772102,0.00000000
-2.86643322,1.67494190,0.03001376,0.00719254,0.45531671,0.47668186,0.49220991,0.96148033,0.18657650,0.00000000
-2.86043022,1.61284485,0.02951153,0.00716924,0.44306581,0.45349381,0.47819068,0.92854228,0.17637270,0.00000000
-2.85442721,1.55708946,0.02895499,0.00720456,0.43359189,0.43349361,0.46578145,0.89772317,0.16724156,0.00000000
-2.84842421,1.50852741,0.02835558,0.00730302,0.42720794,0.41701280,0.45526283,0.86941694,0.15929693,0.00000000
-2.84242121,1.46789177,0.02772630,0.00746865,0.42417615,0.40432856,0.44689005,0.84397115,0.15263304,0.00000000
-2.83641821,1.43578471,0.02708150,0.00770486,0.42470387,0.39566051,0.44088788,0.82168017,0.14732362,0.00000000
-2.83041521,1.41266789,0.02643662,0.00801431,0.42894071,0.39116881,0.43744616,0.80277933,0.14342157,0.00000000
-2.82441221,1.39885551,0.02580787,0.00839880,0.43697662,0.39095377,0.43671600,0.78743987,0.14095914,0.00000000
-2.81840920,1.39451013,0.02521189,0.00885916,0.44884122,0.39505672,0.43880672,0.77576517,0.13994866,0.00000000
-2.81240620,1.39964165,0.02466533,0.00939515,0.46450426,0.40346225,0.44378372,0.76778819,0.14038359,0.00000000
-2.80640320,1.41410940,0.02418449,0.01000542,0.48387737,0.41610162,0.45166718,0.76347035,0.14224003,0.00000000
-2.80040020,1.43762752,0.02378480,0.01068746,0.50681711,0.43285731,0.46243190,0.76270215,0.14547848,0.00000000
-2.79439720,1.46977379,0.02348049,0.01143759,0.53312920,0.45356857,0.47600815,0.76530545,0.15004580,0.00000000
-2.78839420,1.51000178,0.02328412,0.01225104,0.56257413,0.47803782,0.49228366,0.77103775,0.15587740,0.00000000
-2.78239120,1.55765626,0.02320624,0.01312199,0.59487376,0.50603774,0.51110673,0.77959825,0.16289940,0.00000000
-2.77638819,1.61199143,0.02325502,0.01404368,0.62971897,0.53731884,0.53229033,0.79063581,0.17103085,0.00000000
-2.77038519,1.67219161,0.02343599,0.01500862,0.66677801,0.57161724,0.55561721,0.80375856,0.18018580,0.00000000
-2.76438219,1.73739365,0.02375182,0.01600871,0.70570534,0.60866237,0.58084559,0.81854483,0.19027527,0.00000000
-2.75837919,1.80671028,0.02420216,0.01703553,0.74615051,0.64818426,0.60771556,0.83455512,0.20120884,0.00000000
-2.75237619,1.87925334,0.02478356,0.01808052,0.78776682,0.68992015,0.63595554,0.85134464,0.21289601,0.00000000
-2.74637319,1.95415602,0.02548947,0.01913526,0.83021925,0.73361991,0.66528877,0.86847581,0.22524714,0.00000000
-2.74037019,2.03059294,0.02631030,0.02019170,0.87319135,0.77905018,0.69543942,0.88553021,0.23817388,0.00000000
-2.73436718,2.10779704,0.02723356,0.02124240,0.91639073,0.82599674,0.72613797,0.90211956,0.25158929,0.00000000
-2.72836418,2.18507258,0.02824408,0.02228071,0.95955270,0.87426497,0.75712572,0.91789500,0.26540737,0.00000000
-2.72236118,2.26180330,0.02932428,0.02330094,1.00244216,0.92367832,0.78815814,0.93255442,0.27954228,0.00000000
-2.71635818,2.33745559,0.03045446,0.02429845,1.04485326,0.97407463,0.81900688,0.94584743,0.29390718,0.00000000
-2.71035518,2.41157624,0.03161322,0.02526974,1.08660714,1.02530055,0.84946053,0.95757784,0.30841279,0.00000000
-2.70435218,2.48378522,0.03277789,0.02621236,1.12754770,1.07720413,0.87932398,0.96760351,0.32296588,0.00000000
-2.69834917,2.55376378,0.03392495,0.02712490,1.16753577,1.12962613,0.90841664,0.97583378,0.33746774,0.00000000
-2.69234617,2.62123876,0.03503054,0.02800681,1.20644192,1.18239027,0.93656968,0.98222468,0.35181281,0.00000000
-2.68634317,2.68596421,0.03607097,0.02885818,1.24413853,1.23529322,0.96362245,0.98677221,0.36588760,0.00000000
-2.68034017,2.74770141,0.03702324,0.02967953,1.28049144,1.28809481,0.98941864,0.98950432,0.37957007,0.00000000
-2.67433717,2.80619897,0.03786551,0.03047148,1.31535196,1.34050934,1.01380224,0.99047197,0.39272957,0.00000000
-2.66833417,2.86117408,0.03857766,0.03123447,1.34854963,1.39219838,1.03661391,0.98973995,0.40522742,0.00000000
-2.66233117,2.91229654,0.03914169,0.03196846,1.37988636,1.44276607,1.05768788,0.98737794,0.41691822,0.00000000
-2.65632816,2.95917671,0.03954218,0.03267260,1.40913242,1.49175713,1.07684983,0.98345236,0.42765183,0.00000000
-2.65032516,3.00135839,0.03976665,0.03334504,1.43602466,1.53865833,1.09391594,0.97801960,0.43727609,0.00000000
-2.64432216,3.03831735,0.03980583,0.03398265,1.46026718,1.58290345,1.10869322,0.97112070,0.44564011,0.00000000
-2.63831916,3.06946596,0.03965391,0.03458097,1.48153476,1.62388198,1.12098132,0.96277806,0.45259806,0.00000000
-2.63231616,3.09416394,0.03930865,0.03513412,1.49947880,1.66095143,1.13057571,0.95299403,0.45801332,0.00000000
-2.62631316,3.11173493,0.03877142,0.03563484,1.51373591,1.69345291,1.13727223,0.94175158,0.46176274,0.00000000
-2.62031016,3.12148814,0.03804711,0.03607468,1.52393859,1.72072945,1.14087280,0.92901681,0.46374099,0.00000000
-2.61430715,3.12274426,0.03714400,0.03644418,1.52972784,1.74214648,1.14119211,0.91474312,0.46386452,0.00000000
-2.60830415,3.11486424,0.03607347,0.03673323,1.53076696,1.75711346,1.13806496,0.89887677,0.46207533,0.00000000
-2.60230115,3.09727959,0.03484971,0.03693147,1.52675605,1.76510591,1.13135392,0.88136335,0.45834395,0.00000000
-2.59629815,3.06952273,0.03348926,0.03702875,1.51744654,1.76568665,1.12095701,0.86215485,0.45267184,0.00000000
-2.59029515,3.03125565,0.03201059,0.03701563,1.50265502,1.75852534,1.10681497,0.84121688,0.44509291,0.00000000
-2.58429215,2.98229562,0.03043357,0.03688390,1.48227568,1.74341536,1.08891783,0.81853551,0.43567413,0.00000000
-2.57828914,2.92263634,0.02877897,0.03662710,1.45629076,1.72028711,1.06731036,0.79412349,0.42451517,0.00000000
-2.57228614,2.85246360,0.02706793,0.03624097,1.42477852,1.68921710,1.04209616,0.76802538,0.41174716,0.00000000
-2.56628314,2.77216442,0.02532146,0.03572392,1.38791807,1.65043224,1.01344020,0.74032139,0.39753051,0.00000000
-2.56028014,2.68232912,0.02355999,0.03507727,1.34599101,1.60430910,0.98156942,0.71112969,0.38205187,0.00000000
-2.55427714,2.58374615,0.02180289,0.03430559,1.29937959,1.55136809,0.94677156,0.68060702,0.36552046,0.00000000
-2.54827414,2.47738977,0.02006820,0.03341669,1.24856127,1.49226276,0.90939191,0.64894770,0.34816374,0.00000000
-2.54227114,2.36440096,0.01837226,0.03242170,1.19410009,1.42776457,0.86982824,0.61638094,0.33022262,0.00000000
-2.53626813,2.24606247,0.01672953,0.03133485,1.13663499,1.35874392,0.82852382,0.58316660,0.31194641,0.00000000
-2.53026513,2.12376891,0.01515244,0.03017324,1.07686550,1.28614808,0.78595897,0.54958973,0.29358755,0.00000000
-2.52426213,1.99899311,0.01365134,0.02895641,1.01553550,1.21097717,0.74264116,0.51595389,0.27539637,0.00000000
-2.51825913,1.87325024,0.01223445,0.02770585,0.95341559,1.13425890,0.69909414,0.48257379,0.25761600,0.00000000
-2.51225613,1.74806099,0.01090798,0.02644440,0.89128479,1.05702345,0.65584646,0.44976740,0.24047742,0.00000000
-2.50625313,1.62491531,0.00967619,0.02519562,0.82991230,0.98027921,0.61341963,0.41784786,0.22419499,0.00000000
-2.50025013,1.50523809,0.00854161,0.02398309,0.77004007,0.90499047,0.57231657,0.38711565,0.20896238,0.00000000
-2.49424712,1.39035792,0.00750519,0.02282969,0.71236667,0.83205773,0.53301047,0.35785114,0.19494900,0.00000000
-2.48824412,1.28148017,0.00656654,0.02175697,0.65753320,0.76230136,0.49593472,0.33030794,0.18229711,0.00000000
-2.48224112,1.17966492,0.00572415,0.02078446,0.60611163,0.69644908,0.46147401,0.30470715,0.17111947,0.00000000
-2.47623812,1.08581060,0.00497568,0.01992914,0.55859580,0.63512734,0.42995709,0.28123286,0.16149779,0.00000000
-2.47023512,1.00064353,0.00431813,0.01920495,0.51539553,0.57885689,0.40165121,0.26002882,0.15348178,0.00000000
-2.46423212,0.92471338,0.00374813,0.01862240,0.47683359,0.52805226,0.37675860,0.24119653,0.14708897,0.00000000
-2.45822911,0.85839442,0.00326211,0.01818834,0.44314571,0.48302489,0.35541491,0.22479467,0.14230524,0.00000000
-2.45222611,0.80189218,0.00285651,0.01790579,0.41448331,0.44398948,0.33768970,0.21083991,0.13908606,0.00000000
-2.44622311,0.75525486,0.00252796,0.01777400,0.39091866,0.41107294,0.32358880,0.19930887,0.13735842,0.00000000
-2.44022011,0.71838866,0.00227337,0.01778855,0.37245204,0.38432539,0.31305848,0.19014132,0.13702341,0.00000000
-2.43421711,0.69107631,0.00209010,0.01794157,0.35902046,0.36373237,0.30599116,0.18324424,0.13795940,0.00000000
-2.42821411,0.67299772,0.00197593,0.01822218,0.35050742,0.34922761,0.30223239,0.17849672,0.14002572,0.00000000
-2.42221111,0.66375173,0.00192920,0.01861687,0.34675313,0.34070567,0.30158875,0.17575534,0.14306690,0.00000000
-2.41620810,0.66287804,0.00194873,0.01911006,0.34756459,0.33803369,0.30383636,0.17485991,0.14691710,0.00000000
-2.41020510,0.66987832,0.00203379,0.01968473,0.35272521,0.34106177,0.30872960,0.17563937,0.15140494,0.00000000
-2.40420210,0.68423560,0.00218407,0.02032298,0.36200322,0.34963136,0.31600969,0.17791745,0.15635829,0.00000000
-2.39819910,0.70543120,0.00239950,0.02100669,0.37515870,0.36358138,0.32541279,0.18151814,0.16160911,0.00000000
-2.39219610,0.73295862,0.00268020,0.02171813,0.39194882,0.38275175,0.33667722,0.18627050,0.16699804,0.00000000
-2.38619310,0.76633381,0.00302623,0.02244054,0.41213115,0.40698423,0.34954969,0.19201295,0.17237871,0.00000000
-2.38019010,0.80510173,0.00343750,0.02315863,0.43546485,0.43612070,0.36379024,0.19859667,0.17762147,0.00000000
-2.37418709,0.84883908,0.00391351,0.02385898,0.46171001,0.46999894,0.37917569,0.20588814,0.18261660,0.00000000
-2.36818409,0.89715328,0.00445321,0.02453044,0.49062511,0.50844643,0.39550179,0.21377080,0.18727670,0.00000000
-2.36218109,0.94967822,0.00505477,0.02516430,0.52196307,0.55127251,0.41258381,0.22214580,0.19153840,0.00000000
-2.35617809,1.00606725,0.00571546,0.02575443,0.55546621,0.59825955,0.43025598,0.23093185,0.19536309,0.00000000
-2.35017509,1.06598415,0.00643145,0.02629731,0.59086076,0.64915390,0.44836977,0.24006434,0.19873684,0.00000000
-2.34417209,1.12909294,0.00719774,0.02679191,0.62785132,0.70365720,0.46679134,0.24949384,0.20166951,0.00000000
-2.33816908,1.19504740,0.00800808,0.02723951,0.66611611,0.76141892,0.48539853,0.25918405,0.20419301,0.00000000
-2.33216608,1.26348140,0.00885490,0.02764344,0.70530338,0.82203077,0.50407764,0.26910949,0.20635895,0.00000000
-2.32616308,1.33400065,0.00972941,0.02800877,0.74502968,0.88502371,0.52272026,0.27925296,0.20823568,0.00000000
-2.32016008,1.40617700,0.01062167,0.02834189,0.78488043,0.94986788,0.54122070,0.28960311,0.20990489,0.00000000
-2.31415708,1.47954566,0.01152069,0.02865019,0.82441296,1.01597608,0.55947397,0.30015213,0.21145797,0.00000000
-2.30815408,1.55360588,0.01241468,0.02894161,0.86316246,1.08271058,0.57737471,0.31089374,0.21299222,0.00000000
-2.30215108,1.62782528,0.01329130,0.02922426,0.90065050,1.14939364,0.59481708,0.32182159,0.21460707,0.00000000
-2.29614807,1.70164776,0.01413791,0.02950608,0.93639614,1.21532105,0.61169568,0.33292806,0.21640048,0.00000000
-2.29014507,1.77450453,0.01494192,0.02979454,0.96992919,1.27977853,0.62790731,0.34420359,0.21846558,0.00000000
-2.28414207,1.84582793,0.01569114,0.03009630,1.00080493,1.34206009,0.64335358,0.35563636,0.22088764,0.00000000
-2.27813907,1.91506704,0.01637410,0.03041707,1.02861974,1.40148769,0.65794395,0.36721244,0.22374151,0.00000000
-2.27213607,1.98170430,0.01698037,0.03076137,1.05302666,1.45743118,0.67159906,0.37891616,0.22708943,0.00000000
-2.26613307,2.04527207,0.01750094,0.03113245,1.07375023,1.50932762,0.68425394,0.39073070,0.23097947,0.00000000
-2.26013007,2.10536829,0.01792842,0.03153221,1.09059959,1.55669896,0.69586085,0.40263880,0.23544422,0.00000000
-2.25412706,2.16167001,0.01825731,0.03196112,1.10347906,1.59916728,0.70639147,0.41462342,0.24050019,0.00000000
-2.24812406,2.21394423,0.01848414,0.03241828,1.11239569,1.63646671,0.71583822,0.42666831,0.24614745,0.00000000
-2.24212106,2.26205539,0.01860765,0.03290139,1.11746303,1.66845160,0.72421443,0.43875842,0.25236979,0.00000000
-2.23611806,2.30596893,0.01862876,0.03340686,1.11890099,1.69510045,0.73155359,0.45088011,0.25913527,0.00000000
-2.23011506,2.34575087,0.01855061,0.03392985,1.11703159,1.71651537,0.73790738,0.46302112,0.26639703,0.00000000
-2.22411206,2.38156354,0.01837848,0.03446441,1.11227072,1.73291739,0.74334287,0.47517031,0.27409456,0.00000000
-2.21810905,2.41365753,0.01811969,0.03500358,1.10511618,1.74463751,0.74793883,0.48731726,0.28215514,0.00000000
-2.21210605,2.44236056,0.01778339,0.03553955,1.09613262,1.75210427,0.75178174,0.49945170,0.29049564,0.00000000
-2.20610305,2.46806373,0.01738042,0.03606388,1.08593394,1.75582829,0.75496146,0.51156288,0.29902454,0.00000000
-2.20010005,2.49120597,0.01692306,0.03656766,1.07516390,1.75638442,0.75756707,0.52363894,0.30764409,0.00000000
-2.19409705,2.51225735,0.01642480,0.03704177,1.06447582,1.75439243,0.75968319,0.53566629,0.31625272,0.00000000
-2.18809405,2.53170209,0.01590010,0.03747714,1.05451223,1.75049691,0.76138686,0.54762914,0.32474751,0.00000000
-2.18209105,2.55002187,0.01536414,0.03786506,1.04588519,1.74534716,0.76274539,0.55950909,0.33302668,0.00000000
-2.17608804,2.56768011,0.01483259,0.03819739,1.03915809,1.73957771,0.76381518,0.57128489,0.34099212,0.00000000
-2.17008504,2.58510770,0.01432139,0.03846696,1.03482953,1.73379027,0.76464152,0.58293234,0.34855175,0.00000000
-2.16408204,2.60269047,0.01384647,0.03866778,1.03331981,1.72853740,0.76525940,0.59442427,0.35562173,0.00000000
-2.15807904,2.62075881,0.01342356,0.03879534,1.03496036,1.72430841,0.76569516,0.60573070,0.36212848,0.00000000
-2.15207604,2.63957944,0.01306797,0.03884687,1.03998633,1.72151790,0.76596879,0.61681898,0.36801023,0.00000000
-2.14607304,2.65934947,0.01279432,0.03882146,1.04853247,1.72049686,0.76609660,0.62765397,0.37321836,0.00000000
-2.14007004,2.68019267,0.01261631,0.03872026,1.06063215,1.72148680,0.76609400,0.63819828,0.37771815,0.00000000
-2.13406703,2.70215791,0.01254651,0.03854647,1.07621940,1.72463654,0.76597809,0.64841243,0.38148922,0.00000000
-2.12806403,2.72521962,0.01259601,0.03830538,1.09513378,1.73000195,0.76576985,0.65825500,0.38452538,0.00000000
-2.12206103,2.74928010,0.01277424,0.03800422,1.11712753,1.73754830,0.76549559,0.66768274,0.38683411,0.00000000
-2.11605803,2.77417358,0.01308860,0.03765199,1.14187490,1.74715513,0.76518754,0.67665063,0.38843557,0.00000000
-2.11005503,2.79967175,0.01354421,0.03725920,1.16898294,1.75862336,0.76488348,0.68511198,0.38936128,0.00000000
-2.10405203,2.82549062,0.01414365,0.03683752,1.19800356,1.77168448,0.76462535,0.69301844,0.38965239,0.00000000
-2.09804902,2.85129849,0.01488666,0.03639940,1.22844629,1.78601132,0.76445686,0.70032008,0.38935777,0.00000000
-2.09204602,2.87672478,0.01576997,0.03595762,1.25979131,1.80123021,0.76442030,0.70696556,0.38853195,0.00000000
-2.08604302,2.90136956,0.01678710,0.03552481,1.29150255,1.81693408,0.76455266,0.71290224,0.38723287,0.00000000
-2.08004002,2.92481343,0.01792824,0.03511298,1.32304023,1.83269607,0.76488132,0.71807651,0.38551968,0.00000000
-2.07403702,2.94662760,0.01918031,0.03473306,1.35387288,1.84808327,0.76541968,0.72243411,0.38345058,0.00000000
-2.06803402,2.96638403,0.02052698,0.03439448,1.38348826,1.86267028,0.76616296,0.72592062,0.38108084,0.00000000
-2.06203102,2.98366523,0.02194891,0.03410475,1.41140334,1.87605196,0.76708450,0.72848205,0.37846091,0.00000000
-2.05602801,2.99807372,0.02342403,0.03386919,1.43717294,1.88785538,0.76813292,0.73006557,0.37563492,0.00000000
-2.05002501,3.00924103,0.02492801,0.03369071,1.46039722,1.89775030,0.76923042,0.73062034,0.37263939,0.00000000
-2.04402201,3.01683602,0.02643476,0.03356969,1.48072782,1.90545830,0.77027229,0.73009862,0.36950236,0.00000000
-2.03801901,3.02057260,0.02791711,0.03350393,1.49787278,1.91076014,0.77112802,0.72845684,0.36624287,0.00000000
-2.03201601,3.02021679,0.02934755,0.03348881,1.51160039,1.91350130,0.77164393,0.72565703,0.36287090,0.00000000
-2.02601301,3.01559303,0.03069897,0.03351748,1.52174191,1.91359575,0.77164727,0.72166826,0.35938769,0.00000000
-2.02001001,3.00658983,0.03194553,0.03358114,1.52819338,1.91102782,0.77095186,0.71646829,0.35578645,0.00000000
-2.01400700,2.99316464,0.03306344,0.03366949,1.53091655,1.90585230,0.76936490,0.71004528,0.35205356,0.00000000
-2.00800400,2.97534776,0.03403180,0.03377120,1.52993900,1.89819271,0.76669482,0.70239953,0.34817003,0.00000000
-2.00200100,2.95324540,0.03483324,0.03387444,1.52535347,1.88823795,0.76275971,0.69354526,0.34411325,0.00000000
-1.99599800,2.92704134,0.03545463,0.03396744,1.51731636,1.87623735,0.75739603,0.68351215,0.33985899,0.00000000
-1.98999500,2.89699716,0.03588745,0.03403907,1.50604540,1.86249406,0.75046710,0.67234674,0.33538350,0.00000000
-1.98399200,2.86345066,0.03612820,0.03407937,1.49181624,1.84735709,0.74187099,0.66011340,0.33066555,0.00000000
-1.97798899,2.82681218,0.03617851,0.03408006,1.47495803,1.83121190,0.73154738,0.64689482,0.32568843,0.00000000
-1.97198599,2.78755846,0.03604508,0.03403494,1.45584766,1.81446964,0.71948294,0.63279197,0.32044166,0.00000000
-1.96598299,2.74622394,0.03573952,0.03394021,1.43490270,1.79755537,0.70571502,0.61792324,0.31492239,0.00000000
-1.95997999,2.70338939,0.03527787,0.03379465,1.41257297,1.78089512,0.69033331,0.60242292,0.30913636,0.00000000
-1.95397699,2.65966782,0.03468005,0.03359972,1.38933060,1.76490244,0.67347939,0.58643886,0.30309835,0.00000000
-1.94797399,2.61568804,0.03396917,0.03335948,1.36565896,1.74996451,0.65534415,0.57012934,0.29683208,0.00000000
-1.94197099,2.57207633,0.03317068,0.03308039,1.34204036,1.73642827,0.63616308,0.55365925,0.29036961,0.00000000
-1.93596798,2.52943671,0.03231150,0.03277100,1.31894314,1.72458729,0.61620974,0.53719581,0.28375021,0.00000000
-1.92996498,2.48833091,0.03141906,0.03244153,1.29680845,1.71466966,0.59578766,0.52090378,0.27701876,0.00000000
-1.92396198,2.44925875,0.03052040,0.03210341,1.27603725,1.70682778,0.57522099,0.50494061,0.27022389,0.00000000
-1.91795898,2.41264028,0.02964127,0.03176869,1.25697829,1.70113049,0.55484452,0.48945171,0.26341581,0.00000000
-1.91195598,2.37880053,0.02880537,0.03144951,1.23991752,1.69755817,0.53499340,0.47456603,0.25664417,0.00000000
-1.90595298,2.34795807,0.02803366,0.03115753,1.22506977,1.69600135,0.51599319,0.46039233,0.24995597,0.00000000
-1.89994997,2.32021833,0.02734384,0.03090343,1.21257319,1.69626311,0.49815067,0.44701629,0.24339371,0.00000000
-1.89394697,2.29557217,0.02675001,0.03069647,1.20248684,1.69806548,0.48174592,0.43449874,0.23699383,0.00000000
-1.88794397,2.27390023,0.02626247,0.03054419,1.19479203,1.70105984,0.46702594,0.42287503,0.23078577,0.00000000
-1.88194097,2.25498324,0.02588776,0.03045214,1.18939719,1.70484107,0.45420030,0.41215573,0.22479140,0.00000000
-1.87593797,2.23851774,0.02562882,0.03042384,1.18614651,1.70896493,0.44343877,0.40232861,0.21902510,0.00000000
-1.86993497,2.22413682,0.02548536,0.03046075,1.18483187,1.71296810,0.43487112,0.39336172,0.21349431,0.00000000
-1.86393197,2.21143468,0.02545435,0.03056250,1.18520756,1.71638979,0.42858897,0.38520756,0.20820068,0.00000000
-1.85792896,2.19999395,0.02553057,0.03072707,1.18700714,1.71879418,0.42464946,0.37780797,0.20314145,0.00000000
-1.85192596,2.18941398,0.02570735,0.03095123,1.18996144,1.71979226,0.42308052,0.37109951,0.19831124,0.00000000
-1.84592296,2.17933879,0.02597723,0.03123086,1.19381680,1.71906217,0.42388712,0.36501901,0.19370383,0.00000000
-1.83991996,2.16948266,0.02633264,0.03156145,1.19835235,1.71636676,0.42705829,0.35950887,0.18931402,0.00000000
-1.83391696,2.15965206,0.02676659,0.03193851,1.20339536,1.71156744,0.43257408,0.35452185,0.18513921,0.00000000
-1.82791396,2.14976220,0.02727315,0.03235798,1.20883361,1.70463336,0.44041213,0.35002503,0.18118071,0.00000000
-1.82191096,2.13984724,0.02784795,0.03281656,1.21462401,1.69564553,0.45055323,0.34600256,0.17744459,0.00000000
-1.81590795,2.13006309,0.02848839,0.03331195,1.22079663,1.68479509,0.46298529,0.34245720,0.17394203,0.00000000
-1.80990495,2.12068257,0.02919377,0.03384301,1.22745388,1.67237614,0.47770562,0.33941031,0.17068911,0.00000000
-1.80390195,2.11208275,0.02996517,0.03440978,1.23476471,1.65877290,0.49472084,0.33690037,0.16770603,0.00000000
-1.79789895,2.10472497,0.03080523,0.03501333,1.24295376,1.64444199,0.51404463,0.33498009,0.16501583,0.00000000
-1.79189595,2.09912833,0.03171766,0.03565562,1.25228622,1.62989045,0.53569315,0.33371219,0.16264270,0.00000000
-1.78589295,2.09583800,0.03270665,0.03633909,1.26304885,1.61565060,0.55967824,0.33316414,0.16060994,0.00000000
-1.77988994,2.09538988,0.03377621,0.03706630,1.27552821,1.60225285,0.58599895,0.33340204,0.15893775,0.00000000
-1.77388694,2.09827336,0.03492932,0.03783946,1.28998736,1.59019777,0.61463157,0.33448411,0.15764099,0.00000000
-1.76788394,2.10489431,0.03616720,0.03865988,1.30664212,1.57992896,0.64551898,0.33645414,0.15672711,0.00000000
-1.76188094,2.11554024,0.03748843,0.03952753,1.32563833,1.57180778,0.67855990,0.33933516,0.15619433,0.00000000
-1.75587794,2.13034963,0.03888834,0.04044055,1.34703150,1.56609151,0.71359872,0.34312396,0.15603022,0.00000000
-1.74987494,2.14928725,0.04035835,0.04139489,1.37076995,1.56291595,0.75041684,0.34778655,0.15621093,0.00000000
-1.74387194,2.17212709,0.04188563,0.04238402,1.39668272,1.56228346,0.78872605,0.35325502,0.15670090,0.00000000
-1.73786893,2.19844395,0.04345285,0.04339882,1.42447295,1.56405704,0.82816472,0.35942606,0.15745340,0.00000000
-1.73186593,2.22761481,0.04503824,0.04442753,1.45371752,1.56796104,0.86829733,0.36616116,0.15841166,0.00000000
-1.72586293,2.25882991,0.04661588,0.04545596,1.48387315,1.57358855,0.90861768,0.37328866,0.15951076,0.00000000
-1.71985993,2.29111384,0.04815623,0.04646780,1.51428905,1.58041523,0.94855598,0.38060757,0.16068003,0.00000000
-1.71385693,2.32335567,0.04962691,0.04744513,1.54422578,1.58781920,0.98748995,0.38789313,0.16184612,0.00000000
-1.70785393,2.35434731,0.05099363,0.04836907,1.57287967,1.59510622,1.02475946,0.39490376,0.16293632,0.00000000
-1.70185093,2.38282841,0.05222137,0.04922051,1.59941194,1.60153908,1.05968456,0.40138921,0.16388233,0.00000000
-1.69584792,2.40753624,0.05327560,0.04998104,1.62298134,1.60637016,1.09158611,0.40709956,0.16462398,0.00000000
-1.68984492,2.42725820,0.05412357,0.05063385,1.64277907,1.60887574,1.11980824,0.41179464,0.16511303,0.00000000
-1.68384192,2.44088502,0.05473560,0.05116471,1.65806441,1.60839060,1.14374179,0.41525344,0.16531669,0.00000000
-1.67783892,2.44746223,0.05508626,0.05156294,1.66819970,1.60434171,1.16284768,0.41728321,0.16522088,0.00000000
-1.67183592,2.44623780,0.05515548,0.05182231,1.67268315,1.59627942,1.17667914,0.41772769,0.16483287,0.00000000
-1.66583292,2.43670386,0.05492941,0.05194183,1.67117805,1.58390503,1.18490185,0.41647417,0.16418341,0.00000000
-1.65982991,2.41863085,0.05440106,0.05192646,1.66353725,1.56709366,1.18731101,0.41345917,0.16332805,0.00000000
-1.65382691,2.39209257,0.05357074,0.05178761,1.64982183,1.54591138,1.18384452,0.40867234,0.16234773,0.00000000
-1.64782391,2.35748114,0.05244611,0.05154345,1.63031314,1.52062623,1.17459161,0.40215855,0.16134834,0.00000000
-1.64182091,2.31551129,0.05104211,0.05121898,1.60551769,1.49171237,1.15979651,0.39401803,0.16045960,0.00000000
-1.63581791,2.26721372,0.04938047,0.05084591,1.57616478,1.45984758,1.13985681,0.38440461,0.15983277,0.00000000
-1.62981491,2.21391788,0.04748910,0.05046222,1.54319665,1.42590393,1.11531660,0.37352218,0.15963769,0.00000000
-1.62381191,2.15722474,0.04540121,0.05011155,1.50775175,1.39093212,1.08685464,0.36161938,0.16005877,0.00000000
-1.61780890,2.09897057,0.04315432,0.04984227,1.47114137,1.35613990,1.05526779,0.34898303,0.16129032,0.00000000
