energy_ev,total_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.86193097,3.47184462,0.69900583,2.48247231,0.02046808,0.49415877,1.24332012,0.00000000
-5.85592796,3.41329426,0.66042107,2.44796075,0.02087079,0.48896807,1.21644440,0.00000000
-5.84992496,3.34666359,0.62332134,2.40500547,0.02127333,0.48415584,1.18532417,0.00000000
-5.84392196,3.27299686,0.58799695,2.35434976,0.02168112,0.47983045,1.15033315,0.00000000
-5.83791896,3.19349143,0.55471613,2.29688436,0.02209985,0.47610496,1.11191488,0.00000000
-5.83191596,3.10946338,0.52372430,2.23361754,0.02253535,0.47309555,1.07056899,0.00000000
-5.82591296,3.02231082,0.49524383,2.16564308,0.02299344,0.47091971,1.02683641,0.00000000
-5.81990995,2.93347617,0.46947390,2.09410730,0.02347985,0.46969416,0.98128409,0.00000000
-5.81390695,2.84440852,0.44659045,2.02017652,0.02399999,0.46953246,0.93449001,0.00000000
-5.80790395,2.75652712,0.42674588,1.94500583,0.02455890,0.47054217,0.88702880,0.00000000
-5.80190095,2.67118673,0.41006853,1.86971025,0.02516100,0.47282161,0.83945860,0.00000000
-5.79589795,2.58964556,0.39666165,1.79533869,0.02580995,0.47645613,0.79230937,0.00000000
-5.78989495,2.51303622,0.38660189,1.72285141,0.02650840,0.48151394,0.74607302,0.00000000
-5.78389195,2.44234007,0.37993726,1.65310116,0.02725779,0.48804161,0.70119536,0.00000000
-5.77788894,2.37836521,0.37668456,1.58681807,0.02805810,0.49605930,0.65806993,0.00000000
-5.77188594,2.32172842,0.37682645,1.52459844,0.02890759,0.50555602,0.61703368,0.00000000
-5.76588294,2.27284123,0.38030830,1.46689718,0.02980261,0.51648503,0.57836435,0.00000000
-5.75987994,2.23190045,0.38703507,1.41402397,0.03073735,0.52875989,0.54227936,0.00000000
-5.75387694,2.19888340,0.39686841,1.36614282,0.03170373,0.54225117,0.50893609,0.00000000
-5.74787394,2.17354821,0.40962446,1.32327496,0.03269129,0.55678458,0.47843334,0.00000000
-5.74187094,2.15543946,0.42507256,1.28530498,0.03368722,0.57214042,0.45081372,0.00000000
-5.73586793,2.14389949,0.44293519,1.25198992,0.03467643,0.58805488,0.42606697,0.00000000
-5.72986493,2.13808550,0.46288945,1.22297131,0.03564181,0.60422345,0.40413398,0.00000000
-5.72386193,2.13699247,0.48457033,1.19778992,0.03656451,0.62030623,0.38491140,0.00000000
-5.71785893,2.13948168,0.50757578,1.17590294,0.03742446,0.63593553,0.36825684,0.00000000
-5.71185593,2.14431439,0.53147381,1.15670330,0.03820086,0.65072539,0.35399450,0.00000000
-5.70585293,2.15018992,0.55581135,1.13954080,0.03887287,0.66428275,0.34192124,0.00000000
-5.69984992,2.15578709,0.58012472,1.12374438,0.03942031,0.67622006,0.33181291,0.00000000
-5.69384692,2.15980769,0.60395148,1.10864507,0.03982437,0.68616864,0.32343103,0.00000000
-5.68784392,2.16102058,0.62684307,1.09359888,0.04006843,0.69379230,0.31652949,0.00000000
-5.68184092,2.15830453,0.64837784,1.07800878,0.04013869,0.69880061,0.31086128,0.00000000
-5.67583792,2.15068822,0.66817381,1.06134526,0.04002489,0.70096107,0.30618509,0.00000000
-5.66983492,2.13738563,0.68590064,1.04316436,0.03972080,0.70010968,0.30227149,0.00000000
-5.66383192,2.11782526,0.70129011,1.02312276,0.03922467,0.69615924,0.29890871,0.00000000
-5.65782891,2.09167175,0.71414461,1.00098917,0.03853947,0.68910496,0.29590762,0.00000000
-5.65182591,2.05883901,0.72434321,0.97665168,0.03767301,0.67902713,0.29310591,0.00000000
-5.64582291,2.01949418,0.73184493,0.95012060,0.03663785,0.66609056,0.29037126,0.00000000
-5.63981991,1.97405215,0.73668891,0.92152690,0.03545111,0.65054079,0.28760333,0.00000000
-5.63381691,1.92316105,0.73899171,0.89111631,0.03413400,0.63269739,0.28473468,0.00000000
-5.62781391,1.86767929,0.73894148,0.85923921,0.03271138,0.61294444,0.28173043,0.00000000
-5.62181091,1.80864526,0.73678958,0.82633705,0.03121109,0.59171876,0.27858672,0.00000000
-5.61580790,1.74724119,0.73283998,0.79292577,0.02966322,0.56949642,0.27532822,0.00000000
-5.60980490,1.68475264,0.72743680,0.75957696,0.02809940,0.54677816,0.27200460,0.00000000
-5.60380190,1.62252565,0.72095089,0.72689770,0.02655195,0.52407432,0.26868624,0.00000000
-5.59779890,1.56192321,0.71376586,0.69550978,0.02505319,0.50188999,0.26545947,0.00000000
-5.59179590,1.50428284,0.70626429,0.66602922,0.02363464,0.48071093,0.26242134,0.00000000
-5.58579290,1.45087703,0.69881477,0.63904679,0.02232640,0.46099079,0.25967438,0.00000000
-5.57978989,1.40287770,0.69176022,0.61511031,0.02115654,0.44314017,0.25732138,0.00000000
-5.57378689,1.36132601,0.68540795,0.59470913,0.02015057,0.42751763,0.25546051,0.00000000
-5.56778389,1.32710803,0.68002174,0.57826133,0.01933106,0.41442303,0.25418084,0.00000000
-5.56178089,1.30093696,0.67581609,0.56610388,0.01871730,0.40409320,0.25355852,0.00000000
-5.55577789,1.28334168,0.67295274,0.55848577,0.01832504,0.39669981,0.25365359,0.00000000
-5.54977489,1.27466177,0.67153921,0.55556430,0.01816637,0.39234943,0.25450754,0.00000000
-5.54377189,1.27504816,0.67162924,0.55740420,0.01824963,0.39108544,0.25614159,0.00000000
-5.53776888,1.28446901,0.67322491,0.56397935,0.01857935,0.39289153,0.25855580,0.00000000
-5.53176588,1.30271982,0.67627989,0.57517686,0.01915633,0.39769639,0.26172875,0.00000000
-5.52576288,1.32943697,0.68070380,0.59080306,0.01997768,0.40537935,0.26561791,0.00000000
-5.51975988,1.36411368,0.68636696,0.61059096,0.02103694,0.41577651,0.27016059,0.00000000
-5.51375688,1.40611759,0.69310558,0.63420876,0.02232424,0.42868710,0.27527532,0.00000000
-5.50775388,1.45470907,0.70072701,0.66126902,0.02382646,0.44387976,0.28086366,0.00000000
-5.50175088,1.50905962,0.70901479,0.69133817,0.02552741,0.46109858,0.28681235,0.00000000
-5.49574787,1.56826987,0.71773368,0.72394586,0.02740812,0.48006857,0.29299576,0.00000000
-5.48974487,1.63138667,0.72663438,0.75859408,0.02944704,0.50050067,0.29927856,0.00000000
-5.48374187,1.69741908,0.73545818,0.79476580,0.03162034,0.52209605,0.30551855,0.00000000
-5.47773887,1.76535325,0.74394150,0.83193289,0.03390226,0.54454985,0.31156971,0.00000000
-5.47173587,1.83416604,0.75182046,0.86956351,0.03626541,0.56755431,0.31728530,0.00000000
-5.46573287,1.90283768,0.75883557,0.90712873,0.03868116,0.59080147,0.32252106,0.00000000
-5.45972986,1.97036344,0.76473662,0.94410859,0.04112004,0.61398544,0.32713850,0.00000000
-5.45372686,2.03576481,0.76928766,0.97999775,0.04355212,0.63680452,0.33100806,0.00000000
-5.44772386,2.09810009,0.77227231,1.01431064,0.04594749,0.65896317,0.33401221,0.00000000
-5.44172086,2.15647493,0.77349898,1.04658648,0.04827664,0.68017406,0.33604848,0.00000000
-5.43571786,2.21005265,0.77280612,1.07639416,0.05051092,0.70016030,0.33703205,0.00000000
-5.42971486,2.25806479,0.77006722,1.10333716,0.05262298,0.71865785,0.33689819,0.00000000
-5.42371186,2.29982150,0.76519525,1.12705848,0.05458716,0.73541832,0.33560410,0.00000000
-5.41770885,2.33472214,0.75814654,1.14724562,0.05637994,0.75021212,0.33313042,0.00000000
-5.41170585,2.36226548,0.74892364,1.16363571,0.05798027,0.76283187,0.32948200,0.00000000
-5.40570285,2.38205968,0.73757709,1.17602043,0.05936997,0.77309615,0.32468815,0.00000000
-5.39969985,2.39383134,0.72420596,1.18425080,0.06053403,0.78085340,0.31880224,0.00000000
-5.39369685,2.39743351,0.70895695,1.18824149,0.06146092,0.78598583,0.31190062,0.00000000
-5.38769385,2.39285218,0.69202218,1.18797453,0.06214281,0.78841324,0.30408095,0.00000000
-5.38169085,2.38021068,0.67363553,1.18350203,0.06257579,0.78809648,0.29545995,0.00000000
-5.37568784,2.35977180,0.65406776,1.17494780,0.06276003,0.78504034,0.28617073,0.00000000
-5.36968484,2.33193709,0.63362049,1.16250757,0.06269981,0.77929579,0.27635966,0.00000000
-5.36368184,2.29724316,0.61261930,1.14644762,0.06240358,0.77096114,0.26618302,0.00000000
-5.35767884,2.25635480,0.59140616,1.12710177,0.06188388,0.76018218,0.25580355,0.00000000
-5.35167584,2.21005478,0.57033146,1.10486654,0.06115721,0.74715105,0.24538688,0.00000000
-5.34567284,2.15923061,0.54974595,1.08019476,0.06024373,0.73210375,0.23509821,0.00000000
-5.33966983,2.10485835,0.52999280,1.05358757,0.05916703,0.71531632,0.22509911,0.00000000
-5.33366683,2.04798397,0.51140015,1.02558503,0.05795363,0.69709980,0.21554476,0.00000000
-5.32766383,1.98970282,0.49427424,0.99675591,0.05663256,0.67779387,0.20658147,0.00000000
-5.32166083,1.93113777,0.47889342,0.96768660,0.05523472,0.65775966,0.19834481,0.00000000
-5.31565783,1.87341690,0.46550312,0.93896998,0.05379229,0.63737171,0.19095814,0.00000000
-5.30965483,1.81765141,0.45431196,0.91119436,0.05233807,0.61700958,0.18453175,0.00000000
-5.30365183,1.76491459,0.44548900,0.88493297,0.05090476,0.59704918,0.17916239,0.00000000
-5.29764882,1.71622246,0.43916218,0.86073444,0.04952427,0.57785447,0.17493329,0.00000000
-5.29164582,1.67251677,0.43541785,0.83911446,0.04822707,0.55976960,0.17191465,0.00000000
-5.28564282,1.63465081,0.43430140,0.82054874,0.04704154,0.54311181,0.17016423,0.00000000
-5.27963982,1.60337816,0.43581880,0.80546759,0.04599343,0.52816552,0.16972831,0.00000000
-5.27363682,1.57934474,0.43993891,0.79425177,0.04510539,0.51517754,0.17064263,0.00000000
-5.26763382,1.56308369,0.44659644,0.78722980,0.04439656,0.50435370,0.17293328,0.00000000
-5.26163082,1.55501317,0.45569519,0.78467622,0.04388229,0.49585682,0.17661753,0.00000000
-5.25562781,1.55543627,0.46711164,0.78681081,0.04357400,0.48980609,0.18170424,0.00000000
-5.24962481,1.56454279,0.48069838,0.79379812,0.04347908,0.48627759,0.18819411,0.00000000
-5.24362181,1.58241212,0.49628749,0.80574734,0.04360090,0.48530595,0.19607937,0.00000000
-5.23761881,1.60901664,0.51369350,0.82271190,0.04393894,0.48688677,0.20534316,0.00000000
-5.23161581,1.64422520,0.53271595,0.84468879,0.04448895,0.49097973,0.21595844,0.00000000
-5.22561281,1.68780615,0.55314144,0.87161737,0.04524319,0.49751200,0.22788647,0.00000000
-5.21960980,1.73942975,0.57474520,0.90337764,0.04619071,0.50638177,0.24107511,0.00000000
-5.21360680,1.79866981,0.59729219,0.93978812,0.04731762,0.51746171,0.25545686,0.00000000
-5.20760380,1.86500475,0.62053789,0.98060347,0.04860749,0.53060220,0.27094687,0.00000000
-5.20160080,1.93781828,0.64422885,1.02551226,0.05004159,0.54563415,0.28744113,0.00000000
-5.19559780,2.01640028,0.66810328,1.07413520,0.05159930,0.56237145,0.30481496,0.00000000
-5.18959480,2.09994827,0.69189178,1.12602431,0.05325841,0.58061296,0.32292198,0.00000000
-5.18359180,2.18757031,0.71531847,1.18066351,0.05499546,0.60014413,0.34159380,0.00000000
-5.17758879,2.27828976,0.73810268,1.23747105,0.05678608,0.62073834,0.36064049,0.00000000
-5.17158579,2.37105252,0.75996130,1.29580405,0.05860530,0.64215807,0.37985198,0.00000000
-5.16558279,2.46473725,0.78061190,1.35496556,0.06042789,0.66415598,0.39900050,0.00000000
-5.15957979,2.55816877,0.79977664,1.41421409,0.06222867,0.68647618,0.41784392,0.00000000
-5.15357679,2.65013460,0.81718692,1.47277572,0.06398288,0.70885563,0.43613021,0.00000000
-5.14757379,2.73940472,0.83258854,1.52985846,0.06566640,0.73102596,0.45360261,0.00000000
-5.14157079,2.82475391,0.84574739,1.58466864,0.06725617,0.75271568,0.47000558,0.00000000
-5.13556778,2.90498619,0.85645517,1.63642867,0.06873039,0.77365286,0.48509127,0.00000000
-5.12956478,2.97896062,0.86453510,1.68439579,0.07006884,0.79356841,0.49862625,0.00000000
-5.12356178,3.04561749,0.86984716,1.72788093,0.07125312,0.81219971,0.51039818,0.00000000
-5.11755878,3.10400408,0.87229259,1.76626699,0.07226683,0.82929483,0.52022229,0.00000000
-5.11155578,3.15329880,0.87181753,1.79902597,0.07309582,0.84461702,0.52794729,0.00000000
-5.10555278,3.19283303,0.86841542,1.82573400,0.07372827,0.85794959,0.53346041,0.00000000
-5.09954977,3.22210970,0.86212810,1.84608395,0.07415481,0.86910083,0.53669154,0.00000000
-5.09354677,3.24081789,0.85304552,1.85989485,0.07436863,0.87790907,0.53761599,0.00000000
-5.08754377,3.24884300,0.84130405,1.86711798,0.07436546,0.88424754,0.53625598,0.00000000
-5.08154077,3.24627211,0.82708347,1.86783915,0.07414363,0.88802901,0.53268063,0.00000000
-5.07553777,3.23339423,0.81060275,1.86227738,0.07370401,0.88920994,0.52700454,0.00000000
-5.06953477,3.21069571,0.79211486,1.85077968,0.07305000,0.88779407,0.51938479,0.00000000
-5.06353177,3.17885071,0.77190076,1.83381250,0.07218745,0.88383520,0.51001668,0.00000000
-5.05752876,3.13870712,0.75026287,1.81194986,0.07112462,0.87743911,0.49912824,0.00000000
-5.05152576,3.09126844,0.72751825,1.78585868,0.06987205,0.86876427,0.48697362,0.00000000
-5.04552276,3.03767204,0.70399168,1.75628191,0.06844251,0.85802149,0.47382573,0.00000000
-5.03951976,2.97916435,0.68000891,1.72401985,0.06685084,0.84547210,0.45996835,0.00000000
-5.03351676,2.91707371,0.65589022,1.68991027,0.06511379,0.83142479,0.44568782,0.00000000
-5.02751376,2.85278151,0.63194437,1.65480814,0.06324989,0.81623095,0.43126488,0.00000000
-5.02151076,2.78769230,0.60846321,1.61956530,0.06127921,0.80027860,0.41696666,0.00000000
-5.01550775,2.72320360,0.58571676,1.58501080,0.05922309,0.78398483,0.40303933,0.00000000
-5.00950475,2.66067601,0.56394910,1.55193253,0.05710391,0.76778698,0.38970145,0.00000000
-5.00350175,2.60140458,0.54337479,1.52106049,0.05494468,0.75213269,0.37713837,0.00000000
-4.99749875,2.54659179,0.52417612,1.49305220,0.05276877,0.73746902,0.36549791,0.00000000
-4.99149575,2.49732304,0.50650098,1.46848066,0.05059941,0.72423096,0.35488721,0.00000000
-4.98549275,2.45454521,0.49046147,1.44782511,0.04845937,0.71282966,0.34537122,0.00000000
-4.97948974,2.41904874,0.47613325,1.43146469,0.04637048,0.70364074,0.33697242,0.00000000
-4.97348674,2.39145384,0.46355565,1.41967521,0.04435327,0.69699305,0.32967220,0.00000000
-4.96748374,2.37220115,0.45273247,1.41262895,0.04242655,0.69315845,0.32341341,0.00000000
-4.96148074,2.36154713,0.44363368,1.41039739,0.04060709,0.69234281,0.31810427,0.00000000
-4.95547774,2.35956424,0.43619775,1.41295666,0.03890935,0.69467874,0.31362327,0.00000000
-4.94947474,2.36614607,0.43033485,1.42019541,0.03734525,0.70022041,0.30982492,0.00000000
-4.94347174,2.38101716,0.42593069,1.43192478,0.03592408,0.70894074,0.30654617,0.00000000
-4.93746873,2.40374719,0.42285096,1.44788998,0.03465246,0.72073106,0.30361302,0.00000000
-4.93146573,2.43376924,0.42094637,1.46778312,0.03353435,0.73540355,0.30084738,0.00000000
-4.92546273,2.47040136,0.42005799,1.49125669,0.03257128,0.75269640,0.29807365,0.00000000
-4.91945973,2.51287100,0.42002278,1.51793729,0.03176248,0.77228153,0.29512484,0.00000000
-4.91345673,2.56034126,0.42067923,1.54743912,0.03110521,0.79377485,0.29184814,0.00000000
-4.90745373,2.61193832,0.42187263,1.57937678,0.03059511,0.81674857,0.28810961,0.00000000
-4.90145073,2.66677900,0.42346007,1.61337688,0.03022654,0.84074534,0.28379790,0.00000000
-4.89544772,2.72399753,0.42531474,1.64908830,0.02999296,0.86529353,0.27882697,0.00000000
-4.88944472,2.78277068,0.42732941,1.68619062,0.02988733,0.88992324,0.27313767,0.00000000
-4.88344172,2.84234026,0.42941902,1.72440051,0.02990243,0.91418231,0.26669833,0.00000000
-4.87743872,2.90203221,0.43152210,1.76347597,0.03003117,0.93765171,0.25950422,0.00000000
-4.87143572,2.96127151,0.43360109,1.80321826,0.03026686,0.95995965,0.25157614,0.00000000
-4.86543272,3.01959238,0.43564148,1.84347144,0.03060333,0.98079374,0.24295825,0.00000000
-4.85942971,3.07664326,0.43764985,1.88411960,0.03103511,0.99991070,0.23371514,0.00000000
-4.85342671,3.13218631,0.43965084,1.92508191,0.03155738,1.01714310,0.22392850,0.00000000
-4.84742371,3.18609144,0.44168325,1.96630558,0.03216594,1.03240274,0.21369340,0.00000000
-4.84142071,3.23832509,0.44379547,2.00775696,0.03285711,1.04568058,0.20311447,0.00000000
-4.83541771,3.28893404,0.44604035,2.04941136,0.03362749,1.05704305,0.19230200,0.00000000
-4.82941471,3.33802511,0.44846994,2.09124164,0.03447376,1.06662497,0.18136829,0.00000000
-4.82341171,3.38574154,0.45113017,2.13320634,0.03539237,1.07461925,0.17042415,0.00000000
-4.81740870,3.43223719,0.45405583,2.17523779,0.03637927,1.08126410,0.15957583,0.00000000
-4.81140570,3.47764985,0.45726618,2.21723077,0.03742963,1.08682800,0.14892237,0.00000000
-4.80540270,3.52207502,0.46076115,2.25903244,0.03853752,1.09159354,0.13855340,0.00000000
-4.79939970,3.56554169,0.46451869,2.30043403,0.03969572,1.09584071,0.12854752,0.00000000
-4.79339670,3.60799138,0.46849309,2.34116498,0.04089551,1.09983058,0.11897114,0.00000000
-4.78739370,3.64926188,0.47261455,2.38089002,0.04212661,1.10379029,0.10987782,0.00000000
-4.78139070,3.68907682,0.47679009,2.41920959,0.04337711,1.10790000,0.10130813,0.00000000
-4.77538769,3.72704180,0.48090556,2.45566387,0.04463358,1.11228271,0.09328988,0.00000000
-4.76938469,3.76264780,0.48482894,2.48974059,0.04588125,1.11699728,0.08583876,0.00000000
-4.76338169,3.79528192,0.48841463,2.52088647,0.04710423,1.12203517,0.07895927,0.00000000
-4.75737869,3.82424519,0.49150862,2.54852201,0.04828594,1.12732109,0.07264592,0.00000000
-4.75137569,3.84877687,0.49395428,2.57205927,0.04940947,1.13271735,0.06688454,0.00000000
-4.74537269,3.86808419,0.49559852,2.59092172,0.05045816,1.13803183,0.06165382,0.00000000
-4.73936968,3.88137596,0.49629805,2.60456559,0.05141606,1.14302894,0.05692680,0.00000000
-4.73336668,3.88789860,0.49592540,2.61250153,0.05226855,1.14744301,0.05267237,0.00000000
-4.72736368,3.88697246,0.49437446,2.61431561,0.05300282,1.15099335,0.04885673,0.00000000
-4.72136068,3.87802667,0.49156525,2.60968862,0.05360838,1.15339994,0.04544476,0.00000000
-4.71535768,3.86063039,0.48744763,2.59841247,0.05407748,1.15439898,0.04240115,0.00000000
-4.70935468,3.83451875,0.48200390,2.58040298,0.05440542,1.15375740,0.03969152,0.00000000
-4.70335168,3.79961192,0.47524993,2.55570795,0.05459074,1.15128535,0.03728317,0.00000000
-4.69734867,3.75602603,0.46723502,2.52451030,0.05463530,1.14684610,0.03514573,0.00000000
-4.69134567,3.70407536,0.45804027,2.48712562,0.05454418,1.14036284,0.03325165,0.00000000
-4.68534267,3.64426522,0.44777564,2.44399425,0.05432546,1.13182184,0.03157635,0.00000000
-4.67933967,3.57727612,0.43657585,2.39566820,0.05398986,1.12127214,0.03009833,0.00000000
-4.67333667,3.50393965,0.42459523,2.34279319,0.05355024,1.10882162,0.02879908,0.00000000
-4.66733367,3.42520749,0.41200191,2.28608692,0.05302105,1.09462996,0.02766282,0.00000000
-4.66133067,3.34211505,0.39897146,2.22631427,0.05241766,1.07889884,0.02667618,0.00000000
-4.65532766,3.25574170,0.38568053,2.16426091,0.05175573,1.06186024,0.02582785,0.00000000
-4.64932466,3.16716971,0.37230046,2.10070636,0.05105050,1.04376339,0.02510811,0.00000000
-4.64332166,3.07744396,0.35899159,2.03639790,0.05031622,1.02486141,0.02450844,0.00000000
-4.63731866,2.98753470,0.34589810,1.97202671,0.04956559,1.00539838,0.02402112,0.00000000
-4.63131566,2.89830520,0.33314398,1.90820720,0.04880934,0.98559761,0.02363886,0.00000000
-4.62531266,2.81048584,0.32083002,1.84546062,0.04805595,0.96565188,0.02335460,0.00000000
-4.61930965,2.72465598,0.30903209,1.78420365,0.04731153,0.94571615,0.02316126,0.00000000
-4.61330665,2.64123438,0.29780070,1.72474244,0.04657979,0.92590306,0.02305169,0.00000000
-4.60730365,2.56047833,0.28716178,1.66727219,0.04586227,0.90628156,0.02301868,0.00000000
-4.60130065,2.48249131,0.27711864,1.61188216,0.04515863,0.88687848,0.02305500,0.00000000
-4.59529765,2.40723841,0.26765483,1.55856567,0.04446704,0.86768287,0.02315358,0.00000000
-4.58929465,2.33456842,0.25873788,1.50723429,0.04378474,0.84865284,0.02330775,0.00000000
-4.58329165,2.26424092,0.25032348,1.45773537,0.04310857,0.82972413,0.02351138,0.00000000
-4.57728864,2.19595671,0.24235996,1.40987169,0.04243551,0.81082001,0.02375921,0.00000000
-4.57128564,2.12938961,0.23479278,1.36342224,0.04176327,0.79186160,0.02404699,0.00000000
-4.56528264,2.06421765,0.22756874,1.31816264,0.04109068,0.77277805,0.02437168,0.00000000
-4.55927964,2.00015189,0.22063971,1.27388434,0.04041810,0.75351575,0.02473153,0.00000000
-4.55327664,1.93696121,0.21396570,1.23041133,0.03974763,0.73404609,0.02512608,0.00000000
-4.54727364,1.87449166,0.20751707,1.18761365,0.03908319,0.71437119,0.02555610,0.00000000
-4.54127064,1.81267965,0.20127594,1.14541700,0.03843047,0.69452726,0.02602336,0.00000000
-4.53526763,1.75155815,0.19523657,1.10380810,0.03779669,0.67458549,0.02653040,0.00000000
-4.52926463,1.69125617,0.18940493,1.06283579,0.03719029,0.65465037,0.02708015,0.00000000
-4.52326163,1.63199164,0.18379746,1.02260782,0.03662045,0.63485566,0.02767549,0.00000000
-4.51725863,1.57405859,0.17843920,0.98328401,0.03609656,0.61535832,0.02831885,0.00000000
-4.51125563,1.51780969,0.17336144,0.94506625,0.03562771,0.59633084,0.02901170,0.00000000
-4.50525263,1.46363552,0.16859907,0.90818616,0.03522207,0.57795255,0.02975414,0.00000000
-4.49924962,1.41194209,0.16418795,0.87289134,0.03488642,0.56040042,0.03054459,0.00000000
-4.49324662,1.36312819,0.16016232,0.83943116,0.03462575,0.54384015,0.03137947,0.00000000
-4.48724362,1.31756398,0.15655265,0.80804295,0.03444294,0.52841793,0.03225310,0.00000000
-4.48124062,1.27557235,0.15338392,0.77893951,0.03433867,0.51425360,0.03315771,0.00000000
-4.47523762,1.23741399,0.15067451,0.75229865,0.03431139,0.50143544,0.03408361,0.00000000
-4.46923462,1.20327710,0.14843584,0.72825522,0.03435760,0.49001714,0.03501956,0.00000000
-4.46323162,1.17327217,0.14667258,0.70689616,0.03447217,0.48001684,0.03595320,0.00000000
-4.45722861,1.14743192,0.14538365,0.68825847,0.03464884,0.47141846,0.03687175,0.00000000
-4.45122561,1.12571611,0.14456371,0.67233024,0.03488092,0.46417509,0.03776267,0.00000000
-4.44522261,1.10802070,0.14420506,0.65905432,0.03516193,0.45821417,0.03861446,0.00000000
-4.43921961,1.09419045,0.14429994,0.64833431,0.03548633,0.45344406,0.03941747,0.00000000
-4.43321661,1.08403376,0.14484272,0.64004219,0.03585026,0.44976159,0.04016464,0.00000000
-4.42721361,1.07733881,0.14583215,0.63402702,0.03625213,0.44705994,0.04085218,0.00000000
-4.42121061,1.07388945,0.14727320,0.63012403,0.03669308,0.44523643,0.04148006,0.00000000
-4.41520760,1.07347989,0.14917839,0.62816341,0.03717735,0.44419958,0.04205239,0.00000000
-4.40920460,1.07592689,0.15156857,0.62797822,0.03771232,0.44387503,0.04257753,0.00000000
-4.40320160,1.08107892,0.15447286,0.62941090,0.03830845,0.44420993,0.04306792,0.00000000
-4.39719860,1.08882135,0.15792792,0.63231809,0.03897882,0.44517547,0.04353980,0.00000000
-4.39119560,1.09907767,0.16197627,0.63657356,0.03973860,0.44676745,0.04401249,0.00000000
-4.38519260,1.11180669,0.16666408,0.64206913,0.04060421,0.44900492,0.04450766,0.00000000
-4.37918959,1.12699600,0.17203822,0.64871387,0.04159231,0.45192689,0.04504822,0.00000000
-4.37318659,1.14465249,0.17814292,0.65643173,0.04271873,0.45558744,0.04565724,0.00000000
-4.36718359,1.16479073,0.18501626,0.66515806,0.04399726,0.46004971,0.04635672,0.00000000
-4.36118059,1.18742020,0.19268661,0.67483553,0.04543854,0.46537895,0.04716631,0.00000000
-4.35517759,1.21253264,0.20116939,0.68540987,0.04704892,0.47163539,0.04810226,0.00000000
-4.34917459,1.24009055,0.21046432,0.69682607,0.04882956,0.47886737,0.04917629,0.00000000
-4.34317159,1.27001790,0.22055338,0.70902538,0.05077570,0.48710513,0.05039485,0.00000000
-4.33716858,1.30219391,0.23139971,0.72194353,0.05287622,0.49635589,0.05175852,0.00000000
-4.33116558,1.33645060,0.24294751,0.73551045,0.05511347,0.50660044,0.05326173,0.00000000
-4.32516258,1.37257426,0.25512306,0.74965138,0.05746350,0.51779155,0.05489280,0.00000000
-4.31915958,1.41031095,0.26783673,0.76428961,0.05989652,0.52985429,0.05663429,0.00000000
-4.31315658,1.44937561,0.28098603,0.77935025,0.06237777,0.54268829,0.05846363,0.00000000
-4.30715358,1.48946408,0.29445935,0.79476491,0.06486865,0.55617159,0.06035405,0.00000000
