energy_ev,total_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.12456228,6.12250733,0.15641979,0.69562463,1.17934475,3.20102728,0.05739320,0.63499667,0.04824064,1.59839963
-3.11855928,5.99146324,0.15367286,0.67482176,1.15215298,3.14107369,0.05618931,0.62087741,0.04674793,1.55972035
-3.11255628,5.84406570,0.15067271,0.65440692,1.11991201,3.07329709,0.05483150,0.60425725,0.04511138,1.51446479
-3.10655328,5.68279062,0.14747228,0.63487469,1.08306955,2.99888613,0.05331299,0.58536185,0.04336091,1.46330277
-3.10055028,5.51038207,0.14413001,0.61670280,1.04214601,2.91917625,0.05163278,0.56445630,0.04152785,1.40699586
-3.09454727,5.32978514,0.14070913,0.60033954,0.99772237,2.83561795,0.04979585,0.54183905,0.03964413,1.34637872
-3.08854427,5.14407389,0.13727680,0.58619242,0.95042663,2.74974184,0.04781297,0.51783498,0.03774144,1.28233874
-3.08254127,4.95637661,0.13390309,0.57461825,0.90091941,2.66312178,0.04570036,0.49278789,0.03585049,1.21579472
-3.07653827,4.76980064,0.13065979,0.56591493,0.84987885,2.57733691,0.04347908,0.46705269,0.03400026,1.14767530
-3.07053527,4.58735903,0.12761911,0.56031506,0.79798574,2.49393398,0.04117423,0.44098738,0.03221736,1.07889778
-3.06453227,4.41190131,0.12485220,0.55798153,0.74590890,2.41439079,0.03881410,0.41494529,0.03052554,1.01034801
-3.05852926,4.24605023,0.12242761,0.55900495,0.69429161,2.34008203,0.03642912,0.38926769,0.02894516,0.94286208
-3.05252626,4.09214641,0.12040968,0.56340303,0.64373923,2.27224837,0.03405092,0.36427700,0.02749298,0.87721010
-3.04652326,3.95220228,0.11885687,0.57112183,0.59480851,2.21196982,0.03171129,0.34027072,0.02618188,0.81408275
-3.04052026,3.82786640,0.11782021,0.58203854,0.54799873,2.16014382,0.02944126,0.31751644,0.02502080,0.75408066
-3.03451726,3.72039890,0.11734176,0.59596596,0.50374492,2.11746884,0.02727026,0.29624768,0.02401480,0.69770703
-3.02851426,3.63065829,0.11745323,0.61265813,0.46241312,2.08443368,0.02522539,0.27666094,0.02316514,0.64536336
-3.02251126,3.55909942,0.11817476,0.63181713,0.42429779,2.06131251,0.02333089,0.25891371,0.02246953,0.59734829
-3.01650825,3.50578212,0.11951397,0.65310074,0.38962125,2.04816572,0.02160768,0.24312359,0.02192244,0.55385939
-3.01050525,3.47038953,0.12146525,0.67613068,0.35853489,2.04484607,0.02007309,0.22936827,0.02151543,0.51499756
-3.00450225,3.45225497,0.12400929,0.70050116,0.33112206,2.05100979,0.01874080,0.21768639,0.02123761,0.48077374
-2.99849925,3.45039576,0.12711300,0.72578767,0.30740225,2.06613195,0.01762079,0.20807915,0.02107602,0.45111742
-2.99249625,3.46355273,0.13072970,0.75155553,0.28733637,2.08952542,0.01671953,0.20051246,0.02101613,0.42588662
-2.98649325,3.49023346,0.13479968,0.77736821,0.27083275,2.12036258,0.01604020,0.19491960,0.02104231,0.40487874
-2.98049025,3.52875798,0.13925099,0.80279522,0.25775369,2.15769907,0.01558300,0.19120421,0.02113822,0.38784187
-2.97448724,3.57730544,0.14400071,0.82741938,0.24792214,2.20049882,0.01534550,0.18924355,0.02128732,0.37448625
-2.96848424,3.63396032,0.14895632,0.85084339,0.24112843,2.24765959,0.01532309,0.18889189,0.02147322,0.36449529
-2.96248124,3.69675740,0.15401753,0.87269582,0.23713678,2.29803851,0.01550927,0.18998408,0.02168007,0.35753594
-2.95647824,3.76372442,0.15907818,0.89263628,0.23569148,2.35047703,0.01589612,0.19233916,0.02189288,0.35326824
-2.95047524,3.83292197,0.16402855,0.91035996,0.23652269,2.40382488,0.01647460,0.19576402,0.02209784,0.35135364
-2.94447224,3.90248016,0.16875761,0.92560157,0.23935171,2.45696265,0.01723485,0.20005714,0.02228256,0.35146216
-2.93846923,3.97063174,0.17315558,0.93813863,0.24389580,2.50882283,0.01816640,0.20501237,0.02243627,0.35327822
-2.93246623,4.03574155,0.17711643,0.94779430,0.24987251,2.55840884,0.01925839,0.21042278,0.02255002,0.35650520
-2.92646323,4.09633227,0.18054042,0.95443975,0.25700356,2.60481214,0.02049963,0.21608447,0.02261681,0.36086870
-2.92046023,4.15110623,0.18333655,0.95799603,0.26501825,2.64722704,0.02187864,0.22180046,0.02263167,0.36611864
-2.91445723,4.19896339,0.18542489,0.95843552,0.27365654,2.68496303,0.02338362,0.22738456,0.02259177,0.37203025
-2.90845423,4.23901517,0.18673867,0.95578292,0.28267172,2.71745459,0.02500237,0.23266507,0.02249640,0.37840415
-2.90245123,4.27059416,0.18722609,0.95011563,0.29183271,2.74426809,0.02672209,0.23748834,0.02234700,0.38506560
-2.89644822,4.29325939,0.18685173,0.94156359,0.30092608,2.76510587,0.02852929,0.24172210,0.02214713,0.39186313
-2.89044522,4.30679716,0.18559767,0.93030826,0.30975764,2.77980715,0.03040954,0.24525833,0.02190233,0.39866661
-2.88444222,4.31121710,0.18346397,0.91658088,0.31815373,2.78834586,0.03234729,0.24801569,0.02162010,0.40536502
-2.87843922,4.30674376,0.18046885,0.90065973,0.32596208,2.79082535,0.03432572,0.24994133,0.02130966,0.41186408
-2.87243622,4.29380338,0.17664822,0.88286634,0.33305241,2.78747015,0.03632658,0.25101199,0.02098184,0.41808367
-2.86643322,4.27300657,0.17205482,0.86356069,0.33931646,2.77861492,0.03833015,0.25123438,0.02064882,0.42395550
-2.86043022,4.24512684,0.16675682,0.84313529,0.34466788,2.76469107,0.04031523,0.25064467,0.02032388,0.42942088
-2.85442721,4.21107593,0.16083607,0.82200824,0.34904156,2.74621143,0.04225926,0.24930717,0.02002110,0.43442882
-2.84842421,4.17187632,0.15438596,0.80061539,0.35239285,2.72375348,0.04413849,0.24731216,0.01975510,0.43893450
-2.84242121,4.12863207,0.14750899,0.77940169,0.35469633,2.69794187,0.04592832,0.24477298,0.01954064,0.44289815
-2.83641821,4.08249863,0.14031421,0.75881194,0.35594457,2.66943073,0.04760368,0.24182234,0.01939234,0.44628449
-2.83041521,4.03465270,0.13291451,0.73928127,0.35614655,2.63888641,0.04913960,0.23860811,0.01932426,0.44906248
-2.82441221,3.98626297,0.12542395,0.72122543,0.35532620,2.60697134,0.05051174,0.23528867,0.01934956,0.45120565
-2.81840920,3.93846257,0.11795516,0.70503141,0.35352076,2.57432918,0.05169708,0.23202786,0.01948018,0.45269273
-2.81240620,3.89232392,0.11061698,0.69104845,0.35077923,2.54157200,0.05267464,0.22898988,0.01972645,0.45350856
-2.80640320,3.84883644,0.10351225,0.67957986,0.34716091,2.50926927,0.05342613,0.22633425,0.02009683,0.45364522
-2.80040020,3.80888755,0.09673598,0.67087589,0.34273393,2.47793910,0.05393669,0.22421086,0.02059756,0.45310320
-2.79439720,3.77324716,0.09037381,0.66512780,0.33757396,2.44804147,0.05419547,0.22275552,0.02123250,0.45189249
-2.78839420,3.74255557,0.08450086,0.66246346,0.33176289,2.41997330,0.05419618,0.22208589,0.02200291,0.45003355
-2.78239120,3.71731490,0.07918088,0.66294445,0.32538766,2.39406519,0.05393748,0.22229818,0.02290730,0.44755788
-2.77638819,3.69788374,0.07446578,0.66656497,0.31853902,2.37057957,0.05342330,0.22346443,0.02394141,0.44450831
-2.77038519,3.68447496,0.07039548,0.67325238,0.31131042,2.34970988,0.05266289,0.22563077,0.02509823,0.44093875
-2.76438219,3.67715645,0.06699798,0.68286966,0.30379673,2.33158070,0.05167081,0.22881639,0.02636806,0.43691359
-2.75837919,3.67585464,0.06428969,0.69521941,0.29609312,2.31624861,0.05046666,0.23301354,0.02773873,0.43250651
-2.75237619,3.68036079,0.06227596,0.71004961,0.28829375,2.30370364,0.04907468,0.23818837,0.02919581,0.42779898
-2.74637319,3.69033984,0.06095171,0.72706076,0.28049061,2.29387154,0.04752320,0.24428256,0.03072302,0.42287843
-2.74037019,3.70534201,0.06030221,0.74591431,0.27277227,2.28661674,0.04584396,0.25121589,0.03230256,0.41783615
-2.73436718,3.72481682,0.06030385,0.76624213,0.26522282,2.28174634,0.04407128,0.25888937,0.03391562,0.41276510
-2.72836418,3.74812979,0.06092507,0.78765664,0.25792088,2.27901530,0.04224119,0.26718911,0.03554289,0.40775783
-2.72236118,3.77458144,0.06212719,0.80976146,0.25093882,2.27813293,0.04039051,0.27599052,0.03716510,0.40290443
-2.71635818,3.80342842,0.06386534,0.83216197,0.24434222,2.27877098,0.03855590,0.28516288,0.03876356,0.39829088
-2.71035518,3.83390632,0.06608932,0.85447569,0.23818967,2.28057327,0.03677292,0.29457406,0.04032067,0.39399762
-2.70435218,3.86525374,0.06874457,0.87634186,0.23253280,2.28316687,0.03507514,0.30409511,0.04182043,0.39009865
-2.69834917,3.89673672,0.07177304,0.89743011,0.22741674,2.28617460,0.03349336,0.31360465,0.04324884,0.38666094
-2.69234617,3.92767290,0.07511412,0.91744775,0.22288086,2.28922863,0.03205486,0.32299286,0.04459425,0.38374441
-2.68634317,3.95745441,0.07870560,0.93614552,0.21895978,2.29198462,0.03078279,0.33216483,0.04584755,0.38140211
-2.68034017,3.98556866,0.08248459,0.95332164,0.21568467,2.29413594,0.02969573,0.34104326,0.04700232,0.37968081
-2.67433717,4.01161604,0.08638844,0.96882405,0.21308465,2.29542739,0.02880725,0.34957025,0.04805477,0.37862179
-2.66833417,4.03532394,0.09035572,0.98255092,0.21118830,2.29566762,0.02812579,0.35770826,0.04900363,0.37826164
-2.66233117,4.05655645,0.09432708,0.99444954,0.21002505,2.29473992,0.02765451,0.36544008,0.04984984,0.37863316
-2.65632816,4.07531931,0.09824611,1.00451379,0.20962656,2.29261062,0.02739140,0.37276793,0.05059627,0.37976610
-2.65032516,4.09176025,0.10206015,1.01278053,0.21002775,2.28933478,0.02732942,0.37971170,0.05124721,0.38168770
-2.64432216,4.10616458,0.10572098,1.01932524,0.21126753,2.28505889,0.02745685,0.38630650,0.05180792,0.38442306
-2.63831916,4.11894684,0.10918545,1.02425731,0.21338922,2.28002047,0.02775771,0.39259952,0.05228413,0.38799518
-2.63231616,4.13063875,0.11241594,1.02771534,0.21644047,2.27454458,0.02821225,0.39864662,0.05268157,0.39242478
-2.62631316,4.14187467,0.11538072,1.02986278,0.22047279,2.26903742,0.02879762,0.40450863,0.05300550,0.39772990
-2.62031016,4.15337503,0.11805416,1.03088422,0.22554069,2.26397753,0.02948847,0.41024759,0.05326042,0.40392535
-2.61430715,4.16592896,0.12041682,1.03098238,0.23170044,2.25990468,0.03025779,0.41592330,0.05344980,0.41102205
-2.60830415,4.18037667,0.12245539,1.03037600,0.23900857,2.25740733,0.03107756,0.42159017,0.05357600,0.41902649
-2.60230115,4.19759242,0.12416249,1.02929843,0.24752025,2.25710884,0.03191962,0.42729454,0.05364026,0.42794023
-2.59629815,4.21846831,0.12553639,1.02799674,0.25728752,2.25965314,0.03275638,0.43307277,0.05364294,0.43775966
-2.59029515,4.24389940,0.12658061,1.02673111,0.26835768,2.26569014,0.03356160,0.43894991,0.05358373,0.44847617
-2.58429215,4.27476994,0.12730349,1.02577404,0.28077178,2.27586139,0.03431099,0.44493925,0.05346213,0.46007654
-2.57828914,4.31194048,0.12771764,1.02540898,0.29456344,2.29078607,0.03498289,0.45104250,0.05327791,0.47254385
-2.57228614,4.35623570,0.12783946,1.02592800,0.30975800,2.31104771,0.03555872,0.45725066,0.05303161,0.48585878
-2.56628314,4.40843220,0.12768849,1.02762808,0.32637206,2.33718154,0.03602338,0.46354553,0.05272511,0.50000118
-2.56028014,4.46924584,0.12728696,1.03080576,0.34441346,2.36966258,0.03636550,0.46990164,0.05236216,0.51495204
-2.55427714,4.53931820,0.12665915,1.03575002,0.36388156,2.40889455,0.03657760,0.47628837,0.05194875,0.53069543
-2.54827414,4.61920167,0.12583092,1.04273339,0.38476791,2.45519941,0.03665604,0.48267241,0.05149344,0.54722057
-2.54227114,4.70934317,0.12482919,1.05200148,0.40705697,2.50880774,0.03660094,0.48901998,0.05100760,0.56452355
-2.53626813,4.81006649,0.12368145,1.06376139,0.43072702,2.56984997,0.03641589,0.49529897,0.05050535,0.58260870
-2.53026513,4.92155374,0.12241531,1.07816942,0.45575079,2.63834855,0.03610758,0.50148072,0.05000343,0.60148933
-2.52426213,5.04382647,0.12105808,1.09531890,0.48209588,2.71421151,0.03568543,0.50754130,0.04952088,0.62118766
-2.51825913,5.17672758,0.11963636,1.11522888,0.50972465,2.79722759,0.03516100,0.51346232,0.04907850,0.64173374
-2.51225613,5.31990510,0.11817569,1.13783448,0.53859354,2.88706341,0.03454751,0.51923102,0.04869820,0.66316330
-2.50625313,5.47279921,0.11670013,1.16297984,0.56865165,2.98326337,0.03385929,0.52483991,0.04840220,0.68551451
-2.50025013,5.63463402,0.11523205,1.19041437,0.59983863,3.08525255,0.03311123,0.53028570,0.04821219,0.70882356
-2.49424712,5.80441541,0.11379178,1.21979287,0.63208174,3.19234331,0.03231830,0.53556773,0.04814833,0.73311925
-2.48824412,5.98093631,0.11239741,1.25068011,0.66529245,3.30374605,0.03149513,0.54068610,0.04822841,0.75841682
-2.48224112,6.16279040,0.11106468,1.28255996,0.69936248,3.41858426,0.03065568,0.54563937,0.04846688,0.78471118
-2.47623812,6.34839498,0.10980681,1.31484908,0.73415982,3.53591431,0.02981292,0.55042225,0.04887410,0.81197003
-2.47023512,6.53602331,0.10863457,1.34691494,0.76952476,3.65474957,0.02897872,0.55502334,0.04945563,0.84012723
-2.46423212,6.72384617,0.10755633,1.37809750,0.80526665,3.77408872,0.02816374,0.55942306,0.05021179,0.86907691
-2.45822911,6.90998190,0.10657828,1.40773381,0.84116143,3.89294757,0.02737744,0.56359207,0.05113729,0.89866881
-2.45222611,7.09255373,0.10570470,1.43518464,0.87695060,4.01039328,0.02662817,0.56749023,0.05222119,0.92870524
-2.44622311,7.26975249,0.10493833,1.45986174,0.91234173,4.12557995,0.02592326,0.57106627,0.05344708,0.95894027
-2.44022011,7.43990238,0.10428089,1.48125482,0.94701105,4.23778388,0.02526926,0.57425829,0.05479342,0.98908122
-2.43421711,7.60152724,0.10373360,1.49895672,0.98060801,4.34643703,0.02467209,0.57699516,0.05623423,1.01879290
-2.42821411,7.75341417,0.10329778,1.51268572,1.01276201,4.45115657,0.02413724,0.57919867,0.05773989,1.04770449
-2.42221111,7.89467141,0.10297547,1.52230376,1.04309123,4.55176899,0.02366998,0.58078660,0.05927818,1.07541911
-2.41620810,8.02477726,0.10277004,1.52782968,1.07121315,4.64832680,0.02327546,0.58167640,0.06081546,1.10152567
-2.41020510,8.14361717,0.10268676,1.52944671,1.09675653,4.74111630,0.02295884,0.58178937,0.06231790,1.12561270
-2.40420210,8.25150606,0.10273323,1.52750368,1.11937422,4.83065532,0.02272535,0.58105520,0.06375281,1.14728347
-2.39819910,8.34919392,0.10291976,1.52250964,1.13875620,4.91767981,0.02258024,0.57941650,0.06508991,1.16617174
-2.39219610,8.43785301,0.10325951,1.51512207,1.15464217,5.00311923,0.02252875,0.57683313,0.06630257,1.18195735
-2.38619310,8.51904596,0.10376848,1.50612882,1.16683295,5.08806070,0.02257595,0.57328603,0.06736888,1.19438075
-2.38019010,8.59467478,0.10446523,1.49642438,1.17520003,5.17370300,0.02272662,0.56878030,0.06827251,1.20325567
-2.37418709,8.66691200,0.10537040,1.48698135,1.17969260,5.26130153,0.02298498,0.56334726,0.06900343,1.20847916
-2.36818409,8.73811577,0.10650600,1.47881803,1.18034159,5.35210650,0.02335448,0.55704545,0.06955824,1.21003843
-2.36218109,8.81073187,0.10789440,1.47296321,1.17726042,5.44729668,0.02383758,0.54996022,0.06994030,1.20801376
-2.35617809,8.88718642,0.10955718,1.47041970,1.17064214,5.54791160,0.02443545,0.54220211,0.07015950,1.20257751
-2.35017509,8.96977347,0.11151382,1.47212761,1.16075322,5.65478533,0.02514779,0.53390388,0.07023172,1.19398892
-2.34417209,9.06054254,0.11378028,1.47892901,1.14792407,5.76848512,0.02597259,0.52521636,0.07017807,1.18258490
-2.33816908,9.16119101,0.11636751,1.49153521,1.13253673,5.88925802,0.02690597,0.51630334,0.07002380,1.16876734
-2.33216608,9.27296661,0.11928003,1.51049789,1.11501038,6.01698830,0.02794207,0.50733561,0.06979709,1.15298731
-2.32616308,9.39658471,0.12251469,1.53618531,1.09578538,6.15116836,0.02907297,0.49848465,0.06952762,1.13572711
-2.32016008,9.53216474,0.12605952,1.56876445,1.07530656,6.29088486,0.03028868,0.48991601,0.06924513,1.11748092
-2.31415708,9.67918936,0.12989298,1.60818995,1.05400674,6.43482139,0.03157718,0.48178298,0.06897796,1.09873509
-2.30815408,9.83648870,0.13398350,1.65420032,1.03229114,6.58127822,0.03292454,0.47422071,0.06875167,1.07994898
-2.30215108,10.00225138,0.13828944,1.70632162,1.01052355,6.72820860,0.03431507,0.46734108,0.06858774,1.06153738
-2.29614807,10.17406218,0.14275952,1.76387872,0.98901484,6.87327072,0.03573151,0.46122867,0.06850262,1.04385526
-2.29014507,10.34896556,0.14733369,1.82601363,0.96801433,7.01389310,0.03715533,0.45593781,0.06850685,1.02718553
-2.28414207,10.52355254,0.15194447,1.89171046,0.94770431,7.14735115,0.03856702,0.45149115,0.06860462,1.01173051
-2.27813907,10.69406761,0.15651863,1.95982605,0.92819798,7.27085156,0.03994641,0.44787943,0.06879358,0.99760715
-2.27213607,10.85653130,0.16097935,2.02912518,0.90954054,7.38162115,0.04127302,0.44506277,0.06906498,0.98484641
-2.26613307,11.00687333,0.16524853,2.09831907,0.89171350,7.47699655,0.04252652,0.44297309,0.06940408,0.97339641
-2.26013007,11.14107086,0.16924933,2.16610569,0.87464166,7.55451096,0.04368703,0.44151777,0.06979091,0.96312930
-2.25412706,11.25528602,0.17290879,2.23121042,0.85820233,7.61197470,0.04473559,0.44058413,0.07020124,0.95385122
-2.24812406,11.34599729,0.17616032,2.29242537,0.84223632,7.64754636,0.04565452,0.44004467,0.07060766,0.94531480
-2.24212106,11.41011943,0.17894612,2.34864605,0.82655994,7.65979194,0.04642782,0.43976268,0.07098092,0.93723348
-2.23611806,11.44510747,0.18121920,2.39890383,0.81097746,7.64773026,0.04704152,0.43959803,0.07129118,0.92929688
-2.23011506,11.44904097,0.18294509,2.44239320,0.79529343,7.61086313,0.04748400,0.43941290,0.07150935,0.92118653
-2.22411206,11.42068599,0.18410310,2.47849263,0.77932422,7.54918999,0.04774629,0.43907711,0.07160834,0.91259104
-2.21810905,11.35953303,0.18468701,2.50677867,0.76290847,7.46320709,0.04782230,0.43847302,0.07156410,0.90322022
-2.21210605,11.26581052,0.18470530,2.52703267,0.74591576,7.35389200,0.04770901,0.43749962,0.07135660,0.89281744
-2.20610305,11.14047438,0.18418073,2.53924031,0.72825360,7.22267505,0.04740658,0.43607587,0.07097051,0.88116986
-2.20010005,10.98517534,0.18314957,2.54358423,0.70987219,7.07139923,0.04691842,0.43414315,0.07039569,0.86811614
-2.19409705,10.80220627,0.18166023,2.54043029,0.69076718,6.90227097,0.04625114,0.43166673,0.06962739,0.85355146
-2.18809405,10.59443286,0.17977163,2.53030849,0.67098030,6.71780390,0.04541453,0.42863637,0.06866625,0.83742985
-2.18209105,10.36521093,0.17755125,2.51388964,0.65059809,6.52075800,0.04442132,0.42506603,0.06751806,0.81976392
-2.17608804,10.11829437,0.17507303,2.49195906,0.62974881,6.31407628,0.04328704,0.42099285,0.06619336,0.80062217
-2.17008504,9.85773756,0.17241521,2.46538866,0.60859795,6.10082110,0.04202968,0.41647537,0.06470676,0.78012415
-2.16408204,9.58779570,0.16965824,2.43510869,0.58734250,5.88411166,0.04066937,0.41159132,0.06307631,0.75843404
-2.15807904,9.31282670,0.16688282,2.40208064,0.56620432,5.66706419,0.03922804,0.40643488,0.06132269,0.73575279
-2.15207604,9.03719718,0.16416819,2.36727216,0.54542303,5.45273577,0.03772896,0.40111372,0.05946837,0.71230953
-2.14607304,8.76519505,0.16159072,2.33163507,0.52524852,5.24407246,0.03619633,0.39574584,0.05753682,0.68835260
-2.14007004,8.50095018,0.15922277,2.29608707,0.50593353,5.04386203,0.03465484,0.39045635,0.05555176,0.66414050
-2.13406703,8.24836425,0.15713195,2.26149743,0.48772641,4.85469156,0.03312922,0.38537424,0.05353650,0.63993339
-2.12806403,8.01105015,0.15538064,2.22867682,0.47086428,4.67890964,0.03164383,0.38062927,0.05151332,0.61598516
-2.12206103,7.79228086,0.15402580,2.19837091,0.45556681,4.51859315,0.03022221,0.37634896,0.04950310,0.59253655
-2.11605803,7.59494736,0.15311891,2.17125735,0.44203056,4.37551847,0.02888669,0.37265567,0.04752491,0.56980933
-2.11005503,7.42152476,0.15270618,2.14794529,0.43042412,4.25113694,0.02765809,0.36966387,0.04559584,0.54800172
-2.10405203,7.27404591,0.15282859,2.12897672,0.42088398,4.14655462,0.02655532,0.36747757,0.04373093,0.52728500
-2.09804902,7.15408147,0.15352209,2.11482867,0.41351122,4.06251655,0.02559512,0.36618782,0.04194311,0.50780139
-2.09204602,7.06272587,0.15481750,2.10591532,0.40836889,3.99939586,0.02479184,0.36587037,0.04024331,0.48966294
-2.08604302,7.00058868,0.15674036,2.10258934,0.40548038,3.95718817,0.02415716,0.36658348,0.03864057,0.47295151
-2.08004002,6.96779109,0.15931049,2.10514186,0.40482837,3.93551188,0.02369995,0.36836589,0.03714221,0.45771954
-2.07403702,6.96396778,0.16254138,2.11380059,0.40635480,3.93361507,0.02342615,0.37123498,0.03575399,0.44399158
-2.06803402,6.98827457,0.16643934,2.12872607,0.40996154,3.95038956,0.02333863,0.37518519,0.03448025,0.43176627
-2.06203102,7.03940254,0.17100258,2.15000624,0.41551194,3.98439261,0.02343716,0.38018688,0.03332408,0.42101889
-2.05602801,7.11559933,0.17622011,2.17764977,0.42283337,4.03387666,0.02371840,0.38618554,0.03228743,0.41170404
-2.05002501,7.21469865,0.18207081,2.21157874,0.43172044,4.09682693,0.02417592,0.39310161,0.03137116,0.40375866
-2.04402201,7.33415847,0.18852254,2.25162168,0.44193929,4.17100676,0.02480033,0.40083097,0.03057507,0.39710500
-2.03801901,7.47110849,0.19553158,2.29750781,0.45323265,4.25400967,0.02557938,0.40924610,0.02989798,0.39165378
-2.03201601,7.62240674,0.20304239,2.34886349,0.46532563,4.34331724,0.02649822,0.41819812,0.02933764,0.38730718
-2.02601301,7.78470491,0.21098785,2.40521179,0.47793225,4.43636098,0.02753962,0.42751961,0.02889077,0.38396187
-2.02001001,7.95452136,0.21929006,2.46597575,0.49076245,4.53058652,0.02868433,0.43702823,0.02855301,0.38151189
-2.01400700,8.12832000,0.22786157,2.53048598,0.50352946,4.62351765,0.02991144,0.44653114,0.02831896,0.37985137
-2.00800400,8.30259288,0.23660733,2.59799267,0.51595716,4.71281816,0.03119883,0.45583002,0.02818214,0.37887707
-2.00200100,8.47394381,0.24542693,2.66768181,0.52778742,4.79634882,0.03252363,0.46472655,0.02813510,0.37849069
-1.99599800,8.63916980,0.25421738,2.73869519,0.53878686,4.87221741,0.03386269,0.47302822,0.02816947,0.37860093
-1.98999500,8.79533726,0.26287609,2.81015324,0.54875295,4.93881957,0.03519316,0.48055418,0.02827612,0.37912514
-1.98399200,8.93984952,0.27130394,2.88117975,0.55751915,4.99486899,0.03649291,0.48714091,0.02844532,0.37999074
-1.97798899,9.07050288,0.27940834,2.95092712,0.56495874,5.03941561,0.03774110,0.49264743,0.02866692,0.38113609
-1.97198599,9.18552864,0.28710601,3.01860068,0.57098744,5.07185127,0.03891858,0.49695994,0.02893065,0.38251110
-1.96598299,9.28361908,0.29432536,3.08348091,0.57556432,5.09190272,0.04000834,0.49999556,0.02922632,0.38407731
-1.95997999,9.36393650,0.30100826,3.14494208,0.57869135,5.09961279,0.04099581,0.50170504,0.02954414,0.38580761
-1.95397699,9.42610494,0.30711125,3.20246641,0.58041133,5.09531075,0.04186920,0.50207441,0.02987500,0.38768563
-1.94797399,9.47018537,0.31260592,3.25565286,0.58080449,5.07957368,0.04261964,0.50112545,0.03021075,0.38970472
-1.94197099,9.49663591,0.31747850,3.30422024,0.57998388,5.05318106,0.04324138,0.49891497,0.03054444,0.39186683
-1.93596798,9.50625945,0.32172887,3.34800446,0.57808972,5.01706505,0.04373179,0.49553308,0.03087064,0.39418111
-1.92996498,9.50014183,0.32536873,3.38695046,0.57528316,4.97225893,0.04409136,0.49110039,0.03118560,0.39666253
-1.92396198,9.47958389,0.32841938,3.42109920,0.57173960,4.91984659,0.04432363,0.48576448,0.03148747,0.39933046
-1.91795898,9.44603124,0.33090913,3.45057109,0.56764196,4.86091518,0.04443506,0.47969567,0.03177643,0.40220743
-1.91195598,9.40100540,0.33287040,3.47554664,0.56317421,4.79651336,0.04443482,0.47308232,0.03205480,0.40531798
-1.90595298,9.34603970,0.33433705,3.49624609,0.55851534,4.72761666,0.04433460,0.46612591,0.03232707,0.40868776
-1.89994997,9.28262289,0.33534168,3.51290899,0.55383408,4.65510127,0.04414834,0.45903601,0.03259989,0.41234289
-1.89394697,9.21215273,0.33591347,3.52577532,0.54928454,4.57972680,0.04389191,0.45202528,0.03288201,0.41630942
-1.88794397,9.13590105,0.33607643,3.53506901,0.54500267,4.50212824,0.04358285,0.44530467,0.03318409,0.42061310
-1.88194097,9.05499089,0.33584829,3.54098498,0.54110391,4.42281643,0.04323998,0.43907890,0.03351851,0.42527916
-1.87593797,8.97038555,0.33524000,3.54368007,0.53768166,4.34218617,0.04288304,0.43354222,0.03389908,0.43033215
-1.86993497,8.88288845,0.33425587,3.54326826,0.53480674,4.26053062,0.04253230,0.42887454,0.03434063,0.43579575
-1.86393197,8.79315230,0.33289437,3.53982004,0.53252755,4.17806015,0.04220807,0.42523795,0.03485862,0.44169236
-1.85792896,8.70169541,0.33114930,3.53336576,0.53087099,4.09492407,0.04193029,0.42277350,0.03546859,0.44804255
-1.85192596,8.60892273,0.32901152,3.52390220,0.52984379,4.01123306,0.04171797,0.42159840,0.03618558,0.45486416
-1.84592296,8.51514925,0.32647071,3.51140177,0.52943428,3.92708089,0.04158869,0.42180351,0.03702353,0.46217108
-1.83991996,8.42062343,0.32351741,3.49582354,0.52961440,3.84256363,0.04155803,0.42345119,0.03799465,0.46997182
-1.83391696,8.32554881,0.32014486,3.47712515,0.53034184,3.75779532,0.04163906,0.42657353,0.03910870,0.47826771
-1.82791396,8.23010218,0.31635070,3.45527489,0.53156241,3.67291921,0.04184173,0.43117101,0.04037240,0.48705103
-1.82191096,8.13444771,0.31213838,3.43026336,0.53321236,3.58811417,0.04217248,0.43721163,0.04178880,0.49630304
-1.81590795,8.03874644,0.30751816,3.40211402,0.53522083,3.50359634,0.04263374,0.44463066,0.04335675,0.50599213
-1.80990495,7.94316174,0.30250773,3.37089237,0.53751243,3.41961645,0.04322362,0.45333105,0.04507047,0.51607230
-1.80390195,7.84786134,0.29713236,3.33671355,0.54000986,3.33645344,0.04393568,0.46318462,0.04691927,0.52648202
-1.79789895,7.75301731,0.29142475,3.29974834,0.54263664,3.25440569,0.04475888,0.47403407,0.04888734,0.53714377
-1.79189595,7.65880516,0.28542446,3.26022748,0.54532002,3.17378070,0.04567766,0.48569596,0.05095384,0.54796433
-1.78589295,7.56540376,0.27917713,3.21844458,0.54799391,3.09488475,0.04667214,0.49796452,0.05309306,0.55883593
-1.77988994,7.47299725,0.27273356,3.17475768,0.55060181,3.01801364,0.04771860,0.51061642,0.05527488,0.56963831
-1.77388694,7.38178000,0.26614866,3.12958960,0.55309974,2.94344545,0.04879006,0.52341635,0.05746530,0.58024174
-1.76788394,7.29196527,0.25948050,3.08342702,0.55545887,2.87143646,0.04985702,0.53612317,0.05962729,0.59051085
-1.76188094,7.20379780,0.25278934,3.03681852,0.55766790,2.80222044,0.05088832,0.54849674,0.06172169,0.60030924
