energy_ev,total_up,Al_p_up,Al_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.58579290,11.18859286,2.45069104,0.00000000,6.81590602,8.09841651,0.09040155,1.03982558
-5.57978989,11.10008537,2.44857660,0.00000000,6.79598587,7.99622833,0.08959190,1.06976742
-5.57378689,10.98783166,2.43912688,0.00000000,6.75797272,7.87749367,0.08850949,1.09788143
-5.56778389,10.85324331,2.42266517,0.00000000,6.70172869,7.74392688,0.08719185,1.12369067
-5.56178089,10.69799100,2.39961315,0.00000000,6.62728829,7.59742319,0.08568130,1.14673734
-5.55577789,10.52399543,2.37048300,0.00000000,6.53488209,7.44003194,0.08402395,1.16659974
-5.54977489,10.33340870,2.33586659,0.00000000,6.42495575,7.27392303,0.08226843,1.18290830
-5.54377189,10.12858571,2.29642190,0.00000000,6.29818287,7.10134685,0.08046467,1.19536000
-5.53776888,9.91204555,2.25285718,0.00000000,6.15547049,6.92458868,0.07866251,1.20373031
-5.53176588,9.68642360,2.20591324,0.00000000,5.99795648,6.74591870,0.07691037,1.20788221
-5.52576288,9.45441564,2.15634454,0.00000000,5.82699845,6.56753932,0.07525387,1.20777171
-5.51975988,9.21871593,2.10489982,0.00000000,5.64415424,6.39153168,0.07373456,1.20344969
-5.51375688,8.98195153,2.05230288,0.00000000,5.45115482,6.21980341,0.07238878,1.19505998
-5.50775388,8.74661575,1.99923435,0.00000000,5.24987043,6.05403982,0.07124660,1.18283381
-5.50175088,8.51500368,1.94631515,0.00000000,5.04227159,5.89566080,0.07033097,1.16708106
-5.49574787,8.28915303,1.89409234,0.00000000,4.83038660,5.74578530,0.06965714,1.14817878
-5.48974487,8.07079330,1.84302784,0.00000000,4.61625772,5.60520550,0.06923220,1.12655767
-5.48374187,7.86130604,1.79349066,0.00000000,4.40189786,5.47437191,0.06905499,1.10268735
-5.47773887,7.66169869,1.74575283,0.00000000,4.18924990,5.35339064,0.06911625,1.07706111
-5.47173587,7.47259376,1.69998923,0.00000000,3.98015049,5.24203351,0.06939897,1.05018109
-5.46573287,7.29423440,1.65628139,0.00000000,3.77629992,5.13976082,0.06987917,1.02254463
-5.45972986,7.12650671,1.61462499,0.00000000,3.57923909,5.04575648,0.07052677,0.99463229
-5.45372686,6.96897804,1.57494082,0.00000000,3.39033449,4.95897414,0.07130676,0.96689823
-5.44772386,6.82094986,1.53708851,0.00000000,3.21077123,4.87819284,0.07218061,0.93976316
-5.44172086,6.68152263,1.50088264,0.00000000,3.04155387,4.80207962,0.07310775,0.91360996
-5.43571786,6.54966959,1.46611011,0.00000000,2.88351426,4.72925674,0.07404713,0.88878199
-5.42971486,6.42431569,1.43254820,0.00000000,2.73732510,4.65837019,0.07495887,0.86558370
-5.42371186,6.30441721,1.39998226,0.00000000,2.60351767,4.58815655,0.07580585,0.84428323
-5.41770885,6.18903782,1.36822219,0.00000000,2.48250192,4.51750481,0.07655510,0.82511633
-5.41170585,6.07741669,1.33711676,0.00000000,2.37458697,4.44551019,0.07717912,0.80829110
-5.40570285,5.96902453,1.30656517,0.00000000,2.28000029,4.37151718,0.07765690,0.79399269
-5.39969985,5.86360426,1.27652515,0.00000000,2.19890379,4.29514961,0.07797464,0.78238758
-5.39369685,5.76119370,1.24701716,0.00000000,2.13140555,4.21632626,0.07812613,0.77362670
-5.38769385,5.66212884,1.21812467,0.00000000,2.07756624,4.13526100,0.07811282,0.76784693
-5.38169085,5.56702734,1.18999030,0.00000000,2.03739989,4.05244778,0.07794348,0.76517092
-5.37568784,5.47675313,1.16280832,0.00000000,2.01086899,3.96863117,0.07763348,0.76570491
-5.36968484,5.39236441,1.13681400,0.00000000,1.99787466,3.88476430,0.07720387,0.76953474
-5.36368184,5.31504809,1.11227034,0.00000000,1.99824289,3.80195665,0.07668004,0.77672037
-5.35767884,5.24604499,1.08945339,0.00000000,2.01170856,3.72141496,0.07609038,0.78728927
-5.35167584,5.18657064,1.06863682,0.00000000,2.03789870,3.64438060,0.07546460,0.80122930
-5.34567284,5.13773677,1.05007706,0.00000000,2.07631721,3.57206737,0.07483222,0.81848170
-5.33966983,5.10047887,1.03399989,0.00000000,2.12633279,3.50560346,0.07422101,0.83893499
-5.33366683,5.07549472,1.02058952,0.00000000,2.18717192,3.44598114,0.07365560,0.86242021
-5.32766383,5.06319798,1.00998083,0.00000000,2.25791820,3.39401717,0.07315628,0.88870836
-5.32166083,5.06369043,1.00225557,0.00000000,2.33751929,3.35032644,0.07273815,0.91751027
-5.31565783,5.07675483,0.99744267,0.00000000,2.42480165,3.31531034,0.07241055,0.94847932
-5.30965483,5.10186926,0.99552283,0.00000000,2.51849331,3.28916059,0.07217681,0.98121713
-5.30365183,5.13824238,0.99643711,0.00000000,2.61725375,3.27187810,0.07203447,1.01528204
-5.29764882,5.18486777,1.00009913,0.00000000,2.71970980,3.26330565,0.07197569,1.05020010
-5.29164582,5.24059405,1.00640996,0.00000000,2.82449583,3.26317229,0.07198814,1.08547820
-5.28564282,5.30420675,1.01527492,0.00000000,2.93029606,3.27114649,0.07205597,1.12061860
-5.27963982,5.37451690,1.02662103,0.00000000,3.03588689,3.28689470,0.07216112,1.15513422
-5.27363682,5.45045108,1.04041409,0.00000000,3.14017659,3.31014153,0.07228467,1.18856386
-5.26763382,5.53113745,1.05667406,0.00000000,3.24224033,3.34072780,0.07240823,1.22048660
-5.26163082,5.61598254,1.07548784,0.00000000,3.34134824,3.37866269,0.07251530,1.25053467
-5.25562781,5.70473437,1.09701823,0.00000000,3.43698508,3.42416679,0.07259255,1.27840419
-5.24962481,5.79752791,1.12150866,0.00000000,3.52886015,3.47770317,0.07263086,1.30386315
-5.24362181,5.89491041,1.14928287,0.00000000,3.61690700,3.53999456,0.07262619,1.32675655
-5.23761881,5.99784492,1.18073957,0.00000000,3.70127286,3.61202532,0.07258016,1.34700829
-5.23161581,6.10769176,1.21634204,0.00000000,3.78229840,3.69502782,0.07250032,1.36462007
-5.22561281,6.22616881,1.25660313,0.00000000,3.86048912,3.79045370,0.07240015,1.37966731
-5.21960980,6.35529245,1.30206611,0.00000000,3.93647971,3.89993108,0.07229880,1.39229250
-5.21360680,6.49730215,1.35328241,0.00000000,4.01099363,4.02520973,0.07222049,1.40269651
-5.20760380,6.65457198,1.41078711,0.00000000,4.08479990,4.16809642,0.07219367,1.41112810
-5.20160080,6.82951317,1.47507330,0.00000000,4.15866927,4.33038324,0.07225010,1.41787254
-5.19559780,7.02447164,1.54656641,0.00000000,4.23333208,4.51377172,0.07242356,1.42323952
-5.18959480,7.24162471,1.62559970,0.00000000,4.30943956,4.71979576,0.07274864,1.42755111
-5.18359180,7.48288079,1.71239180,0.00000000,4.38753026,4.94974615,0.07325930,1.43113005
-5.17758879,7.74978542,1.80702727,0.00000000,4.46800278,5.20459934,0.07398756,1.43428882
-5.17158579,8.04343674,1.90944084,0.00000000,4.55109565,5.48495273,0.07496202,1.43731970
-5.16558279,8.36441279,2.01940599,0.00000000,4.63687449,5.79096862,0.07620665,1.44048610
-5.15957979,8.71271244,2.13652805,0.00000000,4.72522665,6.12232825,0.07773950,1.44401513
-5.15357679,9.08771154,2.26024220,0.00000000,4.81586261,6.47819751,0.07957166,1.44809167
-5.14757379,9.48813494,2.38981613,0.00000000,4.90832358,6.85720500,0.08170636,1.45285370
-5.14157079,9.91204530,2.52435751,0.00000000,5.00199425,7.25743352,0.08413827,1.45838916
-5.13556778,10.35684871,2.66282574,0.00000000,5.09611968,7.67642504,0.08685306,1.46473408
-5.12956478,10.81931721,2.80404779,0.00000000,5.18982529,8.11119976,0.08982716,1.47187208
-5.12356178,11.29562807,2.94673761,0.00000000,5.28213887,8.55828907,0.09302792,1.47973519
-5.11755878,11.78141942,3.08951873,0.00000000,5.37201375,9.01378221,0.09641392,1.48820605
-5.11155578,12.27186149,3.23094940,0.00000000,5.45835251,9.47338622,0.09993571,1.49712134
-5.10555278,12.76174265,3.36954977,0.00000000,5.54003040,9.93249844,0.10353681,1.50627665
-5.09954977,13.24556880,3.50383057,0.00000000,5.61591839,10.38629027,0.10715495,1.51543258
-5.09354677,13.71767454,3.63232253,0.00000000,5.68490536,10.82980088,0.11072364,1.52432211
-5.08754377,14.17234372,3.75360593,0.00000000,5.74591945,11.25803876,0.11417395,1.53265910
-5.08154077,14.60393673,3.86633971,0.00000000,5.79794831,11.66608881,0.11743643,1.54014775
-5.07553777,15.00702117,3.96928904,0.00000000,5.84005839,12.04922207,0.12044321,1.54649281
-5.06953477,15.37650218,4.06135101,0.00000000,5.87141289,12.40300490,0.12313003,1.55141014
-5.06353177,15.70774829,4.14157731,0.00000000,5.89128844,12.72340415,0.12543834,1.55463731
-5.05752876,15.99670841,4.20919331,0.00000000,5.89909011,13.00688470,0.12731720,1.55594384
-5.05152576,16.24001561,4.26361279,0.00000000,5.89436444,13.25049570,0.12872496,1.55514050
-5.04552276,16.43507348,4.30444777,0.00000000,5.87681011,13.45194218,0.12963074,1.55208733
-5.03951976,16.58012144,4.33151279,0.00000000,5.84628579,13.60963898,0.13001545,1.54669982
-5.03351676,16.67427590,4.34482365,0.00000000,5.80281481,13.72274471,0.12987246,1.53895300
-5.02751376,16.71754523,4.34459016,0.00000000,5.74658618,13.79117392,0.12920782,1.52888307
-5.02151076,16.71081757,4.33120347,0.00000000,5.67795178,13.81558701,0.12803996,1.51658641
-5.01550775,16.65582161,4.30521805,0.00000000,5.59741963,13.79735791,0.12639909,1.50221597
-5.00950475,16.55506193,4.26732931,0.00000000,5.50564327,13.73852092,0.12432598,1.48597512
-5.00350175,16.41173151,4.21834759,0.00000000,5.40340753,13.64169885,0.12187058,1.46810932
-4.99749875,16.22960513,4.15916975,0.00000000,5.29161125,13.51001562,0.11909015,1.44889585
-4.99149575,16.01291845,4.09074953,0.00000000,5.17124749,13.34699693,0.11604736,1.42863238
-4.98549275,15.76623785,4.01406824,0.00000000,5.04338220,13.15646330,0.11280812,1.40762478
-4.97948974,15.49432673,3.93010679,0.00000000,4.90913217,12.94241999,0.10943952,1.38617495
-4.97348674,15.20201387,3.83982069,0.00000000,4.76964326,12.70894805,0.10600775,1.36456937
-4.96748374,14.89406894,3.74411878,0.00000000,4.62606983,12.46010084,0.10257624,1.34306896
-4.96148074,14.57508998,3.64384683,0.00000000,4.47955628,12.19980959,0.09920406,1.32190090
-4.95547774,14.24940643,3.53977637,0.00000000,4.33122132,11.93180090,0.09594456,1.30125274
-4.94947474,13.92100060,3.43259914,0.00000000,4.18214554,11.65952856,0.09284444,1.28126922
-4.94347174,13.59344905,3.32292703,0.00000000,4.03336260,11.38612079,0.08994309,1.26205188
-4.93746873,13.26988429,3.21129701,0.00000000,3.88585395,11.11434341,0.08727245,1.24366141
-4.93146573,12.95297638,3.09818045,0.00000000,3.74054700,10.84657867,0.08485702,1.22612247
-4.92546273,12.64493262,2.98399583,0.00000000,3.59831623,10.58481849,0.08271435,1.20943069
-4.91945973,12.34751315,2.86912359,0.00000000,3.45998678,10.33067065,0.08085571,1.19356129
-4.91345673,12.06205961,2.75392208,0.00000000,3.32633950,10.08537592,0.07928695,1.17847862
-4.90745373,11.78953382,2.63874324,0.00000000,3.19811699,9.84983393,0.07800951,1.16414611
-4.90145073,11.53056331,2.52394682,0.00000000,3.07602952,9.62463572,0.07702148,1.15053585
-4.89544772,11.28549085,2.40991237,0.00000000,2.96076021,9.41010087,0.07631868,1.13763715
-4.88944472,11.05442538,2.29704790,0.00000000,2.85296877,9.20631745,0.07589560,1.12546366
-4.88344172,10.83729228,2.18579494,0.00000000,2.75329326,9.01318343,0.07574629,1.11405847
-4.87743872,10.63388137,2.07662967,0.00000000,2.66234951,8.83044817,0.07586503,1.10349697
-4.87143572,10.44389164,1.97006022,0.00000000,2.58072815,8.65775348,0.07624688,1.09388730
-4.86543272,10.26697204,1.86662033,0.00000000,2.50898925,8.49467346,0.07688794,1.08536851
-4.85942971,10.10275806,1.76686013,0.00000000,2.44765483,8.34075265,0.07778547,1.07810646
-4.85342671,9.95090415,1.67133460,0.00000000,2.39719959,8.19554240,0.07893780,1.07228785
-4.84742371,9.81111201,1.58059050,0.00000000,2.35804057,8.05863477,0.08034403,1.06811280
-4.84142071,9.68315472,1.49515282,0.00000000,2.33052612,7.92969367,0.08200360,1.06578639
-4.83541771,9.56689672,1.41551135,0.00000000,2.31492494,7.80848257,0.08391575,1.06550973
-4.82941471,9.46230945,1.34210833,0.00000000,2.31141578,7.69488798,0.08607888,1.06747100
-4.82341171,9.36948207,1.27532759,0.00000000,2.32007832,7.58893773,0.08848986,1.07183696
-4.81740870,9.28862669,1.21548581,0.00000000,2.34088574,7.49081318,0.09114332,1.07874530
-4.81140570,9.22007755,1.16282602,0.00000000,2.37369926,7.40085416,0.09403101,1.08829817
-4.80540270,9.16428319,1.11751355,0.00000000,2.41826484,7.31955596,0.09714115,1.10055700
-4.79939970,9.12179130,1.07963420,0.00000000,2.47421230,7.24755756,0.10045794,1.11553886
-4.79339670,9.09322568,1.04919449,0.00000000,2.54105661,7.18562084,0.10396112,1.13321426
-4.78739370,9.07925542,1.02612357,0.00000000,2.61820129,7.13460082,0.10762572,1.15350640
-4.78139070,9.08055683,1.01027651,0.00000000,2.70494385,7.09540766,0.11142194,1.17629165
-4.77538769,9.09776896,1.00143831,0.00000000,2.80048285,7.06896136,0.11531520,1.20140125
-4.76938469,9.13144427,0.99932844,0.00000000,2.90392636,7.05614090,0.11926644,1.22862393
-4.76338169,9.18199647,1.00360537,0.00000000,3.01430171,7.05772998,0.12323252,1.25770935
-4.75737869,9.24964793,1.01387094,0.00000000,3.13056611,7.07436157,0.12716685,1.28837219
-4.75137569,9.33437934,1.02967435,0.00000000,3.25161816,7.10646432,0.13102027,1.32029683
-4.74537269,9.43588456,1.05051562,0.00000000,3.37630999,7.15421332,0.13474199,1.35314248
-4.73936968,9.55353352,1.07584879,0.00000000,3.50346015,7.21748815,0.13828082,1.38654886
-4.73336668,9.68634582,1.10508485,0.00000000,3.63186710,7.29584071,0.14158642,1.42014229
-4.72736368,9.83297740,1.13759468,0.00000000,3.76032339,7.38847484,0.14461073,1.45354238
-4.72136068,9.99172201,1.17271247,0.00000000,3.88763063,7.49423965,0.14730942,1.48636922
-4.71535768,10.16052870,1.20973970,0.00000000,4.01261520,7.61163726,0.14964337,1.51825116
-4.70935468,10.33703549,1.24795029,0.00000000,4.13414483,7.73884562,0.15158014,1.54883317
-4.70335168,10.51861915,1.28659702,0.00000000,4.25114583,7.87375576,0.15309527,1.57778562
-4.69734867,10.70245939,1.32491958,0.00000000,4.36262106,8.01402262,0.15417354,1.60481353
-4.69134567,10.88561569,1.36215432,0.00000000,4.46766817,8.15712758,0.15480992,1.62966594
-4.68534267,11.06511398,1.39754573,0.00000000,4.56549810,8.30045037,0.15501039,1.65214516
-4.67933967,11.23803967,1.43035950,0.00000000,4.65545308,8.44134760,0.15479232,1.67211570
-4.67333667,11.40163339,1.45989693,0.00000000,4.73702387,8.57723467,0.15418468,1.68951232
-4.66733367,11.55338531,1.48551025,0.00000000,4.80986544,8.70566775,0.15322775,1.70434696
-4.66133067,11.69112399,1.50661838,0.00000000,4.87381058,8.82442229,0.15197260,1.71671400
-4.65532766,11.81309568,1.52272234,0.00000000,4.92888055,8.93156494,0.15048011,1.72679351
-4.64932466,11.91803046,1.53341992,0.00000000,4.97529215,9.02551564,0.14881975,1.73485210
-4.64332166,12.00519212,1.53841848,0.00000000,5.01346051,9.10509739,0.14706800,1.74124105
-4.63731866,12.07440909,1.53754555,0.00000000,5.04399699,9.16957152,0.14530652,1.74639144
-4.63131566,12.12608484,1.53075631,0.00000000,5.06770164,9.21865702,0.14362016,1.75080632
-4.62531266,12.16118681,1.51813754,0.00000000,5.08554993,9.25253306,0.14209478,1.75504964
-4.61930965,12.18121395,1.49990751,0.00000000,5.09867359,9.27182483,0.14081509,1.75973236
-4.61330665,12.18814380,1.47641169,0.00000000,5.10833555,9.27757312,0.13986235,1.76549573
-4.60730365,12.18436099,1.44811410,0.00000000,5.11589930,9.27118916,0.13931229,1.77299236
-4.60130065,12.17256977,1.41558459,0.00000000,5.12279318,9.25439663,0.13923305,1.78286533
-4.59529765,12.15569397,1.37948226,0.00000000,5.13047030,9.22916338,0.13968334,1.79572621
-4.58929465,12.13676817,1.34053568,0.00000000,5.14036517,9.19762563,0.14071081,1.81213252
-4.58329165,12.11882435,1.29952058,0.00000000,5.15384799,9.16200799,0.14235071,1.83256544
-4.57728864,12.10477846,1.25723594,0.00000000,5.17217815,9.12454240,0.14462480,1.85740860
-4.57128564,12.09732116,1.21447928,0.00000000,5.19645827,9.08738920,0.14754059,1.88692881
-4.56528264,12.09881697,1.17202227,0.00000000,5.22759037,9.05256348,0.15109085,1.92125935
-4.55927964,12.11121569,1.13058756,0.00000000,5.26623564,9.02186912,0.15525353,1.96038679
-4.55327664,12.13597903,1.09082786,0.00000000,5.31277954,8.99684301,0.15999183,2.00414185
-4.54727364,12.17402535,1.05330787,0.00000000,5.36730353,8.97871097,0.16525473,2.05219483
-4.54127064,12.22569405,1.01848999,0.00000000,5.42956478,8.96835648,0.17097773,2.10405613
-4.53526763,12.29073074,0.98672410,0.00000000,5.49898518,8.96630285,0.17708387,2.15908193
-4.52926463,12.36829327,0.95824184,0.00000000,5.57465035,8.97270863,0.18348500,2.21648525
-4.52326163,12.45697812,0.93315544,0.00000000,5.65531934,8.98737569,0.19008337,2.27535206
-4.51725863,12.55486577,0.91146097,0.00000000,5.73944545,9.00976896,0.19677338,2.33466235
-4.51125563,12.65958300,0.89304579,0.00000000,5.82520795,9.03904624,0.20344356,2.39331536
-4.50525263,12.76837975,0.87769963,0.00000000,5.91055429,9.07409657,0.20997878,2.45015852
-4.49924962,12.87821756,0.86512889,0.00000000,5.99325208,9.11358511,0.21626254,2.50401907
-4.49324662,12.98586648,0.85497319,0.00000000,6.07094949,9.15600279,0.22217944,2.55373744
-4.48724362,13.08800702,0.84682364,0.00000000,6.14124254,9.19971862,0.22761773,2.59820139
-4.48124062,13.18133402,0.84024194,0.00000000,6.20174731,9.24303316,0.23247185,2.63637956
-4.47523762,13.26265895,0.83477941,0.00000000,6.25017487,9.28423133,0.23664493,2.66735359
-4.46923462,13.32900771,0.82999543,0.00000000,6.28440645,9.32163324,0.24005122,2.69034737
-4.46323162,13.37771111,0.82547435,0.00000000,6.30256628,9.35364189,0.24261835,2.70475268
-4.45722861,13.40648541,0.82084047,0.00000000,6.30308945,9.37878666,0.24428926,2.71015010
-4.45122561,13.41350085,0.81577051,0.00000000,6.28478225,9.39576184,0.24502391,2.70632451
-4.44522261,13.39743633,0.81000322,0.00000000,6.24687249,9.40345964,0.24480052,2.69327455
-4.43921961,13.35751894,0.80334601,0.00000000,6.18904785,9.40099708,0.24361642,2.67121575
-4.43321661,13.29354733,0.79567824,0.00000000,6.11148034,9.38773652,0.24148832,2.64057707
-4.42721361,13.20589840,0.78695160,0.00000000,6.01483572,9.36329947,0.23845211,2.60199097
-4.42121061,13.09551744,0.77718727,0.00000000,5.90026717,9.32757366,0.23456211,2.55627730
-4.41520760,12.96389188,0.76647054,0.00000000,5.76939304,9.28071320,0.22988977,2.50442151
-4.40920460,12.81300982,0.75494292,0.00000000,5.62425925,9.22313204,0.22452183,2.44754793
-4.40320160,12.64530435,0.74279232,0.00000000,5.46728744,9.15549084,0.21855810,2.38688888
-4.39719860,12.46358575,0.73024179,0.00000000,5.30121064,9.07867768,0.21210880,2.32375072
-4.39119560,12.27096350,0.71753722,0.00000000,5.12899859,8.99378311,0.20529159,2.25947797
-4.38519260,12.07076057,0.70493466,0.00000000,4.95377548,8.90207020,0.19822852,2.19541652
-4.37918959,11.86642292,0.69268774,0.00000000,4.77873293,8.80494057,0.19104273,2.13287730
-4.37318659,11.66142684,0.68103573,0.00000000,4.60704150,8.70389719,0.18385536,2.07310146
-4.36718359,11.45918732,0.67019264,0.00000000,4.44176374,8.60050513,0.17678247,2.01722822
-4.36118059,11.26297006,0.66033788,0.00000000,4.28577191,8.49635147,0.16993230,1.96626641
-4.35517759,11.07581008,0.65160869,0.00000000,4.14167312,8.39300538,0.16340288,1.92107049
-4.34917459,10.90043903,0.64409478,0.00000000,4.01174432,8.29197951,0.15727998,1.88232181
-4.34317159,10.73922343,0.63783509,0.00000000,3.89787913,8.19469373,0.15163564,1.85051559
-4.33716858,10.59411505,0.63281694,0.00000000,3.80154774,8.10244207,0.14652716,1.82595388
-4.33116558,10.46661468,0.62897741,0.00000000,3.72377081,8.01636345,0.14199662,1.80874462
-4.32516258,10.35774946,0.62620678,0.00000000,3.66510749,7.93741690,0.13807088,1.79880649
-4.31915958,10.26806374,0.62435397,0.00000000,3.62565712,7.86636145,0.13476212,1.79587941
-4.31315658,10.19762285,0.62323336,0.00000000,3.60507368,7.80374098,0.13206867,1.79953974
-4.30715358,10.14602872,0.62263297,0.00000000,3.60259163,7.74987402,0.12997630,1.80921986
