energy_ev,total_up,Au_p_up,Au_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-3.64082041,1.39684215,1.83939596,0.47828435,0.39617505,0.00084512,0.44377810,0.00000000
-3.63481741,1.35468235,1.78670042,0.46272397,0.37801756,0.00082122,0.43230099,0.00000000
-3.62881441,1.31278613,1.73331082,0.44737663,0.36085388,0.00079905,0.42052404,0.00000000
-3.62281141,1.27107724,1.67909698,0.43221418,0.34470762,0.00077887,0.40837597,0.00000000
-3.61680840,1.22954325,1.62401344,0.41722857,0.32961018,0.00076102,0.39580402,0.00000000
-3.61080540,1.18825315,1.56812070,0.40243817,0.31560740,0.00074591,0.38277899,0.00000000
-3.60480240,1.14736881,1.51159886,0.38789173,0.30276443,0.00073405,0.36929853,0.00000000
-3.59879940,1.10715004,1.45475297,0.37367029,0.29116877,0.00072602,0.35538862,0.00000000
-3.59279640,1.06795305,1.39801049,0.35988662,0.28093111,0.00072248,0.34110328,0.00000000
-3.58679340,1.03022290,1.34191102,0.34668255,0.27218422,0.00072420,0.32652266,0.00000000
-3.58079040,0.99448046,1.28708966,0.33422442,0.26507984,0.00073198,0.31174983,0.00000000
-3.57478739,0.96130498,1.23425500,0.32269678,0.25978392,0.00074668,0.29690654,0.00000000
-3.56878439,0.93131339,1.18416332,0.31229501,0.25647051,0.00076916,0.28212826,0.00000000
-3.56278139,0.90513762,1.13759078,0.30321711,0.25531458,0.00080032,0.26755901,0.00000000
-3.55677839,0.88340120,1.09530509,0.29565523,0.25648430,0.00084099,0.25334621,0.00000000
-3.55077539,0.86669653,1.05803840,0.28978729,0.26013324,0.00089198,0.23963589,0.00000000
-3.54477239,0.85556391,1.02646271,0.28576927,0.26639282,0.00095398,0.22656859,0.00000000
-3.53876938,0.85047334,1.00116919,0.28372844,0.27536553,0.00102760,0.21427615,0.00000000
-3.53276638,0.85180992,0.98265216,0.28375783,0.28711928,0.00111333,0.20287933,0.00000000
-3.52676338,0.85986343,0.97129847,0.28591228,0.30168311,0.00121148,0.19248668,0.00000000
-3.52076038,0.87482243,0.96738254,0.29020610,0.31904464,0.00132222,0.18319424,0.00000000
-3.51475738,0.89677280,0.97106703,0.29661257,0.33914928,0.00144555,0.17508628,0.00000000
-3.50875438,0.92570073,0.98240878,0.30506508,0.36190125,0.00158128,0.16823676,0.00000000
-3.50275138,0.96149957,1.00136934,0.31545990,0.38716644,0.00172904,0.16271143,0.00000000
-3.49674837,1.00397992,1.02782927,0.32766044,0.41477687,0.00188830,0.15857020,0.00000000
-3.49074537,1.05288218,1.06160495,0.34150263,0.44453645,0.00205834,0.15586970,0.00000000
-3.48474237,1.10789051,1.10246686,0.35680119,0.47622774,0.00223831,0.15466570,0.00000000
-3.47873937,1.16864719,1.15015771,0.37335646,0.50961934,0.00242717,0.15501500,0.00000000
-3.47273637,1.23476637,1.20440924,0.39096128,0.54447321,0.00262378,0.15697687,0.00000000
-3.46673337,1.30584602,1.26495632,0.40940765,0.58055169,0.00282686,0.16061350,0.00000000
-3.46073037,1.38147732,1.33154709,0.42849280,0.61762352,0.00303503,0.16598955,0.00000000
-3.45472736,1.46125053,1.40394828,0.44802425,0.65546859,0.00324680,0.17317057,0.00000000
-3.44872436,1.54475706,1.48194489,0.46782364,0.69388089,0.00346058,0.18222026,0.00000000
-3.44272136,1.63158716,1.56533400,0.48772911,0.73266951,0.00367471,0.19319662,0.00000000
-3.43671836,1.72132358,1.65391259,0.50759610,0.77165757,0.00388744,0.20614712,0.00000000
-3.43071536,1.81353145,1.74746001,0.52729665,0.81067907,0.00409693,0.22110288,0.00000000
-3.42471236,1.90774502,1.84571586,0.54671713,0.84957386,0.00430130,0.23807242,0.00000000
-3.41870935,2.00345249,1.94835465,0.56575476,0.88818121,0.00449857,0.25703492,0.00000000
-3.41270635,2.10008010,2.05495881,0.58431320,0.92633226,0.00468672,0.27793368,0.00000000
-3.40670335,2.19697688,2.16499210,0.60229748,0.96384222,0.00486370,0.30067001,0.00000000
-3.40070035,2.29340183,2.27777550,0.61960883,1.00050283,0.00502743,0.32509797,0.00000000
-3.39469735,2.38851490,2.39246767,0.63613984,1.03607591,0.00517582,0.35102054,0.00000000
-3.38869435,2.48137330,2.50805213,0.65177044,1.07028875,0.00530686,0.37818747,0.00000000
-3.38269135,2.57093439,2.62333297,0.66636500,1.10283181,0.00541859,0.40629522,0.00000000
-3.37668834,2.65606581,2.73694052,0.67977117,1.13335948,0.00550919,0.43498928,0.00000000
-3.37068534,2.73556358,2.84734787,0.69182044,1.16149407,0.00557701,0.46386904,0.00000000
-3.36468234,2.80817781,2.95289871,0.70233072,1.18683319,0.00562065,0.49249518,0.00000000
-3.35867934,2.87264568,3.05184591,0.71111099,1.20896053,0.00563899,0.52039953,0.00000000
-3.35267634,2.92773051,3.14239999,0.71796768,1.22745956,0.00563127,0.54709719,0.00000000
-3.34667334,2.97226528,3.22278555,0.72271273,1.24192972,0.00559710,0.57210045,0.00000000
-3.34067034,3.00519883,3.29130354,0.72517279,1.25200425,0.00553653,0.59493397,0.00000000
-3.33466733,3.02564227,3.34639626,0.72519912,1.25736884,0.00545009,0.61515077,0.00000000
-3.32866433,3.03291329,3.38671212,0.72267757,1.25777998,0.00533875,0.63234804,0.00000000
-3.32266133,3.02657597,3.41116676,0.71753807,1.25308205,0.00520399,0.64618226,0.00000000
-3.31665833,3.00647358,3.41899715,0.70976303,1.24322200,0.00504775,0.65638282,0.00000000
-3.31065533,2.97275250,3.40980570,0.69939398,1.22826076,0.00487239,0.66276337,0.00000000
-3.30465233,2.92587547,3.38359170,0.68653618,1.20838054,0.00468068,0.66523032,0.00000000
-3.29864932,2.86662312,3.34076803,0.67136051,1.18388740,0.00447570,0.66378810,0.00000000
-3.29264632,2.79608304,3.28216184,0.65410271,1.15520871,0.00426079,0.65854060,0.00000000
-3.28664332,2.71562652,3.20899866,0.63505960,1.12288540,0.00403948,0.64968897,0.00000000
-3.28064032,2.62687358,3.12287023,0.61458253,1.08755921,0.00381536,0.63752541,0.00000000
-3.27463732,2.53164746,3.02568725,0.59306810,1.04995525,0.00359204,0.62242359,0.00000000
-3.26863432,2.43192032,2.91961891,0.57094665,1.01086058,0.00337301,0.60482567,0.00000000
-3.26263132,2.32975235,2.80702176,0.54866881,0.97109967,0.00316159,0.58522683,0.00000000
-3.25662831,2.22722670,2.69036103,0.52669084,0.93150777,0.00296082,0.56415773,0.00000000
-3.25062531,2.12638287,2.57212770,0.50545923,0.89290322,0.00277341,0.54216581,0.00000000
-3.24462231,2.02915137,2.45475504,0.48539535,0.85605996,0.00260164,0.51979619,0.00000000
-3.23861931,1.93729217,2.34053807,0.46688070,0.82168133,0.00244734,0.49757294,0.00000000
-3.23261631,1.85233940,2.23155931,0.45024345,0.79037629,0.00231187,0.47598158,0.00000000
-3.22661331,1.77555457,2.12962381,0.43574684,0.76263901,0.00219605,0.45545353,0.00000000
-3.22061031,1.70788991,2.03620609,0.42357992,0.73883270,0.00210018,0.43635295,0.00000000
-3.21460730,1.64996327,1.95241067,0.41385101,0.71917824,0.00202404,0.41896669,0.00000000
-3.20860430,1.60204539,1.87894781,0.40658417,0.70374816,0.00196694,0.40349747,0.00000000
-3.20260130,1.56405981,1.81612474,0.40171881,0.69246612,0.00192772,0.39006059,0.00000000
-3.19659830,1.53559533,1.76385246,0.39911249,0.68511180,0.00190478,0.37868415,0.00000000
-3.19059530,1.51593024,1.72166740,0.39854668,0.68133111,0.00189622,0.36931252,0.00000000
-3.18459230,1.50406725,1.68876644,0.39973544,0.68065116,0.00189980,0.36181308,0.00000000
-3.17858929,1.49877762,1.66405363,0.40233642,0.68249935,0.00191310,0.35598548,0.00000000
-3.17258629,1.49865253,1.64619611,0.40596399,0.68622584,0.00193355,0.35157321,0.00000000
-3.16658329,1.50215966,1.63368697,0.41020369,0.69112845,0.00195850,0.34827675,0.00000000
-3.16058029,1.50770271,1.62491190,0.41462765,0.69647887,0.00198536,0.34576775,0.00000000
-3.15457729,1.51368146,1.61821715,0.41881026,0.70154935,0.00201161,0.34370362,0.00000000
-3.14857429,1.51855008,1.61197582,0.42234347,0.70563858,0.00203491,0.34174190,0.00000000
-3.14257129,1.52087147,1.60464989,0.42485105,0.70809587,0.00205314,0.33955387,0.00000000
-3.13656828,1.51936569,1.59484576,0.42600149,0.70834277,0.00206449,0.33683675,0.00000000
-3.13056528,1.51295067,1.58136125,0.42551875,0.70589116,0.00206748,0.33332433,0.00000000
-3.12456228,1.50077408,1.56322255,0.42319075,0.70035742,0.00206102,0.32879536,0.00000000
-3.11855928,1.48223514,1.53971004,0.41887509,0.69147207,0.00204440,0.32307975,0.00000000
-3.11255628,1.45699617,1.51037264,0.41250213,0.67908479,0.00201732,0.31606229,0.00000000
-3.10655328,1.42498376,1.47503043,0.40407504,0.66316466,0.00197988,0.30768398,0.00000000
-3.10055028,1.38637992,1.43376623,0.39366735,0.64379609,0.00193260,0.29794104,0.00000000
-3.09454727,1.34160419,1.38690713,0.38141778,0.62117048,0.00187631,0.28688178,0.00000000
-3.08854427,1.29128788,1.33499717,0.36752305,0.59557450,0.00181221,0.27460173,0.00000000
-3.08254127,1.23624183,1.27876306,0.35222885,0.56737550,0.00174174,0.26123719,0.00000000
-3.07653827,1.17741960,1.21907469,0.33581946,0.53700484,0.00166660,0.24695781,0.00000000
-3.07053527,1.11587766,1.15690257,0.31860667,0.50494007,0.00158865,0.23195846,0.00000000
-3.06453227,1.05273461,1.09327420,0.30091828,0.47168675,0.00150986,0.21645089,0.00000000
-3.05852926,0.98913105,1.02923132,0.28308693,0.43776061,0.00143227,0.20065552,0.00000000
-3.05252626,0.92619177,0.96578996,0.26543943,0.40367093,0.00135790,0.18479382,0.00000000
-3.04652326,0.86499166,0.90390472,0.24828724,0.36990562,0.00128875,0.16908143,0.00000000
-3.04052026,0.80652634,0.84443862,0.23191829,0.33691857,0.00122669,0.15372240,0.00000000
-3.03451726,0.75168842,0.78813947,0.21659031,0.30511946,0.00117348,0.13890463,0.00000000
-3.02851426,0.70124988,0.73562321,0.20252596,0.27486639,0.00113068,0.12479664,0.00000000
-3.02251126,0.65585062,0.68736463,0.18990970,0.24646120,0.00109966,0.11154564,0.00000000
-3.01650825,0.61599323,0.64369505,0.17888638,0.22014745,0.00108155,0.09927694,0.00000000
-3.01050525,0.58204342,0.60480686,0.16956150,0.19611091,0.00107725,0.08809441,0.00000000
-3.00450225,0.55423572,0.57076385,0.16200291,0.17448209,0.00108741,0.07808212,0.00000000
-2.99849925,0.53268353,0.54151672,0.15624371,0.15534066,0.00111242,0.06930660,0.00000000
-2.99249625,0.51739270,0.51692243,0.15228622,0.13872114,0.00115241,0.06181985,0.00000000
-2.98649325,0.50827774,0.49676646,0.15010660,0.12461964,0.00120729,0.05566258,0.00000000
-2.98049025,0.50517967,0.48078657,0.14965991,0.11300107,0.00127673,0.05086769,0.00000000
-2.97448724,0.50788463,0.46869691,0.15088538,0.10380663,0.00136017,0.04746357,0.00000000
-2.96848424,0.51614226,0.46021151,0.15371153,0.09696102,0.00145689,0.04547714,0.00000000
-2.96248124,0.52968323,0.45506581,0.15806107,0.09237928,0.00156598,0.04493640,0.00000000
-2.95647824,0.54823513,0.45303573,0.16385515,0.08997295,0.00168640,0.04587236,0.00000000
-2.95047524,0.57153614,0.45395322,0.17101710,0.08965535,0.00181701,0.04832021,0.00000000
-2.94447224,0.59934620,0.45771800,0.17947526,0.09134591,0.00195656,0.05231974,0.00000000
-2.93846923,0.63145514,0.46430509,0.18916507,0.09497348,0.00210378,0.05791483,0.00000000
-2.93246623,0.66768791,0.47376790,0.20003014,0.10047858,0.00225738,0.06515215,0.00000000
-2.92646323,0.70790664,0.48623707,0.21202262,0.10781464,0.00241607,0.07407903,0.00000000
-2.92046023,0.75200974,0.50191521,0.22510259,0.11694829,0.00257863,0.08474060,0.00000000
-2.91445723,0.79992828,0.52106792,0.23923688,0.12785871,0.00274387,0.09717632,0.00000000
-2.90845423,0.85161990,0.54401167,0.25439714,0.14053628,0.00291072,0.11141605,0.00000000
-2.90245123,0.90706086,0.57109902,0.27055758,0.15498050,0.00307822,0.12747576,0.00000000
-2.89644822,0.96623637,0.60270199,0.28769239,0.17119741,0.00324553,0.14535320,0.00000000
-2.89044522,1.02913021,0.63919424,0.30577295,0.18919660,0.00341193,0.16502357,0.00000000
-2.88444222,1.09571369,0.68093275,0.32476524,0.20898790,0.00357686,0.18643563,0.00000000
-2.87843922,1.16593495,0.72823967,0.34462736,0.23057798,0.00373990,0.20950819,0.00000000
-2.87243622,1.23970879,0.78138505,0.36530741,0.25396683,0.00390074,0.23412739,0.00000000
-2.86643322,1.31690755,0.84057087,0.38674187,0.27914432,0.00405921,0.26014488,0.00000000
-2.86043022,1.39735355,0.90591683,0.40885443,0.30608689,0.00421527,0.28737705,0.00000000
-2.85442721,1.48081304,0.97744824,0.43155545,0.33475445,0.00436895,0.31560540,0.00000000
-2.84842421,1.56699202,1.05508623,0.45474188,0.36508751,0.00452036,0.34457821,0.00000000
-2.84242121,1.65553385,1.13864036,0.47829774,0.39700461,0.00466968,0.37401336,0.00000000
-2.83641821,1.74601858,1.22780357,0.50209490,0.43040008,0.00481709,0.40360244,0.00000000
-2.83041521,1.83796374,1.32214961,0.52599425,0.46514210,0.00496279,0.43301597,0.00000000
-2.82441221,1.93082649,1.42113267,0.54984699,0.50107117,0.00510693,0.46190956,0.00000000
-2.81840920,2.02400677,1.52408919,0.57349592,0.53799885,0.00524962,0.48993088,0.00000000
-2.81240620,2.11685125,1.63024170,0.59677676,0.57570706,0.00539085,0.51672721,0.00000000
-2.80640320,2.20865786,1.73870473,0.61951928,0.61394770,0.00553049,0.54195322,0.00000000
-2.80040020,2.29868086,1.84849262,0.64154824,0.65244287,0.00566826,0.56527889,0.00000000
-2.79439720,2.38613634,1.95852937,0.66268423,0.69088563,0.00580366,0.58639711,0.00000000
-2.78839420,2.47020834,2.06766063,0.68274428,0.72894157,0.00593600,0.60503085,0.00000000
-2.78239120,2.55005566,2.17466780,0.70154260,0.76625104,0.00606434,0.62093961,0.00000000
-2.77638819,2.62481979,2.27828457,0.71889127,0.80243242,0.00618752,0.63392490,0.00000000
-2.77038519,2.69363420,2.37721581,0.73460134,0.83708633,0.00630409,0.64383477,0.00000000
-2.76438219,2.75563525,2.47015899,0.74848428,0.86980095,0.00641240,0.65056704,0.00000000
-2.75837919,2.80997505,2.55582793,0.76035397,0.90015839,0.00651057,0.65407140,0.00000000
-2.75237619,2.85583652,2.63297878,0.77002949,0.92774219,0.00659653,0.65435025,0.00000000
-2.74637319,2.89245037,2.70043776,0.77733849,0.95214579,0.00666811,0.65145830,0.00000000
-2.74037019,2.91911414,2.75713005,0.78212147,0.97298181,0.00672306,0.64550110,0.00000000
-2.73436718,2.93521257,2.80210911,0.78423658,0.98989184,0.00675911,0.63663247,0.00000000
-2.72836418,2.94023893,2.83458538,0.78356498,1.00255663,0.00677412,0.62505105,0.00000000
-2.72236118,2.93381621,2.85395332,0.78001648,1.01070601,0.00676610,0.61099607,0.00000000
-2.71635818,2.91571731,2.85981545,0.77353511,1.01412838,0.00673334,0.59474238,0.00000000
-2.71035518,2.88588306,2.85200218,0.76410440,1.01267917,0.00667445,0.57659500,0.00000000
-2.70435218,2.84443680,2.83058621,0.75175185,1.00628787,0.00658849,0.55688317,0.00000000
-2.69834917,2.79169453,2.79589038,0.73655242,0.99496327,0.00647499,0.53595411,0.00000000
-2.69234617,2.72816955,2.74848815,0.71863059,0.97879644,0.00633403,0.51416648,0.00000000
-2.68634317,2.65457081,2.68919596,0.69816074,0.95796136,0.00616625,0.49188372,0.00000000
-2.68034017,2.57179451,2.61905742,0.67536578,0.93271282,0.00597287,0.46946721,0.00000000
-2.67433717,2.48090880,2.53931931,0.65051377,0.90338174,0.00575568,0.44726956,0.00000000
-2.66833417,2.38313177,2.45140004,0.62391277,0.87036798,0.00551698,0.42562780,0.00000000
-2.66233117,2.27980335,2.35685149,0.59590383,0.83413069,0.00525957,0.40485689,0.00000000
-2.65632816,2.17235207,2.25731557,0.56685263,0.79517679,0.00498664,0.38524341,0.00000000
-2.65032516,2.06225801,2.15447712,0.53713978,0.75404788,0.00470171,0.36703975,0.00000000
-2.64432216,1.95101329,2.05001504,0.50715054,0.71130608,0.00440849,0.35045881,0.00000000
-2.63831916,1.84008190,1.94555367,0.47726419,0.66751952,0.00411082,0.33566942,0.00000000
-2.63231616,1.73086057,1.84261632,0.44784350,0.62324785,0.00381256,0.32279267,0.00000000
-2.62631316,1.62464218,1.74258306,0.41922502,0.57902859,0.00351747,0.31189928,0.00000000
-2.62031016,1.52258350,1.64665435,0.39171030,0.53536465,0.00322912,0.30300814,0.00000000
-2.61430715,1.42567829,1.55582215,0.36555861,0.49271353,0.00295080,0.29608615,0.00000000
-2.60830415,1.33473695,1.47084938,0.34098145,0.45147859,0.00268549,0.29104952,0.00000000
-2.60230115,1.25037333,1.39225868,0.31813884,0.41200257,0.00243575,0.28776644,0.00000000
-2.59629815,1.17299891,1.32033044,0.29713776,0.37456359,0.00220372,0.28606116,0.00000000
-2.59029515,1.10282439,1.25511020,0.27803250,0.33937341,0.00199108,0.28571954,0.00000000
-2.58429215,1.03986817,1.19642446,0.26082690,0.30657816,0.00179904,0.28649563,0.00000000
-2.57828914,0.98397106,1.14390422,0.24547824,0.27626107,0.00162837,0.28811947,0.00000000
-2.57228614,0.93481607,1.09701461,0.23190260,0.24844703,0.00147939,0.29030545,0.00000000
-2.56628314,0.89195239,1.05508932,0.21998120,0.22310865,0.00135200,0.29276135,0.00000000
-2.56028014,0.85482189,1.01736789,0.20956761,0.20017341,0.00124576,0.29519735,0.00000000
-2.55427714,0.82278718,0.98303422,0.20049518,0.17953148,0.00115984,0.29733499,0.00000000
-2.54827414,0.79515976,0.95125457,0.19258460,0.16104389,0.00109317,0.29891550,0.00000000
-2.54227114,0.77122707,0.92121325,0.18565115,0.14455067,0.00104440,0.29970729,0.00000000
-2.53626813,0.75027759,0.89214490,0.17951134,0.12987858,0.00101199,0.29951238,0.00000000
-2.53026513,0.73162302,0.86336191,0.17398880,0.11684831,0.00099421,0.29817136,0.00000000
-2.52426213,0.71461701,0.83427624,0.16891920,0.10528070,0.00098925,0.29556687,0.00000000
-2.51825913,0.69867010,0.80441516,0.16415414,0.09500217,0.00099519,0.29162546,0.00000000
-2.51225613,0.68326076,0.77343062,0.15956396,0.08584896,0.00101008,0.28631778,0.00000000
-2.50625313,0.66794258,0.74110244,0.15503948,0.07767038,0.00103193,0.27965724,0.00000000
-2.50025013,0.65234784,0.70733570,0.15049278,0.07033095,0.00105881,0.27169720,0.00000000
-2.49424712,0.63618799,0.67215297,0.14585708,0.06371165,0.00108882,0.26252692,0.00000000
-2.48824412,0.61925144,0.63568236,0.14108596,0.05771030,0.00112016,0.25226660,0.00000000
-2.48224112,0.60139924,0.59814222,0.13615194,0.05224113,0.00115112,0.24106160,0.00000000
-2.47623812,0.58255934,0.55982370,0.13104469,0.04723387,0.00118015,0.22907638,0.00000000
-2.47023512,0.56271975,0.52107208,0.12576902,0.04263239,0.00120585,0.21648826,0.00000000
-2.46423212,0.54192151,0.48226815,0.12034278,0.03839303,0.00122702,0.20348144,0.00000000
-2.45822911,0.52025145,0.44381027,0.11479473,0.03448278,0.00124265,0.19024139,0.00000000
-2.45222611,0.49783542,0.40609811,0.10916265,0.03087747,0.00125198,0.17694997,0.00000000
-2.44622311,0.47483214,0.36951866,0.10349159,0.02756001,0.00125444,0.16378128,0.00000000
-2.44022011,0.45142780,0.33443480,0.09783247,0.02451880,0.00124975,0.15089851,0.00000000
-2.43421711,0.42783143,0.30117689,0.09224084,0.02174628,0.00123783,0.13845168,0.00000000
-2.42821411,0.40427116,0.27003726,0.08677611,0.01923786,0.00121886,0.12657639,0.00000000
-2.42221111,0.38099123,0.24126765,0.08150087,0.01699093,0.00119323,0.11539341,0.00000000
-2.41620810,0.35824950,0.21507911,0.07648054,0.01500431,0.00116158,0.10500905,0.00000000
-2.41020510,0.33631555,0.19164430,0.07178316,0.01327778,0.00112469,0.09551627,0.00000000
-2.40420210,0.31546893,0.17110146,0.06747926,0.01181193,0.00108356,0.08699618,0.00000000
-2.39819910,0.29599753,0.15355961,0.06364181,0.01060812,0.00103929,0.07951984,0.00000000
-2.39219610,0.27819592,0.13910452,0.06034608,0.00966860,0.00099312,0.07315029,0.00000000
-2.38619310,0.26236325,0.12780474,0.05766946,0.00899674,0.00094635,0.06794444,0.00000000
-2.38019010,0.24880092,0.11971739,0.05569099,0.00859725,0.00090033,0.06395475,0.00000000
-2.37418709,0.23780948,0.11489300,0.05449077,0.00847647,0.00085643,0.06123056,0.00000000
-2.36818409,0.22968502,0.11337923,0.05414902,0.00864264,0.00081600,0.05981895,0.00000000
-2.36218109,0.22471471,0.11522305,0.05474481,0.00910608,0.00078031,0.05976495,0.00000000
-2.35617809,0.22317158,0.12047118,0.05635443,0.00987932,0.00075061,0.06111115,0.00000000
-2.35017509,0.22530854,0.12916875,0.05904948,0.01097715,0.00072797,0.06389664,0.00000000
-2.34417209,0.23135163,0.14135616,0.06289448,0.01241661,0.00071340,0.06815529,0.00000000
-2.33816908,0.24149267,0.15706421,0.06794432,0.01421684,0.00070770,0.07391340,0.00000000
-2.33216608,0.25588144,0.17630782,0.07424139,0.01639886,0.00071152,0.08118685,0.00000000
-2.32616308,0.27461769,0.19907858,0.08181259,0.01898534,0.00072534,0.08997792,0.00000000
-2.32016008,0.29774317,0.22533661,0.09066630,0.02200019,0.00074940,0.10027182,0.00000000
-2.31415708,0.32523412,0.25500215,0.10078952,0.02546825,0.00078376,0.11203323,0.00000000
-2.30815408,0.35699457,0.28794745,0.11214517,0.02941482,0.00082824,0.12520306,0.00000000
-2.30215108,0.39285093,0.32398945,0.12466988,0.03386526,0.00088244,0.13969555,0.00000000
-2.29614807,0.43254818,0.36288398,0.13827246,0.03884453,0.00094576,0.15539609,0.00000000
-2.29014507,0.47574822,0.40432169,0.15283295,0.04437676,0.00101735,0.17215981,0.00000000
-2.28414207,0.52203060,0.44792647,0.16820278,0.05048475,0.00109617,0.18981130,0.00000000
-2.27813907,0.57089602,0.49325655,0.18420578,0.05718952,0.00118102,0.20814540,0.00000000
-2.27213607,0.62177264,0.53980850,0.20064039,0.06450977,0.00127048,0.22692939,0.00000000
-2.26613307,0.67402535,0.58702428,0.21728292,0.07246128,0.00136304,0.24590637,0.00000000
-2.26013007,0.72696780,0.63430128,0.23389194,0.08105629,0.00145704,0.26480008,0.00000000
-2.25412706,0.77987690,0.68100498,0.25021359,0.09030268,0.00155080,0.28332070,0.00000000
-2.24812406,0.83200943,0.72648400,0.26598776,0.10020313,0.00164256,0.30117182,0.00000000
-2.24212106,0.88262008,0.77008683,0.28095484,0.11075410,0.00173061,0.31805806,0.00000000
-2.23611806,0.93098032,0.81117969,0.29486291,0.12194474,0.00181327,0.33369319,0.00000000
-2.23011506,0.97639727,0.84916468,0.30747487,0.13375567,0.00188899,0.34780831,0.00000000
-2.22411206,1.01823177,0.88349752,0.31857544,0.14615777,0.00195635,0.36015987,0.00000000
-2.21810905,1.05591498,0.91370397,0.32797756,0.15911097,0.00201411,0.37053702,0.00000000
-2.21210605,1.08896258,0.93939429,0.33552792,0.17256316,0.00206124,0.37876800,0.00000000
-2.20610305,1.11698622,0.96027513,0.34111146,0.18644930,0.00209696,0.38472531,0.00000000
-2.20010005,1.13970156,0.97615816,0.34465451,0.20069093,0.00212073,0.38832943,0.00000000
-2.19409705,1.15693285,0.98696541,0.34612650,0.21519606,0.00213230,0.38955075,0.00000000
-2.18809405,1.16861372,0.99273084,0.34554022,0.22985967,0.00213166,0.38840996,0.00000000
-2.18209105,1.17478461,0.99359840,0.34295056,0.24456480,0.00211907,0.38497651,0.00000000
-2.17608804,1.17558686,0.98981668,0.33845180,0.25918444,0.00209503,0.37936561,0.00000000
-2.17008504,1.17125410,0.98173058,0.33217378,0.27358411,0.00206024,0.37173365,0.00000000
-2.16408204,1.16210154,0.96977028,0.32427692,0.28762518,0.00201560,0.36227249,0.00000000
-2.15807904,1.14851355,0.95443837,0.31494654,0.30116878,0.00196217,0.35120278,0.00000000
-2.15207604,1.13093049,0.93629543,0.30438665,0.31408027,0.00190111,0.33876672,0.00000000
-2.14607304,1.10983522,0.91594482,0.29281357,0.32623401,0.00183365,0.32522051,0.00000000
-2.14007004,1.08573981,0.89401712,0.28044956,0.33751815,0.00176107,0.31082687,0.00000000
-2.13406703,1.05917305,0.87115476,0.26751678,0.34783930,0.00168467,0.29584790,0.00000000
-2.12806403,1.03066890,0.84799712,0.25423179,0.35712660,0.00160570,0.28053857,0.00000000
-2.12206103,1.00075612,0.82516646,0.24080071,0.36533517,0.00152536,0.26514089,0.00000000
-2.11605803,0.96994917,0.80325475,0.22741515,0.37244831,0.00144477,0.24987910,0.00000000
-2.11005503,0.93874027,0.78281166,0.21424897,0.37847860,0.00136497,0.23495580,0.00000000
-2.10405203,0.90759247,0.76433346,0.20145594,0.38346742,0.00128686,0.22054907,0.00000000
-2.09804902,0.87693359,0.74825321,0.18916816,0.38748304,0.00121125,0.20681060,0.00000000
-2.09204602,0.84715093,0.73493194,0.17749520,0.39061717,0.00113880,0.19386471,0.00000000
-2.08604302,0.81858641,0.72465103,0.16652397,0.39298012,0.00107006,0.18180817,0.00000000
-2.08004002,0.79153223,0.71760578,0.15631904,0.39469477,0.00100546,0.17071070,0.00000000
-2.07403702,0.76622698,0.71390043,0.14692353,0.39588967,0.00094529,0.16061609,0.00000000
-2.06803402,0.74285223,0.71354478,0.13836020,0.39669166,0.00088975,0.15154375,0.00000000
-2.06203102,0.72152982,0.71645267,0.13063300,0.39721835,0.00083892,0.14349070,0.00000000
-2.05602801,0.70232014,0.72244267,0.12372864,0.39757109,0.00079278,0.13643375,0.00000000
-2.05002501,0.68522153,0.73124126,0.11761850,0.39782868,0.00075122,0.13033208,0.00000000
-2.04402201,0.67017118,0.74248884,0.11226052,0.39804237,0.00071407,0.12512983,0.00000000
-2.03801901,0.65704784,0.75574860,0.10760130,0.39823246,0.00068106,0.12075904,0.00000000
-2.03201601,0.64567649,0.77051865,0.10357828,0.39838680,0.00065188,0.11714260,0.00000000
-2.02601301,0.63583503,0.78624702,0.10012198,0.39846124,0.00062618,0.11419741,0.00000000
-2.02001001,0.62726316,0.80234959,0.09715835,0.39838217,0.00060357,0.11183760,0.00000000
-2.01400700,0.61967315,0.81823040,0.09461118,0.39805102,0.00058363,0.10997789,0.00000000
-2.00800400,0.61276231,0.83330382,0.09240457,0.39735051,0.00056595,0.10853684,0.00000000
-2.00200100,0.60622677,0.84701785,0.09046535,0.39615223,0.00055011,0.10744022,0.00000000
-1.99599800,0.59977597,0.85887768,0.08872549,0.39432526,0.00053572,0.10662421,0.00000000
-1.98999500,0.59314733,0.86846853,0.08712439,0.39174531,0.00052241,0.10603831,0.00000000
-1.98399200,0.58612044,0.87547677,0.08561098,0.38830383,0.00050987,0.10564811,0.00000000
-1.97798899,0.57852995,0.87970827,0.08414560,0.38391650,0.00049784,0.10543749,0.00000000
-1.97198599,0.57027678,0.88110310,0.08270150,0.37853086,0.00048612,0.10541038,0.00000000
-1.96598299,0.56133673,0.87974581,0.08126605,0.37213231,0.00047458,0.10559190,0.00000000
-1.95997999,0.55176627,0.87587037,0.07984139,0.36474841,0.00046316,0.10602869,0.00000000
-1.95397699,0.54170504,0.86985966,0.07844471,0.35645107,0.00045189,0.10678857,0.00000000
-1.94797399,0.53137478,0.86223904,0.07710795,0.34735658,0.00044087,0.10795929,0.00000000
-1.94197099,0.52107475,0.85366402,0.07587698,0.33762337,0.00043026,0.10964639,0.00000000
