energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.92646323,1.62163604,0.51170012,0.18555599,0.50570844,0.24970678,0.00054434,0.08602273,0.02859826,1.09034053
-2.92046023,1.61123814,0.53401377,0.17116570,0.50593058,0.24820102,0.00047707,0.08619897,0.02492669,1.09843283
-2.91445723,1.60956070,0.56079134,0.15823777,0.50589148,0.24655163,0.00041540,0.08630022,0.02159671,1.11450460
-2.90845423,1.61780261,0.59256389,0.14683179,0.50601840,0.24495586,0.00035935,0.08639864,0.01860069,1.13944552
-2.90245123,1.63710971,0.62982484,0.13699728,0.50675491,0.24362199,0.00030881,0.08657014,0.01592669,1.17408268
-2.89644822,1.66853037,0.67300663,0.12877472,0.50854333,0.24276145,0.00026363,0.08689129,0.01355929,1.21914576
-2.89044522,1.71296865,0.72245670,0.12219638,0.51180603,0.24258037,0.00022358,0.08743595,0.01148037,1.27523079
-2.88444222,1.77113694,0.77841383,0.11728687,0.51692664,0.24327094,0.00018836,0.08827200,0.00966983,1.34276390
-2.87843922,1.84351036,0.84098600,0.11406344,0.52423177,0.24500299,0.00015766,0.08945798,0.00810638,1.42196694
-2.87243622,1.93028524,0.91013083,0.11253595,0.53397414,0.24791604,0.00013113,0.09104013,0.00676820,1.51282667
-2.86643322,2.03134420,0.98564006,0.11270668,0.54631805,0.25211230,0.00010839,0.09304972,0.00563348,1.61506957
-2.86043022,2.14622985,1.06712891,0.11456986,0.56132772,0.25765087,0.00008906,0.09550091,0.00468099,1.72814387
-2.85442721,2.27412937,1.15403136,0.11811113,0.57895934,0.26454346,0.00007278,0.09838926,0.00389046,1.85121053
-2.84842421,2.41387137,1.24560211,0.12330689,0.59905716,0.27275184,0.00005918,0.10169096,0.00324292,1.98314421
-2.84242121,2.56393622,1.34092565,0.13012372,0.62135412,0.28218720,0.00004793,0.10536281,0.00272096,2.12254526
-2.83641821,2.72248029,1.43893245,0.13851785,0.64547704,0.29271146,0.00003870,0.10934305,0.00230886,2.26776289
-2.83041521,2.88737388,1.53842224,0.14843480,0.67095625,0.30414055,0.00003120,0.11355290,0.00199270,2.41692927
-2.82441221,3.05625196,1.63809350,0.15980923,0.69723959,0.31624950,0.00002519,0.11789897,0.00176039,2.56800390
-2.81840920,3.22657609,1.73657841,0.17256501,0.72371003,0.32877925,0.00002042,0.12227621,0.00160163,2.71882657
-2.81240620,3.39570509,1.83248178,0.18661557,0.74970639,0.34144486,0.00001670,0.12657148,0.00150785,2.86717718
-2.80640320,3.56097188,1.92442242,0.20186443,0.77454626,0.35394476,0.00001387,0.13066747,0.00147208,3.01083990
-2.80040020,3.71976298,2.01107523,0.21820598,0.79755011,0.36597076,0.00001181,0.13444695,0.00148883,3.14766897
-2.79439720,3.86959722,2.09121193,0.23552637,0.81806568,0.37721832,0.00001040,0.13779693,0.00155393,3.27565311
-2.78839420,4.00820011,2.16373878,0.25370455,0.83549135,0.38739663,0.00000961,0.14061281,0.00166433,3.39297573
-2.78239120,4.13357028,2.22772916,0.27261322,0.84929771,0.39623822,0.00000939,0.14280215,0.00181792,3.49806780
-2.77638819,4.24403498,2.28244984,0.29211982,0.85904611,0.40350756,0.00000978,0.14428800,0.00201331,3.58965122
-2.77038519,4.33829196,2.32737928,0.31208726,0.86440367,0.40900830,0.00001083,0.14501158,0.00224967,3.66677017
-2.76438219,4.41543582,2.36221737,0.33237456,0.86515376,0.41258901,0.00001267,0.14493424,0.00252646,3.72880937
-2.75837919,4.47496785,2.38688606,0.35283721,0.86120196,0.41414708,0.00001546,0.14403862,0.00284327,3.77549818
-2.75237619,4.51678899,2.40152100,0.37332722,0.85257690,0.41363069,0.00001948,0.14232892,0.00319962,3.80690067
-2.74637319,4.54117684,2.40645474,0.39369310,0.83942646,0.41103887,0.00002507,0.13983044,0.00359478,3.82339237
-2.74037019,4.54874816,2.40219256,0.41377948,0.82200936,0.40641975,0.00003267,0.13658817,0.00402761,3.82562513
-2.73436718,4.54040940,2.38938222,0.43342682,0.80068285,0.39986699,0.00004287,0.13266490,0.00449640,3.81448239
-2.72836418,4.51729817,2.36877959,0.45247106,0.77588719,0.39151491,0.00005641,0.12813853,0.00499884,3.79102730
-2.72236118,4.48071926,2.34121179,0.47074348,0.74812783,0.38153233,0.00007422,0.12309916,0.00553187,3.75644682
-2.71635818,4.43207889,2.30754021,0.48807084,0.71795622,0.37011565,0.00009744,0.11764577,0.00609174,3.71199498
-2.71035518,4.37282083,2.26862511,0.50427610,0.68595019,0.35748152,0.00012746,0.11188286,0.00667399,3.65893835
-2.70435218,4.30436806,2.22529379,0.51917963,0.65269504,0.34385928,0.00016598,0.10591716,0.00727354,3.59850673
-2.69834917,4.22807279,2.17831383,0.53260120,0.61876602,0.32948386,0.00021501,0.09985455,0.00788482,3.53185150
-2.69234617,4.14517746,2.12837260,0.54436273,0.58471301,0.31458904,0.00027695,0.09379729,0.00850195,3.46001357
-2.68634317,4.05678812,2.07606379,0.55429179,0.55104803,0.29940164,0.00035460,0.08784171,0.00911893,3.38390225
-2.68034017,3.96386106,2.02188133,0.56222588,0.51823583,0.28413671,0.00045122,0.08207644,0.00972992,3.30428550
-2.67433717,3.86720259,1.96622042,0.56801727,0.48668789,0.26899377,0.00057052,0.07658111,0.01032949,3.22179148
-2.66833417,3.76748083,1.90938516,0.57153831,0.45675958,0.25415426,0.00071673,0.07142562,0.01091289,3.13692020
-2.66233117,3.66524789,1.85160174,0.57268692,0.42875046,0.23978014,0.00089456,0.06666988,0.01147637,3.05006402
-2.65632816,3.56096988,1.79303587,0.57139201,0.40290720,0.22601344,0.00110925,0.06236405,0.01201736,2.96153469
-2.65032516,3.45506217,1.73381295,0.56761853,0.37942864,0.21297683,0.00136647,0.05854902,0.01253476,2.87159448
-2.64432216,3.34792646,1.67403935,0.56137179,0.35847240,0.20077481,0.00167235,0.05525726,0.01302904,2.78048902
-2.63831916,3.23998692,1.61382317,0.55270084,0.34016235,0.18949546,0.00203332,0.05251374,0.01350238,2.68847883
-2.63231616,3.13172219,1.55329297,0.54170059,0.32459634,0.17921243,0.00245612,0.05033690,0.01395866,2.59586749
-2.62631316,3.02369087,1.49261320,0.52851244,0.31185356,0.16998715,0.00294758,0.04873960,0.01440339,2.50302407
-2.62031016,2.91654842,1.43199522,0.51332336,0.30200094,0.16187075,0.00351450,0.04772994,0.01484357,2.41039823
-2.61430715,2.81105407,1.37170335,0.49636325,0.29509823,0.15490587,0.00416347,0.04731178,0.01528742,2.31852699
-2.60830415,2.70806720,1.31205561,0.47790075,0.29120138,0.14912800,0.00490066,0.04748519,0.01574406,2.22803250
-2.60230115,2.60853318,1.25341907,0.45823746,0.29036407,0.14456637,0.00573158,0.04824647,0.01622310,2.13961119
-2.59629815,2.51345951,1.19620042,0.43770088,0.29263723,0.14124436,0.00666085,0.04958800,0.01673419,2.05401479
-2.59029515,2.42388371,1.14083238,0.41663627,0.29806678,0.13917933,0.00769189,0.05149786,0.01728651,1.97202460
-2.58429215,2.34083480,1.08775683,0.39539779,0.30668961,0.13838205,0.00882675,0.05395923,0.01788827,1.89442073
-2.57828914,2.26529081,1.03740599,0.37433919,0.31852815,0.13885566,0.01006577,0.05694968,0.01854620,1.82194807
-2.57228614,2.19813463,0.99018268,0.35380451,0.33358384,0.14059441,0.01140738,0.06044043,0.01926507,1.75528131
-2.56628314,2.14011106,0.94644102,0.33411907,0.35183002,0.14358210,0.01284792,0.06439564,0.02004730,1.69499112
-2.56028014,2.09178713,0.90646866,0.31558107,0.37320453,0.14779051,0.01438142,0.06877176,0.02089260,1.64151341
-2.55427714,2.05351825,0.87047168,0.29845417,0.39760257,0.15317791,0.01599951,0.07351711,0.02179773,1.59512357
-2.54827414,2.02542187,0.83856286,0.28296118,0.42487026,0.15968758,0.01769135,0.07857174,0.02275640,1.55591726
-2.54227114,2.00735998,0.81075410,0.26927911,0.45479929,0.16724677,0.01944366,0.08386752,0.02375928,1.52379857
-2.53626813,1.99893160,0.78695321,0.25753559,0.48712308,0.17576589,0.02124074,0.08932863,0.02479407,1.49847649
-2.53026513,1.99947535,0.76696526,0.24780688,0.52151471,0.18513814,0.02306471,0.09487242,0.02584579,1.47946961
-2.52426213,2.00808221,0.75049842,0.24011723,0.55758694,0.19523969,0.02489566,0.10041056,0.02689716,1.46611905
-2.51825913,2.02361782,0.73717371,0.23443982,0.59489439,0.20593029,0.02671200,0.10585064,0.02792902,1.45760873
-2.51225613,2.04475320,0.72653841,0.23069887,0.63293813,0.21705444,0.02849085,0.11109795,0.02892095,1.45299212
-2.50625313,2.07000276,0.71808216,0.22877302,0.67117248,0.22844313,0.03020845,0.11605761,0.02985187,1.45122419
-2.50025013,2.09776781,0.71125516,0.22849983,0.70901406,0.23991603,0.03184068,0.12063680,0.03070067,1.45119691
-2.49424712,2.12638403,0.70548748,0.22968102,0.74585283,0.25128427,0.03336357,0.12474713,0.03144695,1.45177703
-2.48824412,2.15417082,0.70020871,0.23208860,0.78106493,0.26235354,0.03475390,0.12830696,0.03207167,1.45184422
-2.48224112,2.17948101,0.69486707,0.23547145,0.81402684,0.27292773,0.03598971,0.13124371,0.03255772,1.45032817
-2.47623812,2.20074887,0.68894730,0.23956231,0.84413050,0.28281274,0.03705092,0.13349590,0.03289060,1.44624326
-2.47023512,2.21653506,0.68198657,0.24408504,0.87079894,0.29182063,0.03791978,0.13501502,0.03305878,1.43871938
-2.46423212,2.22556705,0.67358802,0.24876184,0.89350172,0.29977383,0.03858143,0.13576701,0.03305417,1.42702806
-2.45822911,2.22677362,0.66343145,0.25332043,0.91176986,0.30650938,0.03902423,0.13573337,0.03287236,1.41060299
-2.45222611,2.21931285,0.65128086,0.25750086,0.92520950,0.31188309,0.03924016,0.13491188,0.03251278,1.38905444
-2.44622311,2.20259259,0.63698892,0.26106193,0.93351382,0.31577341,0.03922503,0.13331677,0.03197868,1.36217747
-2.44022011,2.17628317,0.62049820,0.26378698,0.93647277,0.31808495,0.03897860,0.13097853,0.03127711,1.32995373
-2.43421711,2.14032226,0.60183939,0.26548889,0.93398013,0.31875145,0.03850466,0.12794317,0.03041864,1.29254731
-2.42821411,2.09491179,0.58112680,0.26601421,0.92603765,0.31773816,0.03781088,0.12427115,0.02941708,1.25029500
-2.42221111,2.04050753,0.55855142,0.26524622,0.91275597,0.31504338,0.03690865,0.12003587,0.02828908,1.20369162
-2.41620810,1.97780170,0.53437189,0.26310699,0.89435234,0.31069924,0.03581281,0.11532179,0.02705365,1.15337119
-2.41020510,1.90769952,0.50890396,0.25955813,0.87114505,0.30477149,0.03454121,0.11022241,0.02573163,1.10008481
-2.40420210,1.83129044,0.48250879,0.25460052,0.84354496,0.29735840,0.03311426,0.10483795,0.02434515,1.04467611
-2.39819910,1.74981521,0.45558051,0.24827274,0.81204415,0.28858869,0.03155442,0.09927294,0.02291703,0.98805521
-2.39219610,1.66462985,0.42853356,0.24064855,0.77720246,0.27861854,0.02988559,0.09363381,0.02147025,0.93117204
-2.38619310,1.57716761,0.40179018,0.23183330,0.73963208,0.26762789,0.02813252,0.08802641,0.02002739,0.87498974
-2.38019010,1.48890008,0.37576835,0.22195956,0.69998110,0.25581595,0.02632025,0.08255372,0.01861011,0.82045905
-2.37418709,1.40129860,0.35087047,0.21118215,0.65891632,0.24339624,0.02447347,0.07731360,0.01723874,0.76849398
-2.36818409,1.31579696,0.32747314,0.19967270,0.61710628,0.23059127,0.02261600,0.07239679,0.01593181,0.71994957
-2.36218109,1.23375642,0.30591800,0.18761402,0.57520486,0.21762714,0.02077032,0.06788513,0.01470580,0.67560188
-2.35617809,1.15643375,0.28650391,0.17519461,0.53383616,0.20472810,0.01895712,0.06384995,0.01357481,0.63613061
-2.35017509,1.08495320,0.26948053,0.16260327,0.49358114,0.19211148,0.01719499,0.06035079,0.01255037,0.60210442
-2.34417209,1.02028290,0.25504321,0.15002433,0.45496635,0.17998312,0.01550013,0.05743439,0.01164136,0.57396923
-2.33816908,0.96321621,0.24332939,0.13763350,0.41845522,0.16853340,0.01388624,0.05513394,0.01085387,0.55203936
-2.33216608,0.91435826,0.23441627,0.12559448,0.38444189,0.15793417,0.01236442,0.05346859,0.01019123,0.53649171
-2.32616308,0.87411812,0.22831991,0.11405658,0.35324788,0.14833659,0.01094318,0.05244328,0.00965408,0.52736283
-2.32016008,0.84270649,0.22499566,0.10315325,0.32512144,0.13987002,0.00962856,0.05204885,0.00924043,0.52454905
-2.31415708,0.82013912,0.22433979,0.09300168,0.30023954,0.13264203,0.00842427,0.05226239,0.00894582,0.52780949
-2.30815408,0.80624567,0.22619252,0.08370334,0.27871216,0.12673938,0.00733192,0.05304792,0.00876351,0.53677215
-2.30215108,0.80068400,0.23034216,0.07534559,0.26058884,0.12223021,0.00635128,0.05435730,0.00868472,0.55094289
-2.29614807,0.80295941,0.23653049,0.06800399,0.24586686,0.11916695,0.00548059,0.05613146,0.00869885,0.56971736
-2.29014507,0.81244855,0.24445924,0.06174551,0.23450087,0.11759026,0.00471684,0.05830185,0.00879380,0.59239585
-2.28414207,0.82842732,0.25379769,0.05663225,0.22641343,0.11753342,0.00405610,0.06079214,0.00895623,0.61820080
-2.27813907,0.85010219,0.26419116,0.05272571,0.22150603,0.11902723,0.00349384,0.06352013,0.00917197,0.64629677
-2.27213607,0.87664406,0.27527032,0.05009130,0.21967019,0.12210511,0.00302518,0.06639991,0.00942627,0.67581269
-2.26613307,0.90722377,0.28666117,0.04880304,0.22079811,0.12680808,0.00264520,0.06934406,0.00970424,0.70586574
-2.26013007,0.94104813,0.29799543,0.04894819,0.22479243,0.13318942,0.00234911,0.07226601,0.00999113,0.73558640
-2.25412706,0.97739538,0.30892096,0.05063172,0.23157474,0.14131862,0.00213247,0.07508236,0.01027271,0.76414397
-2.24812406,1.01564872,0.31911215,0.05398036,0.24109245,0.15128456,0.00199133,0.07771519,0.01053563,0.79077187
-2.24212106,1.05532680,0.32827973,0.05914610,0.25332365,0.16319738,0.00192231,0.08009420,0.01076766,0.81479170
-2.23611806,1.09610967,0.33617969,0.06630903,0.26827966,0.17718901,0.00192270,0.08215862,0.01095803,0.83563535
-2.23011506,1.13785919,0.34262111,0.07567917,0.28600522,0.19341211,0.00199040,0.08385890,0.01109762,0.85286419
-2.22411206,1.18063260,0.34747234,0.08749734,0.30657608,0.21203725,0.00212397,0.08515789,0.01117919,0.86618451
-2.21810905,1.22468859,0.35066551,0.10203480,0.33009400,0.23324838,0.00232252,0.08603175,0.01119743,0.87545856
-2.21210605,1.27048495,0.35219886,0.11959147,0.35667940,0.25723642,0.00258560,0.08647026,0.01114911,0.88071055
-2.20610305,1.31866757,0.35213698,0.14049269,0.38646167,0.28419129,0.00291313,0.08647675,0.01103302,0.88212714
-2.20010005,1.37005077,0.35060875,0.16508436,0.41956764,0.31429241,0.00330518,0.08606742,0.01084993,0.88005236
-2.19409705,1.42558906,0.34780296,0.19372641,0.45610862,0.34769803,0.00376189,0.08527034,0.01060247,0.87497686
-2.18809405,1.48634123,0.34396188,0.22678451,0.49616652,0.38453370,0.00428321,0.08412384,0.01029495,0.86752181
-2.18209105,1.55342759,0.33937277,0.26462018,0.53977966,0.42488047,0.00486878,0.08267475,0.00993312,0.85841789
-2.17608804,1.62798173,0.33435775,0.30757913,0.58692901,0.46876309,0.00551776,0.08097618,0.00952392,0.84848014
-2.17008504,1.71109845,0.32926237,0.35597828,0.63752550,0.51613900,0.00622863,0.07908523,0.00907521,0.83857930
-2.16408204,1.80377958,0.32444315,0.41009153,0.69139915,0.56688846,0.00699906,0.07706063,0.00859541,0.82961104
-2.15807904,1.90687973,0.32025473,0.47013455,0.74829055,0.62080656,0.00782580,0.07496035,0.00809327,0.82246368
-2.15207604,2.02105399,0.31703694,0.53624918,0.80784540,0.67759743,0.00870456,0.07283937,0.00757750,0.81798599
-2.14607304,2.14670961,0.31510228,0.60848781,0.86961243,0.73687122,0.00962997,0.07074771,0.00705657,0.81695594
-2.14007004,2.28396360,0.31472436,0.68679830,0.93304504,0.79814416,0.01059551,0.06872875,0.00653842,0.82005155
-2.13406703,2.43260810,0.31612751,0.77101018,0.99750683,0.86084190,0.01159355,0.06681787,0.00603028,0.82782498
-2.12806403,2.59208505,0.31947815,0.86082263,1.06228090,0.92430623,0.01261537,0.06504159,0.00553850,0.84068065
-2.12206103,2.76147144,0.32487804,0.95579509,1.12658272,0.98780521,0.01365126,0.06341708,0.00506845,0.85885809
-2.11605803,2.93947604,0.33235968,1.05534103,1.18957626,1.05054637,0.01469060,0.06195210,0.00462444,0.88242032
-2.11005503,3.12444828,0.34188416,1.15872560,1.25039266,1.11169279,0.01572207,0.06064536,0.00420970,0.91124788
-2.10405203,3.31439922,0.35334121,1.26506753,1.30815093,1.17038147,0.01673376,0.05948726,0.00382643,0.94503888
-2.09804902,3.50703452,0.36655180,1.37334582,1.36197979,1.22574354,0.01771341,0.05846094,0.00347578,0.98331505
-2.09204602,3.69979854,0.38127290,1.48241137,1.41103992,1.27692547,0.01864866,0.05754353,0.00315803,1.02543347
-2.08604302,3.88992863,0.39720438,1.59100359,1.45454574,1.32311079,0.01952721,0.05670761,0.00287262,1.07060367
-2.08004002,4.07451786,0.41399778,1.69777183,1.49178594,1.36354130,0.02033715,0.05592279,0.00261830,1.11790953
-2.07403702,4.25058464,0.43126660,1.80130129,1.52214205,1.39753728,0.02106715,0.05515726,0.00239327,1.16633516
-2.06803402,4.41514692,0.44859777,1.90014274,1.54510440,1.42451589,0.02170673,0.05437931,0.00219533,1.21479394
-2.06203102,4.56529875,0.46556391,1.99284528,1.56028505,1.44400713,0.02224646,0.05355873,0.00202194,1.26215978
-2.05602801,4.69828676,0.48173598,2.07799112,1.56742727,1.45566683,0.02267821,0.05266809,0.00187043,1.30729947
-2.05002501,4.81158404,0.49669579,2.15423128,1.56641139,1.45928639,0.02299530,0.05168377,0.00173807,1.34910508
-2.04402201,4.90295907,0.51004811,2.22032095,1.55725711,1.45479885,0.02319268,0.05058676,0.00162214,1.38652535
-2.03801901,4.97053742,0.52143179,2.27515328,1.54012222,1.44228125,0.02326705,0.04936326,0.00152007,1.41859504
-2.03201601,5.01285416,0.53052976,2.31779023,1.51529812,1.42195331,0.02321695,0.04800498,0.00142948,1.44446129
-2.02601301,5.02889533,0.53707733,2.34748946,1.48320244,1.39417258,0.02304280,0.04650925,0.00134823,1.46340610
-2.02001001,5.01812722,0.54086884,2.36372610,1.44436917,1.35942638,0.02274691,0.04487888,0.00127445,1.47486446
-2.01400700,4.98051249,0.54176225,2.36620856,1.39943692,1.31832092,0.02233345,0.04312186,0.00120657,1.47843739
-2.00800400,4.91651295,0.53968176,2.35488788,1.34913576,1.27156810,0.02180835,0.04125086,0.00114335,1.47389981
-2.00200100,4.82707898,0.53461834,2.32996001,1.29427321,1.21997059,0.02117921,0.03928269,0.00108384,1.46120302
-1.99599800,4.71362636,0.52662831,2.29186127,1.23571990,1.16440579,0.02045510,0.03723757,0.00102744,1.44047196
-1.98999500,4.57800152,0.51583008,2.24125693,1.17439540,1.10580920,0.01964641,0.03513847,0.00097380,1.41199755
-1.98399200,4.42243669,0.50239923,2.17902356,1.11125463,1.04515793,0.01876456,0.03301032,0.00092290,1.37622456
-1.97798899,4.24949676,0.48656226,2.10622578,1.04727524,0.98345478,0.01782183,0.03087936,0.00087498,1.33373560
-1.97198599,4.06201992,0.46858920,2.02408842,0.98344616,0.92171334,0.01683106,0.02877247,0.00083053,1.28523205
-1.96598299,3.86305418,0.44878547,1.93396516,0.92075755,0.86094453,0.01580537,0.02671656,0.00079030,1.23151261
-1.95997999,3.65579186,0.42748327,1.83730481,0.86019217,0.80214487,0.01475791,0.02473805,0.00075528,1.17345040
-1.95397699,3.44350439,0.40503276,1.73561653,0.80271818,0.74628640,0.01370162,0.02286248,0.00072668,1.11196931
-1.94797399,3.22947906,0.38179343,1.63043517,0.74928326,0.69430851,0.01264896,0.02111412,0.00070595,1.04802060
-1.94197099,3.01695958,0.35812579,1.52328792,0.70080982,0.64711138,0.01161174,0.01951575,0.00069477,0.98256017
-1.93596798,2.80909173,0.33438366,1.41566320,0.65819092,0.60555088,0.01060092,0.01808845,0.00069505,0.91652750
-1.92996498,2.60887518,0.31090723,1.30898283,0.62228677,0.57043449,0.00962644,0.01685148,0.00070893,0.85082641
-1.92396198,2.41912204,0.28801696,1.20457803,0.59392123,0.54251810,0.00869721,0.01582216,0.00073880,0.78630829
-1.91795898,2.24242249,0.26600851,1.10366962,0.57387797,0.52250303,0.00782096,0.01501583,0.00078731,0.72375798
-1.91195598,2.08111744,0.24514852,1.00735300,0.56289598,0.51103292,0.00700430,0.01444579,0.00085735,0.66388241
-1.90595298,1.93727791,0.22567151,0.91658755,0.56166398,0.50869034,0.00625270,0.01412324,0.00095205,0.60730211
-1.89994997,1.81269053,0.20777762,0.83219057,0.57081356,0.51599245,0.00557058,0.01405721,0.00107481,0.55454546
-1.89394697,1.70884855,0.19163124,0.75483533,0.59091087,0.53338591,0.00496142,0.01425444,0.00122923,0.50604550
-1.88794397,1.62694754,0.17736047,0.68505275,0.62244683,0.56124074,0.00442785,0.01471928,0.00141913,0.46213917
-1.88194097,1.56788503,0.16505720,0.62323628,0.66582597,0.59984337,0.00397179,0.01545356,0.00164848,0.42306860
-1.87593797,1.53226344,0.15477785,0.56964911,0.72135425,0.64938907,0.00359464,0.01645639,0.00192136,0.38898421
-1.86993497,1.52039562,0.14654460,0.52443338,0.78922621,0.70997426,0.00329738,0.01772406,0.00224193,0.35994929
-1.86393197,1.53231272,0.14034706,0.48762056,0.86951214,0.78158909,0.00308075,0.01924989,0.00261428,0.33594578
-1.85792896,1.56777400,0.13614424,0.45914241,0.96214591,0.86411109,0.00294535,0.02102413,0.00304241,0.31688095
-1.85192596,1.62627867,0.13386688,0.43884224,1.06691431,0.95730046,0.00289181,0.02303391,0.00353009,0.30259468
-1.84592296,1.70707965,0.13341996,0.42648583,1.18344872,1.06079773,0.00292079,0.02526334,0.00408077,0.29286728
-1.83991996,1.80919959,0.13468551,0.42177186,1.31121987,1.17412436,0.00303312,0.02769360,0.00469746,0.28742746
-1.83391696,1.93144928,0.13752552,0.42434158,1.44953661,1.29668676,0.00322980,0.03030324,0.00538261,0.28596047
-1.82791396,2.07244873,0.14178504,0.43378780,1.59754911,1.42778417,0.00351198,0.03306854,0.00613799,0.28811625
-1.82191096,2.23065100,0.14729546,0.44966295,1.75425700,1.56662028,0.00388094,0.03596404,0.00696459,0.29351742
-1.81590795,2.40436893,0.15387783,0.47148662,1.91852263,1.71231850,0.00433804,0.03896316,0.00786254,0.30176723
-1.80990495,2.59180439,0.16134637,0.49875241,2.08908929,1.86394057,0.00488461,0.04203890,0.00883101,0.31245718
-1.80390195,2.79107979,0.16951195,0.53093454,2.26460401,2.02050744,0.00552180,0.04516467,0.00986815,0.32517448
-1.79789895,3.00027118,0.17818561,0.56749419,2.44364424,2.18102183,0.00625052,0.04831512,0.01097106,0.33950907
-1.79189595,3.21744195,0.18718201,0.60788579,2.62474734,2.34449099,0.00707120,0.05146698,0.01213582,0.35506034
-1.78589295,3.44067622,0.19632273,0.65156341,2.80644181,2.50994857,0.00798370,0.05459982,0.01335742,0.37144333
-1.77988994,3.66811044,0.20543939,0.69798715,2.98727865,2.67647418,0.00898709,0.05769682,0.01462988,0.38829435
-1.77388694,3.89796210,0.21437644,0.74662967,3.16586154,2.84320928,0.01007951,0.06074526,0.01594630,0.40527593
-1.76788394,4.12855402,0.22299359,0.79698256,3.34087423,3.00936853,0.01125801,0.06373694,0.01729893,0.42208107
-1.76188094,4.35833325,0.23116778,0.84856252,3.51110375,3.17424537,0.01251839,0.06666834,0.01867926,0.43843655
-1.75587794,4.58588326,0.23879462,0.90091696,3.67545829,3.33721157,0.01385514,0.06954049,0.02007817,0.45410536
-1.74987494,4.80992904,0.24578925,0.95362884,3.83297871,3.49771050,0.01526125,0.07235870,0.02148603,0.46888809
-1.74387194,5.02933459,0.25208663,1.00632032,3.98284326,3.65524437,0.01672823,0.07513191,0.02289280,0.48262332
-1.73786893,5.24309287,0.25764120,1.05865499,4.12436515,3.80935624,0.01824603,0.07787185,0.02428818,0.49518693
-1.73186593,5.45030898,0.26242596,1.11033848,4.25698348,3.95960792,0.01980308,0.08059203,0.02566166,0.50649044
-1.72586293,5.65017739,0.26643112,1.16111701,4.38024804,4.10555530,0.02138632,0.08330650,0.02700265,0.51647847
-1.71985993,5.84195483,0.26966212,1.21077412,4.49379933,4.24672289,0.02298127,0.08602853,0.02830055,0.52512531
-1.71385693,6.02493056,0.27213749,1.25912538,4.59734505,4.38257949,0.02457226,0.08876926,0.02954479,0.53243099
-1.70785393,6.19839614,0.27388641,1.30601124,4.69063497,4.51251710,0.02614250,0.09153636,0.03072494,0.53841682
-1.70185093,6.36161693,0.27494609,1.35128854,4.77343612,4.63583486,0.02767439,0.09433283,0.03183069,0.54312069
-1.69584792,6.51380748,0.27535936,1.39482086,4.84550997,4.75172968,0.02914976,0.09715593,0.03285198,0.54659248
-1.68984492,6.65411299,0.27517222,1.43646843,4.90659367,4.85929494,0.03055018,0.09999640,0.03377903,0.54888955
-1.68384192,6.78159850,0.27443181,1.47607814,4.95638690,4.95752807,0.03185731,0.10283792,0.03460239,0.55007278
-1.67783892,6.89524723,0.27318466,1.51347447,4.99454537,5.04534719,0.03305325,0.10565698,0.03531310,0.55020318
-1.67183592,6.99396907,0.27147546,1.54845183,5.02068203,5.12161669,0.03412090,0.10842304,0.03590276,0.54933925
-1.66583292,7.07661920,0.26934618,1.58076926,5.03437605,5.18518081,0.03504442,0.11109907,0.03636369,0.54753527
-1.65982991,7.14202671,0.26683586,1.61014772,5.03518948,5.23490377,0.03580951,0.11364248,0.03668909,0.54484043
-1.65382691,7.18903210,0.26398067,1.63627068,5.02269069,5.26971470,0.03640385,0.11600627,0.03687322,0.54129890
-1.64782391,7.21653209,0.26081454,1.65878815,4.99648330,5.28865505,0.03681741,0.11814057,0.03691160,0.53695075
-1.64182091,7.22352951,0.25737004,1.67732424,4.95623895,5.29092605,0.03704273,0.11999427,0.03680122,0.53183350
-1.63581791,7.20918605,0.25367944,1.69148811,4.90173186,5.27593376,0.03707516,0.12151682,0.03654070,0.52598427
-1.62981491,7.17287470,0.24977599,1.70088790,4.83287292,5.24332912,0.03691304,0.12266012,0.03613048,0.51944219
-1.62381191,7.11422944,0.24569502,1.70514722,4.74974126,5.19304098,0.03655785,0.12338027,0.03557294,0.51225096
-1.61780890,7.03318905,0.24147501,1.70392330,4.65261088,5.12530001,0.03601414,0.12363931,0.03487252,0.50446117
-1.61180590,6.93003281,0.23715828,1.69692605,4.54197084,5.04065222,0.03528959,0.12340669,0.03403572,0.49613228
-1.60580290,6.80540571,0.23279138,1.68393706,4.41853716,4.93996121,0.03439481,0.12266052,0.03307111,0.48733398
-1.59979990,6.66033166,0.22842497,1.66482748,4.28325565,4.82439876,0.03334315,0.12138855,0.03198924,0.47814679
-1.59379690,6.49621372,0.22411326,1.63957401,4.13729514,4.69542421,0.03215045,0.11958867,0.03080247,0.46866173
-1.58779390,6.31482086,0.21991292,1.60827196,3.98203110,4.55475334,0.03083468,0.11726922,0.02952476,0.45897911
-1.58179090,6.11826176,0.21588154,1.57114474,3.81902037,4.40431827,0.02941560,0.11444882,0.02817140,0.44920634
-1.57578789,5.90894650,0.21207570,1.52854927,3.64996812,4.24622001,0.02791430,0.11115589,0.02675870,0.43945491
-1.56978489,5.68953776,0.20854871,1.48097682,3.47668864,4.08267588,0.02635281,0.10742782,0.02530361,0.42983672
-1.56378189,5.46289359,0.20534824,1.42904936,3.30106176,3.91596395,0.02475364,0.10330993,0.02382338,0.42045986
