energy_ev,total_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.51375688,2.52796222,1.09120378,1.84668195,0.00225641,0.16485984,0.38527476,0.01437562
-5.50775388,2.48679410,1.08273063,1.80837908,0.00229624,0.16203053,0.38342779,0.01383340
-5.50175088,2.44989269,1.07717888,1.77237640,0.00234312,0.15936786,0.38350799,0.01328399
-5.49574787,2.41825436,1.07506765,1.73924429,0.00239743,0.15699141,0.38575982,0.01273276
-5.48974487,2.39282138,1.07687969,1.70952653,0.00245943,0.15501641,0.39040275,0.01218535
-5.48374187,2.37443424,1.08303498,1.68371224,0.00252920,0.15354918,0.39761995,0.01164745
-5.47773887,2.36378358,1.09386407,1.66220749,0.00260661,0.15268259,0.40754697,0.01112459
-5.47173587,2.36136416,1.10958269,1.64530801,0.00269127,0.15249183,0.42026084,0.01062195
-5.46573287,2.36743347,1.13026891,1.63317488,0.00278255,0.15303051,0.43577030,0.01014410
-5.45972986,2.38197780,1.15584432,1.62581458,0.00287952,0.15432751,0.45400761,0.00969489
-5.45372686,2.40468772,1.18606053,1.62306505,0.00298097,0.15638456,0.47482252,0.00927723
-5.44772386,2.43494516,1.22049191,1.62458877,0.00308543,0.15917479,0.49797893,0.00889303
-5.44172086,2.47182335,1.25853553,1.62987366,0.00319118,0.16264235,0.52315459,0.00854312
-5.43571786,2.51410033,1.29941862,1.63824217,0.00329628,0.16670318,0.54994412,0.00822721
-5.42971486,2.56028612,1.34221383,1.64886857,0.00339864,0.17124683,0.57786554,0.00794398
-5.42371186,2.60866293,1.38586173,1.66080369,0.00349608,0.17613945,0.60637016,0.00769110
-5.41770885,2.65733691,1.42920017,1.67300642,0.00358639,0.18122780,0.63485575,0.00746542
-5.41170585,2.70429957,1.47099918,1.68438036,0.00366743,0.18634401,0.66268256,0.00726309
-5.40570285,2.74749618,1.51000020,1.69381417,0.00373718,0.19131118,0.68919163,0.00707975
-5.39969985,2.78489830,1.54495799,1.70022361,0.00379386,0.19594928,0.71372474,0.00691079
-5.39369685,2.81457702,1.57468327,1.70259334,0.00383598,0.20008140,0.73564522,0.00675150
-5.38769385,2.83477388,1.59808441,1.70001665,0.00386242,0.20353984,0.75435872,0.00659731
-5.38169085,2.84396594,1.61420614,1.69173093,0.00387248,0.20617200,0.76933297,0.00644402
-5.37568784,2.84092225,1.62226358,1.67714759,0.00386593,0.20784560,0.78011589,0.00628790
-5.36968484,2.82474910,1.62167007,1.65587487,0.00384305,0.20845320,0.78635095,0.00612591
-5.36368184,2.79492208,1.61205751,1.62773257,0.00380461,0.20791574,0.78778924,0.00595577
-5.35767884,2.75130371,1.59328843,1.59275822,0.00375188,0.20618495,0.78429774,0.00577602
-5.35167584,2.69414586,1.56545919,1.55120447,0.00368661,0.20324461,0.77586326,0.00558606
-5.34567284,2.62407735,1.52889447,1.50352807,0.00361096,0.19911054,0.76259213,0.00538617
-5.33966983,2.54207736,1.48413325,1.45037097,0.00352746,0.19382944,0.74470547,0.00517738
-5.33366683,2.44943629,1.43190719,1.39253485,0.00343891,0.18747663,0.72253048,0.00496146
-5.32766383,2.34770611,1.37311259,1.33095012,0.00334829,0.18015285,0.69648813,0.00474077
-5.32166083,2.23864267,1.30877715,1.26664113,0.00325871,0.17198022,0.66707790,0.00451814
-5.31565783,2.12414280,1.24002342,1.20068911,0.00317323,0.16309768,0.63486033,0.00429674
-5.30965483,2.00617911,1.16803037,1.13419466,0.00309482,0.15365603,0.60043820,0.00407988
-5.30365183,1.88673533,1.09399498,1.06824123,0.00302623,0.14381298,0.56443720,0.00387093
-5.29764882,1.76774507,1.01909539,1.00386129,0.00296992,0.13372814,0.52748695,0.00367312
-5.29164582,1.65103622,0.94445708,0.94200636,0.00292796,0.12355846,0.49020322,0.00348947
-5.28564282,1.53828323,0.87112328,0.88352199,0.00290199,0.11345407,0.45317189,0.00332263
-5.27963982,1.43096870,0.80003069,0.82912848,0.00289313,0.10355488,0.41693538,0.00317487
-5.27363682,1.33035535,0.73199098,0.77940783,0.00290201,0.09398774,0.38198184,0.00304794
-5.26763382,1.23746882,0.66767849,0.73479707,0.00292869,0.08486452,0.34873742,0.00294312
-5.26163082,1.15309124,0.60762420,0.69558777,0.00297276,0.07628095,0.31756155,0.00286118
-5.25562781,1.07776512,0.55221561,0.66193148,0.00303327,0.06831618,0.28874539,0.00280242
-5.24962481,1.01180643,0.50170205,0.63385039,0.00310887,0.06103312,0.26251295,0.00276670
-5.24362181,0.95532559,0.45620477,0.61125230,0.00319785,0.05447933,0.23902475,0.00275352
-5.23761881,0.90825484,0.41573089,0.59394915,0.00329819,0.04868846,0.21838350,0.00276211
-5.23161581,0.87038004,0.38019033,0.58167777,0.00340768,0.04368203,0.20064125,0.00279150
-5.22561281,0.84137526,0.34941467,0.57412198,0.00352406,0.03947145,0.18580767,0.00284061
-5.21960980,0.82083803,0.32317707,0.57093475,0.00364502,0.03606024,0.17385871,0.00290838
-5.21360680,0.80832383,0.30121228,0.57175955,0.00376842,0.03344611,0.16474545,0.00299383
-5.20760380,0.80337800,0.28323599,0.57624980,0.00389228,0.03162308,0.15840235,0.00309611
-5.20160080,0.80556392,0.26896268,0.58408574,0.00401493,0.03058332,0.15475493,0.00321464
-5.19559780,0.81448628,0.25812168,0.59498796,0.00413505,0.03031877,0.15372626,0.00334908
-5.18959480,0.82980891,0.25047067,0.60872735,0.00425173,0.03082249,0.15524234,0.00349940
-5.18359180,0.85126657,0.24580673,0.62513103,0.00436452,0.03208961,0.15923610,0.00366588
-5.17758879,0.87867091,0.24397446,0.64408436,0.00447342,0.03411806,0.16565010,0.00384906
-5.17158579,0.91191060,0.24487137,0.66552926,0.00457892,0.03690892,0.17443802,0.00404977
-5.16558279,0.95094640,0.24845060,0.68945902,0.00468195,0.04046653,0.18556495,0.00426903
-5.15957979,0.99580178,0.25472108,0.71591037,0.00478389,0.04479834,0.19900685,0.00450801
-5.15357679,1.04655016,0.26374543,0.74495321,0.00488651,0.04991455,0.21474922,0.00476797
-5.14757379,1.10329967,0.27563591,0.77667892,0.00499195,0.05582766,0.23278535,0.00505014
-5.14157079,1.16617668,0.29054865,0.81118784,0.00510266,0.06255180,0.25311424,0.00535571
-5.13556778,1.23530890,0.30867654,0.84857675,0.00522137,0.07010211,0.27573854,0.00568568
-5.12956478,1.31080929,0.33024107,0.88892702,0.00535103,0.07849397,0.30066242,0.00604087
-5.12356178,1.39276124,0.35548328,0.93229397,0.00549480,0.08774227,0.32788982,0.00642185
-5.11755878,1.48120575,0.38465420,0.97869789,0.00565601,0.09786059,0.35742274,0.00682888
-5.11155578,1.57613102,0.41800481,1.02811703,0.00583811,0.10886042,0.38925986,0.00726192
-5.10555278,1.67746431,0.45577573,1.08048274,0.00604465,0.12075022,0.42339522,0.00772062
-5.09954977,1.78506622,0.49818673,1.13567665,0.00627927,0.13353456,0.45981694,0.00820435
-5.09354677,1.89872687,0.54542614,1.19352974,0.00654564,0.14721296,0.49850568,0.00871220
-5.08754377,2.01816368,0.59764022,1.25382314,0.00684741,0.16177878,0.53943291,0.00924303
-5.08154077,2.14302009,0.65492258,1.31629019,0.00718820,0.17721784,0.58255855,0.00979552
-5.07553777,2.27286477,0.71730377,1.38061930,0.00757144,0.19350691,0.62782798,0.01036821
-5.06953477,2.40719070,0.78474119,1.44645745,0.00800037,0.21061213,0.67516837,0.01095950
-5.06353177,2.54541397,0.85710959,1.51341375,0.00847785,0.22848722,0.72448418,0.01156775
-5.05752876,2.68687179,0.93419237,1.58106285,0.00900628,0.24707172,0.77565212,0.01219121
-5.05152576,2.83082011,1.01567415,1.64894814,0.00958745,0.26628923,0.82851551,0.01282806
-5.04552276,2.97643075,1.10113500,1.71658452,0.01022237,0.28604585,0.88287855,0.01347639
-5.03951976,3.12278890,1.19004678,1.78346095,0.01091117,0.30622891,0.93850076,0.01413415
-5.03351676,3.26889136,1.28177220,1.84904285,0.01165290,0.32670611,0.99509200,0.01479907
-5.02751376,3.41364665,1.37556701,1.91277478,0.01244547,0.34732527,1.05230880,0.01546863
-5.02151076,3.55587774,1.47058582,1.97408359,0.01328554,0.36791480,1.10975220,0.01613996
-5.01550775,3.69432846,1.56589181,2.03238251,0.01416846,0.38828512,1.16696784,0.01680977
-5.00950475,3.82767428,1.66047069,2.08707651,0.01508831,0.40823085,1.22344868,0.01747428
-5.00350175,3.95453824,1.75324873,2.13756914,0.01603792,0.42753423,1.27864048,0.01812918
-4.99749875,4.07351216,1.84311482,2.18327116,0.01700902,0.44596928,1.33195051,0.01876958
-4.99149575,4.18318335,1.92894597,2.22361088,0.01799238,0.46330709,1.38275915,0.01939002
-4.98549275,4.28216615,2.00963566,2.25804622,0.01897808,0.47932176,1.43043440,0.01998450
-4.97948974,4.36913767,2.08412402,2.28607805,0.01995574,0.49379695,1.47434874,0.02054659
-4.97348674,4.44287630,2.15142881,2.30726460,0.02091487,0.50653277,1.51389780,0.02106947
-4.96748374,4.50230158,2.21067572,2.32123607,0.02184518,0.51735269,1.54852005,0.02154617
-4.96148074,4.54651335,2.26112685,2.32770903,0.02273689,0.52611009,1.57771648,0.02196968
-4.95547774,4.57482836,2.30220580,2.32649956,0.02358108,0.53269424,1.60106953,0.02233322
-4.94947474,4.58681215,2.33351811,2.31753453,0.02436999,0.53703524,1.61826000,0.02263043
-4.94347174,4.58230426,2.35486595,2.30086016,0.02509719,0.53910767,1.62908121,0.02285562
-4.93746873,4.56143507,2.36625618,2.27664721,0.02575781,0.53893279,1.63344936,0.02300399
-4.93146573,4.52463296,2.36790107,2.24519223,0.02634866,0.53657899,1.63140967,0.02307186
-4.92546273,4.47262087,2.36021171,2.20691453,0.02686817,0.53216050,1.62313766,0.02305683
-4.91945973,4.40640200,2.34378400,2.16234878,0.02731646,0.52583427,1.60893547,0.02295791
-4.91345673,4.32723487,2.31937810,2.11213323,0.02769510,0.51779535,1.58922329,0.02277562
-4.90745373,4.23659871,2.28789208,2.05699406,0.02800703,0.50827061,1.56452629,0.02251199
-4.90145073,4.13615061,2.25033103,1.99772630,0.02825625,0.49751145,1.53545765,0.02217057
-4.89544772,4.02767627,2.20777334,1.93517219,0.02844762,0.48578562,1.50269848,0.02175628
-4.88944472,3.91303679,2.16133542,1.87019790,0.02858656,0.47336856,1.46697569,0.02127533
-4.88344172,3.79411386,2.11213693,1.80366975,0.02867879,0.46053477,1.42903884,0.02073494
-4.87743872,3.67275607,2.06126777,1.73643088,0.02873013,0.44754950,1.38963710,0.02014319
-4.87143572,3.55072871,2.00975852,1.66927972,0.02874633,0.43466121,1.34949745,0.01950869
-4.86543272,3.42966951,1.95855534,1.60295103,0.02873291,0.42209506,1.30930493,0.01884035
-4.85942971,3.31105197,1.90850033,1.53810053,0.02869514,0.41004770,1.26968598,0.01814711
-4.85342671,3.19615791,1.86031772,1.47529378,0.02863808,0.39868359,1.23119522,0.01743767
-4.84742371,3.08605992,1.81460610,1.41499969,0.02856666,0.38813278,1.19430625,0.01672029
-4.84142071,2.98161411,1.77183641,1.35758890,0.02848581,0.37849038,1.15940636,0.01600255
-4.83541771,2.88346275,1.73235517,1.30333684,0.02840069,0.36981728,1.12679530,0.01529131
-4.82941471,2.79204594,1.69639206,1.25243129,0.02831691,0.36214236,1.09668754,0.01459251
-4.82341171,2.70762108,1.66407095,1.20498357,0.02824073,0.35546562,1.06921766,0.01391121
-4.81740870,2.63028832,1.63542320,1.16104278,0.02817930,0.34976219,1.04444822,0.01325159
-4.81140570,2.56002019,1.61040213,1.12061209,0.02814084,0.34498680,1.02237931,0.01261698
-4.80540270,2.49669334,1.58889767,1.08366587,0.02813473,0.34107847,1.00295921,0.01200996
-4.79939970,2.44012034,1.57075028,1.05016685,0.02817157,0.33796527,0.98609526,0.01143250
-4.79339670,2.39007977,1.55576332,1.02008208,0.02826313,0.33556863,0.97166450,0.01088608
-4.78739370,2.34634299,1.54371357,0.99339674,0.02842221,0.33380727,0.95952336,0.01037184
-4.78139070,2.30869613,1.53435954,0.97012518,0.02866242,0.33260053,0.94951615,0.00989071
-4.77538769,2.27695670,1.52744751,0.95031837,0.02899786,0.33187088,0.94148197,0.00944356
-4.76938469,2.25098408,1.52271558,0.93406758,0.02944270,0.33154571,0.93526001,0.00903129
-4.76338169,2.23068392,1.51989595,0.92150399,0.03001075,0.33155842,0.93069315,0.00865489
-4.75737869,2.21600670,1.51871597,0.91279438,0.03071492,0.33184874,0.92763008,0.00831555
-4.75137569,2.20694112,1.51889827,0.90813336,0.03156671,0.33236243,0.92592606,0.00801462
-4.74537269,2.20350320,1.52016072,0.90773238,0.03257568,0.33305051,0.92544265,0.00775364
-4.73936968,2.20572217,1.52221638,0.91180658,0.03374892,0.33386814,0.92604675,0.00753432
-4.73336668,2.21362436,1.52477403,0.92056000,0.03509063,0.33477319,0.92760913,0.00735845
-4.72736368,2.22721642,1.52753941,0.93417018,0.03660169,0.33572478,0.93000300,0.00722788
-4.72136068,2.24646894,1.53021734,0.95277316,0.03827934,0.33668181,0.93310260,0.00714440
-4.71535768,2.27130176,1.53251481,0.97644947,0.04011701,0.33760168,0.93678231,0.00710974
-4.70935468,2.30157173,1.53414491,1.00521226,0.04210421,0.33843917,0.94091629,0.00712541
-4.70335168,2.33706382,1.53483144,1.03899794,0.04422653,0.33914577,0.94537875,0.00719272
-4.69734867,2.37748599,1.53431399,1.07766001,0.04646577,0.33966929,0.95004506,0.00731270
-4.69134567,2.42246810,1.53235325,1.12096625,0.04880022,0.33995390,0.95479341,0.00748609
-4.68534267,2.47156476,1.52873619,1.16859949,0.05120501,0.33994065,0.95950721,0.00771327
-4.67933967,2.52426205,1.52328096,1.22016174,0.05365252,0.33956834,0.96407789,0.00799436
-4.67333667,2.57998730,1.51584106,1.27518141,0.05611301,0.33877479,0.96840803,0.00832912
-4.66733367,2.63812150,1.50630881,1.33312319,0.05855511,0.33749841,0.97241456,0.00871706
-4.66133067,2.69801336,1.49461770,1.39339979,0.06094657,0.33568005,0.97603177,0.00915740
-4.65532766,2.75899411,1.48074358,1.45538513,0.06325486,0.33326498,0.97921392,0.00964911
-4.64932466,2.82039206,1.46470475,1.51842784,0.06544785,0.33020489,0.98193710,0.01019092
-4.64332166,2.88154600,1.44656055,1.58186470,0.06749448,0.32645992,0.98420026,0.01078130
-4.63731866,2.94181655,1.42640887,1.64503297,0.06936539,0.32200043,0.98602498,0.01141844
-4.63131566,3.00059489,1.40438232,1.70728139,0.07103340,0.31680858,0.98745402,0.01210020
-4.62531266,3.05730821,1.38064327,1.76797906,0.07247409,0.31087952,0.98854847,0.01282407
-4.61930965,3.11142185,1.35537796,1.82652224,0.07366614,0.30422214,0.98938347,0.01358705
-4.61330665,3.16243808,1.32878971,1.88233880,0.07459165,0.29685932,0.99004259,0.01438557
-4.60730365,3.20989178,1.30109157,1.93489058,0.07523643,0.28882767,0.99061117,0.01521541
-4.60130065,3.25334381,1.27249869,1.98367385,0.07559007,0.28017679,0.99116865,0.01607153
-4.59529765,3.29237258,1.24322051,2.02821842,0.07564603,0.27096795,0.99178046,0.01694803
-4.58929465,3.32656511,1.21345337,2.06808596,0.07540162,0.26127237,0.99248987,0.01783806
-4.58329165,3.35550837,1.18337361,2.10286803,0.07485790,0.25116918,0.99331016,0.01873371
-4.57728864,3.37878227,1.15313166,2.13218464,0.07401959,0.24074305,0.99421778,0.01962610
-4.57128564,3.39595507,1.12284732,2.15568379,0.07289479,0.23008170,0.99514695,0.02050533
-4.56528264,3.40658229,1.09260647,2.17304253,0.07149485,0.21927344,0.99598612,0.02136058
-4.55927964,3.41020969,1.06245954,2.18396988,0.06983404,0.20840467,0.99657670,0.02218030
-4.55327664,3.40638069,1.03242169,2.18821175,0.06792934,0.19755775,0.99671439,0.02295238
-4.54727364,3.39464832,1.00247485,2.18555785,0.06580010,0.18680904,0.99615313,0.02366440
-4.54127064,3.37459130,0.97257148,2.17585039,0.06346776,0.17622737,0.99461180,0.02430395
-4.53526763,3.34583369,0.94263992,2.15899407,0.06095553,0.16587295,0.99178327,0.02485900
-4.52926463,3.30806713,0.91259105,2.13496684,0.05828806,0.15579669,0.98734578,0.02531824
-4.52326163,3.26107439,0.88232600,2.10383073,0.05549110,0.14603996,0.98097579,0.02567147
-4.51725863,3.20475289,0.85174431,2.06574188,0.05259114,0.13663486,0.97236197,0.02591001
-4.51125563,3.13913669,0.82075234,2.02095906,0.04961507,0.12760473,0.96121954,0.02602701
-4.50525263,3.06441546,0.78927130,1.96984989,0.04658980,0.11896505,0.94730414,0.02601777
-4.49924962,2.98094903,0.75724455,1.91289404,0.04354188,0.11072452,0.93042467,0.02588003
-4.49324662,2.88927639,0.72464371,1.85068290,0.04049713,0.10288628,0.91045417,0.02561407
-4.48724362,2.79011821,0.69147337,1.78391535,0.03748030,0.09544920,0.88733836,0.02522290
-4.48124062,2.68437231,0.65777397,1.71338951,0.03451467,0.08840911,0.86110126,0.02471214
-4.47523762,2.57310189,0.62362288,1.63999043,0.03162180,0.08175996,0.83184754,0.02409002
-4.46923462,2.45751675,0.58913361,1.56467406,0.02882119,0.07549478,0.79976156,0.02336713
-4.46323162,2.33894810,0.55445308,1.48844803,0.02613004,0.06960653,0.76510309,0.02255618
-4.45722861,2.21881779,0.51975741,1.41234971,0.02356309,0.06408861,0.72819993,0.02167159
-4.45122561,2.09860331,0.48524613,1.33742253,0.02113249,0.05893524,0.68943785,0.02072913
-4.44522261,1.97979989,0.45113552,1.26469131,0.01884770,0.05414158,0.64924835,0.01974539
-4.43921961,1.86388132,0.41765105,1.19513755,0.01671549,0.04970366,0.60809486,0.01873736
-4.43321661,1.75226113,0.38501971,1.12967571,0.01474004,0.04561814,0.56645809,0.01772191
-4.42721361,1.64625557,0.35346229,1.06913123,0.01292301,0.04188195,0.52482116,0.01671527
-4.42121061,1.54705011,0.32318616,1.01422116,0.01126374,0.03849186,0.48365526,0.01573265
-4.41520760,1.45567045,0.29437883,0.96553816,0.00975943,0.03544397,0.44340640,0.01478782
-4.40920460,1.37295932,0.26720250,0.92353824,0.00840544,0.03273322,0.40448379,0.01389279
-4.40320160,1.29955967,0.24178983,0.88853283,0.00719555,0.03035301,0.36725025,0.01305751
-4.39719860,1.23590479,0.21824105,0.86068526,0.00612220,0.02829478,0.33201495,0.01228980
-4.39119560,1.18221549,0.19662240,0.84001175,0.00517688,0.02654774,0.29902858,0.01159515
-4.38519260,1.13850421,0.17696598,0.82638672,0.00435032,0.02509878,0.26848100,0.01097680
-4.37918959,1.10458559,0.15927070,0.81955227,0.00363283,0.02393237,0.24050124,0.01043579
-4.37318659,1.08009287,0.14350443,0.81913117,0.00301453,0.02303072,0.21515965,0.00997107
-4.36718359,1.06449927,0.12960703,0.82464310,0.00248557,0.02237396,0.19247187,0.00957978
-4.36118059,1.05714321,0.11749405,0.83552318,0.00203631,0.02194050,0.17240438,0.00925743
-4.35517759,1.05725634,0.10706087,0.85114224,0.00165752,0.02170739,0.15488102,0.00899826
-4.34917459,1.06399306,0.09818724,0.87082794,0.00134045,0.02165083,0.13979031,0.00879548
-4.34317159,1.07646035,0.09074166,0.89388600,0.00107699,0.02174668,0.12699309,0.00864167
-4.33716858,1.09374674,0.08458581,0.91962060,0.00085964,0.02197096,0.11633003,0.00852900
-4.33116558,1.11494915,0.07957857,0.94735326,0.00068165,0.02230033,0.10762885,0.00844962
-4.32516258,1.13919685,0.07557967,0.97643949,0.00053695,0.02271261,0.10071090,0.00839587
-4.31915958,1.16567152,0.07245280,1.00628254,0.00042016,0.02318713,0.09539681,0.00836052
-4.31315658,1.19362280,0.07006819,1.03634383,0.00032659,0.02370504,0.09151134,0.00833696
-4.30715358,1.22237907,0.06830453,1.06614975,0.00025217,0.02424954,0.08888702,0.00831936
