energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.81390695,9.58208415,0.01857938,1.58014181,3.53802921,5.46991881,1.72680021,0.00000000
-5.80790395,9.63761835,0.01793758,1.59643414,3.56468256,5.51458692,1.71445028,0.00000000
-5.80190095,9.69070683,0.01731579,1.60957564,3.58874197,5.55810375,1.70513986,0.00000000
-5.79589795,9.74064934,0.01673131,1.61923822,3.60975460,5.59991351,1.69917241,0.00000000
-5.78989495,9.78666038,0.01620086,1.62514140,3.62727638,5.63938805,1.69677820,0.00000000
-5.78389195,9.82790118,0.01574010,1.62705949,3.64088615,5.67584995,1.69811388,0.00000000
-5.77788894,9.86351629,0.01536318,1.62482802,3.65020038,5.70859923,1.70326364,0.00000000
-5.77188594,9.89267219,0.01508219,1.61834910,3.65488773,5.73694202,1.71224207,0.00000000
-5.76588294,9.91459557,0.01490687,1.60759519,3.65468240,5.76021934,1.72499832,0.00000000
-5.75987994,9.92860880,0.01484418,1.59261092,3.64939562,5.77783438,1.74142146,0.00000000
-5.75387694,9.93416042,0.01489805,1.57351271,3.63892444,5.78927663,1.76134680,0.00000000
-5.74787394,9.93084895,0.01506922,1.55048609,3.62325719,5.79414160,1.78456287,0.00000000
-5.74187094,9.91843855,0.01535516,1.52378058,3.60247526,5.79214508,1.81081880,0.00000000
-5.73586793,9.89686605,0.01575002,1.49370246,3.57675097,5.78313140,1.83983186,0.00000000
-5.72986493,9.86623899,0.01624483,1.46060550,3.54634162,5.76707545,1.87129489,0.00000000
-5.72386193,9.82682523,0.01682763,1.42488018,3.51158002,5.74407863,1.90488340,0.00000000
-5.71785893,9.77903513,0.01748387,1.38694182,3.47286195,5.71435928,1.94026212,0.00000000
-5.71185593,9.72339755,0.01819671,1.34721832,3.43063131,5.67823841,1.97709083,0.00000000
-5.70585293,9.66053146,0.01894758,1.30613782,3.38536375,5.63612180,2.01502936,0.00000000
-5.69984992,9.59111496,0.01971667,1.26411723,3.33754973,5.58847966,2.05374170,0.00000000
-5.69384692,9.51585367,0.02048350,1.22155185,3.28767788,5.53582507,2.09289914,0.00000000
-5.68784392,9.43545026,0.02122755,1.17880661,3.23621954,5.47869234,2.13218254,0.00000000
-5.68184092,9.35057667,0.02192884,1.13620941,3.18361545,5.41761660,2.17128375,0.00000000
-5.67583792,9.26185054,0.02256853,1.09404648,3.13026497,5.35311529,2.20990637,0.00000000
-5.66983492,9.16981673,0.02312948,1.05256010,3.07651856,5.28567249,2.24776597,0.00000000
-5.66383192,9.07493460,0.02359669,1.01194838,3.02267380,5.21572657,2.28459006,0.00000000
-5.65782891,8.97757151,0.02395776,0.97236706,2.96897494,5.14366146,2.32011795,0.00000000
-5.65182591,8.87800234,0.02420320,0.93393295,2.91561600,5.06980169,2.35410082,0.00000000
-5.64582291,8.77641495,0.02432661,0.89672867,2.86274721,4.99441113,2.38630225,0.00000000
-5.63981991,8.67292084,0.02432480,0.86080825,2.81048424,4.91769517,2.41649935,0.00000000
-5.63381691,8.56757053,0.02419781,0.82620318,2.75891976,4.83980613,2.44448466,0.00000000
-5.62781391,8.46037247,0.02394873,0.79292852,2.70813667,4.76085129,2.47006893,0.00000000
-5.62181091,8.35131486,0.02358353,0.76098864,2.65822223,4.68090320,2.49308485,0.00000000
-5.61580790,8.24038904,0.02311070,0.73038243,2.60928234,4.60001162,2.51339145,0.00000000
-5.60980490,8.12761346,0.02254089,0.70110747,2.56145515,4.51821659,2.53087923,0.00000000
-5.60380190,8.01305717,0.02188645,0.67316340,2.51492322,4.43556191,2.54547547,0.00000000
-5.59779890,7.89686161,0.02116095,0.64655410,2.46992347,4.35210865,2.55714961,0.00000000
-5.59179590,7.77925961,0.02037866,0.62128880,2.42675427,4.26794776,2.56591807,0.00000000
-5.58579290,7.66059062,0.01955408,0.59738229,2.38577900,4.18321160,2.57184813,0.00000000
-5.57978989,7.54131120,0.01870148,0.57485420,2.34742561,4.09808345,2.57506043,0.00000000
-5.57378689,7.42199986,0.01783445,0.55372761,2.31218189,4.01280479,2.57572958,0.00000000
-5.56778389,7.30335577,0.01696557,0.53402708,2.28058624,3.92767973,2.57408255,0.00000000
-5.56178089,7.18619072,0.01610606,0.51577638,2.25321389,3.84307642,2.57039458,0.00000000
-5.55577789,7.07141435,0.01526563,0.49899602,2.23065896,3.75942500,2.56498253,0.00000000
-5.54977489,6.96001266,0.01445230,0.48370073,2.21351261,3.67721216,2.55819567,0.00000000
-5.54377189,6.85302036,0.01367237,0.46989709,2.20233817,3.59697231,2.55040403,0.00000000
-5.53776888,6.75148784,0.01293040,0.45758133,2.19764395,3.51927540,2.54198490,0.00000000
-5.53176588,6.65644378,0.01222932,0.44673746,2.19985498,3.44471199,2.53330778,0.00000000
-5.52576288,6.56885503,0.01157056,0.43733580,2.20928490,3.37387578,2.52471865,0.00000000
-5.51975988,6.48958528,0.01095422,0.42933185,2.22610929,3.30734444,2.51652413,0.00000000
-5.51375688,6.41935431,0.01037929,0.42266563,2.25034206,3.24565919,2.50897652,0.00000000
-5.50775388,6.35869992,0.00984390,0.41726157,2.28181608,3.18930428,2.50226047,0.00000000
-5.50175088,6.30794431,0.00934549,0.41302868,2.32016959,3.13868682,2.49648210,0.00000000
-5.49574787,6.26716669,0.00888110,0.40986142,2.36483934,3.09411815,2.49166115,0.00000000
-5.48974487,6.23618387,0.00844754,0.40764081,2.41506143,3.05579736,2.48772698,0.00000000
-5.48374187,6.21453996,0.00804157,0.40623618,2.46988039,3.02379784,2.48451844,0.00000000
-5.47773887,6.20150609,0.00766008,0.40550722,2.52816651,2.99805748,2.48178809,0.00000000
-5.47173587,6.19609070,0.00730016,0.40530643,2.58864130,2.97837318,2.47921046,0.00000000
-5.46573287,6.19706019,0.00695922,0.40548193,2.64991027,2.96439985,2.47639422,0.00000000
-5.45972986,6.20296947,0.00663503,0.40588052,2.71050184,2.95565435,2.47289763,0.00000000
-5.45372686,6.21220131,0.00632571,0.40635085,2.76891084,2.95152426,2.46824656,0.00000000
-5.44772386,6.22301304,0.00602976,0.40674667,2.82364482,2.95128134,2.46195426,0.00000000
-5.44172086,6.23358857,0.00574602,0.40693006,2.87327102,2.95409935,2.45354182,0.00000000
-5.43571786,6.24209379,0.00547363,0.40677439,2.91646179,2.95907567,2.44255824,0.00000000
-5.42971486,6.24673281,0.00521193,0.40616700,2.95203639,2.96525602,2.42859926,0.00000000
-5.42371186,6.24580287,0.00496051,0.40501145,2.97899711,2.97166140,2.41132370,0.00000000
-5.41770885,6.23774548,0.00471903,0.40322916,2.99655799,2.97731644,2.39046684,0.00000000
-5.41170585,6.22119197,0.00448728,0.40076047,3.00416488,2.98127813,2.36584990,0.00000000
-5.40570285,6.19500160,0.00426509,0.39756500,3.00150590,2.98266384,2.33738550,0.00000000
-5.39969985,6.15829111,0.00405228,0.39362128,2.98851211,2.98067797,2.30507874,0.00000000
-5.39369685,6.11045488,0.00384868,0.38892575,2.96534857,2.97463604,2.26902423,0.00000000
-5.38769385,6.05117563,0.00365414,0.38349111,2.93239653,2.96398580,2.22939942,0.00000000
-5.38169085,5.98042573,0.00346845,0.37734418,2.89022821,2.94832457,2.18645470,0.00000000
-5.37568784,5.89846015,0.00329144,0.37052342,2.83957565,2.92741246,2.14050127,0.00000000
-5.36968484,5.80580200,0.00312295,0.36307615,2.78129559,2.90118124,2.09189763,0.00000000
-5.36368184,5.70322217,0.00296284,0.35505585,2.71633261,2.86973874,2.04103553,0.00000000
-5.35767884,5.59171456,0.00281107,0.34651949,2.64568240,2.83336880,1.98832641,0.00000000
-5.35167584,5.47246854,0.00266765,0.33752518,2.57035728,2.79252698,1.93418927,0.00000000
-5.34567284,5.34684001,0.00253272,0.32813023,2.49135541,2.74783225,1.87904030,0.00000000
-5.33966983,5.21632227,0.00240656,0.31838972,2.40963525,2.70005491,1.82328513,0.00000000
-5.33366683,5.08251761,0.00228959,0.30835561,2.32609587,2.65010117,1.76731367,0.00000000
-5.32766383,4.94711008,0.00218238,0.29807647,2.24156368,2.59899451,1.71149758,0.00000000
-5.32166083,4.81183966,0.00208568,0.28759769,2.15678534,2.54785431,1.65619016,0.00000000
-5.31565783,4.67847745,0.00200043,0.27696216,2.07242641,2.49787187,1.60172812,0.00000000
-5.30965483,4.54880153,0.00192771,0.26621134,1.98907484,2.45028411,1.54843474,0.00000000
-5.30365183,4.42457274,0.00186878,0.25538643,1.90724817,2.40634525,1.49662346,0.00000000
-5.29764882,4.30750956,0.00182504,0.24452969,1.82740298,2.36729669,1.44660146,0.00000000
-5.29164582,4.19926155,0.00179804,0.23368560,1.74994552,2.33433548,1.39867221,0.00000000
-5.28564282,4.10138063,0.00178939,0.22290183,1.67524193,2.30858182,1.35313664,0.00000000
-5.27963982,4.01529019,0.00180082,0.21222980,1.60362715,2.29104615,1.31029226,0.00000000
-5.27363682,3.94225215,0.00183405,0.20172486,1.53541162,2.28259658,1.27043012,0.00000000
-5.26763382,3.88333251,0.00189082,0.19144590,1.47088509,2.28392750,1.23382956,0.00000000
-5.26163082,3.83936658,0.00197280,0.18145461,1.41031748,2.29553037,1.20075086,0.00000000
-5.25562781,3.81092528,0.00208156,0.17181414,1.35395684,2.31766796,1.17142635,0.00000000
-5.24962481,3.79828439,0.00221851,0.16258751,1.30202465,2.35035304,1.14605044,0.00000000
-5.24362181,3.80139877,0.00238483,0.15383563,1.25470941,2.39333304,1.12476943,0.00000000
-5.23761881,3.81988368,0.00258146,0.14561530,1.21215906,2.44608167,1.10767186,0.00000000
-5.23161581,3.85300535,0.00280901,0.13797712,1.17447334,2.50779867,1.09478030,0.00000000
-5.22561281,3.89968258,0.00306775,0.13096355,1.14169696,2.57741852,1.08604533,0.00000000
-5.21960980,3.95850086,0.00335759,0.12460727,1.11381451,2.65362873,1.08134241,0.00000000
-5.21360680,4.02773991,0.00367800,0.11892991,1.09074782,2.73489787,1.08047235,0.00000000
-5.20760380,4.10541499,0.00402812,0.11394128,1.07235643,2.81951318,1.08316541,0.00000000
-5.20160080,4.18933148,0.00440666,0.10963911,1.05844137,2.90562702,1.08908944,0.00000000
-5.19559780,4.27715160,0.00481204,0.10600936,1.04875247,2.99131118,1.09786172,0.00000000
-5.18959480,4.36647117,0.00524238,0.10302715,1.04299889,3.07461729,1.10906420,0.00000000
-5.18359180,4.45490406,0.00569563,0.10065811,1.04086253,3.15364152,1.12226147,0.00000000
-5.17758879,4.54017075,0.00616960,0.09886026,1.04201355,3.22659109,1.13702066,0.00000000
-5.17158579,4.62018767,0.00666212,0.09758619,1.04612722,3.29185019,1.15293222,0.00000000
-5.16558279,4.69315311,0.00717115,0.09678548,1.05290107,3.34804246,1.16963053,0.00000000
-5.15957979,4.75762585,0.00769487,0.09640718,1.06207140,3.39408739,1.18681319,0.00000000
-5.15357679,4.81259252,0.00823179,0.09640232,1.07342782,3.42924817,1.20425781,0.00000000
-5.14757379,4.85752023,0.00878089,0.09672616,1.08682516,3.45316847,1.22183531,0.00000000
-5.14157079,4.89239132,0.00934166,0.09734021,1.10219158,3.46589642,1.23951872,0.00000000
-5.13556778,4.91771807,0.00991415,0.09821379,1.11953233,3.46789430,1.25738694,0.00000000
-5.12956478,4.93453590,0.01049899,0.09932510,1.13892858,3.46003306,1.27562279,0.00000000
-5.12356178,4.94437446,0.01109739,0.10066179,1.16053123,3.44357144,1.29450543,0.00000000
-5.11755878,4.94920732,0.01171102,0.10222090,1.18454956,3.42012031,1.31439698,0.00000000
-5.11155578,4.95138169,0.01234195,0.10400820,1.21123532,3.39159309,1.33572417,0.00000000
-5.10555278,4.95353077,0.01299244,0.10603702,1.24086271,3.36014413,1.35895535,0.00000000
-5.09954977,4.95847209,0.01366481,0.10832661,1.27370535,3.32809725,1.38457432,0.00000000
-5.09354677,4.96909598,0.01436116,0.11090000,1.31001120,3.29786724,1.41305189,0.00000000
-5.08754377,4.98824890,0.01508317,0.11378169,1.34997697,3.27187713,1.44481679,0.00000000
-5.08154077,5.01861653,0.01583185,0.11699508,1.39372327,3.25247466,1.48022751,0.00000000
-5.07553777,5.06261182,0.01660731,0.12055993,1.44127214,3.24185106,1.51954640,0.00000000
-5.06953477,5.12227284,0.01740853,0.12448986,1.49252819,3.24196542,1.56291779,0.00000000
-5.06353177,5.19917498,0.01823320,0.12879017,1.54726488,3.25447735,1.61035119,0.00000000
-5.05752876,5.29436145,0.01907763,0.13345599,1.60511675,3.28069063,1.66171094,0.00000000
-5.05152576,5.40829520,0.01993666,0.13847088,1.66557863,3.32150994,1.71671282,0.00000000
-5.04552276,5.54083423,0.02080369,0.14380605,1.72801207,3.37741199,1.77492824,0.00000000
-5.03951976,5.69123152,0.02167081,0.14942015,1.79165920,3.44843214,1.83579599,0.00000000
-5.03351676,5.85815943,0.02252892,0.15525974,1.85566358,3.53416666,1.89864109,0.00000000
-5.02751376,6.03975737,0.02336803,0.16126037,1.91909725,3.63379029,1.96270003,0.00000000
-5.02151076,6.23370043,0.02417754,0.16734825,1.98099307,3.74608809,2.02715122,0.00000000
-5.01550775,6.43728592,0.02494663,0.17344253,2.04038059,3.86950005,2.09114915,0.00000000
-5.00950475,6.64753357,0.02566462,0.17945790,2.09632403,4.00217649,2.15386059,0.00000000
-5.00350175,6.86129509,0.02632140,0.18530756,2.14796040,4.14204175,2.21450098,0.00000000
-4.99749875,7.07536787,0.02690782,0.19090641,2.19453579,4.28686355,2.27236905,0.00000000
-4.99149575,7.28660796,0.02741609,0.19617415,2.23543818,4.43432529,2.32687793,0.00000000
-4.98549275,7.49203720,0.02784005,0.20103838,2.27022479,4.58209824,2.37758104,0.00000000
-4.97948974,7.68894005,0.02817547,0.20543735,2.29864271,4.72791098,2.42419132,0.00000000
-4.97348674,7.87494596,0.02842020,0.20932236,2.32064158,4.86961350,2.46659279,0.00000000
-4.96748374,8.04809405,0.02857425,0.21265962,2.33637752,5.00523369,2.50484369,0.00000000
-4.96148074,8.20687778,0.02863979,0.21543151,2.34620814,5.13302421,2.53917102,0.00000000
-4.95547774,8.35026796,0.02862102,0.21763718,2.35067860,5.25149854,2.56995658,0.00000000
-4.94947474,8.47771401,0.02852396,0.21929248,2.35049931,5.35945510,2.59771524,0.00000000
-4.94347174,8.58912393,0.02835619,0.22042912,2.34651634,5.45598916,2.62306637,0.00000000
-4.93746873,8.68482463,0.02812648,0.22109329,2.33967572,5.54049263,2.64669978,0.00000000
-4.93146573,8.76550514,0.02784442,0.22134356,2.33098333,5.61264248,2.66933795,0.00000000
-4.92546273,8.83214600,0.02751994,0.22124838,2.32146217,5.67237882,2.69169609,0.00000000
-4.91945973,8.88593847,0.02716296,0.22088317,2.31210885,5.71987437,2.71444218,0.00000000
-4.91345673,8.92819798,0.02678291,0.22032709,2.30385140,5.75549698,2.73815875,0.00000000
-4.90745373,8.96027602,0.02638839,0.21965982,2.29751004,5.77976749,2.76330825,0.00000000
-4.90145073,8.98347482,0.02598688,0.21895825,2.29376280,5.79331511,2.79020367,0.00000000
-4.89544772,8.99896898,0.02558441,0.21829342,2.29311735,5.79683258,2.81898568,0.00000000
-4.88944472,9.00773768,0.02518549,0.21772772,2.29589017,5.79103324,2.84960752,0.00000000
-4.88344172,9.01051038,0.02479296,0.21731252,2.30219396,5.77661202,2.88182819,0.00000000
-4.87743872,9.00772851,0.02440802,0.21708634,2.31193362,5.75421210,2.91521437,0.00000000
-4.87143572,8.99952454,0.02403032,0.21707348,2.32481090,5.72439837,2.94915095,0.00000000
-4.86543272,8.98571891,0.02365815,0.21728342,2.34033733,5.68763886,2.98285973,0.00000000
-4.85942971,8.96583473,0.02328866,0.21771069,2.35785470,5.64429444,3.01542543,0.00000000
-4.85342671,8.93912887,0.02291814,0.21833543,2.37656219,5.59461689,3.04582797,0.00000000
-4.84742371,8.90463764,0.02254241,0.21912447,2.39554861,5.53875489,3.07297946,0.00000000
-4.84142071,8.86123445,0.02215711,0.22003286,2.41382857,5.47676732,3.09576451,0.00000000
-4.83541771,8.80769633,0.02175811,0.22100589,2.43038069,5.40864254,3.11308198,0.00000000
-4.82941471,8.74277605,0.02134187,0.22198126,2.44418648,5.33432246,3.12388658,0.00000000
-4.82341171,8.66527619,0.02090573,0.22289164,2.45426809,5.25372994,3.12722857,0.00000000
-4.81740870,8.57412193,0.02044823,0.22366708,2.45972357,5.16679776,3.12228998,0.00000000
-4.81140570,8.46842910,0.01996940,0.22423766,2.45975840,5.07349795,3.10841617,0.00000000
-4.80540270,8.34756502,0.01947088,0.22453581,2.45371218,4.97386965,3.08514146,0.00000000
-4.79939970,8.21119964,0.01895614,0.22449864,2.44107976,4.86804459,3.05220821,0.00000000
-4.79339670,8.05934534,0.01843051,0.22406989,2.42152642,4.75626889,3.00957875,0.00000000
-4.78739370,7.89238445,0.01790123,0.22320171,2.39489685,4.63892058,2.95744026,0.00000000
-4.78139070,7.71108387,0.01737741,0.22185607,2.36121818,4.51652203,2.89620249,0.00000000
-4.77538769,7.51659713,0.01686997,0.22000590,2.32069732,4.38974730,2.82648912,0.00000000
-4.76938469,7.31045432,0.01639148,0.21763586,2.27371328,4.25942399,2.74912312,0.00000000
-4.76338169,7.09454097,0.01595598,0.21474286,2.22080509,4.12652996,2.66510724,0.00000000
-4.75737869,6.87106709,0.01557879,0.21133625,2.16265614,3.99218500,2.57560043,0.00000000
-4.75137569,6.64252773,0.01527624,0.20743775,2.10007576,3.85763771,2.48189121,0.00000000
-4.74537269,6.41165639,0.01506538,0.20308109,2.03397865,3.72424825,2.38536898,0.00000000
-4.73936968,6.18137275,0.01496363,0.19831142,1.96536302,3.59346695,2.28749403,0.00000000
-4.73336668,5.95472570,0.01498843,0.19318446,1.89528785,3.46680965,2.18976726,0.00000000
-4.72736368,5.73483293,0.01515683,0.18776537,1.82484970,3.34582976,2.09369985,0.00000000
-4.72136068,5.52481786,0.01548503,0.18212745,1.75515951,3.23208780,2.00078373,0.00000000
-4.71535768,5.32774481,0.01598795,0.17635053,1.68731950,3.12711873,1.91246296,0.00000000
-4.70935468,5.14655316,0.01667865,0.17051916,1.62240028,3.03239761,1.83010632,0.00000000
-4.70335168,4.98399144,0.01756787,0.16472061,1.56141852,2.94930420,1.75498132,0.00000000
-4.69734867,4.84255216,0.01866346,0.15904262,1.50531501,2.87908733,1.68822979,0.00000000
-4.69134567,4.72440879,0.01996980,0.15357107,1.45493357,2.82282981,1.63084513,0.00000000
-4.68534267,4.63135608,0.02148738,0.14838755,1.41100102,2.78141493,1.58365169,0.00000000
-4.67933967,4.56475553,0.02321221,0.14356691,1.37410843,2.75549575,1.54728625,0.00000000
-4.67333667,4.52548792,0.02513554,0.13917486,1.34469448,2.74546838,1.52218247,0.00000000
-4.66733367,4.51391498,0.02724347,0.13526577,1.32303121,2.75145070,1.50855842,0.00000000
-4.66133067,4.52985241,0.02951681,0.13188073,1.30921302,2.77326764,1.50640811,0.00000000
-4.65532766,4.57255638,0.03193109,0.12904599,1.30314956,2.81044444,1.51549752,0.00000000
-4.64932466,4.64072548,0.03445666,0.12677183,1.30456325,2.86220891,1.53536584,0.00000000
-4.64332166,4.73251969,0.03705911,0.12505197,1.31299192,2.92750347,1.56533249,0.00000000
-4.63731866,4.84559741,0.03969976,0.12386368,1.32779714,3.00500745,1.60451033,0.00000000
-4.63131566,4.97717098,0.04233646,0.12316841,1.34817846,3.09316975,1.65182541,0.00000000
-4.62531266,5.12408017,0.04492452,0.12291315,1.37319356,3.19025147,1.70604318,0.00000000
-4.61930965,5.28288243,0.04741782,0.12303240,1.40178400,3.29437754,1.76580092,0.00000000
-4.61330665,5.44995758,0.04977013,0.12345074,1.43280609,3.40359600,1.82964570,0.00000000
-4.60730365,5.62162402,0.05193636,0.12408587,1.46506590,3.51594313,1.89607702,0.00000000
-4.60130065,5.79426225,0.05387407,0.12485199,1.49735728,3.62951199,1.96359271,0.00000000
-4.59529765,5.96444152,0.05554481,0.12566348,1.52850155,3.74252196,2.03073671,0.00000000
-4.58929465,6.12904426,0.05691545,0.12643862,1.55738724,3.85338626,2.09614679,0.00000000
-4.58329165,6.28538315,0.05795942,0.12710320,1.58300832,3.96077464,2.15860038,0.00000000
-4.57728864,6.43130556,0.05865766,0.12759393,1.60449912,4.06366824,2.21705655,0.00000000
-4.57128564,6.56528031,0.05899950,0.12786137,1.62116457,4.16140394,2.27069220,0.00000000
-4.56528264,6.68646221,0.05898307,0.12787232,1.63250416,4.25370576,2.31893068,0.00000000
-4.55927964,6.79473078,0.05861560,0.12761155,1.63822858,4.34070132,2.36146140,0.00000000
-4.55327664,6.89070041,0.05791326,0.12708270,1.63826825,4.42292197,2.39824921,0.00000000
-4.54727364,6.97570024,0.05690076,0.12630841,1.63277307,4.50128571,2.42953279,0.00000000
-4.54127064,7.05172363,0.05561060,0.12532951,1.62210355,4.57706294,2.45581180,0.00000000
-4.53526763,7.12134816,0.05408208,0.12420347,1.60681346,4.65182562,2.47782296,0.00000000
-4.52926463,7.18762851,0.05236000,0.12300200,1.58762479,4.72738133,2.49650583,0.00000000
-4.52326163,7.25396574,0.05049330,0.12180796,1.56539606,4.80569423,2.51295928,0.00000000
-4.51725863,7.32395794,0.04853341,0.12071179,1.54108525,4.88879586,2.52839056,0.00000000
-4.51125563,7.40123762,0.04653263,0.11980737,1.51570912,4.97868907,2.54405866,0.00000000
-4.50525263,7.48930259,0.04454249,0.11918784,1.49030038,5.07724876,2.56121446,0.00000000
-4.49924962,7.59134702,0.04261211,0.11894116,1.46586479,5.18612370,2.58103996,0.00000000
-4.49324662,7.71009984,0.04078674,0.11914590,1.44333975,5.30664348,2.60458935,0.00000000
-4.48724362,7.84767754,0.03910644,0.11986732,1.42355632,5.43973475,2.63273423,0.00000000
-4.48124062,8.00545776,0.03760493,0.12115391,1.40720594,5.58585072,2.66611561,0.00000000
-4.47523762,8.18397970,0.03630876,0.12303458,1.39481339,5.74491729,2.70510463,0.00000000
-4.46923462,8.38287592,0.03523667,0.12551653,1.38671686,5.91629867,2.74977406,0.00000000
-4.46323162,8.60083928,0.03439929,0.12858410,1.38305598,6.09878452,2.79988178,0.00000000
-4.45722861,8.83562709,0.03379910,0.13219842,1.38376799,6.29059988,2.85486720,0.00000000
-4.45122561,9.08410284,0.03343064,0.13629804,1.38859224,6.48943781,2.91386106,0.00000000
-4.44522261,9.34231445,0.03328105,0.14080046,1.39708249,6.69251408,2.97570820,0.00000000
-4.43921961,9.60560634,0.03333076,0.14560456,1.40862658,6.89664186,3.03900258,0.00000000
-4.43321661,9.86876059,0.03355441,0.15059373,1.42247218,7.09832351,3.10213320,0.00000000
-4.42721361,10.12616179,0.03392196,0.15563970,1.43775768,7.29385573,3.16333895,0.00000000
-4.42121061,10.37197848,0.03439986,0.16060678,1.45354667,7.47944366,3.22077012,0.00000000
-4.41520760,10.60035343,0.03495233,0.16535646,1.46886446,7.65131902,3.27255398,0.00000000
-4.40920460,10.80559474,0.03554260,0.16975207,1.48273514,7.80585719,3.31686150,0.00000000
-4.40320160,10.98235959,0.03613423,0.17366335,1.49421741,7.93968817,3.35197244,0.00000000
-4.39719860,11.12582276,0.03669221,0.17697073,1.50243795,8.04979682,3.37633593,0.00000000
-4.39119560,11.23182316,0.03718407,0.17956920,1.50662079,8.13360818,3.38862402,0.00000000
-4.38519260,11.29698257,0.03758077,0.18137142,1.50611169,8.18905463,3.38777593,0.00000000
-4.37918959,11.31879229,0.03785748,0.18231027,1.50039669,8.21462268,3.37303138,0.00000000
-4.37318659,11.29566521,0.03799407,0.18234044,1.48911425,8.20937806,3.34395173,0.00000000
-4.36718359,11.22695253,0.03797549,0.18143920,1.47206093,8.17296930,3.30042844,0.00000000
-4.36118059,11.11292604,0.03779188,0.17960631,1.44919057,8.10561067,3.24267900,0.00000000
-4.35517759,10.95472884,0.03743856,0.17686310,1.42060750,8.00804675,3.17123082,0.00000000
-4.34917459,10.75429854,0.03691569,0.17325081,1.38655453,7.88150142,3.08689466,0.00000000
-4.34317159,10.51426818,0.03622798,0.16882828,1.34739649,7.72761492,2.99072897,0.00000000
-4.33716858,10.23785109,0.03538409,0.16366922,1.30360056,7.54837284,2.88399755,0.00000000
-4.33116558,9.92871597,0.03439603,0.15785903,1.25571441,7.34603106,2.76812249,0.00000000
-4.32516258,9.59085866,0.03327849,0.15149156,1.20434340,7.12304049,2.64463497,0.00000000
-4.31915958,9.22847667,0.03204812,0.14466577,1.15012794,6.88197512,2.51512614,0.00000000
-4.31315658,8.84585148,0.03072282,0.13748257,1.09372197,6.62546615,2.38120010,0.00000000
-4.30715358,8.44724316,0.02932111,0.13004188,1.03577341,6.35614461,2.24443094,0.00000000
