energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-2.93846923,5.24037934,0.01752689,0.39042885,0.06618123,3.49901202,1.56192997,0.02436719,3.28523187
-2.93246623,5.28167954,0.01688843,0.39439628,0.06475196,3.51788239,1.58328211,0.02499334,3.30244051
-2.92646323,5.30373618,0.01625297,0.39754823,0.06329236,3.52236500,1.59892173,0.02560534,3.30655040
-2.92046023,5.30679259,0.01562964,0.39991569,0.06180974,3.51267456,1.60896436,0.02619316,3.29767406
-2.91445723,5.29165474,0.01502988,0.40156472,0.06031186,3.48941759,1.61370279,0.02674967,3.27628402
-2.90845423,5.25966542,0.01446734,0.40259313,0.05880666,3.45357106,1.61360072,0.02727097,3.24319574
-2.90245123,5.21265965,0.01395777,0.40312562,0.05730196,3.40644586,1.60928180,0.02775650,3.19953790
-2.89644822,5.15290334,0.01351877,0.40330737,0.05580518,3.34963653,1.60151439,0.02820923,3.14671139
-2.89044522,5.08301824,0.01316962,0.40329657,0.05432296,3.28495967,1.59119291,0.02863561,3.08633900
-2.88444222,5.00589643,0.01293090,0.40325606,0.05286100,3.21438392,1.57931662,0.02904557,3.02020790
-2.87843922,4.92460816,0.01282415,0.40334451,0.05142376,3.13995479,1.56696647,0.02945231,2.95020777
-2.87243622,4.84230685,0.01287150,0.40370769,0.05001448,3.06371791,1.55528101,0.02987199,2.87826708
-2.86643322,4.76213504,0.01309519,0.40447015,0.04863518,2.98764420,1.54543182,0.03032341,2.80629022
-2.86043022,4.68713450,0.01351706,0.40572778,0.04728674,2.91356042,1.53859910,0.03082747,2.73609804
-2.85442721,4.62016358,0.01415806,0.40754165,0.04596922,2.84308798,1.53594780,0.03140658,2.66937392
-2.84842421,4.56382386,0.01503766,0.40993342,0.04468209,2.77759256,1.53860436,0.03208398,2.60761710
-2.84242121,4.52039777,0.01617321,0.41288262,0.04342463,2.71814642,1.54763423,0.03288301,2.55210473
-2.83641821,4.49179811,0.01757935,0.41632593,0.04219626,2.66550442,1.56402010,0.03382622,2.50386324
-2.83041521,4.47952956,0.01926730,0.42015844,0.04099692,2.62009428,1.58864056,0.03493457,2.46364952
-2.82441221,4.48466194,0.02124424,0.42423699,0.03982731,2.58202068,1.62224930,0.03622646,2.43194174
-2.81840920,4.50781451,0.02351264,0.42838526,0.03868915,2.55108215,1.66545454,0.03771692,2.40893908
-2.81240620,4.54915017,0.02606962,0.43240057,0.03758522,2.52679925,1.71869879,0.03941668,2.39456983
-2.80640320,4.60837835,0.02890642,0.43606180,0.03651937,2.50845191,1.78223915,0.04133141,2.38850646
-2.80040020,4.68476558,0.03200795,0.43913834,0.03549635,2.49512368,1.85612852,0.04346097,2.39018655
-2.79439720,4.77715244,0.03535240,0.44139942,0.03452156,2.48575027,1.94019823,0.04579891,2.39883838
-2.78839420,4.88397625,0.03891107,0.44262346,0.03360069,2.47916986,2.03404297,0.04833196,2.41350978
-2.78239120,5.00329888,0.04264840,0.44260707,0.03273925,2.47417284,2.13700905,0.05103985,2.43309918
-2.77638819,5.13283943,0.04652213,0.44117317,0.03194217,2.46954883,2.24818689,0.05389529,2.45638794
-2.77038519,5.27001177,0.05048377,0.43817807,0.03121324,2.46412916,2.36640911,0.05686416,2.48207299
-2.76438219,5.41196724,0.05447928,0.43351696,0.03055473,2.45682348,2.49025531,0.05990598,2.50879927
-2.75837919,5.55564273,0.05844996,0.42712792,0.02996698,2.44664969,2.61806443,0.06297465,2.53519148
-2.75237619,5.69781456,0.06233368,0.41899410,0.02944816,2.43275669,2.74795563,0.06601936,2.55988476
-2.74637319,5.83515824,0.06606619,0.40914419,0.02899409,2.41444005,2.87785803,0.06898578,2.58155420
-2.74037019,5.96431416,0.06958268,0.39765122,0.02859825,2.39115103,3.00554946,0.07181742,2.59894292
-2.73436718,6.08195857,0.07281948,0.38462974,0.02825192,2.36249969,3.12870370,0.07445717,2.61088863
-2.72836418,6.18487915,0.07571574,0.37023184,0.02794450,2.32825301,3.24494540,0.07684887,2.61634852
-2.72236118,6.27005352,0.07821525,0.35464197,0.02766387,2.28832920,3.35191127,0.07893905,2.61442220
-2.71635818,6.33472905,0.08026804,0.33807110,0.02739698,2.24278920,3.44731556,0.08067851,2.60437246
-2.71035518,6.37650133,0.08183198,0.32075042,0.02713041,2.19182650,3.52901764,0.08202395,2.58564348
-2.70435218,6.39338881,0.08287408,0.30292488,0.02685109,2.13575610,3.59508906,0.08293933,2.55787593
-2.69834917,6.38390052,0.08337157,0.28484691,0.02654692,2.07500334,3.64387741,0.08339715,2.52091857
-2.69234617,6.34709377,0.08331266,0.26677047,0.02620745,2.01009305,3.67406397,0.08337938,2.47483583
-2.68634317,6.28261915,0.08269692,0.24894569,0.02582445,1.94163922,3.68471271,0.08287810,2.41991077
-2.68034017,6.19074990,0.08153532,0.23161420,0.02539239,1.87033517,3.67530815,0.08189590,2.35664306
-2.67433717,6.07239381,0.07984988,0.21500518,0.02490881,1.79694401,3.64578000,0.08044579,2.28574171
-2.66833417,5.92908586,0.07767293,0.19933229,0.02437456,1.72228907,3.59651331,0.07855093,2.20811231
-2.66233117,5.76296115,0.07504608,0.18479117,0.02379382,1.64724368,3.52834322,0.07624387,2.12483874
-2.65632816,5.57670797,0.07201887,0.17155778,0.02317406,1.57272009,3.44253427,0.07356562,2.03715983
-2.65032516,5.37350220,0.06864722,0.15978707,0.02252576,1.49965681,3.34074480,0.07056440,1.94644106
-2.64432216,5.15692478,0.06499170,0.14961228,0.02186201,1.42900433,3.22497779,0.06729420,1.85414227
-2.63831916,4.93086483,0.06111569,0.14114428,0.02119802,1.36170874,3.09752009,0.06381317,1.76178196
-2.63231616,4.69941191,0.05708362,0.13447125,0.02055048,1.29869358,2.96087236,0.06018197,1.67089937
-2.62631316,4.46674096,0.05295915,0.12965825,0.01993689,1.24083984,2.81767268,0.05646209,1.58301527
-2.62031016,4.23699429,0.04880359,0.12674683,0.01937479,1.18896482,2.67061685,0.05271417,1.49959282
-2.61430715,4.01416479,0.04467440,0.12575456,0.01888108,1.14380027,2.52237851,0.04899647,1.42199954
-2.60830415,3.80198462,0.04062399,0.12667443,0.01847123,1.10597076,2.37553234,0.04536350,1.35147177
-2.60230115,3.60382344,0.03669879,0.12947432,0.01815868,1.07597314,2.23248306,0.04186477,1.28908254
-2.59629815,3.42259975,0.03293849,0.13409650,0.01795425,1.05415818,2.09540294,0.03854383,1.23571413
-2.59029515,3.26070845,0.02937570,0.14045727,0.01786565,1.04071541,1.96617987,0.03543751,1.19203597
-2.58429215,3.11996708,0.02603575,0.14844707,0.01789721,1.03566213,1.84637770,0.03257542,1.15848886
-2.57828914,3.00158243,0.02293685,0.15793098,0.01804962,1.03883765,1.73720974,0.02997967,1.13527590
-2.57228614,2.90613864,0.02009036,0.16874992,0.01832000,1.04990332,1.63952611,0.02766489,1.12236064
-2.56628314,2.83360668,0.01750134,0.18072267,0.01870195,1.06834906,1.55381471,0.02563835,1.11947248
-2.56028014,2.78337508,0.01516916,0.19364878,0.01918593,1.09350657,1.48021520,0.02390039,1.12611941
-2.55427714,2.75430017,0.01308826,0.20731250,0.01975969,1.12456921,1.41854499,0.02244494,1.14160776
-2.54827414,2.74477413,0.01124895,0.22148763,0.02040886,1.16061820,1.36833558,0.02126023,1.16506844
-2.54227114,2.75280813,0.00963825,0.23594338,0.02111773,1.20065453,1.32887760,0.02032956,1.19548898
-2.53626813,2.77612744,0.00824068,0.25045097,0.02187002,1.24363542,1.29927224,0.01963217,1.23175048
-2.53026513,2.81227488,0.00703902,0.26479094,0.02264984,1.28851408,1.27848692,0.01914418,1.27266828
-2.52426213,2.85871877,0.00601507,0.27876069,0.02344255,1.33428127,1.26541295,0.01883949,1.31703492
-2.51825913,2.91296115,0.00515023,0.29218218,0.02423575,1.38000673,1.25892258,0.01869077,1.36366414
-2.51225613,2.97264208,0.00442607,0.30490920,0.02502013,1.42487862,1.25792341,0.01867032,1.41143405
-2.50625313,3.03563587,0.00382475,0.31683399,0.02579029,1.46823912,1.26140794,0.01875097,1.45932790
-2.50025013,3.10013528,0.00332941,0.32789274,0.02654539,1.50961412,1.26849633,0.01890686,1.50647071
-2.49424712,3.16471998,0.00292438,0.33806961,0.02728972,1.54873536,1.27847085,0.01911413,1.55216021
-2.48824412,3.22840634,0.00259544,0.34739894,0.02803295,1.58555355,1.29080067,0.01935153,1.59589043
-2.48224112,3.29067607,0.00232983,0.35596542,0.02879030,1.62024130,1.30515601,0.01960092,1.63736676
-2.47623812,3.35148205,0.00211635,0.36390192,0.02958230,1.65318519,1.32141137,0.01984762,1.67651156
-2.47023512,3.41123072,0.00194535,0.37138510,0.03043447,1.68496675,1.33963757,0.02008060,1.71345949
-2.46423212,3.47074128,0.00180864,0.37862866,0.03137657,1.71633278,1.36008310,0.02029259,1.74854269
-2.45822911,3.53118306,0.00169938,0.38587439,0.03244170,1.74815583,1.38314566,0.02048001,1.78226582
-2.45222611,3.59399338,0.00161203,0.39338146,0.03366508,1.78138632,1.40933511,0.02064273,1.81527192
-2.44622311,3.66077927,0.00154215,0.40141415,0.03508270,1.81699821,1.43922942,0.02078376,1.84830033
-2.44022011,3.73320724,0.00148629,0.41022857,0.03672977,1.85593071,1.47342579,0.02090877,1.88213837
-2.43421711,3.81288600,0.00144182,0.42005901,0.03863895,1.89902846,1.51248904,0.02102555,1.91756896
-2.42821411,3.90124766,0.00140680,0.43110436,0.04083872,1.94698337,1.55689971,0.02114333,1.95531651
-2.42221111,3.99943294,0.00137984,0.44351549,0.04335154,2.00028081,1.60700451,0.02127212,1.99599388
-2.41620810,4.10818634,0.00135995,0.45738398,0.04619227,2.05915313,1.66297128,0.02142198,2.04005284
-2.41020510,4.22776647,0.00134645,0.47273293,0.04936662,2.12354300,1.72475115,0.02160227,2.08774088
-2.40420210,4.35787662,0.00133882,0.48951040,0.05286992,2.19307890,1.79204958,0.02182102,2.13906660
-2.39819910,4.49761951,0.00133667,0.50758578,0.05668613,2.26706424,1.86430822,0.02208429,2.19377577
-2.39219610,4.64547915,0.00133961,0.52674947,0.06078726,2.34448137,1.94069868,0.02239569,2.25133963
-2.38619310,4.79933180,0.00134722,0.54671604,0.06513321,2.42401061,2.02012890,0.02275594,2.31095627
-2.38019010,4.95648602,0.00135901,0.56713071,0.06967200,2.50406396,2.10126226,0.02316265,2.37156565
-2.37418709,5.11375111,0.00137435,0.58757916,0.07434060,2.58283232,2.18254890,0.02361022,2.43187764
-2.36818409,5.26753116,0.00139254,0.60760010,0.07906611,2.65834439,2.26226814,0.02408989,2.49041222
-2.36218109,5.41394110,0.00141271,0.62670043,0.08376749,2.72853461,2.33858037,0.02458995,2.54555001
-2.35617809,5.54893959,0.00143393,0.64437193,0.08835760,2.79131737,2.40958622,0.02509613,2.59559105
-2.35017509,5.66847322,0.00145516,0.66010925,0.09274572,2.84466392,2.47339049,0.02559206,2.63881901
-2.34417209,5.76862511,0.00147530,0.67342804,0.09684014,2.88667871,2.52816808,0.02605990,2.67356788
-2.33816908,5.84576164,0.00149324,0.68388261,0.10055108,2.91567146,2.57222895,0.02648100,2.69828812
-2.33216608,5.89667032,0.00150789,0.69108237,0.10379354,2.93022182,2.60407926,0.02683668,2.71160897
-2.32616308,5.91868274,0.00151820,0.69470620,0.10649008,2.92923373,2.62247598,0.02710890,2.71239427
-2.32016008,5.90977715,0.00152324,0.69451422,0.10857344,2.91197694,2.62647251,0.02728104,2.69978906
-2.31415708,5.86865625,0.00152219,0.69035653,0.10998879,2.87811420,2.61545347,0.02733855,2.67325508
-2.30815408,5.79479702,0.00151440,0.68217840,0.11069560,2.82771301,2.58915719,0.02726954,2.63259357
-2.30215108,5.68847102,0.00149938,0.67002196,0.11066901,2.76124174,2.54768510,0.02706523,2.57795465
-2.29614807,5.55073472,0.00147687,0.65402424,0.10990060,2.67955084,2.49149794,0.02672029,2.50983325
-2.29014507,5.38339127,0.00144678,0.63441178,0.10839862,2.58384014,2.42139918,0.02623306,2.42905192
-2.28414207,5.18892622,0.00140927,0.61149227,0.10618758,2.47561450,2.33850692,0.02560557,2.33673204
-2.27813907,4.97042082,0.00136466,0.58564342,0.10330728,2.35662995,2.24421560,0.02484345,2.23425479
-2.27213607,4.73144766,0.00131347,0.55729996,0.09981138,2.22883312,2.14014990,0.02395567,2.12321421
-2.26613307,4.47595384,0.00125637,0.52693909,0.09576538,2.09429697,2.02811283,0.02295419,2.00536468
-2.26013007,4.20813724,0.00119419,0.49506534,0.09124441,1.95515568,1.91003071,0.02185351,1.88256529
-2.25412706,3.93232152,0.00112785,0.46219527,0.08633070,1.81354135,1.78789751,0.02067009,1.75672363
-2.24812406,3.65283500,0.00105835,0.42884274,0.08111089,1.67152532,1.66372084,0.01942180,1.62974141
-2.24212106,3.37389826,0.00098673,0.39550540,0.07567338,1.53106578,1.53947192,0.01812730,1.50346381
-2.23611806,3.09952437,0.00091406,0.36265256,0.07010581,1.39396363,1.41704126,0.01680542,1.37963451
-2.23011506,2.83343483,0.00084137,0.33071518,0.06449262,1.26182752,1.29820151,0.01547465,1.25985760
-2.22411206,2.57899321,0.00076969,0.30007783,0.05891305,1.13604856,1.18457855,0.01415256,1.14556718
-2.21810905,2.33915762,0.00069997,0.27107305,0.05343931,1.01778486,1.07763133,0.01285539,1.03800526
-2.21210605,2.11645218,0.00063309,0.24397782,0.04813533,0.90795552,0.97864048,0.01159774,0.93820770
-2.20610305,1.91295648,0.00056989,0.21901227,0.04305576,0.80724305,0.88870562,0.01039223,0.84699807
-2.20010005,1.73031184,0.00051111,0.19634029,0.03824546,0.71610336,0.80875034,0.00924942,0.76498863
-2.19409705,1.56974207,0.00045742,0.17607179,0.03373940,0.63478196,0.73953428,0.00817766,0.69258747
-2.18809405,1.43208624,0.00040946,0.15826644,0.02956283,0.56333488,0.68167075,0.00718319,0.63001092
-2.18209105,1.31784097,0.00036782,0.14293841,0.02573188,0.50165302,0.63564884,0.00627015,0.57729996
-2.17608804,1.22720910,0.00033306,0.13006189,0.02225427,0.44948847,0.60185835,0.00544079,0.53433958
-2.17008504,1.16015223,0.00030578,0.11957702,0.01913037,0.40648166,0.58061623,0.00469567,0.50088004
-2.16408204,1.11644445,0.00028660,0.11139604,0.01635423,0.37218813,0.57219298,0.00403388,0.47655902
-2.15807904,1.09572477,0.00027621,0.10540930,0.01391479,0.34610414,0.57683778,0.00345331,0.46092388
-2.15207604,1.09754647,0.00027540,0.10149104,0.01179704,0.32769039,0.59480089,0.00295091,0.45345326
-2.14607304,1.12142119,0.00028507,0.09950471,0.00998317,0.31639328,0.62635241,0.00252298,0.45357764
-2.14007004,1.16685673,0.00030628,0.09930771,0.00845359,0.31166347,0.67179623,0.00216538,0.46069827
-2.13406703,1.23338714,0.00034027,0.10075559,0.00718790,0.31297146,0.73147850,0.00187378,0.47420428
-2.12806403,1.32059439,0.00038843,0.10370544,0.00616568,0.31982011,0.80578994,0.00164382,0.49348776
-2.12206103,1.42812109,0.00045237,0.10801873,0.00536716,0.33175428,0.89516160,0.00147128,0.51795661
-2.11605803,1.55567408,0.00053389,0.11356336,0.00477369,0.34836744,1.00005396,0.00135220,0.54704521
-2.11005503,1.70301874,0.00063496,0.12021514,0.00436810,0.36930548,1.12093939,0.00128295,0.58022270
-2.10405203,1.86996470,0.00075773,0.12785856,0.00413487,0.39426803,1.25827835,0.00126027,0.61699900
-2.09804902,2.05634325,0.00090448,0.13638704,0.00406024,0.42300712,1.41249009,0.00128129,0.65692850
-2.09204602,2.26197766,0.00107757,0.14570268,0.00413210,0.45532377,1.58391865,0.00134349,0.69961151
-2.08604302,2.48664757,0.00127944,0.15571555,0.00433985,0.49106245,1.77279555,0.00144466,0.74469345
-2.08004002,2.73004911,0.00151247,0.16634255,0.00467416,0.53010379,1.97920062,0.00158283,0.79186210
-2.07403702,2.99175249,0.00177897,0.17750607,0.00512666,0.57235582,2.20302268,0.00175616,0.84084289
-2.06803402,3.27115929,0.00208106,0.18913242,0.00568960,0.61774404,2.44392218,0.00196290,0.89139264
-2.06203102,3.56746161,0.00242063,0.20115008,0.00635548,0.66620066,2.70129750,0.00220121,0.94329200
-2.05602801,3.87960548,0.00279916,0.21348808,0.00711674,0.71765353,2.97425723,0.00246914,0.99633703
-2.05002501,4.20626068,0.00321773,0.22607432,0.00796536,0.77201503,3.26159998,0.00276448,1.05033031
-2.04402201,4.54579916,0.00367684,0.23883417,0.00889261,0.82917156,3.56180363,0.00308472,1.10507214
-2.03801901,4.89628380,0.00417636,0.25168931,0.00988876,0.88897390,3.87302502,0.00342697,1.16035221
-2.03201601,5.25546887,0.00471546,0.26455687,0.01094298,0.95122900,4.19311110,0.00378792,1.21594233
-2.02601301,5.62081285,0.00529251,0.27734901,0.01204314,1.01569350,4.51962158,0.00416380,1.27159058
-2.02001001,5.98950391,0.00590504,0.28997286,0.01317588,1.08206932,4.84986299,0.00455045,1.32701724
-2.01400700,6.35849750,0.00654972,0.30233092,0.01432660,1.15000153,5.18093298,0.00494327,1.38191273
-2.00800400,6.72456471,0.00722230,0.31432186,0.01547967,1.21907862,5.50977351,0.00533734,1.43593767
-2.00200100,7.08434970,0.00791769,0.32584169,0.01661863,1.28883508,5.83323079,0.00572747,1.48872511
-1.99599800,7.43443389,0.00862993,0.33678522,0.01772647,1.35875626,6.14811971,0.00610828,1.53988470
-1.98999500,7.77140394,0.00935230,0.34704773,0.01878602,1.42828530,6.45128983,0.00647436,1.58900863
-1.98399200,8.09192082,0.01007737,0.35652683,0.01978034,1.49683162,6.73969048,0.00682036,1.63567887
-1.97798899,8.39278684,0.01079714,0.36512435,0.02069313,1.56378075,7.01043196,0.00714111,1.67947535
-1.97198599,8.67100781,0.01150314,0.37274813,0.02150915,1.62850507,7.26084060,0.00743179,1.71998463
-1.96598299,8.92384791,0.01218662,0.37931380,0.02221469,1.69037479,7.48850561,0.00768801,1.75680851
-1.95997999,9.14887525,0.01283871,0.38474627,0.02279790,1.74876902,7.69131610,0.00790594,1.78957216
-1.95397699,9.34399682,0.01345058,0.38898108,0.02324912,1.80308630,7.86748747,0.00808240,1.81793146
-1.94797399,9.50748208,0.01401365,0.39196541,0.02356120,1.85275443,8.01557683,0.00821494,1.84157918
-1.94197099,9.63797535,0.01451979,0.39365886,0.02372965,1.89723926,8.13448795,0.00830188,1.86024982
-1.93596798,9.73449755,0.01496146,0.39403396,0.02375275,1.93605235,8.22346650,0.00834236,1.87372315
-1.92996498,9.79643860,0.01533196,0.39307640,0.02363155,1.96875738,8.28208726,0.00833630,1.88182631
-1.92396198,9.82354231,0.01562551,0.39078512,0.02336985,1.99497541,8.31023492,0.00828444,1.88443470
-1.91795898,9.81588544,0.01583747,0.38717212,0.02297397,2.01438904,8.30808052,0.00818823,1.88147187
-1.91195598,9.77385328,0.01596440,0.38226215,0.02245255,2.02674555,8.27605551,0.00804980,1.87290860
-1.90595298,9.69811364,0.01600420,0.37609236,0.02181624,2.03185934,8.21482541,0.00787191,1.85876146
-1.89994997,9.58959095,0.01595610,0.36871169,0.02107734,2.02961361,8.12526457,0.00765780,1.83909112
-1.89394697,9.44944203,0.01582078,0.36018033,0.02024943,2.01996160,8.00843342,0.00741114,1.81400060
-1.88794397,9.27903443,0.01560026,0.35056900,0.01934692,2.00292737,7.86555889,0.00713589,1.78363362
-1.88194097,9.07992789,0.01529794,0.33995820,0.01838471,1.97860619,7.69801846,0.00683625,1.74817327
-1.87593797,8.85385884,0.01491845,0.32843731,0.01737771,1.94716463,7.50732762,0.00651650,1.70784083
-1.86993497,8.60272769,0.01446759,0.31610367,0.01634055,1.90884002,7.29513035,0.00618095,1.66289490
-1.86393197,8.32858787,0.01395216,0.30306144,0.01528722,1.86393950,7.06319154,0.00583387,1.61363054
-1.85792896,8.03363591,0.01337982,0.28942046,0.01423078,1.81283821,6.81339052,0.00547934,1.56037855
-1.85192596,7.72020111,0.01275887,0.27529488,0.01318315,1.75597667,6.54771431,0.00512129,1.50350433
-1.84592296,7.39073386,0.01209810,0.26080176,0.01215497,1.69385715,6.26824955,0.00476337,1.44340658
-1.83991996,7.04779139,0.01140655,0.24605957,0.01115543,1.62703879,5.97717209,0.00440894,1.38051530
-1.83391696,6.69402040,0.01069333,0.23118661,0.01019226,1.55613160,5.67673329,0.00406102,1.31528915
-1.82791396,6.33213589,0.00996740,0.21629944,0.00927172,1.48178922,5.36924275,0.00372232,1.24821212
-1.82191096,5.96489613,0.00923742,0.20151133,0.00839863,1.40470050,5.05704715,0.00339515,1.17978935
-1.81590795,5.59507409,0.00851155,0.18693081,0.00757646,1.32558014,4.74250558,0.00308149,1.11054231
-1.80990495,5.22542594,0.00779733,0.17266038,0.00680743,1.24515850,4.42796172,0.00278294,1.04100329
-1.80390195,4.85865752,0.00710153,0.15879531,0.00609261,1.16417101,4.11571394,0.00250075,0.97170958
-1.79789895,4.49738999,0.00643011,0.14542281,0.00543213,1.08334740,3.80798424,0.00223586,0.90319735
-1.79189595,4.14412610,0.00578809,0.13262132,0.00482526,1.00340119,3.50688747,0.00198885,0.83599566
-1.78589295,3.80121834,0.00517960,0.12046020,0.00427056,0.92501981,3.21440186,0.00176005,0.77062076
-1.77988994,3.47084044,0.00460778,0.10899961,0.00376609,0.84885569,2.93234245,0.00154948,0.70757099
-1.77388694,3.15496335,0.00407490,0.09829078,0.00330944,0.77551868,2.66233825,0.00135696,0.64732244
-1.76788394,2.85533677,0.00358232,0.08837644,0.00289795,0.70556994,2.40581433,0.00118207,0.59032564
-1.76188094,2.57347680,0.00313062,0.07929152,0.00252872,0.63951762,2.16397939,0.00102421,0.53700329
-1.75587794,2.31066004,0.00271963,0.07106409,0.00219879,0.57781432,1.93781913,0.00088264,0.48774909
-1.74987494,2.06792421,0.00234855,0.06371635,0.00190514,0.52085621,1.72809572,0.00075649,0.44292758
-1.74387194,1.84607470,0.00201603,0.05726574,0.00164480,0.46898381,1.53535279,0.00064480,0.40287493
-1.73786893,1.64569637,0.00172028,0.05172598,0.00141487,0.42248413,1.35992572,0.00054655,0.36790027
-1.73186593,1.46716956,0.00145917,0.04710813,0.00121256,0.38159381,1.20195618,0.00046068,0.33828740
-1.72586293,1.31068893,0.00123032,0.04342147,0.00103523,0.34650289,1.06140997,0.00038611,0.31429642
-1.71985993,1.17628379,0.00103118,0.04067412,0.00088038,0.31735881,0.93809719,0.00032178,0.29616491
-1.71385693,1.06383831,0.00085913,0.03887348,0.00074569,0.29427016,0.83169332,0.00026664,0.28410834
-1.70785393,0.97311027,0.00071152,0.03802630,0.00062900,0.27730973,0.74176016,0.00021968,0.27831907
-1.70185093,0.90374704,0.00058577,0.03813844,0.00052832,0.26651654,0.66776555,0.00017995,0.27896399
-1.69584792,0.85529753,0.00047938,0.03921426,0.00044181,0.26189646,0.60910082,0.00014656,0.28618019
-1.68984492,0.82721961,0.00038999,0.04125560,0.00036781,0.26342132,0.56509538,0.00011869,0.30006887
-1.68384192,0.81888228,0.00031538,0.04426053,0.00030479,0.27102630,0.53502781,0.00009557,0.32068725
-1.67783892,0.82956278,0.00025355,0.04822170,0.00025139,0.28460578,0.51813330,0.00007652,0.34803875
-1.67183592,0.85843900,0.00020264,0.05312455,0.00020637,0.30400771,0.51360751,0.00006095,0.38206193
-1.66583292,0.90457790,0.00016100,0.05894530,0.00016862,0.32902704,0.52060710,0.00004831,0.42261838
-1.65982991,0.96692125,0.00012718,0.06564898,0.00013715,0.35939838,0.53824761,0.00003814,0.46948046
-1.65382691,1.04427012,0.00009988,0.07318750,0.00011109,0.39478878,0.56559934,0.00003003,0.52231962
-1.64782391,1.13526991,0.00007800,0.08149800,0.00008967,0.43479106,0.60168241,0.00002364,0.58069606
-1.64182091,1.23839772,0.00006059,0.09050145,0.00007224,0.47891848,0.64546172,0.00001870,0.64405068
-1.63581791,1.35195396,0.00004682,0.10010180,0.00005822,0.52660141,0.69584327,0.00001496,0.71170031
-1.62981491,1.47406008,0.00003603,0.11018574,0.00004712,0.57718668,0.75167254,0.00001225,0.78283680
-1.62381191,1.60266370,0.00002763,0.12062306,0.00003855,0.62994010,0.81173608,0.00001044,0.85653088
-1.61780890,1.73555256,0.00002117,0.13126786,0.00003220,0.68405261,0.87476694,0.00000943,0.93174114
-1.61180590,1.87037784,0.00001625,0.14196050,0.00002781,0.73865027,0.93945448,0.00000917,1.00732845
-1.60580290,2.00468707,0.00001257,0.15253032,0.00002522,0.79280807,1.00445874,0.00000964,1.08207565
-1.59979990,2.13596625,0.00000990,0.16279913,0.00002434,0.84556742,1.06842938,0.00001089,1.15471237
-1.59379690,2.26169000,0.00000804,0.17258530,0.00002512,0.89595685,1.13002862,0.00001299,1.22394420
-1.58779390,2.37937844,0.00000684,0.18170837,0.00002762,0.94301525,1.18795766,0.00001604,1.28848529
-1.58179090,2.48665844,0.00000622,0.18999400,0.00003194,0.98581677,1.24098542,0.00002023,1.34709320
-1.57578789,2.58132684,0.00000609,0.19727902,0.00003827,1.02349650,1.28797859,0.00002575,1.39860466
-1.56978489,2.66141303,0.00000643,0.20341644,0.00004684,1.05527561,1.32793148,0.00003288,1.44197060
-1.56378189,2.72523778,0.00000721,0.20828018,0.00005799,1.08048505,1.35999440,0.00004196,1.47628898
-1.55777889,2.77146577,0.00000845,0.21176916,0.00007210,1.09858649,1.38349910,0.00005339,1.50083390
-1.55177589,2.79914910,0.00001017,0.21381087,0.00008963,1.10918960,1.39798005,0.00006765,1.51507949
-1.54577289,2.80775970,0.00001243,0.21436390,0.00011112,1.11206474,1.40319047,0.00008531,1.51871756
-1.53976988,2.79720900,0.00001530,0.21341956,0.00013716,1.10715044,1.39911226,0.00010703,1.51166799
-1.53376688,2.76785387,0.00001886,0.21100244,0.00016843,1.09455533,1.38595939,0.00013359,1.49408154
-1.52776388,2.72048853,0.00002322,0.20716981,0.00020564,1.07455425,1.36417446,0.00016586,1.46633461
-1.52176088,2.65632290,0.00002850,0.20201008,0.00024959,1.04757890,1.33441885,0.00020487,1.42901661
-1.51575788,2.57694839,0.00003485,0.19564017,0.00030109,1.01420332,1.29755671,0.00025176,1.38291019
-1.50975488,2.48429306,0.00004245,0.18820219,0.00036102,0.97512501,1.25463388,0.00030783,1.32896554
-1.50375188,2.38056810,0.00005147,0.17985932,0.00043028,0.93114251,1.20685262,0.00037455,1.26826986
-1.49774887,2.26820845,0.00006215,0.17079139,0.00050978,0.88313053,1.15554353,0.00045352,1.20201356
-1.49174587,2.14981015,0.00007472,0.16119005,0.00060045,0.83201378,1.10213586,0.00054656,1.13145458
-1.48574287,2.02806723,0.00008948,0.15125407,0.00070323,0.77874055,1.04812757,0.00065563,1.05788255
-1.47973987,1.90571074,0.00010672,0.14118464,0.00081904,0.72425730,0.99505641,0.00078290,0.98258423
-1.47373687,1.78545218,0.00012681,0.13118117,0.00094878,0.66948509,0.94447291,0.00093069,0.90681154
-1.46773387,1.66993321,0.00015014,0.12143748,0.00109335,0.61529881,0.89791619,0.00110151,0.83175344
-1.46173087,1.56168291,0.00017714,0.11213861,0.00125364,0.56250977,0.85689303,0.00129800,0.75851233
-1.45572786,1.46308329,0.00020830,0.10345824,0.00143049,0.51185213,0.82286043,0.00152293,0.68808579
-1.44972486,1.37634328,0.00024414,0.09555684,0.00162478,0.46397329,0.79721152,0.00177918,0.62135374
-1.44372186,1.30348060,0.00028524,0.08858041,0.00183735,0.41942832,0.78126445,0.00206963,0.55907098
-1.43771886,1.24631069,0.00033224,0.08265976,0.00206907,0.37867812,0.77625347,0.00239717,0.50186499
-1.43171586,1.20644129,0.00038580,0.07791030,0.00232082,0.34209094,0.78332157,0.00276458,0.45023817
-1.42571286,1.18527108,0.00044664,0.07443216,0.00259352,0.30994674,0.80351356,0.00317446,0.40457405
