energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.85592796,0.76585410,-0.76585410,0.07189420,-0.07189420,0.00000000,-0.00000000,0.17099663,-0.17099663,0.11243112,-0.11243112,0.34445329,-0.34445329,0.00000000,-0.00000000
-5.84992496,0.74240059,-0.74240059,0.06966031,-0.06966031,0.00000000,-0.00000000,0.16852514,-0.16852514,0.11017305,-0.11017305,0.33275613,-0.33275614,0.00000000,-0.00000000
-5.84392196,0.72288016,-0.72288016,0.06782096,-0.06782096,0.00000000,-0.00000000,0.16740352,-0.16740352,0.10871538,-0.10871538,0.32265366,-0.32265366,0.00000000,-0.00000000
-5.83791896,0.70751156,-0.70751156,0.06638725,-0.06638725,0.00000000,-0.00000000,0.16764655,-0.16764655,0.10807090,-0.10807090,0.31428401,-0.31428401,0.00000000,-0.00000000
-5.83191596,0.69647308,-0.69647309,0.06535975,-0.06535975,0.00000000,-0.00000000,0.16925425,-0.16925425,0.10824846,-0.10824846,0.30777749,-0.30777749,0.00000000,-0.00000000
-5.82591296,0.68989230,-0.68989230,0.06472826,-0.06472826,0.00000000,-0.00000000,0.17221052,-0.17221052,0.10925176,-0.10925176,0.30325038,-0.30325038,0.00000000,-0.00000000
-5.81990995,0.68783820,-0.68783820,0.06447196,-0.06447196,0.00000000,-0.00000000,0.17648248,-0.17648248,0.11107834,-0.11107834,0.30079961,-0.30079961,0.00000000,-0.00000000
-5.81390695,0.69031623,-0.69031623,0.06455996,-0.06455996,0.00000000,-0.00000000,0.18202039,-0.18202038,0.11371887,-0.11371887,0.30049854,-0.30049854,0.00000000,-0.00000000
-5.80790395,0.69726608,-0.69726608,0.06495220,-0.06495220,0.00000000,-0.00000000,0.18875817,-0.18875817,0.11715693,-0.11715693,0.30239396,-0.30239396,0.00000000,-0.00000000
-5.80190095,0.70856235,-0.70856235,0.06560062,-0.06560062,0.00000000,-0.00000000,0.19661461,-0.19661461,0.12136892,-0.12136892,0.30650422,-0.30650422,0.00000000,-0.00000000
-5.79589795,0.72401775,-0.72401775,0.06645076,-0.06645076,0.00000000,-0.00000000,0.20549498,-0.20549498,0.12632445,-0.12632445,0.31281853,-0.31281853,0.00000000,-0.00000000
-5.78989495,0.74338844,-0.74338844,0.06744345,-0.06744345,0.00000000,-0.00000000,0.21529310,-0.21529310,0.13198682,-0.13198682,0.32129722,-0.32129722,0.00000000,-0.00000000
-5.78389195,0.76638124,-0.76638124,0.06851678,-0.06851678,0.00000000,-0.00000000,0.22589372,-0.22589372,0.13831378,-0.13831378,0.33187282,-0.33187282,0.00000000,-0.00000000
-5.77788894,0.79266192,-0.79266192,0.06960820,-0.06960820,0.00000000,-0.00000000,0.23717500,-0.23717500,0.14525832,-0.14525832,0.34445178,-0.34445178,0.00000000,-0.00000000
-5.77188594,0.82186436,-0.82186436,0.07065658,-0.07065658,0.00000000,-0.00000000,0.24901111,-0.24901111,0.15276956,-0.15276956,0.35891660,-0.35891660,0.00000000,-0.00000000
-5.76588294,0.85359981,-0.85359981,0.07160438,-0.07160438,0.00000000,-0.00000000,0.26127466,-0.26127466,0.16079360,-0.16079360,0.37512819,-0.37512819,0.00000000,-0.00000000
-5.75987994,0.88746606,-0.88746606,0.07239964,-0.07239964,0.00000000,-0.00000000,0.27383905,-0.27383905,0.16927433,-0.16927433,0.39292831,-0.39292831,0.00000000,-0.00000000
-5.75387694,0.92305604,-0.92305604,0.07299785,-0.07299785,0.00000000,-0.00000000,0.28658049,-0.28658049,0.17815421,-0.17815421,0.41214202,-0.41214201,0.00000000,-0.00000000
-5.74787394,0.95996564,-0.95996564,0.07336365,-0.07336365,0.00000000,-0.00000000,0.29937980,-0.29937980,0.18737493,-0.18737493,0.43257994,-0.43257994,0.00000000,-0.00000000
-5.74187094,0.99780072,-0.99780072,0.07347220,-0.07347220,0.00000000,-0.00000000,0.31212385,-0.31212385,0.19687807,-0.19687807,0.45404054,-0.45404054,0.00000000,-0.00000000
-5.73586793,1.03618325,-1.03618325,0.07331035,-0.07331035,0.00000000,-0.00000000,0.32470682,-0.32470682,0.20660579,-0.20660579,0.47631227,-0.47631227,0.00000000,-0.00000000
-5.72986493,1.07475671,-1.07475671,0.07287740,-0.07287740,0.00000000,-0.00000000,0.33703115,-0.33703115,0.21650155,-0.21650155,0.49917578,-0.49917578,0.00000000,-0.00000000
-5.72386193,1.11319104,-1.11319104,0.07218559,-0.07218559,0.00000000,-0.00000000,0.34900841,-0.34900841,0.22651095,-0.22651095,0.52240631,-0.52240631,0.00000000,-0.00000000
-5.71785893,1.15118719,-1.15118719,0.07126019,-0.07126019,0.00000000,-0.00000000,0.36056010,-0.36056010,0.23658283,-0.23658283,0.54577634,-0.54577634,0.00000000,-0.00000000
-5.71185593,1.18848183,-1.18848183,0.07013929,-0.07013929,0.00000000,-0.00000000,0.37161850,-0.37161850,0.24667055,-0.24667055,0.56905872,-0.56905872,0.00000000,-0.00000000
-5.70585293,1.22485214,-1.22485214,0.06887330,-0.06887330,0.00000000,-0.00000000,0.38212762,-0.38212762,0.25673357,-0.25673356,0.59203032,-0.59203032,0.00000000,-0.00000000
-5.69984992,1.26012108,-1.26012108,0.06752407,-0.06752407,0.00000000,-0.00000000,0.39204434,-0.39204434,0.26673933,-0.26673933,0.61447617,-0.61447617,0.00000000,-0.00000000
-5.69384692,1.29416302,-1.29416302,0.06616385,-0.06616385,0.00000000,-0.00000000,0.40133978,-0.40133978,0.27666539,-0.27666539,0.63619434,-0.63619434,0.00000000,-0.00000000
-5.68784392,1.32690982,-1.32690982,0.06487396,-0.06487396,0.00000000,-0.00000000,0.41000086,-0.41000085,0.28650171,-0.28650171,0.65700117,-0.65700117,0.00000000,-0.00000000
-5.68184092,1.35835694,-1.35835694,0.06374329,-0.06374329,0.00000000,-0.00000000,0.41803195,-0.41803195,0.29625305,-0.29625305,0.67673689,-0.67673689,0.00000000,-0.00000000
-5.67583792,1.38856935,-1.38856935,0.06286667,-0.06286667,0.00000000,-0.00000000,0.42545670,-0.42545670,0.30594125,-0.30594125,0.69527129,-0.69527129,0.00000000,-0.00000000
-5.66983492,1.41768670,-1.41768670,0.06234309,-0.06234309,0.00000000,-0.00000000,0.43231956,-0.43231956,0.31560736,-0.31560736,0.71250920,-0.71250920,0.00000000,-0.00000000
-5.66383192,1.44592712,-1.44592712,0.06227384,-0.06227384,0.00000000,-0.00000000,0.43868728,-0.43868727,0.32531315,-0.32531315,0.72839535,-0.72839535,0.00000000,-0.00000000
-5.65782891,1.47358901,-1.47358901,0.06276063,-0.06276063,0.00000000,-0.00000000,0.44464969,-0.44464969,0.33514217,-0.33514217,0.74291824,-0.74291824,0.00000000,-0.00000000
-5.65182591,1.50105024,-1.50105024,0.06390363,-0.06390363,0.00000000,-0.00000000,0.45032006,-0.45032006,0.34519979,-0.34519979,0.75611276,-0.75611276,0.00000000,-0.00000000
-5.64582291,1.52876399,-1.52876399,0.06579951,-0.06579951,0.00000000,-0.00000000,0.45583445,-0.45583445,0.35561235,-0.35561235,0.76806101,-0.76806101,0.00000000,-0.00000000
-5.63981991,1.55725113,-1.55725113,0.06853954,-0.06853954,0.00000000,-0.00000000,0.46135016,-0.46135016,0.36652512,-0.36652512,0.77889125,-0.77889125,0.00000000,-0.00000000
-5.63381691,1.58708851,-1.58708851,0.07220766,-0.07220766,0.00000000,-0.00000000,0.46704310,-0.46704310,0.37809907,-0.37809907,0.78877469,-0.78877469,0.00000000,-0.00000000
-5.62781391,1.61889337,-1.61889337,0.07687865,-0.07687865,0.00000000,-0.00000000,0.47310401,-0.47310401,0.39050645,-0.39050645,0.79792016,-0.79792016,0.00000000,-0.00000000
-5.62181091,1.65330412,-1.65330412,0.08261641,-0.08261641,0.00000000,-0.00000000,0.47973371,-0.47973371,0.40392527,-0.40392527,0.80656666,-0.80656666,0.00000000,-0.00000000
-5.61580790,1.69095791,-1.69095791,0.08947229,-0.08947229,0.00000000,-0.00000000,0.48713730,-0.48713730,0.41853279,-0.41853279,0.81497411,-0.81497411,0.00000000,-0.00000000
-5.60980490,1.73246585,-1.73246585,0.09748369,-0.09748369,0.00000000,-0.00000000,0.49551769,-0.49551769,0.43449830,-0.43449830,0.82341258,-0.82341258,0.00000000,-0.00000000
-5.60380190,1.77838693,-1.77838693,0.10667277,-0.10667277,0.00000000,-0.00000000,0.50506865,-0.50506865,0.45197548,-0.45197548,0.83215057,-0.83215057,0.00000000,-0.00000000
-5.59779890,1.82920173,-1.82920173,0.11704543,-0.11704543,0.00000000,-0.00000000,0.51596768,-0.51596768,0.47109462,-0.47109462,0.84144280,-0.84144280,0.00000000,-0.00000000
-5.59179590,1.88528737,-1.88528737,0.12859061,-0.12859061,0.00000000,-0.00000000,0.52836903,-0.52836903,0.49195515,-0.49195515,0.85151831,-0.85151831,0.00000000,-0.00000000
-5.58579290,1.94689489,-1.94689489,0.14127978,-0.14127978,0.00000000,-0.00000000,0.54239729,-0.54239729,0.51461880,-0.51461880,0.86256926,-0.86256926,0.00000000,-0.00000000
-5.57978989,2.01413029,-2.01413029,0.15506695,-0.15506695,0.00000000,-0.00000000,0.55814184,-0.55814184,0.53910376,-0.53910376,0.87474124,-0.87474124,0.00000000,-0.00000000
-5.57378689,2.08694043,-2.08694043,0.16988885,-0.16988885,0.00000000,-0.00000000,0.57565241,-0.57565241,0.56538008,-0.56538008,0.88812560,-0.88812560,0.00000000,-0.00000000
-5.56778389,2.16510441,-2.16510441,0.18566556,-0.18566556,0.00000000,-0.00000000,0.59493601,-0.59493601,0.59336669,-0.59336669,0.90275407,-0.90275407,0.00000000,-0.00000000
-5.56178089,2.24823120,-2.24823120,0.20230143,-0.20230143,0.00000000,-0.00000000,0.61595538,-0.61595538,0.62293009,-0.62293009,0.91859612,-0.91859612,0.00000000,-0.00000000
-5.55577789,2.33576341,-2.33576341,0.21968632,-0.21968632,0.00000000,-0.00000000,0.63862896,-0.63862896,0.65388483,-0.65388483,0.93555911,-0.93555911,0.00000000,-0.00000000
-5.54977489,2.42698729,-2.42698729,0.23769705,-0.23769705,0.00000000,-0.00000000,0.66283234,-0.66283234,0.68599575,-0.68599575,0.95349119,-0.95349119,0.00000000,-0.00000000
-5.54377189,2.52104825,-2.52104825,0.25619908,-0.25619908,0.00000000,-0.00000000,0.68840107,-0.68840107,0.71898191,-0.71898191,0.97218671,-0.97218671,0.00000000,-0.00000000
-5.53776888,2.61697114,-2.61697114,0.27504826,-0.27504826,0.00000000,-0.00000000,0.71513458,-0.71513458,0.75252198,-0.75252198,0.99139384,-0.99139384,0.00000000,-0.00000000
-5.53176588,2.71368424,-2.71368424,0.29409270,-0.29409270,0.00000000,-0.00000000,0.74280094,-0.74280094,0.78626089,-0.78626089,1.01082396,-1.01082396,0.00000000,-0.00000000
-5.52576288,2.81004571,-2.81004570,0.31317453,-0.31317453,0.00000000,-0.00000000,0.77114217,-0.77114217,0.81981736,-0.81981736,1.03016207,-1.03016207,0.00000000,-0.00000000
-5.51975988,2.90487117,-2.90487117,0.33213166,-0.33213165,0.00000000,-0.00000000,0.79987964,-0.79987964,0.85279220,-0.85279220,1.04907790,-1.04907790,0.00000000,-0.00000000
-5.51375688,2.99696133,-2.99696133,0.35079940,-0.35079940,0.00000000,-0.00000000,0.82871957,-0.82871957,0.88477677,-0.88477677,1.06723692,-1.06723692,0.00000000,-0.00000000
-5.50775388,3.08512825,-3.08512825,0.36901199,-0.36901199,0.00000000,-0.00000000,0.85735798,-0.85735798,0.91536157,-0.91536157,1.08431078,-1.08431078,0.00000000,-0.00000000
-5.50175088,3.16821956,-3.16821956,0.38660387,-0.38660387,0.00000000,-0.00000000,0.88548524,-0.88548524,0.94414460,-0.94414460,1.09998666,-1.09998666,0.00000000,-0.00000000
-5.49574787,3.24513978,-3.24513978,0.40341105,-0.40341105,0.00000000,-0.00000000,0.91278992,-0.91278992,0.97073924,-0.97073924,1.11397532,-1.11397532,0.00000000,-0.00000000
-5.48974487,3.31486839,-3.31486839,0.41927222,-0.41927222,0.00000000,-0.00000000,0.93896205,-0.93896205,0.99478157,-0.99478157,1.12601730,-1.12601730,0.00000000,-0.00000000
-5.48374187,3.37647451,-3.37647451,0.43402999,-0.43402999,0.00000000,-0.00000000,0.96369575,-0.96369575,1.01593702,-1.01593702,1.13588754,-1.13588754,0.00000000,-0.00000000
-5.47773887,3.42912831,-3.42912831,0.44753215,-0.44753215,0.00000000,-0.00000000,0.98669148,-0.98669148,1.03390629,-1.03390629,1.14339814,-1.14339814,0.00000000,-0.00000000
-5.47173587,3.47210956,-3.47210956,0.45963310,-0.45963310,0.00000000,-0.00000000,1.00765803,-1.00765803,1.04843052,-1.04843052,1.14839957,-1.14839957,0.00000000,-0.00000000
-5.46573287,3.50481373,-3.50481373,0.47019543,-0.47019543,0.00000000,-0.00000000,1.02631457,-1.02631457,1.05929577,-1.05929577,1.15078051,-1.15078051,0.00000000,-0.00000000
-5.45972986,3.52675628,-3.52675628,0.47909185,-0.47909185,0.00000000,-0.00000000,1.04239290,-1.04239290,1.06633676,-1.06633676,1.15046662,-1.15046662,0.00000000,-0.00000000
-5.45372686,3.53757580,-3.53757580,0.48620727,-0.48620727,0.00000000,-0.00000000,1.05564019,-1.05564019,1.06944001,-1.06944001,1.14741857,-1.14741857,0.00000000,-0.00000000
-5.44772386,3.53703638,-3.53703638,0.49144121,-0.49144121,0.00000000,-0.00000000,1.06582234,-1.06582234,1.06854632,-1.06854632,1.14162965,-1.14162965,0.00000000,-0.00000000
-5.44172086,3.52502969,-3.52502969,0.49471041,-0.49471041,0.00000000,-0.00000000,1.07272799,-1.07272799,1.06365258,-1.06365258,1.13312332,-1.13312332,0.00000000,-0.00000000
-5.43571786,3.50157703,-3.50157703,0.49595155,-0.49595155,0.00000000,-0.00000000,1.07617330,-1.07617330,1.05481286,-1.05481286,1.12195081,-1.12195081,0.00000000,-0.00000000
-5.42971486,3.46683121,-3.46683122,0.49512397,-0.49512397,0.00000000,-0.00000000,1.07600722,-1.07600722,1.04213884,-1.04213884,1.10818916,-1.10818916,0.00000000,-0.00000000
-5.42371186,3.42107831,-3.42107831,0.49221226,-0.49221226,0.00000000,-0.00000000,1.07211723,-1.07211723,1.02579927,-1.02579927,1.09193961,-1.09193961,0.00000000,-0.00000000
-5.41770885,3.36473871,-3.36473871,0.48722856,-0.48722856,0.00000000,-0.00000000,1.06443513,-1.06443513,1.00601863,-1.00601863,1.07332638,-1.07332638,0.00000000,-0.00000000
-5.41170585,3.29836714,-3.29836714,0.48021437,-0.48021437,0.00000000,-0.00000000,1.05294255,-1.05294255,0.98307466,-0.98307466,1.05249591,-1.05249591,0.00000000,-0.00000000
-5.40570285,3.22265103,-3.22265103,0.47124180,-0.47124180,0.00000000,-0.00000000,1.03767590,-1.03767590,0.95729487,-0.95729487,1.02961628,-1.02961628,0.00000000,-0.00000000
-5.39969985,3.13840663,-3.13840663,0.46041391,-0.46041391,0.00000000,-0.00000000,1.01873020,-1.01873020,0.92905185,-0.92905185,1.00487673,-1.00487673,0.00000000,-0.00000000
-5.39369685,3.04657231,-3.04657231,0.44786434,-0.44786434,0.00000000,-0.00000000,0.99626157,-0.99626157,0.89875747,-0.89875747,0.97848703,-0.97848703,0.00000000,-0.00000000
-5.38769385,2.94819876,-2.94819876,0.43375587,-0.43375587,0.00000000,-0.00000000,0.97048793,-0.97048793,0.86685593,-0.86685593,0.95067660,-0.95067660,0.00000000,-0.00000000
-5.38169085,2.84443563,-2.84443563,0.41827804,-0.41827804,0.00000000,-0.00000000,0.94168786,-0.94168786,0.83381582,-0.83381582,0.92169310,-0.92169310,0.00000000,-0.00000000
-5.37568784,2.73651472,-2.73651472,0.40164384,-0.40164384,0.00000000,-0.00000000,0.91019721,-0.91019721,0.80012126,-0.80012126,0.89180040,-0.89180040,0.00000000,-0.00000000
-5.36968484,2.62572982,-2.62572982,0.38408549,-0.38408549,0.00000000,-0.00000000,0.87640377,-0.87640377,0.76626249,-0.76626249,0.86127582,-0.86127582,0.00000000,-0.00000000
-5.36368184,2.51341352,-2.51341352,0.36584952,-0.36584952,0.00000000,-0.00000000,0.84073985,-0.84073985,0.73272587,-0.73272587,0.83040668,-0.83040668,0.00000000,-0.00000000
-5.35767884,2.40091176,-2.40091176,0.34719127,-0.34719127,0.00000000,-0.00000000,0.80367316,-0.80367316,0.69998389,-0.69998389,0.79948603,-0.79948603,0.00000000,-0.00000000
-5.35167584,2.28955671,-2.28955671,0.32836902,-0.32836902,0.00000000,-0.00000000,0.76569622,-0.76569622,0.66848523,-0.66848523,0.76880790,-0.76880790,0.00000000,-0.00000000
-5.34567284,2.18063915,-2.18063915,0.30963800,-0.30963800,0.00000000,-0.00000000,0.72731485,-0.72731485,0.63864534,-0.63864534,0.73866192,-0.73866192,0.00000000,-0.00000000
-5.33966983,2.07538107,-2.07538107,0.29124453,-0.29124453,0.00000000,-0.00000000,0.68903604,-0.68903604,0.61083773,-0.61083773,0.70932774,-0.70932774,0.00000000,-0.00000000
-5.33366683,1.97490985,-1.97490985,0.27342043,-0.27342043,0.00000000,-0.00000000,0.65135598,-0.65135598,0.58538644,-0.58538644,0.68106940,-0.68106940,0.00000000,-0.00000000
-5.32766383,1.88023487,-1.88023487,0.25637808,-0.25637808,0.00000000,-0.00000000,0.61474858,-0.61474858,0.56255967,-0.56255967,0.65412987,-0.65412987,0.00000000,-0.00000000
-5.32166083,1.79222763,-1.79222763,0.24030619,-0.24030619,0.00000000,-0.00000000,0.57965499,-0.57965499,0.54256509,-0.54256509,0.62872604,-0.62872604,0.00000000,-0.00000000
-5.31565783,1.71160619,-1.71160619,0.22536649,-0.22536649,0.00000000,-0.00000000,0.54647477,-0.54647477,0.52554685,-0.52554685,0.60504441,-0.60504441,0.00000000,-0.00000000
-5.30965483,1.63892461,-1.63892461,0.21169149,-0.21169149,0.00000000,-0.00000000,0.51555882,-0.51555882,0.51158443,-0.51158443,0.58323774,-0.58323774,0.00000000,-0.00000000
-5.30365183,1.57456790,-1.57456790,0.19938329,-0.19938329,0.00000000,-0.00000000,0.48720458,-0.48720458,0.50069347,-0.50069347,0.56342281,-0.56342281,0.00000000,-0.00000000
-5.29764882,1.51875283,-1.51875283,0.18851357,-0.18851357,0.00000000,-0.00000000,0.46165348,-0.46165348,0.49282853,-0.49282853,0.54567942,-0.54567943,0.00000000,-0.00000000
-5.29164582,1.47153443,-1.47153443,0.17912462,-0.17912462,0.00000000,-0.00000000,0.43909076,-0.43909076,0.48788779,-0.48788779,0.53005083,-0.53005083,0.00000000,-0.00000000
-5.28564282,1.43281808,-1.43281808,0.17123142,-0.17123142,0.00000000,-0.00000000,0.41964767,-0.41964767,0.48571951,-0.48571951,0.51654546,-0.51654546,0.00000000,-0.00000000
-5.27963982,1.40237671,-1.40237671,0.16482457,-0.16482458,0.00000000,-0.00000000,0.40340558,-0.40340558,0.48613005,-0.48613005,0.50514009,-0.50514009,0.00000000,-0.00000000
-5.27363682,1.37987228,-1.37987228,0.15987393,-0.15987393,0.00000000,-0.00000000,0.39040202,-0.39040202,0.48889327,-0.48889327,0.49578413,-0.49578413,0.00000000,-0.00000000
-5.26763382,1.36488056,-1.36488056,0.15633274,-0.15633274,0.00000000,-0.00000000,0.38063794,-0.38063794,0.49376086,-0.49376086,0.48840501,-0.48840501,0.00000000,-0.00000000
-5.26163082,1.35691816,-1.35691816,0.15414215,-0.15414215,0.00000000,-0.00000000,0.37408588,-0.37408588,0.50047324,-0.50047324,0.48291430,-0.48291430,0.00000000,-0.00000000
-5.25562781,1.35547041,-1.35547041,0.15323559,-0.15323559,0.00000000,-0.00000000,0.37069850,-0.37069850,0.50877065,-0.50877065,0.47921423,-0.47921423,0.00000000,-0.00000000
-5.24962481,1.36001865,-1.36001865,0.15354317,-0.15354317,0.00000000,-0.00000000,0.37041683,-0.37041683,0.51840382,-0.51840382,0.47720439,-0.47720439,0.00000000,-0.00000000
-5.24362181,1.37006559,-1.37006559,0.15499546,-0.15499546,0.00000000,-0.00000000,0.37317774,-0.37317774,0.52914376,-0.52914376,0.47678800,-0.47678800,0.00000000,-0.00000000
-5.23761881,1.38515722,-1.38515722,0.15752682,-0.15752682,0.00000000,-0.00000000,0.37892012,-0.37892012,0.54079021,-0.54079021,0.47787751,-0.47787751,0.00000000,-0.00000000
-5.23161581,1.40490015,-1.40490015,0.16107774,-0.16107774,0.00000000,-0.00000000,0.38758937,-0.38758937,0.55317820,-0.55317820,0.48039911,-0.48039911,0.00000000,-0.00000000
-5.22561281,1.42897317,-1.42897317,0.16559638,-0.16559638,0.00000000,-0.00000000,0.39913975,-0.39913975,0.56618244,-0.56618244,0.48429580,-0.48429580,0.00000000,-0.00000000
-5.21960980,1.45713229,-1.45713229,0.17103899,-0.17103899,0.00000000,-0.00000000,0.41353445,-0.41353445,0.57971913,-0.57971913,0.48952874,-0.48952874,0.00000000,-0.00000000
-5.21360680,1.48920892,-1.48920892,0.17736932,-0.17736932,0.00000000,-0.00000000,0.43074324,-0.43074324,0.59374500,-0.59374500,0.49607674,-0.49607674,0.00000000,-0.00000000
-5.20760380,1.52510091,-1.52510091,0.18455696,-0.18455696,0.00000000,-0.00000000,0.45073792,-0.45073792,0.60825365,-0.60825365,0.50393385,-0.50393385,0.00000000,-0.00000000
-5.20160080,1.56475711,-1.56475711,0.19257475,-0.19257475,0.00000000,-0.00000000,0.47348554,-0.47348554,0.62326921,-0.62326921,0.51310508,-0.51310508,0.00000000,-0.00000000
-5.19559780,1.60815606,-1.60815606,0.20139551,-0.20139551,0.00000000,-0.00000000,0.49893999,-0.49893999,0.63883767,-0.63883767,0.52360041,-0.52360041,0.00000000,-0.00000000
-5.18959480,1.65528008,-1.65528008,0.21098807,-0.21098807,0.00000000,-0.00000000,0.52703242,-0.52703242,0.65501619,-0.65501619,0.53542755,-0.53542755,0.00000000,-0.00000000
-5.18359180,1.70608638,-1.70608638,0.22131313,-0.22131313,0.00000000,-0.00000000,0.55766108,-0.55766108,0.67186118,-0.67186118,0.54858375,-0.54858375,0.00000000,-0.00000000
-5.17758879,1.76047692,-1.76047692,0.23231902,-0.23231902,0.00000000,-0.00000000,0.59068129,-0.59068129,0.68941564,-0.68941564,0.56304729,-0.56304729,0.00000000,-0.00000000
-5.17158579,1.81826924,-1.81826924,0.24393779,-0.24393779,0.00000000,-0.00000000,0.62589633,-0.62589633,0.70769666,-0.70769666,0.57876912,-0.57876912,0.00000000,-0.00000000
-5.16558279,1.87917003,-1.87917003,0.25608188,-0.25608188,0.00000000,-0.00000000,0.66304994,-0.66304994,0.72668374,-0.72668374,0.59566544,-0.59566544,0.00000000,-0.00000000
