energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.77788894,5.13580788,0.37856454,1.17079600,0.02437163,0.89193254,0.03842574,1.65776443,2.21672756,0.85137663
-5.77188594,5.17934676,0.38306890,1.15920178,0.02456936,0.91633015,0.03857924,1.66618110,2.27110282,0.86891387
-5.76588294,5.23326402,0.38909769,1.14952217,0.02476223,0.94224630,0.03887702,1.67864965,2.33047688,0.88777512
-5.75987994,5.29753202,0.39668477,1.14203559,0.02495209,0.96936664,0.03932081,1.69531140,2.39409787,0.90785391
-5.75387694,5.37190571,0.40583676,1.13697737,0.02514063,0.99734634,0.03990975,1.71622506,2.46111726,0.92901482
-5.74787394,5.45591117,0.41653010,1.13453189,0.02532920,1.02581671,0.04064026,1.74135732,2.53060469,0.95109333
-5.74187094,5.54884104,0.42870864,1.13482626,0.02551869,1.05439296,0.04150596,1.77057591,2.60156568,0.97389676
-5.73586793,5.64975763,0.44228227,1.13792551,0.02570945,1.08268255,0.04249773,1.80364564,2.67296157,0.99720633
-5.72986493,5.75750373,0.45712628,1.14382955,0.02590123,1.11029429,0.04360380,1.84022762,2.74373129,1.02078030
-5.72386193,5.87072095,0.47308190,1.15247196,0.02609314,1.13684764,0.04480999,1.87988178,2.81281429,1.04435829
-5.71785893,5.98787515,0.48995788,1.16372051,0.02628372,1.16198206,0.04610003,1.92207271,2.87917378,1.06766652
-5.71185593,6.10728802,0.50753316,1.17737953,0.02647089,1.18536606,0.04745593,1.96617866,2.94181961,1.09042386
-5.70585293,6.22717375,0.52556060,1.19319393,0.02665212,1.20670564,0.04885846,2.01150346,2.99983000,1.11234851
-5.69984992,6.34567959,0.54377173,1.21085464,0.02682448,1.22575178,0.05028766,2.05729094,3.05237128,1.13316496
-5.69384692,6.46092894,0.56188228,1.23000561,0.02698475,1.24230676,0.05172336,2.10274157,3.09871516,1.15261107
-5.68784392,6.57106558,0.57959855,1.25025187,0.02712956,1.25622907,0.05314579,2.14703060,3.13825288,1.17044490
-5.68184092,6.67429782,0.59662427,1.27116870,0.02725554,1.26743672,0.05453612,2.18932740,3.17050602,1.18645114
-5.67583792,6.76894135,0.61266777,1.29231176,0.02735940,1.27590890,0.05587694,2.22881539,3.19513361,1.20044683
-5.66983492,6.85345958,0.62744941,1.31322777,0.02743811,1.28168592,0.05715280,2.26471188,3.21193566,1.21228622
-5.66383192,6.92650077,0.64070883,1.33346588,0.02748898,1.28486749,0.05835059,2.29628755,3.22085318,1.22186455
-5.65782891,6.98693090,0.65221196,1.35258926,0.02750978,1.28560942,0.05945987,2.32288483,3.22196485,1.22912081
-5.65182591,7.03386179,0.66175749,1.37018681,0.02749880,1.28411893,0.06047313,2.34393482,3.21548090,1.23403918
-5.64582291,7.06667382,0.66918261,1.38588475,0.02745493,1.28064875,0.06138588,2.35897220,3.20173442,1.23664935
-5.63981991,7.08503286,0.67436784,1.39935773,0.02737771,1.27549023,0.06219672,2.36764792,3.18117071,1.23702562
-5.63381691,7.08890096,0.67724080,1.41033916,0.02726733,1.26896569,0.06290725,2.36973900,3.15433503,1.23528483
-5.62781391,7.07854055,0.67777866,1.41863043,0.02712466,1.26142034,0.06352190,2.36515542,3.12185932,1.23158335
-5.62181091,7.05451186,0.67600936,1.42410870,0.02695120,1.25321386,0.06404770,2.35394360,3.08444798,1.22611294
-5.61580790,7.01766337,0.67201132,1.42673271,0.02674909,1.24471197,0.06449390,2.33628651,3.04286342,1.21909595
-5.60980490,6.96911526,0.66591175,1.42654654,0.02652102,1.23627812,0.06487161,2.31250011,2.99791117,1.21077971
-5.60380190,6.91023587,0.65788352,1.42368081,0.02627015,1.22826551,0.06519335,2.28302621,2.95042510,1.20143031
-5.59779890,6.84261127,0.64814066,1.41835115,0.02600006,1.22100941,0.06547263,2.24842194,2.90125246,1.19132602
-5.59179590,6.76800850,0.63693261,1.41085383,0.02571463,1.21482007,0.06572342,2.20934579,2.85123915,1.18075031
-5.58579290,6.68833290,0.62453738,1.40155858,0.02541790,1.20997618,0.06595972,2.16654083,2.80121501,1.16998474
-5.57978989,6.60558050,0.61125380,1.39089858,0.02511399,1.20671886,0.06619516,2.12081541,2.75197920,1.15930179
-5.57378689,6.52178645,0.59739316,1.37935794,0.02480694,1.20524640,0.06644256,2.07302186,2.70428592,1.14895786
-5.56778389,6.43897096,0.58327041,1.36745710,0.02450058,1.20570962,0.06671363,2.02403394,2.65883027,1.13918648
-5.56178089,6.35908420,0.56919535,1.35573653,0.02419843,1.20820796,0.06701863,1.97472374,2.61623484,1.13019207
-5.55577789,6.28395195,0.55546397,1.34473944,0.02390355,1.21278646,0.06736620,1.92593872,2.57703689,1.12214420
-5.54977489,6.21522388,0.54235034,1.33499417,0.02361845,1.21943347,0.06776318,1.87847975,2.54167675,1.11517279
-5.54377189,6.15432633,0.53009936,1.32699693,0.02334498,1.22807945,0.06821447,1.83308087,2.51048765,1.10936412
-5.53776888,6.10242138,0.51892044,1.32119567,0.02308430,1.23859677,0.06872305,1.79039152,2.48368757,1.10475810
-5.53176588,6.06037404,0.50898264,1.31797587,0.02283679,1.25080073,0.06928994,1.75096180,2.46137332,1.10134675
-5.52576288,6.02872886,0.50041109,1.31764868,0.02260209,1.26445181,0.06991427,1.71523124,2.44351751,1.09907404
-5.51975988,6.00769716,0.49328510,1.32044215,0.02237909,1.27925940,0.07059337,1.68352154,2.42996866,1.09783722
-5.51375688,5.99715560,0.48763782,1.32649576,0.02216597,1.29488681,0.07132290,1.65603332,2.42045467,1.09748965
-5.50775388,5.99665627,0.48345747,1.33585865,0.02196032,1.31095787,0.07209701,1.63284697,2.41458997,1.09784497
-5.50175088,6.00544814,0.48069011,1.34849143,0.02175921,1.32706480,0.07290845,1.61392744,2.41188623,1.09868281
-5.49574787,6.02250910,0.47924371,1.36427155,0.02155934,1.34277750,0.07374881,1.59913258,2.41176653,1.09975555
-5.48974487,6.04658738,0.47899339,1.38300199,0.02135718,1.35765386,0.07460866,1.58822462,2.41358273,1.10079619
-5.48374187,6.07625071,0.47978755,1.40442263,0.02114914,1.37125104,0.07547778,1.58088421,2.41663553,1.10152692
-5.47773887,6.10994129,0.48145461,1.42822404,0.02093172,1.38313723,0.07634526,1.57672623,2.42019658,1.10166824
-5.47173587,6.14603436,0.48381006,1.45406272,0.02070166,1.39290378,0.07719980,1.57531684,2.42353201,1.10094803
-5.46573287,6.18289798,0.48666356,1.48157732,0.02045614,1.40017700,0.07802981,1.57619086,2.42592643,1.09911063
-5.45972986,6.21895175,0.48982576,1.51040502,0.02019285,1.40462949,0.07882364,1.57886886,2.42670667,1.09592517
-5.45372686,6.25272208,0.49311466,1.54019734,0.01991013,1.40599048,0.07956976,1.58287330,2.42526428,1.09119318
-5.44772386,6.28289220,0.49636112,1.57063479,0.01960706,1.40405468,0.08025692,1.58774321,2.42107608,1.08475499
-5.44172086,6.30834498,0.49941365,1.60143982,0.01928354,1.39868956,0.08087441,1.59304691,2.41372183,1.07649481
-5.43571786,6.32819731,0.50214203,1.63238756,0.01894025,1.38984047,0.08141218,1.59839245,2.40289864,1.06634429
-5.42971486,6.34182523,0.50443996,1.66331413,0.01857871,1.37753367,0.08186107,1.60343571,2.38843144,1.05428449
-5.42371186,6.34887922,0.50622661,1.69412224,0.01820123,1.36187700,0.08221301,1.60788601,2.37027931,1.04034623
-5.41770885,6.34928989,0.50744711,1.72478424,0.01781083,1.34305818,0.08246115,1.61150929,2.34853749,1.02460892
-5.41170585,6.34326436,0.50807219,1.75534246,0.01741117,1.32134091,0.08260009,1.61412915,2.32343513,1.00719800
-5.40570285,6.33127425,0.50809694,1.78590733,0.01700646,1.29705885,0.08262599,1.61562598,2.29532912,0.98828108
-5.39969985,6.31403643,0.50753896,1.81665336,0.01660131,1.27060781,0.08253674,1.61593442,2.26469413,0.96806313
-5.39369685,6.29248789,0.50643603,1.84781356,0.01620060,1.24243634,0.08233202,1.61503964,2.23210968,0.94678088
-5.38769385,6.26775620,0.50484343,1.87967249,0.01580935,1.21303522,0.08201343,1.61297274,2.19824455,0.92469672
-5.38169085,6.24112706,0.50283115,1.91255862,0.01543259,1.18292617,0.08158448,1.60980565,2.16383939,0.90209234
-5.37568784,6.21401039,0.50048103,1.94683617,0.01507515,1.15265010,0.08105058,1.60564585,2.12968820,0.87926234
-5.36968484,6.18790630,0.49788405,1.98289689,0.01474161,1.12275544,0.08041903,1.60063107,2.09661922,0.85650801
-5.36368184,6.16437200,0.49513773,2.02115209,0.01443610,1.09378669,0.07969891,1.59492444,2.06547602,0.83413144
-5.35767884,6.14499045,0.49234390,2.06202501,0.01416223,1.06627370,0.07890091,1.58870985,2.03709928,0.81243006
-5.35167584,6.13134143,0.48960657,2.10594379,0.01392295,1.04072170,0.07803721,1.58218795,2.01230970,0.79169169
-5.34567284,6.12497516,0.48703024,2.15333488,0.01372049,1.01760246,0.07712124,1.57557251,1.99189242,0.77219017
-5.33966983,6.12738868,0.48471827,2.20461696,0.01355630,0.99734658,0.07616745,1.56908724,1.97658320,0.75418148
-5.33366683,6.14000457,0.48277160,2.26019516,0.01343100,0.98033699,0.07519108,1.56296285,1.96705649,0.73790040
-5.32766383,6.16415182,0.48128751,2.32045538,0.01334436,0.96690369,0.07420786,1.55743437,1.96391526,0.72355756
-5.32166083,6.20104826,0.48035845,2.38575854,0.01329535,0.95731968,0.07323376,1.55273840,1.96768270,0.71133702
-5.31565783,6.25178404,0.48007094,2.45643448,0.01328210,0.95179797,0.07228472,1.54911021,1.97879556,0.70139403
-5.30965483,6.31730573,0.48050437,2.53277537,0.01330205,0.95048970,0.07137640,1.54678061,1.99759880,0.69385320
-5.30365183,6.39840054,0.48172978,2.61502853,0.01335194,0.95348308,0.07052395,1.54597236,2.02434154,0.68880691
-5.29764882,6.49568056,0.48380848,2.70338849,0.01342799,0.96080333,0.06974175,1.54689619,2.05917399,0.68631397
-5.29164582,6.60956690,0.48679069,2.79798860,0.01352595,0.97241325,0.06904325,1.54974627,2.10214506,0.68639857
-5.28564282,6.74027405,0.49071401,2.89889206,0.01364125,0.98821461,0.06844075,1.55469533,2.15320086,0.68904960
-5.27963982,6.88779484,0.49560195,3.00608293,0.01376916,1.00805017,0.06794526,1.56188937,2.21218362,0.69422030
-5.27363682,7.05188672,0.50146250,3.11945738,0.01390489,1.03170647,0.06756634,1.57144229,2.27883150,0.70182842
-5.26763382,7.23206028,0.50828689,3.23881569,0.01404372,1.05891730,0.06731192,1.58343053,2.35277899,0.71175698
-5.26163082,7.42757102,0.51604849,3.36385559,0.01418118,1.08936787,0.06718825,1.59788807,2.43355852,0.72385557
-5.25562781,7.63741551,0.52470221,3.49416738,0.01431309,1.12269986,0.06719970,1.61480204,2.52060317,0.73794247
-5.24962481,7.86033294,0.53418420,3.62923166,0.01443572,1.15851724,0.06734871,1.63410923,2.61325105,0.75380751
-5.24362181,8.09481316,0.54441219,3.76841982,0.01454586,1.19639295,0.06763564,1.65569386,2.71075151,0.77121576
-5.23761881,8.33911191,0.55528645,3.91099801,0.01464085,1.23587640,0.06805874,1.67938690,2.81227355,0.78991195
-5.23161581,8.59127379,0.56669130,4.05613466,0.01471868,1.27650174,0.06861405,1.70496703,2.91691661,0.80962574
-5.22561281,8.84916309,0.57849747,4.20291174,0.01477797,1.31779682,0.06929537,1.73216361,3.02372384,0.83007761
-5.21960980,9.11050235,0.59056506,4.35033969,0.01481799,1.35929263,0.07009429,1.76066158,3.13169796,0.85098527
-5.21360680,9.37291778,0.60274708,4.49737566,0.01483864,1.40053311,0.07100018,1.79010840,3.23981943,0.87207043
-5.20760380,9.63399059,0.61489367,4.64294473,0.01484045,1.44108492,0.07200035,1.82012276,3.34706671,0.89306579
-5.20160080,9.89131273,0.62685663,4.78596324,0.01482448,1.48054704,0.07308017,1.85030506,3.45243813,0.91372185
-5.19559780,10.14254506,0.63849425,4.92536376,0.01479234,1.51855978,0.07422329,1.88024911,3.55497458,0.93381345
-5.18959480,10.38547593,0.64967627,5.06012042,0.01474607,1.55481277,0.07541193,1.90955480,3.65378251,0.95314572
-5.18359180,10.61807787,0.66028869,5.18927393,0.01468809,1.58905183,0.07662721,1.93784113,3.74805608,0.97155916
-5.17758879,10.83856003,0.67023824,5.31195517,0.01462114,1.62108412,0.07784956,1.96475916,3.83709767,0.98893371
-5.17158579,11.04541416,0.67945629,5.42740635,0.01454820,1.65078156,0.07905915,1.99000428,3.92033580,1.00519146
-5.16558279,11.23745205,0.68790215,5.53499904,0.01447241,1.67808206,0.08023635,2.01332713,3.99733940,1.02029806
-5.15957979,11.41383270,0.69556525,5.63424817,0.01439700,1.70298866,0.08136225,2.03454285,4.06782784,1.03426250
-5.15357679,11.57407792,0.70246645,5.72482162,0.01432521,1.72556637,0.08241909,2.05353794,4.13167594,1.04713547
-5.14757379,11.71807562,0.70865804,5.80654489,0.01426022,1.74593690,0.08339079,2.07027462,4.18891349,1.05900601
-5.14157079,11.84607043,0.71422265,5.87940083,0.01420508,1.76427132,0.08426328,2.08479216,4.23971929,1.06999692
-5.13556778,11.95864202,0.71927088,5.94352455,0.01416266,1.78078102,0.08502491,2.09720524,4.28440951,1.08025869
-5.12956478,12.05667205,0.72393776,5.99919365,0.01413556,1.79570724,0.08566671,2.10769928,4.32342101,1.08996250
-5.12356178,12.14130118,0.72837824,6.04681451,0.01412605,1.80930960,0.08618255,2.11652278,4.35729003,1.09929231
-5.11755878,12.21387787,0.73276176,6.08690512,0.01413607,1.82185420,0.08656922,2.12397723,4.38662726,1.10843650
-5.11155578,12.27590142,0.73726613,6.12007544,0.01416713,1.83360157,0.08682642,2.13040460,4.41209026,1.11757925
-5.10555278,12.32896155,0.74207098,6.14700598,0.01422031,1.84479526,0.08695662,2.13617332,4.43435450,1.12689213
-5.09954977,12.37467722,0.74735104,6.16842578,0.01429623,1.85565128,0.08696480,2.14166302,4.45408431,1.13652612
-5.09354677,12.41463720,0.75326943,6.18509051,0.01439504,1.86634902,0.08685819,2.14724893,4.47190495,1.14660447
-5.08754377,12.45034498,0.75997136,6.19776171,0.01451645,1.87702390,0.08664583,2.15328633,4.48837722,1.15721662
-5.08154077,12.48317000,0.76757829,6.20718796,0.01465971,1.88776210,0.08633819,2.16009596,4.50397541,1.16841344
-5.07553777,12.51430717,0.77618301,6.21408854,0.01482365,1.89859748,0.08594664,2.16795085,4.51906985,1.18020405
-5.06953477,12.54474611,0.78584553,6.21914018,0.01500677,1.90951082,0.08548306,2.17706509,4.53391447,1.19255418
-5.06353177,12.57525070,0.79659016,6.22296718,0.01520723,1.92043128,0.08495934,2.18758505,4.54863983,1.20538628
-5.05752876,12.60634969,0.80840374,6.22613503,0.01542296,1.93124003,0.08438696,2.19958336,4.56325182,1.21858133
-5.05152576,12.63833776,0.82123510,6.22914747,0.01565174,1.94177566,0.08377668,2.21305579,4.57763577,1.23198217
-5.04552276,12.67128670,0.83499574,6.23244667,0.01589125,1.95184124,0.08313821,2.22792114,4.59156556,1.24539835
-5.03951976,12.70506524,0.84956161,6.23641628,0.01613916,1.96121253,0.08248002,2.24402409,4.60471712,1.25861216
-5.03351676,12.73936628,0.86477606,6.24138663,0.01639322,1.96964692,0.08180921,2.26114077,4.61668537,1.27138563
-5.02751376,12.77373954,0.88045368,6.24764146,0.01665134,1.97689286,0.08113148,2.27898673,4.62700375,1.28346826
-5.02151076,12.80762778,0.89638494,6.25542560,0.01691164,1.98269906,0.08045117,2.29722699,4.63516529,1.29460510
-5.01550775,12.84040445,0.91234149,6.26495271,0.01717249,1.98682344,0.07977133,2.31548759,4.64064405,1.30454481
-5.00950475,12.87141093,0.92808195,6.27641250,0.01743258,1.98904118,0.07909393,2.33336819,4.64291624,1.31304760
-5.00350175,12.89999148,0.94335785,6.28997679,0.01769093,1.98915181,0.07842005,2.35045515,4.64147983,1.31989244
-4.99749875,12.92552440,0.95791986,6.30580389,0.01794686,1.98698506,0.07775005,2.36633456,4.63587217,1.32488360
-4.99149575,12.94744811,0.97152382,6.32404101,0.01820004,1.98240538,0.07708389,2.38060472,4.62568500,1.32785604
-4.98549275,12.96528137,0.98393655,6.34482446,0.01845036,1.97531500,0.07642127,2.39288760,4.61057646,1.32867973
-4.97948974,12.97863719,0.99494141,6.36827768,0.01869797,1.96565570,0.07576187,2.40283891,4.59028005,1.32726258
-4.97348674,12.98723037,1.00434319,6.39450728,0.01894314,1.95340931,0.07510549,2.41015657,4.56461040,1.32355209
-4.96748374,12.99087901,1.01197254,6.42359734,0.01918622,1.93859698,0.07445217,2.41458723,4.53346621,1.31753567
-4.96148074,12.98950061,1.01768962,6.45560264,0.01942752,1.92127756,0.07380226,2.41593087,4.49683053,1.30923970
-4.95547774,12.98310369,1.02138701,6.49054109,0.01966725,1.90154514,0.07315645,2.41404347,4.45476876,1.29872753
-4.94947474,12.97177599,1.02299179,6.52838622,0.01990542,1.87952605,0.07251571,2.40883774,4.40742487,1.28609640
-4.94347174,12.95567027,1.02246672,6.56906022,0.02014175,1.85537536,0.07188130,2.40028214,4.35501618,1.27147365
-4.93746873,12.93498891,1.01981059,6.61242810,0.02037562,1.82927318,0.07125464,2.38839841,4.29782712,1.25501227
-4.93146573,12.90996827,1.01505764,6.65829342,0.02060602,1.80142075,0.07063718,2.37325778,4.23620229,1.23688611
-4.92546273,12.88086366,1.00827615,6.70639598,0.02083154,1.77203660,0.07003037,2.35497620,4.17053910,1.21728478
-4.91945973,12.84793538,0.99956612,6.75641158,0.02105034,1.74135254,0.06943548,2.33370873,4.10128010,1.19640863
-4.91345673,12.81143648,0.98905629,6.80795393,0.02126023,1.70960984,0.06885354,2.30964355,4.02890515,1.17446373
-4.90745373,12.77160210,0.97690036,6.86057850,0.02145868,1.67705539,0.06828527,2.28299555,3.95392343,1.15165719
-4.90145073,12.72864061,0.96327266,6.91378820,0.02164293,1.64393786,0.06773099,2.25399999,3.87686530,1.12819280
-4.89544772,12.68272615,0.94836333,6.96704028,0.02181005,1.61050394,0.06719064,2.22290603,3.79827389,1.10426702
-4.88944472,12.63399246,0.93237312,7.01975434,0.02195710,1.57699461,0.06666374,2.18997068,3.71869657,1.08006562
-4.88344172,12.58252771,0.91550802,7.07132079,0.02208122,1.54364136,0.06614941,2.15545288,3.63867613,1.05576066
-4.87743872,12.52837017,0.89797385,7.12110954,0.02217972,1.51066264,0.06564643,2.11960809,3.55874189,1.03150811
-4.87143572,12.47150462,0.87997096,7.16847861,0.02225025,1.47826038,0.06515321,2.08268329,3.47940086,1.00744600
-4.86543272,12.41185968,0.86168923,7.21278251,0.02229086,1.44661681,0.06466792,2.04491254,3.40112912,0.98369312
-4.85942971,12.34930639,0.84330360,7.25338038,0.02230007,1.41589170,0.06418846,2.00651311,3.32436385,0.96034828
-4.85342671,12.28365845,0.82497015,7.28964403,0.02227696,1.38622013,0.06371253,1.96768238,3.24949621,0.93749010
-4.84742371,12.21467492,0.80682303,7.32096611,0.02222115,1.35771094,0.06323764,1.92859542,3.17686563,0.91517747
-4.84142071,12.14206575,0.78897222,7.34676872,0.02213283,1.33044610,0.06276114,1.88940347,3.10675573,0.89345038
-4.83541771,12.06550116,0.77150233,7.36651282,0.02201272,1.30448095,0.06228022,1.85023334,3.03939229,0.87233147
-4.82941471,11.98462509,0.75447231,7.37970865,0.02186200,1.27984546,0.06179194,1.81118777,2.97494353,0.85182802
-4.82341171,11.89907313,0.73791631,7.38592748,0.02168228,1.25654667,0.06129319,1.77234686,2.91352276,0.83193439
-4.81740870,11.80849489,0.72184542,7.38481464,0.02147545,1.23457198,0.06078078,1.73377046,2.85519348,0.81263492
-4.81140570,11.71258038,0.70625037,7.37610361,0.02124363,1.21389342,0.06025142,1.69550152,2.79997667,0.79390716
-4.80540270,11.61108948,0.69110499,7.35963086,0.02098904,1.19447266,0.05970180,1.65757032,2.74786010,0.77572530
-4.79939970,11.50388335,0.67637021,7.33535078,0.02071393,1.17626645,0.05912867,1.61999933,2.69880897,0.75806370
-4.79339670,11.39095603,0.66199865,7.30334977,0.02042049,1.15923229,0.05852891,1.58280854,2.65277745,0.74090041
-4.78739370,11.27246433,0.64793917,7.26385855,0.02011077,1.14333390,0.05789971,1.54602107,2.60972030,0.72422038
-4.78139070,11.14875393,0.63414168,7.21726157,0.01978662,1.12854630,0.05723867,1.50966851,2.56960394,0.70801843
-4.77538769,11.02037960,0.62056147,7.16410241,0.01944973,1.11485995,0.05654399,1.47379603,2.53241598,0.69230153
-4.76938469,10.88811741,0.60716327,7.10508416,0.01910153,1.10228384,0.05581463,1.43846667,2.49817283,0.67709052
-4.76338169,10.75296749,0.59392458,7.04106391,0.01874329,1.09084712,0.05505049,1.40376458,2.46692437,0.66242093
-4.75737869,10.61614591,0.58083829,6.97304086,0.01837611,1.08059918,0.05425256,1.36979714,2.43875560,0.64834297
-4.75137569,10.47906512,0.56791437,6.90213783,0.01800098,1.07160793,0.05342302,1.33669554,2.41378471,0.63492055
-4.74537269,10.34330300,0.55518062,6.82957633,0.01761882,1.06395646,0.05256540,1.30461382,2.39215756,0.62222933
-4.73936968,10.21056118,0.54268246,6.75664595,0.01723058,1.05773804,0.05168456,1.27372645,2.37403871,0.61035398
-4.73336668,10.08261400,0.53048176,6.68466883,0.01683727,1.05304958,0.05078677,1.24422425,2.35959940,0.59938452
-4.72736368,9.96125029,0.51865484,6.61496093,0.01644003,1.04998413,0.04987961,1.21630912,2.34900295,0.58941218
-4.72136068,9.84821034,0.50728969,6.54879142,0.01604019,1.04862236,0.04897190,1.19018755,2.34238826,0.58052463
-4.71535768,9.74512119,0.49648261,6.48734229,0.01563926,1.04902391,0.04807353,1.16606331,2.33985253,0.57280118
-4.70935468,9.65343315,0.48633436,6.43167001,0.01523900,1.05121866,0.04719532,1.14412968,2.34143387,0.56630779
-4.70335168,9.57436101,0.47694617,6.38267101,0.01484137,1.05519882,0.04634874,1.12456155,2.34709503,0.56109253
-4.69734867,9.50883258,0.46841553,6.34105288,0.01444859,1.06091193,0.04554570,1.10750776,2.35670910,0.55718137
-4.69134567,9.45744752,0.46083223,6.30731251,0.01406300,1.06825555,0.04479829,1.09308404,2.37004830,0.55457487
-4.68534267,9.42044837,0.45427462,6.28172232,0.01368711,1.07707384,0.04411851,1.08136697,2.38677642,0.55324560
-4.67933967,9.39770542,0.44880625,6.26432527,0.01332349,1.08715640,0.04351800,1.07238915,2.40644582,0.55313681
-4.67333667,9.38871612,0.44447318,6.25493860,0.01297473,1.09823953,0.04300787,1.06613587,2.42849923,0.55416222
-4.66733367,9.39261926,0.44130186,6.25316634,0.01264336,1.11001006,0.04259848,1.06254343,2.45227670,0.55620700
-4.66133067,9.40822312,0.43929774,6.25841948,0.01233179,1.12211159,0.04229925,1.06149920,2.47702754,0.55913003
-4.65532766,9.43404634,0.43844465,6.26994301,0.01204223,1.13415311,0.04211862,1.06284346,2.50192702,0.56276733
-4.64932466,9.46836959,0.43870496,6.28684826,0.01177666,1.14571955,0.04206392,1.06637296,2.52609733,0.56693651
-4.64332166,9.50929564,0.44002046,6.30814898,0.01153676,1.15638397,0.04214139,1.07184606,2.54863185,0.57144208
