energy_ev,total_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.36468234,4.99451746,1.30210902,0.37398436,0.58380580,0.69632941,0.10012477,1.13046642,0.10535702,1.52184388
-3.35867934,4.97332232,1.28644716,0.37235964,0.57828705,0.69468894,0.09514304,1.12073019,0.10699727,1.52499963
-3.35267634,4.95346778,1.26976240,0.37052766,0.57450381,0.69402613,0.09026333,1.11010485,0.10862606,1.53026196
-3.34667334,4.93385658,1.25205150,0.36845656,0.57200094,0.69410538,0.08555396,1.09865175,0.11019741,1.53668723
-3.34067034,4.91334875,1.23330368,0.36611009,0.57033039,0.69467653,0.08107432,1.08642012,0.11166391,1.54334188
-3.33466733,4.89081910,1.21350819,0.36345087,0.56906430,0.69548633,0.07687378,1.07345279,0.11297849,1.54933383
-3.32866433,4.86521665,1.19266300,0.36044388,0.56780691,0.69629031,0.07299094,1.05979316,0.11409624,1.55384239
-3.32266133,4.83562260,1.17078372,0.35706012,0.56620482,0.69686441,0.06945351,1.04549261,0.11497621,1.55614552
-3.31665833,4.80130316,1.14791209,0.35328001,0.56395535,0.69701573,0.06627843,1.03061779,0.11558306,1.55564310
-3.31065533,4.76175410,1.12412332,0.34909639,0.56081256,0.69659180,0.06347253,1.01525695,0.11588855,1.55187524
-3.30465233,4.71673382,1.09953135,0.34451690,0.55659100,0.69548793,0.06103340,0.99952471,0.11587269,1.54453477
-3.29864932,4.66628290,1.07429181,0.33956539,0.55116695,0.69365204,0.05895056,0.98356483,0.11552460,1.53347338
-3.29264632,4.61072840,1.04860210,0.33428244,0.54447727,0.69108679,0.05720675,0.96755044,0.11484295,1.51870098
-3.28664332,4.55067250,1.02269849,0.32872478,0.53651610,0.68784876,0.05577935,0.95168174,0.11383594,1.50037860
-3.28064032,4.48696587,0.99685039,0.32296360,0.52732944,0.68404475,0.05464176,0.93618107,0.11252087,1.47880502
-3.27463732,4.42066712,0.97135205,0.31708200,0.51700826,0.67982530,0.05376473,0.92128574,0.11092335,1.45439784
-3.26863432,4.35299067,0.94651212,0.31117151,0.50568030,0.67537586,0.05311761,0.90723883,0.10907601,1.42767016
-3.26263132,4.28524599,0.92264181,0.30532806,0.49350114,0.67090593,0.05266947,0.89427876,0.10701707,1.39920389
-3.25662831,4.21877182,0.90004237,0.29964752,0.48064500,0.66663700,0.05238996,0.88262813,0.10478852,1.36962110
-3.25062531,4.15486912,0.87899258,0.29422118,0.46729573,0.66278975,0.05225016,0.87248269,0.10243429,1.33955498
-3.24462231,4.09473685,0.85973725,0.28913135,0.45363837,0.65957139,0.05222308,0.86400108,0.09999833,1.30962173
-3.23861931,4.03941401,0.84247722,0.28444750,0.43985177,0.65716380,0.05228419,0.85729602,0.09752273,1.28039475
-3.23261631,3.98973151,0.82736157,0.28022296,0.42610246,0.65571322,0.05241171,0.85242769,0.09504610,1.25238244
-3.22661331,3.94627624,0.81448257,0.27649260,0.41254004,0.65532196,0.05258684,0.84939946,0.09260206,1.22601057
-3.22061031,3.90936950,0.80387342,0.27327144,0.39929419,0.65604282,0.05279392,0.84815650,0.09021819,1.20160981
-3.21460730,3.87906040,0.79550910,0.27055442,0.38647335,0.65787637,0.05302058,0.84858724,0.08791517,1.17940902
-3.20860430,3.85513471,0.78931003,0.26831721,0.37416491,0.66077133,0.05325784,0.85052755,0.08570653,1.15953435
-3.20260130,3.83713795,0.78514840,0.26651810,0.36243688,0.66462801,0.05350020,0.85376755,0.08359855,1.14201380
-3.19659830,3.82441130,0.78285652,0.26510075,0.35134069,0.66930473,0.05374578,0.85806041,0.08159078,1.12678690
-3.19059530,3.81613787,0.78223690,0.26399774,0.34091491,0.67462665,0.05399647,0.86313283,0.07967669,1.11371870
-3.18459230,3.81139651,0.78307323,0.26313463,0.33118956,0.68039672,0.05425800,0.86869647,0.07784477,1.10261701
-3.17858929,3.80921983,0.78514161,0.26243427,0.32219070,0.68640807,0.05454014,0.87445972,0.07607974,1.09325195
-3.17258629,3.80865333,0.78822149,0.26182126,0.31394497,0.69245713,0.05485675,0.88013921,0.07436394,1.08537653
-3.16658329,3.80881204,0.79210557,0.26122610,0.30648376,0.69835690,0.05522584,0.88547048,0.07267878,1.07874706
-3.16058029,3.80893196,0.79660829,0.26058893,0.29984684,0.70394947,0.05566952,0.89021723,0.07100611,1.07314236
-3.15457729,3.80841349,0.80157231,0.25986273,0.29408518,0.70911745,0.05621386,0.89417882,0.06932953,1.06838074
-3.14857429,3.80685497,0.80687290,0.25901561,0.28926279,0.71379348,0.05688864,0.89719570,0.06763551,1.06433391
-3.14257129,3.80407471,0.81241995,0.25803227,0.28545758,0.71796758,0.05772684,0.89915266,0.06591427,1.06093717
-3.13656828,3.80012107,0.81815767,0.25691447,0.28276113,0.72169193,0.05876410,0.89997974,0.06416039,1.05819562
-3.13056528,3.79527020,0.82406206,0.25568055,0.28127738,0.72508299,0.06003788,0.89965107,0.06237311,1.05618598
-3.12456228,3.79001220,0.83013641,0.25436405,0.28112043,0.72832099,0.06158647,0.89818173,0.06055638,1.05505446
-3.11855928,3.78502687,0.83640515,0.25301140,0.28241136,0.73164674,0.06344777,0.89562281,0.05871859,1.05501057
-3.11255628,3.78115038,0.84290652,0.25167903,0.28527438,0.73535619,0.06565797,0.89205533,0.05687201,1.05631759
-3.10655328,3.77933504,0.84968433,0.25042984,0.28983240,0.73979295,0.06824995,0.88758294,0.05503210,1.05928025
-3.10055028,3.78060412,0.85677958,0.24932934,0.29620209,0.74533910,0.07125175,0.88232428,0.05321657,1.06423021
-3.09454727,3.78600395,0.86422203,0.24844167,0.30448884,0.75240476,0.07468476,0.87640496,0.05144440,1.07151020
-3.08854427,3.79655550,0.87202254,0.24782561,0.31478152,0.76141677,0.07856210,0.86994990,0.04973475,1.08145749
-3.08254127,3.81320732,0.88016630,0.24753080,0.32714742,0.77280673,0.08288691,0.86307608,0.04810595,1.09438746
-3.07653827,3.83679182,0.88860744,0.24759446,0.34162737,0.78699887,0.08765094,0.85588620,0.04657450,1.11057786
-3.07053527,3.86798625,0.89726526,0.24803863,0.35823132,0.80439779,0.09283322,0.84846342,0.04515425,1.13025434
-3.06453227,3.90727957,0.90602222,0.24886807,0.37693443,0.82537637,0.09839913,0.84086735,0.04385570,1.15357770
-3.05852926,3.95494621,0.91472400,0.25006908,0.39767377,0.85026390,0.10429990,0.83313153,0.04268550,1.18063312
-3.05252626,4.01102721,0.92318139,0.25160904,0.42034585,0.87933452,0.11047248,0.82526240,0.04164623,1.21142176
-3.04652326,4.07531894,0.93117421,0.25343696,0.44480497,0.91279611,0.11684008,0.81723985,0.04073629,1.24585461
-3.04052026,4.14736961,0.93845702,0.25548484,0.47086253,0.95077961,0.12331312,0.80901935,0.03995012,1.28374885
-3.03451726,4.22648318,0.94476653,0.25766984,0.49828730,0.99332902,0.12979096,0.80053550,0.03927857,1.32482656
-3.02851426,4.31173050,0.94983023,0.25989725,0.52680687,1.04039212,0.13616406,0.79170700,0.03870945,1.36871580
-3.02251126,4.40196704,0.95337627,0.26206397,0.55611004,1.09181242,0.14231677,0.78244271,0.03822827,1.41495382
-3.01650825,4.49585671,0.95514387,0.26406259,0.58585045,1.14732240,0.14813057,0.77264872,0.03781903,1.46299259
-3.01050525,4.59190116,0.95489412,0.26578565,0.61565122,1.20653874,0.15348765,0.76223604,0.03746514,1.51220615
-3.00450225,4.68847364,0.95242054,0.26713007,0.64511068,1.26895985,0.15827477,0.75112856,0.03715028,1.56190001
-2.99849925,4.78385685,0.94755915,0.26800149,0.67380906,1.33396629,0.16238719,0.73927107,0.03685935,1.61132242
-2.99249625,4.87628378,0.94019745,0.26831840,0.70131607,1.40082456,0.16573251,0.72663671,0.03657920,1.65967723
-2.98649325,4.96398065,0.93028201,0.26801568,0.72719916,1.46869460,0.16823424,0.71323374,0.03629937,1.70613845
-2.98049025,5.04521096,0.91782423,0.26704771,0.75103245,1.53664153,0.16983499,0.69911099,0.03601266,1.74986619
-2.97448724,5.11831960,0.90290407,0.26539057,0.77240587,1.60365146,0.17049905,0.68436181,0.03571546,1.79002386
-2.96848424,5.18177577,0.88567138,0.26304349,0.79093453,1.66865157,0.17021420,0.66912617,0.03540798,1.82579622
-2.96248124,5.23421361,0.86634484,0.26002928,0.80626791,1.73053396,0.16899279,0.65359066,0.03509421,1.85640801
-2.95647824,5.27446920,0.84520833,0.25639389,0.81809860,1.78818292,0.16687181,0.63798631,0.03478175,1.88114272
-2.95047524,5.30161274,0.82260490,0.25220494,0.82617042,1.84050451,0.16391215,0.62258411,0.03448139,1.89936095
-2.94447224,5.31497466,0.79892844,0.24754945,0.83028548,1.88645772,0.16019679,0.60768842,0.03420657,1.91051771
-2.93846923,5.31416463,0.77461332,0.24253066,0.83031002,1.92508580,0.15582833,0.59362829,0.03397269,1.91417824
-2.93246623,5.29908253,0.75012238,0.23726434,0.82617883,1.95554652,0.15092557,0.58074723,0.03379630,1.91003146
-2.92646323,5.26992067,0.72593370,0.23187449,0.81789787,1.97713994,0.14561963,0.56939144,0.03369427,1.89790074
-2.92046023,5.22715695,0.70252649,0.22648874,0.80554512,1.98933244,0.14004950,0.55989740,0.03368291,1.87775112
-2.91445723,5.17153888,0.68036685,0.22123374,0.78926953,1.99177569,0.13435734,0.55257900,0.03377710,1.84969292
-2.90845423,5.10405886,0.65989374,0.21623049,0.76928799,1.98431972,0.12868374,0.54771488,0.03398958,1.81398104
-2.90245123,5.02592143,0.64150572,0.21159005,0.74588036,1.96701924,0.12316305,0.54553661,0.03433021,1.77101020
-2.89644822,4.93850372,0.62554899,0.20740968,0.71938287,1.94013290,0.11791898,0.54621816,0.03480549,1.72130586
-2.89044522,4.84331051,0.61230713,0.20376955,0.69017982,1.90411554,0.11306071,0.54986710,0.03541816,1.66551124
-2.88444222,4.74192585,0.60199290,0.20073024,0.65869404,1.85960356,0.10867960,0.55651813,0.03616703,1.60437085
-2.87843922,4.63596311,0.59474243,0.19833103,0.62537639,1.80739437,0.10484663,0.56612906,0.03704695,1.53871101
-2.87243622,4.52701575,0.59061194,0.19658903,0.59069463,1.74842075,0.10161061,0.57857956,0.03804900,1.46941825
-2.86643322,4.41661090,0.58957715,0.19549922,0.55512205,1.68372137,0.09899734,0.59367280,0.03916080,1.39741634
-2.86043022,4.30616782,0.59153537,0.19503535,0.51912631,1.61440900,0.09700956,0.61113986,0.04036699,1.32364289
-2.85442721,4.19696307,0.59631020,0.19515155,0.48315884,1.54163778,0.09562784,0.63064692,0.04164986,1.24902637
-2.84842421,4.09010388,0.60365864,0.19578476,0.44764512,1.46657109,0.09481223,0.65180484,0.04298995,1.17446449
-2.84242121,3.98651081,0.61328039,0.19685760,0.41297627,1.39035144,0.09450463,0.67418086,0.04436682,1.10080470
-2.83641821,3.88691035,0.62482904,0.19828180,0.37950204,1.31407354,0.09463183,0.69731205,0.04575976,1.02882741
-2.83041521,3.79183750,0.63792469,0.19996182,0.34752556,1.23876152,0.09510900,0.72071983,0.04714852,0.95923255
-2.82441221,3.70164799,0.65216774,0.20179874,0.31729979,1.16535115,0.09584350,0.74392533,0.04851390,0.89262966
-2.81840920,3.61653918,0.66715321,0.20369405,0.28902581,1.09467728,0.09673895,0.76646470,0.04983841,0.82953175
-2.81240620,3.53657837,0.68248528,0.20555336,0.26285287,1.02746664,0.09769928,0.78790412,0.05110666,0.77035290
-2.80640320,3.46173667,0.69779144,0.20728982,0.23888006,0.96433594,0.09863265,0.80785381,0.05230580,0.71540929
-2.80040020,3.39192664,0.71273588,0.20882722,0.21715938,0.90579458,0.09945511,0.82598052,0.05342570,0.66492344
-2.79439720,3.32704133,0.72703161,0.21010252,0.19770011,0.85225141,0.10009379,0.84201823,0.05445917,0.61903108
-2.78839420,3.26699252,0.74045086,0.21106795,0.18047404,0.80402465,0.10048967,0.85577647,0.05540190,0.57779009
-2.78239120,3.21174610,0.75283345,0.21169249,0.16542135,0.76135391,0.10059952,0.86714611,0.05625244,0.54119101
-2.77638819,3.16135224,0.76409269,0.21196267,0.15245689,0.72441343,0.10039735,0.87610233,0.05701205,0.50916830
-2.77038519,3.11596880,0.77421861,0.21188278,0.14147641,0.69332532,0.09987490,0.88270468,0.05768441,0.48161186
-2.76438219,3.07587624,0.78327826,0.21147444,0.13236265,0.66817195,0.09904153,0.88709406,0.05827537,0.45837812
-2.75837919,3.04148296,0.79141305,0.21077548,0.12499094,0.64900660,0.09792326,0.88948692,0.05879260,0.43930026
-2.75237619,3.01332051,0.79883296,0.20983835,0.11923405,0.63586163,0.09656119,0.89016653,0.05924518,0.42419705
-2.74637319,2.99202823,0.80580788,0.20872785,0.11496633,0.62875367,0.09500927,0.88947188,0.05964318,0.41288001
-2.74037019,2.97832783,0.81265614,0.20751848,0.11206681,0.62768550,0.09333151,0.88778424,0.05999725,0.40515864
-2.73436718,2.97298865,0.81973062,0.20629130,0.11042139,0.63264451,0.09159893,0.88551203,0.06031815,0.40084362
-2.72836418,2.97678497,0.82740287,0.20513060,0.10992404,0.64359791,0.08988613,0.88307441,0.06061627,0.39974800
-2.72236118,2.99044708,0.83604575,0.20412018,0.11047695,0.66048502,0.08826780,0.88088416,0.06090119,0.40168650
-2.71635818,3.01460856,0.84601530,0.20333973,0.11199007,0.68320713,0.08681527,0.87933053,0.06118119,0.40647311
-2.71035518,3.04975206,0.85763258,0.20286113,0.11437971,0.71161590,0.08559323,0.87876267,0.06146286,0.41391741
-2.70435218,3.09615662,0.87116626,0.20274495,0.11756678,0.74550089,0.08465679,0.87947434,0.06175066,0.42381987
-2.69834917,3.15384943,0.88681677,0.20303731,0.12147462,0.78457745,0.08404892,0.88169062,0.06204660,0.43596678
-2.69234617,3.22256484,0.90470293,0.20376718,0.12602671,0.82847588,0.08379845,0.88555717,0.06234995,0.45012511
-2.68634317,3.30171360,0.92485172,0.20494423,0.13114444,0.87673299,0.08391867,0.89113262,0.06265706,0.46603794
-2.68034017,3.39036452,0.94719188,0.20655750,0.13674515,0.92878694,0.08440661,0.89838460,0.06296131,0.48342084
-2.67433717,3.48724075,0.97155196,0.20857479,0.14274057,0.98397619,0.08524294,0.90718958,0.06325313,0.50195972
-2.66833417,3.59073180,0.99766300,0.21094295,0.14903591,1.04154327,0.08639260,0.91733686,0.06352018,0.52131042
-2.66233117,3.69892190,1.02516599,0.21358915,0.15552956,1.10064366,0.08780599,0.92853649,0.06374773,0.54110038
-2.65632816,3.80963456,1.05362400,0.21642290,0.16211359,1.16035986,0.08942086,0.94043093,0.06391906,0.56093239
-2.65032516,3.92049184,1.08253854,0.21933912,0.16867492,1.21972060,0.09116458,0.95261005,0.06401611,0.58039056
-2.64432216,4.02898664,1.11136944,0.22222170,0.17509732,1.27772434,0.09295688,0.96462890,0.06402015,0.59904831
-2.63831916,4.13256475,1.13955734,0.22494791,0.18126392,1.33336650,0.09471286,0.97602719,0.06391258,0.61647808
-2.63231616,4.22871332,1.16654774,0.22739300,0.18706027,1.38566915,0.09634617,0.98634990,0.06367577,0.63226239
-2.62631316,4.31505152,1.19181530,0.22943517,0.19237771,1.43371174,0.09777219,0.99516775,0.06329389,0.64600580
-2.62031016,4.38941906,1.21488704,0.23096043,0.19711686,1.47666159,0.09891116,1.00209657,0.06275374,0.65734708
-2.61430715,4.44995790,1.23536325,0.23186719,0.20119097,1.51380237,0.09969107,1.00681464,0.06204548,0.66597109
-2.60830415,4.49518320,1.25293472,0.23207044,0.20452911,1.54455925,0.10005023,1.00907689,0.06116325,0.67161972
-2.60230115,4.52403948,1.26739532,0.23150513,0.20707871,1.56851920,0.09993941,1.00872535,0.06010565,0.67410118
-2.59629815,4.53593919,1.27864924,0.23012879,0.20880752,1.58544546,0.09932349,1.00569526,0.05887603,0.67329740
-2.59029515,4.53078147,1.28671212,0.22792312,0.20970479,1.59528524,0.09818259,1.00001642,0.05748263,0.66916888
-2.58429215,4.50895028,1.29170620,0.22489450,0.20978156,1.59817030,0.09651260,0.99180985,0.05593843,0.66175677
-2.57828914,4.47129205,1.29384962,0.22107350,0.20907005,1.59441031,0.09432516,0.98127983,0.05426094,0.65118225
-2.57228614,4.41907422,1.29344043,0.21651329,0.20762215,1.58447948,0.09164713,0.96870197,0.05247166,0.63764297
-2.56628314,4.35392739,1.29083634,0.21128723,0.20550721,1.56899715,0.08851952,0.95440795,0.05059556,0.62140690
-2.56028014,4.27777424,1.28643138,0.20548561,0.20280910,1.54870359,0.08499607,0.93876786,0.04866030,0.60280397
-2.55427714,4.19274977,1.28063093,0.19921189,0.19962281,1.52443240,0.08114144,0.92217120,0.04669545,0.58221580
-2.54827414,4.10111719,1.27382669,0.19257855,0.19605080,1.49708109,0.07702917,0.90500771,0.04473169,0.56006418
-2.54227114,4.00518449,1.26637311,0.18570287,0.19219923,1.46758152,0.07273958,0.88764919,0.04280002,0.53679882
-2.53626813,3.90722623,1.25856687,0.17870280,0.18817444,1.43687192,0.06835746,0.87043330,0.04093098,0.51288507
-2.53026513,3.80941462,1.25063059,0.17169314,0.18407962,1.40587181,0.06397000,0.85365027,0.03915405,0.48879206
-2.52426213,3.71376340,1.24270188,0.16478227,0.18001217,1.37546116,0.05966467,0.83753333,0.03749709,0.46498182
-2.51825913,3.62208690,1.23482839,0.15806947,0.17606160,1.34646456,0.05552739,0.82225319,0.03598597,0.44189986
-2.51225613,3.53597554,1.22696913,0.15164309,0.17230815,1.31964090,0.05164084,0.80791698,0.03464431,0.41996739
-2.50625313,3.45678796,1.21900207,0.14557933,0.16882226,1.29567862,0.04808309,0.79457128,0.03349338,0.39957547
-2.50025013,3.38565873,1.21073729,0.13994195,0.16566464,1.27519599,0.04492646,0.78220917,0.03255210,0.38108103
-2.49424712,3.32351959,1.20193510,0.13478259,0.16288710,1.25874594,0.04223654,0.77078057,0.03183716,0.36480469
-2.48824412,3.27113122,1.19232774,0.13014171,0.16053384,1.24682395,0.04007154,0.76020507,0.03136319,0.35103023
-2.48224112,3.22912191,1.18164336,0.12604998,0.15864317,1.23987797,0.03848175,0.75038633,0.03114293,0.34000536
-2.47623812,3.19802922,1.16963076,0.12253002,0.15724939,1.23831889,0.03750914,0.74122713,0.03118748,0.33194345
-2.47023512,3.17834048,1.15608335,0.11959821,0.15638474,1.24252984,0.03718704,0.73264386,0.03150638,0.32702577
-2.46423212,3.17052843,1.14086085,0.11726648,0.15608115,1.25287337,0.03753990,0.72457965,0.03210776,0.32540403
-2.45822911,3.17507846,1.12390731,0.11554398,0.15637168,1.26969502,0.03858303,0.71701516,0.03299824,0.32720259
-2.45222611,3.19250503,1.10526458,0.11443834,0.15729155,1.29332270,0.04032237,0.70997648,0.03418286,0.33252034
-2.44622311,3.22335541,1.08508015,0.11395658,0.15887856,1.32406130,0.04275422,0.70353943,0.03566479,0.34143171
-2.44022011,3.26820011,1.06360917,0.11410552,0.16117297,1.36218261,0.04586495,0.69783025,0.03744502,0.35398691
-2.43421711,3.32761027,1.04121035,0.11489173,0.16421673,1.40791082,0.04963073,0.69302246,0.03952184,0.37021127
-2.42821411,3.40212341,1.01833608,0.11632100,0.16805213,1.46140461,0.05401731,0.68933016,0.04189042,0.39010369
-2.42221111,3.49219967,0.99551726,0.11839730,0.17271996,1.52273678,0.05897987,0.68699817,0.04454222,0.41363432
-2.41620810,3.59817160,0.97334360,0.12112154,0.17825725,1.59187301,0.06446298,0.68628960,0.04746449,0.44074182
-2.41020510,3.72019084,0.95244060,0.12448998,0.18469476,1.66865131,0.07040075,0.68747152,0.05063981,0.47133022
-2.40420210,3.85817558,0.93344410,0.12849258,0.19205432,1.75276382,0.07671725,0.69079948,0.05404576,0.50526596
-2.39819910,4.01176247,0.91697395,0.13311134,0.20034628,1.84374265,0.08332716,0.69650192,0.05765469,0.54237507
-2.39219610,4.18026664,0.90360773,0.13831877,0.20956701,1.94095114,0.09013673,0.70476499,0.06143369,0.58244115
-2.38619310,4.36265293,0.89385608,0.14407665,0.21969692,2.04358180,0.09704506,0.71571882,0.06534479,0.62520416
-2.38019010,4.55752080,0.88814040,0.15033515,0.23069886,2.15066169,0.10394579,0.72942584,0.06934532,0.67036033
-2.37418709,4.76310485,0.88677407,0.15703233,0.24251707,2.26106573,0.11072892,0.74587167,0.07338853,0.71756347
-2.36818409,4.97729172,0.88994799,0.16409426,0.25507695,2.37353777,0.11728312,0.76495912,0.07742444,0.76642765
-2.36218109,5.19765342,0.89772079,0.17143554,0.26828539,2.48671911,0.12349804,0.78650556,0.08140080,0.81653140
-2.35617809,5.42149642,0.91001431,0.17896047,0.28203206,2.59918334,0.12926692,0.81024384,0.08526425,0.86742344
-2.35017509,5.64592458,0.92661435,0.18656466,0.29619127,2.70947626,0.13448913,0.83582665,0.08896164,0.91862981
-2.34417209,5.86791392,0.94717665,0.19413718,0.31062473,2.81615924,0.13907276,0.86283433,0.09244127,0.96966235
-2.33816908,6.08439598,0.97123785,0.20156305,0.32518492,2.91785413,0.14293695,0.89078570,0.09565431,1.02002830
-2.33216608,6.29234667,0.99823091,0.20872610,0.33971904,3.01328775,0.14601409,0.91915162,0.09855602,1.06924079
-2.32616308,6.48887688,1.02750454,0.21551196,0.35407349,3.10133392,0.14825157,0.94737072,0.10110696,1.11683003
-2.32016008,6.67132121,1.05834558,0.22181123,0.36809864,3.18105105,0.14961319,0.97486668,0.10327404,1.16235477
-2.31415708,6.83732116,1.09000385,0.22752263,0.38165378,3.25171377,0.15008006,1.00106650,0.10503137,1.20541377
-2.30815408,6.98489937,1.12171808,0.23255590,0.39461208,3.31283678,0.14965095,1.02541899,0.10636089,1.24565684
-2.30215108,7.11252185,1.15274223,0.23683457,0.40686532,3.36419010,0.14834217,1.04741285,0.10725281,1.28279508
-2.29614807,7.21914556,1.18237090,0.24029829,0.41832812,3.40580478,0.14618685,1.06659346,0.10770574,1.31660987
-2.29014507,7.30424922,1.20996302,0.24290470,0.42894163,3.43796884,0.14323377,1.08257793,0.10772665,1.34696021
-2.28414207,7.36784602,1.23496258,0.24463071,0.43867627,3.46121340,0.13954569,1.09506762,0.10733056,1.37378795
-2.27813907,7.41047738,1.25691576,0.24547322,0.44753336,3.47628965,0.13519735,1.10385767,0.10654003,1.39712056
-2.27213607,7.43318774,1.27548351,0.24544911,0.45554567,3.48413755,0.13027314,1.10884302,0.10538444,1.41707108
-2.26613307,7.43748108,1.29044917,0.24459457,0.46277640,3.48584735,0.12486461,1.11002073,0.10389921,1.43383506
-2.26013007,7.42526057,1.30172068,0.24296373,0.46931688,3.48261574,0.11906779,1.10748837,0.10212479,1.44768424
-2.25412706,7.39875347,1.30932734,0.24062663,0.47528274,3.47569822,0.11298064,1.10143848,0.10010566,1.45895701
-2.24812406,7.36042406,1.31341124,0.23766668,0.48080874,3.46635967,0.10670046,1.09214936,0.09788923,1.46804585
-2.24212106,7.31287788,1.31421376,0.23417752,0.48604230,3.45582531,0.10032158,1.07997243,0.09552477,1.47538183
-2.23611806,7.25876118,1.31205788,0.23025956,0.49113607,3.44523389,0.09393321,1.06531685,0.09306235,1.48141699
-2.23011506,7.20065944,1.30732710,0.22601629,0.49623979,3.43559526,0.08761766,1.04863184,0.09055181,1.48660481
-2.22411206,7.14099960,1.30044215,0.22155048,0.50149175,3.42775397,0.08144888,1.03038775,0.08804183,1.49137995
-2.21810905,7.08195981,1.29183662,0.21696047,0.50701035,3.42236059,0.07549134,1.01105650,0.08557909,1.49613788
-2.21210605,7.02539113,1.28193282,0.21233665,0.51288615,3.41985206,0.06979937,0.99109245,0.08320750,1.50121553
-2.20610305,6.97275452,1.27111916,0.20775840,0.51917490,3.42044179,0.06441671,0.97091459,0.08096760,1.50687389
-2.20010005,6.92507620,1.25973026,0.20329150,0.52589192,3.42412013,0.05937661,0.95089083,0.07889604,1.51328360
-2.19409705,6.88292364,1.24803078,0.19898627,0.53300825,3.43066526,0.05470205,0.93132517,0.07702522,1.52051432
-2.18809405,6.84640333,1.23620387,0.19487636,0.54044882,3.43966390,0.05040636,0.91244841,0.07538302,1.52852864
-2.18209105,6.81518069,1.22434482,0.19097840,0.54809290,3.45054117,0.04649403,0.89441267,0.07399271,1.53718105
-2.17608804,6.78852118,1.21246025,0.18729244,0.55577685,3.46259804,0.04296165,0.87729012,0.07287288,1.54622221
-2.17008504,6.76535077,1.20047263,0.18380319,0.56329916,3.47505481,0.03979906,0.86107582,0.07203754,1.55530837
-2.16408204,6.74433279,1.18823012,0.18048198,0.57042752,3.48709865,0.03699054,0.84569443,0.07149633,1.56401581
-2.15807904,6.72395740,1.17552081,0.17728932,0.57690779,3.49793284,0.03451602,0.83101048,0.07125473,1.57185948
-2.15207604,6.70263944,1.16209069,0.17417795,0.58247421,3.50682563,0.03235232,0.81684156,0.07131436,1.57831507
-2.14607304,6.67881950,1.14766425,0.17109629,0.58686058,3.51315627,0.03047431,0.80297362,0.07167336,1.58284332
-2.14007004,6.65106355,1.13196649,0.16799189,0.58981170,3.51645618,0.02885610,0.78917772,0.07232670,1.58491544
-2.13406703,6.61815598,1.11474522,0.16481507,0.59109458,3.51644337,0.02747202,0.77522720,0.07326660,1.58403817
-2.12806403,6.57918175,1.09579228,0.16152216,0.59050873,3.51304854,0.02629755,0.76091449,0.07448283,1.57977740
-2.12206103,6.53359370,1.07496277,0.15807856,0.58789525,3.50643176,0.02531018,0.74606667,0.07596308,1.57177885
-2.11605803,6.48126191,1.05219107,0.15446114,0.58314393,3.49698901,0.02449004,0.73055911,0.07769319,1.55978499
-2.11005503,6.42250318,1.02750309,0.15066020,0.57619834,3.48534849,0.02382051,0.71432655,0.07965748,1.54364728
-2.10405203,6.35808940,1.00102410,0.14668065,0.56705854,3.47235693,0.02328861,0.69737113,0.08183886,1.52333321
-2.09804902,6.28923490,0.97298176,0.14254246,0.55578130,3.45905648,0.02288530,0.67976712,0.08421901,1.49892789
-2.09204602,6.21756379,0.94370453,0.13828049,0.54247804,3.44665352,0.02260568,0.66166225,0.08677852,1.47063027
-2.08604302,6.14505898,0.91361530,0.13394353,0.52731047,3.43648045,0.02244899,0.64327564,0.08949690,1.43874434
-2.08004002,6.07399561,0.88322089,0.12959278,0.51048439,3.42995222,0.02241854,0.62489244,0.09235266,1.40366599
-2.07403702,6.00686194,0.85309782,0.12529975,0.49224195,3.42851913,0.02252148,0.60685569,0.09532330,1.36586630
-2.06803402,5.94627113,0.82387507,0.12114376,0.47285281,3.43361762,0.02276851,0.58955562,0.09838537,1.32587231
-2.06203102,5.89486755,0.79621446,0.11720914,0.45260471,3.44662076,0.02317336,0.57341692,0.10151444,1.28424632
-2.05602801,5.85523116,0.77078958,0.11358217,0.43179388,3.46878981,0.02375222,0.55888456,0.10468519,1.24156481
-2.05002501,5.82978352,0.74826398,0.11034808,0.41071576,3.50122839,0.02452308,0.54640866,0.10787147,1.19839799
-2.04402201,5.82069839,0.72926931,0.10758795,0.38965640,3.54484050,0.02550487,0.53642887,0.11104638,1.15529101
-2.03801901,5.82981993,0.71438428,0.10537594,0.36888493,3.60029333,0.02671658,0.52935898,0.11418247,1.11274746
-2.03201601,5.85859088,0.70411483,0.10377662,0.34864721,3.66798611,0.02817625,0.52557201,0.11725193,1.07121588
-2.02601301,5.90799276,0.69887641,0.10284273,0.32916101,3.74802551,0.02989991,0.52538649,0.12022687,1.03107962
-2.02001001,5.97849986,0.69897853,0.10261331,0.31061256,3.84020867,0.03190048,0.52905407,0.12307966,0.99265022
-2.01400700,6.07004830,0.70461222,0.10311222,0.29315461,3.94401421,0.03418669,0.53674914,0.12578329,0.95616435
-2.00800400,6.18202124,0.71584077,0.10434722,0.27690595,4.05860203,0.03676198,0.54856049,0.12831186,0.92178411
-2.00200100,6.31325082,0.73259383,0.10630949,0.26195204,4.18282223,0.03962355,0.56448556,0.13064102,0.88960034
