energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-2.83041521,2.58371689,0.00228017,0.44945032,1.61923098,0.95965471,0.87144036,0.50311300,0.61332076,0.00000000
-2.82441221,2.58396866,0.00247261,0.46201993,1.59913487,0.96022102,0.89259281,0.50237826,0.58791210,0.00000000
-2.81840920,2.58771180,0.00266750,0.47577474,1.58035304,0.96153269,0.91614760,0.50258989,0.56286947,0.00000000
-2.81240620,2.59493849,0.00286208,0.49059262,1.56305323,0.96367700,0.94200866,0.50371242,0.53843056,0.00000000
-2.80640320,2.60555276,0.00305339,0.50633635,1.54733789,0.96672961,0.97001437,0.50569514,0.51479450,0.00000000
-2.80040020,2.61937693,0.00323840,0.52285707,1.53324568,0.97075428,0.99994051,0.50847439,0.49211936,0.00000000
-2.79439720,2.63616050,0.00341407,0.53999750,1.52075697,0.97580262,1.03150511,0.51197587,0.47052146,0.00000000
-2.78839420,2.65559105,0.00357741,0.55759509,1.50980294,0.98191393,1.06437519,0.51611691,0.45007645,0.00000000
-2.78239120,2.67730650,0.00372564,0.57548468,1.50027783,0.98911487,1.09817496,0.52080868,0.43082201,0.00000000
-2.77638819,2.70090815,0.00385625,0.59350101,1.49205316,0.99741888,1.13249540,0.52595820,0.41276192,0.00000000
-2.77038519,2.72597401,0.00396705,0.61148070,1.48499338,1.00682552,1.16690466,0.53147017,0.39587133,0.00000000
-2.76438219,2.75207176,0.00405632,0.62926408,1.47897153,1.01731951,1.20095917,0.53724848,0.38010268,0.00000000
-2.75837919,2.77877097,0.00412281,0.64669662,1.47388412,1.02886972,1.23421503,0.54319757,0.36539213,0.00000000
-2.75237619,2.80565426,0.00416582,0.66363027,1.46966413,1.04142812,1.26623934,0.54922355,0.35166602,0.00000000
-2.74637319,2.83232707,0.00418520,0.67992470,1.46629136,1.05492897,1.29662117,0.55523512,0.33884706,0.00000000
-2.74037019,2.85842601,0.00418137,0.69544850,1.46379934,1.06928828,1.32498189,0.56114442,0.32685991,0.00000000
-2.73436718,2.88362566,0.00415529,0.71008044,1.46227848,1.08440399,1.35098445,0.56686777,0.31563594,0.00000000
-2.72836418,2.90764394,0.00410844,0.72371087,1.46187522,1.10015683,1.37434152,0.57232647,0.30511704,0.00000000
-2.72236118,2.93024600,0.00404275,0.73624317,1.46278708,1.11641210,1.39482202,0.57744751,0.29525812,0.00000000
-2.71635818,2.95124671,0.00396053,0.74759524,1.46525402,1.13302254,1.41225589,0.58216440,0.28602862,0.00000000
-2.71035518,2.97051183,0.00386437,0.75770100,1.46954644,1.14983214,1.42653693,0.58641797,0.27741264,0.00000000
-2.70435218,2.98795776,0.00375706,0.76651169,1.47595041,1.16668089,1.43762346,0.59015715,0.26940811,0.00000000
-2.69834917,3.00354979,0.00364151,0.77399685,1.48475099,1.18341022,1.44553670,0.59333963,0.26202486,0.00000000
-2.69234617,3.01729884,0.00352058,0.78014484,1.49621423,1.19986888,1.45035693,0.59593243,0.25528196,0.00000000
-2.68634317,3.02925647,0.00339707,0.78496279,1.51056890,1.21591874,1.45221733,0.59791210,0.24920431,0.00000000
-2.68034017,3.03950810,0.00327354,0.78847570,1.52798857,1.23144024,1.45129579,0.59926465,0.24381895,0.00000000
-2.67433717,3.04816436,0.00315231,0.79072480,1.54857507,1.24633693,1.44780497,0.59998503,0.23915110,0.00000000
-2.66833417,3.05535063,0.00303535,0.79176502,1.57234380,1.26053854,1.44198086,0.60007613,0.23522020,0.00000000
-2.66233117,3.06119503,0.00292423,0.79166169,1.59921172,1.27400245,1.43407052,0.59954737,0.23203624,0.00000000
-2.65632816,3.06581511,0.00282012,0.79048656,1.62898846,1.28671299,1.42431956,0.59841278,0.22959655,0.00000000
-2.65032516,3.06930374,0.00272373,0.78831340,1.66137107,1.29867861,1.41295993,0.59668882,0.22788307,0.00000000
-2.64432216,3.07171507,0.00263539,0.78521335,1.69594258,1.30992682,1.40019882,0.59439193,0.22686045,0.00000000
-2.63831916,3.07305123,0.00255497,0.78125051,1.73217463,1.32049715,1.38620934,0.59153608,0.22647495,0.00000000
-2.63231616,3.07325069,0.00248203,0.77647784,1.76943433,1.33043241,1.37112355,0.58813048,0.22665427,0.00000000
-2.62631316,3.07217933,0.00241579,0.77093407,1.80699504,1.33976887,1.35502841,0.58417758,0.22730821,0.00000000
-2.62031016,3.06962514,0.00235521,0.76464150,1.84405103,1.34852594,1.33796496,0.57967175,0.22833032,0.00000000
-2.61430715,3.06529714,0.00229910,0.75760535,1.87973569,1.35669612,1.31993099,0.57459860,0.22960042,0.00000000
-2.60830415,3.05882939,0.00224611,0.74981447,1.91314265,1.36423600,1.30088702,0.56893521,0.23098772,0.00000000
-2.60230115,3.04979015,0.00219490,0.74124370,1.94334943,1.37105904,1.28076545,0.56265133,0.23235477,0.00000000
-2.59629815,3.03769634,0.00214413,0.73185771,1.96944271,1.37703087,1.25948235,0.55571145,0.23356165,0.00000000
-2.59029515,3.02203290,0.00209255,0.72161613,1.99054450,1.38196761,1.23695122,0.54807782,0.23447064,0.00000000
-2.58429215,3.00227629,0.00203908,0.71047980,2.00583837,1.38563755,1.21309787,0.53971420,0.23495079,0.00000000
-2.57828914,2.97792122,0.00198281,0.69841763,2.01459466,1.38776641,1.18787549,0.53059010,0.23488248,0.00000000
-2.57228614,2.94850912,0.00192306,0.68541373,2.01619389,1.38804602,1.16127900,0.52068536,0.23416160,0.00000000
-2.56628314,2.91365708,0.00185941,0.67147425,2.01014744,1.38614614,1.13335757,0.50999463,0.23270320,0.00000000
-2.56028014,2.87308536,0.00179166,0.65663350,1.99611454,1.38172886,1.10422453,0.49853163,0.23044452,0.00000000
-2.55427714,2.82664217,0.00171990,0.64095897,1.97391511,1.37446476,1.07406399,0.48633268,0.22734713,0.00000000
-2.54827414,2.77432391,0.00164444,0.62455464,1.94353766,1.36405013,1.04313345,0.47345936,0.22339818,0.00000000
-2.54227114,2.71628982,0.00156578,0.60756256,1.90514207,1.35022409,1.01176223,0.46000010,0.21861079,0.00000000
-2.53626813,2.65286981,0.00148463,0.59016233,1.85905701,1.33278473,0.98034567,0.44607044,0.21302332,0.00000000
-2.53026513,2.58456508,0.00140181,0.57256853,1.80577208,1.31160330,0.94933518,0.43181192,0.20669783,0.00000000
-2.52426213,2.51204111,0.00131826,0.55502604,1.74592507,1.28663563,0.91922472,0.41738972,0.19971770,0.00000000
-2.51825913,2.43611329,0.00123496,0.53780371,1.68028470,1.25793012,0.89053436,0.40298893,0.19218447,0.00000000
-2.51225613,2.35772589,0.00115291,0.52118637,1.60972964,1.22563178,0.86379165,0.38880984,0.18421420,0.00000000
-2.50625313,2.27792533,0.00107307,0.50546588,1.53522461,1.18998221,0.83951196,0.37506228,0.17593342,0.00000000
-2.50025013,2.19782899,0.00099634,0.49093150,1.45779457,1.15131542,0.81817867,0.36195950,0.16747483,0.00000000
-2.49424712,2.11859129,0.00092352,0.47786013,1.37849795,1.11004988,0.80022434,0.34971171,0.15897308,0.00000000
-2.48824412,2.04136855,0.00085529,0.46650697,1.29839994,1.06667709,0.78601373,0.33851970,0.15056067,0.00000000
-2.48224112,1.96728436,0.00079218,0.45709701,1.21854684,1.02174763,0.77582968,0.32856889,0.14236418,0.00000000
-2.47623812,1.89739724,0.00073459,0.44981775,1.13994240,0.97585511,0.76986240,0.32002400,0.13450097,0.00000000
-2.47023512,1.83267169,0.00068275,0.44481353,1.06352674,0.92961920,0.76820268,0.31302454,0.12707651,0.00000000
-2.46423212,1.77395419,0.00063676,0.44218157,0.99015863,0.88366843,0.77083927,0.30768145,0.12018225,0.00000000
-2.45822911,1.72195468,0.00059656,0.44196999,0.92060144,0.83862362,0.77766055,0.30407477,0.11389427,0.00000000
-2.45222611,1.67723415,0.00056197,0.44417759,0.85551292,0.79508281,0.78846002,0.30225257,0.10827258,0.00000000
-2.44622311,1.64019852,0.00053272,0.44875548,0.79543902,0.75360808,0.80294541,0.30223090,0.10336101,0.00000000
-2.44022011,1.61109839,0.00050842,0.45561014,0.74081138,0.71471489,0.82075070,0.30399481,0.09918777,0.00000000
-2.43421711,1.59003427,0.00048865,0.46460783,0.69194843,0.67886407,0.84145019,0.30750017,0.09576642,0.00000000
-2.42821411,1.57696638,0.00047291,0.47557979,0.64905949,0.64645672,0.86457402,0.31267618,0.09309735,0.00000000
-2.42221111,1.57172805,0.00046072,0.48832805,0.61225148,0.61783161,0.88962397,0.31942830,0.09116939,0.00000000
-2.41620810,1.57404164,0.00045156,0.50263142,0.58153766,0.59326525,0.91608901,0.32764142,0.08996172,0.00000000
-2.41020510,1.58353584,0.00044496,0.51825130,0.55684789,0.57297388,0.94345956,0.33718308,0.08944580,0.00000000
-2.40420210,1.59976329,0.00044045,0.53493712,0.53803970,0.55711726,0.97124003,0.34790656,0.08958724,0.00000000
-2.39819910,1.62221776,0.00043763,0.55243115,0.52490995,0.54580355,0.99895908,0.35965375,0.09034759,0.00000000
-2.39219610,1.65034990,0.00043614,0.57047259,0.51720637,0.53909500,1.02617744,0.37225771,0.09168592,0.00000000
-2.38619310,1.68358141,0.00043569,0.58880091,0.51463887,0.53701377,1.05249301,0.38554490,0.09356015,0.00000000
-2.38019010,1.72131716,0.00043603,0.60715855,0.51689016,0.53954780,1.07754372,0.39933713,0.09592816,0.00000000
-2.37418709,1.76295533,0.00043697,0.62529296,0.52362566,0.54665607,1.10100812,0.41345336,0.09874856,0.00000000
-2.36818409,1.80789580,0.00043839,0.64295840,0.53450256,0.55827334,1.12260437,0.42771126,0.10198123,0.00000000
-2.36218109,1.85554712,0.00044021,0.65991747,0.54917795,0.57431406,1.14208822,0.44192896,0.10558758,0.00000000
-2.35617809,1.90533250,0.00044239,0.67594276,0.56731608,0.59467546,1.15925041,0.45592681,0.10953059,0.00000000
-2.35017509,1.95669537,0.00044492,0.69081885,0.58859477,0.61923983,1.17391433,0.46952950,0.11377468,0.00000000
-2.34417209,2.00910491,0.00044783,0.70434464,0.61271107,0.64787611,1.18593432,0.48256851,0.11828540,0.00000000
-2.33816908,2.06206206,0.00045115,0.71633639,0.63938609,0.68044093,1.19519523,0.49488492,0.12302904,0.00000000
-2.33216608,2.11510610,0.00045493,0.72663127,0.66836920,0.71677911,1.20161341,0.50633266,0.12797221,0.00000000
-2.32616308,2.16782205,0.00045922,0.73509157,0.69944142,0.75672395,1.20513936,0.51678215,0.13308139,0.00000000
-2.32016008,2.21984871,0.00046408,0.74160928,0.73241811,0.80009728,1.20576195,0.52612407,0.13832251,0.00000000
-2.31415708,2.27088719,0.00046955,0.74611099,0.76715089,0.84670952,1.20351406,0.53427337,0.14366068,0.00000000
-2.30815408,2.32070942,0.00047568,0.74856272,0.80352865,0.89635972,1.19847917,0.54117310,0.14905993,0.00000000
-2.30215108,2.36916625,0.00048252,0.74897450,0.84147765,0.94883569,1.19079843,0.54679792,0.15448322,0.00000000
-2.29614807,2.41619448,0.00049010,0.74740427,0.88096066,1.00391428,1.18067756,0.55115718,0.15989253,0.00000000
-2.29014507,2.46182234,0.00049846,0.74396080,0.92197504,1.06136185,1.16839295,0.55429718,0.16524923,0.00000000
-2.28414207,2.50617267,0.00050765,0.73880539,0.96454975,1.12093484,1.15429632,0.55630247,0.17051453,0.00000000
-2.27813907,2.54946361,0.00051772,0.73215207,1.00874141,1.18238054,1.13881722,0.55729614,0.17565031,0.00000000
-2.27213607,2.59200619,0.00052873,0.72426611,1.05462929,1.24543811,1.12246301,0.55743880,0.18061996,0.00000000
-2.26613307,2.63419884,0.00054079,0.71546074,1.10230955,1.30983968,1.10581583,0.55692630,0.18538948,0.00000000
-2.26013007,2.67651863,0.00055398,0.70609219,1.15188869,1.37531177,1.08952633,0.55598625,0.18992871,0.00000000
-2.25412706,2.71950944,0.00056844,0.69655292,1.20347647,1.44157683,1.07430424,0.55487320,0.19421258,0.00000000
-2.24812406,2.76376740,0.00058434,0.68726346,1.25717857,1.50835499,1.06090575,0.55386281,0.19822237,0.00000000
-2.24212106,2.80992380,0.00060184,0.67866293,1.31308901,1.57536605,1.05011810,0.55324511,0.20194695,0.00000000
-2.23611806,2.85862626,0.00062116,0.67119856,1.37128268,1.64233150,1.04274172,0.55331698,0.20538380,0.00000000
-2.23011506,2.91051847,0.00064251,0.66531468,1.43180819,1.70897669,1.03957059,0.55437420,0.20853983,0.00000000
-2.22411206,2.96621911,0.00066611,0.66144137,1.49468099,1.77503286,1.04137138,0.55670331,0.21143183,0.00000000
-2.21810905,3.02630073,0.00069221,0.65998327,1.55987720,1.84023906,1.04886203,0.56057344,0.21408660,0.00000000
-2.21210605,3.09126885,0.00072102,0.66130880,1.62732801,1.90434372,1.06269060,0.56622854,0.21654053,0.00000000
-2.20610305,3.16154192,0.00075274,0.66574014,1.69691481,1.96710574,1.08341488,0.57388001,0.21883873,0.00000000
-2.20010005,3.23743262,0.00078753,0.67354425,1.76846512,2.02829492,1.11148355,0.58370022,0.22103364,0.00000000
-2.19409705,3.31913075,0.00082552,0.68492512,1.84174937,2.08769175,1.14721942,0.59581674,0.22318313,0.00000000
-2.18809405,3.40668812,0.00086674,0.70001737,1.91647848,2.14508624,1.19080509,0.61030777,0.22534813,0.00000000
-2.18209105,3.50000578,0.00091118,0.71888139,1.99230239,2.20027598,1.24227165,0.62719856,0.22758993,0.00000000
-2.17608804,3.59882379,0.00095872,0.74150005,2.06880954,2.25306351,1.30149043,0.64645909,0.22996711,0.00000000
-2.17008504,3.70271391,0.00100916,0.76777686,2.14552737,2.30325290,1.36816830,0.66800291,0.23253247,0.00000000
-2.16408204,3.81107539,0.00106217,0.79753587,2.22192410,2.35064608,1.44184634,0.69168719,0.23532979,0.00000000
-2.15807904,3.92313435,0.00111733,0.83052290,2.29741170,2.39503900,1.52190220,0.71731395,0.23839092,0.00000000
-2.15207604,4.03794690,0.00117411,0.86640845,2.37135042,2.43621820,1.60755588,0.74463245,0.24173312,0.00000000
-2.14607304,4.15440641,0.00123187,0.90479183,2.44305491,2.47395794,1.69787920,0.77334269,0.24535691,0.00000000
-2.14007004,4.27125523,0.00128987,0.94520690,2.51180222,2.50801860,1.79180853,0.80309986,0.24924463,0.00000000
-2.13406703,4.38710117,0.00134730,0.98712900,2.57684166,2.53814658,1.88816093,0.83351997,0.25335967,0.00000000
-2.12806403,4.50043870,0.00140325,1.02998331,2.63740660,2.56407604,1.98565343,0.86418624,0.25764667,0.00000000
-2.12206103,4.60967521,0.00145681,1.07315438,2.69272835,2.58553281,2.08292528,0.89465647,0.26203257,0.00000000
-2.11605803,4.71316192,0.00150701,1.11599702,2.74205183,2.60224054,2.17856288,0.92447120,0.26642862,0.00000000
-2.11005503,4.80922925,0.00155290,1.15784820,2.78465278,2.61392906,2.27112726,0.95316254,0.27073329,0.00000000
-2.10405203,4.89622612,0.00159356,1.19804009,2.81985637,2.62034474,2.35918357,0.98026369,0.27483601,0.00000000
-2.09804902,4.97256226,0.00162811,1.23591394,2.84705652,2.62126259,2.44133213,1.00531881,0.27862163,0.00000000
-2.09204602,5.03675265,0.00165578,1.27083461,2.86573534,2.61649946,2.51624068,1.02789334,0.28197537,0.00000000
-2.08604302,5.08746276,0.00167591,1.30220556,2.87548225,2.60592781,2.58267693,1.04758431,0.28478826,0.00000000
-2.08004002,5.12355308,0.00168795,1.32948387,2.87601171,2.58948936,2.63954082,1.06403062,0.28696261,0.00000000
-2.07403702,5.14412166,0.00169155,1.35219497,2.86717906,2.56720777,2.68589557,1.07692281,0.28841749,0.00000000
-2.06803402,5.14854268,0.00168649,1.36994658,2.84899356,2.53919964,2.72099663,1.08601226,0.28909395,0.00000000
-2.06203102,5.13649975,0.00167275,1.38244143,2.82162799,2.50568315,2.74431751,1.09111933,0.28895966,0.00000000
-2.05602801,5.10801226,0.00165050,1.38948829,2.78542436,2.46698373,2.75557164,1.09214022,0.28801288,0.00000000
-2.05002501,5.06345344,0.00162009,1.39101077,2.74089502,2.42353628,2.75472918,1.08905222,0.28628553,0.00000000
-2.04402201,5.00355920,0.00158205,1.38705348,2.68871920,2.37588375,2.74202794,1.08191707,0.28384525,0.00000000
-2.03801901,4.92942677,0.00153707,1.37778514,2.62973480,2.32467187,2.71797780,1.07088226,0.28079617,0.00000000
-2.03201601,4.84250289,0.00148599,1.36349841,2.56492555,2.27064029,2.68335790,1.05617999,0.27727862,0.00000000
-2.02601301,4.74456148,0.00142979,1.34460610,2.49540402,2.21461037,2.63920634,1.03812385,0.27346740,0.00000000
-2.02001001,4.63767115,0.00136954,1.32163384,2.42239090,2.15747010,2.58680228,1.01710299,0.26956887,0.00000000
-2.01400700,4.52415340,0.00130639,1.29520921,2.34719139,2.10015674,2.52764055,0.99357414,0.26581679,0.00000000
-2.00800400,4.40653255,0.00124151,1.26604744,2.27116940,2.04363800,2.46339923,0.96805135,0.26246702,0.00000000
-2.00200100,4.28747892,0.00117611,1.23493419,2.19572053,1.98889232,2.39590088,0.94109389,0.25979122,0.00000000
-1.99599800,4.16974688,0.00111138,1.20270572,2.12224471,1.93688912,2.32706831,0.91329264,0.25806968,0.00000000
-1.98999500,4.05610954,0.00104844,1.17022705,2.05211942,1.88856962,2.25887612,0.88525525,0.25758352,0.00000000
-1.98399200,3.94929225,0.00098837,1.13836886,1.98667429,1.84482890,2.19329934,0.85759058,0.25860646,0.00000000
-1.97798899,3.85190651,0.00093213,1.10798361,1.92716772,1.80649965,2.13226057,0.83089297,0.26139627,0.00000000
-1.97198599,3.76638649,0.00088057,1.07988193,1.87476618,1.77433791,2.07757727,0.80572670,0.26618646,0.00000000
-1.96598299,3.69492982,0.00083443,1.05480979,1.83052657,1.74901108,2.03091076,0.78261127,0.27317807,0.00000000
-1.95997999,3.63944420,0.00079428,1.03342727,1.79538179,1.73108838,1.99371855,0.76200778,0.28253219,0.00000000
-1.95397699,3.60150149,0.00076056,1.01628964,1.77012983,1.72103357,1.96721148,0.74430708,0.29436319,0.00000000
-1.94797399,3.58230024,0.00073356,1.00383135,1.75542605,1.71920001,1.95231706,0.72981985,0.30873320,0.00000000
-1.94197099,3.58263783,0.00071342,0.99635344,1.75177880,1.72582781,1.94965039,0.71876899,0.32564768,0.00000000
-1.93596798,3.60289284,0.00070013,0.99401482,1.75954786,1.74104303,1.95949352,0.71128458,0.34505274,0.00000000
-1.92996498,3.64301809,0.00069356,0.99682770,1.77894559,1.76485861,1.98178421,0.70740153,0.36683397,0.00000000
-1.92396198,3.70254462,0.00069345,1.00465744,1.81004040,1.79717694,2.01611460,0.70705996,0.39081711,0.00000000
-1.91795898,3.78059637,0.00069944,1.01722669,1.85276206,1.83779397,2.06174001,0.71010832,0.41677054,0.00000000
-1.91195598,3.87591538,0.00071108,1.03412395,1.90690875,1.88640468,2.11759788,0.71630914,0.44440963,0.00000000
-1.90595298,3.98689658,0.00072782,1.05481613,1.97215530,1.94260973,2.18233634,0.72534720,0.47340270,0.00000000
-1.89994997,4.11163146,0.00074908,1.07866484,2.04806250,2.00592343,2.25435190,0.73683982,0.50337865,0.00000000
-1.89394697,4.24795915,0.00077422,1.10494591,2.13408701,2.07578266,2.33183493,0.75034906,0.53393589,0.00000000
-1.88794397,4.39352362,0.00080258,1.13287149,2.22959189,2.15155673,2.41282179,0.76539526,0.56465222,0.00000000
-1.88194097,4.54583511,0.00083348,1.16161403,2.33385725,2.23255801,2.49525188,0.78147163,0.59509551,0.00000000
-1.87593797,4.70233384,0.00086625,1.19033135,2.44609103,2.31805307,2.57702777,0.79805923,0.62483459,0.00000000
-1.86993497,4.86045415,0.00090022,1.21819197,2.56543950,2.40727409,2.65607628,0.81464209,0.65345012,0.00000000
-1.86393197,5.01768664,0.00093477,1.24439971,2.69099750,2.49943013,2.73040859,0.83072173,0.68054485,0.00000000
-1.85792896,5.17163657,0.00096928,1.26821696,2.82181808,2.59371808,2.79817703,0.84583073,0.70575304,0.00000000
-1.85192596,5.32007628,0.00100319,1.28898541,2.95692144,2.68933280,2.85772661,0.85954485,0.72874871,0.00000000
-1.84592296,5.46099003,0.00103598,1.30614391,3.09530299,2.78547611,2.90763954,0.87149340,0.74925227,0.00000000
-1.83991996,5.59260990,0.00106720,1.31924255,3.23594054,2.88136451,2.94677090,0.88136738,0.76703552,0.00000000
-1.83391696,5.71344156,0.00109642,1.32795260,3.37780041,2.97623516,2.97427453,0.88892532,0.78192479,0.00000000
-1.82791396,5.82227940,0.00112330,1.33207205,3.51984256,3.06935028,2.98961811,0.89399659,0.79380221,0.00000000
-1.82191096,5.91821102,0.00114752,1.33152649,3.66102488,3.15999982,2.99258720,0.89648222,0.80260517,0.00000000
-1.81590795,6.00061126,0.00116886,1.32636560,3.80030664,3.24750248,2.98327831,0.89635313,0.80832411,0.00000000
-1.80990495,6.06912688,0.00118713,1.31675532,3.93665147,3.33120562,2.96208169,0.89364625,0.81099883,0.00000000
-1.80390195,6.12365299,0.00120221,1.30296629,4.06903003,3.41048410,2.92965473,0.88845841,0.81071361,0.00000000
-1.79789895,6.16430292,0.00121403,1.28535912,4.19642287,3.48473869,2.88688757,0.88093868,0.80759136,0.00000000
-1.79189595,6.19137348,0.00122257,1.26436710,4.31782366,3.55339457,2.83486248,0.87127929,0.80178718,0.00000000
-1.78589295,6.20530744,0.00122789,1.24047734,4.43224327,3.61590029,2.77480899,0.85970571,0.79348166,0.00000000
-1.77988994,6.20665546,0.00123008,1.21421103,4.53871497,3.67172785,2.70805682,0.84646630,0.78287409,0.00000000
-1.77388694,6.19603919,0.00122930,1.18610368,4.63630112,3.72037410,2.63598849,0.83182192,0.77017594,0.00000000
-1.76788394,6.17411738,0.00122573,1.15668627,4.72410134,3.76136392,2.55999367,0.81603599,0.75560486,0.00000000
-1.76188094,6.14155636,0.00121963,1.12646782,4.80126247,3.79425521,2.48142681,0.79936529,0.73937920,0.00000000
-1.75587794,6.09900591,0.00121128,1.09592016,4.86699001,3.81864567,2.40156954,0.78205190,0.72171341,0.00000000
-1.74987494,6.04708121,0.00120101,1.06546531,4.92056102,3.83418120,2.32159899,0.76431639,0.70281413,0.00000000
-1.74387194,5.98635112,0.00118916,1.03546579,4.96133795,3.84056552,2.24256263,0.74635261,0.68287720,0.00000000
-1.73786893,5.91733252,0.00117612,1.00621806,4.98878307,3.83757053,2.16536009,0.72832394,0.66208552,0.00000000
-1.73186593,5.84049037,0.00116226,0.97794907,5.00247270,3.82504677,2.09073203,0.71036121,0.64060757,0.00000000
-1.72586293,5.75624256,0.00114798,0.95081586,5.00211077,3.80293327,2.01925566,0.69256219,0.61859681,0.00000000
-1.71985993,5.66496857,0.00113365,0.92490789,4.98754072,3.77126619,1.95134637,0.67499241,0.59619159,0.00000000
-1.71385693,5.56702083,0.00111963,0.90025186,4.95875525,3.73018542,1.88726482,0.65768731,0.57351563,0.00000000
-1.70785393,5.46273756,0.00110625,0.87681849,4.91590314,3.67993872,1.82712839,0.64065545,0.55067898,0.00000000
-1.70185093,5.35245599,0.00109379,0.85453090,4.85929250,3.62088280,1.77092616,0.62388250,0.52777925,0.00000000
-1.69584792,5.23652487,0.00108247,0.83327401,4.78939025,3.55348117,1.71853628,0.60733591,0.50490317,0.00000000
-1.68984492,5.11531547,0.00107244,0.81290454,4.70681732,3.47829856,1.66974487,0.59096984,0.48212825,0.00000000
-1.68384192,4.98923043,0.00106378,0.79326114,4.61233980,3.39599209,1.62426546,0.57473027,0.45952455,0.00000000
-1.67783892,4.85870998,0.00105651,0.77417419,4.50685606,3.30729935,1.58175821,0.55856004,0.43715645,0.00000000
-1.67183592,4.72423543,0.00105053,0.75547503,4.39138038,3.21302411,1.54184830,0.54240349,0.41508436,0.00000000
-1.66583292,4.58632998,0.00104567,0.73700411,4.26702358,3.11402003,1.50414297,0.52621082,0.39336630,0.00000000
-1.65982991,4.44555708,0.00104171,0.71861810,4.13497157,3.01117323,1.46824682,0.50994170,0.37205932,0.00000000
-1.65382691,4.30251676,0.00103831,0.70019558,3.99646257,2.90538463,1.43377520,0.49356837,0.35122070,0.00000000
-1.64782391,4.15784046,0.00103511,0.68164136,3.85276410,2.79755271,1.40036547,0.47707787,0.33090890,0.00000000
-1.64182091,4.01218490,0.00103167,0.66288933,3.70515064,2.68855756,1.36768631,0.46047359,0.31118431,0.00000000
-1.63581791,3.86622564,0.00102754,0.64390398,3.55488276,2.57924694,1.33544491,0.44377603,0.29210962,0.00000000
-1.62981491,3.72065078,0.00102226,0.62468050,3.40318878,2.47042495,1.30339235,0.42702285,0.27375006,0.00000000
-1.62381191,3.57615521,0.00101535,0.60524378,3.25124923,2.36284350,1.27132718,0.41026823,0.25617325,0.00000000
-1.61780890,3.43343586,0.00100638,0.58564627,3.10018482,2.25719712,1.23909742,0.39358162,0.23944898,0.00000000
-1.61180590,3.29318794,0.00099496,0.56596501,2.95104782,2.15412079,1.20660115,0.37704600,0.22364861,0.00000000
-1.60580290,3.15610225,0.00098075,0.54629797,2.80481704,2.05419078,1.17378577,0.36075574,0.20884447,0.00000000
-1.59979990,3.02286341,0.00096351,0.52675982,2.66239584,1.95792804,1.14064614,0.34481406,0.19510897,0.00000000
-1.59379690,2.89414871,0.00094306,0.50747738,2.52461287,1.86580358,1.10722171,0.32933040,0.18251366,0.00000000
-1.58779390,2.77062719,0.00091937,0.48858494,2.39222468,1.77824518,1.07359273,0.31441759,0.17112819,0.00000000
-1.58179090,2.65295843,0.00089245,0.47021952,2.26591955,1.69564467,1.03987568,0.30018904,0.16101922,0.00000000
-1.57578789,2.54179064,0.00086248,0.45251629,2.14632167,1.61836497,1.00621801,0.28675594,0.15224915,0.00000000
-1.56978489,2.43775749,0.00082970,0.43560427,2.03399471,1.54674618,0.97279228,0.27422470,0.14487495,0.00000000
-1.56378189,2.34147324,0.00079447,0.41960239,1.92944431,1.48110994,0.93978995,0.26269444,0.13894680,0.00000000
-1.55777889,2.25352596,0.00075723,0.40461597,1.83311857,1.42176157,0.90741473,0.25225485,0.13450674,0.00000000
-1.55177589,2.17446855,0.00071848,0.39073380,1.74540650,1.36898965,0.87587586,0.24298418,0.13158733,0.00000000
-1.54577289,2.10480760,0.00067881,0.37802572,1.66663389,1.32306261,0.84538137,0.23494767,0.13021019,0.00000000
-1.53976988,2.04499021,0.00063882,0.36654092,1.59705691,1.28422253,0.81613149,0.22819615,0.13038468,0.00000000
-1.53376688,1.99538930,0.00059916,0.35630669,1.53685371,1.25267633,0.78831244,0.22276508,0.13210653,0.00000000
-1.52776388,1.95628771,0.00056046,0.34732803,1.48611447,1.22858465,0.76209070,0.21867377,0.13535670,0.00000000
-1.52176088,1.92786207,0.00052335,0.33958767,1.44483077,1.21204918,0.73760802,0.21592505,0.14010035,0.00000000
-1.51575788,1.91016701,0.00048845,0.33304685,1.41288500,1.20309911,0.71497726,0.21450516,0.14628617,0.00000000
-1.50975488,1.90312096,0.00045631,0.32764659,1.39004093,1.20167760,0.69427916,0.21438394,0.15384601,0.00000000
-1.50375188,1.90649417,0.00042744,0.32330954,1.37593642,1.20762925,0.67556027,0.21551540,0.16269507,0.00000000
-1.49774887,1.91990017,0.00040228,0.31994230,1.37007902,1.22068951,0.65883197,0.21783845,0.17273256,0.00000000
-1.49174587,1.94279134,0.00038121,0.31743815,1.37184557,1.24047688,0.64407070,0.22127802,0.18384295,0.00000000
-1.48574287,1.97445942,0.00036450,0.31568021,1.38048615,1.26648886,0.63121935,0.22574636,0.19589797,0.00000000
-1.47973987,2.01404140,0.00035237,0.31454481,1.39513310,1.29810214,0.62018975,0.23114461,0.20875916,0.00000000
-1.47373687,2.06053118,0.00034492,0.31390512,1.41481488,1.33457758,0.61086628,0.23736454,0.22228103,0.00000000
-1.46773387,2.11279686,0.00034219,0.31363484,1.43847498,1.37507015,0.60311021,0.24429054,0.23631477,0.00000000
