energy_ev,total_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.60380190,0.86003652,0.08573784,0.00057129,0.58773085,0.00000000,0.23114048,0.31088565
-5.59779890,0.85413059,0.08331786,0.00059417,0.58204715,0.00000000,0.22817706,0.31140648
-5.59179590,0.84516791,0.08057411,0.00061522,0.57424885,0.00000000,0.22479455,0.31071229
-5.58579290,0.83373525,0.07759943,0.00063425,0.56476536,0.00000000,0.22129656,0.30893970
-5.57978989,0.82050671,0.07449529,0.00065117,0.55408498,0.00000000,0.21802181,0.30625635
-5.57378689,0.80623153,0.07136957,0.00066593,0.54274560,0.00000000,0.21533900,0.30285817
-5.56778389,0.79172033,0.06833432,0.00067855,0.53132425,0.00000000,0.21364091,0.29896600
-5.56178089,0.77783004,0.06550347,0.00068916,0.52042588,0.00000000,0.21333783,0.29482160
-5.55577789,0.76544770,0.06299055,0.00069794,0.51067157,0.00000000,0.21485034,0.29068312
-5.54977489,0.75547342,0.06090657,0.00070518,0.50268619,0.00000000,0.21860150,0.28682007
-5.54377189,0.74880268,0.05935796,0.00071124,0.49708588,0.00000000,0.22500856,0.28350787
-5.53776888,0.74630813,0.05844464,0.00071655,0.49446535,0.00000000,0.23447413,0.28102202
-5.53176588,0.74882107,0.05825835,0.00072162,0.49538519,0.00000000,0.24737702,0.27963195
-5.52576288,0.75711291,0.05888099,0.00072698,0.50035924,0.00000000,0.26406269,0.27959477
-5.51975988,0.77187667,0.06038318,0.00073323,0.50984240,0.00000000,0.28483350,0.28114879
-5.51375688,0.79370893,0.06282302,0.00074096,0.52421868,0.00000000,0.30993893,0.28450720
-5.50775388,0.82309263,0.06624483,0.00075078,0.54379015,0.00000000,0.33956592,0.28985189
-5.50175088,0.86038093,0.07067822,0.00076325,0.56876663,0.00000000,0.37382963,0.29732763
-5.49574787,0.90578273,0.07613711,0.00077890,0.59925671,0.00000000,0.41276491,0.30703679
-5.48974487,0.95935037,0.08261904,0.00079818,0.63526027,0.00000000,0.45631877,0.31903484
-5.48374187,1.02096985,0.09010458,0.00082148,0.67666281,0.00000000,0.50434427,0.33332665
-5.47773887,1.09035429,0.09855694,0.00084904,0.72323206,0.00000000,0.55659622,0.34986398
-5.47173587,1.16704093,0.10792184,0.00088103,0.77461694,0.00000000,0.61272898,0.36854415
-5.46573287,1.25039214,0.11812757,0.00091747,0.83034937,0.00000000,0.67229672,0.38921010
-5.45972986,1.33960075,0.12908543,0.00095824,0.88984894,0.00000000,0.73475641,0.41165179
-5.45372686,1.43369978,0.14069042,0.00100309,0.95243060,0.00000000,0.79947375,0.43560919
-5.44772386,1.53157672,0.15282232,0.00105163,1.01731539,0.00000000,0.86573206,0.46077661
-5.44172086,1.63199211,0.16534710,0.00110335,1.08364404,0.00000000,0.93274412,0.48680848
-5.43571786,1.73360219,0.17811874,0.00115761,1.15049329,0.00000000,0.99966680,0.51332631
-5.42971486,1.83498511,0.19098136,0.00121367,1.21689451,0.00000000,1.06561828,0.53992684
-5.42371186,1.93467023,0.20377173,0.00127069,1.28185426,0.00000000,1.12969727,0.56619093
-5.41770885,2.03116960,0.21632204,0.00132779,1.34437620,0.00000000,1.19100392,0.59169325
-5.41170585,2.12301098,0.22846296,0.00138400,1.40348383,0.00000000,1.24866172,0.61601224
-5.40570285,2.20877147,0.24002685,0.00143836,1.45824340,0.00000000,1.30183973,0.63874021
-5.39969985,2.28711084,0.25085112,0.00148991,1.50778634,0.00000000,1.34977447,0.65949331
-5.39369685,2.35680361,0.26078163,0.00153771,1.55133059,0.00000000,1.39179080,0.67792102
-5.38769385,2.41676911,0.26967603,0.00158087,1.58820017,0.00000000,1.42732102,0.69371497
-5.38169085,2.46609854,0.27740695,0.00161858,1.61784251,0.00000000,1.45592160,0.70661683
-5.37568784,2.50407844,0.28386502,0.00165014,1.63984297,0.00000000,1.47728703,0.71642504
-5.36968484,2.53020965,0.28896154,0.00167495,1.65393606,0.00000000,1.49126020,0.72300026
-5.36368184,2.54422150,0.29263069,0.00169254,1.66001322,0.00000000,1.49783902,0.72626933
-5.35767884,2.54608045,0.29483140,0.00170263,1.65812671,0.00000000,1.49717902,0.72622760
-5.35167584,2.53599312,0.29554852,0.00170504,1.64848954,0.00000000,1.48959179,0.72293967
-5.34567284,2.51440336,0.29479341,0.00169981,1.63147141,0.00000000,1.47553921,0.71653832
-5.33966983,2.48198339,0.29260396,0.00168710,1.60759077,0.00000000,1.45562375,0.70722188
-5.33366683,2.43961910,0.28904379,0.00166726,1.57750303,0.00000000,1.43057486,0.69524976
-5.32766383,2.38838985,0.28420081,0.00164078,1.54198537,0.00000000,1.40123206,0.68093651
-5.32166083,2.32954312,0.27818517,0.00160828,1.50191836,0.00000000,1.36852491,0.66464447
-5.31565783,2.26446475,0.27112641,0.00157051,1.45826504,0.00000000,1.33345076,0.64677503
-5.30965483,2.19464547,0.26317024,0.00152833,1.41204785,0.00000000,1.29705058,0.62775895
-5.30365183,2.12164470,0.25447472,0.00148263,1.36432426,0.00000000,1.26038377,0.60804591
-5.29764882,2.04705261,0.24520609,0.00143440,1.31616152,0.00000000,1.22450257,0.58809352
-5.29164582,1.97245161,0.23553447,0.00138462,1.26861157,0.00000000,1.19042692,0.56835625
-5.28564282,1.89937848,0.22562939,0.00133425,1.22268660,0.00000000,1.15912034,0.54927449
-5.27963982,1.82928826,0.21565549,0.00128422,1.17933613,0.00000000,1.13146766,0.53126415
-5.27363682,1.76352111,0.20576843,0.00123540,1.13942627,0.00000000,1.10825514,0.51470714
-5.26763382,1.70327306,0.19611122,0.00118857,1.10372166,0.00000000,1.09015358,0.49994291
-5.26163082,1.64957168,0.18681109,0.00114437,1.07287072,0.00000000,1.07770474,0.48726144
-5.25562781,1.60325720,0.17797701,0.00110336,1.04739449,0.00000000,1.07131157,0.47689782
-5.24962481,1.56496970,0.16969793,0.00106593,1.02767933,0.00000000,1.07123213,0.46902848
-5.24362181,1.53514239,0.16204183,0.00103235,1.01397352,0.00000000,1.07757751,0.46376923
-5.23761881,1.51400114,0.15505556,0.00100274,1.00638770,0.00000000,1.09031348,0.46117509
-5.23161581,1.50156984,0.14876546,0.00097709,1.00489893,0.00000000,1.10926560,0.46124181
-5.22561281,1.49768117,0.14317864,0.00095528,1.00935804,0.00000000,1.13412760,0.46390883
-5.21960980,1.50199204,0.13828496,0.00093707,1.01949982,0.00000000,1.16447246,0.46906378
-5.21360680,1.51400288,0.13405940,0.00092213,1.03495558,0.00000000,1.19976578,0.47654798
-5.20760380,1.53307997,0.13046488,0.00091009,1.05526740,0.00000000,1.23938094,0.48616287
-5.20160080,1.55847973,0.12745522,0.00090051,1.07990367,0.00000000,1.28261554,0.49767709
-5.19559780,1.58937414,0.12497813,0.00089293,1.10827536,0.00000000,1.32870860,0.51083387
-5.18959480,1.62487642,0.12297819,0.00088690,1.13975237,0.00000000,1.37685818,0.52535865
-5.18359180,1.66406607,0.12139946,0.00088201,1.17367971,0.00000000,1.42623894,0.54096653
-5.17758879,1.70601287,0.12018783,0.00087785,1.20939308,0.00000000,1.47601941,0.55736949
-5.17158579,1.74979900,0.11929294,0.00087410,1.24623351,0.00000000,1.52537865,0.57428322
-5.16558279,1.79453909,0.11866952,0.00087048,1.28356082,0.00000000,1.57352211,0.59143334
-5.15957979,1.83939778,0.11827830,0.00086679,1.32076588,0.00000000,1.61969644,0.60856103
-5.15357679,1.88360461,0.11808633,0.00086293,1.35728125,0.00000000,1.66320311,0.62542787
-5.14757379,1.92646618,0.11806684,0.00085883,1.39259037,0.00000000,1.70341074,0.64181992
-5.14157079,1.96737536,0.11819870,0.00085453,1.42623502,0.00000000,1.73976570,0.65755091
-5.13556778,2.00581761,0.11846545,0.00085012,1.45782099,0.00000000,1.77180110,0.67246453
-5.12956478,2.04137446,0.11885409,0.00084574,1.48702197,0.00000000,1.79914359,0.68643574
-5.12356178,2.07372401,0.11935378,0.00084158,1.51358143,0.00000000,1.82151806,0.69937109
-5.11755878,2.10263862,0.11995431,0.00083785,1.53731258,0.00000000,1.83874979,0.71120803
-5.11155578,2.12797987,0.12064478,0.00083479,1.55809623,0.00000000,1.85076402,0.72191318
-5.10555278,2.14969095,0.12141227,0.00083262,1.57587674,0.00000000,1.85758269,0.73147957
-5.09954977,2.16778670,0.12224079,0.00083157,1.59065605,0.00000000,1.85931857,0.73992307
-5.09354677,2.18234160,0.12311043,0.00083182,1.60248589,0.00000000,1.85616657,0.74727780
-5.08754377,2.19347625,0.12399688,0.00083353,1.61145868,0.00000000,1.84839276,0.75359110
-5.08154077,2.20134275,0.12487124,0.00083680,1.61769721,0.00000000,1.83632136,0.75891785
-5.07553777,2.20610974,0.12570022,0.00084167,1.62134378,0.00000000,1.82032014,0.76331470
-5.06953477,2.20794766,0.12644662,0.00084812,1.62254909,0.00000000,1.80078505,0.76683434
-5.06353177,2.20701517,0.12707016,0.00085608,1.62146175,0.00000000,1.77812463,0.76952014
-5.05752876,2.20344728,0.12752857,0.00086539,1.61821869,0.00000000,1.75274507,0.77140152
-5.05152576,2.19734608,0.12777886,0.00087583,1.61293730,0.00000000,1.72503665,0.77249031
-5.04552276,2.18877450,0.12777877,0.00088715,1.60570958,0.00000000,1.69536221,0.77277830
-5.03951976,2.17775374,0.12748831,0.00089903,1.59659884,0.00000000,1.66404839,0.77223639
-5.03351676,2.16426445,0.12687122,0.00091109,1.58563918,0.00000000,1.63137985,0.77081514
-5.02751376,2.14825186,0.12589650,0.00092297,1.57283776,0.00000000,1.59759702,0.76844716
-5.02151076,2.12963454,0.12453973,0.00093426,1.55817984,0.00000000,1.56289713,0.76505086
-5.01550775,2.10831654,0.12278419,0.00094456,1.54163633,0.00000000,1.52743854,0.76053582
-5.00950475,2.08420194,0.12062182,0.00095349,1.52317333,0.00000000,1.49134792,0.75480920
-5.00350175,2.05721139,0.11805388,0.00096070,1.50276311,0.00000000,1.45472972,0.74778308
-4.99749875,2.02729930,0.11509130,0.00096590,1.48039585,0.00000000,1.41767721,0.73938221
-4.99149575,1.99447081,0.11175481,0.00096883,1.45609138,0.00000000,1.38028428,0.72955189
-4.98549275,1.95879746,0.10807468,0.00096933,1.42991001,0.00000000,1.34265721,0.71826534
-4.97948974,1.92043050,0.10409027,0.00096729,1.40196194,0.00000000,1.30492552,0.70553034
-4.97348674,1.87961106,0.09984935,0.00096270,1.37241443,0.00000000,1.26725117,0.69139459
-4.96748374,1.83667635,0.09540710,0.00095563,1.34149620,0.00000000,1.22983550,0.67594960
-4.96148074,1.79206149,0.09082509,0.00094623,1.30949887,0.00000000,1.19292340,0.65933273
-4.95547774,1.74629678,0.08617001,0.00093475,1.27677510,0.00000000,1.15680445,0.64172740
-4.94947474,1.70000031,0.08151240,0.00092148,1.24373350,0.00000000,1.12181095,0.62336120
-4.94347174,1.65386632,0.07692531,0.00090679,1.21083064,0.00000000,1.08831283,0.60450225
-4.93746873,1.60864970,0.07248295,0.00089110,1.17856034,0.00000000,1.05670991,0.58545362
-4.93146573,1.56514734,0.06825940,0.00087486,1.14744090,0.00000000,1.02742169,0.56654638
-4.92546273,1.52417724,0.06432730,0.00085855,1.11800083,0.00000000,1.00087535,0.54813126
-4.91945973,1.48655605,0.06075668,0.00084264,1.09076372,0.00000000,0.97749247,0.53056951
-4.91345673,1.45307614,0.05761380,0.00082761,1.06623297,0.00000000,0.95767517,0.51422312
-4.90745373,1.42448301,0.05496012,0.00081391,1.04487696,0.00000000,0.94179218,0.49944495
-4.90145073,1.40145375,0.05285130,0.00080192,1.02711527,0.00000000,0.93016542,0.48656888
-4.89544772,1.38457737,0.05133627,0.00079203,1.01330638,0.00000000,0.92305768,0.47590055
-4.88944472,1.37433736,0.05045638,0.00078452,1.00373726,0.00000000,0.92066171,0.46770869
-4.88344172,1.37109708,0.05024458,0.00077963,0.99861500,0.00000000,0.92309103,0.46221751
-4.87743872,1.37508808,0.05072469,0.00077751,0.99806068,0.00000000,0.93037287,0.45960007
-4.87143572,1.38640156,0.05191074,0.00077827,1.00210548,0.00000000,0.94244310,0.45997304
-4.86543272,1.40498305,0.05380630,0.00078190,1.01068895,0.00000000,0.95914350,0.46339259
-4.85942971,1.43063014,0.05640401,0.00078834,1.02365930,0.00000000,0.98022128,0.46985178
-4.85342671,1.46299341,0.05968514,0.00079746,1.04077566,0.00000000,1.00533081,0.47927923
-4.84742371,1.50158032,0.06361939,0.00080904,1.06171197,0.00000000,1.03403765,0.49153925
-4.84142071,1.54576193,0.06816478,0.00082282,1.08606259,0.00000000,1.06582466,0.50643332
-4.83541771,1.59478263,0.07326782,0.00083846,1.11334926,0.00000000,1.10010030,0.52370293
-4.82941471,1.64777244,0.07886394,0.00085558,1.14302948,0.00000000,1.13620885,0.54303380
-4.82341171,1.70376218,0.08487822,0.00087376,1.17450612,0.00000000,1.17344262,0.56406143
-4.81740870,1.76170107,0.09122644,0.00089255,1.20713826,0.00000000,1.21105579,0.58637787
-4.81140570,1.82047684,0.09781644,0.00091145,1.24025315,0.00000000,1.24827983,0.60953975
-4.80540270,1.87893805,0.10454994,0.00092996,1.27315911,0.00000000,1.28434009,0.63307737
-4.79939970,1.93591821,0.11132458,0.00094759,1.30515936,0.00000000,1.31847336,0.65650477
-4.79339670,1.99026140,0.11803637,0.00096383,1.33556647,0.00000000,1.34994572,0.67933048
-4.78739370,2.04084870,0.12458235,0.00097819,1.36371718,0.00000000,1.37807050,0.70106888
-4.78139070,2.08662482,0.13086345,0.00099024,1.38898722,0.00000000,1.40222547,0.72125170
-4.77538769,2.12662400,0.13678755,0.00099955,1.41080574,0.00000000,1.42186880,0.73943943
-4.76938469,2.15999455,0.14227245,0.00100575,1.42866887,0.00000000,1.43655329,0.75523228
-4.76338169,2.18602079,0.14724879,0.00100854,1.44215186,0.00000000,1.44593793,0.76828029
-4.75737869,2.20414181,0.15166278,0.00100768,1.45091943,0.00000000,1.44979666,0.77829221
-4.75137569,2.21396604,0.15547854,0.00100299,1.45473369,0.00000000,1.44802362,0.78504283
-4.74537269,2.21528095,0.15868000,0.00099439,1.45345941,0.00000000,1.44063458,0.78837847
-4.73936968,2.20805743,0.16127218,0.00098188,1.44706619,0.00000000,1.42776464,0.78822036
-4.73336668,2.19244849,0.16328184,0.00096552,1.43562747,0.00000000,1.40966185,0.78456582
-4.72736368,2.16878227,0.16475731,0.00094547,1.41931643,0.00000000,1.38667733,0.77748706
-4.72136068,2.13754951,0.16576756,0.00092196,1.39839867,0.00000000,1.35925202,0.76712781
-4.71535768,2.09938601,0.16640037,0.00089529,1.37322230,0.00000000,1.32790063,0.75369780
-4.70935468,2.05505078,0.16675975,0.00086582,1.34420559,0.00000000,1.29319364,0.73746533
-4.70335168,2.00540080,0.16696250,0.00083396,1.31182298,0.00000000,1.25573792,0.71874835
-4.69734867,1.95136337,0.16713416,0.00080017,1.27658987,0.00000000,1.21615695,0.69790427
-4.69134567,1.89390741,0.16740439,0.00076494,1.23904704,0.00000000,1.17507140,0.67531909
-4.68534267,1.83401463,0.16790188,0.00072875,1.19974526,0.00000000,1.13308090,0.65139613
-4.67933967,1.77265187,0.16874913,0.00069211,1.15923083,0.00000000,1.09074779,0.62654493
-4.67333667,1.71074567,0.17005720,0.00065552,1.11803243,0.00000000,1.04858327,0.60117060
-4.66733367,1.64915981,0.17192061,0.00061945,1.07664996,0.00000000,1.00703665,0.57566409
-4.66133067,1.58867658,0.17441274,0.00058435,1.03554535,0.00000000,0.96648771,0.55039350
-4.65532766,1.52998222,0.17758189,0.00055064,0.99513583,0.00000000,0.92724254,0.52569681
-4.64932466,1.47365680,0.18144805,0.00051868,0.95578937,0.00000000,0.88953263,0.50187607
-4.64332166,1.42016843,0.18600091,0.00048878,0.91782238,0.00000000,0.85351699,0.47919304
-4.63731866,1.36987174,0.19119874,0.00046123,0.88149926,0.00000000,0.81928711,0.45786640
-4.63131566,1.32301007,0.19696878,0.00043622,0.84703364,0.00000000,0.78687411,0.43807029
-4.62531266,1.27972113,0.20320863,0.00041392,0.81459087,0.00000000,0.75625774,0.41993418
-4.61930965,1.24004533,0.20978905,0.00039444,0.78429139,0.00000000,0.72737652,0.40354385
-4.61330665,1.20393630,0.21655786,0.00037782,0.75621470,0.00000000,0.70013865,0.38894329
-4.60730365,1.17127292,0.22334483,0.00036407,0.73040360,0.00000000,0.67443300,0.37613741
-4.60130065,1.14187244,0.22996740,0.00035315,0.70686840,0.00000000,0.65013984,0.36509536
-4.59529765,1.11550393,0.23623707,0.00034498,0.68559124,0.00000000,0.62714092,0.35575438
-4.58929465,1.09190202,0.24196604,0.00033945,0.66653006,0.00000000,0.60532847,0.34802399
-4.58329165,1.07078020,0.24697393,0.00033640,0.64962258,0.00000000,0.58461306,0.34179056
-4.57728864,1.05184375,0.25109434,0.00033568,0.63479017,0.00000000,0.56493003,0.33692198
-4.57128564,1.03480184,0.25418077,0.00033710,0.62194174,0.00000000,0.54624454,0.33327263
-4.56528264,1.01937883,0.25611195,0.00034047,0.61097770,0.00000000,0.52855505,0.33068840
-4.55927964,1.00532447,0.25679603,0.00034560,0.60179417,0.00000000,0.51189544,0.32901180
-4.55327664,0.99242297,0.25617373,0.00035231,0.59428727,0.00000000,0.49633563,0.32808695
-4.54727364,0.98050067,0.25422018,0.00036042,0.58835754,0.00000000,0.48198083,0.32776452
-4.54127064,0.96943219,0.25094545,0.00036978,0.58391435,0.00000000,0.46896951,0.32790637
-4.53526763,0.95914477,0.24639375,0.00038025,0.58088011,0.00000000,0.45747005,0.32838968
-4.52926463,0.94962066,0.24064135,0.00039173,0.57919385,0.00000000,0.44767615,0.32911061
-4.52326163,0.94089719,0.23379348,0.00040415,0.57881408,0.00000000,0.43980107,0.32998711
-4.51725863,0.93306449,0.22598007,0.00041746,0.57972049,0.00000000,0.43407073,0.33096073
-4.51125563,0.92626054,0.21735092,0.00043165,0.58191412,0.00000000,0.43071575,0.33199746
-4.50525263,0.92066360,0.20807020,0.00044673,0.58541590,0.00000000,0.42996251,0.33308724
-4.49924962,0.91648211,0.19831067,0.00046274,0.59026331,0.00000000,0.43202346,0.33424229
-4.49324662,0.91394214,0.18824794,0.00047970,0.59650508,0.00000000,0.43708677,0.33549412
-4.48724362,0.91327284,0.17805479,0.00049768,0.60419416,0.00000000,0.44530570,0.33688943
-4.48124062,0.91469041,0.16789593,0.00051671,0.61337907,0.00000000,0.45678798,0.33848493
-4.47523762,0.91838120,0.15792336,0.00053681,0.62409411,0.00000000,0.47158553,0.34034142
-4.46923462,0.92448476,0.14827240,0.00055798,0.63634896,0.00000000,0.48968509,0.34251732
-4.46323162,0.93307770,0.13905859,0.00058017,0.65011821,0.00000000,0.51100011,0.34506215
-4.45722861,0.94415927,0.13037543,0.00060327,0.66533159,0.00000000,0.53536443,0.34801013
-4.45122561,0.95763957,0.12229313,0.00062713,0.68186566,0.00000000,0.56252818,0.35137450
-4.44522261,0.97333123,0.11485820,0.00065154,0.69953749,0.00000000,0.59215634,0.35514273
-4.43921961,0.99094519,0.10809393,0.00067620,0.71810106,0.00000000,0.62383030,0.35927308
-4.43321661,1.01009113,0.10200167,0.00070076,0.73724687,0.00000000,0.65705248,0.36369280
-4.42721361,1.03028292,0.09656278,0.00072483,0.75660491,0.00000000,0.69125432,0.36829792
-4.42121061,1.05094894,0.09174114,0.00074795,0.77575128,0.00000000,0.72580742,0.37295503
-4.41520760,1.07144712,0.08748617,0.00076961,0.79421821,0.00000000,0.76003760,0.37750478
-4.40920460,1.09108427,0.08373603,0.00078932,0.81150730,0.00000000,0.79324154,0.38176708
-4.40320160,1.10913873,0.08042105,0.00080655,0.82710527,0.00000000,0.82470543,0.38554774
-4.39719860,1.12488553,0.07746716,0.00082080,0.84050169,0.00000000,0.85372500,0.38864626
-4.39119560,1.13762289,0.07479918,0.00083161,0.85120781,0.00000000,0.87962608,0.39086434
-4.38519260,1.14669882,0.07234394,0.00083856,0.85877548,0.00000000,0.90178494,0.39201473
-4.37918959,1.15153652,0.07003303,0.00084130,0.86281537,0.00000000,0.91964757,0.39192995
-4.37318659,1.15165752,0.06780513,0.00083960,0.86301349,0.00000000,0.93274703,0.39047042
-4.36718359,1.14670129,0.06560792,0.00083328,0.85914516,0.00000000,0.94071816,0.38753168
-4.36118059,1.13644059,0.06339949,0.00082231,0.85108585,0.00000000,0.94330910,0.38305017
-4.35517759,1.12079180,0.06114920,0.00080674,0.83881819,0.00000000,0.94038896,0.37700757
-4.34917459,1.09981972,0.05883808,0.00078676,0.82243500,0.00000000,0.93195151,0.36943321
-4.34317159,1.07373690,0.05645869,0.00076265,0.80213813,0.00000000,0.91811469,0.36040467
-4.33716858,1.04289741,0.05401464,0.00073479,0.77823323,0.00000000,0.89911598,0.35004647
-4.33116558,1.00778562,0.05151966,0.00070366,0.75112070,0.00000000,0.87530395,0.33852701
-4.32516258,0.96900038,0.04899635,0.00066978,0.72128342,0.00000000,0.84712637,0.32605379
-4.31915958,0.92723561,0.04647479,0.00063375,0.68927166,0.00000000,0.81511535,0.31286732
-4.31315658,0.88325802,0.04399084,0.00059621,0.65568606,0.00000000,0.77987030,0.29923389
-4.30715358,0.83788306,0.04158454,0.00055779,0.62115924,0.00000000,0.74203938,0.28543749
