energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.75987994,2.07267984,0.03777091,0.09843267,0.49375166,0.01830574,1.11279842,0.31246516,0.28767364
-5.75387694,2.04677095,0.03825049,0.09752563,0.48760375,0.01795503,1.09873631,0.30658218,0.28652284
-5.74787394,2.01788924,0.03859390,0.09676575,0.48018449,0.01756178,1.08259582,0.30083571,0.28499629
-5.74187094,1.98579735,0.03878412,0.09614778,0.47144210,0.01712311,1.06425567,0.29526946,0.28303545
-5.73586793,1.95041233,0.03880869,0.09567477,0.46136400,0.01663801,1.04367797,0.28994349,0.28060762
-5.72986493,1.91182077,0.03866023,0.09535841,0.44998121,0.01610743,1.02091625,0.28493588,0.27770805
-5.72386193,1.87028603,0.03833665,0.09521909,0.43737113,0.01553427,0.99611924,0.28034351,0.27436078
-5.71785893,1.82624738,0.03784119,0.09528546,0.42365827,0.01492325,0.96953033,0.27628194,0.27061821
-5.71185593,1.78031109,0.03718224,0.09559362,0.40901317,0.01428075,0.94148285,0.27288443,0.26655925
-5.70585293,1.73323411,0.03637291,0.09618580,0.39364936,0.01361457,0.91239135,0.27030021,0.26228631
-5.69984992,1.68590108,0.03543045,0.09710885,0.37781862,0.01293366,0.88273961,0.26869191,0.25792117
-5.69384692,1.63929600,0.03437543,0.09841222,0.36180472,0.01224778,0.85306585,0.26823258,0.25359991
-5.68784392,1.59446980,0.03323095,0.10014586,0.34591583,0.01156716,0.82394594,0.26910212,0.24946727
-5.68184092,1.55250552,0.03202158,0.10235792,0.33047616,0.01090221,0.79597550,0.27148357,0.24567054
-5.67583792,1.51448254,0.03077247,0.10509245,0.31581681,0.01026314,0.76975157,0.27555923,0.24235337
-5.66983492,1.48144155,0.02950828,0.10838712,0.30226658,0.00965974,0.74585477,0.28150686,0.23964981
-5.66383192,1.45435159,0.02825236,0.11227126,0.29014274,0.00910111,0.72483254,0.28949604,0.23767876
-5.65782891,1.43408048,0.02702588,0.11676406,0.27974231,0.00859551,0.70718406,0.29968485,0.23653919
-5.65182591,1.42136969,0.02584715,0.12187325,0.27133396,0.00815019,0.69334745,0.31221688,0.23630625
-5.64582291,1.41681430,0.02473115,0.12759420,0.26515091,0.00777139,0.68368938,0.32721866,0.23702842
-5.63981991,1.42084865,0.02368915,0.13390955,0.26138490,0.00746427,0.67849742,0.34479741,0.23872599
-5.63381691,1.43373779,0.02272854,0.14078934,0.26018142,0.00723302,0.67797517,0.36503927,0.24139057
-5.62781391,1.45557469,0.02185286,0.14819168,0.26163623,0.00708089,0.68223998,0.38800768,0.24498599
-5.62181091,1.48628276,0.02106199,0.15606389,0.26579326,0.00701037,0.69132321,0.41374211,0.24945018
-5.61580790,1.52562342,0.02035245,0.16434408,0.27264384,0.00702330,0.70517282,0.44225679,0.25469812
-5.60980490,1.57320761,0.01971789,0.17296300,0.28212723,0.00712102,0.72365768,0.47353957,0.26062563
-5.60380190,1.62851080,0.01914961,0.18184620,0.29413231,0.00730453,0.74657363,0.50755066,0.26711370
-5.59779890,1.69089042,0.01863720,0.19091622,0.30850046,0.00757461,0.77365062,0.54422131,0.27403323
-5.59179590,1.75960481,0.01816914,0.20009478,0.32502930,0.00793192,0.80456072,0.58345237,0.28124995
-5.58579290,1.83383290,0.01773348,0.20930490,0.34347739,0.00837706,0.83892651,0.62511268,0.28862917
-5.57978989,1.91269382,0.01731842,0.21847270,0.36356951,0.00891057,0.87632976,0.66903750,0.29604023
-5.57378689,1.99526561,0.01691288,0.22752891,0.38500255,0.00953290,0.91631989,0.71502698,0.30336048
-5.56778389,2.08060275,0.01650697,0.23640999,0.40745177,0.01024434,0.95842214,0.76284487,0.31047852
-5.56178089,2.16775186,0.01609233,0.24505887,0.43057725,0.01104484,1.00214529,0.81221769,0.31729673
-5.55577789,2.25576550,0.01566248,0.25342522,0.45403045,0.01193388,1.04698878,0.86283463,0.32373290
-5.54977489,2.34371395,0.01521294,0.26146536,0.47746077,0.01291024,1.09244927,0.91434840,0.32972107
-5.54377189,2.43069516,0.01474132,0.26914184,0.50052184,0.01397175,1.13802658,0.96637726,0.33521146
-5.53776888,2.51584292,0.01424729,0.27642281,0.52287763,0.01511514,1.18322919,1.01850863,0.34016981
-5.53176588,2.59833390,0.01373247,0.28328122,0.54420809,0.01633572,1.22757931,1.07030420,0.34457600
-5.52576288,2.67739361,0.01320023,0.28969404,0.56421442,0.01762726,1.27061766,1.12130699,0.34842226
-5.51975988,2.75230210,0.01265548,0.29564149,0.58262376,0.01898183,1.31190815,1.17105010,0.35171112
-5.51375688,2.82239948,0.01210436,0.30110657,0.59919333,0.02038972,1.35104250,1.21906718,0.35445322
-5.50775388,2.88709185,0.01155396,0.30607477,0.61371395,0.02183944,1.38764504,1.26490446,0.35666521
-5.50175088,2.94585780,0.01101198,0.31053415,0.62601293,0.02331778,1.42137749,1.30813384,0.35836788
-5.49574787,2.99825554,0.01048645,0.31447574,0.63595628,0.02481002,1.45194399,1.34836667,0.35958459
-5.48974487,3.04393062,0.00998546,0.31789433,0.64345020,0.02630015,1.47909609,1.38526756,0.36034025
-5.48374187,3.08262400,0.00951688,0.32078946,0.64844194,0.02777124,1.50263771,1.41856757,0.36066063
-5.47773887,3.11417996,0.00908812,0.32316663,0.65091986,0.02920583,1.52242969,1.44807589,0.36057233
-5.47173587,3.13855335,0.00870602,0.32503862,0.65091273,0.03058644,1.53839385,1.47368943,0.36010309
-5.46573287,3.15581540,0.00837668,0.32642672,0.64848836,0.03189607,1.55051605,1.49539944,0.35928256
-5.45972986,3.16615732,0.00810536,0.32736172,0.64375143,0.03311872,1.55884802,1.51329449,0.35814327
-5.45372686,3.16989103,0.00789644,0.32788460,0.63684054,0.03423994,1.56350765,1.52755940,0.35672178
-5.44772386,3.16744618,0.00775344,0.32804673,0.62792458,0.03524729,1.56467735,1.53846976,0.35505982
-5.44172086,3.15936300,0.00767902,0.32790945,0.61719847,0.03613077,1.56260034,1.54638185,0.35320523
-5.43571786,3.14628067,0.00767504,0.32754299,0.60487823,0.03688317,1.55757472,1.55171824,0.35121258
-5.42971486,3.12892107,0.00774263,0.32702476,0.59119564,0.03750032,1.54994533,1.55494946,0.34914347
-5.42371186,3.10806825,0.00788233,0.32643694,0.57639250,0.03798119,1.54009351,1.55657239,0.34706612
-5.41770885,3.08454396,0.00809413,0.32586347,0.56071472,0.03832791,1.52842506,1.55708636,0.34505457
-5.41170585,3.05918038,0.00837759,0.32538662,0.54440642,0.03854565,1.51535686,1.55696812,0.34318718
-5.40570285,3.03279092,0.00873198,0.32508320,0.52770415,0.03864239,1.50130258,1.55664681,0.34154459
-5.39969985,3.00614053,0.00915633,0.32502076,0.51083156,0.03862858,1.48665824,1.55648049,0.34020720
-5.39369685,2.97991694,0.00964946,0.32525377,0.49399458,0.03851672,1.47178823,1.55673534,0.33925229
-5.38769385,2.95470432,0.01021012,0.32582024,0.47737734,0.03832087,1.45701248,1.55756896,0.33875084
-5.38169085,2.93096083,0.01083689,0.32673883,0.46113903,0.03805613,1.44259553,1.55901867,0.33876428
-5.37568784,2.90900119,0.01152824,0.32800670,0.44541164,0.03773810,1.42873797,1.56099570,0.33934135
-5.36968484,2.88898545,0.01228241,0.32959820,0.43029880,0.03738235,1.41557084,1.56328580,0.34051510
-5.36368184,2.87091450,0.01309738,0.33146467,0.41587565,0.03700393,1.40315309,1.56555631,0.34230042
-5.35767884,2.85463270,0.01397070,0.33353509,0.40218964,0.03661692,1.39147257,1.56736954,0.34469200
-5.35167584,2.83983753,0.01489939,0.33571798,0.38926234,0.03623409,1.38045002,1.56820186,0.34766296
-5.34567284,2.82609571,0.01587973,0.33790406,0.37709189,0.03586657,1.36994629,1.56746762,0.35116427
-5.33966983,2.81286510,0.01690713,0.33996989,0.36565616,0.03552367,1.35977204,1.56454661,0.35512490
-5.33366683,2.79952099,0.01797598,0.34178216,0.35491624,0.03521276,1.34969943,1.55881374,0.35945275
-5.32766383,2.78538565,0.01907947,0.34320246,0.34482024,0.03493924,1.33947535,1.54966932,0.36403645
-5.32166083,2.76975944,0.02020954,0.34409228,0.33530703,0.03470653,1.32883509,1.53656848,0.36874782
-5.31565783,2.75195209,0.02135678,0.34431807,0.32630996,0.03451623,1.31751620,1.51904812,0.37344501
-5.30965483,2.73131256,0.02251044,0.34375615,0.31776018,0.03436819,1.30527141,1.49675018,0.37797621
-5.30365183,2.70725620,0.02365851,0.34229708,0.30958969,0.03426076,1.29188033,1.46943990,0.38218382
-5.29764882,2.67928807,0.02478788,0.33984956,0.30173382,0.03419096,1.27715934,1.43701852,0.38590887
-5.29164582,2.64702171,0.02588449,0.33634356,0.29413323,0.03415467,1.26096919,1.39952972,0.38899569
-5.28564282,2.61019257,0.02693367,0.33173257,0.28673548,0.03414687,1.24322037,1.35715980,0.39129652
-5.27963982,2.56866620,0.02792047,0.32599502,0.27949595,0.03416185,1.22387593,1.31023176,0.39267606
-5.27363682,2.52244103,0.02883002,0.31913474,0.27237848,0.03419335,1.20295208,1.25919382,0.39301573
-5.26763382,2.47164623,0.02964799,0.31118059,0.26535550,0.03423477,1.18051650,1.20460324,0.39221746
-5.26163082,2.41653514,0.03036099,0.30218525,0.25840804,0.03427928,1.15668505,1.14710640,0.39020705
-5.25562781,2.35747501,0.03095704,0.29222330,0.25152529,0.03431995,1.13161681,1.08741632,0.38693684
-5.24962481,2.29493396,0.03142589,0.28138873,0.24470427,0.03434984,1.10550827,1.02628894,0.38238757
-5.24362181,2.22946587,0.03175942,0.26979194,0.23794919,0.03436210,1.07858686,0.96449909,0.37656961
-5.23761881,2.16169414,0.03195189,0.25755651,0.23127098,0.03435000,1.05110420,0.90281762,0.36952316
-5.23161581,2.09229515,0.03200013,0.24481570,0.22468665,0.03430701,1.02332955,0.84199037,0.36131774
-5.22561281,2.02198187,0.03190363,0.23170891,0.21821881,0.03422685,0.99554370,0.78271990,0.35205075
-5.21960980,1.95148849,0.03166453,0.21837827,0.21189513,0.03410351,0.96803336,0.72565043,0.34184527
-5.21360680,1.88155608,0.03128758,0.20496534,0.20574787,0.03393135,0.94108638,0.67135649,0.33084714
-5.20760380,1.81291974,0.03077988,0.19160807,0.19981332,0.03370510,0.91498768,0.62033504,0.31922138
-5.20160080,1.74629731,0.03015069,0.17843808,0.19413131,0.03341999,0.89001584,0.57300132,0.30714813
-5.19559780,1.68237937,0.02941105,0.16557835,0.18874462,0.03307176,0.86644036,0.52968774,0.29481816
-5.18959480,1.62182058,0.02857349,0.15314123,0.18369818,0.03265682,0.84451918,0.49064558,0.28242813
-5.18359180,1.56523201,0.02765155,0.14122689,0.17903834,0.03217228,0.82449649,0.45604885,0.27017580
-5.17758879,1.51317404,0.02665946,0.12992217,0.17481181,0.03161610,0.80660045,0.42599972,0.25825513
-5.17158579,1.46614968,0.02561170,0.11929982,0.17106455,0.03098717,0.79104065,0.40053479,0.24685166
-5.16558279,1.42459795,0.02452268,0.10941802,0.16784040,0.03028542,0.77800504,0.37963180,0.23613803
-5.15957979,1.38888702,0.02340638,0.10032037,0.16517965,0.02951190,0.76765640,0.36321607,0.22626993
-5.15357679,1.35930706,0.02227607,0.09203598,0.16311736,0.02866882,0.76012800,0.35116644,0.21738247
-5.14757379,1.33606273,0.02114411,0.08457999,0.16168172,0.02775965,0.75551877,0.34332029,0.20958703
-5.14157079,1.31926558,0.02002174,0.07795416,0.16089227,0.02678910,0.75388779,0.33947755,0.20296874
-5.13556778,1.30892636,0.01891898,0.07214767,0.16075818,0.02576311,0.75524866,0.33940375,0.19758453
-5.12956478,1.30494805,0.01784451,0.06713812,0.16127671,0.02468878,0.75956376,0.34283212,0.19346187
-5.12356178,1.30711976,0.01680569,0.06289253,0.16243180,0.02357429,0.76673904,0.34946505,0.19059816
-5.11755878,1.31511258,0.01580849,0.05936856,0.16419306,0.02242877,0.77661961,0.35897518,0.18896089
-5.11155578,1.32847762,0.01485758,0.05651563,0.16651507,0.02126215,0.78898676,0.37100647,0.18848845
-5.10555278,1.34664736,0.01395635,0.05427630,0.16933730,0.02008494,0.80355679,0.38517568,0.18909180
-5.09954977,1.36894060,0.01310699,0.05258751,0.17258448,0.01890808,0.81998217,0.40107456,0.19065673
-5.09354677,1.39457174,0.01231057,0.05138197,0.17616768,0.01774271,0.83785528,0.41827313,0.19304695
-5.08754377,1.42266451,0.01156716,0.05058956,0.17998601,0.01659999,0.85671507,0.43632417,0.19610779
-5.08154077,1.45227036,0.01087588,0.05013873,0.18392893,0.01549086,0.87605660,0.45476918,0.19967055
-5.07553777,1.48239117,0.01023509,0.04995791,0.18787921,0.01442596,0.89534341,0.47314575,0.20355728
-5.06953477,1.51200582,0.00964245,0.04997693,0.19171633,0.01341543,0.91402244,0.49099619,0.20758608
-5.06353177,1.54009981,0.00909505,0.05012837,0.19532029,0.01246883,0.93154094,0.50787727,0.21157652
-5.05752876,1.56569685,0.00858956,0.05034895,0.19857565,0.01159506,0.94736484,0.52337064,0.21535520
-5.05152576,1.58789107,0.00812234,0.05058067,0.20137558,0.01080236,0.96099762,0.53709355,0.21876119
-5.04552276,1.60587854,0.00768958,0.05077198,0.20362583,0.01009827,0.97199900,0.54870931,0.22165113
-5.03951976,1.61898646,0.00728740,0.05087871,0.20524829,0.00948969,0.98000240,0.55793709,0.22390380
-5.03351676,1.62669867,0.00691197,0.05086485,0.20618407,0.00898285,0.98473026,0.56456031,0.22542400
-5.02751376,1.62867603,0.00655966,0.05070305,0.20639583,0.00858341,0.98600650,0.56843347,0.22614562
-5.02151076,1.62477077,0.00622706,0.05037495,0.20586935,0.00829647,0.98376537,0.56948674,0.22603355
-5.01550775,1.61503375,0.00591113,0.04987116,0.20461409,0.00812656,0.97805619,0.56772824,0.22508468
-5.00950475,1.59971439,0.00560921,0.04919108,0.20266284,0.00807765,0.96904366,0.56324373,0.22332766
-5.00350175,1.57925312,0.00531909,0.04834232,0.20007040,0.00815312,0.95700385,0.55619375,0.22082159
-4.99749875,1.55426675,0.00503902,0.04734000,0.19691138,0.00835563,0.94231588,0.54680837,0.21765364
-4.99149575,1.52552749,0.00476768,0.04620572,0.19327714,0.00868704,0.92544979,0.53537972,0.21393580
-4.98549275,1.49393660,0.00450424,0.04496643,0.18927221,0.00914825,0.90695134,0.52225275,0.20980080
-4.97948974,1.46049412,0.00424822,0.04365312,0.18501020,0.00973901,0.88742431,0.50781461,0.20539758
-4.97348674,1.42626605,0.00399952,0.04229943,0.18060953,0.01045775,0.86751133,0.49248318,0.20088623
-4.96748374,1.39235056,0.00375834,0.04094025,0.17618903,0.01130134,0.84787416,0.47669527,0.19643300
-4.96148074,1.35984472,0.00352507,0.03961036,0.17186391,0.01226496,0.82917417,0.46089488,0.19220522
-4.95547774,1.32981317,0.00330030,0.03834310,0.16774196,0.01334191,0.81205400,0.44552217,0.18836662
-4.94947474,1.30325985,0.00308469,0.03716927,0.16392035,0.01452349,0.79712092,0.43100325,0.18507298
-4.94347174,1.28110356,0.00287891,0.03611607,0.16048310,0.01579900,0.78493258,0.41774121,0.18246839
-4.93746873,1.26415818,0.00268364,0.03520640,0.15749927,0.01715568,0.77598524,0.40610855,0.18068207
-4.93146573,1.25311747,0.00249945,0.03445823,0.15502186,0.01857890,0.77070477,0.39644090,0.17982596
-4.92546273,1.24854452,0.00232683,0.03388430,0.15308756,0.02005228,0.76944023,0.38903220,0.17999277
-4.91945973,1.25086548,0.00216612,0.03349199,0.15171703,0.02155799,0.77245998,0.38413103,0.18125471
-4.91345673,1.26036690,0.00201752,0.03328342,0.15091581,0.02307706,0.77994961,0.38193798,0.18366275
-4.90745373,1.27719605,0.00188106,0.03325572,0.15067573,0.02458982,0.79201169,0.38260382,0.18724613
-4.90145073,1.30136332,0.00175664,0.03340142,0.15097647,0.02607633,0.80866648,0.38622823,0.19201235
-4.89544772,1.33274600,0.00164400,0.03370902,0.15178739,0.02751689,0.82985341,0.39285898,0.19794715
-4.88944472,1.37109280,0.00154274,0.03416355,0.15306930,0.02889247,0.85543286,0.40249126,0.20501478
-4.88344172,1.41602847,0.00145237,0.03474723,0.15477617,0.03018522,0.88518795,0.41506725,0.21315824
-4.87743872,1.46705844,0.00137229,0.03544011,0.15685653,0.03137889,0.91882633,0.43047581,0.22229952
-4.87143572,1.52357324,0.00130180,0.03622066,0.15925470,0.03245918,0.95598182,0.44855240,0.23234005
-4.86543272,1.58485294,0.00124017,0.03706638,0.16191169,0.03341400,0.99621625,0.46907940,0.24316104
-4.85942971,1.65007207,0.00118659,0.03795426,0.16476571,0.03423371,1.03902159,0.49178705,0.25462423
-4.85342671,1.71830545,0.00114025,0.03886123,0.16775258,0.03491115,1.08382296,0.51635515,0.26657271
-4.84742371,1.78853564,0.00110028,0.03976454,0.17080585,0.03544168,1.12998278,0.54241589,0.27883228
-4.84142071,1.85966261,0.00106583,0.04064204,0.17385685,0.03582309,1.17680659,0.56955792,0.29121326
-4.83541771,1.93051634,0.00103605,0.04147243,0.17683474,0.03605536,1.22355082,0.59733187,0.30351282
-4.82941471,1.99987260,0.00101010,0.04223545,0.17966673,0.03614050,1.26943298,0.62525750,0.31551802
-4.82341171,2.06647234,0.00098716,0.04291212,0.18227836,0.03608221,1.31364411,0.65283224,0.32700952
-4.81740870,2.12904451,0.00096647,0.04348484,0.18459422,0.03588562,1.35536376,0.67954129,0.33776587
-4.81140570,2.18633209,0.00094730,0.04393758,0.18653888,0.03555695,1.39377698,0.70486883,0.34756838
-4.80540270,2.23712062,0.00092901,0.04425611,0.18803816,0.03510326,1.42809312,0.72831011,0.35620642
-4.79939970,2.28026836,0.00091103,0.04442812,0.18902082,0.03453221,1.45756569,0.74938401,0.36348300
-4.79339670,2.31473700,0.00089290,0.04444347,0.18942036,0.03385184,1.48151251,0.76764553,0.36922031
-4.78739370,2.33962149,0.00087426,0.04429439,0.18917719,0.03307048,1.49933544,0.78269769,0.37326517
-4.78139070,2.35417778,0.00085489,0.04397571,0.18824074,0.03219664,1.51053867,0.79420240,0.37549393
-4.77538769,2.35784706,0.00083473,0.04348499,0.18657163,0.03123903,1.51474469,0.80188966,0.37581677
-4.76938469,2.35027519,0.00081386,0.04282278,0.18414360,0.03020659,1.51170720,0.80556482,0.37418105
-4.76338169,2.33132641,0.00079257,0.04199266,0.18094523,0.02910855,1.50132030,0.80511352,0.37057357
-4.75737869,2.30109054,0.00077133,0.04100138,0.17698121,0.02795459,1.48362336,0.80050397,0.36502169
-4.75137569,2.25988324,0.00075081,0.03985882,0.17227308,0.02675491,1.45880147,0.79178671,0.35759310
-4.74537269,2.20823923,0.00073190,0.03857798,0.16685952,0.02552037,1.42718129,0.77909175,0.34839439
-4.73936968,2.14689886,0.00071574,0.03717484,0.16079591,0.02426262,1.38922261,0.76262331,0.33756835
-4.73336668,2.07678862,0.00070370,0.03566819,0.15415342,0.02299412,1.34550586,0.74265240,0.32529022
-4.72736368,1.99899652,0.00069739,0.03407940,0.14701744,0.02172823,1.29671648,0.71950778,0.31176310
-4.72136068,1.91474343,0.00069869,0.03243214,0.13948563,0.02047918,1.24362646,0.69356556,0.29721260
-4.71535768,1.82535182,0.00070972,0.03075211,0.13166547,0.01926202,1.18707429,0.66523802,0.28188107
-4.70935468,1.73221305,0.00073286,0.02906672,0.12367157,0.01809254,1.12794382,0.63496210,0.26602173
-4.70335168,1.63675457,0.00077075,0.02740481,0.11562286,0.01698712,1.06714317,0.60318813,0.24989275
-4.69734867,1.54040833,0.00082627,0.02579635,0.10763962,0.01596255,1.00558414,0.57036895,0.23375175
-4.69134567,1.44458117,0.00090248,0.02427223,0.09984067,0.01503578,0.94416300,0.53695005,0.21785061
-4.68534267,1.35062814,0.00100265,0.02286403,0.09234068,0.01422373,0.88374305,0.50336078,0.20243107
-4.67933967,1.25982923,0.00113019,0.02160383,0.08524776,0.01354295,0.82513929,0.47000687,0.18772085
-4.67333667,1.17336969,0.00128857,0.02052407,0.07866133,0.01300934,0.76910535,0.43726436,0.17393070
-4.66733367,1.09232407,0.00148126,0.01965739,0.07267032,0.01263782,0.71632290,0.40547482,0.16125200
-4.66133067,1.01764375,0.00171168,0.01903647,0.06735175,0.01244197,0.66739311,0.37494202,0.14985512
-4.65532766,0.95014760,0.00198300,0.01869387,0.06276965,0.01243371,0.62283036,0.34592961,0.13988832
-4.64932466,0.89051535,0.00229812,0.01866176,0.05897427,0.01262288,0.58305760,0.31865997,0.13147710
-4.64332166,0.83928321,0.00265946,0.01897160,0.05600160,0.01301688,0.54840341,0.29331389,0.12472391
-4.63731866,0.79684122,0.00306884,0.01965372,0.05387314,0.01362031,0.51910017,0.27003090,0.11970796
-4.63131566,0.76343198,0.00352736,0.02073679,0.05259582,0.01443458,0.49528347,0.24891016,0.11648517
-4.62531266,0.73915039,0.00403518,0.02224708,0.05216218,0.01545761,0.47699230,0.23001181,0.11508810
-4.61930965,0.72394439,0.00459146,0.02420770,0.05255055,0.01668349,0.46417012,0.21335852,0.11552576
-4.61330665,0.71761649,0.00519415,0.02663764,0.05372554,0.01810225,0.45666677,0.19893739,0.11778331
-4.60730365,0.71982637,0.00583996,0.02955072,0.05563846,0.01969970,0.45424125,0.18670196,0.12182170
-4.60130065,0.73009467,0.00652425,0.03295446,0.05822804,0.02145734,0.45656555,0.17657450,0.12757720
-4.59529765,0.74780846,0.00724098,0.03684899,0.06142117,0.02335240,0.46322969,0.16844839,0.13496109
-4.58929465,0.77222857,0.00798277,0.04122594,0.06513395,0.02535802,0.47374811,0.16219089,0.14385938
-4.58329165,0.80249935,0.00874093,0.04606747,0.06927281,0.02744351,0.48756762,0.15764603,0.15413294
-4.57728864,0.83766105,0.00950559,0.05134546,0.07373599,0.02957487,0.50407702,0.15463794,0.16561801
-4.57128564,0.87666516,0.01026587,0.05702103,0.07841514,0.03171536,0.52261840,0.15297438,0.17812741
-4.56528264,0.91839274,0.01101013,0.06304434,0.08319729,0.03382621,0.54250007,0.15245070,0.19145238
-4.55927964,0.96167573,0.01172618,0.06935487,0.08796699,0.03586755,0.56301097,0.15285401,0.20536528
-4.55327664,1.00532091,0.01240166,0.07588211,0.09260862,0.03779934,0.58343631,0.15396766,0.21962329
-4.54727364,1.04813616,0.01302437,0.08254682,0.09700895,0.03958242,0.60307399,0.15557592,0.23397289
-4.54127064,1.08895828,0.01358259,0.08926280,0.10105971,0.04117957,0.62125140,0.15746868,0.24815534
-4.53526763,1.12668160,0.01406546,0.09593919,0.10466016,0.04255660,0.63734192,0.15944618,0.26191290
-4.52926463,1.16028653,0.01446334,0.10248329,0.10771965,0.04368334,0.65078074,0.16132355,0.27499576
-4.52326163,1.18886690,0.01476812,0.10880372,0.11015988,0.04453457,0.66107913,0.16293510,0.28716940
-4.51725863,1.21165513,0.01497347,0.11481403,0.11191693,0.04509077,0.66783677,0.16413813,0.29822213
-4.51125563,1.22804424,0.01507506,0.12043636,0.11294292,0.04533873,0.67075154,0.16481620,0.30797260
-4.50525263,1.23760571,0.01507075,0.12560533,0.11320716,0.04527196,0.66962636,0.16488172,0.31627692
-4.49924962,1.24010248,0.01496061,0.13027163,0.11269682,0.04489083,0.66437282,0.16427777,0.32303512
-4.49324662,1.23549639,0.01474694,0.13440550,0.11141702,0.04420253,0.65501135,0.16297907,0.32819652
