energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-6.00000000,3.12223779,0.00624270,0.60550600,1.74591695,1.01438465,0.11548770,0.59545981,0.50987623,0.20376052
-5.99399700,3.16214763,0.00601770,0.60973623,1.73095594,1.01938371,0.11810108,0.60580229,0.51645950,0.20897081
-5.98799400,3.19832452,0.00579738,0.61330170,1.71287431,1.02441950,0.12056947,0.61509591,0.52231766,0.21384854
-5.98199100,3.22963731,0.00558506,0.61592926,1.69152376,1.02906070,0.12285040,0.62316487,0.52733353,0.21831673
-5.97598799,3.25494486,0.00538337,0.61735444,1.66678291,1.03286317,0.12489778,0.62982965,0.53137548,0.22229760
-5.96998499,3.27313381,0.00519427,0.61733014,1.63856747,1.03538372,0.12666333,0.63491368,0.53430278,0.22571500
-5.96398199,3.28315864,0.00501901,0.61563508,1.60684027,1.03619452,0.12809823,0.63825055,0.53597222,0.22849694
-5.95797899,3.28408187,0.00485825,0.61208178,1.57162057,1.03489759,0.12915499,0.63969153,0.53624555,0.23057821
-5.95197599,3.27511258,0.00471203,0.60652353,1.53299216,1.03113878,0.12978930,0.63911291,0.53499727,0.23190296
-5.94597299,3.25564145,0.00457994,0.59886019,1.49110969,1.02462054,0.12996196,0.63642291,0.53212245,0.23242696
-5.93996998,3.22527049,0.00446120,0.58904242,1.44620280,1.01511296,0.12964067,0.63156765,0.52754410,0.23211963
-5.93396698,3.18383597,0.00435472,0.57707429,1.39857778,1.00246266,0.12880159,0.62453592,0.52121959,0.23096559
-5.92796398,3.13142355,0.00425928,0.56301403,1.34861647,0.98659891,0.12743064,0.61536260,0.51314595,0.22896568
-5.92196098,3.06837461,0.00417359,0.54697290,1.29677237,0.96753704,0.12552447,0.60413035,0.50336353,0.22613746
-5.91595798,2.99528364,0.00409641,0.52911232,1.24356402,0.94537877,0.12309095,0.59096966,0.49195804,0.22251503
-5.90995498,2.91298663,0.00402658,0.50963926,1.18956587,0.92030955,0.12014932,0.57605721,0.47906072,0.21814833
-5.90395198,2.82254118,0.00396313,0.48880018,1.13539693,0.89259319,0.11672986,0.55961257,0.46484667,0.21310187
-5.89794897,2.72519896,0.00390526,0.46687376,1.08170771,0.86256377,0.11287307,0.54189339,0.44953152,0.20745288
-5.89194597,2.62237216,0.00385241,0.44416271,1.02916603,0.83061559,0.10862857,0.52318948,0.43336645,0.20128912
-5.88594297,2.51559504,0.00380422,0.42098506,0.97844214,0.79719131,0.10405359,0.50381581,0.41663200,0.19470636
-5.87993997,2.40648255,0.00376050,0.39766528,0.93019400,0.76276902,0.09921117,0.48410483,0.39963086,0.18780565
-5.87393697,2.29668764,0.00372119,0.37452547,0.88505319,0.72784872,0.09416828,0.46439855,0.38267999,0.18069042
-5.86793397,2.18785895,0.00368633,0.35187714,0.84361204,0.69293876,0.08899370,0.44504047,0.36610247,0.17346378
-5.86193097,2.08160061,0.00365601,0.33001375,0.80641251,0.65854281,0.08375605,0.42636773,0.35021938,0.16622578
-5.85592796,1.97943540,0.00363025,0.30920429,0.77393713,0.62514779,0.07852178,0.40870389,0.33534201,0.15907101
-5.84992496,1.88277253,0.00360901,0.28968801,0.74660232,0.59321317,0.07335338,0.39235221,0.32176476,0.15208651
-5.84392196,1.79288082,0.00359212,0.27167057,0.72475416,0.56316188,0.06830784,0.37758988,0.30975874,0.14535002
-5.83791896,1.71086788,0.00357922,0.25532145,0.70866652,0.53537311,0.06343537,0.36466318,0.29956650,0.13892867
-5.83191596,1.63766532,0.00356977,0.24077276,0.69854145,0.51017694,0.05877841,0.35378357,0.29139773,0.13287813
-5.82591296,1.57402012,0.00356303,0.22811932,0.69451152,0.48785093,0.05437112,0.34512481,0.28542607,0.12724216
-5.81990995,1.52049144,0.00355806,0.21741974,0.69664362,0.46861839,0.05023902,0.33882095,0.28178703,0.12205261
-5.81390695,1.47745266,0.00355374,0.20869857,0.70494390,0.45264830,0.04639916,0.33496526,0.28057687,0.11732976
-5.80790395,1.44509749,0.00354884,0.20194908,0.71936323,0.44005646,0.04286041,0.33360994,0.28185245,0.11308300
-5.80190095,1.42344962,0.00354202,0.19713661,0.73980272,0.43090772,0.03962420,0.33476649,0.28563181,0.10931180
-5.79589795,1.41237478,0.00353192,0.19420216,0.76611889,0.42521892,0.03668527,0.33840674,0.29189558,0.10600685
-5.78989495,1.41159459,0.00351722,0.19306610,0.79812812,0.42296230,0.03403273,0.34446448,0.30058879,0.10315132
-5.78389195,1.42070128,0.00349671,0.19363180,0.83561007,0.42406904,0.03165113,0.35283749,0.31162336,0.10072223
-5.77788894,1.43917276,0.00346930,0.19578899,0.87830994,0.42843284,0.02952158,0.36339013,0.32488087,0.09869182
-5.77188594,1.46638756,0.00343415,0.19941680,0.92593964,0.43591328,0.02762290,0.37595638,0.34021584,0.09702885
-5.76588294,1.50163931,0.00339066,0.20438639,0.97817796,0.44633893,0.02593262,0.39034327,0.35745921,0.09569986
-5.75987994,1.54415075,0.00333855,0.21056317,1.03466993,0.45951016,0.02442797,0.40633483,0.37642223,0.09467027
-5.75387694,1.59308704,0.00327781,0.21780860,1.09502591,0.47520168,0.02308665,0.42369646,0.39690058,0.09390542
-5.74787394,1.64756873,0.00320878,0.22598157,1.15882064,0.49316492,0.02188755,0.44217971,0.41867880,0.09337138
-5.74187094,1.70668435,0.00313211,0.23493957,1.22559286,0.51313031,0.02081124,0.46152745,0.44153489,0.09303568
-5.73586793,1.76950292,0.00304872,0.24453958,1.29484579,0.53480960,0.01984029,0.48147936,0.46524508,0.09286787
-5.72986493,1.83508638,0.00295982,0.25463885,1.36604906,0.55789842,0.01895954,0.50177757,0.48958862,0.09283993
-5.72386193,1.90250214,0.00286679,0.26509563,1.43864209,0.58207912,0.01815610,0.52217238,0.51435248,0.09292656
-5.71785893,1.97083568,0.00277122,0.27576996,1.51203936,0.60702394,0.01741935,0.54242777,0.53933578,0.09310537
-5.71185593,2.03920300,0.00267476,0.28652442,1.58563728,0.63239873,0.01674076,0.56232660,0.56435381,0.09335692
-5.70585293,2.10676262,0.00257915,0.29722514,1.65882267,0.65786691,0.01611367,0.58167513,0.58924129,0.09366472
-5.69984992,2.17272697,0.00248608,0.30774276,1.73098249,0.68309399,0.01553306,0.60030676,0.61385483,0.09401511
-5.69384692,2.23637239,0.00239719,0.31795352,1.80151415,0.70775216,0.01499520,0.61808469,0.63807432,0.09439704
-5.68784392,2.29704754,0.00231400,0.32774046,1.86983614,0.73152506,0.01449739,0.63490332,0.66180308,0.09480178
-5.68184092,2.35417963,0.00223785,0.33699444,1.93539804,0.75411249,0.01403762,0.65068824,0.68496668,0.09522261
-5.67583792,2.40727800,0.00216987,0.34561520,1.99768940,0.77523475,0.01361434,0.66539487,0.70751041,0.09565440
-5.66983492,2.45593495,0.00211096,0.35351227,2.05624691,0.79463662,0.01322618,0.67900551,0.72939548,0.09609312
-5.66383192,2.49982349,0.00206175,0.36060555,2.11065938,0.81209065,0.01287179,0.69152525,0.75059402,0.09653537
-5.65782891,2.53869220,0.00202256,0.36682583,2.16057016,0.82739967,0.01254964,0.70297656,0.77108315,0.09697786
-5.65182591,2.57235753,0.00199346,0.37211493,2.20567696,0.84039852,0.01225792,0.71339318,0.79083848,0.09741686
-5.64582291,2.60069384,0.00197420,0.37642561,2.24572915,0.85095489,0.01199449,0.72281338,0.80982736,0.09784775
-5.63981991,2.62362213,0.00196427,0.37972132,2.28052293,0.85896931,0.01175681,0.73127323,0.82800236,0.09826455
-5.63381691,2.64109811,0.00196289,0.38197573,2.30989479,0.86437442,0.01154200,0.73880011,0.84529549,0.09865957
-5.62781391,2.65310062,0.00196906,0.38317216,2.33371412,0.86713373,0.01134682,0.74540708,0.86161345,0.09902320
-5.62181091,2.65962140,0.00198156,0.38330309,2.35187571,0.86723988,0.01116779,0.75108834,0.87683464,0.09934376
-5.61580790,2.66065715,0.00199903,0.38236963,2.36429302,0.86471283,0.01100123,0.75581634,0.89080795,0.09960758
-5.60980490,2.65620460,0.00201997,0.38038120,2.37089305,0.85959802,0.01084340,0.75954063,0.90335384,0.09979928
-5.60380190,2.64625938,0.00204284,0.37735550,2.37161357,0.85196480,0.01069058,0.76218876,0.91426770,0.09990211
-5.59779890,2.63081888,0.00206605,0.37331857,2.36640325,0.84190524,0.01053921,0.76366922,0.92332561,0.09989862
-5.59179590,2.60988938,0.00208809,0.36830531,2.35522493,0.82953348,0.01038596,0.76387633,0.93029218,0.09977140
-5.58579290,2.58349705,0.00210751,0.36236014,2.33806223,0.81498559,0.01022791,0.76269703,0.93493041,0.09950402
-5.57978989,2.55170239,0.00212305,0.35553786,2.31492900,0.79842004,0.01006260,0.76001900,0.93701292,0.09908201
-5.57378689,2.51461717,0.00213361,0.34790470,2.28588136,0.78001858,0.00988813,0.75573991,0.93633419,0.09849398
-5.56778389,2.47242293,0.00213839,0.33953929,2.25103118,0.75998742,0.00970328,0.74977726,0.93272304,0.09773269
-5.56178089,2.42538955,0.00213685,0.33053354,2.21056033,0.73855855,0.00950752,0.74207813,0.92605486,0.09679611
-5.55577789,2.37389276,0.00212878,0.32099326,2.16473425,0.71599081,0.00930108,0.73262843,0.91626273,0.09568838
-5.54977489,2.31842897,0.00211434,0.31103832,2.11391381,0.69257063,0.00908500,0.72146097,0.90334697,0.09442054
-5.54377189,2.25962621,0.00209405,0.30080237,2.05856430,0.66861202,0.00886112,0.70866193,0.88738238,0.09301114
-5.53776888,2.19825000,0.00206879,0.29043180,1.99926032,0.64445561,0.00863207,0.69437523,0.86852283,0.09148654
-5.53176588,2.13520319,0.00203981,0.28008414,1.93668599,0.62046655,0.00840125,0.67880444,0.84700280,0.08988085
-5.52576288,2.07151911,0.00200870,0.26992555,1.87162967,0.59703103,0.00817277,0.66221208,0.82313569,0.08823568
-5.51975988,2.00834776,0.00197737,0.26012776,1.80497310,0.57455148,0.00795140,0.64491614,0.79730887,0.08659940
-5.51375688,1.94693503,0.00194797,0.25086424,1.73767497,0.55344025,0.00774245,0.62728392,0.76997562,0.08502619
-5.50775388,1.88859547,0.00192289,0.24230580,1.67074938,0.53411198,0.00755165,0.60972332,0.74164419,0.08357466
-5.50175088,1.83467931,0.00190466,0.23461587,1.60523989,0.51697471,0.00738506,0.59267183,0.71286445,0.08230630
-5.49574787,1.78653472,0.00189589,0.22794547,1.54219032,0.50242007,0.00724888,0.57658374,0.68421259,0.08128355
-5.48974487,1.74546686,0.00189922,0.22242817,1.48261337,0.49081267,0.00714931,0.56191593,0.65627450,0.08056785
-5.48374187,1.71269501,0.00191719,0.21817527,1.42745862,0.48247920,0.00709233,0.54911277,0.62962847,0.08021739
-5.47773887,1.68930961,0.00195221,0.21527135,1.37758134,0.47769748,0.00708356,0.53859086,0.60482792,0.08028497
-5.47173587,1.67623086,0.00200648,0.21377054,1.33371347,0.47668598,0.00712802,0.53072404,0.58238471,0.08081584
-5.46573287,1.67417053,0.00208189,0.21369353,1.29643826,0.47959416,0.00722997,0.52582926,0.56275372,0.08184562
-5.45972986,1.68359869,0.00217993,0.21502564,1.26616972,0.48649403,0.00739270,0.52415403,0.54631929,0.08339851
-5.45372686,1.70471675,0.00230171,0.21771603,1.24313787,0.49737345,0.00761836,0.52586573,0.53338390,0.08548571
-5.44772386,1.73743812,0.00244781,0.22167810,1.22738045,0.51213125,0.00790779,0.53104332,0.52415950,0.08810421
-5.44172086,1.78137738,0.00261830,0.22679115,1.21874162,0.53057482,0.00826040,0.53967179,0.51876186,0.09123602
-5.43571786,1.83584889,0.00281270,0.23290328,1.21687760,0.55242007,0.00867407,0.55163964,0.51720793,0.09484780
-5.42971486,1.89987496,0.00302993,0.23983544,1.22126924,0.57729424,0.00914511,0.56673935,0.51941651,0.09889106
-5.42371186,1.97220386,0.00326839,0.24738651,1.23124081,0.60474130,0.00966822,0.58467123,0.52521189,0.10330278
-5.41770885,2.05133722,0.00352589,0.25533922,1.24598432,0.63423026,0.01023652,0.60505016,0.53433067,0.10800663
-5.41170585,2.13556619,0.00379978,0.26346676,1.26458850,0.66516601,0.01084171,0.62741546,0.54643117,0.11291462
-5.40570285,2.22301546,0.00408693,0.27153973,1.28607093,0.69690262,0.01147414,0.65124331,0.56110536,0.11792920
-5.39969985,2.31169366,0.00438388,0.27933324,1.30941241,0.72875876,0.01212306,0.67596149,0.57789277,0.12294580
-5.39369685,2.39954866,0.00468687,0.28663391,1.33359177,0.76003473,0.01277684,0.70096590,0.59629592,0.12785562
-5.38769385,2.48452594,0.00499199,0.29324633,1.35762008,0.79003077,0.01342331,0.72563838,0.61579674,0.13254868
-5.38169085,2.56462795,0.00529526,0.29899899,1.38057266,0.81806590,0.01405002,0.74936515,0.63587345,0.13691703
-5.37568784,2.63797249,0.00559279,0.30374921,1.40161778,0.84349684,0.01464467,0.77155529,0.65601720,0.14085788
-5.36968484,2.70284788,0.00588086,0.30738697,1.42004092,0.86573618,0.01519538,0.79165854,0.67574795,0.14427669
-5.36368184,2.75776297,0.00615609,0.30983755,1.43526371,0.88426931,0.01569114,0.80918178,0.69462903,0.14709004
-5.35767884,2.80149008,0.00641549,0.31106276,1.44685691,0.89866937,0.01612208,0.82370362,0.71227977,0.14922815
-5.35167584,2.83309935,0.00665660,0.31106090,1.45454715,0.90860977,0.01647983,0.83488648,0.72838585,0.15063695
-5.34567284,2.85198304,0.00687754,0.30986534,1.45821719,0.91387362,0.01675773,0.84248583,0.74270687,0.15127971
-5.33966983,2.85786921,0.00707708,0.30754183,1.45790012,0.91435996,0.01695111,0.84635613,0.75508107,0.15113806
-5.33366683,2.85082407,0.00725467,0.30418483,1.45376781,0.91008629,0.01705735,0.84645332,0.76542693,0.15021239
-5.32766383,2.83124339,0.00741041,0.29991282,1.44611448,0.90118761,0.01707604,0.84283394,0.77374183,0.14852163
-5.32166083,2.79983325,0.00754508,0.29486310,1.43533637,0.88791169,0.01700894,0.83565080,0.78009779,0.14610252
-5.31565783,2.75758141,0.00766005,0.28918609,1.42190846,0.87061120,0.01685991,0.82514558,0.78463468,0.14300816
-5.30965483,2.70572057,0.00775720,0.28303954,1.40635976,0.84973271,0.01663480,0.81163878,0.78755133,0.13930622
-5.30365183,2.64568536,0.00783889,0.27658298,1.38924821,0.82580325,0.01634128,0.79551743,0.78909500,0.13507664
-5.29764882,2.57906506,0.00790777,0.26997244,1.37113652,0.79941496,0.01598857,0.77722127,0.78954982,0.13040907
-5.29164582,2.50755400,0.00796674,0.26335593,1.35257008,0.77120842,0.01558723,0.75722793,0.78922480,0.12540005
-5.28564282,2.43290192,0.00801877,0.25686969,1.33405801,0.74185538,0.01514884,0.73603785,0.78844191,0.12015023
-5.27963982,2.35686612,0.00806683,0.25063536,1.31605789,0.71204149,0.01468571,0.71415954,0.78752487,0.11476147
-5.27363682,2.28116706,0.00811375,0.24475819,1.29896491,0.68244962,0.01421062,0.69209570,0.78678904,0.10933415
-5.26763382,2.20744892,0.00816211,0.23932631,1.28310545,0.65374435,0.01373657,0.67033074,0.78653272,0.10396470
-5.26163082,2.13724605,0.00821419,0.23441088,1.26873518,0.62655791,0.01327650,0.64931994,0.78703009,0.09874341
-5.25562781,2.07195583,0.00827184,0.23006714,1.25604116,0.60147805,0.01284309,0.62948068,0.78852585,0.09375260
-5.24962481,2.01281814,0.00833646,0.22633619,1.24514744,0.57903779,0.01244859,0.61118551,0.79123149,0.08906511
-5.24362181,1.96090116,0.00840894,0.22324718,1.23612334,0.55970730,0.01210466,0.59475731,0.79532300,0.08474326
-5.23761881,1.91709292,0.00848966,0.22081984,1.22899336,0.54388777,0.01182227,0.58046630,0.80093978,0.08083814
-5.23161581,1.88209763,0.00857843,0.21906698,1.22374789,0.53190703,0.01161155,0.56852848,0.80818436,0.07738926
-5.22561281,1.85643594,0.00867455,0.21799687,1.22035356,0.52401690,0.01148170,0.55910553,0.81712267,0.07442450
-5.21960980,1.84044792,0.00877676,0.21761516,1.21876233,0.52039188,0.01144094,0.55230553,0.82778440,0.07196035
-5.21360680,1.83429767,0.00888335,0.21792627,1.21891866,0.52112889,0.01149636,0.54818434,0.84016327,0.07000239
-5.20760380,1.83797882,0.00899211,0.21893405,1.22076405,0.52624797,0.01165383,0.54674734,0.85421698,0.06854583
-5.20160080,1.85132011,0.00910045,0.22064174,1.22423871,0.53569360,0.01191790,0.54795124,0.86986669,0.06757633
-5.19559780,1.87399056,0.00920541,0.22305107,1.22928022,0.54933657,0.01229159,0.55170587,0.88699614,0.06707073
-5.18959480,1.90550424,0.00930375,0.22616079,1.23581954,0.56697618,0.01277629,0.55787584,0.90545039,0.06699798
-5.18359180,1.94522473,0.00939200,0.22996444,1.24377465,0.58834305,0.01337157,0.56628216,0.92503456,0.06732001
-5.17758879,1.99236954,0.00946658,0.23444781,1.25304250,0.61310220,0.01407502,0.57670382,0.94551277,0.06799260
-5.17158579,2.04601541,0.00952386,0.23958613,1.26349026,0.64085692,0.01488206,0.58887967,0.96660770,0.06896636
-5.16558279,2.10510495,0.00956027,0.24534120,1.27494652,0.67115319,0.01578587,0.60251060,0.98800111,0.07018762
-5.15957979,2.16845561,0.00957239,0.25165887,1.28719359,0.70348517,0.01677723,0.61726251,1.00933564,0.07159941
-5.15357679,2.23477175,0.00955709,0.25846688,1.29996165,0.73730164,0.01784455,0.63277007,1.03021833,0.07314243
-5.14757379,2.30266041,0.00951161,0.26567350,1.31292557,0.77201370,0.01897387,0.64864163,1.05022585,0.07475609
-5.14157079,2.37065129,0.00943365,0.27316697,1.32570502,0.80700380,0.02014901,0.66446533,1.06891172,0.07637957
-5.13556778,2.43722118,0.00932150,0.28081598,1.33786819,0.84163601,0.02135178,0.67981645,1.08581542,0.07795295
-5.12956478,2.50082263,0.00917410,0.28847123,1.34893931,0.87526761,0.02256229,0.69426605,1.10047320,0.07941830
-5.12356178,2.55991667,0.00899110,0.29596806,1.35840984,0.90726182,0.02375938,0.70739068,1.11243033,0.08072087
-5.11755878,2.61300849,0.00877293,0.30313019,1.36575292,0.93700139,0.02492110,0.71878290,1.12125428,0.08181021
-5.11155578,2.65868540,0.00852079,0.30977429,1.37044054,0.96390272,0.02602530,0.72806242,1.12654852,0.08264130
-5.10555278,2.69565558,0.00823670,0.31571538,1.37196265,0.98743025,0.02705028,0.73488725,1.12796608,0.08317555
-5.09954977,2.72278614,0.00792342,0.32077268,1.36984714,1.00711044,0.02797543,0.73896467,1.12522255,0.08338179
-5.09354677,2.73913907,0.00758447,0.32477574,1.36367989,1.02254502,0.02878189,0.74006126,1.11810767,0.08323698
-5.08754377,2.74400334,0.00722398,0.32757059,1.35312366,1.03342290,0.02945326,0.73801180,1.10649515,0.08272690
-5.08154077,2.73692167,0.00684668,0.32902548,1.33793497,1.03953020,0.02997613,0.73272633,1.09035010,0.08184649
-5.07553777,2.71771071,0.00645776,0.32903605,1.31797798,1.04075799,0.03034064,0.72419528,1.06973372,0.08060008
-5.06953477,2.68647339,0.00606275,0.32752971,1.29323462,1.03710730,0.03054085,0.71249209,1.04480506,0.07900129
-5.06353177,2.64360261,0.00566746,0.32446881,1.26381052,1.02869098,0.03057500,0.69777331,1.01581959,0.07707272
-5.05752876,2.58977596,0.00527778,0.31985270,1.22993617,1.01573227,0.03044568,0.68027604,0.98312468,0.07484542
-5.05152576,2.52594115,0.00489964,0.31371838,1.19196346,0.99856002,0.03015972,0.66031267,0.94715213,0.07235802
-5.04552276,2.45329266,0.00453891,0.30613979,1.15035752,0.97760040,0.02972803,0.63826320,0.90840792,0.06965577
-5.03951976,2.37324008,0.00420124,0.29722573,1.10568424,0.95336548,0.02916523,0.61456520,0.86745969,0.06678935
-5.03351676,2.28736930,0.00389204,0.28711654,1.05859400,0.92643886,0.02848915,0.58970194,0.82492234,0.06381348
-5.02751376,2.19739774,0.00361641,0.27597965,1.00980235,0.89745878,0.02772020,0.56418894,0.78144221,0.06078551
-5.02151076,2.10512530,0.00337905,0.26400424,0.96006837,0.86709940,0.02688067,0.53855952,0.73768047,0.05776390
-5.01550775,2.01238254,0.00318423,0.25139516,0.91017157,0.83605064,0.02599390,0.51334974,0.69429630,0.05480667
-5.00950475,1.92097811,0.00303577,0.23836649,0.86088838,0.80499759,0.02508352,0.48908336,0.65193030,0.05196993
-5.00350175,1.83264705,0.00293696,0.22513489,0.81296898,0.77459994,0.02417258,0.46625719,0.61118867,0.04930637
-4.99749875,1.74900188,0.00289056,0.21191312,0.76711546,0.74547242,0.02328281,0.44532736,0.57262877,0.04686402
-4.99149575,1.67148800,0.00289876,0.19890380,0.72396193,0.71816679,0.02243387,0.42669691,0.53674615,0.04468497
-4.98549275,1.60134492,0.00296312,0.18629387,0.68405740,0.69315622,0.02164279,0.41070505,0.50396371,0.04280439
-4.97948974,1.53957455,0.00308453,0.17424978,0.64785183,0.67082249,0.02092340,0.39761844,0.47462291,0.04124967
-4.97348674,1.48691750,0.00326318,0.16291350,0.61568574,0.65144659,0.02028604,0.38762466,0.44897754,0.04003981
-4.96748374,1.44383806,0.00349848,0.15239971,0.58778371,0.63520302,0.01973729,0.38082803,0.42718977,0.03918501
-4.96148074,1.41051830,0.00378901,0.14279386,0.56425177,0.62215802,0.01927993,0.37724795,0.40932893,0.03868650
-4.95547774,1.38686133,0.00413248,0.13415148,0.54507866,0.61227176,0.01891304,0.37681975,0.39537263,0.03853663
-4.94947474,1.37250356,0.00452569,0.12649843,0.53014078,0.60540449,0.01863218,0.37939792,0.38521034,0.03871913
-4.94347174,1.36683541,0.00496449,0.11983216,0.51921060,0.60132621,0.01842979,0.38476186,0.37864929,0.03920967
-4.93746873,1.36902982,0.00544380,0.11412383,0.51196810,0.59972971,0.01829560,0.39262368,0.37542243,0.03997662
-4.93146573,1.37807748,0.00595758,0.10932125,0.50801478,0.60024635,0.01821718,0.40263818,0.37519829,0.04098197
-4.92546273,1.39282774,0.00649895,0.10535233,0.50688977,0.60246403,0.01818056,0.41441442,0.37759246,0.04218251
-4.91945973,1.41203368,0.00706022,0.10212915,0.50808754,0.60594660,0.01817082,0.42752881,0.38218038,0.04353105
-4.91345673,1.43440002,0.00763302,0.09955219,0.51107646,0.61025413,0.01817275,0.44153921,0.38851112,0.04497792
-4.90745373,1.45863225,0.00820851,0.09751485,0.51531781,0.61496318,0.01817144,0.45599967,0.39612173,0.04647237
-4.90145073,1.48348530,0.00877750,0.09590794,0.52028451,0.61968634,0.01815290,0.47047532,0.40455182,0.04796418
-4.89544772,1.50781024,0.00933072,0.09462410,0.52547906,0.62409038,0.01810452,0.48455703,0.41335789,0.04940513
-4.88944472,1.53059739,0.00985907,0.09356195,0.53045021,0.62791235,0.01801554,0.49787518,0.42212692,0.05075053
-4.88344172,1.55101440,0.01035385,0.09262994,0.53480774,0.63097305,0.01787737,0.51011220,0.43048895,0.05196053
-4.87743872,1.56843804,0.01080701,0.09174977,0.53823501,0.63318739,0.01768386,0.52101333,0.43812804,0.05300139
-4.87143572,1.58247851,0.01121146,0.09085937,0.54049891,0.63457136,0.01743142,0.53039520,0.44479131,0.05384642
-4.86543272,1.59299553,0.01156123,0.08991522,0.54145696,0.63524534,0.01711908,0.53815185,0.45029579,0.05447683
-4.85942971,1.60010559,0.01185170,0.08889426,0.54106132,0.63543369,0.01674841,0.54425792,0.45453264,0.05488220
-4.85342671,1.60418008,0.01207975,0.08779506,0.53935967,0.63546059,0.01632340,0.54876886,0.45746879,0.05506063
-4.84742371,1.60583439,0.01224384,0.08663848,0.53649298,0.63574247,0.01585024,0.55181804,0.45914573,0.05501873
-4.84142071,1.60590850,0.01234406,0.08546767,0.53269034,0.63677712,0.01533701,0.55361092,0.45967562,0.05477114
-4.83541771,1.60543940,0.01238210,0.08434751,0.52826091,0.63912998,0.01479338,0.55441639,0.45923484,0.05433986
-4.82941471,1.60562681,0.01236116,0.08336350,0.52358347,0.64341801,0.01423023,0.55455566,0.45805512,0.05375330
-4.82341171,1.60779295,0.01228584,0.08262000,0.51909384,0.65029174,0.01365927,0.55438908,0.45641286,0.05304509
-4.81740870,1.61333808,0.01216190,0.08223809,0.51527061,0.66041596,0.01309267,0.55430152,0.45461675,0.05225271
-4.81140570,1.62369319,0.01199607,0.08235279,0.51261958,0.67444966,0.01254270,0.55468676,0.45299448,0.05141605
-4.80540270,1.64027146,0.01179573,0.08310994,0.51165752,0.69302583,0.01202138,0.55593163,0.45187897,0.05057585
-4.79939970,1.66442008,0.01156871,0.08466250,0.51289555,0.71673155,0.01154021,0.55840061,0.45159453,0.04977219
-4.79339670,1.69737390,0.01132292,0.08716659,0.51682275,0.74608904,0.01110985,0.56242134,0.45244383,0.04904302
-4.78739370,1.74021239,0.01106615,0.09077704,0.52389028,0.78153793,0.01073999,0.56827178,0.45469581,0.04842285
-4.78139070,1.79382105,0.01080578,0.09564276,0.53449653,0.82341929,0.01043911,0.57616945,0.45857524,0.04794155
-4.77538769,1.85885837,0.01054858,0.10190181,0.54897350,0.87196170,0.01021442,0.58626320,0.46425416,0.04762340
-4.76938469,1.93572909,0.01030051,0.10967632,0.56757484,0.92726965,0.01007175,0.59862768,0.47184546,0.04748638
-4.76338169,2.02456442,0.01006663,0.11906745,0.59046570,0.98931452,0.01001553,0.61326084,0.48139890,0.04754171
-4.75737869,2.12520960,0.00985099,0.13015043,0.61771462,1.05792833,0.01004877,0.63008425,0.49289942,0.04779365
-4.75137569,2.23721888,0.00965662,0.14296990,0.64928770,1.13280033,0.01017307,0.64894640,0.50626790,0.04823953
-4.74537269,2.35985810,0.00948550,0.15753566,0.68504503,1.21347668,0.01038866,0.66962849,0.52136412,0.04887008
-4.73936968,2.49211450,0.00933864,0.17381916,0.72473973,1.29936321,0.01069442,0.69185258,0.53799177,0.04966993
-4.73336668,2.63271366,0.00921618,0.19175079,0.76801945,1.38973137,0.01108791,0.71529161,0.55590520,0.05061831
-4.72736368,2.78014304,0.00911742,0.21121831,0.81443059,1.48372733,0.01156543,0.73958087,0.57481764,0.05168987
-4.72136068,2.93268167,0.00904100,0.23206645,0.86342517,1.58038438,0.01212201,0.76433034,0.59441049,0.05285566
-4.71535768,3.08843539,0.00898500,0.25409803,0.91437026,1.67863829,0.01275146,0.78913757,0.61434338,0.05408416
-4.70935468,3.24537689,0.00894704,0.27707647,0.96656015,1.77734586,0.01344637,0.81360041,0.63426453,0.05534232
-4.70335168,3.40138985,0.00892440,0.30073001,1.01923078,1.87530610,0.01419814,0.83732932,0.65382125,0.05659661
-4.69734867,3.55431612,0.00891411,0.32475737,1.07157646,1.97128399,0.01499703,0.85995870,0.67267000,0.05781404
-4.69134567,3.70200513,0.00891306,0.34883488,1.12276845,2.06403624,0.01583217,0.88115707,0.69048592,0.05896311
-4.68534267,3.84236413,0.00891803,0.37262491,1.17197498,2.15233856,0.01669165,0.90063562,0.70697149,0.06001465
-4.67933967,3.97340817,0.00892576,0.39578518,1.21838210,2.23501377,0.01756265,0.91815504,0.72186406,0.06094256
-4.67333667,4.09330833,0.00893297,0.41797882,1.26121491,2.31095999,0.01843151,0.93353053,0.73494209,0.06172445
-4.66733367,4.20043681,0.00893643,0.43888453,1.29975832,2.37917792,0.01928397,0.94663480,0.74602993,0.06234210
-4.66133067,4.29340733,0.00893298,0.45820661,1.33337659,2.43879639,0.02010537,0.95739907,0.75500107,0.06278178
-4.65532766,4.37110931,0.00891952,0.47568422,1.36153094,2.48909517,0.02088090,0.96581222,0.76177979,0.06303446
-4.64932466,4.43273459,0.00889309,0.49109952,1.38379444,2.52952396,0.02159594,0.97191803,0.76634105,0.06309585
-4.64332166,4.47779535,0.00885089,0.50428417,1.39986350,2.55971686,0.02223633,0.97581079,0.76870889,0.06296629
-4.63731866,4.50613223,0.00879030,0.51512400,1.40956539,2.57950136,0.02278877,0.97762931,0.76895316,0.06265052
