energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-2.89644822,14.56517857,0.00829330,0.16702042,0.45110311,1.22488347,0.43020666,11.94206503,0.01987866,1.02437651
-2.89044522,14.50834485,0.00786721,0.16517883,0.44908314,1.24130639,0.42814052,11.87304181,0.01983478,1.01969374
-2.88444222,14.44130733,0.00746327,0.16309254,0.44548906,1.25682412,0.42550119,11.79741718,0.01985930,1.01172596
-2.87843922,14.36535094,0.00708583,0.16079993,0.44030515,1.27158623,0.42234788,11.71622697,0.01996326,1.00047849
-2.87243622,14.28189007,0.00673851,0.15834435,0.43355540,1.28577570,0.41876358,11.63052978,0.02015659,0.98603615
-2.86643322,14.19247224,0.00642423,0.15577291,0.42530368,1.29960524,0.41485382,11.54141673,0.02044795,0.96856221
-2.86043022,14.09877183,0.00614531,0.15313522,0.41565272,1.31331159,0.41074424,11.45001595,0.02084456,0.94829491
-2.85442721,14.00257273,0.00590358,0.15048185,0.40474182,1.32714782,0.40657740,11.35749055,0.02135213,0.92554177
-2.84842421,13.90573949,0.00570043,0.14786283,0.39274349,1.34137379,0.40250852,11.26502909,0.02197472,0.90067174
-2.84242121,13.81017764,0.00553696,0.14532605,0.37985895,1.35624516,0.39870069,11.17382886,0.02271475,0.87410552
-2.83641821,13.71778507,0.00541403,0.14291572,0.36631286,1.37200138,0.39531947,11.08507247,0.02357290,0.84630434
-2.83041521,13.63039700,0.00533233,0.14067101,0.35234731,1.38885328,0.39252723,10.99989950,0.02454820,0.81775775
-2.82441221,13.54972809,0.00529250,0.13862483,0.33821548,1.40697094,0.39047757,10.91937504,0.02563801,0.78897077
-2.81840920,13.47731562,0.00529507,0.13680291,0.32417499,1.42647264,0.38930993,10.84445802,0.02683813,0.76045096
-2.81240620,13.41446805,0.00534056,0.13522316,0.31048142,1.44741559,0.38914478,10.77597192,0.02814288,0.73269581
-2.80640320,13.36222318,0.00542939,0.13389542,0.29738205,1.46978925,0.39007953,10.71458095,0.02954524,0.70618092
-2.80040020,13.32131970,0.00556190,0.13282150,0.28511001,1.49351183,0.39218550,10.66077435,0.03103703,0.68134932
-2.79439720,13.29218554,0.00573829,0.13199571,0.27387917,1.51843046,0.39550590,10.61486128,0.03260907,0.65860223
-2.78839420,13.27494499,0.00595851,0.13140555,0.26387967,1.54432545,0.40005504,10.57697789,0.03425135,0.63829146
-2.78239120,13.26944610,0.00622225,0.13103289,0.25527432,1.57091853,0.40581881,10.54710774,0.03595331,0.62071354
-2.77638819,13.27530803,0.00652883,0.13085523,0.24819587,1.59788514,0.41275629,10.52511567,0.03770401,0.60610570
-2.77038519,13.29198705,0.00687708,0.13084721,0.24274516,1.62487026,0.42080242,10.51079411,0.03949234,0.59464362
-2.76438219,13.31885845,0.00726536,0.13098217,0.23899010,1.65150717,0.42987166,10.50392045,0.04130726,0.58644089
-2.75837919,13.35531060,0.00769142,0.13123376,0.23696556,1.67743822,0.43986231,10.50432255,0.04313799,0.58155002
-2.75237619,13.40084617,0.00815242,0.13157744,0.23667392,1.70233676,0.45066134,10.51194923,0.04497420,0.57996483
-2.74637319,13.45518505,0.00864487,0.13199182,0.23808638,1.72592878,0.46214942,10.52694173,0.04680620,0.58162419
-2.74037019,13.51836296,0.00916465,0.13245987,0.24114496,1.74801336,0.47420593,10.54970203,0.04862507,0.58641663
-2.73436718,13.59081960,0.00970708,0.13296977,0.24576498,1.76848041,0.48671368,10.58095345,0.05042281,0.59418597
-2.72836418,13.67347061,0.01026691,0.13351551,0.25183810,1.78732476,0.49956307,10.62178943,0.05219245,0.60473750
-2.72236118,13.76775793,0.01083849,0.13409726,0.25923576,1.80465550,0.51265552,10.67370657,0.05392814,0.61784477
-2.71635818,13.87567433,0.01141580,0.13472123,0.26781298,1.82069979,0.52590606,10.73861867,0.05562520,0.63325660
-2.71035518,13.99975879,0.01199266,0.13539946,0.27741244,1.83580065,0.53924480,10.81884934,0.05728018,0.65070433
-2.70435218,14.14306091,0.01256280,0.13614914,0.28786871,1.85040841,0.55261747,10.91710162,0.05889085,0.66990899
-2.69834917,14.30907399,0.01312008,0.13699178,0.29901257,1.86506609,0.56598479,11.03640432,0.06045619,0.69058835
-2.69234617,14.50163791,0.01365860,0.13795220,0.31067535,1.88038894,0.57932088,11.18003580,0.06197638,0.71246352
-2.68634317,14.72481464,0.01417288,0.13905728,0.32269303,1.89703912,0.59261082,11.35142697,0.06345265,0.73526504
-2.68034017,14.98274049,0.01465802,0.14033466,0.33491014,1.91569639,0.60584738,11.55404668,0.06488724,0.75873825
-2.67433717,15.27946076,0.01510979,0.14181144,0.34718326,1.93702629,0.61902732,11.79127339,0.06628324,0.78264778
-2.66833417,15.61875328,0.01552475,0.14351277,0.35938398,1.96164714,0.63214733,12.06625808,0.06764442,0.80678102
-2.66233117,16.00394837,0.01590037,0.14546056,0.37140125,1.99009755,0.64519997,12.38178373,0.06897507,0.83095047
-2.65632816,16.43775320,0.01623504,0.14767230,0.38314306,2.02280607,0.65816975,12.74012763,0.07027973,0.85499493
-2.65032516,16.92208860,0.01652809,0.15015995,0.39453734,2.06006450,0.67102970,13.14293237,0.07156307,0.87877955
-2.64432216,17.45794623,0.01677984,0.15292904,0.40553204,2.10200625,0.68373864,13.59109182,0.07282960,0.90219474
-2.63831916,18.04527351,0.01699153,0.15597802,0.41609455,2.14859108,0.69623926,14.08465759,0.07408351,0.92515412
-2.63231616,18.68289253,0.01716524,0.15929774,0.42621027,2.19959691,0.70845723,14.62277127,0.07532849,0.94759166
-2.62631316,19.36845812,0.01730389,0.16287125,0.43588064,2.25461948,0.72030144,15.20362635,0.07656760,0.96945824
-2.62031016,20.09845854,0.01741108,0.16667389,0.44512065,2.31307990,0.73166534,15.82446301,0.07780320,0.99071788
-2.61430715,20.86826030,0.01749103,0.17067357,0.45395589,2.37423979,0.74242938,16.48159741,0.07903693,1.01134395
-2.60830415,21.67219697,0.01754846,0.17483138,0.46241951,2.43722371,0.75246443,17.17048561,0.08026977,1.03131553
-2.60230115,22.50369931,0.01758846,0.17910246,0.47054905,2.50104745,0.76163610,17.88582062,0.08150216,1.05061431
-2.59629815,23.35546234,0.01761642,0.18343705,0.47838336,2.56465131,0.76980959,18.62165971,0.08273421,1.06922202
-2.59029515,24.21964288,0.01763790,0.18778182,0.48595975,2.62693649,0.77685500,19.37157715,0.08396594,1.08711872
-2.58429215,25.08807926,0.01765854,0.19208126,0.49331157,2.68680313,0.78265265,20.12883646,0.08519756,1.10428184
-2.57828914,25.95252387,0.01768393,0.19627928,0.50046612,2.74318803,0.78709832,20.88657487,0.08642983,1.12068610
-2.57228614,26.80487779,0.01771956,0.20032075,0.50744307,2.79510032,0.79010785,21.63799199,0.08766431,1.13630399
-2.56628314,27.63741682,0.01777069,0.20415312,0.51425342,2.84165352,0.79162113,22.37653384,0.08890369,1.15110692
-2.56028014,28.44299788,0.01784228,0.20772784,0.52089884,2.88209235,0.79160509,23.09606375,0.09015197,1.16506658
-2.55427714,29.21523585,0.01793889,0.21100172,0.52737154,2.91581335,0.79005550,23.79101174,0.09141462,1.17815642
-2.54827414,29.94864215,0.01806457,0.21393800,0.53365444,2.94237826,0.78699763,24.45649500,0.09269854,1.19035294
-2.54227114,30.63871799,0.01822278,0.21650718,0.53972166,2.96151990,0.78248555,25.08840339,0.09401198,1.20163659
-2.53626813,31.28199794,0.01841631,0.21868755,0.54553920,2.97314045,0.77660026,25.68344573,0.09536426,1.21199202
-2.53026513,31.87604184,0.01864714,0.22046532,0.55106581,2.97730248,0.76944668,26.23915457,0.09676534,1.22140774
-2.52426213,32.41937614,0.01891641,0.22183450,0.55625389,2.97421358,0.76114964,26.75384966,0.09822527,1.22987494
-2.51825913,32.91138847,0.01922431,0.22279640,0.56105049,2.96420553,0.75184924,27.22656250,0.09975351,1.23738566
-2.51225613,33.35218233,0.01957004,0.22335883,0.56539829,2.94770951,0.74169562,27.65692679,0.10135817,1.24393039
-2.50625313,33.74240075,0.01995176,0.22353507,0.56923661,2.92522868,0.73084365,28.04504168,0.10304515,1.24949534
-2.50025013,34.08303026,0.02036660,0.22334267,0.57250251,2.89730985,0.71944765,28.39131654,0.10481737,1.25405951
-2.49424712,34.37519724,0.02081066,0.22280215,0.57513190,2.86451575,0.70765650,28.69630701,0.10667392,1.25759212
-2.48824412,34.61996984,0.02127910,0.22193565,0.57706074,2.82739936,0.69560940,28.96055298,0.10860942,1.26005037
-2.48224112,34.81817792,0.02176621,0.22076567,0.57822648,2.78648167,0.68343238,29.18442905,0.11061344,1.26137816
-2.47623812,34.97026277,0.02226555,0.21931396,0.57856951,2.74223383,0.67123583,29.36801733,0.11267017,1.26150578
-2.47023512,35.07616641,0.02277013,0.21760058,0.57803491,2.69506438,0.65911303,29.51101126,0.11475831,1.26035085
-2.46423212,35.13526793,0.02327259,0.21564327,0.57657429,2.64531212,0.64713976,29.61265701,0.11685116,1.25782059
-2.45822911,35.14637131,0.02376546,0.21345706,0.57414782,2.59324449,0.63537491,29.67173691,0.11891710,1.25381544
-2.45222611,35.10774594,0.02424135,0.21105426,0.57072628,2.53906126,0.62386197,29.68659664,0.12092022,1.24823383
-2.44622311,35.01721781,0.02469324,0.20844467,0.56629317,2.48290304,0.61263132,29.65521487,0.12282128,1.24097811
-2.44022011,34.87230585,0.02511472,0.20563610,0.56084672,2.42486361,0.60170298,29.57531172,0.12457887,1.23196106
-2.43421711,34.67039541,0.02550018,0.20263515,0.55440171,2.36500525,0.59108969,29.44448949,0.12615073,1.22111285
-2.42821411,34.40893798,0.02584508,0.19944804,0.54699096,2.30337571,0.58080015,29.26039715,0.12749521,1.20838792
-2.42221111,34.08566500,0.02614605,0.19608157,0.53866647,2.24002595,0.57084194,29.02090858,0.12857278,1.19377146
-2.41620810,33.69880236,0.02640108,0.19254412,0.52950004,2.17502715,0.56122414,28.72430338,0.12934749,1.17728495
-2.41020510,33.24727228,0.02660951,0.18884645,0.51958322,2.10848624,0.55195939,28.36943911,0.12978838,1.15899043
-2.40420210,32.73086991,0.02677211,0.18500241,0.50902676,2.04055878,0.54306512,27.95590397,0.12987069,1.13899326
-2.39819910,32.15040363,0.02689101,0.18102938,0.49795926,1.97145872,0.53456406,27.48414057,0.12957684,1.11744305
-2.39219610,31.50779009,0.02696956,0.17694845,0.48652526,1.90146429,0.52648380,26.95553258,0.12889716,1.09453262
-2.38619310,30.80609790,0.02701221,0.17278426,0.47488259,1.83091994,0.51885552,26.37244892,0.12783027,1.07049506
-2.38019010,30.04953684,0.02702427,0.16856453,0.46319925,1.76023423,0.51171199,25.73824226,0.12638314,1.04559889
-2.37418709,29.24339273,0.02701163,0.16431934,0.45164983,1.68987390,0.50508484,25.05720141,0.12457080,1.02014154
-2.36818409,28.39391120,0.02698051,0.16008007,0.44041149,1.62035446,0.49900145,24.33446009,0.12241572,0.99444146
-2.36218109,27.50813647,0.02693713,0.15587822,0.42965988,1.55222795,0.49348151,23.57586674,0.11994687,0.96882916
-2.35617809,26.59371375,0.02688737,0.15174403,0.41956485,1.48606851,0.48853360,22.78782232,0.11719857,0.94363763
-2.35017509,25.65866562,0.02683653,0.14770513,0.41028638,1.42245649,0.48415198,21.97709483,0.11420915,0.91919258
-2.34417209,24.71115409,0.02678897,0.14378522,0.40197064,1.36196209,0.48031386,21.15062013,0.11101942,0.89580285
-2.33816908,23.75924037,0.02674792,0.14000283,0.39474649,1.30512901,0.47697730,20.31529932,0.10767120,0.87375159
-2.33216608,22.81065431,0.02671526,0.13637042,0.38872236,1.25245929,0.47408003,19.47780280,0.10420579,0.85328836
-2.32616308,21.87258429,0.02669142,0.13289364,0.38398379,1.20439963,0.47153918,18.64439033,0.10066261,0.83462259
-2.32016008,20.95149721,0.02667527,0.12957102,0.38059149,1.16133007,0.46925215,17.82075517,0.09707793,0.81791869
-2.31415708,20.05299580,0.02666415,0.12639398,0.37858014,1.12355530,0.46709853,17.01189887,0.09348394,0.80329278
-2.30815408,19.18171854,0.02665391,0.12334722,0.37795785,1.09129914,0.46494305,16.22204109,0.08990793,0.79081127
-2.30215108,18.34128475,0.02663913,0.12040949,0.37870624,1.06470211,0.46263945,15.45456702,0.08637190,0.78049125
-2.29614807,17.53428504,0.02661323,0.11755466,0.38078123,1.04382244,0.46003514,14.71201250,0.08289234,0.77230249
-2.29014507,16.76231493,0.02656880,0.11475301,0.38411444,1.02864021,0.45697640,13.99608520,0.07948043,0.76617112
-2.28414207,16.02604723,0.02649788,0.11197281,0.38861509,1.01906456,0.45331386,13.30771821,0.07614235,0.76198449
-2.27813907,15.32533723,0.02639229,0.10918189,0.39417246,1.01494353,0.44890806,12.64715118,0.07287994,0.75959727
-2.27213607,14.65935332,0.02624398,0.10634930,0.40065874,1.01607617,0.44363480,12.01403265,0.06969149,0.75883831
-2.26613307,14.02672495,0.02604537,0.10344690,0.40793232,1.02222628,0.43738996,11.40753707,0.06657265,0.75951805
-2.26013007,13.42569943,0.02578972,0.10045075,0.41584133,1.03313730,0.43009373,10.82648930,0.06351740,0.76143626
-2.25412706,12.85429939,0.02547137,0.09734233,0.42422736,1.04854742,0.42169385,10.26948994,0.06051913,0.76438975
-2.24812406,12.31047320,0.02508608,0.09410948,0.43292942,1.06820450,0.41216795,9.73503517,0.05757151,0.76817981
-2.24212106,11.79223151,0.02463122,0.09074702,0.44178790,1.09187964,0.40152470,9.22162577,0.05466945,0.77261915
-2.23611806,11.29776459,0.02410594,0.08725701,0.45064844,1.11937893,0.38980396,8.72786104,0.05180982,0.77753821
-2.23011506,10.82553608,0.02351129,0.08364876,0.45936573,1.15055258,0.37707574,8.25251444,0.04899207,0.78279040
-2.22411206,10.37435071,0.02285029,0.07993845,0.46780698,1.18530063,0.36343826,7.79458936,0.04621866,0.78825638
-2.21810905,9.94339458,0.02212793,0.07614852,0.47585500,1.22357490,0.34901512,7.35335421,0.04349535,0.79384705
-2.21210605,9.53224843,0.02135112,0.07230678,0.48341085,1.26537662,0.33395181,6.92835762,0.04083125,0.79950520
-2.20610305,9.14087513,0.02052864,0.06844540,0.49039581,1.31074955,0.31841165,6.51942516,0.03823880,0.80520574
-2.20010005,8.76958424,0.01967098,0.06459973,0.49675265,1.35976874,0.30257154,6.12663992,0.03573350,0.81095451
-2.19409705,8.41897696,0.01879026,0.06080706,0.50244622,1.41252496,0.28661745,5.75031003,0.03333365,0.81678569
-2.18809405,8.08987560,0.01790002,0.05710543,0.50746312,1.46910559,0.27074012,5.39092608,0.03105985,0.82275779
-2.18209105,7.78324229,0.01701512,0.05353242,0.51181071,1.52957246,0.25513094,5.04911201,0.02893457,0.82894863
-2.17608804,7.50009160,0.01615151,0.05012409,0.51551521,1.59393808,0.23997814,4.72557274,0.02698157,0.83544921
-2.17008504,7.24140190,0.01532612,0.04691403,0.51861933,1.66214104,0.22546359,4.42104148,0.02522535,0.84235692
-2.16408204,7.00803010,0.01455669,0.04393258,0.52117925,1.73402252,0.21175996,4.13622957,0.02369057,0.84976849
-2.15807904,6.80063386,0.01386162,0.04120622,0.52326133,1.80930492,0.19902860,3.87178093,0.02240147,0.85777280
-2.15207604,6.61960503,0.01325983,0.03875714,0.52493865,1.88757449,0.18741791,3.62823299,0.02138131,0.86644418
-2.14607304,6.46501714,0.01277063,0.03660303,0.52628766,1.96826925,0.17706226,3.40598513,0.02065183,0.87583644
-2.14007004,6.33658939,0.01241356,0.03475700,0.52738503,2.05067328,0.16808140,3.20527540,0.02023264,0.88597806
-2.13406703,6.23366820,0.01220824,0.03322768,0.52830511,2.13391862,0.16058034,3.02616561,0.02014078,0.89686883
-2.12806403,6.15522690,0.01217421,0.03201948,0.52911787,2.21699507,0.15464949,2.86853456,0.02039010,0.90847810
-2.12206103,6.09988317,0.01233074,0.03113289,0.52988763,2.29876821,0.15036517,2.73207874,0.02099083,0.92074490
-2.11605803,6.06593279,0.01269661,0.03056501,0.53067265,2.37800528,0.14779021,2.61631959,0.02194899,0.93357983
-2.11005503,6.05139776,0.01328987,0.03031002,0.53152525,2.45340809,0.14697471,2.52061618,0.02326596,0.94686871
-2.10405203,6.05408599,0.01412757,0.03035974,0.53249285,2.52365179,0.14795682,2.44418208,0.02493804,0.96047769
-2.09804902,6.07165936,0.01522544,0.03070424,0.53361924,2.58742786,0.15076352,2.38610515,0.02695603,0.97425956
-2.09204602,6.10170664,0.01659757,0.03133242,0.53494637,2.64348943,0.15541127,2.34536888,0.02930493,0.98806083
-2.08604302,6.14181758,0.01825608,0.03223255,0.53651605,2.69069682,0.16190662,2.32087438,0.03196372,1.00172904
-2.08004002,6.18965460,0.02021074,0.03339283,0.53837147,2.72806110,0.17024671,2.31146174,0.03490533,1.01511996
-2.07403702,6.24301882,0.02246861,0.03480186,0.54055831,2.75478375,0.18041963,2.31593016,0.03809669,1.02810406
-2.06803402,6.29990763,0.02503375,0.03644906,0.54312515,2.77029030,0.19240462,2.33305612,0.04149903,1.04057180
-2.06203102,6.35856152,0.02790685,0.03832501,0.54612306,2.77425661,0.20617229,2.36160937,0.04506839,1.05243751
-2.05602801,6.41749880,0.03108503,0.04042174,0.54960422,2.76662659,0.22168469,2.40036638,0.04875634,1.06364155
-2.05002501,6.47553740,0.03456162,0.04273292,0.55361965,2.74762047,0.23889538,2.44812153,0.05251091,1.07415049
-2.04402201,6.53180381,0.03832602,0.04525395,0.55821605,2.71773381,0.25774950,2.50369605,0.05627781,1.08395564
-2.03801901,6.58572997,0.04236369,0.04798206,0.56343192,2.67772714,0.27818393,2.56594511,0.06000178,1.09306975
-2.03201601,6.63703940,0.04665620,0.05091624,0.56929319,2.62860725,0.30012745,2.63376348,0.06362813,1.10152241
-2.02601301,6.68572438,0.05118135,0.05405715,0.57580871,2.57160112,0.32350115,2.70609026,0.06710443,1.10935442
-2.02001001,6.73201635,0.05591345,0.05740701,0.58296588,2.50812380,0.34821886,2.78191282,0.07038221,1.11661161
-2.01400700,6.77635167,0.06082366,0.06096934,0.59072685,2.43974186,0.37418782,2.86027073,0.07341864,1.12333862
-2.00800400,6.81933490,0.06588040,0.06474878,0.59902553,2.36813392,0.40130952,2.94025945,0.07617823,1.12957320
-2.00200100,6.86170142,0.07104983,0.06875082,0.60776589,2.29504980,0.42948062,3.02103430,0.07863418,1.13534142
-1.99599800,6.90428111,0.07629646,0.07298147,0.61682163,2.22226961,0.45859411,3.10181446,0.08076970,1.14065411
-1.98999500,6.94796395,0.08158368,0.07744699,0.62603753,2.15156396,0.48854047,3.18188690,0.08257883,1.14550512
-1.98399200,6.99366826,0.08687443,0.08215353,0.63523243,2.08465609,0.51920884,3.26061007,0.08406702,1.14987112
-1.97798899,7.04231170,0.09213179,0.08710682,0.64420390,2.02318659,0.55048825,3.33741687,0.08525123,1.15371337
-1.97198599,7.09478474,0.09731956,0.09231178,0.65273437,1.96868109,0.58226856,3.41181652,0.08615962,1.15698110
-1.96598299,7.15192592,0.10240284,0.09777210,0.66059856,1.92252090,0.61444128,3.48339496,0.08683071,1.15961629
-1.95997999,7.21449826,0.10734852,0.10348990,0.66757170,1.88591673,0.64690006,3.55181333,0.08731223,1.16155959
-1.95397699,7.28316588,0.11212563,0.10946524,0.67343833,1.85988532,0.67954077,3.61680418,0.08765941,1.16275678
-1.94797399,7.35847019,0.11670574,0.11569563,0.67800106,1.84522891,0.71226119,3.67816533,0.08793302,1.16316548
-1.94197099,7.44080531,0.12106308,0.12217560,0.68108894,1.84251747,0.74496014,3.73575131,0.08819711,1.16276136
-1.93596798,7.53039249,0.12517473,0.12889618,0.68256489,1.85207379,0.77753628,3.78946243,0.08851650,1.16154360
-1.92996498,7.62725418,0.12902052,0.13584440,0.68233186,1.87396166,0.80988637,3.83923200,0.08895425,1.15953901
-1.92396198,7.73118839,0.13258299,0.14300286,0.68033740,1.90797760,0.84190334,3.88501215,0.08956909,1.15680461
-1.91795898,7.84174494,0.13584714,0.15034934,0.67657631,1.95364658,0.87347406,3.92675897,0.09041299,1.15342839
-1.91195598,7.95820514,0.13880018,0.15785651,0.67109136,2.01022252,0.90447720,3.96441781,0.09152896,1.14952811
-1.90595298,8.07956709,0.14143117,0.16549181,0.66397201,2.07669428,0.93478124,3.99790972,0.09294918,1.14524840
-1.89994997,8.20453849,0.14373064,0.17321745,0.65535118,2.15179773,0.96424287,4.02711994,0.09469352,1.14075603
-1.89394697,8.33153920,0.14569029,0.18099073,0.64540042,2.23403464,0.99270614,4.05188935,0.09676855,1.13623395
-1.88794397,8.45871507,0.14730260,0.18876447,0.63432358,2.32169865,1.02000230,4.07200970,0.09916710,1.13187420
-1.88194097,8.58396437,0.14856058,0.19648780,0.62234943,2.41290841,1.04595075,4.08722323,0.10186828,1.12787027
-1.87593797,8.70497736,0.14945759,0.20410716,0.60972364,2.50564777,1.07036111,4.09722692,0.10483817,1.12440932
-1.86993497,8.81928875,0.14998723,0.21156758,0.59670044,2.59781213,1.09303634,4.10168161,0.10803097,1.12166463
-1.86393197,8.92434203,0.15014345,0.21881414,0.58353436,2.68726009,1.11377708,4.10022564,0.11139054,1.11978875
-1.85792896,9.01756360,0.14992060,0.22579359,0.57047241,2.77186876,1.13238688,4.09249239,0.11485254,1.11890757
-1.85192596,9.09644400,0.14931385,0.23245610,0.55774701,2.84959113,1.14867826,4.07813093,0.11834665,1.11911564
-1.84592296,9.15862285,0.14831949,0.23875693,0.54556982,2.91851324,1.16247917,4.05682864,0.12179921,1.12047271
-1.83991996,9.20197346,0.14693543,0.24465818,0.53412662,2.97690910,1.17363956,4.02833433,0.12513583,1.12300175
-1.83391696,9.22468300,0.14516177,0.25013020,0.52357342,3.02329102,1.18203774,3.99248075,0.12828401,1.12668810
-1.82791396,9.22532422,0.14300133,0.25515286,0.51403362,3.05645329,1.18758599,3.94920463,0.13117571,1.13147985
-1.82191096,9.20291471,0.14046018,0.25971648,0.50559635,3.07550728,1.19023512,3.89856343,0.13374966,1.13728917
-1.81590795,9.15696076,0.13754816,0.26382237,0.49831572,3.07990645,1.18997777,3.84074718,0.13595330,1.14399442
-1.80990495,9.08748327,0.13427919,0.26748299,0.49221103,3.06946026,1.18684996,3.77608491,0.13774448,1.15144270
-1.80390195,8.99502446,0.13067160,0.27072169,0.48726769,3.04433625,1.18093099,3.70504509,0.13909260,1.15945294
-1.79789895,8.88063516,0.12674816,0.27357209,0.48343879,3.00505058,1.17234158,3.62822986,0.13997944,1.16781909
-1.79189595,8.74584359,0.12253609,0.27607711,0.48064723,2.95244743,1.16124030,3.54636350,0.14039939,1.17631362
-1.78589295,8.59260753,0.11806677,0.27828780,0.47878826,2.88766849,1.14781864,3.46027572,0.14035937,1.18469111
-1.77988994,8.42325303,0.11337540,0.28026199,0.47773248,2.81211401,1.13229490,3.37088087,0.13987827,1.19269210
-1.77388694,8.24040303,0.10850047,0.28206283,0.47732923,2.72739753,1.11490745,3.27915423,0.13898609,1.20004730
-1.76788394,8.04690023,0.10348311,0.28375749,0.47741031,2.63529625,1.09590769,3.18610676,0.13772281,1.20648221
-1.76188094,7.84572829,0.09836643,0.28541586,0.47779416,2.53769945,1.07555325,3.09276001,0.13613698,1.21172236
-1.75587794,7.63993549,0.09319475,0.28710955,0.47829039,2.43655712,1.05410184,3.00012218,0.13428427,1.21549923
-1.74987494,7.43256447,0.08801289,0.28891107,0.47870466,2.33383096,1.03180615,2.90916689,0.13222587,1.21755687
-1.74387194,7.22659108,0.08286550,0.29089334,0.47884393,2.23144936,1.00891006,2.82081544,0.13002694,1.21765922
-1.73786893,7.02487430,0.07779645,0.29312931,0.47852193,2.13126805,0.98564637,2.73592318,0.12775506,1.21559802
-1.73186593,6.83011836,0.07284830,0.29569192,0.47756474,2.03503723,0.96223605,2.65527031,0.12547878,1.21120107
-1.72586293,6.64484718,0.06806194,0.29865403,0.47581640,1.94437583,0.93888899,2.57955700,0.12326630,1.20434053
-1.71985993,6.47139030,0.06347631,0.30208838,0.47314427,1.86075303,0.91580598,2.50940230,0.12118423,1.19494091
-1.71385693,6.31187843,0.05912825,0.30606743,0.46944391,1.78547683,0.89318160,2.44534624,0.11929649,1.18298622
-1.70785393,6.16824651,0.05505242,0.31066296,0.46464340,1.71968886,0.87120764,2.38785405,0.11766331,1.16852590
-1.70185093,6.04224143,0.05128134,0.31594532,0.45870666,1.66436470,0.85007659,2.33732151,0.11634033,1.15167896
-1.69584792,5.93543153,0.04784540,0.32198219,0.45163570,1.62031851,0.82998471,2.29408030,0.11537778,1.13263606
-1.68984492,5.84921503,0.04477297,0.32883692,0.44347164,1.58821066,0.81113429,2.25840241,0.11481971,1.11165895
-1.68384192,5.78482511,0.04209040,0.33656638,0.43429424,1.56855726,0.79373459,2.23050272,0.11470329,1.08907723
-1.67783892,5.74332942,0.03982199,0.34521825,0.42422004,1.56174028,0.77800132,2.21053911,0.11505816,1.06528231
-1.67183592,5.72562303,0.03798983,0.35482810,0.41339899,1.56801723,0.76415430,2.19860987,0.11590576,1.04071845
-1.66583292,5.73241402,0.03661364,0.36541610,0.40200974,1.58752940,0.75241339,2.19474838,0.11725884,1.01587131
-1.65982991,5.76420225,0.03571030,0.37698373,0.39025371,1.62030814,0.74299266,2.19891530,0.11912092,0.99125427
-1.65382691,5.82125209,0.03529342,0.38951059,0.37834813,1.66627863,0.73609303,2.21098890,0.12148598,0.96739290
-1.64782391,5.90356089,0.03537265,0.40295162,0.36651841,1.72526100,0.73189372,2.23075432,0.12433819,0.94480843
-1.64182091,6.01082546,0.03595304,0.41723482,0.35499003,1.79696896,0.73054289,2.25789279,0.12765188,0.92400066
-1.63581791,6.14240899,0.03703416,0.43225976,0.34398047,1.88100618,0.73214804,2.29197180,0.13139172,0.90543115
-1.62981491,6.29731139,0.03860937,0.44789709,0.33369129,1.97686106,0.73676665,2.33243737,0.13551304,0.88950746
-1.62381191,6.47414576,0.04066498,0.46398910,0.32430096,2.08390072,0.74439767,2.37860938,0.13996259,0.87656893
-1.61780890,6.67112375,0.04317958,0.48035145,0.31595845,2.20136496,0.75497435,2.42968090,0.14467940,0.86687487
-1.61180590,6.88605207,0.04612351,0.49677613,0.30877818,2.32836142,0.76835910,2.48472223,0.14959599,0.86059547
-1.60580290,7.11634213,0.04945852,0.51303559,0.30283616,2.46386278,0.78434052,2.54268994,0.15463986,0.85780590
-1.59979990,7.35903416,0.05313771,0.52888792,0.29816781,2.60670726,0.80263324,2.60244123,0.15973517,0.85848385
-1.59379690,7.61083636,0.05710573,0.54408299,0.29476729,2.75560313,0.82288057,2.66275352,0.16480460,0.86251057
-1.58779390,7.86817903,0.06129942,0.55836928,0.29258841,2.90913819,0.84466022,2.72234868,0.16977138,0.86967537
-1.58179090,8.12728299,0.06564871,0.57150119,0.29154713,3.06579465,0.86749288,2.77992143,0.17456140,0.87968337
-1.57578789,8.38424043,0.07007797,0.58324653,0.29152540,3.22396969,0.89085360,2.83417088,0.17910523,0.89216614
-1.56978489,8.63510620,0.07450757,0.59339394,0.29237625,3.38200154,0.91418559,2.88383426,0.18334016,0.90669477
-1.56378189,8.87599631,0.07885589,0.60175987,0.29392977,3.53820078,0.93691594,2.92772136,0.18721205,0.92279486
-1.55777889,9.10319035,0.08304140,0.60819491,0.29599995,3.69088576,0.95847277,2.96474870,0.19067687,0.93996276
-1.55177589,9.31323379,0.08698504,0.61258920,0.29839177,3.83842116,0.97830313,2.99397164,0.19370208,0.95768238
-1.54577289,9.50303611,0.09061253,0.61487668,0.30090855,3.97925802,0.99589086,3.01461354,0.19626747,0.97544200
-1.53976988,9.66996052,0.09385672,0.61503792,0.30335906,4.11197366,1.01077379,3.02609037,0.19836574,0.99275026
-1.53376688,9.81190123,0.09665972,0.61310161,0.30556422,4.23530931,1.02255950,3.02802986,0.20000251,1.00915089
