energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.79589795,2.93205842,-2.09018594,1.30909448,-1.16621329,0.95300767,-0.67867190,0.00512045,-0.00209141,0.88581484,-1.03182903,0.84791440,-0.25398106,0.00000000,-0.00000000
-5.78989495,2.90397005,-2.17845100,1.27993342,-1.22631686,0.93964620,-0.70381881,0.00490173,-0.00192927,0.86012122,-1.07467633,0.86455842,-0.26819756,0.00000000,-0.00000000
-5.78389195,2.86457956,-2.26991219,1.24590516,-1.28727230,0.92306215,-0.73038374,0.00467637,-0.00178767,0.83174594,-1.11866291,0.87678811,-0.28346279,0.00000000,-0.00000000
-5.77788894,2.81388570,-2.36328280,1.20724801,-1.34842597,0.90325373,-0.75790857,0.00444660,-0.00166650,0.80088773,-1.16314146,0.88430648,-0.29963197,0.00000000,-0.00000000
-5.77188594,2.75209877,-2.45729758,1.16429464,-1.40912171,0.88028545,-0.78593357,0.00421447,-0.00156528,0.76779554,-1.20746902,0.88690384,-0.31656436,0.00000000,-0.00000000
-5.76588294,2.67963627,-2.55073009,1.11746073,-1.46870705,0.85428599,-0.81400642,0.00398182,-0.00148321,0.73276049,-1.25101749,0.88446594,-0.33412301,0.00000000,-0.00000000
-5.75987994,2.59711369,-2.64240826,1.06723192,-1.52653975,0.82544441,-0.84169045,0.00375029,-0.00141921,0.69610694,-1.29318328,0.87697919,-0.35217458,0.00000000,-0.00000000
-5.75387694,2.50533031,-2.73122790,1.01414942,-1.58199416,0.79400495,-0.86857213,0.00352130,-0.00137198,0.65818320,-1.33339580,0.86453290,-0.37058927,0.00000000,-0.00000000
-5.74787394,2.40525037,-2.81616380,0.95879479,-1.63446773,0.76026046,-0.89426729,0.00329613,-0.00134005,0.61935217,-1.37112483,0.84731800,-0.38924073,0.00000000,-0.00000000
-5.74187094,2.29798013,-2.89627841,0.90177449,-1.68338740,0.72454482,-0.91842631,0.00307590,-0.00132184,0.57998215,-1.40588655,0.82562249,-0.40800598,0.00000000,-0.00000000
-5.73586793,2.18474121,-2.97072792,0.84370451,-1.72821572,0.68722446,-0.94073791,0.00286162,-0.00131570,0.54043816,-1.43724822,0.79982347,-0.42676530,0.00000000,-0.00000000
-5.72986493,2.06684108,-3.03876572,0.78519569,-1.76845674,0.64868923,-0.96093157,0.00265416,-0.00131998,0.50107401,-1.46483139,0.77037619,-0.44540200,0.00000000,-0.00000000
-5.72386193,1.94564159,-3.09974344,0.72683998,-1.80366143,0.60934293,-0.97877865,0.00245430,-0.00133305,0.46222515,-1.48831383,0.73780050,-0.46380218,0.00000000,-0.00000000
-5.71785893,1.82252627,-3.15310957,0.66919808,-1.83343252,0.56959371,-0.99409215,0.00226276,-0.00135334,0.42420261,-1.50743012,0.70266525,-0.48185421,0.00000000,-0.00000000
-5.71185593,1.69886778,-3.19840607,0.61278873,-1.85742863,0.52984462,-1.00672527,0.00208015,-0.00137933,0.38728801,-1.52197099,0.66557128,-0.49944822,0.00000000,-0.00000000
-5.70585293,1.57599619,-3.23526332,0.55807978,-1.87536767,0.49048461,-1.01656894,0.00190701,-0.00140963,0.35172966,-1.53178171,0.62713373,-0.51647541,0.00000000,-0.00000000
-5.69984992,1.45516939,-3.26339378,0.50548132,-1.88702935,0.45188018,-1.02354853,0.00174381,-0.00144295,0.31773987,-1.53675958,0.58796439,-0.53282730,0.00000000,-0.00000000
-5.69384692,1.33754633,-3.28258496,0.45534079,-1.89225683,0.41436800,-1.02761997,0.00159090,-0.00147811,0.28549328,-1.53685080,0.54865477,-0.54839505,0.00000000,-0.00000000
-5.68784392,1.22416419,-3.29269210,0.40794018,-1.89095750,0.37824856,-1.02876558,0.00144856,-0.00151407,0.25512637,-1.53204696,0.50976060,-0.56306871,0.00000000,-0.00000000
-5.68184092,1.11591984,-3.29363131,0.36349513,-1.88310293,0.34378118,-1.02698992,0.00131695,-0.00154987,0.22673782,-1.52238143,0.47178818,-0.57673687,0.00000000,-0.00000000
-5.67583792,1.01355629,-3.28537349,0.32215598,-1.86872813,0.31118031,-1.02231585,0.00119614,-0.00158469,0.20038986,-1.50792576,0.43518323,-0.58928643,0.00000000,-0.00000000
-5.66983492,0.91765430,-3.26793954,0.28401036,-1.84793006,0.28061340,-1.01478123,0.00108605,-0.00161778,0.17611032,-1.48878644,0.40032238,-0.60060279,0.00000000,-0.00000000
-5.66383192,0.82862926,-3.24139722,0.24908726,-1.82086566,0.25220008,-1.00443622,0.00098651,-0.00164850,0.15389534,-1.46510209,0.36750751,-0.61057062,0.00000000,-0.00000000
-5.65782891,0.74673303,-3.20585974,0.21736229,-1.78774936,0.22601289,-0.99134159,0.00089721,-0.00167630,0.13371260,-1.43704115,0.33696317,-0.61907505,0.00000000,-0.00000000
-5.65182591,0.67206070,-3.16148627,0.18876376,-1.74885026,0.20207915,-0.97556783,0.00081774,-0.00170069,0.11550486,-1.40480016,0.30883661,-0.62600345,0.00000000,-0.00000000
-5.64582291,0.60456137,-3.10848402,0.16317944,-1.70448893,0.18038415,-0.95719530,0.00074757,-0.00172125,0.09919381,-1.36860260,0.28320066,-0.63124781,0.00000000,-0.00000000
-5.63981991,0.54405262,-3.04711180,0.14046362,-1.65503394,0.16087521,-0.93631511,0.00068609,-0.00173763,0.08468392,-1.32869813,0.26005877,-0.63470759,0.00000000,-0.00000000
-5.63381691,0.49023770,-2.97768433,0.12044429,-1.60089803,0.14346657,-0.91303072,0.00063260,-0.00174953,0.07186637,-1.28536207,0.23935210,-0.63629285,0.00000000,-0.00000000
-5.62781391,0.44272478,-2.90057700,0.10293009,-1.54253399,0.12804477,-0.88745993,0.00058635,-0.00175671,0.06062276,-1.23889503,0.22096806,-0.63592779,0.00000000,-0.00000000
-5.62181091,0.40104726,-2.81623021,0.08771698,-1.48043003,0.11447444,-0.85973702,0.00054654,-0.00175900,0.05082864,-1.18962228,0.20474993,-0.63355416,0.00000000,-0.00000000
-5.61580790,0.36468457,-2.72515266,0.07459436,-1.41510479,0.10260408,-0.83001478,0.00051235,-0.00175626,0.04235671,-1.13789279,0.19050706,-0.62913457,0.00000000,-0.00000000
-5.60980490,0.33308244,-2.62792306,0.06335053,-1.34710172,0.09227181,-0.79846610,0.00048295,-0.00174843,0.03507970,-1.08407765,0.17802521,-0.62265543,0.00000000,-0.00000000
-5.60380190,0.30567217,-2.52518950,0.05377741,-1.27698297,0.08331079,-0.76528485,0.00045754,-0.00173549,0.02887284,-1.02856771,0.16707662,-0.61412929,0.00000000,-0.00000000
-5.59779890,0.28188821,-2.41766621,0.04567456,-1.20532260,0.07555418,-0.73068591,0.00043536,-0.00171751,0.02361588,-0.97177033,0.15742946,-0.60359634,0.00000000,-0.00000000
-5.59179590,0.26118365,-2.30612748,0.03885227,-1.13269939,0.06883954,-0.69490419,0.00041568,-0.00169457,0.01919471,-0.91410520,0.14885630,-0.59112511,0.00000000,-0.00000000
-5.58579290,0.24304330,-2.19139851,0.03313401,-1.05968903,0.06301253,-0.65819247,0.00039788,-0.00166685,0.01550264,-0.85599924,0.14114149,-0.57681208,0.00000000,-0.00000000
-5.57978989,0.22699413,-2.07434365,0.02835809,-0.98685617,0.05792990,-0.62081822,0.00038136,-0.00163455,0.01244120,-0.79788068,0.13408719,-0.56078025,0.00000000,-0.00000000
-5.57378689,0.21261302,-1.95585211,0.02437862,-0.91474622,0.05346178,-0.58305944,0.00036565,-0.00159795,0.00992068,-0.74017254,0.12751799,-0.54317686,0.00000000,-0.00000000
-5.56778389,0.19953186,-1.83682190,0.02106593,-0.84387729,0.04949314,-0.54519966,0.00035034,-0.00155735,0.00786027,-0.68328569,0.12128411,-0.52417002,0.00000000,-0.00000000
-5.56178089,0.18744010,-1.71814260,0.01830649,-0.77473253,0.04592469,-0.50752239,0.00033513,-0.00151309,0.00618807,-0.62761184,0.11526322,-0.50394475,0.00000000,-0.00000000
-5.55577789,0.17608511,-1.60067778,0.01600242,-0.70775303,0.04267302,-0.47030522,0.00031979,-0.00146554,0.00484078,-0.57351661,0.10936103,-0.48269846,0.00000000,-0.00000000
-5.54977489,0.16527044,-1.48524780,0.01407062,-0.64333162,0.03967030,-0.43381395,0.00030418,-0.00141510,0.00376329,-0.52133321,0.10351067,-0.46063604,0.00000000,-0.00000000
-5.54377189,0.15485252,-1.37261389,0.01244175,-0.58180782,0.03686347,-0.39829693,0.00028823,-0.00136215,0.00290814,-0.47135678,0.09767117,-0.43796504,0.00000000,-0.00000000
-5.53776888,0.14473602,-1.26346418,0.01105903,-0.52346405,0.03421311,-0.36398000,0.00027195,-0.00130711,0.00223486,-0.42383983,0.09182515,-0.41489081,0.00000000,-0.00000000
-5.53176588,0.13486839,-1.15840224,0.00987695,-0.46852325,0.03169199,-0.33106219,0.00025539,-0.00125038,0.00170935,-0.37898877,0.08597599,-0.39161221,0.00000000,-0.00000000
-5.52576288,0.12523379,-1.05793862,0.00886002,-0.41714813,0.02928360,-0.29971230,0.00023866,-0.00119234,0.00130319,-0.33696189,0.08014465,-0.36831773,0.00000000,-0.00000000
-5.51975988,0.11584691,-0.96248560,0.00798146,-0.36944180,0.02698046,-0.27006671,0.00022190,-0.00113338,0.00099294,-0.29786863,0.07436634,-0.34518236,0.00000000,-0.00000000
-5.51375688,0.10674687,-0.87235527,0.00722210,-0.32544993,0.02478260,-0.24222813,0.00020528,-0.00107387,0.00075956,-0.26177030,0.06868727,-0.32236521,0.00000000,-0.00000000
-5.50775388,0.09799159,-0.78776076,0.00656929,-0.28516427,0.02269601,-0.21626562,0.00018900,-0.00101413,0.00058781,-0.22868200,0.06316155,-0.30000790,0.00000000,-0.00000000
-5.50175088,0.08965264,-0.70882044,0.00601601,-0.24852720,0.02073129,-0.19221560,0.00017325,-0.00095451,0.00046569,-0.19857582,0.05784850,-0.27823377,0.00000000,-0.00000000
-5.49574787,0.08181096,-0.63556463,0.00556007,-0.21543735,0.01890250,-0.17008376,0.00015823,-0.00089530,0.00038400,-0.17138487,0.05281029,-0.25714768,0.00000000,-0.00000000
-5.48974487,0.07455336,-0.56794425,0.00520352,-0.18575581,0.01722619,-0.14984782,0.00014415,-0.00083678,0.00033591,-0.14700819,0.04811012,-0.23683657,0.00000000,-0.00000000
-5.48374187,0.06796992,-0.50584111,0.00495218,-0.15931279,0.01572063,-0.13146085,0.00013120,-0.00077923,0.00031665,-0.12531613,0.04381092,-0.21737041,0.00000000,-0.00000000
-5.47773887,0.06215218,-0.44907893,0.00481527,-0.13591445,0.01440525,-0.11485498,0.00011958,-0.00072289,0.00032317,-0.10615597,0.03997448,-0.19880351,0.00000000,-0.00000000
-5.47173587,0.05719222,-0.39743488,0.00480522,-0.11534961,0.01330034,-0.09994534,0.00010945,-0.00066800,0.00035394,-0.08935767,0.03666107,-0.18117611,0.00000000,-0.00000000
-5.46573287,0.05318226,-0.35065083,0.00493754,-0.09739628,0.01242680,-0.08663405,0.00010099,-0.00061477,0.00040873,-0.07473944,0.03392946,-0.16451607,0.00000000,-0.00000000
-5.45972986,0.05021492,-0.30844418,0.00523078,-0.08182755,0.01180607,-0.07481406,0.00009437,-0.00056340,0.00048851,-0.06211294,0.03183722,-0.14884057,0.00000000,-0.00000000
-5.45372686,0.04838371,-0.27051775,0.00570657,-0.06841704,0.01146018,-0.06437273,0.00008972,-0.00051407,0.00059530,-0.05128808,0.03044123,-0.13415778,0.00000000,-0.00000000
-5.44772386,0.04778383,-0.23656854,0.00638964,-0.05694356,0.01141175,-0.05519510,0.00008722,-0.00046693,0.00073210,-0.04207717,0.02979831,-0.12046840,0.00000000,-0.00000000
-5.44172086,0.04851287,-0.20629532,0.00730788,-0.04719504,0.01168409,-0.04716669,0.00008699,-0.00042213,0.00090287,-0.03429847,0.02996580,-0.10776708,0.00000000,-0.00000000
-5.43571786,0.05067142,-0.17940490,0.00849238,-0.03897168,0.01230112,-0.04017587,0.00008918,-0.00037979,0.00111246,-0.02777905,0.03100212,-0.09604374,0.00000000,-0.00000000
-5.42971486,0.05436338,-0.15561715,0.00997749,-0.03208841,0.01328737,-0.03411574,0.00009391,-0.00034001,0.00136665,-0.02235699,0.03296700,-0.08528475,0.00000000,-0.00000000
-5.42371186,0.05969585,-0.13466887,0.01180071,-0.02637660,0.01466777,-0.02888557,0.00010133,-0.00030284,0.00167214,-0.01788291,0.03592161,-0.07547403,0.00000000,-0.00000000
-5.41770885,0.06677860,-0.11631674,0.01400267,-0.02168519,0.01646731,-0.02439186,0.00011156,-0.00026834,0.00203658,-0.01422097,0.03992828,-0.06659413,0.00000000,-0.00000000
-5.41170585,0.07572295,-0.10033932,0.01662699,-0.01788129,0.01871065,-0.02054897,0.00012470,-0.00023651,0.00246863,-0.01124929,0.04504990,-0.05862727,0.00000000,-0.00000000
-5.40570285,0.08664025,-0.08653844,0.01972009,-0.01485029,0.02142155,-0.01727946,0.00014085,-0.00020737,0.00297804,-0.00886000,0.05134899,-0.05155643,0.00000000,-0.00000000
-5.39969985,0.09963987,-0.07474014,0.02333096,-0.01249568,0.02462223,-0.01451422,0.00016009,-0.00018087,0.00357576,-0.00695883,0.05888653,-0.04536646,0.00000000,-0.00000000
-5.39369685,0.11482694,-0.06479515,0.02751092,-0.01073854,0.02833265,-0.01219235,0.00018248,-0.00015696,0.00427402,-0.00546454,0.06772046,-0.04004526,0.00000000,-0.00000000
-5.38769385,0.13229979,-0.05657923,0.03231336,-0.00951682,0.03256976,-0.01026094,0.00020804,-0.00013557,0.00508654,-0.00430807,0.07790405,-0.03558498,0.00000000,-0.00000000
-5.38169085,0.15214755,-0.04999329,0.03779349,-0.00878460,0.03734684,-0.00867470,0.00023674,-0.00011660,0.00602869,-0.00343158,0.08948424,-0.03198333,0.00000000,-0.00000000
-5.37568784,0.17444777,-0.04496345,0.04400807,-0.00851108,0.04267284,-0.00739560,0.00026855,-0.00009997,0.00711770,-0.00278741,0.10249999,-0.02924477,0.00000000,-0.00000000
-5.36968484,0.19926455,-0.04144097,0.05101529,-0.00867962,0.04855198,-0.00639247,0.00030335,-0.00008556,0.00837292,-0.00233701,0.11698076,-0.02738167,0.00000000,-0.00000000
-5.36368184,0.22664713,-0.03940208,0.05887453,-0.00928669,0.05498341,-0.00564055,0.00034101,-0.00007326,0.00981607,-0.00204994,0.13294530,-0.02641543,0.00000000,-0.00000000
-5.35767884,0.25662922,-0.03884758,0.06764629,-0.01034077,0.06196128,-0.00512113,0.00038131,-0.00006296,0.01147151,-0.00190284,0.15040082,-0.02637727,0.00000000,-0.00000000
-5.35167584,0.28922920,-0.03980224,0.07739208,-0.01186118,0.06947497,-0.00482111,0.00042402,-0.00005456,0.01336654,-0.00187848,0.16934252,-0.02730881,0.00000000,-0.00000000
-5.34567284,0.32445106,-0.04231383,0.08817434,-0.01387680,0.07750976,-0.00473265,0.00046886,-0.00004795,0.01553161,-0.00196494,0.18975367,-0.02926232,0.00000000,-0.00000000
-5.33966983,0.36228628,-0.04645175,0.10005625,-0.01642475,0.08604764,-0.00485277,0.00051551,-0.00004307,0.01800050,-0.00215482,0.21160617,-0.03230047,0.00000000,-0.00000000
-5.33366683,0.40271632,-0.05230505,0.11310150,-0.01954888,0.09506854,-0.00518300,0.00056362,-0.00003983,0.02081048,-0.00244456,0.23486150,-0.03649560,0.00000000,-0.00000000
-5.32766383,0.44571570,-0.05997994,0.12737386,-0.02329815,0.10455172,-0.00572896,0.00061284,-0.00003818,0.02400221,-0.00283381,0.25947211,-0.04192851,0.00000000,-0.00000000
-5.32166083,0.49125529,-0.06959657,0.14293645,-0.02772483,0.11447727,-0.00649991,0.00066282,-0.00003810,0.02761961,-0.00332497,0.28538303,-0.04868651,0.00000000,-0.00000000
-5.31565783,0.53930547,-0.08128516,0.15985074,-0.03288258,0.12482772,-0.00750835,0.00071321,-0.00003957,0.03170946,-0.00392271,0.31253360,-0.05686106,0.00000000,-0.00000000
-5.30965483,0.58983880,-0.09518143,0.17817513,-0.03882440,0.13558946,-0.00876941,0.00076372,-0.00004259,0.03632074,-0.00463364,0.34085906,-0.06654464,0.00000000,-0.00000000
-5.30365183,0.64283183,-0.11142147,0.19796297,-0.04560045,0.14675404,-0.01030032,0.00081410,-0.00004718,0.04150374,-0.00546604,0.37029198,-0.07782726,0.00000000,-0.00000000
-5.29764882,0.69826550,-0.13013606,0.21926016,-0.05325586,0.15831901,-0.01211978,0.00086414,-0.00005338,0.04730884,-0.00642962,0.40076312,-0.09079240,0.00000000,-0.00000000
-5.29164582,0.75612394,-0.15144460,0.24210216,-0.06182862,0.17028835,-0.01424725,0.00091373,-0.00006124,0.05378494,-0.00753549,0.43220169,-0.10551267,0.00000000,-0.00000000
-5.28564282,0.81639128,-0.17544904,0.26651045,-0.07134745,0.18267222,-0.01670218,0.00096283,-0.00007082,0.06097765,-0.00879605,0.46453487,-0.12204536,0.00000000,-0.00000000
-5.27963982,0.87904630,-0.20222772,0.29248856,-0.08183004,0.19548603,-0.01950334,0.00101149,-0.00008218,0.06892708,-0.01022507,0.49768644,-0.14042788,0.00000000,-0.00000000
-5.27363682,0.94405502,-0.23182974,0.32001775,-0.09328153,0.20874883,-0.02266793,0.00105986,-0.00009540,0.07766543,-0.01183786,0.53157456,-0.16067353,0.00000000,-0.00000000
-5.26763382,1.01136119,-0.26426996,0.34905247,-0.10569343,0.22248083,-0.02621092,0.00110815,-0.00011054,0.08721443,-0.01365146,0.56610870,-0.18276766,0.00000000,-0.00000000
-5.26163082,1.08087520,-0.29952489,0.37951585,-0.11904303,0.23670035,-0.03014431,0.00115665,-0.00012767,0.09758258,-0.01568493,0.60118591,-0.20666453,0.00000000,-0.00000000
-5.25562781,1.15246169,-0.33753001,0.41129540,-0.13329348,0.25142010,-0.03447649,0.00120574,-0.00014685,0.10876248,-0.01795975,0.63668660,-0.23228503,0.00000000,-0.00000000
-5.24962481,1.22592680,-0.37817842,0.44423929,-0.14839439,0.26664309,-0.03921179,0.00125581,-0.00016816,0.12072830,-0.02050020,0.67247010,-0.25951555,0.00000000,-0.00000000
-5.24362181,1.30100557,-0.42132129,0.47815342,-0.16428321,0.28235828,-0.04435003,0.00130730,-0.00019164,0.13343347,-0.02333377,0.70837042,-0.28820801,0.00000000,-0.00000000
-5.23761881,1.37735061,-0.46677004,0.51279958,-0.18088720,0.29853627,-0.04988639,0.00136068,-0.00021736,0.14680895,-0.02649158,0.74419240,-0.31818137,0.00000000,-0.00000000
-5.23161581,1.45452290,-0.51430036,0.54789506,-0.19812594,0.31512535,-0.05581135,0.00141639,-0.00024537,0.16076194,-0.03000872,0.77970885,-0.34922437,0.00000000,-0.00000000
-5.22561281,1.53198560,-0.56365790,0.58311386,-0.21591437,0.33204806,-0.06211088,0.00147489,-0.00027576,0.17517547,-0.03392446,0.81465892,-0.38109982,0.00000000,-0.00000000
-5.21960980,1.60910178,-0.61456551,0.61808973,-0.23416608,0.34919868,-0.06876674,0.00153661,-0.00030861,0.18990877,-0.03828230,0.84874804,-0.41355000,0.00000000,-0.00000000
-5.21360680,1.68513680,-0.66673155,0.65242109,-0.25279676,0.36644186,-0.07575705,0.00160196,-0.00034405,0.20479863,-0.04312983,0.88164972,-0.44630327,0.00000000,-0.00000000
-5.20760380,1.75926575,-0.71985903,0.68567801,-0.27172760,0.38361256,-0.08305687,0.00167137,-0.00038226,0.21966177,-0.04851820,0.91300940,-0.47908133,0.00000000,-0.00000000
-5.20160080,1.83058622,-0.77365494,0.71741094,-0.29088823,0.40051745,-0.09063897,0.00174526,-0.00042346,0.23429824,-0.05450138,0.94245036,-0.51160719,0.00000000,-0.00000000
-5.19559780,1.89813642,-0.82783929,0.74716124,-0.31021928,0.41693794,-0.09847460,0.00182409,-0.00046799,0.24849578,-0.06113496,0.96958169,-0.54361306,0.00000000,-0.00000000
-5.18959480,1.96091819,-0.88215329,0.77447298,-0.32967407,0.43263469,-0.10653420,0.00190840,-0.00051623,0.26203504,-0.06847455,0.99400807,-0.57484813,0.00000000,-0.00000000
-5.18359180,2.01792428,-0.93636599,0.79890587,-0.34921939,0.44735360,-0.11478813,0.00199883,-0.00056874,0.27469552,-0.07657382,1.01534109,-0.60508559,0.00000000,-0.00000000
-5.17758879,2.06816890,-0.99027919,0.82004865,-0.36883521,0.46083301,-0.12320716,0.00209618,-0.00062618,0.28626206,-0.08548210,1.03321167,-0.63412871,0.00000000,-0.00000000
-5.17158579,2.11072036,-1.04372989,0.83753246,-0.38851328,0.47281191,-0.13176286,0.00220142,-0.00068939,0.29653150,-0.09524167,1.04728307,-0.66181551,0.00000000,-0.00000000
-5.16558279,2.14473432,-1.09659033,0.85104371,-0.40825461,0.48303874,-0.14042771,0.00231578,-0.00075935,0.30531941,-0.10588480,1.05726385,-0.68802189,0.00000000,-0.00000000
