energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up
-3.01050525,2.88676621,0.10332023,0.35598954,0.75363046,1.00256729,0.06564817,0.42047893,0.23788175,0.00000000
-3.00450225,2.76685643,0.09932409,0.33949391,0.72904752,0.95994187,0.06365583,0.40580542,0.22772246,0.00000000
-2.99849925,2.64420798,0.09633560,0.32259890,0.70366882,0.91554117,0.06144789,0.39063119,0.21873043,0.00000000
-2.99249625,2.52066130,0.09436384,0.30551628,0.67803462,0.87006239,0.05908055,0.37526592,0.21095782,0.00000000
-2.98649325,2.39816416,0.09343118,0.28847058,0.65272269,0.82423923,0.05661138,0.36002859,0.20448077,0.00000000
-2.98049025,2.27870514,0.09357231,0.27169160,0.62832897,0.77881804,0.05409743,0.34523690,0.19939541,0.00000000
-2.97448724,2.16424840,0.09483308,0.25540688,0.60544896,0.73453473,0.05159339,0.33119706,0.19581358,0.00000000
-2.96848424,2.05667305,0.09726908,0.23983472,0.58466054,0.69209325,0.04914991,0.31819461,0.19385862,0.00000000
-2.96248124,1.95772002,0.10094434,0.22517789,0.56650933,0.65214678,0.04681225,0.30648654,0.19366146,0.00000000
-2.95647824,1.86894871,0.10592995,0.21161838,0.55149687,0.61528230,0.04461905,0.29629507,0.19535730,0.00000000
-2.95047524,1.79170496,0.11230300,0.19931343,0.54007236,0.58200894,0.04260165,0.28780347,0.19908293,0.00000000
-2.94447224,1.72710131,0.12014552,0.18839297,0.53262798,0.55275047,0.04078353,0.28115389,0.20497502,0.00000000
-2.93846923,1.67600952,0.12954368,0.17895833,0.52949784,0.52784191,0.03918032,0.27644723,0.21316905,0.00000000
-2.93246623,1.63906504,0.14058709,0.17108249,0.53096039,0.50752998,0.03780003,0.27374508,0.22379906,0.00000000
-2.92646323,1.61668191,0.15336816,0.16481143,0.53724372,0.49197704,0.03664364,0.27307341,0.23699802,0.00000000
-2.92046023,1.60907669,0.16798136,0.16016661,0.54853334,0.48126791,0.03570597,0.27442769,0.25289856,0.00000000
-2.91445723,1.61629907,0.18452244,0.15714838,0.56498164,0.47541895,0.03497680,0.27777925,0.27163396,0.00000000
-2.90845423,1.63826691,0.20308732,0.15573987,0.58671817,0.47438851,0.03444210,0.28308224,0.29333896,0.00000000
-2.90245123,1.67480319,0.22377066,0.15591140,0.61386004,0.47808813,0.03408544,0.29028094,0.31815033,0.00000000
-2.89644822,1.72567239,0.24666406,0.15762484,0.64652145,0.48639370,0.03388937,0.29931685,0.34620681,0.00000000
-2.89044522,1.79061398,0.27185368,0.16083797,0.68482160,0.49915588,0.03383684,0.31013522,0.37764823,0.00000000
-2.88444222,1.86937095,0.29941751,0.16550837,0.72889036,0.51620920,0.03391243,0.32269052,0.41261363,0.00000000
-2.87843922,1.96171173,0.32942206,0.17159679,0.77887084,0.53737949,0.03410353,0.33695062,0.45123824,0.00000000
-2.87243622,2.06744401,0.36191862,0.17906984,0.83491875,0.56248917,0.03440126,0.35289931,0.49364929,0.00000000
-2.86643322,2.18641992,0.39693927,0.18790178,0.89719799,0.59136041,0.03480118,0.37053712,0.53996055,0.00000000
-2.86043022,2.31853186,0.43449262,0.19807547,0.96587255,0.62381593,0.03530367,0.38988010,0.59026576,0.00000000
-2.85442721,2.46369935,0.47455941,0.20958230,1.04109470,0.65967776,0.03591409,0.41095689,0.64463103,0.00000000
-2.84842421,2.62184732,0.51708835,0.22242121,1.12298997,0.69876405,0.03664263,0.43380389,0.70308642,0.00000000
-2.84242121,2.79287685,0.56199205,0.23659682,1.21163917,0.74088423,0.03750381,0.45845888,0.76561693,0.00000000
-2.83641821,2.97662979,0.60914342,0.25211661,1.30705831,0.78583303,0.03851576,0.48495331,0.83215323,0.00000000
-2.83041521,3.17284877,0.65837268,0.26898741,1.40917726,0.83338373,0.03969920,0.51330369,0.90256253,0.00000000
-2.82441221,3.38113467,0.70946498,0.28721130,1.51781797,0.88328112,0.04107625,0.54350235,0.97663981,0.00000000
-2.81840920,3.60090364,0.76215894,0.30678094,1.63267349,0.93523468,0.04266905,0.57550820,1.05409997,0.00000000
-2.81240620,3.83134585,0.81614606,0.32767466,1.75328887,0.98891246,0.04449821,0.60923787,1.13457131,0.00000000
-2.80640320,4.07138827,0.87107122,0.34985152,1.87904512,1.04393604,0.04658130,0.64455774,1.21759061,0.00000000
-2.80040020,4.31966383,0.92653420,0.37324640,2.00914739,1.09987705,0.04893125,0.68127742,1.30260046,0.00000000
-2.79439720,4.57448909,0.98209242,0.39776559,2.14261844,1.15625559,0.05155491,0.71914505,1.38894902,0.00000000
-2.78839420,4.83385228,1.03726491,0.42328305,2.27829839,1.21254073,0.05445168,0.75784487,1.47589269,0.00000000
-2.78239120,5.09541370,1.09153751,0.44963746,2.41485147,1.26815345,0.05761239,0.79699731,1.56260194,0.00000000
-2.77638819,5.35651956,1.14436937,0.47663065,2.55078035,1.32247203,0.06101847,0.83616197,1.64817054,0.00000000
-2.77038519,5.61423037,1.19520077,0.50402727,2.68444835,1.37484001,0.06464143,0.87484340,1.73162829,0.00000000
-2.76438219,5.86536409,1.24346225,0.53155619,2.81410927,1.42457655,0.06844268,0.91249985,1.81195724,0.00000000
-2.75837919,6.10655396,1.28858498,0.55891356,2.93794467,1.47098912,0.07237386,0.94855470,1.88811127,0.00000000
-2.75237619,6.33431988,1.33001226,0.58576780,3.05410744,1.51338832,0.07637748,0.98241041,1.95903868,0.00000000
-2.74637319,6.54515190,1.36721201,0.61176624,3.16077075,1.55110418,0.08038803,1.01346443,2.02370732,0.00000000
-2.74037019,6.73560323,1.39969001,0.63654362,3.25618054,1.58350381,0.08433354,1.04112664,2.08113161,0.00000000
-2.73436718,6.90238987,1.42700349,0.65973186,3.33870982,1.61000952,0.08813739,1.06483760,2.13040056,0.00000000
-2.72836418,7.04249317,1.44877475,0.68097114,3.40691252,1.63011690,0.09172051,1.08408693,2.17070580,0.00000000
-2.72236118,7.15326110,1.46470415,0.69992159,3.45957464,1.64341212,0.09500374,1.09843095,2.20136859,0.00000000
-2.71635818,7.23250387,1.47458217,0.71627517,3.49576021,1.64958759,0.09791037,1.10750891,2.22186453,0.00000000
-2.71035518,7.27857938,1.47829961,0.72976731,3.51485002,1.64845536,0.10036862,1.11105693,2.23184479,0.00000000
-2.70435218,7.29046404,1.47585552,0.74018747,3.51657063,1.63995738,0.10231413,1.10891911,2.23115287,0.00000000
-2.69834917,7.26780512,1.46736227,0.74738823,3.50101234,1.62417212,0.10369215,1.10105500,2.21983559,0.00000000
-2.69234617,7.21095120,1.45304712,0.75129230,3.46863443,1.60131688,0.10445952,1.08754324,2.19814776,0.00000000
-2.68634317,7.12095842,1.43324998,0.75189694,3.42025716,1.57174561,0.10458623,1.06858100,2.16654984,0.00000000
-2.68034017,6.99957107,1.40841715,0.74927553,3.35704023,1.53594197,0.10405645,1.04447908,2.12569825,0.00000000
-2.67433717,6.84917664,1.37909092,0.74357596,3.28044832,1.49450763,0.10286917,1.01565298,2.07642860,0.00000000
-2.66833417,6.67273622,1.34589518,0.73501593,3.19220475,1.44814633,0.10103818,0.98261015,2.01973209,0.00000000
-2.66233117,6.47369297,1.30951753,0.72387521,3.09423523,1.39764399,0.09859161,0.94593401,1.95672599,0.00000000
-2.65632816,6.25586220,1.27068838,0.71048514,2.98860378,1.34384574,0.09557084,0.90626539,1.88861936,0.00000000
-2.65032516,6.02330769,1.23015798,0.69521595,2.87744376,1.28763067,0.09202909,0.86428218,1.81667522,0.00000000
-2.64432216,5.78020978,1.18867215,0.67846240,2.76288695,1.22988557,0.08802951,0.82067824,1.74217107,0.00000000
-2.63831916,5.53073103,1.14694800,0.66062848,2.64699378,1.17147846,0.08364301,0.77614219,1.66635916,0.00000000
-2.63231616,5.27888563,1.10565061,0.64211200,2.53168793,1.11323333,0.07894592,0.73133729,1.59042857,0.00000000
-2.62631316,5.02841843,1.06537186,0.62328976,2.41869801,1.05590709,0.07401752,0.68688302,1.51547059,0.00000000
-2.62031016,4.78269878,1.02661241,0.60450417,2.30950888,1.00016972,0.06893763,0.64333926,1.44244895,0.00000000
-2.61430715,4.54463396,0.98976768,0.58605188,2.20532474,0.94658839,0.06378434,0.60119346,1.37217622,0.00000000
-2.60830415,4.31660545,0.95511864,0.56817508,2.10704504,0.89561638,0.05863188,0.56085136,1.30529727,0.00000000
-2.60230115,4.10043029,0.92282765,0.55105580,2.01525427,0.84758687,0.05354886,0.52263146,1.24228037,0.00000000
-2.59629815,3.89734848,0.89293968,0.53481346,1.93022535,0.80271199,0.04859678,0.48676315,1.18341604,0.00000000
-2.59029515,3.70803570,0.86538868,0.51950572,1.85193609,0.76108683,0.04382898,0.45338848,1.12882352,0.00000000
-2.58429215,3.53263958,0.84000875,0.50513241,1.78009735,0.72269801,0.03928993,0.42256719,1.07846414,0.00000000
-2.57828914,3.37083664,0.81654940,0.49164223,1.71419102,0.68743632,0.03501493,0.39428452,1.03216057,0.00000000
-2.57228614,3.22190567,0.79469412,0.47894185,1.65351556,0.65511238,0.03103011,0.36846126,0.98962095,0.00000000
-2.56628314,3.08481309,0.77408110,0.46690655,1.59723652,0.62547464,0.02735281,0.34496541,0.95046614,0.00000000
-2.56028014,2.95830519,0.75432509,0.45539198,1.54443946,0.59822861,0.02399219,0.32362468,0.91425886,0.00000000
-2.55427714,2.84100195,0.73503923,0.44424612,1.49418234,0.57305614,0.02095002,0.30423935,0.88053284,0.00000000
-2.54827414,2.73148759,0.71585562,0.43332091,1.44554511,0.54963413,0.01822169,0.28659468,0.84882083,0.00000000
-2.54227114,2.62839336,0.69644384,0.42248266,1.39767424,0.52765136,0.01579722,0.27047241,0.81867980,0.00000000
-2.53626813,2.53046864,0.67652628,0.41162093,1.34982020,0.50682307,0.01366236,0.25566088,0.78971243,0.00000000
-2.53026513,2.43663754,0.65588997,0.40065529,1.30136674,0.48690249,0.01179962,0.24196346,0.76158394,0.00000000
-2.52426213,2.34603899,0.63439416,0.38953962,1.25185105,0.46768902,0.01018928,0.22920493,0.73403375,0.00000000
-2.51825913,2.25804954,0.61197370,0.37826400,1.20097450,0.44903291,0.00881031,0.21723595,0.70688166,0.00000000
-2.51225613,2.17228893,0.58863824,0.36685398,1.14860418,0.43083652,0.00764113,0.20593535,0.68002877,0.00000000
-2.50625313,2.08860964,0.56446748,0.35536759,1.09476598,0.41305227,0.00666028,0.19521061,0.65345342,0.00000000
-2.50025013,2.00707228,0.53960307,0.34389022,1.03963015,0.39567779,0.00584693,0.18499661,0.62720280,0.00000000
-2.49424712,1.92790959,0.51423775,0.33252799,0.98349098,0.37874879,0.00518130,0.17525291,0.60138105,0.00000000
-2.48824412,1.85148210,0.48860251,0.32139989,0.92674186,0.36233014,0.00464495,0.16596007,0.57613491,0.00000000
-2.48224112,1.77822878,0.46295264,0.31062936,0.86984772,0.34650604,0.00422091,0.15711508,0.55163780,0.00000000
-2.47623812,1.70861627,0.43755341,0.30033581,0.81331638,0.33136974,0.00389383,0.14872653,0.52807356,0.00000000
-2.47023512,1.64308983,0.41266635,0.29062666,0.75767049,0.31701363,0.00364996,0.14080968,0.50562080,0.00000000
-2.46423212,1.58202909,0.38853662,0.28159026,0.70342139,0.30352016,0.00347715,0.13338187,0.48443871,0.00000000
-2.45822911,1.52571100,0.36538227,0.27329027,0.65104625,0.29095415,0.00336480,0.12645836,0.46465521,0.00000000
-2.45222611,1.47428194,0.34338572,0.26576159,0.60096922,0.27935689,0.00330378,0.12004901,0.44635788,0.00000000
-2.44622311,1.42774027,0.32268781,0.25900822,0.55354730,0.26874208,0.00328636,0.11415576,0.42958823,0.00000000
-2.44022011,1.38592973,0.30338456,0.25300300,0.50906127,0.25909408,0.00330618,0.10877107,0.41433927,0.00000000
-2.43421711,1.34854367,0.28552656,0.24768920,0.46771150,0.25036804,0.00335821,0.10387734,0.40055653,0.00000000
-2.42821411,1.31513944,0.26912091,0.24298390,0.42961864,0.24249212,0.00343871,0.09944724,0.38814217,0.00000000
-2.42221111,1.28516145,0.25413539,0.23878278,0.39482844,0.23537135,0.00354523,0.09544481,0.37696190,0.00000000
-2.41620810,1.25797139,0.24050443,0.23496614,0.36332034,0.22889287,0.00367666,0.09182736,0.36685414,0.00000000
-2.41020510,1.23288341,0.22813654,0.23140566,0.33501876,0.22293223,0.00383327,0.08854780,0.35764078,0.00000000
-2.40420210,1.20920222,0.21692260,0.22797156,0.30980652,0.21736023,0.00401670,0.08555740,0.34913895,0.00000000
-2.39819910,1.18626169,0.20674465,0.22453974,0.28753935,0.21205002,0.00423002,0.08280870,0.34117308,0.00000000
-2.39219610,1.16346203,0.19748458,0.22099850,0.26806084,0.20688389,0.00447775,0.08025843,0.33358663,0.00000000
-2.38619310,1.14030326,0.18903236,0.21725451,0.25121690,0.20175958,0.00476586,0.07787033,0.32625277,0.00000000
-2.38019010,1.11641365,0.18129350,0.21323768,0.23686923,0.19659565,0.00510169,0.07561763,0.31908369,0.00000000
-2.37418709,1.09157155,0.17419524,0.20890475,0.22490717,0.19133577,0.00549384,0.07348512,0.31203794,0.00000000
-2.36818409,1.06571989,0.16769149,0.20424142,0.21525755,0.18595171,0.00595208,0.07147081,0.30512554,0.00000000
-2.36218109,1.03897271,0.16176618,0.19926300,0.20789214,0.18044504,0.00648707,0.06958699,0.29841077,0.00000000
-2.35617809,1.01161386,0.15643507,0.19401351,0.20283274,0.17484737,0.00711011,0.06786073,0.29201240,0.00000000
-2.35017509,0.98408808,0.15174594,0.18856338,0.20015352,0.16921941,0.00783279,0.06633380,0.28610154,0.00000000
-2.34417209,0.95698513,0.14777730,0.18300589,0.19998097,0.16364882,0.00866659,0.06506213,0.28089717,0.00000000
-2.33816908,0.93101813,0.14463563,0.17745263,0.20249132,0.15824707,0.00962239,0.06411468,0.27665960,0.00000000
-2.33216608,0.90699714,0.14245142,0.17202807,0.20790574,0.15314563,0.01071006,0.06357188,0.27368217,0.00000000
-2.32616308,0.88579938,0.14137416,0.16686377,0.21648355,0.14849150,0.01193788,0.06352378,0.27228149,0.00000000
-2.32016008,0.86833765,0.14156637,0.16209227,0.22851368,0.14444262,0.01331206,0.06406782,0.27278668,0.00000000
-2.31415708,0.85552817,0.14319714,0.15784118,0.24430478,0.14116314,0.01483631,0.06530645,0.27552791,0.00000000
-2.30815408,0.84825941,0.14643523,0.15422764,0.26417429,0.13881894,0.01651137,0.06734461,0.28082480,0.00000000
-2.30215108,0.84736303,0.15144196,0.15135335,0.28843691,0.13757347,0.01833472,0.07028718,0.28897494,0.00000000
-2.29614807,0.85358813,0.15836435,0.14930050,0.31739280,0.13758420,0.02030036,0.07423646,0.30024304,0.00000000
-2.29014507,0.86757964,0.16732848,0.14812870,0.35131602,0.13899964,0.02239874,0.07928982,0.31485107,0.00000000
-2.28414207,0.88986157,0.17843355,0.14787296,0.39044361,0.14195712,0.02461682,0.08553747,0.33296966,0.00000000
-2.27813907,0.92082551,0.19174674,0.14854287,0.43496566,0.14658130,0.02693835,0.09306055,0.35471123,0.00000000
-2.27213607,0.96072473,0.20729910,0.15012295,0.48501682,0.15298335,0.02934432,0.10192949,0.38012494,0.00000000
-2.26613307,1.00967362,0.22508277,0.15257396,0.54066960,0.16126081,0.03181352,0.11220279,0.40919381,0.00000000
-2.26013007,1.06765244,0.24504961,0.15583535,0.60192966,0.17149795,0.03432329,0.12392611,0.44183406,0.00000000
-2.25412706,1.13451672,0.26711140,0.15982839,0.66873337,0.18376660,0.03685049,0.13713176,0.47789681,0.00000000
-2.24812406,1.21001068,0.29114165,0.16445996,0.74094769,0.19812719,0.03937239,0.15183867,0.51717203,0.00000000
-2.24212106,1.29378392,0.31697917,0.16962686,0.81837235,0.21462984,0.04186775,0.16805259,0.55939473,0.00000000
-2.23611806,1.38541018,0.34443313,0.17522011,0.90074415,0.23331550,0.04431782,0.18576670,0.60425306,0.00000000
-2.23011506,1.48440734,0.37328964,0.18112942,0.98774312,0.25421669,0.04670731,0.20496242,0.65139812,0.00000000
-2.22411206,1.59025725,0.40331955,0.18724727,1.07900016,0.27735798,0.04902519,0.22561039,0.70045496,0.00000000
-2.21810905,1.70242453,0.43428715,0.19347260,1.17410552,0.30275589,0.05126536,0.24767144,0.75103434,0.00000000
-2.21210605,1.82037307,0.46595938,0.19971385,1.27261770,0.33041818,0.05342703,0.27109762,0.80274470,0.00000000
-2.20610305,1.94357928,0.49811517,0.20589128,1.37407201,0.36034253,0.05551489,0.29583294,0.85520371,0.00000000
-2.20010005,2.07154148,0.53055427,0.21193844,1.47798819,0.39251453,0.05753886,0.32181391,0.90804878,0.00000000
-2.19409705,2.20378460,0.56310528,0.21780279,1.58387661,0.42690508,0.05951367,0.34896973,0.96094602,0.00000000
-2.18809405,2.33986013,0.59563213,0.22344547,1.69124248,0.46346724,0.06145798,0.37722203,1.01359711,0.00000000
-2.18209105,2.47934126,0.62803881,0.22884023,1.79958789,0.50213276,0.06339336,0.40648428,1.06574366,0.00000000
-2.17608804,2.62181349,0.66027189,0.23397176,1.90841147,0.54280840,0.06534292,0.43666075,1.11716886,0.00000000
-2.17008504,2.76686146,0.69232046,0.23883340,2.01720595,0.58537230,0.06732984,0.46764520,1.16769624,0.00000000
-2.16408204,2.91405294,0.72421371,0.24342453,2.12545378,0.62967065,0.06937574,0.49931942,1.21718571,0.00000000
-2.15807904,3.06292116,0.75601577,0.24774770,2.23262154,0.67551490,0.07149914,0.53155168,1.26552715,0.00000000
-2.15207604,3.21294687,0.78781840,0.25180586,2.33815380,0.72267986,0.07371390,0.56419550,1.31263187,0.00000000
-2.14607304,3.36354173,0.81973164,0.25559965,2.44146732,0.77090272,0.07602794,0.59708869,1.35842274,0.00000000
-2.14007004,3.51403443,0.85187297,0.25912513,2.54194655,0.81988350,0.07844215,0.63005312,1.40282361,0.00000000
-2.13406703,3.66366097,0.88435563,0.26237198,2.63894143,0.86928679,0.08094968,0.66289524,1.44574881,0.00000000
-2.12806403,3.81156042,0.91727681,0.26532222,2.73176815,0.91874510,0.08353566,0.69540762,1.48709360,0.00000000
-2.12206103,3.95677696,0.95070629,0.26794967,2.81971367,0.96786365,0.08617725,0.72737155,1.52672639,0.00000000
-2.11605803,4.09826883,0.98467639,0.27022004,2.90204446,1.01622666,0.08884430,0.75856077,1.56448336,0.00000000
-2.11005503,4.23492427,1.01917379,0.27209174,2.97801932,1.06340501,0.09150024,0.78874623,1.60016600,0.00000000
-2.10405203,4.36558417,1.05413374,0.27351717,3.04690631,1.10896486,0.09410353,0.81770176,1.63354213,0.00000000
-2.09804902,4.48907048,1.08943713,0.27444467,3.10800305,1.15247715,0.09660931,0.84521043,1.66435025,0.00000000
-2.09204602,4.60421932,1.12491050,0.27482081,3.16065954,1.19352747,0.09897134,0.87107125,1.69230737,0.00000000
-2.08604302,4.70991705,1.16032917,0.27459290,3.20430229,1.23172596,0.10114408,0.89510589,1.71711976,0.00000000
-2.08004002,4.80513740,1.19542319,0.27371167,3.23845838,1.26671671,0.10308469,0.91716492,1.73849628,0.00000000
-2.07403702,4.88897764,1.22988577,0.27213393,3.26277800,1.29818641,0.10475508,0.93713331,1.75616331,0.00000000
-2.06803402,4.96069179,1.26338381,0.26982504,3.27705394,1.32587161,0.10612362,0.95493455,1.76988050,0.00000000
-2.06203102,5.01971861,1.29556965,0.26676108,3.28123660,1.34956447,0.10716666,0.97053333,1.77945636,0.00000000
-2.05602801,5.06570295,1.32609353,0.26293063,3.27544351,1.36911652,0.10786955,0.98393628,1.78476263,0.00000000
-2.05002501,5.09850883,1.35461601,0.25833606,3.25996233,1.38444038,0.10822733,0.99519071,1.78574652,0.00000000
-2.04402201,5.11822342,1.38081946,0.25299431,3.23524699,1.39550927,0.10824484,1.00438140,1.78243990,0.00000000
-2.03801901,5.12515161,1.40441820,0.24693704,3.20190686,1.40235437,0.10793646,1.01162536,1.77496492,0.00000000
-2.03201601,5.11980117,1.42516671,0.24021028,3.16068941,1.40506028,0.10732528,1.01706499,1.76353545,0.00000000
-2.02601301,5.10285947,1.44286551,0.23287347,3.11245713,1.40375862,0.10644195,1.02085985,1.74845415,0.00000000
-2.02001001,5.07516290,1.45736454,0.22499811,3.05815995,1.39862042,0.10532311,1.02317768,1.73010542,0.00000000
-2.01400700,5.03766084,1.46856420,0.21666588,2.99880456,1.38984751,0.10400969,1.02418500,1.70894422,0.00000000
-2.00800400,4.99137625,1.47641397,0.20796649,2.93542245,1.37766353,0.10254490,1.02403808,1.68548162,0.00000000
-2.00200100,4.93736510,1.48090917,0.19899532,2.86903827,1.36230505,0.10097234,1.02287472,1.66026773,0.00000000
-1.99599800,4.87667717,1.48208627,0.18985087,2.80064029,1.34401335,0.09933404,1.02080742,1.63387280,0.00000000
-1.98999500,4.81032031,1.48001711,0.18063222,2.73115447,1.32302716,0.09766878,1.01791843,1.60686782,0.00000000
-1.98399200,4.73923028,1.47480287,0.17143661,2.66142342,1.29957701,0.09601059,1.01425696,1.57980529,0.00000000
-1.97798899,4.66424775,1.46656807,0.16235710,2.59219114,1.27388117,0.09438761,1.00983876,1.55320154,0.00000000
-1.97198599,4.58610365,1.45545523,0.15348063,2.52409406,1.24614364,0.09282133,1.00464820,1.52752115,0.00000000
-1.96598299,4.50541338,1.44162047,0.14488626,2.45765850,1.21655394,0.09132624,0.99864255,1.50316458,0.00000000
-1.95997999,4.42267994,1.42523036,0.13664392,2.39330402,1.18528878,0.08990990,0.99175839,1.48045926,0.00000000
-1.95397699,4.33830530,1.40646006,0.12881349,2.33135214,1.15251530,0.08857336,0.98391950,1.45965465,0.00000000
-1.94797399,4.25260904,1.38549262,0.12144432,2.27203913,1.11839555,0.08731207,0.97504597,1.44092129,0.00000000
-1.94197099,4.16585238,1.36251946,0.11457518,2.21553169,1.08309178,0.08611697,0.96506365,1.42435358,0.00000000
-1.93596798,4.07826601,1.33774142,0.10823463,2.16194399,1.04677208,0.08497589,0.95391349,1.40997606,0.00000000
-1.92996498,3.99007936,1.31137032,0.10244161,2.11135454,1.00961586,0.08387508,0.94156009,1.39775233,0.00000000
-1.92396198,3.90154923,1.28363027,0.09720649,2.06382157,0.97181873,0.08280086,0.92799882,1.38759615,0.00000000
-1.91795898,3.81298573,1.25475863,0.09253224,2.01939563,0.93359628,0.08174123,0.91326113,1.37938355,0.00000000
-1.91195598,3.72477354,1.22500594,0.08841574,1.97812840,0.89518661,0.08068738,0.89741758,1.37296533,0.00000000
-1.90595298,3.63738721,1.19463481,0.08484925,1.94007724,0.85685108,0.07963503,0.88057841,1.36817888,0.00000000
-1.89994997,3.55139925,1.16391732,0.08182182,1.90530504,0.81887352,0.07858557,0.86289164,1.36485865,0.00000000
-1.89394697,3.46748050,1.13313114,0.07932068,1.87387560,0.78155755,0.07754686,0.84453870,1.36284456,0.00000000
-1.88794397,3.38639272,1.10255422,0.07733247,1.84584506,0.74522244,0.07653376,0.82572791,1.36198797,0.00000000
-1.88194097,3.30897392,1.07245842,0.07584435,1.82125013,0.71019749,0.07556823,0.80668615,1.36215476,0.00000000
-1.87593797,3.23611705,1.04310236,0.07484489,1.80009416,0.67681537,0.07467914,0.78764928,1.36322579,0.00000000
-1.86993497,3.16874362,1.01472392,0.07432474,1.78233249,0.64540472,0.07390172,0.76885176,1.36509455,0.00000000
-1.86393197,3.10777350,0.98753283,0.07427698,1.76785812,0.61628241,0.07327667,0.75051620,1.36766273,0.00000000
-1.85792896,3.05409268,0.96170391,0.07469737,1.75648929,0.58974580,0.07284896,0.73284333,1.37083399,0.00000000
-1.85192596,3.00852072,0.93737139,0.07558421,1.74795998,0.56606543,0.07266650,0.71600304,1.37450674,0.00000000
-1.84592296,2.97177942,0.91462470,0.07693808,1.74191439,0.54547832,0.07277849,0.70012688,1.37856662,0.00000000
-1.83991996,2.94446431,0.89350605,0.07876128,1.73790616,0.52818229,0.07323379,0.68530250,1.38287946,0.00000000
-1.83391696,2.92702014,0.87401009,0.08105722,1.73540275,0.51433125,0.07407910,0.67157028,1.38728543,0.00000000
-1.82791396,2.91972127,0.85608556,0.08382950,1.73379497,0.50403175,0.07535735,0.65892225,1.39159489,0.00000000
-1.82191096,2.92265772,0.83963902,0.08708098,1.73241151,0.49734070,0.07710595,0.64730335,1.39558659,0.00000000
-1.81590795,2.93572697,0.82454038,0.09081276,1.73053777,0.49426419,0.07935537,0.63661487,1.39900842,0.00000000
-1.80990495,2.95863172,0.81062990,0.09502307,1.72743826,0.49475743,0.08212784,0.62671989,1.40158079,0.00000000
-1.80390195,2.99088324,0.79772639,0.09970616,1.72238129,0.49872558,0.08543624,0.61745031,1.40300266,0.00000000
-1.79789895,3.03180979,0.78563593,0.10485126,1.71466488,0.50602543,0.08928339,0.60861514,1.40295990,0.00000000
-1.79189595,3.08056969,0.77416091,0.11044155,1.70364257,0.51646771,0.09366154,0.60000953,1.40113549,0.00000000
-1.78589295,3.13616823,0.76310868,0.11645331,1.68874777,0.52982005,0.09855219,0.59142414,1.39722118,0.00000000
-1.77988994,3.19747779,0.75229947,0.12285521,1.66951564,0.54581041,0.10392630,0.58265436,1.39092981,0.00000000
-1.77388694,3.26326054,0.74157322,0.12960780,1.64560142,0.56413095,0.10974470,0.57350893,1.38200769,0.00000000
-1.76788394,3.33219328,0.73079507,0.13666329,1.61679449,0.58444241,0.11595896,0.56381771,1.37024638,0.00000000
-1.76188094,3.40289371,0.71985926,0.14396558,1.58302771,0.60637893,0.12251238,0.55343823,1.35549329,0.00000000
-1.75587794,3.47394818,0.70869146,0.15145065,1.54438179,0.62955348,0.12934134,0.54226081,1.33766053,0.00000000
-1.74987494,3.54394023,0.69724958,0.15904733,1.50108491,0.65356370,0.13637685,0.53021229,1.31673173,0.00000000
-1.74387194,3.61148011,0.68552313,0.16667841,1.45350777,0.67799856,0.14354628,0.51725816,1.29276646,0.00000000
-1.73786893,3.67523486,0.67353150,0.17426213,1.40215486,0.70244544,0.15077524,0.50340331,1.26590230,0.00000000
-1.73186593,3.73395879,0.66132132,0.18171404,1.34765251,0.72649802,0.15798953,0.48869144,1.23635458,0.00000000
-1.72586293,3.78652423,0.64896329,0.18894915,1.29073477,0.74976457,0.16511724,0.47320342,1.20441388,0.00000000
-1.71985993,3.83195201,0.63654883,0.19588444,1.23222785,0.77187672,0.17209076,0.45705471,1.17044176,0.00000000
-1.71385693,3.86944132,0.62418681,0.20244145,1.17303411,0.79249852,0.17884884,0.44039214,1.13486499,0.00000000
-1.70785393,3.89839832,0.61200069,0.20854916,1.11411625,0.81133548,0.18533855,0.42339026,1.09816862,0.00000000
-1.70185093,3.91846270,0.60012625,0.21414672,1.05648255,0.82814343,0.19151711,0.40624756,1.06088855,0.00000000
-1.69584792,3.92953143,0.58871014,0.21918629,1.00117327,0.84273671,0.19735363,0.38918257,1.02360369,0.00000000
-1.68984492,3.93177862,0.57790909,0.22363563,0.94924878,0.85499570,0.20283054,0.37243018,0.98692824,0.00000000
-1.68384192,3.92567072,0.56789013,0.22748039,0.90177914,0.86487292,0.20794490,0.35623811,0.95150420,0.00000000
-1.67783892,3.91197581,0.55883130,0.23072611,0.85983507,0.87239783,0.21270933,0.34086358,0.91799439,0.00000000
-1.67183592,3.89176631,0.55092299,0.23339973,0.82447986,0.87767968,0.21715270,0.32657034,0.88707575,0.00000000
-1.66583292,3.86641403,0.54436951,0.23555051,0.79676156,0.88090839,0.22132033,0.31362569,0.85943308,0.00000000
-1.65982991,3.83757698,0.53939060,0.23725041,0.77770489,0.88235317,0.22527387,0.30229765,0.83575289,0.00000000
-1.65382691,3.80717742,0.53622263,0.23859376,0.76830209,0.88235878,0.22909070,0.29285204,0.81671707,0.00000000
-1.64782391,3.77737071,0.53511905,0.23969621,0.76950201,0.88133934,0.23286279,0.28554931,0.80299611,0.00000000
