energy_ev,total_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-6.00000000,1.05017999,0.10416051,0.00028326,0.68555290,0.00000000,0.88805722,0.22950837
-5.99399700,1.06478939,0.10992903,0.00028865,0.69248991,0.00000000,0.90267715,0.23038375
-5.98799400,1.07515812,0.11564647,0.00029284,0.69626649,0.00000000,0.91442210,0.23012706
-5.98199100,1.08122136,0.12128206,0.00029580,0.69686161,0.00000000,0.92320244,0.22875800
-5.97598799,1.08301170,0.12680420,0.00029750,0.69432612,0.00000000,0.92899922,0.22632077
-5.96998499,1.08064997,0.13217987,0.00029797,0.68877682,0.00000000,0.93185613,0.22288135
-5.96398199,1.07433303,0.13737393,0.00029724,0.68038828,0.00000000,0.93186917,0.21852403
-5.95797899,1.06431925,0.14234856,0.00029537,0.66938282,0.00000000,0.92917479,0.21334748
-5.95197599,1.05091269,0.14706291,0.00029244,0.65601941,0.00000000,0.92393733,0.20746043
-5.94597299,1.03444697,0.15147298,0.00028853,0.64058199,0.00000000,0.91633674,0.20097738
-5.93996998,1.01526972,0.15553182,0.00028374,0.62336807,0.00000000,0.90655712,0.19401438
-5.93396698,0.99372859,0.15919016,0.00027817,0.60467789,0.00000000,0.89477711,0.18668521
-5.92796398,0.97015940,0.16239739,0.00027192,0.58480498,0.00000000,0.88116238,0.17909805
-5.92196098,0.94487715,0.16510303,0.00026508,0.56402826,0.00000000,0.86586082,0.17135284
-5.91595798,0.91817000,0.16725844,0.00025775,0.54260611,0.00000000,0.84900041,0.16353935
-5.90995498,0.89029651,0.16881889,0.00025002,0.52077255,0.00000000,0.83068994,0.15573596
-5.90395198,0.86148579,0.16974581,0.00024197,0.49873533,0.00000000,0.81102207,0.14800931
-5.89794897,0.83194049,0.17000909,0.00023369,0.47667608,0.00000000,0.79007859,0.14041446
-5.89194597,0.80184179,0.16958933,0.00022524,0.45475197,0.00000000,0.76793711,0.13299582
-5.88594297,0.77135605,0.16847985,0.00021670,0.43309876,0.00000000,0.74467866,0.12578840
-5.87993997,0.74064221,0.16668837,0.00020813,0.41183469,0.00000000,0.72039548,0.11881946
-5.87393697,0.70985930,0.16423821,0.00019960,0.39106486,0.00000000,0.69519822,0.11211028
-5.86793397,0.67917338,0.16116894,0.00019118,0.37088564,0.00000000,0.66922216,0.10567802
-5.86193097,0.64876320,0.15753634,0.00018293,0.35138873,0.00000000,0.64263161,0.09953742
-5.85592796,0.61882432,0.15341175,0.00017493,0.33266452,0.00000000,0.61562248,0.09370237
-5.84992496,0.58957107,0.14888069,0.00016725,0.31480462,0.00000000,0.58842242,0.08818707
-5.84392196,0.56123651,0.14404087,0.00015996,0.29790320,0.00000000,0.56128880,0.08300700
-5.83791896,0.53407021,0.13899970,0.00015315,0.28205736,0.00000000,0.53450448,0.07817943
-5.83191596,0.50833408,0.13387131,0.00014688,0.26736628,0.00000000,0.50837167,0.07372361
-5.82591296,0.48429670,0.12877336,0.00014124,0.25392956,0.00000000,0.48320425,0.06966068
-5.81990995,0.46222638,0.12382360,0.00013630,0.24184471,0.00000000,0.45931919,0.06601328
-5.81390695,0.44238372,0.11913661,0.00013211,0.23120423,0.00000000,0.43702739,0.06280500
-5.80790395,0.42501394,0.11482062,0.00012874,0.22209246,0.00000000,0.41662467,0.06005974
-5.80190095,0.41033985,0.11097468,0.00012622,0.21458245,0.00000000,0.39838349,0.05780102
-5.79589795,0.39855558,0.10768638,0.00012459,0.20873328,0.00000000,0.38254566,0.05605134
-5.78989495,0.38982189,0.10503002,0.00012387,0.20458787,0.00000000,0.36931676,0.05483168
-5.78389195,0.38426301,0.10306547,0.00012404,0.20217163,0.00000000,0.35886219,0.05416115
-5.77788894,0.38196542,0.10183772,0.00012511,0.20149205,0.00000000,0.35130540,0.05405683
-5.77188594,0.38297861,0.10137695,0.00012705,0.20253916,0.00000000,0.34672796,0.05453377
-5.76588294,0.38731760,0.10169935,0.00012980,0.20528704,0.00000000,0.34517165,0.05560531
-5.75987994,0.39496716,0.10280836,0.00013332,0.20969623,0.00000000,0.34664219,0.05728343
-5.75387694,0.40588742,0.10469635,0.00013755,0.21571685,0.00000000,0.35111437,0.05957929
-5.74787394,0.42002039,0.10734664,0.00014242,0.22329233,0.00000000,0.35853819,0.06250393
-5.74187094,0.43729703,0.11073560,0.00014786,0.23236352,0.00000000,0.36884557,0.06606884
-5.73586793,0.45764448,0.11483483,0.00015381,0.24287297,0.00000000,0.38195720,0.07028666
-5.72986493,0.48099286,0.11961326,0.00016020,0.25476907,0.00000000,0.39778914,0.07517173
-5.72386193,0.50728144,0.12503896,0.00016699,0.26801002,0.00000000,0.41625878,0.08074054
-5.71785893,0.53646375,0.13108066,0.00017414,0.28256718,0.00000000,0.43728989,0.08701207
-5.71185593,0.56851152,0.13770897,0.00018161,0.29842799,0.00000000,0.46081655,0.09400794
-5.70585293,0.60341725,0.14489712,0.00018941,0.31559814,0.00000000,0.48678582,0.10175249
-5.69984992,0.64119550,0.15262133,0.00019754,0.33410295,0.00000000,0.51515930,0.11027264
-5.69384692,0.68188301,0.16086082,0.00020604,0.35398817,0.00000000,0.54591343,0.11959775
-5.68784392,0.72553776,0.16959754,0.00021497,0.37532005,0.00000000,0.57903893,0.12975936
-5.68184092,0.77223725,0.17881564,0.00022440,0.39818476,0.00000000,0.61453951,0.14079092
-5.67583792,0.82207633,0.18850080,0.00023443,0.42268743,0.00000000,0.65243007,0.15272754
-5.66983492,0.87516462,0.19863964,0.00024516,0.44895063,0.00000000,0.69273470,0.16560575
-5.66383192,0.93162390,0.20921903,0.00025675,0.47711253,0.00000000,0.73548456,0.17946325
-5.65782891,0.99158543,0.22022560,0.00026933,0.50732460,0.00000000,0.78071597,0.19433866
-5.65182591,1.05518718,0.23164547,0.00028307,0.53974898,0.00000000,0.82846857,0.21027120
-5.64582291,1.12257086,0.24346403,0.00029813,0.57455525,0.00000000,0.87878348,0.22730023
-5.63981991,1.19387844,0.25566597,0.00031469,0.61191663,0.00000000,0.93170152,0.24546447
-5.63381691,1.26924787,0.26823538,0.00033292,0.65200528,0.00000000,0.98726097,0.26480100
-5.62781391,1.34880745,0.28115588,0.00035300,0.69498671,0.00000000,1.04549472,0.28534365
-5.62181091,1.43266867,0.29441065,0.00037507,0.74101300,0.00000000,1.10642651,0.30712092
-5.61580790,1.52091685,0.30798230,0.00039928,0.79021479,0.00000000,1.17006579,0.33015326
-5.60980490,1.61359973,0.32185242,0.00042575,0.84269204,0.00000000,1.23640124,0.35444969
-5.60380190,1.71071371,0.33600077,0.00045455,0.89850363,0.00000000,1.30539259,0.38000389
-5.59779890,1.81218801,0.35040407,0.00048574,0.95765603,0.00000000,1.37696099,0.40678969
-5.59179590,1.91786747,0.36503435,0.00051930,1.02009156,0.00000000,1.45097817,0.43475642
-5.58579290,2.02749446,0.37985689,0.00055520,1.08567659,0.00000000,1.52725483,0.46382404
-5.57978989,2.14069132,0.39482794,0.00059330,1.15419057,0.00000000,1.60552901,0.49387872
-5.57378689,2.25694435,0.40989228,0.00063344,1.22531668,0.00000000,1.68545528,0.52476892
-5.56778389,2.37559111,0.42498084,0.00067536,1.29863480,0.00000000,1.76659574,0.55630262
-5.56178089,2.49581232,0.44000866,0.00071875,1.37361795,0.00000000,1.84841396,0.58824598
-5.55577789,2.61662996,0.45487329,0.00076322,1.44963277,0.00000000,1.93027271,0.62032371
-5.54977489,2.73691276,0.46945408,0.00080833,1.52594490,0.00000000,2.01143658,0.65222163
-5.54377189,2.85539011,0.48361230,0.00085358,1.60172957,0.00000000,2.09108004,0.68359147
-5.53776888,2.97067474,0.49719248,0.00089842,1.67608764,0.00000000,2.16830131,0.71405799
-5.53176588,3.08129420,0.51002486,0.00094228,1.74806702,0.00000000,2.24214218,0.74322838
-5.52576288,3.18573049,0.52192912,0.00098456,1.81668882,0.00000000,2.31161330,0.77070367
-5.51975988,3.28246653,0.53271918,0.00102467,1.88097748,0.00000000,2.37572414,0.79609175
-5.51375688,3.37003776,0.54220892,0.00106205,1.93999370,0.00000000,2.43351654,0.81902144
-5.50775388,3.44708638,0.55021868,0.00109616,1.99286862,0.00000000,2.48410018,0.83915697
-5.50175088,3.51241565,0.55658203,0.00112654,2.03883777,0.00000000,2.52668832,0.85621215
-5.49574787,3.56504142,0.56115264,0.00115281,2.07727279,0.00000000,2.56063186,0.86996337
-5.48974487,3.60423776,0.56381071,0.00117467,2.10770940,0.00000000,2.58544979,0.88026078
-5.48374187,3.62957418,0.56446869,0.00119194,2.12986979,0.00000000,2.60085421,0.88703677
-5.47773887,3.64094189,0.56307584,0.00120455,2.14367820,0.00000000,2.60676837,0.89031138
-5.47173587,3.63856740,0.55962147,0.00121256,2.14926849,0.00000000,2.60333656,0.89019403
-5.46573287,3.62301208,0.55413648,0.00121613,2.14698310,0.00000000,2.59092501,0.88688142
-5.45972986,3.59515757,0.54669325,0.00121556,2.13736322,0.00000000,2.57011356,0.88065154
-5.45372686,3.55617715,0.53740372,0.00121123,2.12113046,0.00000000,2.54167841,0.87185405
-5.44772386,3.50749437,0.52641585,0.00120364,2.09916067,0.00000000,2.50656661,0.86089727
-5.44172086,3.45073098,0.51390860,0.00119334,2.07245133,0.00000000,2.46586354,0.84823264
-5.43571786,3.38764641,0.50008569,0.00118094,2.04208385,0.00000000,2.42075504,0.83433715
-5.42971486,3.32007200,0.48516845,0.00116710,2.00918266,0.00000000,2.37248589,0.81969478
-5.42371186,3.24984310,0.46938821,0.00115246,1.97487314,0.00000000,2.32231672,0.80477770
-5.41770885,3.17873228,0.45297855,0.00113766,1.94024025,0.00000000,2.27148139,0.79002838
-5.41170585,3.10838700,0.43616783,0.00112332,1.90628991,0.00000000,2.22114664,0.77584327
-5.40570285,3.04027427,0.41917225,0.00110998,1.87391475,0.00000000,2.17237587,0.76255885
-5.39969985,2.97563505,0.40218995,0.00109813,1.84386574,0.00000000,2.12609822,0.75044080
-5.39369685,2.91544982,0.38539616,0.00108816,1.81673070,0.00000000,2.08308424,0.73967654
-5.38769385,2.86041662,0.36893961,0.00108037,1.79292043,0.00000000,2.04392868,0.73037149
-5.38169085,2.81094198,0.35294047,0.00107498,1.77266275,0.00000000,2.00904059,0.72254913
-5.37568784,2.76714436,0.33748945,0.00107208,1.75600413,0.00000000,1.97864076,0.71615445
-5.36968484,2.72886924,0.32264838,0.00107167,1.74281859,0.00000000,1.95276588,0.71106085
-5.36368184,2.69571458,0.30845176,0.00107365,1.73282285,0.00000000,1.93127883,0.70707957
-5.35767884,2.66706453,0.29490947,0.00107785,1.72559680,0.00000000,1.91388408,0.70397139
-5.35167584,2.64212956,0.28201002,0.00108400,1.72060779,0.00000000,1.90014720,0.70145973
-5.34567284,2.61999052,0.26972448,0.00109175,1.71723768,0.00000000,1.88951733,0.69924447
-5.33966983,2.59964459,0.25801061,0.00110073,1.71481102,0.00000000,1.88135158,0.69701595
-5.33366683,2.58005078,0.24681699,0.00111050,1.71262339,0.00000000,1.87494028,0.69446826
-5.32766383,2.56017327,0.23608714,0.00112059,1.70996842,0.00000000,1.86953228,0.69131155
-5.32166083,2.53902086,0.22576317,0.00113052,1.70616287,0.00000000,1.86435948,0.68728264
-5.31565783,2.51568142,0.21578909,0.00113981,1.70056872,0.00000000,1.85865988,0.68215383
-5.30965483,2.48935044,0.20611358,0.00114798,1.69261204,0.00000000,1.85169899,0.67573959
