energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.66383192,2.14525347,0.01637262,0.29932612,0.01006431,0.00000000,1.12390486,0.00000000,1.18942522,0.36153056
-5.65782891,2.22265440,0.01578741,0.31915741,0.01074684,0.00000000,1.15964818,0.00000000,1.31727346,0.34779351
-5.65182591,2.32024708,0.01523764,0.34312545,0.01153985,0.00000000,1.20376497,0.00000000,1.45667411,0.33923766
-5.64582291,2.43804371,0.01473591,0.37115374,0.01244818,0.00000000,1.25635285,0.00000000,1.60711983,0.33590379
-5.63981991,2.57577337,0.01429272,0.40313536,0.01347469,0.00000000,1.31734344,0.00000000,1.76792038,0.33781606
-5.63381691,2.73286929,0.01391626,0.43893493,0.01461994,0.00000000,1.38649010,0.00000000,1.93819835,0.34498798
-5.62781391,2.90846163,0.01361228,0.47839054,0.01588195,0.00000000,1.46335991,0.00000000,2.11688836,0.35742780
-5.62181091,3.10137683,0.01338406,0.52131581,0.01725593,0.00000000,1.54733039,0.00000000,2.30274058,0.37514328
-5.61580790,3.31014416,0.01323253,0.56750222,0.01873420,0.00000000,1.63759148,0.00000000,2.49432922,0.39814560
-5.60980490,3.53301048,0.01315635,0.61672168,0.02030608,0.00000000,1.73315319,0.00000000,2.69006645,0.42645251
-5.60380190,3.76796321,0.01315220,0.66872947,0.02195794,0.00000000,1.83285905,0.00000000,2.88822213,0.46009034
-5.59779890,4.01276185,0.01321505,0.72326741,0.02367333,0.00000000,1.93540547,0.00000000,3.08694941,0.49909484
-5.59179590,4.26497742,0.01333850,0.78006741,0.02543319,0.00000000,2.03936664,0.00000000,3.28431613,0.54351058
-5.58579290,4.52203919,0.01351517,0.83885508,0.02721622,0.00000000,2.14322472,0.00000000,3.47834138,0.59338872
-5.57978989,4.78128732,0.01373705,0.89935337,0.02899931,0.00000000,2.24540442,0.00000000,3.66703657,0.64878294
-5.57378689,5.04002984,0.01399596,0.96128587,0.03075799,0.00000000,2.34431125,0.00000000,3.84844968,0.70974328
-5.56778389,5.29560188,0.01428387,1.02437970,0.03246711,0.00000000,2.43837217,0.00000000,4.02071134,0.77630786
-5.56178089,5.54542480,0.01459327,1.08836750,0.03410142,0.00000000,2.52607733,0.00000000,4.18208105,0.84849236
-5.55577789,5.78706279,0.01491746,1.15298843,0.03563628,0.00000000,2.60602144,0.00000000,4.33099146,0.92627731
-5.54977489,6.01827436,0.01525082,1.21798785,0.03704830,0.00000000,2.67694315,0.00000000,4.46608894,1.00959355
-5.54377189,6.23705625,0.01558896,1.28311554,0.03831606,0.00000000,2.73776094,0.00000000,4.58626828,1.09830604
-5.53776888,6.44167780,0.01592885,1.34812246,0.03942065,0.00000000,2.78760379,0.00000000,4.69069986,1.19219683
-5.53176588,6.63070384,0.01626880,1.41275601,0.04034626,0.00000000,2.82583552,0.00000000,4.77884765,1.29094774
-5.52576288,6.80300530,0.01660845,1.47675414,0.04108060,0.00000000,2.85207143,0.00000000,4.85047688,1.39412389
-5.51975988,6.95775678,0.01694858,1.53983846,0.04161524,0.00000000,2.86618643,0.00000000,4.90565078,1.50115887
-5.51375688,7.09442170,0.01729094,1.60170700,0.04194579,0.00000000,2.86831430,0.00000000,4.94471617,1.61134303
-5.50775388,7.21272596,0.01763795,1.66202708,0.04207194,0.00000000,2.85883781,0.00000000,4.96827840,1.72381572
-5.50175088,7.31262193,0.01799234,1.72042896,0.04199743,0.00000000,2.83837025,0.00000000,4.97716668,1.83756282
-5.49574787,7.39424523,0.01835687,1.77650108,0.04172977,0.00000000,2.80772895,0.00000000,4.97239141,1.95142042
-5.48974487,7.45786721,0.01873385,1.82978732,0.04127996,0.00000000,2.76790216,0.00000000,4.95509552,2.06408536
-5.48374187,7.50384628,0.01912485,1.87978716,0.04066198,0.00000000,2.72001062,0.00000000,4.92650222,2.17413310
-5.47773887,7.53258134,0.01953032,1.92595890,0.03989235,0.00000000,2.66526577,0.00000000,4.88786190,2.28004304
-5.47173587,7.54447042,0.01994929,1.96772658,0.03898945,0.00000000,2.60492627,0.00000000,4.84040061,2.38023077
-5.46573287,7.53987730,0.02037918,2.00449027,0.03797296,0.00000000,2.54025519,0.00000000,4.78527302,2.47308663
-5.45972986,7.51910819,0.02081562,2.03563993,0.03686326,0.00000000,2.47247937,0.00000000,4.72352189,2.55701924
-5.45372686,7.48240004,0.02125245,2.06057222,0.03568080,0.00000000,2.40275318,0.00000000,4.65604612,2.63050257
-5.44772386,7.42992093,0.02168176,2.07870968,0.03444557,0.00000000,2.33212776,0.00000000,4.58357885,2.69212439
-5.44172086,7.36178262,0.02209405,2.08952141,0.03317663,0.00000000,2.26152739,0.00000000,4.50667632,2.74063435
-5.43571786,7.27806391,0.02247852,2.09254435,0.03189176,0.00000000,2.19173330,0.00000000,4.42571777,2.77498905
-5.42971486,7.17884317,0.02282343,2.08740396,0.03060709,0.00000000,2.12337571,0.00000000,4.34091604,2.79439230
-5.42371186,7.06423760,0.02311653,2.07383327,0.02933701,0.00000000,2.05693377,0.00000000,4.25233779,2.79832827
-5.41770885,6.93444625,0.02334555,2.05168915,0.02809398,0.00000000,1.99274285,0.00000000,4.15993180,2.78658596
-5.41170585,6.78979373,0.02349871,2.02096502,0.02688860,0.00000000,1.93100854,0.00000000,4.06356359,2.75927354
-5.40570285,6.63077136,0.02356522,1.98179899,0.02572967,0.00000000,1.87182584,0.00000000,3.96305398,2.71682175
-5.39969985,6.45807273,0.02353581,1.93447716,0.02462432,0.00000000,1.81520224,0.00000000,3.85821933,2.65997605
-5.39369685,6.27262097,0.02340314,1.87943160,0.02357822,0.00000000,1.76108299,0.00000000,3.74891102,2.58977768
-5.38769385,6.07558554,0.02316218,1.81723309,0.02259581,0.00000000,1.70937695,0.00000000,3.63505198,2.50753437
-5.38169085,5.86838694,0.02281046,1.74857890,0.02168052,0.00000000,1.65998125,0.00000000,3.51666814,2.41478213
-5.37568784,5.65268857,0.02234823,1.67427611,0.02083501,0.00000000,1.61280335,0.00000000,3.39391325,2.31323949
-5.36968484,5.43037549,0.02177852,1.59522129,0.02006134,0.00000000,1.56777922,0.00000000,3.26708570,2.20475643
-5.36368184,5.20352081,0.02110708,1.51237723,0.01936116,0.00000000,1.52488654,0.00000000,3.13663673,2.09125997
-5.35767884,4.97434095,0.02034214,1.42674805,0.01873583,0.00000000,1.48415236,0.00000000,3.00316956,1.97469879
-5.35167584,4.74514174,0.01949417,1.33935347,0.01818642,0.00000000,1.44565491,0.00000000,2.86742988,1.85698898
-5.34567284,4.51825755,0.01857551,1.25120346,0.01771379,0.00000000,1.40951963,0.00000000,2.73028826,1.73996297
-5.33966983,4.29598645,0.01759990,1.16327418,0.01731846,0.00000000,1.37590992,0.00000000,2.59271567,1.62532346
-5.33366683,4.08052408,0.01658201,1.07648612,0.01700057,0.00000000,1.34501332,0.00000000,2.45575353,1.51460376
-5.32766383,3.87389933,0.01553697,0.99168511,0.01675973,0.00000000,1.31702435,0.00000000,2.32048008,1.40913573
-5.32166083,3.67791470,0.01447985,0.90962681,0.01659483,0.00000000,1.29212505,0.00000000,2.18797471,1.31002585
-5.31565783,3.49409402,0.01342519,0.83096498,0.01650394,0.00000000,1.27046482,0.00000000,2.05928240,1.21814000
-5.30965483,3.32363968,0.01238660,0.75624373,0.01648409,0.00000000,1.25214086,0.00000000,1.93537987,1.13409665
-5.30365183,3.16740149,0.01137641,0.68589371,0.01653118,0.00000000,1.23718067,0.00000000,1.81714518,1.05826829
-5.29764882,3.02585825,0.01040536,0.62023207,0.01663990,0.00000000,1.22552774,0.00000000,1.70533221,0.99079032
-5.29164582,2.89911286,0.00948243,0.55946586,0.01680365,0.00000000,1.21703163,0.00000000,1.60055107,0.93157664
-5.28564282,2.78690116,0.00861473,0.50369847,0.01701460,0.00000000,1.21144308,0.00000000,1.50325519,0.88034079
-5.27963982,2.68861396,0.00780743,0.45293854,0.01726374,0.00000000,1.20841459,0.00000000,1.41373543,0.83662166
-5.27363682,2.60333129,0.00706383,0.40711080,0.01754109,0.00000000,1.20750679,0.00000000,1.33212119,0.79981250
-5.26763382,2.52986734,0.00638551,0.36606833,0.01783586,0.00000000,1.20820015,0.00000000,1.25838809,0.76919206
-5.26163082,2.46682407,0.00577242,0.32960547,0.01813675,0.00000000,1.20991173,0.00000000,1.19237156,0.74395682
-5.25562781,2.41265131,0.00522317,0.29747109,0.01843228,0.00000000,1.21201604,0.00000000,1.13378517,0.72325314
-5.24962481,2.36571080,0.00473527,0.26938147,0.01871113,0.00000000,1.21386911,0.00000000,1.08224275,0.70620848
-5.24362181,2.32434164,0.00430536,0.24503260,0.01896252,0.00000000,1.21483450,0.00000000,1.03728267,0.69196085
-5.23761881,2.28692448,0.00392954,0.22411133,0.01917655,0.00000000,1.21431016,0.00000000,0.99839326,0.67968572
-5.23161581,2.25194229,0.00360364,0.20630525,0.01934459,0.00000000,1.21175468,0.00000000,0.96503779,0.66861992
-5.22561281,2.21803537,0.00332348,0.19131108,0.01945957,0.00000000,1.20671199,0.00000000,0.93667787,0.65808204
-5.21960980,2.18404895,0.00308512,0.17884146,0.01951626,0.00000000,1.19883323,0.00000000,0.91279441,0.64748922
-5.21360680,2.14907204,0.00288511,0.16863011,0.01951145,0.00000000,1.18789509,0.00000000,0.89290517,0.63636987
-5.20760380,2.11246662,0.00272070,0.16043546,0.01944413,0.00000000,1.17381385,0.00000000,0.87657839,0.62437273
-5.20160080,2.07388683,0.00258998,0.15404289,0.01931553,0.00000000,1.15665484,0.00000000,0.86344248,0.61127196
-5.19559780,2.03328823,0.00249209,0.14926563,0.01912911,0.00000000,1.13663704,0.00000000,0.85319145,0.59696885
-5.18959480,1.99092758,0.00242729,0.14594470,0.01889049,0.00000000,1.11413304,0.00000000,0.84558669,0.58149009
-5.18359180,1.94735407,0.00239710,0.14394795,0.01860732,0.00000000,1.08966452,0.00000000,0.84045534,0.56498329
-5.17758879,1.90339309,0.00240430,0.14316859,0.01828907,0.00000000,1.06389383,0.00000000,0.83768605,0.54770983
-5.17158579,1.86012382,0.00245306,0.14352327,0.01794683,0.00000000,1.03761212,0.00000000,0.83722278,0.53003573
-5.16558279,1.81885193,0.00254886,0.14495005,0.01759298,0.00000000,1.01172475,0.00000000,0.83905751,0.51242078
-5.15957979,1.78107866,0.00269852,0.14740635,0.01724100,0.00000000,0.98723449,0.00000000,0.84322241,0.49540630
-5.15357679,1.74846748,0.00291011,0.15086703,0.01690512,0.00000000,0.96522314,0.00000000,0.84978241,0.47960199
-5.14757379,1.72280898,0.00319291,0.15532261,0.01660004,0.00000000,0.94683203,0.00000000,0.85882834,0.46567193
-5.14157079,1.70598488,0.00355723,0.16077774,0.01634071,0.00000000,0.93324162,0.00000000,0.87047125,0.45432013
-5.13556778,1.69993112,0.00401423,0.16724980,0.01614201,0.00000000,0.92565055,0.00000000,0.88483781,0.44627548
-5.12956478,1.70660030,0.00457579,0.17476758,0.01601854,0.00000000,0.92525407,0.00000000,0.90206683,0.44227640
-5.12356178,1.72792305,0.00525412,0.18336992,0.01598439,0.00000000,0.93322180,0.00000000,0.92230666,0.44305494
-5.11755878,1.76576799,0.00606156,0.19310417,0.01605291,0.00000000,0.95067477,0.00000000,0.94571285,0.44932049
-5.11155578,1.82189990,0.00701016,0.20402428,0.01623648,0.00000000,0.97866144,0.00000000,0.97244582,0.46174281
-5.10555278,1.89793555,0.00811130,0.21618847,0.01654632,0.00000000,1.01813268,0.00000000,1.00266776,0.48093468
-5.09954977,1.99529720,0.00937524,0.22965624,0.01699221,0.00000000,1.06991568,0.00000000,1.03653832,0.50743386
-5.09354677,2.11516380,0.01081069,0.24448485,0.01758231,0.00000000,1.13468693,0.00000000,1.07420859,0.54168488
-5.08754377,2.25842053,0.01242431,0.26072500,0.01832282,0.00000000,1.21294463,0.00000000,1.11581314,0.58402064
-5.08154077,2.42560761,0.01422025,0.27841607,0.01921777,0.00000000,1.30498110,0.00000000,1.16145996,0.63464453
-5.07553777,2.61687018,0.01619971,0.29758088,0.02026872,0.00000000,1.41085621,0.00000000,1.21121842,0.69361337
-5.06953477,2.83191119,0.01836054,0.31822024,0.02147443,0.00000000,1.53037269,0.00000000,1.26510577,0.76082223
-5.06353177,3.06994985,0.02069687,0.34030766,0.02283069,0.00000000,1.66305496,0.00000000,1.32307265,0.83599169
-5.05752876,3.32968851,0.02319887,0.36378445,0.02433000,0.00000000,1.80813258,0.00000000,1.38498859,0.91865870
-5.05152576,3.60929095,0.02585260,0.38855572,0.02596143,0.00000000,1.96453013,0.00000000,1.45062841,1.00817182
-5.04552276,3.90637495,0.02863998,0.41448763,0.02771050,0.00000000,2.13086483,0.00000000,1.51966072,1.10369198
-5.03951976,4.21802172,0.03153882,0.44140621,0.02955917,0.00000000,2.30545306,0.00000000,1.59163950,1.20419927
-5.03351676,4.54080431,0.03452312,0.46909822,0.03148593,0.00000000,2.48632700,0.00000000,1.66599985,1.30850661
-5.02751376,4.87083620,0.03756338,0.49731408,0.03346600,0.00000000,2.67126172,0.00000000,1.74205885,1.41528054
-5.02151076,5.20384051,0.04062710,0.52577323,0.03547173,0.00000000,2.85781299,0.00000000,1.81902192,1.52306901
-5.01550775,5.53523897,0.04367940,0.55417172,0.03747298,0.00000000,3.04336518,0.00000000,1.89599513,1.63033599
-5.00950475,5.86025880,0.04668372,0.58219194,0.03943783,0.00000000,3.22518834,0.00000000,1.97200342,1.73550187
-5.00350175,6.17405443,0.04960257,0.60951420,0.04133325,0.00000000,3.40050277,0.00000000,2.04601414,1.83698859
-4.99749875,6.47183984,0.05239843,0.63582965,0.04312588,0.00000000,3.56654902,0.00000000,2.11696520,1.93326786
-4.99149575,6.74902656,0.05503456,0.66085387,0.04478299,0.00000000,3.72066073,0.00000000,2.18379666,2.02291043
-4.98549275,7.00136157,0.05747584,0.68434059,0.04627329,0.00000000,3.86033754,0.00000000,2.24548442,2.10463450
-4.97948974,7.22505907,0.05968962,0.70609457,0.04756794,0.00000000,3.98331512,0.00000000,2.30107423,2.17735068
-4.97348674,7.41692004,0.06164641,0.72598291,0.04864130,0.00000000,4.08762926,0.00000000,2.34971457,2.24020148
-4.96748374,7.57443380,0.06332060,0.74394398,0.04947181,0.00000000,4.17167151,0.00000000,2.39068646,2.29259296
-4.96148074,7.69585657,0.06469096,0.75999337,0.05004260,0.00000000,4.23423373,0.00000000,2.42342889,2.33421682
-4.95547774,7.78026299,0.06574111,0.77422606,0.05034205,0.00000000,4.27453982,0.00000000,2.44755838,2.36506139
-4.94947474,7.82756773,0.06645981,0.78681462,0.05036413,0.00000000,4.29226330,0.00000000,2.46288158,2.38541042
-4.94347174,7.83851593,0.06684115,0.79800316,0.05010860,0.00000000,4.28753006,0.00000000,2.46940047,2.39582953
-4.93746873,7.81464262,0.06688462,0.80809700,0.04958098,0.00000000,4.26090639,0.00000000,2.46730955,2.39714037
-4.93146573,7.75820294,0.06659505,0.81744852,0.04879238,0.00000000,4.21337309,0.00000000,2.45698547,2.39038344
-4.92546273,7.67207621,0.06598243,0.82643960,0.04775913,0.00000000,4.14628692,0.00000000,2.43896943,2.37677116
-4.91945973,7.55964861,0.06506168,0.83546141,0.04650226,0.00000000,4.06133136,0.00000000,2.41394341,2.35763317
-4.91345673,7.42467963,0.06385228,0.84489266,0.04504684,0.00000000,3.96045902,0.00000000,2.38270133,2.33435653
-4.90745373,7.27115888,0.06237786,0.85507713,0.04342124,0.00000000,3.84582821,0.00000000,2.34611668,2.30832348
-4.90145073,7.10315953,0.06066574,0.86630202,0.04165630,0.00000000,3.71973638,0.00000000,2.30510825,2.28084998
-4.89544772,6.92469522,0.05874635,0.87877801,0.03978446,0.00000000,3.58455316,0.00000000,2.26060542,2.25312790
-4.88944472,6.73958646,0.05665273,0.89262233,0.03783893,0.00000000,3.44265540,0.00000000,2.21351493,2.22617377
-4.88344172,6.55134225,0.05441984,0.90784588,0.03585281,0.00000000,3.29636661,0.00000000,2.16469029,2.20078664
-4.87743872,6.36306145,0.05208395,0.92434519,0.03385830,0.00000000,3.14790243,0.00000000,2.11490536,2.17751697
-4.87143572,6.17735728,0.04968197,0.94189982,0.03188602,0.00000000,2.99932382,0.00000000,2.06483301,2.15664821
-4.86543272,5.99630726,0.04725076,0.96017551,0.02996433,0.00000000,2.85249883,0.00000000,2.01502950,2.13819163
-4.85942971,5.82142922,0.04482643,0.97873319,0.02811885,0.00000000,2.70907342,0.00000000,1.96592519,2.12189471
-4.85342671,5.65368289,0.04244361,0.99704336,0.02637197,0.00000000,2.57045157,0.00000000,1.91782134,2.10726229
-4.84742371,5.49349532,0.04013484,1.01450537,0.02474257,0.00000000,2.43778428,0.00000000,1.87089297,2.09358933
-4.84142071,5.34080728,0.03792984,1.03047066,0.02324579,0.00000000,2.31196691,0.00000000,1.82519710,2.08000328
-4.83541771,5.19513687,0.03585493,1.04426889,0.02189292,0.00000000,2.19364391,0.00000000,1.78068558,2.06551383
-4.82941471,5.05565612,0.03393248,1.05523559,0.02069138,0.00000000,2.08321997,0.00000000,1.73722167,2.04906733
-4.82341171,4.92127578,0.03218044,1.06274010,0.01964474,0.00000000,1.98087647,0.00000000,1.69459908,2.02960293
-4.81740870,4.79073387,0.03061196,1.06621232,0.01875292,0.00000000,1.88659196,0.00000000,1.65256258,2.00610780
-4.81140570,4.66268319,0.02923513,1.06516709,0.01801236,0.00000000,1.80016570,0.00000000,1.61082894,1.97766840
-4.80540270,4.53577396,0.02805289,1.05922491,0.01741626,0.00000000,1.72124306,0.00000000,1.56910726,1.94351575
-4.79939970,4.40872817,0.02706300,1.04812816,0.01695496,0.00000000,1.64934203,0.00000000,1.52711780,1.90306233
-4.79339670,4.28040283,0.02625822,1.03175205,0.01661626,0.00000000,1.58387987,0.00000000,1.48460870,1.85592948
-4.78739370,4.14984062,0.02562663,1.01011007,0.01638583,0.00000000,1.52419953,0.00000000,1.44136999,1.80196413
-4.78139070,4.01630677,0.02515206,0.98335364,0.01624766,0.00000000,1.46959504,0.00000000,1.39724476,1.74124474
-4.77538769,3.87931234,0.02481470,0.95176636,0.01618449,0.00000000,1.41933585,0.00000000,1.35213738,1.67407674
-4.76938469,3.73862455,0.02459176,0.91575329,0.01617831,0.00000000,1.37268960,0.00000000,1.30601893,1.60097823
-4.76338169,3.59426546,0.02445825,0.87582610,0.01621084,0.00000000,1.32894329,0.00000000,1.25893011,1.52265739
-4.75737869,3.44650100,0.02438786,0.83258483,0.01626400,0.00000000,1.28742271,0.00000000,1.21098216,1.43998318
-4.75137569,3.29582233,0.02435381,0.78669760,0.01632042,0.00000000,1.24751003,0.00000000,1.16235610,1.35395141
-4.74537269,3.14292203,0.02432975,0.73887914,0.01636382,0.00000000,1.20865948,0.00000000,1.11330104,1.26564797
-4.73936968,2.98866716,0.02429058,0.68986940,0.01637951,0.00000000,1.17041096,0.00000000,1.06413191,1.17621160
-4.73336668,2.83407150,0.02421324,0.64041319,0.01635469,0.00000000,1.13240160,0.00000000,1.01522705,1.08679784
-4.72736368,2.68026853,0.02407743,0.59124180,0.01627878,0.00000000,1.09437499,0.00000000,0.96702614,0.99854601
-4.72136068,2.52848672,0.02386613,0.54305726,0.01614371,0.00000000,1.05618808,0.00000000,0.92002857,0.91255049
-4.71535768,2.38002792,0.02356606,0.49651984,0.01594404,0.00000000,1.01781541,0.00000000,0.87479237,0.82983745
-4.70935468,2.23624942,0.02316799,0.45223900,0.01567706,0.00000000,0.97935078,0.00000000,0.83193368,0.75134750
-4.70335168,2.09854974,0.02266682,0.41076793,0.01534283,0.00000000,0.94100601,0.00000000,0.79212657,0.67792466
-4.69734867,1.96835764,0.02206158,0.37260147,0.01494410,0.00000000,0.90310683,0.00000000,0.75610286,0.61031131
-4.69134567,1.84712394,0.02135526,0.33817720,0.01448617,0.00000000,0.86608592,0.00000000,0.72465155,0.54914874
-4.68534267,1.73631485,0.02055448,0.30787902,0.01397665,0.00000000,0.83047300,0.00000000,0.69861739,0.49498254
-4.67933967,1.63740607,0.01966911,0.28204283,0.01342523,0.00000000,0.79688225,0.00000000,0.67889798,0.44827174
-4.67333667,1.55187618,0.01871171,0.26096341,0.01284330,0.00000000,0.76599707,0.00000000,0.66643891,0.40940058
-4.66733367,1.48119838,0.01769697,0.24490193,0.01224365,0.00000000,0.73855265,0.00000000,0.66222627,0.37869170
-4.66133067,1.42682934,0.01664111,0.23409324,0.01164000,0.00000000,0.71531642,0.00000000,0.66727627,0.35641954
-4.65532766,1.39019439,0.01556126,0.22875234,0.01104671,0.00000000,0.69706700,0.00000000,0.68262118,0.34282270
-4.64932466,1.37266819,0.01447481,0.22907933,0.01047826,0.00000000,0.68457191,0.00000000,0.70929172,0.33811418
-4.64332166,1.37555071,0.01339887,0.23526233,0.00994897,0.00000000,0.67856463,0.00000000,0.74829537,0.34248878
