energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.84242121,2.45367062,0.00105230,0.07464799,0.52247887,2.01947816,0.28045133,0.19831115,0.00230214,0.47217742
-2.83641821,2.57577187,0.00113777,0.07672799,0.54578422,2.13945589,0.29507785,0.20008761,0.00248635,0.48191433
-2.83041521,2.69221150,0.00122161,0.07875212,0.56821200,2.25371091,0.30912469,0.20175880,0.00266802,0.49128931
-2.82441221,2.80098031,0.00130248,0.08068087,0.58937079,2.36036281,0.32236328,0.20324557,0.00284486,0.50007624
-2.81840920,2.90012603,0.00137901,0.08247491,0.60887349,2.45759845,0.33456892,0.20446532,0.00301461,0.50804664
-2.81240620,2.98782241,0.00144985,0.08409697,0.62635164,2.54373227,0.34552858,0.20533609,0.00317517,0.51498073
-2.80640320,3.06243730,0.00151369,0.08551377,0.64146971,2.61726524,0.35504856,0.20578085,0.00332463,0.52067868
-2.80040020,3.12259657,0.00156930,0.08669781,0.65393898,2.67693957,0.36296194,0.20573165,0.00346136,0.52497143
-2.79439720,3.16724057,0.00161559,0.08762903,0.66353000,2.72178681,0.36913520,0.20513350,0.00358409,0.52773058
-2.78839420,3.19567020,0.00165162,0.08829611,0.67008317,2.75116669,0.37347385,0.20394766,0.00369196,0.52887658
-2.78239120,3.20758023,0.00167665,0.08869737,0.67351676,2.76479471,0.37592656,0.20215424,0.00378453,0.52838493
-2.77638819,3.20307767,0.00169016,0.08884131,0.67383198,2.76275700,0.37648785,0.19975393,0.00386184,0.52628985
-2.77038519,3.18268410,0.00169185,0.08874658,0.67111463,2.74551127,0.37519882,0.19676873,0.00392437,0.52268517
-2.76438219,3.14732148,0.00168170,0.08844143,0.66553330,2.71387375,0.37214607,0.19324163,0.00397303,0.51772235
-2.75837919,3.09828163,0.00165991,0.08796276,0.65733400,2.66899222,0.36745882,0.18923527,0.00400915,0.51160558
-2.75237619,3.03718079,0.00162693,0.08735454,0.64683149,2.61230644,0.36130416,0.18482963,0.00403435,0.50458424
-2.74637319,2.96590085,0.00158343,0.08666599,0.63439756,2.54549736,0.35388081,0.18011885,0.00405051,0.49694281
-2.74037019,2.88652008,0.00153031,0.08594932,0.62044691,2.47042746,0.34541157,0.17520731,0.00405968,0.48898898
-2.73436718,2.80123628,0.00146859,0.08525733,0.60542102,2.38907482,0.33613484,0.17020526,0.00406394,0.48104026
-2.72836418,2.71228588,0.00139949,0.08464083,0.58977105,2.30346367,0.32629559,0.16522406,0.00406532,0.47340982
-2.72236118,2.62186256,0.00132429,0.08414620,0.57394028,2.21559470,0.31613618,0.16037144,0.00406567,0.46639229
-2.71635818,2.53203895,0.00124433,0.08381297,0.55834702,2.12737785,0.30588748,0.15574685,0.00406661,0.46025006
-2.71035518,2.44469498,0.00116100,0.08367175,0.54336874,2.04057056,0.29576070,0.15143728,0.00406940,0.45520091
-2.70435218,2.36145572,0.00107565,0.08374253,0.52932818,1.95672401,0.28594025,0.14751359,0.00407488,0.45140742
-2.69834917,2.28364141,0.00098957,0.08403342,0.51648195,1.87713930,0.27657799,0.14402764,0.00408343,0.44896891
-2.69234617,2.21223147,0.00090399,0.08453993,0.50501219,1.80283519,0.26778906,0.14101031,0.00409498,0.44791594
-2.68634317,2.14784380,0.00082001,0.08524485,0.49502160,1.73452840,0.25964944,0.13847044,0.00410892,0.44820808
-2.68034017,2.09072974,0.00073860,0.08611868,0.48653198,1.67262680,0.25219537,0.13639482,0.00412423,0.44973472
-2.67433717,2.04078445,0.00066060,0.08712062,0.47948632,1.61723520,0.24542449,0.13474918,0.00413946,0.45231909
-2.66833417,1.99757176,0.00058668,0.08820017,0.47375424,1.56817310,0.23929863,0.13348001,0.00415284,0.45572522
-2.66233117,1.96036178,0.00051737,0.08929908,0.46914045,1.52500286,0.23374810,0.13251731,0.00416232,0.45966757
-2.65632816,1.92817925,0.00045304,0.09035373,0.46539580,1.48706680,0.22867715,0.13177796,0.00416573,0.46382282
-2.65032516,1.89985989,0.00039391,0.09129775,0.46223035,1.45353103,0.22397033,0.13116958,0.00416086,0.46784334
-2.64432216,1.87411218,0.00034009,0.09206475,0.45932771,1.42343386,0.21949937,0.13059475,0.00414555,0.47137173
-2.63831916,1.84958132,0.00029156,0.09259107,0.45636019,1.39573645,0.21513037,0.12995534,0.00411783,0.47405558
-2.63231616,1.82491273,0.00024819,0.09281841,0.45300380,1.36937327,0.21073067,0.12915673,0.00407598,0.47556212
-2.62631316,1.79881211,0.00020978,0.09269622,0.44895258,1.34330043,0.20617546,0.12811176,0.00401867,0.47559178
-2.62031016,1.77009975,0.00017607,0.09218374,0.44393165,1.31653978,0.20135354,0.12674433,0.00394495,0.47389025
-2.61430715,1.73775694,0.00014673,0.09125162,0.43770837,1.28821710,0.19617213,0.12499229,0.00385437,0.47025854
-2.60830415,1.70096286,0.00012142,0.08988301,0.43010123,1.25759328,0.19056059,0.12280973,0.00374694,0.46456050
-2.60230115,1.65912095,0.00009977,0.08807420,0.42098625,1.22408752,0.18447291,0.12016853,0.00362317,0.45672777
-2.59629815,1.61187420,0.00008140,0.08583462,0.41030058,1.18729210,0.17788892,0.11705903,0.00348404,0.44676174
-2.59029515,1.55910945,0.00006594,0.08318639,0.39804340,1.14697870,0.17081436,0.11349001,0.00333096,0.43473281
-2.58429215,1.50095103,0.00005304,0.08016336,0.38427419,1.10309671,0.16327971,0.10948790,0.00316573,0.42077684
-2.57828914,1.43774511,0.00004237,0.07680973,0.36910853,1.05576414,0.15533814,0.10509529,0.00299045,0.40508917
-2.57228614,1.37003572,0.00003360,0.07317829,0.35271187,1.00525215,0.14706261,0.10036894,0.00280745,0.38791660
-2.56628314,1.29853436,0.00002646,0.06932848,0.33529158,0.95196444,0.13854239,0.09537731,0.00261922,0.36954758
-2.56028014,1.22408495,0.00002070,0.06532421,0.31708772,0.89641282,0.12987919,0.09019779,0.00242834,0.35030135
-2.55427714,1.14762598,0.00001607,0.06123169,0.29836305,0.83919045,0.12118318,0.08491377,0.00223736,0.33051625
-2.54827414,1.07015178,0.00001240,0.05711720,0.27939278,0.78094395,0.11256899,0.07961170,0.00204880,0.31053797
-2.54227114,0.99267465,0.00000950,0.05304508,0.26045438,0.72234603,0.10415205,0.07437823,0.00186502,0.29070801
-2.53626813,0.91618942,0.00000724,0.04907586,0.24181805,0.66406947,0.09604526,0.06929756,0.00168825,0.27135291
-2.53026513,0.84164171,0.00000548,0.04526461,0.22373804,0.60676368,0.08835620,0.06444908,0.00152048,0.25277452
-2.52426213,0.76990091,0.00000413,0.04165967,0.20644513,0.55103454,0.08118495,0.05990546,0.00136351,0.23524174
-2.51825913,0.70173864,0.00000311,0.03830158,0.19014054,0.49742800,0.07462259,0.05573107,0.00121890,0.21898374
-2.51225613,0.63781287,0.00000234,0.03522248,0.17499134,0.44641781,0.06875027,0.05198093,0.00108800,0.20418497
-2.50625313,0.57865797,0.00000177,0.03244569,0.16112737,0.39839748,0.06363899,0.04870007,0.00097196,0.19098193
-2.50025013,0.52468029,0.00000137,0.02998574,0.14863973,0.35367609,0.05934989,0.04592333,0.00087178,0.17946168
-2.49424712,0.47615896,0.00000109,0.02784856,0.13758071,0.31247801,0.05593493,0.04367557,0.00078830,0.16966202
-2.48824412,0.43325118,0.00000090,0.02603200,0.12796501,0.27494574,0.05343805,0.04197218,0.00072226,0.16157324
-2.48224112,0.39600128,0.00000080,0.02452652,0.11977211,0.24114543,0.05189643,0.04081995,0.00067433,0.15514122
-2.47623812,0.36435268,0.00000077,0.02331605,0.11294967,0.21107455,0.05134183,0.04021808,0.00064518,0.15027166
-2.47023512,0.33816183,0.00000080,0.02237899,0.10741753,0.18467092,0.05180200,0.04015934,0.00063541,0.14683538
-2.46423212,0.31721342,0.00000087,0.02168928,0.10307240,0.16182261,0.05330170,0.04063132,0.00064568,0.14467419
-2.45822911,0.30123579,0.00000101,0.02121748,0.09979279,0.14237806,0.05586363,0.04161766,0.00067664,0.14360740
-2.45222611,0.28991609,0.00000119,0.02093191,0.09744410,0.12615595,0.05950880,0.04309915,0.00072895,0.14343849
-2.44622311,0.28291438,0.00000143,0.02079970,0.09588364,0.11295441,0.06425656,0.04505483,0.00080327,0.14396194
-2.44022011,0.27987625,0.00000173,0.02078782,0.09496553,0.10255924,0.07012401,0.04746278,0.00090025,0.14496979
-2.43421711,0.28044357,0.00000210,0.02086400,0.09454509,0.09475095,0.07712497,0.05030075,0.00102043,0.14625796
-2.42821411,0.28426324,0.00000256,0.02099758,0.09448297,0.08931042,0.08526844,0.05354663,0.00116426,0.14763203
-2.42221111,0.29099363,0.00000310,0.02116019,0.09464856,0.08602327,0.09455664,0.05717856,0.00133200,0.14891229
-2.41620810,0.30030902,0.00000376,0.02132633,0.09492288,0.08468285,0.10498268,0.06117496,0.00152367,0.14993811
-2.41020510,0.31190197,0.00000455,0.02147381,0.09520078,0.08509212,0.11652808,0.06551423,0.00173896,0.15057140
-2.40420210,0.32548395,0.00000548,0.02158401,0.09539248,0.08706447,0.12916024,0.07017446,0.00197721,0.15069902
-2.39819910,0.34078454,0.00000659,0.02164207,0.09542443,0.09042370,0.14283006,0.07513291,0.00223732,0.15023442
-2.39219610,0.35754957,0.00000791,0.02163688,0.09523958,0.09500342,0.15746986,0.08036550,0.00251770,0.14911809
-2.38619310,0.37553864,0.00000947,0.02156097,0.09479701,0.10064614,0.17299188,0.08584635,0.00281625,0.14731725
-2.38019010,0.39452231,0.00001131,0.02141034,0.09407112,0.10720214,0.18928744,0.09154741,0.00313033,0.14482454
-2.37418709,0.41427960,0.00001347,0.02118408,0.09305031,0.11452844,0.20622701,0.09743820,0.00345677,0.14165605
-2.36818409,0.43459585,0.00001600,0.02088407,0.09173545,0.12248796,0.22366119,0.10348584,0.00379187,0.13784866
-2.36218109,0.45526149,0.00001896,0.02051450,0.09013798,0.13094908,0.24142283,0.10965520,0.00413150,0.13345688
-2.35617809,0.47607178,0.00002241,0.02008146,0.08827800,0.13978555,0.25933009,0.11590944,0.00447113,0.12854944
-2.35017509,0.49682764,0.00002642,0.01959246,0.08618231,0.14887693,0.27719061,0.12221074,0.00480595,0.12320557
-2.34417209,0.51733765,0.00003105,0.01905600,0.08388246,0.15810939,0.29480647,0.12852124,0.00513100,0.11751144
-2.33816908,0.53742107,0.00003637,0.01848113,0.08141299,0.16737703,0.31197989,0.13480422,0.00544126,0.11155659
-2.33216608,0.55691164,0.00004247,0.01787713,0.07880989,0.17658335,0.32851936,0.14102536,0.00573185,0.10543074
-2.32616308,0.57566202,0.00004941,0.01725317,0.07610932,0.18564296,0.34424596,0.14715409,0.00599815,0.09922092
-2.32016008,0.59354851,0.00005728,0.01661810,0.07334652,0.19448336,0.35899958,0.15316489,0.00623597,0.09300909
-2.31415708,0.61047554,0.00006616,0.01598020,0.07055517,0.20304656,0.37264460,0.15903843,0.00644169,0.08687025
-2.30815408,0.62637991,0.00007611,0.01534716,0.06776686,0.21129053,0.38507499,0.16476259,0.00661239,0.08087109
-2.30215108,0.64123412,0.00008720,0.01472595,0.06501100,0.21919026,0.39621825,0.17033315,0.00674596,0.07506915
-2.29614807,0.65504882,0.00009949,0.01412283,0.06231477,0.22673842,0.40603826,0.17575423,0.00684119,0.06951247
-2.29014507,0.66787404,0.00011304,0.01354342,0.05970341,0.23394557,0.41453675,0.18103837,0.00689783,0.06423975
-2.28414207,0.67979916,0.00012788,0.01299276,0.05720054,0.24083989,0.42175339,0.18620635,0.00691661,0.05928073
-2.27813907,0.69095170,0.00014407,0.01247539,0.05482861,0.24746642,0.42776440,0.19128668,0.00689925,0.05465705
-2.27213607,0.70149499,0.00016162,0.01199548,0.05260941,0.25388605,0.43268003,0.19631492,0.00684840,0.05038317
-2.26613307,0.71162496,0.00018057,0.01155693,0.05056452,0.26017404,0.43664079,0.20133286,0.00676757,0.04646753
-2.26013007,0.72156625,0.00020093,0.01116348,0.04871572,0.26641857,0.43981288,0.20638759,0.00666109,0.04291374
-2.25412706,0.73156797,0.00022273,0.01081883,0.04708542,0.27271905,0.44238292,0.21153071,0.00653395,0.03972176
-2.24812406,0.74189938,0.00024599,0.01052667,0.04569689,0.27918459,0.44455236,0.21681756,0.00639167,0.03688906
-2.24212106,0.75284571,0.00027076,0.01029082,0.04457441,0.28593248,0.44653184,0.22230661,0.00624021,0.03441161
-2.23611806,0.76470431,0.00029708,0.01011520,0.04374334,0.29308689,0.44853564,0.22805915,0.00608580,0.03228480
-2.23011506,0.77778113,0.00032504,0.01000388,0.04323003,0.30077768,0.45077655,0.23413902,0.00593480,0.03050418
-2.22411206,0.79238759,0.00035472,0.00996106,0.04306160,0.30913932,0.45346119,0.24061259,0.00579358,0.02906603
-2.21810905,0.80883772,0.00038626,0.00999104,0.04326558,0.31830983,0.45678597,0.24754878,0.00566838,0.02796772
-2.21210605,0.82744522,0.00041983,0.01009817,0.04386949,0.32842963,0.46093357,0.25501901,0.00556522,0.02720791
-2.20610305,0.84852027,0.00045563,0.01028674,0.04490022,0.33964008,0.46607005,0.26309701,0.00548976,0.02678661
-2.20010005,0.87236574,0.00049390,0.01056089,0.04638336,0.35208175,0.47234242,0.27185832,0.00544726,0.02670498
-2.19409705,0.89927241,0.00053492,0.01092448,0.04834238,0.36589200,0.47987657,0.28137937,0.00544242,0.02696511
-2.18809405,0.92951306,0.00057899,0.01138092,0.05079777,0.38120209,0.48877547,0.29173596,0.00547940,0.02756951
-2.18209105,0.96333518,0.00062645,0.01193303,0.05376607,0.39813348,0.49911756,0.30300123,0.00556166,0.02852061
-2.17608804,1.00095228,0.00067766,0.01258285,0.05725891,0.41679356,0.51095522,0.31524289,0.00569198,0.02982013
-2.17008504,1.04253393,0.00073297,0.01333149,0.06128201,0.43727075,0.52431334,0.32851984,0.00587234,0.03146832
-2.16408204,1.08819492,0.00079275,0.01417893,0.06583417,0.45962925,0.53918795,0.34287840,0.00610391,0.03346331
-2.15807904,1.13798391,0.00085734,0.01512392,0.07090644,0.48390364,0.55554509,0.35834801,0.00638699,0.03580031
-2.15207604,1.19187233,0.00092705,0.01616384,0.07648134,0.51009368,0.57331995,0.37493693,0.00672096,0.03847098
-2.14607304,1.24974417,0.00100214,0.01729464,0.08253222,0.53815961,0.59241654,0.39262798,0.00710426,0.04146284
-2.14007004,1.31138763,0.00108283,0.01851079,0.08902295,0.56801850,0.61270793,0.41137474,0.00753438,0.04475878
-2.13406703,1.37648942,0.00116927,0.01980537,0.09590777,0.59954183,0.63403748,0.43109844,0.00800784,0.04833681
-2.12806403,1.44463243,0.00126151,0.02117018,0.10313155,0.63255485,0.65622097,0.45168590,0.00852022,0.05216995
-2.12206103,1.51529753,0.00135955,0.02259589,0.11063029,0.66683780,0.67904990,0.47298868,0.00906619,0.05622636
-2.11605803,1.58786992,0.00146327,0.02407231,0.11833207,0.70212937,0.70229605,0.49482378,0.00963955,0.06046977
-2.11005503,1.66165018,0.00157249,0.02558874,0.12615828,0.73813224,0.72571710,0.51697588,0.01023339,0.06486012
-2.10405203,1.73587006,0.00168691,0.02713433,0.13402524,0.77452077,0.74906349,0.53920124,0.01084010,0.06935438
-2.09804902,1.80971255,0.00180618,0.02869848,0.14184607,0.81095058,0.77208597,0.56123324,0.01145161,0.07390775
-2.09204602,1.88233548,0.00192984,0.03027131,0.14953287,0.84706949,0.79454400,0.58278922,0.01205948,0.07847486
-2.08604302,1.95289791,0.00205739,0.03184408,0.15699899,0.88252959,0.81621425,0.60357865,0.01265511,0.08301119
-2.08004002,2.02058786,0.00218825,0.03340961,0.16416147,0.91699953,0.83689911,0.62331200,0.01322996,0.08747457
-2.07403702,2.08465016,0.00232180,0.03496260,0.17094339,0.95017665,0.85643462,0.64171014,0.01377568,0.09182658
-2.06803402,2.14441300,0.00245737,0.03649991,0.17727613,0.98179805,0.87469752,0.65851365,0.01428436,0.09603390
-2.06203102,2.19931164,0.00259425,0.03802073,0.18310147,1.01165002,0.89161091,0.67349170,0.01474872,0.10006953
-2.05602801,2.24890809,0.00273173,0.03952661,0.18837327,1.03957531,0.90714822,0.68645003,0.01516223,0.10391369
-2.05002501,2.29290547,0.00286904,0.04102137,0.19305881,1.06547755,0.92133524,0.69723751,0.01551933,0.10755444
-2.04402201,2.33115629,0.00300543,0.04251082,0.19713967,1.08932278,0.93424988,0.70575107,0.01581550,0.11098798
-2.03801901,2.36366397,0.00314013,0.04400242,0.20061200,1.11113762,0.94601969,0.71193869,0.01604734,0.11421850
-2.03201601,2.39057747,0.00327237,0.04550475,0.20348630,1.13100434,0.95681706,0.71580026,0.01621264,0.11725769
-2.02601301,2.41217927,0.00340137,0.04702690,0.20578663,1.14905292,0.96685222,0.71738631,0.01631041,0.12012378
-2.02001001,2.42886706,0.00352638,0.04857775,0.20754923,1.16545055,0.97636421,0.71679460,0.01634079,0.12284033
-2.01400700,2.44113026,0.00364664,0.05016523,0.20882071,1.18038914,0.98561019,0.71416490,0.01630505,0.12543466
-2.00800400,2.44952235,0.00376145,0.05179556,0.20965579,1.19407140,0.99485336,0.70967202,0.01620546,0.12793601
-2.00200100,2.45463056,0.00387014,0.05347251,0.21011469,1.20669648,1.00435011,0.70351768,0.01604522,0.13037367
-1.99599800,2.45704436,0.00397210,0.05519676,0.21026039,1.21844563,1.01433669,0.69592139,0.01582825,0.13277494
-1.98999500,2.45732437,0.00406680,0.05696529,0.21015567,1.22946905,1.02501608,0.68711109,0.01555915,0.13516323
-1.98399200,2.45597325,0.00415383,0.05877102,0.20986033,1.23987428,1.03654558,0.67731367,0.01524294,0.13755627
-1.97798899,2.45340995,0.00423289,0.06060254,0.20942846,1.24971704,1.04902562,0.66674611,0.01488500,0.13996456
-1.97198599,2.44994863,0.00430383,0.06244403,0.20890602,1.25899483,1.06249032,0.65560752,0.01449088,0.14239017
-1.96598299,2.44578313,0.00436666,0.06427544,0.20832892,1.26764365,1.07690033,0.64407240,0.01406619,0.14482588
-1.95997999,2.44097773,0.00442159,0.06607279,0.20772141,1.27553811,1.09213826,0.63228544,0.01361647,0.14725480
-1.95397699,2.43546462,0.00446900,0.06780870,0.20709521,1.28249474,1.10800707,0.62035813,0.01314712,0.14965041
-1.94797399,2.42904795,0.00450947,0.06945314,0.20644914,1.28827841,1.12423163,0.60836708,0.01266332,0.15197710
-1.94197099,2.42141441,0.00454376,0.07097420,0.20576947,1.29261159,1.14046366,0.59635427,0.01216994,0.15419110
-1.93596798,2.41214954,0.00457281,0.07233913,0.20503078,1.29518578,1.15628976,0.58432899,0.01167155,0.15624187
-1.92996498,2.40075921,0.00459767,0.07351533,0.20419759,1.29567486,1.17124275,0.57227139,0.01117239,0.15807380
-1.92396198,2.38669500,0.00461951,0.07447148,0.20322633,1.29374944,1.18481572,0.56013746,0.01067634,0.15962819
-1.91795898,2.36938252,0.00463952,0.07517859,0.20206794,1.28909183,1.19647851,0.54786496,0.01018695,0.16084551
-1.91195598,2.34825136,0.00465891,0.07561104,0.20067071,1.28141078,1.20569606,0.53538032,0.00970745,0.16166759
-1.90595298,2.32276539,0.00467879,0.07574758,0.19898337,1.27045554,1.21194796,0.52260578,0.00924081,0.16204005
-1.89994997,2.29245207,0.00470017,0.07557210,0.19695831,1.25602864,1.21474847,0.50946679,0.00878972,0.16191445
-1.89394697,2.25692980,0.00472383,0.07507441,0.19455473,1.23799686,1.21366625,0.49589910,0.00835666,0.16125040
-1.88794397,2.21593202,0.00475032,0.07425070,0.19174165,1.21630012,1.20834287,0.48185534,0.00794392,0.16001740
-1.88194097,2.16932734,0.00477987,0.07310389,0.18850059,1.19095792,1.19850958,0.46731084,0.00755368,0.15819630
-1.87593797,2.11713479,0.00481239,0.07164382,0.18482788,1.16207325,1.18400125,0.45226834,0.00718800,0.15578050
-1.86993497,2.05953387,0.00484743,0.06988711,0.18073640,1.12983372,1.16476721,0.43676160,0.00684889,0.15277665
-1.86393197,1.99686897,0.00488418,0.06785697,0.17625684,1.09451022,1.14087828,0.42085762,0.00653834,0.14920496
-1.85792896,1.92964806,0.00492150,0.06558272,0.17143815,1.05645293,1.11252971,0.40465754,0.00625837,0.14509906
-1.85192596,1.85853590,0.00495793,0.06309916,0.16634752,1.01608506,1.08003993,0.38829602,0.00601101,0.14050548
-1.84592296,1.78434200,0.00499180,0.06044586,0.16106952,0.97389455,1.04384505,0.37193944,0.00579841,0.13548266
-1.83991996,1.70800384,0.00502123,0.05766619,0.15570471,0.93042399,1.00448950,0.35578265,0.00562279,0.13009969
-1.83391696,1.63056606,0.00504426,0.05480640,0.15036761,0.88625924,0.96261304,0.34004470,0.00548648,0.12443471
-1.82791396,1.55315640,0.00505893,0.05191455,0.14518410,0.84201695,0.91893474,0.32496353,0.00539192,0.11857312
-1.82191096,1.47695919,0.00506340,0.04903940,0.14028849,0.79833157,0.87423470,0.31078983,0.00534165,0.11260562
-1.81590795,1.40318741,0.00505601,0.04622938,0.13582014,0.75584214,0.82933417,0.29778042,0.00533827,0.10662615
-1.80990495,1.33305412,0.00503539,0.04353153,0.13191996,0.71517923,0.78507480,0.28619111,0.00538445,0.10072993
-1.80390195,1.26774430,0.00500054,0.04099050,0.12872669,0.67695242,0.74229802,0.27626956,0.00548281,0.09501145
-1.79789895,1.20838787,0.00495091,0.03864766,0.12637330,0.64173868,0.70182499,0.26824814,0.00563593,0.08956267
-1.79189595,1.15603466,0.00488640,0.03654033,0.12498348,0.61007175,0.66443810,0.26233710,0.00584623,0.08447141
-1.78589295,1.11163204,0.00480746,0.03470110,0.12466829,0.58243298,0.63086427,0.25871833,0.00611590,0.07981990
-1.77988994,1.07600566,0.00471502,0.03315732,0.12552328,0.55924358,0.60176066,0.25753965,0.00644682,0.07568373
-1.77388694,1.04984378,0.00461051,0.03193073,0.12762591,0.54085852,0.57770295,0.25891020,0.00684044,0.07213092
-1.76788394,1.03368539,0.00449583,0.03103721,0.13103348,0.52756206,0.55917634,0.26289660,0.00729775,0.06922132
-1.76188094,1.02791225,0.00437326,0.03048673,0.13578163,0.51956492,0.54656926,0.26952044,0.00781913,0.06700635
-1.75587794,1.03274485,0.00424541,0.03028341,0.14188331,0.51700307,0.54016957,0.27875680,0.00840437,0.06552883
-1.74987494,1.04824200,0.00411513,0.03042568,0.14932844,0.51993796,0.54016309,0.29053411,0.00905252,0.06482308
-1.74387194,1.07430399,0.00398544,0.03090662,0.15808396,0.52835806,0.54663408,0.30473521,0.00976197,0.06491521
-1.73786893,1.11067871,0.00385938,0.03171434,0.16809458,0.54218161,0.55956723,0.32119955,0.01053033,0.06582342
-1.73186593,1.15697043,0.00373998,0.03283246,0.17928383,0.56126021,0.57885094,0.33972662,0.01135456,0.06755840
-1.72586293,1.21265065,0.00363013,0.03424066,0.19155566,0.58538323,0.60428133,0.36008019,0.01223090,0.07012375
-1.71985993,1.27707054,0.00353251,0.03591523,0.20479625,0.61428261,0.63556679,0.38199353,0.01315499,0.07351629
-1.71385693,1.34947426,0.00344955,0.03782964,0.21887615,0.64763803,0.67233277,0.40517517,0.01412192,0.07772636
-1.70785393,1.42901291,0.00338331,0.03995517,0.23365256,0.68508211,0.71412660,0.42931510,0.01512628,0.08273790
-1.70185093,1.51475835,0.00333549,0.04226136,0.24897164,0.72620553,0.76042230,0.45409117,0.01616226,0.08852851
-1.69584792,1.60571667,0.00330740,0.04471661,0.26467085,0.77056204,0.81062544,0.47917544,0.01722372,0.09506926
-1.68984492,1.70084094,0.00329989,0.04728859,0.28058124,0.81767304,0.86407812,0.50424036,0.01830423,0.10232438
-1.68384192,1.79904313,0.00331339,0.04994459,0.29652963,0.86703201,0.92006422,0.52896439,0.01939715,0.11025094
-1.67783892,1.89920504,0.00334789,0.05265193,0.31234060,0.91810859,0.97781531,0.55303715,0.02049560,0.11879824
-1.67183592,2.00018831,0.00340298,0.05537815,0.32783839,0.97035251,1.03651738,0.57616378,0.02159254,0.12790739
-1.66583292,2.10084385,0.00347781,0.05809124,0.34284867,1.02319739,1.09531878,0.59806852,0.02268068,0.13751073
-1.65982991,2.20002065,0.00357118,0.06075979,0.35720019,1.07606475,1.15333952,0.61849758,0.02375252,0.14753146
-1.65382691,2.29657463,0.00368153,0.06335311,0.37072641,1.12836817,1.20968227,0.63722112,0.02480028,0.15788339
-1.64782391,2.38937769,0.00380696,0.06584134,0.38326710,1.17951799,1.26344503,0.65403456,0.02581588,0.16847090
-1.64182091,2.47732734,0.00394532,0.06819557,0.39467003,1.22892656,1.31373550,0.66875942,0.02679091,0.17918927
-1.63581791,2.55935734,0.00409418,0.07038793,0.40479273,1.27601431,1.35968698,0.68124350,0.02771664,0.18992529
-1.62981491,2.63444950,0.00425094,0.07239177,0.41350441,1.32021660,1.40047555,0.69136091,0.02858400,0.20055834
-1.62381191,2.70164678,0.00441281,0.07418185,0.42068797,1.36099152,1.43533793,0.69901190,0.02938369,0.21096191
-1.61780890,2.76006761,0.00457692,0.07573462,0.42624222,1.39782841,1.46358961,0.70412258,0.03010628,0.22100548
-1.61180590,2.80892144,0.00474035,0.07702851,0.43008408,1.43025719,1.48464243,0.70664481,0.03074229,0.23055692
-1.60580290,2.84752496,0.00490017,0.07804434,0.43215088,1.45785813,1.49802095,0.70655616,0.03128250,0.23948527
-1.59979990,2.87531869,0.00505352,0.07876572,0.43240254,1.48027189,1.50337681,0.70386006,0.03171807,0.24766376
-1.59379690,2.89188324,0.00519771,0.07917951,0.43082359,1.49720953,1.50050028,0.69858614,0.03204091,0.25497316
-1.58779390,2.89695459,0.00533022,0.07927629,0.42742490,1.50846203,1.48932845,0.69079061,0.03224392,0.26130517
-1.58179090,2.89043771,0.00544883,0.07905081,0.42224492,1.51390905,1.46994943,0.68055671,0.03232134,0.26656590
-1.57578789,2.87241758,0.00555166,0.07850243,0.41535046,1.51352644,1.44260223,0.66799510,0.03226903,0.27067911
-1.56978489,2.84316722,0.00563722,0.07763542,0.40683682,1.50739224,1.40767212,0.65324396,0.03208476,0.27358923
-1.56378189,2.80315175,0.00570450,0.07645929,0.39682713,1.49569071,1.36568152,0.63646884,0.03176846,0.27526392
-1.55777889,2.75302828,0.00575303,0.07498883,0.38547104,1.47871417,1.31727675,0.61786192,0.03132242,0.27569607
-1.55177589,2.69364105,0.00578284,0.07324416,0.37294257,1.45686244,1.26321089,0.59764085,0.03075137,0.27490515
-1.54577289,2.62601183,0.00579457,0.07125054,0.35943720,1.43063965,1.20432374,0.57604677,0.03006259,0.27293773
-1.53976988,2.55132535,0.00578943,0.06903801,0.34516835,1.40064842,1.14151930,0.55334175,0.02926579,0.26986720
-1.53376688,2.47091013,0.00576918,0.06664091,0.33036313,1.36758126,1.07574191,0.52980545,0.02837304,0.26579254
-1.52776388,2.38621489,0.00573613,0.06409719,0.31525772,1.33220947,1.00795193,0.50573110,0.02739848,0.26083626
-1.52176088,2.29878105,0.00569305,0.06144761,0.30009231,1.29536948,0.93910185,0.48142080,0.02635806,0.25514145
-1.51575788,2.21021201,0.00564310,0.05873478,0.28510584,1.25794693,0.87011372,0.45718039,0.02526913,0.24886803
-1.50975488,2.12213978,0.00558977,0.05600213,0.27053072,1.22085877,0.80185868,0.43331377,0.02414998,0.24218834
-1.50375188,2.03618983,0.00553672,0.05329281,0.25658759,1.18503362,0.73513922,0.41011704,0.02301942,0.23528218
-1.49774887,1.95394495,0.00548770,0.05064861,0.24348037,1.15139089,0.67067467,0.38787248,0.02189616,0.22833144
-1.49174587,1.87690912,0.00544639,0.04810880,0.23139160,1.12081904,0.60909017,0.36684263,0.02079841,0.22151457
-1.48574287,1.80647211,0.00541627,0.04570910,0.22047839,1.09415346,0.55090916,0.34726456,0.01974327,0.21500101
-1.47973987,1.74387584,0.00540048,0.04348078,0.21086884,1.07215452,0.49654959,0.32934461,0.01874632,0.20894590
